molecula|SddssS|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|MATS7i|MATS8i|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|GeomShapeIndex|GRAV|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50|pIC50
12ac_a36|0.0|0|3.4419617660000004|0.0|0|7.412764017000001|2|1.297043188|0.0|-0.050997272|-0.073735973|2|0.03586247|-0.046730704|1|1|0.0018565629999999|-0.098698552|-0.166354116|1|0.8058720979999999|0.811459853|0.135371136|-0.020272679|0.863165958|0|0.779673368|-0.080202334|0.4712820929999999|-55.68500110000001|-72.4798052|14.93372351|118.0445703|0.220326632|152.9742102|-0.036062573|-50.32319912|-1.98344149|-38.66245764|86.51036063|-25.03847816|70.61872461|0.44477577|2902.588755|541.3322795|2455.459827|-17.38437788|0.801074136|6378.288017|34.22211444|-321.66684580000003|1882.216294|716.9974499|1.0|0.0|0.0|2.0|0.17|-6.89|3.16|86.27|1.0|0.0|133.95|0.0|1.0|6.0|-3.81|32.0|5.0|-7.21|0.0|0.0|0.0|1.84|0.0653|0.000112|0.0|0.0|-1385.606133|1200.61|321.25|319.2|554.84|-0.15675|-0.20949|5.4387|13.0|7.8861|7.8861
4h_a46|-3.74433321|0|0.0|0.090767245|1|7.825245291|1|0.3002050539999999|2.134072222|0.128214845|-0.346835467|2|-0.057256598|-0.021951549|1|1|0.003087227|-0.030014575|-0.0488847059999999|2|0.739180305|0.7543177040000001|0.075704004|-0.134568896|0.7955809979999999|0|0.767244275|-0.083155747|0.659584488|-65.24476749|-65.90523417|7.900037181|105.2773797|0.232755725|182.6222935|-0.0305445539999999|-51.70985599|-2.015940586|-51.19164773|74.99848132|-23.9655397|73.14480467|0.4866209529999999|3472.1185880000003|601.9869510999999|3180.526173|-18.803584|0.947878486|7808.347937|29.75215152|-479.405829|1963642.0|1021.999374|1.0|0.0|1.0|2.0|0.3|-9.2|3.46|124.17|2.0|0.0|142.08|0.0|1.0|6.0|-6.53|36.0|6.0|-6.38|1.0|0.0|0.0|3.82|0.000149|2.06e-06|0.0|1.0|-1923.926093|1397.46|296.62|292.11|682.14|-0.1711599999999999|-0.21008|2.9086|229.0|6.6402|6.6402
1_a3|0.0|0|0.0|0.0|0|6.823286122000001|1|0.6195934120000001|0.0|0.079857077|-0.073036903|2|-0.004409693|0.038572075|0|0|-0.005006707|0.05038525|0.08803837|2|1.005427002|0.7905285390000001|-0.126299711|0.057919092|0.8457792829999999|1|0.7762512779999999|-0.098872259|0.521474118|-45.44133321|-42.54530997|3.693677623|289.8942564|0.2237487219999999|102.8341051|-0.034105115|-19.55367089|-1.295994381|-20.88467272|49.05980305|-15.67458788|49.13501083|0.4490711529999999|2012.9704|356.76228530000003|1162.737831|-7.203984013|0.8151164259999999|4510.611026|19.78900457|-268.4830832|751.9821735|373.1494221|1.0|0.0|1.0|1.0|0.18|-5.77|2.28|77.1|0.0|0.0|91.52|0.0|2.0|2.0|-3.07|22.0|4.0|-6.87|0.0|0.0|0.0|1.5|261.0|0.000503|0.0|0.0|-1273.316428|845.2|320.83|210.84|316.61|-0.1658599999999999|-0.21886|3.4319|724.0|6.1403|6.1403
3d_a49|0.0|0|0.0|0.0|1|7.535296702|1|0.406515615|2.089548665|-0.0960135969999999|-0.3456333889999999|2|-0.087308534|-0.068390038|1|1|-0.004253844|-0.075636705|-0.129666234|2|0.914407252|0.808676284|0.01450704|0.029549308|0.863438637|1|0.733071652|-0.099295364|0.464410121|-57.52001036|-54.67520803|5.561916586000001|137.78978830000003|0.266928348|154.6267696|-0.036147237|-31.67236018|-1.698920144|-33.32030276|65.59130031|-20.93944137|63.08192694|0.486368221|2809.9605100000003|424.6551631|1660.7054380000002|-12.12984007|0.946920034|6018.145364|27.67490257|-297.31302830000004|1300.720421|549.3593871|1.0|0.0|1.0|3.0|0.15|-6.15|0.72|121.39|1.0|0.0|111.41|0.0|1.0|4.0|-5.19|28.0|5.0|-6.58|0.0|0.0|1.0|1.85|0.00252|3.6200000000000006e-05|0.0|0.0|-1594.595995|1044.19|318.67|239.15|455.47|-0.16147|-0.21913|2.3278|2.34|5.6308|5.6308
12bb_a36|0.0|0|3.3296932480000003|0.0|0|7.412764017000001|2|1.29704416|0.0|-0.07834963|-0.117921811|2|0.096309833|-0.018516159|1|1|-0.004358975|-0.098027247|-0.250781298|1|0.653741315|0.836170906|0.0534307559999999|-0.045186455|0.892249657|0|0.6888482109999999|-0.090660196|0.314702945|-58.19935506|-73.39466247|14.16769093|88.91215764|0.311151789|199.7440352|-0.038872447|-47.11573753|-1.943622342|-37.36110291|88.14984373|-24.95418524|72.36704599|0.4808928389999999|2902.055617|442.2064275|2458.790147|-16.01935076|0.926384521|6285.088971|34.69260487|-281.5518699|1734.6302440000002|593.6088758|1.0|0.0|0.0|2.0|0.14|-7.12|3.55|69.2|1.0|0.0|123.67|0.0|1.0|5.0|-3.99|31.0|6.0|-6.8|0.0|1.0|0.0|2.44|0.0424|4.81e-05|0.0|0.0|-1431.4091|1120.72|326.27|236.69|515.92|-0.15507|-0.21175|8657.0|0.01|8.0|8.0
14a_a25|0.0|0|0.0|0.0|1|6.842683282|0|1.420015394|1.667057351|-0.092005241|-0.05112778|2|0.051906412|-0.046802062|1|1|0.006158124|-0.0469914379999999|-0.077269115|2|0.6716839040000001|0.7385460309999999|-0.085643386|-0.035531959|0.792935475|1|0.850426305|-0.069657015|0.326595394|-45.72658614|-55.27820709|8.449104086|107.22698590000002|0.149573695|98.18816423|-0.033365179|-36.28756839|-1.76835447|-30.017374100000005|63.96772039|-21.90268583|54.17569023|0.492236681|2844.993903|558.2652611000001|2142.5112510000004|-14.37809314|0.969421506|6315.975408|27.14918443|-402.7381076|1438.906775|712.1606951|1.0|1.0|1.0|1.0|0.08|-9.59|4.44|72.7|2.0|0.0|126.26|0.0|1.0|6.0|-5.39|32.0|4.0|-5.91|0.0|0.0|1.0|3.81|0.0016899999999999|5.13e-06|0.0|0.0|-1352.298438|1202.13|314.05|231.18|548.29|-0.16347|-0.2143|4.1656|207.0|6684.0|6684.0
A7701_a51|0.0|0|2.9690728930000003|0.0|0|6.605297921|0|1.390164251|0.0|-0.221071791|-0.0162614089999999|2|0.070581466|0.058290286|1|1|0.00740235|0.036217274|0.061434294|2|0.7078647990000001|0.7451039290000001|0.00552665|-0.0533751959999999|0.8092075540000001|1|0.865114773|-0.071384149|0.514530959|-32.97926236|-36.09660744|3.420720075|146.2104641|0.134885227|62.31656919|-0.030384547|-16.67652408|-1.09384371|-15.23632002|41.87351682|-14.03756956|36.39998243|0.420350923|1959.582581|399.6804233|1108.114062|-6.485314917999999|0.7251817340000001|4153.310077|17.56790307|-276.3170672|632.4445105000001|332.8814548|1.0|0.0|1.0|1.0|0.06|-7.58|4.46|54.46|0.0|0.0|87.52|0.0|1.0|2.0|-3.95|22.0|3.0|-5.82|0.0|1.0|1.0|3.12|0.0319|6.790000000000001e-05|0.0|0.0|||||||||25.0|7.6021|7.6021
7c_a8|0.0|0|3.17138259|0.0|1|7.05012252|0|1.400027586|1.4416758790000002|-0.244222944|-0.025233184|1|0.0493777859999999|-0.0450662909999999|1|1|0.004301963|-0.047874|-0.077006275|1|0.718994164|0.740795639|0.0092411059999999|-0.196826366|0.795846675|0|0.848923958|-0.080277893|0.292274414|-50.34151168|-56.2991566|19.18974586|49.43944876|0.151076042|94.73836511|-0.03366688|-35.30467154|-1.6160102369999998|-31.56868845|76.40286308|-21.11218373|69.53125754|0.492823119|2716.5013510000003|532.3522286|2162.326414|-13.23925183|0.971698707|6013.168519|33.67700028|-159.15828340000002|1616.4960130000002|572.8089095|0.0|1.0|1.0|1.0|0.09|-7.76|4.22|92.93|1.0|0.0|112.76|0.0|1.0|5.0|-5.0|30.0|5.0|-6.34|0.0|0.0|0.0|3.26|0.00399|2.14e-05|0.0|0.0|-1331.8206369999998|1116.53|394.78|269.17|579.97|-0.1318599999999999|-0.20658|15.7056|18.59|4.7307|4.7307
8a_a8|0.0|0|3.150966553|0.0|1|7.535296702|1|1.400027874|1.4114120369999998|-0.021925912|-0.1950388569999999|1|0.027531877|0.010118884|1|1|-0.005306541|0.055198015|0.089375589|1|0.76592324|0.762577159|0.089031731|-0.048064085|0.8220300859999999|0|0.550829475|-0.131795179|0.22299265|-78.93428863|-71.12928513|20.58762475|170.9592896|0.449170525|269.0155755|-0.049054408|-42.60049244|-2.256502762|-47.27503672|86.57328508|-29.37948733|99.52191337|0.481294455|2802.374154|329.9007832|1746.6927010000002|-17.59585557|0.927876056|6193.891189|38.44444383|-316.4749864|1768.444416|529.053307|0.0|1.0|0.0|2.0|0.05|-6.76|3.13|112.23|1.0|0.0|109.21|0.0|1.0|4.0|-4.4|30.0|5.0|-7.04|0.0|0.0|0.0|2.56|16.0|7.28e-05|0.0|0.0|-1367.776863|1061.5|399.45|269.43|476.69|-0.13015|-0.19937|6.8427|11.34|4.9454|4.9454
13_a12|0.0|0|0.0|0.0|0|0.0|0|1.508548782|0.0|0.202052156|-0.0619247109999999|2|-0.21832579|-0.083760082|0|0|0.002279068|-0.169387652|-0.281096572|2|0.845823047|0.6809340620000001|-0.226526433|0.039235452|0.7300173240000001|0|0.90006391|-0.058167326|0.122164874|-28.51381164|-45.33566159|4.01385817|64.74666684|0.09993609|48.98899535|-0.034993718|-22.2236882|-1.2947675790000002|-13.97756285|48.99243638|-17.15403411|32.52766981|0.466560112|1812.788134|441.2142447|664.9830294|-8.408963103|0.874625469|3647.657976|19.42716439|-375.4880089|718.8050825|327.9594923|1.0|0.0|1.0|1.0|0.12|-7.14|3.63|50.7|1.0|0.0|84.74|0.0|1.0|3.0|-4.26|21.0|3.0|-5.49|0.0|1.0|1.0|3.22|0.0152|6.3e-05|0.0|0.0|-876.3661620999999|867.79|315.25|273.31|437.91|-0.16458|-0.20903|1.5686|93.0|7.0315|7.0315
47o_a18|0.0|0|0.0|0.0|0|7.03438793|1|1.251177005|0.0|0.052875948|-0.055408687|0|-0.006238734|0.011121222|0|0|0.000787517|-0.103458566|-0.156998637|0|0.7452092359999999|0.7435044540000001|0.001673737|-0.066242713|0.781148177|0|0.806872998|-0.077288013|0.261785105|-56.13142962|-64.2280736|6.313168526|77.37089184|0.193127002|140.2610102|-0.034545459|-46.6464782|-2.210909375|-40.76618466|70.23090572|-25.08909125|62.44459815|0.493146875|2857.120021|586.0020642999999|1393.529823|-18.22128055|0.972958142|6462.6049570000005|28.74706708|-541.4335917000001|1839.812293|931.8364349|1.0|0.0|1.0|3.0|0.25|-9.37|3.69|85.29|3.0|1.0|139.63|0.0|1.0|9.0|-5.66|34.0|3.0|-6.12|0.0|0.0|1.0|2.76|0.000996|8.38e-06|0.0|0.0|-1455.574672|1352.29|385.04|385.04|706.49|-0.13203|-0.18223|2.8284|47.0|7.3279|7.3279
31_a47|0.0|1|0.0|0.0|1|6.842683282|0|1.304326813|1.441825189|-0.075563891|-0.171198936|2|-0.086842911|0.074881792|1|1|-0.006265667|-0.035190699|-0.076351692|2|0.677766155|0.856640117|-0.1978980839999999|0.001622323|0.917597019|1|0.696020038|-0.10715233|0.486720182|-66.4670426|-65.56344002|13.27533898|355.5321928|0.303979962|188.5600536|-0.037580665|-40.66927863|-1.691129939|-41.22978713|80.58054906|-23.31144534|79.74238158|0.4741051329999999|2689.159869|431.7441681|1322.82831|-14.46018796|0.901520747|6019.5391740000005|32.98913783|-256.3593656|1484.511202|513.2159236|1.0|1.0|1.0|2.0|0.1|-7.62|3.23|98.72|1.0|0.0|109.21|0.0|1.0|5.0|-4.59|29.0|5.0|-6.78|0.0|0.0|1.0|2.94|0.0105|4.03e-05|0.0|0.0|-1735.435432|1079.4|340.91|311.96|508.69|-0.15143|-0.20463|8.6244|16.0|7.8|7.8
34_a20|0.0|0|0.0|0.0|1|6.842683282|0|1.416932073|1.877209467|0.0305860929999999|-0.104520106|2|0.199191385|-0.046356705|1|1|0.003149352|0.0346782989999999|0.057022334|2|0.7071284179999999|0.74801464|-0.101401966|-0.090732503|0.80310139|1|0.7966571459999999|-0.0851907119999999|0.408491116|-57.31821177|-57.49912174|8.766605631000001|297.5548445|0.203342854|136.81360859999998|-0.032248904|-38.68669181|-1.709191893|-38.56497154|67.53437417|-21.69778179|66.0848174|0.462785432|2825.042137|536.0086996|2319.742032|-14.59875162|0.8614536140000001|6211.26199|27.94614651|-371.9551262|1481.145765|712.1606951|1.0|1.0|1.0|1.0|0.08|-9.18|4.5|86.69|2.0|0.0|125.0|0.0|1.0|5.0|-5.14|32.0|4.0|-6.28|0.0|0.0|1.0|3.63|0.00305|9.51e-06|0.0|0.0|-1352.31921|1205.64|320.38|229.04|544.93|-0.16103|-0.21284|5.4994|61.0|7.2147|7.2147
15a_a22|0.0|0|0.0|0.0|1|6.842683282|0|1.4229176680000002|1.646649187|-0.136588366|-0.052476637|2|0.021482585|-0.057308195|1|1|0.005757758|-0.097476465|-0.165471815|2|0.6819423609999999|0.7392451729999999|-0.09744639|-0.027029438|0.794858486|1|0.86664032|-0.061755825|0.410151945|-41.92018177|-55.4621036|14.43653926|96.58317516|0.13335968|90.52525878|-0.031425179|-37.6479704|-1.634109304|-28.45564196|70.12529157|-21.33157831|56.35672103|0.444668211|2884.815511|588.2800507999999|2169.226845|-14.47998862|0.800725296|6322.278103000001|30.3550786|-275.2352849|1578.4640869999998|684.5377542|1.0|1.0|1.0|1.0|0.08|-9.21|3.87|85.59|1.0|0.0|124.05|0.0|1.0|6.0|-4.65|32.0|5.0|-6.61|0.0|0.0|1.0|3.19|0.00945|2.1e-05|0.0|0.0|-1368.35331|1189.31|339.72|245.14|541.27|-0.15281|-0.21285|6.8666|143.0|6.8447|6.8447
19f_a38|0.0|0|3.3320764830000003|0.0|0|7.412764017000001|2|1.297044434|0.0|-0.036714749|-0.084341564|2|-0.008118156|0.035480177|1|1|-0.000673716|-0.101303149|-0.217394466|1|0.724208473|0.819222745|-0.075025988|-0.094149094|0.8741648479999999|0|0.750875987|-0.085318318|0.488059925|-54.50401599|-71.10679028|13.4639011|125.7493111|0.249124013|159.14822980000002|-0.037844587|-45.42524686|-1.892229356|-34.81887413|84.35196967|-24.1763087|67.96791709|0.453960261|2776.145209|479.6831205|2846.860803|-15.44458393|0.8313685409999999|6115.273372|32.91812709|-299.5321167|1645.906354|595.8790650000001|1.0|1.0|1.0|3.0|0.14|-6.86|3.13|81.23|1.0|0.0|125.69|0.0|1.0|5.0|-4.14|30.0|4.0|-6.77|0.0|0.0|1.0|2.67|29.0|6.77e-05|0.0|0.0|-1332.190216|1105.62|360.19|233.07|495.68|-0.14369|-0.20104|7.1655|73.0|7.1397|7.1397
12i_a36|0.0|0|3.27619957|-4.787087299|0|7.412764017000001|2|1.2401347459999998|0.0|0.043792895|-0.29543904|2|0.048138468|0.128325344|1|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|1|0.647732719|0.820041835|0.141564781|-0.01509434|0.87043328|0|0.830964232|-0.0850745409999999|0.332782117|-54.81607619|-75.66036485|12.71877085|108.3973956|0.169035768|108.9148111|-0.045665229|-48.75024044|-2.46592234|-35.3196406|90.11282843|-29.42347522|67.53484704|0.460246812|3231.030388|535.4151566|2351.232652|-18.95842684|0.8526986440000001|7707.634338|38.2555363|-346.8168661|2065.79896|672.4630346|1.0|1.0|0.0|2.0|0.17|-7.14|3.31|78.43|2.0|0.0|130.43|0.0|1.0|7.0|-5.2|34.0|8.0|-6.4|0.0|0.0|0.0|2.65|0.00291|8.6e-06|0.0|0.0|-1645.2030949999998|1172.5|330.66|237.08|504.47|-0.1541|-0.20475|6.6124|12.0|7.9208|7.9208
13c_a6|0.0|0|3.441255118|0.0|0|7.412764017000001|1|1.424213869|0.0|-0.046663393|-0.0122495089999999|1|0.049627353|0.054910284|1|1|-0.000899678|-0.106686991|-0.174259072|1|0.845481322|0.780680481|0.085414885|-0.167542194|0.8353837409999999|0|0.786809832|-0.093635525|0.22875443|-63.73961873|-75.71763296|20.79409503|157.60887419999997|0.213190168|145.12291069999998|-0.039875482|-51.54254258|-2.11340057|-43.38886312|88.21184769|-27.1440571|84.53371376|0.466844407|2880.850692|535.5975578|3135.546462|-18.47751526|0.875625075|6204.855629|35.15921372|-370.3562372|1863.438327|692.8471883999999|1.0|1.0|1.0|2.0|0.16|-9.4|5.38|95.85|2.0|0.0|121.6|0.0|1.0|6.0|-5.95|32.0|5.0|-5.88|0.0|0.0|1.0|3.64|0.000471|5.42e-06|0.0|0.0|-1389.39897|1217.77|339.5|206.92|596.15|-0.14975|-0.1999|9.2467|73.0|7.1367|7.1367
11a_a50|0.0|1|0.0|0.0|2|7.927685046000001|1|1.397733996|4.088412042|-0.156121881|-0.014702942|1|-0.04339705|-0.108592708|2|2|0.012037198|-0.162848233|-0.277408878|1|0.701976536|0.792574879|-0.158172459|-0.200986578|0.8535780190000001|1|0.917127112|-0.048213112|0.2931724189999999|-25.48858279|-37.63057389|9.774322692|7.53108119|0.0828728879999999|43.81199235|-0.025421565|-19.89396594|-1.067705728|-13.47492066|48.67321197|-13.43949068|35.26290548|0.463749257|2286.226222|484.8529701000001|1550.320581|-7.104987834|0.864799282|4858.670497|20.53832944|-163.21096210000002|862.6098364|439.9973344|0.0|1.0|1.0|0.0|0.15|-5.87|3.09|48.53|0.0|0.0|99.65|0.0|2.0|2.0|-3.58|25.0|3.0|-6.24|0.0|1.0|1.0|2.95|0.0862|6.97e-05|0.0|0.0|-1045.978598|963.2|305.11|305.11|437.9|-0.16769|-0.2005299999999999|7.5619|59.0|7.2291|7.2291
12i _a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604984133|0.0|0.04580336|-0.030422458|2|-0.0982344169999999|0.0109710489999999|1|1|0.003603419|-0.051371057|-0.090173435|1|0.8264832879999999|0.831176513|-0.029080032|-0.1240820219999999|0.888213143|0|0.8434291340000001|-0.076575246|0.356921662|-50.00086637|-63.00408424|10.32233418|84.78576301|0.156570866|102.235113|-0.037414255|-41.13938837|-1.833298476|-32.64875738|72.59006433|-24.43015511|60.32320054|0.479900127|2860.704198|550.7287204|2280.31966|-15.95200773|0.92270764|6362.153853|30.29912252|-400.0044646|1484.657003|652.8825454|1.0|1.0|0.0|1.0|0.14|-7.22|4.47|81.65|2.0|0.0|132.29|0.0|1.0|5.0|-5.93|30.0|4.0|-5.75|0.0|0.0|1.0|3.11|0.0005139999999999|3.61e-06|0.0|0.0|-2035.373964|1167.27|351.81|246.2|542.74|-0.14945|-0.2041|3.0033|16.0|7.8013|7.8013
5_a4|0.0|0|0.0|0.0|1|7.535296702|1|1.343864516|2.166832955|-0.196773454|0.02257929|2|0.012532807|-0.050389825|1|1|0.0111310589999999|-0.0471580309999999|-0.076189222|2|0.655087104|0.767615203|-0.165454845|-0.229773463|0.820886786|1|0.943148502|-0.050732198|0.431132276|-27.26045038|-36.64215945|4.324106888|13.96974087|0.056851498|30.54859623|-0.025201292|-19.68930579|-1.159259431|-14.64813624|41.76764149|-13.54166762|31.58455727|0.413773331|2282.291204|506.7916175|1896.178084|-7.276482574|0.7058248159999999|5059.243919|16.77294978|-330.3047347|771.5556899000001|518.5792364|1.0|1.0|1.0|0.0|0.23|-7.96|4.89|43.6|1.0|0.0|104.89|0.0|1.0|3.0|-4.57|26.0|3.0|-5.57|0.0|1.0|1.0|3.89|0.00925|1.4499999999999998e-05|0.0|0.0|-1069.27374|1013.0|308.12|255.2|421.24|-0.16965|-0.21857|3.1619|71.0|7.1487|7.1487
13f_a6|0.0|0|3.440154557|0.0|0|6.842683282|0|1.429020649|0.0|-0.088329567|-0.008507023|2|0.04505613|-0.071478789|1|1|-0.001446486|-0.126749697|-0.223618825|2|0.841211811|0.77199166|-0.028317736|-0.088948538|0.834167942|1|0.863222493|-0.073352505|0.176745407|-49.2635105|-62.41821579999999|12.46087045|62.42897239999999|0.136777507|91.85971442|-0.032802223|-41.92004677|-1.672913351|-33.08535238|75.61173794|-22.02995852|61.72438096|0.401838426|2869.925064|579.7398537|3253.287533|-14.79531062|0.6717890999999999|6128.208571|30.56694343|-296.4599736|1558.914115|676.2770877|1.0|1.0|1.0|2.0|0.08|-10.18|5.01|103.17|1.0|0.0|123.82|0.0|0.0|5.0|-5.11|32.0|5.0|-6.52|0.0|0.0|1.0|3.19|0.00323|1.65e-05|0.0|0.0|-1347.301285|1202.78|394.98|256.1|568.41|-0.12805|-0.2059099999999999|13.9612|42.0|7.3768|7.3768
2_a47|0.0|0|0.0|0.0|0|0.0|0|1.381899691|0.0|-0.002024001|-0.13117284|2|-0.004557357|0.107297513|0|0|-0.006079384|-0.017113434|-0.0274111779999999|2|0.916092248|0.671819147|0.115527282|-0.0253134039999999|0.728066943|1|0.847324011|-0.083455669|0.482748996|-41.57671973|-47.65477123|4.240150185|99.5619537|0.152675989|76.06154148|-0.036790752|-23.74109633|-1.4348393119999998|-20.71307621|55.81329383|-18.32875817|45.81686991|0.433425706|2105.761386|422.1277419|1242.745585|-9.131190896|0.764993595|4559.060763|23.34938746|-283.9460863|910.626111|392.6099255|1.0|0.0|1.0|2.0|0.0|-7.82|3.7|58.04|1.0|0.0|96.54|0.0|1.0|3.0|-5.46|24.0|3.0|-5.0|0.0|1.0|1.0|3.58|0.00109|7.75e-06|0.0|0.0|-1010.540464|902.07|333.46|333.46|371.19|-0.15446|-0.20731|3.1004|631.0|6.2|6.2
19_a15|-3.694652026|0|0.0|0.0|0|0.0|0|0.300209223|0.0|0.156105985|-0.558905888|1|0.037722611|-0.04003124|0|0|-0.00534669|-0.0283109839999999|-0.045543362|1|0.7981860159999999|0.722297906|0.042424078|-0.048611111|0.770451673|0|0.691069123|-0.0946599869999999|0.355677322|-54.70558911|-64.78818183|3.04716388|61.63983265|0.308930877|178.5363184|-0.042351319|-37.44217335|-1.905809364|-31.61527447|68.10965742|-24.47553536|57.75275299|0.405429114|2625.952212|399.3803987|1857.369806|-14.14482104|0.681885245|5417.777463|26.54223128|-487.9183964|1194.400408|490.1808545|1.0|1.0|1.0|2.0|0.11|-7.14|2.36|102.69|1.0|0.0|101.22|0.0|1.0|5.0|-5.12|26.0|5.0|-6.22|0.0|0.0|1.0|2.88|0.00279|4.1200000000000005e-05|0.0|0.0|-1523.404372|1030.77|297.03|297.03|519.04|-0.17018|-0.20742|9326.0|72.0|7.1427|7.1427
17_a20|0.0|0|3.445659565|0.0|0|6.842683282|0|1.4012598180000002|0.0|-0.064380628|0.00038506|3|0.065447136|0.038629586|1|1|0.000922796|-0.116922879|-0.202695123|3|0.760575852|0.7494736590000001|-0.131511077|-0.127696675|0.812578598|1|0.912053544|-0.063665681|0.3874475579999999|-41.75129828|-53.38406095|9.857999796|66.47074027|0.0879464559999999|57.67438055|-0.0315649079999999|-35.00871763|-1.5466805119999998|-27.38007162|64.39681425|-20.699942|51.60929807|0.455285305|2761.976599|598.1153253|2210.790304|-13.57480888|0.83582343|6012.640572|27.44244402|-333.5397332|1344.679757|637.7803874|0.0|1.0|1.0|1.0|0.08|-10.14|5.8|91.14|2.0|0.0|119.48|0.0|0.0|4.0|-5.36|31.0|5.0|-6.09|0.0|0.0|1.0|3.74|0.0017699999999999|8.35e-06|0.0|0.0|-1291.949041|1157.26|365.45|365.45|543.09|-0.14021|-0.21089|5.3075|2.25|5.6478|5.6478
25d_a34|0.0|0|0.0|0.0|1|7.412764017000001|1|1.433689841|1.940324546|0.128783829|-0.089654563|1|-0.163072107|-0.1266965|1|1|-0.001685762|-0.211368416|-0.342090037|1|0.8265507809999999|0.7498681140000001|0.14554928|0.011919831|0.799694715|0|0.674282353|-0.100582621|0.631894475|-66.52770588|-82.09024497|19.36462983|174.9700398|0.325717647|215.4372954|-0.044492794|-54.29641443|-2.358118108|-44.00298587|95.24066462|-29.42857839|85.89233572|0.478308897|2939.671168|445.9861716|2564.887803|-19.46475234|0.916843118|6513.063805|37.86469665|-366.6979266|2006.828923|673.8038326000001|1.0|1.0|1.0|2.0|0.12|-8.08|3.05|90.3|1.0|0.0|119.81|0.0|1.0|7.0|-4.61|32.0|5.0|-6.74|0.0|0.0|1.0|3.21|0.0104|3.3e-05|0.0|0.0|-1426.496796|1198.19|290.15|290.15|554.05|-0.1771299999999999|-0.21234|8.0068|0.95|6.0223|6.0223
12am_a36|0.0|0|3.340519946|-4.723487246|0|7.412764017000001|2|1.240140551|0.0|0.088482802|-0.297354748|2|0.122824831|-0.050505733|1|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|1|0.647732719|0.8344566859999999|-0.0147665219999999|-0.05754717|0.885733922|0|0.814986544|-0.091472759|0.305015372|-63.19394154|-81.59051640000001|12.15249658|128.69607109999998|0.185013456|127.81651770000002|-0.045928425|-56.3667958|-2.480134939|-43.65752487|95.53118838|-31.72964526|75.34643812|0.484558903|3230.6292780000003|563.0333297999999|2603.072527|-21.92042059|0.940085891|7238.033439|40.24894481|-398.3921535|2173.44302|672.4630346|1.0|1.0|0.0|2.0|0.17|-7.14|3.31|78.43|2.0|0.0|130.43|0.0|1.0|7.0|-5.2|34.0|8.0|-6.4|0.0|0.0|0.0|2.65|0.00291|8.6e-06|1.0|0.0|-1645.205296|1206.77|321.15|236.99|562.14|-0.15658|-0.21356|8.0872|0.06|7.2218|7.2218
18_a15|0.0|0|0.0|0.0|0|0.0|0|1.435689019|0.0|-0.020185809|-0.090130715|2|-0.094812415|-0.066226471|0|0|0.000539978|-0.072506962|-0.145790726|2|0.660075777|0.7162974740000001|-0.0374132629999999|0.004699248|0.765450925|0|0.8362289070000001|-0.067562078|0.819442071|-41.31992544|-55.48918283|4.370403779|40.37881101|0.163771093|100.159876|-0.035181092|-33.93632895|-1.723873519|-25.27062952|60.86009645|-21.51621375|45.69032922|0.415796832|2541.440611|511.4247108|2510.854462|-13.15898469|0.711733271|5705.360332|24.80452821|-449.4301265|1215.421882|590.2470602999999|1.0|0.0|1.0|1.0|0.08|-9.98|5.68|47.04|2.0|0.0|113.42|0.0|1.0|5.0|-6.16|29.0|4.0|-4.8|1.0|0.0|1.0|5.06|0.000265|1.18e-06|0.0|0.0|-1265.810138|1110.18|324.29|272.91|535.02|-0.1579|-0.19371|6.5864|129.0|6.8894|6.8894
