molecula|n9FaHRing|NaasN|nARing|SaasN|AATSC1c|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|n5aRing|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
13_a4|0|1|1|2.050136054|-0.000990136|0.044357639|0.0|-0.04158572|0.012994083|-0.14818661|1|1|0.012019888|-0.0161529719999999|-0.143303992|1|0.645708528|0.744134785|-0.215746851|-0.157188841|0.7986239909999999|0.6490618429999999|-0.068249548|0.229685203|0.008746805|-24.48959182|-33.41617993|4.282589756|11.85953992|-16.36114989|2.096831328|54.71349575|0.862539527|-1.091992764|-11.99053523|37.12083496|-13.70920202|28.77218157|0.4289448289999999|474.9422962|-534.6588788|-6.7122666220000005|0.137460473|5.663493161|9.917593683|3983.972795|-261.7783983|0.007566425|-355.01146810000006|619.8659446|1.0|0.0|1.0|0.0|0.0|3.39|-6.2|4.18|4.15|30.71|1.0|0.0|1.0|2.0|2.0|-5.39|0.0|3.57|-4.42|8.18e-05|0.0235|3.77e-05|3.75|0.0|0.00018|-0.03168|4.4811|3.87|-898.3381672|536.09|893.0|297.09|0.2133|-898.2009630000001|-0.17204|-0.20372|0.018124154|-898.2503529999999|5.3979|5.3979
16b_a23|1|2|1|3.418247774|-0.005139233|0.037664609|0.754232958|-0.3237716519999999|0.0116350769999999|-0.068280331|2|2|0.011266252|-0.123524943|-0.401493392|2|0.75524548|0.7740962779999999|0.14319927|-0.09063701|0.830577373|0.711576167|-0.07920267|0.2256448969999999|0.018614978|-37.52431601|-58.69232154|13.79443768|7.971529518|-43.49333918|10.22222569|100.0262487|0.738977|-1.821661419|-27.80700713|72.31582904|-23.2745413|51.31875369|0.4870072789999999|688.1144512|-1349.923395|-17.24735864|0.261023|9.472884487|18.46592377|7575.784511|-1000.346801|0.018384316|-354.1828792|1826.746158|1.0|1.0|1.0|0.0|1.0|4.19|-7.33|3.02|4.1|108.26|2.0|1.0|1.0|6.0|4.0|-6.3|0.0|2.9|-5.67|6.41e-07|0.000314|2.16e-06|4.21|0.0|2.26e-05|-0.07352|1.6041|4.24|-1877.615701|772.84|1340.35|772.92|0.3456|-1877.270284|-0.13741|-0.21093|0.03978022|-1877.335869|7.0191|7.0191
7_a3|0|0|0|0.0|-0.008855374|0.03757716|1.989724777|-0.327648836|-0.007540435|0.054347129|1|1|-0.006696449|0.020589494|-0.592753801|2|0.881253042|0.790667152|-0.224253635|0.0507482109999999|0.8632654590000001|0.773152968|-0.096448591|0.5999725029999999|0.009708941|-51.18177092|-47.72824381|4.804535747|230.9407974|-23.61864737|2.377557323|76.07607751|0.7992146109999999|-1.253831681|-25.32764885|55.15105143|-18.2490344|55.98630667|0.3987206729999999|387.1238241|-620.4671695000001|-9.030659289|0.2007853889999999|5.198046584|8.644978051|5055.700186|-307.0424158|0.0149999089999999|-296.13678660000005|776.3461295|1.0|1.0|1.0|1.0|1.0|3.02|-7.48|4.96|4.66|92.93|1.0|0.0|1.0|2.0|3.0|-5.68|0.0|3.63|-4.87|3.67e-06|0.00124|1.34e-05|3.79|0.0|1.11e-05|-0.0640299999999999|5.8849|3.09|-1731.703107|522.73|883.88|360.06|0.1926|-1731.602893|-0.14816|-0.21219|0.03103579|-1731.651178|5.9901|5.9901
3c_a12|0|0|1|0.0|-0.009252756|0.039605735|0.0|-0.379362977|-0.003879878|-0.008931246|1|1|-0.001825446|-0.116098308|-0.545592465|1|0.923855679|0.826033688|-0.0461654159999999|-0.10295082|0.888353608|0.859899236|-0.099327724|0.242114395|0.013219706|-36.28720467|-50.25579322|6.688634392000001|73.9854678|-25.42738988|3.384177297|0.0|0.7055242159999999|-1.291260406|-18.35985151|61.16334136|-17.19277136|42.97583906|0.427357986|426.9566009|-653.3253118|-8.698843907999999|0.2944757839999999|6.231995392999999|10.88288188|4629.005722|-330.5560685|0.02155815|-207.9738085|926.0140155|1.0|1.0|0.0|1.0|1.0|3.94|-6.78|4.01|2.25|78.41|0.0|0.0|1.0|3.0|4.0|-6.18|0.0|2.76|-4.0|6.06e-05|0.0194|9.940000000000002e-05|2.91|0.0|5.3200000000000006e-05|-0.07463|3.9848|2.56|-1327.471862|544.65|894.36|345.72|0.4687|-1327.351991|-0.14572|-0.22035|0.02665687|-1327.4004710000002|7699.0|7699.0
47a_a18|0|0|1|0.0|-0.006027559|0.033641026|0.0|-0.464122017|-0.005483379|-0.025401815|0|0|-0.000633273|-0.232940071|-0.369841706|0|0.842412605|0.766261502|-0.008965701|0.089156939|0.7991211029999999|0.792293789|-0.099310031|0.371382587|0.014124484|-67.93456546|-81.42570819|11.58086543|100.7293848|-66.76209701|9.49531639|110.0917322|0.7936193709999999|-2.681370849|-55.70051708|93.5899242|-29.70938001|79.51543089|0.483193636|638.5417107999999|-2198.494121|-24.3591435|0.2063806289999999|10.20255289|19.74153879|8405.670404|-1802.576619|0.014835962|-481.4854016|2770.212274|1.0|1.0|1.0|1.0|3.0|4.97|-8.27|0.48|3.35|123.06|3.0|1.0|1.0|12.0|5.0|-6.49|0.0|2.02|-5.58|1.8100000000000002e-07|9.9e-05|2.62e-06|4.44|0.0|2.95e-06|-0.05191|3.1947|8.82|-2098.773074|874.47|1536.87|388.09|0.6094|2098.280307|-131.0|-0.18291|0.0339441|-2098.359766|9.0|9.0
12_a4|0|1|1|2.070952433|-0.0021497879999999|0.0381179139999999|1.587386096|-0.113938738|0.005795666|-0.093414896|1|1|0.009024784|-0.051501982|-0.220286906|2|0.5687812560000001|0.8157155359999999|-0.036425699|0.04172421|0.8749408470000001|0.531333552|-0.074699711|0.636722126|0.01168879|-41.69390404|-44.33087544|6.936764267999999|15.80191019|-26.30835499|4.116653575|7.519189887|0.717772573|-1.269895089|-24.74343259|53.59101661|-15.38009964|48.6306683|0.470780296|477.8721263000001|-753.6248824|-9.127388465|0.282227427|6.223583758999999|11.7599245|6390.233612|-447.2420348|0.015603795|-258.476202|1049.9494|1.0|1.0|1.0|1.0|0.0|3.41|-7.84|3.69|4.98|86.12|1.0|0.0|1.0|4.0|5.0|-6.84|0.0|3.3|-4.33|6.57e-05|0.0266|4.64e-05|2.72|0.0|5.85e-06|-0.06898|4.8592|6.12|-1617.826064|640.67|1101.33|325.57|0.1194|-1617.57796|-0.16224|-0.2312199999999999|0.03555871|-1617.634733|5032.0|5032.0
13l_a6|0|0|1|0.0|-0.0143011819999999|0.0408037829999999|0.0|-0.858070925|-0.009326562|-0.037558466|1|1|-0.006280295|-0.045794891|-0.564860904|1|0.8694295409999999|0.7908110340000001|-0.058931734|-0.1470289659999999|0.84018367|0.827754203|-0.126521431|0.210844002|0.030012523|-82.24617981|-88.13242567|20.90615311|182.8275745|-61.3913735|14.56282911|118.3485042|0.793671137|-2.53042863|-57.29112645|100.8610837|-31.47586631|103.1523329|0.4257335779999999|447.9705372|-1762.648513|-21.92549054|0.206328863|8.810095892|15.34147837|6462.086665999999|-1227.82747|0.018273048|-409.1314702|2220.880201|1.0|1.0|1.0|1.0|3.0|3.64|-8.89|4.55|3.8|115.15|1.0|0.0|1.0|7.0|5.0|-6.59|0.0|3.07|-4.77|3.26e-06|0.00144|1.7100000000000002e-05|3.39|0.0|5.7e-07|-0.04885|3.6675|5.41|-1465.834958|735.52|1249.13|349.26|0.3115|-1465.560303|-0.14562|-0.19447|0.03092407|-1465.624566|6.4145|6.4145
21a_a23|1|2|0|3.43622302|-0.005708466|0.042862319|0.773970837|-0.3082571839999999|0.01269616|-0.133417036|2|2|0.01180744|-0.074441567|-0.484404194|2|0.725800261|0.7367638240000001|0.1022509819999999|-0.137122549|0.79188323|0.6906097959999999|-0.082341001|0.224766417|0.011564247|-34.01266735|-54.35891011|7.634348008|39.56172507|-35.88602363|5.039953753|82.08958626|0.842121383|-1.729161021|-22.45408125|61.73864319|-22.83074225|41.64701536|0.492301762|611.67123|-1141.537112|-15.07212993|0.157878617|7.950891003|15.66066298|6464.524241|-753.6064963|0.011178565|-451.7153132|1355.5493720000002|0.0|1.0|1.0|1.0|1.0|3.53|-7.78|3.88|4.33|105.02|2.0|1.0|1.0|5.0|4.0|-6.07|0.0|3.78|-5.28|1.3e-06|0.000552|5.29e-06|3.98|0.0|7.03e-06|-0.07243|3.6993|3.75|-1669.23053|701.01|1189.63|335.16|0.3692|-1668.989671|-0.15024|-0.2226699999999999|0.0203361|-1669.0502720000002|6.9914|6.9914
1_a15|0|0|0|0.0|-0.0084598019999999|0.0381893|0.0|-0.541427319|0.001244652|-0.068297833|0|0|0.003816011|-0.1816819589999999|-0.34192045|2|0.836466114|0.705825714|0.101406325|-0.001544849|0.74357498|0.795437721|-0.1117462069999999|0.7100707390000001|0.026214985|-44.01415991|-72.24770503|16.94887506|121.3844816|-46.71058649|10.95802135|63.14412039|0.605927517|-1.899685524|-28.45664402|90.40184737|-20.13460632|60.96303497|0.437969049|566.1848585|-1228.210985|-13.01770443|0.394072483|6.580146251|11.7078005|7284.337537|-794.0799704|0.0280791829999999|-136.9714493|2026.993248|1.0|1.0|1.0|1.0|1.0|3.91|-10.02|5.46|6.32|74.73|3.0|0.0|0.0|8.0|6.0|-5.38|1.0|4.68|-5.97|2.830000000000001e-07|0.00013|1.08e-06|5.23|0.0|4.36e-08|-0.04142|4.3834|4.68|-1510.117336|697.35|1271.06|385.18|0.2464|-1509.785098|-0.1365|-0.17792|0.01894559|-1509.851127|7.3565|7.3565
12f_a31|0|0|1|0.0|-0.011835152|0.03703252|0.0|-0.698273995|-0.00150321|-0.0944165219999999|2|2|0.000889251|-0.130400541|-0.551471017|0|0.805862937|0.8167107029999999|-0.021938988|-0.029803241|0.8530975000000001|0.7730604259999999|-0.118239376|0.262896936|0.027617942|-68.14417693|-82.48950216|19.26761061|159.84734269999998|-57.54866283|13.44201623|569.7325277000001|0.686882955|-1.891830012|-47.54067074|97.53070764|-23.56842919|87.41178754|0.482666192|489.0460499|-1319.832035|-16.44247509|0.313117045|9.859605078|19.05849748|5845.744358|-920.7786053|0.021559868|-260.7571603|1921.480254|1.0|1.0|1.0|1.0|2.0|3.86|-8.02|6.43|4.48|117.37|3.0|0.0|1.0|10.0|5.0|-6.19|0.0|4.01|-4.63|1.05e-06|0.0004469999999999|2.37e-05|3.82|0.0|4.06e-06|-0.03317|3.8305|5.39|-1696.741889|755.33|1258.6|323.68|0.2664|-1696.466804|-0.15894|-0.19211|0.04363832|-1696.53373|6.8861|6.8861
14z_a23|1|2|0|3.305974434|-0.005892861|0.04314059|0.729326158|-0.30053593|0.009174505|-0.0438568409999999|2|2|0.007229683|-0.069023218|-0.46459002|2|0.719722236|0.802520527|0.10796308|-0.035965909|0.8668730109999999|0.64069202|-0.079754981|0.228957475|0.018337664|-40.56245532|-55.54823244|12.77192721|40.18308023|-38.68856944|8.895469235|79.960755|0.785604449|-1.595099623|-28.25118461|66.77741935|-23.63754572|53.33438253|0.474697407|644.4593172|-1110.964649|-16.46322104|0.214395551|7.834464959|14.91419434|7285.13008|-773.7713888999999|0.01612263|-397.8390333|1414.152695|0.0|1.0|0.0|1.0|1.0|3.42|-8.57|4.64|5.32|105.02|2.0|1.0|1.0|5.0|4.0|-5.8|0.0|4.49|-6.13|1.7e-07|8.18e-05|7.37e-07|4.83|0.0|1.29e-06|-0.08503|4032.0|4.73|-2549.0953670000004|715.41|1221.92|338.46|0.3201|-2548.895003|-0.15195|-0.23698|0.01238131|-2548.957384|8.2941|8.2941
4b_a49|0|1|1|2.075628989|-0.0074627159999999|0.036555556|1.645329244|-0.402986655|0.001769804|-0.033486358|1|1|0.002557204|-0.0563571629999999|-0.390006034|2|0.720824193|0.798826417|0.005818676|0.049923437|0.852400617|0.6967593559999999|-0.090284437|0.438784865|0.0241270029999999|-56.45224362|-55.5653235|14.84890147|41.97072627|-34.19753462|9.138717999|64.87087098|0.645330839|-1.534835437|-34.74338731|71.2971749|-18.89220999|71.30114509|0.477868186|466.6010051|-944.6104994|-11.62716177|0.354669161|7.588962922|14.53457293|6025.790417|-581.3580885|0.02556165|-178.8869784|1463.761596|1.0|1.0|1.0|1.0|1.0|3.37|-7.05|3.71|3.26|90.13|1.0|0.0|1.0|6.0|6.0|-7.12|0.0|2.8|-3.88|0.000155|62.0|0.000132|2.28|0.0|3.570000000000001e-05|-0.06731|4.6422|3.56|-1333.026419|664.86|1121.45|331.39|0.2856|-1332.800229|-0.15635|-0.22366|0.03702033|-1332.8586269999998|7.1024|7.1024
3d_a32|1|0|0|0.0|-0.006420365|0.041161616|2.230648962|-0.269655316|0.000655875|-0.113314811|3|3|0.002004382|-0.076494363|-0.539652902|0|0.8315372|0.8444218509999999|-0.069007775|-0.100251236|0.90169022|0.77923808|-0.093187219|0.2214902789999999|0.014419776|-37.19367587|-50.45435743|7.807299836|62.43434632|-27.31750365|4.22710649|0.0|0.720540286|-1.118246623|-20.13777259|59.15151032|-15.52441767|45.000975700000005|0.427813496|483.4133562|-605.4522892000001|-8.405385739|0.2794597139999999|6.15119195|10.75032687|4752.534658|-327.8100438|0.0160633|-238.8142619|840.275417|1.0|1.0|1.0|1.0|1.0|3.34|-7.29|6.97|5.07|110.94|1.0|0.0|1.0|4.0|3.0|-5.18|0.0|4.32|-5.13|2.81e-07|9.58e-05|7.36e-06|4.5|0.0|1.75e-05|-0.05482|3.5105|3.42|-1672.733979|569.29|959.11|353.18|0.5031|-1672.585902|-0.14189|-0.19671|0.02457348|-1672.638515|8.0915|8.0915
GW6604_a52|0|0|0|0.0|-0.002149879|0.021346801|0.0|-0.085995143|0.007746755|-0.118272803|1|1|0.0070554269999999|0.039867344|-0.201462112|2|0.709088617|0.693399445|0.074868979|-0.057466653|0.7550228990000001|0.689009112|-0.072069252|0.38374044|0.009021088|-35.51891876|-35.62691523|4.459510077|157.2481263|-17.61190876|2.204526664|0.2386028039999999|0.73529506|-1.081038779|-17.55852148|44.37166117|-14.44334401|39.97842884|0.4597869779999999|431.7909048|-534.4037285|-7.13996301|0.26470494|6.2973559020000005|11.6571716|4168.525878|-264.17863140000003|0.01768964|-232.6328342|726.7881391|1.0|0.0|1.0|1.0|1.0|2.68|-8.03|4.49|4.2|54.46|0.0|0.0|1.0|3.0|3.0|-5.95|0.0|3.08|-4.16|0.000135|0.0402|6.929999999999999e-05|3.06|0.0|2.78e-06||||||||||||||6.9706|6.9706
12az_a36|0|0|2|0.0|-0.009570959|0.040566449|0.0|-0.593399474|0.000482522|-0.024018255|1|1|0.002872872|-0.176729938|-0.387734368|1|0.884226781|0.812921349|-0.061924322|-0.021825174|0.858971809|0.8350231859999999|-0.10786263|0.411597359|0.034771534|-50.28669997|-75.58351856|24.36575918|60.11023222|-52.96429617|17.0740303|8.104966044|0.583865006|-1.941527339|-35.23783652|99.82512582|-23.45695404|74.65245915|0.462897841|574.0196415|-1360.503334|-16.43719536|0.416134994|8.449849817|15.73229538|6700.839465|-953.3573311|0.034594361|-117.53490990000002|2330.167624|1.0|0.0|1.0|1.0|2.0|4.96|-6.79|2.83|1.9|87.66|1.0|0.0|1.0|7.0|6.0|-7.13|0.0|1.75|-4.15|7.75e-05|0.0342|7.13e-05|2.62|0.0|7.11e-05|-0.04967|3.8863|2.68|-1461.962459|737.12|1252.18|343.5|0.4383|-1461.686269|-0.14879|-0.19846|0.02800521|-1461.750394|7.2366|7.2366
16_a4|0|1|1|1.843196334|-0.00228637|0.04501634|0.0|-0.089168424|0.0067511459999999|-0.148022089|1|1|0.006466406|-0.018051608|-0.214481956|1|0.490768328|0.774455255|-0.0894138519999999|0.0293772029999999|0.8366279120000001|0.482473457|-0.080093659|0.292255386|0.013727656|-36.11951685|-39.44800181|6.761192037000001|13.51923899|-19.42906425|3.330045338|74.430775|0.832461695|-1.201404885|-17.789707500000002|45.11883447|-16.43666742|42.88070889|0.455802506|389.0176968|-591.7200271|-8.095443438|0.167538305|5.548106463|10.19502391|4520.2597670000005|-291.4359638|0.0115138339999999|-327.4903335|710.807513|1.0|0.0|1.0|0.0|0.0|3.26|-6.36|4.49|4.96|30.71|1.0|0.0|1.0|2.0|4.0|-5.64|0.0|3.91|-4.43|0.0001199999999999|0.0371|3.68e-05|3.59|0.0|0.000134|-0.03965|4511.0|4.05|-1057.478071|515.68|856.55|293.41|0.2213|-1057.3808390000002|-0.17375|-0.2134|0.01638524|-1057.429593|6.4647|6.4647
12b_a5|0|0|2|0.0|-0.001991527|0.0252713179999999|0.0|-0.1214831359999999|0.0068803119999999|-0.119503073|0|0|0.00751901|-0.070406884|-0.1708042239999999|2|0.8417504029999999|0.779793078|0.066588785|-0.033036296|0.819417554|0.8121510009999999|-0.068586754|0.350286421|0.016556707|-41.76622313|-43.25430513|10.44150403|138.67264319999998|-27.27837078|6.584944956|0.0|0.530379611|-1.165974822|-26.33991037|59.53145615|-12.90040679|52.20772716|0.480419002|521.9354031|-735.3231872|-8.135654442|0.4696203889999999|8.398709622|16.16438947|5501.255679|-463.7323032|0.025810077|-38.31786425|1386.409228|0.0|0.0|1.0|1.0|1.0|4.05|-7.67|3.29|0.72|50.28|1.0|0.0|1.0|5.0|6.0|-7.57|0.0|1.44|-3.45|0.00503|2.0|0.000359|1.63|0.0|8.5e-06|-0.10395|4.6156|2.24|-1276.8943800000002|669.05|1149.51|857.76|0.2345|-1276.940335|-0.06212|-0.16607|0.03447919|-1276.9984029999998|7.3768|7.3768
17b_a25|0|1|0|1.785120622|-0.004368141|0.042843137|1.968416259|-0.266456625|0.005120507|-0.100018134|1|1|0.005244553|-0.044156525|-0.366585181|2|0.653180996|0.780221059|0.068812225|0.029728702|0.838260077|0.636746066|-0.079392561|0.410780725|0.015879547|-51.71860811|-60.19950116|12.04068508|99.61874923|-45.64634114|9.129863339|87.61586206|0.724866184|-1.6672437880000002|-39.21569422|73.52844745|-22.17876359|63.75929319|0.476276266|668.9067217|-1264.189524|-16.81707305|0.275133816|9.700133933|18.52147096|6674.061446|-958.573164|0.0175785369999999|-341.0100868|1744.031591|1.0|1.0|1.0|1.0|1.0|3.56|-10.04|4.88|5.18|96.49|2.0|0.0|0.0|7.0|5.0|-6.53|0.0|3.78|-5.07|4.75e-06|0.00218|8.59e-06|3.61|0.0|4.16e-08|-0.05531|5.4236|5.89|-1483.830524|781.08|1329.35|313.02|0.4635|-1483.563965|-0.16408|-0.21939|0.04272963|-1483.630939|6.9957|6.9957
1j_a5|0|0|0|0.0|-0.003981454|0.025987654|0.0|-0.175183967|0.00683534|-0.07622096|1|1|0.006957291|-0.010807075|-0.2470489089999999|2|0.74740095|0.7862755770000001|-0.084090414|-0.0614852279999999|0.848473695|0.717355058|-0.074505844|0.35883584|0.019690225|-39.64241895|-40.01980349|10.57633738|73.73338699|-21.49609451|5.680936139|1.471030887|0.616489567|-1.117587665|-21.29338752|54.3827755|-14.64139152|50.21875634|0.469085779|455.0425806|-600.2970524|-7.86442482|0.383510433|7.328149934|13.80288876|4618.562904|-322.4414176|0.026739895|-125.1415813|973.7343247|1.0|1.0|1.0|1.0|1.0|2.76|-8.14|4.5|4.21|63.69|0.0|0.0|1.0|4.0|4.0|-6.15|0.0|3.19|-4.2|9.27e-05|0.0304|6.29e-05|3.03|0.0|2.36e-06|-0.03832|4.4331|2.61|-1065.817476|572.47|959.39|300.89|0.5115|-1065.671975|-0.16813|-0.20645|0.03246499|-1065.723417|7.6198|7.6198
5_a18 (BIBF0775)|0|0|2|0.0|-0.005220163|0.035478927|0.0|-0.391512249|0.002526619|0.0002403959999999|0|0|0.0036739159999999|-0.144352593|-0.453086741|0|0.7140745620000001|0.7395978390000001|-0.001626287|-0.040022105|0.774859029|0.7061155790000001|-0.078246932|0.420002762|0.008501088|-52.09190866|-59.08151918|6.418873637000001|10.36586529|-44.61038661|4.846666751|50.25564119|0.8159410579999999|-2.112667176|-39.33277643|67.25977848|-22.46761997|58.5107823|0.483962172|636.6978809999999|-1595.201018|-16.96451322|0.184058942|9.798677372|18.98829281|7221.114573000001|-1204.480438|0.010831199|-477.1120625|1955.044427|0.0|0.0|1.0|1.0|2.0|4.42|-9.21|4.09|3.69|76.5|3.0|1.0|1.0|8.0|3.0|-5.96|0.0|3.2|-5.72|8.590000000000001e-07|0.000425|1.91e-06|4.73|0.0|3.06e-07|-0.04938|3.2027|8.45|-1572.290174|817.02|1446.02|378.13|0.4825|-1571.843719|-0.13154|-0.18092|0.02305362|-1571.914419|7.4685|7.4685
22_a10|0|1|1|2.113627059|-0.005035102|0.036101695|1.880539113|-0.332316729|0.008350227|0.01204992|1|1|0.008903905|-0.129989728|-0.356699217|2|0.670763832|0.747363443|-0.02603707|-0.033474297|0.79665945|0.646474494|-0.0649866779999999|0.775071808|0.016720696|-41.96631248|-50.61577509|13.023146|75.58376652|-39.42279832|10.14325785|60.10354816|0.564323334|-1.3647202319999998|-32.68604442|71.13124588|-17.4251029|54.98945848|0.422182297|677.4790907|-1062.931277|-13.57178303|0.435676666|8.84228648|15.30289992|7414.102179|-827.8787647|0.026340252|-100.1982412|1883.550109|1.0|1.0|1.0|1.0|0.0|3.74|-9.37|4.64|5.6|73.14|2.0|0.0|1.0|6.0|5.0|-6.29|0.0|4.26|-5.53|4.55e-06|0.00217|2.95e-06|4.1|0.0|2.03e-07|-0.05712|4.8251|5.65|-1544.203968|770.92|1339.48|321.89|0.2624|-1543.893507|-0.16095|-0.2180699999999999|0.03366599|-1543.959333|5.9586|5.9586
17b_a50|1|2|1|4.35392516|-0.002181823|0.032052154|2.206759705|-0.144000296|0.012409091|-0.152660972|2|2|0.012686493|-0.2252068689999999|-0.237489143|1|0.7715057479999999|0.7621727979999999|-0.1585336269999999|-0.257646121|0.799772151|0.748900413|-0.07555585|0.4220781729999999|0.0128994089999999|-33.25475672|-52.58062823|8.976922737999999|9.9094658|-36.59177249|6.247196459|86.9549829|0.803386523|-1.662228695|-23.14256283|59.65808461|-18.65764227|42.23167946|0.4835366239999999|648.4900322000001|-1156.773821|-12.98417734|0.1966134769999999|8.324966952|16.11918162|6059.076348|-805.0189948|0.010169967|-422.2639022|1439.872076|1.0|1.0|1.0|1.0|0.0|4.17|-7.54|4.18|4.92|51.77|3.0|0.0|1.0|8.0|4.0|-6.09|0.0|3.87|-4.91|1.7899999999999998e-05|0.00763|1.22e-05|3.96|0.0|1.22e-05|-0.0318|4.2447|3.77|-1337.164673|752.09|1300.3|306.75|0.1817|-1336.833957|-0.16699|-0.19879|0.02640483|-1336.899093|6.9136|6.9136
28_a20|0|1|0|1.837209467|-0.006492092|0.0396875|1.650185059|-0.363557127|0.002234763|0.0313932529999999|1|1|0.002695258|-0.016955137|-0.447096101|3|0.715067047|0.755701837|-0.104458316|-0.06654421|0.812553182|0.690655217|-0.091179288|0.3962228229999999|0.014682607|-57.59898971|-60.85602167|9.799649234|318.7453661|-40.6172876|6.540604536|88.39175809|0.773641727|-1.823585765|-38.44343857|71.98460956|-23.40616218|67.39863895|0.468838001|521.7658603|-1217.120433|-15.62203369|0.226358273|7.587188177000001|14.28413212|6348.941881000001|-812.3457521|0.016673728|-365.2747728|1573.2352460000002|0.0|1.0|1.0|1.0|1.0|3.45|-8.8|3.93|4.01|99.58|1.0|0.0|1.0|5.0|5.0|-6.96|0.0|3.04|-4.43|3.77e-05|0.0159|3.72e-05|2.68|0.0|6.590000000000001e-07|-0.06242|4.7905|4.64|-1368.32781|704.42|1198.32|346.35|0.2354|-1368.085242|-0.15572|-0.21814|0.03534166|-1368.146882|6.5935|6.5935
9o_a24|0|0|1|0.0|-0.007052095|0.028472222|0.0|-0.387865233|0.0012214139999999|-0.097596429|1|1|0.002019902|0.00177843|-0.38043264|2|0.738419215|0.785672769|-0.0062180169999999|-0.000453155|0.846075714|0.7086274779999999|-0.08834189|0.6253256110000001|0.018492771|-51.29122728|-51.14964436|10.7072496|32.50178358|-29.61546471|6.1994599720000005|44.8382925|0.668046377|-1.678495905|-29.69744072|66.24061038|-19.05574986|61.99847688|0.4861134689999999|445.9858336|-971.8432428|-11.03321234|0.331953623|6.080741586|11.83284872|6697.297449000001|-562.6938294|0.026064002|-194.5965258|1454.754155|1.0|1.0|1.0|1.0|2.0|3.96|-7.91|3.75|4.36|92.79|1.0|0.0|1.0|6.0|5.0|-6.83|0.0|3.01|-4.4|3.2500000000000004e-05|0.0137|3.9500000000000005e-05|2.88|0.0|5.23e-06|-0.04527|5.8802|4.41|-1388.094657|611.03|1126.94|290.75|0.1409|-1387.887227|-0.17826|-0.22353|0.0533144|-1387.945865|6.3507|6.3507
12ad_a36|0|0|2|0.0|-0.01083262|0.040787037|0.0|-0.649957196|-0.001148437|-0.0072527669999999|1|1|0.000906224|-0.136151085|-0.478461478|1|0.817851296|0.832674224|0.1563642469999999|0.018207862|0.8846605|0.7767870459999999|-0.107772644|0.423689705|0.030769062|-58.34300549|-76.30379737|21.78471426|94.12528108|-54.02363038|15.4237324|81.68309557|0.656407461|-2.047680239|-41.30726219|96.81391944|-25.88878839|80.12771975|0.477102332|538.2749789|-1449.77215|-18.32944602|0.343592539|8.770308295|16.772513699999998|6569.653402|-1026.448977|0.028968808|-221.4751857|2208.646667|1.0|0.0|1.0|0.0|2.0|4.9|-6.62|2.7|1.67|95.5|1.0|0.0|1.0|7.0|6.0|-7.18|0.0|1.76|-4.08|6.579999999999999e-05|0.0289|8.36e-05|2.53|0.0|0.000106|-0.05406|5733.0|4.5|-1460.794632|737.53|1236.64|321.93|0.6073|-1460.5468529999998|-0.15638|-0.21044|0.03648828|-1460.610659|7.7696|7.7696
