molecula|SddssS|n9FaRing|SaaNH|NaasN|nARing|BCUTs-1|SaasN|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|GeomShapeIndex|WNSA2|DPSA4|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
3j_a32|0.0|1|3.564417045|0|1|0.609420782|0.0|-0.029763115|2.248764828|-0.000202965|-0.086191775|10.31100276|-0.052622352|3|0.001173363|-0.055211759|-0.097980957|-0.528541012|0|0.812195122|0.824282683|-0.020129489|-0.084553991|0.8884057059999999|0.7557114|1|0.27811778|0.013773753|-50.46105839|7.315176208|47.55031019|71.64373163|-0.030815085|-26.79963418|3.885056172|-1.140158136|-19.82606536|58.58770587|0.4482615029999999|2282.569698|-605.5327007000001|1778.1826620000002|0.812452828|-321.5956102|21.85672669|808.6988876|398.2788055|8.126647477|1.0|1.0|1.0|1.0|3.27|0.24|19.0|-6.69|4.93|110.94|1.94|0.0|95.74|0.0|-5.92|3.0|-5.6|338.45|0.0|1.0|4.09|1.21e-06|0.0004089999999999|1.58e-05|0.0|2.03e-07|6.86e-05|-0.05361|3.4982|3.02|3.4982|-1671.507439|-1671.479105|934.19|354.42|0.3005|405.19|0.7028|0.7028|-0.14498|-0.19859|0.02833407|5.9266|8.0969|8.0969
28_a34|0.0|0|0.0|1|1|1.454781307|1.767685185|-0.201047053|0.0|-0.012039484|-0.15803127|10.9595763|-0.0500053959999999|1|-0.007544188|-0.33032879|-0.311884247|-0.5437894289999999|1|0.8318609690000001|0.798057295|0.092890802|-0.078146961|0.8582665429999999|0.7829667309999999|0|0.316156689|0.03768308|-72.11491331|19.29162755|144.3404619|232.4555747|-0.048190604|-36.91879876|9.876233397|-1.831242935|-34.24669822|85.99382787|0.454339954|2252.098123|-937.4938731|1689.357471|0.832642882|-479.9443839|33.80175623|1284.466737|344.69029950000004|13.87891455|0.0|1.0|1.0|1.0|3.02|0.12|17.0|-4.78|2.07|92.26|0.88|0.0|85.92|0.0|-3.27|5.0|-7.04|322.32|0.0|1.0|1.84|0.000533|172.0|0.000565|0.0|1.66e-05|0.00535|-0.03896|4.2857|4.11|4.2857|-1100.797628|-1100.760824|896.02|289.3|0.2043|417.28|0.69263|0.69263|-0.17802|-0.21698|0.03680411|8.5886|5.4179|5.4179
11_a3|0.0|0|0.0|0|0|0.605020608|0.0|-0.101436441|1.710245969|-0.008037672|0.044912659|10.31163053|-0.023103765|1|-0.005959152|-0.194041982|-0.0947326669999999|-0.577616902|3|0.8947911009999999|0.724492061|0.132535663|-0.04179402|0.793311683|0.834020779|1|0.175996916|0.014376713|-47.02715152|6.800350988|253.1353625|105.101718|-0.0391657429999999|-22.2443844|3.216644354|-1.292469516|-21.37603754|57.08178682|0.4680759679999999|2097.896727|-611.3529698|1105.41974|0.8799677029999999|-289.1769972|24.61956593|812.4456757999999|311.6695405|10.0546353|0.0|1.0|1.0|1.0|3.19|0.0|21.0|-6.51|3.41|105.82|0.8|0.0|88.28|0.0|-4.08|4.0|-6.59|305.36|0.0|1.0|2.46|8.37e-05|0.0256|0.000197|0.0|3.06e-07|9.35e-05|-69.0|3.2232|2.12|3.2232|-1288.195105|-1288.165162|834.82|384.66|0.4441|346.18|0.6966600000000001|0.6966600000000001|-0.13118|-0.20018|0.02994326|4.4522|7.3979|7.3979
6_a47|0.0|0|0.0|0|0|1.304328257|0.0|-0.14404966|1.291219116|-0.010708889|0.051455447|10.93671042|0.0402365489999999|0|-0.0094242819999999|-0.302730533|-0.04324355|-0.459934519|2|0.701994505|0.786041178|-0.149904224|0.062425042|0.84654143|0.672308592|1|0.446564415|0.009820713|-52.41283988|5.323543706000001|101.7290544|85.6917678|-0.036834143|-28.411587800000003|2.885749555|-1.547034008|-23.54237714|60.76103606|0.4059072379999999|2431.668154|-838.6054381|1577.98246|0.6832388209999999|-454.5854048000001|25.13472712|1055.658539|469.7495559|8.348196185|1.0|1.0|1.0|1.0|2.82|0.05|22.0|-9.06|6.27|58.04|3.48|0.0|106.47|0.0|-6.02|4.0|-5.02|379.81|1.0|1.0|4.59|9.53e-07|0.000362|1.63e-06|0.0|8.71e-10|3.310000000000001e-07|-0.05354|5.5188|4.69|3.7196|-1608.684886|-1608.652005|990.85|333.32|0.2536|422.9|0.30468|0.69305|-0.1544|-0.20794|0.03288085|4.2153|7.9|7.9
12m_a30|0.0|0|0.0|0|2|0.6049842529999999|0.0|-0.1305457069999999|0.0|0.001371944|0.0488832779999999|10.31162838|-0.0547272029999999|1|0.0026474159999999|-0.236661357|-0.152855196|-0.5409445629999999|1|0.817497287|0.832758813|-0.036924662|-0.0974968869999999|0.893689741|0.770326886|0|0.415971907|0.027352277|-70.1324196|18.55926485|133.774348|147.06395700000002|-0.0405332439999999|-47.58675592|12.59296644|-2.067195455|-39.32844052|83.3641853|0.44976016|3058.3084710000003|-1402.648392|2370.879718|0.8173893040000001|-951.7351184|35.54574762|1812.833129|683.7405759|13.2317657|1.0|0.0|1.0|0.0|4.66|0.13|17.0|-6.42|2.48|114.67|2.06|1.0|133.52|0.0|-6.0|6.0|-6.22|439.49|0.0|0.0|2.36|1.01e-06|0.000444|9.71e-06|0.0|3.7600000000000003e-07|0.000165|-57.0|5.0617|3.88|3.5496|-1743.215323|-1743.174906|1204.39|349.29|255.0|578.87|0.33392|0.68404|-0.15042|-0.20742|0.04041755|5.1279|7.5114|7.5114
13a_a5|0.0|0|2.931642415|0|0|1.393002748|0.0|-0.007871499|0.0|0.002355511|-0.139517787|10.94530369|-0.025324157|1|0.003196482|-0.012798693|-0.0569177229999999|-0.367284642|2|0.746303189|0.8045357209999999|-0.048584084|-0.048575318|0.857293078|0.720100768|0|0.470564031|0.016739606|-54.03141848|10.77696869|126.2663658|150.1663914|-0.0279752339999999|-34.78546088|6.938219155|-1.426736914|-36.90128585|72.13276165|0.460877309|2657.14588|-918.5341141|1314.232685|0.854865353|-591.3528349999999|30.07803494|1533.979782|620.5697596|18.10134317|1.0|1.0|1.0|1.0|3.07|0.13|23.0|-8.9|3.58|92.79|0.95|0.0|114.18|0.0|-3.77|5.0|-7.18|399.45|0.0|1.0|2.71|0.000169|0.0675|0.000184|0.0|1.26e-09|5.02e-07|-0.05534|4.6285|3.81|4.2107|-1313.167422|-1313.126035|1160.81|294.45|0.5953|567.51|0.41806|0.50037|-0.17364|-0.22898|0.04138695|4.1671|7041.0|7041.0
15b_a10|0.0|0|0.0|1|1|1.3438370730000002|2.145379897|-0.111812184|2.0455289690000003|0.011484257|-0.082365722|10.92966694|-0.058911857|1|0.011928706|-0.175869992|-0.27395395|-0.195505087|2|0.744213612|0.791078367|-0.058258414|-0.104250125|0.83320417|0.7199249390000001|1|0.697099355|0.015973068|-50.44100799|10.94939968|43.96642219|53.52386591|-0.024105015|-34.57687319|7.505718446|-1.398090862|-21.77253505|62.53159836|0.414077981|2716.468606|-958.3791518|2603.829652|0.706711759|-656.9605906|24.65365821|1429.912176|766.4127559|12.09059037|0.0|1.0|1.0|1.0|3.61|0.32|21.0|-8.18|4.44|56.07|2.14|0.0|123.73|0.0|-4.35|5.0|-6.34|413.51|0.0|0.0|3.66|4.46e-05|0.0185|2.28e-05|0.0|6.609999999999999e-09|2.73e-06|-0.04734|5.7620000000000005|2.74|3.7625|-1317.766641|-1317.736865|1231.3|329.52|0.3575|587.53|0.46711|0.68906|-0.15579|-0.20313|0.02977516|6.1384|7.0706|7.0706
10_a1|0.0|0|3.261363142|0|0|1.435871163|0.0|0.049971022|0.0|-0.012672753|-0.020225596|10.94957578|0.010430299|1|-0.0106277489999999|0.107434253|-0.042643966|-0.623957903|1|0.674381582|0.7227844929999999|-0.0369911079999999|0.017498337|0.783467165|0.658433571|0|0.126889306|0.014751098|-61.93104798|8.34295348|212.8090837|186.6625065|-0.045402319|-35.02707638|4.718623023|-1.861495069|-37.31383317|70.6564636|0.459673515|2432.447088|-1052.827816|1768.2330920000002|0.850732895|-595.4602985|30.78628757|1262.237791|433.2550452|8.725415617000001|1.0|1.0|1.0|0.0|3.0|0.0|23.0|-8.02|5.06|78.87|2.78|0.0|99.61|0.0|-4.98|5.0|-5.91|359.35|0.0|1.0|3.7|1.04e-05|0.00372|1.87e-05|0.0|9.53e-09|3.42e-06|-0.06802|3.4067|5.81|3.4067|-1223.159954|-1223.125689|979.35|363.94|0.6754|464.77|0.70345|0.70345|-0.13576|-0.20378|0.03426532|7807.0|5.8239|5.8239
13l_a6|0.0|0|3.433158672|0|1|1.4242139390000002|0.0|0.090187973|0.0|-0.009326562|-0.037558466|10.95129637|-0.086595185|1|-0.006280295|0.144180269|-0.073210645|-0.564860904|1|0.8694295409999999|0.7908110340000001|-0.058931734|-0.1470289659999999|0.84018367|0.827754203|0|0.210844002|0.030012523|-88.13242567|20.90615311|182.8275745|248.6104661|-0.0451862259999999|-61.3913735|14.56282911|-2.53042863|-57.29112645|100.8610837|0.4257335779999999|2967.923804|-1762.648513|3127.831037|0.7413520309999999|-1227.82747|39.65857501|2220.880201|741.5222707|12.72865798|1.0|1.0|1.0|1.0|3.64|0.16|23.0|-8.89|3.8|115.15|1.39|0.0|124.98|0.0|-5.49|5.0|-6.59|441.48|0.0|1.0|3.07|3.26e-06|0.00144|1.7100000000000002e-05|0.0|1.29e-09|5.7e-07|-0.04885|3.6675|5.41|3.5499|-1465.865882|-1465.834958|1249.13|349.26|0.3115|578.91|0.7002|0.70515|-0.14562|-0.19447|0.03092407|8.9893|6.4145|6.4145
EW7203_a60|0.0|0|0.0|0|2|0.604984431|0.0|-0.092774356|0.0|0.003099827|0.03824498|10.31162855|-0.051413084|1|0.0036417359999999|-0.1696249719999999|-0.090115975|-0.458129101|1|0.80330079|0.822401103|0.002441966|-0.089945913|0.8839272779999999|0.760234689|0|0.345488097|0.020156795|-62.23028092|13.03554647|80.48638339|73.67602619|-0.036566012|-40.24477665|8.430183|-1.828300603|-31.81402579|73.82739839|0.497298165|2913.880231|-1182.375337|1660.077477|0.989250745|-764.6507562999999|30.83771958|1541.885979|666.0036144999999|11.59711747|1.0|0.0|1.0|1.0|4.75|0.13|17.0|-6.7|2.6|117.47|2.17|0.0|133.97|0.0|-5.74|4.0|-6.35|425.51|0.0|0.0|3.09|1.81e-06|0.000768|1.53e-05|0.0|2e-07|8.51e-05|-0.06188|5.0166|3.64|3.5192|-1668.025575|-1667.993536|1166.44|352.3|0.2385|546.85|0.40883|0.69857|-0.1446599999999999|-0.20654|0.03203878|2.5159|8.0334|8.0334
9_a4|0.0|0|0.0|1|1|1.300485838|2.130445484|-0.019160308|2.137757657|0.010709527|-0.091393763|10.92992723|-0.0454860859999999|1|0.009731833|-0.030976753|-0.076824065|-0.172904817|2|0.625717993|0.801082857|-0.151437311|-0.072130166|0.861113198|0.58669472|1|0.472497372|0.009037784|-37.85762102|4.918284148|13.6577411|34.22811902|-0.025885299|-20.60179129|2.676487872|-1.113067849|-15.58475436|43.71760622|0.43745176|2359.945586|-605.7219363|2012.840082|0.777625327|-329.6286606|17.76608225|763.9415367|489.7528555|5.859985199|1.0|0.0|1.0|1.0|3.18|0.19|21.0|-8.16|5.07|43.6|3.15|0.0|105.09|0.0|-4.76|3.0|-5.56|360.84|0.0|1.0|4.17|1.73e-05|0.0062299999999999|7.06e-06|0.0|6.9e-09|2.49e-06|-0.05256|4.7284|3.87|4.0137|-1489.554198|-1489.533032|999.93|308.91|0.1217|430.12|0.5182100000000001|0.6464|-0.16948|-0.22204|0.02116575|5.4739|7.3188|7.3188
19f_a38|0.0|0|3.3320764830000003|0|2|1.297044434|0.0|-0.008118156|0.0|-0.002526241|0.035480177|10.96083376|-0.054832432|1|-0.000673716|-0.017421394|-0.217394466|-0.4288343429999999|1|0.724208473|0.819222745|-0.075025988|-0.094149094|0.8741648479999999|0.698414933|0|0.488059925|0.02107583|-71.10679028|13.4639011|125.7493111|159.14822980000002|-0.037844587|-45.42524686|8.601162122|-1.892229356|-34.81887413|84.35196967|0.453960261|2776.145209|-1208.815435|2846.860803|0.8313685409999999|-772.2291966|32.91812709|1645.906354|595.8790650000001|13.24517938|1.0|1.0|1.0|1.0|4.82|0.14|17.0|-6.86|2.55|81.23|2.4|0.0|125.69|0.0|-4.14|4.0|-6.77|401.44|0.0|1.0|2.67|7.209999999999999e-05|29.0|6.77e-05|0.0|1.4e-07|5.610000000000001e-05|-0.05735|5.3197|3.41|3.4422|-1332.190216|-1332.160846|1105.62|360.19|0.3205|495.68|0.38086|0.7056100000000001|-0.14369|-0.20104|0.02936908|7.1655|7.1397|7.1397
5f_a40|0.0|0|0.0|1|1|0.60491326|1.656591081|-0.085493191|0.769837491|0.000663516|0.166865076|10.31198329|0.062183277|2|0.000706205|-0.155235986|0.18254908|-0.4644854879999999|0|0.7039183109999999|0.811339477|-0.465573352|0.095322868|875.0|0.680674762|1|0.0528268609999999|0.020236763|-50.68028366|9.349692674|222.1847349|119.4441339|-0.041135239|-23.41506245|4.319700326|-1.316327637|-24.23209217|57.61052946|0.484099946|1932.388838|-608.163404|599.1117195|0.938359946|-280.9807494|23.33651|746.7683199|269.0442248|6.930245797|1.0|0.0|1.0|1.0|3.08|0.21|14.0|-3.69|2.68|101.52|1.29|2.0|78.56|0.0|-3.97|3.0|-6.47|284.34|0.0|1.0|2.23|0.000108|0.0307|0.000491|0.0|0.000207|0.0587|-0.06227|3.8036|3.5|3.0611|-1232.983157|-1232.959261|793.54|405.03|0.2747|361.03|0.56507|0.69727|-0.13057|-0.19284|0.02389588|7.6183|6.9508|6.9508
16_a31|0.0|0|3.096824452|0|1|0.61013894|0.0|-0.050076586|0.0|-0.017017891|-0.00795845|10.31170095|0.06214876|2|-0.0125582419999999|-0.0897217219999999|-0.09530799|-0.60894688|0|0.951830892|0.8318419909999999|-0.038841601|0.0980869569999999|0.8948140790000001|0.8944757390000001|0|0.29485045|0.0374314139999999|-70.82239128|17.63615984|130.369865|213.694252|-0.050105055|-33.36862997|8.309441139|-1.653466811|-31.54036284|83.86629191|0.427771627|2071.962924|-779.0463041|1212.615438|0.747554032|-367.0549296|32.30339751|1066.012118|280.39844320000003|13.04390063|0.0|1.0|1.0|1.0|3.2|0.14|16.0|-4.94|2.83|114.29|0.78|0.0|80.57|0.0|-4.36|4.0|-6.48|300.34|0.0|1.0|2.33|4.38e-05|0.0131|0.000254|0.0|1.16e-05|0.00347|-0.0318899999999999|3.6596|1.7|3.6596|-1308.242314|-1308.202828|818.1|338.79|0.2534|369.73|0.70108|0.70108|-0.15231|-0.1842|0.03948619|5.5943|7.0458|7.0458
12aa_a30|0.0|0|0.0|0|2|0.604983643|0.0|-0.014017531|0.0|0.003529389|0.059360681|10.31162784|-0.007369513|1|0.005111479|-0.023695642|-0.207153446|-0.394520145|1|0.8397577820000001|0.809127478|0.024991407|-0.012535889|0.855880335|0.794193541|0|0.418522684|0.030906491|-70.79444906|21.58471858|55.0567406|130.84205079999998|-0.033789461|-49.44198469|15.0745057|-1.925999268|-38.06478415|91.51563481|0.4659424379999999|3115.249471|-1345.094532|2455.130164|0.872457337|-939.3977091|37.41227352|2132.499591|792.3440337000001|20.72118575|1.0|0.0|1.0|1.0|4.86|0.21|17.0|-6.83|2.63|100.11|2.2|0.0|140.26|0.0|-5.61|6.0|-6.39|458.54|0.0|0.0|2.52|2.47e-06|0.00113|9.94e-06|0.0|1.47e-07|6.720000000000001e-05|-0.04966|5.1925|3.34|3.4642|-1804.818818|-1804.784381|1275.73|357.9|0.1667|605.07|0.30341|0.68642|-0.1472099999999999|-0.19687|0.03443621|6.4878|8.1135|8.1135
12ao_a36|0.0|0|3.477902101|0|2|1.297043885|0.0|0.0895536619999999|0.0|0.002782748|-0.113963585|10.94919858|-0.033032344|1|0.003724542|0.1523047569999999|-0.1619981409999999|-0.435820128|1|0.90500247|0.82626942|0.040831815|-0.05785124|0.8800240009999999|0.856135378|0|0.264688501|0.017784426|-67.45579866|11.76697353|85.17634667|110.7707502|-0.03775988|-44.63177966|7.785557064|-2.039033535|-34.08795068|78.51108393|0.462968912|2794.663089|-1349.115973|2298.760179|0.8620895909999999|-892.6355932|31.9443643|1724.9956719999998|698.847203|11.05528527|1.0|0.0|1.0|0.0|4.87|0.12|17.0|-7.01|2.42|69.2|2.38|0.0|133.84|0.0|-4.58|4.0|-6.34|407.47|0.0|0.0|2.37|2.6e-05|0.0106|2.82e-05|0.0|9.66e-08|3.94e-05|-0.05455|4.6597|3.83|3.4743|-1310.361099|-1310.328652|1190.17|356.86|0.6249|548.59|0.4962|0.7045|-0.14207|-0.19662|0.03244719|7.447999999999999|7.5229|7.5229
18a_a30|0.0|0|0.0|0|2|0.604987543|0.0|-0.041327798|0.0|0.005050384|-0.01286191|10.31163887|-0.094932667|1|0.005458948|-0.073280844|-0.094526372|-0.452377064|1|0.8421237309999999|0.7885597609999999|0.003991162|-0.171895425|0.842671963|0.7961424690000001|0|0.294303776|0.017060045|-59.38972262|10.62073502|79.18861306|87.66676984|-0.036990859|-36.97308547|6.611941026|-1.812552105|-28.08889239|69.35818061|0.445995681|2721.874248|-1128.40473|2814.429655|0.8050400790000001|-702.4886239|29.1318055|1427.458469|620.9195447000001|9.968457988|1.0|0.0|1.0|0.0|4.75|0.14|17.0|-6.64|2.62|81.65|2.82|0.0|127.28|0.0|-5.28|4.0|-5.98|398.48|0.0|0.0|2.63|5.23e-06|0.00208|1.4e-05|0.0|2.3100000000000002e-07|9.21e-05|-0.05605|3.4712|3.82|3.4712|-1575.786909|-1575.755101|1120.46|357.18|0.3781|508.08|0.69033|0.69033|-0.1418|-0.19785|0.03180853|5.2813|7.6108|7.6108
4k_a46|0.0|0|0.0|1|1|1.134637098|2.145043462|-0.104665424|0.0|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|0.006050983|-0.158788415|0.012963356|-0.3860697829999999|1|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0.784722915|0|0.260665072|0.007038271|-46.76051618|3.801175594|171.92614719999997|65.39662252|-0.0306644389999999|-25.25406274|2.052909907|-1.471893066|-26.8180173|50.48291318|0.417368922|2104.876032|-794.928775|1912.936687|0.7163519709999999|-429.3190666|18.96506421|910.3230822|519.5743695|3.722397006000001|1.0|1.0|1.0|1.0|3.8|0.33|17.0|-6.61|4.77|50.94|2.84|0.0|100.96|0.0|-4.82|3.0|-5.46|333.43|0.0|1.0|3.79|1.5e-05|5.0|1.4800000000000002e-05|0.0|2.48e-07|8.28e-05|-0.01712|5.4228|4.52|4.4485|-1053.433249|-1053.396715|1001.96|278.71|0.2259|500.36|0.39943|0.68553|-0.18542|-0.20254|0.03653474|5.7714|7.0969|7.0969
12e_a30|0.0|0|0.0|0|2|0.604984231|0.0|-0.010682095|0.0|0.0043261129999999|0.005418617|10.31162844|-0.055954785|1|0.0053380919999999|-0.018475151|-0.154412059|-0.417089226|1|0.838579475|0.8246767140000001|0.002248768|-0.097868612|0.876441789|0.7933543279999999|0|0.407218612|0.024254701|-65.04681137|16.08914569|106.2790684|121.5880081|-0.035153347|-43.14823836|10.6725953|-1.863127413|-34.82676424|80.10232244|0.46715936|2920.484542|-1235.889416|2392.685958|0.8767337279999999|-819.8165288|32.97692061|1747.776792|704.0353382000001|15.05551106|1.0|0.0|1.0|1.0|4.72|0.17|17.0|-6.74|2.63|90.88|2.51|0.0|133.77|0.0|-5.44|5.0|-6.19|428.51|0.0|0.0|2.57|3.59e-06|0.00154|1.19e-05|0.0|1.84e-07|7.87e-05|-0.05044|5.0412|3.58|3.4747|-1690.3021629999998|-1690.2687170000002|1201.05|356.82|0.2055|562.76|0.3304|0.68605|-0.1476|-0.19804|0.03344515|6.1598|7.9431|7.9431
14q_a23|0.0|1|0.0|2|0|1.19796338|3.292130907|0.064903564|0.720966302|0.002243702|-0.058543701|10.31321757|-0.056324491|2|0.002496501|0.121109106|-0.033435987|-0.573130981|2|0.77007911|0.808928963|0.067394607|-0.089657283|0.871119857|0.7333675390000001|1|0.227948491|0.02158178|-66.16349731|14.81701129|350.836102|155.7136729|-0.039682061|-45.42467289|10.17264683|-2.023785094|-42.23665548|79.42966327|0.472004985|3097.399651|-1389.433443|2213.1193780000003|0.893957277|-953.9181308|35.04742005|1787.418422|693.3423458|13.26616596|0.0|0.0|1.0|0.0|3.52|0.04|26.0|-6.96|3.12|148.11|2.28|1.0|128.38|1.0|-5.21|5.0|-7.33|454.51|1.0|0.0|2.62|6.11e-06|0.00278|4.03e-05|0.0|1.11e-07|5.03e-05|-0.08159|3.6431|4.19|3.6431|-1798.645459|-1798.6108739999995|1222.17|340.33|0.4943|554.59|0.5949|0.5949|-0.14854|-0.23013|0.03458552|12.0503|7.8069|7.8069
12l_a30|0.0|0|0.0|0|2|0.60498366|0.0|-0.102468864|0.0|-0.00695299|0.154540315|10.31162828|-0.02588969|1|-0.004395528|-0.300262845|-0.226973911|-0.640870513|1|0.613786308|0.830875659|-0.045411075|-0.0395239879999999|0.883029843|0.593245722|0|0.37422435|0.0154211289999999|-76.82494797|10.78883933|103.5499036|115.9404641|-0.045581702|-53.74781658|7.548024079|-2.415830189|-44.29742723|88.64610824|0.462727396|3306.001879|-1690.148855|2394.793539|0.861252543|-1182.451965|38.8038646|2056.604824|696.6414817000001|11.82116027|1.0|0.0|1.0|0.0|4.72|0.17|17.0|-7.18|4.78|90.88|2.82|0.0|133.96|0.0|-6.7|8.0|-5.66|482.48|0.0|0.0|3.42|1.99e-07|9.63e-05|1.2e-06|0.0|6.61e-08|3.19e-05|-0.0545299999999999|5.0454|5.52|3.5245|-1988.033039|-1987.998976|1223.54|351.78|0.2294|574.72|0.39486|0.68488|-0.14944|-0.20397|0.03406276|2.9851|7.2154|7.2154
12j_a30|0.0|0|0.0|0|2|0.604984421|0.0|-0.02473642|0.0|0.005613018|0.0074730759999999|10.31162861|-0.075816941|1|0.005965451|-0.0431311459999999|-0.09353607|-0.456342646|1|0.8414737059999999|0.795446883|0.0060012969999999|-0.130412856|0.846470093|0.7991060659999999|0|0.328405591|0.015613498|-60.832977500000005|10.09017681|88.51817261|101.9784021|-0.036204884|-39.31313154|6.520746879|-1.882653966|-30.8670468|69.55167701|0.476658597|2784.7999170000003|-1216.65955|2258.891981|0.91079856|-786.2626307999999|28.76265258|1495.657934|686.039456|8.71869951|1.0|0.0|1.0|0.0|4.76|0.17|17.0|-7.01|2.93|81.65|3.04|0.0|132.24|0.0|-5.66|4.0|-5.81|412.51|0.0|1.0|2.91|2.21e-06|0.0009119999999999|7.05e-06|0.0|9.75e-08|4.02e-05|-0.05106|5.1971|4.14|3.4788|-1615.096172|-1615.064152|1175.75|356.4|0.2163|549.64|0.3087|0.68625|-0.14772|-0.1987799999999999|0.03201935|5.1081|8058.0|8058.0
1_a1 (SKF-104365)|0.0|0|0.0|1|1|0.626769342|2.196347317|-0.091086986|0.0|0.000663414|-0.10236005|10.33812228|0.11172918|1|0.002250781|-0.221214316|-0.300426726|-0.505981356|1|0.57031697|0.7926983559999999|-0.015406451|0.194988905|0.857919181|0.551667506|0|0.2405471019999999|0.0133681239999999|-37.55389489|6.18316314|6.658828587|86.42113499|-0.029524467|-17.369816|2.859900586|-0.9743074|-14.547040099999998|46.32985169|0.416807085|1997.193006|-450.6467387|1551.362941|0.71469847|-208.4377919|19.24066156|634.9418316000001|297.2783688|8.775956802|1.0|1.0|1.0|1.0|2.97|0.12|17.0|-6.0|4.28|56.01|2.52|0.0|81.72|0.0|-3.8|3.0|-6.01|297.35|0.0|1.0|3.27|0.000159|0.0472|9.65e-05|0.0|9.93e-07|0.000295|-0.03482|3.8901|3.45|3.8901|-1279.084677|-1279.060907|809.96|318.72|0.2178|358.09|0.70081|0.70081|-0.16142|-0.19624|0.02377006|6.9338|5.7959|5.7959
16e_a32|0.0|1|3.343660084|0|0|0.609420752|0.0|-0.04474426|2.080236877|-0.0048042729999999|-0.070351839|10.31100268|-0.01320745|3|-0.002310082|-0.079817994|-0.219947482|-0.698621582|0|0.804503712|0.86370575|0.096017785|-0.022651598|0.91471624|0.7619492790000001|1|0.504569498|0.024145309|-75.36830928|15.50894749|105.4021155|134.6906051|-0.037448344|-48.41036206|9.961663868|-1.760072163|-35.94239328|90.34923861|0.458956284|2710.157931|-1130.524639|3376.1299740000004|0.848279482|-726.1554308999999|34.2534974|1609.914378|573.3529948|14.98092934|1.0|0.0|1.0|1.0|3.64|0.26|19.0|-7.38|4.6|149.27|1.12|0.0|111.95|1.0|-6.59|5.0|-6.15|413.52|1.0|1.0|3.77|2.58e-07|0.000107|1.7899999999999998e-05|0.0|4.18e-08|1.73e-05|-0.0505899999999999|3.6214|4.59|3.6214|-1955.993572|-1955.965644|1130.95|342.37|0.2858|552.79|0.7022|0.7022|-0.14991|-0.2005|0.02792775|3.9389|8.1367|8.1367
5_a18 (BIBF0775)|0.0|0|0.0|0|2|1.251175715|0.0|-0.0366107389999999|0.0|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0|0.0036739159999999|-0.054916741|-0.216531385|-0.453086741|0|0.7140745620000001|0.7395978390000001|-0.001626287|-0.040022105|0.774859029|0.7061155790000001|0|0.420002762|0.008501088|-59.08151918|6.418873637000001|10.36586529|118.3671077|-0.029755876|-44.61038661|4.846666751|-2.112667176|-39.33277643|67.25977848|0.483962172|3115.979466|-1595.201018|1645.395714|0.937842434|-1204.480438|27.535837|1955.044427|1140.896548|8.178259299999999|0.0|1.0|1.0|1.0|4.42|0.32|18.0|-9.21|3.69|76.5|3.52|1.0|155.95|0.0|-6.07|3.0|-5.96|494.63|0.0|0.0|3.2|8.590000000000001e-07|0.000425|1.91e-06|0.0|6.18e-10|3.06e-07|-0.04938|3.2027|8.45|3.2027|-1572.313227|-1572.290174|1446.02|378.13|0.4825|691.68|0.69298|0.69298|-0.13154|-0.18092|0.02305362|2.8009|7.4685|7.4685
