molecula|SddssS|n9FaRing|SaaNH|NaasN|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA1|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
16b_a23|0.0|1|0.0|2|1.197960988|3.418247774|0.031073244|5.351858133|-0.013240238|3|0.754232958|-0.3237716519999999|0.0116350769999999|-0.068280331|10.31321583|2|-0.224300431|-0.401493392|2|0.7740962779999999|-0.09063701|0.830577373|0.711576167|1|0.928579764|-0.050637391|-0.07920267|0.2256448969999999|0.018614978|-37.52431601|13.79443768|7.971529518|-0.031407956|-43.49333918|100.0262487|0.738977|-27.80700713|-23.2745413|51.31875369|0.4870072789999999|-1349.923395|-17.24735864|9.472884487|18.46592377|0.949345397|193.4284005|-1000.346801|31.49562341|-354.1828792|13.6235075|1.0|1.0|0.0|1.0|4.19|0.07|26.0|-7.33|1.0|6.0|-6.19|36.0|4.0|-6.3|489.57|0.0|2.9|6.41e-07|2.16e-06|0.00106|4.21|0.0|2.26e-05|1.6041|-1877.655481|-1877.615701|772.92|772.92|0.95419|0.95419|0.3456|-0.13741|9.2317|-1877.335869|14.8849|96.0|7.0191|7.0191
47s_a18|0.0|0|0.0|0|1.251176205|0.0|0.026229332|4.844187086|-0.045792331|0|0.0|-0.394481152|0.002573931|0.0134295589999999|10.94702059|0|-0.252119673|-0.46304239|0|0.712629555|-0.0540701129999999|0.745196689|0.716761234|0|0.84543779|-0.070258863|-0.08106112|0.306379663|0.008446541|-53.18668656|6.394119331000001|10.92659868|-0.030108416|-46.45326408|51.05656345|0.820470855|-40.26287221|-22.79238258|59.58080589|0.4740142|-1595.466781|-17.25406952|9.811856136|18.65422248|0.901192009|135.90542109999998|-1207.784866|27.77963709|-485.1995077|7.934268528|1.0|1.0|1.0|2.0|4.41|0.3|18.0|-9.42|1.0|10.0|-5.95|36.0|3.0|-5.96|482.62|0.0|3.19|1.12e-06|3.53e-06|0.0017|4.62|0.0|1.84e-07|3218.0|-1534.196027|-1534.174077|385.29|385.29|0.6926800000000001|0.6926800000000001|0.5203|-0.13195|2.3134|-1533.809351|2.9991|616.0|6.2104|6.2104
2_a4|0.0|0|0.0|0|1.189716144|0.0|-0.072708147|4.59511985|-0.103346554|1|0.0|-0.269140683|-0.001386521|0.090707854|10.95268469|0|0.228655117|-0.3881618|1|0.802438682|0.1355918559999999|0.847373823|0.912872667|0|0.742518847|-0.117395215|-0.105102755|0.442778552|0.006330673|-49.45826819|2.667094277|166.102249|-0.0379537729999999|-18.65482233|0.0|0.843107708|-20.83662681|-15.98981578|52.12536246|0.3961813179999999|-575.6333682|-6.736463618999999|4.710383035|7.800989232999999|0.656126301|66.09827364|-242.5126903|18.96532986|-289.1005902|4.657326379|0.0|1.0|0.0|2.0|3.33|0.27|12.0|-4.83|0.0|2.0|-2.18|19.0|4.0|-6.69|253.3|0.0|1.24|0.0066|0.00171|434.0|1.62|0.0|0.00374|3.2230000000000003|-819.9326497000001|-819.8996124|384.69|210.28|0.4682|0.6885600000000001|0.0008|-0.14614|1.7717|-819.8174190000001|3.0946|31.0|7.5086|7.5086
12b_a40|0.0|0|0.0|1|0.604989475|1.713497417|0.084915315|5.4161004020000005|-0.011794908|0|0.747253086|-0.158107422|0.00779293|0.107454819|10.31197236|2|0.038336814|-0.513870527|0|0.7137941109999999|-0.227384615|0.7818091140000001|0.522580798|1|0.955647156|-0.065048707|-0.074921647|0.2160572999999999|0.010845303|-37.05091872|6.17734692|80.72126798|-0.0338355829999999|-24.3068084|48.17000329|0.856829717|-21.10373336|-19.27231874|43.22826564|0.494842289|-597.4418808999999|-10.97726831|8.132984007000001|16.09989085|0.979579799|81.54797734|-340.29531769999994|22.49258909|-406.4913617|5.872257692000001|0.0|1.0|0.0|0.0|3.26|0.0|20.0|-8.39|0.0|2.0|-7.71|24.0|2.0|-4.09|415.12|1.0|5.79|1.95e-08|7.82e-08|3.2500000000000004e-05|6.68|1.0|1.7e-06|3407.0|-3016.999329|-3016.9868100000003|363.91|363.91|0.69476|0.69476|306.0|-0.14267|4.5528|-3016.980996|6.3131|0.04|7.3979|7.3979
8a_a12|0.0|0|0.0|0|1.283813597|0.0|0.082323047|0.0|-0.052287869|3|0.0|-0.362413703|-0.001510006|-0.050603335|10.95472846|0|-0.226106307|-0.5385001079999999|2|0.763500863|-0.146966854|0.8157289759999999|0.862306783|0|0.892656426|-0.05926895|-0.093050281|0.221703535|0.010336879|-30.69873711|5.354053791|46.32568673|-0.033836466|-24.96342938|0.0|0.791430726|-15.90061008|-17.52581709|36.0527909|0.46777503|-771.1359521|-9.077610683|5.113243051|9.607296424|0.878904705|108.02980890000002|-399.41487|22.14447395|-301.89687089999995|7.257889351|1.0|0.0|1.0|1.0|4.06|0.15|18.0|-7.89|0.0|3.0|-3.9|25.0|4.0|-6.04|327.38|0.0|3.1|0.000125|6.19e-05|0.0203|3.18|0.0|4.2e-06|3.9091|-1046.0428949999998|-1046.0210880000002|317.17|317.17|0.6309100000000001|0.6309100000000001|0.2486|-0.15696|3.6588|-1045.902509|5.4032|199.0|6.7011|6.7011
3b_a12|0.0|0|0.0|0|1.283824445|0.0|0.156777705|0.0|-0.043495794|2|0.0|-0.332497127|-0.004028952|-0.065558712|10.9540388|0|-0.116772665|-0.547002361|1|0.768772928|-0.007397776|0.82914101|0.802482465|0|0.903204699|-0.064393592|-0.088443201|0.073824142|0.0103611969999999|-33.57216667|5.401901357000001|41.13468455|-0.034016616|-24.04018959|0.0|0.7688221909999999|-17.50314491|-17.73486237|38.97406803|0.390744506|-691.6596323|-9.246226764|6.6333156660000006|10.88757628|0.64134753|120.5265876|-360.6028438|23.06757345|-280.3056362|8.665655511|1.0|0.0|1.0|1.0|3.82|0.05|18.0|-8.1|0.0|3.0|-4.26|24.0|3.0|-5.65|332.79|0.0|3.59|5.539999999999999e-05|2.28e-05|0.00759|3.78|0.0|2.63e-06|3.7741|-1410.971864|-1410.947421|328.51|294.55|0.53738|0.6654800000000001|0.2418|-0.15229|5.9551|-1410.8759220000002|8.5678|49.0|7.3098|7.3098
18a_a30|0.0|0|0.0|0|0.604987543|0.0|0.045071414|5.351858133|-0.02919335|2|0.0|-0.353677943|0.005050384|-0.01286191|10.31163887|1|-0.094526372|-0.452377064|1|0.7885597609999999|-0.171895425|0.842671963|0.7961424690000001|0|0.85918121|-0.072474599|-0.095397479|0.294303776|0.017060045|-45.11907802|10.62073502|79.18861306|-0.036990859|-36.97308547|0.0|0.7904991659999999|-28.08889239|-23.02866795|55.73981304|0.445995681|-1128.40473|-14.33650253|7.050626413|12.72666325|0.8050400790000001|130.4247923|-702.4886239|29.1318055|-361.7006453|9.968457988|1.0|1.0|0.0|1.0|4.75|0.14|17.0|-6.64|0.0|5.0|-5.28|29.0|4.0|-5.98|398.48|0.0|2.63|5.23e-06|1.4e-05|0.0056|3.87|0.0|9.21e-05|3.4712|-1575.786909|-1575.755101|357.18|357.18|0.69033|0.69033|0.3781|-0.1418|4.2514|-1575.604922|5.2813|25.0|7.6108|7.6108
22_a20|0.0|0|0.0|1|1.4170330269999998|1.915285809|-0.238401323|4.727387819|0.023539095|2|2.041494094|-0.079707783|0.009265667|-0.066832578|10.93106272|1|-0.060582944|-0.177976478|2|0.7478675859999999|-0.067650395|0.809440795|0.607038752|1|0.946515026|-0.059893667|-0.067797027|0.425968568|0.0122876139999999|-39.00017609|8.001165067999999|9.022387025|-0.027118811|-28.7463017|54.71081293|0.77063827|-25.39523478|-17.65860151|47.00134116|0.477376285|-882.9300756000001|-11.49852068|7.408914181|14.17638345|0.913422548|149.350479|-574.9260339|22.91425458|-352.4559681|8.759421782|1.0|1.0|1.0|0.0|3.36|0.08|27.0|-9.69|0.0|4.0|-5.6|31.0|4.0|-5.58|401.46|0.0|4.24|2.48e-06|2.98e-06|0.0012|4.47|0.0|8.199999999999999e-08|3.9732|-1275.84854|-1275.816275|312.05|223.03|0.38233|0.66063|0.0015|-0.16176|4.8308|-1275.657902|6141.0|231.0|6.6364|6.6364
17e_a50|0.0|1|0.0|2|1.320916122|4.3906140030000005|-0.153175103|5.82008293|0.038322942|2|2.2384546640000003|-0.141076059|0.012036705|-0.086639125|10.94500663|2|-0.310566368|-0.229030473|1|0.7409645029999999|-0.202197068|0.7791604190000001|0.736221185|1|0.930108205|-0.046347299|-0.073011385|0.4239465089999999|0.012865274|-32.24487658|8.950665784|10.68364489|-0.02665495|-35.33972521|86.98647608|0.803671114|-22.43349867|-18.5444588|41.19554236|0.489797496|-1168.300905|-12.90180444|8.52101688|16.70124474|0.960006062|136.5904997|-812.8136797000001|23.07468625|-422.5418889|7.135108233|0.0|1.0|1.0|0.0|4.18|0.37|20.0|-7.33|0.0|6.0|-4.87|33.0|4.0|-6.08|438.57|0.0|4.03|1.34e-05|6.58e-06|0.00288|4.08|0.0|2.03e-05|4.0298|-1375.295877|-1375.268259|307.67|292.6|0.6322800000000001|0.66478|0.1785|-0.16649|6.7175|-1374.992422|8.8326|155.0|6.8097|6.8097
34_a20|0.0|0|0.0|1|1.416932073|1.877209467|0.0305860929999999|4.727387819|-0.104520106|2|1.991704333|-0.328567476|0.003085806|-0.046356705|10.93244905|1|0.057022334|-0.4478820739999999|2|0.74801464|-0.090732503|0.80310139|0.690530489|1|0.7966571459999999|-0.0851907119999999|-0.085459595|0.408491116|0.0130295999999999|-57.31821177|8.766605631000001|297.5548445|-0.032248904|-38.68669181|80.66541842|0.776414086|-38.56497154|-21.69778179|66.0848174|0.462785432|-1149.982435|-14.59875162|7.940146766|14.7802149|0.8614536140000001|150.43359099999998|-773.7338361000001|27.94614651|-371.9551262|10.03525243|1.0|1.0|1.0|1.0|3.43|0.08|27.0|-9.18|0.0|5.0|-5.14|32.0|4.0|-6.28|419.48|0.0|3.63|7.27e-06|9.51e-06|0.00399|3.63|0.0|2.780000000000001e-07|3.8699|-1352.31921|-1352.2836220000002|320.38|229.04|0.38519|0.68845|0.0766|-0.16103|3.8519|-1352.102407|5.4994|61.0|7.2147|7.2147
7g_a8|0.0|0|3.095238804|1|1.39137419|1.336155045|-0.092384028|5.4161004020000005|-0.067360394|0|0.0|-0.481134236|-0.00087806|-0.027838247|10.9431888|1|0.046246982|-0.418049442|0|0.7363841520000001|-0.044866536|0.79995525|0.606087461|0|0.699376143|-0.107714754|-0.1122315669999999|0.306360885|0.031841955|-64.55562181|19.08352484|144.290464|-0.045912914|-40.31185423|56.75323443|0.806738465|-38.68948451|-27.51653399|83.63914665|0.470618047|-1210.7274960000002|-16.4912131|7.588498875|14.3346384|0.8889952590000001|115.825531|-725.6133762000001|34.10836993|-367.6690814|11.15541466|1.0|1.0|0.0|1.0|3.29|0.04|23.0|-7.91|0.0|3.0|-5.78|30.0|5.0|-5.63|399.37|0.0|4.14|1.67e-06|3.59e-06|0.00143|4.38|0.0|4.92e-06|3.7874|-1374.493069|-1374.4533210000002|327.36|327.36|0.62073|0.62073|0.5165|-0.15508|10.1546|-1374.3479960000002|12.9547|21.03|4.6772|4.6772
12h_a30|0.0|0|0.0|0|0.604984682|0.0|0.046965756|5.351858133|-0.06631353|2|0.0|-0.391119352|0.001139238|0.001698966|10.31162898|1|-0.120380857|-0.4708582289999999|1|0.831176513|-0.1240820219999999|0.888213143|0.64876559|0|0.763568404|-0.083127678|-0.09907575|0.353607682|0.017389133|-52.88851758|11.06352871|89.66095835|-0.038417127|-40.10503079|0.0|0.7979748729999999|-33.64938551|-24.44221903|63.95204629|0.468446216|-1197.668733|-15.55093031|8.066818026|15.1759206|0.881277172|128.5349203|-761.9955851|30.63031164|-379.1625034|10.10721793|1.0|1.0|0.0|1.0|4.63|0.14|17.0|-6.9|0.0|5.0|-5.39|30.0|5.0|-6.02|416.47|0.0|2.92|4.12e-06|9.71e-06|0.00405|3.97|0.0|5.260000000000001e-05|3.5101|-1675.011389|-1674.977665|353.22|246.54|-0.26697|0.68543|155.0|-0.14889|2.9684|-1674.838376|3.4138|9.0|8065.0|8065.0
13c_a6|0.0|0|3.441255118|0|1.424213869|0.0|-0.046663393|5.351858133|-0.0122495089999999|1|0.0|-0.605286688|-0.003346018|0.054910284|10.95129637|1|-0.174259072|-0.490486317|1|0.780680481|-0.167542194|0.8353837409999999|0.7995080809999999|0|0.786809832|-0.093635525|-0.111231609|0.22875443|0.030547186|-63.73961873|20.79409503|157.60887419999997|-0.039875482|-51.54254258|567.1031411|0.772032541|-43.38886312|-27.1440571|84.53371376|0.466844407|-1438.635026|-18.47751526|8.038175951|15.07660437|0.875625075|155.1821156|-979.308309|35.15921372|-370.3562372|12.49421473|1.0|1.0|1.0|2.0|3.61|0.16|23.0|-9.4|0.0|6.0|-5.95|32.0|5.0|-5.88|423.47|0.0|3.64|1.11e-06|5.42e-06|0.00229|4.23|0.0|1.68e-07|3.6519|-1389.39897|-1389.371325|339.5|206.92|0.48478|0.7008800000000001|0.28|-0.14975|7.7129|-1389.184603|9.2467|73.0|7.1367|7.1367
3m_a32|0.0|1|3.575728458|0|0.609420748|0.0|0.013867955|5.733341277|-0.017268778|0|2.175099216|-0.3082152019999999|-0.000514191|-0.084132138|10.31100268|3|-0.086806406|-0.49476131|0|0.817967125|-0.126422018|0.872498916|0.6672533589999999|1|0.798023273|-0.084626325|-0.09390309|0.317009723|0.013428623|-50.60363458|8.029854976000001|92.61088121|-0.027127559|-33.57626169|0.0|0.674468222|-30.25923462|-16.22134838|58.63348955|0.4687361229999999|-729.9606772999999|-9.699808932|7.0752395770000005|13.31775015|0.882303773|194.65681730000003|-436.4914018999999|24.05057475|-208.6520032|11.00984957|1.0|1.0|1.0|1.0|3.51|0.3|19.0|-7.38|0.0|3.0|-5.94|27.0|4.0|-6.17|394.51|0.0|4.12|1.14e-06|1.39e-05|0.00547|3.57|0.0|1.65e-05|3.5749|-1863.502681|-1863.46877|346.82|346.82|0.7026600000000001|0.7026600000000001|0.2952|-0.14835|5082.0|-1863.337677|8.0755|23.0|7.6383|7.6383
12q_a36|0.0|0|3.453150038|0|1.29701394|0.0|-0.0543475329999999|5.351858133|-0.043678703|2|0.0|-0.410984299|0.0005016269999999|-0.0651906459999999|10.9598352|1|-0.177407665|-0.441747876|1|0.828371596|-0.074349074|0.8839272779999999|0.8065052890000001|0|0.82911927|-0.07607684|-0.1060430969999999|0.324924033|0.018562763|-49.18227989|12.00048565|82.68142965|-0.038175515|-44.31949385|0.0|0.768692389|-31.79544084|-24.67976947|61.18276554|0.486620426|-1233.988474|-15.95501778|7.546533709|14.69971555|0.947876484|149.536123|-797.7508892000001|32.10617123|-347.4093916|11.60375275|1.0|1.0|0.0|2.0|4.74|0.14|17.0|-7.18|0.0|5.0|-4.44|30.0|4.0|-6.49|415.88|0.0|2.34|3.64e-05|2.55e-05|0.0106|3.31|0.0|2.77e-05|3.8653|-1692.544456|-1692.5102989999998|320.77|236.72|0.39919|0.6863199999999999|0.3419|-0.1566|4.6718|-1692.370918|6.4226|6.0|8.2218|8.2218
47r_a18|0.0|0|0.0|0|0.403924645|0.0|0.029358241|4.844187086|-0.216996268|0|0.0|-0.40455848|-0.005176133|-0.02952923|10.35082951|0|-0.362261236|-0.360670551|0|0.7698681909999999|-0.048143486|0.8075001|0.7554975009999999|0|0.769578222|-0.083915825|-0.087091542|0.26560995|0.0155038689999999|-62.75220741|11.59378448|13.30156885|-0.031669652|-48.70193962|60.66168882|0.688074851|-46.92606587|-23.68254797|74.34599189|0.49394971|-1563.048166|-17.70979622|9.819988422|19.40516312|0.976088187|233.2574532|-1168.846551|34.41856352|-281.2845386|16.87088158|1.0|1.0|1.0|2.0|4.55|0.22|18.0|-7.46|1.0|9.0|-6.65|36.0|4.0|-6.12|504.6|0.0|2.2|2.26e-07|2.31e-06|0.00117|4.59|1.0|1.76e-05|3.1705|-1964.841529|-1964.813473|391.06|391.06|0.69545|0.69545|0.6007|-0.13021|2.3873|-1964.516246|3.2001|231.0|6.6364|6.6364
10_a4|0.0|0|0.0|1|1.343863662|2.146166934|-0.180140166|5.4161004020000005|0.005483539|2|2.149387791|-0.159792527|0.01107733|-0.122141977|10.92992762|1|-0.132895939|-0.241683916|2|0.810105167|-0.150288496|0.861225169|0.6799081490000001|1|0.921653019|-0.051015897|-0.079432495|0.43000216|0.014582852|-29.52653193|8.440134933|39.48408698|-0.027007048|-26.60798798|64.26218096|0.744529685|-17.08910641|-15.63090193|37.96666686|0.4858700179999999|-781.5450965|-9.046715915|5.759414166|11.20225306|0.945033425|147.85886159999998|-452.3357957|20.99433004|-283.0534799|8.126406226|1.0|1.0|1.0|0.0|3.46|0.26|21.0|-8.07|0.0|4.0|-4.66|28.0|4.0|-5.83|370.45|0.0|3.9|2.21e-05|1.4e-05|0.00519|3.85|0.0|3.15e-06|3.6465|-1183.812875|-1183.790554|340.01|249.6|0.4662|0.7038399999999999|0.0176|-0.15561|1.4517|-1183.602045|2.2386|88.0|7.0555|7.0555
3a_a12|0.0|0|0.0|0|1.28383802|0.0|0.13714555|0.0|-0.042445446|2|0.0|-0.322200517|-0.0025830939999999|-0.062973953|10.95455336|0|-0.1213636769999999|-0.5274624179999999|1|0.7038021990000001|-0.032466697|0.759068438|0.8847197109999999|0|0.871985494|-0.07121814|-0.090803706|0.241900756|0.009433302|-34.84701355|4.615711776|71.11710277|-0.034924502|-21.73969523|0.0|0.781050096|-17.05063286|-17.08854808|39.46272532|0.462077145|-666.453375|-8.361421244|5.924949067000001|11.01449587|0.859002624|107.1321197|-326.0954285|21.87893986|-275.0354486|7.784386645|1.0|0.0|1.0|1.0|3.84|0.05|18.0|-7.5|0.0|3.0|-3.6|23.0|3.0|-5.88|298.34|0.0|2.98|0.00025|8.8e-05|0.0263|3.15|0.0|9.33e-06|3.7304|-951.3711872|-951.3480023|332.36|292.86|-0.34688|0.66895|128.0|-0.15328|1.3824|-951.264072|1.9332|194.0|6.7122|6.7122
16a_a10|0.0|0|0.0|1|1.325756911|2.041062372|-0.187414728|5.4161004020000005|0.023926176|2|2.009832665|-0.152205915|0.011207938|0.014886502|10.92947902|1|-0.254024476|-0.1948324069999999|2|0.772481675|-0.008879187|0.813036304|0.72613292|1|0.916148686|-0.052574986|-0.076950669|0.3637074329999999|0.013872737|-36.408063|9.606840334|77.68598956|-0.026063936|-36.90194151|99.81657855|0.7270593190000001|-25.21250404|-18.049219|46.01490333|0.4629532229999999|-1119.0515779999998|-12.4990447|8.531706024|15.88633689|0.862035195|189.0108247|-774.9407716|24.82496066|-314.4761648|10.24624348|1.0|1.0|1.0|0.0|4.11|0.3|21.0|-8.5|0.0|9.0|-5.22|33.0|5.0|-5.91|439.55|0.0|4.24|6e-06|6.76e-06|0.00297|4.33|0.0|1.4e-06|3.8718|-1395.158387|-1395.13019|320.22|221.33|332.0|0.6852199999999999|0.0841|-0.1605|3.8323|-1394.861824|4.6574|47.0|7.3279|7.3279
12l_a36|0.0|0|3.426092687|0|1.297044247|0.0|-0.0944961519999999|5.351858133|-0.008712073|2|0.0|-0.4203659179999999|-0.000143196|-0.05158636|10.95423322|1|-0.175397741|-0.428857427|1|0.8174432229999999|-0.079106537|0.8772535459999999|0.8212311840000001|0|0.84381923|-0.079972189|-0.107815735|0.3827446779999999|0.0220227089999999|-52.05361632|14.33450402|39.27257375|-0.038052612|-45.67788557|1.281955437|0.7379583590000001|-33.88151556|-24.7683114|66.38812034|0.4619814279999999|-1263.1838810000002|-16.12160667|7.471134223|13.88638723|0.8586718990000001|170.5619816|-822.2019402000001|33.56329135|-309.7725155|13.59224175|1.0|1.0|0.0|2.0|4.78|0.13|17.0|-6.66|0.0|5.0|-4.57|31.0|5.0|-6.68|406.44|0.0|1.77|2.72e-05|5.08e-05|0.0206|2.95|0.0|8.97e-05|3.8619|-1325.194654|-1325.15957|321.05|321.05|0.6925|0.6925|0.4524|-0.15869|5392.0|-1325.0137550000002|7.2021|0.02|7699.0|7699.0
14_a1|0.0|0|3.3674017380000003|0|1.430935835|0.0|0.043282217|5.351858133|-0.175408303|1|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|1|-0.033765606|-0.567791164|1|0.7462411859999999|-0.083341531|0.805877431|0.795744863|0|0.593170871|-0.12658238|-0.122581374|0.206941175|0.033047776|-74.96297518|19.5711254|161.1772893|-0.046308519|-42.99041175|104.2594419|0.753357398|-44.39360096|-27.42423067|94.53410059|0.47517581|-1234.09038|-16.24082222|7.46120838|14.21658628|0.905399978|146.0634832|-730.8369997000001|36.40268318|-300.0800645|14.42965582|1.0|1.0|1.0|2.0|3.25|0.05|23.0|-7.69|0.0|4.0|-4.52|29.0|5.0|-6.73|384.39|0.0|2.85|3.03e-05|5.660000000000001e-05|0.0218|2.7|0.0|7.81e-06|3.3061|-1292.588129|-1292.55322|375.01|323.35|0.6572600000000001|0.69894|0.3497|-0.1336|4.1207|-1292.415211|5.3099|94.0|7.0269|7.0269
1_a15|0.0|0|0.0|0|1.419940974|0.0|-0.22215316|0.0|-0.043374667|2|0.0|-0.541427319|0.001244652|-0.068297833|10.95880609|0|-0.270248221|-0.34192045|2|0.705825714|-0.001544849|0.74357498|0.795437721|0|0.875723465|-0.068077117|-0.1117462069999999|0.7100707390000001|0.026214985|-44.01415991|16.94887506|121.3844816|-0.031142386|-46.71058649|63.14412039|0.605927517|-28.45664402|-20.13460632|60.96303497|0.437969049|-1228.210985|-13.01770443|6.580146251|11.7078005|0.77926144|254.7811976|-794.0799704|33.22939752|-136.9714493|18.15414234|1.0|1.0|1.0|1.0|3.91|0.19|24.0|-10.02|0.0|8.0|-6.55|34.0|6.0|-5.38|457.52|1.0|4.68|2.830000000000001e-07|1.08e-06|0.000495|5.23|0.0|4.36e-08|3.2188|-1510.136281|-1510.117336|385.18|282.85|0.64662|0.70553|0.0061|-0.1365|1.2218|-1509.851127|2.3261|44.0|7.3565|7.3565
12av_a36|0.0|0|3.4520047430000003|0|1.297042752|0.0|0.049150854|5.351858133|-0.081537769|2|0.0|-0.605432791|-0.00233752|-0.021036176|10.96037173|1|-0.213993335|-0.507136551|1|0.8076780109999999|-0.067408377|0.8571025990000001|0.817582774|0|0.752447733|-0.082283524|-0.105593135|0.277834652|0.021666882|-57.31621925|15.09249582|99.2415672|-0.035197712|-51.2347934|124.9387725|0.671916917|-39.92474833|-24.51766365|72.40871507|0.491188387|-1397.506828|-17.07826447|8.975655204|17.64042914|0.965363947|228.5327731|-973.4610746|36.48912989|-239.5042702|17.95719936|0.0|1.0|0.0|3.0|4.96|0.17|17.0|-6.93|0.0|7.0|-3.54|33.0|5.0|-7.66|438.48|0.0|1.47|0.000292|0.000227|0.0997|1.85|0.0|5.18e-05|3.4402|-1440.988179|-1440.945099|360.39|256.12|0.43212|0.70455|0.0027|-0.14122|4.7666|-1440.738332|6.1075|39.0|7.4089|7.4089
47p_a18|0.0|0|0.0|0|1.25117677|0.0|-0.001819106|4.844187086|-0.04760181|0|0.0|-0.3775970529999999|0.00235332|-0.015960677|10.94701988|0|-0.261349889|-0.441700685|0|0.726294118|-0.082977829|0.7611910209999999|0.710266593|0|0.832954548|-0.06909945|-0.082580968|0.278332428|0.007989903|-51.14496913|5.913843751|10.25627035|-0.030813794|-45.24146169|48.48855261|0.818459442|-37.85569728|-22.80728054|57.05881288|0.488811071|-1528.087796|-16.88114242|9.923659881|19.41290064|0.956223901|134.3699001|-1131.036542|27.86610962|-471.4248324|8.070036862|1.0|1.0|1.0|2.0|4.29|0.28|18.0|-9.03|1.0|9.0|-5.67|35.0|3.0|-6.07|468.59|0.0|2.9|2.13e-06|5.34e-06|0.0025|4.35|0.0|4.38e-07|3.2036|-1493.759811|-1493.731375|387.01|387.01|0.6937800000000001|0.6937800000000001|595.0|-0.13118|3.6452|-1493.407248|4.6652|64.0|7.1938|7.1938
15b_a10|0.0|0|0.0|1|1.3438370730000002|2.145379897|-0.197213588|5.4161004020000005|0.024214591|2|2.0455289690000003|-0.149607679|0.011484257|-0.082365722|10.92966694|1|-0.27395395|-0.195505087|2|0.791078367|-0.104250125|0.83320417|0.7199249390000001|1|0.921918974|-0.046334564|-0.07358373|0.697099355|0.015973068|-31.76194123|10.94939968|43.96642219|-0.024105015|-34.57687319|118.6253241|0.670236374|-21.77253505|-16.52377848|42.7113409|0.414077981|-958.3791518|-11.32690674|6.6940006620000005|11.42472965|0.706711759|226.0501037|-656.9605906|24.65365821|-233.3911134|12.09059037|0.0|1.0|1.0|0.0|3.61|0.32|21.0|-8.18|0.0|7.0|-4.35|31.0|5.0|-6.34|413.51|0.0|3.66|4.46e-05|2.28e-05|0.00943|3.49|0.0|2.73e-06|3.7625|-1317.766641|-1317.736865|329.52|215.17|0.46711|0.68906|0.1595|-0.15579|4.7752|-1317.4913390000002|6.1384|85.0|7.0706|7.0706
1_a1 (SKF-104365)|0.0|0|0.0|1|0.626769342|2.196347317|0.011230812|5.4161004020000005|-0.01959813|1|0.0|-0.218014497|0.000663414|-0.10236005|10.33812228|1|-0.300426726|-0.505981356|1|0.7926983559999999|0.194988905|0.857919181|0.551667506|0|0.8131557509999999|-0.067997692|-0.081192283|0.2405471019999999|0.0133681239999999|-31.45099608|6.18316314|6.658828587|-0.029524467|-17.369816|63.42504103|0.709744919|-14.547040099999998|-13.65596178|37.63415922|0.416807085|-450.6467387|-6.316296726|5.2735884010000005|9.042613965|0.71469847|134.2517831|-208.4377919|19.24066156|-194.0267797|8.775956802|1.0|1.0|1.0|0.0|2.97|0.12|17.0|-6.0|0.0|2.0|-3.8|21.0|3.0|-6.01|297.35|0.0|3.27|0.000159|9.65e-05|0.0287|2.96|0.0|0.000295|3.8901|-1279.084677|-1279.060907|318.72|318.72|0.70081|0.70081|0.2178|-0.16142|4.5773|-1279.017667|6.9338|1.6|5.7959|5.7959
