molecula|NaaNH|n9FaHRing|SaaNH|SRW09|nAHRing|MATS2c|n6HRing|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|BIC2|MATS8s|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Leadlikeness|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50
12b_a36 (EW-7197)|1|0|3.3685352889999995|7.412764017000001|2|-0.104514139|2|0.0|-0.439429998|-0.098032695|10.96052467|-0.056994595|1|-0.000673716|0.059005046|-0.101303149|1|0.819222745|-0.001567914|-0.097861598|0|0.7635183720000001|-0.081357853|-0.10866747|0.458627252|-50.90136206|-67.98756422|-0.039120289|-42.53627024|8.392238798|5.958751634|-1.956014468|-31.84632538|80.95733534|64.31504105|2772.832013|-1223.776156|2338.370858|0.253252648|6.764872303|12.52485821|0.851455231|158.4469629|-765.6528642999999|-308.7538779|1638.808832|595.8790650000001|12.96977113||||||||||||||||||||||||||-0.04975|3.8475|3.7725|-1332.180029|-1332.147999|659.48|1104.61|328.66|0.4491|486.64|0.6824899999999999|0.69991|-1331.9479310000002|0.0197|-0.15571|5432.0|-0.20546|7.3101|7.0|8.1549
16a_a32|1|1|3.357452523|7.765993078999999|0|0.205693867|0|2.095743605|-0.6911813920000001|-0.062610718|10.31100271|-0.058518519|3|-0.005552127|-0.0999399409999999|-0.107321286|0|0.8567078770000001|0.039965071|-0.098258706|1|0.756542831|-0.090389538|-0.119471489|0.283324612|-56.2527503|-74.35152328|-0.037168908|-46.27170107|8.003570876|66.13699638|-1.6726008419999998|-35.00816569|88.96104768|69.11326055|2615.514164|-1040.921326|2992.60858|0.303179963|7.183246604|13.08168264|0.8211379000000001|188.6800971|-647.803815|-244.9767673|1493.816582|532.685565|14.6095244|1.0|0.0|1.0|1.0|1.0|3.0|2.66|0.22|19.0|1.0|0.0|7.0|-5.49|27.0|4.0|398.51|0.0|1.0|-4.04|3.2e-06|0.00128|0.0364|2.65|0.0|2.01e-05|-0.0567299999999999|3.6314|3.6314|-1896.81177|-1896.770883|664.67|1096.48|341.42|0.2859|535.63|0.70245|0.70245|-1896.589348|0.2859|-0.15045|1.3736|-0.20718|1.8274|11.0|7.9586
3c_a12|0|0|0.0|6.555356892000001|1|0.06235058|2|0.0|-0.379362977|-0.008931246|10.3117069|-0.056537396|1|-0.001825446|-0.267255164|-0.116098308|1|0.826033688|-0.0461654159999999|-0.10295082|0|0.843855494|-0.071719601|-0.099327724|0.242114395|-36.28720467|-50.25579322|-0.033980537|-25.42738988|3.384177297|0.0|-1.291260406|-18.35985151|61.16334136|42.97583906|2186.344105|-653.3253118|1139.340748|0.2944757839999999|6.231995392999999|10.88288188|0.746291708|148.9927848|-330.5560685|-207.9738085|926.0140155|380.2468615|10.90754815|1.0|1.0|1.0|0.0|1.0|1.0|2.78|0.12|17.0|0.0|0.0|3.0|-4.22|23.0|4.0|319.38|0.0|1.0|-4.0|6.06e-05|0.0194|0.0318|2.91|0.0|5.3200000000000006e-05|-0.07463|3.9848|3.5862|-1327.498519|-1327.471862|544.65|894.36|345.72|0.4687|399.38|0.43415|0.68067|-1327.351991|0.1193|-0.14572|1.6035|-0.22035|2.3061|0.02|7699.0
3t_a32|1|1|3.4477303|7.765993078999999|0|0.028840888|0|2.141978747|-0.304466646|0.012069208|10.31100267|-0.086478322|3|0.00139283|0.049606573|-0.070331512|0|0.822076702|0.0466380209999999|-0.146047869|1|0.828676243|-0.080203824|-0.0974995|0.217914628|-50.65701113|-61.58101978|-0.026967947|-38.89478416|5.681818647999999|0.0|-1.267493496|-31.99514268|72.43498782|59.65287508|2530.60497|-800.5532571|2241.507646|0.315525518|8.107111779|15.64252992|0.929482453|199.2870037|-505.632194|-233.0294362|1169.58817|582.0730423|10.85396804|1.0|1.0|1.0|1.0|1.0|1.0|3.41|0.3|19.0|2.0|0.0|7.0|-6.48|27.0|4.0|396.53|0.0|1.0|-4.93|3.28e-07|0.00013|0.00462|4.09|0.0|3.91e-06|-0.05507|3.5487|3.5487|-1864.708995|-1864.678788|677.16|1129.24|349.38|0.2906|575.45|0.70286|0.70286|-1864.472646|0.2906|-0.14739|1.2641|-0.20246|2.7003|9.0|8.0458
13l_a6|1|0|3.433158672|7.412764017000001|1|0.03093879|1|0.0|-0.858070925|-0.037558466|10.95129637|-0.086595185|1|-0.006280295|0.144180269|-0.045794891|1|0.7908110340000001|-0.058931734|-0.1470289659999999|0|0.643098986|-0.118071236|-0.126521431|0.210844002|-82.24617981|-88.13242567|-0.0451862259999999|-61.3913735|14.56282911|118.3485042|-2.53042863|-57.29112645|100.8610837|103.1523329|2967.923804|-1762.648513|3127.831037|0.206328863|8.810095892|15.34147837|0.7413520309999999|143.7247666|-1227.82747|-409.1314702|2220.880201|741.5222707|12.72865798|1.0|1.0|1.0|1.0|1.0|3.0|2.22|0.16|23.0|1.0|0.0|7.0|-5.49|33.0|5.0|441.48|0.0|1.0|-4.77|3.26e-06|0.00144|0.0075599999999999|3.39|0.0|5.7e-07|-0.04885|3.6675|3.5499|-1465.865882|-1465.834958|735.52|1249.13|349.26|0.3115|578.91|0.7002|0.70515|-1465.560303|0.0165|-0.14562|7.2582|-0.19447|8.9893|385.0|6.4145
9a_a31|1|0|3.348289714|7.765993078999999|1|-0.009086485|0|0.0|-0.723734943|0.03406986|10.31169772|-0.0007638889999999|2|-0.0033853629999999|-0.084652799|-0.093527289|0|0.782715368|0.045292529|-0.001313433|0|0.691768132|-0.100906991|-0.122626525|0.235442032|-64.75697831|-78.6954713|-0.043430228|-50.50275387|13.69193237|95.14995868|-2.0846509230000003|-41.55773748|94.03540892|86.0923113|2855.751316|-1337.8230119999998|1955.13855|0.262241245|7.812278516|15.15483138|0.939873412|168.29310269999996|-858.5468158|-305.16297060000005|1813.361078|597.3075924999999|15.33993762|1.0|1.0|1.0|1.0|1.0|2.0|2.78|0.14|22.0|1.0|0.0|6.0|-5.62|30.0|5.0|418.47|0.0|1.0|-4.77|2.42e-06|0.00101|0.00715|3.47|0.0|3.07e-06|-0.04275|3.7892|3.7892|-1691.9526239999998|-1691.9137670000002|680.72|1145.99|327.21|0.7028|540.01|0.7028|0.7028|-1691.716118|0.7028|-0.15757|5.0244|-0.20032|6.2203|0.15|6.8239
16_a47|1|1|2.890539668|6.605297921|0|-0.134455235|2|1.491023983|-0.23280014|0.001426202|10.95023129|0.0506476009999999|1|-0.004153659|-0.236994128|-0.02006804|2|0.812131575|-0.113476605|0.081171071|1|0.691860453|-0.093207587|-0.092995116|0.421094692|-48.30620628|-48.19609034|-0.034261359|-24.97833451|5.0150344780000005|0.0|-1.301931629|-25.03540372|60.36423869|57.9827944|2315.178558|-674.7452647999999|833.8646097|0.302070079|6.855429069|13.01476838|0.898461533|156.55227280000005|-349.69668310000003|-205.1602001|966.7808252999998|357.35851410000004|12.16814835|1.0|1.0|0.0|1.0|1.0|2.0|1.95|0.06|21.0|0.0|0.0|3.0|-4.34|25.0|5.0|337.33|0.0|1.0|-4.42|4.56e-05|0.0154|13.0|3.27|0.0|2.3e-06|-0.05717|4.4393|4.0806|-1167.046301|-1167.0124560000002|534.69|894.43|303.84|0.3182|395.28|0.59209|0.6743899999999999|-1166.901251|0.0909|-0.16851|2.3795|-0.22568|3.8601|1.0|9.0
12al_a36|1|0|3.469383582|7.412764017000001|2|-0.06777947|2|0.0|-0.4908576189999999|-0.074215038|10.96020817|-0.031635802|1|0.003077071|0.172830414|-0.1430106119999999|1|0.8344566859999999|0.125005134|-0.055405405|0|0.801179217|-0.077842923|-0.105915949|0.2689491989999999|-51.22331485|-69.69632923|-0.035305316|-45.86257662|11.65999569|0.0|-1.906487074|-33.70669917|86.77628559|68.94274882|2843.740855|-1254.533926|2244.88081|0.328915355|8.774664332|16.15533063|0.841133748|216.4375922|-825.5263792000001|-225.1591357|1869.412355|679.7230552999999|17.07995636|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.17|17.0|1.0|0.0|6.0|-3.95|31.0|5.0|411.46|0.0|0.0|-4.07|0.000113|0.0464|35.0|2.65|1.0|8.340000000000001e-05|-0.04998|3878.0|3.5511|-1347.479819|-1347.445127|702.95|1181.84|349.14|0.4466|554.23|0.6945399999999999|0.70417|-1347.196501|0.0095|-0.14558|6.4473|-0.1955599999999999|8.1781|48.0|7.3188
16j_a32|1|1|3.359912013|7.765993078999999|0|0.175152442|0|2.076106145|-0.778815477|-0.135618491|10.31100263|0.021997616|3|-0.00030659|-0.11512706|-0.117577419|0|0.798237393|0.168000908|0.032797932|1|0.8259884120000001|-0.07651119|-0.106897203|0.509776381|-54.71915795|-76.45058155|-0.034287782|-54.6758122|11.90023573|45.81893652|-1.817252458|-39.13396528|91.93816239|71.35869023|2830.682695|-1299.659886|3448.428146|0.3002094919999999|7.357962381|13.20372234|0.7944808170000001|214.7033741|-929.4888072999998|-285.7717513|1857.212797|701.9321161|15.48758085|1.0|0.0|1.0|1.0|1.0|2.0|3.38|0.33|19.0|3.0|0.0|8.0|-7.45|30.0|5.0|441.57|0.0|0.0|-5.41|3.56e-08|1.57e-05|0.00172|4.59|0.0|7.5e-06|-0.05016|3629.0|3629.0|-2034.621888|-2034.593521|729.78|1225.27|341.65|0.2907|631.34|0.70207|0.70207|-2034.344833|0.2907|-0.15012|3.4656|-0.2002799999999999|4.0992|9.0|8.0315
11a_a31|1|0|2.856083711|7.773594467000001|1|-0.045290366|0|0.0|-0.8792402579999999|-0.1217573119999999|10.31170041|-0.019865299|2|-0.017433557|-0.149933348|-0.1068420919999999|0|0.8433024170000001|0.022073976|-0.030335912|0|0.486754956|-0.151872243|-0.161027639|0.271818874|-76.64827023|-81.26889906|-0.056833284|-41.01552988|10.55399384|71.03772901|-1.932331673|-38.68354874|97.23036756|97.560141|2288.9694010000003|-975.2267888|1769.346573|0.264745055|5.791411901|10.5643234|0.8241360790000001|133.6139513|-492.1863586|-237.4612264|1326.379096|302.14325319999995|15.96146849|0.0|0.0|1.0|0.0|1.0|2.0|2.16|0.13|16.0|0.0|0.0|3.0|-4.81|23.0|6.0|329.33|0.0|1.0|-3.79|1.5399999999999998e-05|0.00506|0.0531|2.53|0.0|0.00731|-0.05074|3.8042|3.8042|-1441.452616|-1441.411622|529.63|860.74|325.92|0.2797|407.76|0.69222|0.69222|-1441.327731|0.2797|-0.15515|6.4691|-0.20589|8.9667|0.19|6.7212
18d_a30|0|0|0.0|7.412764017000001|2|0.041146136|2|0.0|-0.385441836|-0.053728319|10.31163881|-0.087019298|1|0.002064369|-0.159104532|-0.0541804029999999|1|0.815003426|-0.001699165|-0.149451598|0|0.803280262|-0.07812727|-0.103191184|0.346980269|-49.44608411|-65.3088221|-0.037906966|-41.33339749|7.147133584|0.0|-1.85744132|-31.29400567|75.80070349|60.73891035|2848.574353|-1175.558798|2894.162522|0.216715605|7.063141946|12.69833771|0.797831306|137.15746130000002|-744.0011548|-358.5765637|1500.807121|618.6004214|10.49188139|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.14|17.0|2.0|0.0|5.0|-5.39|30.0|5.0|416.47|0.0|0.0|-5.01|4.12e-06|0.00171|0.00405|3.97|0.0|5.260000000000001e-05|-0.05506|5.0125|3.4682|-1675.020297|-1674.987709|669.66|1129.46|357.49|0.3856|508.7|0.4325|0.69017|-1674.785879|0.3788|-0.14167|5.0115|-0.19673|6.2946|21.0|7.6737
12e_a40|0|0|0.0|7.515889085|0|0.061944605|0|0.665270062|-0.556620974|0.130516751|10.31197242|-0.192362496|2|-0.014780739|0.292184471|0.103406816|0|0.788800541|0.047011204|-0.279310345|1|0.7798787840000001|-0.132226452|-0.122830115|0.284429447|-71.78145688|-66.68049019|-0.048387621|-36.19867792|4.4490161310000005|0.0|-1.596791495|-38.96782748|78.14505956|79.97685498|2391.0322170000004|-866.8463724999999|694.2415706|0.209181178|8.014314957|15.75963228|0.966435355|113.5576846|-470.5828129|-315.75223450000004|1096.13776|348.3847394|11.46456937|1.0|0.0|1.0|0.0|0.0|2.0|3.05|0.0|20.0|2.0|0.0|2.0|-6.53|24.0|4.0|378.23|0.0|1.0|-5.64|2.98e-07|0.000113|0.00086|4.72|0.0|0.000346|-0.07296|4.3236|3.0253|-2248.276958|-2248.244231|552.91|918.38|409.82|0.4494|445.12|0.6826|0.70157|-2248.154966|284.0|-0.12616|2.5946|-0.19912|3.7268|1.17|5.9318
13f_a6|1|0|3.440154557|6.842683282|0|-0.088329567|2|1.651047524|-0.381170169|-0.071478789|10.95053349|-0.049928822|1|-0.001446486|0.079490516|-0.126749697|2|0.77199166|-0.028317736|-0.088948538|1|0.863222493|-0.073352505|-0.092939631|0.176745407|-49.2635105|-62.41821579999999|-0.032802223|-41.92004677|8.368715213|0.0|-1.672913351|-33.08535238|75.61173794|61.72438096|2869.925064|-1123.527884|3253.287533|0.279288145|9.050440345|15.13042752|0.6717890999999999|187.5697972|-754.5608419|-296.4599736|1558.914115|676.2770877|13.19352214|1.0|1.0|1.0|1.0|1.0|2.0|2.21|0.08|27.0|1.0|0.0|5.0|-5.11|32.0|5.0|417.47|0.0|1.0|-4.78|7.74e-06|0.00323|0.00688|3.27|0.0|2.75e-08|-0.07786|4.8413|3139.0|-1347.301285|-1347.266914|711.29|1202.78|394.98|901.0|568.41|0.49643|0.70541|-1347.018087|0.0048|-0.12805|10.8469|-0.2059099999999999|13.9612|42.0|7.3768
8b_a31|1|0|3.37710223|7.765993078999999|1|-0.01883655|0|0.0|-0.57242407|-0.211457443|10.31170011|-0.069423138|2|-0.006785954|-0.222667869|-0.05421947|0|0.843119174|-0.058494079|-0.1155280009999999|0|0.6076192260000001|-0.120703408|-0.132574249|0.281200674|-63.04219151|-69.24221375|-0.040792077|-36.1645207|8.823644775|472.8995873|-1.590890986|-32.92631065|82.21438954|79.93633765|2189.617009|-830.906565|1587.743824|0.296530645|6.142377144|11.79588561|0.920410507|154.8750114|-433.9742484|-212.5400476|1181.155311|372.3224834|12.97217579|0.0|1.0|1.0|1.0|1.0|2.0|2.71|0.25|16.0|0.0|0.0|4.0|-4.05|23.0|5.0|328.39|0.0|1.0|-3.4|8.97e-05|0.0294|131.0|2.02|0.0|0.00061|-0.0325|3.8582|3.8582|-1386.852117|-1386.815519|566.18|927.61|321.36|0.2643|439.96|0.70036|0.70036|-1386.681003|0.2643|-0.16015|3.6945|-0.19265|5.6001|2.2|5.6576
8d_a12|1|1|2.976279182|6.580639137|1|0.057525383|2|2.075171777|-0.376778003|-0.065870394|10.94458983|-0.046326855|1|0.001575111|0.0479437859999999|0.00930483|1|0.751098108|-0.091036025|-0.080872311|1|0.858710112|-0.077834742|-0.103548595|0.266886187|-43.27410838|-57.57034769|-0.039118358|-32.00762818|3.507952014|0.0|-1.760326118|-24.05928792|64.53435462|49.58366734|2466.513191|-978.6959108|1288.818257|0.166136296|6.93584319|12.96695233|0.8695567329999999|92.36749461|-544.129679|-371.2392138|1173.6881050000002|503.2240425|6.964006932|1.0|1.0|1.0|1.0|1.0|2.0|2.23|0.1|21.0|2.0|0.0|3.0|-4.58|27.0|4.0|352.39|1.0|1.0|-4.61|2.64e-05|0.0093|0.0085799999999999|3.51|0.0|1.49e-06|-0.05488|4.2383|3.7397|-1138.296407|-1138.256361|600.2|1007.85|331.53|0.2871|433.32|0.6661|0.4997399999999999|-1138.086709|0.0853|-0.15306|2.1281|-0.20794|3.0277|25.0|7.6021
12ad_a36|1|0|3.428443248|7.412764017000001|2|-0.040810025|2|0.0|-0.649957196|-0.0072527669999999|10.95445455|0.010723827|1|0.000906224|0.077659878|-0.136151085|1|0.832674224|0.1563642469999999|0.018207862|0|0.760267769|-0.082404548|-0.107772644|0.423689705|-58.34300549|-76.30379737|-0.0365657189999999|-54.02363038|15.4237324|81.68309557|-2.047680239|-41.30726219|96.81391944|80.12771975|3041.082692|-1449.77215|2474.175727|0.343592539|8.770308295|16.772513699999998|0.912420081|243.2659577|-1026.448977|-221.4751857|2208.646667|735.3783268|20.51012207|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.17|17.0|1.0|0.0|7.0|-4.18|33.0|6.0|439.47|0.0|0.0|-4.08|6.579999999999999e-05|0.0289|0.0367|2.53|0.0|0.000106|-0.05406|5733.0|3.8512|-1460.8311199999998|-1460.794632|737.53|1236.64|321.93|0.6073|588.2|0.27316|0.67215|-1460.5468529999998|0.2532|-0.15638|5.3349|-0.21044|6.8996|17.0|7.7696
17a_a50|0|1|0.0|7.934155233999999|1|-0.186084687|1|2.189373662|-0.133526134|-0.0979202769999999|10.94500663|-0.131632653|2|0.012893333|-0.178162528|-0.239713023|1|0.784570118|-0.204032723|-0.215448852|1|0.92300665|-0.045404408|-0.078525868|0.4062532579999999|-29.57096251|-51.14229199|-0.0280449529999999|-33.3079288|5.847033234|84.34722313|-1.570517366|-19.25896309|58.69900789|38.54872522|2644.4486420000003|-1022.84584|1799.721631|0.2100891|8.087984548|15.76161018|0.948768582|136.82673369999998|-666.1585759999999|-377.6260803|1294.887612|719.3470265|7.556715901|1.0|1.0|1.0|1.0|1.0|0.0|3.29|0.29|20.0|1.0|0.0|6.0|-3.99|30.0|4.0|398.5|1.0|0.0|-4.44|0.000102|0.0408|0.0144|3.23|0.0|6.97e-05|-0.03196|4.2478|4.0477|-1258.566007|-1258.540058|705.96|1204.79|306.31|0.1817|616.93|0.6244|0.66046|-1258.260865|0.1754|-0.16724|6.2113|-0.1992|8.2991|85.0|7.0706
10_a27|0|0|0.0|6.605297921|0|0.122016352|2|1.296293777|-0.282866526|0.034318674|10.93783185|-0.000903965|1|0.010329671|-0.309727442|-0.2030237389999999|2|0.804375252|0.129719095|-0.001453596|1|0.8526621529999999|-0.061299064|-0.087022238|0.346344305|-32.5969511|-46.27574168|-0.031079371|-24.60801194|4.998521009|49.19800605|-1.305333567|-17.33405307|55.05868025|41.99674607|2270.538352|-694.1361252|943.2258247|0.254639309|6.761146212000001|12.9316403|0.912640238|135.40932969999997|-369.1201792|-260.9504933|931.2754667000002|424.8821143|8.782938574|1.0|0.0|1.0|0.0|1.0|0.0|3.15|0.16|21.0|0.0|0.0|3.0|-3.57|25.0|4.0|331.37|1.0|1.0|-3.92|0.000266|0.0882|0.0394|2.55|0.0|0.000192|-0.0498|4.1495|4.1495|-1083.137871|-1083.1151289999998|573.31|958.95|298.79|0.4452|450.26|0.63894|0.63894|-1082.956472|0.4452|-0.16805|4.6684|-0.21785|6.9456|69.0|7.1612
20a_a10|0|0|0.0|7.535296702|1|-0.0774974029999999|2|1.896409603|-0.197323337|-0.010695558|10.9296614|0.011011878|1|0.008297595|-0.058994157|-0.049146504|2|0.755429696|0.036092601|0.019448804|1|0.913681336|-0.066386563|-0.072821454|0.591835899|-43.19189039|-47.37850712|-0.028008251|-30.82502228|5.764636687|47.01787447|-1.456429076|-28.10115947|58.1398225|52.05222074|2998.608651|-947.5701424|2021.669282|0.266548108|8.419180593|15.37476788|0.826159649|173.41938059999998|-616.5004457|-303.7731758|1291.932235|719.5272609|10.76131538|1.0|0.0|1.0|1.0|1.0|0.0|3.63|0.11|27.0|2.0|0.0|4.0|-5.68|33.0|5.0|429.47|0.0|1.0|-5.59|2.07e-06|0.000888|0.0011|4.36|0.0|1.55e-07|-0.06611|4.7841|3.8312|-1389.164302|-1389.1321289999998|696.63|1200.92|323.62|0.2738|524.02|0.50193|0.6864600000000001|-1388.897416|107.0|-0.1613099999999999|2.9429|-0.2274199999999999|3.2116|1.2|5.9208
17c_a50|0|1|0.0|7.934155233999999|2|-0.212075666|2|2.193763306|-0.1766179239999999|-0.144763835|10.94500663|-0.120904775|2|0.012222674|0.034485992|-0.233451925|1|0.774994313|-0.139943634|-0.212611846|1|0.89719894|-0.051905615|-0.073693343|0.446454378|-35.70979598|-50.69922125|-0.021745577|-34.87982686|10.25908547|94.15397246|-1.32648017|-24.567468100000003|66.7258111|50.6217864|2951.495914|-912.5859825|2014.72331|0.430249571|8.310163601000001|16.45688922|0.98033276|296.00120400000003|-627.8368834|-95.97318605|1601.729346|849.1345426000001|16.02658985|0.0|1.0|1.0|1.0|1.0|0.0|3.61|0.35|20.0|1.0|0.0|6.0|-3.8|33.0|5.0|440.54|1.0|0.0|-4.43|0.000158|0.0698|0.0165|2.86|0.0|7.08e-05|-0.03121|4.2397|4.0432|-1411.187392|-1411.157813|746.5|1289.05|306.65|0.1814|596.23|0.63122|0.66213|-1410.838844|0.1801|-0.16697|6.3989|-0.19818|8.5146|69.0|7.1612
5e_a40|0|0|0.0|8.149890544|0|-0.091305805|0|0.7768055559999999|-0.162528785|0.158430496|10.31198323|0.029272031|2|0.008306061|-0.184667138|0.005996234|0|0.8092726020000001|-0.402340487|0.0451110059999999|1|0.864422751|-0.076883794|-0.089724264|0.0499188609999999|-36.56222854|-42.66853738|-0.035889706|-20.29110082|4.489363277|51.7148695|-1.076691165|-17.38723451|48.81318333|46.00255248|1986.384601|-512.0224486000001|512.5703164|0.177640532|6.533857846|12.51197289|0.914944155|84.47727896|-243.4932098|-306.597267|622.6260756|264.9899736|6.144645946|1.0|0.0|1.0|0.0|0.0|0.0|2.73|0.21|14.0|1.0|1.0|3.0|-4.78|20.0|3.0|303.77|1.0|1.0|-4.25|1.66e-05|0.00505|0.0169|3.51|0.0|0.00678|-0.07231|3.7138|3.7138|-1637.197299|-1637.180703|493.19|802.38|333.85|0.5262|390.33|0.69675|0.69675|-1637.115238|0.5262|-0.14786|7.87|-0.2201699999999999|10282.0|25.0|7.6021
19j_a38|1|0|3.235947106|7.412764017000001|2|-0.089207643|2|0.0|-0.438688445|0.003554228|10.95429182|-0.036248822|1|-0.002443797|0.23209815|-0.09493054|1|0.846765471|-0.001131945|-0.060360554|0|0.8071763829999999|-0.0844479869999999|-0.108006563|0.625966089|-57.80349365|-73.92901683|-0.038119963|-50.60340201|11.74054073|29.18585028|-1.944118135|-39.565701700000005|90.05233553|74.95583121|2969.234865|-1330.722303|3109.238056|0.285630155|7.506210369|12.69084117|0.6907121629999999|195.5099392|-910.8612362|-293.4664598|1862.79182|640.025745|16.123318700000002|1.0|0.0|1.0|1.0|1.0|3.0|2.34|0.13|17.0|1.0|0.0|5.0|-4.35|32.0|5.0|426.45|0.0|0.0|-4.12|4.46e-05|19.0|0.0322|2.5|0.0|5.14e-05|-0.06447|6.0361|3.6886|-1424.426858|-1424.390074|686.26|1163.3|336.13|354.0|533.97|0.30419|0.69435|-1424.183388|0.2625|-0.15182|10.8124|-0.21629|14.4895|8.0|8.1146
14k_a23|0|1|0.0|7.423568444|0|0.070940371|2|0.74561778|-0.299174093|-0.055500851|10.31321813|-0.055708465|2|0.009263715|0.082632648|-0.071484865|2|0.800643488|0.140087361|-0.091426449|1|0.922397728|-0.0562483359999999|-0.079899943|0.226547411|-37.43135588|-53.17069631|-0.033999976|-35.38329134|8.338417622|80.31548917|-1.597998852|-24.9092952|64.04991522|49.96154892|2955.4566170000003|-1063.413926|2174.886074|0.216437606|8.21201115|15.99703938|0.948005074|144.0318708|-707.6658267999999|-377.4022725|1357.152837|633.3278634|10.87921891|0.0|0.0|1.0|0.0|1.0|1.0|3.56|0.05|26.0|2.0|1.0|5.0|-6.13|31.0|4.0|445.93|0.0|0.0|-5.55|7.49e-07|0.000334|0.00126|4.21|0.0|4.55e-06|-0.07933|3.6421|3.6421|-2089.524497|-2089.501786|691.9|1179.17|340.42|0.4694|552.65|0.63765|0.63765|-2089.293765|0.4694|-0.14784|5.8718|-0.2271699999999999|8.3627|4.0|8.4123
galu_a46|0|0|0.0|7.535296702|1|0.048375705|2|1.721297609|-0.327651527|-0.094815394|10.92740177|-0.1121767259999999|1|0.003107816|-0.150645957|0.028964355|2|0.81708619|0.044184467|-0.173285585|1|0.7637964079999999|-0.0910072869999999|-0.089050651|0.5235416979999999|-50.93538037|-49.84028137|-0.03220981|-27.89483984|3.870487977|68.43088526|-1.513861067|-28.50774993|57.65745491|57.85086047|2501.785113|-847.2847833999999|1755.2047|0.2167824069999999|6.445819025|12.12170938|0.880553787|121.3297832|-474.2122773|-317.0250717|1081.799989|542.7276591|7.817173532999999|0.0|1.0|1.0|1.0|1.0|1.0|2.75|0.18|21.0|1.0|0.0|3.0|-3.85|28.0|4.0|369.42|0.0|1.0|-3.99|0.0001409999999999|52.0|0.0375|2.39|0.0|2.75e-05|||||||||||||||||||51.0|7.2924
9_a10|0|0|0.0|7.535296702|1|-0.096384071|2|1.754798254|-0.285441469|-0.1189611519999999|10.92721632|-0.1048161059999999|1|0.007847998|-0.079150788|-0.1475423119999999|2|0.791322552|-0.000865755|-0.169389445|1|0.8694452140000001|-0.057690053|-0.084348428|0.6816795959999999|-40.90513782|-59.80726117|-0.028592687|-42.40634438|6.959437141|59.95939417|-1.686968561|-29.00379197|71.07688871|50.72029356|2904.874289|-1196.145223|2284.568215|0.26870822|8.765421221|16.02210901|0.827876677|190.5275895|-848.1268877|-327.9949188|1635.660698|816.3832816|11.26962754|1.0|1.0|1.0|1.0|1.0|1.0|3.2|0.23|21.0|1.0|0.0|7.0|-4.23|33.0|5.0|438.52|1.0|0.0|-4.44|5.920000000000001e-05|0.0259|16.0|2.97|0.0|5.14e-06|-0.06118|5.5668|3.7309|-1410.041793|-1410.005954|740.24|1278.57|332.32|0.4138|631.5|0.2242|0.68962|-1409.69933|0.0041|-0.15045|2.9927|-0.21163|4942.0|193.0|6.7144
