molecula|NaaNH|n9FaHRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Veber filter|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12a_a50|0|1|0.0|7.927685046000001|1|1|1.397770359|4.075037557|-0.199881787|-0.002936355|-0.0016330379999999|0.034845679|2.112397566|0.01164808|0.014596049|10.94501645|2|2|0.011790103|-0.168032508|-0.291865836|-0.247407423|1|0.699597776|0.795582575|-0.030758487|0.862192416|0.660148928|-0.0663902|0.29507467|0.021013336|-33.44733598|10.58650394|7.457998037999999|0.095880311|-16.85074424|5.333473207|-0.929462803|-12.88231829|47.2792242|-12.00673599|36.15684209|0.469674946|2223.666558|-468.2627037|1462.827156|-6.048985111|0.4247810279999999|5.116970861|4665.239724|-235.9104193|20.873331|0.027455156|-75.79052945|814.0599092|388.171611|13.83188822|1.0|0.0|1.0|2.21|0.11|-5.49|3.42|48.53|2.02|0.0|0.0|-3.16|24.0|-6.44|313.36|0.0|2.55|0.000685|45.0|0.0|3.22e-06|-0.03366|4.0783|-1006.659456|545.54|908.22|304.01|0.1807|304.01|394.52|0.65267|-1006.498352|0.1807|-0.16806|5.7662|0.02648238|7.9123|75.0|7.1249|7.1249
6_a47|0|0|0.0|0.0|0|0|1.304328257|0.0|0.011739916|-0.008723045|-0.1738997619999999|0.042276423|1.291219116|-0.010708889|0.051455447|10.93671042|0|0|-0.0094242819999999|-0.020576777|-0.04324355|-0.459934519|2|0.701994505|0.786041178|-0.149904224|0.84654143|0.672308592|-0.096689626|0.446564415|0.009820713|-52.41283988|5.323543706000001|101.7290544|0.158081588|-28.411587800000003|2.885749555|-1.547034008|-23.54237714|60.76103606|-19.96679614|48.75381069|0.4059072379999999|2431.668154|-838.6054381|1577.98246|-10.82346202|0.205609194|6.480620646|5766.962611999999|-454.5854048000001|25.13472712|0.0154005|-319.1626428|1055.658539|469.7495559|8.348196185|1.0|0.0|1.0|2.91|0.05|-9.06|6.27|58.04|3.48|0.0|0.0|-6.02|27.0|-5.02|379.81|1.0|4.59|9.53e-07|0.000619|0.0|8.71e-10|-0.05354|5.5188|-1608.684886|576.56|990.85|333.32|0.2536|224.66|422.9|0.30468|-1608.50108|0.2119|-0.1544|3.2606|0.03288085|4.2153|13.0|7.9|7.9
1_a3|0|0|0.0|6.823286122000001|1|1|0.6195934120000001|0.0|0.079857077|-0.006053652|-0.073036903|0.034166667|2.194605012|-0.006610844|0.038572075|10.33805862|0|0|-0.005006707|0.05038525|0.08803837|-0.486774367|2|1.005427002|0.7905285390000001|-0.126299711|0.8457792829999999|0.943582278|-0.0925710269999999|0.521474118|0.008036786|-42.54530997|3.693677623|289.8942564|0.2237487219999999|-19.55367089|1.697600903|-1.295994381|-20.88467272|49.05980305|-15.67458788|49.13501083|0.4490711529999999|2012.9704|-595.6343396000001|1162.737831|-7.203984013|0.207914282|4.984064981|4510.611026|-273.7513925|19.78900457|0.014174378|-268.4830832|751.9821735|373.1494221|6.514493077999999|1.0|0.0|1.0|0.0|0.18|-5.77|1.85|77.1|1.52|0.0|0.0|-3.07|22.0|-6.87|306.38|0.0|1.5|0.0008529999999999|154.0|0.0|1.69e-06|-53.0|5.8805|-1273.316428|496.09|845.2|320.83|0.1775|210.84|316.61|0.30619|-1273.1763970000002|0.0096|-0.1658599999999999|2.2332|0.02599563|3.4319|724.0|6.1403|6.1403
12y_a30|0|0|0.0|7.412764017000001|2|2|0.604984019|0.0|0.048343649|-0.005996863|-0.037335306|0.044197531|0.0|0.00604028|0.061944378|10.31162818|1|1|0.006346396|-0.053700437|-0.0922059569999999|-0.4579359229999999|1|0.842068099|0.768409873|-0.05346283|0.8146529229999999|0.803183654|-0.091248521|0.374181804|0.0149823289999999|-61.25585229|10.05775555|85.17057711|0.151081489|-41.1215369|6.751850651|-1.91621895|-31.95309886|69.55490151|-23.38859815|57.65603256|0.445723724|2847.362782|-1286.372898|2411.415644|-15.70095045|0.179891855|8.067590558|6301.067405|-863.552275|28.51891948|0.012362508|-429.782246|1568.540572|754.3941655|8.299049218|1.0|1.0|0.0|0.0|0.21|-7.38|3.23|81.65|3.25|0.0|0.0|-6.04|31.0|-5.64|426.54|0.0|3.19|9.14e-07|0.00148|0.0|4.12e-08|-0.05065|5.1973|-1654.41361|728.75|1227.82|357.11|0.2173|238.56|585.59|0.30617|-1654.125015|0.1489|-0.1475|4.7043|0.0311422|5.1209|22.0|7.6576|7.6576
7e_a8|1|0|3.038052327|7.05012252|0|0|1.394799915|1.3496955309999998|-0.150447714|-0.006027596|-0.052939815|0.043758865|0.0|0.0024398329999999|-0.11032771|10.94332434|1|1|0.002669179|0.034227147|0.07125309|-0.341022848|0|0.5897105770000001|0.732001738|-0.023521398|0.790500031|0.577394732|-0.0886889709999999|0.286669793|0.0215993429999999|-53.04282692|12.91806855|86.03149870000001|0.170843962|-31.72369068|7.725998682999999|-1.6850904519999998|-30.79383811|64.23177694|-22.39586026|64.40615805|0.4742828629999999|2605.914474|-1007.813711|2032.501296|-13.39444718|0.223998448|7.70387217|5808.479788000001|-602.7501229|28.86058693|0.018708212|-330.14031780000005|1298.726412|519.5762494|11.18895001|1.0|1.0|0.0|3.38|0.04|-8.29|4.94|70.81|3.54|0.0|0.0|-5.75|29.0|-5.43|385.39|0.0|4.31|1.78e-06|0.00149|0.0|5.07e-09|-0.0697|3.8142|-1300.495519|622.23|1060.05|383.1|0.3461|325.06|544.55|0.6998300000000001|-1300.271093|0.1522|-0.13577|9.0006|0.02845071|11.4436|35.1|4.4547|4.4547
19a_a38|1|0|3.3685352889999995|7.412764017000001|2|2|1.297044508|0.0|-0.084389038|-0.007986407|-0.082283951|0.043848238|0.0|-0.002526241|-0.122385526|10.96083376|1|1|-0.000673716|-0.101303149|-0.217394466|-0.4342819429999999|1|0.724208473|0.819222745|0.031696119|0.8741648479999999|0.698414933|-0.108300308|0.298938581|0.022142322|-64.73159672|13.23456869|137.2318698|0.252847102|-38.69037594|7.910363161|-1.949405536|-30.69910427|77.20795279999999|-23.30337482|64.59623135|0.465829126|2774.129458|-1165.168741|2304.055966|-13.92853534|0.255203463|6.923156054|6115.030149|-696.4267669|31.28824271|0.020873781|-292.6320538|1564.412135|595.8790650000001|12.47635608|1.0|1.0|1.0|2.56|0.14|-6.86|2.55|81.23|2.4|0.0|0.0|-4.14|30.0|-6.77|401.44|0.0|2.68|7.209999999999999e-05|0.0272|0.0|1.4e-07|-0.05271|3.9212|-1332.186327|628.65|1092.25|339.65|0.2668|316.19|466.55|0.6329100000000001|-1331.94466|0.0721|-0.15108|4.7986|0.03338983|6.0223|0.01|8.0106|8.0106
14x_a23|0|1|0.0|7.423568444|0|0|1.197963189|3.101221922|0.0944818319999999|-0.0065692219999999|-0.111315218|0.04314059|0.6753138120000001|0.003379755|-0.075184011|10.31321817|2|2|0.003906274|-0.073958723|-0.206574435|-0.443633823|2|0.5788469970000001|0.802520527|-0.035031888|0.8668730109999999|0.558482531|-0.084244058|0.229141189|0.022095943|-55.83053941|14.64350681|42.44114495|0.223171139|-37.00022522|9.704599953|-1.6006371069999998|-31.13207597|70.40248829|-22.56979253|61.61945314|0.468120981|3071.48868|-1060.780249|2382.851643|-14.95753786|0.277788677|7.777802167999999|6989.569075|-703.0042792|31.25095356|0.0219879679999999|-294.5294492|1468.794817|597.2903597999999|14.57194888|0.0|1.0|0.0|3.42|0.05|-7.93|5.14|105.02|3.78|1.0|0.0|-5.68|32.0|-6.35|447.46|0.0|4.06|2.09e-06|0.00242|0.0|1.17e-08|-0.08216|4.0641|-1828.393372|675.21|1149.42|335.63|0.3184|305.07|537.48|0.6757|-1828.168422|0.3057|-0.15259|5.7933|0.02165405|8.1916|3.0|8.4949|8.4949
2_a47|0|0|0.0|0.0|0|0|1.381899691|0.0|-0.002024001|-0.008527649|-0.13117284|0.027058824|1.454085483|-0.007479445|0.107297513|10.93671092|0|0|-0.006079384|-0.017113434|-0.0274111779999999|-0.444853768|2|0.916092248|0.671819147|0.115527282|0.728066943|0.875463345|-0.095655954|0.482748996|0.008511123|-47.65477123|4.240150185|99.5619537|0.152675989|-23.74109633|2.112397382|-1.4348393119999998|-20.71307621|55.81329383|-18.32875817|45.81686991|0.433425706|2105.761386|-714.8215685|1242.745585|-9.131190896|0.215021885|5.308758149|4559.060763|-356.116445|23.34938746|0.016376351|-283.9460863|910.626111|392.6099255|8.158522603|1.0|0.0|1.0|2.54|0.0|-7.82|4.75|58.04|2.39|0.0|0.0|-5.46|24.0|-5.0|313.35|0.0|3.58|3.46e-06|0.00243|0.0|1.51e-08|-0.05285|3.7181|-1010.540464|536.13|902.07|333.46|0.2143|333.46|371.19|0.69102|-1010.364507|0.2143|-0.15446|2.1266|0.03544055|3.1004|631.0|6.2|6.2
36_a18|0|0|0.0|7.03438793|2|2|1.25117638|0.0|0.050448408|-0.006407141|-0.020339784|0.036625514|0.0|-0.000451777|-0.0077246719999999|10.94702093|0|0|0.000825855|-0.079721028|-0.12139648|-0.493920601|0|0.7343989059999999|0.741135729|-0.010091893|0.780206307|0.721836103|-0.079805761|0.3847791889999999|0.009440278|-56.82615305|6.722004572|110.8288932|0.195706133|-40.46339026|4.786442152|-2.074949798|-39.43509046|65.59412783|-22.73046122|62.10402945|0.4751830729999999|2979.013751|-1477.479979|1547.485543|-16.1853561|0.187943933|9.560644525|6799.65027|-1052.048147|27.99124609|0.0123136069999999|-444.4026478999999|1819.430996|975.4099618|8.767974776|1.0|0.0|1.0|0.0|0.28|-9.16|2.96|85.29|3.13|1.0|0.0|-5.68|35.0|-6.18|466.57|0.0|2.8|2.09e-06|0.00242|0.0|6.87e-10|-0.04991|3.1908|-1493.686737|769.73|1350.57|388.57|0.4674|388.57|636.33|0.69372|-1493.266344|0.4674|-0.13133|1.9944|0.02564498|2.7547|32.0|7.4949|7.4949
14b_a50|0|1|0.0|7.934155233999999|2|2|1.267593742|4.240438135|-0.092558007|-0.003935732|0.0228205129999999|0.030219907|2.115127752|0.010215823|0.037777505|10.94501788|2|2|0.011249462|-0.1786649189999999|-0.280243276|-0.306633966|1|0.74726683|0.7887047979999999|0.030057537|0.831689551|0.71456262|-0.076674952|0.7031402240000001|0.022423099|-50.27694576|14.70317076|25.31245624|0.095923652|-32.9673668|9.64109526|-1.533499045|-21.65397937|64.58491917|-16.75898192|47.72661339|0.445384689|2967.872393|-1005.538915|2984.248708|-10.98912227|0.362718946|6.3538844910000005|6737.145102|-659.347336|26.29763086|0.021820402|-180.03459850000002|1577.857852|825.4425942|14.30797341|1.0|1.0|1.0|3.64|0.35|-6.86|4.81|66.99|2.32|0.0|0.0|-4.6|33.0|-6.5|441.52|0.0|3.6|2.51e-05|0.0074099999999999|0.0|1.3900000000000001e-07|-0.02486|5.2834|-1431.068494|718.64|1253.87|304.07|0.1637|234.67|533.25|0.55594|-1430.72987|0.1373|-0.16874|5.3711|0.03081037|6.7927|6.58|5.1818|5.1818
11_a15|0|0|0.0|0.0|1|1|1.435688956|0.0|-0.1758968389999999|-0.0064953419999999|-0.029665252|0.02962963|0.0|0.001806571|-0.0856783419999999|10.95979791|0|0|0.003766915|-0.173728081|-0.272482143|-0.363940085|2|0.843715005|0.718800243|0.0234789439999999|0.76664841|0.796300317|-0.0974577669999999|0.632319408|0.018519054|-66.78526188|12.69062406|143.8088883|0.105461874|-45.76619542|8.696553172|-1.949155337|-30.25595097|79.1792768|-23.02940065|56.84224275|0.470042906|3022.859488|-1335.705238|2565.707165|-15.7814467|0.260684316|6.233494755|7002.915718000001|-915.3239085|31.14961732|0.018086221|-327.9935744|1806.677804|830.7967967000001|12.39401492|1.0|1.0|0.0|4.25|0.07|-8.9|6.69|59.51|2.52|0.0|0.0|-6.32|34.0|-5.26|448.52|1.0|4.62|4.77e-07|0.000357|0.0|1.27e-09|-0.03877|4.7106|-1450.740771|739.57|1284.85|418.94|0.2657|263.2|568.22|0.58935|-1450.39211|0.0011|-0.12134|812.0|0.03503399|1.3581|739.0|6.1314|6.1314
13b_a30|0|0|0.0|7.412764017000001|2|2|0.604984129|0.0|0.112353041|-0.011016128|-0.118776867|0.041728395|0.0|-0.003436924|0.042845487|10.31162842|1|1|-0.002215642|0.003429114|0.006103754|-0.564815317|1|0.841060094|0.836520136|-0.045844862|0.892104517|0.802578397|-0.113554975|0.3529073379999999|0.018555474|-76.67161447|12.52854078|385.2420923|0.305898198|-51.76819834|8.459192992|-2.271099499|-50.13056864|88.26741491|-28.93268471|86.77473353|0.454574838|3002.926824|-1533.432289|2319.48655|-19.53516918|0.1997091339999999|8.804739699999999|6627.406474|-1035.363967|36.15271139|0.017174033|-405.5090587|1916.093704|713.7769663|11.59580043|1.0|0.0|0.0|0.0|0.13|-6.19|1.72|124.74|2.06|0.0|0.0|-5.01|32.0|-7.05|441.51|0.0|1.91|9.68e-06|0.0221|0.0|6.520000000000001e-07|-0.05434|5.0501|-1744.492044|721.48|1210.94|353.68|0.2783|245.51|544.04|0.32563|-1744.2179010000002|0.1415|-0.14879|3.8495|0.0455651|5.3762|26.0|7.5901|7.5901
12s_a36|1|0|3.486136149|7.412764017000001|2|2|1.297044029|0.0|-0.057853364|-0.007059109|-0.045035034|0.042804233|0.0|0.002951176|0.0056370119999999|10.95352614|1|1|0.003962098|-0.104118159|-0.1763783589999999|-0.434472457|1|0.90414347|0.8060798779999999|-0.118671653|0.856677627|0.856274847|-0.1000534719999999|0.4314309979999999|0.019457471|-64.57958827|12.55883918|110.6090028|0.169662191|-41.6829437|8.106112169|-1.901015959|-30.06529118|76.34126108|-23.15117315|59.13914165|0.4604765839999999|2710.355028|-1227.012177|2294.468358|-14.94294208|0.245801617|7.545963801|5890.905249|-791.9759303|30.69639722|0.018222417|-328.1450742|1626.909053|662.0530478999999|11.76167282|1.0|0.0|0.0|0.0|0.17|-6.97|2.19|69.2|2.24|0.0|0.0|-4.16|30.0|-6.55|395.46|0.0|2.14|6.929999999999999e-05|0.02|0.0|1.08e-07|-0.04908|3.8751|-1272.270833|683.24|1150.67|329.71|0.4501|319.95|523.72|0.6843600000000001|-1272.00109|0.0002|-0.15559|6.6068|0.03416928|8.7738|9.0|8.0458|8.0458
19k_a38|1|0|3.218103741|7.412764017000001|2|2|1.297042875|0.0|0.0100827|-0.011877064|-0.17467835|0.0445691609999999|0.0|-0.011156837|0.016990252|10.95446448|1|1|-0.00835812|-0.060668296|-0.128079012|-0.51857087|1|0.7581164340000001|0.853092207|0.04833864|0.908591797|0.730686013|-0.126936513|0.389096157|0.0232707939999999|-80.54577161|14.76615358|157.4834779|0.341299943|-51.10918191|9.369654226|-2.411793744|-45.3966925|94.38036132|-28.3401789|86.30929885|0.4769127179999999|3055.355167|-1530.369661|2929.493496|-17.9828603|0.24035311|6.744851799999999|7091.215492|-971.0744563|37.3070426|0.021802691|-329.5105352|2014.5803|686.8472757999999|13.8345897|0.0|0.0|0.0|2.2|0.13|-6.41|1.65|124.32|1.65|0.0|0.0|-3.87|33.0|-7.84|444.46|0.0|1.9|0.000134|107.0|0.0|3.94e-07|-0.05534|5.1869|-1500.8984380000002|677.64|1172.22|350.45|0.2038|239.03|502.43|0.38269|-1500.618667|0.1156|-0.14568|9.1508|0.04615409|12.5022|11.0|7.9666|7.9666
21_a34|0|0|0.0|8.002694162000001|2|2|1.425532331|1.88614418|0.026135784|-0.012535886|-0.091664226|0.036880342|0.0|-0.001643445|-0.004734657|10.94874873|1|1|0.00130996|-0.254686357|-0.407759867|-0.514364527|1|0.702772307|0.740092842|0.116926272|0.796991578|0.660871869|-0.117789944|0.527371706|0.034163186|-79.03896823|22.9240533|168.9671187|0.323609157|-53.03643341|15.38241267|-2.120218984|-42.9239565|95.12565978|-27.89610644|86.89263143|0.4688149339999999|3115.110331|-1422.701428|2429.6035|-18.7187412|0.271739906|7.253455092999999|7048.305909000001|-954.6558014|38.30514214|0.023973624|-306.332473|1953.562249|659.7484451|16.08669155|0.0|1.0|1.0|3.52|0.12|-7.68|3.23|86.55|1.72|1.0|0.0|-4.5|33.0|-6.83|438.43|0.0|3.03|3.14e-05|0.0085|0.0|2.07e-08|-0.07534|4.3011|-1483.3359380000002|698.17|1182.6|401.11|0.2174|288.26|530.93|0.6893199999999999|-1483.057743|0.0002|-0.13338|5.3432|0.03023936|7.9399|3.36|5.4737|5.4737
8d_a32|1|1|3.474433107|7.765993078999999|0|0|0.609420756|0.0|0.143684876|-0.010604502|-0.089662873|0.0388738739999999|2.146260246|-0.006974711|-0.044765977|10.31100269|3|3|-0.005162219|0.001558357|0.002805572|-0.629535754|0|0.825020753|0.825978584|-0.054095278|0.875986707|0.789198712|-0.109968322|0.261692269|0.01593079|-69.11005922|10.01177286|321.2496412|0.2892958439999999|-43.43251025|6.291941176|-1.539556512|-43.2918338|81.54594837|-21.03349629|78.89798692|0.47012654|2556.198518|-967.5408291|2371.595484|-13.21859008|0.2914328639999999|8.106843676|5523.492436|-608.0551435|29.684549600000004|0.019788058|-262.14980440000005|1365.489282|557.1050635|12.43588915|1.0|1.0|1.0|2.84|0.26|-7.26|4.32|154.03|1.1|0.0|1.0|-6.08|27.0|-6.47|397.52|1.0|3.57|8.41e-07|0.0173|0.0|5.51e-08|-0.0535|3.5588|-1880.773727|671.71|111.16|348.39|0.3018|348.39|540.98|0.7026100000000001|-1880.540067|0.3018|-0.14765|1.0269|0.04065536|1873.0|8.0|8.0809|8.0809
14s_a23|0|1|0.0|7.423568444|0|0|1.197958333|3.336763335|0.020458621|-0.005854379|-0.022580082|0.045277778|0.740898446|0.010682694|-0.044305947|10.31321812|2|2|0.009263715|-0.071484865|-0.13187015|-0.457212212|2|0.722187957|0.7837821840000001|0.096014944|0.846632079|0.659570836|-0.080500435|0.2387634619999999|0.019970955|-51.64162341|12.81151517|30.34480575|0.07236376|-33.12848261|8.218681552|-1.610008704|-22.64965286|62.75905983|-21.9751589|48.11843993|0.470919749|2954.0751370000003|-1032.832468|2316.634024|-14.09722664|0.2251838339999999|7.548546899|6938.271179|-662.5696522999999|28.36177131|0.017330177|-352.5931977|1333.003252|633.3278634|11.11743642|0.0|1.0|1.0|3.66|0.05|-7.99|4.67|105.02|3.51|1.0|0.0|-6.13|31.0|-6.03|445.93|0.0|4.01|7.49e-07|0.00126|0.0|1.02e-08|-0.07783|3.6828|-2089.521231|668.66|1164.32|336.66|0.3669|336.66|528.82|0.60323|-2089.2914530000003|0.3669|-0.1515|4.7032|0.02112956|6.4428|3.0|8.5482|8.5482
19_a34|0|0|0.0|7.412764017000001|1|1|1.438829424|1.898101852|-0.068004837|-0.013066507|-0.169170251|0.044107744|0.0|-0.00802652|-0.143343425|10.95957634|1|1|-0.0042364759999999|-0.255220734|-0.401414514|-0.469568766|1|0.866604574|0.8022000659999999|0.08178394|0.8582665429999999|0.818710955|-0.1255804019999999|0.308793959|0.039589023|-62.64265252|19.74799697|131.5318459|0.360097548|-31.24772528|9.850795895|-1.506964829|-28.08688512|77.38527508|-19.78189027|76.05407906|0.467358389|2127.363207|-751.7118302|1537.244187|-9.86770272|0.3377105079999999|5.495780422|4496.516479|-374.9727034|29.86894781|0.029554695|-161.90813300000002|1135.020017|337.9440349|14.74262256|0.0|0.0|1.0|2.77|0.18|-5.03|2.31|69.4|1.08|0.0|0.0|-2.73|23.0|-7.01|309.32|0.0|2.1|0.00186|218.0|0.0|9.42e-06|-0.02901|4.1721|-1046.606458|538.96|882.87|297.18|0.2189|297.18|421.62|0.6897300000000001|-1046.458335|0.2189|-0.1735|3.4272|0.03168624|5.0441|0.99|6.0044|6.0044
13_a15|0|0|0.0|0.0|1|1|1.4356889940000002|0.0|-0.139434143|-0.006348913|-0.031457366|0.029206349|0.0|0.001806571|-0.031047852|10.95980212|0|0|0.003766915|-0.173728081|-0.272482143|-0.357554652|2|0.843715005|0.729838386|0.008210506|0.7784213259999999|0.796300317|-0.098053528|0.708462114|0.016196467|-61.86632281|10.21906987|142.67217639999998|0.114512421|-39.03420883|6.447664726|-1.961070565|-27.279882500000003|72.41636305|-21.33321476|53.45565817|0.482317225|3028.485145|-1237.326456|3581.589629|-13.46007201|0.244716567|5.21465994|7196.400881999999|-780.6841766|28.24531009|0.01672103|-322.1392954|1638.227985|830.7967967000001|10.55004024|1.0|1.0|0.0|4.19|0.07|-8.9|6.69|59.51|2.52|0.0|0.0|-6.32|34.0|-5.26|448.52|1.0|4.61|4.77e-07|0.000357|0.0|1.27e-09|-0.03946|3942.0|-1450.756042|674.36|1231.11|482.03|208.0|314.52|549.33|0.63827|-1450.399387|0.0003|-0.11283|3.5479|0.02844037|6.0429|6.0|8.2218|8.2218
18d_a30|0|0|0.0|7.412764017000001|2|2|0.6049874|0.0|0.041146136|-0.0072724869999999|-0.064217094|0.040899471|0.0|0.001139238|-0.053728319|10.31163881|1|1|0.002064369|-0.0541804029999999|-0.120380857|-0.4624430539999999|1|0.669561738|0.815003426|-0.001699165|0.870930234|0.64876559|-0.103191184|0.346980269|0.017843227|-65.3088221|11.29282624|78.23108693|0.196719738|-41.33339749|7.147133584|-1.85744132|-31.29400567|75.80070349|-23.99099587|60.73891035|0.443774287|2848.574353|-1175.558798|2894.162522|-15.18369704|0.216715605|7.063141946|6367.958933|-744.0011548|30.62871675|0.016577694|-358.5765637|1500.807121|618.6004214|10.49188139|1.0|1.0|0.0|0.0|0.14|-6.9|3.18|81.65|3.2|0.0|0.0|-5.39|30.0|-6.02|416.47|0.0|2.92|4.12e-06|0.00405|0.0|1.26e-07|-0.05506|5.0125|-1675.020297|669.66|1129.46|357.49|0.3856|247.35|508.7|0.4325|-1674.785879|0.3788|-0.14167|5.0115|0.03258724|6.2946|21.0|7.6737|7.6737
9d_a31|1|0|3.456767212|7.765993078999999|1|1|0.61013528|0.0|0.036844743|-0.012442213|-0.043220149|0.0359583329999999|0.0|-0.002456634|-0.0938310919999999|10.31169788|2|2|0.000127275|-0.134504227|-0.214049412|-0.550392027|0|0.8066174070000001|0.8343242820000001|-0.030275712|0.873955169|0.771222772|-0.11958484|0.3655337879999999|0.029032453|-81.53295088|19.79432796|154.8767865|0.305664196|-55.58917047|13.49577391|-1.793772606|-45.65350116|97.84665015|-23.07536346|86.75457645|0.457506946|2654.377004|-1222.994263|1932.363213|-15.732784099999998|0.336380477|9.436176796|5748.743284|-833.8375571|34.77197803|0.023927395|-223.1115993|1842.914835|647.1500428999999|16.31369927|1.0|1.0|1.0|3.35|0.38|-7.63|4.09|117.37|1.31|0.0|0.0|-5.61|29.0|-6.36|412.51|0.0|3.65|2.48e-06|0.0167|0.0|2.3500000000000002e-08|-0.03457|3.8478|-1657.471475|727.27|1202.79|322.22|0.2611|322.22|630.49|0.7006899999999999|-1657.1791449999998|0.2611|-0.15969|2.6311|0.04331056|3.5077|0.6|6.2218|6.2218
12p_a36|1|0|3.392386149|7.412764017000001|2|2|1.297044387|0.0|-0.0494658159999999|-0.008017607|-0.084341564|0.042804233|0.0|-0.002526241|-0.084846674|10.96052769|1|1|-0.000673716|-0.101303149|-0.217394466|-0.440709431|1|0.724208473|0.828371596|-0.035871448|0.8839272779999999|0.698414933|-0.108380023|0.315548061|0.020202133|-68.22905781|12.71795723|83.24921731|0.251561167|-42.95260501|8.006403882999999|-1.950840419|-32.72335782|80.40682298|-24.56246081|64.698131|0.475504684|2774.926334|-1228.123041|2308.958924|-15.4629378|0.240873847|7.546742977|5922.775161|-773.1468902|32.35623052|0.019344052|-326.2581567|1617.811526|595.8790650000001|12.17776516|1.0|0.0|0.0|0.0|0.14|-6.86|2.44|69.2|2.4|0.0|0.0|-3.89|30.0|-6.76|399.42|0.0|2.15|0.000129|0.0278|0.0|1.4e-07|-0.0552299999999999|5.3413|-1332.182868|660.71|1113.05|323.11|0.3015|232.12|506.89|0.30159|-1331.947748|0.1841|-0.15608|4.8805|0.03396697|6.7199|9.0|8.0458|8.0458
9b_a31|1|0|3.338934004|7.765993078999999|1|1|0.610136326|0.0|0.010411229|-0.0141390689999999|-0.070525429|0.03995614|0.0|-0.0050444109999999|0.014628521|10.31169871|2|2|-0.001981487|-0.143280211|-0.2345186269999999|-0.554573699|0|0.811212624|0.852813666|0.01752821|0.899394425|0.77051712|-0.131125311|0.241728566|0.034595809|-80.40427495|21.21368453|152.8702381|0.330879448|-49.30281875|13.00794571|-1.835754351|-39.08032306|95.78862992|-23.95020956|84.94685678|0.469546953|2534.356888|-1125.659849|1711.969694|-14.68594601|0.310824817|8.097516252|5524.468603|-690.2394625|34.75199071|0.025089192|-231.99935|1633.343563|524.0230338|15.38435497|1.0|1.0|1.0|2.76|0.32|-6.84|3.5|117.37|0.86|0.0|0.0|-4.76|27.0|-6.77|384.45|0.0|3.0|1.76e-05|0.0527|0.0|1.44e-07|-0.0422899999999999|5.5119|-1578.839267|663.06|1091.21|322.58|0.2732|224.94|562.68|0.41622|-1578.604164|0.2627|-0.15907|5.2851|0.03769117|6.8028|63.0|7.2007|7.2007
8b_a32|1|1|3.419952523|7.765993078999999|0|0|0.609420757|0.0|0.113639567|-0.009362305|-0.057200812|0.03995614|2.123714284|-0.003484915|-0.024375676|10.31100269|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.577864293|0|0.788133615|0.845443342|0.060636167|0.8966299409999999|0.7507116140000001|-0.108971309|0.253018806|0.016711528|-68.4085006|10.49093175|102.4297669|0.211781902|-42.94454179|6.585851946|-1.4166270230000002|-33.50038167|81.73293254|-19.33283713|63.85535908|0.458155153|2573.703546|-889.3105078|2275.886421|-12.13650094|0.330850796|8.10555784|5619.400983|-558.2790432999999|28.89166873|0.021225152|-212.3722924|1329.016762|557.1050635|13.32443194|1.0|1.0|1.0|3.04|0.26|-7.65|4.19|140.04|1.1|0.0|1.0|-5.83|27.0|-6.44|397.52|1.0|3.61|1.47e-06|0.0161|0.0|2.23e-08|-0.05404|3.5442|-1880.77142|671.54|1114.24|349.82|0.2943|349.82|558.16|0.70285|-1880.539698|0.2943|-0.14717|846.0|0.03602276|1.2797|12.0|7.9208|7.9208
