molecula|SddssS|n9FaHRing|SaaNH|SRW09|nAHRing|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|n6aHRing|MATS8s|MATS8d|SIC2|GATS1pe|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
47c_a18|0.0|0|0.0|7.03438793|1|0.0|-0.007068829|4.844187086|-0.048726885|0|0.032688172|0.047739847|0.0|10.94702285|0.028947131|0|0.002674691|0.071793992|0|-0.027873485|0.050944273|0.7912974190000001|0.7601847759999999|0.8128616409999999|-0.0715759629999999|0.246894346|-57.54296759|-75.57063623|12.75381432|67.68084951|0.1871383589999999|-0.0321917939999999|10.25333491|103.416376|0.7489981509999999|-46.26124419|88.76073429|-25.88035487|70.29678191|653.4941186000001|-1889.265906|2027.892739|0.251001849|18.73268473|0.958059115|7527.530240999999|201.7910841|-1518.861384|0.016406766|1167.054827|13.19009806|1.0|1.0|1.0|1.0|4.61|0.0|0.3|18.0|-9.18|2.84|2.0|154.77|1.0|38.0|4.0|-6.61|513.63|0.0|0.0|0.0|1.84e-06|1.0|6.67e-10|3.42e-07|-0.0449|3.1096|7.72|3.1096|-1664.753129|850.89|0.5869|398.71|790.07|0.6983199999999999|0.5869|-0.17331|0.03115159|-1664.277127|8.5229|8.5229
A7701_a51|0.0|0|2.9690728930000003|6.605297921|0|0.0|-0.002377784|4.59511985|-0.0162614089999999|2|0.031405229|0.070581466|2.087643036|10.93031118|-0.0299823629999999|1|0.00740235|0.119725261|2|0.00552665|-0.0533751959999999|0.8092075540000001|0.688876851|0.865114773|-0.071384149|0.514530959|-32.97926236|-36.09660744|3.420720075|146.2104641|0.134885227|-0.030384547|1.580362387|0.0|0.799046392|-15.23632002|41.87351682|-14.03756956|36.39998243|399.6804233|-505.3525041|1108.114062|0.200953608|8.863149921|0.7251817340000001|4153.310077|92.83996262|-233.4713371|0.012504214|332.8814548|5.776909381|1.0|1.0|1.0|1.0|2.66|2.05|0.06|21.0|-7.58|4.46|0.0|87.52|1.0|22.0|3.0|-5.82|286.33|0.0|1.0|1.0|0.000111|0.0|2.62e-08|7.5e-06|||||||||||||||7.6021|7.6021
13_a1|0.0|0|3.409865599|7.423568444|1|0.0|-0.012199718|5.351858133|-0.144782061|1|0.036382114|0.1129747169999999|0.0|10.94989555|-0.084271845|1|-0.005924486|0.1769162319999999|1|-0.051729721|-0.150485437|0.825117597|0.833702788|0.6794604670000001|-0.111667908|0.207843387|-64.94184903|-62.04288975|19.62059449|148.7311076|0.320539533|-0.040302516|11.41059871|528.3795274|0.7082629840000001|-37.76773325|77.55889436|-23.43842502|84.56244352|395.1486144|-1054.729126|1786.445642|0.291737016|14.33466671|0.912824292|5456.353212|169.6632599|-613.3907313999999|0.026679865|505.2124255|15.51600461|1.0|1.0|1.0|1.0|3.35|2.83|0.09|23.0|-7.94|4.75|0.0|104.88|1.0|28.0|5.0|-6.48|371.39|0.0|0.0|1.0|5.16e-05|0.0|1.14e-08|4.24e-06|-0.04962|4.0783|3.17|3.4483|-1238.395767|613.52|0.5339|304.01|472.52|0.69782|0.3535|-0.18883|0.0284695999999999|-1238.22919|6585.0|6585.0
9s_a24|0.0|0|2.9568988810000003|6.605297921|1|0.0|-0.003599664|4.59511985|-0.00570386|4|0.023585859|-0.050919714|0.0|10.96129902|0.013901071|1|0.007695726|-0.0897306019999999|3|0.030228027|0.0256742079999999|0.8327425070000001|0.748077475|0.8833498320000001|-0.049825449|0.483170382|-30.93968263|-39.48555839|10.42725806|33.24649431|0.116650168|-0.019465646|6.474925237000001|0.695462853|0.445160769|-19.21235005|61.19761205|-12.08741583|41.36694069|548.5261887|-592.2833757999999|969.5210193|0.554839231|17.24354813|0.889829339|5767.9102490000005|344.5337711|-367.7851412|0.03496522|604.8829955|21.71205366|0.0|1.0|1.0|1.0|3.43|2.78|0.04|29.0|-8.11|3.15|0.0|115.67|1.0|30.0|4.0|-7.2|393.44|0.0|0.0|0.0|0.000434|0.0|7.73e-09|3.04e-06|-0.03597|3.0726|1.82|2.6707|-1271.031372|654.28|0.5112|403.51|521.4|0.6907300000000001|0.0839|-0.14462|0.03640642|-1270.796154|7.4949|7.4949
11_a3|0.0|0|0.0|6.823286122000001|0|0.0|-0.01008647|4.727387819|-0.127546771|3|0.042795699|-0.101436441|1.710245969|10.31163053|-0.023103765|1|-0.005959152|-0.194041982|3|0.132535663|-0.04179402|0.793311683|0.834020779|0.777803048|-0.0955396769999999|0.175996916|-45.19136777|-47.02715152|6.800350988|253.1353625|0.222196952|-0.0391657429999999|3.216644354|80.34769756|0.752484736|-21.37603754|57.08178682|-18.52584757|51.99171876|367.9098016|-611.3529698|1105.41974|0.2475152639999999|10.29352296|0.8799677029999999|4487.967272999999|117.0775712|-289.1769972|0.021256639|311.6695405|10.0546353|0.0|1.0|1.0|1.0|3.19|2.07|0.0|21.0|-6.51|3.79|0.0|88.28|1.0|22.0|4.0|-6.59|305.36|0.0|0.0|1.0|8.37e-05|0.0|3.06e-07|9.35e-05|-69.0|3.2232|2.12|3.2232|-1288.195105|508.58|0.4441|384.66|346.18|0.6966600000000001|0.4441|-0.20018|0.02994326|-1288.10577|7.3979|7.3979
8h_a8|0.0|0|2.975382653|7.05012252|0|1.241306689|-0.010324979|4.844187086|-0.249095464|0|0.046205674|0.008138299|0.0|10.94341368|0.007079485|1|-0.007036544|0.021094825|0|0.111824921|0.010682683|0.751162751|0.56916135|0.602405134|-0.122706004|0.273425421|-72.14530885|-66.4523265|6.58499063|316.4918269|0.397594866|-0.048805507|3.871662077|53.78973456|0.918315905|-42.41801879|70.94463092|-28.69532281|78.73029948|354.18563860000006|-1262.594204|2019.780061|0.081684095|13.58738632|0.822939833|5956.417906000001|48.02637252|-742.3454901|0.00764059|485.8626377000001|4.492304417|0.0|0.0|0.0|0.0|3.11|2.73|0.0|23.0|-7.95|4.69|0.0|105.27|1.0|29.0|4.0|-5.98|391.37|0.0|0.0|0.0|6.11e-06|0.0|1.13e-08|4.43e-06|-0.06344|4801.0|7.71|3.7327|-1361.651799|608.39|0.3011|258.25|480.09|0.69844|272.0|-0.21819|0.03330037|-1361.5113789999998|4.9359|4.9359
11b_a31|0.0|0|3.248213341|7.765993078999999|1|0.0|-0.01950528|5.733341277|-0.172248605|0|0.043380952|-0.078907688|0.0|10.31169957|-0.046362952|2|-0.010716217|-0.129901143|0|0.067031897|-0.074254978|0.889561759|0.7943850720000001|0.545458754|-0.143839236|0.26165445|-80.0942166|-82.80602396|21.02499452|286.7721447|0.454541246|-0.044612791|11.70737909|87.78853803|0.669723835|-44.59898223|100.3071755|-24.84180719|101.1192111|303.7286124|-993.6722875|1756.711832|0.330276165|12.96936635|0.8986339170000001|5202.545866|183.9081702|-553.3080237|0.0314298879999999|397.3137532|17.50115151|1.0|0.0|1.0|1.0|3.41|2.29|0.24|16.0|-5.45|4.67|0.0|92.51|2.0|25.0|6.0|-6.73|357.38|0.0|0.0|1.0|1.82e-05|0.0|3.59e-06|0.00128|-0.03574|3.8437|4.07|3.8437|-1520.085181|589.56|0.2634|322.57|479.66|0.70073|0.2634|-0.1951|0.04215313|-1519.967224|6.2757|6.2757
16_a20|0.0|0|3.485659565|6.842683282|0|0.0|-0.004705049|4.727387819|0.00695144|2|0.0388043479999999|0.126359252|2.013871268|10.93301779|-0.062750442|1|0.001157852|0.211127741|2|-0.085041518|-0.10978034|0.809440795|0.724665638|0.915005572|-0.066137353|0.382481746|-43.51359744|-51.18223058|7.634605066000001|69.28224942|0.084994428|-0.029561375|5.023018225|3.46788153|0.780108103|-28.6288015|60.02453683|-19.44924762|51.14820251|602.0075202|-972.4623811|2161.751186|0.219891897|15.24926152|0.8673208|5896.394536|144.672972|-639.8099471|0.013439632|664.4562602999999|8.84230625|0.0|1.0|1.0|1.0|3.5|3.13|0.08|27.0|-10.52|6.38|0.0|121.69|0.0|31.0|4.0|-5.42|401.46|0.0|0.0|1.0|8.68e-07|0.0|3.0500000000000005e-11|1.22e-08|-0.05909|5.9837|4.45|3.5704|-1275.900951|686.59|0.3431|207.2|554.41|0.69524|0.1958|-0.20722|0.03385502|-1275.6960869999998|7585.0|7585.0
27a_a34|-3.727789|0|0.0|7.412764017000001|1|1.963136117|-0.012620846|5.351858133|-0.456594848|1|0.0408037829999999|-0.082271189|0.0|10.319282|-0.008138446|1|-0.005234221|-0.13716603|1|-0.07177581|-0.012251785|0.832753533|0.749941528|0.600964267|-0.106669294|0.4305370679999999|-74.78290605|-86.36649751|18.62986903|176.4623026|0.3990357329999999|-0.043345322|13.06088842|22.69787432|0.764921711|-52.42823715|100.7752505|-30.38821209|93.41277507|421.319507|-1640.9634529999998|2252.433058|0.235078289|15.91204178|0.7758691440000001|7104.26596|164.80691819999998|-1150.434312|0.020552444|718.5861133999999|14.40875302|1.0|1.0|1.0|1.0|3.66|2.58|0.13|23.0|-7.61|2.01|0.0|122.61|1.0|33.0|7.0|-7.29|463.51|0.0|0.0|0.0|1.09e-05|0.0|2.44e-08|1.13e-05|-0.03924|5.0012|7.38|4.1228|-1861.741982|737.7|0.2896|247.91|598.18|0.69818|0.0203|-0.20615|0.04629882|-1861.534743|6.6198|6.6198
32_a47|0.0|1|0.0|6.842683282|1|1.998170616|-0.003573735|4.727387819|0.000921003|3|0.035568182|-0.013510009|1.6507707980000002|10.95005715|-0.044598914|1|0.002350172|-0.0274939029999999|2|-0.0094137619999999|-0.078006445|0.858292442|0.634406338|0.851627782|-0.05770007|0.266433793|-41.57905445|-52.38450683|13.90468487|28.55112477|0.148372218|-0.026060474|10.01980854|44.50423685|0.64116122|-29.9621436|68.76811937|-18.77935151|55.48373932|613.6886524|-995.3056298|2255.632049|0.35883878|15.53902041|0.794977846|6235.398576|258.5816152|-717.2238666000001|0.022735861|682.9868225|16.38361254|1.0|1.0|1.0|1.0|3.35|3.67|0.26|21.0|-8.82|4.18|0.0|125.17|1.0|31.0|5.0|-6.34|436.91|0.0|0.0|1.0|1.5399999999999998e-05|0.0|1.5e-09|6.55e-07|-0.05682|4.9046|2.97|3.6829|-1778.127634|692.49|0.2969|252.79|548.86|0.68986|0.2839|-0.20778|0.03062031|-1777.90286|7.0|7.0
12z_a30|0.0|0|0.0|7.412764017000001|2|0.0|-0.008819424|5.351858133|-0.026703371|2|0.040566449|0.034848862|0.0|10.31162784|-0.045463448|1|0.005111479|0.05890953|1|-0.02232319|-0.077335468|0.855880335|0.794193541|0.832920077|-0.071429418|0.315493739|-49.68145417|-74.96232552|21.47520633|54.40462246|0.167079923|-0.034034824|14.93669572|0.0|0.630839856|-34.55504699|95.20867045|-23.67231332|71.1566605|579.3226647000001|-1349.321859|2435.831516|0.3691601439999999|15.74641625|0.950863559|7074.004131999999|256.7627363|-938.4966892|0.029109145|792.3440337000001|20.24634493|1.0|0.0|1.0|1.0|4.86|0.0|0.21|17.0|-6.83|3.94|0.0|140.26|1.0|33.0|6.0|-6.39|458.54|0.0|0.0|0.0|2.47e-06|0.0|1.47e-07|6.720000000000001e-05|-0.04679|4.8063|3.34|3.4438|-1804.814868|739.33|0.1855|257.96|580.6|0.6853199999999999|0.1441|-0.19279|0.02895763|-1804.581882|7.3615|7.3615
3_a4|0.0|0|0.0|7.535296702|1|2.147369615|-0.001141383|5.4161004020000005|0.03287721|2|0.033760684|-0.07806942|2.180369373|10.92992985|0.050638298|1|0.011276682|-0.129930078|2|-0.0862461019999999|0.0904255319999999|0.8367373309999999|0.623172012|0.919804716|-0.052578183|0.462670692|-25.5405205|-31.92506825|5.133610255|12.23442244|0.080195284|-0.024645574|2.493716402|40.30885999|0.7196876640000001|-12.40663231|39.38579676|-11.97190059|30.67413075|446.8068266|-478.8760237|1602.411021|0.280312336|8.486341272999999|0.7560922609999999|4677.30755|136.1652785|-232.6201124|0.015358792|409.0289917|7.460728516|1.0|1.0|1.0|1.0|2.99|2.86|0.15|21.0|-7.19|4.02|0.0|95.12|1.0|24.0|3.0|-5.99|312.37|0.0|1.0|1.0|0.000198|0.0|6.49e-08|2.03e-05|-0.04964|4.9088|2.66|4.0639|-990.6395508|535.44|0.1415|252.57|350.36|0.58615|0.0871|-0.21969|0.024645265|-990.514888|6983.0|6983.0
7_a4|0.0|0|0.0|7.535296702|1|2.060422336|-0.001729561|5.4161004020000005|-0.003297033|2|0.037694444|-0.07290303|2.048170299|10.92992954|0.04206117|1|0.008242591|-0.162314698|2|0.022270259|0.0707653759999999|0.87010589|0.518356619|0.825830607|-0.0650223009999999|0.470973822|-32.72992462|-35.88407105|7.402610584|14.01468959|0.174169393|-0.026733161|3.726212114|79.08210981|0.7179916670000001|-16.47508541|44.34066533|-13.45652664|40.13253521|415.6938929|-538.2610657|1915.566579|0.282008333|9.797542165|0.7772010559999999|5022.496714|141.9530115|-270.9415659|0.016800137|407.1471338|8.456594282000001|1.0|1.0|1.0|1.0|3.05|2.7|0.15|21.0|-7.46|4.42|0.0|95.07|1.0|25.0|4.0|-6.03|330.36|0.0|1.0|1.0|0.000156|0.0|3.49e-08|1.15e-05|-0.05217|4.0379|2.91|4.0379|-1089.870249|538.92|0.0697|307.05|365.73|0.59702|0.0697|-0.2219199999999999|0.02317758|-1089.753885|6821.0|6821.0
7s_a46|0.0|0|0.0|7.727094485|1|2.117265684|-0.005351046|5.533389489|-0.076841616|1|0.044509804|-0.210750635|0.0|10.94651358|-0.020953253|1|0.005577925|-0.327656845|1|-0.036284605|-0.030371026|0.8182543959999999|0.768056188|0.858788462|-0.096723151|0.249893305|-48.61321955|-41.72189594|4.458665639|166.3052939|0.141211538|-0.031623562|2.240932895|0.0|0.8198874559999999|-24.43308641|47.36217237|-15.894055599999998|53.07188519|431.6285339|-667.5503351|1619.4591|0.1801125439999999|9.829721631|0.7662292690000001|4245.390306|90.5248694|-335.5119279|0.01122216|409.9543818|5.640276426000001|0.0|1.0|1.0|1.0|3.08|2.33|0.26|17.0|-6.08|3.65|0.0|91.19|1.0|23.0|3.0|-5.81|305.37|0.0|1.0|1.0|8.590000000000001e-05|0.0|8.39e-07|0.000256|-0.02024|5.2972|3.54|4293.0|-974.8067569|539.99|0.4164|234.06|446.63|0.69976|0.1186|-0.19947|0.036050328|-974.664103|5.7022|5.7022
11_a33|0.0|1|3.221176304|7.686621335|0|0.0|-0.008708023|5.6869753560000005|-0.039406316|0|0.034984568|0.055664124|1.979284901|10.31100126|-0.008908194|3|-0.00103193|0.105574347|0|0.003391835|-0.014463304|0.921896958|0.781083337|0.857287241|-0.070841241|0.229250542|-34.4118011|-50.94714637|16.37099833|45.43139569|0.142712759|-0.030847481|7.95236684|0.0|0.552878386|-16.71585694|68.11455221|-14.98445481|50.78279943|416.4353629|-509.4714637|979.349175|0.447121614|9.837729137|0.8772525659999999|4880.001461|217.193541|-247.4805685|0.035341374|335.4799765|17.16740584|1.0|1.0|1.0|1.0|3.19|2.31|0.13|19.0|-6.23|5.77|0.0|89.77|1.0|22.0|4.0|-5.97|328.41|0.0|0.0|1.0|3.32e-06|0.0|5.92e-07|0.000194|-0.05806|3.5049|1.93|3.5049|-1669.324638|506.55|0.5408|353.74|378.1|0.70381|0.5408|-0.19938|0.02055276|-1669.251123|8.3188|8.3188
20_a47|0.0|1|0.0|6.86171134|0|1.1934608|-0.011237762|4.727387819|-0.161476442|2|0.039520202|0.031814023|1.010373001|10.95058273|0.071506228|1|-0.006342241|0.087325054|2|-0.069674604|0.113432542|0.8575369009999999|0.59534794|0.6888286020000001|-0.083811055|0.213977589|-45.68149289|-50.14789824|12.85623208|43.63174229999999|0.311171398|-0.032859105|7.00733184|49.00609086|0.595234209|-24.89884887|69.09296541|-17.90996366|58.53772498|375.4483088|-752.2184736|1219.306754|0.404765791|13.10815891|0.86659377|5896.060936|220.6189341|-409.9991682|0.034758191|428.5826478|18.94506718|0.0|1.0|1.0|1.0|3.19|2.96|0.05|21.0|-7.31|2.56|0.0|99.68|1.0|28.0|6.0|-6.75|380.35|0.0|0.0|1.0|8.72e-05|0.0|4.89e-08|1.86e-05|-0.06357|3.9808|4.08|3.9808|-1335.742176|557.84|0.2807|311.45|426.08|0.68219|0.2807|-0.22734|0.03389691|-1335.620783|8.6|8.6
4c_a46|0.0|0|0.0|7.825245291|1|2.137504882|-0.005085922|5.587248657999999|-0.048990529|1|0.0440307329999999|-0.111750026|0.0|10.94298307|-0.068256579|1|0.010040825|-0.165951544|1|0.072412685|-0.0976963169999999|0.761921603|0.65145414|0.890777395|-0.063644365|0.305199509|-40.22007179|-55.2981278|8.799732282999999|35.22734468|0.109222605|-0.029688832|5.56099297|53.13410852|0.840753785|-25.41708422|60.67664538|-18.76186479|49.01980408|562.9269925|-1050.664428|2487.942529|0.159246215|13.06174141|0.8211086059999999|5571.088357|100.6356847|-663.9676426|0.008510983|696.2528933|5.378517586|1.0|0.0|1.0|1.0|4.09|3.8|0.38|17.0|-7.62|5.11|0.0|115.03|1.0|29.0|4.0|-5.39|389.49|0.0|1.0|0.0|2.8e-06|0.0|2.39e-08|9.32e-06|-0.04381|5.4579|6.38|4.1026|-1245.4159619999998|683.75|0.2296|227.16|617.56|0.6986600000000001|0.2083|-0.21466|0.02299741|-1245.176359|5.6972|5.6972
19a_a22|0.0|0|0.0|6.842683282|0|1.572240489|-0.009145283|4.727387819|-0.144269652|2|0.0389622639999999|-0.020553065|1.545757986|10.9464374|0.016501913|1|-0.001355145|-0.03516233|2|-0.155892259|0.0271939039999999|0.834033833|0.699744887|0.744354735|-0.090145161|0.51561501|-67.26339083|-69.91748544|18.53458775|373.8201781|0.255645265|-0.035138299|13.82990734|106.645364|0.684706189|-50.18975739|89.23486638|-26.21905704|85.79797858|555.4133255|-1468.267194|2607.322873|0.315293811|15.30120355|0.76919701|7095.27723|235.2620007|-1095.573288|0.025888799|781.8210659|19.31738094|1.0|1.0|1.0|1.0|3.61|2.27|0.08|27.0|-8.76|3.08|0.0|132.15|1.0|35.0|6.0|-7.67|463.49|0.0|0.0|0.0|4.16e-05|0.0|1.73e-09|8e-07|-0.06398|5.0397|5.69|3.5809|-1537.071348|740.07|0.2218|246.01|567.03|0.66605|0.0623|-0.21478|0.04718381|-1536.823574|7.3188|7.3188
13e_a6|0.0|0|3.433539068|6.842683282|0|0.0|-0.006882528|4.727387819|-0.008507023|2|0.044021739|0.018376555|1.643912856|10.95053349|-0.037793156|1|-0.001446486|0.032420935|2|0.102257199|-0.067328767|0.827254552|0.790249345|0.861676601|-0.074242826|0.175643236|-49.62570093|-62.36320497|12.28502792|66.59852278|0.138323399|-0.032929004|8.211609879|0.0|0.722530518|-33.17101912|75.42629799|-22.01054293|61.91072885|575.965487|-1122.537689|3457.565879|0.277469482|14.346067199999998|0.799234143|6147.8097210000005|185.4673146|-750.3313497|0.019543118|676.2770877|13.06309302|1.0|1.0|1.0|1.0|3.51|2.79|0.08|27.0|-10.18|5.01|0.0|123.82|0.0|32.0|5.0|-6.52|417.47|0.0|0.0|1.0|7.74e-06|0.0|6.59e-11|2.75e-08|-0.07534|5.9885|3.36|3.2475|-1347.297639|713.3|0.8312|207.04|567.24|0.7034199999999999|0.0104|-0.20804|0.03809808|-1347.074898|7.9208|7.9208
1_a1 (SKF-104365)|0.0|0|0.0|7.535296702|1|2.196347317|-0.006055958|5.4161004020000005|-0.01959813|1|0.0409444439999999|-0.091086986|0.0|10.33812228|0.11172918|1|0.002250781|-0.221214316|1|-0.015406451|0.194988905|0.857919181|0.551667506|0.8131557509999999|-0.067997692|0.2405471019999999|-31.45099608|-37.55389489|6.18316314|6.658828587|0.186844249|-0.029524467|2.859900586|63.42504103|0.709744919|-14.547040099999998|46.32985169|-13.65596178|37.63415922|376.1092109|-450.6467387|1551.362941|0.290255081|9.042613965|0.71469847|4225.4765640000005|134.2517831|-208.4377919|0.018973797|297.2783688|8.775956802|1.0|1.0|1.0|1.0|2.97|2.68|0.12|17.0|-6.0|3.93|0.0|81.72|1.0|21.0|3.0|-6.01|297.35|0.0|1.0|1.0|0.000159|0.0|9.93e-07|0.000295|-0.03482|3.8901|3.45|3.8901|-1279.084677|491.18|0.2178|318.72|358.09|0.70081|0.2178|-0.19624|0.02377006|-1279.017667|5.7959|5.7959
14ad_a23|0.0|1|0.0|7.423568444|0|3.3437482860000003|-0.00790478|5.351858133|-0.028065075|2|0.0444129979999999|0.118047355|0.735584095|10.31321689|-0.031279567|2|0.009675528|0.2086248289999999|2|0.165157698|-0.050707765|0.8356326820000001|0.7317531540000001|0.887131635|-0.059168372|0.224009311|-42.29008971|-61.35364811|24.18091285|52.63180108|0.112868365|-0.029653934|17.28310144|114.237062|0.575880959|-30.226481300000003|85.20135045|-21.19489662|66.47100256|634.0697778|-1165.7193140000002|2339.533586|0.424119041|16.34071148|0.8866211979999999|7308.229822|303.1354708|-833.1879476|0.033365494|770.8206617000001|23.84770234|0.0|0.0|1.0|1.0|3.73|3.49|0.12|26.0|-7.6|3.48|1.0|133.27|1.0|34.0|6.0|-6.68|471.53|0.0|0.0|0.0|1.6e-06|0.0|2.49e-08|1.17e-05|-0.06925|3.3867|2.99|3.3867|-1858.957788|747.83|0.4106|366.09|618.01|0.6956600000000001|0.4106|-0.20659|0.01481488|-1858.733603|8.3595|8.3595
15a_a10|0.0|0|0.0|7.535296702|1|2.141907675|-0.00244937|5.4161004020000005|0.022297552|2|0.033912037|-0.125297206|2.038992189|10.92966696|-0.062038567|1|0.01192767|-0.19937094|2|-0.0232534929999999|-0.1074837719999999|0.820233357|0.713078124|0.915137224|-0.0458501609999999|0.754451037|-29.50952422|-49.47045259|10.10411407|42.41151044|0.084862776|-0.025155581|6.503087289|122.7715002|0.676473201|-18.99256188|60.98047923|-16.19032994|39.61363829|588.9895149|-890.4681466|2413.560937|0.323526799|11.33516398|0.68815941|5929.563906|208.2243923|-573.1123029|0.017883602|697.5493042|11.51002664|0.0|1.0|1.0|1.0|3.5|3.58|0.29|21.0|-7.79|3.95|0.0|118.92|1.0|30.0|5.0|-6.52|399.49|0.0|1.0|1.0|0.000108|0.0|1.63e-08|6.51e-06|-0.04742|5.7646|2.4|3.7639|-1278.452284|687.57|0.3558|215.08|563.27|0.68863|0.1583|-0.20335|0.02976259|-1278.200428|7.6198|7.6198
23_a10|0.0|0|0.0|7.535296702|1|2.140123457|-0.00264793|5.4161004020000005|0.012558932|2|0.036666667|-0.031558374|1.981673861|10.92966139|-0.0253481679999999|1|0.010662507|-0.0502296329999999|2|-0.149057824|-0.043248272|0.800727358|0.706648116|0.915208645|-0.049653973|0.535680357|-35.17017083|-51.27837225|6.81095873|72.17779806|0.084791355|-0.02685653|4.824237957|53.00900704|0.7611996520000001|-24.91121732|60.76548004|-19.02262196|41.98112956|648.2471057|-1179.402562|1945.384475|0.238800348|17.02048484|0.943867925|7034.375112000001|169.14354509999998|-835.377049|0.013394095|930.6293092|9.487107794|1.0|1.0|1.0|1.0|3.8|4.13|0.21|27.0|-9.84|5.11|0.0|139.11|1.0|35.0|5.0|-5.93|461.56|0.0|0.0|1.0|4.19e-06|0.0|1.44e-10|6.66e-08|-53.0|3.8034|3.9|3.8034|-1470.1960279999998|768.3|0.2089|325.98|606.18|0.67647|0.2089|-0.21158|0.02986448|-1469.902562|6.1249|6.1249
6b_a31|0.0|0|3.404988662|7.773594467000001|1|0.0|-0.016070861|5.733341277|-0.178758575|0|0.037803618|0.11647286|0.0|10.31169819|-0.053655833|2|-0.008439437|0.1978523089999999|0|-0.068433069|-0.084489161|0.841537966|0.795570315|0.627853074|-0.12081047|0.146652651|-73.70779766|-78.37648097|20.12924648|159.79549319999998|0.372146926|-0.045675611|12.28107483|101.4993391|0.7459204140000001|-44.96993859|93.1058799|-27.86719323|93.83704414|383.0600707|-1254.023695|2063.736075|0.254079586|14.46878435|0.925676135|6099.567787|155.0167518|-765.0936586|0.024142162|536.6368656000001|14.72939894|1.0|1.0|1.0|1.0|3.55|2.73|0.1|22.0|-7.33|5.19|0.0|109.69|1.0|29.0|5.0|-6.5|404.44|0.0|0.0|1.0|2.34e-06|0.0|4.67e-08|1.89e-05|-0.05835|3.2949|4.61|3.2949|-1652.671944|637.06|0.4967|376.29|492.36|0.7013199999999999|0.4967|-0.1918|0.03623358|-1652.505041|7.2676|7.2676
12a_a30|0.0|0|0.0|7.412764017000001|2|0.0|-0.006711725|5.351858133|-0.02919335|2|0.040166667|-0.096804291|0.0|10.31162903|-0.094932667|1|0.005458948|-0.171649606|1|-0.031179517|-0.171895425|0.842671963|0.7961424690000001|0.836214716|-0.07699057|0.337975309|-47.73588073|-60.22802588|10.10177981|85.47365107|0.163785284|-0.037665934|6.263330101|0.0|0.805190202|-29.59731695|69.45678454|-23.35372432|57.83766054|518.4718832|-1144.332492|2256.680391|0.194809798|13.88603128|0.88607758|5936.682602000001|120.786445|-709.5118166|0.014884556|620.9195447000001|9.228758655|1.0|0.0|1.0|0.0|4.65|0.0|0.14|17.0|-6.64|3.84|0.0|127.28|1.0|29.0|4.0|-5.98|398.48|0.0|0.0|0.0|5.23e-06|0.0|2.3100000000000002e-07|9.21e-05|-0.05184|5045.0|3.82|3.4885|-1575.7783980000002|668.81|0.1866|245.76|507.17|0.68599|0.1511|-0.19994|0.03289568|-1575.597759|7.9469|7.9469
13a_a6|0.0|0|3.417162147|7.412764017000001|1|0.0|-0.01115741|5.351858133|-0.0265090529999999|1|0.041767677|0.031837397|0.0|10.95129557|-0.0525259259999999|1|-0.00194781|0.05269025|1|0.090839165|-0.091892803|0.8299950709999999|0.8013954109999999|0.77450544|-0.094081761|0.22670695|-61.52313164|-74.18628740000001|20.83876732|154.9639272|0.22549456|-0.040840697|13.62714959|554.4922449|0.759912392|-40.23198232|87.37044493|-26.70706346|82.36189896|506.474367|-1335.353173|2626.396685|0.240087608|15.08351934|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|0.02016134|627.4287311|13.18415753|1.0|1.0|1.0|1.0|3.53|3.2|0.12|23.0|-9.01|4.98|0.0|116.79|1.0|31.0|5.0|-6.1|409.44|0.0|0.0|1.0|3.11e-06|0.0|9.77e-10|4e-07|-0.05018|5.9934|4.04|3651.0|-1350.085889|695.29|0.5352|206.87|571.9|0.70072|0.2697|-0.19987|0.02818646|-1349.895534|7.3372|7.3372
