molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|AATSC1are|BCUTi-1|AATSC7i|MATS1i|MATS1c|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PNSA5|PPSA3|TPSA_x|FNSA4|WNSA5|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
12_a3|0.0|0|0|0|0.0|0|6.823286122000001|0|0.0|-0.009093383|4.727387819|2|-0.120694579|-0.006049098|10.31163031|-0.218774634|0.017902469|-0.604704476|0.899733837|-0.039834906|-0.125395523|0.784451598|0.841871246|1|0.829399708|-0.092838926|-0.096133903|-45.63945658|5.258353635|80.99228663|-0.039584548|-21.667278|76.23910943|-20.92463497|-18.79271742|49.333524|2056.502939|393.75653|-638.9523922000001|-8.921820355|0.169581355|5.6343192|10.50748861|22.63041363|0.01374218|-313.7317211|769.4340634|330.4083896|1.0|1.0|1.0|1.0|1.0|2.17|0.0|4.34|1.6|1.0|0.0|90.49|0.0|2.0|-5.68|22.0|3.0|-5.3|0.0|1.0|3.23|0.000629|1.44e-05|0.0044|4.03|0.0|3.9500000000000005e-05|2.94|-1272.152002|515.23|379.97|361.95|0.69784|-1272.010995|0.5056|-0.13153|2.3762|-0.19514|0.02620998|-1272.058487|3.1979|5.45|5.45
1j_a5|0.0|1|0|0|2.9426852410000004|0|6.605297921|0|0.0|-0.003981454|4.59511985|2|-0.115553003|0.00683534|10.9487794|-0.190920568|-0.010807075|-0.2470489089999999|0.74740095|-0.084090414|-0.0614852279999999|0.848473695|0.717355058|0|0.847163872|-0.073803258|-0.074505844|-40.01980349|10.57633738|82.09385267|-0.027258236|-21.49609451|1.471030887|-21.29338752|-14.64139152|50.21875634|2242.805131|455.0425806|-600.2970524|-7.86442482|0.383510433|7.328149934|13.80288876|23.74961767|0.026739895|-125.1415813|973.7343247|422.96706330000006|1.0|1.0|1.0|1.0|1.0|2.66|0.05|4.5|1.57|0.0|0.0|96.98|0.0|4.0|-4.03|25.0|4.0|-6.15|1.0|1.0|3.19|0.0304|6.29e-05|0.0206|3.03|0.0|2.36e-06|2.61|-1065.849941|572.47|300.89|445.81|0.6449|-1065.671975|0.1644|-0.16813|2.2503|-0.20645|0.03246499|-1065.723417|3.0364|7.6198|7.6198
19i_a38|0.0|1|0|0|3.169368622|0|7.412764017000001|2|0.0|-0.008447598|5.351858133|2|0.08414367|-0.006877664|10.96052467|0.215263198|-0.098027247|-0.430016467|0.653741315|-0.040954326|-0.087904124|0.892249657|0.632625562|0|0.747158407|-0.08347616|-0.113250303|-69.40536597|13.83587388|154.953787|-0.040770109|-42.53502816|10.71501217|-31.35232957|-24.98593175|64.99417804|2896.470706|457.89548719999993|-1249.2965869999998|-15.31261014|0.258076158|6.690507557999999|12.04523072|33.67721904|0.022159015|-296.5257022|1683.860952|593.6088758|1.0|1.0|1.0|1.0|3.0|2.88|0.14|3.55|2.78|1.0|0.0|125.65|0.0|5.0|-4.25|31.0|5.0|-6.81|0.0|1.0|3.04|0.0238|4.67e-05|0.0196|2.88|0.0|3.19e-05|3.66|-1431.415351|641.31|343.17|457.26|0.69267|-1431.181148|0.1886|-0.14872|6.6636|-0.2052|0.03110827|-1431.239177|8.6365|7.9031|7.9031
14v_a23|0.0|0|1|1|0.0|2|7.423568444|0|3.004639728|-0.014768546|5.351858133|2|0.055572317|-0.002390707|10.3132174|0.170475376|-0.0962526|-0.650246427|0.598213287|0.132882353|-0.022236834|0.845160857|0.575188253|1|0.916605275|-0.067342061|-0.09479984|-62.61276875|13.08518422|55.07999434|-0.042752869|-41.35406587|0.912757854|-29.37629463|-28.23713101|57.56282152|3399.4261450000004|605.3933675|-1440.093681|-18.64987284|0.211671341|7.743452839|14.26610767|35.81898321|0.020908947|-380.8667976|1826.768144|676.4530574|0.0|0.0|0.0|1.0|1.0|3.46|0.09|3.97|3.04|2.0|1.0|126.97|0.0|7.0|-6.89|35.0|8.0|-5.94|0.0|0.0|4.28|6.38e-05|1e-06|0.0004969999999999|4.76|0.0|5.57e-06|5.17|-2042.182282|679.5|335.64|533.44|0.6017100000000001|-2041.93452|348.0|-0.1524299999999999|4.5506|-0.2308599999999999|0.02053833|-2041.998955|6.3758|8.4001|8.4001
8d_a12|0.0|1|1|1|2.976279182|0|6.580639137|1|0.0|-0.0076893469999999|4.59511985|2|0.0276482139999999|0.000925796|10.94458983|0.0479437859999999|0.00930483|-0.484923957|0.8857286320000001|-0.091036025|-0.080872311|0.8078610759999999|0.8405406040000001|1|0.858710112|-0.077834742|-0.103548595|-57.57034769|6.309558958999999|78.55353315|-0.039118358|-32.00762818|0.0|-24.05928792|-21.74879802|49.58366734|2466.513191|477.4206699|-978.6959108|-12.09177064|0.166136296|6.93584319|12.96695233|26.08195789|0.012525773|-371.2392138|1173.6881050000002|503.2240425|1.0|1.0|1.0|1.0|2.0|2.23|0.1|3.87|2.83|2.0|0.0|112.14|0.0|3.0|-4.58|27.0|4.0|-5.96|1.0|1.0|3.02|0.0093|2.43e-05|0.0085799999999999|3.51|0.0|1.49e-06|3.53|-1138.296407|600.2|331.53|433.32|0.4997399999999999|-1138.086709|0.0853|-0.15306|2.1281|-0.20794|0.04004678|-1138.139635|3.0277|7.6021|7.6021
20b_a10|0.0|0|0|0|0.0|1|7.535296702|1|2.103422978|-0.007463406|5.4161004020000005|2|-0.030238422|0.001965496|10.92966143|-0.049452599|0.019531637|-0.450145946|0.725009545|0.052265135|-0.022843761|0.817426568|0.6980623109999999|1|0.75259177|-0.094975935|-0.088479815|-56.53849503|8.331370518|158.09355980000004|-0.033783202|-36.12803002|91.02309592|-38.78052212|-21.58742537|69.02087825|3085.433676|480.905232|-1187.308396|-13.79433873|0.238378673|7.554743755|13.838742600000002|28.34404003|0.0171045989999999|-334.3514234|1558.922202|769.1246171|1.0|1.0|1.0|1.0|1.0|3.15|0.11|4.23|2.41|2.0|0.0|129.73|0.0|5.0|-5.22|34.0|5.0|-6.53|0.0|1.0|3.66|0.00271|8.13e-06|0.00364|3.52|0.0|5.26e-07|4.88|-1465.62724|687.84|317.8|482.93|669.0|-1465.333983|0.1382|-0.16388|5725.0|-0.2217199999999999|0.03930765|-1465.395231|7.7954|5.9586|5.9586
13j_a6|0.0|1|0|0|3.409065702|0|7.412764017000001|1|0.0|-0.015004989|5.351858133|1|0.07522656|-0.011017781|10.95129557|0.121750719|-0.045418125|-0.562698347|0.8744720490000001|-0.063948098|-0.079161042|0.8353837409999999|0.830577798|0|0.6229641429999999|-0.120219472|-0.129511589|-86.54032868|20.78979124|251.937353|-0.046428683|-57.82670518|114.6910805|-53.67779048|-31.02389141|101.1210779|2907.3053210000003|416.2679342|-1644.266245|-20.73032827|0.215833159|8.741405506|15.43329684|39.56287079|0.0199201689999999|-379.7635712|2096.832152|673.8038326000001|1.0|1.0|1.0|1.0|3.0|2.26|0.12|4.16|1.18|1.0|0.0|120.17|0.0|6.0|-5.03|32.0|5.0|-6.81|0.0|1.0|2.82|0.00398|3.28e-05|14.0|2.95|0.0|1.36e-06|4.94|-1426.5532050000002|712.52|348.28|555.0|0.7045100000000001|-1426.272674|0.0259|-0.14602|8.3187|-0.19491|0.03242949|-1426.335207|10.9731|6.5817|6.5817
1a_a18 (SB-431542)|0.0|1|0|0|3.3674017380000003|0|7.423568444|1|0.0|-0.015636898|5.351858133|1|0.1008839219999999|-0.011639964|10.94959842|0.164429684|-0.020716495|-0.567791164|0.838928085|-0.08530265|-0.083341531|0.805877431|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|-72.69619778|19.58668728|240.8019609|-0.0462988229999999|-43.12110169|105.3125675|-44.47680367|-27.46300805|94.56841061|2678.82389|352.3666367|-1235.8353619999998|-16.29019397|0.2468003389999999|7.52384981|14.26170773|36.46179023|0.02438148|-300.3801761|1640.78056|513.4628663999999|1.0|1.0|1.0|1.0|2.0|2.35|0.05|4.04|1.54|1.0|0.0|106.85|0.0|4.0|-4.52|29.0|5.0|-6.73|0.0|1.0|2.85|0.0116|5.660000000000001e-05|0.0218|2.7|0.0|7.81e-06|4.57|-1292.588031|620.23|376.27|464.08|0.69868|-1292.358966|0.3347|-0.13329|5.9926|-193.0|0.03494548|-1292.414518|8.8609|6.9031|6.9031
8e_a8|0.0|1|0|0|3.01599663|1|7.05012252|0|1.311619189|-0.010579355|4.844187086|0|-0.000766016|-0.005310149|10.94332438|-0.0015448089999999|0.090898585|-0.475941912|0.650073857|0.02023118|-0.079493088|0.7742101929999999|0.636205913|0|0.661490276|-0.115572516|-0.105450888|-64.32539698|12.87136047|206.4920729|-0.04393787|-39.238709|76.40535608|-43.00500847|-26.80224874|83.37098475|2692.975753|403.5112981|-1286.50794|-16.34946208|0.196692764|7.50719734|14.52755918|33.36487904|0.0184428869999999|-370.0368722|1601.514194|561.882658|0.0|0.0|0.0|0.0|2.0|2.98|0.04|4.33|3.4|2.0|0.0|111.81|0.0|5.0|-5.27|30.0|4.0|-6.14|0.0|0.0|3.71|0.00215|1.25e-05|0.00504|3.69|0.0|6.63e-06|7.22|-1376.957298|639.38|378.73|526.86|0.7013|-1376.708067|0.1671|-0.13719|6.1505|-0.19972|0.03298991|-1376.766245|7.7951|4.7014|4.7014
12y_a36|0.0|1|0|0|3.479963309|0|7.412764017000001|2|0.0|-0.00707164|5.351858133|2|0.036174187|0.002782748|10.94917392|0.06152178|-0.095253274|-0.434990282|0.90500247|0.046673879|-0.0498101409999999|0.873588247|0.856135378|0|0.83704133|-0.076585128|-0.098532865|-66.24017399|13.04507243|109.55137340000002|-0.036493654|-44.53093547|14.40618351|-34.61187706|-24.53339777|64.53055627|2793.629988|562.7133986|-1324.80348|-16.49293906|0.244264266|7.589386902|14.80236899|32.46293206|0.01873364|-343.8442493|1752.9983309999998|698.847203|1.0|0.0|1.0|0.0|2.0|0.0|0.12|3.62|2.38|1.0|0.0|133.84|0.0|6.0|-4.58|31.0|4.0|-6.34|1.0|0.0|2.37|0.0106|2.82e-05|0.0115|3.45|0.0|3.94e-05|3.83|-1310.350902|702.38|319.6|532.91|0.66796|-1310.077567|0.4358|-0.15671|6.1376|-0.20673|0.03583863|-1310.137888|8249.0|7.9208|7.9208
9s_a24|0.0|1|0|0|2.9568988810000003|0|6.605297921|1|0.0|-0.003599664|4.59511985|4|-0.050919714|0.006748865|10.96129902|-0.0897306019999999|-0.204128966|-0.248704391|0.799076569|0.030228027|0.0256742079999999|0.8327425070000001|0.748077475|0|0.8833498320000001|-0.049825449|-0.063587778|-39.48555839|10.42725806|72.43525688|-0.019465646|-24.51900941|0.695462853|-19.21235005|-12.08741583|41.36694069|2747.809842|548.5261887|-592.2833757999999|-7.505819207999999|0.554839231|9.124394347|17.24354813|27.15292246|0.03496522|68.10609672|1330.4932|604.8829955|0.0|1.0|1.0|1.0|1.0|2.78|0.04|3.15|0.81|1.0|0.0|115.67|0.0|4.0|-3.36|30.0|4.0|-7.2|0.0|0.0|2.63|171.0|8.71e-05|0.0343|2.11|0.0|3.04e-06|1.82|-1271.031372|654.28|464.24|521.4|0.6907300000000001|-1270.738032|0.0839|-0.10865|4.6141|-0.14462|0.03640642|-1270.796154|7.0312|7.4949|7.4949
12k_a36|0.0|1|0|0|3.483171769|0|7.412764017000001|2|0.0|-0.0071232019999999|5.351858133|2|0.096315593|0.002782748|10.94908765|0.163804836|-0.095253274|-0.4373676689999999|0.90500247|-0.09344781|-0.102077284|0.8647233590000001|0.856135378|0|0.8427704640000001|-0.075717305|-0.101946803|-67.14870046|11.90012613|103.5614526|-0.037758075|-44.22843899|0.0|-32.84907515|-24.86988906|61.7723974|2792.202559|555.1026569|-1342.974009|-16.38090333|0.219318299|7.241602627000001|13.89698356|31.85663123|0.016847116|-369.7499256|1720.258086|698.847203|1.0|0.0|1.0|0.0|2.0|0.0|0.12|3.62|2.38|1.0|0.0|133.84|0.0|6.0|-4.58|31.0|4.0|-6.34|1.0|0.0|2.37|0.0106|2.82e-05|0.0115|3.45|0.0|3.94e-05|3.83|-1310.3453949999998|697.92|338.46|530.51|0.70031|-1310.072976|0.0908|-0.15053|5.7818|-0.20023|0.03274587|-1310.134752|7.3988|7.8539|7.8539
47c_a18|0.0|0|0|0|0.0|0|7.03438793|1|0.0|-0.007068829|4.844187086|0|0.047739847|0.0007979619999999|10.94702285|0.071793992|-0.212991596|-0.455055055|0.784328127|-0.027873485|0.050944273|0.7912974190000001|0.7601847759999999|0|0.8128616409999999|-0.0715759629999999|-0.094000037|-75.57063623|12.75381432|150.4485025|-0.0321917939999999|-60.75445536|103.416376|-46.26124419|-25.88035487|70.29678191|3228.879782|653.4941186000001|-1889.265906|-20.80632033|0.251001849|9.566965871|18.73268473|34.55329606|0.016406766|-400.3604527|2522.390613|1167.054827|1.0|1.0|1.0|1.0|3.0|0.0|0.3|2.84|2.41|3.0|2.0|154.77|1.0|12.0|-5.73|38.0|4.0|-6.61|0.0|0.0|2.42|0.000947|8.12e-06|0.00417|3.98|1.0|3.42e-07|7.72|-1664.753129|850.89|398.71|790.07|0.6983199999999999|-1664.201034|0.5869|-0.12841|3.3075|-0.17331|0.03115159|-1664.277127|3.8573|8.5229|8.5229
12bf_a36|0.0|1|0|0|3.31325137|0|7.412764017000001|2|0.0|-0.00832865|5.351858133|2|0.140577067|-0.006877664|10.96022305|0.359635716|-0.098027247|-0.433281391|0.653741315|-0.0480253509999999|-0.033696875|0.892249657|0.632625562|0|0.6791406640000001|-0.090461753|-0.110255801|-71.01192632|14.01562806|206.6543367|-0.037486972|-45.73631152|0.0|-37.52534442|-24.14405495|72.27889645|2902.591295|437.4108773|-1207.2027480000002|-15.55034592|0.294529031|7.546900716000001|14.37031118|34.22402339|0.02371294|-264.6734075|1711.2011699999998|593.6088758|1.0|0.0|1.0|0.0|2.0|0.0|0.14|3.55|2.78|1.0|0.0|123.67|0.0|5.0|-3.99|31.0|6.0|-6.8|1.0|0.0|2.44|0.0424|4.81e-05|0.0201|2.88|0.0|3.17e-05|3.66|-1431.413697|670.85|320.04|517.66|0.69292|-1431.187555|0.4006|-0.15677|5.4787|-0.2139|0.03299488|-1431.246893|7.5932|8.2218|8.2218
25c_a34|0.0|0|0|0|0.0|1|7.412764017000001|2|1.958290974|-0.014384932|5.351858133|2|-0.16034464|-0.002827527|10.95957635|-0.250299211|-0.3609280379999999|-0.5404076879999999|0.809687672|0.118901861|-0.072907053|0.844690266|0.760055383|0|0.683231623|-0.088513496|-0.113392997|-75.6298008|29.22363765|211.2752099|-0.031498055|-50.44285726|93.28638171|-39.37521522|-21.008278|88.25954175|2884.104654|455.6954382|-1134.447012|-14.01190479|0.4625715629999999|7.484891117|13.26192888|39.09037289|0.037538004|-49.9273377|2110.880136|648.0187526000001|0.0|1.0|1.0|1.0|1.0|3.17|0.32|2.18|1.0|1.0|0.0|116.0|0.0|6.0|-2.81|31.0|6.0|-7.95|0.0|0.0|1.93|659.0|0.000523|0.22|1.3|0.0|0.0008289999999999|4.32|-1426.704645|704.43|294.54|561.29|0.69247|-1426.421463|0.2239999999999999|-0.17424|7.12|-0.2069599999999999|0.03817361|-1426.48597|9.8087|5.7496|5.7496
9b_a31|0.0|1|0|0|3.338934004|0|7.765993078999999|1|0.0|-0.0141390689999999|5.733341277|0|-0.045938305|-0.0050444109999999|10.31169871|-0.075191042|-0.143280211|-0.554573699|0.811212624|0.01752821|-0.154083843|0.899394425|0.77051712|0|0.669120552|-0.103937658|-0.131125311|-80.40427495|21.21368453|202.8908225|-0.039058603|-49.30281875|552.0968813|-39.08032306|-23.95020956|84.94685678|2534.356888|410.2957125|-1125.659849|-14.68594601|0.310824817|8.097516252|15.2652837|34.75199071|0.025089192|-231.99935|1633.343563|524.0230338|1.0|1.0|1.0|1.0|2.0|2.76|0.32|5.26|0.86|1.0|0.0|103.36|0.0|7.0|-4.76|27.0|5.0|-6.77|0.0|1.0|3.0|0.00675|0.000137|0.0527|2.64|0.0|5.520000000000001e-05|4.69|-1578.839267|663.06|322.58|562.68|0.70102|-1578.604164|0.2627|-0.15907|5.2851|-0.2013599999999999|0.03769117|-1578.665571|6.8028|7.2007|7.2007
8b_a32|0.0|1|1|1|3.419952523|0|7.765993078999999|0|0.0|-0.009362305|5.733341277|0|-0.008128765|-0.003484915|10.31100269|-0.014634534|-0.0852122769999999|-0.577864293|0.788133615|0.060636167|-0.1152380009999999|0.8966299409999999|0.7507116140000001|1|0.788218098|-0.0850068559999999|-0.108971309|-68.4085006|10.49093175|132.9495116|-0.03079624|-42.94454179|68.21751748|-33.50038167|-19.33283713|63.85535908|2573.703546|494.8166492|-889.3105078|-12.13650094|0.330850796|8.10555784|14.95918599|28.89166873|0.021225152|-212.3722924|1329.016762|557.1050635|1.0|1.0|1.0|1.0|2.0|3.04|0.26|6.49|1.1|1.0|0.0|110.47|1.0|7.0|-5.83|27.0|4.0|-6.44|0.0|1.0|3.61|0.000583|4.06e-05|0.0161|3.22|0.0|8.86e-06|4.22|-1880.77142|671.54|349.82|558.16|0.70285|-1880.539698|0.2943|-0.14717|846.0|-0.20121|0.03602276|-1880.602014|1.2797|7.9208|7.9208
9d_a31|0.0|1|0|0|3.456767212|0|7.765993078999999|1|0.0|-0.012442213|5.733341277|0|-0.057650507|-0.002456634|10.31169788|-0.091744753|-0.134504227|-0.550392027|0.8066174070000001|-0.030275712|-0.0375445629999999|0.873955169|0.771222772|0|0.6943358040000001|-0.098210975|-0.11958484|-81.53295088|19.79432796|208.401866|-0.033844766|-55.58917047|560.5224416|-45.65350116|-23.07536346|86.75457645|2654.377004|473.3981899|-1222.994263|-15.732784099999998|0.336380477|9.436176796|17.39409698|34.77197803|0.023927395|-223.1115993|1842.914835|647.1500428999999|1.0|1.0|1.0|1.0|2.0|3.35|0.38|6.04|1.31|2.0|0.0|112.97|0.0|9.0|-5.61|29.0|5.0|-6.36|0.0|1.0|3.65|0.0010199999999999|4.06e-05|0.0167|3.46|0.0|9.69e-06|5.0|-1657.471475|727.27|322.22|630.49|0.7006899999999999|-1657.1791449999998|0.2611|-0.15969|2.6311|-0.19426|0.04331056|-1657.245966|3.5077|6.2218|6.2218
3a_a12|0.0|0|0|0|0.0|0|0.0|1|0.0|-0.007671441|0.0|2|-0.1231529169999999|-0.0025830939999999|10.95455336|-0.205054123|-0.072889493|-0.5274624179999999|0.943290857|-0.021522321|-0.032466697|0.759068438|0.8847197109999999|0|0.871985494|-0.07121814|-0.090803706|-44.430225|4.615711776|62.63745781|-0.034924502|-21.73969523|0.0|-17.05063286|-17.08854808|39.46272532|2045.857684|426.6622302|-666.453375|-8.361421244|0.2189499039999999|5.924949067000001|11.01449587|21.87893986|0.015909241|-275.0354486|853.2786545|381.0058252|1.0|1.0|0.0|1.0|1.0|2.74|0.05|3.43|3.09|0.0|0.0|97.52|0.0|3.0|-3.6|23.0|3.0|-5.88|1.0|1.0|2.98|0.0745|8.8e-05|0.0263|3.15|0.0|9.33e-06|3.33|-951.3711872|528.84|332.36|383.08|0.66895|-951.217594|128.0|-0.15328|1.3824|-0.22157|0.023184956|-951.264072|1.9332|6.7122|6.7122
12k_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.0|-0.007818038|5.351858133|2|-0.13882907|0.0043261129999999|10.31162844|-0.240110949|-0.089279071|-0.4186541|0.838579475|0.001281277|-0.067714819|0.883029843|0.7933543279999999|0|0.815083558|-0.079026221|-0.098188266|-65.04897323|16.01752015|122.5057244|-0.035199567|-43.09444587|0.0|-34.68429919|-23.31944323|68.37178540000001|2920.279667|539.9866061|-1235.930491|-15.44895229|0.291863802|8.416930701|15.93977881|32.93073182|0.0226150579999999|-275.77726980000006|1745.328787|704.0353382000001|1.0|0.0|1.0|1.0|1.0|0.0|0.17|3.89|2.51|2.0|0.0|133.77|0.0|6.0|-5.44|31.0|5.0|-6.19|0.0|0.0|2.57|0.00154|1.19e-05|0.0050799999999999|3.84|0.0|7.87e-05|3.58|-1690.302721|710.82|357.15|564.62|0.6864899999999999|-1690.031103|0.1512|-0.14743|4.9516|-0.19798|0.03357755|-1690.094082|5.0736|7.6144|7.6144
2_a20 (SB-505124)|0.0|1|0|0|3.485765306|0|7.434257382|1|0.0|-0.010175551|5.351858133|1|0.013612077|0.001622309|10.95129567|0.02072518|-0.150708132|-0.520284161|0.827730504|0.082053195|-0.19681999|0.765632979|0.790275077|0|0.7694360659999999|-0.083565835|-0.117328885|-64.55966745|15.71798823|126.8667205|-0.0382594189999999|-35.52365346|441.9400248|-25.30121848|-21.05206547|61.69969596|2195.369524|423.3785776|-968.3950117|-11.58380004|0.1680806939999999|5.952040367|11.3574908|25.30541763|0.011470204|-365.2740749|1164.049211|477.95809620000006|1.0|1.0|1.0|1.0|1.0|3.1|0.3|5.16|2.06|1.0|0.0|97.55|0.0|3.0|-5.24|25.0|4.0|-5.31|1.0|1.0|3.81|0.0019199999999999|1.22e-05|0.0040799999999999|4.27|0.0|2.03e-05|4.57|-1089.371784|593.8|340.58|505.82|0.69947|-1089.147716|0.3267|-0.14928|2.5584|-0.18645|0.01305739|-1089.201587|3.9392|6.7721|6.7721
15_a4|0.0|0|0|0|0.0|1|7.535296702|1|1.956386054|-0.001986535|5.4161004020000005|1|0.0432718859999999|0.009823083|10.94611612|0.097046535|-0.017259078|-0.226703465|0.5118792910000001|0.095534883|0.036363636|0.8347553529999999|0.509447294|0|0.867716376|-0.062151785|-0.073738544|-35.36161572|5.223809291|63.43714456|-0.030724393|-16.95780525|86.01453643|-14.29317436|-14.73400655|35.02894809|1973.978183|416.1168833|-530.4242358|-7.065752187|0.156108698|5.459799482|9.709704127|17.45960235|0.009743323|-329.8289177|628.5456843999999|324.5687005|1.0|0.0|1.0|0.0|0.0|3.01|0.11|4.09|3.05|0.0|0.0|85.06|0.0|2.0|-3.82|22.0|3.0|-5.6|1.0|1.0|3.61|0.0443|5.19e-05|0.0151|3.49|0.0|0.000235|3.8|-958.270023|512.65|294.16|396.58|0.56413|-958.147682|0.0969999999999999|-0.17373|2.1603|-0.2091199999999999|0.018092091|-958.195344|3.0091|6757.0|6757.0
4S4l_a46|0.0|0|0|0|0.0|1|7.825245291|1|2.155247543|-0.004736212|5.587248657999999|1|-0.067419714|0.0066560469999999|10.94631401|-0.1012114369999999|0.0071939419999999|-0.3888343979999999|0.7940662409999999|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|0|0.894782107|-0.090807851|-0.084663086|-46.10883478|3.888872426|57.30330315|-0.029881089|-25.11158939|0.0|-26.93416438|-16.27370639|53.34424204|2166.052483|487.3122681|-829.959026|-8.862913904|0.1220608659999999|5.668394116|10.68377935|18.5362581|0.006420439|-411.6630752|945.3491632|579.2365607|1.0|1.0|1.0|1.0|1.0|3.19|0.36|4.64|3.06|1.0|0.0|105.77|0.0|3.0|-5.28|26.0|3.0|-5.23|1.0|1.0|4.08|0.00182|7.78e-06|0.0027|4.49|0.0|3.47e-05|4.99|-1092.753999|583.76|299.38|500.66|0.6763600000000001|-1092.489558|0.0614|-0.17632|2.5083|-0.19647|0.02696794|-1092.543641|2.8473|6.5834|6.5834
9_a4|0.0|0|0|0|0.0|1|7.535296702|1|2.130445484|-0.00136737|5.4161004020000005|2|-0.019160308|0.010709527|10.92992723|-0.030976753|-0.0475186259999999|-0.172904817|0.625717993|-0.151437311|-0.072130166|0.861113198|0.58669472|1|0.937102792|-0.052625548|-0.069566741|-37.85762102|4.918284148|34.22811902|-0.025885299|-20.60179129|45.21212204|-15.58475436|-14.08655666|33.55665428|2359.945586|509.9632679|-605.7219363|-7.665782805|0.207109566|5.744374392999999|10.21134541|17.76608225|0.010768243|-318.7769026|763.9415367|489.7528555|1.0|0.0|1.0|1.0|0.0|3.37|0.19|5.14|3.15|2.0|0.0|105.09|0.0|2.0|-4.76|26.0|3.0|-5.56|1.0|1.0|4.17|0.0062299999999999|7.06e-06|0.00255|4.14|0.0|2.49e-06|3.87|-1489.554198|586.24|308.91|430.12|0.6464|-1489.36688|0.0584|-0.16948|4.4343|-0.22204|0.02116575|-1489.41872|5.4739|7.3188|7.3188
3_a47|0.0|0|0|0|0.0|0|0.0|0|0.0|-0.008740449|0.0|2|-0.013350303|-0.008828261|10.93671092|-0.021029826|-0.015388793|-0.457330633|0.900251233|0.104873188|0.022804181|0.780628097|0.815682427|1|0.854727481|-0.083129079|-0.0948001|-49.71258151|4.514659074|76.18000386|-0.036461577|-26.06896797|1.139378223|-22.85956767|-19.12022366|48.10703|2243.894237|448.2137648|-745.6887227000001|-10.02652614|0.2150305089999999|6.46319354|10.84023999|24.35791949|0.016230658|-298.8724505|949.95886|418.022895|1.0|1.0|1.0|1.0|2.0|2.89|0.0|4.32|2.88|1.0|0.0|101.55|0.0|3.0|-5.54|25.0|3.0|-5.16|1.0|1.0|4.02|0.000995|4.49e-06|0.00156|4.6|0.0|1.33e-06|4.12|-1470.137664|556.65|332.54|402.58|0.69138|-1469.969304|0.2182|-0.15473|4.0226|-0.2119|0.03619487|-1470.0192869999998|5.3274|6.5|6.5
12v_a36|0.0|1|0|0|3.468871488|0|7.412764017000001|2|0.0|-0.008411281|5.351858133|2|0.073329354|0.00127667|10.96020642|0.123026459|-0.1430106119999999|-0.401336708|0.8913597320000001|0.024751559|-0.041914045|0.8792981679999999|0.84179881|0|0.802291339|-0.078158778|-0.105200486|-69.20675352|17.85767346|130.0637965|-0.033118671|-45.52806671|0.462992841|-33.82511043|-21.78731129|69.27488156|2846.057239|527.7920397|-1176.51481|-14.33290989|0.372344602|8.456596706000001|15.71271745|34.71221847|0.02867403|-167.9576969|1874.459798|679.7230552999999|1.0|0.0|1.0|0.0|2.0|0.0|0.17|2.77|1.72|1.0|0.0|130.24|0.0|6.0|-3.95|31.0|5.0|-6.93|0.0|0.0|1.81|0.0464|8.499999999999999e-05|35.0|2.65|0.0|8.340000000000001e-05|2.65|-1347.475543|671.56|334.77|502.83|0.7016100000000001|-1347.2000369999998|0.0223|-0.15185|6.1869|-0.20404|0.03275089|-1347.260743|7.9237|7.8539|7.8539
