molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|BIC2|SIC2|nFaHRing|RASA|FNSA3|FPSA3|RNCS|RPSA|FNSA4|WNSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
4d_a46|0|0|0|0.173086735|7.825245291|1|1|2.146507937|-0.1397563859999999|-0.017469934|2|0.047736111|-0.131948546|0.0|-0.085744171|0.0116902869999999|-0.111025108|-0.076521434|1|0.010756749|-0.206000242|-0.0814707009999999|-0.1271933999999999|2|0.764741337|0.8075680409999999|0|0.936057958|-0.056384895|0.008652238|8.241078584|0.063942042|-0.024616555|-21.33218735|-13.51488667|35.70643728|0.441136013|2181.291783|513.9109507000001|2233.65548|0.186572035|5.757075209|0.7893441379999999|4993.774007|-341.3149976|16.6147308|0.0086574759999999|509.0572545|4.753094337|1.0|0.0|3.5|0.35|-7.41|4.81|5.11|2.84|2.0|101.75|1.0|2.0|25.0|3.0|-5.4|0.0|1.0|1.0|4.11|-5.11|0.00275|0.0|3.88e-08|-0.0396399999999999|4.4265|4.18|-1453.817782|1009.78|280.09|503.76|0.69884|0.69884|-1453.635434|0.1313|-0.18639|3.5318|-1453.688943|3.7104|517.0|6.2865
13n_a6|1|0|0|0.0|6.842683282|0|0|0.0|0.030890422|-0.135152403|2|0.04393617|0.058267173|1.628408574|-0.631323273|-0.0093684169999999|-0.06507689|-0.033224059|1|-0.00687003|0.100294804|-0.068956229|-0.118693789|2|0.7767360059999999|0.832753533|1|0.70890216|-0.100363599|0.017758385|90.97854097|0.29109784|-0.038490115|-51.52585133|-26.41600355|81.06784641|0.47066442|2952.259627|486.5239262|2535.307313|0.251032943|8.872063579|0.889160748|6386.381394|-978.9911754|35.2699138|0.019904118|724.3873672999999|13.66031867|1.0|1.0|1.9|0.08|-9.67|4.19|3.76|0.81|1.0|127.2|1.0|6.0|33.0|5.0|-7.23|0.0|0.0|1.0|2.62|-4.28|0.0228|0.0|2.1499999999999998e-10|-0.07131|4.8185|4.27|-1423.714738|1232.6|369.99|548.09|0.55028|0.64027|-1423.451366|0.1945|-0.13863|7.1946|-1423.514154|10.1967|75.0|7.1249
34_a20|0|0|0|0.0|6.842683282|0|0|1.877209467|0.0305860929999999|-0.104520106|2|0.0396875|0.199191385|1.991704333|-0.328567476|0.003085806|-0.046356705|-0.054458882|1|0.003149352|0.327535029|0.0346782989999999|0.057022334|2|0.74801464|0.80310139|1|0.7966571459999999|-0.0851907119999999|0.0130295999999999|297.5548445|0.203342854|-0.032248904|-38.68669181|-21.69778179|66.0848174|0.462785432|2825.042137|536.0086996|2319.742032|0.223585914|7.940146766|0.8614536140000001|6211.26199|-773.7338361000001|27.94614651|0.01491516|712.1606951|10.03525243|1.0|1.0|2.92|0.08|-9.18|4.5|4.62|2.47|2.0|125.0|1.0|5.0|32.0|4.0|-6.28|0.0|0.0|1.0|3.63|-5.02|0.00399|0.0|6.64e-10|-0.05181|5.4132|4.97|-1352.2836220000002|1205.64|320.38|544.93|0.38519|0.68845|-1352.041015|0.0766|-0.16103|3.8519|-1352.102407|5.4994|61.0|7.2147
7_a1|0|0|0|0.0|7.860570786|2|2|2.307091837|-0.055291895|0.001018628|1|0.035718954|-0.048878707|0.0|-0.421687222|0.0021597079999999|-0.07233584|-0.024096172|1|0.004950534|-0.077833285|-0.245732751|-0.391298966|1|0.801577133|0.862051935|0|0.710959153|-0.083362936|0.035937867|111.9204437|0.289040847|-0.031040669|-22.81733634|-14.95535873|57.47898976|0.452829665|2150.215999|342.53930230000003|1466.924404|0.396617144|5.07667644|0.827584457|4519.238270000001|-273.8080361|24.78585294|0.029820838|351.4191817|14.36764539|0.0|1.0|2.83|0.22|-5.64|3.43|3.29|1.6|0.0|85.88|2.0|2.0|23.0|4.0|-6.4|0.0|1.0|1.0|2.72|-3.71|0.0595|0.0|2.29e-06|-0.02433|4.0504|2.76|-1009.48087|864.85|306.1|365.53|0.69902|0.69902|-1009.350293|0.2961|-0.16734|4575.0|-1009.398029|6.5936|0.46|6.3372
6b_a31|1|0|0|0.0|7.773594467000001|1|1|0.0|0.052690797|-0.178758575|0|0.037803618|0.11647286|0.0|-0.787472195|-0.011483229|-0.032090772|-0.053655833|2|-0.008439437|0.1978523089999999|-0.002840672|-0.004825446|0|0.78240875|0.841537966|0|0.627853074|-0.12081047|0.032992761|159.79549319999998|0.372146926|-0.045675611|-47.81835367|-27.86719323|93.83704414|0.4807018779999999|2776.92804|383.0600707|2063.736075|0.254079586|7.513612533|0.925676135|6099.567787|-765.0936586|37.35947255|0.024142162|536.6368656000001|14.72939894|1.0|1.0|2.73|0.1|-7.33|5.19|4.0|1.36|1.0|109.69|1.0|4.0|29.0|5.0|-6.5|0.0|0.0|1.0|3.3|-4.66|0.00883|0.0|4.67e-08|-0.05835|3.2949|4.61|-1652.635711|1077.19|376.29|492.36|0.7013199999999999|0.7013199999999999|-1652.44739|0.4967|-0.13345|5.9085|-1652.505041|8.8379|54.0|7.2676
3b_a32|1|1|1|0.0|7.758333467000001|0|0|0.0|0.046791596|-0.064476472|0|0.042528736|-0.0411430079999999|2.21541916|-0.265971895|-0.001282231|-0.1113575119999999|0.10614163|3|0.00020567|-0.078754696|-0.0791178979999999|-0.151445075|0|0.800396027|0.866250192|1|0.8407393809999999|-0.073068133|0.014636992|74.63320519|0.159260619|-0.033451833|-24.14971513|-16.40987746|43.023961|0.460751087|2092.213643|412.4267349|1084.520517|0.2358716619999999|5.765940603|0.854431185|4448.251276|-265.6468664|21.47528975|0.0154889019999999|323.0421997|7.59811844|1.0|1.0|2.57|0.13|-6.5|6.25|4.43|1.45|1.0|88.24|1.0|2.0|21.0|3.0|-5.57|0.0|0.0|1.0|3.68|-4.65|0.00697|0.0|3.19e-07|-0.05396|3.5545|2.45|-1594.095192|857.0|348.81|396.83|0.70257|0.70257|-1594.0008779999998|0.2905|-0.1474099999999999|3.5719|-1594.049677|5.7777|6.0|8.2366
16_a20|1|0|0|0.0|6.842683282|0|0|0.0|-0.014660441|0.00695144|2|0.0388043479999999|0.126359252|2.013871268|-0.254072625|8.23e-05|-0.061975089|-0.062750442|1|0.001157852|0.211127741|-0.070208458|-0.117308016|2|0.7478675859999999|0.809440795|1|0.915005572|-0.066137353|0.011604018|69.28224942|0.084994428|-0.029561375|-33.67420774|-19.44924762|51.14820251|0.464473378|2722.728332|602.0075202|2161.751186|0.219891897|8.166385503999999|0.8673208|5896.394536|-639.8099471|24.9314775|0.013439632|664.4562602999999|8.84230625|0.0|1.0|3.13|0.08|-10.52|6.38|5.46|2.2|2.0|121.69|0.0|4.0|31.0|4.0|-5.42|0.0|0.0|1.0|4.37|-5.66|0.0008699999999999|0.0|3.0500000000000005e-11|-0.05909|5.9837|4.45|-1275.8670960000002|1174.61|347.26|554.41|0.32553|0.69524|-1275.636924|0.1958|-0.1481299999999999|4.7315|-1275.6960869999998|6.5609|26.0|7585.0
8f_a8|1|0|0|0.0|7.05012252|0|0|1.241306689|0.024051247|-0.249095464|0|0.043758865|0.0587545909999999|0.0|-0.485102985|-0.007796225|-0.08540947|0.007079485|1|-0.007036544|0.152294451|0.09830823|0.254819201|0|0.6971223040000001|0.751162751|0|0.5968139689999999|-0.122135295|0.013566221|317.0847898|0.403186031|-0.048375351|-36.18904175|-28.20910228|79.13157981|0.456995667|2622.044457|348.0199311|1892.066521|0.09422952|7.504290616|0.8416059290000001|5948.547713|-723.7808349999999|31.14376424|0.009226445|485.8626377000001|5.380213594|0.0|0.0|2.85|0.0|-7.95|4.69|4.72|4.11|2.0|105.27|1.0|4.0|29.0|4.0|-5.98|0.0|0.0|0.0|4.04|-5.0|0.00395|0.0|1.13e-08|-0.0675299999999999|4.7027|7.71|-1361.626748|1022.89|355.5|477.92|0.55661|0.69925|-1361.455053|0.1659|-0.14532|5.8283|-1361.510739|7.8014|22.76|4.6428
15_a15|0|0|0|0.0|0.0|1|1|0.0|-0.132759299|-0.031457366|3|0.029814815|-0.063032481|0.0|-0.395472407|0.001806571|0.000676845|0.0020555079999999|0|0.003766915|-0.098862691|-0.173728081|-0.272482143|2|0.724319314|0.7725348679999999|0|0.8972060479999999|-0.061884697|0.020649569|142.8140301|0.102793952|-0.031405332|-40.20430373|-20.86598874|54.83651811|0.435723718|3027.719888|596.1118717|2868.890383|0.297455822|6.673906339|0.772181523|7039.747576999999|-804.0860746000001|29.700607300000005|0.0202953539999999|830.7967967000001|13.48441779|1.0|1.0|4.34|0.07|-8.9|4.33|6.69|2.52|2.0|138.24|1.0|6.0|34.0|4.0|-5.26|1.0|0.0|0.0|4.64|-6.1|0.000357|0.0|1.27e-09|-0.03786|3.6968|5.04|-1450.725355|1265.55|480.19|573.46|0.67524|0.70572|-1450.398033|0.0066|-0.10964|1.6365|-1450.462493|2.9566|109.0|6.9626
11_a1|1|0|0|0.0|7.423568444|1|1|0.0|0.033732316|-0.196819043|1|0.035620155|0.08043435|0.0|-0.867849442|-0.0127744789999999|-0.05257082|-0.044235537|1|-0.009578125|0.126722854|-0.07452948|-0.117419838|1|0.747358374|0.8086124090000001|0|0.5955245029999999|-0.131972845|0.034974992|274.39137789999995|0.404475497|-0.048723884|-43.84323456|-28.7289904|98.43720241|0.47723847|2697.640232|351.1382199|1885.148133|0.248121855|7.43666407|0.912918113|5798.645137|-745.3349875|38.20963621|0.02620284|495.0560271000001|15.44994131|1.0|1.0|2.31|0.05|-7.47|4.28|4.23|1.95|1.0|105.71|1.0|4.0|29.0|6.0|-6.27|0.0|0.0|1.0|3.22|-4.66|0.00838|0.0|3.35e-08|-0.06546|3.7383|5.26|-1312.4282380000002|1036.18|388.38|471.76|0.68162|0.69914|-1312.241032|0.3201|-0.12916|5.0526|-1312.2963630000002|7.1743|0.17|6.7696
12w_a30|0|0|0|0.0|7.412764017000001|2|2|0.0|0.063514061|-0.0316452179999999|2|0.044197531|-0.0999572419999999|0.0|-0.372029919|0.002431329|0.028815747|-0.04950715|1|0.001805829|-0.173643543|-0.0493878409999999|-0.0857954809999999|1|0.83236194|0.889479916|0|0.8522163970000001|-0.076611264|0.015446225|82.06520565|0.147783603|-0.037237182|-45.15435649|-25.53389062|63.12469722|0.451478593|2999.810425|584.3729039|2783.769563|0.192202301|8.063690539|0.8230829059999999|6888.291006999999|-857.9327732|31.60926388|0.014471302|685.6665849999999|9.923109661|1.0|0.0|0.0|0.14|-7.8|5.11|3.92|3.79|2.0|137.3|1.0|5.0|31.0|4.0|-5.52|0.0|0.0|1.0|3.59|-6.04|0.0004269999999999|0.0|1.58e-08|-0.05682|5.0632|5.08|-2494.932002|1211.28|348.42|577.06|0.31353|0.68423|-2494.743475|0.1614|-0.15073|2.4229|-2494.807027|3.0068|15.0|7821.0
20b_a10|0|0|0|0.0|7.535296702|1|1|2.103422978|0.048567614|-0.073703704|2|0.035818182|-0.030238422|1.854149459|-0.447804373|0.001965496|-0.042013549|-0.013623188|1|0.002637529|-0.049452599|0.019531637|0.031942481|2|0.761071345|0.817426568|1|0.75259177|-0.094975935|0.013038163|81.39248686|0.24740823|-0.033783202|-36.12803002|-21.58742537|69.02087825|0.454087415|3085.433676|480.905232|2257.777328|0.238378673|7.554743755|0.8317951020000001|7173.225184999999|-758.6886304|28.34404003|0.0171045989999999|769.1246171|10.92981783|1.0|1.0|3.15|0.11|-8.93|4.23|5.0|2.41|2.0|129.73|1.0|5.0|34.0|5.0|-6.53|0.0|0.0|1.0|3.66|-5.09|0.00364|0.0|1.1699999999999999e-09|-0.0578399999999999|5.9354|4.88|-1465.587932|1218.74|317.8|482.93|0.3246|669.0|-1465.333983|0.1382|-0.16388|5725.0|-1465.395231|7.7954|1.1|5.9586
18_a15|0|0|0|0.0|0.0|0|0|0.0|-0.020185809|-0.090130715|2|0.037948718|-0.094812415|0.0|-0.319782642|-0.001044324|-0.066226471|0.002685285|0|0.000539978|-0.190640601|-0.072506962|-0.145790726|2|0.7162974740000001|0.765450925|0|0.8362289070000001|-0.067562078|0.007146033|40.37881101|0.163771093|-0.035181092|-33.93632895|-21.51621375|45.69032922|0.415796832|2541.440611|511.4247108|2510.854462|0.132569119|5.990767063|0.711733271|5705.360332|-644.79025|24.80452821|0.008781964|590.2470602999999|5.370913621000001|1.0|1.0|3.75|0.08|-9.98|5.68|6.86|3.6|2.0|113.42|1.0|5.0|29.0|4.0|-4.8|1.0|0.0|1.0|5.06|-5.93|0.0004559999999999|0.0|1.0399999999999999e-10|-0.03581|4543.0|5.65|-1265.770242|1110.18|324.29|535.02|0.6074|0.70427|-1265.556558|0.0066|-0.1579|4.2476|-1265.614679|6.5864|129.0|6.8894
16e_a32|1|1|1|0.0|7.765993078999999|0|0|0.0|0.180914799|-0.06951854|0|0.040982906|-0.04474426|2.080236877|-0.772021601|-0.0048042729999999|-0.070351839|-0.01320745|3|-0.002310082|-0.079817994|-0.123297852|-0.219947482|0|0.86370575|0.91471624|1|0.7903051590000001|-0.087117996|0.024145309|105.4021155|0.209694841|-0.037448344|-48.41036206|-24.05371573|71.46633549|0.458956284|2710.157931|507.6266039|3376.1299740000004|0.297773438|6.573687662|0.848279482|6142.277629|-726.1554308999999|34.2534974|0.023323257|573.3529948|14.98092934|1.0|0.0|3.36|0.26|-7.38|6.03|4.6|1.12|3.0|111.95|1.0|8.0|28.0|5.0|-6.15|1.0|0.0|1.0|3.77|-4.75|0.0074099999999999|0.0|4.18e-08|-0.0505899999999999|3.6214|4.59|-1955.965644|1130.95|342.37|552.79|0.7022|0.7022|-1955.766505|0.2858|-0.14991|3.2372|-1955.827194|3.9389|7.0|8.1367
3o_a32|1|1|1|0.0|7.773594467000001|1|1|0.0|-0.022603806|-0.014299905|1|0.035643275|-0.064818511|2.240993002|-0.306416317|-0.001411347|-0.117781901|-0.090297882|3|0.000243592|-0.117744493|-0.061774721|-0.11221537|0|0.8214857240000001|0.872498916|1|0.8377808240000001|-0.073742105|0.012519666|62.67187821|0.162219176|-0.031819276|-31.73171751|-18.34557429|49.73468603|0.455089918|2488.133192|483.0270239|2469.87467|0.214905181|6.392329273|0.835165165|5488.777096|-475.9757626|23.36733582|0.0130649069999999|541.0877621000001|7.532642302|1.0|1.0|3.06|0.32|-7.27|6.39|4.2|1.58|1.0|112.07|1.0|3.0|26.0|4.0|-6.17|0.0|0.0|1.0|3.74|-4.73|0.00714|0.0|5.35e-08|-0.05413|3.5333|2.35|-1805.473626|1049.14|350.9|464.85|0.70216|0.70216|-1805.277864|0.2851|-0.14652|3.2729|-1805.333039|5.8476|0.24|6.6198
13j_a6|1|0|0|0.0|7.412764017000001|1|1|0.0|0.0353600779999999|-0.154502515|1|0.041728395|0.07522656|0.0|-0.855284356|-0.011017781|-0.0951246069999999|-0.047513534|1|-0.007703306|0.121750719|-0.045418125|-0.073507141|1|0.783333463|0.8353837409999999|0|0.6229641429999999|-0.120219472|0.03111288|180.6709018|0.377035857|-0.046428683|-57.82670518|-31.02389141|101.1210779|0.433600896|2907.3053210000003|416.2679342|2634.320708|0.215833159|8.741405506|0.765539515|6276.316063|-1098.707398|39.56287079|0.0199201689999999|673.8038326000001|13.31076198|1.0|1.0|2.26|0.12|-8.5|4.16|3.54|1.18|1.0|120.17|1.0|6.0|32.0|5.0|-6.81|0.0|0.0|1.0|2.82|-4.48|14.0|0.0|3.18e-09|-0.0488899999999999|3.6504|4.94|-1426.520775|1196.6|348.28|555.0|0.69993|0.7045100000000001|-1426.272674|0.0259|-0.14602|8.3187|-1426.335207|10.9731|262.0|6.5817
7b_a10|0|0|0|0.0|7.535296702|2|2|0.0|-0.170920618|0.037541178|2|0.037804233|-0.060829392|2.079721225|-0.07459988|0.011041815|-0.01808249|0.039221939|0|0.010068964|-0.0982988509999999|-0.051052176|-0.082499103|2|0.764865564|0.8200487120000001|1|0.92441666|-0.0590666679999999|0.009734392|13.37827368|0.07558334|-0.027444463|-19.47494818|-14.26924098|35.77183831|0.446575367|2290.380138|480.6333417|2150.375871|0.218954161|4.854451707|0.8069307729999999|5212.568172|-311.5991709|18.26940272|0.012428175|459.0250226|6.46179973|1.0|0.0|0.0|0.25|-6.99|4.34|3.03|3.04|1.0|105.44|1.0|2.0|25.0|3.0|-5.09|0.0|1.0|1.0|3.02|-5.28|0.00182|0.0|1.0200000000000001e-07|-0.05377|6.0231|3.44|-1450.06366|951.55|340.37|400.65|0.4195399999999999|0.66228|-1450.075119|0.0899|-0.1584799999999999|4.2068|-1450.124551|5.6147|19.8|4.7033
3d_a49|0|0|0|0.0|7.535296702|1|1|2.089548665|-0.0960135969999999|-0.3456333889999999|2|0.036335697|-0.087308534|1.775376197|-0.173318804|-0.00918253|-0.068390038|0.017871379|1|-0.004253844|-0.149675594|-0.075636705|-0.129666234|2|0.808676284|0.863438637|1|0.733071652|-0.099295364|0.009601398|137.78978830000003|0.266928348|-0.036147237|-31.67236018|-20.93944137|63.08192694|0.486368221|2809.9605100000003|424.6551631|1660.7054380000002|0.243377955|6.612715522999999|0.946920034|6018.145364|-570.1024832|27.67490257|0.018844179|549.3593871|10.91609228|1.0|0.0|0.0|0.15|-6.15|0.72|4.46|1.07|1.0|111.41|1.0|4.0|28.0|5.0|-6.58|0.0|0.0|1.0|1.85|-4.44|0.0142|0.0|7.1e-07|-0.05766|5.1844|4.02|-1594.552258|1044.19|318.67|455.47|0.3523699999999999|0.67215|-1594.380348|0.0931|-0.16147|2184.0|-1594.435881|2.3278|2.34|5.6308
2_a20 (SB-505124)|1|0|0|-0.09011519|7.434257382|1|1|0.0|-0.006955944|-0.076310057|1|0.05042042|0.013612077|0.0|-0.498602014|0.001622309|-0.177905025|-0.137383329|1|0.003789399|0.02072518|-0.150708132|-0.229461916|1|0.725030162|0.765632979|0|0.7694360659999999|-0.083565835|0.02856542|122.8758934|0.230563934|-0.0382594189999999|-35.52365346|-21.05206547|61.69969596|0.475937029|2195.369524|423.3785776|1709.9571620000002|0.1680806939999999|5.952040367|0.908167636|4762.83693|-532.854802|25.30541763|0.011470204|477.95809620000006|6.311425784|1.0|1.0|3.1|0.3|-7.22|5.16|4.47|2.06|1.0|97.55|1.0|3.0|25.0|4.0|-5.31|0.0|1.0|1.0|3.81|-4.91|0.0040799999999999|0.0|6.070000000000002e-08|-0.03717|3.6404|4.57|-1089.358727|995.68|340.58|505.82|0.69947|0.69947|-1089.147716|0.3267|-0.14928|2.5584|-1089.201587|3.9392|169.0|6.7721
41_a18|0|0|0|0.0|7.03438793|2|2|0.0|0.115127295|-0.059936864|1|0.038034188|-0.089781154|0.0|-0.500778516|-0.0034878|0.022493846|0.0212700929999999|0|-0.002136837|-0.137860739|-0.005930813|-0.0091068809999999|0|0.733589101|0.774395455|0|0.7349388459999999|-0.1020290859999999|0.009550224|347.42621339999994|0.2650611539999999|-0.037381065|-41.89408289|-25.62671923|76.49358329|0.487248278|2899.29167|503.8398786|1491.296991|0.0967605159999999|8.787657952|0.950261611|6605.095612|-1089.246155|28.37200951|0.006896617|897.5188662|4.727999916|1.0|1.0|0.0|0.25|-8.38|3.26|2.7|2.94|2.0|141.34|1.0|6.0|34.0|3.0|-6.38|0.0|0.0|1.0|2.53|-5.02|0.0042899999999999|0.0|4.18e-09|-0.04956|3.2123|7.34|-1454.3467460000002|1294.52|385.97|576.83|0.69308|0.69308|-1453.980175|482.0|-0.1319|2.0934|-1454.045308|2721.0|369.0|6433.0
9b_a36|1|0|0|0.0|7.412764017000001|2|2|0.0|-0.053019801|-0.023369916|2|0.040166667|0.082806042|0.0|-0.308862918|0.005050384|-0.077361324|-0.06502499|1|0.005458948|0.146828453|-0.053309522|-0.094526372|1|0.7885597609999999|0.842671963|0|0.8453794609999999|-0.074181597|0.017007854|67.12293326|0.154620539|-0.036110824|-38.76797062|-22.67740953|57.26650122|0.453252346|2715.020034|530.8939077|2464.2160510000003|0.21757783|7.549264797|0.828997331|5838.085413000001|-697.8234711|28.98359786|0.015872498|620.9195447000001|9.967846072|1.0|0.0|0.0|0.14|-6.64|3.6|2.76|2.82|1.0|126.17|1.0|5.0|29.0|4.0|-6.46|0.0|0.0|0.0|2.48|-4.43|0.0148|0.0|2.3100000000000002e-07|-0.05146|3.8535|3.82|-1575.751975|1127.85|321.74|514.45|0.69763|0.69763|-1575.557248|0.5392|-0.15833|6.2846|-1575.616432|8.4288|21.0|7.6778
13p_a6|1|0|0|0.0|6.842683282|0|0|0.0|0.024837222|-0.1144898999999999|2|0.042959184|0.072850973|1.633493259|-0.634109842|-0.008008339|-0.014153926|-0.072853186|1|-0.005708558|0.123575608|-0.068532678|-0.116250572|2|0.784414352|0.837659336|1|0.7265205579999999|-0.099405155|0.01730144|80.30786544|0.273479442|-0.03767435|-54.04422654|-26.72853188|82.79893305|0.412828992|3016.078786|515.4389679999999|3833.042283|0.23994258|8.760340755|0.703081362|6590.216479|-1080.8845310000002|35.16646396|0.018322293|794.5462391|12.99897644|1.0|1.0|2.34|0.12|-10.06|4.58|4.01|1.01|1.0|132.01|0.0|7.0|34.0|5.0|-7.01|0.0|0.0|1.0|2.96|-4.55|0.0125|0.0|8.73e-11|-0.0746|4.7973|4.73|-1463.0432449999998|1283.98|415.53|573.39|0.47508|0.7056600000000001|-1462.740542|0.0029|-0.12251|9.0546|-1462.804694|12163.0|92.0|7.0362
12af_a36|1|0|0|0.0|7.412764017000001|2|2|0.0|0.04293386|-0.081537769|2|0.039953704|0.091263447|0.0|-0.6038322939999999|-0.00233752|-0.074383486|0.00146554|1|-0.000472698|0.154914099|-0.126068378|-0.213993335|1|0.813346624|0.8631180940000001|0|0.755275519|-0.082549457|0.021921402|89.56100543|0.244724481|-0.035153522|-50.86129548|-24.41279506|72.55107063|0.448767097|3013.98446|524.5103537|3082.869129|0.329759081|8.59579222|0.8141152220000001|6499.41155|-966.3646141|36.42391023|0.0259433429999999|757.7532208|18.01667275|0.0|0.0|0.0|0.17|-6.93|2.38|1.65|1.49|1.0|138.06|1.0|7.0|33.0|5.0|-7.66|0.0|0.0|0.0|1.47|-3.64|0.0997|0.0|1.1800000000000001e-07|-0.05882|5.2352|4.5|-1440.954069|1246.55|383.86|589.48|0.50179|0.70508|-1440.675702|0.0035|-0.13364|6.9003|-1440.740243|9.4631|15.0|7.8239
19_a20|1|0|0|0.0|6.842683282|0|0|0.0|0.071176085|-0.130949446|3|0.0396875|0.103271147|1.622562232|-0.539158264|-0.006620594|0.077469518|-0.063133522|1|-0.004654742|0.175308615|-0.049177437|-0.083481481|3|0.7619768840000001|0.8193003000000001|1|0.754452534|-0.091725453|0.013643765|339.8339889|0.245547466|-0.038340404|-43.03556944|-25.1915821|69.23289949|0.483310517|2849.084477|495.7134289|1818.518838|0.203929412|7.950138729|0.935398401|6325.747732|-860.7113887|31.64490997|0.0159602|684.5377542|10.48665779|1.0|1.0|2.49|0.08|-9.63|4.97|4.08|1.33|1.0|122.86|1.0|5.0|32.0|5.0|-6.8|0.0|0.0|1.0|3.16|-4.57|0.0112|0.0|2.34e-10|-0.06767|3.3616|5.01|-1368.378274|1190.68|368.83|519.34|0.6987399999999999|0.6987399999999999|-1368.129074|0.2998|-0.13903|4.2507|-1368.190746|6.3327|2.6|5585.0
12i _a30|0|0|0|0.0|7.412764017000001|2|2|0.0|0.04580336|-0.030422458|2|0.043848238|-0.0982344169999999|0.0|-0.366470081|0.00372838|0.0109710489999999|-0.072247675|1|0.003603419|-0.172434349|-0.051371057|-0.090173435|1|0.831176513|0.888213143|0|0.8434291340000001|-0.076575246|0.015808432|84.78576301|0.156570866|-0.037414255|-41.13938837|-24.43015511|60.32320054|0.479900127|2860.704198|550.7287204|2280.31966|0.193700903|8.097008872|0.92270764|6362.153853|-781.648379|30.29912252|0.014680721|652.8825454|9.585980094|1.0|0.0|0.0|0.14|-7.22|4.47|3.27|3.31|2.0|132.29|1.0|5.0|30.0|4.0|-5.75|0.0|0.0|1.0|3.11|-5.44|0.00156|0.0|6.03e-08|-0.05465|5.0358|4.45|-2035.339603|1167.27|351.81|542.74|0.43157|0.68497|-2035.141693|0.1577|-0.14945|2.5397|-2035.203042|3.0033|16.0|7.8013
18d_a30|0|0|0|0.0|7.412764017000001|2|2|0.0|0.041146136|-0.064217094|2|0.040899471|-0.071608958|0.0|-0.385441836|0.001139238|-0.053728319|-0.087019298|1|0.002064369|-0.159104532|-0.0541804029999999|-0.120380857|1|0.815003426|0.870930234|0|0.803280262|-0.07812727|0.017843227|78.23108693|0.196719738|-0.037906966|-41.33339749|-23.99099587|60.73891035|0.443774287|2848.574353|508.389239|2894.162522|0.216715605|7.063141946|0.797831306|6367.958933|-744.0011548|30.62871675|0.016577694|618.6004214|10.49188139|1.0|0.0|0.0|0.14|-6.9|4.25|3.18|3.2|2.0|127.24|1.0|5.0|30.0|5.0|-6.02|0.0|0.0|0.0|2.92|-5.01|0.00405|0.0|1.26e-07|-0.05506|5.0125|4.07|-1674.987709|1129.46|357.49|508.7|0.4325|0.69017|-1674.785879|0.3788|-0.14167|5.0115|-1674.8453470000002|6.2946|21.0|7.6737
12a_a5|1|0|0|0.0|7.139660336|1|1|0.0|-0.256282289|0.043132749|2|0.023108466|-0.0036987359999999|0.0|-0.09350376|0.00873078|-0.114419442|-0.032601907|1|0.008649556|-0.006024869|-0.057691345|-0.093973419|2|0.779533861|0.829536345|0|0.894590896|-0.058605038|0.0081891369999999|13.74268646|0.105409104|-0.026030816|-25.55893402|-15.99663329|41.04680832|0.457755771|2524.410428|549.7500455|899.5599904|0.253214907|8.741980056000001|0.844187448|5294.775577|-511.1786804|21.42066499|0.014342828|650.3600841|8.814051518|0.0|1.0|2.96|0.21|-8.83|5.12|4.26|2.17|1.0|119.38|1.0|5.0|29.0|4.0|-6.23|0.0|1.0|0.0|3.58|-4.59|0.00977|0.0|1.4800000000000003e-09|-0.04076|4.6865|2.91|-1201.990542|1140.24|297.97|508.81|0.50831|0.67169|-1201.750315|0.0296|-0.17152|2.5642|-1201.8082029999998|3.9457|19.0|7.7212
