molecula|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|AATSC7i|MATS1i|AATSC1i|GATS1are|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
12bi_a36|1|0|3.466222049|0.0|0|7.412764017000001|2|2|0.0|-0.088734077|5.351858133|2|0.043854875|0.03474497|0.0|0.000482522|-0.067142264|0.041834838|0.056936052|-0.176729938|-0.289604649|0.884226781|0.858971809|0.8350231859999999|0|0.7850011179999999|-0.082914301|-0.107613368|0.382000949|0.034602166|-57.89562053|129.685076|150.12481100000002|-0.027831043|-52.46851415|16.87080604|0.4996603229999999|-1.614200516|-40.42611289999999|101.3899049|82.05687954|0.461975362|3044.149713|-1127.129336|2660.0547690000003|0.500339677|8.454426643|6572.410403|38.89295091|0.037590587|0.474365004|766.4854363|26.24794923|1.0|4.97|17.0|2.83|1.9|87.66|0.0|136.74|0.0|7.0|33.0|0.0|0.0|1.75|-4.15|7.75e-05|7.13e-05|0.0315|2.62|0.0|1.6100000000000005e-07|-0.0510199999999999|3.6851|-1461.997992|-1461.966152|1256.37|336.45|319.1|0.69207|-1461.69263|0.0252|7.0514|0.0318395999999999|14.0|7.8539|7.8539
12a_a40|0|0|0.0|0.0|1|7.515889085|0|0|1.784989449|0.021610099|5.4161004020000005|0|0.036587302|0.17758258|0.8332127109999999|0.01039129|0.100414476|-0.226763788|0.298197213|0.018655637|0.031326603|0.58630452|0.7867243829999999|0.525051106|1|0.940879765|-0.064340227|-0.074840643|0.000279043|0.011766311|-32.81611621|107.5277007|30.15370934|-0.033799|-19.46913691|3.060902482|0.85136964|-1.047769006|-16.73754566|43.65970865|38.81741016|0.476055146|2185.594734|-534.4045424999999|600.1247016|0.14863036|7.563170499|4873.458436|20.24838026|0.010759845|-358.4254366|323.26151960000004|5.487955617999999|0.0|3.2|20.0|5.33|5.43|58.43|0.0|91.76|0.0|2.0|22.0|0.0|1.0|4.78|-5.95|3.86e-07|1.13e-06|0.00039|5.43|0.0|6.15e-08|-0.08015|3.0966|-2097.826771|-2097.8163050000003|875.15|400.39|400.39|0.6998800000000001|-2097.7296100000003|0.3701|2491.0|0.0104658999999999|1778.0|5.7501|5.7501
8_a20 (IN-1130)|1|0|3.443195704|0.0|0|6.842683282|0|0|0.0|0.063195236|4.727387819|2|0.0396875|0.1728459339999999|1.622562232|-0.006620594|-0.019554464|-0.0574882679999999|0.293415753|-0.049177437|-0.083481481|0.811128636|0.817914963|0.7741509329999999|1|0.7274271309999999|-0.09623672|-0.097790028|0.354945501|0.0158089389999999|-63.72828772|336.574332|180.4986934|-0.035730972|-42.88223811|6.93243166|0.7481063720000001|-1.858010535|-42.20109173|77.31081766|74.19702161|0.4824986429999999|2849.395895|-1230.3809789999998|1829.419484|0.251893628|8.005662608|6291.586155|31.628086|0.018957805|-328.593789|684.5377542|12.55392404|1.0|3.49|27.0|4.97|4.08|110.44|0.0|122.86|0.0|5.0|32.0|0.0|1.0|3.14|-4.55|1.42e-05|2.82e-05|0.0119|2.87|0.0|2.34e-10|-0.07014|3.2329|-1368.412748|-1368.372708|1192.01|383.5|248.98|0.7007399999999999|-1368.118751|0.1361|3803.0|0.04004011|36.0|7.4437|7.4437
6_a1|0|0|0.0|0.0|1|7.535296702|1|1|2.325221088|-0.092471477|5.4161004020000005|1|0.039635417|-0.114683042|0.0|0.005054086|-0.00983397|-0.0538497079999999|-0.180874123|-0.230322048|-0.3632559589999999|0.781885145|0.8524898329999999|0.741035199|0|0.8782596159999999|-0.057199415|-0.077422386|0.212044989|0.021009352|-27.63847818|64.63457366|58.82435931|-0.0238222729999999|-18.076387|4.905211525|0.576759436|-0.929068634|-13.35477777|49.61122373|37.79009463|0.4218263379999999|1956.144556|-448.9214297|1383.161829|0.423240564|5.555887839|4061.042516|19.95772445|0.025250885|-74.17956941|359.9965854|12.20110458|1.0|2.94|17.0|3.61|3.57|39.94|0.0|86.31|0.0|3.0|22.0|0.0|1.0|2.82|-3.68|0.0007599999999999|0.00021|0.0613|2.63|0.0|9.51e-07|-0.02214|4.0635|-935.5024827|-935.4750982|875.29|305.12|305.12|0.69818|-935.330989|0.3399|5.8386|0.027384499|5.1|5.2924|5.2924
12d_a40|0|0|0.0|0.0|1|7.515889085|0|0|1.753432382|0.1028826769999999|5.4161004020000005|0|0.043185185|0.209157499|0.794852923|-0.000134504|0.087954209|-0.166080871|0.3683138529999999|0.127299624|0.224167029|0.809398262|0.845904643|0.6948809659999999|1|0.840431415|-0.095675903|-0.091630294|0.0913543|0.01171131|-50.68561427|207.39648|84.53363343|-0.038873458|-25.71599691|3.286773518|0.844283549|-1.282824111|-26.85139526|55.13932669|56.88984065|0.470893531|2270.596857|-679.5935638999999|643.5166227999999|0.155716451|7.877041626|5101.479206|24.39197636|0.01245259|-364.7778083|350.9435025|6.596929268999999|1.0|3.23|20.0|4.59|5.02|84.45|1.0|96.16|0.0|2.0|23.0|0.0|1.0|4.21|-5.58|5.58e-07|2.61e-06|0.000942|4.75|0.0|1.44e-07|-0.07765|2.7962|-2153.197255|-2153.180821|910.58|443.4|282.05|0.70435|-2153.071733|115.0|1.2683|0.0164339|19.0|7.7212|7.7212
4j_a46|0|0|0.0|0.19521727|1|7.825245291|1|1|2.194310043|-0.175292207|5.587248657999999|1|0.048126615|-0.0529855709999999|0.0|0.011968098|-0.1051618459999999|-0.176133068|-0.078783783|-0.0589746909999999|-0.087688953|0.72796254|0.763724435|0.728293097|0|0.949893337|-0.05924408|-0.074417476|0.295221643|0.01492164|-34.99059698|70.56141095|29.59387777|-0.024805825|-25.95898597|5.205103062|0.776932317|-1.339514565|-20.66606288|50.26191521|43.80358011|0.402450715|2260.870095|-791.1408955|2563.282153|0.223067683|6.274010655|5077.124695|18.85718615|0.0106831269999999|-327.122208|642.1335502000001|6.30964324|1.0|4.0|17.0|5.18|5.33|39.94|0.0|110.24|0.0|4.0|27.0|0.0|1.0|4.5|-5.31|4.16e-06|4.86e-06|0.00176|4.81|0.0|2.03e-08|-0.01684|4.4093|-1132.043677|-1132.018764|1112.13|281.19|229.82|0.69413|-1131.761156|0.1418|2.9043|0.02491327|805.0|6.0942|6.0942
12c_a31|1|0|3.387641566|0.0|0|7.765993078999999|1|1|0.0|0.046986783|5.733341277|0|0.040982906|-0.030192572|0.0|-0.003618466|-0.094991098|-0.056866055|-0.048694677|-0.138799714|-0.223856622|0.8083148840000001|0.8856644770000001|0.770283733|0|0.665463503|-0.104643824|-0.129736755|0.343619017|0.030543026|-66.41224264|153.400467|212.313715|-0.036326291|-52.25551342|12.30215386|0.6817087|-1.816314565|-42.14855504|97.28775086|85.79638585|0.448512808|2592.4503010000003|-1152.7247289999998|1894.297124|0.3182913|8.091269314|5676.394271|33.81868912|0.023556702|-230.6429907|583.9691392000001|14.95027019|1.0|3.69|16.0|5.64|3.7|117.37|0.0|108.16|0.0|8.0|28.0|0.0|1.0|3.32|-4.16|5.85e-06|6.94e-05|0.0277|3.1|0.0|5.79e-08|-0.0338399999999999|3.8328|-1618.1530810000002|-1618.112841|1138.89|323.48|323.48|0.7007399999999999|-1617.888981|0.2625|1.6786|0.04023903|0.38|6.4202|6.4202
11b_a50|0|1|0.0|0.0|2|7.927685046000001|1|1|4.071188272|-0.154649459|5.82008293|1|0.038040936|-0.007722567|2.114272566|0.011959339|-0.218953127|-0.133073229|-0.013155246|-0.162848233|-0.277408878|0.701976536|0.862408925|0.667956827|1|0.931316325|-0.0445367309999999|-0.069841183|0.229754094|0.019455771|-23.23499995|7.949039772000001|35.832562100000004|-0.02494328|-19.0090431|5.295379767|0.642051995|-1.047617742|-12.12179711|47.72173991|33.38515735|0.42907551|2286.724895|-546.5465781|1650.235214|0.357948005|5.697537591000001|4884.730303|20.26785036|0.021631609|-148.2182458|439.9973344|11.28530137|1.0|3.44|20.0|3.09|3.73|48.53|0.0|99.65|0.0|2.0|25.0|0.0|1.0|2.96|-4.16|0.000263|6.97e-05|0.0228|2.9|0.0|1.35e-06|-0.02817|3.9863|-1045.98235|-1045.961211|955.4|311.03|266.8|0.64477|-1045.798634|0.0711|2.7805|0.02113855|1.7|5.7696|5.7696
11_a1|1|0|3.3361517380000003|0.0|0|7.423568444|1|1|0.0|0.033732316|5.351858133|1|0.035620155|0.08043435|0.0|-0.0127744789999999|-0.05257082|-0.044235537|0.126722854|-0.07452948|-0.117419838|0.823460272|0.8086124090000001|0.7846345840000001|0|0.5955245029999999|-0.131972845|-0.126108875|0.2027328789999999|0.034974992|-77.81495049|274.39137789999995|238.4902806|-0.048723884|-43.84323456|12.15946748|0.751878145|-2.143850877|-45.88191258|89.80732824|98.43720241|0.47723847|2697.640232|-1264.075578|1885.148133|0.248121855|7.43666407|5798.645137|38.20963621|0.02620284|-297.0290662|495.0560271000001|15.44994131|1.0|3.25|23.0|4.28|4.23|97.33|0.0|105.71|0.0|4.0|29.0|0.0|1.0|3.22|-4.66|8.48e-06|2.17e-05|0.00838|3.35|0.0|3.35e-08|-0.06546|3.1924|-1312.462371|-1312.4282380000002|1036.18|388.38|331.66|0.69914|-1312.241032|0.3201|5.0526|0.03413353|0.17|6.7696|6.7696
4d_a46|0|0|0.0|0.173086735|1|7.825245291|1|1|2.146507937|-0.1397563859999999|5.587248657999999|2|0.047736111|-0.131948546|0.0|0.0116902869999999|-0.111025108|-0.076521434|-0.206000242|-0.0814707009999999|-0.1271933999999999|0.6535171|0.8075680409999999|0.623144956|0|0.936057958|-0.056384895|-0.070772596|0.290035518|0.008652238|-30.95621863|8.241078584|35.10521457|-0.024616555|-21.33218735|2.607946825|0.813427965|-1.132361533|-16.99546444|43.60839351|35.70643728|0.441136013|2181.291783|-621.6847867|2233.65548|0.186572035|5.757075209|4993.774007|16.6147308|0.0086574759999999|-344.15403910000003|509.0572545|4.753094337|1.0|3.78|17.0|4.81|5.11|43.6|1.0|101.75|0.0|2.0|25.0|0.0|1.0|4.11|-5.11|1.18e-05|7.8e-06|0.00275|4.3|0.0|3.88e-08|-0.0396399999999999|4.4265|-1453.840712|-1453.817782|1009.78|280.09|280.09|0.69884|-1453.635434|0.1313|3.5318|0.02292966|517.0|6.2865|6.2865
3f_a32|1|1|3.553167045|0.0|0|7.773594467000001|0|0|0.0|0.0067550119999999|5.733341277|0|0.042380952|-0.062954205|2.227330929|0.001276735|-0.113189563|-0.110286539|-0.112493266|-0.074808287|-0.133675401|0.833981748|0.871865543|0.786074011|1|0.874026684|-0.073433055|-0.097374443|0.3217719189999999|0.011897886|-41.40131823|47.97543149|71.02334697|-0.030139709|-30.95210106|3.78194259|0.78919828|-1.265867765|-23.34192893|61.47296003|48.1093075|0.435176082|2273.466801|-713.6921402|2130.756016|0.21080172|6.153728636|4993.667711|21.53155987|0.011659458|-326.0981041|475.3634141|6.573564628|1.0|3.9|19.0|7.18|5.63|110.94|0.0|102.66|0.0|4.0|24.0|0.0|1.0|4.63|-5.4|1.28e-07|3.96e-06|0.0014|4.83|0.0|4.89e-08|-0.05315|3.5569|-1712.0610190000002|-1712.034952|1006.92|348.58|348.58|0.70255|-1711.863611|293.0|3.4678|0.02606687|9.0|8.0458|8.0458
4m_a46|0|0|0.0|0.16407746|1|7.825245291|1|1|2.12888511|-0.245599013|5.587248657999999|1|0.041865079|-0.302054595|0.0|0.011122528|-0.142061192|0.007901235|-0.487230027|-0.017992096|-0.029022201|0.615482006|0.7975218959999999|0.626578283|0|0.948973877|-0.067320375|-0.0672468|0.373463876|0.010905551|-35.4774406|6.161736337000001|26.89046601|-0.0224155999999999|-18.67596877|3.028720082|0.733236381|-1.008702005|-18.69640205|41.88525631|41.22460182|0.463006576|2133.331634|-531.5800101|1639.260563|0.266763619|5.329061873000001|4750.325312|16.11061509|0.012232753|-245.828396|486.9589609|6.446588969|1.0|3.59|17.0|4.25|4.63|54.5|0.0|98.69|0.0|2.0|25.0|0.0|1.0|3.59|-4.57|2.99e-05|2.68e-05|0.0088|3.69|0.0|1.31e-07|-0.04808|4.3476|-1031.138426|-1031.109224|975.72|285.18|205.21|0.68505|-1030.929791|0.1557|3.9226|0.02920209|1288.0|5.8901|5.8901
3a_a49|0|0|0.0|0.0|1|7.535296702|1|1|2.09865947|-0.05210989|5.4161004020000005|2|0.0355787039999999|-0.044367345|1.819785|-0.000349523|-0.060613765|0.00497674|-0.074886415|0.002357097|0.003978478|0.775818577|0.8704151529999999|0.7476073409999999|1|0.72890527|-0.094437035|-0.088484274|0.526915193|0.016205613|-55.30832478|107.4001347|158.77029040000002|-0.030698626|-30.35026007|5.558553447|0.689774813|-1.504232653|-32.39206742|64.2037853|64.79936082|0.474653816|2599.121578|-880.9741697000001|1793.526571|0.310225187|6.566343333|5792.106924000001|26.06512204|0.021141449|-222.2883651|578.2841135|12.38177532|1.0|3.25|21.0|2.77|2.81|98.72|0.0|112.14|0.0|5.0|29.0|0.0|1.0|2.02|-3.3|0.000878|0.000503|193.0|1.38|0.0|6.52e-08|-0.05732|3874.0|-1254.012043|-1253.973708|1082.21|320.04|240.06|0.66614|-1253.756918|0.0793|3801.0|0.03833529|64.0|7.1938|7.1938
8j_a46|0|0|0.0|0.214753401|1|7.727094485|1|1|2.1279894180000003|-0.13040237|5.533389489|2|0.043903904|-0.129276363|0.0|0.011852046|-0.174853546|-0.053618988|-0.204674804|-0.084266433|-0.133413527|0.645146311|0.837678812|0.6109926379999999|0|0.934648421|-0.054707287|-0.068971544|0.308052557|0.008672342|-29.38737046|7.723448142|35.10521457|-0.02566383|-19.90219786|2.5024620580000003|0.822112519|-1.103544698|-15.7861518|41.80044861|34.04593326|0.427798746|2121.846387|-592.7962878|1888.679875|0.177887481|5.617748211|4759.107832|16.76894569|0.008843828|-346.061389|453.1959065|4.750680627|1.0|3.23|17.0|4.71|4.55|43.6|1.0|96.94|0.0|2.0|24.0|0.0|1.0|3.82|-4.83|2.59e-05|1.47e-05|0.00497|3.97|0.0|5.46e-08|-0.04068|4.4107|-1414.53151|-1414.50743|978.4|281.1|249.79|0.70121|-1414.349865|0.1427|5.2361|0.02408052|1228.0|5.9108|5.9108
25d_a34|0|0|0.0|0.0|1|7.412764017000001|1|1|1.940324546|0.128783829|5.351858133|1|0.041037037|-0.163072107|0.0|-0.005017781|-0.1266965|0.00670464|-0.263924686|-0.211368416|-0.342090037|0.8265507809999999|0.799694715|0.778903495|0|0.674282353|-0.100582621|-0.124111479|0.631894475|0.0292772039999999|-66.52770588|174.9700398|215.4372954|-0.044492794|-54.29641443|12.8082206|0.7772035959999999|-2.358118108|-44.00298587|95.24066462|85.89233572|0.478308897|2939.671168|-1559.714654|2564.887803|0.2227964039999999|6.933980884|6513.063805|37.86469665|0.019881997|-366.6979266|673.8038326000001|13.15041965|1.0|3.58|23.0|3.05|3.95|90.3|0.0|119.81|0.0|7.0|32.0|0.0|1.0|3.21|-4.48|2.44e-05|3.3e-05|0.0141|3.05|0.0|8.26e-09|-0.03521|4.2732|-1426.496796|-1426.468726|1198.19|290.15|290.15|0.6764600000000001|-1426.243341|0.2106|6.1995|0.02807001|0.95|6.0223|6.0223
8a_a31|1|0|3.28085223|0.0|0|7.765993078999999|1|1|0.0|-0.039027368|5.733341277|0|0.043817204|-0.1480271209999999|0.0|-0.013230176|-0.135144546|-0.01861065|-0.258538098|-0.054025775|-0.094359203|0.938325481|0.895174844|0.883113019|0|0.594139864|-0.122293189|-0.136459435|0.272259026|0.0375544779999999|-60.46233433|131.2406629|200.6591816|-0.0416959379999999|-33.35560699|9.179668678|0.666437359|-1.501053781|-29.89286568|82.32407724|79.02944672|0.4512945479999999|2128.209198|-742.1281291|1443.955093|0.333562641|5.83708559|4538.505909|30.93264504|0.030052065|-164.57484340000002|324.7430642|14.85788369|1.0|3.34|16.0|4.16|2.54|114.29|0.0|83.83|0.0|3.0|22.0|0.0|1.0|2.13|-3.11|0.000269|0.000773|243.0|1.56|0.0|4.62e-06|-0.02993|3.8097|-1347.541429|-1347.507102|872.11|325.45|325.45|0.7027100000000001|-1347.3959220000002|0.2604|3.7141|0.03432763|0.79|6.1024|6.1024
12g_a36|1|0|3.5202147110000004|0.0|0|7.412764017000001|2|2|0.0|-0.063344124|5.351858133|2|0.03912037|0.078990142|0.0|0.0042553209999999|0.078155467|-0.0521750109999999|0.130052038|-0.099596099|-0.163978382|0.901715152|0.847239339|0.860667615|0|0.854238488|-0.069292341|-0.097067302|0.374686587|0.017738779|-47.63457647|24.29006276|100.2028184|-0.034549379|-45.87193951|8.382969151000001|0.779745318|-2.038413337|-32.74608471|77.14470618|59.82898654|0.473274545|2829.45056|-1401.294202|2476.712654|0.2202546819999999|7.285010602000001|6223.658545|30.45962398|0.015152386|-384.6182564|799.5563855|10.41641087|1.0|5.06|17.0|3.85|3.01|69.2|0.0|138.33|0.0|6.0|32.0|0.0|1.0|2.66|-4.86|1.13e-05|1.39e-05|0.00589|3.8|0.0|4.2e-08|-0.0505199999999999|3714.0|-1350.887005|-1350.861445|1241.66|333.83|238.01|0.70097|-1350.571683|45.0|5.912000000000001|0.0255597|14.0|7.8539|7.8539
8c_a32|1|1|3.46252244|0.0|0|7.765993078999999|0|0|0.0|0.080016722|5.733341277|0|0.036711712|-0.026467635|2.143746338|-0.003484915|-0.026048985|-0.0682721729999999|-0.047650724|-0.0852122769999999|-0.1534110109999999|0.788133615|0.8966299409999999|0.7507116140000001|1|0.801747512|-0.076876481|-0.097480366|0.263222951|0.016240436|-46.47597924|126.6561213|119.85432240000002|-0.027548799|-35.6276568|5.935643221|0.600684883|-1.267244762|-28.09723623|74.36515033|56.29419869|0.447542891|2571.62241|-766.1178102000001|3038.837633|0.399315117|7.079719717000001|5773.240734|27.72624296|0.025527931|-121.7388847|557.1050635|15.43301109|1.0|3.46|19.0|6.49|4.19|140.04|0.0|110.47|1.0|7.0|27.0|1.0|1.0|3.56|-4.39|1.5e-06|4.11e-05|0.0164|3.21|0.0|2.23e-08|-0.04161|3.5673|-1880.764533|-1880.733377|1090.0|347.56|347.56|0.70135|-1880.537558|0.3272|8.4922|0.03115673|37.0|7.4318|7.4318
12a_a32|1|1|3.442930603|0.0|0|7.765993078999999|0|0|0.0|0.087371302|5.733341277|0|0.036711712|-0.0134169989999999|2.136609567|-0.003484915|-0.031249617|-0.074344282|-0.024155151|-0.0852122769999999|-0.1534110109999999|0.788133615|0.8966299409999999|0.7507116140000001|1|0.788702323|-0.085324121|-0.109151429|0.288267255|0.016535497|-53.20970382|111.9735444|131.7691491|-0.0308471429999999|-42.44899997|6.430656017|0.667706375|-1.4189685719999998|-33.18255791|81.41372467|63.52154605|0.456641145|2572.916338|-884.8951120999999|3030.946307|0.332293625|7.083688576|5656.0082|28.81034388|0.021399091|-209.1696096|557.1050635|13.34486989|1.0|3.45|19.0|6.49|4.19|140.04|0.0|110.47|1.0|7.0|27.0|1.0|1.0|3.6|-4.5|9.78e-07|3.17e-05|0.0126|3.39|0.0|2.23e-08|-0.05222|3576.0|-1880.771042|-1880.734215|1114.3|346.71|346.71|0.7025600000000001|-1880.539078|0.2908|3.0517|0.03682626|25.0|7.6021|7.6021
13d_a6|1|0|3.447870607|0.0|0|7.412764017000001|1|1|0.0|-0.045686501|5.351858133|1|0.041728395|0.077158715|0.0|-0.003346018|-0.042531782|-0.10528143|0.126028544|-0.106686991|-0.174259072|0.845481322|0.841971795|0.7995080809999999|0|0.78862121|-0.092581323|-0.110731261|0.19992155|0.030793771|-63.04181168|156.67194009999997|143.9350986|-0.039696112|-51.34295409|14.27820079|0.769432845|-2.103893962|-42.92734103|88.02705449|84.01035117|0.4128711229999999|2882.382522|-1432.613867|3075.022992|0.230567155|9.086171078|6185.117192000001|35.13035671|0.018542644|-366.9322097|692.8471883999999|12.62632467|1.0|3.64|23.0|5.38|4.57|95.85|0.0|121.6|0.0|6.0|32.0|0.0|1.0|3.74|-5.27|1.11e-06|5.42e-06|0.00229|4.23|0.0|3.96e-10|-0.05252|3.6298|-1389.403308|-1389.374844|1219.11|341.57|255.64|0.7007399999999999|-1389.125098|0.2513|11.0994|0.02846332|0.36|6.4437|6.4437
3c_a32|1|1|3.452148526|0.0|0|7.765993078999999|0|0|0.0|0.025890116|5.733341277|0|0.043817204|-0.0522536959999999|2.224112182|-0.00017094|-0.113334836|-0.01180891|-0.097512832|-0.0779821129999999|-0.145525719|0.831186295|0.901864778|0.774363061|1|0.888766719|-0.0679200029999999|-0.0943910459999999|0.216289509|0.015118975|-34.91603827|59.72163595|57.18235134|-0.0288417079999999|-24.94510426|3.995552912|0.693952122|-1.038301506|-17.94949454|57.94025396|42.68833949|0.423167668|2152.627425|-533.7658031000001|1393.156794|0.306047878|5.605165488|4598.027604999999|21.36577928|0.018316536|-199.4122311|370.5811396|9.416090047|1.0|3.22|19.0|6.61|4.68|110.94|0.0|93.05|0.0|3.0|22.0|0.0|1.0|4.02|-4.91|6.65e-07|1.22e-05|0.00399|4.14|0.0|1.28e-07|-0.05487|3.5169|-1633.443791|-1633.419633|903.81|352.54|352.54|0.7034600000000001|-1633.297494|0.5017|3123.0|0.02415856|9.0|8.0458|8.0458
8c_a31|1|0|3.435435563|0.0|0|7.765993078999999|1|1|0.0|-0.012583838|5.733341277|0|0.03995098|-0.106461724|0.0|-0.0080009219999999|-0.1903992189999999|-0.1029580369999999|-0.178276512|-0.053983462|-0.09039853|0.922486359|0.896193695|0.87237334|0|0.626072761|-0.1170607269999999|-0.128067781|0.280934088|0.029669107|-64.57121646|133.3100368|206.2599245|-0.039640027|-38.96685783|9.027343766|0.72308253|-1.66488115|-35.61776956|82.77037329|80.93682766|0.47508938|2251.08563|-918.3558307|1678.6836239999998|0.27691747|6.820988495|4835.748065|30.23944586|0.021986076|-246.1066271|423.1367008|12.12761708|1.0|3.51|16.0|4.89|3.13|114.29|0.0|93.45|0.0|5.0|24.0|0.0|1.0|2.83|-3.63|3.79e-05|0.000237|0.0811|2.38|0.0|7.45e-07|-0.03222|3.8492|-1426.166503|-1426.129055|981.89|322.11|322.11|0.7005|-1425.968408|0.2597|3.3453|0.03744829|0.81|6.0915|6.0915
12a_a5|1|0|2.981252568|0.0|0|7.139660336|1|1|0.0|-0.256282289|5.209486153|2|0.023108466|-0.0036987359999999|0.0|0.00873078|-0.114419442|-0.032601907|-0.006024869|-0.057691345|-0.093973419|0.762866363|0.829536345|0.741588813|0|0.894590896|-0.058605038|-0.067680123|0.337539208|0.0081891369999999|-36.01436435|13.74268646|64.77671525|-0.026030816|-25.55893402|3.0925714930000003|0.746785093|-1.353602454|-22.13179066|50.40529807|41.04680832|0.457755771|2524.410428|-831.8249311000001|899.5599904|0.253214907|8.741980056000001|5294.775577|21.42066499|0.014342828|-303.31208710000004|650.3600841|8.814051518|1.0|3.06|23.0|5.12|4.26|57.7|0.0|119.38|0.0|5.0|29.0|0.0|0.0|3.58|-4.59|5.37e-05|2.56e-05|0.00977|3.38|0.0|1.4800000000000003e-09|-0.04076|4.1610000000000005|-1202.02622|-1201.990542|1140.24|297.97|264.55|0.67169|-1201.750315|0.0296|2.5642|0.03567816|19.0|7.7212|7.7212
13l_a6|1|0|3.433158672|0.0|0|7.412764017000001|1|1|0.0|0.03093879|5.351858133|1|0.0408037829999999|0.090187973|0.0|-0.009326562|-0.037558466|-0.086595185|0.144180269|-0.045794891|-0.073210645|0.8694295409999999|0.84018367|0.827754203|0|0.643098986|-0.118071236|-0.126521431|0.210844002|0.030012523|-82.24617981|182.8275745|248.6104661|-0.0451862259999999|-61.3913735|14.56282911|0.793671137|-2.53042863|-57.29112645|100.8610837|103.1523329|0.4257335779999999|2967.923804|-1762.648513|3127.831037|0.206328863|8.810095892|6462.086665999999|39.65857501|0.018273048|-409.1314702|741.5222707|12.72865798|1.0|3.64|23.0|4.55|3.8|115.15|0.0|124.98|0.0|7.0|33.0|0.0|1.0|3.07|-4.77|3.26e-06|1.7100000000000002e-05|0.0075599999999999|3.39|0.0|1.29e-09|-0.04885|3.5499|-1465.865882|-1465.834958|1249.13|349.26|338.07|0.70515|-1465.560303|0.0165|7.2582|0.03092407|385.0|6.4145|6.4145
24_a20|0|0|0.0|0.0|1|6.842683282|0|0|1.959359883|-0.217098257|4.727387819|2|0.03625|0.087887688|2.041494094|0.009265667|-0.060940703|-0.04104|0.1468474119999999|-0.036258691|-0.060582944|0.616352201|0.802353442|0.607038752|1|0.952027295|-0.061437722|-0.067869875|0.531656762|0.012814211|-38.76683848|12.83518119|30.27049276|-0.02714795|-27.02262995|5.102023479|0.771032243|-1.357397496|-24.46164548|51.30386873|46.85253003|0.457794721|2736.601949|-856.5097809|1961.887639|0.228967757|6.852820269|6109.1040920000005|22.21722343|0.013436544|-342.0394805|664.4562602999999|8.478379683|1.0|3.4|27.0|4.76|4.78|80.28|0.0|119.42|0.0|4.0|31.0|0.0|1.0|3.63|-4.93|1.29e-05|1.17e-05|0.00469|3.52|0.0|4.82e-10|-0.06748|3.5876|-1291.896802|-1291.867578|1169.35|345.59|232.2|0.44916|-1291.647083|0.0108|3.6107|0.02922392|318.0|6.4976|6.4976
20b_a10|0|0|0.0|0.0|1|7.535296702|1|1|2.103422978|0.048567614|5.4161004020000005|2|0.035818182|-0.030238422|1.854149459|0.001965496|-0.042013549|-0.013623188|-0.049452599|0.019531637|0.031942481|0.725009545|0.817426568|0.6980623109999999|1|0.75259177|-0.094975935|-0.088479815|0.6741049840000001|0.013038163|-60.68950774|81.39248686|158.09355980000004|-0.033783202|-36.12803002|5.323735696|0.7616213270000001|-1.85807612|-38.78052212|67.46831286|69.02087825|0.454087415|3085.433676|-1187.308396|2257.777328|0.238378673|7.554743755|7173.225184999999|28.34404003|0.0171045989999999|-334.3514234|769.1246171|10.92981783|1.0|3.54|27.0|4.23|5.0|95.92|0.0|129.73|0.0|5.0|34.0|0.0|1.0|3.66|-5.09|6.05e-06|8.13e-06|0.00364|3.52|0.0|1.1699999999999999e-09|-0.0578399999999999|3.9013|-1465.62724|-1465.587932|1218.74|317.8|208.89|669.0|-1465.333983|0.1382|5725.0|0.03930765|1.1|5.9586|5.9586
