molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|SaasN|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|GATS1pe|FPSA3|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|FPSA5|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Lipinski|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|pIC50
14r_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|3.201732471|5.351858133|-0.06921746|2|0.045277778|0.014148395|0.7087588690000001|-0.322513347|0.007671236|-0.079935667|10.31321824|-0.064006338|2|-0.073945564|-0.17267308|-0.454010253|2|0.616699629|-0.1050445769999999|0.5935522360000001|0.019185345|-55.30494931|12.35476415|0.133777381|86.14846171|-0.03654528|7.956082857|55.62948521|0.7882228370000001|-1.717628177|-25.96781003|66.31173073|-23.53402098|52.67940305|-1106.098986|2306.754114|0.211777163|7.555307147000001|0.873329024|136.37788909999998|-712.2932561000001|0.017092103|11.00678143|0.0|1.0|0.0|1.0|3.47|26.0|3.78|4.58|105.02|3.4|2.0|1.0|120.24|0.0|5.0|31.0|5.0|-6.31|429.47|0.0|0.0|0.0|3.7|0.0|3.72|-1729.1326809999998|678.08|389.92|0.2346|208.71|513.71|0.68115|-1728.924789|-0.15536|-1728.98403|8.2684
19d_a38|0.0|1|0|3.314284769|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.17467835|2|0.04572104|0.019858574|0.0|-0.6999264340000001|-0.011156837|-0.0555594909999999|10.95446448|-0.024688524|1|-0.060668296|-0.128079012|-0.529632789|1|0.7581164340000001|-0.039361255|0.730686013|0.024158903|-80.2776536|15.53007152|0.36832051|236.7675313|-0.04393982|9.98319831|115.6739235|0.7494816990000001|-2.372750256|-48.11018574|94.84426896|-28.24584108|90.37127996|-1525.275418|2995.494247|0.250518301|7.056031803|0.916264002|161.0407189|-980.493036|0.022660131|14.56661536|0.0|0.0|0.0|4.0|4.91|17.0|2.34|1.65|124.32|1.65|1.0|0.0|133.79|0.0|6.0|33.0|5.0|-7.84|444.46|0.0|0.0|0.0|1.94|0.0|4.13|-1500.850957|679.08|338.89|0.3167|230.58|517.77|0.6957800000000001|-1500.621723|-0.15054|-1500.683599|7.9586
4k_a46|0.0|0|0|0.0|0.173180233|1|7.825245291|1|2.145043462|5.587248657999999|-0.088084767|1|0.0510113959999999|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|0.008544799|0.012963356|-0.3860697829999999|1|0.78837943|-0.141706595|0.784722915|0.007038271|-46.76051618|3.801175594|0.121088629|65.39662252|-0.0306644389999999|2.052909907|0.0|0.8732380740000001|-1.471893066|-26.8180173|50.48291318|-16.56101615|53.45751583|-794.928775|1912.936687|0.126761926|5.726809252000001|0.7163519709999999|68.46061366|-429.3190666|0.006892404|3.722397006000001|1.0|0.0|1.0|1.0|3.8|17.0|4.26|4.77|50.94|2.84|1.0|0.0|100.96|0.0|2.0|25.0|3.0|-5.46|333.43|0.0|1.0|1.0|3.79|0.0|4.52|-1053.396715|582.84|278.71|0.2259|228.63|500.36|0.68553|-1053.196897|-0.18542|-1053.249847|7.0969
4i_a46|0.0|0|0|0.0|0.19654443|1|7.825245291|1|2.184105962|5.587248657999999|-0.018872727|1|0.049498645|-0.088884176|0.0|-0.127450387|0.012211602|-0.160741899|10.94638684|-0.125773054|1|-0.060809732|-0.091288438|-0.22302552|1|0.7204791309999999|-0.17856753|0.7172344890000001|0.015663081|-42.48203383|8.847405392999999|0.0592195629999999|33.45060163|-0.025069479|4.997521397|70.55661087|0.763831778|-1.278543436|-18.68604171|49.04951810000001|-14.16067794|41.92840157|-722.1945751000001|2253.484644|0.2361682219999999|6.218233741000001|0.685288314|133.40134070000002|-407.9368676|0.011626803|6.567484272000001|1.0|1.0|1.0|0.0|3.88|17.0|4.79|5.07|39.94|3.06|1.0|0.0|105.43|0.0|3.0|26.0|3.0|-5.31|347.45|0.0|1.0|1.0|4.16|0.0|4.46|-1092.70435|611.74|280.31|0.2805|229.66|546.24|0.69035|-1092.473422|-0.18438|-1092.528145|6.2132
25d_a34|0.0|0|0|0.0|0.0|1|7.412764017000001|1|1.940324546|5.351858133|-0.089654563|1|0.041037037|-0.163072107|0.0|-0.8576484190000001|-0.005017781|-0.1266965|10.95957635|0.00670464|1|-0.211368416|-0.342090037|-0.605891389|1|0.8265507809999999|0.011919831|0.778903495|0.0292772039999999|-82.09024497|19.36462983|0.325717647|215.4372954|-0.044492794|12.8082206|69.64131956|0.7772035959999999|-2.358118108|-44.00298587|95.24066462|-29.42857839|85.89233572|-1559.714654|2564.887803|0.2227964039999999|6.933980884|0.916843118|147.36277019999997|-1031.631874|0.019881997|13.15041965|1.0|1.0|1.0|2.0|3.58|23.0|3.05|3.95|90.3|2.26|1.0|0.0|119.81|0.0|7.0|32.0|5.0|-6.74|427.46|0.0|0.0|1.0|3.21|0.0|6.05|-1426.468726|706.21|290.15|0.2106|290.15|554.05|0.6764600000000001|-1426.243341|-0.1771299999999999|-1426.307095|6.0223
16j_a32|0.0|1|1|3.359912013|-0.082980188|0|7.765993078999999|0|0.0|5.733341277|-0.086195934|0|0.046788618|-0.0667943999999999|2.076106145|-0.778815477|-0.002456725|-0.135618491|10.31100263|0.021997616|3|-0.117577419|-0.202656848|-0.704356423|0|0.79965447|0.032797932|0.762429418|0.023266265|-76.45058155|16.63953228|0.174011588|124.4493461|-0.034287782|11.90023573|45.81893652|0.699790508|-1.817252458|-39.13396528|91.93816239|-24.52188465|71.35869023|-1299.659886|3448.428146|0.3002094919999999|7.357962381|0.7944808170000001|214.7033741|-929.4888072999998|0.021655546|15.48758085|1.0|1.0|1.0|2.0|3.86|19.0|6.49|5.24|149.27|1.57|3.0|0.0|121.3|1.0|8.0|30.0|5.0|-5.73|441.57|1.0|0.0|0.0|4.25|0.0|5.5|-2034.593521|729.78|341.65|0.2907|341.65|631.34|0.70207|-2034.344833|-0.15012|-2034.408854|8.0315
12bd_a36|0.0|1|0|3.497517322|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.045630197|2|0.04625323|0.025649557|0.0|-0.4017244129999999|0.003676818|-0.030990165|10.94639828|-0.0288761339999999|1|-0.101854847|-0.169994208|-0.436345273|1|0.902377067|-0.047786573|0.857993338|0.0177487689999999|-65.65179884|11.7156452|0.167521907|110.578217|-0.035521445|7.733288012999999|0.0|0.78244124|-1.989200921|-30.9716039|75.7932235|-23.44707102|58.63647911|-1313.035977|2403.371086|0.21755876|8.050812711|0.905749421|143.6066496|-866.7115819|0.015363883|10.14142465|1.0|0.0|0.0|2.0|4.95|17.0|3.76|2.5|69.2|2.45|1.0|0.0|133.68|0.0|5.0|31.0|4.0|-6.38|409.49|0.0|1.0|1.0|2.42|0.0|3.79|-1311.560669|706.26|349.84|0.4467|319.66|568.94|0.7044100000000001|-1311.291779|-0.1459|-1311.352257|7.7696
8e_a8|0.0|1|0|3.01599663|0.0|1|7.05012252|0|1.311619189|4.844187086|-0.205927741|0|0.0427891159999999|-0.000766016|0.0|-0.539547088|-0.005310149|-0.102167262|10.94332438|-0.051339286|1|0.090898585|0.183313231|-0.475941912|0|0.650073857|-0.079493088|0.636205913|0.0211004739999999|-64.32539698|12.87136047|0.338509724|206.4920729|-0.04393787|7.851573274|76.40535608|0.803307236|-2.109017754|-43.00500847|75.57562034|-26.80224874|83.37098475|-1286.50794|2080.07805|0.196692764|7.50719734|0.935150832|119.9832494|-784.77418|0.0184428869999999|11.25022336|0.0|1.0|0.0|2.0|3.2|23.0|4.33|4.17|90.11|3.4|2.0|0.0|111.81|0.0|5.0|30.0|4.0|-6.14|403.41|0.0|0.0|0.0|3.71|0.0|7.22|-1376.924308|639.38|378.73|0.3731|267.77|526.86|0.7013|-1376.708067|-0.13719|-1376.766245|4.7014
12y_a36|0.0|1|0|3.479963309|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.065314765|2|0.041767677|0.036174187|0.0|-0.410155116|0.002782748|-0.049845887|10.94917392|-0.028440975|1|-0.095253274|-0.1619981409999999|-0.434990282|1|0.90500247|-0.0498101409999999|0.856135378|0.019404665|-66.24017399|13.04507243|0.16295867|109.55137340000002|-0.036493654|8.769742642|14.40618351|0.755735734|-1.970657299|-34.61187706|78.8341402|-24.53339777|64.53055627|-1324.80348|2304.463084|0.244264266|7.589386902|0.950403792|164.2102614|-890.6187094000001|0.01873364|12.59396622|1.0|0.0|0.0|2.0|4.88|17.0|3.62|2.42|69.2|2.38|1.0|0.0|133.84|0.0|6.0|31.0|4.0|-6.34|407.47|0.0|1.0|0.0|2.37|0.0|3.83|-1310.315063|702.38|319.6|0.4358|319.6|532.91|0.66796|-1310.077567|-0.15671|-1310.137888|7.9208
4h_a46|-3.74433321|0|0|0.0|0.090767245|1|7.825245291|1|2.134072222|5.587248657999999|-0.346835467|2|0.040890805|-0.057256598|0.0|-0.404500343|-0.0008161889999999|-0.021951549|10.31928028|-0.09922757|1|-0.030014575|-0.0488847059999999|-0.516344924|2|0.739180305|-0.134568896|0.6947264059999999|0.010068754|-65.90523417|7.900037181|0.232755725|182.6222935|-0.0305445539999999|6.198442205|19.09455432|0.805506105|-2.015940586|-51.19164773|74.99848132|-23.9655397|73.14480467|-1581.72562|3180.526173|0.194493895|8.138240742999999|0.947878486|152.6017078|-1241.036544|0.011589523|9.093247153|1.0|0.0|1.0|2.0|4.63|23.0|3.46|6.18|124.17|2.27|2.0|0.0|142.08|0.0|6.0|36.0|6.0|-6.38|502.63|1.0|0.0|0.0|3.82|1.0|8.5|-1923.878801|792.61|296.62|0.5451|292.11|682.14|0.54445|-1923.543349|-0.1711599999999999|-1923.611784|6.6402
24_a20|0.0|0|0|0.0|0.0|1|6.842683282|0|1.959359883|4.727387819|0.029711934|2|0.03625|0.087887688|2.041494094|-0.083539572|0.009265667|-0.060940703|10.93106245|-0.04104|1|-0.036258691|-0.060582944|-0.188335708|2|0.616352201|-0.07179846|0.607038752|0.012814211|-42.82548904|8.085691548|0.047972705|30.27049276|-0.02714795|5.102023479|406.1522673|0.771032243|-1.357397496|-24.46164548|51.30386873|-17.13019562|46.85253003|-856.5097809|1961.887639|0.228967757|6.852820269|0.844319927|144.47729840000002|-540.4525990000001|0.013436544|8.478379683|1.0|1.0|1.0|0.0|3.4|27.0|4.76|4.78|80.28|1.86|2.0|0.0|119.42|0.0|4.0|31.0|5.0|-6.26|402.45|0.0|0.0|1.0|3.63|0.0|3.74|-1291.867578|685.66|345.59|0.2495|232.2|551.25|0.44916|-1291.647083|-0.15687|-1291.706729|6.4976
12aw_a36|0.0|1|0|3.28940051|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.115864198|2|0.043383838|0.066435701|0.0|-0.4478724979999999|-0.006877664|-0.1066959869999999|10.96021804|-0.034663063|1|-0.098027247|-0.250781298|-0.4191703539999999|1|0.653741315|-0.056676035|0.632625562|0.023038651|-73.52224315|14.76755422|0.2938251289999999|188.3390873|-0.041292362|9.4658605|1.343623915|0.749052287|-2.06461809|-36.36860892|87.37742985|-26.46800754|71.5057033|-1323.400377|2380.579051|0.250947713|7.545677222999999|0.898338973|160.8550748|-848.2869380000001|0.02161528|13.8551867|1.0|0.0|0.0|2.0|4.73|17.0|3.55|3.0|69.2|2.78|1.0|0.0|123.67|0.0|5.0|31.0|6.0|-6.8|417.41|0.0|1.0|0.0|2.44|0.0|3.66|-1431.373326|666.09|319.85|0.4088|237.0|507.71|0.69109|-1431.180191|-0.15688|-1431.239759|8.0458
14e_a25|0.0|0|0|0.0|0.0|1|6.842683282|0|1.5926486519999998|4.727387819|-0.138693649|2|0.0389622639999999|0.0065927719999999|1.906869097|-0.524066339|-0.00131452|0.002856489|10.93106299|0.011176663|1|0.015497482|0.025802692|-0.50909623|2|0.717460414|0.018432983|0.6954126970000001|0.015024526|-73.51338088|10.99497534|0.275949567|201.94039730000003|-0.038772226|8.046143033|97.78313402|0.806446896|-2.2100168680000003|-54.14823405|84.60373462|-28.3735856|84.98800478|-1617.294379|2620.6698690000003|0.1935531039999999|8.459867391|0.966676175|141.642515|-1183.53898|0.015154859|11.09035375|1.0|1.0|1.0|2.0|3.62|27.0|3.65|4.02|115.79|1.69|1.0|0.0|134.35|0.0|7.0|35.0|5.0|-6.96|462.5|0.0|0.0|0.0|3.02|0.0|6.51|-1520.964156|760.96|312.99|0.2409|212.19|596.96|0.69958|-1520.701142|-0.15787|-1520.767443|7.1249
LY364947_a10|0.0|1|0|2.949609552|0.0|0|6.605297921|0|0.0|4.59511985|-0.00390904|2|0.0273958329999999|0.0938628109999999|2.084955541|-0.084940213|0.007575|0.010202602|10.9303125|-0.006198347|1|0.04209715|0.072909639|-0.204644982|2|0.706034038|-0.012096774|0.681525895|0.009678082|-33.26705198|4.275500834|0.156895451|69.31194102|-0.029665114|1.88879448|0.0|0.7234846559999999|-0.978948758|-15.02735938|41.53157099|-13.10520229|38.29163558|-432.4716757000001|839.5356408|0.276515344|4.702575386|0.948237326|122.1566022|-191.05366730000003|0.018707677|8.264519015|1.0|0.0|1.0|1.0|2.46|21.0|3.97|3.69|54.46|1.74|0.0|0.0|82.56|0.0|2.0|21.0|3.0|-6.02|272.3|0.0|1.0|1.0|2.8|0.0||||||||||||7.2291
11c_a31|0.0|1|0|3.336985072|0.0|0|7.765993078999999|1|0.0|5.733341277|-0.141329185|0|0.037731481|-0.031640011|0.0|-0.847114804|-0.011679927|-0.137912959|10.31169916|-0.085216451|2|-0.0992097109999999|-0.16065803|-0.572548808|0|0.825336018|-0.139933586|0.787929678|0.034256743|-82.24513417|20.06220362|0.435856737|255.2562173|-0.042457317|11.74927853|70.98337779|0.676089232|-1.825664624|-47.33176279|99.31985763|-24.864808|100.8824395|-1069.186744|1770.045716|0.323910768|7.259183801|0.922968238|189.6959033|-626.1611682999999|0.029155542|17.07472346|1.0|1.0|1.0|2.0|3.51|16.0|5.04|3.64|125.57|1.03|1.0|0.0|97.32|0.0|6.0|26.0|6.0|-6.56|371.41|0.0|0.0|1.0|3.04|0.0|4.47|-1559.353434|622.22|321.61|0.2627|321.61|512.9|0.7005899999999999|-1559.194237|-0.15994|-1559.253116|6.8861
4e_a49|0.0|0|0|0.0|0.0|1|7.535296702|1|2.085628989|5.4161004020000005|-0.074495823|2|0.036555556|-0.080255074|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|0.018857363|1|-0.037142108|-0.060391347|-0.403194204|2|0.7541604690000001|0.032396301|0.731643066|0.017142176|-53.89448633|10.51443916|0.242937669|149.0098632|-0.029288891|6.449206277999999|60.11195021|0.650328475|-1.493733437|-35.44835874|68.38360061|-17.96482878|68.30753733|-916.2062675|1647.641653|0.349671525|7.934910277|0.892633982|214.47685|-561.9703647000001|0.023622273|14.48911428|0.0|1.0|1.0|2.0|3.35|21.0|3.4|2.83|92.93|1.25|1.0|0.0|114.08|0.0|6.0|30.0|5.0|-7.52|399.45|0.0|0.0|1.0|2.42|0.0|3.34|-1313.158118|660.22|327.34|0.2273|216.37|504.63|0.68043|-1312.924353|-0.1585099999999999|-1312.98289|7.4685
12an_a36|0.0|1|0|3.489959714|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.046532211|2|0.042739018|0.0966393909999999|0.0|-0.407702102|0.00285431|-0.131674913|10.33556631|-0.031635802|1|-0.07550872|-0.133106642|-0.434819796|1|0.906423012|-0.055405405|0.855081905|0.0173118669999999|-71.0446809|11.69727417|0.163559846|110.5140393|-0.036995649|7.903608682000001|0.0|0.783512615|-1.997765039|-33.56484523|81.70091433|-24.99720254|61.37296195|-1349.848937|2399.367452|0.216487385|8.773001855|0.8042935809999999|146.2760938|-912.0652916|0.015771136|10.65623343|1.0|1.0|1.0|2.0|4.85|17.0|3.33|2.61|94.5|2.51|1.0|0.0|135.47|0.0|6.0|31.0|4.0|-6.64|427.52|0.0|0.0|0.0|2.33|0.0|3.37|-1670.417726|718.98|327.38|0.6702|239.49|571.76|0.69094|-1670.182102|-0.15474|-1670.244686|7.3979
6g_a40|0.0|0|0|0.0|0.0|1|8.421342866|1|1.628664494|6.401917197|-0.261952754|0|0.039863946|-0.120745388|0.607999575|-1.09669629|-0.019683422|0.07194868|10.30179936|-0.251161616|2|0.0312035079999999|0.05728593|-0.588058458|0|0.8316888240000001|-0.340429901|0.808096413|0.017750905|-101.5916383|11.53799852|0.3946532929999999|256.5226419|-0.059045173|7.499640603|47.36081569|0.824204189|-2.657032782|-69.68682788|114.7475987|-38.37906336|118.7493383|-1727.0578510000005|3198.69909|0.175795811|6.95079805|0.740853565|114.2663866|-1122.578856|0.020240097|13.1559604|0.0|1.0|1.0|3.0|4.06|14.0|3.43|2.48|213.89|0.59|1.0|2.0|124.18|1.0|5.0|31.0|7.0|-7.02|474.53|1.0|0.0|0.0|2.37|0.0|7.38|-2521.990118|669.8|440.68|0.4971|373.48|514.77|0.5794199999999999|-2521.8114530000003|-0.11857|-2521.87499|7.3279
12e_a36|0.0|1|0|3.490984269|0.0|0|7.412764017000001|2|0.0|5.351858133|-0.043085717|2|0.040899471|0.144415507|0.0|-0.404736007|0.002951176|-0.0586405829999999|10.95346131|-0.084051264|1|-0.104118159|-0.1763783589999999|-0.43688276|1|0.90414347|-0.144846626|0.856274847|0.019063245|-64.2330904|12.12502373|0.161913613|102.9838531|-0.036203518|7.71202397|5.735288795|0.7610764190000001|-1.918786459|-28.51846223|75.50154216|-23.02695694|56.96241436|-1220.428718|2309.239105|0.238923581|6.767371321000001|0.875194483|151.9654247|-776.2438847|0.017716522|11.26845175|1.0|0.0|0.0|2.0|4.85|17.0|3.24|2.19|69.2|2.24|1.0|0.0|128.72|0.0|5.0|30.0|4.0|-6.55|395.46|0.0|1.0|0.0|2.14|0.0|3.48|-1272.23645|673.57|337.84|0.4537|323.18|507.03|0.70007|-1271.999945|-0.15189|-1272.0579810000002|7.8539
1o_a5|0.0|1|0|2.923171926|0.0|0|6.605297921|0|0.0|4.59511985|0.033105871|2|0.025987654|-0.033273504|0.0|-0.1079910069999999|0.0057302559999999|-0.102739602|10.94518594|-0.008511304|1|0.038275248|0.06759341|-0.231165601|2|0.670787375|-0.016408975|0.650008224|0.01325562|-39.1638643|7.122612351|0.11569628|62.16682117|-0.028770932|3.827177229|1.01402588|0.699913551|-1.093295425|-22.90899675|50.11479279|-15.45942012|49.75766514|-587.4579645|833.537568|0.300086449|7.522366517000001|0.8888980340000001|161.2447749|-315.657463|0.020380352|10.95092849|1.0|1.0|1.0|1.0|2.81|23.0|4.48|4.07|78.25|1.23|0.0|0.0|95.2|0.0|3.0|25.0|4.0|-6.3|323.35|0.0|0.0|1.0|2.95|0.0|2.66|-1043.536121|561.04|297.38|0.3966|275.45|443.88|0.5492100000000001|-1043.422345|-0.1693599999999999|-1043.472984|7.4559
2_a47|0.0|0|0|0.0|0.0|0|0.0|0|0.0|0.0|-0.13117284|2|0.027058824|-0.004557357|1.454085483|-0.3581612489999999|-0.007479445|0.107297513|10.93671092|-0.013580367|0|-0.017113434|-0.0274111779999999|-0.444853768|2|0.916092248|-0.0253134039999999|0.875463345|0.008511123|-47.65477123|4.240150185|0.152675989|76.06154148|-0.036790752|2.112397382|0.958043241|0.784978115|-1.4348393119999998|-20.71307621|55.81329383|-18.32875817|45.81686991|-714.8215685|1242.745585|0.215021885|5.308758149|0.764993595|107.1215986|-356.116445|0.016376351|8.158522603|1.0|0.0|1.0|2.0|2.58|22.0|3.7|4.75|58.04|2.39|1.0|0.0|96.54|0.0|3.0|24.0|3.0|-5.0|313.35|0.0|1.0|1.0|3.58|0.0|3.49|-1010.505024|536.13|333.46|0.2143|333.46|371.19|0.69102|-1010.364507|-0.15446|-1010.412694|6.2
9_a10|0.0|0|0|0.0|0.0|1|7.535296702|1|1.998759814|5.4161004020000005|-0.032199235|2|0.03590535|-0.048732912|1.754798254|-0.285441469|0.007316125|-0.1189611519999999|10.92721632|-0.1048161059999999|1|-0.1475423119999999|-0.239634564|-0.362724972|2|0.7141481129999999|-0.169389445|0.692424727|0.013842683|-59.80726117|9.815155744|0.130554786|92.56988349|-0.028592687|6.959437141|59.95939417|0.73129178|-1.686968561|-29.00379197|71.07688871|-20.27364785|50.72029356|-1196.145223|2284.568215|0.26870822|8.765421221|0.827876677|190.5275895|-848.1268877|0.015893979|11.26962754|1.0|1.0|1.0|1.0|4.0|21.0|3.69|3.68|75.94|1.81|1.0|0.0|130.71|0.0|7.0|33.0|5.0|-6.87|438.52|0.0|1.0|0.0|3.07|0.0|4.51|-1410.005954|740.24|332.32|0.4138|222.72|631.5|0.68962|-1409.69933|-0.15045|-1409.764013|6.7144
3c_a49|0.0|0|0|0.0|0.0|1|7.535296702|1|2.108416128|5.4161004020000005|-0.016347266|2|0.036335697|-0.04696024|1.879769411|-0.248722888|0.006218639|-0.05815918|10.92976555|0.0127926339999999|1|-0.0612829229999999|-0.101919761|-0.384874446|2|0.666785606|0.0211518929999999|0.64702083|0.0148240689999999|-42.3959176|8.477406111|0.203663616|116.4686425|-0.0252377479999999|4.8479546860000005|77.29181095|0.637222556|-1.186174159|-23.47658531|54.85343388|-14.4326528|49.52988301|-678.3346816000001|1667.1178220000002|0.362777444|6.567311051|0.919925763|207.4607002|-387.9176903|0.021783913|12.45751629|0.0|1.0|1.0|1.0|3.18|21.0|3.63|3.87|72.7|1.84|1.0|0.0|109.43|0.0|4.0|28.0|4.0|-6.93|369.42|0.0|1.0|1.0|2.86|0.0|3.99|-1198.634822|613.33|322.71|0.4321|240.36|456.22|0.6692100000000001|-1198.430306|-0.15853|-1198.484646|7.0605
8c_a12|0.0|0|0|0.0|0.0|0|0.0|1|0.0|0.0|-0.055163114|3|0.038787879|-0.106633503|0.0|-0.447739674|-0.004211843|-0.036504737|10.95472932|-0.07003012|0|-0.210669119|-0.370782022|-0.606245231|2|0.905486734|-0.130288596|0.845077891|0.019604202|-52.04233846|10.00357546|0.159602554|81.4415307|-0.038245644|5.104595615|0.0|0.764449832|-1.529825767|-17.44675795|61.66383178|-19.51587692|44.19432689|-780.6350769|1245.6132289999998|0.235550168|5.670223821|0.8957467170000001|120.19586|-398.3402139|0.018855428|9.621493319|0.0|0.0|1.0|1.0|3.91|18.0|2.81|1.59|63.06|2.02|0.0|0.0|98.07|0.0|3.0|24.0|5.0|-6.44|314.34|0.0|1.0|1.0|2.23|0.0|2.76|-1022.750382|551.66|323.37|466.0|284.38|402.43|0.67318|-1022.613451|-0.15571|-1022.663298|7.3979
12b_a32|0.0|1|1|3.477905329|0.0|0|7.765993078999999|0|0.0|5.733341277|-0.055500132|0|0.0388738739999999|-0.044307211|2.153718992|-0.462201267|-0.003484915|-0.031446256|10.31100269|-0.053480599|3|-0.0852122769999999|-0.1534110109999999|-0.584995111|0|0.788133615|-0.090027803|0.7507116140000001|0.016282332|-60.93328667|10.17310723|0.217407|135.83463989999998|-0.027561517|6.356098747000001|65.29222164|0.60420609|-1.267829764|-31.79562339|76.65746734|-17.22027667|61.06285882|-792.1327267000001|3148.185476|0.39579391|7.076348793999999|0.756331814|247.2897528|-494.9199607|0.025166975|15.72418067|1.0|1.0|1.0|2.0|3.47|19.0|6.49|4.19|140.04|1.1|1.0|0.0|110.47|1.0|7.0|27.0|4.0|-6.4|397.52|1.0|0.0|1.0|3.59|0.0|4.12|-1880.732075|663.89|347.27|0.2865|347.27|541.49|0.70258|-1880.537231|-0.14803|-1880.599158|7585.0
15c_a22|0.0|0|0|0.0|0.0|1|6.842683282|0|1.596256692|4.727387819|-0.018518519|2|0.038137255|-0.026986769|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|0.006275578|1|-0.0917078119999999|-0.160566657|-0.364626967|2|0.667111824|0.010828071|0.639264982|0.024561528|-57.66130245|17.68362419|0.133414786|96.05497587|-0.0302219629999999|12.731723|78.22334636|0.661775114|-1.60176404|-34.97658951|75.52188549|-21.75898206|66.26407672|-1153.226049|2092.620825|0.338224886|8.626398368|0.859281634|243.5126145|-830.2910335|0.0248073129999999|17.86058304|0.0|1.0|1.0|1.0|3.49|27.0|3.9|4.18|109.38|1.08|1.0|0.0|128.77|0.0|6.0|34.0|6.0|-6.96|445.48|0.0|0.0|0.0|2.98|0.0|4.79|-1460.571156|715.42|337.46|0.5082|216.15|575.8|0.69113|-1460.324493|-0.15408|-1460.387718|6.1325
15b_a50|0.0|0|1|0.0|0.0|2|7.934155233999999|1|4.112770601|5.82008293|-0.05484142|1|0.032843915|-0.103807905|2.018777006|-0.22696498|0.004641091|-0.06083723|10.94501702|-0.124047802|2|-0.131737048|-0.2185722769999999|-0.310946931|1|0.79846758|-0.216393362|0.764606364|0.020083792|-46.13641893|11.48191704|0.179086516|102.3838797|-0.028069672|6.564219549|0.0|0.639017342|-1.291204916|-26.98929785|60.03646705|-16.04745006|58.69070955|-738.1827030000001|1692.3273379999998|0.3609826579999999|6.89125222|0.919348867|206.3740238|-422.0195386|0.024313507|13.90004811|1.0|1.0|1.0|1.0|3.56|20.0|2.71|3.26|68.76|1.66|1.0|0.0|105.46|0.0|5.0|27.0|4.0|-6.98|357.41|0.0|1.0|1.0|2.37|0.0|2.08|-1160.463663|613.37|305.67|0.1796|305.67|475.99|0.65917|-1160.275856|-0.16737|-1160.330621|7.1024
7_a27|0.0|0|0|0.0|0.0|2|6.842683282|0|3.330197625|4.727387819|-0.050197188|2|0.049625|-0.133453335|1.280380317|-0.288487667|0.010291744|-0.096754293|10.93773474|-0.056500475|1|-0.19575909|-0.323631281|-0.500327496|2|0.6413629129999999|-0.08694032|0.62067794|0.015099075|-47.44936449|8.475438874|0.14888586|83.57286704|-0.0300556429999999|4.757447929|60.73467304|0.763564713|-1.352503929|-19.13983132|55.55559276|-16.87088515|42.57323098|-759.1898319000001|1497.873267|0.236435287|6.446345598|0.875167537|132.7162621|-426.1497425|0.014441323|8.106228264|1.0|1.0|1.0|0.0|3.24|21.0|3.32|3.05|65.6|2.88|0.0|0.0|102.36|0.0|3.0|26.0|4.0|-6.26|345.4|0.0|1.0|1.0|3.14|0.0|5.37|-1122.433757|606.74|300.9|0.4179|300.9|505.5|0.61278|-1122.249324|-0.16734|-1122.304359|9.0
