molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1s|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA5|PPSA3|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|DPSA5|PNSA4|GeomPetitjeanIndex|FPSA1|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (water)|IC50|pIC50
12i_a36|0.0|1|0|0|-4.787087299|7.412764017000001|2|1.2401347459999998|0.043792895|-0.29543904|0.048138468|0.0|-0.011700732|0.128325344|10.96020192|-0.009876543|1|1|-0.007897954|0.135587069|-0.1187503719999999|-0.3344729369999999|1|0.647732719|0.820041835|-0.01509434|0.87043328|0.624142499|-0.0850745409999999|0.332782117|0.01973953|-75.66036485|12.71877085|0.169035768|-0.045665229|-48.75024044|8.195085212|0.7691298590000001|90.11282843|-29.42347522|0.460246812|0.230870141|13.98728916|7707.634338|148.7565508|-1023.755049|38.2555363|-346.8168661|672.4630346|0.0|1.0|0.0|2.0|4.8|3.31|4.04|2.04|0.0|1.0|7.0|-5.2|34.0|8.0|0.0|2.65|6.26e-06|8.6e-06|3.86|0.0|0.0|3.37e-05|5.2297|3.7496|-1645.2030949999998|-1645.171438|666.79|237.08|504.47|0.34255|0.70134|-1644.954647|0.1516|-0.1541|6.6124|12.0|7.9208
12a_a32|0.0|1|1|1|0.0|7.765993078999999|0|0.609420757|0.087371302|-0.057200812|-0.0134169989999999|2.136609567|-0.003484915|-0.031249617|10.31100269|-0.074344282|3|3|-0.001662219|-0.024155151|-0.0852122769999999|-0.1534110109999999|0|0.788133615|0.845443342|-0.125149165|0.8966299409999999|0.7507116140000001|-0.085324121|0.288267255|0.016535497|-68.06885478|10.31184223|0.211297677|-0.0308471429999999|-42.44899997|6.430656017|0.667706375|81.41372467|-19.23685026|0.456641145|0.332293625|13.03685125|5656.0082|207.2244662|-551.8369996|28.81034388|-209.1696096|557.1050635|1.0|1.0|1.0|2.0|3.45|6.49|4.19|1.1|0.0|1.0|7.0|-6.01|27.0|4.0|0.0|3.6|9.78e-07|3.17e-05|3.39|0.0|0.0|8.86e-06|3576.0|3576.0|-1880.771042|-1880.734215|667.68|346.71|548.66|0.7025600000000001|0.7025600000000001|-1880.539078|0.2908|-0.14827|4.2371|25.0|7.6021
3_a20 (SB-525334)|0.0|1|0|0|-0.08980269|6.880384082000001|0|1.183765089|-0.048050965|-0.053897691|0.001821898|1.728260385|0.001924142|-0.175513234|10.95053359|-0.119584218|1|1|0.0033523629999999|0.002992397|-0.169090412|-0.277724429|2|0.818922083|0.7186587|-0.17447922|0.76423988|0.7835436240000001|-0.061128029|0.246005838|0.0123308269999999|-51.80299691|6.965173618|0.1243352319999999|-0.029269046|-29.26136697|3.934338039|0.784910502|58.45718743|-16.53287135|0.457398769|0.215089498|10.9543133|4905.195832|121.495147|-438.9205046|21.06338405|-321.8682802|520.6749407|1.0|1.0|1.0|1.0|3.37|5.2|4.69|1.69|0.0|1.0|3.0|-4.85|26.0|4.0|1.0|3.63|1.42e-05|1.88e-05|3.74|0.0|0.0|1.4e-06|4.9821|3.1728|-1086.585811|-1086.56485|605.71|248.86|498.74|0.49443|0.70168|-1086.329436|0.1171|-0.13417|4.8164|162.0|6.7905
16_a20|0.0|1|0|0|0.0|6.842683282|0|1.401259527|-0.014660441|0.00695144|0.126359252|2.013871268|8.23e-05|-0.061975089|10.93301779|-0.062750442|1|1|0.001157852|0.211127741|-0.070208458|-0.117308016|2|0.7582110409999999|0.7478675859999999|-0.10978034|0.809440795|0.724665638|-0.066137353|0.382481746|0.011604018|-51.18223058|7.634605066000001|0.084994428|-0.029561375|-33.67420774|5.023018225|0.780108103|60.02453683|-19.44924762|0.464473378|0.219891897|15.24926152|5896.394536|144.672972|-639.8099471|24.9314775|-368.5817657|664.4562602999999|1.0|1.0|1.0|1.0|3.5|6.38|5.46|2.2|0.0|0.0|4.0|-6.06|31.0|4.0|0.0|4.37|8.68e-07|2.17e-06|4.69|0.0|0.0|1.22e-08|5.9837|3.5704|-1275.900951|-1275.8670960000002|686.59|207.2|554.41|0.32553|0.69524|-1275.636924|0.1958|-0.1481299999999999|6.5609|26.0|7585.0
5a_a50|0.0|0|1|1|0.0|7.927685046000001|1|1.3972442980000002|-0.203248487|-0.017108794|0.017227585|2.475383677|0.012640587|-0.256097122|10.93256969|-0.130929632|2|2|0.01228899|0.028229556|-0.102607753|-0.168135655|1|0.699970832|0.788709546|-0.203436041|0.847812674|0.6759066159999999|-0.038932964|0.2814514|0.010185297|-34.7974024|5.435098605|0.030107124|-0.022747617|-18.56865899|2.900288114|0.66527517|44.17662122|-12.13862875|0.4528093929999999|0.33472483|10.76914508|4770.917486|178.61652859999998|-278.5298849|18.24602704|-176.38892919999998|462.1867149|0.0|1.0|1.0|0.0|3.5|3.66|4.33|2.62|0.0|1.0|2.0|-3.89|25.0|2.0|1.0|3.47|0.000129|3.14e-05|3.46|0.0|0.0|0.000186|5.6146|4.0159|-1029.930364|-1029.905844|582.98|220.82|455.34|0.39948|0.6725399999999999|-1029.734933|0.1156|-0.16659|5649.0|4.1|5.3872
3_a3|0.0|0|0|0|0.0|7.285506549|0|0.605000514|0.159413311|-0.114647585|-0.015653979|2.063441043|-0.007818326|0.0483259979999999|10.31154314|0.069435247|2|2|-0.006362643|-0.030486489|0.041786524|0.081380229|1|0.913546349|0.8083172479999999|0.123113049|0.885339037|0.8495058259999999|-0.107269779|0.583866845|0.012617742|-45.05306124|5.753894372|0.246193521|-0.035057023|-20.54492513|2.623868963|0.7000038270000001|55.67251784|-15.98657012|0.415122657|0.299996173|8.592908408|4677.617255|136.8031103|-225.9941764|22.83783244|-182.4099648|302.8386149|1.0|1.0|1.0|1.0|3.11|5.0|4.07|1.41|0.0|1.0|2.0|-5.48|21.0|3.0|0.0|3.23|3.32e-06|4.06e-05|3.26|0.0|0.0|0.000218|5.8458|3.3475|-1592.904586|-1592.873593|491.26|212.09|316.65|0.29441|0.69206|-1592.792349|0.0851|-0.14599|2.8045|1175.0|5.93
25d_a34|0.0|0|0|0|0.0|7.412764017000001|1|1.433689841|0.128783829|-0.089654563|-0.163072107|0.0|-0.005017781|-0.1266965|10.95957635|0.00670464|1|1|-0.001685762|-0.263924686|-0.211368416|-0.342090037|1|0.8265507809999999|0.7498681140000001|0.011919831|0.799694715|0.778903495|-0.100582621|0.631894475|0.0292772039999999|-82.09024497|19.36462983|0.325717647|-0.044492794|-54.29641443|12.8082206|0.7772035959999999|95.24066462|-29.42857839|0.478308897|0.2227964039999999|13.29135354|6513.063805|147.36277019999997|-1031.631874|37.86469665|-366.6979266|673.8038326000001|1.0|1.0|1.0|2.0|3.58|3.05|3.95|2.26|0.0|1.0|7.0|-4.61|32.0|5.0|0.0|3.21|2.44e-05|3.3e-05|3.05|0.0|0.0|3.53e-06|4.2732|4.2732|-1426.496796|-1426.468726|706.21|290.15|554.05|0.6764600000000001|0.6764600000000001|-1426.243341|0.2106|-0.1771299999999999|8.0068|0.95|6.0223
24_a47|0.0|0|1|1|0.0|6.86171134|0|1.304328602|0.0453435129999999|-0.1160443999999999|0.0251322929999999|1.081401467|-0.0060410169999999|-0.063708635|10.95005721|0.071506228|1|1|-0.004514441|0.056234624|-0.111494046|-0.2494728939999999|2|0.662080166|0.812650394|0.113432542|0.875198713|0.627160379|-0.075894947|0.214985826|0.021522987|-51.21152885|12.11301576|0.216050899|-0.032498249|-28.82156035|6.81713713|0.611603578|69.27912772|-18.28983173|0.479188295|0.388396422|13.48797266|6022.202634|218.5873217|-432.3234052|29.90471672|-125.6197312|457.1122177|1.0|0.0|1.0|2.0|3.14|2.78|4.64|2.86|0.0|1.0|5.0|-4.61|28.0|5.0|0.0|3.31|2.46e-05|3.05e-05|3.16|0.0|0.0|9.22e-06|3.9675|3.9675|-1696.105723|-1696.071577|578.94|312.5|450.98|0.6835|0.6835|-1695.93106|0.2618|-0.16333|3.6008|3.0|8.5
17a_a10|0.0|0|0|0|0.0|7.535296702|2|1.3438501040000002|-0.218519541|0.021150127|-0.082914437|1.863045777|0.009206558|-0.093735748|10.92970797|0.031632653|1|1|0.01029375|-0.132166258|-0.225935253|-0.360142554|2|0.7019075779999999|0.76281504|0.054069767|0.8044827790000001|0.673253555|-0.055423599|0.463842217|0.020088947|-58.46202420000001|14.20303963|0.146175016|-0.023625536|-41.33310046|10.04165819|0.564726042|76.48633670000001|-16.70343549|0.4918223679999999|0.4352739579999999|16.96492079|7078.918870999999|307.7420338|-743.9958084|29.57794442|-91.52361858|911.2106544|1.0|1.0|1.0|0.0|3.8|3.31|2.5|1.29|0.0|1.0|6.0|-3.68|35.0|6.0|1.0|2.64|0.00021|4.74e-05|2.43|0.0|0.0|2.22e-05|5.5285|3.9887|-1524.557372|-1524.52012|767.6|224.26|603.73|0.32889|0.67671|-1524.187115|0.0867|-0.16562|5.3803|49.0|7.3098
17_a3|0.0|0|0|0|0.0|6.823286122000001|0|0.605019885|0.188373421|-0.118246266|-0.015463451|1.709081227|-0.007540435|-0.041723219|10.31163036|-0.0510707059999999|1|1|-0.006696449|-0.027542873|0.020589494|0.036673175|2|0.881253042|0.767641592|-0.085686119|0.838125715|0.773152968|-0.098658557|0.225087454|0.010321361|-48.88298017|5.251911643|0.1969243769999999|-0.039557272|-24.87357062|2.672377884|0.840062179|55.39769571|-20.12828595|0.4383349039999999|0.159937821|11.12358659|4839.543958|81.38261354|-348.2299886|23.96047156|-346.0738521|353.7528308|1.0|1.0|1.0|1.0|3.13|4.96|4.66|2.37|0.0|1.0|2.0|-5.53|23.0|3.0|0.0|3.71|2.96e-06|1.18e-05|3.88|0.0|0.0|1.11e-05|3.2102|3.2102|-1731.75233|-1731.72355|537.32|386.22|393.58|0.69481|0.69481|-1731.6147670000005|0.4062|-0.13155|4.8815|23.0|7.6383
12_a4|-3.2834578760000004|0|0|0|0.0|7.535296702|1|0.295190368|-0.1494133309999999|-0.271149771|-0.0334644329999999|1.587386096|0.005795666|-0.093414896|10.31168324|0.028152112|1|1|0.009024784|-0.055590089|-0.051501982|-0.085553511|2|0.5687812560000001|0.8157155359999999|0.04172421|0.8749408470000001|0.531333552|-0.070256284|0.636722126|0.01168879|-44.33087544|6.936764267999999|0.194761903|-0.025916226|-26.30835499|4.116653575|0.717772573|53.59101661|-15.38009964|0.470780296|0.282227427|11.7599245|6390.233612|167.4891205|-447.2420348|21.42753878|-258.476202|608.4548423|0.0|1.0|1.0|0.0|3.41|3.69|4.98|2.17|0.0|1.0|4.0|-4.18|29.0|5.0|0.0|3.3|6.57e-05|4.64e-05|2.72|0.0|0.0|5.85e-06|4.8592|3.8083|-1617.861623|-1617.826064|640.67|255.16|503.28|0.63967|0.68825|-1617.57796|0.0464|-0.16224|10.1971|9.29|5032.0
14m_a23|0.0|0|1|1|-4.405643132|7.423568444|0|1.197955072|0.05521348|-0.272389934|0.028217372|0.665608656|0.001027627|-0.034213923|10.3132176|-0.050626415|2|2|0.001951778|0.0879380709999999|-0.07256543|-0.226146643|2|0.560094237|0.798384929|-0.072906704|0.8581143859999999|0.5415996160000001|-0.072795329|0.268552591|0.017992415|-62.09952738|12.51396625|0.0741882|-0.039285786|-43.19105542|8.703631619|0.7958339090000001|74.61692699|-27.32379205|0.476833897|0.204166091|16.42895711|7588.823133|142.0002583|-950.2032192|34.33353583|-411.5129154|658.8108151|0.0|1.0|1.0|1.0|3.51|4.42|6.19|3.82|1.0|1.0|6.0|-6.38|34.0|7.0|0.0|4.41|4.1200000000000004e-07|1.61e-06|4.46|0.0|0.0|2.85e-06|3.6774|3.6774|-1966.968005|-1966.945041|707.56|337.15|572.31|0.65552|0.65552|-1966.721362|0.3335|-0.15208|8.5477|3.0|8.5171
12ac_a36|0.0|1|0|0|0.0|7.412764017000001|2|1.297043188|-0.050997272|-0.073735973|0.03586247|0.0|0.000584134|-0.046730704|10.95345846|-0.0121300989999999|1|1|0.0018565629999999|0.060445359|-0.098698552|-0.166354116|1|0.8058720979999999|0.811459853|-0.020272679|0.863165958|0.770400825|-0.080202334|0.4712820929999999|0.021508835|-72.4798052|14.93372351|0.220326632|-0.036062573|-50.32319912|10.36858115|0.7316461470000001|86.51036063|-25.03847816|0.44477577|0.268353853|14.63702516|6378.288017|186.3198219|-956.1407834|34.22211444|-321.66684580000003|716.9974499|0.0|1.0|0.0|2.0|4.86|3.16|2.09|1.59|0.0|1.0|6.0|-3.81|32.0|5.0|0.0|1.84|0.000154|0.000112|2.36|0.0|0.0|5.4600000000000006e-05|3.8843|3.8594|-1385.606133|-1385.566143|711.77|319.2|554.84|0.56186|0.56357|-1385.3211789999998|0.0249|-0.15675|5.4387|13.0|7.8861
16_a15|-3.726252327|0|0|0|0.0|0.0|0|0.300207157|0.072882981|-0.463771194|-0.003882928|0.0|-0.009769916|-0.109386268|10.31928197|-0.011969556|0|0|-0.00379317|-0.006331105|-0.046871961|-0.0764246109999999|2|0.787100127|0.729432583|-0.018331526|0.77948108|0.72660548|-0.08870471|0.7427725270000001|0.0070920509999999|-69.38556779999999|4.848103252|0.276402595|-0.039472502|-47.4317527|3.31414791|0.868460507|76.07332645|-26.98327637|0.419910645|0.131539493|11.720499900000002|6931.531554000001|89.91997762|-996.0668068|31.07023998|-503.7568532|728.353441|1.0|0.0|1.0|2.0|3.59|3.37|6.02|1.72|0.0|1.0|6.0|-6.0|32.0|6.0|0.0|3.59|9.89e-07|6.14e-06|3.88|0.0|0.0|2.72e-07|4.1731|4.1295|-1770.509465|-1770.448668|716.79|297.1|600.98|0.6541100000000001|0.66615|-1770.217907|0.1409|-0.16871|11.7447|21.0|7.6778
22_a10|0.0|0|0|0|0.0|7.535296702|1|1.343837143|-0.067641834|-0.017163935|-0.026750502|1.880539113|0.008350227|0.01204992|10.92966136|-0.020475007|1|1|0.008903905|-0.042831367|-0.129989728|-0.208132084|2|0.670763832|0.747363443|-0.033474297|0.79665945|0.646474494|-0.053881447|0.775071808|0.016720696|-50.61577509|13.023146|0.130170086|-0.022372463|-39.42279832|10.14325785|0.564323334|71.13124588|-17.4251029|0.422182297|0.435676666|15.30289992|7414.102179|339.3328129|-827.8787647|30.87787063|-100.1982412|916.8601445|1.0|1.0|1.0|0.0|3.74|4.64|5.6|2.8|0.0|1.0|6.0|-5.34|36.0|5.0|0.0|4.26|4.55e-06|2.95e-06|4.1|0.0|0.0|2.03e-07|4.8251|3.8517|-1544.237634|-1544.203968|770.92|256.95|602.93|0.4483899999999999|0.6834100000000001|-1543.893507|0.1922|-0.16095|6.5841|1.1|5.9586
6g_a40|0.0|0|0|0|0.0|8.421342866|1|0.604893315|0.102683335|-0.261952754|-0.120745388|0.607999575|-0.019683422|0.07194868|10.30179936|-0.251161616|2|2|-0.018182514|-0.221674172|0.0312035079999999|0.05728593|0|0.8316888240000001|0.832499949|-0.340429901|0.8917390820000001|0.808096413|-0.164941808|0.400587529|0.017750905|-101.5916383|11.53799852|0.3946532929999999|-0.059045173|-66.03405036|7.499640603|0.824204189|114.7475987|-38.37906336|0.425569146|0.175795811|12.10032156|7822.892656|114.2663866|-1122.578856|46.56499428|-421.4621621|590.1686672000001|0.0|0.0|1.0|3.0|4.06|3.43|2.48|0.59|2.0|3.0|5.0|-7.22|31.0|7.0|0.0|2.37|6.049999999999999e-08|1.93e-05|3.06|1.0|0.0|0.6459999999999999|3.3197|2.8135|-2522.023752|-2521.990118|669.8|373.48|514.77|0.58454|0.5794199999999999|-2521.8114530000003|0.1307|-0.11857|8.9454|47.0|7.3279
47n_a18|0.0|0|0|0|0.0|7.03438793|1|1.251175627|0.0487694459999999|-0.057061805|0.017491759|0.0|0.000271488|-0.003276575|10.94702025|-0.048404296|0|0|0.001705837|0.026244774|-0.172015161|-0.258092915|0|0.722991132|0.696612213|-0.083719099|0.726888951|0.711628292|-0.079299822|0.288989992|0.0106152389999999|-75.24728669|8.759783644|0.207570604|-0.031974244|-62.09468789|7.228646444|0.783921929|86.44740177|-26.38541222|0.482565384|0.216078071|20.17045476|7909.580851999999|178.30942439999998|-1676.556573|33.65821422|-468.58948260000005|1306.125688|1.0|1.0|1.0|3.0|4.69|3.67|3.31|2.72|1.0|1.0|13.0|-6.02|40.0|4.0|0.0|2.76|9.48e-07|5.7e-06|4.1|0.0|1.0|9.44e-08|3.2028|3.2028|-1743.3283440000002|-1743.299948|879.92|387.11|799.02|0.6914600000000001|0.6914600000000001|-1740.5852670000002|0.5056|-0.13138|3.3568|64.0|7.1938
12h_a36|0.0|1|0|0|0.0|7.412764017000001|2|1.297043828|-0.128701804|-0.041228471|0.059920602|0.0|0.00127667|-0.003014954|10.96020037|-0.051080247|1|1|0.003077071|0.100530266|-0.1430106119999999|-0.239932418|1|0.8913597320000001|0.820041835|-0.089459459|0.87043328|0.84179881|-0.073572836|0.3726296|0.027905055|-70.19826261|18.27258858|0.180385475|-0.035734517|-45.96672487|11.96512593|0.665254541|87.85958486|-23.39942087|0.464544951|0.3347454589999999|13.87400978|6159.17335|219.1956304|-827.4010477|35.1736357|-216.42159590000003|679.7230552999999|0.0|1.0|0.0|2.0|4.8|2.77|1.89|1.72|0.0|1.0|6.0|-3.95|31.0|5.0|0.0|1.81|0.000113|8.499999999999999e-05|2.65|1.0|0.0|8.340000000000001e-05|5.1998|3.4554|-1347.481013|-1347.451759|697.29|238.44|535.67|0.34589|0.7014600000000001|-1347.199963|0.0056|-0.14247|8.7377|14.0|7.8539
17c_a50|0.0|0|1|1|0.0|7.934155233999999|2|1.347835869|-0.212075666|0.024219848|0.021572081|2.193763306|0.01130519|-0.144763835|10.94500663|-0.120904775|2|2|0.012222674|0.034485992|-0.233451925|-0.373205592|1|0.762883243|0.774994313|-0.212611846|0.816442883|0.728169863|-0.051905615|0.446454378|0.021675174|-50.69922125|14.91199042|0.10280106|-0.021745577|-34.87982686|10.25908547|0.569750429|66.7258111|-14.96042594|0.49503436|0.430249571|16.45688922|6438.380804|296.00120400000003|-627.8368834|26.25785813|-95.97318605|849.1345426000001|1.0|1.0|1.0|0.0|4.12|3.59|3.53|1.91|0.0|1.0|6.0|-3.8|33.0|5.0|1.0|3.1|0.000158|3.75e-05|2.86|0.0|0.0|7.08e-05|4.2397|4.0432|-1411.187392|-1411.157813|746.5|292.44|596.23|0.63122|0.66213|-1410.838844|0.1801|-0.16697|8.5146|69.0|7.1612
11_a47|0.0|0|0|0|0.0|0.0|0|1.381898438|0.035230036|-0.156077888|-0.0586047379999999|1.311097861|-0.007419345|0.081235787|10.93671007|0.046339015|0|0|-0.00580273|-0.120383371|-0.038723054|-0.079543257|3|0.702719047|0.715054643|0.07716247|0.770028429|0.686454722|-0.08164597|0.572646116|0.008462682|-59.10798423|5.184267117|0.203136607|-0.035945973|-36.20974614|3.175899139|0.816608795|66.9895812|-22.02062158|0.4686568239999999|0.183391205|11.22841564|6736.717611|112.34605729999998|-687.9851765999999|26.96593732|-387.9111844|670.2339441|1.0|1.0|1.0|2.0|3.28|5.58|6.68|3.0|0.0|0.0|4.0|-6.29|32.0|5.0|0.0|4.69|5.110000000000001e-07|9.32e-07|5.06|0.0|0.0|1.19e-08|3.7253|3.7253|-1396.184699|-1396.145101|654.49|332.82|549.52|0.6915399999999999|0.6915399999999999|-1395.922861|0.2321|-0.1546|4.6111|0.04|7.4
14q_a23|0.0|0|1|1|0.0|7.423568444|0|1.19796338|0.141057047|-0.130330047|0.064903564|0.720966302|0.002243702|-0.058543701|10.31321757|-0.056324491|2|2|0.002496501|0.121109106|-0.017918675|-0.033435987|2|0.77007911|0.808928963|-0.089657283|0.871119857|0.7333675390000001|-0.08960718|0.227948491|0.02158178|-66.16349731|14.81701129|0.226805402|-0.039682061|-45.42467289|10.17264683|0.777340899|79.42966327|-27.24379301|0.472004985|0.222659101|16.53853737|6982.066379000001|152.86702240000002|-953.9181308|35.04742005|-380.8178266000001|693.3423458|0.0|1.0|0.0|2.0|3.52|2.57|3.12|2.28|1.0|1.0|6.0|-5.21|33.0|5.0|0.0|2.62|6.11e-06|4.03e-05|2.46|0.0|0.0|5.03e-05|3.6431|3.6431|-1798.645459|-1798.6108739999995|714.22|340.33|554.59|0.5949|0.5949|-1798.3704079999998|0.4943|-0.14854|12.0503|16.0|7.8069
13b_a5|0.0|1|0|0|0.0|7.153833802|1|1.338814635|-0.142746146|0.011339656|-0.006314305|0.0|0.0064510459999999|-0.104404004|10.94530329|-0.017963913|1|1|0.0066003869999999|-0.010368468|-0.055701188|-0.091464693|2|0.6700114770000001|0.765309977|-0.0330907489999999|0.8184221559999999|0.653356347|-0.0694958329999999|0.468748106|0.0138892369999999|-48.3067033|8.980592802|0.168442764|-0.02636836|-31.23446039|5.806729729|0.654076389|62.24204745|-17.04942469|0.455921715|0.345923611|15.48959317|5678.380299|223.6695238|-562.2202871000001|26.06641209|-199.2474147|638.8437454|1.0|1.0|1.0|1.0|2.97|4.64|4.06|1.96|0.0|1.0|5.0|-4.24|30.0|4.0|1.0|3.26|5.69e-05|3.75e-05|3.01|0.0|0.0|1.72e-06|4.6733|4.1793|-1276.066049|-1276.030896|672.43|265.31|503.93|0.32779|0.57482|-1275.806761|0.3064|-0.17274|4.7964|0.11|6.9586
4c_a49|0.0|0|0|0|0.0|7.535296702|1|1.343847672|-0.048954892|-0.044371138|-0.099764463|1.78683516|0.001379959|-0.102999091|10.92777281|0.006194124|1|1|0.00202792|-0.163476035|-0.001005604|-0.001647802|2|0.7745214140000001|0.7796063109999999|0.010868461|0.826523164|0.752601535|-0.087753156|0.407675441|0.012079228|-55.59622798|7.782541015|0.23840176|-0.029809452|-35.82016427|5.014223225|0.724053828|66.77901229|-19.20596967|0.473304159|0.275946172|16.089682800000002|6046.668361|177.78970959999998|-680.5831211|26.5256103|-288.71184960000005|707.2397315000001|1.0|1.0|1.0|2.0|3.49|3.55|3.19|1.47|0.0|1.0|7.0|-3.5|31.0|5.0|0.0|2.6|0.000314|0.000265|1.81|0.0|0.0|4.4e-06|5.74|3.8067|-1332.647233|-1332.607539|705.55|216.0|533.87|0.4164199999999999|0.67789|-1332.336755|0.0821|-0.15925|4.9358|255.0|6.5935
11a_a31|0.0|1|0|0|0.0|7.773594467000001|1|0.610138462|-0.045290366|-0.259732443|-0.087576474|0.0|-0.022093578|-0.1217573119999999|10.31170041|-0.019865299|2|2|-0.017433557|-0.149933348|-0.1068420919999999|-0.1829166189999999|0|0.861302755|0.8433024170000001|-0.030335912|0.910334509|0.819138461|-0.151872243|0.271818874|0.041435152|-81.26889906|20.91187076|0.513245044|-0.056833284|-41.01552988|10.55399384|0.735254945|97.23036756|-28.68314085|0.451795285|0.264745055|10.5643234|4940.657452|133.6139513|-492.1863586|39.01114987|-237.4612264|302.14325319999995|0.0|0.0|1.0|2.0|3.26|3.93|2.94|0.57|0.0|2.0|3.0|-4.81|23.0|6.0|0.0|2.42|1.5399999999999998e-05|0.000161|2.53|0.0|0.0|0.00731|3.8042|3.8042|-1441.452616|-1441.411622|529.63|325.92|407.76|0.69222|0.69222|-1441.327731|0.2797|-0.15515|8.9667|0.19|6.7212
17a_a6|0.0|1|0|0|0.0|7.412764017000001|1|1.424257628|0.101940358|-0.0265090529999999|0.04129257|0.0|-0.00460563|0.078798543|10.94948984|-0.060774312|1|1|-0.00194781|0.068338372|-0.10896749|-0.180339002|1|0.850080948|0.7722228729999999|-0.106323149|0.8299950709999999|0.8013954109999999|-0.096082495|0.350977745|0.031147305|-71.75703418|20.43213226|0.2469173469999999|-0.041567592|-47.07146289|13.40315088|0.77193498|84.75077935|-27.26767299|0.483320982|0.22806502|16.13665395|5996.580489|149.60699319999998|-894.3577948999999|35.323795000000004|-356.769966|627.4287311|1.0|1.0|1.0|2.0|3.52|4.98|4.32|1.7|0.0|1.0|5.0|-5.81|31.0|5.0|0.0|3.59|1.56e-06|6.69e-06|4.09|0.0|0.0|4e-07|3.5421|2.9753|-1350.102634|-1350.078838|696.96|350.03|574.02|0.69627|0.7024|-1349.830672|0.0101|-0.12425|5604.0|24.0|7.6198
3e_a32|0.0|1|1|1|0.0|7.773594467000001|0|0.609420788|0.015619823|-0.058503168|-0.057366352|2.220794149|0.000655875|-0.114649277|10.31100276|-0.080731823|3|3|0.002004382|-0.1046390059999999|-0.076494363|-0.1395294259999999|0|0.8315372|0.8046468659999999|-0.12378337|0.85921771|0.77923808|-0.073411249|0.290874543|0.0124235339999999|-53.92151824|6.69516884|0.131830389|-0.030786645|-29.05885545|3.608094688|0.7752553659999999|60.86894767|-16.59123638|0.4513338939999999|0.224744634|10.68709999|4827.877259000001|121.1171726|-348.70626539999995|21.40099522|-296.6758413|421.3548777|1.0|1.0|1.0|1.0|3.33|6.8|5.24|1.94|0.0|1.0|3.0|-6.52|23.0|3.0|0.0|4.3|3.02e-07|6.6e-06|4.47|0.0|0.0|4.13e-05|3.5589|3.5589|-1672.748189|-1672.722302|578.77|348.38|456.76|0.7025399999999999|0.7025399999999999|-1672.576776|0.2914|-0.14754|5.6928|8.0|8.0862
7d_a10|0.0|0|0|0|0.0|7.535296702|1|1.34384996|-0.117302383|-0.017919404|-0.042667459|1.591760572|0.00870171|-0.071185424|10.929819300000002|-0.0325418129999999|1|1|0.008513576|-0.09209689|-0.041520889|-0.089622042|2|0.531023495|0.809056885|-0.051603612|0.869684772|0.525816226|-0.059327943|0.421731106|0.010495008|-37.61597161|5.567989142999999|0.158947933|-0.024733154|-19.95666068|2.9540236560000004|0.729585423|45.08492005|-13.12185056|0.484115691|0.270414577|11.82615475|5174.981962|143.4649092|-299.34991010000005|17.98535187|-243.607074|460.1866123|1.0|1.0|1.0|0.0|3.21|4.92|4.97|3.04|0.0|1.0|2.0|-4.22|26.0|4.0|1.0|3.95|5.98e-05|1.9e-05|3.62|0.0|0.0|5.04e-06|5.8433|3.8856|-1129.198363|-1129.175857|574.87|212.18|417.68|0.32059|0.68393|-1129.003694|0.0941|-0.1633099999999999|3.4695|928.0|6.0325
