molecula|SddssS|NaaNH|SaaNH|SssssC|NaasN|SRW09|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC7i|MATS1i|AATSC1i|n6aHRing|BIC2|MATS8s|SIC2|RASA|FNSA5|PBF|FPSA3|PNSA3|TPSA_x|FNSA4|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomShapeIndex|GRAV|PPSA1|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|pIC50
5f_a40|0.0|0|0.0|0.0|1|8.149890544|1.656591081|-0.004886759|-0.008387329|-0.0468504759999999|0|0.042936508|-0.085493191|0.769837491|-0.293556526|0.000663516|0.166865076|10.31198329|-0.155235986|0.100535344|0.18254908|0|0.811339477|-0.465573352|875.0|0.7414714309999999|-0.10969397|0.0528268609999999|0.020236763|-52.44868801|119.4441339|-0.041135239|63.48466425|0.814393685|-24.23209217|57.61052946|-19.00510637|0.484099946|1932.388838|342.5710869|-608.163404|0.185606315|0.938359946|3963.475837|85.75294257|-290.5093357|746.7683199|6.930245797|1.0|0.0|0.0|1.0|1.0|1.0|0.21|14.0|-3.69|2.94|101.52|0.0|78.56|0.0|3.0|-3.97|-6.47|0.0|0.0|2.23|0.000108|0.000491|0.14|2.2|0.0|0.0|0.000207|3.8036|3.5|3.0611|-1232.983157|-1232.959261|487.57|793.54|405.03|0.2747|0.69727|-1232.851443|0.0415|-0.13057|-1232.898044|6.9508
3i_a32|0.0|1|2.417426304|-4.547725143|0|7.78113851|0.0|-0.157360524|-0.012358668|-0.363243817|0|0.05052381|-0.21362765|1.711001131|-0.4449120629999999|-0.0131506889999999|-0.26785886|10.3110028|-0.8373173840000001|-0.054335108|-0.212967423|0|0.833699527|-0.337053202|0.902293804|0.893827987|-0.1132851459999999|0.259644227|0.015296821|-49.17963359|55.97682661|-0.044627482|0.201037767|0.77072347|-25.92886531|71.27609889|-23.52884474|0.422644726|2471.4299920000003|471.2508776000001|-776.4518766|0.22927653|0.732035793|5656.349227000001|120.8809386|-285.465827|1007.432506|11.54903146|1.0|0.0|1.0|1.0|1.0|1.0|0.13|19.0|-6.96|6.76|110.94|2.0|88.28|0.0|3.0|-6.27|-5.53|1.0|0.0|4.37|5.37e-07|6.85e-06|0.00251|4.23|0.0|0.0|1.0900000000000001e-07|3642.0|3.38|3642.0|-1891.833327|-1891.811327|530.5|876.0|340.43|0.4765|0.70322|-1891.738614|0.4765|-0.1476|-1891.790935|8.2366
15b_a10|0.0|0|0.0|0.0|1|7.535296702|2.145379897|-0.197213588|-0.002413027|0.024214591|2|0.033219955|-0.111812184|2.0455289690000003|-0.149607679|0.011484257|-0.082365722|10.92966694|-0.175869992|-0.174170642|-0.27395395|2|0.791078367|-0.058258414|0.83320417|0.921918974|-0.07358373|0.697099355|0.015973068|-31.76194123|53.52386591|-0.024105015|118.6253241|0.670236374|-21.77253505|62.53159836|-16.52377848|0.414077981|2716.468606|631.9674549|-958.3791518|0.329763626|0.706711759|6105.426726|226.0501037|-233.3911134|1429.912176|12.09059037|0.0|1.0|1.0|1.0|1.0|0.0|0.32|21.0|-8.18|4.34|56.07|1.0|123.73|0.0|7.0|-4.35|-6.34|0.0|1.0|3.66|4.46e-05|2.28e-05|0.00943|3.49|0.0|0.0|6.609999999999999e-09|5.7620000000000005|2.74|3.7625|-1317.766641|-1317.736865|721.17|1231.3|329.52|0.3575|0.68906|-1317.429772|0.1595|-0.15579|-1317.4913390000002|7.0706
14e_a25|0.0|0|0.0|0.0|1|6.842683282|1.5926486519999998|0.039261746|-0.008591251|-0.138693649|2|0.0389622639999999|0.0065927719999999|1.906869097|-0.524066339|-0.00131452|0.002856489|10.93106299|0.010976703|0.015497482|0.025802692|2|0.776960216|-0.144369439|0.8322445820000001|0.7240504329999999|-0.1004553119999999|0.448918026|0.015024526|-73.99302943|201.94039730000003|-0.038772226|97.78313402|0.806446896|-54.14823405|84.60373462|-28.3735856|0.491527882|3126.080106|529.8614286999999|-1617.294379|0.1935531039999999|0.966676175|6952.485076999999|141.642515|-448.516796|2005.4567600000005|11.09035375|1.0|1.0|1.0|1.0|1.0|2.0|0.07|27.0|-9.14|3.65|115.79|1.0|134.35|0.0|7.0|-5.14|-6.96|0.0|0.0|3.02|7.29e-06|1.86e-05|0.0085799999999999|3.04|0.0|0.0|7.31e-10|5.8431|6.51|3.9613|-1521.012915|-1520.964156|760.96|1300.08|312.99|0.2409|0.69958|-1520.701142|0.0007|-0.15787|-1520.767443|7.1249
9h_a40|0.0|0|0.0|0.0|1|7.515889085|1.7679629630000002|0.014753178|-0.009041931|-0.126968715|0|0.039444444|0.157606277|0.814591837|-0.343593366|0.003782277|0.133376308|10.31197223|0.270048551|0.048470175|0.08305063|0|0.740778143|-0.160855189|0.8022014000000001|0.864310149|-0.095803029|0.219852623|0.012390387|-46.04148264|67.89350333|-0.041058441|0.0|0.863884935|-23.03722449|53.60044379|-20.54391962|0.482124665|2073.354193|432.46450360000006|-719.0371868|0.136115065|0.930966649|4322.734135|68.10626265|-364.1454816|832.3298135|5.664631335|1.0|1.0|1.0|0.0|1.0|0.0|0.11|20.0|-6.51|4.59|67.66|1.0|93.19|0.0|3.0|-5.65|-5.06|0.0|1.0|4.06|2.23e-06|7.6e-06|0.00244|4.51|0.0|0.0|3.09e-07|4.2372|3.9|3.3675|-1293.174246|-1293.151333|526.38|868.84|368.18|0.3851|0.69809|-1293.033723|0.2721|-0.14047|-1293.083512|5.4001
12f_a30|0.0|0|0.0|-4.734662095|0|7.412764017000001|0.0|0.156569208|-0.015345198|-0.274237737|2|0.041555556|0.1468972409999999|0.0|-0.874676289|-0.00695299|-0.008663584|10.31162828|0.4304505939999999|-0.077457998|-0.226973911|1|0.8246767140000001|-0.043091382|0.876441789|0.8357464459999999|-0.108935062|0.56363596|0.01570263|-63.81176255|115.8783181|-0.0452183279999999|1.45550709|0.815175332|-45.01820228|89.21786458|-31.90082427|0.472521727|3305.792133|589.6060704|-1690.743686|0.184824668|0.8958126809999999|7634.176316|130.3909181|-444.7025522|2074.08593|12.36587885|1.0|0.0|1.0|1.0|0.0|1.0|0.17|17.0|-7.18|4.43|90.88|2.0|133.96|0.0|7.0|-6.7|-5.66|0.0|0.0|3.42|1.99e-07|1.2e-06|0.000579|5.05|0.0|0.0|6.61e-08|5.0587|5.52|3.5298|-1988.032639|-1987.998635|729.87|1225.63|351.25|0.2166|0.68471|-1987.782125|0.1596|-0.14958|-1987.848015|7.7144
12bh_a36|0.0|1|3.50075137|0.0|0|7.412764017000001|0.0|-0.052761366|-0.006687484|-0.047482048|2|0.044197531|0.001012669|0.0|-0.401249012|0.003676818|0.075747971|10.94728093|0.0016901289999999|-0.101854847|-0.169994208|1|0.78699829|-0.211972014|0.833398429|0.833491953|-0.09959401|0.317612728|0.017627098|-47.04367494|110.81353529999998|-0.035569289|0.0|0.783294222|-31.30825225|76.46867897|-23.6718811|0.482052584|2773.193279|554.7010591|-1325.625342|0.216705778|0.930697921|5957.443236|144.22085800000002|-377.0728785|1692.3721690000002|10.18741188|1.0|0.0|0.0|1.0|0.0|2.0|0.21|17.0|-7.34|3.76|69.2|1.0|133.68|0.0|5.0|-4.54|-6.38|0.0|1.0|2.42|2.8600000000000004e-05|2.5e-05|0.0102|3.41|0.0|0.0|4.55e-08|3.8811|3.79|3.6255|-1311.589612|-1311.558898|715.94|1208.61|341.97|0.4386|0.7039|-1311.293683|11.0|-0.14915|-1311.356102|7.8539
4q_a46|0.0|0|0.0|0.09591943|1|7.832410927000001|2.151582577|-0.2520920439999999|-0.001250008|0.004704245|2|0.0462962959999999|-0.012611536|0.0|-0.066250447|0.012173202|-0.155661124|10.96363644|-0.019471024|-0.1214838219999999|-0.187559576|2|0.807871283|-0.15266708|0.848935944|0.913550004|-0.070035423|0.258420996|0.014510206|-29.12008262|48.25357162|-0.021010627|72.14599138|0.61955726|-16.25388148|49.37907349|-11.72744747|0.487775649|2234.596293|509.9138517|-586.3723734|0.38044274|0.952269544|4992.497361|212.350744|-133.46593529999998|946.4377411|10.28758193|1.0|1.0|1.0|1.0|1.0|0.0|0.38|17.0|-6.94|4.09|52.83|0.0|102.63|0.0|4.0|-3.41|-6.54|0.0|1.0|3.15|0.000389|0.000129|0.0449|2.65|0.0|0.0|1.14e-07|4.5296|2.57|4.5296|-1108.751283|-1108.729426|606.7333|1043.05|273.72|0.1432|0.69002|-1108.511662|0.1432|-0.1903|-1108.566571|6129.0
5_a18 (BIBF0775)|0.0|0|0.0|0.0|0|7.03438793|0.0|0.0160123|-0.005220163|-0.015946718|1|0.035478927|-0.0366107389999999|0.0|-0.391512249|0.002526619|0.0002403959999999|10.94702058|-0.054916741|-0.144352593|-0.216531385|0|0.7395978390000001|-0.001626287|0.774859029|0.8432358679999999|-0.078246932|0.420002762|0.008501088|-52.09190866|118.3671077|-0.029755876|50.25564119|0.8159410579999999|-39.33277643|67.25977848|-22.46761997|0.483962172|3115.979466|636.6978809999999|-1595.201018|0.184058942|0.937842434|7221.114573000001|138.97646310000002|-477.1120625|1955.044427|8.178259299999999|0.0|1.0|0.0|1.0|1.0|2.0|0.32|18.0|-9.21|4.09|76.5|3.0|155.95|0.0|8.0|-6.07|-5.96|0.0|1.0|3.2|8.590000000000001e-07|1.91e-06|0.000946|4.73|0.0|0.0|6.18e-10|3.2027|8.45|3.2027|-1572.313227|-1572.290174|817.02|1446.02|378.13|0.4825|0.69298|-1571.843719|0.4825|-0.13154|-1571.914419|7.4685
17b_a6|0.0|1|3.375166525|0.0|0|7.412764017000001|0.0|0.1012747369999999|-0.01272079|-0.0265090529999999|1|0.042739018|0.139594234|0.0|-0.6869226490000001|-0.00460563|-0.0385646|10.949638|0.231025646|-0.10896749|-0.180339002|1|0.7788169070000001|0.002947625|0.8370824240000001|0.753949098|-0.109195656|0.318652397|0.03122461|-62.63196368|161.4509401|-0.041494349|557.7093661|0.7706671740000001|-41.0971443|84.71888279|-27.2272998|0.4548818979999999|2816.0632920000003|494.7179214|-1361.36499|0.229332826|0.834464855|5985.963521|150.48105900000002|-355.2067434|1766.4758989999998|13.06809384|1.0|1.0|1.0|1.0|1.0|2.0|0.12|23.0|-9.01|4.98|95.85|2.0|116.79|0.0|5.0|-5.81|-5.89|0.0|0.0|3.6|1.56e-06|6.69e-06|0.00274|4.09|0.0|0.0|9.77e-10|3.5444|4.04|2.9964|-1350.102764|-1350.078181|690.98|1168.62|413.78|0.3949|0.7016100000000001|-1349.830814|0.0033|-0.12545|-1349.892156|6.8153
17a_a25|0.0|0|0.0|0.0|1|6.842683282|1.826085128|0.0055894319999999|-0.004137083|-0.036457743|2|0.043274232|-0.017081614|2.008884939|-0.248224991|0.0063846319999999|-0.0688716509999999|10.93106298|-0.02776212|-0.047099434|-0.07654898|2|0.748718056|0.168247187|0.8005589320000001|0.874586929|-0.079378741|0.348821736|0.012665055|-44.46905084|89.44809639|-0.0297670279999999|80.30332825|0.755980502|-31.71656603|67.57985355|-21.2306737|0.468791604|2907.309477|623.7797651000001|-1188.917727|0.244019498|0.882500365|6250.571217000001|174.0415044|-365.1448527|1572.683056|10.96472369|1.0|1.0|1.0|1.0|1.0|1.0|0.11|27.0|-9.98|4.83|72.7|2.0|131.06|0.0|7.0|-5.12|-6.18|0.0|0.0|4.04|7.5e-06|7.44e-06|0.00323|3.9|0.0|0.0|1.05e-10|5.2683|6.04|3.9347|-1391.625102|-1391.588873|747.06|1271.9|315.11|0.4076|0.6722|-1391.321455|0.1735|-0.16304|-1391.385492|7.6021
3e_a32|0.0|1|3.501917045|0.0|0|7.773594467000001|0.0|0.015619823|-0.006553709|-0.058503168|0|0.044949495|-0.057366352|2.220794149|-0.275255791|0.000655875|-0.114649277|10.31100276|-0.1046390059999999|-0.076494363|-0.1395294259999999|0|0.8046468659999999|-0.061561535|0.85921771|0.8681696109999999|-0.100056595|0.290874543|0.0124235339999999|-39.56206964|71.04473954|-0.030786645|0.0|0.7752553659999999|-21.32040233|60.86894767|-16.59123638|0.4513338939999999|2212.661182|467.865447|-647.0582188|0.224744634|0.822602107|4827.877259000001|121.1171726|-296.6758413|834.6388134|6.94742943|1.0|1.0|1.0|1.0|1.0|1.0|0.24|19.0|-6.92|6.8|110.94|1.0|97.86|0.0|3.0|-6.52|-5.2|0.0|0.0|4.3|3.02e-07|6.6e-06|0.00225|4.47|0.0|0.0|1.2099999999999998e-07|3.5589|3.52|3.5589|-1672.748189|-1672.722302|578.77|956.67|348.38|0.2914|0.7025399999999999|-1672.576776|0.2914|-0.14754|-1672.62984|8.0862
12ab_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.0|-0.026189286|-0.008528077|-0.030346359|2|0.043854875|0.018023992|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|0.03046828|-0.12254489|-0.207153446|1|0.809127478|0.078325164|0.855880335|0.7997534890000001|-0.1008879709999999|0.4605456229999999|0.031588146|-58.23149599999999|140.93076580000002|-0.031859359|0.0|0.603952976|-40.9825333|92.49334877|-22.42218278|0.461207954|3118.431712|562.8556061|-1278.064418|0.3960470239999999|0.856003642|6918.884105|278.7324985|-146.321375|2116.165447|21.48976996|1.0|0.0|1.0|1.0|1.0|1.0|0.21|17.0|-6.83|3.94|100.11|2.0|140.26|0.0|7.0|-5.61|-6.39|0.0|0.0|2.52|2.47e-06|9.94e-06|0.00456|3.81|0.0|0.0|1.47e-07|4.8018|3.34|3.4919|-1804.824495|-1804.79081|753.75|1275.19|355.06|0.1957|0.68324|-1804.523449|0.1511|-0.14772|-1804.589076|7.7825
14t_a23|0.0|0|0.0|0.0|2|7.423568444|3.410065804|0.04919958|-0.005383494|-0.024472753|2|0.045277778|0.073534004|0.758345646|-0.290708696|0.01269616|-0.041339801|10.31321779|0.134446672|-0.074441567|-0.136106024|2|0.7629258809999999|0.113493155|0.820002545|0.920956836|-0.079253435|0.361071229|0.017433037|-36.09926385|51.51331913|-0.033286443|42.20767549|0.799945841|-23.52629623|61.0040156|-21.69314909|0.465981891|2878.4071670000003|600.1979272000001|-1084.657455|0.2000541589999999|0.872595673|6523.656379|130.3775455|-390.9561553|1355.9136119999998|9.353660614|0.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-7.78|3.88|105.02|2.0|125.25|0.0|5.0|-5.85|-6.1|0.0|0.0|3.78|1.43e-06|5.61e-06|0.0023899999999999|3.94|0.0|0.0|1.65e-08|3.9855|3.79|3.2060000000000004|-1669.240512|-1669.21916|692.08|1184.43|386.72|0.2061|0.68886|-1668.980578|0.0003|-0.15625|-1669.040656|8.3979
AKLKII_a46|0.0|1|2.917217813|0.0|0|6.605297921|0.0|-0.206312209|-0.003417504|-0.030657|3|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.006821053|0.156485495|10.96959256|-0.015805561|-0.037291767|-0.066245471|3|0.758995484|-0.0150769919999999|0.8264237520000001|0.837641394|-0.089369278|0.271156366|0.010384859|-34.061229|76.99187522|-0.033194303|0.0|0.7721395329999999|-16.15213359|49.76981906|-15.74102977|0.47999819|2000.353437|397.2168972|-550.9360419|0.2278604669999999|0.92307023|4110.764451|108.05343229999998|-258.10190780000005|713.5187596|7.390123534|1.0|1.0|0.0|1.0|1.0|1.0|0.06|21.0|-7.21|3.9|67.35|0.0|85.32|0.0|2.0|-3.24|-6.5|0.0|1.0|2.45|0.000578|0.000266|0.0764|2.19|0.0|0.0|6.18e-08|||||||||||||||6.7423
7_a4|0.0|0|0.0|0.0|1|7.535296702|2.060422336|-0.237954652|-0.001729561|-0.003297033|2|0.037694444|-0.07290303|2.048170299|-0.076100699|0.008409909|-0.125778587|10.92992954|-0.162314698|-0.042220092|-0.094000778|2|0.8046449179999999|0.022270259|0.87010589|0.825830607|-0.071288428|0.470973822|0.01470626|-32.72992462|87.67070691|-0.026733161|79.08210981|0.7179916670000001|-16.47508541|44.34066533|-13.45652664|0.437317462|2286.169166|415.6938929|-538.2610657|0.282008333|0.7772010559999999|5022.496714|141.9530115|-219.4585767|749.6759227000001|8.456594282000001|1.0|1.0|0.0|1.0|1.0|0.0|0.15|21.0|-7.46|4.42|43.6|0.0|95.07|0.0|2.0|-3.81|-6.03|0.0|1.0|3.56|0.000156|3.92e-05|13.0|3.22|0.0|0.0|3.49e-08|4.0379|2.91|4.0379|-1089.870249|-1089.847072|538.92|915.46|307.05|0.0697|0.59702|-1089705.0|0.0697|-0.16975|-1089.753885|6821.0
22_a47|0.0|0|0.0|0.0|1|6.86171134|1.202720059|0.048272293|-0.010579222|-0.150248628|2|0.043695652|-0.029311184|1.016903613|-0.507802654|-0.006808306|-0.075111395|10.95023117|-0.077468004|-0.1049885469999999|-0.277479519|2|0.831122912|-0.077787113|0.890264057|0.698649132|-0.089280419|0.573087958|0.022154032|-47.64347429|177.81209280000002|-0.031744149|54.21581266|0.6096864479999999|-28.11203407|71.28682035|-18.73063655|0.4614909829999999|2692.510471|412.2379505|-842.8786448999999|0.390313552|0.8569791179999999|6107.923371|230.3045281|-129.440987|1382.478891|18.60690504|0.0|1.0|1.0|1.0|1.0|2.0|0.1|21.0|-7.69|3.07|84.73|1.0|104.64|0.0|5.0|-4.44|-6.58|0.0|0.0|3.41|3.6e-05|4.16e-05|0.0164|3.0|0.0|0.0|2.06e-08|4.7954|4.4|4017.0|-1375.05033|-1375.021925|605.12|1027.32|308.65|0.3367|0.68312|-1374.857521|0.0799|-0.16704|-1374.914437|9.0
4_a18 (SD-208)|0.0|0|0.0|0.0|0|0.0|0.0|0.055002235|-0.012457606|-0.113324634|3|0.040864198|-0.020226647|0.0|-0.498304229|-0.018723101|-0.009648044|10.95382003|-0.047745689|-0.15379315|-0.3630339729999999|1|0.83508768|-0.058455902|0.904723479|0.77909674|-0.099573708|0.115284206|0.0211761979999999|-40.10670787|113.7529353|-0.034985357|0.0|0.602029021|-20.652731600000003|69.63488061|-18.01551972|0.454067432|2395.526727|401.1916387|-666.5742296|0.397970979|0.831728055|5348.394288|204.9329964|-105.0785813|1107.212786|18.35993987|0.0|1.0|1.0|1.0|1.0|1.0|0.0|22.0|-8.15|3.54|76.48|1.0|92.87|0.0|3.0|-4.29|-6.31|0.0|0.0|3.11|5.12e-05|4.14e-05|0.0146|3.02|0.0|0.0|7.06e-09|5.1755|2.58|3.2777|-1542.296276|-1542.276332|537.47|895.83|378.26|0.2761|0.69028|-1542.15786|0.2316|-0.13588|-1542.207472|7.0969
8h_a8|0.0|1|2.975382653|0.0|1|7.05012252|1.241306689|0.038482973|-0.010324979|-0.249095464|0|0.046205674|0.008138299|0.0|-0.485274006|-0.007796225|-0.085125857|10.94341368|0.021094825|0.09830823|0.254819201|0|0.6971223040000001|0.111824921|0.751162751|0.602405134|-0.11302328|0.273425421|0.0111998669999999|-72.14530885|233.7669182|-0.048805507|53.78973456|0.918315905|-42.41801879|70.94463092|-28.69532281|0.451435543|2623.688756|354.18563860000006|-1262.594204|0.081684095|0.822939833|5956.417906000001|48.02637252|-491.8998117|1374.901814|4.492304417|0.0|0.0|0.0|0.0|0.0|2.0|0.0|23.0|-7.95|4.69|80.88|2.0|105.27|0.0|4.0|-5.21|-5.98|0.0|0.0|4.01|6.11e-06|1.01e-05|0.00395|3.82|0.0|0.0|1.13e-08|4801.0|7.71|3.7327|-1361.651799|-1361.618499|608.39|1029.51|332.16|0.3011|0.69844|-1361.455676|272.0|-0.15475|-1361.5113789999998|4.9359
12e_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.0|-0.0026669809999999|-0.0077937519999999|-0.029595542|2|0.041767677|-0.010682095|0.0|-0.444243861|0.0043261129999999|0.005418617|10.31162844|-0.018475151|-0.089279071|-0.154412059|1|0.8246767140000001|0.002248768|0.876441789|0.816703705|-0.098059338|0.407218612|0.024254701|-52.50202674|121.5880081|-0.035153347|0.0|0.7071208529999999|-34.82676424|80.10232244|-23.31866823|0.46715936|2920.484542|541.7533217|-1235.889416|0.292879147|0.8767337279999999|6421.289402|194.2788429|-274.7836441|1747.776792|15.05551106|1.0|0.0|1.0|1.0|1.0|1.0|0.17|17.0|-6.74|3.89|90.88|2.0|133.77|0.0|6.0|-5.44|-6.19|0.0|0.0|2.57|3.59e-06|1.19e-05|0.0050799999999999|3.84|0.0|0.0|1.84e-07|5.0412|3.58|3.4747|-1690.3021629999998|-1690.2687170000002|709.98|1201.05|356.82|0.2055|0.68605|-1690.030824|151.0|-0.1476|-1690.092998|7.9431
8j_a46|0.0|0|0.0|0.214753401|1|7.727094485|2.1279894180000003|-0.13040237|-0.0017688329999999|-0.008523199|2|0.043903904|-0.129276363|0.0|-0.081366324|0.011852046|-0.174853546|10.96391738|-0.204674804|-0.084266433|-0.133413527|2|0.789844634|-0.223292257|0.837678812|0.934648421|-0.068971544|0.308052557|0.008672342|-29.38737046|35.10521457|-0.02566383|64.83187221|0.822112519|-15.7861518|41.80044861|-13.78596018|0.427798746|2121.846387|502.0694817|-592.7962878|0.177887481|0.747636856|4759.107832|95.55665364|-346.061389|721.0646647000001|4.750680627|1.0|0.0|1.0|1.0|1.0|0.0|0.32|17.0|-7.26|4.71|43.6|1.0|96.94|0.0|2.0|-4.59|-5.55|0.0|1.0|3.82|2.59e-05|1.47e-05|0.00497|3.97|0.0|0.0|5.46e-08|4.9636|3.78|4.4107|-1414.53151|-1414.50743|576.48|978.4|281.1|0.1728|0.70121|-1414.349865|0.1427|-0.18531|-1414.402087|5.9108
12a_a5|0.0|1|2.981252568|0.0|0|7.139660336|0.0|-0.256282289|-0.00166971|0.043132749|2|0.023108466|-0.0036987359999999|0.0|-0.09350376|0.00873078|-0.114419442|10.94553751|-0.006024869|-0.057691345|-0.093973419|2|0.779533861|0.1121034509999999|0.829536345|0.894590896|-0.067680123|0.337539208|0.0081891369999999|-36.01436435|64.77671525|-0.026030816|0.0|0.746785093|-22.13179066|50.40529807|-15.99663329|0.457755771|2524.410428|549.7500455|-831.8249311000001|0.253214907|0.844187448|5294.775577|155.6073368|-303.31208710000004|1113.8745800000002|8.814051518|0.0|1.0|1.0|1.0|1.0|1.0|0.21|23.0|-8.83|5.12|57.7|1.0|119.38|0.0|5.0|-4.27|-6.23|0.0|1.0|3.58|5.37e-05|2.56e-05|0.00977|3.38|0.0|0.0|1.4800000000000003e-09|4.6865|2.91|4.1610000000000005|-1202.02622|-1201.990542|667.31|1140.24|297.97|0.4794|0.67169|-1201.750315|0.0296|-0.17152|-1201.8082029999998|7.7212
12b_a5|0.0|0|0.0|0.0|0|6.605297921|0.0|-0.297319874|-0.001991527|0.023224044|3|0.0252713179999999|-0.021265946|0.0|-0.1214831359999999|0.0068803119999999|-0.119503073|10.94620104|-0.033279992|-0.070406884|-0.110182753|2|0.779793078|0.066588785|0.819417554|0.827613693|-0.068586754|0.350286421|0.016556707|-41.76622313|108.7155967|-0.020455699|0.0|0.530379611|-26.33991037|59.53145615|-12.90040679|0.480419002|2602.046823|521.9354031|-735.3231872|0.4696203889999999|0.924627734|5501.255679|296.16656780000005|-38.31786425|1386.409228|16.27715102|0.0|1.0|0.0|1.0|1.0|1.0|0.33|18.0|-7.67|3.29|50.28|1.0|123.46|0.0|5.0|-2.3|-7.57|0.0|1.0|1.44|0.00503|0.000359|143.0|1.63|0.0|0.0|2.14e-08|4.6156|2.24|1.4454|-1276.928859|-1276.8943800000002|669.05|1149.51|857.76|0.2345|0.70615|-1276.940335|0.0001|-0.06212|-1276.9984029999998|7.3768
10_a27|0.0|0|0.0|0.0|2|6.605297921|3.383341915|0.122016352|-0.006285923|-0.044164147|2|0.040512821|-0.184068581|1.296293777|-0.282866526|0.00991794|0.034318674|10.93783185|-0.309727442|-0.2030237389999999|-0.341622797|2|0.804375252|0.129719095|0.862408925|0.8526621529999999|-0.087022238|0.346344305|0.017676458|-32.5969511|78.34972221|-0.031079371|49.19800605|0.7453606909999999|-17.33405307|55.05868025|-16.5270506|0.477162521|2270.538352|453.4194305|-694.1361252|0.254639309|0.912640238|4894.8090170000005|135.40932969999997|-260.9504933|931.2754667000002|8.782938574|1.0|0.0|1.0|0.0|1.0|0.0|0.16|21.0|-6.24|2.81|65.6|0.0|97.39|0.0|3.0|-3.57|-6.51|0.0|1.0|2.74|0.000266|0.0001189999999999|0.0394|2.55|0.0|0.0|5.81e-07|4.1495|4.66|4.1495|-1083.137871|-1083.1151289999998|573.31|958.95|298.79|0.4452|0.63894|-1082.956472|0.4452|-0.16805|-1083.008551|7.1612
13c_a5|0.0|1|2.944180713|0.0|0|6.605297921|0.0|-0.2071929139999999|-0.005082338|-0.0090268969999999|3|0.024822695|-0.010689086|0.0|-0.284610951|0.005288472|-0.098760742|10.94530327|-0.017427549|-0.092592608|-0.150963534|2|0.770478689|0.003545487|0.822789227|0.80019672|-0.076591149|0.4148662979999999|0.023143526|-50.97293525|131.7396496|-0.025039414|51.93687546|0.551328235|-33.60884086|70.46156718|-16.50965711|0.46617977|2793.480751|527.6071331999999|-858.5021696|0.448671765|0.873289814|5989.714507|295.8302846|-67.68621352|1557.152554|19.96143955|0.0|1.0|1.0|1.0|1.0|1.0|0.17|23.0|-8.09|4.23|84.0|1.0|120.88|0.0|5.0|-3.55|-7.28|0.0|0.0|2.68|0.0002839999999999|0.000109|0.0446|2.15|0.0|0.0|8.170000000000001e-09|4706.0|3.99|4.2145|-1351.274441|-1351.2369640000002|676.53|1153.36|294.18|509.0|0.51479|-1351.008469|0.1666|-0.17324|-1351.067237|6.9101
7g_a8|0.0|1|3.095238804|0.0|1|7.535296702|1.336155045|-0.092384028|-0.01002363|-0.067360394|0|0.0448526079999999|-0.030968098|0.0|-0.481134236|-0.00087806|-0.027838247|10.9431888|-0.065174707|0.021974492|0.046246982|0|0.7363841520000001|0.098510683|0.79995525|0.699376143|-0.1122315669999999|0.306360885|0.031841955|-64.55562181|180.1699331|-0.045912914|56.75323443|0.806738465|-38.68948451|78.41805331|-27.51653399|0.470618047|2802.2242920000003|419.1502102|-1210.7274960000002|0.193261535|0.8889952590000001|6293.364606|115.825531|-367.6690814|1500.768277|11.15541466|1.0|0.0|1.0|1.0|0.0|1.0|0.04|23.0|-7.91|4.94|80.04|2.0|108.0|0.0|3.0|-5.78|-5.63|0.0|0.0|4.14|1.67e-06|3.59e-06|0.00143|4.38|0.0|0.0|1.23e-08|3.7874|6.26|3.7874|-1374.493069|-1374.4533210000002|620.67|1053.9|327.36|0.5165|0.62073|-1374.291597|0.5165|-0.15508|-1374.3479960000002|4.6772
