molecula|NaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|AATSC1are|MATS8i|n5aHRing|AATSC7i|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log Po/w MLOGP|Leadlikeness|Veber filter|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
16b_a32|1|0.0|0|7.765993078999999|0|0.2980105389999999|0.0|0.0873104119999999|-0.3723824429999999|0|0.041958333|-0.008277865|-0.018753196|3|-0.023602065|-0.1202046419999999|0|0.745820612|0.852956281|0.056127969|-0.098450203|0.907055332|1|0.7465375040000001|-0.1083060409999999|0.015808858|-56.84546999|-69.39772428|10.12961779|53.96132589|162.40756509999997|-44.4669946|-36.42406481|80.37824892|-22.14820988|0.414997448|3037.795494|478.3482386|3264.235184|-14.19159402|0.252363732|6.466656381|6612.089615999999|161.7035261|-667.0049190000001|29.62431176|0.017136832|-317.3487516|1392.342653|10.98052464|1.0|1.0|1.0|1.0|3.71|2.48|0.41|1.0|1.0|7.0|28.0|6.0|1.0|0.0|3.26|5.19e-07|0.000225|0.0|0.0|2.54e-08|1.1e-05|3.6211|6.37|3.6211|-2315.990437|-2315.951437|676.92|1137.73|342.39|0.70233|-2315.757928|0.2849|0.03900066|-2315.819979|7.0093|17.0|7.7696
12s_a30|0|0.0|0|7.412764017000001|2|0.604984545|0.0|-0.00019297|-0.095120438|2|0.04625323|-0.002544958|-0.035768573|1|-0.1597740919999999|-0.0546637159999999|1|0.609043558|0.83236194|0.006789196|-0.080971844|0.889479916|0|0.706713791|-0.103647048|0.019324097|-58.75255278|-67.11451776|12.51292194|89.91581294|189.9114627|-43.45862792|-38.04400919|78.38074776|-26.02399668|0.467381416|2977.11642|457.6180044|2368.4646620000003|-16.8513047|0.209518167|8.066744794|6639.7334200000005|135.66918710000002|-825.7139305|32.92168852|0.017398791|-376.1910929|1613.162737|11.26623|1.0|1.0|1.0|0.0|4.63|0.0|3.58|2.0|0.0|5.0|31.0|6.0|0.0|0.0|3.21|3.24e-06|0.00141|0.0|0.0|6.900000000000002e-08|3e-05|5.0438|4.32|3.5348|-1774.236634|-1774.202623|677.35|1140.1|245.81|0.43338|-1774.01033|0.1576|0.03401064|-1774.072418|3.9579|7.0|8129.0
18c_a30|0|0.0|0|7.412764017000001|2|0.604986846|0.0|0.12157783|-0.118776867|2|0.042560386|-0.003436924|0.0119521719999999|1|0.0211588229999999|0.003429114|1|0.841060094|0.8303425640000001|0.034468997|-0.058608635|0.885516463|0|0.717052026|-0.1115683|0.019360263|-71.31647561|-75.33411705|13.07260474|384.391404|191.0545887|-50.86775696|-48.15493021|87.76550537|-28.4279687|0.448899917|3002.59061|484.1740985|3094.729399|-19.19537998|0.214007997|7.646050338999999|6685.737642|144.5043388|-1017.355139|36.16826708|0.018410634|-386.2200097|1916.918155|12.43138832|1.0|0.0|1.0|0.0|4.85|0.0|2.06|1.0|0.0|6.0|32.0|5.0|0.0|0.0|1.91|9.68e-06|0.00427|0.0|0.0|6.520000000000001e-07|0.000288|3.4848|4.54|3.4848|-1744.500825|-1744.455795|711.56|1209.11|355.78|0.69123|-1744.2261030000002|0.3879|0.04503016|-1744.28923|8.64|12.0|7.9208
9_a4|0|0.0|1|7.535296702|1|1.300485838|2.130445484|-0.211556011|0.016639331|2|0.040449735|0.010709527|-0.091393763|1|-0.030976753|-0.0475186259999999|2|0.625717993|0.801082857|-0.151437311|-0.072130166|0.861113198|1|0.937102792|-0.069566741|0.009037784|-28.63837014|-37.85762102|4.918284148|13.6577411|34.22811902|-20.60179129|-15.58475436|43.71760622|-14.08655666|0.43745176|2359.945586|509.9632679|2012.840082|-7.665782805|0.207109566|5.744374392999999|5387.230364999999|112.7072422|-329.6286606|17.76608225|0.010768243|-318.7769026|763.9415367|5.859985199|1.0|1.0|1.0|1.0|3.18|3.37|3.15|2.0|0.0|2.0|26.0|3.0|0.0|1.0|4.17|1.73e-05|0.0062299999999999|0.0|0.0|6.9e-09|2.49e-06|4.7284|3.87|4.0137|-1489.554198|-1489.533032|586.24|999.93|262.21|0.5182100000000001|-1489.36688|0.0584|0.02116575|-1489.41872|5.4739|48.0|7.3188
12j_a36|1|0.0|0|7.412764017000001|2|0.6293514410000001|0.0|-0.084183025|-0.0446165029999999|2|0.039061728|0.00285431|0.039869055|1|0.161289379|-0.07550872|1|0.906423012|0.820041835|-0.1241793309999999|-0.089459459|0.87043328|0|0.852586292|-0.105480639|0.018160631|-46.2113679|-69.66341599|11.99396966|26.39145693|97.35760604|-46.00836307|-30.5197407|80.59149538|-24.51120192|0.457280037|2881.20453|563.0803357000001|2536.987511|-16.18812775|0.224187058|7.483427579|6352.018345|148.06163930000002|-874.1588982999999|31.59421634|0.016546717|-364.314663|1706.0876829999995|10.92807939|1.0|1.0|1.0|1.0|4.86|0.0|2.51|1.0|0.0|6.0|31.0|4.0|0.0|0.0|2.33|1.4300000000000002e-05|0.0061|0.0|0.0|8.95e-08|3.83e-05|5.2072|3.37|3.7807|-1670.448063|-1670.420129|694.28|1198.96|238.1|0.37116|-1670.184251|98.0|0.02793415|-1670.245584|8.5953|0.01|8.0
7b_a8|1|0.0|1|7.535296702|1|1.395658671|1.4628217119999998|-0.119760914|-0.038810124|1|0.040873016|0.002074537|-0.052309137|1|-0.039357491|-0.021509048|1|0.710658316|0.7812177770000001|0.048462902|-0.040994467|0.8453887859999999|0|0.7223476129999999|-0.1000685009999999|0.033167971|-60.75943432|-59.93853201|19.86678613|145.0783004|166.30684230000003|-35.90168309|-36.39338307|73.70461365|-24.75721974|0.4787988|2776.185773|432.6681725|1780.952171|-14.82895606|0.246064343|7.698000901|6185.0105140000005|147.3863936|-682.1319788|32.83731114|0.022982731|-304.2022276|1510.516312|13.76608164|0.0|1.0|1.0|1.0|3.49|3.37|2.23|2.0|0.0|3.0|30.0|5.0|0.0|0.0|3.5|5.64e-06|0.00224|0.0|0.0|2.25e-08|8.94e-06|4.5945|5.51|3.26|-1330.622441|-1330.595067|621.4|1067.73|269.85|0.44725|-1330.392289|139.0|0.0273745|-1330.448193|12.7344|13.53|4.8687
18a_a25|0|0.0|1|6.842683282|0|1.194229606|1.875390684|-0.151473962|-0.019008377|2|0.038167849|0.007643634|-0.018419483|1|0.106305991|-0.037072518|2|0.761417363|0.7385460309999999|-0.039007784|-0.035531959|0.792935475|1|0.931628386|-0.078181889|0.0095281269999999|-37.07961488|-51.83514755|6.317215793|75.74077952|45.33086513|-34.36707071|-24.58404782|59.45091020000001|-20.53845469|0.493301255|2857.88027|617.676232|2331.966135|-13.61714122|0.182927961|7.39539242|6523.923911999999|121.2825364|-721.7084848|25.136651|0.011486699|-420.4420243|1332.242503|7.615762647|1.0|1.0|1.0|1.0|3.5|3.43|2.88|2.0|0.0|6.0|32.0|3.0|0.0|0.0|4.53|4.65e-07|0.000202|0.0|0.0|1.67e-10|7.28e-08|5.4965|4.51|3.1711|-1675.274716|-1675.2501519999998|694.17|1229.09|225.57|0.2834|-1674.982248|0.0027|0.02456497|-1675.04368|4.3839|94.0|7.0269
14ae_a23|0|0.0|2|7.423568444|0|1.1979624290000002|3.338149829|-0.033049777|-0.029948314|2|0.042903564|0.008996289|-0.0174992419999999|2|0.047563299|-0.143336826|2|0.7763406840000001|0.7830067820000001|0.107765697|0.0469453379999999|0.8356326820000001|1|0.872362051|-0.087074783|0.03467374|-46.69131269|-62.38566188|24.84237243|111.4422142|91.4475768|-44.69687612|-33.45249142|87.09501229|-19.28284095|0.479058976|3212.850883|625.0131414|2575.36078|-13.81539807|0.46959234|8.123993885|7308.981869|336.444465|-759.846894|36.35475577|0.034488074|-43.57178809|1999.511567|24.70935041|0.0|1.0|1.0|1.0|3.74|3.76|2.42|2.0|0.0|7.0|34.0|6.0|0.0|0.0|3.44|1.6e-06|0.000753|0.0|0.0|2.49e-08|1.17e-05|3.6036|2.99|3.6036|-1858.967022|-1858.952529|751.57|1285.52|344.06|0.58144|-1858.675325|0.3205|0.01449323|-1858.7404850000005|9.5944|2.0|8.6038
11_a27|1|0.0|0|7.535296702|2|1.1606177359999998|0.0|0.100091619|-0.003527607|2|0.042533875|0.004538653|-0.0864111069999999|0|-0.1299181459999999|-0.041662169|2|0.734834532|0.814843016|-0.0357410779999999|-0.043616687|0.8629676709999999|1|0.7645505|-0.094820973|0.016171515|-42.27430065|-50.15555389|8.553922917000001|143.3238715|124.5410133|-26.52978026|-22.36099135|56.8702158|-18.14137056|0.4528656239999999|2339.465471|404.4089873|1646.903525|-9.595877966|0.1911041289999999|5.231762955|5186.240841|101.0845293|-451.0062644|22.42732497|0.012694323|-326.780942|1054.084273|6.714661907000001|1.0|0.0|1.0|0.0|3.95|0.0|3.06|0.0|0.0|2.0|26.0|4.0|0.0|1.0|2.04|0.000207|0.0716|0.0|0.0|8.2e-07|0.000283|3.3426|4.54|2.4836|-1122.456105|-1122.433411|571.4|974.29|370.92|0.6125|-1122.190727|0.0793|0.0226944|-1122.242519|4.2894|5.0|8301.0
12d_a40|0|0.0|1|7.515889085|0|0.60499064|1.753432382|0.1028826769999999|-0.107711573|0|0.043185185|-0.000134504|0.087954209|2|0.3683138529999999|0.127299624|0|0.809398262|0.7769829840000001|-0.0065648919999999|-0.254735308|0.845904643|1|0.840431415|-0.091630294|0.01171131|-50.68561427|-48.54239742|6.204226377|207.39648|84.53363343|-25.71599691|-26.85139526|55.13932669|-20.59374436|0.470893531|2270.596857|445.2300015|643.5166227999999|-10.90981687|0.155716451|7.877041626|5101.479206|82.49291335|-360.0239567|24.39197636|0.01245259|-364.7778083|804.9352200000001|6.596929268999999|1.0|1.0|1.0|1.0|3.23|2.94|3.76|2.0|0.0|2.0|23.0|2.0|0.0|0.0|4.21|5.58e-07|0.0002009999999999|0.0|0.0|1.44e-07|5.2e-05|4.3959|4.14|2.7962|-2153.197255|-2153.180821|552.57|910.58|282.05|0.55983|-2153.071733|115.0|0.0164339|-2153.123107|1.9961|19.0|7.7212
13b_a6|1|0.0|0|7.412764017000001|1|1.430640379|0.0|-0.0411179|-0.0265090529999999|1|0.042739018|-0.00460563|-0.104663349|1|0.100281317|-0.10896749|1|0.850080948|0.7788169070000001|-0.029988734|-0.11338525|0.8370824240000001|0|0.7757172059999999|-0.112915801|0.032036214|-61.06841733|-74.04643339|21.00828557|154.7847961|147.0772097|-48.5571926|-40.04664055|87.39962829999999|-26.65671602|0.408780634|2821.72831|508.6895893|2587.000662|-17.48058934|0.2427663219999999|9.087172635|6000.952027|159.1980937|-874.0294667999999|35.20276076|0.0203627189999999|-337.3706117|1760.1380379999998|13.35319491|1.0|1.0|1.0|1.0|3.56|2.85|1.29|2.0|0.0|5.0|31.0|5.0|0.0|0.0|3.45|3.11e-06|0.0012699999999999|0.0|0.0|9.77e-10|4e-07|4.8494|4.04|3.6322|-1350.0903970000002|-1350.061187|694.33|1167.21|255.67|0.58026|-1349.837661|0.2461|0.02920955|-1349.898848|13.5746|174.0|6.7595
19k_a38|1|0.0|0|7.412764017000001|2|1.297042875|0.0|0.0100827|-0.17467835|2|0.0445691609999999|-0.011156837|0.016990252|1|0.208892195|-0.060668296|1|0.7581164340000001|0.853092207|0.04833864|-0.029357143|0.908591797|0|0.658700057|-0.126936513|0.0232707939999999|-71.54314527|-80.54577161|14.76615358|157.4834779|216.567059|-51.10918191|-45.3966925|94.38036132|-28.3401789|0.4769127179999999|3055.355167|417.968819|2929.493496|-17.9828603|0.24035311|6.744851799999999|7091.215492|152.51267140000002|-971.0744563|37.3070426|0.021802691|-329.5105352|2014.5803|13.8345897|0.0|0.0|1.0|0.0|4.89|2.2|1.65|1.0|0.0|6.0|33.0|5.0|0.0|0.0|1.9|0.000134|0.0594|0.0|0.0|3.94e-07|0.000175|5.1869|4.13|3.5378|-1500.8984380000002|-1500.852284|677.64|1172.22|239.03|0.38269|-1500.618667|0.1156|0.04615409|-1500.680373|12.5022|11.0|7.9666
4c_a46|0|0.139403726|1|7.825245291|1|1.134637091|2.137504882|-0.068543882|-0.048990529|1|0.0440307329999999|0.010177371|-0.051150771|1|-0.165951544|-0.056422062|1|0.649753668|0.726862617|0.072412685|-0.0976963169999999|0.761921603|0|0.890777395|-0.087503927|0.013924723|-40.22007179|-55.2981278|8.799732282999999|35.22734468|69.02325225|-34.9456654|-25.41708422|60.67664538|-18.76186479|0.450883931|2455.604167|562.9269925|2487.942529|-11.85656505|0.159246215|7.172412106|5571.088357|100.6356847|-663.9676426|22.31552819|0.008510983|-430.6788754|1249.669579|5.378517586|1.0|1.0|1.0|1.0|4.09|3.8|3.4|2.0|0.0|5.0|29.0|4.0|0.0|1.0|4.44|2.8e-06|0.00109|0.0|0.0|2.39e-08|9.32e-06|5.4579|6.38|4.1026|-1245.4159619999998|-1245.392965|683.75|1176.07|227.16|0.42391|-1245.114575|0.2083|0.02299741|-1245.176359|5.4491|2008.0|5.6972
8m_a46|0|0.2148468989999999|1|7.727094485|1|1.160371261|2.126524943|-0.044830187|-0.085284636|1|0.047345679|0.0063680119999999|-0.120972269|1|-0.206020062|0.010184776|1|0.783187801|0.7699708959999999|-0.084989948|-0.090247845|0.8142050040000001|0|0.876210355|-0.085204935|0.007059399|-48.32436573|-45.17474201|3.742817678|166.8508795|65.63194084|-23.9511632|-25.62105988|48.72163155|-17.06601365|0.425802465|2045.330306|464.5573228999999|1913.813025|-9.04821721|0.114510313|5.684332261000001|4439.758321|60.71213839999999|-407.1697745|19.27296714|0.006689855|-408.7649869|867.2835213999999|3.546889545|0.0|0.0|1.0|1.0|3.24|2.92|2.62|1.0|0.0|2.0|24.0|3.0|0.0|1.0|3.53|3.3e-05|0.0105|0.0|0.0|3.5e-07|0.000112|5.3062|4.12|4.2881|-1014.126693|-1014.091966|570.72|970.82|233.66|0.43001|-1013.91158|0.1441|0.03472717|-1013.962913|3.1675|229.0|6.6402
28_a34|0|0.0|1|7.423568444|1|1.454781307|1.767685185|0.000561166|-0.206909349|1|0.04515873|-0.012039484|-0.15803127|1|-0.33032879|-0.189821204|1|0.8318609690000001|0.798057295|0.092890802|-0.078146961|0.8582665429999999|0|0.545935562|-0.140864841|0.03768308|-66.89539627|-72.11491331|19.29162755|144.3404619|232.4555747|-36.91879876|-34.24669822|85.99382787|-24.6708914|0.454339954|2252.098123|279.4884473|1689.357471|-12.63011537|0.270129894|5.613534285|4803.256974|138.2913845|-479.9443839|33.80175623|0.0271102189999999|-235.3612529|1284.466737|13.87891455|0.0|1.0|1.0|1.0|3.02|2.55|0.88|0.0|0.0|3.0|24.0|5.0|0.0|0.0|1.84|0.000533|172.0|0.0|0.0|1.66e-05|0.00535|4.2857|4.11|4.2857|-1100.797628|-1100.760824|544.24|896.02|289.3|0.69263|-1100.6525880000002|0.2043|0.03680411|-1100.704833|8.5886|3.82|5.4179
12z_a30|0|0.0|0|7.412764017000001|2|0.604983642|0.0|-0.1155022219999999|-0.026703371|2|0.040566449|0.003529389|0.018796341|1|0.05890953|-0.12254489|1|0.8397577820000001|0.809127478|-0.02232319|-0.077335468|0.855880335|0|0.832920077|-0.107776943|0.030875938|-49.68145417|-74.96232552|21.47520633|54.40462246|116.2094523|-52.13870496|-34.55504699|95.20867045|-23.67231332|0.48740649|3112.622632|579.3226647000001|2435.831516|-16.464854199999998|0.3691601439999999|8.071510779|7074.004131999999|256.7627363|-938.4966892|37.52507564|0.029109145|-182.00664430000003|2138.929312|20.24634493|1.0|1.0|1.0|1.0|4.86|0.0|2.2|2.0|0.0|7.0|33.0|6.0|0.0|0.0|2.52|2.47e-06|0.00113|0.0|0.0|1.47e-07|6.720000000000001e-05|4.8063|3.34|3.4438|-1804.814868|-1804.785911|739.33|1266.9|257.96|0.5513100000000001|-1804.51674|0.1441|0.02895763|-1804.581882|7.2113|44.0|7.3615
35_a18|0|0.0|0|7.03438793|2|1.251175948|0.0|0.068150325|-0.020425504|1|0.03531746|-7.44e-05|0.027469086|0|-0.104482176|-0.078001173|0|0.737701788|0.737094825|-0.032017257|-0.017913121|0.774007861|0|0.800765945|-0.084219749|0.008853796|-60.302584200000005|-62.06945887|6.525195505|118.7214377|146.8343246|-45.74482543|-44.44264921|67.9315105|-24.64522632|0.465531336|3038.429834|590.1597827|1761.858479|-18.16338657|0.125426193|9.184536969|6995.248058|92.43836482|-1235.110287|28.17969862|0.007954001|-552.1173777|1916.219506|5.862051629|1.0|0.0|1.0|1.0|4.3|0.0|3.33|3.0|0.0|8.0|36.0|3.0|0.0|0.0|3.07|8.629999999999999e-07|0.000415|0.0|0.0|2.81e-10|1.35e-07|3.2146|8.09|3.2146|-1533.002975|-1532.976969|796.47|1400.62|385.69|0.69279|-1532.557542|0.4981|0.02600607|-1532.627182|2.7788|24.0|7.6198
8d_a32|1|0.0|0|7.765993078999999|0|0.609420756|0.0|0.143684876|-0.089662873|0|0.0388738739999999|-0.006974711|-0.044765977|3|0.113030335|0.001558357|0|0.825020753|0.825978584|-0.054095278|-0.11492754|0.875986707|1|0.7107041559999999|-0.109968322|0.01593079|-68.88621406|-69.11005922|10.01177286|321.2496412|181.8092016|-43.43251025|-43.2918338|81.54594837|-21.03349629|0.47012654|2556.198518|446.6450457|2371.595484|-13.21859008|0.2914328639999999|8.106843676|5523.492436|183.1522214|-608.0551435|29.684549600000004|0.019788058|-262.14980440000005|1365.489282|12.43588915|1.0|1.0|1.0|1.0|3.5|2.84|1.1|1.0|1.0|7.0|27.0|4.0|1.0|0.0|3.57|8.41e-07|0.000334|0.0|0.0|5.51e-08|2.19e-05|3.5588|4.26|3.5588|-1880.773727|-1880.733071|671.71|111.16|348.39|0.7026100000000001|-1880.540067|0.3018|0.04065536|-1880.602038|1873.0|8.0|8.0809
15b_a10|0|0.0|1|7.535296702|1|1.3438370730000002|2.145379897|-0.197213588|0.024214591|2|0.033219955|0.011484257|-0.082365722|1|-0.175869992|-0.174170642|2|0.744213612|0.791078367|-0.058258414|-0.104250125|0.83320417|1|0.921918974|-0.07358373|0.015973068|-31.76194123|-50.44100799|10.94939968|43.96642219|53.52386591|-34.57687319|-21.77253505|62.53159836|-16.52377848|0.414077981|2716.468606|631.9674549|2603.829652|-11.32690674|0.329763626|6.6940006620000005|6105.426726|226.0501037|-656.9605906|24.65365821|0.017637846|-233.3911134|1429.912176|12.09059037|0.0|1.0|1.0|1.0|3.61|3.89|2.14|1.0|0.0|7.0|31.0|5.0|0.0|1.0|3.66|4.46e-05|0.0185|0.0|0.0|6.609999999999999e-09|2.73e-06|5.7620000000000005|2.74|3.7625|-1317.766641|-1317.736865|721.17|1231.3|215.17|0.46711|-1317.429772|0.1595|0.02977516|-1317.4913390000002|6.1384|85.0|7.0706
16_a3|0|0.0|0|6.823286122000001|0|0.605020428|0.0|0.183636734|-0.186717242|2|0.045993266|-0.010377537|-0.013328983|1|0.069124437|0.0032314229999999|2|0.659478546|0.767641592|-0.142670655|-0.031683873|0.838125715|1|0.6974791290000001|-0.100138414|0.012203576|-53.7971544|-49.45999101|6.027544549|248.6415425|149.4199775|-24.42909382|-26.57128935|56.56724056|-20.36587865|0.484889078|2184.788331|344.4962834|1290.305313|-10.05903863|0.1703181989999999|5.780331402000001|4733.033232|84.12292796|-342.00731349999995|24.54661368|0.0143895839999999|-325.670405|834.5848652000001|7.107249553|1.0|1.0|1.0|1.0|3.13|2.59|2.26|0.0|0.0|2.0|23.0|4.0|0.0|0.0|3.5|1.05e-05|0.0033799999999999|0.0|0.0|6.97e-08|2.25e-05|3.2208|3.19|3.2208|-1371.388717|-1371.360243|520.28|856.09|384.94|0.6944100000000001|-1371.250459|0.3866|0.02847445|-1371.297964|3613.0|42.0|7.3768
17b_a50|0|0.0|2|7.934155233999999|1|1.348984601|4.35392516|-0.145258626|0.013050204|1|0.032052154|0.012409091|-0.152660972|2|0.05636897|-0.2252068689999999|1|0.7715057479999999|0.7621727979999999|-0.1585336269999999|-0.257646121|0.799772151|1|0.931849183|-0.07555585|0.0128994089999999|-33.25475672|-52.58062823|8.976922737999999|9.9094658|47.42733742|-36.59177249|-23.14256283|59.65808461|-18.65764227|0.4835366239999999|2765.537065|648.4900322000001|1948.148592|-12.98417734|0.1966134769999999|8.324966952|6059.076348|136.82673369999998|-805.0189948|23.22374317|0.010169967|-422.2639022|1439.872076|7.077456382|1.0|1.0|1.0|1.0|4.17|3.57|2.71|3.0|0.0|8.0|32.0|4.0|0.0|1.0|3.87|1.7899999999999998e-05|0.00763|0.0|0.0|2.87e-08|1.22e-05|4.2447|3.77|4.0418|-1337.1910779999998|-1337.164673|752.09|1300.3|292.09|0.6269899999999999|-1336.833957|0.1758|0.02640483|-1336.899093|8.4096|122.0|6.9136
12ae_a36|1|0.0|0|7.412764017000001|2|0.299253957|0.0|0.069118289|-0.351827031|2|0.041555556|-0.006862238|-0.083959343|1|0.151620635|-0.15024383|1|0.8183043390000001|0.831101086|-0.0931249669999999|0.010209009|0.8837136859999999|0|0.7162413209999999|-0.105648609|0.023873046|-63.96145017|-78.71102033|17.78605328|96.60079598|211.4077529|-58.64180087|-47.65297933|97.76153993|-27.14173115|0.465246185|3486.122819|533.6188092|2634.745208|-20.22131065|0.315002436|8.676756505|7331.209763|234.6851816|-1172.836017|39.62310606|0.025570256|-275.6561988|2298.140152|19.05051961|0.0|0.0|1.0|0.0|5.03|0.0|0.84|1.0|0.0|7.0|34.0|6.0|0.0|0.0|1.18|0.0001409999999999|0.0668|0.0|0.0|1.36e-07|6.45e-05|5235.0|6.24|3.8664|-1876.203168|-1876.152311|754.15|1281.69|236.84|0.40141|-1875.897072|0.3366|0.0508577|-1875.963244|8.9297|15.0|7.8239
28_a47|0|0.0|1|6.842683282|0|1.4201653580000002|1.408016295|-0.053792245|-0.23494583|2|0.038387534|-0.013020816|-0.00496711|1|0.06536499|-0.046265509|2|0.635684951|0.832144916|-0.175007067|0.074217097|0.896193695|1|0.605349345|-0.106779291|0.026080156|-67.33744077|-63.47150284|15.50250691|365.2310214|234.5873429|-37.72858603|-40.02656804|82.27079846|-22.66839387|0.472690874|2616.1598940000003|359.8303775|1337.037733|-13.47449501|0.34774073|7.864990866|5633.990508|206.7032519|-565.9287905|34.75365534|0.031626405|-181.0112167|1459.653524|18.79929562|0.0|1.0|1.0|1.0|3.08|2.03|1.67|1.0|0.0|5.0|28.0|6.0|0.0|0.0|2.4|0.000214|0.0816|0.0|0.0|1.2099999999999998e-07|4.59e-05|3675.0|3.51|3675.0|-1335.759232|-1335.722248|599.88|995.5|337.37|0.69002|-1335.571655|0.2996|0.03698465|-1335.6279869999998|8.17|25.0|7.6
8d_a8|1|0.0|1|7.05012252|0|1.395657339|1.41693287|-0.12349902|-0.155313194|1|0.042323232|-0.00267541|-0.077977198|1|0.111668404|0.016471091|1|0.76211539|0.757805416|0.0780635059999999|-0.179357354|0.804372443|0|0.6932924890000001|-0.103150936|0.028038295|-69.95878302|-67.26951954|18.28507531|57.93693239|200.0182229|-43.86958028|-45.62337399|86.29065071|-24.91463687|0.483207744|2863.968296|452.1282556|2093.380666|-16.2479927|0.324640122|7.507839835|6596.888351|211.7129122|-877.3916055999999|36.89090464|0.029166961|-228.7206541|1992.108851|19.02113117|0.0|1.0|1.0|1.0|3.61|2.92|1.92|1.0|0.0|6.0|32.0|5.0|0.0|0.0|3.0|1.24e-05|0.00533|0.0|0.0|2.38e-08|1.03e-05|4.6765|6.22|3.2963|-1447.595474|-1447.559429|690.78|1185.65|265.12|0.62361|-1447.2928029999998|0.1879|0.03604461|-1447.354662|7.5674|18.61|4.7303
33_a47|0|0.0|1|6.823286122000001|0|1.409403453|1.758479676|-0.229935275|-0.085712613|3|0.034691358|0.002212256|-0.033554816|1|-0.26447859|-0.147591116|3|0.63155995|0.82821379|0.065468525|0.1186944519999999|0.8913954909999999|1|0.8197001309999999|-0.083739854|0.022346992|-32.1568697|-44.81989209|11.96072985|30.94680001|96.50148984|-23.98884914|-17.2112484|60.65229445|-14.56646493|0.4607629339999999|2311.28828|438.726241|787.797733|-7.79637597|0.42318652|6.979305126|4889.09585|226.5011607|-311.85503880000005|25.25333652|0.029580684|-82.22540944|1010.133461|15.83240237|0.0|1.0|1.0|1.0|3.08|2.76|1.52|0.0|0.0|3.0|25.0|5.0|0.0|1.0|2.69|0.000546|183.0|0.0|0.0|8.339999999999999e-08|2.79e-05|4.1869|2.06|4.1869|-1123.16428|-1123.135036|566.29|934.34|296.13|0.67508|-1122.992964|0.2566|0.02924367|-1123.04547|6.2284|4.0|8.4
8e_a12|0|0.0|1|6.803505258|1|1.283834633|1.873617728|0.050021617|-0.049397555|2|0.037430556|0.005196034|-0.087658302|1|0.112673977|-0.079913108|1|0.83954453|0.761892879|-0.036433876|-0.051240735|0.815412281|1|0.939627917|-0.087795345|0.0155147339999999|-29.79080011|-50.273571200000006|8.884082475|51.38557748|34.57040021|-28.78776717|-17.05887601|61.4656313|-17.80522313|0.45384745|2548.979738|538.051884|2112.908299|-10.19566754|0.2887421289999999|6.446557205|5490.975165|165.34017769999997|-489.392042|25.03342862|0.019545275|-241.94192880000003|1201.604574|11.19206011|1.0|1.0|1.0|1.0|4.11|3.01|3.05|2.0|0.0|3.0|28.0|4.0|0.0|1.0|3.12|4.25e-05|0.0156|0.0|0.0|1.19e-08|4.34e-06|5.247999999999999|3.45|3.3044|-1177.619013|-1177.593205|612.59|1048.44|236.25|0.38889|-1177.380602|0.2252|0.02580783|-1177.436953|1.9327|588.0|6.2306
13a_a6|1|0.0|0|7.412764017000001|1|1.430639975|0.0|-0.042110772|-0.0265090529999999|1|0.041767677|-0.00460563|0.0015242189999999|1|0.05269025|-0.10896749|1|0.850080948|0.7722228729999999|0.090839165|-0.091892803|0.8299950709999999|0|0.77450544|-0.113446379|0.031866842|-61.52313164|-74.18628740000001|20.83876732|154.9639272|147.4582473|-48.51283287|-40.23198232|87.37044493|-26.70706346|0.467070451|2820.31296|506.474367|2626.396685|-17.46461983|0.240087608|8.038453162|6019.922535|157.0011174|-873.2309916000002|35.14492428|0.02016134|-339.9303794|1757.246214|13.18415753|1.0|1.0|1.0|1.0|3.53|3.2|1.29|2.0|0.0|5.0|31.0|5.0|0.0|0.0|3.52|3.11e-06|0.0012699999999999|0.0|0.0|9.77e-10|4e-07|5.9934|4.04|3651.0|-1350.085889|-1350.057702|695.29|1166.79|206.87|0.4816|-1349.834826|0.2697|0.02818646|-1349.895534|9.2157|46.0|7.3372
