molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|FNSA4|WNSA5|FNSA1|FNSA2|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
14j_a23|0|1|0.0|0.0|2|7.423568444|0|0|1.197963927|3.278390512|0.074424082|-0.071396109|2|0.046283951|-0.322724299|0.007671236|-0.026319216|-0.055708465|2|2|0.0075222369999999|0.087218599|-0.17267308|-0.463194548|2|0.800643488|0.143567854|0.864845456|0.5935522360000001|1|0.8454521620000001|-0.082226482|-0.034989992|-34.60325668|0.7739671709999999|-1.644529644|53.64097592|0.497137467|2943.385528|548.455847|2175.598042|0.226032829|15.57933561|6597.039681|146.63044480000002|29.32742551|0.017787992|-355.4521561|1378.388999|11.53930239|0.0|1.0|1.0|3.39|3.41|0.05|-7.67|4.58|105.02|2.0|1.0|5.0|31.0|5.0|-6.31|429.47|0.0|0.0|2.66e-06|7.73e-06|3.68|0.0|9.18e-06|3.6671|3.6671|-1729.15999|0.3886|338.1|528.18|0.65128|0.3886|-0.14816|5.8037|-0.2239699999999999|0.02207124|4.0|8.3883|8.3883
13a_a6|1|0|3.417162147|0.0|0|7.412764017000001|1|1|1.430639975|0.0|-0.042110772|-0.0265090529999999|1|0.041767677|-0.602500119|-0.00460563|0.0015242189999999|-0.0525259259999999|1|1|-0.00194781|0.05269025|-0.180339002|-0.488098052|1|0.7722228729999999|0.090839165|0.8299950709999999|0.8013954109999999|0|0.77450544|-0.113446379|-0.040840697|-48.51283287|0.759912392|-2.042034827|82.36189896|0.467070451|2820.31296|506.474367|2626.396685|0.240087608|15.08351934|6019.922535|157.0011174|35.14492428|0.02016134|-339.9303794|1757.246214|13.18415753|1.0|1.0|1.0|3.53|3.2|0.12|-9.01|4.32|95.85|2.0|0.0|5.0|31.0|5.0|-6.1|409.44|0.0|0.0|3.11e-06|1.02e-05|3.8|0.0|4e-07|5.9934|3651.0|-1350.085889|0.5352|206.87|571.9|0.70072|0.2697|-0.14969|7.7145|-0.19987|0.02818646|46.0|7.3372|7.3372
12b_a5|0|0|0.0|0.0|0|6.605297921|2|2|1.189701783|0.0|-0.297319874|0.023224044|3|0.0252713179999999|-0.1214831359999999|0.0068803119999999|-0.119503073|-0.016614746|0|0|0.00751901|-0.033279992|-0.110182753|-0.1708042239999999|2|0.779793078|0.066588785|0.819417554|0.8121510009999999|0|0.827613693|-0.068586754|-0.020455699|-27.27837078|0.530379611|-1.165974822|52.20772716|0.480419002|2602.046823|521.9354031|1071.500538|0.4696203889999999|16.16438947|5501.255679|296.16656780000005|24.32296891|0.025810077|-38.31786425|1386.409228|16.27715102|1.0|1.0|1.0|4.05|0.0|0.33|-7.67|0.72|50.28|1.0|0.0|5.0|30.0|6.0|-7.57|397.47|0.0|1.0|0.00503|0.000359|1.63|0.0|8.5e-06|4.6156|1.4454|-1276.928859|0.2345|268.62|505.16|0.70615|0.0001|-0.06212|5.7174|-0.16607|0.03447919|42.0|7.3768|7.3768
13f_a6|1|0|3.440154557|0.0|0|6.842683282|0|0|1.429020649|0.0|-0.088329567|-0.008507023|2|45.0|-0.381170169|-0.003356527|-0.071478789|-0.049928822|1|1|-0.001446486|0.079490516|-0.223618825|-0.466314952|2|0.77199166|-0.028317736|0.834167942|0.790249345|1|0.863222493|-0.092939631|-0.032802223|-41.92004677|0.720711855|-1.672913351|61.72438096|0.401838426|2869.925064|579.7398537|3253.287533|0.279288145|15.13042752|6128.208571|187.5697972|30.56694343|0.0196449239999999|-296.4599736|1558.914115|13.19352214|1.0|1.0|1.0|3.56|2.21|0.08|-10.18|4.53|103.17|1.0|0.0|5.0|32.0|5.0|-6.52|417.47|0.0|0.0|7.74e-06|1.65e-05|3.27|0.0|2.75e-08|4.8413|3139.0|-1347.301285|901.0|256.1|568.41|0.70541|0.0048|-0.12805|10.8469|-0.2059099999999999|0.03437105|42.0|7.3768|7.3768
3f_a32|1|1|3.553167045|0.0|0|7.773594467000001|0|0|0.6094207770000001|0.0|0.0067550119999999|-0.0434359079999999|0|0.042380952|-0.275173181|0.001276735|-0.113189563|-0.110286539|3|3|0.002565215|-0.112493266|-0.133675401|-0.5487283829999999|0|0.820782305|-0.110248899|0.871865543|0.786074011|1|0.874026684|-0.097374443|-0.030139709|-30.95210106|0.78919828|-1.265867765|48.1093075|0.435176082|2273.466801|492.7734095|2130.756016|0.21080172|10.89495051|4993.667711|118.8493262|21.53155987|0.011659458|-326.0981041|904.3255145|6.573564628|1.0|1.0|1.0|3.9|3.31|0.28|-7.31|5.63|110.94|2.0|0.0|4.0|24.0|3.0|-5.03|354.49|0.0|0.0|1.28e-07|3.96e-06|4.83|0.0|1.73e-05|3.5569|3.5569|-1712.0610190000002|293.0|348.58|488.74|0.70255|293.0|-0.1474599999999999|3.4678|-0.2006099999999999|0.02606687|9.0|8.0458|8.0458
11c_a5|1|0|2.930680267|0.0|0|6.605297921|0|0|1.427567332|0.0|-0.2117133739999999|-0.050049777|2|0.027388889|-0.224938556|0.005090155|-0.059682527|-0.023856811|1|1|0.005383056|-0.138950411|-0.018887528|-0.269653478|2|0.8020105409999999|0.030085871|0.86113162|0.658307423|0|0.80472351|-0.0873419269999999|-0.0322785379999999|-32.31269264|0.707039635|-1.484812761|58.854300300000006|0.448016491|2497.685314|489.4652669|926.234805|0.292960365|16.09582374|5202.741647999999|178.1902995|27.76804404|0.021214793|-251.8596984|1277.330026|12.90369209|1.0|1.0|1.0|2.96|2.14|0.09|-8.47|4.17|80.76|1.0|0.0|6.0|28.0|5.0|-6.59|370.4|0.0|0.0|7.38e-05|7.950000000000001e-05|2.78|0.0|1.26e-06|4.5035|4.2087|-1218.492067|0.5327|275.3|512.32|0.6267699999999999|0.2186|-0.1713299999999999|2.5278|-0.21448|0.03798847|25.0|7.6021|7.6021
13_a4|0|0|0.0|0.0|1|7.535296702|1|1|1.399843898|2.050136054|-0.210975191|-0.019846488|1|0.044357639|-0.04158572|0.012994083|-0.14818661|-0.0963182119999999|1|1|0.012019888|-0.094404255|-0.025714912|-0.143303992|1|0.744134785|-0.215746851|0.7986239909999999|0.6490618429999999|0|0.970027005|-0.068249548|-0.0279998139999999|-16.36114989|0.862539527|-1.091992764|28.77218157|0.4289448289999999|1910.137758|474.9422962|1439.176684|0.137460473|9.917593683|3983.972795|67.30306705|15.89399858|0.007566425|-355.01146810000006|619.8659446|3.704655033|0.0|1.0|0.0|3.39|2.87|0.16|-6.2|4.15|30.71|1.0|0.0|2.0|22.0|2.0|-5.39|287.36|0.0|1.0|8.18e-05|3.77e-05|3.75|0.0|0.00018|4.4811|4.1733|-898.3562912999998|0.2133|276.68|429.36|0.59537|0.1282|-0.17204|2471.0|-0.20372|0.018124154|4.0|5.3979|5.3979
1_a1 (SKF-104365)|0|0|0.0|0.0|1|7.535296702|1|1|0.626769342|2.196347317|0.011230812|-0.01959813|1|0.0409444439999999|-0.218014497|0.000663414|-0.10236005|0.11172918|1|1|0.002250781|-0.221214316|-0.300426726|-0.505981356|1|0.7926983559999999|-0.015406451|0.857919181|0.551667506|0|0.8131557509999999|-0.081192283|-0.029524467|-17.369816|0.709744919|-0.9743074|37.63415922|0.416807085|1997.193006|376.1092109|1551.362941|0.290255081|9.042613965|4225.4765640000005|134.2517831|19.24066156|0.018973797|-194.0267797|634.9418316000001|8.775956802|1.0|1.0|1.0|2.97|2.68|0.12|-6.0|4.28|56.01|0.0|0.0|2.0|21.0|3.0|-6.01|297.35|0.0|1.0|0.000159|9.65e-05|2.96|0.0|0.000295|3.8901|3.8901|-1279.084677|0.2178|318.72|358.09|0.70081|0.2178|-0.16142|4.5773|-0.19624|0.02377006|1.6|5.7959|5.7959
7_a4|0|0|0.0|0.0|1|7.535296702|1|1|1.343865525|2.060422336|-0.237954652|-0.003297033|2|0.037694444|-0.076100699|0.008409909|-0.125778587|0.04206117|1|1|0.008242591|-0.162314698|-0.094000778|-0.174410426|2|0.8046449179999999|0.022270259|0.87010589|0.518356619|1|0.825830607|-0.071288428|-0.026733161|-18.06277106|0.7179916670000001|-1.06932642|40.13253521|0.437317462|2286.169166|415.6938929|1915.566579|0.282008333|9.797542165|5022.496714|141.9530115|18.74189807|0.016800137|-219.4585767|749.6759227000001|8.456594282000001|1.0|1.0|1.0|3.05|2.7|0.15|-7.46|4.67|43.6|0.0|0.0|2.0|25.0|4.0|-6.03|330.36|0.0|1.0|0.000156|3.92e-05|3.22|0.0|1.15e-05|4.0379|4.0379|-1089.870249|0.0697|307.05|365.73|0.59702|0.0697|-0.16975|3.9832|-0.2219199999999999|0.02317758|151.0|6821.0|6821.0
12f_a40|0|0|0.0|0.0|1|7.515889085|0|0|0.604990261|1.768354671|-0.03356339|-0.015621373|0|0.040501792|-0.235838511|0.008525796|0.108909202|-0.172869148|2|2|0.006841832|0.115814835|-0.054891771|-0.397377446|0|0.777316288|-0.160218113|0.841769186|0.605644757|1|0.909993912|-0.082198664|-0.032879466|-25.09213464|0.7314440520000001|-1.150781297|48.92668311|0.490421149|2383.68369|502.7764322|628.5604981|0.268555948|16.49362536|5326.217734000001|148.3785764|24.83590915|0.0201199619999999|-255.7481174|869.2568204|11.1163852|0.0|0.0|0.0|3.24|3.61|0.06|-7.32|5.44|67.66|2.0|0.0|3.0|24.0|3.0|-4.76|376.26|0.0|0.0|2.66e-07|1.02e-06|5.4|0.0|1.8100000000000003e-05|4.3313|2.8374|-2212.359379|0.4348|286.25|487.85|0.7029|0.3858|-0.11765|3.2818|-0.19526|0.01077929|0.38|6.4202|6.4202
16i_a32|1|1|3.352437091|0.0|0|7.765993078999999|0|0|0.6094207429999999|0.0|0.175604846|-0.075706124|0|0.0439583329999999|-0.7748511779999999|-0.003511776|-0.104899053|0.006037736|3|3|-0.001202032|-0.098841478|-0.211019184|-0.700853898|0|0.836966894|0.134577711|0.8829894|0.761506727|1|0.801494708|-0.114771536|-0.036726892|-49.02383532|0.718964113|-1.836344582|70.6307405|0.455596751|2770.767996|523.8261846|3450.514629|0.281035887|12.57892808|6355.471589|183.6742715|33.38593207|0.021112022|-286.2130831|1669.296604|13.79800742|0.0|1.0|1.0|3.75|3.16|0.3|-7.4|4.85|149.27|3.0|0.0|8.0|29.0|5.0|-5.93|427.54|1.0|0.0|9.25e-08|8.18e-06|4.19|0.0|1.7100000000000002e-05|3.6176|3.6176|-1995.307733|0.2857|342.72|573.38|0.70222|0.2857|-0.14976|3353.0|-0.2002|0.02810109|6.0|8.2596|8.2596
19a_a38|1|0|3.3685352889999995|0.0|0|7.412764017000001|2|2|1.297044508|0.0|-0.084389038|-0.082283951|2|0.043848238|-0.431265985|-0.002526241|-0.122385526|-0.077535135|1|1|-0.000673716|0.116434494|-0.217394466|-0.4342819429999999|1|0.819222745|0.031696119|0.8741648479999999|0.698414933|0|0.747152898|-0.108300308|-0.038988111|-38.69037594|0.744796537|-1.949405536|64.59623135|0.465829126|2774.129458|446.57675660000007|2304.055966|0.255203463|12.96056449|6115.030149|152.5362948|31.28824271|0.020873781|-292.6320538|1564.412135|12.47635608|1.0|1.0|1.0|4.83|2.56|0.14|-6.86|2.55|81.23|1.0|0.0|5.0|30.0|4.0|-6.77|401.44|0.0|0.0|7.209999999999999e-05|6.77e-05|2.78|0.0|5.610000000000001e-05|3.9212|3.6504|-1332.186327|0.2668|316.19|466.55|0.68835|0.0721|-0.15108|4.7986|-0.20379|0.03338983|0.01|8.0106|8.0106
12au_a36|1|0|3.422314661|0.0|0|7.412764017000001|2|2|0.2992539489999999|0.0|0.074839187|-0.351827031|2|0.044036281|-0.613616984|-0.006862238|-0.023640632|-0.03802163|1|1|-0.001160331|0.1320241419999999|-0.261631709|-0.515924985|1|0.825565083|-0.021932444|0.877827228|0.750657639|0|0.698996981|-0.110305773|-0.038036474|-57.09017539|0.7160586109999999|-2.206115469|80.38496714|0.492871181|3484.987058|502.8713191000001|2384.109036|0.283941389|17.67586495|7239.100414|204.2726719|38.21494522|0.023021031|-310.873098|2216.466823|16.56175445|0.0|1.0|0.0|5.0|0.0|0.17|-6.87|2.15|123.75|1.0|0.0|7.0|34.0|6.0|-8.03|474.54|0.0|0.0|0.0001409999999999|0.0001889999999999|1.64|0.0|6.45e-05|5.1307|3.7105|-1876.207937|809.0|241.65|618.65|0.70395|0.0158|-0.15162|6.1367|-0.2087099999999999|0.05174058|47.0|7.3279|7.3279
46_a18|0|0|0.0|0.0|0|7.03438793|2|2|1.251088279|0.0|-0.001181461|-0.018808538|1|0.03531746|-0.3872848129999999|0.002300582|-0.0669031009999999|-0.052591109|0|0|0.003512954|-0.069691797|-0.224171123|-0.448177615|0|0.729629263|-0.015124585|0.76616843|0.699483099|0|0.8265445990000001|-0.076485888|-0.029244604|-38.60388092|0.782232748|-1.988633091|55.92367899|0.4548138479999999|3052.94234|587.2068577|1848.661552|0.217767252|16.47206875|7150.333139|154.7096476|26.56039822|0.013181412|-401.0164861|1806.107079|9.36454702|1.0|1.0|1.0|4.27|0.0|0.3|-8.82|3.3|76.5|2.0|1.0|7.0|36.0|3.0|-6.14|480.6|0.0|1.0|2.08e-06|3.35e-06|4.36|0.0|7.27e-07|3225.0|3225.0|-1532.992457|0.4249|384.45|635.89|0.69181|0.4249|-0.13224|2656.0|-0.18219|0.0239301|186.0|6.7305|6.7305
17a_a6|1|0|3.3685510360000004|0.0|0|7.412764017000001|1|1|1.424257628|0.0|0.101940358|-0.0265090529999999|1|0.041767677|-0.686067347|-0.00460563|0.078798543|-0.060774312|1|1|-0.00194781|0.068338372|-0.180339002|-0.5624663560000001|1|0.7722228729999999|0.08716369|0.8299950709999999|0.8013954109999999|0|0.753082653|-0.109388399|-0.041567592|-47.07146289|0.77193498|-2.078379577|83.46070738|0.483320982|2816.084228|494.010135|2217.333474|0.22806502|16.13665395|5996.580489|149.60699319999998|35.323795000000004|0.019808023|-356.769966|1766.18975|12.99374518|1.0|1.0|1.0|3.52|2.88|0.12|-9.01|4.32|95.85|2.0|0.0|5.0|31.0|5.0|-5.89|409.44|0.0|0.0|1.56e-06|6.69e-06|4.09|0.0|4e-07|3.5421|2.9753|-1350.102634|0.3933|350.03|574.02|0.7024|0.0101|-0.12425|4.1627|-0.18178|0.02379552|24.0|7.6198|7.6198
19h_a38|1|0|3.2723542610000003|0.0|0|7.412764017000001|2|2|1.297044177|0.0|-0.088176988|-0.082283951|2|0.042622739|-0.420209249|-0.002526241|-0.043452674|-0.070688288|1|1|-0.000673716|0.303981987|-0.217394466|-0.420225236|1|0.819222745|-0.054149342|0.8741648479999999|0.698414933|0|0.7746288020000001|-0.109986804|-0.03959525|-38.17354026|0.75379331|-1.979762478|60.94327866|0.47459722|2774.611523|456.3568442|1839.424968|0.24620669|12.98143834|6253.901215|145.047677|30.94580137|0.020207411|-299.0343596|1547.290068|11.90478646|1.0|1.0|1.0|4.8|2.43|0.14|-6.86|2.55|81.23|1.0|0.0|5.0|30.0|4.0|-6.77|401.44|0.0|0.0|7.209999999999999e-05|6.77e-05|2.78|0.0|5.610000000000001e-05|3.7384|3.5358|-1332.187847|0.2355|331.65|452.01|0.69012|88.0|-0.1467099999999999|6.9749|-0.20379|0.03396934|9.0|8.0348|8.0348
4d_a46|0|0|0.0|0.173086735|1|7.825245291|1|1|1.134637067|2.146507937|-0.1397563859999999|-0.017469934|2|0.047736111|-0.085744171|0.0116902869999999|-0.111025108|-0.076521434|1|1|0.010756749|-0.206000242|-0.1271933999999999|-0.240143042|2|0.764741337|-0.213089038|0.8075680409999999|0.623144956|0|0.936057958|-0.070772596|-0.024616555|-21.33218735|0.813427965|-1.132361533|35.70643728|0.441136013|2181.291783|513.9109507000001|2233.65548|0.186572035|10.30138878|4993.774007|102.4310631|16.6147308|0.0086574759999999|-344.15403910000003|764.2776167999999|4.753094337|0.0|1.0|1.0|3.78|3.5|0.35|-7.41|5.11|43.6|2.0|1.0|2.0|25.0|3.0|-5.4|352.86|0.0|1.0|1.18e-05|7.8e-06|4.3|0.0|1.3699999999999998e-05|4.4265|4.4265|-1453.840712|0.1313|280.09|503.76|0.69884|0.1313|-0.18639|3.5318|-0.22603|0.02292966|517.0|6.2865|6.2865
4j_a46|0|0|0.0|0.19521727|1|7.825245291|1|1|1.134637093|2.194310043|-0.175292207|-0.012405467|1|0.048126615|-0.130235627|0.011968098|-0.1051618459999999|-0.176133068|1|1|0.011684396|-0.078783783|-0.087688953|-0.226712003|1|0.7298040140000001|-0.061823242|0.763724435|0.728293097|0|0.949893337|-0.074417476|-0.024805825|-25.95898597|0.776932317|-1.339514565|43.80358011|0.402450715|2260.870095|561.0237355|2563.282153|0.223067683|10.49957018|5077.124695|131.7477027|18.85718615|0.0106831269999999|-327.122208|1018.288052|6.30964324|1.0|1.0|1.0|4.0|3.9|0.39|-7.69|5.33|39.94|2.0|0.0|4.0|27.0|3.0|-5.09|361.48|0.0|1.0|4.16e-06|4.86e-06|4.81|0.0|7.33e-06|5.3949|4.4093|-1132.043677|0.2783|229.82|572.31|0.69413|0.1418|-0.18387|2.9043|-0.20071|0.02491327|805.0|6.0942|6.0942
17d_a50|0|1|0.0|0.0|2|8.105609402|2|2|1.338814635|4.380250483|-0.152030219|0.03538699|1|0.031990741|-0.140830095|0.012079|-0.136180713|-0.125540541|2|2|0.01245647|0.009780681|-0.323333765|-0.2294807539999999|1|0.748516466|-0.1921395789999999|0.789310938|0.7276268779999999|1|0.929886823|-0.069790853|-0.025589979|-33.56790124|0.75405703|-1.535398758|41.18485076|0.445708152|2824.70142|644.9008302|2950.99157|0.24594297|12.62170017|6281.764548|170.5678813|23.53577933|0.013178555|-352.3903892|1412.14676|9.139672835|1.0|1.0|1.0|4.07|3.68|0.35|-7.07|4.29|51.77|2.0|0.0|6.0|32.0|4.0|-6.25|424.54|0.0|1.0|3.17e-05|1.31e-05|3.72|0.0|3.63e-05|4.0506|4.0506|-1335.989008|0.1819|306.09|579.45|0.66103|0.1819|-0.16716|5.6557|-0.19967|0.02625058|74.0|7.1308|7.1308
19e_a38|1|0|3.376977671|0.0|0|7.412764017000001|2|2|1.297043576|0.0|-0.082311936|-0.10490608|2|0.04508642|-0.4379521229999999|-0.001197042|-0.104569193|-0.038386106|1|1|0.000347207|0.045449529|-0.191751024|-0.436305701|1|0.839953955|0.04818471|0.89459881|0.700181525|0|0.776562593|-0.10214405|-0.03783113|-46.37503972|0.749190974|-2.042881001|70.62168376|0.4655978389999999|2920.436229|523.2534216|3426.997928|0.250809026|12.34352977|6531.762734|168.99691289999998|34.02454948|0.020114756|-335.8133169|1837.325672|13.55346651|0.0|1.0|1.0|4.96|3.08|0.12|-7.28|3.09|81.23|2.0|0.0|6.0|32.0|4.0|-6.39|427.48|0.0|0.0|1.15e-05|1.89e-05|3.55|0.0|2.25e-05|5.2322|3.8587|-1409.582478|0.3948|236.96|532.67|0.58509|0.3738|-0.15584|5.8426|-0.20723|0.03483011|0.01|8.0083|8.0083
18_a34|0|0|0.0|0.0|1|7.423568444|1|1|1.4547811819999998|1.801574074|-0.063113846|-0.101546926|1|0.040527066|-0.677741618|-0.001615187|-0.141332289|-0.136990511|1|1|0.002183342|-0.155197864|-0.478810922|-0.493450778|1|0.805756513|0.0468829359999999|0.8584852479999999|0.713979177|0|0.68981472|-0.129784908|-0.0422555509999999|-39.55742812|0.695849945|-1.816988713|72.41862911|0.441058733|2424.18137|380.8328339|1774.550004|0.304150055|11.23989749|5296.289007|167.9151283|33.52510165|0.027385869|-216.2496321|1441.579371|15.11918774|1.0|0.0|1.0|3.28|3.61|0.21|-5.65|3.15|75.47|1.0|0.0|5.0|26.0|6.0|-6.26|351.36|0.0|1.0|4.77e-05|7.829999999999999e-05|3.07|0.0|0.000781|4.4335|4.1234|-1199.288654|0.3525|279.66|483.87|0.60488|0.0303|-0.17549|5.0935|-0.21474|0.02902032|2.43|5.6144|5.6144
3d_a49|0|0|0.0|0.0|1|7.535296702|1|1|0.406515615|2.089548665|-0.0960135969999999|-0.3456333889999999|2|0.036335697|-0.173318804|-0.00918253|-0.068390038|0.017871379|1|1|-0.004253844|-0.149675594|-0.129666234|-0.202380888|2|0.808676284|0.01450704|0.863438637|0.846953747|1|0.733071652|-0.094384452|-0.036147237|-31.67236018|0.756622045|-1.698920144|63.08192694|0.486368221|2809.9605100000003|424.6551631|1660.7054380000002|0.243377955|12.87442833|6018.145364|140.9844521|27.67490257|0.018844179|-297.31302830000004|1300.720421|10.91609228|0.0|1.0|1.0|3.29|0.0|0.15|-6.15|4.46|121.39|1.0|0.0|4.0|28.0|5.0|-6.58|392.45|0.0|0.0|6.42e-06|3.6200000000000006e-05|2.98|0.0|0.000278|5.1844|3.8907|-1594.595995|0.2899|239.15|455.47|0.67215|0.0931|-0.16147|2184.0|-0.21913|0.04373784|2.34|5.6308|5.6308
12a_a40|0|0|0.0|0.0|1|7.515889085|0|0|0.604990853|1.784989449|0.021610099|-0.012791297|0|0.036587302|-0.14667395|0.01039129|0.100414476|-0.226763788|2|2|0.007890601|0.298197213|0.031326603|-0.4764003679999999|0|0.718281767|0.023863832|0.7867243829999999|0.525051106|1|0.940879765|-0.074840643|-0.033799|-19.46913691|0.85136964|-1.047769006|38.81741016|0.476055146|2185.594734|479.8867095|600.1247016|0.14863036|14.43505064|4873.458436|75.8074911|20.24838026|0.010759845|-358.4254366|627.699788|5.487955617999999|0.0|0.0|0.0|3.2|3.39|0.0|-7.21|5.43|58.43|1.0|0.0|2.0|22.0|2.0|-4.56|346.23|0.0|1.0|3.86e-07|1.13e-06|5.43|0.0|2.13e-05|3.0966|3.0966|-2097.826771|0.3701|400.39|429.21|0.6998800000000001|0.3701|-0.12895|2491.0|-0.2091|0.0104658999999999|1778.0|5.7501|5.7501
4k_a46|0|0|0.0|0.173180233|1|7.825245291|1|1|1.134637098|2.145043462|-0.050636784|-0.088084767|1|0.0510113959999999|-0.252970193|0.006550513|-0.1149361969999999|-0.1032662209999999|1|1|0.006050983|-0.158788415|0.012963356|-0.3860697829999999|1|0.7477594870000001|-0.003017362|0.787615341|0.784722915|0|0.8789113709999999|-0.086581945|-0.0306644389999999|-25.25406274|0.8732380740000001|-1.471893066|53.45751583|0.417368922|2104.876032|474.67574630000007|1912.936687|0.126761926|9.829220349|4685.0322320000005|68.46061366|18.96506421|0.006892404|-403.1511415|910.3230822|3.722397006000001|1.0|1.0|1.0|3.8|3.03|0.33|-6.61|4.77|50.94|1.0|0.0|2.0|25.0|3.0|-5.46|333.43|0.0|1.0|1.5e-05|1.4800000000000002e-05|4.05|0.0|8.28e-05|5.4228|4.4485|-1053.433249|0.2259|228.63|500.36|0.68553|0.1505|-0.18542|4.0015|-0.20254|0.03653474|0.08|7.0969|7.0969
47l_a18|0|0|0.0|0.0|0|7.03438793|1|1|1.251176792|0.0|0.0340353029999999|-0.0603838109999999|0|0.035308642|-0.428858819|-0.00046896|-0.010426981|-0.056270425|0|0|0.000787517|-0.008768679|-0.156998637|-0.4925232479999999|0|0.7435044540000001|0.00676294|0.781148177|0.733228144|0|0.803473313|-0.083884237|-0.031456589|-42.43906517|0.796109347|-2.0132216990000003|63.6949231|0.4897655489999999|2852.093627|571.4972966|1427.032023|0.203890653|18.46922943|6572.90106|145.02405359999997|28.10487315|0.012890098|-421.235376|1798.711882|9.168513486|1.0|1.0|1.0|4.17|0.0|0.25|-9.37|3.19|85.29|3.0|1.0|9.0|34.0|3.0|-6.39|454.56|0.0|0.0|5.44e-06|1.4499999999999998e-05|3.78|0.0|1.93e-07|3.2026|3.2026|-1455.5758039999998|0.5019|387.13|667.5|0.69291|0.5019|-0.1314|2.4594|-0.18344|0.02606651|32.0|7.4949|7.4949
1l_a5|1|0|2.964063799|0.0|0|6.605297921|0|0|1.270375394|0.0|-0.244609612|-0.0052651969999999|2|0.025672515|-0.089997343|0.008244856|-0.019865028|-0.05139414|1|1|0.007613233|-0.179824092|0.043915678|-0.21108114|2|0.7656671279999999|-0.174469948|0.818803517|0.71872376|0|0.890289002|-0.067755283|-0.026512937|-21.62050954|0.769406114|-1.219595099|43.23617395|0.47265823|2227.730859|502.9124512|903.1631908|0.230593886|14.03493287|4665.793689|130.25942849999998|19.46541135|0.013054186|-304.3678822|895.4089219|7.374136537999999|1.0|1.0|1.0|2.98|2.67|0.14|-8.83|5.32|54.46|1.0|0.0|4.0|26.0|3.0|-5.4|340.42|0.0|1.0|9.06e-06|1.04e-05|4.19|0.0|5.02e-07|4.6403|4.3664|-1069.261615|0.4921|267.19|486.81|0.57392|187.0|-0.1779|2.1987|-0.21939|0.03182983|32.0|7.4949|7.4949
IN1166_a11|1|0|3.433539068|0.0|0|6.842683282|0|0|1.429020445|0.0|-0.089778965|-0.008507023|2|0.044021739|-0.378539035|-0.003356527|0.0266218529999999|-0.037793156|1|1|-0.001446486|0.032420935|-0.223618825|-0.462344944|2|0.765593573|0.102257199|0.827254552|0.790249345|1|0.863273559|-0.0896538619999999|-0.031642539|-42.74230509|0.694302821|-1.6137695069999998|64.89703387|0.463497159|2865.055175|596.0640225999999|2953.475057|0.305697179|12.63334911|6310.825439|211.0745642|31.46783535|0.021531291|-268.3203251|1604.859603|14.86669859|1.0|1.0|1.0|3.51|2.79|0.08|-10.18|4.53|103.17|1.0|0.0|5.0|32.0|5.0|-6.52|417.47|0.0|0.0|7.74e-06|1.65e-05|3.27|0.0|2.75e-08|4.9857|3.2827|-1347.298558|0.3425|248.68|554.63|0.6998300000000001|0.1239|-0.13823|3365.0|-0.21098|0.04189898|12.0|7.9318|7.9318
