molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|MATS8s|nFaHRing|FNSA5|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|WNSA3|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|TPSA_y|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
7d_a10|0.0|0|0|0|0.0|7.535296702|1|1|1.34384996|2.087763133|-0.00179944|5.4161004020000005|2|0.041369509|-0.042667459|1.591760572|-0.0845736919999999|10.929819300000002|1|0.008513576|-0.09209689|-0.041520889|2|0.0658971929999999|1|-0.070901708|-31.47566249|-37.61597161|0.158947933|84.32774259|-0.024733154|2.9540236560000004|89.87999909999999|0.729585423|-16.69900016|37.04365163|0.484115691|446.2091497|-564.2395741|-6.961625817000001|0.270414577|11.82615475|0.938419104|5174.981962|-299.34991010000005|0.014078094|-243.607074|7.468948447000001|1.0|1.0|1.0|1.0|0.0|3.21|0.19|4.92|43.6|0.0|100.04|0.0|1.0|26.0|4.0|-5.83|344.38|0.0|3.95|-4.72|5.98e-05|1.9e-05|3.62|0.0|1.46e-08|5.04e-06|-0.05634|3.49|3.8856|-1129.198363|574.87|212.18|417.68|0.32059|0.68393|0.0941|0.02250617|928.0|6.0325|6.0325
12e_a31|0.0|1|0|0|3.483599061|7.765993078999999|1|1|0.610134116|0.0|-0.011519192|5.733341277|0|0.037098765|0.0113193469999999|0.0|-0.70267073|10.3116965|2|-0.000231353|0.01824365|-0.08867626|0|-0.039273975|0|-0.1099563869999999|-68.32948993|-79.96257188|0.2784732339999999|202.5115275|-0.036652129|14.09603901|595.9853231000001|0.725120432|-49.6906263|87.71292755|0.474858042|524.7092721|-1519.288866|-19.38348182|0.274879568|19.50674899|0.904247004|6557.418968999999|-1104.858464|0.020841203|-327.4245209|15.15615632|1.0|1.0|1.0|1.0|2.0|3.72|0.24|6.69|117.37|0.0|129.38|0.0|1.0|33.0|5.0|-5.93|460.55|0.0|4.5|-5.42|2.16e-07|3.83e-06|4.48|0.0|4.93e-10|2.27e-07|-0.03445|6.33|3.8391|-1809.899887|781.61|232.77|640.03|0.55114|0.7006600000000001|0.2627|0.04614662|0.17|6.7696|6.7696
5a_a40|0.0|0|0|0|0.0|8.149890544|0|1|0.604913477|1.688148148|-0.004609716|6.167516491000001|0|0.0388888889999999|-0.108428634|0.808197279|-0.152120625|10.31198338|2|0.010425818|-0.191663433|0.004130836|0|-0.442215721|1|-0.090991462|-34.5789643|-40.27003217|0.146821673|64.97877226|-0.036396585|4.042943749|52.43850484|0.8224652720000001|-15.30358975|43.71412865|0.4889874279999999|377.5905776|-483.24038600000006|-7.128912782|0.177534728|10.7779923|0.956899016|3736.248815|-213.8673835|0.0130940839999999|-285.426492|5.795040371|1.0|1.0|0.0|1.0|0.0|2.49|0.21|3.68|75.5|1.0|74.15|0.0|2.0|19.0|3.0|-5.9|269.32|0.0|2.8|-3.67|7.49e-05|0.000213|2.88|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|4.36|3.7921|-1177.598691|466.79|326.96|353.51|0.69499|0.69499|0.4461|0.01514427|81.0|7.0915|7.0915
5_a15|0.0|0|0|0|0.0|0.0|0|0|1.419941043|0.0|-0.008878343|0.0|2|0.035982906|0.0729170329999999|0.0|-0.54157893|10.95880662|0|0.003194793|0.1093187759999999|-0.187421793|2|0.092692253|0|-0.0989946469999999|-45.57134103|-73.61131563|0.125945852|93.65193084|-0.0273088679999999|18.03465935|64.12413387|0.5089899720000001|-33.88634094|69.82487767|0.486150431|649.9369163|-1177.78105|-15.09973885|0.491010028|15.1701491|0.946094849|6656.720346|-875.7848531999999|0.036380071|-13.36968593|27.05181494|1.0|1.0|1.0|1.0|1.0|3.68|0.15|4.92|74.73|0.0|127.97|0.0|1.0|33.0|6.0|-5.55|443.49|1.0|4.29|-5.66|6.86e-07|2.18e-06|4.86|0.0|2.25e-10|9.970000000000001e-08|-0.03714|4.36|3.6257|-1470.816175|737.16|286.35|629.67|0.62664|0.70244|0.0199|0.03640044|13.0|7.8861|7.8861
14b_a3|0.0|0|0|0|0.0|6.823286122000001|0|0|0.605016869|0.0|-0.009130444|4.727387819|3|0.039799383|-0.1551678719999999|1.7086790859999998|-0.356087317|10.31162234|1|-0.004161699|-0.288944272|-0.050943323|3|-0.133815639|1|-0.100993354|-44.49789848|-49.38772279|0.2135234869999999|104.4171556|-0.036469822|3.067822725|82.79166784|0.766915433|-21.76034149|50.77131401|0.487615651|384.6023764|-642.0403962|-8.721397057|0.233084567|9.738358819|0.951659927|4803.535505|-313.9702941|0.017348996|-261.0537205|8.483998032|0.0|1.0|1.0|1.0|1.0|2.5|0.06|4.28|105.82|0.0|93.25|0.0|1.0|23.0|4.0|-6.42|319.38|0.0|2.82|-3.99|3.54e-05|0.000103|2.58|0.0|1.28e-07|4.08e-05|-0.06676|2.22|3.0724|-1327.514377|524.27|403.54|368.39|0.70123|0.70123|0.2276|0.02844675|0.38|6.4202|6.4202
11c_a31|0.0|1|0|0|3.336985072|7.765993078999999|1|1|0.6101368770000001|0.0|-0.0184155389999999|5.733341277|0|0.037731481|-0.031640011|0.0|-0.847114804|10.31169916|2|-0.008375297|-0.0512371409999999|-0.0992097109999999|0|0.013528742|0|-0.14043574|-80.82023592|-82.24513417|0.435856737|255.2562173|-0.042457317|11.74927853|70.98337779|0.676089232|-47.33176279|100.8824395|0.47997061|330.3862551|-1069.186744|-14.56188764|0.323910768|13.95917988|0.922968238|5329.481371|-626.1611682999999|0.029155542|-206.2506659|17.07472346|1.0|1.0|1.0|1.0|2.0|2.66|0.28|5.04|125.57|0.0|97.32|0.0|2.0|26.0|6.0|-6.56|371.41|0.0|3.04|-3.98|7.68e-06|0.000105|2.82|0.0|1.45e-06|0.000537|-0.03532|4.47|3.8551|-1559.3980869999998|622.22|321.61|512.9|0.7005899999999999|0.7005899999999999|0.2627|0.04465349|0.13|6.8861|6.8861
12k_a30|0.0|0|0|0|0.0|7.412764017000001|2|2|0.604984231|0.0|-0.007818038|5.351858133|2|0.042739018|-0.13882907|0.0|-0.44562817|10.31162844|1|0.0053380919999999|-0.240110949|-0.089279071|1|0.001281277|0|-0.098188266|-52.35426525|-65.04897323|0.184916442|122.5057244|-0.035199567|10.61148425|0.0|0.7081361979999999|-34.68429919|68.37178540000001|0.47195436|539.9866061|-1235.930491|-15.44895229|0.291863802|15.93977881|0.893775698|6393.133321|-818.7944715|0.0226150579999999|-275.77726980000006|14.9823028|1.0|1.0|1.0|1.0|1.0|0.0|0.17|3.89|90.88|0.0|133.77|0.0|1.0|31.0|5.0|-6.19|428.51|0.0|2.57|-4.93|3.59e-06|1.19e-05|3.84|0.0|1.84e-07|7.87e-05|-0.05055|3.58|3.4715|-1690.302721|710.82|238.62|564.62|0.39318|0.6864899999999999|0.1512|0.03357755|24.0|7.6144|7.6144
12_a3|0.0|0|0|0|0.0|6.823286122000001|0|0|0.605020506|0.0|-0.009093383|4.727387819|2|0.042795699|-0.120694579|2.07135708|-0.336455156|10.31163031|1|-0.0045709459999999|-0.218774634|0.017902469|2|-0.039834906|1|-0.096133903|-44.07517037|-45.63945658|0.170600292|80.99228663|-0.039584548|2.496397166|76.23910943|0.830418645|-20.92463497|49.333524|0.463780604|393.75653|-638.9523922000001|-8.921820355|0.169581355|10.50748861|0.864908294|4400.493202000001|-303.3418921|0.01374218|-313.7317211|6.524083564|1.0|1.0|1.0|1.0|1.0|2.17|0.0|4.34|92.93|0.0|90.49|0.0|1.0|22.0|3.0|-5.3|304.37|0.0|3.23|-4.84|2.07e-06|1.44e-05|4.03|0.0|1.3e-07|3.9500000000000005e-05|-0.06361|2.94|3263.0|-1272.152002|515.23|379.97|361.95|0.69784|0.69784|0.5056|0.02620998|3548.0|5.45|5.45
8a_a50|0.0|1|1|1|3.139870661|7.860570786|1|1|1.39826105|2.03117465|-0.00439531|5.777652323|1|0.03904321|-0.0224366579999999|1.99158738|-0.188998337|10.94501357|2|0.007801731|-0.038971589|-0.065546446|1|-0.188882361|1|-0.08230347|-34.88425666|-41.48493288|0.139123262|70.12485884|-0.031655181|4.778811898|0.0|0.751415713|-17.58335405|44.36511568|0.46183401|433.9235497|-622.2739931|-8.042467074|0.248584287|10.69309012|0.858162757|4638.284496|-313.6562159|0.017017336|-253.4513797|8.577560914|1.0|0.0|1.0|1.0|1.0|2.01|0.11|3.63|59.39|0.0|94.75|0.0|1.0|24.0|3.0|-6.12|313.36|0.0|2.87|-4.13|0.000138|7.48e-05|2.95|0.0|4.82e-07|0.000151|-0.0280699999999999|2.69|4.1738|-1006.671867|548.47|220.53|396.63|0.3462199999999999|0.60625|0.1217|0.03479985|47.0|7.3279|7.3279
3p_a32|0.0|1|1|1|3.456037415|8.02059915|1|1|0.609420752|0.0|-0.008735261|6.008813185|0|0.036666667|-0.050639647|2.1365141480000003|-0.419292538|10.31100269|3|0.000920756|-0.092884784|-0.146606489|0|0.058054833|1|-0.098773656|-41.73212799|-58.13283248|0.180429124|106.1908248|-0.029183126|7.365688817|57.82331968|0.6199678829999999|-24.56127372|54.24719019|0.416240891|482.3550967|-755.7268222|-10.10863498|0.380032117|10.69458635|0.713035367|5960.446219|-444.779939|0.025390655|-141.21321609999998|14.94356622|1.0|1.0|1.0|1.0|1.0|2.6|0.26|6.06|131.25|0.0|112.37|0.0|1.0|27.0|4.0|-6.8|395.5|0.0|3.23|-4.25|7.78e-06|5.629999999999999e-05|2.7|0.0|1.62e-07|6.4e-05|-0.04963|4.26|3.6436|-1879.554272|626.32|340.28|471.04|0.7017100000000001|0.7017100000000001|0.3083|0.02642856|26.0|7585.0|7585.0
7_a3|0.0|0|0|0|0.0|6.823286122000001|0|0|0.60501656|0.0|-0.008855374|4.727387819|2|0.03757716|-0.047419994|1.989724777|-0.327648836|10.3116226|1|-0.006696449|-0.084462575|0.020589494|2|-0.224253635|1|-0.096448591|-51.18177092|-47.72824381|0.217705402|107.7330046|-0.036877402|2.377557323|76.07607751|0.7992146109999999|-25.32764885|55.98630667|0.3987206729999999|387.1238241|-620.4671695000001|-9.030659289|0.2007853889999999|8.644978051|0.663120542|5055.700186|-307.0424158|0.0149999089999999|-296.13678660000005|7.422807617|1.0|1.0|1.0|1.0|1.0|2.61|0.0|4.96|92.93|0.0|95.5|0.0|1.0|23.0|3.0|-5.68|338.81|0.0|3.63|-4.87|3.67e-06|1.34e-05|3.79|0.0|3.28e-08|1.11e-05|-0.0640299999999999|3.09|3.4435|-1731.7341420000002|522.73|210.68|362.61|0.3456|0.69224|0.1262|0.03103579|1023.0|5.9901|5.9901
12p_a36|0.0|1|0|0|3.392386149|7.412764017000001|2|2|1.297044387|0.0|-0.008017607|5.351858133|2|0.042804233|0.114716581|0.0|-0.432950771|10.96052769|1|-0.000673716|0.2461794139999999|-0.101303149|1|-0.035871448|0|-0.108380023|-51.98017377|-68.22905781|0.251561167|158.3666517|-0.039016808|8.006403882999999|0.0|0.759126153|-32.72335782|64.698131|0.475504684|471.1687161|-1228.123041|-15.4629378|0.240873847|14.3885803|0.906594718|5922.775161|-773.1468902|0.019344052|-326.2581567|12.17776516|1.0|0.0|1.0|0.0|2.0|0.0|0.14|3.13|69.2|0.0|123.71|0.0|1.0|30.0|5.0|-6.76|399.42|0.0|2.15|-4.16|0.000129|6.96e-05|2.78|0.0|1.4e-07|5.58e-05|-0.0552299999999999|3.41|3.8372|-1332.182868|660.71|232.12|506.89|0.30159|0.66559|0.1841|0.03396697|9.0|8.0458|8.0458
A8301_a51|0.0|0|0|0|0.0|6.86171134|0|0|1.197963627|1.700610355|-0.00449765|4.727387819|2|0.039058957|0.078523314|1.987294898|-0.242873103|10.31321735|1|0.007083041|0.135886548|-0.0357324579999999|2|-0.013846396|1|-0.0780376929999999|-35.90764428|-50.67621589|0.065260105|42.37868986|-0.032775831|3.437697042|78.46116212|0.854959635|-23.3177516|41.20144811|0.4799553379999999|607.0025787000001|-1064.200534|-13.82143785|0.145040365|13.24988678|0.922911768|6401.6494600000005|-691.0718926|0.009586697|-461.0082758|6.225421319|1.0|1.0|1.0|1.0|1.0|3.5|0.04|5.5|87.72|1.0|129.04|0.0|1.0|31.0|3.0|-5.31|421.52|0.0|4.58|-5.93|2.5e-07|1.17e-06|5.02|0.0|4.12e-10|1.74e-07||||||||||||12.0|7.9208|7.9208
2_a1|0.0|0|0|0|0.0|7.535296702|1|1|1.348828131|2.233384354|-0.004621682|5.4161004020000005|1|0.0409444439999999|-0.1056298369999999|0.0|-0.175623923|10.9520472|1|0.003205156|-0.237981258|-0.145015842|1|0.079586368|0|-0.077270452|-28.32386891|-35.17029414|0.191789935|87.29479691|-0.026492726|2.337413146|84.54541681|0.6944040029999999|-12.89184641|33.45925305|0.39830426|367.8635872|-422.0435297|-5.488475744|0.305595997|8.779158091000001|0.6619695520000001|3920.383175|-192.096651|0.017741989|-176.9692239|8.075415099999999|1.0|0.0|1.0|1.0|0.0|2.69|0.18|4.0|30.71|0.0|79.77|0.0|1.0|21.0|3.0|-6.04|279.31|0.0|3.21|-3.78|0.000871|0.000167|2.76|0.0|6.64e-07|0.000185|-0.02966|3.31|4.0877|-920.2093796|489.42|303.31|355.79|0.7007899999999999|0.7007899999999999|0.2991|0.024658671|5.8|5.2366|5.2366
12a_a30|0.0|0|0|0|0.0|7.412764017000001|2|2|0.604984824|0.0|-0.006711725|5.351858133|2|0.040166667|-0.096804291|0.0|-0.3557214489999999|10.31162903|1|0.005458948|-0.171649606|-0.053309522|1|-0.031179517|0|-0.097138462|-47.73588073|-60.22802588|0.163785284|101.5505506|-0.037665934|6.263330101|0.0|0.805190202|-29.59731695|57.83766054|0.469799116|518.4718832|-1144.332492|-14.47983299|0.194809798|13.88603128|0.88607758|5936.682602000001|-709.5118166|0.014884556|-378.4495438|9.228758655|1.0|1.0|1.0|0.0|1.0|0.0|0.14|3.84|81.65|0.0|127.28|0.0|1.0|29.0|4.0|-5.98|398.48|0.0|2.63|-4.85|5.23e-06|1.4e-05|3.87|0.0|2.3100000000000002e-07|9.21e-05|-0.05184|3.82|3.4885|-1575.7783980000002|668.81|245.76|507.17|0.35338|0.68599|0.1511|0.03289568|11.0|7.9469|7.9469
12n_a36|-3.404662145|1|0|0|3.400581499|7.412764017000001|2|2|0.299253841|0.0|-0.0099988159999999|5.351858133|2|0.0438779959999999|0.027627601|0.0|-0.619926573|10.31810354|1|-0.001160331|0.048110172|-0.15024383|1|0.162338703|0|-0.115872034|-60.42525197|-78.42650015|0.279888857|189.4391835|-0.039955874|9.668119648|26.74179417|0.741751453|-40.89805687|74.70951411|0.454498749|487.397992|-1568.530003|-18.30412788|0.258248547|12.58209967|0.833176363|7657.057548000001|-1061.639417|0.021232665|-327.25274110000004|14.3710571|0.0|0.0|1.0|0.0|3.0|0.0|0.17|1.28|123.75|0.0|142.02|0.0|1.0|34.0|6.0|-8.03|474.54|0.0|1.18|-3.72|0.0001409999999999|0.0001889999999999|1.64|0.0|1.36e-07|6.45e-05|-0.05056|6.24|3.6382|-1876.201464|714.14|231.43|566.87|0.32172|0.7046600000000001|0.0155|0.03261661|15.0|7.8239|7.8239
19_a4|-3.21497177|0|0|0|0.0|7.535296702|1|1|0.29641517|1.943606348|-0.0023503029999999|5.4161004020000005|1|0.040511696|-0.052325802|0.0|-0.105763614|10.30966825|1|0.009687676|-0.086166959|-0.0255403279999999|1|0.152550043|0|-0.0759826109999999|-38.9063534|-41.82665583|0.1792349369999999|98.66465411|-0.028945757|3.946149569|13.25878373|0.764880253|-21.41704046|46.07495776|0.460486754|451.8120313999999|-669.2264932|-8.771275759|0.235119747|11.01887515|0.85352261|5232.561157|-368.3935819|0.0143733|-291.6208078|7.912166787999999|1.0|1.0|0.0|1.0|0.0|2.52|0.16|2.97|73.23|0.0|98.19|0.0|1.0|25.0|4.0|-6.58|351.42|0.0|2.92|-3.97|0.000156|0.000106|2.62|0.0|8.070000000000001e-07|0.0002839999999999|-0.05294|6.67|4.1858|-1446.939719|583.39|296.2|500.34|0.67535|0.67535|0.3806|0.02985188|19.5|4.71|4.71
13p_a6|0.0|1|0|0|3.449535594|6.842683282|0|0|1.424099253|0.0|-0.010395243|4.727387819|2|0.042959184|0.072850973|1.633493259|-0.634109842|10.95053423|1|-0.005708558|0.123575608|-0.068532678|2|-0.059663359|1|-0.107371897|-70.52421289|-76.17631587|0.273479442|194.0233618|-0.03767435|8.708451561|107.5669533|0.76005742|-50.03427239|82.79893305|0.412828992|515.4389679999999|-1523.526317|-18.9628865|0.23994258|14.91957306|0.703081362|6590.216479|-1080.8845310000002|0.018322293|-369.0018868|12.99897644|1.0|1.0|1.0|1.0|3.0|2.34|0.12|4.58|122.47|0.0|132.01|0.0|0.0|34.0|5.0|-7.01|449.51|0.0|2.96|-4.55|8.11e-06|2.79e-05|2.86|0.0|8.73e-11|3.92e-08|-0.0746|4.73|2.9837|-1463.08132|752.82|258.45|573.39|0.47508|0.7056600000000001|0.0029|0.03807447|92.0|7.0362|7.0362
17a_a6|0.0|1|0|0|3.3685510360000004|7.412764017000001|1|1|1.424257628|0.0|-0.012704951|5.351858133|1|0.041767677|0.04129257|0.0|-0.686067347|10.94948984|1|-0.00194781|0.068338372|-0.10896749|1|0.08716369|0|-0.109388399|-63.02857512|-71.75703418|0.2469173469999999|161.9738174|-0.041567592|13.40315088|554.1936506|0.77193498|-41.34573382|83.46070738|0.483320982|494.010135|-1363.383649|-17.887155899999996|0.22806502|16.13665395|0.935437602|5996.580489|-894.3577948999999|0.019808023|-356.769966|12.99374518|1.0|1.0|1.0|1.0|2.0|2.88|0.12|4.98|95.85|0.0|116.79|0.0|1.0|31.0|5.0|-5.89|409.44|0.0|3.59|-5.17|1.56e-06|6.69e-06|4.09|0.0|9.77e-10|4e-07|-0.05753|4.04|2.9753|-1350.102634|696.96|350.03|574.02|0.69627|0.7024|0.0101|0.02379552|24.0|7.6198|7.6198
12c_a36|0.0|1|0|0|3.447900368|7.412764017000001|2|2|1.29696741|0.0|-0.007667703|5.351858133|2|0.040899471|0.085843909|0.0|-0.414055975|10.95982545|1|0.0010871589999999|0.146546059|-0.103922055|1|-0.033217921|0|-0.105624703|-47.12722334|-67.84435546|0.159266488|102.2992907|-0.038024893|8.079011794|6.546878962999999|0.75500974|-30.27053327|59.70517794|0.473610011|540.0159387|-1221.198398|-15.68788659|0.24499026|12.86584957|0.899732176|6256.172329|-784.3943293|0.019278991|-327.5932797|12.38318928|1.0|0.0|1.0|0.0|2.0|0.0|0.14|3.35|69.2|0.0|128.76|0.0|1.0|30.0|4.0|-6.49|415.88|0.0|2.34|-4.59|3.64e-05|2.55e-05|3.31|0.0|6.65e-08|2.77e-05|-0.04992|3.79|3.8436|-1692.540795|672.74|322.58|509.61|0.68913|0.68913|0.3927|0.02977602|9.0|8.0458|8.0458
10_a1|0.0|1|0|0|3.261363142|6.86171134|0|0|1.435871163|0.0|-0.014135827|4.727387819|1|0.037578348|0.049971022|0.0|-0.621976404|10.94957578|1|-0.0106277489999999|0.107434253|-0.019835038|1|-0.0369911079999999|0|-0.10949971|-65.97424138|-61.93104798|0.330036242|186.6625065|-0.045402319|4.718623023|64.49041745|0.8340962559999999|-37.31383317|74.31719486|0.459673515|378.9193385|-1052.827816|-14.52342192|0.165903744|13.65143394|0.850732895|5192.858899|-595.4602985|0.015427326|-377.9175542|8.725415617000001|1.0|0.0|1.0|0.0|2.0|2.18|0.0|4.86|78.87|0.0|99.61|0.0|1.0|27.0|5.0|-5.91|359.35|0.0|3.7|-4.73|1.04e-05|1.87e-05|3.64|0.0|9.53e-09|3.42e-06|-0.06802|5.81|3.4067|-1223.159954|585.51|363.94|464.77|0.70345|0.70345|0.6754|0.03426532|1.5|5.8239|5.8239
7b_a10|0.0|0|0|0|0.0|7.535296702|2|2|1.186434511|0.0|-0.001621737|5.4161004020000005|2|0.037804233|-0.060829392|2.079721225|-0.07459988|10.93274506|0|0.010068964|-0.0982988509999999|-0.051052176|2|-0.108464916|1|-0.0720417159999999|-30.71062112|-37.45675757|0.07558334|39.29815915|-0.027444463|2.6314862480000003|56.22969776|0.781045839|-15.96741933|35.77183831|0.446575367|480.6333417|-599.3081212000001|-7.419027879|0.218954161|8.771658176|0.8069307729999999|5212.568172|-311.5991709|0.012428175|-292.2491701|6.46179973|1.0|1.0|1.0|0.0|0.0|0.0|0.25|4.34|41.38|1.0|105.44|0.0|1.0|25.0|3.0|-5.09|346.81|0.0|3.02|-5.28|5.29e-06|5.25e-06|4.68|0.0|1.0200000000000001e-07|3.54e-05|-0.05377|3.44|3.6426|-1450.09312|562.31|205.85|400.65|0.4195399999999999|0.66228|0.0899|0.02946054|19.8|4.7033|4.7033
12ar_a36|0.0|1|0|0|3.46014932|7.412764017000001|2|2|1.297042582|0.0|-0.007046017|5.351858133|2|0.040839506|0.083451772|0.0|-0.40866901|10.95407427|1|0.002112069|0.145909555|-0.096853381|1|-0.017348015|0|-0.098732471|-54.80317647|-66.9989409|0.163457134|110.9204982|-0.0347392029999999|10.30986449|0.0|0.705591187|-37.18892821|69.99622854|0.4743067589999999|567.6702443|-1272.979877|-15.99689556|0.294408813|16.68371115|0.902250063|6155.432771|-863.83236|0.0223636779999999|-279.0245523|15.17578458|1.0|0.0|1.0|0.0|2.0|0.0|0.17|3.14|92.99|0.0|133.27|0.0|1.0|32.0|5.0|-7.21|420.47|0.0|1.8|-3.91|0.0001199999999999|0.000122|2.33|0.0|8.95e-08|3.76e-05|-0.0566|3.23|3.8489|-1364.511244|717.19|237.29|580.53|0.41433|0.67174|0.2372|0.04327285|25.0|7.6021|7.6021
11b_a31|0.0|1|0|0|3.248213341|7.765993078999999|1|1|0.610137403|0.0|-0.01950528|5.733341277|0|0.043380952|-0.078907688|0.0|-0.838727032|10.31169957|2|-0.010716217|-0.129901143|-0.101934423|0|0.067031897|0|-0.148709304|-80.0942166|-82.80602396|0.454541246|253.1028809|-0.044612791|11.70737909|87.78853803|0.669723835|-44.59898223|101.1192111|0.473305522|303.7286124|-993.6722875|-13.83270059|0.330276165|12.96936635|0.8986339170000001|5202.545866|-553.3080237|0.0314298879999999|-189.0151528|17.50115151|1.0|1.0|1.0|1.0|2.0|2.29|0.24|4.67|125.57|0.0|92.51|0.0|2.0|25.0|6.0|-6.73|357.38|0.0|2.69|-3.75|1.82e-05|0.000178|2.46|0.0|3.59e-06|0.00128|-0.03574|4.07|3.8437|-1520.085181|589.56|322.57|479.66|0.70073|0.70073|0.2634|0.04215313|0.53|6.2757|6.2757
14_a15|0.0|0|0|0|0.0|0.0|0|0|1.43568901|0.0|-0.006678826|0.0|2|0.037073171|-0.033982971|0.0|-0.374014235|10.9597359|0|0.0034254209999999|-0.051908601|-0.120626133|2|-0.021648026|0|-0.0917424269999999|-40.89540491|-58.79722871|0.112910954|72.36402409|-0.032888795|6.026520371|2.923143027|0.770309725|-26.20964538|50.29869851|0.406717767|568.5306056|-1117.1473460000002|-13.50893838|0.229690275|10.18067005|0.685538423|5861.387612|-715.9737342999999|0.015286995|-346.4801021|9.797353271|1.0|0.0|1.0|1.0|1.0|3.72|0.12|5.32|56.27|0.0|119.95|0.0|1.0|30.0|4.0|-4.97|397.47|1.0|4.7|-5.83|5.99e-07|1.47e-06|5.29|0.0|1.51e-10|5.99e-08|-0.0338199999999999|5.16|3.6209|-1281.105795|689.8|278.5|584.18|0.65079|0.7055899999999999|0.0054|0.03885834|0.03|7.5229|7.5229
14d_a23|0.0|0|1|1|0.0|7.423568444|0|0|1.197963465|3.405551724|-0.005343003|5.351858133|2|0.043538647|0.03253552|0.758207139|-0.288522152|10.313217800000002|2|0.01180744|0.059486662|-0.074441567|2|0.006563565|1|-0.078282292|-35.40917327|-51.58357156|0.078305538|51.59888942|-0.032878563|8.074501042|83.40396369|0.790346608|-23.33262837|47.66288948|0.454495683|607.3441532|-1083.255003|-14.27606695|0.209653392|14.358677900000002|0.833166062|6459.554383|-713.8033475|0.015037275|-382.6437544|9.908707432|0.0|1.0|1.0|1.0|1.0|3.62|0.09|3.88|105.02|1.0|125.25|0.0|1.0|31.0|4.0|-6.1|425.51|0.0|3.8|-5.25|1.43e-06|5.61e-06|3.94|0.0|1.65e-08|7.03e-06|-0.0725799999999999|3.79|8.1555|-1669.24571|696.21|336.18|554.84|8.1555|8.1555|336.18|0.02083626|4.0|8.4001|8.4001
1n_a5|0.0|1|0|0|2.91912867|6.605297921|0|0|1.427557749|0.0|-0.007315978|4.59511985|2|0.024388889|0.002508727|0.0|-0.3365350029999999|10.94528897|1|0.004754079|0.004115733|-0.00966135|2|-0.013686011|0|-0.081950989|-47.1725036|-47.04056285|0.214789986|123.2912732|-0.030493391|7.620766672|55.29041202|0.627751746|-27.07741706|60.44890447|0.483868192|450.71720610000006|-752.6490056|-10.04713747|0.372248254|15.27080096|0.937489579|5101.31614|-432.02691110000006|0.028797525|-146.6611704|16.53002342|1.0|1.0|1.0|1.0|1.0|2.67|0.05|4.41|80.76|0.0|101.77|0.0|1.0|27.0|5.0|-6.41|356.38|0.0|3.14|-4.18|5.41e-05|6.56e-05|2.91|0.0|8.43e-09|3.01e-06|-0.06186|4.19|4.3838|-1179.209088|607.15|282.82|481.06|0.44786|0.44786|0.3789|0.03956123|27.0|7.5686|7.5686
9_a4|0.0|0|0|0|0.0|7.535296702|1|1|1.300485838|2.130445484|-0.00136737|5.4161004020000005|2|0.040449735|-0.019160308|2.137757657|-0.064266379|10.92992723|1|0.009731833|-0.030976753|-0.0475186259999999|2|-0.151437311|1|-0.069566741|-28.63837014|-37.85762102|0.062897208|34.22811902|-0.025885299|2.676487872|45.21212204|0.792890434|-15.58475436|33.55665428|0.43745176|509.9632679|-605.7219363|-7.665782805|0.207109566|10.21134541|0.777625327|5387.230364999999|-329.6286606|0.010768243|-318.7769026|5.859985199|1.0|1.0|1.0|1.0|0.0|3.37|0.19|5.14|43.6|0.0|105.09|0.0|1.0|26.0|3.0|-5.56|360.84|0.0|4.17|-5.15|1.73e-05|7.06e-06|4.14|0.0|6.9e-09|2.49e-06|-0.05256|3.87|4.0137|-1489.554198|586.24|262.21|430.12|0.5182100000000001|0.6464|0.0584|0.02116575|48.0|7.3188|7.3188
