molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|SaaaC|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|TASA|FPSA1|GRAV|PPSA1|DPSA4|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
19g_a38|0.0|0|0|3.229090845|0.0|0|7.412764017000001|2|1.297044182|-0.077355838|-0.008497058|5.351858133|-0.117921811|0.0|-0.009881824|10.96052467|1|-0.004358975|-0.096139701|-0.098027247|-0.250781298|-0.438254637|1|0.836170906|0.892249657|0.632625562|0.7200062690000001|-0.086314802|-0.114243258|0.5322242429999999|-54.62049927|-72.29378538|177.181631|-0.038842708|-45.74791999|9.191644336|18.41027014|0.719941993|-1.942135378|-34.56416368|86.78105144|0.455443492|455.6240763999999|0.280058007|6631.17356|177.2223055|34.14148263|1707.074131|593.6088758|14.48726605|1.0|1.0|1.0|1.0|3.0|2.52|0.14|3.11|2.78|125.65|0.0|1.0|5.0|-4.25|31.0|5.0|-6.81|419.43|0.0|1.0|2.97|5.68e-05|0.0238|4.67e-05|3.66|3.6887|-1431.419426|-1431.386981|638.82|336.12|0.2285|234.97|475.84|0.69982|-0.15269|5.0677|0.03244515|6.1765|42.0|7.3778|7.3778
12g_a40|0.0|0|0|0.0|0.0|1|7.515889085|0|0.604990688|0.037440516|-0.01011728|5.4161004020000005|-0.129331216|0.726175674|0.075327376|10.31197254|2|-0.003205145|0.280045216|0.063401514|0.106286677|-0.512657141|0|0.769016155|0.8396782220000001|0.6941475490000001|0.8702014570000001|-0.0951493559999999|-0.099521372|0.289122732|-49.94706785|-52.24208444|68.1355805|-0.0435406|-27.42361099|3.501413627|0.0|0.852031227|-1.393299206|-26.21888031|59.29860462|0.465725912|456.7977427|0.147968773|5211.675486|77.67373972|26.82520454|858.4065454|335.7078145|7.056520179|0.0|1.0|0.0|0.0|1.0|3.2|0.0|5.14|3.76|93.78|0.0|1.0|2.0|-6.46|23.0|3.0|-4.91|362.23|0.0|1.0|4.4|3.43e-07|0.000124|1.62e-06|4.84|3.1577|-2173.044757|-2173.0224510000003|540.25|392.64|0.3539|308.23|429.31|0.6988|-0.13191|1.9175|0.02230594|2.7075|724.0|6.1403|6.1403
11_a27|0.0|0|0|2.680511093|0.0|0|7.535296702|2|1.1606177359999998|0.100091619|-0.0067474069999999|5.4161004020000005|-0.003527607|1.3706083080000002|-0.0864111069999999|10.93910312|0|0.005111147|-0.1299181459999999|-0.041662169|-0.067428705|-0.488734846|2|0.814843016|0.8629676709999999|0.7146215429999999|0.7645505|-0.079921166|-0.094820973|0.349764196|-42.27430065|-50.15555389|124.5410133|-0.034296948|-26.52978026|4.524597532|72.60399149|0.8088958709999999|-1.611956546|-22.36099135|56.8702158|0.4528656239999999|404.4089873|0.1911041289999999|5186.240841|101.0845293|22.42732497|1054.084273|504.209846|6.714661907000001|0.0|0.0|1.0|0.0|1.0|0.0|0.35|1.67|3.06|106.33|0.0|1.0|2.0|-3.68|26.0|4.0|-6.47|345.4|1.0|0.0|2.04|0.000207|0.0716|9.45e-05|4.54|2.4836|-1122.456105|-1122.433411|571.4|499.21|0.3492|370.92|415.32|0.59222|-0.1022|3.1278|0.0226944|4.2894|5.0|8301.0|8301.0
12a_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984824|0.033691224|-0.006711725|5.351858133|-0.02919335|0.0|0.009586623|10.31162903|1|0.005458948|-0.171649606|-0.053309522|-0.094526372|-0.454270252|1|0.7885597609999999|0.842671963|0.7961424690000001|0.836214716|-0.07699057|-0.097138462|0.337975309|-47.73588073|-60.22802588|101.5505506|-0.037665934|-37.34272719|6.263330101|0.0|0.805190202|-1.845630786|-29.59731695|69.45678454|0.469799116|518.4718832|0.194809798|5936.682602000001|120.786445|29.00398472|1421.195251|620.9195447000001|9.228758655|0.0|1.0|1.0|0.0|1.0|0.0|0.14|2.62|2.82|127.28|0.0|1.0|5.0|-5.28|29.0|4.0|-5.98|398.48|0.0|0.0|2.63|5.23e-06|0.00208|1.4e-05|3.82|3.4885|-1575.7783980000002|-1575.745502|668.81|355.41|0.1866|245.76|507.17|0.68599|-0.1481|4.1875|0.03289568|4.7368|11.0|7.9469|7.9469
12ay_a36|0.0|0|0|3.50559949|0.0|0|7.412764017000001|2|1.2970434|-0.05976542|-0.006733838|5.351858133|-0.043778345|0.0|0.012286423|10.9463292|1|0.0045625|0.1689021819999999|-0.101854847|-0.169994208|-0.438622276|1|0.78699829|0.833398429|0.857993338|0.829406408|-0.074251203|-0.098945129|0.419950383|-48.12939044|-64.13591431|110.578217|-0.035337546|-41.57269314|7.569978132|8.677627506|0.778164805|-1.978902589|-31.1973159|74.29343346|0.4530143439999999|537.618563|0.221835195|6204.216872999999|143.79285900000002|29.43551742|1648.388976|729.1873176|10.15751916|0.0|0.0|1.0|0.0|2.0|0.0|0.21|2.5|2.45|133.68|0.0|1.0|5.0|-4.54|31.0|4.0|-6.38|409.49|1.0|1.0|2.42|2.8600000000000004e-05|0.0117|2.5e-05|3.79|3.6561|-1311.576473|-1311.547668|674.33|339.12|0.2939|315.09|532.22|0.6914|-0.15056|6.2579|0.02880431|9.1844|18.0|7.7447|7.7447
12ab_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.604983638|-0.026189286|-0.008528077|5.351858133|-0.030346359|0.0|0.038312857|10.31162784|1|0.005111479|0.03046828|-0.12254489|-0.207153446|-0.384942092|1|0.809127478|0.855880335|0.794193541|0.7997534890000001|-0.082740301|-0.1008879709999999|0.4605456229999999|-58.23149599999999|-71.0035788|140.93076580000002|-0.031859359|-49.97135112|15.64609074|0.0|0.603952976|-1.815983471|-40.9825333|92.49334877|0.461207954|562.8556061|0.3960470239999999|6918.884105|278.7324985|37.1257096|2116.165447|792.3440337000001|21.48976996|0.0|1.0|1.0|1.0|1.0|0.0|0.21|2.63|2.2|140.26|0.0|1.0|7.0|-5.61|33.0|6.0|-6.39|458.54|0.0|0.0|2.52|2.47e-06|0.00113|9.94e-06|3.34|3.4919|-1804.824495|-1804.79081|753.75|355.06|0.1957|258.2|613.7|0.68324|-0.14772|6.9089|0.03368522|7.4968|17.0|7.7825|7.7825
32_a47|0.0|1|1|0.0|0.0|1|6.842683282|1|1.216307925|-0.1746026239999999|-0.003573735|4.727387819|0.000921003|1.6507707980000002|-0.026022099|10.95005715|1|0.002350172|-0.0274939029999999|-0.077485193|-0.157688306|-0.2749014|2|0.810444864|0.858292442|0.634406338|0.851627782|-0.05770007|-0.0726950079999999|0.266433793|-41.57905445|-52.38450683|106.9180086|-0.026060474|-37.74862456|10.01980854|44.50423685|0.64116122|-1.381205148|-29.9621436|68.76811937|0.44289006|613.6886524|0.35883878|6235.398576|258.5816152|29.28959351|1552.348456|682.9868225|16.38361254|1.0|0.0|1.0|1.0|2.0|3.67|0.26|5.07|3.11|125.17|0.0|1.0|5.0|-4.81|31.0|5.0|-6.34|436.91|0.0|1.0|3.94|1.5399999999999998e-05|0.00674|8.89e-06|2.97|3.6829|-1778.127634|-1778.0970140000002|692.49|336.65|0.2969|252.79|548.86|0.68986|-0.1509599999999999|4.8234|0.03062031|6.3139|0.1|7.0|7.0
3c_a32|0.0|1|1|3.452148526|0.0|0|7.765993078999999|0|0.6094207970000001|0.025890116|-0.006923974|5.733341277|-0.048337951|2.224112182|-0.113334836|10.31100278|3|0.00124359|-0.097512832|-0.0779821129999999|-0.145525719|-0.5427297289999999|0|0.839409251|0.901864778|0.774363061|0.888766719|-0.0679200029999999|-0.0943910459999999|0.216289509|-34.91603827|-48.52416391|57.18235134|-0.0288417079999999|-24.94510426|3.995552912|0.0|0.693952122|-1.038301506|-17.94949454|57.94025396|0.423167668|456.8935699|0.306047878|4598.027604999999|157.331845|21.36577928|769.1680542|370.5811396|9.416090047|1.0|1.0|1.0|1.0|1.0|2.95|0.19|4.68|1.7|93.05|0.0|1.0|3.0|-6.18|22.0|3.0|-5.35|326.44|0.0|1.0|4.02|6.65e-07|0.000217|1.22e-05|3.02|3.5169|-1633.443791|-1633.419633|544.22|352.54|0.5017|352.54|425.74|0.7034600000000001|-0.14219|3123.0|0.02415856|5.0659|9.0|8.0458|8.0458
9_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0.605017128|0.187952252|-0.007847313|4.727387819|-0.100592457|2.4071976040000003|0.065373003|10.31162238|1|-0.003863265|-0.216450234|0.083014843|0.141996379|-0.614170287|1|0.6729843740000001|0.7327715159999999|0.865283439|0.84649775|-0.095161413|-0.083555008|0.506753484|-44.74600478|-39.28853824|72.17854599|-0.038196575|-18.47392835|1.6312253680000002|72.50764604|0.886859678|-1.336880133|-21.04009269|43.50933802|0.413418346|398.0331029|0.1131403219999999|4430.929894|53.19989715|20.25176593|708.8118076000001|349.6957191|4.220799781|1.0|1.0|1.0|1.0|1.0|2.44|0.0|4.62|2.42|92.69|0.0|1.0|2.0|-5.53|22.0|2.0|-5.21|303.38|0.0|1.0|3.7|2.96e-06|0.000899|1.25e-05|3.28|3.7356|-1256.087705|-1256.0634710000002|512.44|331.9|0.2069|213.09|350.27|0.6724600000000001|-0.15834|2.0863|0.0242342|2.6661|10965.0|4.96|4.96
26_a20|0.0|0|0|0.0|0.0|1|6.842683282|0|1.4165417530000002|-0.000846851|-0.00578453|4.727387819|-0.104520106|2.01129617|-0.054222344|10.93106273|1|0.003149352|0.249416844|0.0346782989999999|0.057022334|-0.446730587|2|0.7541508029999999|0.8096894440000001|0.690530489|0.79337253|-0.0862808009999999|-0.082729415|0.423153994|-58.21621279|-55.81998701|139.417676|-0.0327795789999999|-37.66339899|5.806030949|80.47551422|0.7848887259999999|-1.737317706|-39.28020352|65.85953426|0.472355054|535.3119506|0.215111274|6221.067002000001|145.1419493|28.17896678|1493.485239|712.1606951|10.03954725|1.0|1.0|1.0|1.0|1.0|3.07|0.08|4.62|2.47|125.0|0.0|1.0|5.0|-5.14|32.0|4.0|-6.28|419.48|0.0|1.0|3.66|7.27e-06|0.00305|9.51e-06|4.97|3.8894|-1352.315376|-1352.277633|715.27|318.77|0.2081|256.05|543.96|0.68167|-0.16129|3.8173|0.03774288|4.8742|131.0|6.8827|6.8827
17d_a50|0.0|1|1|0.0|0.0|2|8.105609402|2|1.338814635|-0.152030219|-0.002166617|6.042632834|0.03538699|2.234730384|-0.136180713|10.94500663|2|0.01245647|0.009780681|-0.200725906|-0.323333765|-0.2294807539999999|1|0.748516466|0.789310938|0.7276268779999999|0.929886823|-0.044172353|-0.069790853|0.8020670809999999|-30.63468215|-48.40178147|48.62532158|-0.025589979|-33.56790124|7.31681784|86.38197811|0.75405703|-1.535398758|-21.24595322|57.5414543|0.445708152|644.9008302|0.24594297|6281.764548|170.5678813|23.53577933|1412.14676|829.3813984|9.139672835|1.0|1.0|1.0|1.0|0.0|3.68|0.35|4.29|2.71|133.19|0.0|1.0|6.0|-4.5|32.0|4.0|-6.25|424.54|1.0|0.0|3.68|3.17e-05|0.0135|1.31e-05|3.41|4.0506|-1335.989008|-1335.962757|727.15|306.09|0.1819|306.09|579.45|0.66103|-0.16716|5.6557|0.02625058|7.9942|74.0|7.1308|7.1308
12am_a36|0.0|0|0|3.340519946|-4.723487246|0|7.412764017000001|2|1.240140551|0.088482802|-0.015884751|5.351858133|-0.297354748|0.0|-0.050505733|10.9602097|1|-0.007897954|0.345949079|-0.1187503719999999|-0.3344729369999999|-0.6080522279999999|1|0.8344566859999999|0.885733922|0.624142499|0.814986544|-0.091472759|-0.118101664|0.305015372|-63.19394154|-81.59051640000001|127.81651770000002|-0.045928425|-56.3667958|8.395550408|1.038361162|0.788334835|-2.480134939|-43.65752487|95.53118838|0.484558903|563.0333297999999|0.211665165|7238.033439|146.228847|40.24894481|2173.44302|672.4630346|13.94067198|0.0|1.0|1.0|0.0|2.0|0.0|0.17|4.04|2.04|130.43|0.0|1.0|7.0|-5.2|34.0|8.0|-6.4|465.43|0.0|0.0|2.65|6.26e-06|0.00291|8.6e-06|4.86|3.8606|-1645.205296|-1645.169789|714.21|321.15|0.4894|236.99|562.14|0.6805100000000001|-0.15658|5.9258|0.03550681|8.0872|0.06|7.2218|7.2218
17a_a6|0.0|0|0|3.3685510360000004|0.0|0|7.412764017000001|1|1.424257628|0.101940358|-0.012704951|5.351858133|-0.0265090529999999|0.0|0.078798543|10.94948984|1|-0.00194781|0.068338372|-0.10896749|-0.180339002|-0.5624663560000001|1|0.7722228729999999|0.8299950709999999|0.8013954109999999|0.753082653|-0.096082495|-0.109388399|0.350977745|-63.02857512|-71.75703418|161.9738174|-0.041567592|-47.07146289|13.40315088|554.1936506|0.77193498|-2.078379577|-41.34573382|84.75077935|0.483320982|494.010135|0.22806502|5996.580489|149.60699319999998|35.323795000000004|1766.18975|627.4287311|12.99374518|1.0|1.0|1.0|1.0|2.0|2.88|0.12|4.32|1.7|116.79|0.0|1.0|5.0|-5.81|31.0|5.0|-5.89|409.44|0.0|1.0|3.59|1.56e-06|0.000637|6.69e-06|4.04|2.9753|-1350.102634|-1350.078838|696.96|416.71|0.3933|350.03|574.02|0.7024|-0.12425|4.1627|0.02379552|5604.0|24.0|7.6198|7.6198
1e_a5|0.0|0|0|2.953259375|0.0|0|6.605297921|0|1.427503886|-0.260066152|-0.001975193|4.59511985|-0.009075016|0.0|-0.1197834419999999|10.94440038|1|0.007357977|-0.133677441|0.034752304|0.0578378779999999|-0.201027861|2|0.771487328|0.834250802|0.6977404359999999|0.8805795|-0.06795194|-0.069725333|0.373935381|-35.30075748|-36.22202792|62.03846573|-0.0278901329999999|-18.81719677|2.317577542|0.0|0.7473936259999999|-1.115605324|-18.33860051|44.38364879|0.482579989|457.4574833|0.2526063739999999|4342.827698|131.2279879|19.38578369|775.4313476|409.0289917|8.161620868|1.0|0.0|1.0|1.0|1.0|2.17|0.05|4.51|2.13|95.45|0.0|1.0|3.0|-4.25|24.0|3.0|-5.77|312.37|1.0|1.0|3.44|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.17|4.4292|-990.6320386|-990.6006645|560.58|279.92|0.5156|261.24|427.87|0.51802|-0.18105|1916.0|0.0313740589999999|3.0386|191.0|6719.0|6719.0
15a_a50|0.0|1|1|0.0|0.0|2|7.934155233999999|1|1.3530592819999998|-0.113976703|-0.004429392|5.82008293|-0.06317118|2.020652006|-0.15010386|10.94500663|2|0.005828749|-0.072976638|-0.128070491|-0.209259615|-0.325638639|1|0.821868651|0.8749408470000001|0.76745052|0.837789896|-0.0783960279999999|-0.084501726|0.4349386739999999|-46.91098865|-50.56454577|97.06405493|-0.029316925|-30.25705388|6.450390922|0.0|0.705410595|-1.436529349|-28.07082095|61.78266878|0.4476230879999999|501.3207109|0.294589405|5401.219537|176.277812|24.86892274|1218.577214|569.5267957000001|11.21812301|1.0|1.0|1.0|1.0|1.0|2.63|0.23|3.57|1.87|110.43|0.0|1.0|5.0|-3.6|28.0|4.0|-6.78|371.44|1.0|1.0|2.76|0.000251|0.0933|0.0001189999999999|2.66|4.0408|-1199.818129|-1199.784983|644.4|306.83|0.1767|306.83|519.38|0.66132|-0.16693|6.6307|0.03314629|9.0948|41.0|7.3872|7.3872
19_a31|0.0|0|0|3.2411335510000003|0.0|0|7.401841579|0|0.61013725|0.062492295|-0.01001901|5.351858133|-0.086654127|0.0|-0.040386271|10.31169935|2|-0.0038998559999999|-0.095997335|-0.081398052|-0.1751017789999999|-0.615878515|0|0.8558149140000001|0.902130276|0.6427749970000001|0.7312647940000001|-0.0909201569999999|-0.113333675|0.279690511|-53.25742146|-66.3863707|157.414423|-0.036060715|-38.88650245|5.035230173|67.42915967|0.776211804|-1.586671445|-31.1960848|75.31824576|0.446100738|428.3459076|0.223788196|4917.329034|131.0862475|27.21285095|1197.365442|460.3754405|8.931875058|1.0|1.0|1.0|1.0|2.0|2.62|0.28|4.33|1.68|97.25|0.0|1.0|7.0|-4.67|25.0|4.0|-6.41|358.43|0.0|1.0|3.47|2.14e-05|0.0076799999999999|0.0001199999999999|5.24|3.9477|-1489.532192|-1489.4951640000002|625.93|314.06|0.3205|246.28|537.66|0.7005600000000001|-0.16367|1.7076|0.03702801|2.4209|1.8|5.7447|5.7447
1_a15|0.0|0|0|0.0|0.0|0|0.0|0|1.419940974|-0.22215316|-0.0084598019999999|0.0|-0.043374667|0.0|-0.068297833|10.95880609|0|0.003816011|0.096086011|-0.1816819589999999|-0.270248221|-0.34192045|2|0.705825714|0.74357498|0.795437721|0.875723465|-0.068077117|-0.1117462069999999|0.7100707390000001|-44.01415991|-72.24770503|80.34898605|-0.031142386|-46.71058649|10.95802135|63.14412039|0.605927517|-1.899685524|-28.45664402|90.40184737|0.437969049|566.1848585|0.394072483|7284.337537|254.7811976|33.22939752|2026.993248|851.7423982|18.15414234|1.0|1.0|1.0|1.0|1.0|4.18|0.19|6.32|2.2|132.94|0.0|0.0|8.0|-6.55|34.0|6.0|-5.38|457.52|0.0|0.0|4.68|2.830000000000001e-07|0.00013|1.08e-06|4.68|3.2188|-1510.136281|-1510.117336|697.35|385.18|0.2464|282.85|598.34|0.70553|-0.1365|1.2218|0.01894559|2.3261|44.0|7.3565|7.3565
2_a4|0.0|0|0|0.0|0.0|0|6.605297921|1|1.189716144|-0.072708147|-0.00708265|4.59511985|-0.103346554|0.0|0.090707854|10.95268469|0|-0.0016168089999999|0.127695325|0.147657684|0.228655117|-0.3881618|1|0.802438682|0.847373823|0.912872667|0.742518847|-0.117395215|-0.105102755|0.442778552|-49.45826819|-44.27948986|108.4760726|-0.0379537729999999|-18.65482233|1.123639184|0.0|0.843107708|-1.366335816|-20.83662681|48.93681624|0.3961813179999999|312.82106489999995|0.156892292|3396.86527|66.09827364|18.96532986|682.7518749|284.26458360000004|4.657326379|1.0|0.0|1.0|0.0|2.0|0.0|0.27|0.83|1.63|79.59|0.0|2.0|2.0|-2.18|19.0|4.0|-6.69|253.3|1.0|0.0|1.24|0.0066|1.67|0.00171|2.46|3.2230000000000003|-819.9326497000001|-819.8996124|458.73|384.69|0.1315|210.28|333.36|0.6885600000000001|-0.14614|1.7717|0.033037353|3.0946|31.0|7.5086|7.5086
26_a47|0.0|1|1|0.0|0.0|1|6.86171134|0|1.304328272|0.11828578|-0.012090143|4.727387819|-0.200192886|0.956774672|-0.046771537|10.94972213|1|-0.008325552|-0.24731748|-0.035472095|-0.079370393|-0.5899218279999999|2|0.845040087|0.910081385|0.651797437|0.7104381999999999|-0.098127284|-0.101679756|0.549740398|-57.01987795|-59.08415114|168.2587945|-0.038735145|-34.3326642|7.0517889060000005|60.07342336|0.717639177|-1.626876095|-33.13315474|73.39007585|0.474969855|412.8219782|0.282360823|5994.406615|164.0744453|31.36429668|1317.300461|457.1122177|14.3059247|1.0|1.0|0.0|1.0|2.0|2.66|0.05|4.68|2.59|104.8|0.0|1.0|4.0|-4.86|28.0|5.0|-6.51|396.81|0.0|1.0|3.18|1.3699999999999998e-05|0.00545|2.77e-05|4.37|3992.0|-1696.096597|-1696.075481|592.84|310.58|0.3197|258.5|443.78|0.68707|-0.16642|3.6825|0.02111593|4.8242|13.0|7.9|7.9
1_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|1|0.6195934120000001|0.079857077|-0.006053652|4.727387819|-0.073036903|2.194605012|0.038572075|10.33805862|0|-0.005006707|-0.007705076|0.05038525|0.08803837|-0.486774367|2|0.7905285390000001|0.8457792829999999|0.943582278|0.7762512779999999|-0.098872259|-0.0925710269999999|0.521474118|-45.44133321|-42.54530997|102.8341051|-0.034105115|-19.55367089|1.697600903|0.0|0.7920857179999999|-1.295994381|-20.88467272|49.05980305|0.4490711529999999|356.76228530000003|0.207914282|4510.611026|95.55665364|19.78900457|751.9821735|373.1494221|6.514493077999999|1.0|0.0|1.0|1.0|1.0|0.0|0.18|1.85|1.52|91.52|0.0|2.0|2.0|-3.07|22.0|4.0|-6.87|306.38|0.0|0.0|1.5|0.0008529999999999|261.0|0.000503|2.08|3.8645|-1273.316428|-1273.290432|496.09|320.83|0.1775|210.84|316.61|0.68912|-0.1658599999999999|2.2332|0.02599563|3.4319|724.0|6.1403|6.1403
5b_a40|0.0|0|0|0.0|0.0|1|8.149890544|1|0.604912077|-0.067567502|-0.0049439079999999|6.167516491000001|0.064329005|0.7222376540000001|0.179058252|10.31198309|2|0.006372485|-0.164084255|0.007986879|0.013573521|-0.389789991|0|0.817071232|0.88618123|0.503365018|0.881264402|-0.077031845|-0.091267779|0.313503463|-38.64461938|-45.78637031|59.56617021|-0.036507111|-22.96968039|4.811137897|49.25022097|0.829018186|-1.095213344|-19.38687321|52.08187888|0.477304896|442.1045286|0.1709818139999999|4813.179854|85.77656597|22.09185326|662.7555978999999|285.9136384|6.2955085660000005|0.0|1.0|0.0|0.0|0.0|2.82|0.21|4.39|2.89|84.17|0.0|2.0|3.0|-5.43|21.0|3.0|-5.42|338.21|0.0|1.0|3.83|3.69e-06|0.00125|1.44e-05|5.62|3.9759|-2096.782087|-2096.767375|515.23|311.84|0.3005|311.84|411.1|0.59928|-0.15999|7.2947|0.01471235|9.3069|64.0|7.1938|7.1938
14a_a5|0.0|0|0|2.948727373|0.0|0|6.605297921|1|1.226142247|-0.056730193|-0.0053665219999999|4.59511985|-0.005002101|0.0|-0.086229994|10.9488747|1|0.003668464|-0.213526163|-0.010147323|-0.016337128|-0.36152442|2|0.79661948|0.847379958|0.71006207|0.7909255559999999|-0.080875277|-0.078681402|0.4398855029999999|-54.69145586|-53.20786056|141.38542919999998|-0.0271808479999999|-35.98151967|7.942029745|55.04914434|0.629783335|-1.494946644|-36.98479273|69.71575554|0.470085022|534.8590069|0.370216665|6177.303329|250.3569601|29.18606491|1605.23357|723.0631751|16.50789498|1.0|1.0|1.0|1.0|2.0|2.41|0.2|4.38|1.37|123.0|0.0|1.0|6.0|-4.15|32.0|5.0|-7.08|425.48|0.0|1.0|3.05|7.15e-05|0.0304|6.02e-05|4.3|4.1501|-1390.592722|-1390.546425|692.8|298.75|0.5853|298.75|508.64|0.65789|-0.1676|2.7115|0.04629687|2.8163|112.0|6.9508|6.9508
7f_a10|0.0|0|0|0.0|-4.8022906380000006|1|7.535296702|1|1.240141822|0.103083789|-0.011104817|5.4161004020000005|-0.2347037789999999|0.740070757|-0.000498274|10.92948443|1|0.0030999659999999|-0.309622111|-0.058093287|-0.172751862|-0.5846516820000001|2|0.796084921|0.8499946070000001|0.5209683970000001|0.931773786|-0.064238302|-0.095196098|0.7359022890000001|-35.78096407|-53.02456669|38.0022453|-0.03645808|-29.53487321|2.474090768|0.3440879|0.8217865520000001|-1.713529756|-19.93012491|60.16185231|0.402568457|519.0013298|0.178213448|7070.755931000001|99.26552746|24.71113795|1161.423484|527.8079877|7.137285626000001|0.0|1.0|1.0|1.0|0.0|2.97|0.23|6.57|2.64|106.77|0.0|1.0|4.0|-5.54|30.0|7.0|-5.47|410.39|0.0|0.0|4.39|2.9e-06|0.00119|2.52e-06|4.93|3.6256|-1442.216293|-1442.200124|597.28|341.96|348.0|214.67|426.07|0.6833600000000001|-0.15627|2.2631|0.01616879|3.2524|141.0|6.8508|6.8508
21_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1.399863887|-0.164057585|-0.003068098|5.4161004020000005|-0.014982235|0.0|-0.2897937889999999|10.94593332|1|0.012094249|0.030586117|-0.063064908|-0.099702401|-0.228430899|1|0.777866961|0.833191212|0.674434042|0.932146735|-0.0571545999999999|-0.076470465|0.239652988|-28.99048719|-38.7880598|34.4171635|-0.028676424|-19.67444009|5.190159022|66.03320922|0.7231676229999999|-1.147056976|-14.70482428|47.69702403|0.401240904|472.812128|0.276832377|4277.396118|140.4174905|20.11362507|804.5450027|387.240586|8.908964226|1.0|1.0|1.0|1.0|0.0|2.92|0.16|3.85|2.32|91.59|0.0|2.0|3.0|-3.88|23.0|3.0|-5.76|303.36|1.0|1.0|3.23|0.000133|0.0403|6.51e-05|3.31|4.0245|-973.5683008|-973.5481197|549.71|308.08|0.2016|240.17|446.0|0.66476|-0.16632|2.0282|0.020181098|2.9409|121.0|6.9172|6.9172
31_a47|0.0|1|1|0.0|0.0|1|6.842683282|0|1.304326813|-0.075563891|-0.00869363|4.727387819|-0.171198936|1.198626524|0.074881792|10.9497221|1|-0.006265667|-0.188419195|-0.035190699|-0.076351692|-0.441642572|2|0.856640117|0.917597019|0.6463892179999999|0.696020038|-0.10715233|-0.1056956209999999|0.486720182|-66.4670426|-65.56344002|188.5600536|-0.037580665|-40.66927863|8.234748813|81.01707367|0.70664003|-1.691129939|-41.22978713|80.58054906|0.4741051329999999|431.7441681|0.29335997|6019.5391740000005|181.972428|32.98913783|1484.511202|513.2159236|15.01710904|1.0|1.0|1.0|1.0|2.0|2.38|0.1|4.24|2.0|109.21|0.0|1.0|5.0|-4.59|29.0|5.0|-6.78|410.83|0.0|1.0|2.94|2.56e-05|0.0105|4.03e-05|4.2|3.6369|-1735.435432|-1735.400941|642.11|340.91|0.3264|311.96|508.69|0.69894|-0.15143|6.4248|0.03449081|8.6244|16.0|7.8|7.8
19f_a38|0.0|0|0|3.3320764830000003|0.0|0|7.412764017000001|2|1.297044434|-0.036714749|-0.007831113|5.351858133|-0.084341564|0.0|0.035480177|10.96083376|1|-0.000673716|-0.017421394|-0.101303149|-0.217394466|-0.4288343429999999|1|0.819222745|0.8741648479999999|0.698414933|0.750875987|-0.085318318|-0.111307609|0.488059925|-54.50401599|-71.10679028|159.14822980000002|-0.037844587|-45.42524686|8.601162122|12.14075726|0.734437553|-1.892229356|-34.81887413|84.35196967|0.453960261|479.6831205|0.265562447|6115.273372|169.6496169|32.91812709|1645.906354|595.8790650000001|13.24517938|1.0|1.0|1.0|1.0|3.0|2.48|0.14|2.55|2.4|125.69|0.0|1.0|5.0|-4.14|30.0|4.0|-6.77|401.44|0.0|1.0|2.67|7.209999999999999e-05|29.0|6.77e-05|3.41|3.4422|-1332.190216|-1332.160846|653.22|360.19|0.3205|233.07|495.68|0.7056100000000001|-0.14369|5.3152|0.02936908|7.1655|73.0|7.1397|7.1397
