molecula|n9FaHRing|n9FaRing|SaaNH|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|MATS1i|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
31_a47|1|1|0.0|1|0|0|1.304326813|1.441825189|-0.00869363|4.727387819|2|1.198626524|-0.417294247|-0.007525849|0.074881792|10.9497221|1|-0.035190699|0.856640117|-0.1978980839999999|0.001622323|0.917597019|0.6463892179999999|-0.10715233|0.486720182|0.021401336|-66.4670426|13.27533898|355.5321928|188.5600536|-0.037580665|8.234748813|81.01707367|-1.691129939|-41.22978713|-23.31144534|79.74238158|0.4741051329999999|431.7441681|-14.46018796|0.29335997|8.214180216|0.901520747|181.972428|-650.7084581|0.024209265|-256.3593656|1484.511202|15.01710904|1.0|1.0|1.0|1.0|3.18|2.38|-7.62|98.72|2.0|0.0|0.0|1.0|5.0|410.83|0.0|0.0|1.0|-4.39|4.03e-05|0.0166|2.86|0.0|9.95e-06|-1735.435432|-1735.400941|1079.4|340.91|311.96|508.69|0.68276|0.69894|-0.15143|6.4248|-0.20463|8.6244|7.8|7.8
4c_a46|0|0|0.0|1|1|1|1.134637091|2.137504882|-0.005085922|5.587248657999999|1|0.0|-0.300069396|0.010177371|-0.051150771|10.94298307|1|-0.056422062|0.726862617|0.072412685|-0.0976963169999999|0.761921603|0.65145414|-0.063644365|0.305199509|0.013924723|-40.22007179|8.799732282999999|35.22734468|69.02325225|-0.029688832|5.56099297|53.13410852|-1.662574604|-25.41708422|-18.76186479|49.01980408|0.450883931|562.9269925|-11.85656505|0.159246215|7.172412106|0.8211086059999999|100.6356847|-663.9676426|0.008510983|-430.6788754|1249.669579|5.378517586|1.0|1.0|1.0|1.0|4.09|3.8|-7.62|57.01|3.4|0.0|0.0|1.0|5.0|389.49|0.0|1.0|0.0|-5.28|5.3e-06|0.00207|4.63|0.0|9.32e-06|-1245.4159619999998|-1245.392965|1176.07|302.21|227.16|617.56|0.42391|0.6986600000000001|-0.17085|4.1039|-0.21466|5.4491|5.6972|5.6972
2_a27|0|0|0.0|2|0|0|1.402655014|3.250529415|-0.0065894809999999|4.59511985|2|1.267636369|-0.276758209|0.009338889|0.11675125|10.93783218|1|-0.21066171|0.796022385|0.137868605|0.027777778|0.8585302370000001|0.60904903|-0.058444848|0.408120957|0.019809599|-29.42169804|9.972342226|9.194894069|77.08713259|-0.029261411|5.020172886|53.58106492|-1.141195033|-14.81116546|-14.73047548|39.39404027|0.4424192289999999|426.3224749|-7.415462877|0.331537817|5.312170441|0.7934621359999999|166.89932209999998|-289.2030522|0.022639983|-169.6109632|859.4181658|11.39718489|0.0|1.0|0.0|1.0|2.9|3.06|-5.84|65.6|2.42|0.0|0.0|2.0|2.0|317.34|0.0|1.0|1.0|-3.7|0.0002009999999999|0.0638|2.18|0.0|0.0004599999999999|-1043.821085|-1043.7984|906.48|297.87|297.87|420.7|0.55857|0.55857|-0.16769|4.7049|-0.21702|6.8854|7.8861|7.8861
12f_a30|0|0|0.0|0|2|2|0.60498366|0.0|-0.015345198|5.351858133|2|0.0|-0.874676289|-0.00695299|-0.008663584|10.31162828|1|-0.077457998|0.8246767140000001|-0.043091382|-0.071123509|0.876441789|0.593245722|-0.090450992|0.56363596|0.01570263|-63.81176255|11.07796031|101.2862703|115.8783181|-0.0452183279999999|7.815328055|1.45550709|-2.396571368|-45.01820228|-31.90082427|74.88972286|0.472521727|589.6060704|-22.5055335|0.184824668|8.366190175|0.8958126809999999|130.3909181|-1192.793275|0.01752821|-444.7025522|2074.08593|12.36587885|1.0|1.0|1.0|0.0|4.73|0.0|-7.18|90.88|2.82|0.0|0.0|1.0|7.0|482.48|0.0|0.0|0.0|-5.92|1.2e-06|0.000579|5.05|0.0|3.19e-05|-1988.032639|-1987.998635|1225.63|351.25|245.09|574.31|0.32483|0.68471|-0.14958|3.6633|-0.20422|4.6865|7.7144|7.7144
13i_a6|0|0|3.399318783|0|1|1|1.430639411|0.0|-0.0149593219999999|5.351858133|1|0.0|-0.852681372|-0.011017781|0.034304189|10.95129557|1|-0.045418125|0.7771558909999999|0.145878803|-0.054229558|0.8287956870000001|0.830577798|-0.120457274|0.221116773|0.031178586|-80.75190740000001|20.90143854|181.1128483|252.0312146|-0.046433945|14.01186473|116.5456632|-2.460999087|-54.13430283|-31.12829557|101.6533459|0.429711323|418.3467934|-20.86772478|0.216402237|8.294136887|0.753497905|145.07130039999998|-1105.989413|0.019989461|-380.2354072|2105.416507|13.40049533|1.0|1.0|1.0|1.0|3.59|2.7|-8.5|115.15|1.18|0.0|0.0|1.0|6.0|427.46|0.0|0.0|1.0|-4.48|3.28e-05|14.0|2.95|0.0|1.36e-06|-1426.549926|-1426.518007|1196.21|348.14|338.12|553.67|0.7004600000000001|0.70517|-0.1464|7.8342|-0.19454|10.1375|7.6778|7.6778
9c_a31|0|0|3.410619646|0|1|1|0.610135804|0.0|-0.013082561|5.733341277|0|0.0|-0.6933757159999999|-0.003618466|-0.1047269419999999|10.311698300000002|2|-0.138799714|0.842823186|-0.000533581|-0.108617754|0.8856644770000001|0.770283733|-0.103325018|0.287455956|0.030296721|-65.84728287|19.30758668|153.5739377|207.3144829|-0.035867334|12.30439782|552.8237349999999|-1.7933667130000002|-41.96335759|-22.85764436|85.15486955|0.4558841429999999|429.9685721|-14.56678943|0.329283294|8.188627935|0.837843885|209.8466636|-728.3394714|0.024456662|-217.5897278|1703.9715989999995|15.58581614|1.0|1.0|1.0|1.0|3.66|3.09|-7.24|117.37|1.08|0.0|0.0|1.0|8.0|398.48|0.0|0.0|1.0|-4.16|6.94e-05|0.0277|3.1|0.0|2.31e-05|-1618.157698|-1618.115927|1147.93|322.12|322.12|588.58|0.7007399999999999|0.7007399999999999|-0.15975|1.3617|-0.19224|2.2323|6.3768|6.3768
15c_a10|0|0|0.0|1|2|2|1.343850105|2.154210861|-0.002218445|5.4161004020000005|3|2.063253638|-0.153072705|0.01143745|-0.1036030219999999|10.92970798|1|-0.226679901|0.7351096359999999|-0.03167553|0.022187689|0.772328328|0.733973277|-0.046967376|0.418835517|0.014703076|-32.5870313|10.2013281|65.41494073|66.28884934|-0.019267867|7.077912953999999|136.2098503|-1.233143495|-22.60962187|-13.36848349|42.7883594|0.449308156|627.5338454|-9.275357237|0.471771585|8.639636218|0.8158976029999999|327.3258326|-593.6228632|0.023432886|-39.17102961|1619.721543|16.25826809|0.0|1.0|1.0|1.0|3.85|4.09|-7.79|59.31|1.74|0.0|0.0|1.0|6.0|454.57|0.0|1.0|0.0|-4.57|2.68e-05|0.0122|2.94|0.0|7.3e-06|-1450.241475|-1450.500669|1318.35|337.75|221.75|595.63|-0.26999|0.70511|-0.14739|2.4256|-0.19463|4.8283|7.0|7.0
1n_a5|0|0|2.91912867|0|0|0|1.427557749|0.0|-0.007315978|4.59511985|2|0.0|-0.3365350029999999|0.004367323|-0.150600424|10.94528897|1|-0.00966135|0.77828693|-0.013686011|-0.087019366|0.8402078140000001|0.656280207|-0.082180848|0.428980979|0.023129277|-47.1725036|13.27640087|63.58796786|123.2912732|-0.030493391|7.620766672|55.29041202|-1.311215832|-27.07741706|-17.50346525|60.44890447|0.483868192|450.71720610000006|-10.04713747|0.372248254|7.881746117|0.937489579|213.67365440000003|-432.02691110000006|0.028797525|-146.6611704|1198.959638|16.53002342|1.0|1.0|1.0|1.0|2.88|2.67|-8.07|80.76|1.72|0.0|0.0|1.0|5.0|356.38|0.0|0.0|1.0|-4.18|6.56e-05|0.0234|2.91|0.0|3.01e-06|-1179.209088|-1179.169527|1017.23|282.82|282.82|481.06|0.44786|0.44786|-0.17092|0.6234|-0.23278|0.7104|7.5686|7.5686
12a_a50|1|1|0.0|2|1|1|1.397770359|4.075037557|-0.002936355|5.82008293|1|2.112397566|-0.126263256|0.01164808|0.014596049|10.94501645|2|-0.168032508|0.795582575|-0.030758487|-0.2018898489999999|0.862192416|0.660148928|-0.05075501|0.29507467|0.021013336|-25.57033815|10.58650394|7.457998037999999|48.30443297|-0.02383238|5.333473207|69.83817338|-0.929462803|-12.88231829|-12.00673599|36.15684209|0.469674946|455.4948605000001|-6.048985111|0.4247810279999999|5.116970861|0.885635975|214.004382|-235.9104193|0.027455156|-75.79052945|814.0599092|13.83188822|1.0|0.0|1.0|1.0|3.3|2.21|-5.49|48.53|2.02|0.0|0.0|2.0|2.0|313.36|0.0|1.0|1.0|-3.84|0.000144|45.0|2.5|0.0|0.00101|-1006.659456|-1006.632973|908.22|304.01|304.01|394.52|0.65267|0.65267|-0.16806|5.7662|-0.20172|7.9123|7.1249|7.1249
12m_a30|0|0|0.0|0|2|2|0.6049842529999999|0.0|-0.01047558|5.351858133|2|0.0|-0.57615692|0.001371944|0.0488832779999999|10.31162838|1|-0.084317059|0.832758813|-0.036924662|-0.0974968869999999|0.893689741|0.770326886|-0.085422479|0.415971907|0.027352277|-57.96147772|18.55926485|133.774348|147.06395700000002|-0.0405332439999999|12.59296644|237.0982213|-2.067195455|-39.32844052|-27.50290965|76.52074257|0.44976016|531.4632661|-18.66147291|0.226267233|9.025816604|0.8173893040000001|153.52847759999997|-951.7351184|0.019500715|-371.4702679|1812.833129|13.2317657|1.0|1.0|1.0|0.0|4.66|0.0|-6.42|114.67|2.06|1.0|0.0|1.0|6.0|439.49|0.0|0.0|0.0|-5.01|9.71e-06|0.00427|3.89|0.0|0.000165|-1743.215323|-1743.174906|1204.39|349.29|244.95|578.87|0.33392|0.68404|-0.15042|3.6891|-0.20742|5.1279|7.5114|7.5114
6_a3|0|0|0.0|0|0|0|0.605016564|0.0|-0.008934536|4.727387819|2|2.000787282|-0.330577816|-0.007540435|0.05584062|10.3116226|1|0.020589494|0.790667152|-0.155862559|0.055002252|0.8632654590000001|0.773152968|-0.1042506469999999|0.556539611|0.010921391|-52.01903278|5.449560482000001|236.2008316|108.118071|-0.037726468|2.7192240510000003|77.06094911|-1.282699916|-25.95647951|-18.8247694|57.46859326|0.387883362|390.8623623|-9.393191593|0.19718501|5.498222293|0.633675574|98.39146166|-319.3685142|0.0150025189999999|-302.19751|797.2473951000001|7.485963593999999|1.0|1.0|1.0|1.0|3.05|2.65|-7.48|92.93|2.11|0.0|0.0|1.0|2.0|338.81|0.0|0.0|1.0|-4.87|1.34e-05|0.00455|3.79|0.0|1.11e-05|-1731.735113|-1731.7043199999998|884.88|365.05|212.74|366.93|0.3369|0.69323|-0.1465|2.8131|-0.21179|3.7185|5.7501|5.7501
14t_a23|1|1|0.0|2|0|0|1.197962538|3.410065804|-0.005383494|5.351858133|2|0.758345646|-0.290708696|0.01269616|-0.041339801|10.31321779|2|-0.074441567|0.7629258809999999|0.113493155|-0.152771194|0.820002545|0.6906097959999999|-0.0553915009999999|0.361071229|0.017433037|-36.09926385|11.36130649|36.6149406|51.51331913|-0.033286443|7.404291213|42.20767549|-1.6643221380000002|-23.52629623|-21.69314909|47.46057034|0.465981891|600.1979272000001|-14.13766923|0.2000541589999999|7.55064865|0.872595673|130.3775455|-706.8834616|0.014352462|-390.9561553|1355.9136119999998|9.353660614|0.0|1.0|1.0|1.0|3.52|3.49|-7.78|105.02|3.24|1.0|0.0|1.0|5.0|425.51|0.0|0.0|0.0|-5.25|5.61e-06|0.0023899999999999|3.94|0.0|7.03e-06|-1669.240512|-1669.21916|1184.43|386.72|311.09|534.86|0.5824199999999999|0.68886|-0.15625|5.8672|-0.22291|8.3062|8.3979|8.3979
3k_a32|1|1|3.644417045|0|0|1|0.609420759|0.0|-0.005745086|5.973809612|0|2.256213388|-0.270019022|0.001221534|-0.0902541999999999|10.31100271|3|-0.050938823|0.779649252|-0.127713677|-0.129124455|0.8306695270000001|0.7681279190000001|-0.0711378679999999|0.31016741|0.0123637989999999|-40.10830541|6.970844822|80.0971996|68.92687468|-0.029575784|3.930238317|0.0|-1.271758703|-22.61349991|-16.67514938|47.07915023|0.472646737|494.8840288|-9.40163104|0.21942773|6.153598893|0.89626209|123.7157466|-404.2701347|0.012327787|-316.3794102|918.5970998|6.9505405620000005|1.0|1.0|1.0|1.0|3.47|3.48|-7.23|110.94|2.41|0.0|0.0|1.0|3.0|366.5|0.0|0.0|1.0|-5.61|2.47e-06|0.000904|4.97|0.0|2.15e-05|-1750.164914|-1750.1383649999998|1022.89|350.6|350.6|452.36|0.70268|0.70268|-0.14667|3.2233|-0.19988|5689.0|8.0605|8.0605
3b_a49|0|0|0.0|1|1|1|1.343850026|2.104186262|-0.0057605869999999|5.4161004020000005|2|1.844602991|-0.322592863|0.000607064|-0.010613212|10.92976559|1|0.000511959|0.794997634|0.021506499|0.006213385|0.845992028|0.749565191|-0.0883601469999999|0.482434361|0.013576151|-54.04959517|8.304484449|325.6896751|153.4719941|-0.0276739079999999|5.07982433|81.60358988|-1.439043207|-33.06194987|-16.92803342|62.35407961|0.477583842|458.224537|-10.35481932|0.3431340539999999|7.236413572000001|0.914182753|209.89391040000004|-538.4506046|0.021477952|-191.9087104|1340.087338|13.13798859|1.0|1.0|1.0|1.0|3.37|2.43|-7.58|98.72|1.25|0.0|0.0|1.0|6.0|398.46|0.0|0.0|1.0|-3.59|0.000256|102.0|1.84|0.0|1.05e-05|-1293.3286859999998|-1293.291817|1132.92|322.72|265.67|480.08|0.5798|0.6632|-0.1587|3.0055|-0.21985|3.1637|7.6021|7.6021
12e_a36|0|0|3.490984269|0|2|2|1.29704412|0.0|-0.007100632|5.351858133|2|0.0|-0.404736007|0.002951176|-0.0586405829999999|10.95346131|1|-0.104118159|0.7975411790000001|-0.010494913|-0.144846626|0.847602953|0.856274847|-0.07049439|0.4347714629999999|0.019063245|-44.83739063|12.12502373|65.27404529|102.9838531|-0.036203518|7.71202397|5.735288795|-1.918786459|-28.51846223|-23.02695694|56.96241436|0.466721981|533.058116|-14.64611103|0.238923581|6.767371321000001|0.875194483|151.9654247|-776.2438847|0.017716522|-332.11111980000004|1603.556077|11.26845175|1.0|0.0|1.0|0.0|4.85|0.0|-6.97|69.2|2.24|0.0|0.0|1.0|5.0|395.46|0.0|1.0|0.0|-4.3|5.05e-05|0.02|3.04|0.0|4.270000000000001e-05|-1272.2668210000002|-1272.23645|1142.19|337.84|323.18|507.03|0.6814600000000001|0.70007|-0.15189|6.5974|-0.20151|8735.0|7.8539|7.8539
12g_a30|0|0|0.0|0|2|2|0.6049842529999999|0.0|-0.010447128|5.351858133|2|0.0|-0.574592016|0.001371944|0.007330206|10.31162838|1|-0.084317059|0.826316772|-0.0430471959999999|-0.0885760969999999|0.886776351|0.770326886|-0.086195758|0.487608738|0.027436565|-58.41940906|18.59520651|133.2169768|146.623137|-0.040568357|12.60295167|237.7754135|-2.068986201|-39.593913|-27.49531395|77.01461557|0.459011202|531.1295763|-18.63502363|0.225689271|8.694447089|0.8484671109999999|152.961516|-950.3862054|0.019453222|-371.8296813|1810.9797|13.18447384|1.0|1.0|1.0|0.0|4.67|0.0|-6.42|114.67|2.06|1.0|0.0|1.0|6.0|439.49|0.0|0.0|0.0|-5.01|9.71e-06|0.00427|3.89|0.0|0.000165|-1743.214798|-1743.174676|1206.02|348.35|244.53|577.31|0.26238|0.68366|-0.15077|3875.0|-0.2083699999999999|5.3027|8.0334|8.0334
6a_a31|0|0|3.3855253210000003|0|1|1|0.610184884|0.0|-0.01694403|5.6869753560000005|0|0.0|-0.779425376|-0.013930701|-0.0225412779999999|10.31170939|2|0.0006473469999999|0.784022685|-0.07385392|-0.0436046509999999|0.848080284|0.803505125|-0.132158278|0.259133072|0.034212524|-77.60012959|20.08876284|157.9971748|251.216265|-0.045153913|11.79563339|98.49408082|-1.896464366|-45.56491046|-26.51328079|97.68889243|0.478330896|335.9594356|-15.56795422|0.307253701|7.516549303|0.916923952|180.411907|-653.8540772999999|0.031153284|-226.3518866|1607.453976|18.29245122|1.0|1.0|1.0|1.0|3.42|2.51|-6.96|131.36|1.13|0.0|0.0|1.0|4.0|390.42|0.0|0.0|1.0|-4.34|4.55e-05|0.0178|2.8|0.0|4.3200000000000007e-05|-1613.34153|-1613.295461|1028.95|349.96|349.96|447.66|0.70416|0.70416|-0.1428|7.7514|-0.19843|11.2387|5.9586|5.9586
47p_a18|0|0|0.0|0|1|1|1.25117677|0.0|-0.005394244|4.844187086|0|0.0|-0.3775970529999999|0.00235332|-0.015960677|10.94701988|0|-0.1736074389999999|0.726294118|0.030970815|-0.082977829|0.7611910209999999|0.710266593|-0.06909945|0.278332428|0.007989903|-51.14496913|5.913843751|10.25627035|123.6411353|-0.030813794|4.377217987|48.48855261|-2.0645242|-37.85569728|-22.80728054|57.05881288|0.488811071|616.5234972999999|-16.88114242|0.181540558|9.923659881|0.956223901|134.3699001|-1131.036542|0.01090303|-471.4248324|1867.029344|8.070036862|1.0|0.0|1.0|1.0|4.29|0.0|-9.03|76.5|3.13|1.0|0.0|1.0|9.0|468.59|0.0|1.0|0.0|-5.27|5.34e-06|0.0025|4.35|0.0|4.38e-07|-1493.759811|-1493.731375|1391.71|387.01|387.01|732.84|0.6937800000000001|0.6937800000000001|-0.13118|3.6452|-0.18746|4.6652|7.1938|7.1938
12ar_a36|0|0|3.46014932|0|2|2|1.297042582|0.0|-0.007046017|5.351858133|2|0.0|-0.40866901|0.000939229|-0.1073795209999999|10.95407427|1|-0.096853381|0.8371588959999999|-0.017348015|-0.064014394|0.89459881|0.8196353679999999|-0.080760277|0.317338373|0.022389124|-54.80317647|15.19305207|86.85924228|110.9204982|-0.0347392029999999|10.30986449|0.0|-1.875916952|-37.18892821|-23.57370143|69.99622854|0.4743067589999999|567.6702443|-15.99689556|0.294408813|8.770514183|0.902250063|199.7830951|-863.83236|0.0223636779999999|-279.0245523|1804.132337|15.17578458|1.0|0.0|1.0|0.0|4.86|0.0|-7.05|92.99|1.59|0.0|0.0|1.0|6.0|420.47|0.0|0.0|0.0|-3.91|0.000122|0.0515|2.33|0.0|3.76e-05|-1364.511244|-1364.467971|1211.1|322.13|237.29|580.53|0.41433|0.67174|-0.15631|6.4688|-0.21291|8.7322|7.6021|7.6021
14v_a23|1|1|0.0|2|0|0|1.1979575059999998|3.004639728|-0.014768546|5.351858133|2|0.636416435|-0.8122700340000001|-0.002390707|0.017156562|10.3132174|2|-0.0962526|0.787538583|0.132882353|-0.022236834|0.845160857|0.575188253|-0.067342061|0.31419322|0.019811827|-44.4776373|13.08518422|78.86310829|55.07999434|-0.042752869|8.64241561|0.912757854|-2.180396311|-29.37629463|-28.23713101|57.56282152|0.457213347|605.3933675|-18.64987284|0.211671341|7.743452839|0.84234449|139.8032821|-951.143515|0.020908947|-380.8667976|1826.768144|13.80980223|0.0|1.0|0.0|1.0|3.62|3.46|-7.95|114.25|3.04|1.0|0.0|1.0|7.0|495.48|1.0|0.0|0.0|-6.0|1e-06|0.0004969999999999|4.76|0.0|5.57e-06|-2042.182282|-2042.161744|1206.02|335.64|335.64|533.44|0.6017100000000001|0.6017100000000001|-0.1524299999999999|4.5506|-0.2308599999999999|6.3758|8.4001|8.4001
7_a47|0|0|0.0|0|0|0|1.304326965|0.0|-0.008206422|0.0|2|1.303301032|-0.3939082339999999|-0.0091074509999999|-0.085507035|10.93671034|0|-0.021071408|0.817389583|-0.04402021|-0.124285418|0.8755534909999999|0.671549194|-0.081264417|0.427432212|0.008915606|-45.82735481|5.027768049|103.5602725|86.09912617|-0.036250645|2.8353037860000003|0.0|-1.631279045|-25.84337052|-20.44278719|50.85512286|0.405265781|477.8297898|-11.52827882|0.1830206469999999|6.485224033|0.681423344|103.2106353|-518.7725468|0.0130514639999999|-357.5076454|1126.008167|7.36009799|1.0|0.0|1.0|1.0|2.96|3.14|-9.45|58.04|3.69|0.0|0.0|1.0|4.0|393.84|1.0|0.0|1.0|-6.06|8.75e-07|0.000345|5.49|0.0|1.3900000000000001e-07|-1647.996662|-1647.963177|1043.33|333.26|333.26|455.81|0.69314|0.69314|-0.1544|3406.0|-0.2073699999999999|4.4255|7.6|7.6
47d_a18|0|0|0.0|0|1|1|1.251175994|0.0|-0.006087337|4.844187086|0|0.0|-0.480899596|0.003376831|-0.07722825|10.94702255|0|-0.272202025|0.7430748709999999|-0.002494715|0.027971797|0.773981237|0.741366815|-0.06394156|0.445704576|0.015270278|-52.14267013|12.45251265|64.92967228|132.9229494|-0.028722356|10.15469843|58.93717545|-2.182899066|-42.52098397|-23.42233034|64.59518279|0.481311892|682.5509007|-19.1002979|0.30185619|9.940531282|0.927940864|246.1558296|-1451.622641|0.018506261|-323.1621908|2549.757058|15.0913716|1.0|0.0|1.0|1.0|4.73|0.0|-8.83|88.97|2.6|2.0|1.0|1.0|12.0|527.66|0.0|0.0|0.0|-5.28|5.23e-06|0.00276|4.16|1.0|7.790000000000001e-07|-1704.061013|-1704.0327519999998|1544.09|398.94|398.94|817.06|0.69905|0.69905|-0.12844|3.7605|-0.17405|4.2225|8.0969|8.0969
18c_a30|0|0|0.0|0|2|2|0.604986846|0.0|-0.0109670669999999|5.351858133|2|0.0|-0.625122815|-0.003436924|0.0119521719999999|10.31163825|1|0.003429114|0.8303425640000001|0.034468997|-0.058608635|0.885516463|0.802578397|-0.105618255|0.42531141|0.019360263|-71.31647561|13.07260474|384.391404|191.0545887|-0.042101245|8.826997739|103.215593|-2.2313660090000003|-48.15493021|-28.4279687|84.38908035|0.448899917|484.1740985|-19.19537998|0.214007997|7.646050338999999|0.81455244|144.5043388|-1017.355139|0.018410634|-386.2200097|1916.918155|12.43138832|1.0|0.0|1.0|0.0|4.85|0.0|-6.19|124.74|2.06|0.0|0.0|1.0|6.0|441.51|0.0|0.0|0.0|-4.3|5e-05|0.0221|2.74|0.0|0.000288|-1744.500825|-1744.455795|1209.11|355.78|355.78|543.46|0.69123|0.69123|-0.14225|6.6462|-198.0|8.64|7.9208|7.9208
20a_a10|0|0|0.0|1|1|1|1.343837243|2.113798134|-0.0034618129999999|5.4161004020000005|2|1.896409603|-0.197323337|0.008214031|-0.010695558|10.9296614|1|-0.049146504|0.755429696|0.036092601|0.019448804|0.817646497|0.63495222|-0.066386563|0.591835899|0.013618456|-43.19189039|8.860330345|66.52185003|56.1599532|-0.028008251|5.764636687|47.01787447|-1.456429076|-28.10115947|-18.22250274|52.05222074|0.452402751|594.4519837|-11.8557778|0.266548108|8.419180593|0.826159649|173.41938059999998|-616.5004457|0.016540298|-303.7731758|1291.932235|10.76131538|1.0|1.0|1.0|1.0|3.48|3.63|-9.44|76.62|2.53|0.0|0.0|1.0|4.0|429.47|0.0|0.0|1.0|-5.59|2.56e-06|0.0011|4.36|0.0|1.55e-07|-1389.164302|-1389.1321289999998|1200.92|323.62|259.16|524.02|0.50193|0.6864600000000001|-0.1613099999999999|2.9429|-0.2274199999999999|3.2116|5.9208|5.9208
12k_a30|0|0|0.0|0|2|2|0.604984231|0.0|-0.007818038|5.351858133|2|0.0|-0.44562817|0.0043261129999999|0.067265077|10.31162844|1|-0.089279071|0.830875659|0.001281277|-0.067714819|0.883029843|0.7933543279999999|-0.079026221|0.340031035|0.024177669|-52.35426525|16.01752015|106.8195439|122.5057244|-0.035199567|10.61148425|0.0|-1.865577056|-34.68429919|-23.31944323|68.37178540000001|0.47195436|539.9866061|-15.44895229|0.291863802|8.416930701|0.893775698|193.3575303|-818.7944715|0.0226150579999999|-275.77726980000006|1745.328787|14.9823028|1.0|1.0|1.0|1.0|4.72|0.0|-6.74|90.88|2.51|0.0|0.0|1.0|6.0|428.51|0.0|0.0|0.0|-4.93|1.19e-05|0.0050799999999999|3.84|0.0|7.87e-05|-1690.302721|-1690.269144|1200.31|357.15|238.62|564.62|0.39318|0.6864899999999999|-0.14743|4.9516|-0.19798|5.0736|7.6144|7.6144
8b_a8|0|0|3.191799887|1|1|1|1.395658149|1.42474537|-0.013834266|5.4161004020000005|1|0.0|-0.733216119|-0.0055544409999999|-0.0422693659999999|10.94650923|1|0.049587543|0.778853499|0.097555876|-0.0527918259999999|0.8354024290000001|0.726912742|-0.130159955|0.28604765|0.032440348|-79.74587194|19.87542051|172.84152849999998|270.5854753|-0.047457424|12.1771918|89.09854311|-2.325413799|-48.85837649|-29.07602182|99.62129245|0.4835310479999999|342.0904577|-17.8141788|0.218545278|7.507665421|0.936224813|133.8974321|-872.8947609999999|0.022425382|-344.8810688|1823.170337|13.73949201|0.0|1.0|1.0|0.0|3.52|2.93|-7.13|112.23|2.12|0.0|0.0|1.0|4.0|414.41|0.0|0.0|0.0|-4.43|3.69e-05|0.0153|2.76|0.0|3.04e-05|-1407.0843|-1407.052256|1098.17|375.8|270.59|488.56|0.57234|0.70195|-0.13807|5.8389|-0.19921|7.4497|5.2941|5.2941
4f_a46|0|0|0.0|1|1|1|1.134637108|2.190536659|-0.001035775|5.587248657999999|2|0.0|-0.053860324|0.012332859|-0.056114865|10.96352592|1|-0.079238184|0.74106323|-0.2076648489999999|-0.1697014539999999|0.7796270059999999|0.69830739|-0.055836642|0.296072934|0.008734825|-30.29079362|4.738551282|7.730129301|35.27635517|-0.022035297|2.570614463|56.50645576|-1.079729539|-16.43243843|-11.95391778|35.0293449|0.424708366|507.213176|-6.484875252999999|0.240157725|5.654067072999999|0.7382488140000001|130.2830519|-317.7588874|0.010341277|-281.9234274|770.8731021000001|5.6100342670000005|1.0|1.0|1.0|1.0|3.88|3.16|-7.21|43.6|2.58|0.0|0.0|1.0|3.0|332.44|0.0|1.0|1.0|-4.58|2.62e-05|0.00872|3.77|0.0|2.04e-05|-1033.550809|-1033.528421|1020.33|272.61|272.61|493.53|0.69208|0.69208|-0.19079|3.2783|-0.2202599999999999|3.7419|6.7375|6.7375
