molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|MATS7i|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|RASA|PBF|FPSA3|PNSA3|PPSA3|FNSA4|WPSA3|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|FPSA1|GeomShapeIndex|GRAV|WNSA2|FPSA5|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
9_a4|0|0|0|0.0|1|1|1|1.300485838|2.130445484|-0.211556011|-0.00136737|5.4161004020000005|0.016639331|-0.019160308|0.010709527|-0.091393763|10.92992723|1|1|-0.030976753|-0.0475186259999999|-0.076824065|2|0.801082857|-0.151437311|-0.072130166|0.861113198|0.937102792|0.472497372|0.009037784|-28.63837014|4.918284148|-0.025885299|2.676487872|0.792890434|-1.113067849|43.71760622|-14.08655666|33.55665428|2359.945586|509.9632679|2012.840082|0.207109566|0.777625327|5387.230364999999|-329.6286606|0.010768243|489.7528555|0.0|1.0|1.0|1.0|3.18|3.37|0.19|21.0|5.14|5.07|43.6|3.15|2.0|0.0|105.09|0.0|2.0|-4.76|26.0|0.0|1.0|4.17|-5.15|1.73e-05|0.0062299999999999|7.06e-06|0.00255|4.14|0.0|6.9e-09|2.49e-06|-0.05256|4.7284|4.0137|-1489.554198|586.24|999.93|308.91|0.5182100000000001|0.6464|-0.16948|0.02116575|5.4739|7.3188|7.3188
3h_a32|1|1|1|0.0|0|0|0|0.609420752|0.0|0.01077056|-0.005281944|5.733341277|-0.008243901|0.014517903|0.002101838|-0.003152613|10.31100268|3|3|0.025035542|-0.071193103|-0.122769653|0|0.7926338540000001|-0.169197453|-0.2|0.834881529|0.87880263|0.30907784|0.0111539339999999|-44.97387528|6.98327435|-0.027590124|4.372100625|0.7734940029999999|-1.324325944|62.63332945|-17.27367301|51.95714963|2398.020434|550.2022886|2911.160989|0.226505997|0.692036677|5187.525619|-519.1071084|0.011751781|593.0848817000001|1.0|1.0|1.0|1.0|3.65|3.88|0.35|19.0|8.11|6.24|110.94|2.64|2.0|0.0|112.28|0.0|7.0|-8.23|26.0|1.0|1.0|5.4|-6.15|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|0.000273|6.12|0.0|3.37e-09|1.29e-06|-0.05318|3.5552|3.5552|-1790.6908030000002|676.22|1127.45|348.74|0.70257|0.70257|-0.1474099999999999|0.02690554|5.8749|8.1549|8.1549
4c_a49|0|0|0|0.0|1|1|1|1.343847672|2.102052126|-0.048954892|-0.0057600559999999|5.4161004020000005|-0.044371138|-0.099764463|0.001379959|-0.102999091|10.92777281|1|1|-0.163476035|-0.001005604|-0.001647802|2|0.7796063109999999|-0.052237757|0.010868461|0.826523164|0.76159824|0.407675441|0.012079228|-56.5385923|7.782541015|-0.029809452|5.014223225|0.724053828|-1.639519861|66.77901229|-19.20596967|64.32113331|2719.702873|490.6910965|1683.872161|0.275946172|0.898629005|6046.668361|-680.5831211|0.0173567219999999|707.2397315000001|1.0|1.0|1.0|1.0|3.49|2.97|0.25|21.0|3.55|3.19|98.72|1.47|1.0|0.0|120.43|0.0|7.0|-3.5|31.0|0.0|1.0|2.6|-3.58|0.000314|0.13|0.000265|109.0|1.81|0.0|1.07e-08|4.4e-06|-0.0623299999999999|5.74|3.8067|-1332.647233|705.55|1199.04|325.7|0.4164199999999999|0.67789|-0.15925|0.03969431|4.9358|6.5935|6.5935
2_a47|0|0|0|0.0|0|0|0|1.381899691|0.0|-0.002024001|-0.008527649|0.0|-0.13117284|-0.004557357|-0.007479445|0.107297513|10.93671092|0|0|-0.007299676|-0.017113434|-0.0274111779999999|2|0.671819147|0.115527282|-0.0253134039999999|0.728066943|0.847324011|0.482748996|0.008511123|-41.57671973|4.240150185|-0.036790752|2.112397382|0.784978115|-1.4348393119999998|55.81329383|-18.32875817|45.81686991|2105.761386|422.1277419|1242.745585|0.215021885|0.764993595|4559.060763|-356.116445|0.016376351|392.6099255|1.0|0.0|1.0|1.0|2.58|2.54|0.0|22.0|3.7|4.75|58.04|2.39|1.0|0.0|96.54|0.0|3.0|-5.46|24.0|0.0|1.0|3.58|-5.11|3.46e-06|0.00109|7.75e-06|0.00243|4.52|0.0|1.51e-08|4.73e-06|-0.05285|3.7181|3.7181|-1010.540464|536.13|902.07|333.46|0.69102|0.69102|-0.15446|0.03544055|3.1004|6.2|6.2
15_a4|0|0|0|0.0|1|1|1|1.399867493|1.956386054|-0.159419214|-0.001986535|5.4161004020000005|-0.061469545|0.0432718859999999|0.009823083|-0.1979518539999999|10.94611612|1|1|0.097046535|-0.017259078|-0.038707204|1|0.772721853|0.095534883|0.036363636|0.8347553529999999|0.867716376|0.2517542889999999|0.010893057|-29.80513879|5.223809291|-0.030724393|2.505098786|0.8438913020000001|-1.106078158|40.03406565|-14.73400655|35.02894809|1973.978183|416.1168833|1495.715718|0.156108698|0.7783994009999999|4134.603400999999|-254.3670787|0.009743323|324.5687005|0.0|0.0|1.0|0.0|3.28|3.01|0.11|17.0|4.09|4.4|30.71|3.05|0.0|0.0|85.06|0.0|2.0|-3.82|22.0|0.0|1.0|3.61|-4.28|0.000152|0.0443|5.19e-05|0.0151|3.49|0.0|8.070000000000001e-07|0.000235|-0.03539|4.5048|4.2148|-958.270023|512.65|848.47|294.16|0.4778699999999999|0.56413|-0.17373|0.018092091|3.0091|6757.0|6757.0
12e_a40|0|0|0|0.0|1|0|0|0.604990524|1.6315143930000002|0.061944605|-0.015461694|5.4161004020000005|-0.262526337|0.174870826|-0.013162335|0.130516751|10.31197242|2|2|0.292184471|0.103406816|0.172778196|0|0.788800541|0.047011204|-0.279310345|0.858770467|0.7798787840000001|0.284429447|0.015096495|-71.78145688|8.195398107|-0.048387621|4.4490161310000005|0.790818822|-1.596791495|78.14505956|-26.26807189|79.97685498|2391.0322170000004|423.3709264|694.2415706|0.209181178|0.966435355|5478.52313|-470.5828129|0.021118537|348.3847394|0.0|1.0|0.0|0.0|3.27|3.05|0.0|20.0|4.34|4.84|98.89|2.93|2.0|0.0|95.8|0.0|2.0|-6.53|24.0|0.0|1.0|3.98|-5.64|2.98e-07|0.000113|2.27e-06|0.00086|4.72|0.0|9.14e-07|0.000346|-0.07296|4.3236|3.0253|-2248.276958|552.91|918.38|409.82|0.6826|0.70157|-0.12616|0.03272669|3.7268|5.9318|5.9318
4d_a49|0|0|0|0.0|1|1|1|1.343847746|2.097463308|-0.06085453|-0.006135653|5.4161004020000005|-0.058204482|-0.090862681|0.000607064|-0.053327669|10.92777282|1|1|-0.151004418|0.000511959|0.000850823|2|0.783870915|-0.008564167|0.023137464|0.834151595|0.752634646|0.410804214|0.013625199|-55.40321178|8.392883773|-0.0281044679999999|5.16986937|0.654728051|-1.461432343|66.51766234|-17.31186002|63.79609555|2658.242991|463.6097566000001|1640.195062|0.3452719489999999|0.8868392740000001|5915.214567|-554.5177292999999|0.022019681|641.1445234|1.0|1.0|1.0|1.0|3.38|2.68|0.22|21.0|3.16|2.8|98.72|1.25|1.0|0.0|115.63|0.0|6.0|-3.13|30.0|0.0|1.0|2.27|-3.35|0.000743|296.0|0.0004509999999999|0.18|1.45|0.0|2.64e-08|1.05e-05|-0.06309|5.7447|3.8047|-1293.333712|668.09|1144.04|325.87|0.40593|0.6782100000000001|-0.15888|0.0395418|5.5765|7.7447|7.7447
3d_a12|0|0|0|0.0|0|1|1|1.28383852|0.0|0.092417272|-0.008186708|0.0|-0.053022041|-0.166233441|-0.00259095|-0.002185753|10.95472859|0|0|-0.282667477|-0.1394967999999999|-0.237203828|2|0.7697403429999999|-0.097468573|-0.108208213|0.82682708|0.8547246829999999|0.2443206489999999|0.011128076|-34.34601551|5.717316796|-0.035063929|2.9374091630000003|0.77428353|-1.437621096|57.52228251|-18.01493787|40.06333231|2148.979792|439.1353855|1205.356874|0.22571647|0.89539167|4509.417998|-379.4799315|0.01611886|410.9162081|1.0|1.0|0.0|1.0|3.98|2.71|0.11|18.0|3.37|2.19|50.17|2.26|0.0|0.0|100.28|0.0|3.0|-3.52|24.0|0.0|1.0|2.67|-3.91|0.000302|0.0945|0.000123|0.0385|2.81|0.0|3.08e-08|9.64e-06|-0.06842|4.2114|3.7719|-1006.727999|548.21|918.3|328.71|0.53114|0.6572100000000001|-0.15387|0.02399772|3.0037|7.6021|7.6021
27a_a34|0|0|0|0.0|1|1|1|0.300206665|1.963136117|0.0257175079999999|-0.012620846|5.351858133|-0.456594848|-0.082271189|-0.012495918|-0.026428049|10.319282|1|1|-0.13716603|-0.158932197|-0.264978526|1|0.779284547|-0.07177581|-0.012251785|0.832753533|0.600964267|0.4305370679999999|0.026573385|-74.78290605|18.62986903|-0.043345322|13.06088842|0.764921711|-2.340647376|100.7752505|-30.38821209|93.41277507|3394.470264|421.319507|2252.433058|0.235078289|0.7758691440000001|7104.26596|-1150.434312|0.020552444|718.5861133999999|1.0|1.0|1.0|1.0|3.66|2.58|0.13|23.0|2.01|3.97|129.74|1.06|1.0|0.0|122.61|0.0|6.0|-4.96|33.0|0.0|0.0|2.44|-4.47|1.09e-05|0.00504|3.43e-05|0.0159|2.59|0.0|2.44e-08|1.13e-05|-0.03924|5.0012|4.1228|-1861.741982|737.7|1247.85|300.73|0.40378|0.69818|-0.16691|0.04629882|13.9023|6.6198|6.6198
12m_a36|1|0|0|0.0|0|2|2|1.297043522|0.0|0.013543656|-0.011502861|5.351858133|-0.133854569|0.14264424|-0.006653538|-0.025127218|10.95440733|1|1|0.245908938|-0.052743904|-0.090926893|1|0.825587924|-0.075712087|-0.064035403|0.8792981679999999|0.711961428|0.4493096629999999|0.022725561|-67.27772044|15.24099981|-0.04260035|10.22144534|0.7471181240000001|-2.300418875|96.11918789|-28.57011677|82.51872026|2925.315028|477.48014630000006|2637.948424|0.252881876|0.8702895190000001|6434.374756|-1034.676602|0.0222467879999999|689.2886595|0.0|0.0|1.0|0.0|4.83|0.0|0.13|17.0|1.92|0.98|112.29|1.28|1.0|0.0|131.85|0.0|6.0|-4.1|32.0|0.0|0.0|1.26|-3.8|7.96e-05|0.0338|0.000159|0.0676|2.11|0.0|7.19e-07|0.000305|-0.05114|3.8658|3.8658|-1401.654499|692.4|1177.15|320.72|0.69382|0.69382|-0.15879|0.03861003|9.1003|7.5229|7.5229
12aq_a36|1|0|0|0.0|0|2|2|1.297043497|0.0|0.0332421529999999|-0.0116333169999999|5.351858133|-0.135770278|0.076517478|-0.006653538|-0.1031859869999999|10.95447882|1|1|0.131910912|-0.052743904|-0.090926893|1|0.839953955|-0.0606936879999999|-0.047695595|0.89459881|0.681470612|0.162384515|0.021389734|-73.0277723|14.29132551|-0.042953452|9.548598682|0.7619767479999999|-2.319486422|95.39676382|-28.69889692|87.31909781|2932.54604|455.31741460000006|2906.024504|0.238023252|0.743623723|6296.75201|-1035.442755|0.020701483|689.2886595|0.0|0.0|1.0|0.0|4.83|0.0|0.13|17.0|1.92|0.98|112.29|1.28|1.0|0.0|131.85|0.0|6.0|-3.52|32.0|0.0|0.0|1.15|-3.45|0.000304|129.0|0.000359|152.0|1.55|0.0|7.19e-07|0.000305|-0.06059|3.9049|3.3759|-1401.669694|703.04|1190.22|367.26|0.6933199999999999|0.7058300000000001|-0.13908|0.03228003|8671.0|7.2596|7.2596
1d_a5|1|0|0|-4.455320158|0|0|0|1.217311475|0.0|-0.133500214|-0.006252818|4.59511985|-0.308010841|-0.118028278|-0.0012491689999999|-0.2261588939999999|10.94437658|1|1|-0.389011185|0.001493879|0.004923698|2|0.7595197290000001|-0.058872605|-0.015804188|0.821309592|0.8965037640000001|0.6271150670000001|0.007937625|-47.76176205|4.288788702|-0.036640804|2.317281143|0.770504115|-1.465632167|56.83734591|-19.79744178|52.05055075|2481.822293|484.3911442|1172.890724|0.229495885|0.89062437|5717.438103|-427.8712868|0.018980039|403.396385|1.0|0.0|1.0|1.0|2.92|2.19|0.05|23.0|5.48|6.37|54.46|2.73|2.0|0.0|95.49|0.0|4.0|-4.79|27.0|1.0|1.0|4.15|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|3.95|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|4.8725|4.6112|-1288.340378|567.04|951.63|268.88|0.41781|0.5764600000000001|-0.18991|0.03392008|5.3765|5.03|5.03
12bc_a36|1|0|0|0.0|0|2|2|1.284647662|0.0|-0.058020733|-0.007661816|5.351858133|-0.042515909|0.068351685|-0.001012333|-0.079009683|10.95883416|1|1|0.115647623|-0.101451485|-0.1716508239999999|1|0.836170906|0.006621918|-0.045186455|0.892249657|0.834305498|0.326764696|0.01824287|-51.87437401|12.2593899|-0.038558877|8.238431664|0.77146807|-1.927943855|83.97121855|-25.91194805|64.13376391|2927.476132|560.6615736|2623.395239|0.22853193|0.878447423|6587.689277|-870.6543108999999|0.017847333|661.6709012|0.0|1.0|1.0|0.0|4.73|0.0|0.14|17.0|3.99|3.19|69.2|2.99|2.0|0.0|133.77|0.0|5.0|-5.08|31.0|0.0|1.0|2.82|-5.18|8.27e-06|0.00372|6.55e-06|0.00295|3.93|0.0|1.74e-08|7.83e-06|-0.05828|5.2189|3.8696|-2152.134749|705.12|1188.37|320.4|0.35775|0.69094|-0.15671|0.03419831|9.2445|8.0969|8.0969
12ak_a36|1|0|0|0.0|0|2|2|1.270373882|0.0|-0.052930979|-0.006465433|5.351858133|-0.0407717229999999|0.12041792|0.0042553209999999|-0.116440196|10.95268014|1|1|0.198260132|-0.099596099|-0.163978382|1|0.815627016|0.051506104|-0.0265703679999999|0.860939187|0.848705143|0.537460657|0.019931266|-49.87483724|14.3700664|-0.032660864|10.36054668|0.737439195|-1.926990997|79.17567486|-23.5478668|64.24490364|2830.816014|611.9003905000001|2735.7986920000003|0.262560805|0.735576751|6240.396899|-1001.676485|0.018055095|799.5563855|0.0|1.0|1.0|1.0|5.05|0.0|0.24|17.0|3.85|3.01|69.2|2.66|2.0|0.0|138.33|0.0|6.0|-4.95|32.0|0.0|1.0|2.66|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|4.2e-08|1.7800000000000002e-05|-0.04929|3.8734|3.6895|-1350.900117|730.3|1247.89|336.05|0.69463|0.7034699999999999|-0.15275|0.03471045|8.5394|7.3372|7.3372
12f_a31|1|0|0|0.0|0|1|1|0.6101347579999999|0.0|0.034876922|-0.011835152|5.733341277|-0.033056721|0.043286807|-0.00150321|-0.0944165219999999|10.31169747|2|2|0.068054139|-0.130400541|-0.205011573|0|0.8167107029999999|-0.021938988|-0.029803241|0.8530975000000001|0.700992225|0.262896936|0.027617942|-68.14417693|19.26761061|-0.0337826789999999|13.44201623|0.686882955|-1.891830012|97.53070764|-23.56842919|87.41178754|2710.311963|489.0460499|1805.921786|0.313117045|0.932987917|5845.744358|-920.7786053|0.021559868|713.5657448|1.0|1.0|1.0|1.0|3.86|3.78|0.41|16.0|6.43|4.48|117.37|1.53|3.0|0.0|117.78|0.0|10.0|-5.98|30.0|0.0|1.0|4.01|-4.63|1.05e-06|0.0004469999999999|2.37e-05|0.0101|3.82|0.0|9.53e-09|4.06e-06|-0.03317|3.8305|3.8305|-1696.785527|755.33|1258.6|323.68|0.7006600000000001|0.7006600000000001|-0.15894|0.04363832|3.3538|6.8861|6.8861
14g_a23|0|1|1|-4.794439428|2|0|0|1.197957711|3.0793867980000003|0.180361525|-0.014609495|5.351858133|-0.301504331|0.058422864|-0.002390707|-0.031968899|10.3132174|2|2|0.179219801|-0.0962526|-0.2952674819999999|2|0.796412133|0.010202051|-0.044895912|0.854683662|0.907334473|0.297855753|0.018341721|-51.82254036|13.05300369|-0.041536002|9.289253982|0.780315815|-2.118336119|83.15907597|-29.55936307|64.87554405|3400.464046|645.7104105000001|2531.8503170000004|0.219684185|0.8582074559999999|8005.353973|-1072.841648|0.020564836|676.4530574|0.0|1.0|0.0|1.0|3.61|3.79|0.09|26.0|3.97|6.18|114.25|3.04|2.0|1.0|126.97|0.0|7.0|-6.89|35.0|1.0|0.0|4.35|-6.0|1.29e-07|6.38e-05|1e-06|0.0004969999999999|4.76|0.0|1.12e-08|5.57e-06|-0.08011|3.7042|3.7042|-2042.1835260000005|730.13|1233.48|334.71|0.56658|0.56658|-0.1519|0.0221162|10245.0|8.0|8.0
13d_a5 (GW788388)|1|0|0|0.0|0|1|1|1.236844097|0.0|-0.0959854909999999|-0.005668173|4.59511985|-0.009710199|-0.092509033|0.002956745|-0.086484275|10.94530363|1|1|-0.14893897|-0.010147323|-0.016337128|2|0.78479342|0.024905619|0.047169811|0.834800344|0.774103723|0.54169129|0.014571846|-57.42492153|9.637686167|-0.0291837579999999|6.374277851|0.669182121|-1.605106706|70.45205183|-19.30187193|67.0626077|2834.036315|511.985152|1377.863026|0.330817879|0.954644629|6122.792779|-702.1345259999999|0.022041749|723.0631751|1.0|1.0|1.0|1.0|3.21|2.74|0.2|23.0|4.56|4.11|92.79|1.37|1.0|0.0|121.68|0.0|6.0|-4.35|32.0|0.0|1.0|3.11|-4.35|4.429999999999999e-05|0.0189|4.5e-05|0.0192|2.75|0.0|1.45e-09|6.16e-07|-0.05542|4.6091|4.1706|-1390.589662|707.09|1206.73|297.28|0.42515|0.48848|-0.17299|0.04130059|3355.0|7.7447|7.7447
17_a3|0|0|0|0.0|0|0|0|0.605019885|0.0|0.188373421|-0.009450704|4.727387819|-0.118246266|-0.015463451|-0.007540435|-0.041723219|10.31163036|1|1|-0.027542873|0.020589494|0.036673175|2|0.767641592|0.1789147639999999|-0.085686119|0.838125715|0.803075623|0.225087454|0.010321361|-50.20132919|5.251911643|-0.039557272|2.672377884|0.840062179|-1.344947254|55.39769571|-20.12828595|55.45324083|2196.728425|408.6362608|1667.279771|0.159937821|0.780420408|4839.543958|-348.2299886|0.012803096|353.7528308|1.0|1.0|1.0|1.0|3.13|2.65|0.0|21.0|4.96|4.66|92.93|2.37|1.0|0.0|95.5|0.0|2.0|-5.53|23.0|0.0|1.0|3.71|-4.93|2.96e-06|1.0|1.18e-05|0.00399|3.88|0.0|3.28e-08|1.11e-05|-0.0720399999999999|3.2102|3.2102|-1731.75233|537.32|891.3|386.22|0.69481|0.69481|-0.13155|0.02878063|4.8815|7.6383|7.6383
9o_a24|1|0|0|0.0|0|1|1|1.294229152|0.0|-0.064667223|-0.007052095|4.59511985|-0.044044637|-0.087807028|0.0012214139999999|-0.097596429|10.94506726|1|1|-0.145366976|0.00177843|0.00294424|2|0.785672769|-0.0062180169999999|-0.000453155|0.846075714|0.770273808|0.6253256110000001|0.018492771|-51.29122728|10.7072496|-0.032911684|6.1994599720000005|0.668046377|-1.678495905|66.24061038|-19.05574986|61.99847688|2892.333138|445.9858336|1906.512273|0.331953623|0.945954873|6697.297449000001|-562.6938294|0.026064002|663.2688909|0.0|1.0|1.0|1.0|3.96|2.84|0.04|23.0|3.75|4.36|92.79|1.23|1.0|0.0|120.73|0.0|6.0|-4.49|32.0|0.0|0.0|3.01|-4.4|3.2500000000000004e-05|0.0137|3.9500000000000005e-05|0.0167|2.88|0.0|1.24e-08|5.23e-06|-0.04527|5.8802|4.2643|-1388.147972|611.03|1126.94|290.75|0.41688|0.65292|-0.17826|0.0533144|5.9089|6.3507|6.3507
8b_a8|1|0|0|0.0|1|1|1|1.395658149|1.42474537|-0.023718767|-0.013834266|5.4161004020000005|-0.182065125|0.019958073|-0.0055544409999999|-0.0422693659999999|10.94650923|1|1|0.031896755|0.049587543|0.079250224|1|0.778853499|0.097555876|-0.0527918259999999|0.8354024290000001|0.558354653|0.28604765|0.032440348|-79.74587194|19.87542051|-0.047457424|12.1771918|0.781454722|-2.325413799|84.97574547|-29.07602182|99.62129245|2863.095568|342.0904577|1821.324722|0.218545278|0.936224813|6471.7604200000005|-872.8947609999999|0.022425382|589.263087|0.0|1.0|1.0|0.0|3.52|2.93|0.09|23.0|3.65|3.03|112.23|2.12|1.0|0.0|114.18|0.0|4.0|-4.77|31.0|0.0|0.0|2.9|-4.43|1.6899999999999997e-05|7.0|3.69e-05|0.0153|2.76|0.0|7.33e-08|3.04e-05|-0.06114|4.5819|3.2992|-1407.0843|640.35|1098.17|375.8|0.57234|0.70195|-0.13807|0.03204403|7.4497|5.2941|5.2941
12k_a36|1|0|0|0.0|0|2|2|1.297043952|0.0|-0.076124222|-0.0071232019999999|5.351858133|-0.063399056|0.096315593|0.002782748|0.003690005|10.94908765|1|1|0.163804836|-0.095253274|-0.1619981409999999|1|0.811903388|-0.09344781|-0.102077284|0.8647233590000001|0.8427704640000001|0.367754573|0.018067063|-49.87227128|11.90012613|-0.037758075|7.838185977999999|0.7806817009999999|-2.038936068|78.24529096|-24.86988906|61.7723974|2792.202559|555.1026569|2294.707886|0.219318299|0.919048073|6027.033337|-884.5687799000001|0.016847116|698.847203|0.0|0.0|1.0|0.0|4.89|0.0|0.12|17.0|3.62|2.42|69.2|2.38|1.0|0.0|133.84|0.0|6.0|-4.58|31.0|0.0|0.0|2.37|-4.55|2.6e-05|0.0106|2.82e-05|0.0115|3.45|0.0|9.66e-08|3.94e-05|-0.0497|5053.0|3.6631|-1310.3453949999998|697.92|1186.08|338.46|0.5249199999999999|0.70031|-0.15053|0.03274587|7.3988|7.8539|7.8539
5_a15|0|0|0|0.0|0|0|0|1.419941043|0.0|-0.222657379|-0.008878343|0.0|-0.044921287|0.0729170329999999|0.000420839|-0.0156037999999999|10.95880662|0|0|0.1093187759999999|-0.187421793|-0.28098676|2|0.704479781|0.092692253|0.020920163|0.74438723|0.8740541479999999|0.743577162|0.032616864|-45.57134103|24.25353664|-0.0273088679999999|18.03465935|0.5089899720000001|-1.583914356|100.6631306|-20.30656983|69.82487767|2940.77098|649.9369163|2179.757502|0.491010028|0.946094849|6656.720346|-875.7848531999999|0.036380071|779.0599798999999|1.0|1.0|1.0|1.0|3.79|3.68|0.15|24.0|4.92|6.01|74.73|2.0|3.0|0.0|127.97|0.0|8.0|-6.16|33.0|1.0|1.0|4.29|-5.66|6.86e-07|0.000304|2.18e-06|0.000967|4.86|0.0|2.25e-10|9.970000000000001e-08|-0.03714|4.3299|3.6257|-1470.816175|737.16|1272.84|341.96|0.62664|0.70244|-0.14839|0.03640044|6.35|7.8861|7.8861
12aa_a36|1|0|0|0.0|0|2|2|1.297043479|0.0|0.033952382|-0.011588438|5.351858133|-0.135770278|0.03597264|-0.006653538|0.010538281|10.95446449|1|1|0.0620143779999999|-0.052743904|-0.090926893|1|0.833911317|0.156337925|-0.023185884|0.888163057|0.688945241|0.4679233379999999|0.023617545|-72.94175494|16.1504726|-0.04126187|11.04423694|0.731335741|-2.228140982|96.18613736|-28.21625599|89.09222754|2928.7759760000004|471.12395210000005|2418.848273|0.2686642589999999|0.812554922|6438.603019|-1041.942197|0.023386634|689.2886595|0.0|0.0|1.0|0.0|4.83|0.0|0.13|17.0|1.92|0.98|112.29|1.28|1.0|0.0|131.85|0.0|6.0|-3.52|32.0|0.0|0.0|1.15|-3.45|0.000304|129.0|0.000359|152.0|1.55|0.0|7.19e-07|0.000305|-0.05111|3.8899|3.8899|-1401.662677|701.99|1183.76|318.73|0.6931|0.6931|-0.15718|0.04550032|4.7433|8.0458|8.0458
12af_a36|1|0|0|0.0|0|2|2|1.29704271|0.0|0.04293386|-0.00989889|5.351858133|-0.081537769|0.091263447|-0.00233752|-0.074383486|10.96037047|1|1|0.154914099|-0.126068378|-0.213993335|1|0.813346624|-0.062279009|0.002492952|0.8631180940000001|0.755275519|0.154396546|0.021921402|-57.32748365|15.22358698|-0.035153522|10.57220682|0.6702409189999999|-2.003750775|91.25505794|-24.41279506|72.55107063|3013.98446|524.5103537|3082.869129|0.329759081|0.8141152220000001|6499.41155|-966.3646141|0.0259433429999999|757.7532208|0.0|0.0|1.0|0.0|4.98|0.0|0.17|17.0|2.38|1.65|98.3|1.49|1.0|0.0|138.06|0.0|7.0|-3.54|33.0|0.0|0.0|1.47|-3.64|0.000292|128.0|0.000227|0.0997|1.85|0.0|1.1800000000000001e-07|5.18e-05|-0.05882|5.2352|3.2299|-1440.982935|737.4|1246.55|383.86|0.50179|0.70508|-0.13364|0.02886569|9.4631|7.8239|7.8239
5a_a50|0|1|1|0.0|2|1|1|1.3972442980000002|4.202707546|-0.203248487|-0.00148647|5.82008293|-0.017108794|0.017227585|0.012640587|-0.256097122|10.93256969|2|2|0.028229556|-0.102607753|-0.168135655|1|0.788709546|-0.132977171|-0.203436041|0.847812674|0.969892876|0.2814514|0.010185297|-20.77548565|5.435098605|-0.022747617|2.900288114|0.66527517|-0.978147545|44.17662122|-12.13862875|26.21058426|2246.106104|517.556163|1605.985157|0.33472483|0.8275167520000001|4770.917486|-278.5298849|0.017576522|462.1867149|0.0|1.0|1.0|1.0|3.5|3.28|0.14|20.0|3.66|4.33|35.64|2.62|0.0|0.0|101.86|0.0|2.0|-3.89|25.0|0.0|1.0|3.47|-4.5|0.000129|42.0|3.14e-05|0.0102|3.46|0.0|5.7e-07|0.000186|-0.02487|5.6146|4.0159|-1029.930364|582.98|976.41|308.73|0.39948|0.6725399999999999|-0.16659|0.02452028|5649.0|5.3872|5.3872
15_a10|0|0|0|0.0|1|1|1|1.277647202|2.124460476|-0.166303336|-0.0027892409999999|5.4161004020000005|0.035396617|-0.0729795729999999|0.009882584|-0.055918786|10.92966702|1|1|-0.1157120169999999|-0.085979341|-0.136323668|2|0.808676284|-0.079744227|-0.105662909|0.863438637|0.915526801|0.710970489|0.018614889|-35.30133759|11.09373722|-0.025240716|6.61142847|0.646412648|-1.186313662|56.66229609|-15.04246823|46.39507481|2549.580207|545.6177511|2288.954984|0.353587352|0.767351752|5769.347123|-421.3416484|0.020932674|563.875765|1.0|1.0|1.0|1.0|3.29|3.31|0.23|21.0|4.91|4.72|52.83|2.53|2.0|1.0|111.21|0.0|5.0|-4.48|28.0|0.0|1.0|3.83|-4.81|3.32e-05|13.0|1.56e-05|0.0061|3.68|0.0|5.01e-09|1.96e-06|-0.05243|5.7922|3.7997|-1604.08794|641.98|1086.19|326.3|0.41458|0.68543|-0.1574|0.03039798|6.1563|7.4815|7.4815
