molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|RPSA|WNSA5|WPSA3|RPCS|FNSA2|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|GeomDiameter|WNSA2|DPSA4|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
9h_a40|0.0|0|0|0|0.0|1|0|1.7679629630000002|0.014753178|-0.009041931|5.4161004020000005|-0.126968715|0|0.039444444|0.157606277|0.814591837|0.003782277|0.133376308|10.31197223|-185.0|0.003099029|0.270048551|0.08305063|0|-0.160855189|-0.299768519|0.8022014000000001|0.7528137909999999|1|0.864310149|-0.09201708|-0.095803029|0.219852623|0.012390387|-47.93581245|0.135689851|-23.98506758|3.102034287|0.0|-1.437045429|-20.54391962|0.482124665|432.46450360000006|-719.0371868|418.2915223|13.366649|-359.7760137|23.78085181|0.011321157|-364.1454816|5.664631335|1.0|0.0|0.0|3.3|3.55|0.11|20.0|-6.51|4.59|3.22|1.0|93.19|0.0|1.0|-5.65|23.0|-5.06|0.0|1.0|4.06|0.000716|7.6e-06|0.0|0.0|-0.05991|4.2372|3.9|3.3675|-1293.174246|-1293.151333|526.38|868.84|368.18|0.3851|410.18|0.64952|-1293.033723|-0.20038|0.02291279|-1293.083512|3.98|5.4001|5.4001
12d_a40|0.0|0|0|0|0.0|1|0|1.753432382|0.1028826769999999|-0.008004393|5.4161004020000005|-0.107711573|0|0.043185185|0.209157499|0.794852923|-0.000134504|0.087954209|10.31197256|-0.166080871|-0.002126898|0.3683138529999999|0.224167029|0|-0.0065648919999999|-0.254735308|0.845904643|0.6948809659999999|1|0.840431415|-0.095675903|-0.091630294|0.0913543|0.01171131|-48.54239742|0.159568585|-25.71599691|3.286773518|60.80168183|-1.282824111|-20.59374436|0.470893531|445.2300015|-679.5935638999999|643.5166227999999|14.88744155|-360.0239567|24.39197636|0.01245259|-364.7778083|6.596929268999999|1.0|1.0|1.0|3.23|2.94|0.0|20.0|-6.84|4.59|3.76|2.0|96.16|0.0|1.0|-6.25|23.0|-5.13|0.0|0.0|4.21|0.0002009999999999|2.61e-06|0.0|0.0|-0.07765|4.3959|4.14|2.7962|-2153.197255|-2153.180821|552.57|910.58|443.4|0.2584|435.41|0.55983|-2153.071733|-0.19369|0.0164339|-2153.123107|19.0|7.7212|7.7212
47d_a18|0.0|0|0|0|0.0|0|1|0.0|-0.017398129|-0.006087337|4.844187086|-0.041876322|0|0.032916667|0.069914568|0.0|0.003376831|-0.07722825|10.94702255|0.016324953|0.005144085|0.104380139|-0.406388629|0|-0.002494715|0.027971797|0.773981237|0.741366815|0|0.836999127|-0.06394156|-0.087315963|0.445704576|0.015270278|-71.20388424|0.163000873|-58.06490563|10.15469843|58.93717545|-2.182899066|-23.42233034|0.481311892|682.5509007|-1780.097106|1947.023498|19.16475647|-1451.622641|33.54943497|0.018506261|-323.1621908|15.0913716|1.0|1.0|2.0|4.73|0.0|0.32|18.0|-8.83|2.81|2.6|3.0|159.67|1.0|1.0|-5.74|39.0|-6.57|0.0|0.0|2.56|0.000968|5.23e-06|1.0|1.0|-0.04561|3.1079|8.08|3.1079|-1704.061013|-1704.0327519999998|875.6|1544.09|398.94|0.5820000000000001|817.06|0.69905|-1703.545539|-0.17405|0.02826074|-1703.622959|8.0|8.0969|8.0969
8a_a50|0.0|1|1|1|3.139870661|1|1|2.03117465|-0.0737162059999999|-0.00439531|5.777652323|-0.021959577|1|0.03904321|-0.0224366579999999|1.99158738|0.007671336|-0.150515325|10.94501357|-0.058014797|0.007801731|-0.038971589|-0.11385159|1|-0.188882361|-0.095292123|0.8718949979999999|0.7135713840000001|1|0.860876738|-0.069208148|-0.08230347|0.278028663|0.018809422|-41.48493288|0.139123262|-20.91041439|4.778811898|0.0|-1.234552044|-15.95574341|0.46183401|433.9235497|-622.2739931|1503.563342|10.69309012|-313.6562159|21.23424244|0.017017336|-253.4513797|8.577560914|1.0|1.0|1.0|3.34|2.01|0.11|20.0|-6.32|3.63|2.02|0.0|94.75|0.0|1.0|-3.86|24.0|-6.12|0.0|1.0|2.87|0.0433|7.48e-05|0.0|0.0|-0.0280699999999999|5.622000000000001|2.69|4.1738|-1006.671867|-1006.637067|548.47|912.7|297.06|0.18|396.63|0.3462199999999999|-1006.508913|-0.20051|0.03479985|-1006.557694|47.0|7.3279|7.3279
16j_a32|0.0|1|1|1|3.359912013|0|0|0.0|0.175152442|-0.0139074189999999|5.733341277|-0.086195934|0|0.046788618|-0.0667943999999999|2.076106145|-0.002456725|-0.135618491|10.31100263|0.021997616|-0.00030659|-0.11512706|-0.202656848|0|0.168000908|0.032797932|0.839271289|0.762429418|1|0.8259884120000001|-0.07651119|-0.106897203|0.509776381|0.023266265|-76.45058155|0.174011588|-54.6758122|11.90023573|45.81893652|-1.817252458|-24.52188465|0.442735754|590.7291534|-1299.659886|3448.428146|13.20372234|-929.4888072999998|35.04175088|0.021655546|-285.7717513|15.48758085|1.0|1.0|2.0|3.86|3.38|0.33|19.0|-7.77|6.49|1.57|3.0|121.3|1.0|1.0|-7.45|30.0|-5.73|1.0|0.0|4.25|1.57e-05|3.89e-06|0.0|0.0|-0.05016|3629.0|5.5|3629.0|-2034.621888|-2034.593521|729.78|1225.27|341.65|0.2907|631.34|0.70207|-2034.344833|-0.2002799999999999|0.0283671|-2034.408854|9.0|8.0315|8.0315
5_a27|0.0|0|0|0|0.0|2|0|3.2927747860000003|0.126882432|-0.0063562359999999|4.727387819|-0.068518519|2|0.048947368|-0.149034787|1.271687295|0.00991794|-0.125237927|10.93772408|-0.013448351|0.010329671|-0.250776983|-0.341622797|2|0.180356685|-0.020087122|0.8149212259999999|0.614205449|1|0.8531787759999999|-0.055979434|-0.085078576|0.333977277|0.01695771|-44.83538435|0.146821224|-23.6277072|4.709432444|56.35994804|-1.276178645|-16.01263727|0.439066197|449.6149323|-672.5307653|1254.531539|10.98289851|-354.41560810000004|21.59546513|0.016479312|-254.5156507|8.684398894|0.0|0.0|0.0|3.07|3.11|0.16|21.0|-6.22|2.94|2.66|0.0|97.55|0.0|1.0|-3.61|25.0|-6.49|0.0|1.0|2.82|0.0821|9.78e-05|0.0|0.0|-0.04554|4.0989|4.9|4.0989|-1083.143246|-1083.124207|566.68|955.22|302.48|0.2448|463.87|0.64548|-1082.967639|-0.21506|0.01903872|-1083.019748|3.0|8.5229|8.5229
19i_a38|0.0|1|0|0|3.169368622|0|2|0.0|-0.125335237|-0.008447598|5.351858133|-0.115864198|2|0.043197531|0.08414367|0.0|-0.006877664|-0.074033381|10.96052467|-0.053762162|-0.004358975|0.215263198|-0.250781298|1|-0.040954326|-0.087904124|0.892249657|0.632625562|0|0.747158407|-0.08347616|-0.113250303|0.4748744179999999|0.022576308|-69.40536597|0.252841593|-42.53502816|8.479305267|10.71501217|-2.038505453|-24.98593175|0.444551315|457.89548719999993|-1249.2965869999998|2335.0953870000003|12.04523072|-765.6305068|33.67721904|0.022159015|-296.5257022|13.5801364|1.0|1.0|3.0|4.8|2.88|0.14|17.0|-7.12|3.55|2.78|1.0|125.65|0.0|1.0|-4.25|31.0|-6.81|0.0|0.0|3.04|0.0238|4.67e-05|0.0|0.0|-0.0564799999999999|5.7041|3.66|3.6129|-1431.415351|-1431.384243|641.31|1101.03|343.17|0.2156|457.26|0.4342|-1431.181148|-0.2052|0.03110827|-1431.239177|13.0|7.9031|7.9031
14_a1|0.0|1|0|0|3.3674017380000003|0|1|0.0|0.043282217|-0.015636898|5.351858133|-0.175408303|1|0.035620155|0.1008839219999999|0.0|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|-0.008385698|0.164429684|-0.033765606|1|-0.08530265|-0.083341531|0.805877431|0.795744863|0|0.593170871|-0.12658238|-0.122581374|0.206941175|0.033047776|-72.59355177|0.406829129|-42.99041175|11.59015807|104.2594419|-2.083883365|-27.42423067|0.47517581|351.2799603|-1234.09038|1876.042189|14.21658628|-730.8369997000001|36.40268318|0.0243658979999999|-300.0800645|14.42965582|1.0|1.0|2.0|3.25|2.35|0.05|23.0|-7.69|4.04|1.54|1.0|106.85|0.0|1.0|-4.52|29.0|-6.73|0.0|0.0|2.85|0.0116|5.660000000000001e-05|0.0|0.0|-0.05962|3.8344|4.57|3.3061|-1292.588129|-1292.55322|621.08|1049.56|375.01|0.4442|464.08|0.6572600000000001|-1292.359534|-0.19322|0.03490867|-1292.415211|94.0|7.0269|7.0269
11a_a31|0.0|1|0|0|2.856083711|0|1|0.0|-0.045290366|-0.02376325|5.733341277|-0.259732443|0|0.044949495|-0.087576474|0.0|-0.022093578|-0.1217573119999999|10.31170041|-0.019865299|-0.017433557|-0.149933348|-0.1829166189999999|0|0.022073976|-0.030335912|0.910334509|0.819138461|0|0.486754956|-0.151872243|-0.161027639|0.271818874|0.041435152|-81.26889906|0.513245044|-41.01552988|10.55399384|71.03772901|-1.932331673|-28.68314085|0.451795285|245.6599349|-975.2267888|1769.346573|10.5643234|-492.1863586|39.01114987|0.031626337|-237.4612264|15.96146849|0.0|0.0|2.0|3.26|2.16|0.13|16.0|-4.65|3.93|0.57|0.0|83.12|0.0|2.0|-4.81|23.0|-6.51|0.0|0.0|2.42|0.00506|0.000161|0.0|0.0|-0.05074|3.8042|3.97|3.8042|-1441.452616|-1441.411622|529.63|860.74|325.92|0.2797|407.76|0.69222|-1441.327731|-0.20589|0.04099365|-1441.37897|0.19|6.7212|6.7212
12e_a31|0.0|1|0|0|3.483599061|0|1|0.0|0.052663358|-0.011519192|5.733341277|-0.044316064|0|0.037098765|0.0113193469999999|0.0|-0.002475146|-0.107630327|10.3116965|-0.015755876|-0.000231353|0.01824365|-0.142921555|0|-0.039273975|-0.028502695|0.82100963|0.76012894|0|0.721526766|-0.0939597569999999|-0.1099563869999999|0.2642991189999999|0.02665413|-79.96257188|0.2784732339999999|-58.15044546|14.09603901|595.9853231000001|-2.089171358|-26.65419063|0.474858042|524.7092721|-1519.288866|1899.851187|19.50674899|-1104.858464|36.75829484|0.020841203|-327.4245209|15.15615632|1.0|1.0|2.0|3.87|3.72|0.24|22.0|-9.31|6.69|2.21|3.0|129.38|0.0|1.0|-6.66|33.0|-5.93|0.0|0.0|4.5|9.96e-05|3.83e-06|0.0|0.0|-0.03445|5.3264|6.33|3.8391|-1809.899887|-1809.85374|781.61|1308.13|322.95|0.3831|640.03|0.55114|-1809.581226|-0.19379|0.04614662|-1809.650069|0.17|6.7696|6.7696
11_a1|0.0|1|0|0|3.3361517380000003|0|1|0.0|0.033732316|-0.018080197|5.351858133|-0.196819043|1|0.035620155|0.08043435|0.0|-0.0127744789999999|-0.05257082|10.94957487|-0.044235537|-0.009578125|0.126722854|-0.117419838|1|-0.069193862|-0.075188762|0.8086124090000001|0.7846345840000001|0|0.5955245029999999|-0.131972845|-0.126108875|0.2027328789999999|0.034974992|-74.35738693|0.404475497|-43.84323456|12.15946748|84.40380304|-2.143850877|-28.7289904|0.47723847|351.1382199|-1264.075578|1885.148133|14.2257294|-745.3349875|38.20963621|0.02620284|-297.0290662|15.44994131|1.0|1.0|2.0|3.25|2.31|0.05|23.0|-7.47|4.28|1.95|1.0|105.71|0.0|1.0|-5.07|29.0|-6.27|0.0|0.0|3.22|0.00327|2.17e-05|0.0|0.0|-0.06546|3.7383|5.26|3.1924|-1312.462371|-1312.4282380000002|614.86|1036.18|388.38|0.5573|471.76|0.68162|-1312.241032|-0.19462|0.03413353|-1312.2963630000002|0.17|6.7696|6.7696
18_a34|0.0|0|0|0|0.0|1|1|1.801574074|-0.063113846|-0.014733513|5.351858133|-0.101546926|1|0.040527066|-0.100548575|0.0|-0.001615187|-0.141332289|10.9595763|-0.136990511|0.002183342|-0.155197864|-0.478810922|1|0.0468829359999999|-0.224951558|0.8584852479999999|0.713979177|0|0.68981472|-0.090328365|-0.129784908|0.295523326|0.040845819|-71.65163761|0.31018528|-39.55742812|12.44948722|54.26737825|-1.816988713|-23.32844015|0.441058733|380.8328339|-1003.122927|1774.550004|11.23989749|-553.8039936|33.52510165|0.027385869|-216.2496321|15.11918774|1.0|0.0|0.0|3.28|3.61|0.21|17.0|-5.65|3.13|1.49|1.0|93.91|0.0|2.0|-4.32|26.0|-6.26|0.0|1.0|2.89|0.0167|7.829999999999999e-05|0.0|0.0|-0.03925|4.4335|5.07|4.1234|-1199.288654|-1199.259634|592.04|991.93|300.68|0.3525|483.87|0.56101|-1199.101028|-0.21474|0.02902032|-1199.158044|2.43|5.6144|5.6144
15_a15|0.0|0|0|0|0.0|0|1|0.0|-0.132759299|-0.006378587|0.0|-0.031457366|3|0.029814815|-0.063032481|0.0|0.001806571|0.000676845|10.95980315|0.0020555079999999|0.003766915|-0.098862691|-0.272482143|2|0.007958332|0.003774415|0.7725348679999999|0.796300317|0|0.8972060479999999|-0.061884697|-0.091075463|0.7028760070000001|0.020649569|-60.51136736|0.102793952|-40.20430373|9.115534766|4.306196778|-1.821509261|-20.86598874|0.435723718|596.1118717|-1210.227347|2868.890383|11.8273735|-804.0860746000001|29.700607300000005|0.0202953539999999|-269.1443943|13.48441779|1.0|0.0|1.0|4.04|4.34|0.07|24.0|-8.9|4.33|2.52|2.0|138.24|0.0|1.0|-6.32|34.0|-5.26|1.0|0.0|4.64|0.000214|7.970000000000001e-07|0.0|0.0|-0.03786|3.6968|5.04|2582.0|-1450.7538470000002|-1450.725355|700.82|1265.55|480.19|0.4459|573.46|0.67524|-1450.398033|-0.1475|0.02849263|-1450.462493|109.0|6.9626|6.9626
14d_a23|0.0|0|1|1|0.0|2|0|3.405551724|0.058368697|-0.005343003|5.351858133|-0.026530366|2|0.043538647|0.03253552|0.758207139|0.01269616|-0.019307114|10.313217800000002|-0.054430189|0.01180744|0.059486662|-0.136106024|2|0.006563565|-0.088996384|0.829764975|0.6906097959999999|1|0.921694462|-0.053736319|-0.078282292|0.213597535|0.018596017|-51.58357156|0.078305538|-33.99063559|8.074501042|83.40396369|-1.6439281280000002|-21.66510006|0.454495683|607.3441532|-1083.255003|2261.37838|14.358677900000002|-713.8033475|27.41215037|0.015037275|-382.6437544|9.908707432|0.0|1.0|1.0|3.52|3.62|0.09|26.0|-7.78|3.88|3.24|2.0|125.25|0.0|1.0|-5.85|31.0|-6.1|0.0|0.0|3.8|0.000608|5.61e-06|0.0|0.0|-0.0725799999999999|3688.0|3.79|8.1555|-1669.24571|-1669.224874|696.21|1186.17|3688.0|0.3807|554.84|8.1555|-1668.983743|-0.22152|0.02083626|-1669.045136|4.0|8.4001|8.4001
11b_a50|0.0|0|1|1|0.0|2|1|4.071188272|-0.154649459|-0.002908227|5.82008293|-0.014702942|1|0.038040936|-0.007722567|2.114272566|0.011959339|-0.218953127|10.94500697|-0.133073229|0.012037198|-0.013155246|-0.277408878|1|-0.146696566|-0.20645662|0.862408925|0.667956827|1|0.931316325|-0.0445367309999999|-0.069841183|0.229754094|0.019455771|-36.43643854|0.068683675|-19.0090431|5.295379767|86.04123302|-1.047617742|-13.01301376|0.42907551|485.8716402|-546.5465781|1650.235214|9.979494111|-285.1356465|20.26785036|0.021631609|-148.2182458|11.28530137|0.0|1.0|0.0|3.44|2.84|0.15|20.0|-5.87|3.09|2.25|0.0|99.65|0.0|2.0|-3.58|25.0|-6.24|0.0|1.0|2.96|0.0862|6.97e-05|0.0|0.0|-0.02817|4.6471|3.05|3.9863|-1045.98235|-1045.961211|560.06|955.4|311.03|195.0|431.63|0.53885|-1045.798634|-0.19501|0.02113855|-1045.849774|1.7|5.7696|5.7696
18c_a30|0.0|0|0|0|0.0|0|2|0.0|0.12157783|-0.0109670669999999|5.351858133|-0.118776867|2|0.042560386|0.011887112|0.0|-0.003436924|0.0119521719999999|10.31163825|-0.0351777|-0.002215642|0.0211588229999999|0.006103754|1|0.034468997|-0.058608635|0.885516463|0.802578397|0|0.717052026|-0.105618255|-0.1115683|0.42531141|0.019360263|-75.33411705|0.282947974|-50.86775696|8.826997739|103.215593|-2.2313660090000003|-28.4279687|0.448899917|484.1740985|-1506.682341|3094.729399|13.8741593|-1017.355139|36.16826708|0.018410634|-386.2200097|12.43138832|1.0|1.0|2.0|4.85|0.0|0.13|17.0|-6.19|3.04|2.06|1.0|135.37|0.0|1.0|-5.01|32.0|-7.05|0.0|0.0|1.91|0.00427|5e-05|0.0|0.0|-0.05575|3.4848|4.54|3.4848|-1744.500825|-1744.455795|711.56|1209.11|355.78|0.3879|543.46|0.69123|-1744.2261030000002|-198.0|0.04503016|-1744.28923|12.0|7.9208|7.9208
13b_a6|0.0|1|0|0|3.423777636|0|1|0.0|-0.0411179|-0.011206134|5.351858133|-0.0265090529999999|1|0.042739018|0.060593678|0.0|-0.00460563|-0.104663349|10.95129557|-0.064811009|-0.00194781|0.100281317|-0.180339002|1|-0.029988734|-0.11338525|0.8370824240000001|0.8013954109999999|0|0.7757172059999999|-0.093125205|-0.112915801|0.202093555|0.032036214|-74.04643339|0.2242827939999999|-48.5571926|13.77653618|554.4007331|-2.032484418|-26.65671602|0.408780634|508.6895893|-1332.835801|2587.000662|15.37022155|-874.0294667999999|35.20276076|0.0203627189999999|-337.3706117|13.35319491|1.0|1.0|2.0|3.56|2.85|0.12|23.0|-9.01|4.98|1.29|2.0|116.79|0.0|1.0|-5.51|31.0|-6.1|0.0|0.0|3.45|0.0012699999999999|1.02e-05|0.0|0.0|-0.0525799999999999|4.8494|4.04|3.6322|-1350.0903970000002|-1350.061187|694.33|1167.21|341.35|0.7846|574.07|0.58026|-1349.837661|-0.20156|0.02920955|-1349.898848|174.0|6.7595|6.7595
47c_a18|0.0|0|0|0|0.0|0|1|0.0|0.02368001|-0.007068829|4.844187086|-0.048726885|0|0.032688172|0.047739847|0.0|0.0007979619999999|-0.058748345|10.94702285|0.028947131|0.002674691|0.071793992|-0.320309303|0|-0.027873485|0.050944273|0.7912974190000001|0.7601847759999999|0|0.8128616409999999|-0.0715759629999999|-0.094000037|0.246894346|0.015864085|-75.57063623|0.1871383589999999|-60.75445536|10.25333491|103.416376|-2.350000928|-25.88035487|0.489290189|653.4941186000001|-1889.265906|2027.892739|18.73268473|-1518.861384|34.55329606|0.016406766|-400.3604527|13.19009806|1.0|1.0|3.0|4.61|0.0|0.3|18.0|-9.18|2.84|2.41|3.0|154.77|1.0|1.0|-5.73|38.0|-6.61|0.0|0.0|2.42|0.000947|8.12e-06|1.0|1.0|-0.0449|3.1096|7.72|3.1096|-1664.753129|-1664.721977|850.89|1505.09|398.71|0.5869|790.07|0.6983199999999999|-1664.201034|-0.17331|0.03115159|-1664.277127|3.0|8.5229|8.5229
12ab_a36|0.0|1|0|0|3.458948649|0|2|0.0|-0.064515677|-0.007034881|5.351858133|0.000258844|2|0.039951691|0.035377607|0.0|0.000939229|-0.032623802|10.9540584|-0.029080933|0.002112069|0.0618552579999999|-0.169341326|1|-0.0852411419999999|-0.051707317|0.888163057|0.8196353679999999|0|0.8410557559999999|-0.079202413|-0.095025338|0.452078227|0.024102201|-65.54680623|0.158944244|-45.21303385|11.46782191|15.55386871|-1.805481415|-23.06276515|0.484987413|580.1454645|-1245.389318|2390.849902|15.18764075|-859.0476432|33.96451406|0.024384271|-246.9770378|16.81984117|1.0|1.0|2.0|4.86|0.0|0.17|17.0|-7.05|3.14|1.59|1.0|133.27|0.0|1.0|-3.92|32.0|-7.21|0.0|0.0|1.8|0.0503|0.000122|0.0|0.0|-0.0523799999999999|3.8845|3.23|3.8845|-1364.509957|-1364.468283|712.73|1201.64|319.17|0.4451|564.58|0.69294|-1364.236757|-0.2093699999999999|0.04167456|-1364.300531|11.0|7.9586|7.9586
9a_a40|0.0|0|0|0|0.0|1|0|1.865740741|-0.028285975|-0.003680068|5.4161004020000005|-0.020455825|0|0.0397333329999999|0.168990628|0.921628874|0.01310675|0.157704751|10.31197235|-0.1720337089999999|0.011966382|0.291102625|0.016958188|0|-0.394662853|-0.2990540869999999|0.749764251|0.61091688|1|0.937600185|-0.060029933|-0.072887601|0.002467659|0.011033601|-35.24260989|0.062399815|-17.0405052|2.579562688|51.49564873|-1.093314022|-15.54821024|0.493941591|453.3484005|-528.6391483|336.39741360000005|13.33684703|-255.607578|17.90285474|0.008714375|-356.33157|4.213574358|1.0|0.0|0.0|3.26|3.28|0.06|20.0|-6.4|4.58|3.57|1.0|86.7|0.0|1.0|-5.49|21.0|-4.85|0.0|1.0|4.08|0.000944|8.33e-06|0.0|0.0|-0.06495|4.7066|4.07|3.3192|-1217.955997|-1217.9449|515.96|847.69|373.53|0.4746|411.01|0.47831|-1217.825264|-0.20303|0.01109672|-1217.873686|214.0|6.6696|6.6696
12c_a5|0.0|1|0|0|2.977832018|0|1|0.0|-0.212798523|-0.002685954|4.59511985|0.020594766|3|0.0252713179999999|-0.086795626|0.0|0.0054189009999999|-0.096073591|10.9455378|0.0072946769999999|0.00586291|-0.1386392109999999|-0.020144382|2|0.05430631|0.014673577|0.8446264459999999|0.782051277|0|0.841092921|-0.070873852|-0.066083881|0.450827114|0.016374249|-43.47195613|0.158907079|-28.59715492|7.085796743|13.26856229|-1.25559373|-14.74941369|0.4609383929999999|553.2961182|-825.9671665|2045.184304|13.53008071|-543.3459436|25.27376659|0.024214085|-109.9706106|15.92875034|0.0|1.0|2.0|3.27|2.78|0.24|23.0|-9.31|5.03|1.57|1.0|121.26|0.0|1.0|-4.09|31.0|-6.79|0.0|0.0|3.31|0.0336|4.64e-05|0.0|0.0|-0.04565|4.6671|2.06|4.0116|-1316.542713|-1316.5202869999998|694.24|1200.02|309.06|0.1513|519.21|0.52074|-1316.244961|-0.21128|0.02242648|-1316.305277|47.0|7.3279|7.3279
12y_a30|0.0|0|0|0|0.0|0|2|0.0|0.048343649|-0.005996863|5.351858133|-0.037335306|2|0.044197531|-0.089502772|0.0|0.00604028|0.061944378|10.31162818|-0.058184644|0.006346396|-0.153680104|-0.0922059569999999|1|-0.05346283|-0.095969764|0.8146529229999999|0.803183654|0|0.8489185109999999|-0.070903795|-0.091248521|0.374181804|0.0149823289999999|-61.25585229|0.151081489|-41.1215369|6.751850651|0.0|-1.91621895|-23.38859815|0.445723724|569.8856940000001|-1286.372898|2411.415644|14.55517927|-863.552275|28.51891948|0.012362508|-429.782246|8.299049218|1.0|1.0|1.0|4.86|0.0|0.21|17.0|-7.38|4.87|3.25|2.0|137.21|0.0|1.0|-6.04|31.0|-5.64|0.0|0.0|3.19|0.00039|3.48e-06|0.0|0.0|-0.05065|5.1973|4.45|3.4718|-1654.41361|-1654.382468|728.75|1227.82|357.11|0.2173|585.59|0.30617|-1654.125015|-0.19815|0.0311422|-1654.190369|22.0|7.6576|7.6576
8b_a50|0.0|1|1|1|3.1324050960000003|1|1|2.021915391|-0.115740384|-0.0045301379999999|5.777652323|-0.009597908|1|0.035718954|-0.096039086|1.98971238|0.006841944|-0.009441452|10.945024|-0.0180233089999999|0.007057361|-0.170496134|-0.116174481|1|-0.027207307|-0.031953774|0.8836675340000001|0.71043578|1|0.845349082|-0.072629787|-0.078068703|0.267094693|0.021513107|-37.39727879|0.154650918|-17.91443197|4.93661461|0.0|-1.092961836|-14.54338619|0.428882006|404.9478761|-523.561903|1401.458274|9.26652151|-250.8020475|21.65129387|0.024280552|-164.5084115|11.63112165|1.0|1.0|1.0|3.21|1.69|0.06|20.0|-5.94|3.14|1.79|0.0|89.78|0.0|2.0|-3.44|23.0|-6.32|0.0|1.0|2.51|108.0|0.000154|0.0|0.0|-0.02903|4.5256|2.11|4.1804|-967.3527447|-967.3160428|515.81|857.53|296.58|0.1717|353.17|0.5533|-967.212701|-0.20144|0.036701907|-967.258772|68.0|7.1675|7.1675
12_a3|0.0|0|0|0|0.0|0|0|0.0|0.167987916|-0.009093383|4.727387819|-0.118456941|2|0.042795699|-0.120694579|2.07135708|-0.006049098|-0.045382017|10.31163031|-0.069857022|-0.0045709459999999|-0.218774634|0.032450556|2|-0.039834906|-0.125395523|0.784451598|0.841871246|1|0.829399708|-0.092838926|-0.096133903|0.101891875|0.011076075|-45.63945658|0.170600292|-21.667278|2.496397166|76.23910943|-1.345874639|-18.79271742|0.463780604|393.75653|-638.9523922000001|1064.221958|10.50748861|-303.3418921|22.63041363|0.01374218|-313.7317211|6.524083564|1.0|1.0|1.0|3.2|2.17|0.0|21.0|-6.89|4.34|1.6|1.0|90.49|0.0|1.0|-5.68|22.0|-5.3|0.0|0.0|3.23|0.000629|1.44e-05|0.0|0.0|-0.06361|3263.0|2.94|3263.0|-1272.152002|-1272.125792|515.23|847.25|379.97|0.5056|361.95|0.69784|-1272.010995|-0.19514|0.02620998|-1272.058487|3548.0|5.45|5.45
8b_a32|0.0|1|1|1|3.419952523|0|0|0.0|0.113639567|-0.009362305|5.733341277|-0.057200812|0|0.03995614|-0.008128765|2.123714284|-0.003484915|-0.024375676|10.31100269|-0.0684566009999999|-0.001662219|-0.014634534|-0.1534110109999999|0|0.060636167|-0.1152380009999999|0.8966299409999999|0.7507116140000001|1|0.788218098|-0.0850068559999999|-0.108971309|0.253018806|0.016711528|-68.4085006|0.211781902|-42.94454179|6.585851946|68.21751748|-1.4166270230000002|-19.33283713|0.458155153|494.8166492|-889.3105078|2275.886421|14.95918599|-558.2790432999999|28.89166873|0.021225152|-212.3722924|13.32443194|1.0|1.0|2.0|3.46|3.04|0.26|19.0|-7.65|6.49|1.1|1.0|110.47|1.0|1.0|-5.83|27.0|-6.44|1.0|0.0|3.61|0.000583|4.06e-05|0.0|0.0|-0.05404|3.5442|4.22|3.5442|-1880.77142|-1880.735397|671.54|1114.24|349.82|0.2943|558.16|0.70285|-1880.539698|-0.20121|0.03602276|-1880.602014|12.0|7.9208|7.9208
