molecula|SddssS|NaaNH|n9FaHRing|SssssC|SRW09|nAHRing|nARing|AATSC1c|MATS7i|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|RASA|FNSA3|PBF|FPSA3|PNSA3|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|DPSA5|GeomPetitjeanIndex|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12_a15|0.0|0|0|0.0|0.0|0|0|-0.006620824|-0.035728911|0.0|-0.370766171|-0.106061273|10.95973444|-0.01062828|0.0034254209999999|-0.054575504|-0.120626133|-0.184255041|-0.380490701|2|0.8310685940000001|0.049877871|-0.019064393|0.89637291|-0.061084417|0.738437971|0.015018226|-39.00359933|9.58943236|72.18361893|66.16793071|-0.031995594|-38.40979933|6.123040777999999|-1.695766456|70.6606311|0.476419838|-1082.780166|0.253510603|10.40571107|0.909927213|161.8714956|27.36785616|1450.496376|673.7288405|1.0|1.0|1.0|1.0|3.73|24.0|-9.82|5.32|6.3|2.87|0.0|0.0|1.0|6.0|4.0|-4.97|-5.83|1.47e-06|0.000584|5.29|0.0|-0.03196|4.4819|5.16|-1281.060163|321.72|0.1374|585.26|0.50595|0.70444|-1280.810963|-0.15858|4.3338|0.02694613|-1280.871722|6.0547|4.0|8.3979|8.3979
47p_a18|0.0|0|0|0.0|7.03438793|1|1|-0.005394244|0.025217016|0.0|-0.3775970529999999|-0.015960677|10.94701988|-0.049428094|0.003537135|0.037961877|-0.1736074389999999|-0.261349889|-0.441700685|0|0.72025564|0.030970815|-0.082977829|0.832954548|-0.06909945|0.278332428|0.007989903|-51.14496913|5.913843751|10.25627035|123.6411353|-0.030813794|-45.24146169|4.377217987|-2.0645242|69.19354871|0.488811071|-1528.087796|0.181540558|19.41290064|0.956223901|134.3699001|27.86610962|1867.029344|1011.163774|1.0|1.0|1.0|2.0|0.0|18.0|-9.03|3.65|3.34|3.13|1.0|0.0|1.0|9.0|3.0|-6.07|-5.27|5.34e-06|0.0025|4.35|0.0|-0.05628|3.2036|7.98|-1493.731375|387.01|595.0|732.84|0.6937800000000001|0.6937800000000001|-1493.338659|-0.13118|3.6452|0.02843634|-1493.407248|4.6652|64.0|7.1938|7.1938
4R4l_a46|0.0|0|0|0.171853072|7.825245291|1|1|-0.004736212|-0.067419714|0.0|-0.255755434|-0.060895366|10.94631401|-0.161358058|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|-0.001318857|-0.229089688|0.896653672|-0.090505744|0.208818132|0.007084496|-49.12015477|3.844966512|177.33836430000002|56.0891211|-0.02989332|-24.94818681|2.086777505|-1.524559305|49.44228224|0.4568839389999999|-827.4236073|0.121701516|10.43942503|0.8412270820000001|66.05102684|18.4720714|942.0756413|579.2365607|1.0|1.0|1.0|1.0|3.24|17.0|-7.0|4.64|5.02|3.06|0.0|0.0|1.0|3.0|3.0|-5.23|-5.11|7.78e-06|0.0027|4.49|0.0|-0.0212699999999999|4.6497|4.99|-1092.728268|301.29|0.1678|498.78|0.40548|0.67823|-1092.4898449999998|-0.17475|2.1973|0.02589231|-1092.544322|2.3035|137.0|6.8633|6.8633
9n_a24|0.0|1|0|0.0|6.605297921|0|0|-0.003323852|-0.141205159|0.0|-0.182811885|-0.036651001|10.94875265|-0.03088354|0.008809179|-0.22754075|-0.12451554|-0.200646773|-0.225226606|2|0.786587307|0.048359202|-0.058520736|0.904556598|-0.052106597|0.331008994|0.017608478|-35.21502941|11.90027964|48.691073|64.50319929|-0.026905672|-35.50139138|8.042526681|-1.399094961|67.36550766|0.4331595789999999|-945.545726|0.347873491|14.52410167|0.764164944|235.1021924|27.88350328|1449.942171|631.9206508|1.0|1.0|1.0|1.0|2.6|23.0|-8.64|4.41|4.14|1.42|0.0|0.0|1.0|7.0|5.0|-6.47|-4.29|5.14e-05|0.0198|3.07|0.0|-0.03818|4.9139|2.59|-1239.095611|302.2|0.2522|587.05|0.44042|0.63085|-1238.856882|-0.1658099999999999|2.8552|0.03188309|-1238.917278|4.8123|19.0|7.7212|7.7212
19c_a38|0.0|1|0|0.0|7.412764017000001|2|2|-0.008177185|0.02192428|0.0|-0.449745181|-0.0725602509999999|10.95429182|-0.0431896509999999|-0.002443797|0.04814981|-0.09493054|-0.20848518|-0.434836855|1|0.7163622890000001|0.073931688|-0.071918235|0.7591916240000001|-0.0918007669999999|0.396635872|0.024315945|-57.79749770000001|15.30924906|139.1570837|151.612258|-0.038224114|-42.92996714|9.638658988|-1.949429829|82.74311399|0.477803802|-1227.35539|0.281292809|13.36189552|0.914989047|177.10114030000005|33.48483537|1707.726604|640.025745|1.0|0.0|1.0|3.0|3.0|17.0|-6.92|3.17|2.42|1.76|0.0|0.0|1.0|5.0|5.0|-7.13|-4.12|7.55e-05|0.0322|2.5|0.0|-0.05691|5.8832|3.23|-1424.3899310000002|323.53|0.2961|517.28|0.2597|0.6279899999999999|-1424.1880119999998|-0.15612|2495.0|0.03740877|-1424.247603|3.2846|9.0|8.0348|8.0348
33_a47|0.0|0|1|0.0|6.823286122000001|0|0|-0.004263267|-0.11544858|1.688794654|-0.183320497|-0.033554816|10.98214099|0.0741098479999999|0.003634698|-0.26447859|-0.147591116|-0.338113214|-0.270498605|3|0.63155995|0.065468525|0.1186944519999999|0.8197001309999999|-0.060080724|0.404334141|0.022346992|-32.1568697|11.96072985|30.94680001|96.50148984|-0.0272154529999999|-23.98884914|6.401714296000001|-1.088618103|60.65229445|0.4607629339999999|-582.6585971|0.42318652|12.94292541|0.854471925|226.5011607|25.25333652|1010.133461|388.178924|0.0|1.0|1.0|1.0|2.76|21.0|-7.08|2.96|4.04|1.52|0.0|0.0|1.0|3.0|5.0|-6.78|-3.72|0.000192|0.0643|2.19|0.0|-0.05462|4.1869|2.06|-1123.135036|296.13|0.2566|423.52|0.67508|0.67508|-1122.992964|-0.15985|4.5647|0.02924367|-1123.04547|6.2284|4.0|8.4|8.4
12o_a30|0.0|0|0|0.0|7.412764017000001|2|2|-0.0068750669999999|-0.089996613|0.0|-0.364378536|0.019094532|10.31162888|-0.087019298|0.003603419|-0.157974241|-0.051371057|-0.090173435|-0.465857798|1|0.8264832879999999|-0.054392357|-0.149451598|0.844344883|-0.076908942|0.402022325|0.015460222|-49.48891079|9.948252054|75.15128057|100.1600333|-0.037808155|-40.37291185|6.401442327000001|-1.852599578|71.87393121|0.46964626|-1192.099807|0.186865502|13.95467208|0.885533983|120.2431068|29.91948755|1466.05489|652.8825454|1.0|0.0|1.0|1.0|0.0|17.0|-7.22|4.47|3.27|3.31|0.0|0.0|1.0|5.0|4.0|-5.75|-5.44|3.61e-06|0.00156|4.49|0.0|-0.05085|5.1935|4.45|-2035.338699|356.1|0.1967|528.25|0.3493699999999999|0.6854399999999999|-2035.139147|-0.1478799999999999|5559.0|0.03392126|-2035.199757|6.8632|16.0|7.8097|7.8097
15b_a50|0.0|0|1|0.0|7.934155233999999|1|1|-0.0045393|-0.103807905|2.018777006|-0.22696498|-0.06083723|10.94501702|-0.124047802|0.005203263|-0.17223348|-0.131737048|-0.2185722769999999|-0.310946931|1|0.79846758|0.000882622|-0.216393362|0.8209134840000001|-0.082576068|0.447220762|0.020083792|-47.20879251|11.48191704|274.85729960000003|102.3838797|-0.028069672|-26.37622116|6.564219549|-1.291204916|60.03646705|0.478989976|-738.1827030000001|0.3609826579999999|13.22671714|0.919348867|206.3740238|25.11269883|1155.184146|510.3677388|1.0|1.0|1.0|1.0|2.11|20.0|-5.72|2.71|3.26|1.66|0.0|0.0|2.0|5.0|4.0|-6.98|-3.6|0.000249|0.0891|2.11|0.0|-0.0333399999999999|4.0561|2.08|-1160.463663|305.67|0.1796|475.99|0.65917|0.65917|-1160.275856|-0.16737|6.9054|0.03528279|-1160.330621|9.3788|79.0|7.1024|7.1024
4l_a46|0.0|0|0|0.171853072|7.825245291|1|1|-0.004736212|-0.067419714|0.0|-0.255755434|-0.060895366|10.94631401|-0.161358058|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|-0.001318857|-0.229089688|0.892158627|-0.09094885|0.291762764|0.00657916|-51.45056667|3.721888783|177.7681018|61.00681586|-0.030068681|-27.26452605|2.10550531|-1.533502748|51.66342604|0.409308207|-867.5160294|0.116549199|9.833034117|0.692930243|65.93290984|19.25417715|981.9630347|579.2365607|1.0|1.0|1.0|1.0|3.19|17.0|-7.0|4.64|5.02|3.06|0.0|0.0|1.0|3.0|3.0|-5.23|-5.11|7.78e-06|0.0027|4.49|0.0|-0.01784|5.4011|4.99|-1092.71063|278.36|0.2504|526.77|0.3756|0.68584|-1092.484863|-0.18567|2.6588|0.03506136|-1092.53932|3.7624|98.0|7.0088|7.0088
12z_a36|0.0|1|0|0.0|7.412764017000001|2|2|-0.007671785|0.037307819|0.0|-0.421948174|-0.010881947|10.95429182|-0.030529442|0.001194592|0.066366917|-0.098598933|-0.175397741|-0.433580807|1|0.8707354620000001|0.103551178|-0.0533649729999999|0.834790405|-0.081592361|0.492335362|0.023371488|-54.11489962|15.50078625|114.3931487|109.572766|-0.036238222|-45.16471514|10.28066212|-1.848149347|83.07227002|0.4577848329999999|-1225.757112|0.287317638|14.78435842|0.844286292|190.5590792|33.72393432|1719.920651|642.3830552000001|1.0|0.0|1.0|2.0|0.0|17.0|-6.66|2.75|1.76|1.38|0.0|0.0|1.0|5.0|5.0|-7.08|-3.95|0.000113|0.0458|2.4|0.0|-0.05642|3.8969|2.98|-1325.157504|318.16|0.4423|539.36|0.69397|0.69397|-1324.951498|-0.1575|4814.0|0.03845474|-1325.010808|6.5892|5.0|8301.0|8301.0
19i_a38|0.0|1|0|0.0|7.412764017000001|2|2|-0.008447598|0.08414367|0.0|-0.4561702689999999|-0.074033381|10.96052467|-0.053762162|-0.004358975|0.215263198|-0.098027247|-0.250781298|-0.430016467|1|0.653741315|-0.040954326|-0.087904124|0.747158407|-0.08347616|0.4748744179999999|0.022576308|-51.15830416|13.83587388|137.7658863|154.953787|-0.040770109|-42.53502816|8.479305267|-2.038505453|82.98550237|0.444551315|-1249.2965869999998|0.258076158|12.04523072|0.800346329|158.161786|33.67721904|1683.860952|593.6088758|1.0|1.0|1.0|3.0|2.88|17.0|-7.12|3.55|3.11|2.78|0.0|0.0|1.0|5.0|5.0|-6.81|-4.33|4.67e-05|0.0196|2.88|0.0|-0.0564799999999999|5.7041|3.66|-1431.384243|343.17|0.2156|457.26|0.4342|0.69267|-1431.181148|-0.14872|6.6636|0.03110827|-1431.239177|8.6365|13.0|7.9031|7.9031
14p_a23|0.0|0|1|0.0|7.423568444|0|0|-0.005975594|0.041987653|0.733042138|-0.310730878|-0.060144819|10.31321773|-0.053921569|0.009266617|0.080581604|-0.0686282459999999|-0.131709531|-0.4510651779999999|2|0.708395022|0.099883916|-0.090287278|0.923455749|-0.063033628|0.223758613|0.0221104079999999|-42.52653933|14.91710363|40.58186569|51.64167457|-0.033660197|-36.77082544|10.06403753|-1.615689464|67.36602512|0.464933687|-1090.0480289999998|0.248361701|16.84664803|0.868927227|167.5607773|30.21311441|1450.229492|646.2584547|0.0|0.0|1.0|1.0|3.28|26.0|-7.47|3.4|3.89|2.39|1.0|0.0|1.0|5.0|5.0|-6.62|-4.9|1.27e-05|0.00554|3.3|0.0|-0.09046|3.5752|3.29|-1722.152257|346.79|0.3802|573.24|0.6816|0.6816|-1721.933314|-0.14774|7.4033|0.02935511|-1721.994023|9986.0|3.0|8.5302|8.5302
18c_a22|0.0|0|0|0.0|6.842683282|0|0|-0.003749104|-0.044828537|1.642882533|-0.213698903|0.009519672|10.31286086|0.006275578|0.005597023|-0.081550274|-0.078828791|-0.143402172|-0.305378181|2|0.7290394929999999|-0.032031791|0.010828071|0.931073539|-0.057956428|0.5003904610000001|0.019843706|-40.094865000000006|13.72808419|30.63947336|47.68404831|-0.028825841|-36.55965924|9.49723261|-1.52776956|67.73280290000001|0.4777430589999999|-1056.927003|0.317309976|14.04085897|0.914766316|219.5183688|29.21094233|1548.179944|779.8043336000001|1.0|1.0|1.0|1.0|3.3|27.0|-9.46|5.36|4.98|1.47|1.0|0.0|1.0|6.0|5.0|-6.63|-5.1|7.98e-06|0.0036799999999999|3.5|0.0|-0.07207|5655.0|3.5|-1783.5397829999995|333.1|0.2996|583.88|0.4609|0.60449|-1783.277296|-0.15158|1.2938|0.02279458|-1783.340519|1.0733|26.0|7585.0|7585.0
47d_a18|0.0|0|0|0.0|7.03438793|1|1|-0.006087337|0.069914568|0.0|-0.480899596|-0.07722825|10.94702255|0.016324953|0.005144085|0.104380139|-0.272202025|-0.406388629|-0.417659275|0|0.7640994990000001|-0.002494715|0.027971797|0.836999127|-0.06394156|0.445704576|0.015270278|-52.14267013|12.45251265|64.92967228|132.9229494|-0.028722356|-58.06490563|10.15469843|-2.182899066|86.29525584|0.481311892|-1780.097106|0.30185619|19.16475647|0.927940864|246.1558296|33.54943497|2549.757058|1255.618298|1.0|1.0|1.0|2.0|0.0|18.0|-8.83|2.81|3.21|2.6|2.0|1.0|1.0|12.0|4.0|-6.57|-5.28|5.23e-06|0.00276|4.16|1.0|-0.04561|3.1079|8.08|-1704.0327519999998|398.94|0.5820000000000001|817.06|0.69905|0.69905|-1703.545539|-0.12844|3.7605|0.02826074|-1703.622959|4.2225|8.0|8.0969|8.0969
19_a20|0.0|1|0|0.0|6.842683282|0|0|-0.0096278259999999|0.103271147|1.622562232|-0.539158264|0.077469518|10.94899558|-0.063133522|-0.004654742|0.175308615|-0.049177437|-0.083481481|-0.5838248970000001|3|0.811128636|-0.143992458|-0.105118869|0.754452534|-0.091725453|0.25624423|0.013643765|-60.26825633|8.964643162|339.8339889|161.33709|-0.038340404|-43.03556944|5.890223441|-1.993700989|75.98477124|0.483310517|-1309.962269|0.203929412|15.38668579|0.935398401|133.9919257|31.64490997|1645.535318|684.5377542|1.0|1.0|1.0|2.0|2.49|27.0|-9.63|4.97|4.08|1.33|0.0|0.0|1.0|5.0|5.0|-6.8|-4.57|2.6600000000000003e-05|0.0112|2.91|0.0|-0.06767|3.3616|5.01|-1368.378274|368.83|0.2998|519.34|0.6987399999999999|0.6987399999999999|-1368.129074|-0.13903|4.2507|0.03487615|-1368.190746|6.3327|2.6|5585.0|5585.0
10_a4|0.0|0|0|0.0|7.535296702|1|1|-0.002959121|0.00941601|2.149387791|-0.159792527|-0.122141977|10.92992762|-0.090413559|0.011142889|0.014917047|-0.083887216|-0.132895939|-0.241683916|2|0.6990620390000001|-0.120059574|-0.150288496|0.921653019|-0.051015897|0.43000216|0.014582852|-29.52653193|8.440134933|39.48408698|45.34497624|-0.027007048|-26.60798798|4.884907049|-1.350352423|54.09964719|0.4858700179999999|-781.5450965|0.255470315|11.20225306|0.945033425|147.85886159999998|20.99433004|1049.716502|594.7358385|1.0|1.0|1.0|0.0|3.38|21.0|-8.07|4.93|4.81|2.53|0.0|0.0|1.0|4.0|4.0|-5.83|-4.85|1.4e-05|0.00519|3.85|0.0|-0.04689|4.9674|3.34|-1183.790554|340.01|0.1792|470.02|0.4662|0.7038399999999999|-1183.54701|-0.15561|1.4517|0.02232068|-1183.602045|2.2386|88.0|7.0555|7.0555
10_a27|0.0|0|0|0.0|6.605297921|0|0|-0.006285923|-0.184068581|1.296293777|-0.282866526|0.034318674|10.93783185|-0.000903965|0.010329671|-0.309727442|-0.2030237389999999|-0.341622797|-0.487435299|2|0.639413469|0.129719095|-0.001453596|0.8526621529999999|-0.061299064|0.346344305|0.017676458|-32.5969511|9.399794974|6.0140309720000005|78.34972221|-0.031079371|-24.60801194|4.998521009|-1.305333567|55.05868025|0.477162521|-694.1361252|0.254639309|12.9316403|0.912640238|135.40932969999997|22.1732254|931.2754667000002|424.8821143|1.0|0.0|0.0|0.0|3.15|21.0|-6.24|2.81|2.97|2.25|0.0|0.0|1.0|3.0|4.0|-6.51|-3.92|0.0001189999999999|0.0394|2.55|0.0|-0.0498|4.1495|4.66|-1083.1151289999998|298.79|0.4452|450.26|0.63894|0.63894|-1082.956472|-0.16805|4.6684|0.0227416|-1083.008551|6.9456|69.0|7.1612|7.1612
18_a3|0.0|1|0|0.0|6.605297921|0|0|-0.003487792|0.08269134|1.742872103|-0.122072724|0.042606196|10.96965878|-0.025890816|0.005799063|0.150826737|-0.035611069|-0.064953613|-0.2495754869999999|3|0.7226687409999999|0.0355413979999999|-0.051083228|0.8419576209999999|-0.069839069|0.217881538|0.013796397|-31.07331853|6.1383958|160.9514039|70.31739201|-0.031753312|-16.76239841|2.73114076|-1.016105994|48.19055867|0.483376636|-452.0934439|0.317507797|10.24658906|0.935646099|141.2679329|20.70048575|662.4155441|270.539096|0.0|1.0|1.0|1.0|1.81|21.0|-6.83|3.42|3.08|0.93|0.0|0.0|1.0|2.0|4.0|-6.7|-3.27|0.000537|147.0|1.79|0.0|-0.05769|3.9765|1.85|-889.9402005000001|311.79|0.3326|330.54|0.6671699999999999|0.6671699999999999|-889.850598|-0.1641099999999999|2.6366|0.02173162|-889.894728|3.3664|0.03|7.5229|7.5229
4d_a46|0.0|0|0|0.173086735|7.825245291|1|1|-0.001749881|-0.131948546|0.0|-0.085744171|-0.111025108|10.96333164|-0.076521434|0.010756749|-0.206000242|-0.0814707009999999|-0.1271933999999999|-0.240143042|2|0.6535171|-0.213089038|-0.103199079|0.936057958|-0.056384895|0.290035518|0.008652238|-30.95621863|4.750218646|8.241078584|35.10521457|-0.024616555|-21.33218735|2.607946825|-1.132361533|43.60839351|0.441136013|-621.6847867|0.186572035|10.30138878|0.7893441379999999|102.4310631|16.6147308|764.2776167999999|509.0572545|1.0|0.0|1.0|0.0|3.5|17.0|-7.41|4.81|5.11|2.84|1.0|0.0|1.0|2.0|3.0|-5.4|-5.11|7.8e-06|0.00275|4.3|0.0|-0.0396399999999999|4.4265|4.18|-1453.817782|280.09|0.1313|503.76|0.69884|0.69884|-1453.635434|-0.18639|3.5318|0.02292966|-1453.688943|3.7104|517.0|6.2865|6.2865
15c_a22|0.0|0|0|0.0|6.842683282|0|0|-0.005236206|-0.026986769|1.568396937|-0.298463715|-0.023927419|10.9464374|0.006275578|0.004362505|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|0.667111824|-0.096749121|0.010828071|0.8665852140000001|-0.067475429|0.615901609|0.024561528|-48.58045253|17.68362419|36.22825261|96.05497587|-0.0302219629999999|-41.51455167|12.731723|-1.60176404|75.52188549|0.462157867|-1153.226049|0.338224886|16.03890406|0.859281634|243.5126145|32.87972244|1742.625289|731.8178649|0.0|1.0|1.0|1.0|2.85|27.0|-9.28|3.9|4.18|1.08|0.0|0.0|1.0|6.0|6.0|-6.96|-4.62|2.4e-05|0.0107|2.9|0.0|-0.07399|5.7361|4.79|-1460.571156|337.46|0.5082|575.8|0.30831|0.69113|-1460.324493|-0.15408|7.382000000000001|0.03150096|-1460.387718|9.0393|737.0|6.1325|6.1325
16_a3|0.0|0|0|0.0|6.823286122000001|0|0|-0.010031024|0.027762972|1.614080058|-0.371147877|-0.013328983|10.31163046|-0.018884246|-0.008409607|0.069124437|0.0032314229999999|0.008045619|-0.614173961|2|0.659478546|-0.142670655|-0.031683873|0.6974791290000001|-0.108919585|0.252612735|0.012203576|-53.7971544|6.027544549|248.6415425|149.4199775|-0.041233465|-24.42909382|2.977102266|-1.401937796|56.56724056|0.484889078|-692.4398741|0.1703181989999999|11.22152755|0.941329444|84.12292796|24.54661368|834.5848652000001|328.71459869999995|1.0|1.0|1.0|1.0|2.59|21.0|-7.16|4.74|4.57|2.26|0.0|0.0|1.0|2.0|4.0|-5.89|-4.49|3.2200000000000003e-05|0.0104|3.35|0.0|-0.07095|3.2208|3.19|-1371.360243|384.94|0.3866|368.22|0.6944100000000001|0.6944100000000001|-1371.250459|-0.13195|2.8688|0.02847445|-1371.297964|3613.0|42.0|7.3768|7.3768
16_a4|0.0|0|0|0.0|7.535296702|1|1|-0.00228637|0.007101649|0.0|-0.089168424|-0.148022089|10.94592242|0.019290123|0.006466406|0.020218035|-0.018051608|-0.0513920109999999|-0.214481956|1|0.490768328|-0.0894138519999999|0.0293772029999999|0.7898461090000001|-0.073335635|0.292255386|0.013727656|-36.11951685|6.761192037000001|13.51923899|103.5057102|-0.033372358|-19.42906425|3.330045338|-1.201404885|45.11883447|0.455802506|-591.7200271|0.167538305|10.19502391|0.837568182|82.51653675|19.74465314|710.807513|322.8922084|1.0|0.0|1.0|0.0|3.08|17.0|-6.36|4.49|4.96|3.44|0.0|0.0|1.0|2.0|4.0|-5.64|-4.43|3.68e-05|0.0114|3.59|0.0|-0.03965|4511.0|4.05|-1057.478071|293.41|0.2213|407.99|0.51149|0.54061|-1057.3808390000002|-0.17375|1863.0|0.01638524|-1057.429593|1.9873|343.0|6.4647|6.4647
23_a10|0.0|0|0|0.0|7.535296702|1|1|-0.00264793|-0.031558374|1.981673861|-0.17741132|-0.000458688|10.92966139|-0.0253481679999999|0.010662507|-0.0502296329999999|-0.130679|-0.207994181|-0.233801237|2|0.7338945809999999|-0.149057824|-0.043248272|0.915208645|-0.049653973|0.535680357|0.009615852|-35.17017083|6.81095873|72.17779806|60.05816353|-0.02685653|-36.32074126|4.824237957|-1.6651048819999998|60.76548004|0.485561757|-1179.402562|0.238800348|17.02048484|0.943867925|169.14354509999998|24.9903188|1549.399766|930.6293092|1.0|1.0|1.0|0.0|4.13|27.0|-9.84|5.11|5.81|2.99|0.0|0.0|1.0|6.0|5.0|-5.93|-5.7|2e-06|0.000923|4.48|0.0|-53.0|3.8034|3.9|-1470.166163|325.98|0.2089|606.18|0.67647|0.67647|-1469.838069|-0.15858|3.8115|0.02986448|-1469.902562|4.8954|0.75|6.1249|6.1249
20a_a10|0.0|0|0|0.0|7.535296702|1|1|-0.0034618129999999|-0.035536682|1.896409603|-0.197323337|-0.010695558|10.9296614|0.011011878|0.008297595|-0.058994157|-0.049146504|-0.081587712|-0.281099208|2|0.661219642|0.036092601|0.019448804|0.913681336|-0.066386563|0.591835899|0.013618456|-43.19189039|8.860330345|66.52185003|56.1599532|-0.028008251|-30.82502228|5.764636687|-1.456429076|58.1398225|0.452402751|-947.5701424|0.266548108|15.37476788|0.826159649|173.41938059999998|24.84485067|1291.932235|719.5272609|1.0|0.0|1.0|0.0|3.63|27.0|-9.44|5.06|5.77|2.53|0.0|0.0|1.0|4.0|5.0|-5.82|-5.59|2.56e-06|0.0011|4.36|0.0|-0.06611|4.7841|3.98|-1389.1321289999998|323.62|0.2738|524.02|0.50193|0.6864600000000001|-1388.897416|-0.1613099999999999|2.9429|0.03217287|-1388.957848|3.2116|1.2|5.9208|5.9208
19_a15|-3.694652026|0|0|0.0|0.0|0|0|-0.009832375|0.037722611|0.0|-0.4621216379999999|-0.04003124|10.31928434|-0.032407407|-0.00534669|0.060683674|-0.0283109839999999|-0.045543362|-0.571686169|1|0.7981860159999999|0.042424078|-0.048611111|0.691069123|-0.0946599869999999|0.355677322|0.00527267|-54.70558911|3.04716388|61.63983265|178.5363184|-0.042351319|-37.44217335|1.761006946|-1.905809364|68.10965742|0.405429114|-1101.399091|0.077864438|10.26331993|0.681885245|44.99916039|26.54223128|1194.400408|490.1808545|1.0|1.0|0.0|2.0|2.17|18.0|-7.14|2.36|4.96|1.64|0.0|0.0|1.0|5.0|5.0|-6.22|-4.39|4.1200000000000005e-05|0.0152|3.29|0.0|-0.0372399999999999|4.1742|7.53|-1523.361214|297.03|0.4895|519.04|0.68945|0.68945|-1523.196562|-0.17018|6.7515|0.04315771|-1523.254714|9326.0|72.0|7.1427|7.1427
7_a1|0.0|0|0|0.0|7.860570786|2|2|-0.010040172|-0.048878707|0.0|-0.421687222|-0.07233584|10.9513015|-0.024096172|0.004950534|-0.077833285|-0.245732751|-0.391298966|-0.441054548|1|0.7795049279999999|-0.048198584|-0.042175602|0.710959153|-0.083362936|0.289201649|0.035937867|-40.16416679|17.31482297|111.9204437|139.2595474|-0.031040669|-22.81733634|8.342261787|-1.179545431|61.72628137|0.452829665|-568.3036318|0.396617144|9.278054953|0.827584457|191.0896839|24.78585294|941.8624118|351.4191817|0.0|1.0|1.0|0.0|2.83|17.0|-5.64|3.43|3.29|1.6|0.0|0.0|2.0|2.0|4.0|-6.4|-3.71|0.000195|0.0595|2.48|0.0|-0.02433|4.0504|2.76|-1009.48087|306.1|0.2961|365.53|0.69902|0.69902|-1009.350293|-0.16734|4575.0|0.02860499|-1009.398029|6.5936|0.46|6.3372|6.3372
16h_a32|0.0|1|1|0.0|7.765993078999999|0|0|-0.015656019|-0.069213021|2.075726759|-0.7828009570000001|0.061727488|10.31100268|-0.022634676|-0.002310082|-0.1234671109999999|-0.123297852|-0.219947482|-0.71364354|0|0.804503712|-0.003188883|-0.03617945|0.7991915079999999|-0.081151869|0.44308098|0.02096013|-51.56009529|13.31708433|70.02855767|127.5843068|-0.038765425|-49.03221545|8.461051377999999|-1.821974989|90.15529448|0.459750275|-1157.597535|0.2640948939999999|12.42028916|0.850995852|167.7935207|33.46862873|1573.02555|573.3529948|1.0|0.0|1.0|2.0|3.45|19.0|-7.0|5.86|4.6|1.12|0.0|1.0|1.0|7.0|5.0|-6.22|-4.75|1.7800000000000002e-05|0.0073599999999999|3.66|0.0|-0.05028|3.6182|4.54|-1955.970762|342.67|0.2914|556.05|0.70219|0.70219|-1955.772465|-0.14972|3516.0|0.02818755|-1955.832545|4.2275|9.0|8.0655|8.0655
3f_a32|0.0|1|1|0.0|7.773594467000001|0|0|-0.00611496|-0.062954205|2.227330929|-0.275173181|-0.113189563|10.31100273|-0.110286539|0.002565215|-0.112493266|-0.074808287|-0.133675401|-0.5487283829999999|0|0.833981748|-0.110248899|-0.1743238839999999|0.874026684|-0.073433055|0.3217719189999999|0.011897886|-41.40131823|6.707989266|47.97543149|71.02334697|-0.030139709|-30.95210106|3.78194259|-1.265867765|61.47296003|0.435176082|-713.6921402|0.21080172|10.89495051|0.770463268|118.8493262|21.53155987|904.3255145|475.3634141|1.0|1.0|1.0|1.0|3.31|19.0|-7.31|7.18|5.63|2.18|0.0|0.0|1.0|4.0|3.0|-5.03|-5.4|3.96e-06|0.0014|4.83|0.0|-0.05315|3.5569|3.92|-1712.034952|348.58|293.0|488.74|0.70255|0.70255|-1711.863611|-0.1474599999999999|3.4678|0.02606687|-1711.9193289999998|5.7161|9.0|8.0458|8.0458
