molecula|SddssS|NaaNH|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PPSA3|RPSA|FNSA4|WNSA5|WPSA3|RPCS|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|FPSA5|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Area (grid)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|pIC50
13_a12|0.0|0|0|0.0|0|0.0|0|0|1.508548782|0.0|0.0|-0.0619247109999999|2|0.037948718|-0.21832579|0.0|-0.272508888|0.000830398|-0.083760082|10.96083169|0|0|0.002279068|-0.362308767|-0.169387652|-0.595629719|0.845823047|0.6809340620000001|-0.226526433|0.804066411|0|0.90006391|-0.058167326|0.008188151|4.01385817|0.09993609|-0.034993718|-22.2236882|1.96760628|66.2289548|48.99243638|32.52766981|0.466560112|1812.788134|441.2142447|664.9830294|-8.408963103|0.117007826|6.06407675|11.36787272|0.874625469|57.35761558|-311.13163480000003|0.0074597119999999|327.9594923|3.656774794|1.0|0.0|1.0|2.64|0.12|3.63|2.42|1.0|0.0|1.0|-4.26|21.0|3.0|1.0|3.22|-4.2|0.0152|6.3e-05|3.51|0.0|2.01e-05|-0.04445|4.5363|532.86|0.6528|437.91|0.6622399999999999|-876.209109|0.0155|-0.16458|-0.20903|-876.258343|7.0315
12b_a50|0.0|0|1|0.0|2|7.927685046000001|1|1|1.397986833|4.058595679|5.82008293|-0.0016330379999999|1|0.034845679|-0.08032584|2.112397566|-0.125985651|0.01164808|-0.101728189|10.94501743|2|2|0.011790103|-0.139522815|-0.168032508|-0.246831987|0.699597776|0.804535572|0.009081884|0.660148928|1|0.925916085|-0.045602469|0.0214891|10.80329197|0.074083915|-0.0237482779999999|-16.72031641|5.43117764|86.49656508|47.12729492|33.72918462|0.430791247|2224.116359|465.4891075000001|1446.231761|-6.002164865|0.4268092529999999|5.7232816060000005|10.05480253|0.756824707|214.5713436|-234.0844297|0.027586169|388.171611|13.86849326|1.0|0.0|1.0|2.45|0.11|2.59|2.02|0.0|0.0|2.0|-3.16|24.0|3.0|1.0|2.59|-3.84|215.0|0.000144|2.5|0.0|0.00101|-0.02974|4.7089|539.15|0.2425|401.64|0.6016199999999999|-1006.501585|0.0777|-0.16451|-0.19425|-1006.550688|5.3242
16i_a32|0.0|1|1|3.352437091|0|7.765993078999999|0|0|0.6094207429999999|0.0|5.733341277|-0.075706124|0|0.0439583329999999|-0.056414399|2.078707411|-0.7748511779999999|-0.003511776|-0.104899053|10.31100265|3|3|-0.001202032|-0.098841478|-0.120440534|-0.700853898|0.801401734|0.836966894|0.134577711|0.761506727|1|0.801494708|-0.0857355019999999|0.022335011|14.59730623|0.198505292|-0.036726892|-49.02383532|9.540239197|32.3175507|88.80827938|70.6307405|0.455596751|2770.767996|523.8261846|3450.514629|-15.6876273|0.281035887|6.848009314|12.57892808|0.836873682|183.6742715|-784.3813651|0.021112022|636.0251562999999|13.79800742|0.0|1.0|1.0|3.16|0.3|6.25|1.34|3.0|1.0|1.0|-7.03|29.0|5.0|0.0|3.96|-5.09|3.96e-05|8.18e-06|4.19|0.0|1.7100000000000002e-05|-0.05044|3.6176|692.96|0.2857|573.38|0.70222|-1995.055356|0.2857|-0.14976|-0.2002|-1995.11813|8.2596
9_a1|0.0|1|0|3.358585365|0|6.86171134|0|0|1.432397289|0.0|4.727387819|-0.1075163359999999|1|0.037578348|-0.110185988|0.0|-0.282769361|-0.00314411|-0.079063236|10.94877277|1|1|-0.0018191779999999|-0.232860777|-0.044035724|-0.483335578|0.582499378|0.737794643|-0.053460262|0.572272366|0|0.755276458|-0.080888063|0.011266799|6.495805626|0.244723542|-0.031896718|-28.49439431|3.745117974|0.0|57.60218193|53.13133578|0.452572261|2387.143654|435.4501351|1739.0376789999998|-10.60256533|0.2183102569999999|7.61577077|13.91191974|0.826725116|125.865476|-455.910309|0.014186995|472.9447227|8.17942725|1.0|1.0|1.0|2.66|0.05|5.86|2.74|2.0|0.0|1.0|-4.68|27.0|4.0|0.0|4.12|-4.79|0.00739|1.62e-05|3.76|0.0|3.7100000000000003e-07|-0.07602|3343.0|600.6|0.5409|487.19|0.70296|-1187.011122|0.5409|-0.13413|-0.21015|-1187.065335|5.2218
9s_a24|0.0|1|0|2.9568988810000003|0|6.605297921|1|1|1.4275963180000002|0.0|4.59511985|-0.00570386|4|0.023585859|-0.050919714|0.0|-0.190782186|0.006748865|-0.060407836|10.96129902|1|1|0.007695726|-0.0897306019999999|-0.204128966|-0.248704391|0.799076569|0.773544454|0.030228027|0.748077475|0|0.8833498320000001|-0.049825449|0.016792118|10.42725806|0.116650168|-0.019465646|-24.51900941|6.474925237000001|0.695462853|61.19761205|41.36694069|0.47085169|2747.809842|548.5261887|969.5210193|-7.505819207999999|0.554839231|9.124394347|17.24354813|0.889829339|344.5337711|-367.7851412|0.03496522|604.8829955|21.71205366|1.0|1.0|1.0|2.78|0.04|3.15|0.81|1.0|0.0|1.0|-3.36|30.0|4.0|0.0|2.63|-4.06|171.0|8.71e-05|2.11|0.0|3.04e-06|-0.03597|3.0726|654.28|0.5112|521.4|0.69475|-1270.738032|0.0839|-0.10865|-0.14462|-1270.796154|7.4949
13l_a6|0.0|1|0|3.433158672|0|7.412764017000001|1|1|1.4242139390000002|0.0|5.351858133|-0.132667824|1|0.0408037829999999|0.090187973|0.0|-0.858070925|-0.009326562|-0.037558466|10.95129637|1|1|-0.006280295|0.144180269|-0.045794891|-0.564860904|0.8694295409999999|0.7908110340000001|-0.058931734|0.827754203|0|0.643098986|-0.118071236|0.030012523|20.90615311|0.3569010139999999|-0.0451862259999999|-61.3913735|14.56282911|118.3485042|100.8610837|103.1523329|0.4257335779999999|2967.923804|447.9705372|3127.831037|-21.92549054|0.206328863|8.810095892|15.34147837|0.7413520309999999|143.7247666|-1227.82747|0.018273048|741.5222707|12.72865798|1.0|1.0|1.0|2.22|0.16|4.55|1.39|1.0|0.0|1.0|-5.49|33.0|5.0|0.0|3.07|-4.77|0.00144|1.7100000000000002e-05|3.39|0.0|5.7e-07|-0.04885|3.6675|735.52|0.3115|578.91|0.7002|-1465.560303|0.0165|-0.14562|-0.19447|-1465.624566|6.4145
18d_a25|0.0|0|0|0.0|1|6.842683282|0|0|1.193723212|1.918453956|4.727387819|0.024310576|2|0.042843137|-0.031867489|2.029297802|-0.180590503|0.006452854|-0.070413428|10.31285314|1|1|0.0062422|-0.055336237|-0.035684977|-0.292727912|0.722349659|0.780221059|-0.03671629|0.696372329|1|0.937813705|-0.061527513|0.011158458|8.39885106|0.062186295|-0.0281209329999999|-43.24308488|6.3217245360000005|0.389087507|68.15463481|54.70994625|0.476833495|3113.122552|705.8822532|2625.142499|-15.93166285|0.24206301|9.479218984|18.11893325|0.911437354|182.1982146|-908.1047824|0.014219928|883.4030667999999|10.70318668|1.0|1.0|1.0|3.57|0.11|6.33|2.4|2.0|0.0|0.0|-6.26|35.0|4.0|0.0|4.5|-5.54|0.00026|2.86e-06|4.21|0.0|2.81e-08|-0.07287|5.6512|792.79|0.3986|664.72|0.41694|-1806.514606|0.0389|-0.14723|-0.2201|-1806.582751|6.6345
21_a47|0.0|0|1|0.0|1|6.86171134|0|0|1.408713027|1.2247108|4.727387819|-0.13650463|2|0.037801932|-0.034419528|1.028199909|-0.511216716|-0.006808306|-0.004063946|10.95058272|1|1|-0.004332497|-0.090969103|-0.1049885469999999|-0.5406500129999999|0.612295986|0.826796636|-0.080213904|0.591185263|1|0.70582155|-0.082614966|0.022739546|12.83540744|0.29417845|-0.033866638|-30.34731959|7.244985517000001|47.95893876|70.10126935|59.46768095|0.463113582|2691.697803|398.4031618|1402.202743|-10.79015808|0.355154704|7.071346534|13.17102891|0.862591353|200.4681737|-485.55711339999993|0.028943339|482.9384172|16.33715751|1.0|1.0|1.0|3.32|0.1|2.94|2.97|1.0|0.0|1.0|-4.44|29.0|6.0|0.0|3.43|-4.32|0.0142|4.84e-05|3.0|0.0|7.8e-06|-0.06339|3917.0|583.37|0.2249|441.93|0.68296|-1374.858663|0.2249|-0.16158|-0.2249699999999999|-1374.914223|8.3
9i_a24|0.0|1|0|2.9199957480000003|1|7.153833802|0|0|1.4281889280000002|1.865102513|5.209486153|2.01e-05|2|0.023854167|-0.076024544|0.0|-0.190487553|0.004814196|-0.087363979|10.96661275|2|2|0.005891639|-0.140841749|-0.1818753839999999|-0.32068769|0.783500303|0.822658951|0.139004845|0.73094562|0|0.8260893640000001|-0.064657333|0.025118046|11.87389334|0.173910636|-0.024639839|-15.60091656|5.613069697999999|1.634015079|51.05832236|42.43894111|0.468272544|2061.729154|390.5119445|761.9885477000001|-5.506205845|0.500761711|5.946747117|11.18382556|0.8806627109999999|236.7218826|-187.2109987|0.038195951|295.8603625|18.05612763|1.0|0.0|1.0|1.36|0.0|2.42|0.67|0.0|0.0|1.0|-2.6|22.0|4.0|1.0|1.73|-3.1|716.0|0.000791|1.48|0.0|0.000258|-0.0473899999999999|4.6212|501.48|0.2373|363.15|0.58977|-945.174716|0.0029|-0.17204|-0.21943|-945.222448|7.0555
16a_a10|0.0|0|0|0.0|1|7.535296702|1|1|1.325756911|2.041062372|5.4161004020000005|0.023926176|2|0.0334858389999999|-0.085711535|2.009832665|-0.152205915|0.011207938|0.014886502|10.92947902|1|1|0.011558506|-0.133979603|-0.162508526|-0.1948324069999999|0.748039584|0.772481675|-0.068377262|0.72613292|1|0.916148686|-0.052574986|0.013872737|9.606840334|0.083851314|-0.026063936|-36.90194151|6.652715932|99.81657855|63.53441386|46.01490333|0.4629532229999999|2862.681038|634.4309626|1823.310808|-12.4990447|0.272940681|8.531706024|15.88633689|0.862035195|189.0108247|-774.9407716|0.014796066|879.8636987|10.24624348|1.0|1.0|1.0|4.46|0.3|4.73|2.47|3.0|0.0|1.0|-5.22|33.0|5.0|1.0|4.24|-5.17|0.00264|6.76e-06|4.33|0.0|1.4e-06|-0.04647|5.6019|760.0|0.3843|629.65|332.0|-1394.797092|0.0841|-0.1605|-0.20697|-1394.861824|7.3279
IN1166_a11|0.0|1|0|3.433539068|0|6.842683282|0|0|1.429020445|0.0|4.727387819|-0.008507023|2|0.044021739|0.018376555|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|10.95053349|1|1|-0.001446486|0.032420935|-0.126749697|-0.462344944|0.841211811|0.765593573|0.102257199|0.790249345|1|0.863273559|-0.073965061|0.0200246639999999|13.82641888|0.136726441|-0.031642539|-42.74230509|9.546719887|20.83871871|76.76995134|64.89703387|0.463497159|2865.055175|596.0640225999999|2953.475057|-15.08551944|0.305697179|6.777827685|12.63334911|0.8639230290000001|211.0745642|-769.3614916|0.021531291|676.2770877|14.86669859|1.0|1.0|1.0|2.79|0.08|5.01|0.92|1.0|0.0|0.0|-5.11|32.0|5.0|0.0|3.31|-4.78|0.00323|1.65e-05|3.27|0.0|2.75e-08|-0.07275|4.9857|704.48|0.3425|554.63|0.4358399999999999|-1347.012407|0.1239|-0.13823|-0.21098|-1347.073528|7.9318
31_a47|0.0|0|1|0.0|1|6.842683282|0|0|1.304326813|1.441825189|4.727387819|-0.171198936|2|0.042906977|-0.086842911|1.198626524|-0.417294247|-0.007525849|0.074881792|10.9497221|1|1|-0.006265667|-0.188419195|-0.035190699|-0.441642572|0.677766155|0.856640117|-0.1978980839999999|0.6463892179999999|1|0.696020038|-0.10715233|0.021401336|13.27533898|0.303979962|-0.037580665|-40.66927863|8.234748813|81.01707367|80.58054906|79.74238158|0.4741051329999999|2689.159869|431.7441681|1322.82831|-14.46018796|0.29335997|8.214180216|15.6194341|0.901520747|181.972428|-650.7084581|0.024209265|513.2159236|15.01710904|1.0|1.0|1.0|2.38|0.1|3.23|2.0|1.0|0.0|1.0|-4.59|29.0|5.0|0.0|2.94|-4.39|0.0105|4.03e-05|2.86|0.0|9.95e-06|-0.0532|3.9744|642.11|0.3264|508.69|0.68276|-1735.225703|83.0|-0.15143|-0.20463|-1735.284957|7.8
41_a47|0.0|0|1|0.0|1|6.842683282|0|0|1.420292383|1.840145925|4.727387819|-0.072088843|3|0.042537538|-0.080388467|1.601942802|-0.187859623|0.003530307|0.024881402|10.98214139|1|1|0.0047106|-0.178132441|-0.1430639269999999|-0.276217719|0.62974551|0.8417952740000001|0.08640454|0.609110565|1|0.823168463|-0.061101947|0.018348892|10.36256127|0.1768315369999999|-0.02929561|-28.69838714|5.852270304|0.0|63.84353454|44.86996758|0.447046066|2374.594252|464.8854878|1073.170368|-9.34366093|0.346852185|7.168742909|12.96444871|0.8084689140000001|195.8852341|-401.77742|0.023067788|439.9906467|13.02756406|1.0|1.0|1.0|3.18|0.16|3.34|1.75|0.0|0.0|1.0|-3.57|26.0|5.0|1.0|3.06|-3.9|0.0929|0.000125|2.49|0.0|1.17e-05|-0.05053|4.0167|603.1|0.2849|471.9|0.6779|-1162.288187|0.2504|-0.15208|-0.2026099999999999|-1162.342476|8.0
11_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.605020608|0.0|4.727387819|-0.127546771|3|0.042795699|-0.101436441|1.710245969|-0.363112913|-0.008037672|0.044912659|10.31163053|1|1|-0.005959152|-0.194041982|-0.0495219879999999|-0.577616902|0.8947911009999999|0.724492061|0.132535663|0.834020779|1|0.777803048|-0.0955396769999999|0.014376713|6.800350988|0.222196952|-0.0391657429999999|-22.2443844|3.216644354|80.34769756|57.08178682|51.99171876|0.4680759679999999|2097.896727|367.9098016|1105.41974|-8.76293931|0.2475152639999999|5.475372235|10.29352296|0.8799677029999999|117.0775712|-289.1769972|0.021256639|311.6695405|10.0546353|1.0|1.0|1.0|2.07|0.0|3.79|0.8|0.0|0.0|1.0|-4.08|22.0|4.0|0.0|2.46|-3.71|0.0256|0.000197|2.22|0.0|9.35e-05|-69.0|3.2232|508.58|0.4441|346.18|0.6966600000000001|-1288.058926|0.4441|-0.13118|-0.20018|-1288.10577|7.3979
12a_a36|0.0|1|0|3.4715209280000003|0|7.412764017000001|2|2|1.297044783|0.0|5.351858133|-0.0427777779999999|2|0.040166667|0.078063311|0.0|-0.403468978|0.002039107|-0.070252245|10.96083376|1|1|0.003199301|0.134423193|-0.1063550619999999|-0.432975237|0.907322874|0.7934042040000001|-0.012112722|0.855821486|0|0.820684627|-0.076154312|0.019595485|12.03249549|0.179315373|-0.037738352|-39.52572284|7.388485123|5.277117996|76.09903547|58.79461567|0.470444928|2647.835699|503.9367075|2258.5909920000004|-14.22926022|0.244684566|6.600635115|12.464492300000002|0.888377722|150.24716030000002|-711.4630111|0.019102103|598.1535763999999|11.72953701|0.0|0.0|0.0|0.0|0.14|2.72|2.02|1.0|0.0|1.0|-3.79|29.0|4.0|1.0|1.86|-4.0|0.0625|0.000101|2.68|0.0|9.78e-05|-0.04946|3.8343|653.94|0.4435|481.98|0.67869|-1232.707754|0.0012|-0.1519299999999999|-0.20139|-1232.764108|7.8861
8b_a50|0.0|1|1|3.1324050960000003|1|7.860570786|1|1|1.398299046|2.021915391|5.777652323|-0.009597908|1|0.035718954|-0.096039086|1.98971238|-0.1812055289999999|0.006841944|-0.009441452|10.945024|2|2|0.007057361|-0.170496134|-0.065440141|-0.332085641|0.753629415|0.809463375|-0.027207307|0.71043578|1|0.845349082|-0.072629787|0.021513107|10.30543157|0.154650918|-0.030360051|-17.91443197|4.93661461|0.0|49.02840043|45.09730487|0.428882006|2143.807599|404.9478761|1401.458274|-6.966723542|0.328290204|5.292277178|9.26652151|0.75095166|157.2609748|-250.8020475|0.024280552|339.5806858|11.63112165|1.0|0.0|1.0|1.69|0.06|3.14|1.79|0.0|0.0|2.0|-3.44|23.0|3.0|1.0|2.51|-3.81|108.0|0.000154|2.55|0.0|0.000347|-0.02903|4.5256|515.81|0.1717|353.17|0.5533|-967.212701|121.0|-0.1724099999999999|-0.20144|-967.258772|7.1675
15c_a22|0.0|0|0|0.0|1|6.842683282|0|0|1.42291727|1.596256692|4.727387819|-0.018518519|2|0.038137255|-0.026986769|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|1|1|0.004362505|-0.047249795|-0.0917078119999999|-0.364626967|0.667111824|0.773044788|-0.096749121|0.639264982|1|0.8665852140000001|-0.067475429|0.024561528|17.68362419|0.133414786|-0.0302219629999999|-41.51455167|12.731723|78.22334636|75.52188549|66.26407672|0.462157867|3079.491787|623.9175171|2092.620825|-15.66586856|0.338224886|8.626398368|16.03890406|0.859281634|243.5126145|-830.2910335|0.0248073129999999|731.8178649|17.86058304|1.0|1.0|1.0|2.85|0.08|3.9|1.08|1.0|0.0|1.0|-4.86|34.0|6.0|0.0|2.98|-4.62|0.00618|2.4e-05|2.9|0.0|2.35e-07|-0.07399|5.7361|715.42|0.5082|575.8|0.30831|-1460.324493|0.0694|-0.15408|-0.22807|-1460.387718|6.1325
2_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.605017347|0.0|4.727387819|-0.09743592|2|0.034166667|-0.103423993|2.058239271|-0.311617665|-0.006049098|0.09933632|10.31162302|1|1|-0.0045709459999999|-0.18746945|0.017902469|-0.568019422|0.899733837|0.769486995|-0.192034735|0.841871246|1|0.750206578|-0.104577702|0.011938463|5.601853871|0.249793422|-0.033150466|-20.68016573|2.628543258|74.89956423|53.05538527|54.67257594|0.458202525|2056.399995|352.0174726|1314.679398|-7.298882022000001|0.272015731|4.88513521|9.016533738|0.845708123|127.637231|-248.1619888|0.019143348|330.4083896|8.982583312000001|1.0|1.0|1.0|2.22|0.0|4.34|1.6|0.0|0.0|1.0|-4.75|22.0|3.0|0.0|3.06|-4.27|0.0054|5.33e-05|3.13|0.0|3.9500000000000005e-05|-0.06423|5.4397|503.34|0.1824|340.69|0.37284|-1272.001389|0.0962|-0.14605|-0.21028|-1272.04778|5.4
7d_a10|0.0|0|0|0.0|1|7.535296702|1|1|1.34384996|2.087763133|5.4161004020000005|-0.017919404|2|0.041369509|-0.042667459|1.591760572|-0.0845736919999999|0.00870171|-0.071185424|10.929819300000002|1|1|0.008513576|-0.09209689|-0.041520889|-0.2018053139999999|0.531023495|0.809056885|0.0658971929999999|0.525816226|1|0.841052067|-0.059327943|0.010495008|5.567989142999999|0.158947933|-0.024733154|-19.95666068|2.9540236560000004|89.87999909999999|45.08492005|37.04365163|0.484115691|2348.343588|446.2091497|1597.531619|-6.961625817000001|0.270414577|6.100927672|11.82615475|0.938419104|143.4649092|-299.34991010000005|0.014078094|460.1866123|7.468948447000001|1.0|1.0|1.0|3.21|0.19|4.92|3.04|1.0|0.0|1.0|-4.22|26.0|4.0|1.0|3.95|-4.72|0.0206|1.9e-05|3.62|0.0|5.04e-06|-0.05634|5.8433|574.87|0.2593|417.68|0.32059|-1129.003694|0.0941|-0.1633099999999999|-0.21965|-1129.0552810000002|6.0325
47s_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251176205|0.0|4.844187086|-0.045792331|0|0.035632184|-0.026883417|0.0|-0.394481152|0.002573931|0.0134295589999999|10.94702059|0|0|0.003686393|-0.040169986|-0.168728915|-0.46304239|0.724028067|0.712629555|0.0109557919999999|0.716761234|0|0.84543779|-0.070258863|0.008446541|6.394119331000001|0.15456221|-0.030108416|-46.45326408|4.840414512|51.05656345|69.29837549|59.58080589|0.4740142|2992.734821|640.0051571|1529.863965|-17.25406952|0.179529145|9.811856136|18.65422248|0.901192009|135.90542109999998|-1207.784866|0.010481057|1093.725912|7.934268528|1.0|0.0|1.0|0.0|0.3|4.06|3.33|3.0|0.0|1.0|-5.95|36.0|3.0|1.0|3.19|-5.45|0.000539|3.53e-06|4.62|0.0|1.84e-07|-0.0491399999999999|3218.0|809.4|0.5203|736.36|0.6926800000000001|-1533.737579|0.5203|-0.13195|-0.18109|-1533.809351|6.2104
5_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.343864516|2.166832955|5.4161004020000005|0.02257929|2|0.035994832|0.012532807|2.189593648|-0.0607990979999999|0.011630756|-0.050389825|10.92992834|1|1|0.0111310589999999|0.0202481919999999|-0.0471580309999999|-0.164263889|0.655087104|0.767615203|-0.165454845|0.650346601|1|0.943148502|-0.050732198|0.008047242|4.324106888|0.056851498|-0.025201292|-19.68930579|2.323516519|46.53110402|41.76764149|31.58455727|0.413773331|2282.291204|506.7916175|1896.178084|-7.276482574|0.192648413|5.758733969|9.823391314|0.7058248159999999|103.5177395|-334.71819839999995|0.009538616|518.5792364|5.125482045|1.0|1.0|1.0|3.08|0.23|4.89|2.88|1.0|0.0|1.0|-4.57|26.0|3.0|1.0|3.89|-4.84|0.00925|1.4499999999999998e-05|3.95|0.0|3.71e-06|-0.04892|4.8582|595.55|0.1106|421.24|0.60407|-1069.051141|67.0|-0.16965|-0.21857|-1069.102899|7.1487
12g_a36|0.0|1|0|3.5202147110000004|0|7.412764017000001|2|2|1.2678464|0.0|5.351858133|-0.039008054|2|0.03912037|0.078990142|0.0|-0.409214521|0.0042553209999999|0.078155467|10.95259306|1|1|0.005035022|0.130052038|-0.099596099|-0.44093902|0.901715152|0.8026482070000001|-0.19532883|0.860667615|0|0.854238488|-0.069292341|0.017738779|12.19441007|0.1457615119999999|-0.034549379|-45.87193951|8.382969151000001|5.097410387|77.14470618|59.82898654|0.473274545|2829.45056|587.240781|2476.712654|-16.3273005|0.2202546819999999|7.285010602000001|13.83075477|0.898522257|151.41267150000002|-963.3107298|0.015152386|799.5563855|10.41641087|0.0|1.0|1.0|0.0|0.24|3.85|2.66|2.0|0.0|1.0|-4.95|32.0|4.0|1.0|2.66|-4.86|0.0047799999999999|1.39e-05|3.8|0.0|1.7800000000000002e-05|-0.0505199999999999|5.2092|724.32|0.4393|657.02|0.38165|-1350.571683|45.0|-0.15236|-0.20288|-1350.633209|7.8539
12h_a36|0.0|1|0|3.468184524|0|7.412764017000001|2|2|1.297043828|0.0|5.351858133|-0.041228471|2|0.039061728|0.059920602|0.0|-0.503153567|0.00127667|-0.003014954|10.96020037|1|1|0.003077071|0.100530266|-0.1430106119999999|-0.410826531|0.8913597320000001|0.820041835|-0.10861416|0.84179881|0|0.819614525|-0.073572836|0.027905055|18.27258858|0.180385475|-0.035734517|-45.96672487|11.96512593|1.413982241|87.85958486|66.44902736|0.464544951|2845.467486|536.6941285|2391.856014|-15.32224162|0.3347454589999999|7.428908584|13.87400978|0.8675704009999999|219.1956304|-827.4010477|0.026971557|679.7230552999999|17.66132225|0.0|0.0|0.0|0.0|0.17|2.77|1.72|1.0|0.0|1.0|-3.95|31.0|5.0|0.0|1.81|-4.07|0.0464|8.499999999999999e-05|2.65|1.0|8.340000000000001e-05|-0.05013|5.1998|697.29|0.5756|535.67|0.34589|-1347.199963|0.0056|-0.14247|-0.1926|-1347.260478|7.8539
26_a47|0.0|0|1|0.0|1|6.86171134|0|0|1.304328272|1.06819297|4.727387819|-0.200192886|2|0.045681818|-0.110530752|0.956774672|-0.544056455|-0.0098410169999999|-0.046771537|10.94972213|1|1|-0.008325552|-0.24731748|-0.035472095|-0.5899218279999999|0.6850994429999999|0.845040087|-0.11288313|0.651797437|1|0.7104381999999999|-0.098127284|0.020884606|12.13564316|0.2895618|-0.038735145|-34.3326642|7.0517889060000005|60.07342336|73.39007585|69.15552111|0.474969855|2625.572598|412.8219782|1341.904566|-13.07911017|0.282360823|6.945070057000001|13.22794532|0.90465254|164.0744453|-549.3226272|0.024619511|457.1122177|14.3059247|1.0|1.0|1.0|2.66|0.05|2.84|2.59|1.0|0.0|1.0|-4.86|28.0|5.0|0.0|3.18|-4.56|0.00545|2.77e-05|3.12|0.0|2.37e-05|-0.06279|4.7963|592.84|0.3197|443.78|0.50921|-1695.9387359999998|77.0|-0.16642|-0.22921|-1695.993821|7.9
7b_a8|0.0|1|0|3.213855584|1|7.535296702|1|1|1.395658671|1.4628217119999998|5.4161004020000005|-0.038810124|1|0.040873016|-0.024156447|0.0|-0.4829936279999999|0.002074537|-0.052309137|10.9465091|1|1|0.003191529|-0.039357491|-0.021509048|-0.415894017|0.710658316|0.7812177770000001|0.048462902|0.677544268|0|0.7223476129999999|-0.101439013|0.033167971|19.86678613|0.277652387|-0.041332642|-35.90168309|11.89970852|75.93423425|73.70461365|80.62622045|0.4787988|2776.185773|432.6681725|1780.952171|-14.82895606|0.246064343|7.698000901|14.76972982|0.918644854|147.3863936|-682.1319788|0.022982731|545.9267515|13.76608164|0.0|1.0|1.0|3.37|0.09|4.48|2.23|2.0|0.0|1.0|-5.25|30.0|5.0|0.0|3.5|-4.94|0.00224|1.14e-05|3.61|0.0|8.94e-06|-0.06833|4.5945|621.4|0.2517|506.21|0.44725|-1330.392289|139.0|-0.13639|-0.20472|-1330.448193|4.8687
22_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.399866564|1.987636054|5.4161004020000005|-0.115883451|1|0.044357639|0.004808337|0.0|-0.257448045|0.004765062|-0.2078428719999999|10.94586213|1|1|0.004237768|0.00771584|0.021636871|-0.3877007|0.774689758|0.7797803109999999|0.086940934|0.755510052|0|0.8612031509999999|-0.09491995|0.010702353|5.1432274630000006|0.138796849|-0.036468635|-20.77508795|2.47167963|0.0|48.65880447|50.75888571|0.4359219589999999|1950.173729|413.8681986|1477.437886|-8.422332951|0.155532959|5.495481464|9.742413394|0.772804341|74.7444381|-311.62631919999995|0.011296354|338.71903330000004|5.428686137000001|1.0|0.0|0.0|2.2|0.11|3.19|2.09|0.0|0.0|2.0|-3.77|22.0|3.0|1.0|2.81|-3.98|0.0497|0.000104|3.03|0.0|0.0016699999999999|-0.03046|4.468999999999999|519.39|0.1675|400.29|628.0|-934.12356|0.1293|-0.16754|-198.0|-934.171365|7.3279
14u_a23|0.0|0|1|0.0|2|7.423568444|0|0|1.197962732|3.357982471|5.351858133|-0.025360103|2|0.043321995|0.050530143|0.743634137|-0.385981432|0.010561248|-0.026062012|10.31321759|2|2|0.010508236|0.091604179|-0.110069159|-0.4086345999999999|0.756252127|0.787538583|-0.001778422|0.71381683|1|0.909754912|-0.055259924|0.0254134689999999|16.97420126|0.090245088|-0.033908155|-38.57404134|11.3374334|50.47632596|73.50348823|53.88349042|0.47648509|3015.478095|607.6448353|2430.634114|-15.12707504|0.297131017|7.392527755|14.12094979|0.910165272|198.4601847|-771.4808267999999|0.023582305|683.7405759|15.75112771|0.0|1.0|1.0|3.68|0.09|3.42|2.72|2.0|0.0|1.0|-5.63|32.0|5.0|0.0|3.48|-5.02|0.0010199999999999|9.57e-06|3.55|0.0|1.3699999999999998e-05|-0.0618299999999999|4.0409|712.54|0.2253|549.0|0.4523|-1744.1781010000002|0.0008|-0.1543|-0.21613|-1744.2405670000005|8.2449
