molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|BCUTs-1|AATSC1c|SRW07|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|MATS8s|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|TPSA_x|FNSA4|WPSA3|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
12u_a36|0.0|1|0|0|3.508898495|0|7.412764017000001|2|1.270259304|-0.006461999|5.351858133|0.042560386|0.033763276|0.0|-0.407105926|0.0042553209999999|-0.010669561|1|0.005035022|0.055588998|-0.099596099|-0.163978382|-0.438988314|0.080270195|0|0.842227829|-0.0969881059999999|0.3765068079999999|0.017639065|-50.53295452|-67.50289394|86.1184622|109.8080843|-0.03452119|8.544435884|-35.17050511|78.06218646|62.80959338|0.486156325|586.1833819|-1417.5607730000002|2455.7556010000003|-16.72220679|0.22061252|7.65672775|0.946117173|6127.402572|-986.6102007|30.82735404|-388.9026034|1818.813889|1.0|1.0|1.0|2.0|5.05|0.0|0.24|-7.38|3.85|3.01|69.2|2.66|2.0|138.33|1.0|-4.95|32.0|4.0|-6.19|0.0|1.0|2.66|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.00589|0.0|1.7800000000000002e-05|-53.0|3.8847|4.21|-1350.865506|739.12|0.4267|319.16|0.69258|0.0176|5.8702|-0.20409|0.03260752|-1350.638138|7.8877|7.7959|7.7959
13i_a6|0.0|1|0|0|3.399318783|0|7.412764017000001|1|1.430639411|-0.0149593219999999|5.351858133|0.042560386|0.035242754|0.0|-0.852681372|-0.011017781|-0.032549318|1|-0.007703306|0.057038772|-0.045418125|-0.073507141|-0.560601136|0.145878803|0|0.624046118|-0.129526268|0.221116773|0.031178586|-80.75190740000001|-86.83156133|181.1128483|252.0312146|-0.046433945|14.01186473|-54.13430283|100.2320567|101.6533459|0.429711323|418.3467934|-1649.799665|2880.134143|-20.86772478|0.216402237|8.294136887|0.753497905|6306.951561999999|-1105.989413|39.72483975|-380.2354072|2105.416507|1.0|1.0|1.0|3.0|3.59|2.7|0.12|-8.5|4.16|3.54|115.15|1.18|1.0|120.17|1.0|-5.03|32.0|5.0|-6.81|0.0|1.0|2.91|-4.48|9.32e-06|0.00398|3.28e-05|14.0|0.0|1.36e-06|-0.0481399999999999|3.6668|4.94|-1426.518007|703.43|0.2903|338.12|0.7004600000000001|19.0|7.8342|-0.19454|0.03191957|-1426.332492|10.1375|7.6778|7.6778
10_a1|0.0|1|0|0|3.261363142|0|6.86171134|0|1.435871163|-0.014135827|4.727387819|0.037578348|0.049971022|0.0|-0.621976404|-0.012672753|0.010430299|1|-0.0106277489999999|0.107434253|-0.019835038|-0.042643966|-0.623957903|-0.0369911079999999|0|0.669963758|-0.10949971|0.126889306|0.014751098|-65.97424138|-61.93104798|212.8090837|186.6625065|-0.045402319|4.718623023|-37.31383317|70.6564636|74.31719486|0.459673515|378.9193385|-1052.827816|1768.2330920000002|-14.52342192|0.165903744|7.376231317999999|0.850732895|5192.858899|-595.4602985|30.78628757|-377.9175542|1262.237791|1.0|0.0|0.0|2.0|3.0|2.18|0.0|-8.02|4.86|5.06|78.87|2.78|2.0|99.61|1.0|-4.98|27.0|5.0|-5.91|0.0|1.0|3.7|-4.73|1.04e-05|0.00372|1.87e-05|0.00673|0.0|3.42e-06|-0.06802|3.4067|5.81|-1223.125689|585.51|0.6754|363.94|0.70345|0.6754|5.3861|-0.20378|0.03426532|-1223.022387|7807.0|5.8239|5.8239
6_a15|0.0|0|0|0|0.0|0|0.0|0|1.419941278|-0.00951284|0.0|0.042926829|0.106485923|0.0|-0.513693384|0.001080419|-0.009025163|0|0.003942615|0.153430865|-0.195267558|-0.281352401|-0.35221474|0.0371776429999999|0|0.859308431|-0.123000073|0.398681391|0.02948637|-41.14459066|-71.76572566|105.4415725|82.0880213|-0.0307500179999999|10.03794313|-24.00625743|88.94853813|58.34873264|0.3902945579999999|501.3728188|-932.9544335|1971.005637|-10.46812265|0.4180252789999999|6.110075236|0.640136254|5589.043165|-544.3423775|30.82854077|-95.65807914|1603.08412|1.0|1.0|1.0|1.0|3.29|4.03|0.23|-7.95|4.43|5.26|61.84|2.18|2.0|109.7|1.0|-5.66|28.0|5.0|-5.33|0.0|1.0|4.11|-5.14|2.16e-06|0.000823|7.32e-06|0.00278|0.0|4.3e-06|-0.02419|4.3423|3.94|-1263.0072300000002|612.22|0.2616|285.52|0.65191|0.0113|1.3789|-0.18133|0.01711539|-1262.820532|1.9421|7.4559|7.4559
47k_a18|0.0|0|0|0|0.0|0|7.03438793|1|1.25117623|-0.0067578909999999|4.844187086|0.033777778|-0.017736343|0.0|-0.5135996820000001|0.003047962|-0.008576013|0|0.00493127|-0.026672956|-0.279965025|-0.421027889|-0.451417954|0.022512501|0|0.8309354040000001|-0.088346874|0.3533268229999999|0.015080484|-51.59195677|-69.77479556|20.66242736|133.5242222|-0.030255779|9.406543039|-40.74641317|84.23875372|63.50225571|0.467246896|656.2580564|-1744.369889|2009.418849|-18.87222501|0.284695579|9.777177947|0.877042091|7575.637462000001|-1377.672426|33.40602576|-340.0872332|2438.639881|1.0|1.0|1.0|2.0|4.66|0.0|0.3|-8.44|2.39|3.17|88.97|2.82|3.0|154.86|1.0|-5.84|38.0|4.0|-6.41|0.0|0.0|2.53|-5.33|1.44e-06|0.000742|4.65e-06|0.0023899999999999|1.0|1.85e-06|-0.04359|3.0948|8.45|-1664.728002|842.29|0.5920000000000001|400.63|0.69823|0.5920000000000001|4.1818|-0.17135|0.02802749|-1664.341238|5.2253|7.5376|7.5376
12am_a36|0.0|1|0|0|3.340519946|0|7.412764017000001|2|1.240140551|-0.015884751|5.351858133|0.044036281|0.122824831|0.0|-0.921315581|-0.011700732|-0.037654321|1|-0.007897954|0.345949079|-0.1187503719999999|-0.3344729369999999|-0.6080522279999999|-0.0147665219999999|0|0.814986544|-0.118101664|0.305015372|0.017590648|-63.19394154|-81.59051640000001|128.69607109999998|127.81651770000002|-0.045928425|8.395550408|-43.65752487|95.53118838|75.34643812|0.484558903|563.0333297999999|-1713.4008440000002|2603.072527|-21.92042059|0.211665165|8.772646622|0.940085891|7238.033439|-1183.702712|40.24894481|-398.3921535|2173.44302|1.0|1.0|0.0|2.0|4.81|0.0|0.17|-7.14|3.31|4.04|78.43|2.04|2.0|130.43|1.0|-5.2|34.0|8.0|-6.4|0.0|0.0|2.65|-5.07|6.26e-06|0.00291|8.6e-06|4.0|1.0|3.37e-05|-0.0569799999999999|5.2317|4.86|-1645.169789|714.21|0.4894|236.99|0.40752|0.2987|5.9258|-0.21356|0.03550681|-1645.016323|8.0872|7.2218|7.2218
14r_a23|0.0|0|1|1|0.0|2|7.423568444|0|1.197963203|-0.006323791|5.351858133|0.045277778|0.014148395|0.7087588690000001|-0.322513347|0.007671236|-0.064006338|2|0.0075222369999999|0.033038452|-0.073945564|-0.17267308|-0.454010253|0.03753491|1|0.8662226190000001|-0.085881409|0.375360556|0.019185345|-40.32463891|-55.30494931|47.26552456|86.14846171|-0.03654528|7.956082857|-25.96781003|66.31173073|52.67940305|0.4661909429999999|557.8203557999999|-1106.098986|2306.754114|-15.15517566|0.211777163|7.555307147000001|0.873329024|6744.848704999999|-712.2932561000001|29.85706563|-371.2130393|1403.282085|0.0|1.0|0.0|1.0|3.47|3.06|0.05|-7.67|3.78|4.58|105.02|3.4|2.0|120.24|1.0|-5.58|31.0|5.0|-6.31|0.0|0.0|3.7|-5.11|2.66e-06|0.00114|7.73e-06|0.00332|0.0|9.18e-06|-0.06842|5.9406|3.72|-1729.1326809999998|678.08|0.2346|208.71|0.30482|0.0008|6.2620000000000005|-0.22378|0.02296354|-1728.98403|8.8722|8.2684|8.2684
18_a31|0.0|1|0|0|3.281949877|0|7.401841579|0|0.610137226|-0.013634202|5.351858133|0.0427124179999999|-0.051184519|0.0|-0.640807491|-0.009923585|-0.096301845|2|-0.007811355|-0.084218532|-0.065041042|-0.107017926|-0.604728055|0.022160691|0|0.72588713|-0.129469649|0.258135789|0.014467496|-69.19879619|-75.99442464|238.9516432|160.8952371|-0.040279446|4.984491996|-40.61741697|85.81723707|77.69074057|0.4492048839999999|426.0718665|-1063.9219449999998|1935.374782|-13.87749294|0.222523168|7.076684189|0.8155571290000001|4856.251645|-624.4871824|30.40953623|-325.73954460000004|1368.42913|1.0|1.0|1.0|3.0|3.41|2.85|0.28|-6.54|4.9|3.48|119.14|0.75|1.0|99.32|1.0|-4.62|25.0|4.0|-6.72|0.0|1.0|2.89|-3.62|2.42e-05|0.00862|0.000241|86.0|0.0|0.000104|-0.03702|5.0092|4.81|-1465.4803960000002|630.26|444.0|247.51|0.51842|0.2457|3.0607|-0.19914|0.04825999|-1465.359325|4.6746|6.8861|6.8861
47p_a18|0.0|0|0|0|0.0|0|7.03438793|1|1.25117677|-0.005394244|4.844187086|0.037575758|0.025217016|0.0|-0.3775970529999999|0.00235332|-0.049428094|0|0.003537135|0.037961877|-0.1736074389999999|-0.261349889|-0.441700685|0.030970815|0|0.832954548|-0.082580968|0.278332428|0.007989903|-51.14496913|-61.12351185|10.25627035|123.6411353|-0.030813794|4.377217987|-37.85569728|69.19354871|57.05881288|0.488811071|616.5234972999999|-1528.087796|1367.4309119999998|-16.88114242|0.181540558|9.923659881|0.956223901|6726.61969|-1131.036542|27.86610962|-471.4248324|1867.029344|1.0|0.0|1.0|2.0|4.29|0.0|0.28|-9.03|3.65|3.34|76.5|3.13|3.0|144.53|1.0|-5.67|35.0|3.0|-6.07|0.0|0.0|2.9|-5.27|2.13e-06|0.000998|5.34e-06|0.0025|0.0|4.38e-07|-0.05628|3.2036|7.98|-1493.731375|795.43|595.0|387.01|0.6937800000000001|595.0|3.6452|-0.18746|0.02843634|-1493.407248|4.6652|7.1938|7.1938
15_a3|0.0|0|0|0|0.0|0|6.823286122000001|1|0.619596467|-0.006742751|4.727387819|0.045993266|-0.182934001|1.809035179|-0.289938297|-0.006419472|0.021805556|0|-0.004459728|-0.325227172|-0.022386155|-0.039798975|-0.505519936|-0.103599654|1|0.7789088340000001|-0.107619999|0.451058529|0.007901554|-47.26593592|-55.08588323|315.5421792|113.1667185|-0.037667|2.070175472|-24.19332693|60.30684851|51.31038923|0.461565365|398.6887321|-771.2023653|1433.713715|-9.868603355|0.149672503|5.371119692000001|0.85723565|4617.470007|-394.7441342|22.67368656|-358.6340772|906.9474625|1.0|0.0|1.0|1.0|4.12|0.0|0.24|-5.78|2.21|1.56|89.99|0.96|0.0|94.29|2.0|-2.77|23.0|5.0|-7.35|0.0|0.0|1.2|-3.02|0.0017|547.0|0.000951|306.0|0.0|0.000535|-0.06319|6.0077|2.33|-1328.665275|553.81|0.4107|206.37|0.2843199999999999|0.0173|1.9539|-0.22079|0.0228507|-1328.581677|2.3271|7.6021|7.6021
19_a34|0.0|0|0|0|0.0|1|7.412764017000001|1|1.438829424|-0.013066507|5.351858133|0.044107744|-0.189862762|0.0|-0.5357267960000001|-0.00802652|-0.014196676|1|-0.0042364759999999|-0.29861864|-0.255220734|-0.401414514|-0.469568766|0.08178394|0|0.6399024520000001|-0.1255804019999999|0.308793959|0.039589023|-56.30608209|-62.64265252|131.5318459|179.6256831|-0.039656969|9.850795895|-28.08688512|77.38527508|76.05407906|0.467358389|319.1993829|-751.7118302|1537.244187|-9.86770272|0.3377105079999999|5.495780422|0.877434994|4496.516479|-374.9727034|29.86894781|-161.90813300000002|1135.020017|0.0|0.0|1.0|1.0|3.07|2.77|0.18|-5.03|2.69|2.31|69.4|1.08|0.0|83.95|2.0|-2.73|23.0|5.0|-7.01|0.0|1.0|2.1|-3.15|0.00186|574.0|0.000704|218.0|0.0|0.00291|-0.02901|4.1721|2.7|-1046.5747720000002|538.96|0.2189|297.18|0.6897300000000001|0.2189|3.4272|-0.20251|0.03168624|-1046.509891|5.0441|6.0044|6.0044
13n_a6|0.0|1|0|0|3.425442623|0|6.842683282|0|1.4290206230000002|-0.010884884|4.727387819|0.04393617|0.058267173|1.628408574|-0.631323273|-0.0093684169999999|-0.033224059|1|-0.00687003|0.100294804|-0.068956229|-0.118693789|-0.57091314|-0.064779873|1|0.70890216|-0.109392959|0.307384948|0.017758385|-68.88015714|-75.07706271|90.97854097|199.7822434|-0.038490115|8.36448634|-47.27287681|88.73738138|81.06784641|0.47066442|486.5239262|-1426.464192|2535.307313|-18.12946621|0.251032943|8.872063579|0.889160748|6386.381394|-978.9911754|35.2699138|-341.7352549|1904.575345|1.0|1.0|1.0|3.0|3.55|1.9|0.08|-9.67|4.19|3.76|122.47|0.81|1.0|127.2|1.0|-4.64|33.0|5.0|-7.23|0.0|1.0|2.62|-4.28|2.27e-05|0.00987|5.24e-05|0.0228|0.0|9.35e-08|-0.07131|4.8185|4.27|-1423.714738|727.69|0.9117|257.31|0.55028|0.1945|7.1946|-0.20994|0.05026727|-1423.514154|10.1967|7.1249|7.1249
18b_a25|0.0|0|0|0|0.0|1|6.842683282|0|1.194228955|-0.003259453|4.727387819|0.038137255|-0.018632104|2.003993644|-0.189048258|0.006181503|0.0009956189999999|1|0.00598031|-0.032776381|-0.034703635|-0.061048368|-0.303383008|-0.026045966|1|0.936253893|-0.078644297|0.348987182|0.01278627|-44.30110081|-55.18621997|80.36582704|44.73187305|-0.0305838929999999|6.296086869|-31.08693686|64.81723515|53.27347337|0.493622561|656.9874135|-1158.910619|2327.4502850000003|-15.05981357|0.215220531|8.654596906|0.974811521|6973.180791|-813.229933|27.34692815|-399.6704921|1476.7341199999998|1.0|1.0|1.0|1.0|3.58|3.56|0.07|-9.84|5.93|5.59|111.51|2.2|2.0|138.56|1.0|-6.54|34.0|4.0|-5.93|0.0|1.0|4.35|-5.71|2.87e-07|0.000132|1.95e-06|0.000899|0.0|6.690000000000001e-08|-0.07066|5.5437|4.32|-1767.494087|728.12|0.2658|223.65|0.36733|0.0468|2.8141|-0.22145|0.03002332|-1767.286778|2752.0|7.2924|7.2924
21_a4|0.0|0|0|0|0.0|1|7.535296702|1|1.399863887|-0.003068098|5.4161004020000005|0.042924837|0.019346682|0.0|-0.131928225|0.012362563|-0.104638158|1|0.012094249|0.030586117|-0.063064908|-0.099702401|-0.228430899|0.090847781|0|0.932146735|-0.076470465|0.239652988|0.020173071|-28.99048719|-38.7880598|63.37635587|34.4171635|-0.028676424|5.190159022|-14.70482428|47.69702403|39.22285963|0.401240904|472.812128|-581.8208971|1584.866567|-7.377915035|0.276832377|5.961506745|0.670120767|4277.396118|-295.1166014|20.11362507|-226.3943104|804.5450027|1.0|1.0|1.0|0.0|3.37|2.92|0.16|-5.94|3.7|3.85|39.94|2.32|0.0|91.59|2.0|-3.88|23.0|3.0|-5.76|0.0|1.0|3.23|-4.19|0.000133|0.0403|6.51e-05|0.0197|0.0|0.000352|-0.02956|5.1623|3.31|-973.5481197|549.71|0.2016|240.17|0.5260600000000001|0.1457|2.0282|-0.19588|0.020181098|-973.449892|2.9409|6.9172|6.9172
12d_a40|0.0|0|0|0|0.0|1|7.515889085|0|0.60499064|-0.008004393|5.4161004020000005|0.043185185|0.209157499|0.794852923|-0.288158151|-0.000134504|-0.166080871|2|-0.002126898|0.3683138529999999|0.127299624|0.224167029|-0.552689736|-0.0065648919999999|1|0.840431415|-0.091630294|0.0913543|0.01171131|-50.68561427|-48.54239742|207.39648|84.53363343|-0.038873458|3.286773518|-26.85139526|55.13932669|56.88984065|0.470893531|445.2300015|-679.5935638999999|643.5166227999999|-10.90981687|0.155716451|7.877041626|0.8899787840000001|5101.479206|-360.0239567|24.39197636|-364.7778083|804.9352200000001|1.0|1.0|1.0|1.0|3.23|2.94|0.0|-6.84|4.59|5.02|84.45|3.76|2.0|96.16|1.0|-6.25|23.0|2.0|-5.13|0.0|1.0|4.21|-5.58|5.58e-07|0.0002009999999999|2.61e-06|0.000942|0.0|5.2e-05|-0.07765|4.3959|4.14|-2153.180821|552.57|0.2584|282.05|0.55983|115.0|1.2683|-0.19369|0.0164339|-2153.123107|1.9961|7.7212|7.7212
26_a20|0.0|0|0|0|0.0|1|6.842683282|0|1.4165417530000002|-0.00578453|4.727387819|0.0396875|0.1516835819999999|2.01129617|-0.3297182369999999|0.003085806|-0.033102079|1|0.003149352|0.249416844|0.0346782989999999|0.057022334|-0.446730587|-0.070815554|1|0.79337253|-0.082729415|0.423153994|0.012753218|-58.21621279|-55.81998701|299.8332395|139.417676|-0.0327795789999999|5.806030949|-39.28020352|65.85953426|66.82118688|0.472355054|535.3119506|-1172.219727|2534.075607|-14.92323356|0.215111274|7.598632688999999|0.8952138340000001|6221.067002000001|-790.9313788|28.17896678|-384.4457279|1493.485239|1.0|1.0|1.0|1.0|3.42|3.07|0.08|-9.18|4.5|4.62|86.69|2.47|2.0|125.0|1.0|-5.14|32.0|4.0|-6.28|0.0|1.0|3.66|-5.02|7.27e-06|0.00305|9.51e-06|0.00399|0.0|2.780000000000001e-07|-0.05097|4.8421|4.97|-1352.277633|715.27|0.2081|256.05|0.50878|0.0814|3.8173|-0.21226|0.03774288|-1352.098465|4.8742|6.8827|6.8827
9b_a36|0.0|1|0|0|3.513187594|0|7.412764017000001|2|0.62670079|-0.0058276019999999|5.351858133|0.040166667|0.082806042|0.0|-0.308862918|0.005050384|-0.06502499|1|0.005458948|0.146828453|-0.053309522|-0.094526372|-0.4060950789999999|-0.034830997|0|0.8453794609999999|-0.098301686|0.2602997|0.017007854|-46.58565720000001|-61.73294817|67.12293326|97.10089515|-0.036110824|6.707514535|-29.25555061|71.70079424|57.26650122|0.453252346|530.8939077|-1111.193067|2464.2160510000003|-14.24129533|0.21757783|7.549264797|0.828997331|5838.085413000001|-697.8234711|28.98359786|-354.7193098|1420.196295|1.0|1.0|0.0|1.0|4.73|0.0|0.14|-6.64|3.6|2.76|82.47|2.82|1.0|126.17|1.0|-4.6|29.0|4.0|-6.46|0.0|0.0|2.48|-4.43|2.49e-05|0.00992|3.71e-05|0.0148|0.0|9.21e-05|-0.05146|3.8535|3.82|-1575.751975|666.01|0.5392|321.74|0.69763|0.5392|6.2846|-0.20979|0.02803905|-1575.616432|8.4288|7.6778|7.6778
15d_a10|0.0|0|0|0|0.0|1|7.535296702|2|1.343850133|-0.002831383|5.4161004020000005|0.031742919|-0.059217023|2.04092658|-0.184039927|0.010215823|0.007032164|1|0.011249462|-0.092884337|-0.1786649189999999|-0.280243276|-0.1945202089999999|0.02497303|1|0.87609771|-0.070612242|0.565801561|0.02281891|-38.80896881|-47.58559595|67.59624856|83.49776405|-0.018829931|10.36301002|-26.15336742|66.95020436|54.18663419|0.473858537|590.402322|-761.3695352999999|2036.192049|-8.551449923|0.5280998339999999|8.429169102000001|0.900629528|6511.656447|-513.0869954|26.89020509|37.87296065|1613.412305|0.0|1.0|1.0|0.0|3.71|4.01|0.35|-7.82|4.14|3.44|65.3|1.54|1.0|131.43|1.0|-3.78|33.0|6.0|-7.04|0.0|0.0|3.18|-4.38|0.000167|0.0739|4.1200000000000005e-05|0.0182|0.0|6.62e-06|-0.05002|5.6004|2.05|-1431.051425|737.09|312.0|221.39|0.3685|0.0856|3.3831|-0.20918|-0.23696253|-1430.795367|3.8163|7.1612|7.1612
8c_a31|0.0|1|0|0|3.435435563|0|7.765993078999999|1|0.610137334|-0.01275867|5.733341277|0.03995098|-0.106461724|0.0|-0.574140137|-0.0080009219999999|-0.1029580369999999|2|-0.004832959|-0.178276512|-0.053983462|-0.09039853|-0.513257014|0.006000201|0|0.626072761|-0.128067781|0.280934088|0.029669107|-64.57121646|-70.64275621|133.3100368|206.2599245|-0.039640027|9.027343766|-35.61776956|82.77037329|80.93682766|0.47508938|345.3445134|-918.3558307|1678.6836239999998|-12.06117028|0.27691747|6.820988495|0.90508624|4835.748065|-506.5691518|30.23944586|-246.1066271|1270.056726|1.0|1.0|1.0|2.0|3.51|2.9|0.29|-6.13|4.89|3.13|114.29|0.85|0.0|93.45|1.0|-4.42|24.0|5.0|-6.7|0.0|1.0|2.83|-3.63|3.79e-05|13.0|0.000237|0.0811|0.0|0.0002549999999999|-0.03222|3.8492|1.83|-1426.129055|595.67|0.2597|322.11|0.7005|0.2597|3.3453|-0.19207|0.03744829|-1426.024361|5.1815|6.0915|6.0915
LY364947_a10|0.0|1|0|0|2.949609552|0|6.605297921|0|1.390175303|-0.00235945|4.59511985|0.0273958329999999|0.0938628109999999|2.084955541|-0.084940213|0.007575|-0.006198347|1|0.006909045|0.1625645369999999|0.04209715|0.072909639|-0.204644982|-0.072740964|1|0.8431045490000001|-0.075303751|0.449473391|0.009678082|-34.01613475|-33.26705198|144.7228349|69.31194102|-0.029665114|1.88879448|-15.02735938|41.53157099|38.29163558|0.486715511|372.4595738|-432.4716757000001|839.5356408|-5.78950507|0.276515344|4.702575386|0.948237326|3903.496845|-191.05366730000003|18.1140017|-197.4583104|597.7620559999999|1.0|0.0|1.0|1.0|2.46|1.88|0.0|-7.2|3.97|3.69|54.46|1.74|0.0|82.56|1.0|-3.54|21.0|3.0|-6.02|0.0|1.0|2.8|-3.86|0.00029|0.0789|0.000137|0.0374|0.0|1.7199999999999998e-05|||||||||||||||7.2291|7.2291
14m_a23|0.0|0|1|1|0.0|2|7.423568444|0|1.197955072|-0.008929306|5.351858133|0.0431917209999999|0.028217372|0.665608656|-0.482182526|0.001027627|-0.050626415|2|0.001951778|0.0879380709999999|-0.07256543|-0.226146643|-0.527662006|0.0266555739999999|1|0.9258118|-0.089285878|0.268552591|0.017992415|-50.63012925|-62.09952738|47.23604193|51.59888942|-0.039285786|8.703631619|-35.21393496|74.61692699|63.1440955|0.476833897|643.9145427|-1366.189602|2263.262957|-19.00406438|0.204166091|8.595073462|0.911438824|7588.823133|-950.2032192|34.33353583|-411.5129154|1716.6767920000002|1.0|1.0|1.0|1.0|3.51|3.17|0.09|-8.23|4.42|6.19|105.02|3.82|2.0|125.29|1.0|-6.38|34.0|7.0|-6.06|1.0|0.0|4.41|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|0.0|2.85e-06|-0.08347|3.6774|4.2|-1966.945041|707.56|0.3335|337.15|0.65552|0.3335|6.1522|-0.23555|0.02296475|-1966.785519|8.5477|8.5171|8.5171
17d_a50|0.0|0|1|1|0.0|2|8.105609402|2|1.338814635|-0.002166617|6.042632834|0.031990741|0.006071856|2.234730384|-0.140830095|0.012079|-0.125540541|2|0.01245647|0.009780681|-0.200725906|-0.323333765|-0.2294807539999999|-0.1921395789999999|1|0.929886823|-0.069790853|0.8020670809999999|0.0152123589999999|-30.63468215|-48.40178147|5.007868064|48.62532158|-0.025589979|7.31681784|-21.24595322|57.5414543|41.18485076|0.445708152|644.9008302|-1064.839192|2950.99157|-12.30823045|0.24594297|6.996105516|0.8041037459999999|6281.764548|-738.4938272999999|23.53577933|-352.3903892|1412.14676|0.0|1.0|1.0|0.0|4.07|3.68|0.35|-7.07|4.0|4.29|51.77|2.71|2.0|133.19|1.0|-4.5|32.0|4.0|-6.25|0.0|0.0|3.68|-4.88|3.17e-05|0.0135|1.31e-05|0.00557|0.0|3.63e-05|-0.03251|4.0506|3.41|-1335.962757|727.15|0.1819|306.09|0.66103|0.1819|5.6557|-0.19967|0.02625058|-1335.713194|7.9942|7.1308|7.1308
4f_a46|0.0|0|0|0|0.0|1|7.825245291|1|1.134637108|-0.001035775|5.587248657999999|0.045958333|-0.099507167|0.0|-0.053860324|0.012332859|-0.115631645|1|0.011806162|-0.154986658|-0.079238184|-0.123416853|-0.150189733|-0.2076648489999999|0|0.934973206|-0.0674830959999999|0.296072934|0.008734825|-30.29079362|-36.60887321|7.730129301|35.27635517|-0.022035297|2.570614463|-16.43243843|42.21890747|35.0293449|0.424708366|507.213176|-585.7419712999999|1563.375755|-6.484875252999999|0.240157725|5.654067072999999|0.7382488140000001|4661.569032|-317.7588874|15.73210412|-281.9234274|770.8731021000001|1.0|1.0|1.0|0.0|3.88|3.16|0.38|-7.21|4.56|4.71|43.6|2.58|1.0|101.54|1.0|-4.38|25.0|3.0|-5.65|0.0|1.0|3.76|-4.58|4.18e-05|0.0139|2.62e-05|0.00872|0.0|2.04e-05|-0.02947|4548.0|3.87|-1033.528421|591.51|0.1719|272.61|0.69208|0.1719|3.2783|-0.2202599999999999|0.02238723|-1033.36869|3.7419|6.7375|6.7375
12bb_a36|0.0|1|0|0|3.3296932480000003|0|7.412764017000001|2|1.29704416|-0.008239316|5.351858133|0.04625323|0.096309833|0.0|-0.444923056|-0.006877664|-0.027636036|1|-0.004358975|0.2463876689999999|-0.098027247|-0.250781298|-0.421445726|0.0534307559999999|0|0.6888482109999999|-0.114330726|0.314702945|0.022069757|-58.19935506|-73.39466247|88.91215764|199.7440352|-0.038872447|9.094955748|-37.36110291|88.14984373|72.36704599|0.4808928389999999|442.2064275|-1247.709262|2458.790147|-16.01935076|0.280705922|7.854524291000001|0.926384521|6285.088971|-800.967538|34.69260487|-281.5518699|1734.6302440000002|1.0|0.0|0.0|2.0|4.72|0.0|0.14|-7.12|3.55|3.0|69.2|2.78|1.0|123.67|1.0|-3.99|31.0|6.0|-6.8|0.0|0.0|2.44|-4.32|0.000102|0.0424|4.81e-05|0.0201|0.0|3.17e-05|-0.0566799999999999|5.2382|3.66|-1431.374881|667.88|0.4172|236.69|0.38838|0.0736|6251.0|-0.21175|0.03421884|-1431.238418|8657.0|8.0|8.0
