molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA5|PPSA3|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GRAVp|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|Fraction Csp3|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|E solv. Water  (Hartree)|pIC50
8e_a8|0.0|1|0|0.0|1|7.05012252|0|1.394799502|1.311619189|-0.018155171|4.844187086|0|-0.000766016|0.0|-0.539547088|1|1|-0.004224671|-0.0015448089999999|0.090898585|0.183313231|-0.475941912|0|0.02023118|-0.079493088|0|0.661490276|-0.115572516|-0.105450888|0.0211004739999999|-64.32539698|12.87136047|0.338509724|206.4920729|-39.238709|7.851573274|76.40535608|0.803307236|-2.109017754|-43.00500847|75.57562034|-26.80224874|2692.975753|-1286.50794|2080.07805|7.50719734|14.52755918|6095.6213210000005|119.9832494|-784.77418|33.36487904|0.0184428869999999|-370.0368722|1601.514194|561.882658|0.0|0.04|4.33|90.11|3.4|111.81|5.0|-5.27|4.0|-6.14|403.41|0.0|0.0|5.34e-06|0.0|1.6399999999999998e-08|6.63e-06|-0.06253|4.6303|7.22|3.2737|639.38|1090.07|378.73|0.3731|267.77|0.50055|0.7013|-1376.708067|0.03298991|4.7014
11e_a5|0.0|1|0|0.0|0|7.139660336|1|1.338814635|0.0|-0.2114441819999999|5.209486153|2|-0.07965|0.0|-0.192538515|1|1|0.008721244|-0.127225457|-0.0924814769999999|-0.147721258|-0.234433859|2|-0.048843135|-0.02059071|0|0.876758791|-0.062865536|-0.0790189759999999|0.0120552589999999|-52.34653881|7.986070113999999|0.123241209|81.64179149|-34.67724171|5.290414418|0.0|0.72163516|-1.580379517|-27.58835281|63.5644542|-18.69519243|2721.416353|-1046.930776|960.0428704|9.387474824|18.17739133|5675.693973|184.4042616|-693.5448342|25.90670947|0.016933845|-293.6467698|1450.77573|735.3048881|1.0|0.24|5.03|66.93|1.83|125.71|7.0|-4.65|5.0|-6.28|411.5|1.0|0.0|2.23e-05|0.0|1.13e-09|4.64e-07|-0.03808|4.4179|2.91|4.1036|717.76|1220.1|302.14|0.5347|280.64|0.66478|0.6505|-1316.239803|0.03460011|7.3979
3d_a49|0.0|0|0|0.0|1|7.535296702|1|0.406515615|2.089548665|-0.0960135969999999|5.4161004020000005|2|-0.087308534|1.775376197|-0.173318804|1|1|-0.004253844|-0.149675594|-0.075636705|-0.129666234|-0.202380888|2|0.01450704|0.029549308|1|0.733071652|-0.099295364|-0.094384452|0.009601398|-54.67520803|5.561916586000001|0.266928348|154.6267696|-31.67236018|3.221917789|0.0|0.756622045|-1.698920144|-33.32030276|65.59130031|-20.93944137|2809.9605100000003|-984.1537446|1660.7054380000002|6.612715522999999|12.87442833|6018.145364|140.9844521|-570.1024832|27.67490257|0.018844179|-297.31302830000004|1300.720421|549.3593871|0.0|0.15|0.72|121.39|1.07|111.41|4.0|-5.19|5.0|-6.58|392.45|0.0|1.0|6.42e-06|0.0|7.1e-07|0.000278|-0.05766|5.1844|4.02|3.8907|615.3|1044.19|318.67|0.2899|239.15|0.3523699999999999|0.67215|-1594.380348|0.04373784|5.6308
18a_a25|0.0|0|0|0.0|1|6.842683282|0|1.194229606|1.875390684|-0.151473962|4.727387819|2|0.062229409|2.050257213|-0.170732995|1|1|0.007325341|0.106305991|-0.037072518|-0.06333068|-0.2936794219999999|2|-0.039007784|-0.035531959|1|0.931628386|-0.055926422|-0.078181889|0.0095281269999999|-51.83514755|6.317215793|0.068371614|45.33086513|-34.36707071|4.188358905|0.0|0.817072039|-1.641819678|-24.58404782|59.45091020000001|-20.53845469|2857.88027|-1088.538099|2331.966135|7.39539242|14.59524518|6523.923911999999|121.2825364|-721.7084848|25.136651|0.011486699|-420.4420243|1332.242503|759.4953883|1.0|0.08|5.89|87.72|2.88|133.85|6.0|-6.33|3.0|-5.58|435.54|0.0|1.0|4.65e-07|0.0|1.67e-10|7.28e-08|-0.05591|5.4965|4.51|3.1711|694.17|1229.09|390.98|0.3234|225.57|0.2834|0.5274399999999999|-1674.982248|0.02456497|7.0269
3b_a32|0.0|1|1|0.0|0|7.758333467000001|0|0.609420808|0.0|0.046791596|5.733341277|0|-0.0411430079999999|2.21541916|-0.265971895|3|3|0.00020567|-0.078754696|-0.0791178979999999|-0.151445075|-0.536470812|0|0.094335058|0.167519182|1|0.8407393809999999|-0.073068133|-0.100355499|0.014636992|-49.22963237|7.180211702|0.159260619|78.12568166|-24.14971513|3.522270202|0.0|0.764128338|-1.103910485|-17.58323784|56.82775081|-16.40987746|2092.213643|-541.5259561|1084.520517|5.765940603|10.69254007|4448.251276|115.707414|-265.6468664|21.47528975|0.0154889019999999|-259.1375886|708.6845618|323.0421997|1.0|0.13|6.25|110.94|1.45|88.24|2.0|-5.73|3.0|-5.57|312.41|0.0|1.0|1.86e-06|0.0|3.19e-07|9.97e-05|-0.05396|3.5545|2.45|3.5545|524.46|857.0|348.81|0.2905|348.81|0.70257|0.70257|-1594.0008779999998|0.02589511|8.2366
21a_a23|0.0|0|1|0.0|2|7.525639975|0|1.197963603|3.43622302|0.1049806919999999|5.4161004020000005|2|0.071115216|0.773970837|-0.3082571839999999|2|2|0.01180744|0.130024255|-0.074441567|-0.136106024|-0.484404194|2|0.1022509819999999|-0.137122549|1|0.926538469|-0.051521215|-0.082341001|0.011564247|-54.35891011|7.634348008|0.073461531|48.49696614|-35.88602363|5.039953753|82.08958626|0.842121383|-1.729161021|-22.45408125|61.73864319|-22.83074225|2880.257677|-1141.537112|2272.736256|7.950891003|15.66066298|6464.524241|104.2264415|-753.6064963|27.11098744|0.011178565|-451.7153132|1355.5493720000002|666.0036144999999|0.0|0.09|3.88|105.02|3.24|125.25|5.0|-5.89|4.0|-6.07|425.51|0.0|0.0|1.3e-06|0.0|1.65e-08|7.03e-06|-0.07243|3.6993|3.75|3.6993|701.01|1189.63|335.16|0.3692|335.16|0.60824|0.60824|-1668.989671|0.0203361|6.9914
13_a47|0.0|1|1|0.0|0|6.605297921|0|1.417757826|0.0|-0.174238791|4.59511985|2|-0.047120094|1.5940801480000002|-0.20197533|1|1|-0.000211465|-0.108780879|-0.0101047869999999|-0.0233277889999999|-0.316563793|2|0.030290722|0.065869272|1|0.781675563|-0.081148294|-0.088128939|0.017736598|-45.39284663|9.13564442|0.2183244369999999|112.453046|-23.38063458|4.705524762|0.0|0.688261242|-1.23380515|-21.52866736|57.38622954|-16.72368034|2190.316257|-635.4998528|669.2729199|7.038683428|13.33103985|4542.479565|160.5682509|-327.3288841|24.29844849|0.023284817|-193.936606|923.3410426|359.12161539999994|1.0|0.06|4.06|66.49|2.34|91.59|3.0|-4.24|4.0|-6.0|319.34|1.0|1.0|5.79e-05|0.0|1.26e-08|4.04e-06|-0.05465|4.0302|2.7|4.0302|542.62|895.21|307.63|0.3382|307.63|0.67466|0.67466|-1067.665127|0.03639189|7.8
8c_a12|0.0|0|0|0.0|0|0.0|1|1.283851303|0.0|0.1948786139999999|0.0|3|-0.106633503|0.0|-0.447739674|0|0|-0.00160589|-0.1876771789999999|-0.210669119|-0.370782022|-0.606245231|2|-0.10899871|-0.130288596|0|0.840397446|-0.067004282|-0.101988384|0.019604202|-52.04233846|10.00357546|0.159602554|81.4415307|-26.55601426|5.104595615|0.0|0.764449832|-1.529825767|-17.44675795|61.66383178|-19.51587692|2190.852814|-780.6350769|1245.6132289999998|5.670223821|10.74930819|4610.945152|120.19586|-398.3402139|25.52931025|0.018855428|-269.8853937|1021.17241|390.0159026|1.0|0.11|2.81|63.06|2.02|98.07|3.0|-3.47|5.0|-6.44|314.34|1.0|1.0|0.000339|0.0|7.24e-08|2.28e-05|-0.06706|4.3598|2.76|3.8341|551.66|909.19|323.37|466.0|284.38|0.53657|0.67318|-1022.613451|0.02263772|7.3979
20a_a10|0.0|0|0|0.0|1|7.535296702|1|1.343837243|2.113798134|-0.0774974029999999|5.4161004020000005|2|-0.035536682|1.896409603|-0.197323337|1|1|0.008297595|-0.058994157|-0.049146504|-0.081587712|-0.281099208|2|0.036092601|0.019448804|1|0.913681336|-0.066386563|-0.072821454|0.013618456|-47.37850712|8.860330345|0.086318664|56.1599532|-30.82502228|5.764636687|47.01787447|0.733451892|-1.456429076|-28.10115947|58.1398225|-18.22250274|2998.608651|-947.5701424|2021.669282|8.419180593|15.37476788|6729.996773999999|173.41938059999998|-616.5004457|24.84485067|0.016540298|-303.7731758|1291.932235|719.5272609|0.0|0.11|5.06|76.62|2.53|126.35|4.0|-5.68|5.0|-5.82|429.47|0.0|1.0|2.07e-06|0.0|3.61e-10|1.55e-07|-0.06611|4.7841|3.98|3.8312|696.63|1200.92|323.62|0.2738|259.16|0.50193|0.6864600000000001|-1388.897416|0.03217287|5.9208
14a_a22|0.0|0|0|0.0|1|6.842683282|0|1.4229176680000002|1.646649187|-0.136588366|4.727387819|2|0.021482585|1.614660505|-0.280236463|1|1|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|2|-0.09744639|-0.027029438|1|0.864077619|-0.062215607|-0.081479363|0.021268761|-55.51601021|14.49148204|0.135922381|92.61079081|-37.82586486|9.873779458|60.38977977|0.7007904070000001|-1.629587269|-28.88288575|70.33046351|-21.35231162|2885.858295|-1110.320204|2169.870866|8.052850876|14.55117701|6348.976909|203.8666248|-756.5172972|30.46889826|0.021742777|-273.61731430000003|1584.38271|684.5377542|1.0|0.08|3.87|85.59|1.73|124.05|6.0|-4.65|5.0|-6.61|420.47|0.0|1.0|2.25e-05|0.0|6.1e-10|2.56e-07|-0.06145|5.0653|4.98|3.5707|695.62|1191.81|347.23|0.3051|244.77|0.45928|0.63156|-1368.075682|0.03539365|7.4202
37_a18|0.0|0|0|0.0|0|7.03438793|2|1.251176176|0.0|-0.0013530679999999|4.844187086|1|-0.018268775|0.0|-0.385273662|0|0|0.003512954|-0.0276034839999999|-0.1483628609999999|-0.224171123|-0.44541772|0|0.020848396|-0.020149364|0|0.831783747|-0.068500679|-0.074857954|0.009098426|-54.7389628|6.653112344|0.168216253|123.0060763|-40.02719655|4.865006968|60.1335413|0.7648766029999999|-1.946306811|-36.62790634|65.15554136|-20.92960342|3055.795406|-1423.213033|1571.7484060000002|9.460456975|18.49074823|7035.839448000001|171.9311063|-1040.70711|27.36337253|0.0142451319999999|-387.3755475|1860.709332|1056.535856|1.0|0.3|3.68|76.5|3.33|151.14|7.0|-5.68|3.0|-6.14|480.6|1.0|0.0|2.08e-06|0.0|1.51e-09|7.27e-07|-0.04925|3.2127|8.11|3.2127|794.5|1395.35|385.91|499.0|385.91|0.69305|0.69305|-1532.553949|0.02274574|7.4559
27b_a34|0.0|0|0|0.0|1|7.412764017000001|1|1.4335271040000002|2.013418486|-0.056026127|5.351858133|1|-0.106245942|0.0|-0.549928192|1|1|0.001228116|-0.175834895|-0.194619338|-0.322091086|-0.463926296|1|0.00102838|-0.047542374|0|0.783431788|-0.08757938|-0.109683855|0.031021066|-72.21552354|20.42417736|0.2165682119999999|142.58786569999998|-47.54648562|13.44721755|540.9533124|0.712312759|-1.864625537|-37.9644911|87.24055613|-24.553278|2835.31543|-1227.6639|2431.595232|9.124440695|15.39406063|6032.666081|189.4124225|-808.2902556|34.46979951|0.022820627|-279.5721769|1723.489976|627.4287311|1.0|0.12|3.94|84.99|1.83|116.33|5.0|-5.23|5.0|-6.14|409.44|0.0|1.0|5.92e-06|0.0|6.53e-09|2.67e-06|-0.04121|4.8168|4.33|4.0935|691.97|1174.68|302.88|0.3621|257.4|0.47412|0.70001|-1349.811401|0.03640275|6.1871
8f_a12|0.0|0|1|0.0|0|6.580639137|1|0.609895166|0.0|0.110310585|4.59511985|2|-0.013400998|2.177023629|-0.3981937339999999|1|1|-0.00094279|-0.023769395|-0.070713228|-0.125424286|-0.560548116|1|-0.13747286|-0.042014638|1|0.869823177|-0.072634742|-0.098932601|0.013287637|-56.220383|7.550959323|0.130176823|73.97552223|-31.9483307|4.290980116|0.0|0.8381234340000001|-1.6818542230000002|-23.45595611|63.05721575|-21.72151161|2541.921472|-955.746511|1448.568734|7.016225129|13.00131176|5481.952981|91.98952021|-543.1216218999999|25.9168408|0.012030968|-384.290491|1140.340995|524.0516742|1.0|0.1|4.99|78.41|3.1|115.66|3.0|-5.7|4.0|-5.47|369.44|1.0|1.0|1.99e-06|0.0|3.79e-09|1.4e-06|-0.06179|4.1744|4.19|3.6536|606.97|1020.81|339.35|312.0|297.01|0.59107|0.65098|-1480.955408|0.03056355|6.1898
47f_a18|0.0|0|0|0.0|0|7.03438793|1|1.251175676|0.0|-0.005500039|4.844187086|0|-0.048472184|0.0|-0.477030713|0|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|-0.009917608|-0.014370598|0|0.838156881|-0.063824969|-0.084851044|0.0138461289999999|-72.03501774|11.75478965|0.161843119|137.3980967|-61.15474298|9.979328976|58.84834254|0.726550657|-2.290978185|-46.00060733|86.11217859|-24.61956302|3367.7324700000004|-1944.945479|2343.062749|10.55465562|20.44855806|7870.103594|232.14715330000004|-1651.17806|33.88554232|0.016581683|-384.6642262|2676.957843|1347.416568|1.0|0.34|3.22|88.97|2.79|164.47|13.0|-6.11|4.0|-6.4|541.68|0.0|0.0|7.76e-07|1.0|6.04e-10|3.27e-07|-0.04439|3.0964|8.13|3.0964|908.66|1602.99|400.42|0.5741|400.42|0.6984600000000001|0.6984600000000001|-1741.724929|0.02902413|8.0458
12ad_a36|0.0|1|0|0.0|0|7.412764017000001|2|1.297042846|0.0|-0.040810025|5.351858133|2|0.046496301|0.0|-0.649957196|1|1|0.000906224|0.077659878|-0.136151085|-0.227404687|-0.478461478|1|0.1563642469999999|0.018207862|0|0.760267769|-0.082404548|-0.107772644|0.030769062|-76.30379737|21.78471426|0.239732231|169.7321223|-54.02363038|15.4237324|81.68309557|0.656407461|-2.047680239|-41.30726219|96.81391944|-25.88878839|3041.082692|-1449.77215|2474.175727|8.770308295|16.772513699999998|6569.653402|243.2659577|-1026.448977|39.44011905|0.028968808|-221.4751857|2208.646667|735.3783268|0.0|0.17|2.7|95.5|1.89|135.03|7.0|-4.18|6.0|-7.18|439.47|0.0|0.0|6.579999999999999e-05|0.0|2.42e-07|0.000106|-0.05406|5733.0|4.5|3.8512|737.53|1236.64|321.93|0.6073|216.26|0.27316|0.67215|-1460.5468529999998|0.03648828|7.7696
12ab_a36|0.0|1|0|0.0|0|7.412764017000001|2|1.297042596|0.0|-0.064515677|5.351858133|2|0.035377607|0.0|-0.408023082|1|1|0.002112069|0.0618552579999999|-0.096853381|-0.169341326|-0.4186639029999999|1|-0.0852411419999999|-0.051707317|0|0.8410557559999999|-0.079202413|-0.095025338|0.024102201|-65.54680623|16.62527454|0.158944244|109.6369437|-45.21303385|11.46782191|15.55386871|0.679025324|-1.805481415|-37.68448987|82.3666474|-23.06276515|2902.39241|-1245.389318|2390.849902|7.821826146|15.18764075|6314.697413|221.4026852|-859.0476432|33.96451406|0.024384271|-246.9770378|1834.083759|708.5476357999999|0.0|0.17|3.14|92.99|1.59|133.27|6.0|-3.92|5.0|-7.21|420.47|0.0|0.0|0.0001199999999999|0.0|8.95e-08|3.76e-05|-0.0523799999999999|3.8845|3.23|3.8845|712.73|1201.64|319.17|0.4451|319.17|0.69294|0.69294|-1364.236757|0.04167456|7.9586
13h_a6|0.0|1|0|0.0|0|6.842683282|0|1.424099498|0.0|-0.094781725|4.727387819|2|0.060987639|1.656132209|-0.3839567379999999|1|1|-0.000644109|0.105918119|-0.12414699|-0.215607882|-0.468842137|2|-0.0256002129999999|-0.164411111|1|0.867910741|-0.074151997|-0.091977068|0.017441348|-64.32173453|12.1971464|0.132089259|92.37313621|-44.98170701|8.529752344|0.0|0.736918588|-1.747564296|-36.26429338|76.78735663|-22.63172141|2926.745635|-1222.112956|2829.19698|9.11292243|16.928040300000003|6302.785260000001|183.9790404|-854.6524332|30.71129129|0.017825256|-331.36552|1658.40973|744.1359788|1.0|0.12|5.41|103.17|1.13|128.63|6.0|-5.56|5.0|-6.31|431.49|0.0|1.0|2.77e-06|0.0|2.67e-11|1.15e-08|-0.07435|4.8701|3.83|3392.0|738.61|1253.92|365.52|1.0978|254.58|0.50716|0.69001|-1386.302668|0.04469058|7.3279
11_a3|0.0|0|0|0.0|0|6.823286122000001|0|0.605020608|0.0|0.119431379|4.727387819|3|-0.101436441|1.710245969|-0.363112913|1|1|-0.005959152|-0.194041982|-0.0495219879999999|-0.0947326669999999|-0.577616902|3|0.132535663|-0.04179402|1|0.777803048|-0.0955396769999999|-0.099420732|0.014376713|-47.02715152|6.800350988|0.222196952|105.101718|-22.2443844|3.216644354|80.34769756|0.752484736|-1.292469516|-21.37603754|57.08178682|-18.52584757|2097.896727|-611.3529698|1105.41974|5.475372235|10.29352296|4487.967272999999|117.0775712|-289.1769972|24.61956593|0.021256639|-238.8563772|812.4456757999999|311.6695405|1.0|0.0|3.79|105.82|0.8|88.28|2.0|-4.08|4.0|-6.59|305.36|0.0|1.0|8.37e-05|0.0|3.06e-07|9.35e-05|-69.0|3.2232|2.12|3.2232|508.58|834.82|384.66|0.4441|384.66|0.6966600000000001|0.6966600000000001|-1288.058926|0.02994326|7.3979
4_a4|0.0|0|0|0.0|1|7.535296702|1|1.343865392|2.156628874|-0.183963421|5.4161004020000005|2|-0.0214610589999999|2.183056868|-0.058013858|1|1|0.0112367389999999|-0.035166634|-0.048056862|-0.078747188|-0.157959343|2|-0.168712277|-0.063012715|1|0.933276024|-0.049768752|-0.06873731|0.008570112|-35.41518716|4.4155367960000005|0.0667239759999999|34.37786704|-18.24679326|2.274995377|42.42341622|0.793717973|-1.099796957|-13.21145879|40.86951119|-13.17774406|2221.6122010000004|-566.6429946000001|1883.42405|5.326452915|8.855289118|4878.070704|106.2816773|-291.9486922|16.60255217|0.010586293|-302.661743|713.9097433|462.1867149|1.0|0.19|4.52|43.6|2.66|100.08|2.0|-4.12|3.0|-5.79|326.39|1.0|1.0|7.59e-05|0.0|2.71e-08|8.85e-06|-0.04865|5.382000000000001|3.24|4.0261|566.84|960.45|307.95|0.1106|230.37|0.55032|0.6010800000000001|-1029.763465|0.02323788|7.1079
12az_a36|0.0|1|0|0.0|0|7.412764017000001|2|1.297042831|0.0|-0.196183836|5.351858133|2|0.078817323|0.0|-0.593399474|1|1|0.002872872|0.129156742|-0.176729938|-0.289604649|-0.387734368|1|-0.061924322|-0.021825174|0|0.819163613|-0.071762413|-0.10786263|0.034771534|-75.58351856|24.36575918|0.180836387|126.71905359999998|-52.96429617|17.0740303|8.104966044|0.583865006|-1.941527339|-35.23783652|99.82512582|-23.45695404|3039.528467|-1360.503334|2455.7577530000003|8.449849817|15.73229538|6700.839465|291.60189260000004|-953.3573311|40.17530387|0.034594361|-117.53490990000002|2330.167624|766.4854363|0.0|0.21|2.83|87.66|1.42|136.74|7.0|-4.11|6.0|-7.13|441.49|0.0|0.0|7.75e-05|0.0|1.6100000000000005e-07|7.11e-05|-0.04967|3.8863|2.68|3.6095|737.12|1252.18|343.5|0.4383|319.03|0.69385|0.70333|-1461.686269|0.02800521|7.2366
14ae_a23|0.0|0|1|0.0|2|7.423568444|0|1.1979624290000002|3.338149829|-0.033049777|5.351858133|2|0.026913008|0.7338690390000001|-0.4448081789999999|2|2|0.009675528|0.047563299|-0.143336826|-0.253318853|-0.363230717|2|0.107765697|0.0469453379999999|1|0.872362051|-0.065169397|-0.087074783|0.03467374|-62.38566188|24.84237243|0.127637949|91.4475768|-44.69687612|17.79858399|110.5716332|0.53040766|-1.480271319|-33.45249142|87.09501229|-19.28284095|3212.850883|-1060.556252|2575.36078|8.123993885|15.59484379|7308.981869|336.444465|-759.846894|36.35475577|0.034488074|-43.57178809|1999.511567|770.8206617000001|0.0|0.12|3.48|123.48|2.42|133.27|7.0|-5.8|6.0|-6.68|471.53|0.0|0.0|1.6e-06|0.0|2.49e-08|1.17e-05|-0.07122|3.6036|2.99|3.6036|751.57|1285.52|344.06|0.3205|344.06|0.58144|0.58144|-1858.675325|0.01449323|8.6038
10_a27|0.0|0|0|0.0|2|6.605297921|0|1.400533489|3.383341915|0.122016352|4.59511985|2|-0.184068581|1.296293777|-0.282866526|1|1|0.010329671|-0.309727442|-0.2030237389999999|-0.341622797|-0.487435299|2|0.129719095|-0.001453596|1|0.8526621529999999|-0.061299064|-0.087022238|0.017676458|-46.27574168|9.399794974|0.147337847|78.34972221|-24.60801194|4.998521009|49.19800605|0.7453606909999999|-1.305333567|-17.33405307|55.05868025|-16.5270506|2270.538352|-694.1361252|943.2258247|6.761146212000001|12.9316403|4894.8090170000005|135.40932969999997|-369.1201792|22.1732254|0.01651645|-260.9504933|931.2754667000002|424.8821143|0.0|0.16|2.81|65.6|2.25|97.39|3.0|-3.57|4.0|-6.51|331.37|1.0|1.0|0.000266|0.0|5.81e-07|0.000192|-0.0498|4.1495|4.66|4.1495|573.31|958.95|298.79|0.4452|298.79|0.63894|0.63894|-1082.956472|0.0227416|7.1612
20_a31|0.0|1|1|0.0|0|7.765993078999999|0|0.609420757|0.0|0.0469387759999999|5.733341277|0|-0.013040402|2.114008068|-0.476400874|3|3|-0.001662219|-0.023477148|-0.0852122769999999|-0.1534110109999999|-0.594513619|0|0.028036914|-0.131662689|1|0.7954270659999999|-0.085849869|-0.110195543|0.019334605|-69.0542431|12.1160662|0.2045729339999999|128.1960117|-43.27297051|7.592555532|75.10345696|0.710707042|-1.542737604|-33.71260536|81.35171021|-21.01650877|2576.1287230000003|-966.7594033|1758.762093|8.289864307|15.48343758|5678.167489|181.2859728|-605.8215871|29.5712685|0.019624081|-264.0799235|1360.278351|557.1050635|1.0|0.26|6.49|140.04|1.1|110.47|7.0|-5.91|4.0|-6.39|397.52|0.0|1.0|1.24e-06|0.0|2.23e-08|8.86e-06|-0.06065|3.5381|4.78|3.5381|666.67|1113.19|350.43|0.2011|350.43|0.7036600000000001|0.7036600000000001|-1880.538664|0.0336943|8.0862
6d_a40|0.0|0|0|0.0|1|8.421342866|2|0.604893491|1.695192271|0.12627602|6.401917197|0|-0.104206961|0.683786612|-0.722057579|2|2|-0.00448098|-0.249967637|-0.025143559|-0.0603134|-0.624951805|0|-0.039077432|-0.289988439|1|0.663670372|-0.115007564|-0.119563634|0.017359149|-76.51205671|11.10859664|0.336329628|215.22657540000003|-48.96216855|7.108696385|38.04267542|0.86005241|-2.15214542|-47.09642482|85.47607798|-32.02830281|3063.227702|-1377.2170210000002|3212.360755|6.908972922999999|12.08146906|7436.576348|89.55631|-881.3190339|37.23994308|0.01400787|-460.8148719|1601.317552|555.2010623|0.0|0.21|4.8|173.43|2.01|120.09|5.0|-7.21|6.0|-6.36|460.52|0.0|1.0|6.18e-08|1.0|4.9e-05|0.0226|-0.09462|2.9559|7.98|2.9559|656.5|1111.69|419.45|0.3518|419.45|0.6624800000000001|0.6624800000000001|-2470.62267|0.03556489|8.9208
12h_a40|0.0|0|0|0.0|1|7.515889085|0|0.60499064|1.760542171|0.104392974|5.4161004020000005|0|0.208938531|0.803557099|-0.289603712|2|2|-0.002126898|0.367928263|0.127299624|0.224167029|-0.556229094|0|0.116873629|-0.335801908|1|0.839481749|-0.0954337969999999|-0.091448888|0.0117142839999999|-48.34705035|6.193088525|0.160518251|84.86252967|-25.56004046|3.274152035|59.68939644|0.844008584|-1.280284432|-26.67382585|54.9311782|-20.51086984|2270.834041|-676.8587047999999|603.6697997|7.989299324|15.84593062|5087.343024|82.46928995|-357.8405665|24.30173133|0.012453938|-363.7398044|801.957134|350.9435025|0.0|0.0|4.59|84.45|3.76|96.16|2.0|-6.25|2.0|-5.13|361.25|0.0|1.0|5.58e-07|0.0|1.44e-07|5.2e-05|-0.07512|4.1508|4.14|2.6436|548.82|910.77|469.0|0.3985|298.7|0.6503899999999999|0.7041|-2153.072091|0.02044063|6.0846
2_a20 (SB-505124)|0.0|1|0|-0.09011519|0|7.434257382|1|1.183764955|0.0|-0.006955944|5.351858133|1|0.013612077|0.0|-0.498602014|1|1|0.003789399|0.02072518|-0.150708132|-0.229461916|-0.520284161|1|0.082053195|-0.19681999|0|0.7694360659999999|-0.083565835|-0.117328885|0.02856542|-64.55966745|15.71798823|0.230563934|126.8667205|-35.52365346|8.648749117000001|441.9400248|0.831919306|-1.759933279|-25.30121848|70.87109323|-21.05206547|2195.369524|-968.3950117|1709.9571620000002|5.952040367|11.3574908|4762.83693|92.48561162|-532.854802|25.30541763|0.011470204|-365.2740749|1164.049211|477.95809620000006|1.0|0.3|5.16|60.03|2.06|97.55|3.0|-5.24|4.0|-5.31|335.4|1.0|1.0|5.72e-06|0.0|6.070000000000002e-08|2.03e-05|-0.03717|3.6404|4.57|3.6404|593.8|995.68|340.58|0.3267|340.58|0.69947|0.69947|-1089.147716|0.01305739|6.7721
17a_a22|0.0|0|0|0.0|1|6.842683282|0|1.2689202|1.866510299|-0.0422459529999999|4.727387819|2|-0.054347074|1.67348685|-0.314134834|1|1|0.0027615779999999|-0.089641194|-0.076790454|-0.126659773|-0.3626566539999999|2|0.155547571|-0.010355535|1|0.8594770140000001|-0.072161482|-0.08790445|0.0140462319999999|-60.0620365|9.597299109|0.140522986|96.01444244|-41.03828927|6.55749888|0.0|0.710958975|-1.758088991|-33.68866751|73.26110471|-21.07439877|2910.035347|-1201.24073|1934.881271|8.549622191000001|16.63169381|6343.687177000001|197.4916253|-820.7657853999999|29.64221498|0.01931764|-288.28178110000005|1689.6062539999998|784.2697099|1.0|0.15|3.93|68.52|2.01|128.29|7.0|-4.75|5.0|-6.39|435.5|1.0|0.0|1.7899999999999998e-05|0.0|7.41e-10|3.23e-07|-0.15124|4.8502|5.13|1.3971|731.19|1253.39|887.46|185.0|255.63|0.46268|0.71303|-1407.8711|0.02170866|7.0862
