molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|PNSA4|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
11_a27|0.0|1|0|0|2.680511093|0.0|0|2|0.0|0.100091619|-0.0067474069999999|-0.003527607|2|0.042533875|-0.080272515|1.3706083080000002|-0.344117757|0.004538653|0|0.005111147|-0.1299181459999999|-0.041662169|-0.067428705|-0.488734846|0.734834532|0.814843016|-0.0357410779999999|0.8629676709999999|0.7146215429999999|1|-42.27430065|-50.15555389|0.2354494999999999|124.5410133|-0.034296948|-26.52978026|4.524597532|72.60399149|-1.611956546|56.8702158|-18.14137056|2339.465471|404.4089873|-852.6444161000001|1646.903525|0.1911041289999999|5.231762955|9.562117063|5186.240841|101.0845293|22.42732497|-326.780942|1054.084273|1.0|0.0|0.0|1.0|16.0|2.72|1.67|3.06|0.0|0.0|0.0|1.0|2.0|-3.68|26.0|4.0|-6.47|0.0|1.0|0.0|0.000207|0.0716|9.45e-05|0.0326|2.73|0.0|0.000283|-0.05985|3.3426|2.4836|974.29|499.21|370.92|415.32|0.59222|-1122.190727|0.0793|-0.1022|3.1278|-0.16205|0.0226944|-1122.242519|5.0|8301.0|8301.0
12as_a36|0.0|1|0|0|3.447017327|0.0|0|2|0.0|-0.051208473|-0.007672841|-0.073735973|2|0.041728395|0.096454203|0.0|-0.452697599|0.000584134|1|0.0018565629999999|0.162571317|-0.098698552|-0.166354116|-0.4358775279999999|0.8058720979999999|0.817372883|-0.0389138329999999|0.869455765|0.770400825|0|-55.75872553|-73.78005999|0.22956209|154.6869148|-0.037824788|-49.71556877|8.731418812000001|0.0|-2.080363362|85.53474971|-25.48765709|2904.092809|519.1478419|-1401.82114|2365.632846|0.231874606|8.768282531|16.08155469|6224.698969|156.2451686|33.18163581|-361.3444194|1824.98997|1.0|0.0|0.0|2.0|17.0|3.16|2.09|1.59|1.0|0.0|0.0|1.0|6.0|-3.81|32.0|5.0|-7.21|0.0|0.0|0.0|0.000154|0.0653|0.000112|0.0476|2.36|0.0|5.4600000000000006e-05|-0.05789|4.5202|3851.0|1207.35|321.96|274.29|568.52|0.68211|-1385.322633|0.2402|-0.1563|4.8580000000000005|-0.21419|0.03674596|-1385.384524|59.0|7.2291|7.2291
12ar_a36|0.0|1|0|0|3.46014932|0.0|0|2|0.0|-0.064363806|-0.007046017|0.000258844|2|0.040839506|0.083451772|0.0|-0.40866901|0.000939229|1|0.002112069|0.145909555|-0.096853381|-0.169341326|-0.4194638229999999|0.86559137|0.8371588959999999|-0.017348015|0.89459881|0.8196353679999999|0|-54.80317647|-66.9989409|0.163457134|110.9204982|-0.0347392029999999|-45.46486105|10.30986449|0.0|-1.875916952|82.17472548|-23.57370143|2902.67985|567.6702443|-1272.979877|2404.999137|0.294408813|8.770514183|16.68371115|6155.432771|199.7830951|33.4098581|-279.0245523|1804.132337|1.0|0.0|0.0|2.0|17.0|3.14|1.95|1.59|1.0|0.0|0.0|1.0|6.0|-3.92|32.0|5.0|-7.21|0.0|0.0|0.0|0.0001199999999999|0.0503|0.000122|0.0515|2.33|0.0|3.76e-05|-0.0566|5225.0|3.8489|1211.1|322.13|237.29|580.53|0.67174|-1364.235126|0.2372|-0.15631|6.4688|-0.21291|0.04327285|-1364.2977050000002|25.0|7.6021|7.6021
8_a27|0.0|1|0|0|2.599100867|0.0|1|0|1.7626247169999998|0.188762686|-0.008444078|-0.077396262|2|0.039673203|-0.14212377|1.21499748|-0.329319041|0.0040883959999999|1|0.004801929|-0.24946295|-0.106814855|-0.187486926|-0.535352745|0.6812785379999999|0.8000360390000001|0.141900468|0.8688656459999999|0.64927069|1|-37.50265703|-43.96130162|0.223615972|106.5457267|-0.035880862|-20.94612822|4.960882344|61.18801154|-1.291711016|53.20197882|-17.09606174|2132.9321670000004|369.9216992|-615.4582227000001|989.0070768|0.248298166|5.016799703|9.642697094|4522.989286999999|118.305988|22.74314225|-239.8554499|818.753121|0.0|0.0|0.0|1.0|21.0|2.98|2.48|2.19|0.0|0.0|0.0|1.0|2.0|-3.23|23.0|4.0|-6.73|0.0|1.0|1.0|0.000586|178.0|0.000299|0.0907|2.0|0.0|0.000158|-0.05015|4.1276|4.1276|848.58|300.38|300.38|374.88|0.64893|-1004.385302|0.2336|-0.16958|3.0415|-0.21973|0.02665292|-1004.432889|6.0|8.2218|8.2218
20_a31|0.0|1|1|1|3.3852303|0.0|0|0|0.0|0.0469387759999999|-0.009722467|-0.057200812|0|0.03995614|-0.013040402|2.114008068|-0.476400874|-0.003484915|3|-0.001662219|-0.023477148|-0.0852122769999999|-0.1534110109999999|-0.594513619|0.788133615|0.8602874540000001|0.028036914|0.912372776|0.7507116140000001|1|-53.79798102|-69.0542431|0.2045729339999999|128.1960117|-0.033537774|-43.27297051|7.592555532|75.10345696|-1.542737604|81.35171021|-21.01650877|2576.1287230000003|498.4558574|-966.7594033|1758.762093|0.289292958|8.289864307|15.48343758|5678.167489|181.2859728|29.5712685|-264.0799235|1360.278351|1.0|1.0|1.0|2.0|19.0|6.49|4.38|1.1|1.0|0.0|1.0|1.0|7.0|-5.91|27.0|4.0|-6.39|1.0|0.0|1.0|1.24e-06|0.000493|3.66e-05|0.0146|3.29|0.0|8.86e-06|-0.06065|3.5381|3.5381|1113.19|350.43|350.43|560.67|0.7036600000000001|-1880.538664|0.2011|-0.1483|3.7403|-0.20895|0.0336943|-1880.599777|8.0|8.0862|8.0862
14n_a23|0.0|0|1|1|0.0|0.0|2|0|3.3716621960000004|0.009802461|-0.0068536419999999|-0.027380305|2|0.045165485|0.079559363|0.747533142|-0.376950283|0.010561248|2|0.010508236|0.144230149|-0.110069159|-0.199540201|-0.404569286|0.756252127|0.802854174|0.219354173|0.861597051|0.71381683|1|-39.82324087|-55.70499288|0.10672565|72.12361433|-0.032325501|-37.64460956|12.34358104|97.39429807|-1.648600566|72.09248208|-21.84509525|3014.591033|603.6615822000001|-1114.099858|2195.877777|0.313179459|8.662092555|16.33144958|6740.54932|211.642042|31.80611809|-252.5011125|1622.112023|0.0|1.0|1.0|1.0|26.0|3.42|4.03|2.72|2.0|1.0|0.0|1.0|6.0|-5.63|32.0|5.0|-6.47|0.0|0.0|0.0|2.32e-06|0.0010199999999999|9.57e-06|0.0042299999999999|3.55|0.0|1.3699999999999998e-05|-0.06951|3.4217|3.4217|1209.95|362.35|362.35|575.71|0.6955|-1744.1828670000002|0.4229|-0.1382|5.2196|-0.2077099999999999|0.02300614|-1744.244532|1.0|9.2441|9.2441
5_a15|0.0|0|0|0|0.0|0.0|0|0|0.0|-0.222657379|-0.008878343|-0.044921287|2|0.035982906|0.0729170329999999|0.0|-0.54157893|0.000420839|0|0.003194793|0.1093187759999999|-0.187421793|-0.28098676|-0.340979744|0.8384601770000001|0.704479781|0.092692253|0.74438723|0.7950674740000001|0|-45.57134103|-73.61131563|0.125945852|93.65193084|-0.0273088679999999|-54.73655332|18.03465935|64.12413387|-1.583914356|100.6631306|-20.30656983|2940.77098|649.9369163|-1177.78105|2179.757502|0.491010028|7.795174584|15.1701491|6656.720346|365.1095806|39.89581513|-13.36968593|2313.9572780000003|1.0|1.0|1.0|1.0|24.0|4.92|6.01|2.0|3.0|0.0|0.0|1.0|8.0|-6.16|33.0|6.0|-5.55|1.0|0.0|1.0|6.86e-07|0.000304|2.18e-06|0.000967|4.86|0.0|9.970000000000001e-08|-0.03714|4.3299|3.6257|1272.84|341.96|286.35|629.67|0.70244|-1470.487858|0.0199|-0.14839|4.3576|-0.18553|0.03640044|-1470.55517|13.0|7.8861|7.8861
6a_a31|0.0|1|0|0|3.3855253210000003|0.0|0|1|0.0|0.038376178|-0.01694403|-0.181987023|0|0.0357275129999999|0.08881108|0.0|-0.779425376|-0.013930701|2|-0.010591881|0.1533239019999999|0.0006473469999999|0.001117583|-0.568500407|0.848282918|0.784022685|-0.07385392|0.848080284|0.803505125|0|-77.60012959|-74.23718620000001|0.42783832|251.216265|-0.045153913|-43.59027182|11.79563339|98.49408082|-1.896464366|92.52963742|-26.51328079|2713.694431|335.9594356|-1113.557793|1671.917893|0.307253701|7.516549303|14.408653400000002|5908.282843|180.411907|38.27271371|-226.3518866|1607.453976|1.0|1.0|1.0|2.0|22.0|4.68|3.69|1.13|1.0|0.0|0.0|1.0|4.0|-5.22|28.0|5.0|-6.69|0.0|0.0|1.0|6.09e-06|0.00238|4.55e-05|0.0178|2.8|0.0|4.3200000000000007e-05|-0.05563|3.5428|3.5428|1028.95|349.96|349.96|447.66|0.70416|-1613.1416|0.6404|-0.1428|7.7514|-0.19843|0.04606915|-1613.198178|1.1|5.9586|5.9586
7_a1|0.0|0|0|0|0.0|0.0|1|2|2.307091837|-0.055291895|-0.010040172|0.001018628|1|0.035718954|-0.048878707|0.0|-0.421687222|0.0021597079999999|1|0.004950534|-0.077833285|-0.245732751|-0.391298966|-0.441054548|0.7795049279999999|0.801577133|-0.048198584|0.862051935|0.729621031|0|-40.16416679|-47.35863598|0.289040847|139.2595474|-0.031040669|-22.81733634|8.342261787|404.7836105|-1.179545431|61.72628137|-14.95535873|2150.215999|342.53930230000003|-568.3036318|1466.924404|0.396617144|5.07667644|9.278054953|4519.238270000001|191.0896839|24.78585294|-99.61948195|941.8624118|0.0|0.0|1.0|0.0|17.0|3.43|3.29|1.6|0.0|0.0|0.0|2.0|2.0|-3.16|23.0|4.0|-6.4|0.0|1.0|1.0|0.000696|213.0|0.000195|0.0595|2.48|0.0|0.000698|-0.02433|4.0504|4.0504|864.85|306.1|306.1|365.53|0.69902|-1009.350293|0.2961|-0.16734|4575.0|-0.19167|0.02860499|-1009.398029|0.46|6.3372|6.3372
9n_a24|0.0|1|0|0|2.961528903|0.0|0|0|0.0|-0.2452954769999999|-0.003323852|0.001099755|2|0.024179894|-0.141205159|0.0|-0.182811885|0.008307337|1|0.008809179|-0.22754075|-0.12451554|-0.200646773|-0.225226606|0.786587307|0.7584388259999999|0.048359202|0.804201677|0.755793189|0|-35.21502941|-52.53031811|0.095443402|64.50319929|-0.026905672|-35.50139138|8.042526681|24.72120326|-1.399094961|67.36550766|-18.18357165|2542.730334|611.3234977000001|-945.545726|1361.307012|0.347873491|8.232847909|14.52410167|5356.5828|235.1021924|27.88350328|-205.6223122|1449.942171|1.0|1.0|1.0|1.0|23.0|4.41|4.14|1.42|1.0|0.0|0.0|1.0|7.0|-4.14|29.0|5.0|-6.47|0.0|1.0|0.0|7.2e-05|0.0278|5.14e-05|0.0198|3.07|0.0|8.909999999999999e-07|-0.03818|4.9139|4.1028|1155.03|302.2|252.31|587.05|0.63085|-1238.856882|0.0334|-0.1658099999999999|2.8552|-0.20399|0.03188309|-1238.917278|19.0|7.7212|7.7212
14h_a23|0.0|0|1|1|0.0|0.0|2|0|3.309480899|0.043538466|-0.005921293|0.006191846|2|0.04255787|0.0316908439999999|0.7290938920000001|-0.307907256|0.009895793|2|0.009266617|0.060820238|-0.0686282459999999|-0.131709531|-0.4460845129999999|0.708395022|0.79263722|0.143102066|0.860920386|0.669357479|1|-43.02851162|-54.6468131|0.076569426|51.620282|-0.033774476|-36.84086528|9.990985411|86.83095818|-1.621174834|67.44368679|-22.76950546|3010.418229|622.5428245|-1092.936262|2371.16134|0.246899416|7.833334036|15.0735214|6722.809649|166.45047749999998|30.23434844|-341.2621515|1451.248725|0.0|1.0|1.0|1.0|26.0|3.4|3.89|2.39|1.0|1.0|0.0|1.0|5.0|-5.68|32.0|5.0|-6.62|0.0|0.0|0.0|2.09e-06|0.0009109999999999|1.27e-05|0.00554|3.3|0.0|1.4800000000000002e-05|-0.08532|4.0506|3.6689|1190.62|337.93|306.09|569.53|0.69933|-1721.9314420000003|0.2727|-0.15209|9.7146|-0.2374099999999999|0.02796857|-1721.99264|5.0|8.3468|8.3468
2_a27|0.0|0|0|0|0.0|0.0|2|0|3.250529415|0.09890645|-0.0065894809999999|-0.0609613559999999|2|0.0427777779999999|-0.196529806|1.267636369|-0.276758209|0.009338889|1|0.00988756|-0.337316432|-0.21066171|-0.361571905|-0.475677812|0.639024713|0.796022385|0.137868605|0.8585302370000001|0.60904903|1|-29.42169804|-41.03489597|0.153130039|77.08713259|-0.029261411|-20.65736087|5.020172886|53.58106492|-1.141195033|52.43208086|-14.73047548|2210.487938|426.3224749|-574.4885436000001|1270.627585|0.331537817|5.312170441|9.527176544|4774.521748|166.89932209999998|22.03636323|-169.6109632|859.4181658|0.0|1.0|1.0|0.0|21.0|2.43|2.49|2.42|0.0|0.0|0.0|2.0|2.0|-3.19|24.0|4.0|-6.69|0.0|1.0|1.0|0.000644|204.0|0.0002009999999999|0.0638|2.18|0.0|0.0004599999999999|-0.04933|4.1624|4.1624|906.48|297.87|297.87|420.7|0.55857|-1043.665151|0.3217|-0.16769|4.7049|-0.21702|0.02268519|-1043.715364|13.0|7.8861|7.8861
15_a47|0.0|1|1|1|2.9226792460000004|0.0|0|0|0.0|-0.164258919|-0.00516949|-0.072588375|2|0.042285714|-0.130885389|1.56205245|-0.21194909|-0.0026314909999999|1|-0.002377481|-0.299654464|-0.007670908|-0.017562097|-0.332654104|0.644280611|0.830688568|-0.131424138|0.897881853|0.614613723|1|-45.1562696|-48.36220049|0.208246323|111.3994409|-0.033307714|-25.87091101|4.770072524|0.0|-1.265693121|59.79410145|-17.81765281|2327.320914|423.5412927|-677.0708068|869.1027727|0.288369895|6.984778596|13.37174753|5075.773767000001|154.260803|25.03780079|-226.4191275|951.4364299|1.0|0.0|1.0|2.0|21.0|4.69|5.28|2.83|2.0|0.0|0.0|1.0|3.0|-4.89|25.0|4.0|-5.76|0.0|0.0|1.0|1.29e-05|0.00455|1.41e-05|0.00499|3.8|0.0|1.14e-06|-0.0591799999999999|4.3312|4.0594|930.51|305.43|286.26|419.75|0.68008|-1527.265523|0.0759|-0.16762|2.2271|-0.2268|0.03425526|-1527.316555|16.0|7.8|7.8
13d_a5 (GW788388)|0.0|1|0|0|2.945204608|0.0|0|1|0.0|-0.0959854909999999|-0.005668173|-0.009710199|3|0.027375887|-0.092509033|0.0|-0.33442223|0.002956745|1|0.003668464|-0.14893897|-0.010147323|-0.016337128|-0.3706975529999999|0.7333482170000001|0.78479342|0.024905619|0.834800344|0.71006207|0|-57.42492153|-55.87383979|0.2258962769999999|149.40573999999998|-0.0291837579999999|-36.95444874|6.374277851|44.69922692|-1.605106706|70.45205183|-19.30187193|2834.036315|511.985152|-1061.602956|1377.863026|0.330817879|8.077599766|15.788837|6122.792779|218.7999323|28.84397435|-223.7910275|1586.418589|0.0|1.0|1.0|2.0|23.0|4.56|4.11|1.37|1.0|0.0|0.0|1.0|6.0|-4.35|32.0|5.0|-6.94|0.0|0.0|1.0|4.429999999999999e-05|0.0189|4.5e-05|0.0192|2.75|0.0|6.16e-07|-0.05542|4.6091|4.1706|1206.73|297.28|269.0|532.01|0.48848|-1390.294368|0.1549|-0.17299|2.4867|-0.22841|0.04130059|-1390.355751|18.0|7.7447|7.7447
3h_a32|0.0|1|1|1|3.579396967|0.0|0|0|0.0|0.01077056|-0.005281944|-0.008243901|0|0.037731481|0.014517903|2.243113495|-0.269379119|0.002101838|3|0.003284804|0.025035542|-0.071193103|-0.122769653|-0.531669815|0.84279263|0.7926338540000001|-0.169197453|0.834881529|0.8030743229999999|1|-44.97387528|-55.27575363|0.12119737|75.87946135|-0.027590124|-34.60714056|4.372100625|0.0|-1.324325944|62.63332945|-17.27367301|2398.020434|550.2022886|-829.1363044|2911.160989|0.226505997|8.107034244|13.71739929|5187.525619|141.8112711|22.33200639|-342.4592076|1071.936307|1.0|1.0|1.0|1.0|19.0|8.11|6.24|2.64|2.0|0.0|0.0|1.0|7.0|-8.23|26.0|3.0|-4.29|1.0|0.0|1.0|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|0.000273|6.12|0.0|1.29e-06|-0.05318|3.5552|3.5552|1127.45|348.74|348.74|578.86|0.70257|-1790.440663|0.2926|-0.1474099999999999|3.5952|-0.20059|0.02690554|-1790.5004850000005|7.0|8.1549|8.1549
16e_a32|0.0|1|1|1|3.343660084|0.0|0|0|0.0|0.180914799|-0.0154404319999999|-0.06951854|0|0.040982906|-0.04474426|2.080236877|-0.772021601|-0.0048042729999999|3|-0.002310082|-0.079817994|-0.123297852|-0.219947482|-0.698621582|0.804503712|0.86370575|0.096017785|0.91471624|0.7619492790000001|1|-55.957388|-75.36830928|0.209694841|134.6906051|-0.037448344|-48.41036206|9.961663868|39.27920316|-1.760072163|90.34923861|-24.05371573|2710.157931|507.6266039|-1130.524639|3376.1299740000004|0.297773438|6.573687662|12.15001203|6142.277629|191.2650034|34.2534974|-259.78720209999994|1609.914378|1.0|1.0|1.0|2.0|19.0|6.03|4.6|1.12|3.0|0.0|1.0|1.0|8.0|-6.59|28.0|5.0|-6.15|1.0|0.0|1.0|2.58e-07|0.000107|1.7899999999999998e-05|0.0074099999999999|3.76|0.0|1.73e-05|-0.0505899999999999|3.6214|3.6214|1130.95|342.37|342.37|552.79|0.7022|-1955.766505|0.2858|-0.14991|3.2372|-0.2005|0.02792775|-1955.827194|7.0|8.1367|8.1367
18_a15|0.0|0|0|0|0.0|0.0|0|0|0.0|-0.020185809|-0.006149666|-0.090130715|2|0.037948718|-0.094812415|0.0|-0.319782642|-0.001044324|0|0.000539978|-0.190640601|-0.072506962|-0.145790726|-0.431836192|0.660075777|0.7162974740000001|-0.0374132629999999|0.765450925|0.645117465|0|-41.31992544|-55.48918283|0.163771093|100.159876|-0.035181092|-33.93632895|2.672871589|1.833724661|-1.723873519|60.86009645|-21.51621375|2541.440611|511.4247108|-1054.294474|2510.854462|0.132569119|5.990767063|10.2545953|5705.360332|81.07723009|24.80452821|-449.4301265|1215.421882|1.0|0.0|1.0|1.0|24.0|5.68|6.86|3.6|2.0|0.0|0.0|1.0|5.0|-6.16|29.0|4.0|-4.8|1.0|0.0|1.0|6.86e-07|0.000265|1.18e-06|0.0004559999999999|5.42|0.0|4.01e-08|-0.03581|4543.0|3.8232|1110.18|324.29|272.91|535.02|0.70427|-1265.556558|0.0066|-0.1579|4.2476|-0.19371|0.03989594|-1265.614679|129.0|6.8894|6.8894
13c_a5|0.0|1|0|0|2.944180713|0.0|0|1|0.0|-0.2071929139999999|-0.005082338|-0.0090268969999999|3|0.024822695|-0.010689086|0.0|-0.284610951|0.005288472|1|0.006110714|-0.017427549|-0.092592608|-0.150963534|-0.324868153|0.705487111|0.770478689|0.003545487|0.822789227|0.6775573359999999|0|-50.97293525|-50.50012762|0.19980328|131.7396496|-0.025039414|-33.29709668|10.06137448|51.93687546|-1.302049531|70.46156718|-16.50965711|2793.480751|527.6071331999999|-858.5021696|1235.709541|0.448671765|8.492261628|15.90846721|5989.714507|295.8302846|29.94524142|-67.68621352|1557.152554|0.0|1.0|1.0|1.0|23.0|4.23|3.29|1.16|1.0|0.0|0.0|1.0|5.0|-3.55|31.0|5.0|-7.28|0.0|0.0|1.0|0.0002839999999999|0.1169999999999999|0.000109|0.0446|2.15|0.0|3.36e-06|-0.05615|4706.0|4.2145|1153.36|294.18|263.46|513.33|0.51479|-1351.008469|0.1666|-0.17324|2.3276|-0.22939|0.03747691|-1351.067237|123.0|6.9101|6.9101
11b_a31|0.0|1|0|0|3.248213341|0.0|0|1|0.0|0.078614731|-0.01950528|-0.172248605|0|0.043380952|-0.078907688|0.0|-0.838727032|-0.014385937|2|-0.010716217|-0.129901143|-0.101934423|-0.16780872|-0.564706551|0.833717183|0.834596039|0.067031897|0.889561759|0.7943850720000001|0|-80.0942166|-82.80602396|0.454541246|253.1028809|-0.044612791|-46.10900197|11.70737909|87.78853803|-1.784511651|100.3071755|-24.84180719|2410.572158|303.7286124|-993.6722875|1756.711832|0.330276165|6.83089364|12.96936635|5202.545866|183.9081702|37.09261324|-189.0151528|1483.70453|1.0|1.0|1.0|2.0|16.0|4.67|3.25|0.79|1.0|0.0|0.0|2.0|5.0|-4.74|25.0|6.0|-6.73|0.0|0.0|1.0|1.82e-05|0.00649|0.000178|0.0637|2.46|0.0|0.00128|-0.03574|3.8437|3.8437|969.71|322.57|322.57|479.66|0.70073|-1519.909742|0.2634|-0.15936|3.2104|-0.1951|0.04215313|-1519.967224|0.53|6.2757|6.2757
4c_a49|0.0|0|0|0|0.0|0.0|1|1|2.102052126|-0.048954892|-0.0057600559999999|-0.044371138|2|0.03583878|-0.099764463|1.78683516|-0.339843311|0.001379959|1|0.00202792|-0.163476035|-0.001005604|-0.001647802|-0.412652341|0.7745214140000001|0.7796063109999999|-0.052237757|0.826523164|0.752601535|1|-56.5385923|-55.59622798|0.23840176|153.60017230000005|-0.029809452|-35.82016427|5.014223225|59.70585149|-1.639519861|66.77901229|-19.20596967|2719.702873|490.6910965|-1056.328332|1683.872161|0.275946172|8.474369008|16.089682800000002|6046.668361|177.78970959999998|26.5256103|-288.71184960000005|1458.908567|1.0|1.0|1.0|2.0|21.0|3.55|3.19|1.47|1.0|0.0|0.0|1.0|7.0|-3.5|31.0|5.0|-7.53|0.0|0.0|1.0|0.000314|0.13|0.000265|109.0|1.81|0.0|4.4e-06|-0.0623299999999999|5.74|3.8067|1199.04|325.7|216.0|533.87|0.67789|-1332.336755|0.0821|-0.15925|3.4931|-0.22158|0.03969431|-1332.398001|255.0|6.5935|6.5935
1e_a5|0.0|1|0|0|2.953259375|0.0|0|0|0.0|-0.260066152|-0.001975193|-0.009075016|2|0.027873016|-0.080321049|0.0|-0.084933308|0.008031558|1|0.007357977|-0.133677441|0.034752304|0.0578378779999999|-0.201027861|0.71274658|0.771487328|0.045376705|0.834250802|0.6977404359999999|0|-35.30075748|-36.22202792|0.1194205|62.03846573|-0.0278901329999999|-18.81719677|2.317577542|0.0|-1.115605324|44.38364879|-14.48881117|2107.092939|457.4574833|-579.5524467|827.4861275000001|0.2526063739999999|6.41473183|12.39753333|4342.827698|131.2279879|19.38578369|-257.0399733|775.4313476|1.0|0.0|1.0|1.0|23.0|4.99|4.51|2.13|0.0|0.0|0.0|1.0|3.0|-4.25|24.0|3.0|-5.77|0.0|1.0|1.0|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|3.43|0.0|1.21e-06|-0.04186|4746.0|4.4292|935.47|279.92|261.24|427.87|0.51802|-990.471803|0.1355|-0.18105|1916.0|-0.22291|0.0313740589999999|-990.522307|191.0|6719.0|6719.0
17_a20|0.0|1|0|0|3.445659565|0.0|0|0|0.0|-0.064380628|-0.005457467|0.00038506|3|0.0388043479999999|0.065447136|1.652760156|-0.28924577|-0.000495713|1|0.000922796|0.1134578219999999|-0.116922879|-0.202695123|-0.456415963|0.760575852|0.7494736590000001|-0.131511077|0.812578598|0.71987165|1|-41.75129828|-53.38406095|0.0879464559999999|57.67438055|-0.0315649079999999|-35.00871763|6.4647747870000005|10.50834496|-1.5466805119999998|64.39681425|-20.699942|2761.976599|598.1153253|-1014.297158|2210.790304|0.24569612|8.198616089|15.05121151|6012.640572|161.12498630000002|27.44244402|-333.5397332|1344.679757|0.0|1.0|1.0|1.0|27.0|5.8|4.85|1.45|2.0|0.0|0.0|0.0|4.0|-5.36|31.0|5.0|-6.09|0.0|0.0|1.0|4.4e-06|0.0017699999999999|8.35e-06|0.00336|3.75|0.0|2.9e-08|-0.0706799999999999|3.3926|3.3926|1157.26|365.45|365.45|543.09|0.69839|-1291.692325|0.2977|-0.14021|3.9703|-0.21089|0.03030655|-1291.752049|2.25|5.6478|5.6478
6d_a40|0.0|0|0|0|0.0|0.0|1|2|1.695192271|0.12627602|-0.015362927|-0.091548968|0|0.039160494|-0.104206961|0.683786612|-0.722057579|-0.005066797|2|-0.00448098|-0.249967637|-0.025143559|-0.0603134|-0.624951805|0.6224555620000001|0.8361555479999999|-0.039077432|0.8988141140000001|0.604211552|1|-73.59650182|-76.51205671|0.336329628|215.22657540000003|-0.050049893|-48.96216855|7.108696385|38.04267542|-2.15214542|85.47607798|-32.02830281|3063.227702|424.7009165|-1377.2170210000002|3212.360755|0.13994759|6.908972922999999|12.08146906|7436.576348|89.55631|37.23994308|-460.8148719|1601.317552|1.0|1.0|1.0|1.0|14.0|4.8|3.63|2.01|2.0|2.0|1.0|2.0|5.0|-7.21|30.0|6.0|-6.36|1.0|0.0|1.0|6.18e-08|2.85e-05|7.1e-06|0.00327|3.87|0.0|0.0226|-0.09462|2.9559|2.9559|1111.69|419.45|419.45|511.88|0.6624800000000001|-2470.62267|0.3518|-0.11938|7.8884|-214.0|0.03556489|-2470.684323|1.0|8.9208|8.9208
3e_a32|0.0|1|1|1|3.501917045|0.0|0|0|0.0|0.015619823|-0.006553709|-0.058503168|0|0.044949495|-0.057366352|2.220794149|-0.275255791|0.000655875|3|0.002004382|-0.1046390059999999|-0.076494363|-0.1395294259999999|-0.551661318|0.8315372|0.8046468659999999|-0.061561535|0.85921771|0.77923808|1|-39.56206964|-53.92151824|0.131830389|71.04473954|-0.030786645|-29.05885545|3.608094688|0.0|-1.200679139|60.86894767|-16.59123638|2212.661182|467.865447|-647.0582188|1732.3689949999998|0.224744634|5.863649531|10.68709999|4827.877259000001|121.1171726|21.40099522|-296.6758413|834.6388134|1.0|1.0|1.0|1.0|19.0|6.8|5.24|1.94|1.0|0.0|0.0|1.0|3.0|-6.52|23.0|3.0|-5.2|0.0|0.0|1.0|3.02e-07|0.000103|6.6e-06|0.00225|4.47|0.0|4.13e-05|-0.0534399999999999|3.5589|3.5589|956.67|348.38|348.38|456.76|0.7025399999999999|-1672.576776|0.2914|-0.14754|3.4537|-0.20098|0.02588637|-1672.62984|8.0|8.0862|8.0862
