molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|BCUTs-1|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PNSA3|PNSA5|PPSA3|TPSA_x|WPSA3|RPCS|FNSA1|DPSA5|GeomPetitjeanIndex|TASA|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
16h_a32|0.0|1|1|3.340888605|0.0|0|7.765993078999999|0.609420754|5.733341277|-0.098975084|0.039958333|2.075726759|-0.7828009570000001|-0.0048042729999999|10.31100268|3|3|-0.002310082|-0.1234671109999999|-0.123297852|0|-0.003188883|0.7619492790000001|0.7991915079999999|-0.081151869|-0.121464999|-51.56009529|-77.17316899|13.31708433|127.5843068|8.461051377999999|35.90298920000001|0.7359051059999999|90.15529448|0.459750275|507.7688359|3282.554439|-15.6485794|0.2640948939999999|12.42028916|0.850995852|6151.056721|167.7935207|-299.7661014|1573.02555|12.98212548|1.0|1.0|1.0|1.0|3.61|3.45|-7.0|5.86|4.6|149.27|1.12|2.0|111.95|1.0|-6.48|5.0|-6.22|413.52|1.0|0.0|1.0|3.74|0.000136|1.7800000000000002e-05|0.0073599999999999|3.66|0.0|-0.05028|3.6182|3.6182|-1955.99895|679.82|1130.4|342.67|0.2914|342.67|556.05|0.70219|-1955.772465|0.2914|-0.2|0.02818755|-1955.832545|4.2275|9.0|8.0655
12b_a36 (EW-7197)|0.0|0|0|3.3685352889999995|0.0|0|7.412764017000001|1.2970445309999998|5.351858133|-0.082283951|0.040899471|0.0|-0.439429998|-0.002526241|10.96052467|1|1|-0.000673716|0.059005046|-0.101303149|1|-0.001567914|0.698414933|0.7635183720000001|-0.081357853|-0.10866747|-50.90136206|-67.98756422|13.41367899|147.9542111|8.392238798|5.958751634|0.746747352|80.95733534|0.45988432|477.6935927|2338.370858|-15.31305729|0.253252648|12.52485821|0.851455231|6096.459089|158.4469629|-308.7538779|1638.808832|12.96977113||||||||||||||||||||||||||||-0.04975|3.8475|3.7725|-1332.180029|659.48|1104.61|328.66|0.4491|322.25|486.64|0.6824899999999999|-1331.9479310000002|0.0197|-0.20546|0.03202977|-1332.005651|7.3101|7.0|8.1549
12y_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|0.604984019|5.351858133|-0.037335306|0.044197531|0.0|-0.353814891|0.00604028|10.31162818|1|1|0.006346396|-0.153680104|-0.053700437|1|-0.05346283|0.803183654|0.8489185109999999|-0.070903795|-0.091248521|-47.598277|-61.25585229|10.05775555|101.4221952|6.751850651|0.0|0.820108145|69.55490151|0.445723724|569.8856940000001|2411.415644|-15.70095045|0.179891855|14.55517927|0.804154433|6301.067405|120.7628216|-429.782246|1568.540572|8.299049218|1.0|1.0|1.0|0.0|4.86|0.0|-7.38|4.87|3.23|81.65|3.25|2.0|137.21|0.0|-6.04|4.0|-5.64|426.54|0.0|0.0|0.0|3.19|0.00039|3.48e-06|0.00148|4.6|0.0|-0.05065|5.1973|3.4718|-1654.41361|728.75|1227.82|357.11|0.2173|238.56|585.59|0.30617|-1654.125015|0.1489|-0.19815|0.0311422|-1654.190369|5.1209|22.0|7.6576
7g_a8|0.0|0|0|3.095238804|0.0|1|7.535296702|1.39137419|5.4161004020000005|-0.067360394|0.0448526079999999|0.0|-0.481134236|-0.00087806|10.9431888|1|1|0.0002620309999999|-0.065174707|0.021974492|0|0.098510683|0.606087461|0.699376143|-0.107714754|-0.1122315669999999|-64.55562181|-67.26263865|19.08352484|180.1699331|11.43714084|56.75323443|0.806738465|78.41805331|0.470618047|419.1502102|2079.55195|-16.4912131|0.193261535|14.3346384|0.8889952590000001|6293.364606|115.825531|-367.6690814|1500.768277|11.15541466|1.0|1.0|1.0|0.0|3.29|3.32|-7.91|4.94|4.66|80.04|3.4|2.0|108.0|0.0|-5.78|5.0|-5.63|399.37|0.0|0.0|1.0|4.14|0.000667|3.59e-06|0.00143|4.38|0.0|-0.06621|3.7874|3.7874|-1374.493069|620.67|1053.9|327.36|0.5165|327.36|507.78|0.62073|-1374.291597|0.5165|-0.22129|0.03974865|-1374.3479960000002|12.9547|21.03|4.6772
4q_a46|0.0|0|0|0.0|0.09591943|1|7.832410927000001|1.131262631|5.587248657999999|0.004704245|0.0462962959999999|0.0|-0.066250447|0.012173202|10.96363644|1|1|0.012222698|-0.019471024|-0.1214838219999999|2|-0.15266708|0.703627625|0.913550004|-0.052170875|-0.070035423|-29.12008262|-39.09149156|8.099124333999999|48.25357162|4.520667361|72.14599138|0.61955726|49.37907349|0.487775649|509.9138517|1491.412605|-6.545879136|0.38044274|11.78798551|0.952269544|4992.497361|212.350744|-133.46593529999998|946.4377411|10.28758193|1.0|1.0|1.0|1.0|3.95|3.16|-6.94|4.09|4.09|52.83|1.75|0.0|102.63|0.0|-3.41|4.0|-6.54|348.44|0.0|1.0|0.0|3.15|135.0|0.000129|0.0449|2.65|0.0|-0.03042|4.5296|4.5296|-1108.751283|606.7333|1043.05|273.72|0.1432|273.72|510.13|0.69002|-1108.511662|0.1432|-0.2207199999999999|0.02185677|-1108.566571|3.2968|743.0|6129.0
47a_a18|0.0|0|0|0.0|0.0|0|7.03438793|0.403918489|4.844187086|-0.18843247|0.033641026|0.0|-0.464122017|-0.005483379|10.35082811|0|0|-0.000633273|0.066507683|-0.232940071|0|-0.008965701|0.792293789|0.778790861|-0.082855697|-0.099310031|-67.93456546|-81.42570819|11.58086543|181.3725215|9.49531639|110.0917322|0.7936193709999999|93.5899242|0.483193636|638.5417107999999|2250.179086|-24.3591435|0.2063806289999999|19.74153879|0.934960691|8405.670404|169.2144153|-481.4854016|2770.212274|12.16421601|1.0|1.0|1.0|1.0|4.97|0.0|-8.27|0.48|3.35|123.06|1.85|3.0|158.24|1.0|-6.74|5.0|-6.49|547.67|0.0|0.0|0.0|2.02|9.9e-05|2.62e-06|0.00143|4.44|0.0|-0.05191|3.1947|3.1947|-2098.807018|874.47|1536.87|388.09|0.6094|388.09|813.01|0.69508|2098.280307|0.6094|-0.18291|0.0339441|-2098.359766|3.0133|1.0|9.0
19c_a38|0.0|0|0|3.332128134|0.0|0|7.412764017000001|1.297043851|5.351858133|-0.04575843|0.04508642|0.0|-0.449745181|-0.004442319|10.95429182|1|1|-0.002443797|0.04814981|-0.09493054|1|0.073931688|0.6885713729999999|0.7591916240000001|-0.0918007669999999|-0.108301657|-57.79749770000001|-68.18641054|15.30924906|151.612258|9.638658988|4.848162625|0.7187071909999999|82.74311399|0.477803802|477.9848537|2660.812979|-15.15175311|0.281292809|13.36189552|0.914989047|6618.350708|177.10114030000005|-275.39483110000003|1707.726604|14.55670345|1.0|1.0|1.0|1.0|4.84|3.0|-6.92|3.17|2.42|105.02|1.76|1.0|130.41|0.0|-4.35|5.0|-7.13|426.45|0.0|0.0|0.0|2.57|19.0|7.55e-05|0.0322|2.5|0.0|-0.05691|5.8832|3.8322|-1424.42734|652.09|1138.6|323.53|0.2961|210.74|517.28|0.2597|-1424.1880119999998|0.1417|-0.21303|0.03740877|-1424.247603|3.2846|9.0|8.0348
14b_a50|0.0|1|1|0.0|0.0|2|7.934155233999999|1.267593742|5.82008293|0.0228205129999999|0.030219907|2.115127752|-0.255822608|0.010215823|10.94501788|2|2|0.011249462|-0.106938404|-0.1786649189999999|1|0.030057537|0.71456262|0.904076348|-0.050362464|-0.076674952|-33.02344264|-50.27694576|14.70317076|62.89861413|9.64109526|192.8987555|0.637281054|64.58491917|0.445384689|592.81677|2984.248708|-10.98912227|0.362718946|11.45638132|0.8030515570000001|6737.145102|237.8403928|-180.03459850000002|1577.857852|14.30797341|1.0|1.0|1.0|1.0|4.64|3.64|-6.86|3.72|4.81|66.99|2.32|2.0|128.39|0.0|-4.6|5.0|-6.5|441.52|0.0|1.0|0.0|3.6|0.0111|1.6800000000000002e-05|0.0074099999999999|3.51|0.0|-0.02486|5.2834|4.0775|-1431.068494|718.64|1253.87|304.07|0.1637|234.67|533.25|0.55594|-1430.72987|0.1373|-0.1936|0.03081037|-1430.7933859999998|6.7927|6.58|5.1818
15c_a10|0.0|0|0|0.0|0.0|1|7.535296702|1.343850105|5.4161004020000005|0.040869377|0.034807692|2.063253638|-0.153072705|0.01143745|10.92970798|1|1|0.012271987|-0.101214571|-0.226679901|2|-0.03167553|0.733973277|0.904458517|-0.046967376|-0.072537853|-32.5870313|-50.32840842|10.2013281|66.28884934|7.077912953999999|136.2098503|0.528228415|66.5866765|0.449308156|627.5338454|1817.047455|-9.275357237|0.471771585|15.6886947|0.8158976029999999|6673.826433|327.3258326|-39.17102961|1619.721543|16.25826809|0.0|1.0|1.0|1.0|3.85|4.09|-7.79|3.77|2.97|59.31|1.74|1.0|141.96|0.0|-3.85|6.0|-6.99|454.57|0.0|1.0|0.0|3.1|0.0646|2.68e-05|0.0122|2.94|0.0|-0.04724|5.5913|3.6709|-1450.241475|762.21|1318.35|337.75|0.3939999999999999|221.75|595.63|-0.26999|-1450.139335|0.0|-0.19463|-0.25919486|-1450.201574|4.8283|0.1|7.0
4_a47|0.0|0|0|0.0|0.0|0|0.0|1.304464196|0.0|-0.121159855|0.038479532|1.42341819|-0.3692130839999999|-0.007295208|10.93671044|0|0|-0.006506051|-0.247195952|-0.017555555|2|-0.095209424|0.8124901999999999|0.874200878|-0.07804769|-0.092556319|-42.46254967|-50.35610033|4.22896799|68.44214684|2.300808176|0.0|0.806604393|57.78603076|0.402148382|475.6168721|1528.797085|-10.43683449|0.193395607|10.818777699999998|0.67265584|5254.939281|105.2186243|-333.62177030000004|998.8757964|7.429930428|1.0|0.0|1.0|1.0|2.75|3.01|-8.79|4.83|5.71|58.04|3.1|2.0|106.52|0.0|-5.92|3.0|-4.99|361.82|0.0|0.0|1.0|4.32|0.0004379999999999|2.31e-06|0.0008359999999999|4.96|0.0|-0.05606|5.7708|3.73|-1509.453558|576.9|988.42|332.4|0.2304|214.85|432.89|0.45947|-1509.262887|0.2221|-0.21076|0.03342033|-1509.3147789999998|5.4892|32.0|7.5
13j_a6|0.0|0|0|3.409065702|0.0|0|7.412764017000001|1.430640326|5.351858133|-0.154502515|0.041728395|0.0|-0.855284356|-0.011017781|10.95129557|1|1|-0.007703306|0.121750719|-0.045418125|1|-0.063948098|0.830577798|0.6229641429999999|-0.120219472|-0.129511589|-80.33128667|-86.54032868|20.78979124|251.937353|13.89184843|114.6910805|0.7841668409999999|99.85109065|0.433600896|416.2679342|2634.320708|-20.73032827|0.215833159|15.43329684|0.765539515|6276.316063|144.22085800000002|-379.7635712|2096.832152|13.31076198|1.0|1.0|1.0|1.0|3.56|2.26|-8.5|4.16|3.54|115.15|1.18|1.0|120.17|0.0|-5.03|5.0|-6.81|427.46|0.0|0.0|1.0|2.82|0.00398|3.28e-05|14.0|2.95|0.0|-0.0488899999999999|3.6504|3.5599|-1426.5532050000002|712.52|1196.6|348.28|0.2857|339.64|555.0|0.69993|-1426.272674|0.0259|-0.19491|0.03242949|-1426.335207|10.9731|262.0|6.5817
26_a47|0.0|1|1|0.0|0.0|1|6.86171134|1.304328272|4.727387819|-0.200192886|0.045681818|0.956774672|-0.544056455|-0.0098410169999999|10.94972213|1|1|-0.008325552|-0.24731748|-0.035472095|2|-0.11288313|0.651797437|0.7104381999999999|-0.098127284|-0.101679756|-57.01987795|-59.08415114|12.13564316|168.2587945|7.0517889060000005|60.07342336|0.717639177|73.39007585|0.474969855|412.8219782|1341.904566|-13.07911017|0.282360823|13.22794532|0.90465254|5994.406615|164.0744453|-252.9318822|1317.300461|14.3059247|0.0|1.0|0.0|1.0|3.13|2.66|-7.22|2.84|4.68|98.72|2.59|1.0|104.8|0.0|-4.86|5.0|-6.51|396.81|0.0|0.0|1.0|3.18|0.00545|2.77e-05|11.0|3.12|0.0|-0.06279|4.7963|3992.0|-1696.096597|592.84|1006.59|310.58|0.3197|258.5|443.78|0.50921|-1695.9387359999998|77.0|-0.22921|0.02111593|-1695.993821|4.8242|13.0|7.9
8_a1 (SB-202620)|0.0|0|0|3.296085365|0.0|0|6.86171134|1.4323973840000002|4.727387819|-0.226277123|0.037578348|0.0|-0.606562911|-0.012672753|10.94957568|1|1|-0.0106277489999999|-0.095271547|-0.019835038|1|-0.042789124|0.658433571|0.648967503|-0.117682533|-0.105271458|-66.76765693|-59.72618401|8.809217494|199.1596945|4.997944864|64.70432539|0.7742395870000001|70.8721358|0.4564697679999999|368.1943149|1736.664204|-13.22376193|0.225760413|13.67402758|0.839824062|5170.286136|128.0860757|-311.18185800000003|1234.267739|11.1459518|1.0|0.0|1.0|0.0|2.74|2.21|-8.02|4.86|5.06|78.87|2.78|2.0|99.61|0.0|-4.94|5.0|-5.94|359.35|0.0|0.0|1.0|3.7|0.0041|1.98e-05|0.00713|3.6|0.0|-0.0736899999999999|3.4052|3.4052|-1223.279021|586.27|977.87|364.11|0.5339|364.11|460.4|0.7026600000000001|-1222.9606720000002|0.5339|-0.2105199999999999|0.16177304|-1223.014114|5.5005|0.4|6.3979
19d_a38|0.0|0|0|3.314284769|0.0|0|7.412764017000001|1.297043205|5.351858133|-0.17467835|0.04572104|0.0|-0.6999264340000001|-0.011156837|10.95446448|1|1|-0.00835812|0.041924146|-0.060668296|1|0.111104525|0.730686013|0.63167949|-0.116424545|-0.1248815919999999|-74.84120843|-80.2776536|15.53007152|236.7675313|9.98319831|115.6739235|0.7494816990000001|94.84426896|0.478151237|406.0626253|2995.494247|-18.15727844|0.250518301|13.52121974|0.916264002|6934.7619620000005|161.0407189|-320.7487188|2035.106956|14.56661536|0.0|0.0|1.0|0.0|4.91|2.38|-6.41|2.34|1.65|124.32|1.65|1.0|133.79|0.0|-3.87|5.0|-7.84|444.46|0.0|0.0|0.0|1.94|0.0594|0.0002399999999999|107.0|1.65|0.0|-0.05091|5.3771|3.6586|-1500.898316|679.08|1171.77|338.89|0.3167|230.58|517.77|0.3356699999999999|-1500.621723|0.0699|-0.20145|0.04735828|-1500.683599|10.6621|11.0|7.9586
47n_a18|0.0|0|0|0.0|0.0|0|7.03438793|1.251175627|4.844187086|-0.057061805|0.032169312|0.0|-0.609196374|0.000271488|10.94702025|0|0|0.001705837|0.026244774|-0.172015161|0|-0.09714337|0.711628292|0.792429396|-0.079299822|-0.091185806|-65.43887366|-75.24728669|8.759783644|171.2889916|7.228646444|47.476904100000006|0.783921929|86.44740177|0.482565384|653.9193397999999|2052.393389|-21.77346199|0.216078071|20.17045476|0.932611327|7909.580851999999|178.30942439999998|-468.58948260000005|2591.682495|11.20011508|1.0|0.0|1.0|1.0|4.69|0.0|-9.76|3.67|3.31|105.6|2.72|3.0|162.18|1.0|-6.02|4.0|-6.68|539.67|0.0|0.0|0.0|2.76|0.000511|5.7e-06|0.00308|4.1|0.0|-0.0525299999999999|3.2028|3.2028|-1743.3283440000002|879.92|1565.37|387.11|0.5056|387.11|799.02|0.6914600000000001|-1740.5852670000002|0.5056|-0.18391|0.02839695|-1740.663577|3.3568|64.0|7.1938
19f_a38|0.0|0|0|3.3320764830000003|0.0|0|7.412764017000001|1.297044434|5.351858133|-0.084341564|0.041808786|0.0|-0.4228801179999999|-0.002526241|10.96083376|1|1|-0.000673716|-0.017421394|-0.101303149|1|-0.075025988|0.698414933|0.750875987|-0.085318318|-0.111307609|-54.50401599|-71.10679028|13.4639011|159.14822980000002|8.601162122|12.14075726|0.734437553|84.35196967|0.453960261|479.6831205|2846.860803|-15.44458393|0.265562447|11.28936331|0.8313685409999999|6115.273372|169.6496169|-299.5321167|1645.906354|13.24517938|1.0|1.0|1.0|1.0|4.82|2.48|-6.86|3.13|2.55|81.23|2.4|1.0|125.69|0.0|-4.14|4.0|-6.77|401.44|0.0|0.0|1.0|2.67|29.0|6.77e-05|0.0272|2.78|0.0|-0.05735|5.3197|3.4422|-1332.190216|653.22|1105.62|360.19|0.3205|233.07|495.68|0.38086|-1331.945195|0.0019|-0.20104|0.02936908|-1332.004601|7.1655|73.0|7.1397
4i_a46|0.0|0|0|0.0|0.19654443|1|7.825245291|1.1346370959999998|5.587248657999999|-0.018872727|0.049498645|0.0|-0.127450387|0.012211602|10.94638684|1|1|0.011931187|-0.133434195|-0.060809732|1|-0.0656636|0.7172344890000001|0.940780437|-0.058565229|-0.075208437|-33.08099617|-42.48203383|8.847405392999999|33.45060163|4.997521397|70.55661087|0.763831778|49.04951810000001|0.406629719|531.4066842|2253.484644|-7.998762108999999|0.2361682219999999|10.47951666|0.685288314|4893.587424|133.40134070000002|-298.0546045|945.4890404|6.567484272000001|1.0|1.0|1.0|1.0|3.88|3.5|-7.3|4.79|5.07|39.94|3.06|1.0|105.43|0.0|-4.94|3.0|-5.31|347.45|0.0|1.0|1.0|4.16|0.00403|9.13e-06|0.00317|4.38|0.0|-0.01646|5.3987|4.4232|-1092.730494|611.74|1058.5|280.31|0.2805|229.66|546.24|0.41877|-1092.473422|0.1421|-0.20084|0.02614355|-1092.528145|3.8696|612.0|6.2132
6a_a31|0.0|0|0|3.3855253210000003|0.0|0|7.703007682000001|0.610184884|5.6869753560000005|-0.181987023|0.0357275129999999|0.0|-0.779425376|-0.013930701|10.31170939|2|2|-0.010591881|0.1533239019999999|0.0006473469999999|0|-0.07385392|0.803505125|0.57216168|-0.132158278|-0.126430958|-77.60012959|-74.23718620000001|20.08876284|251.216265|11.79563339|98.49408082|0.6927462990000001|92.52963742|0.478330896|335.9594356|1671.917893|-15.56795422|0.307253701|14.408653400000002|0.916923952|5908.282843|180.411907|-226.3518866|1607.453976|18.29245122|1.0|1.0|1.0|1.0|3.42|2.51|-6.96|4.68|3.69|131.36|1.13|1.0|104.73|0.0|-5.22|5.0|-6.69|390.42|0.0|0.0|1.0|2.96|0.00238|4.55e-05|0.0178|2.8|0.0|-0.05563|3.5428|3.5428|-1613.34153|607.79|1028.95|349.96|0.6404|349.96|447.66|0.70416|-1613.1416|0.6404|-0.19843|0.04606915|-1613.198178|11.2387|1.1|5.9586
12ae_a36|-3.3501500230000003|0|0|3.412870974|0.0|0|7.412764017000001|0.299253957|5.351858133|-0.351827031|0.041555556|0.0|-0.611759277|-0.006862238|10.31810353|1|1|-0.001160331|0.151620635|-0.15024383|1|-0.0931249669999999|0.750657639|0.7162413209999999|-0.085851235|-0.105648609|-63.96145017|-78.71102033|17.78605328|211.4077529|13.25108213|19.97715962|0.6849975640000001|97.76153993|0.465246185|533.6188092|2634.745208|-20.22131065|0.315002436|16.22570287|0.870019385|7331.209763|234.6851816|-275.6561988|2298.140152|19.05051961|0.0|0.0|1.0|0.0|5.03|0.0|-6.87|1.28|2.15|123.75|0.84|1.0|142.02|0.0|-3.85|6.0|-8.03|474.54|0.0|0.0|0.0|1.18|0.0668|0.0001889999999999|0.0897|1.64|0.0|-0.0548899999999999|5235.0|3.8664|-1876.203168|754.15|1281.69|320.67|0.4832|236.84|615.71|0.40141|-1875.897072|0.3366|-0.21149|0.0508577|-1875.963244|8.9297|15.0|7.8239
21_a10|0.0|0|0|0.0|0.0|1|7.535296702|1.343837211|5.4161004020000005|-0.085463279|0.035818182|1.817620533|-0.549176498|0.001533145|10.92966143|1|1|0.002099681|-0.051564917|-0.0236638829999999|2|0.057775125|0.68876002|0.7747854129999999|-0.091053776|-0.084654798|-64.32920271|-59.80834512|13.34776629|159.11338909999998|9.430154402|74.3822498|0.704106635|75.80259699|0.391384102|547.3834282|2701.142106|-16.4322688|0.295893365|13.78215169|0.643072426|7048.414464|209.0477207|-288.401376|1783.785559|15.99425187|1.0|1.0|1.0|0.0|3.5|3.17|-8.71|4.47|5.6|90.13|2.81|2.0|128.59|0.0|-5.77|6.0|-6.07|448.47|0.0|0.0|0.0|4.04|0.0007599999999999|3.12e-06|0.0014|4.17|0.0|-0.06082|5.9596|3.8599|-1485.499561|716.1|1225.01|321.21|0.2574|208.04|517.44|0.4226399999999999|-1485.216871|0.1489|-0.2226|0.03802869|-1485.278495|1.1872|4.8|5.3188
47f_a18|0.0|0|0|0.0|0.0|0|7.03438793|1.251175676|4.844187086|-0.034211867|0.031179487|0.0|-0.477030713|0.0036509859999999|10.94702253|0|0|0.00531392|-0.071877686|-0.264839041|0|-0.009917608|0.745431271|0.838156881|-0.063824969|-0.084851044|-54.18475173|-72.03501774|11.75478965|137.3980967|9.979328976|58.84834254|0.726550657|86.11217859|0.483843526|711.5604361000001|2343.062749|-20.90098811|0.273449343|20.44855806|0.937396993|7870.103594|232.14715330000004|-384.6642262|2676.957843|14.07716085|1.0|0.0|1.0|1.0|4.87|0.0|-9.22|3.22|3.6|88.97|2.79|3.0|164.47|1.0|-6.11|4.0|-6.4|541.68|0.0|0.0|0.0|2.83|0.000421|3.01e-06|0.00163|4.52|1.0|-0.04439|3.0964|3.0964|-1743.375413|908.66|1602.99|400.42|0.5741|400.42|874.24|0.6984600000000001|-1741.724929|0.5741|-0.1724099999999999|0.02902413|-1741.802171|4.4861|9.0|8.0458
1m_a5|0.0|0|0|2.934162514|0.0|0|6.605297921|1.3047206409999998|4.59511985|-0.005518104|0.026339869|0.0|-0.096417794|0.006422789|10.94856032|1|1|0.00520748|-0.118494698|0.042813643|2|0.077347244|0.63664685|0.8823955520000001|-0.070959368|-0.071478865|-37.380714700000006|-37.65438054|4.7571353730000006|61.95289543|2.506013299|0.235629561|0.73847373|46.74648368|0.482646195|464.8375158|841.0375686000001|-8.041608085|0.26152627|13.35855701|0.932913201|4584.808374|137.7695311|-251.2513491|764.8419772000001|9.092103139|1.0|0.0|1.0|1.0|2.69|2.11|-8.63|5.11|4.85|54.46|2.4|1.0|95.5|0.0|-4.52|3.0|-5.71|332.79|0.0|1.0|1.0|3.63|0.00996|1.82e-05|0.00607|3.69|0.0|-0.0507699999999999|4.6678|4.3983|-1410.912452|553.42|926.13|281.89|0.5497|265.61|423.2|0.4527899999999999|-1410.783167|0.2373|-0.22857|0.03223201|-1410.833395|2.4582|43.0|7.3665
21_a12|0.0|0|0|0.0|0.0|0|6.605297921|0.609915045|4.59511985|-0.058516436|0.037992832|0.0|-0.362168355|-0.003879878|10.31140747|1|1|-0.001825446|-0.388196876|-0.116098308|2|-0.061915124|0.859899236|0.84827776|-0.068775342|-0.100098765|-34.60932333|-50.37198585|6.154473157000001|76.35009799|3.097071518|0.0|0.770818357|59.10840872|0.473492395|426.8727514|1080.052791|-9.338859985|0.229181643|11.18947411|0.8993077970000001|4652.242111|115.3294396|-272.5639702|914.8819508|8.736422872|1.0|1.0|0.0|1.0|4.05|2.81|-6.78|4.01|2.25|78.41|1.82|0.0|98.16|0.0|-3.82|4.0|-6.45|319.38|0.0|0.0|1.0|2.68|48.0|0.000173|0.0551|2.53|0.0|-0.0546899999999999|4.6851|3.9971|-1327.479547|539.67|893.17|310.18|0.3665|264.64|397.31|0.59386|-1327.347724|0.1668|-0.22253|0.02758166|-1327.397348|3.2551|22.0|7.6576
4f_a46|0.0|0|0|0.0|0.2096617139999999|1|7.825245291|1.134637108|5.587248657999999|-0.001868546|0.045958333|0.0|-0.053860324|0.012332859|10.96352592|1|1|0.011806162|-0.154986658|-0.079238184|2|-0.2076648489999999|0.69830739|0.934973206|-0.055836642|-0.0674830959999999|-30.29079362|-36.60887321|4.738551282|35.27635517|2.570614463|56.50645576|0.759842275|42.21890747|0.424708366|507.213176|1563.375755|-6.484875252999999|0.240157725|9.828175385|0.7382488140000001|4661.569032|130.2830519|-281.9234274|770.8731021000001|5.6100342670000005|1.0|1.0|1.0|1.0|3.88|3.16|-7.21|4.56|4.71|43.6|2.58|1.0|101.54|0.0|-4.38|3.0|-5.65|332.44|0.0|1.0|1.0|3.76|0.0139|2.62e-05|0.00872|3.77|0.0|-0.02947|4548.0|4548.0|-1033.550809|591.51|1020.33|272.61|0.1719|272.61|493.53|0.69208|-1033.315821|0.1719|-0.2202599999999999|0.02238723|-1033.36869|3.7419|183.0|6.7375
3d_a32|0.0|1|1|3.503398526|0.0|0|7.765993078999999|0.609420786|5.733341277|-0.034290847|0.041161616|2.230648962|-0.269655316|0.000655875|10.31100276|3|3|0.002004382|-0.1131110759999999|-0.076494363|0|-0.069007775|0.77923808|0.892845502|-0.06869526|-0.093187219|-37.19367587|-50.45435743|7.807299836|58.01666174|4.22710649|0.0|0.720540286|59.15151032|0.427813496|483.4133562|1855.167124|-8.405385739|0.2794597139999999|10.75032687|0.747681906|4752.534658|151.30787800000002|-238.8142619|840.275417|8.697152881000001|1.0|1.0|1.0|1.0|3.34|3.11|-7.29|6.97|5.07|110.94|1.94|1.0|97.86|0.0|-6.55|3.0|-5.18|340.47|0.0|0.0|1.0|4.32|9.58e-05|7.36e-06|0.00251|4.5|0.0|-0.05482|3.5105|3.5105|-1672.758552|569.29|959.11|353.18|0.5031|353.18|465.41|0.7035100000000001|-1672.585902|0.5031|-0.19671|0.02457348|-1672.638515|5.1728|8.0|8.0915
47t_a18|0.0|0|0|0.0|0.0|0|7.03438793|1.25117758|4.844187086|-0.161517185|0.03672956|0.0|-0.756664598|-0.006573438|10.94702032|0|0|-0.004985656|0.027313444|-0.068787175|0|0.005590928|0.688453085|0.67203319|-0.119202068|-0.103295568|-79.78154029|-69.13537385|9.415011332|219.5070758|6.301435212|78.43695402|0.804531523|80.00407742|0.49779009|449.789539|1326.524873|-18.17831387|0.195468477|17.48280476|0.991199259|6603.597038|130.8263901|-407.6438346000001|1890.514146|10.86870356|0.0|0.0|1.0|0.0|3.86|0.0|-7.51|2.6|2.93|110.56|1.64|2.0|129.21|0.0|-5.58|4.0|-6.46|441.48|0.0|0.0|0.0|2.15|0.00117|1.7100000000000002e-05|0.0075299999999999|3.57|0.0|-0.06822|3.1164|3.1164|-1470.873743|703.76|1218.95|397.84|0.5502|397.84|601.36|0.6895100000000001|-1470.528808|0.5502|-0.19514|0.03767603|-1470.593659|9.6938|782.0|6.1068
