molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|BCUTs-1|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|nFaHRing|PBF|PNSA3|PPSA3|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
13l_a6|1|0|0|3.433158672|0.0|0|1.4242139390000002|-0.0143011819999999|5.351858133|-0.132667824|0.0408037829999999|0.0|-0.858070925|-0.037558466|-0.086595185|1|1|-0.006280295|-0.045794891|-0.073210645|-0.564860904|0.8694295409999999|0|0.210844002|-82.24617981|20.90615311|0.3569010139999999|248.6104661|-0.0451862259999999|-61.3913735|14.56282911|118.3485042|0.793671137|-2.53042863|103.1523329|2967.923804|447.9705372|-1762.648513|3127.831037|-21.92549054|0.206328863|6462.086665999999|143.7247666|-1227.82747|0.018273048|-409.1314702|741.5222707|12.72865798|1.0|1.0|1.0|1.0|3.0|3.64|0.16|23.0|-8.89|4.55|3.8|115.15|1.39|0.0|124.98|0.0|1.0|7.0|-5.49|33.0|5.0|-6.59|1.0|3.07|0.00144|0.0075599999999999|5.7e-07|-0.04885|3.6675|5.41|-1465.865882|349.26|0.3115|338.07|0.7002|0.70515|-1465.560303|0.0165|-0.14562|7.2582|-0.19447|-1465.624566|385.0|6.4145
12aa_a30|0|0|0|0.0|0.0|0|0.604983643|-0.008848121|5.351858133|-0.028524865|0.043854875|0.0|-0.539735362|0.059360681|-0.007369513|1|1|0.005111479|-0.12254489|-0.207153446|-0.394520145|0.8397577820000001|0|0.418522684|-54.50378741|21.58471858|0.1873486869999999|130.84205079999998|-0.033789461|-49.44198469|15.0745057|0.0|0.630759573|-1.925999268|76.08850600000001|3115.249471|567.5458219999999|-1345.094532|2455.130164|-16.48066156|0.369240427|6944.511023|257.8730361|-939.3977091|0.029670025|-182.6418006|792.3440337000001|20.72118575|1.0|0.0|1.0|1.0|1.0|4.86|0.21|17.0|-6.83|3.94|2.63|100.11|2.2|0.0|140.26|0.0|1.0|7.0|-5.61|33.0|6.0|-6.39|0.0|2.52|0.00113|0.00456|6.720000000000001e-05|-0.04966|5.1925|3.34|-1804.818818|357.9|0.1667|238.78|0.30341|0.68642|-1804.516348|0.1506|-0.1472099999999999|5.8962|-0.19687|-1804.582558|8.0|8.1135
16_a4|0|0|0|0.0|0.0|1|1.398650725|-0.00228637|5.4161004020000005|-0.095499301|0.04501634|0.0|-0.089168424|-0.148022089|0.019290123|1|1|0.006466406|-0.018051608|-0.0513920109999999|-0.214481956|0.490768328|0|0.292255386|-36.11951685|6.761192037000001|0.210153891|103.5057102|-0.033372358|-19.42906425|3.330045338|74.430775|0.832461695|-1.201404885|42.88070889|2101.6948030000003|389.0176968|-591.7200271|1522.164774|-8.095443438|0.167538305|4520.2597670000005|82.51653675|-291.4359638|0.0115138339999999|-327.4903335|322.8922084|5.67083266|1.0|0.0|0.0|0.0|0.0|3.26|0.11|17.0|-6.36|4.49|4.96|30.71|3.44|0.0|85.02|0.0|1.0|2.0|-3.92|23.0|4.0|-5.64|1.0|3.91|0.0371|0.0114|0.000134|-0.03965|4511.0|4.05|-1057.494456|293.41|0.2213|274.85|0.51149|0.54061|-1057.3808390000002|0.1006|-0.17375|1863.0|-0.2134|-1057.429593|343.0|6.4647
14_a4|0|0|0|0.0|0.0|1|1.399909181|-0.001935612|5.4161004020000005|-0.04986736|0.0409444439999999|0.0|-0.069682036|-0.08389836|0.117232935|1|1|0.008943549|-0.016862096|-0.039321879|-0.199315317|0.507307223|0|0.218112446|-29.91067393|5.933038407000001|0.148961754|67.73740575|-0.03015272|-14.69670456|2.697931638|85.72299913|0.768457211|-0.995039765|35.84371234|1911.448021|386.9927769|-452.4746139|1378.961008|-6.23496557|0.231542789|3944.638539|105.2894945|-205.7538638|0.015779688|-244.1511936|280.2639278|7.175500282000001|1.0|0.0|0.0|0.0|0.0|3.14|0.06|17.0|-5.71|3.59|4.09|30.71|2.82|0.0|80.09|0.0|2.0|2.0|-3.4|21.0|3.0|-5.8|1.0|3.2|0.11|0.0295|0.000539|-0.03639|4.5233|3.22|-918.9507745|293.02|0.1864|274.1|0.53298|0.55975|-918.851356|0.1067|-0.17381|2.3797|-0.2102|-918.896242|1.32|5.8794
3c_a49|0|0|0|0.0|0.0|1|1.343850149|-0.004876919|5.4161004020000005|-0.016347266|0.036335697|1.879769411|-0.248722888|-0.05815918|0.0127926339999999|1|1|0.006470561|-0.0612829229999999|-0.101919761|-0.384874446|0.666785606|1|0.501887054|-41.0524769|8.477406111|0.203663616|116.4686425|-0.0252377479999999|-24.24485565|4.8479546860000005|77.29181095|0.637222556|-1.186174159|49.52988301|2521.794855|455.3990518|-678.3346816000001|1667.1178220000002|-8.253567879|0.362777444|5544.351498|207.4607002|-387.9176903|0.021783913|-156.9462939|542.7276591|12.45751629|0.0|1.0|1.0|1.0|1.0|3.18|0.18|21.0|-7.54|3.63|3.87|72.7|1.84|0.0|109.43|0.0|1.0|4.0|-3.45|28.0|4.0|-6.93|1.0|2.86|0.13|0.0505|1.07e-05|-0.0606|5.1584|3.99|-1198.668772|322.71|0.4321|240.36|0.32539|0.6692100000000001|-1198.430306|0.0729|-0.15853|3.6122|-0.21913|-1198.484646|87.0|7.0605
2_a3|0|0|0|0.0|0.0|0|0.605017347|-0.008422099|4.727387819|-0.09743592|0.034166667|2.058239271|-0.311617665|0.09933632|0.036301827|1|1|-0.0045709459999999|0.017902469|0.032450556|-0.568019422|0.899733837|1|0.4551292289999999|-49.07072207|5.601853871|0.249793422|117.2099151|-0.033150466|-20.68016573|2.628543258|74.89956423|0.727984269|-1.127115845|54.67257594|2056.399995|352.0174726|-528.8736235|1314.679398|-7.298882022000001|0.272015731|4446.904467|127.637231|-248.1619888|0.019143348|-213.9529255|330.4083896|8.982583312000001|1.0|1.0|1.0|1.0|1.0|2.97|0.0|21.0|-6.89|4.34|4.01|92.93|1.6|0.0|90.49|0.0|1.0|2.0|-4.75|22.0|3.0|-5.93|1.0|3.06|0.0054|0.0162|3.9500000000000005e-05|-0.06423|5.4397|1.97|-1272.143337|371.73|0.1824|227.92|0.37284|0.69543|-1272.001389|0.0962|-0.14605|4.0121|-0.21028|-1272.04778|3981.0|5.4
9i_a24|1|0|0|2.9199957480000003|0.0|1|1.4281889280000002|-0.005148312|5.209486153|2.01e-05|0.023854167|0.0|-0.190487553|-0.087363979|-0.00532872|2|2|0.005891639|-0.1818753839999999|-0.336939175|-0.32068769|0.783500303|0|0.379687415|-30.56504777|11.87389334|0.173910636|82.21166337|-0.024639839|-15.60091656|5.613069697999999|1.634015079|0.499238289|-0.837754515|42.43894111|2061.729154|390.5119445|-396.0263368|761.9885477000001|-5.506205845|0.500761711|4155.922671|236.7218826|-187.2109987|0.038195951|0.720157264|295.8603625|18.05612763|1.0|1.0|0.0|1.0|1.0|2.76|0.0|22.0|-6.05|2.42|2.72|72.28|0.67|0.0|82.17|0.0|1.0|3.0|-2.6|22.0|4.0|-7.01|0.0|1.73|716.0|228.0|0.000258|-0.0473899999999999|4.6212|1.13|-945.286637|299.06|0.2373|268.3|0.58977|0.6755800000000001|-945.174716|0.0029|-0.17204|7.1135|-0.21943|-945.222448|88.0|7.0555
17a_a50|0|1|1|0.0|0.0|2|1.349854788|-0.002225436|5.82008293|0.009691515|0.034142512|2.189373662|-0.133526134|-0.0979202769999999|-0.131632653|2|2|0.012893333|-0.239713023|-0.3891730779999999|-0.220088198|0.762224122|1|0.4062532579999999|-29.57096251|8.977762705|0.07699335|50.14419437|-0.0280449529999999|-33.3079288|5.847033234|84.34722313|0.7899109000000001|-1.570517366|38.54872522|2644.4486420000003|601.1353533|-1022.84584|1799.721631|-11.89568886|0.2100891|5718.782531|136.82673369999998|-666.1585759999999|0.011602876|-377.6260803|719.3470265|7.556715901|1.0|1.0|1.0|1.0|0.0|3.95|0.29|20.0|-6.76|3.39|4.14|51.77|2.3|0.0|121.78|0.0|1.0|6.0|-3.99|30.0|4.0|-6.44|0.0|3.27|0.0408|0.0144|6.97e-05|-0.03196|4.2478|3.08|-1258.566007|306.31|0.1817|291.88|0.6244|0.66046|-1258.260865|0.1754|-0.16724|6.2113|-0.1992|-1258.322582|85.0|7.0706
10_a4|0|0|0|0.0|0.0|1|1.343863662|-0.002959121|5.4161004020000005|0.005483539|0.038699764|2.149387791|-0.159792527|-0.122141977|-0.090413559|1|1|0.011142889|-0.083887216|-0.132895939|-0.241683916|0.6990620390000001|1|0.43000216|-29.52653193|8.440134933|0.078346981|45.34497624|-0.027007048|-26.60798798|4.884907049|64.26218096|0.744529685|-1.350352423|37.96666686|2480.063587|533.4262268|-781.5450965|2064.276654|-9.046715915|0.255470315|5598.949417|147.85886159999998|-452.3357957|0.014040792|-283.0534799|594.7358385|8.126406226|1.0|1.0|1.0|1.0|0.0|3.46|0.26|21.0|-8.07|4.93|4.81|52.83|2.53|0.0|111.38|0.0|1.0|4.0|-4.66|28.0|4.0|-5.83|1.0|3.9|0.00818|0.00519|3.15e-06|-0.04689|4.9674|3.34|-1183.812875|340.01|0.1792|249.6|0.4662|0.7038399999999999|-1183.54701|0.0176|-0.15561|1.4517|-0.2025|-1183.602045|88.0|7.0555
12_a4|0|0|0|0.0|0.0|1|0.295190368|-0.0021497879999999|5.4161004020000005|-0.271149771|0.0381179139999999|1.587386096|-0.113938738|-0.093414896|0.028152112|1|1|0.009024784|-0.051501982|-0.085553511|-0.220286906|0.5687812560000001|1|0.636722126|-41.69390404|6.936764267999999|0.194761903|115.5823166|-0.025916226|-26.30835499|4.116653575|7.519189887|0.717772573|-1.269895089|48.6306683|2927.48584|477.8721263000001|-753.6248824|1962.933988|-9.127388465|0.282227427|6390.233612|167.4891205|-447.2420348|0.015603795|-258.476202|608.4548423|9.260141177|1.0|0.0|1.0|1.0|0.0|3.41|0.23|21.0|-7.84|3.69|4.98|86.12|2.17|0.0|113.02|0.0|1.0|4.0|-4.18|29.0|5.0|-6.84|1.0|3.3|0.0266|0.0188|5.85e-06|-0.06898|4.8592|6.12|-1617.861623|325.57|0.1194|255.16|0.63967|0.68825|-1617.57796|0.0464|-0.16224|7.8701|-0.2312199999999999|-1617.634733|9.29|5032.0
12v_a30|0|0|0|0.0|0.0|0|0.604983445|-0.006974714|5.351858133|-0.029548782|0.04625323|0.0|-0.369659818|0.020607357|-0.04950715|1|1|0.001805829|-0.0493878409999999|-0.0857954809999999|-0.471153275|0.8149999040000001|0|0.404950755|-52.18846092|10.70556236|0.1498787969999999|101.4008026|-0.037666615|-44.46327619|7.242869835|0.0|0.806069067|-1.845664126|62.89402328|3001.758432|575.1512171|-1248.687792|2483.120571|-17.2408622|0.193930933|6952.110426|131.2043645|-844.8022477|0.014801518|-414.1432908000001|685.6665849999999|10.01399667|1.0|0.0|1.0|0.0|1.0|4.62|0.14|17.0|-7.8|5.11|3.92|81.65|3.79|0.0|137.3|0.0|1.0|5.0|-6.58|31.0|4.0|-5.52|1.0|3.59|0.000123|0.0004269999999999|7.39e-06|-0.0563|3.5507|5.08|-2494.963646|349.18|0.1601|349.18|0.68405|0.68405|-2494.739831|0.1601|-0.1505099999999999|2.9171|-0.20681|-2494.802821|22.0|7.6596
19_a34|0|0|0|0.0|0.0|1|1.438829424|-0.013066507|5.351858133|-0.169170251|0.044107744|0.0|-0.5357267960000001|-0.143343425|-0.014196676|1|1|-0.0042364759999999|-0.255220734|-0.401414514|-0.469568766|0.866604574|0|0.308793959|-56.30608209|19.74799697|0.360097548|179.6256831|-0.039656969|-31.24772528|9.850795895|470.4453529|0.662289492|-1.506964829|76.05407906|2127.363207|319.1993829|-751.7118302|1537.244187|-9.86770272|0.3377105079999999|4496.516479|168.4584665|-374.9727034|0.029554695|-161.90813300000002|337.9440349|14.74262256|0.0|1.0|0.0|1.0|1.0|3.07|0.18|17.0|-5.03|2.69|2.31|69.4|1.08|0.0|83.95|0.0|2.0|3.0|-2.73|23.0|5.0|-7.01|1.0|2.1|574.0|218.0|0.00291|-0.02901|4.1721|2.7|-1046.606458|297.18|0.2189|297.18|0.6897300000000001|0.6897300000000001|-1046.458335|0.2189|-0.1735|3.4272|-0.20251|-1046.509891|0.99|6.0044
47c_a18|0|0|0|0.0|0.0|0|1.251176227|-0.007068829|4.844187086|-0.048726885|0.032688172|0.0|-0.537230966|-0.058748345|0.028947131|0|0|0.002674691|-0.212991596|-0.320309303|-0.455055055|0.784328127|0|0.246894346|-57.54296759|12.75381432|0.1871383589999999|150.4485025|-0.0321917939999999|-60.75445536|10.25333491|103.416376|0.7489981509999999|-2.350000928|70.29678191|3228.879782|653.4941186000001|-1889.265906|2027.892739|-20.80632033|0.251001849|7527.530240999999|201.7910841|-1518.861384|0.016406766|-400.3604527|1167.054827|13.19009806|1.0|1.0|0.0|1.0|3.0|4.61|0.3|18.0|-9.18|2.84|2.87|97.76|2.41|2.0|154.77|1.0|1.0|12.0|-5.73|38.0|4.0|-6.61|0.0|2.42|0.000947|0.00417|3.42e-07|-0.0449|3.1096|7.72|-1664.753129|398.71|0.5869|398.71|0.6983199999999999|0.6983199999999999|-1664.201034|0.5869|-0.12841|3.3075|-0.17331|-1664.277127|3.0|8.5229
15a_a22|0|0|0|0.0|0.0|1|1.4229176680000002|-0.0050042229999999|4.727387819|-0.052476637|0.038167849|1.614660505|-0.280236463|-0.057308195|-0.015194063|1|1|0.005757758|-0.097476465|-0.165471815|-0.360663314|0.6819423609999999|1|0.410151945|-41.92018177|14.43653926|0.13335968|90.52525878|-0.031425179|-37.6479704|9.799599501|65.53409434|0.702735071|-1.634109304|56.35672103|2884.815511|588.2800507999999|-1109.242072|2169.226845|-14.47998862|0.297264929|6322.278103000001|201.7850124|-752.9594081|0.0216014629999999|-275.2352849|684.5377542|14.66318798|1.0|1.0|1.0|1.0|1.0|3.42|0.08|27.0|-9.21|3.87|4.31|85.59|1.73|0.0|124.05|0.0|1.0|6.0|-4.65|32.0|5.0|-6.61|1.0|3.19|0.00945|0.00881|2.56e-07|-0.0600399999999999|5.0577|4.98|-1368.35331|339.72|312.0|245.14|0.41078|0.69076|-1368.0755869999998|0.0955|-0.15281|5.2588|-0.21285|-1368.1368730000002|143.0|6.8447
41_a47|0|1|1|0.0|0.0|1|1.420292383|-0.004083905|4.727387819|-0.072088843|0.042537538|1.601942802|-0.187859623|0.024881402|0.075316535|1|1|0.0047106|-0.1430639269999999|-0.317014709|-0.276217719|0.62974551|1|0.245948366|-34.50740631|10.36256127|0.1768315369999999|99.86584673|-0.02929561|-28.69838714|5.852270304|0.0|0.653147815|-1.259711209|44.86996758|2374.594252|464.8854878|-711.4235867000001|1073.170368|-9.34366093|0.346852185|5042.636398|195.8852341|-401.77742|0.023067788|-172.98086630000003|439.9906467|13.02756406|1.0|1.0|1.0|1.0|1.0|3.18|0.16|21.0|-7.47|3.34|4.52|68.52|1.75|0.0|99.09|0.0|1.0|4.0|-3.57|26.0|5.0|-6.66|1.0|3.06|0.0929|0.0436|1.17e-05|-0.05053|4.0167|2.41|-1162.492089|333.8|0.2849|308.67|0.6779|0.68638|-1162.288187|0.2504|-0.15208|4.9162|-0.2026099999999999|-1162.342476|0.01|8.0
14d_a23|0|1|1|0.0|0.0|2|1.197963465|-0.005343003|5.351858133|-0.026530366|0.043538647|0.758207139|-0.288522152|-0.019307114|-0.054430189|2|2|0.01180744|-0.074441567|-0.136106024|-0.4483522929999999|0.725800261|1|0.213597535|-35.40917327|12.25371621|0.078305538|51.59888942|-0.032878563|-33.99063559|8.074501042|83.40396369|0.790346608|-1.6439281280000002|47.66288948|2878.955374|607.3441532|-1083.255003|2261.37838|-14.27606695|0.209653392|6459.554383|138.1496441|-713.8033475|0.015037275|-382.6437544|666.0036144999999|9.908707432|0.0|0.0|1.0|1.0|1.0|3.52|0.09|26.0|-7.78|3.88|4.33|105.02|3.24|1.0|125.25|0.0|1.0|5.0|-5.85|31.0|4.0|-6.1|0.0|3.8|0.000608|0.0023899999999999|7.03e-06|-0.0725799999999999|3688.0|3.79|-1669.24571|3688.0|0.3807|336.18|8.1555|8.1555|-1668.983743|336.18|-0.14894|5.6156|-0.22152|-1669.045136|4.0|8.4001
6d_a40|0|0|0|0.0|0.0|1|0.604893491|-0.015362927|6.401917197|-0.091548968|0.039160494|0.683786612|-0.722057579|0.086704068|-0.205140551|2|2|-0.00448098|-0.025143559|-0.0603134|-0.624951805|0.6224555620000001|1|0.372705643|-73.59650182|11.10859664|0.336329628|215.22657540000003|-0.050049893|-48.96216855|7.108696385|38.04267542|0.86005241|-2.15214542|84.70509846|3063.227702|424.7009165|-1377.2170210000002|3212.360755|-20.49579149|0.13994759|7436.576348|89.55631|-881.3190339|0.01400787|-460.8148719|555.2010623|8.964021265|1.0|0.0|1.0|1.0|1.0|3.98|0.21|14.0|-4.31|4.8|3.63|173.43|2.01|2.0|120.09|1.0|2.0|5.0|-7.21|30.0|6.0|-6.36|1.0|3.43|2.85e-05|0.00327|0.0226|-0.09462|2.9559|7.98|-2470.82949|419.45|0.3518|419.45|0.6624800000000001|0.6624800000000001|-2470.62267|0.3518|-0.11938|7.8884|-214.0|-2470.684323|1.0|8.9208
12ba_a36|1|0|0|3.389685532|0.0|0|1.297043659|-0.0075620109999999|5.351858133|0.026411489|0.040566449|0.0|-0.423472625|0.003750685|-0.011949092|1|1|-0.000621302|-0.091676619|-0.168084618|-0.410941182|0.844641715|0|0.330220757|-56.0578808|16.57882744|0.150261874|101.229662|-0.037526591|-49.20258616|11.16896162|16.1479891|0.7068957840000001|-1.951382748|72.63670824|3035.390784|572.4586103999999|-1314.6236720000002|2492.5731100000003|-17.03166444|0.293104216|6722.60947|197.4608731|-885.6465508|0.023797439|-278.7665262|688.1986357999999|16.03205543|1.0|0.0|1.0|0.0|2.0|4.8|0.12|17.0|-6.72|2.79|1.63|116.78|0.74|0.0|133.18|0.0|1.0|5.0|-4.77|33.0|6.0|-7.04|0.0|1.57|0.0072599999999999|0.0244|8.240000000000001e-05|-0.08446|5.2506|2.79|-1417.454721|411.71|0.7436|236.13|0.3989999999999999|0.70432|-1417.187763|0.0009|-0.12587|3.1996|-0.21033|-1417.249741|21.0|7.6778
10_a1|1|0|0|3.261363142|0.0|0|1.435871163|-0.014135827|4.727387819|-0.23385288|0.037578348|0.0|-0.621976404|-0.020225596|0.010430299|1|1|-0.0106277489999999|-0.019835038|-0.042643966|-0.623957903|0.674381582|0|0.126889306|-65.97424138|8.34295348|0.330036242|186.6625065|-0.045402319|-35.02707638|4.718623023|64.49041745|0.8340962559999999|-1.861495069|74.31719486|2432.447088|378.9193385|-1052.827816|1768.2330920000002|-14.52342192|0.165903744|5192.858899|93.83214542|-595.4602985|0.015427326|-377.9175542|433.2550452|8.725415617000001|1.0|1.0|0.0|0.0|2.0|3.0|0.0|23.0|-8.02|4.86|5.06|78.87|2.78|0.0|99.61|0.0|1.0|4.0|-4.98|27.0|5.0|-5.91|1.0|3.7|0.00372|0.00673|3.42e-06|-0.06802|3.4067|5.81|-1223.159954|363.94|0.6754|363.94|0.70345|0.70345|-1222.969096|0.6754|-0.13576|5.3861|-0.20378|-1223.022387|1.5|5.8239
11b_a31|1|0|0|3.248213341|0.0|0|0.610137403|-0.01950528|5.733341277|-0.172248605|0.043380952|0.0|-0.838727032|-0.1488994619999999|-0.046362952|2|2|-0.010716217|-0.101934423|-0.16780872|-0.564706551|0.833717183|0|0.26165445|-80.0942166|21.02499452|0.454541246|253.1028809|-0.044612791|-46.10900197|11.70737909|87.78853803|0.669723835|-1.784511651|101.1192111|2410.572158|303.7286124|-993.6722875|1756.711832|-13.83270059|0.330276165|5202.545866|183.9081702|-553.3080237|0.0314298879999999|-189.0151528|397.3137532|17.50115151|1.0|0.0|1.0|1.0|2.0|3.41|0.24|16.0|-5.45|4.67|3.25|125.57|0.79|0.0|92.51|0.0|2.0|5.0|-4.74|25.0|6.0|-6.73|1.0|2.69|0.00649|0.0637|0.00128|-0.03574|3.8437|4.07|-1520.085181|322.57|0.2634|322.57|0.70073|0.70073|-1519.909742|0.2634|-0.15936|3.2104|-0.1951|-1519.967224|0.53|6.2757
26_a20|0|0|0|0.0|0.0|1|1.4165417530000002|-0.00578453|4.727387819|-0.104520106|0.0396875|2.01129617|-0.3297182369999999|-0.054222344|-0.033102079|1|1|0.003149352|0.0346782989999999|0.057022334|-0.446730587|0.7071284179999999|1|0.423153994|-58.21621279|8.604974082|0.20662747|139.417676|-0.0327795789999999|-37.66339899|5.806030949|80.47551422|0.7848887259999999|-1.737317706|66.82118688|2825.254798|535.3119506|-1172.219727|2534.075607|-14.92323356|0.215111274|6221.067002000001|145.1419493|-790.9313788|0.014879363|-384.4457279|712.1606951|10.03954725|1.0|1.0|1.0|1.0|1.0|3.42|0.08|27.0|-9.18|4.5|4.62|86.69|2.47|0.0|125.0|0.0|1.0|5.0|-5.14|32.0|4.0|-6.28|1.0|3.66|0.00305|0.00399|2.780000000000001e-07|-0.05097|4.8421|4.97|-1352.315376|318.77|0.2081|256.05|0.50878|0.68167|-1352.036122|0.0814|-0.16129|3.8173|-0.21226|-1352.098465|131.0|6.8827
7c_a10|0|0|0|0.0|0.0|1|1.343178184|-0.00375251|5.4161004020000005|0.012145872|0.039433962|1.798334646|-0.206388032|-0.033792245|-0.066271289|1|1|0.0107756969999999|-0.12177839|-0.191576261|-0.215874011|0.725146704|1|0.487148112|-29.66615908|16.04055193|0.093723511|54.79389751|-0.0223398779999999|-29.95538587|9.377842892|58.07647902|0.52630639|-1.139333798|45.70671102|2616.8970870000003|529.8395322|-666.0926258|1881.379304|-7.635686595|0.47369361|6034.895823|276.93712|-389.4200163|0.0269852389999999|-30.75918962|611.4957509|15.7764728|1.0|1.0|1.0|1.0|0.0|3.48|0.26|21.0|-7.78|4.59|4.43|62.06|1.99|0.0|113.07|0.0|1.0|4.0|-4.44|29.0|5.0|-6.2|1.0|3.59|0.0139|0.00793|6.4e-06|-0.04004|5.4267|2.76|-1259.011598|323.24|0.4049|228.47|0.41348|0.68708|-1258.744382|0.0921|-0.16055|3.9465|-0.20059|-1258.801509|3.81|5.4191
2_a4|0|0|0|0.0|0.0|0|1.189716144|-0.00708265|4.59511985|-0.103346554|0.037777778|0.0|-0.269140683|0.090707854|0.076479666|0|0|-0.0016168089999999|0.147657684|0.228655117|-0.3881618|0.930871261|0|0.442778552|-49.45826819|2.667094277|0.257481153|108.4760726|-0.0379537729999999|-18.65482233|1.123639184|0.0|0.843107708|-1.366335816|52.12536246|1623.668791|312.82106489999995|-575.6333682|910.3327882|-6.736463618999999|0.156892292|3396.86527|66.09827364|-242.5126903|0.011054731|-289.1005902|284.26458360000004|4.657326379|0.0|1.0|0.0|0.0|2.0|3.33|0.27|12.0|-4.83|2.12|0.83|45.15|1.63|0.0|79.59|0.0|2.0|2.0|-2.18|19.0|4.0|-6.69|0.0|1.24|1.67|434.0|0.00374|-0.01612|5.8961|2.46|-819.9326497000001|384.69|0.1315|210.28|0.4682|0.6885600000000001|-819.771754|0.0008|-0.14614|1.7717|-0.16226|-819.8174190000001|31.0|7.5086
12z_a30|0|0|0|0.0|0.0|0|0.604983642|-0.008819424|5.351858133|-0.026703371|0.040566449|0.0|-0.537984876|0.018796341|-0.045463448|1|1|0.005111479|-0.12254489|-0.207153446|-0.39205163|0.8397577820000001|0|0.315493739|-49.68145417|21.47520633|0.167079923|116.2094523|-0.034034824|-52.13870496|14.93669572|0.0|0.630839856|-1.939984979|71.1566605|3112.622632|579.3226647000001|-1349.321859|2435.831516|-16.464854199999998|0.3691601439999999|7074.004131999999|256.7627363|-938.4966892|0.029109145|-182.00664430000003|792.3440337000001|20.24634493|1.0|0.0|1.0|1.0|1.0|4.86|0.21|17.0|-6.83|3.94|2.63|100.11|2.2|0.0|140.26|0.0|1.0|7.0|-5.61|33.0|6.0|-6.39|0.0|2.52|0.00113|0.00456|6.720000000000001e-05|-0.04679|4.8063|3.34|-1804.814868|360.02|0.1855|257.96|0.5513100000000001|0.6853199999999999|-1804.51674|0.1441|-146.0|7.0446|-0.19279|-1804.581882|44.0|7.3615
3_a47|0|0|0|0.0|0.0|0|1.304465159|-0.008740449|0.0|-0.130414103|0.03308642|1.416887578|-0.367098851|0.103847816|0.013073797|0|0|-0.007967014|-0.015388793|-0.024240921|-0.457330633|0.900251233|1|0.4661246329999999|-43.59237092|4.514659074|0.145272519|76.18000386|-0.036461577|-26.06896797|2.367459086|1.139378223|0.7849694909999999|-1.422001494|48.10703|2243.894237|448.2137648|-745.6887227000001|1280.146703|-10.02652614|0.2150305089999999|5022.029588|112.7606591|-391.0345195|0.016230658|-298.8724505|418.022895|8.511255722000001|1.0|1.0|0.0|1.0|2.0|2.59|0.0|22.0|-8.42|4.32|5.4|58.04|2.88|0.0|101.55|0.0|1.0|3.0|-5.54|25.0|3.0|-5.16|1.0|4.02|0.000995|0.00156|1.33e-06|-0.05717|5.6998|4.12|-1470.137664|332.54|0.2342|217.52|0.52977|0.69138|-1469.969304|0.2182|-0.15473|4.0226|-0.2119|-1470.0192869999998|316.0|6.5
17b_a6|1|0|0|3.375166525|0.0|0|1.425925343|-0.01272079|5.351858133|-0.0265090529999999|0.042739018|0.0|-0.6869226490000001|-0.0385646|-0.0791229359999999|1|1|-0.00194781|-0.10896749|-0.180339002|-0.563310199|0.850080948|0|0.318652397|-62.63196368|20.48861696|0.246050902|161.4509401|-0.041494349|-47.0150166|13.44399246|557.7093661|0.7706671740000001|-2.074717455|83.12058064|2816.0632920000003|494.7179214|-1361.36499|2207.972178|-17.86570631|0.229332826|5985.963521|150.48105900000002|-893.2853154999999|0.019915748|-355.2067434|627.4287311|13.06809384|1.0|1.0|1.0|1.0|2.0|3.53|0.12|23.0|-9.01|4.98|4.32|95.85|1.7|0.0|116.79|0.0|1.0|5.0|-5.81|31.0|5.0|-5.89|1.0|3.6|0.000637|0.00274|4e-07|-0.05736|3.5444|4.04|-1350.102764|413.78|0.3949|349.8|0.69615|0.7016100000000001|-1349.830814|0.0033|-0.12545|5.3385|-0.18281|-1349.892156|153.0|6.8153
