molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|nARing|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PPSA3|RNCS|RPSA|TPSA_x|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|pIC50|pIC50
12a_a50|0.0|1|0.0|0.0|2|1|-0.199881787|-0.002936355|1|0.034845679|-0.111689174|0.01164808|0.014596049|10.94501645|0.011790103|-0.168032508|-0.291865836|-0.247407423|0.699597776|0.795582575|-0.030758487|-0.2018898489999999|0.862192416|0.660148928|-0.05075501|0.29507467|0.021013336|10.58650394|7.457998037999999|0.095880311|48.30443297|5.333473207|69.83817338|-0.929462803|-12.88231829|-12.00673599|0.469674946|2223.666558|-468.2627037|1462.827156|0.4247810279999999|9.648744341|0.885635975|214.004382|-235.9104193|20.873331|0.027455156|-75.79052945|814.0599092|388.171611|1.0|1.0|0.0|1.0|3.3|2.21|0.11|2.59|3.42|0.0|0.0|2.0|3.0|-6.44|0.0|1.0|2.55|-3.84|215.0|0.000144|0.0|0.0|3.22e-06|0.00101|-0.03366|4.0783|2.47|4.0783|-1006.632973|545.54|908.22|304.01|0.1807|304.01|0.65267|-0.16806|5.7662|0.02648238|7.1249|7.1249
11a_a31|0.0|0|2.856083711|0.0|0|1|-0.045290366|-0.02376325|0|0.044949495|-0.087576474|-0.022093578|-0.1217573119999999|10.31170041|-0.017433557|-0.1068420919999999|-0.1829166189999999|-0.563537536|0.861302755|0.8433024170000001|0.022073976|-0.030335912|0.910334509|0.819138461|-0.151872243|0.271818874|0.041435152|20.91187076|258.8577775|0.513245044|259.0291941|10.55399384|71.03772901|-1.932331673|-38.68354874|-28.68314085|0.451795285|2288.9694010000003|-975.2267888|1769.346573|0.264745055|10.5643234|0.8241360790000001|133.6139513|-492.1863586|39.01114987|0.031626337|-237.4612264|1326.379096|302.14325319999995|0.0|0.0|1.0|1.0|3.26|2.16|0.13|3.93|2.94|0.0|0.0|3.0|6.0|-6.51|0.0|1.0|2.42|-3.79|0.00506|0.000161|0.0|0.0|2.22e-05|0.00731|-0.05074|3.8042|3.97|3.8042|-1441.411622|529.63|860.74|325.92|0.2797|325.92|0.69222|-0.15515|6.4691|0.04099365|6.7212|6.7212
12ah_a36|0.0|0|3.456839001|0.0|0|2|-0.050415481|-0.007648622|2|0.043848238|0.078459408|0.0005016269999999|-0.083956827|10.95983779|0.0010871589999999|-0.103922055|-0.177407665|-0.444563583|0.8941919290000001|0.835013502|0.011674455|-0.0861053359999999|0.8910146309999999|0.8065052890000001|-0.0758457179999999|0.271553945|0.0184777819999999|11.93961081|82.70705743|0.171594725|110.8777131|7.714903458999999|0.0|-1.906864035|-31.66734951|-24.6427998|0.468162246|2786.56479|-1232.13999|2334.380591|0.231093575|15.54445187|0.8802726820000001|149.3235124|-796.1600443|32.04915319|0.017909528|-347.5133554|1602.457659|629.5017194000001|1.0|0.0|0.0|0.0|4.73|0.0|0.14|3.35|2.54|0.0|0.0|5.0|4.0|-6.49|0.0|1.0|2.34|-4.59|0.0151|2.55e-05|0.0|0.0|6.65e-08|2.77e-05|-0.05637|5.2259|3.79|3.7792|-1692.512868|682.21|1148.39|328.07|0.6729|237.25|0.6970000000000001|-0.15434|5.4979|0.03300341|7.9586|7.9586
11_a27|0.0|0|2.680511093|0.0|0|2|0.100091619|-0.0067474069999999|2|0.042533875|-0.080272515|0.004538653|-0.0864111069999999|10.93910312|0.005111147|-0.041662169|-0.067428705|-0.488734846|0.734834532|0.814843016|-0.0357410779999999|-0.043616687|0.8629676709999999|0.7146215429999999|-0.079921166|0.349764196|0.016171515|8.553922917000001|143.3238715|0.2354494999999999|124.5410133|4.524597532|72.60399149|-1.611956546|-22.36099135|-18.14137056|0.4528656239999999|2339.465471|-852.6444161000001|1646.903525|0.1911041289999999|9.562117063|0.82770457|101.0845293|-451.0062644|22.42732497|0.012694323|-326.780942|1054.084273|504.209846|1.0|0.0|0.0|0.0|3.95|0.0|0.35|2.72|1.67|0.0|0.0|2.0|4.0|-6.47|0.0|0.0|2.04|-4.02|0.0716|9.45e-05|0.0|0.0|8.2e-07|0.000283|-0.05985|3.3426|4.54|2.4836|-1122.433411|571.4|974.29|499.21|0.3492|370.92|0.59222|-0.1022|3.1278|0.0226944|8301.0|8301.0
19_a31|0.0|0|3.2411335510000003|0.0|0|0|0.062492295|-0.01001901|0|0.0427124179999999|-0.044625452|-0.005956522|-0.040386271|10.31169935|-0.0038998559999999|-0.081398052|-0.1751017789999999|-0.615878515|0.656654981|0.8558149140000001|0.019858798|-0.138769819|0.902130276|0.6427749970000001|-0.0909201569999999|0.279690511|0.014675044|8.596058678|75.32978176|0.268735206|157.414423|5.035230173|67.42915967|-1.586671445|-31.1960848|-21.12293613|0.446100738|2265.6917350000003|-929.4091898|1992.2502|0.223788196|12.77501178|0.805382437|131.0862475|-544.4110343|27.21285095|0.0152483439999999|-323.5878356|1197.365442|460.3754405|1.0|1.0|1.0|1.0|3.44|2.62|0.28|5.8|4.33|0.0|0.0|7.0|4.0|-6.41|0.0|1.0|3.47|-3.92|0.0076799999999999|0.0001199999999999|0.0|0.0|4.08e-08|1.46e-05|-0.04308|5.0344|5.24|3.9477|-1489.4951640000002|625.93|1028.58|314.06|0.3205|246.28|0.7005600000000001|-0.16367|1.7076|0.03702801|5.7447|5.7447
14e_a23|0.0|1|0.0|-4.45581912|2|0|0.059967018|-0.008865361|2|0.044241453|0.023369734|0.001027627|0.021081733|10.3132176|0.001951778|-0.07256543|-0.226146643|-0.5232404310000001|0.560094237|0.791790895|0.133270225|-0.014216155|0.8510270329999999|0.5415996160000001|-0.073376247|0.267882223|0.018022127|12.5437807|48.244071000000005|0.074607942|51.92870134|8.73073591|0.5612316039999999|-1.96796702|-35.54678231|-27.39493099|0.49543439|3255.313968|-1369.74655|2428.874279|0.203474128|15.89643482|0.981902808|141.6222839|-953.3724859|34.39302091|0.017954325|-412.7765217|1719.6510460000002|658.8108151|0.0|0.0|1.0|1.0|3.54|3.62|0.09|4.42|6.19|1.0|0.0|6.0|7.0|-6.06|1.0|0.0|4.5|-5.79|0.000198|1.61e-06|0.0|0.0|5.94e-09|2.85e-06|-0.08122|3.7033|4.2|3.7033|-1966.943431|706.39|1209.58|334.8|0.3178|334.8|0.63922|-153.0|3.7696|0.02250947|8.5214|8.5214
3f_a32|0.0|1|3.553167045|0.0|0|0|0.0067550119999999|-0.00611496|0|0.042380952|-0.062954205|0.001276735|-0.113189563|10.31100273|0.002565215|-0.074808287|-0.133675401|-0.5487283829999999|0.833981748|0.820782305|-0.110248899|-0.1743238839999999|0.871865543|0.786074011|-0.073433055|0.3217719189999999|0.011897886|6.707989266|47.97543149|0.125973316|71.02334697|3.78194259|0.0|-1.265867765|-23.34192893|-16.99267001|0.435176082|2273.466801|-713.6921402|2130.756016|0.21080172|10.89495051|0.770463268|118.8493262|-402.3773138|21.53155987|0.011659458|-326.0981041|904.3255145|475.3634141|1.0|1.0|1.0|1.0|3.9|3.31|0.28|7.18|5.63|0.0|0.0|4.0|3.0|-5.03|0.0|1.0|4.63|-5.4|4.53e-05|3.96e-06|0.0|0.0|4.89e-08|1.73e-05|-0.05315|3.5569|3.92|3.5569|-1712.034952|604.9|1006.92|348.58|293.0|348.58|0.70255|-0.1474599999999999|3.4678|0.02606687|8.0458|8.0458
12j_a36|0.0|0|3.502198129|0.0|0|2|-0.084183025|-0.007086381|2|0.039061728|0.091496219|0.00285431|0.039869055|10.33556498|0.003710345|-0.07550872|-0.133106642|-0.436310965|0.906423012|0.820041835|-0.1241793309999999|-0.089459459|0.87043328|0.855081905|-0.069970795|0.362692602|0.018160631|11.99396966|26.39145693|0.147413708|97.35760604|7.921272637|2.098786266|-2.004132137|-30.5197407|-24.51120192|0.457280037|2881.20453|-1323.6049039999998|2536.987511|0.224187058|13.78874575|0.8425708820000001|148.06163930000002|-874.1588982999999|31.59421634|0.016546717|-364.314663|1706.0876829999995|725.9470896|1.0|0.0|1.0|1.0|4.86|0.0|0.17|3.33|2.61|0.0|0.0|6.0|4.0|-6.64|0.0|0.0|2.33|-4.51|0.0061|3.09e-05|0.0|0.0|8.95e-08|3.83e-05|-0.05098|5.2072|3.37|3.7807|-1670.420129|694.28|1198.96|327.94|0.4981|238.1|0.69967|-0.15495|6.4451|0.02793415|8.0|8.0
25b_a34|0.0|0|0.0|0.0|1|1|0.133975789|-0.015658012|1|0.04037037|-0.150946163|-0.00378755|-0.112970844|10.95957635|-0.000223677|-0.278635968|-0.435821207|-0.623853334|0.832166825|0.7969500890000001|0.08214612|-0.101529052|0.83883012|0.787858064|-0.1030760719999999|0.5020264870000001|0.030138301|18.82143547|165.2408865|0.343426892|214.470853|11.75402804|49.2835599|-2.206786613|-40.19997818|-26.50275222|0.419904835|2611.55928|-1378.143115|2671.608537|0.23725451|11.00434095|0.723855085|148.1659658|-860.6534206|34.74652105|0.019067452|-328.1702779|1806.819095|595.8522372|0.0|1.0|1.0|1.0|3.53|3.39|0.29|2.63|3.03|0.0|0.0|7.0|5.0|-7.07|0.0|0.0|2.58|-3.69|59.0|0.000202|0.0|0.0|3.8100000000000004e-07|0.00015|-0.03539|4.2253|5.06|4.2253|-1313.361559|668.48|1136.16|293.43|0.2259|293.43|0.6925600000000001|-0.17564|7.0586|0.02655501|5.6819|5.6819
4_a18 (SD-208)|0.0|0|0.0|0.0|0|2|0.055002235|-0.012457606|3|0.040864198|-0.020226647|-0.018723101|-0.009648044|10.95382003|-0.015153358|-0.15379315|-0.3630339729999999|-0.564165402|0.773173718|0.83508768|-0.058455902|-0.098971722|0.904723479|0.721664823|-0.077885485|0.115284206|0.0211761979999999|10.90456851|103.6318511|0.22090326|113.7529353|5.615248385|0.0|-1.2944582059999998|-20.652731600000003|-18.01551972|0.454067432|2395.526727|-666.5742296|1822.914738|0.397970979|11.42979655|0.831728055|204.9329964|-343.2487827|29.9246699|0.035654206|-105.0785813|1107.212786|363.2306414|0.0|1.0|1.0|1.0|2.77|2.54|0.0|3.54|4.44|0.0|0.0|3.0|6.0|-6.31|0.0|1.0|3.11|-4.38|18.0|4.14e-05|0.0|0.0|7.06e-09|2.49e-06|-0.09992|5.1755|2.58|3.2777|-1542.276332|537.47|895.83|378.26|0.2761|239.56|0.69028|-0.13588|3.4629|0.0199445|7.0969|7.0969
32_a47|0.0|1|0.0|0.0|1|1|-0.1746026239999999|-0.003573735|3|0.035568182|-0.013510009|0.001861676|-0.026022099|10.95005715|0.002350172|-0.077485193|-0.157688306|-0.2749014|0.6636125860000001|0.810444864|-0.0094137619999999|-0.078006445|0.858292442|0.634406338|-0.05770007|0.266433793|0.019295804|13.90468487|28.55112477|0.148372218|106.9180086|10.01980854|44.50423685|-1.381205148|-29.9621436|-18.77935151|0.44289006|2808.210157|-995.3056298|2255.632049|0.35883878|15.53902041|0.794977846|258.5816152|-717.2238666000001|29.28959351|0.022735861|-203.4434306|1552.348456|682.9868225|1.0|1.0|0.0|1.0|3.35|3.67|0.26|4.18|5.07|0.0|0.0|5.0|5.0|-6.34|0.0|1.0|3.94|-5.05|0.00674|8.89e-06|0.0|0.0|1.5e-09|6.55e-07|-0.05682|4.9046|2.97|3.6829|-1778.0970140000002|692.49|1184.76|336.65|0.2969|252.79|0.68986|-0.1509599999999999|4.8234|0.03062031|7.0|7.0
14l_a23|0.0|1|0.0|0.0|2|0|0.060717916|-0.005344736|2|0.046283951|0.042748013|0.01269616|-0.060692376|10.313217800000002|0.01180744|-0.074441567|-0.136106024|-0.448622017|0.725800261|0.778602826|0.156652778|-0.1010279259999999|0.836852328|0.6906097959999999|-0.053549434|0.215920645|0.018669073|12.31633167|40.34135162|0.078732333|51.94117061|8.125310915|81.90812552|-1.642298442|-23.306234600000003|-21.66909079|0.492922575|2879.181064|-1083.45454|2176.038061|0.210373806|15.78926563|0.972085426|138.7874759|-714.7749208|27.44221375|0.01508774|-382.1434717|1372.110688|666.0036144999999|0.0|0.0|1.0|1.0|3.51|3.52|0.09|3.88|4.33|1.0|0.0|5.0|4.0|-6.1|0.0|0.0|3.78|-5.25|0.000608|5.61e-06|0.0|0.0|1.65e-08|7.03e-06|-0.07191|3.6274|3.79|3.6274|-1669.224647|694.65|1185.79|341.8|0.4239|341.8|0.67242|-0.14639|6.0563|0.01168219|8.1798|8.1798
14q_a23|0.0|1|0.0|0.0|2|0|0.141057047|-0.0101981219999999|2|0.044138322|0.064903564|0.002243702|-0.058543701|10.31321757|0.002496501|-0.017918675|-0.033435987|-0.573130981|0.77007911|0.808928963|0.067394607|-0.089657283|0.871119857|0.7333675390000001|-0.08960718|0.227948491|0.02158178|14.81701129|350.836102|0.226805402|155.7136729|10.17264683|97.13675614|-2.023785094|-42.23665548|-27.24379301|0.472004985|3097.399651|-1389.433443|2213.1193780000003|0.222659101|16.53853737|0.893957277|152.86702240000002|-953.9181308|35.04742005|0.01932289|-380.8178266000001|1787.418422|693.3423458|0.0|0.0|1.0|0.0|3.52|2.66|0.04|2.57|3.12|1.0|1.0|6.0|5.0|-7.33|1.0|0.0|2.62|-4.39|0.00278|4.03e-05|0.0|0.0|1.11e-07|5.03e-05|-0.08159|3.6431|4.19|3.6431|-1798.6108739999995|714.22|1222.17|340.33|0.4943|340.33|0.5949|-0.14854|8375.0|0.03458552|7.8069|7.8069
10_a32|0.0|1|3.294952523|0.0|0|0|0.153272514|-0.016404762|0|0.03995614|-0.020186906|-0.0064007569999999|-0.028431775|10.31100271|-0.00369116|-0.1260956869999999|-0.229450999|-0.690879647|0.809370315|0.8607827790000001|0.012125768|-0.079818594|0.915639476|0.764217655|-0.088310158|0.266552538|0.02575778|15.91131724|57.97512956|0.237716043|146.8439966|9.828875607|52.24660367|-1.7133436169999998|-33.69815077|-24.0541214|0.449853016|2649.882742|-1058.381342|2980.525719|0.305365257|12.86809583|0.81769605|188.6328503|-653.7924168|34.62844557|0.025106509|-240.4628923|1523.651605|513.9156315|1.0|0.0|1.0|1.0|3.56|3.12|0.22|5.64|4.21|0.0|1.0|7.0|5.0|-6.44|1.0|1.0|3.42|-4.41|0.000366|3.89e-05|0.0|0.0|1.0300000000000001e-07|4.13e-05|-0.05434|3.6441|4.12|3.6441|-1916.631761|654.7|1086.09|340.24|0.2983|340.24|0.70228|-0.15088|2.4919|0.03701539|8.1427|8.1427
12j_a30|0.0|0|0.0|0.0|0|2|0.04148877|-0.006336585|2|0.043848238|-0.02473642|0.005613018|0.0074730759999999|10.31162861|0.005965451|-0.053644471|-0.09353607|-0.456342646|0.8414737059999999|0.795446883|0.0060012969999999|-0.130412856|0.846470093|0.7991060659999999|-0.073909106|0.328405591|0.015613498|10.09017681|88.51817261|0.157800959|101.9784021|6.520746879|0.0|-1.882653966|-30.8670468|-23.39729904|0.476658597|2784.7999170000003|-1216.65955|2258.891981|0.1865388989999999|15.41574553|0.91079856|120.550211|-786.2626307999999|28.76265258|0.01349128|-405.1466163|1495.657934|686.039456|1.0|0.0|1.0|0.0|4.76|0.0|0.17|4.35|2.93|0.0|0.0|5.0|4.0|-5.81|0.0|1.0|2.91|-5.15|0.0009119999999999|7.05e-06|0.0|0.0|9.75e-08|4.02e-05|-0.05106|5.1971|4.14|3.4788|-1615.064152|695.8|1175.75|356.4|0.2163|238.56|0.68625|-0.14772|4.6727|0.03201935|8058.0|8058.0
16_a3|0.0|0|0.0|0.0|0|0|0.183636734|-0.010031024|2|0.045993266|0.027762972|-0.010377537|-0.013328983|10.31163046|-0.008409607|0.0032314229999999|0.008045619|-0.614173961|0.659478546|0.767641592|-0.142670655|-0.031683873|0.838125715|0.640070307|-0.108919585|0.252612735|0.012203576|6.027544549|248.6415425|0.302520871|149.4199775|2.977102266|82.16042286|-1.401937796|-26.57128935|-20.36587865|0.484889078|2184.788331|-692.4398741|1290.305313|0.1703181989999999|11.22152755|0.941329444|84.12292796|-342.00731349999995|24.54661368|0.0143895839999999|-325.670405|834.5848652000001|328.71459869999995|1.0|1.0|1.0|1.0|3.13|2.59|0.0|4.74|4.57|0.0|0.0|2.0|4.0|-5.89|0.0|1.0|3.5|-4.49|0.0033799999999999|3.2200000000000003e-05|0.0|0.0|6.97e-08|2.25e-05|-0.07095|3.2208|3.19|3.2208|-1371.360243|520.28|856.09|384.94|0.3866|384.94|0.6944100000000001|-0.13195|2.8688|0.02847445|7.3768|7.3768
9a_a36|0.0|0|3.4090209280000003|0.0|0|2|-0.109305298|-0.007853595|2|0.040166667|0.095192109|0.0034852859999999|-0.078488872|10.96066876|0.00484375|-0.12019672|-0.202876718|-0.398235589|0.839235677|0.7885597609999999|-0.019008343|-0.1177413269999999|0.842671963|0.79302567|-0.073689118|0.204819754|0.0236784079999999|14.47407729|49.52042402|0.1734403769999999|106.0201967|8.847677483|0.0|-1.956528182|-27.53468726|-24.40778806|0.453098452|2682.572663|-1195.981615|2167.77208|0.236165413|13.79893984|0.828482664|144.36259840000002|-731.0766269999999|31.95428497|0.019513779|-322.5522826|1565.759963|578.2841135|1.0|0.0|0.0|0.0|4.69|0.0|0.14|3.04|2.04|0.0|0.0|5.0|5.0|-6.74|0.0|0.0|1.95|-3.99|0.0753|0.000102|0.0|0.0|5.26e-07|0.0002009999999999|-0.05044|3.8677|3.38|3.8677|-1252.77514|648.41|1092.66|320.56|0.4811|320.56|0.68682|-0.15925|5.7274|0.02701893|7.8861|7.8861
1h_a5|0.0|0|2.9516097130000003|0.0|0|0|-0.259241577|-0.001978474|2|0.026339869|-0.02598568|0.008031558|-0.1197834419999999|10.94466758|0.007357977|0.034752304|0.0578378779999999|-0.20140246|0.71274658|0.780175595|0.070628165|-0.082079343|0.8436458929999999|0.6977404359999999|-0.067599619|0.39793593|0.008798715|4.588992214|160.0744187|0.119359774|62.25239147|2.393400474|0.484419999|-1.111947978|-18.38824808|-14.49848188|0.489507204|2107.271793|-579.9392753|819.6979313999999|0.2549450239999999|13.14687756|0.958891501|132.96722079999998|-302.4687931|19.45961351|0.01585373|-255.618083|778.3845404|409.0289917|1.0|1.0|0.0|1.0|2.8|2.07|0.05|4.99|4.51|0.0|0.0|3.0|3.0|-5.77|0.0|1.0|3.43|-4.45|0.0174|3.5600000000000005e-05|0.0|0.0|3.87e-09|1.21e-06|-0.04124|4652.0|3.17|4.3651|-990.6032645|556.57|934.7|284.03|0.3333|266.52|0.57155|-0.17797|2.2396|0.031392033|7.5528|7.5528
8c_a12|0.0|0|0.0|0.0|0|1|0.1948786139999999|-0.0104125509999999|3|0.038787879|-0.106633503|-0.004211843|-0.036504737|10.95472932|-0.00160589|-0.210669119|-0.370782022|-0.606245231|0.905486734|0.782864175|-0.10899871|-0.130288596|0.8425863029999999|0.845077891|-0.067004282|0.239216075|0.019604202|10.00357546|83.24714315|0.159602554|81.4415307|5.104595615|0.0|-1.529825767|-17.44675795|-19.51587692|0.472503372|2190.852814|-780.6350769|1245.6132289999998|0.235550168|10.74930819|0.8957467170000001|120.19586|-398.3402139|25.52931025|0.018855428|-269.8853937|1021.17241|390.0159026|0.0|1.0|0.0|1.0|3.91|2.24|0.11|2.81|1.59|0.0|0.0|3.0|5.0|-6.44|0.0|1.0|2.23|-3.72|107.0|0.0001899999999999|0.0|0.0|7.24e-08|2.28e-05|-0.06706|4.3598|2.76|3.8341|-1022.750382|551.66|909.19|323.37|466.0|284.38|0.67318|-0.15571|1.7305|0.02263772|7.3979|7.3979
12q_a36|0.0|0|3.453150038|0.0|0|2|-0.0543475329999999|-0.00761082|2|0.042804233|0.068040097|0.0005016269999999|-0.0651906459999999|10.9598352|0.0010871589999999|-0.103922055|-0.177407665|-0.441747876|0.8941919290000001|0.828371596|-0.017640538|-0.074349074|0.8839272779999999|0.8065052890000001|-0.07607684|0.324924033|0.018562763|12.00048565|82.68142965|0.17088073|110.4712541|7.758093617|0.0|-1.908775752|-31.79544084|-24.67976947|0.486620426|2786.514757|-1233.988474|2380.245597|0.231307611|14.69971555|0.947876484|149.536123|-797.7508892000001|32.10617123|0.017949083|-347.4093916|1605.308562|629.5017194000001|1.0|0.0|0.0|0.0|4.74|0.0|0.14|3.35|2.54|0.0|0.0|5.0|4.0|-6.49|0.0|1.0|2.34|-4.59|0.0151|2.55e-05|0.0|0.0|6.65e-08|2.77e-05|-0.05602|5.2375|3.79|3.8653|-1692.5102989999998|683.51|1148.35|320.77|0.4239|236.72|0.6863199999999999|-0.1566|4.6718|0.03415678|8.2218|8.2218
12q_a30|0.0|0|0.0|-4.76444841|0|2|0.144208934|-0.015322396|2|0.0438779959999999|-0.016509571|-0.00695299|0.004165554|10.31162828|-0.004395528|-0.077457998|-0.226973911|-0.636798458|0.613786308|0.816138015|0.01661722|-0.032887649|0.867367115|0.593245722|-0.087348134|0.596557166|0.014790072|10.07866809|82.72757145|0.154254173|105.1162273|6.868090132000001|0.732186841|-2.427381881|-40.56199584|-31.21009417|0.473741611|3305.289025|-1654.134991|2844.418547|0.179359278|13.96052394|0.900207238|122.2240555|-1127.2072970000002|38.03137394|0.016579022|-437.0000797|2015.662819|696.6414817000001|1.0|0.0|1.0|0.0|4.73|0.0|0.17|4.43|4.78|0.0|0.0|7.0|8.0|-5.66|0.0|0.0|3.42|-5.92|9.63e-05|1.2e-06|0.0|0.0|6.61e-08|3.19e-05|-0.05105|5.0573|5.52|3.4834|-1987.999444|713.16|1214.92|355.93|0.1817|245.16|0.68516|-0.14792|5.5755|0.03408298|7.4449|7.4449
18_a15|0.0|0|0.0|0.0|0|0|-0.020185809|-0.006149666|2|0.037948718|-0.094812415|-0.001044324|-0.066226471|10.95986315|0.000539978|-0.072506962|-0.145790726|-0.431836192|0.660075777|0.7162974740000001|-0.0374132629999999|0.004699248|0.765450925|0.645117465|-0.067562078|0.819442071|0.007146033|4.370403779|40.37881101|0.163771093|100.159876|2.672871589|1.833724661|-1.723873519|-25.27062952|-21.51621375|0.415796832|2541.440611|-1054.294474|2510.854462|0.132569119|10.2545953|0.711733271|81.07723009|-644.79025|24.80452821|0.008781964|-449.4301265|1215.421882|590.2470602999999|1.0|1.0|0.0|1.0|3.37|3.75|0.08|5.68|6.86|0.0|0.0|5.0|4.0|-4.8|1.0|1.0|5.06|-5.93|0.000265|1.18e-06|0.0|0.0|1.0399999999999999e-10|4.01e-08|-0.03581|4543.0|5.65|3.8232|-1265.770242|650.53|1110.18|324.29|0.2686|272.91|0.70427|-0.1579|4.2476|0.03989594|6.8894|6.8894
17g_a50|0.0|1|0.0|0.0|2|2|-0.185924266|-0.002050512|2|0.029160757|-0.05611228|0.012079|-0.022378911|10.94501702|0.01245647|-0.200725906|-0.323333765|-0.213708251|0.754575205|0.738521694|-0.10642733|-0.2126789369999999|0.7787714459999999|0.7276268779999999|-0.048170917|0.442201795|0.014550016|9.710172008|10.60268439|0.079336825|52.94662161|6.48022912|85.51402581|-1.555134042|-21.45417373|-17.29736764|0.467997084|2821.3922|-1037.842058|1975.996014|0.250051612|15.28352231|0.879688945|166.8756987|-692.6194843|23.06474408|0.013645282|-333.6136209|1383.884645|829.3813984|0.0|1.0|1.0|1.0|4.04|3.66|0.35|3.71|4.37|0.0|0.0|6.0|4.0|-6.28|0.0|0.0|3.63|-4.86|0.0148|1.39e-05|0.0|0.0|1.1e-07|4.6500000000000005e-05|-0.0323|4.0458|3.22|4.0458|-1335.946919|725.92|1259.05|306.45|0.1795|306.45|0.6623600000000001|-0.16699|7.0584|0.02957267|6.6091|6.6091
18_a31|0.0|0|3.281949877|0.0|0|0|0.0690370959999999|-0.013634202|0|0.0427124179999999|-0.051184519|-0.009923585|-0.001973566|10.31169929|-0.007811355|-0.065041042|-0.107017926|-0.604728055|0.868704545|0.8595579409999999|0.022160691|-0.1647054359999999|0.904870098|0.838968212|-0.11789212|0.258135789|0.014467496|8.49194438|238.9516432|0.27411287|160.8952371|4.984491996|0.0|-1.81257508|-40.61741697|-23.64270989|0.4492048839999999|2241.561812|-1063.9219449999998|1935.374782|0.222523168|12.84812443|0.8155571290000001|130.6137795|-624.4871824|30.40953623|0.01673486|-325.73954460000004|1368.42913|477.1857166|1.0|1.0|1.0|1.0|3.41|2.85|0.28|4.9|3.48|0.0|0.0|7.0|4.0|-6.72|0.0|1.0|2.89|-3.62|0.00862|0.000241|0.0|0.0|2.9e-07|0.000104|-0.03702|5.0092|4.81|3.9105|-1465.4803960000002|630.26|1041.21|317.05|444.0|247.51|0.70058|-0.16212|3.0607|0.04825999|6.8861|6.8861
19a_a38|0.0|0|3.3685352889999995|0.0|0|2|-0.084389038|-0.007986407|2|0.043848238|0.054257043|-0.002526241|-0.122385526|10.96083376|-0.000673716|-0.101303149|-0.217394466|-0.4342819429999999|0.724208473|0.819222745|0.031696119|-0.133130383|0.8741648479999999|0.698414933|-0.08593151|0.298938581|0.022142322|13.23456869|137.2318698|0.252847102|151.1278869|7.910363161|0.0|-1.949405536|-30.69910427|-23.30337482|0.465829126|2774.129458|-1165.168741|2304.055966|0.255203463|12.96056449|0.872060139|152.5362948|-696.4267669|31.28824271|0.020873781|-292.6320538|1564.412135|595.8790650000001|1.0|1.0|1.0|1.0|4.83|2.56|0.14|3.13|2.55|0.0|0.0|5.0|4.0|-6.77|0.0|1.0|2.68|-4.17|29.0|6.77e-05|0.0|0.0|1.4e-07|5.610000000000001e-05|-0.05271|3.9212|3.41|3.6504|-1332.1529369999998|628.65|1092.25|339.65|0.2668|316.19|0.68835|-0.15108|4.7986|0.03338983|8.0106|8.0106
