molecula|NaaNH|SaaNH|SssssC|nAHRing|BCUTs-1|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8s|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|WPSA3|FNSA1|WNSA3|PNSA4|TASA|PNSA2|GeomRadius|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
18b_a30|0|0.0|0.0|2|0.604987149|0.0075638519999999|2|0.041767677|-0.039831247|0.0|0.003099827|0.016709918|10.31163838|-0.051413084|1|1|0.0036417359999999|-0.049287858|-0.090115975|-0.45633339|0.80330079|0.022695194|0.8839272779999999|0.760234689|-0.09536285|0.413791511|0.019880184|-52.09100293|-63.07862164|13.14992762|77.65678625|86.42600053|-41.72392601|8.698138813|0.759715688|-34.45606603|-23.96987622|575.0330633|-1198.493811|7.513189589|0.7388650920000001|6387.715069|158.9382363|31.55111394|0.0184861069999999|1577.555697|12.22780277|1.0|0.0|1.0|1.0|0.0|1.0|4.78|0.13|-6.7|3.87|105.44|2.17|2.0|0.0|131.99|1.0|-5.49|31.0|5.0|0.0|-4.8|3.23e-06|0.00137|1.57e-05|0.0066599999999999|3.59|0.0|0.0|2e-07|8.47e-05|-0.06142|3.5256|3.5256|-1668.034279|-1667.995173|697.37|351.66|351.66|563.55|-1667.788575|4.8198|0.03910602|-1667.849173|6.5037|25.0|7.6003|7.6003
10_a32|1|3.294952523|0.0|0|0.6094207629999999|-0.087497559|0|0.03995614|-0.020186906|2.067772926|-0.0064007569999999|-0.028431775|10.31100271|-0.047619048|3|3|-0.00369116|-0.1260956869999999|-0.229450999|-0.690879647|0.809370315|0.012125768|0.915639476|0.764217655|-0.1223816869999999|0.266552538|0.02575778|-54.55170955|-75.59866726|15.91131724|57.97512956|146.8439966|-46.69945835|9.828875607|0.6946347429999999|-33.69815077|-24.0541214|470.8845962|-1058.381342|7.079344111|0.81769605|5842.926058|188.6328503|34.62844557|0.025106509|1523.651605|15.50900878|1.0|0.0|1.0|1.0|1.0|2.0|3.56|0.22|-6.99|5.64|149.27|0.88|1.0|0.0|107.14|1.0|-6.04|27.0|5.0|0.0|-4.41|9.17e-07|0.000366|3.89e-05|0.0155|3.23|0.0|0.0|1.0300000000000001e-07|4.13e-05|-0.05434|3.6441|3.6441|-1916.668776|-1916.631761|654.7|340.24|340.24|533.89|-1916.460049|2.4919|0.03701539|-1916.519894|3.2297|7.0|8.1427|8.1427
8_a4|0|0.0|0.0|1|1.304250488|0.03148225|2|0.038726287|-0.072752231|1.987684188|0.010647563|-0.011835327|10.9295757|0.05775266|1|1|0.009595591|-0.048133994|-0.078942941|-0.150276481|0.619844116|-0.07377839|0.879500982|0.576540652|-0.065595042|0.546157592|0.0103751219999999|-27.90231822|-33.90618946|5.362918401|11.02158946|38.69916707|-17.52616744|2.772101712|0.7261541020000001|-14.42275611|-12.71482105|478.2025467|-508.5928419|5.695730546|0.750959081|5162.482272|141.55141369999998|17.50981094|0.0148422489999999|700.3924376|7.671983829|1.0|1.0|1.0|1.0|1.0|0.0|2.99|0.15|-7.78|4.63|43.6|2.93|1.0|0.0|100.13|1.0|-4.35|25.0|3.0|1.0|-4.84|4.49e-05|0.0156|1.46e-05|0.00506|3.74|0.0|0.0|1.65e-08|5.72e-06|-0.05864|5.3544|3.9863|-1450.239105|-1450.21384|561.6|311.03|231.56|391.01|-1450.071352|4.5781|0.0252645|-1450.121028|5.7488|54.0|7.2676|7.2676
19g_a38|1|3.229090845|0.0|2|1.297044182|-0.117921811|2|0.042419753|-0.037579797|0.0|-0.006877664|-0.009881824|10.96052467|-0.046735135|1|1|-0.004358975|-0.098027247|-0.250781298|-0.438254637|0.653741315|-0.063110203|0.892249657|0.632625562|-0.114243258|0.5322242429999999|0.022953686|-54.62049927|-72.29378538|14.52522351|137.56612280000002|177.181631|-45.74791999|9.191644336|0.719941993|-34.56416368|-24.57988703|455.6240763999999|-1228.994351|6.327835378|0.836356715|6631.17356|177.2223055|34.14148263|0.0228937029999999|1707.074131|14.48726605|1.0|1.0|1.0|1.0|1.0|3.0|4.82|0.14|-7.12|3.55|81.23|2.78|1.0|0.0|125.65|1.0|-4.25|31.0|5.0|0.0|-4.33|5.68e-05|0.0238|4.67e-05|0.0196|2.88|0.0|0.0|7.599999999999999e-08|3.19e-05|-0.05479|5.2766|3.6887|-1431.419426|-1431.386981|638.82|336.12|234.97|475.84|-1431.186566|5.0677|0.03244515|-1431.244906|6.1765|42.0|7.3778|7.3778
3e_a32|1|3.501917045|0.0|0|0.609420788|-0.058503168|0|0.044949495|-0.057366352|2.220794149|0.000655875|-0.114649277|10.31100276|-0.080731823|3|3|0.002004382|-0.076494363|-0.1395294259999999|-0.551661318|0.8315372|-0.061561535|0.85921771|0.77923808|-0.100056595|0.290874543|0.0124235339999999|-39.56206964|-53.92151824|6.69516884|47.09895162|71.04473954|-29.05885545|3.608094688|0.7752553659999999|-21.32040233|-16.59123638|467.865447|-647.0582188|5.863649531|0.822602107|4827.877259000001|121.1171726|21.40099522|0.012891628|834.6388134|6.94742943|1.0|1.0|1.0|1.0|1.0|1.0|3.33|0.24|-6.92|6.8|110.94|1.94|1.0|0.0|97.86|1.0|-6.52|23.0|3.0|0.0|-5.18|3.02e-07|0.000103|6.6e-06|0.00225|4.47|0.0|0.0|1.2099999999999998e-07|4.13e-05|-0.0534399999999999|3.5589|3.5589|-1672.748189|-1672.722302|578.77|348.38|348.38|456.76|-1672.576776|3.4537|0.02588637|-1672.62984|5.6928|8.0|8.0862|8.0862
16_a47|1|2.890539668|0.0|0|1.417579067|-0.1246612469999999|2|0.042285714|-0.08282926|1.491023983|-0.005688938|0.001426202|10.95023129|0.0506476009999999|1|1|-0.004153659|-0.02006804|-0.0574194159999999|-0.3379683979999999|0.591929006|-0.113476605|0.87782381|0.57616624|-0.092995116|0.421094692|0.0186711289999999|-48.30620628|-48.19609034|9.676588112|63.13219447|159.6978638|-24.97833451|5.0150344780000005|0.697929921|-25.03540372|-17.75645434|358.566882|-674.7452647999999|6.855429069|0.898461533|4952.972679|156.55227280000005|25.44160067|0.0234786339999999|966.7808252999998|12.16814835|1.0|1.0|0.0|1.0|1.0|2.0|2.93|0.06|-8.17|4.47|66.49|2.72|0.0|0.0|91.55|1.0|-4.34|25.0|5.0|0.0|-4.42|4.56e-05|0.0154|3.84e-05|13.0|3.27|0.0|0.0|6.8099999999999994e-09|2.3e-06|-0.05717|4.4393|4.0806|-1167.046301|-1167.0124560000002|534.69|303.84|279.29|395.28|-1166.901251|2.3795|0.03384512|-1166.951551|3.8601|1.0|9.0|9.0
19l_a38|1|3.280796643|0.0|2|1.297043246|-0.10490608|2|0.04391253|0.103904811|0.0|-0.001197042|-0.02967593|10.94917392|-0.032264281|1|1|0.000347207|-0.091460175|-0.191751024|-0.4224000739999999|0.723755855|-0.032569307|0.89459881|0.700181525|-0.100870929|0.51306986|0.0219046379999999|-51.6277901|-65.35669452|14.19254029|133.9992534|129.8367176|-42.34617024|9.195687319|0.7374102309999999|-33.45088372|-24.20618316|518.0872716|-1307.13389|6.568874137999999|0.754730276|6705.993411|170.13821069999997|32.82593886|0.021129331|1772.6006989999998|13.69020024|1.0|0.0|1.0|1.0|1.0|3.0|4.94|0.12|-7.28|4.03|81.23|2.75|2.0|0.0|135.78|1.0|-4.94|32.0|4.0|0.0|-4.72|1.15e-05|0.0049|1.89e-05|0.00807|3.55|0.0|0.0|5.27e-08|2.25e-05|-0.0603299999999999|3.6709|3354.0|-1409.5865199999998|-1409.557954|660.04|369.66|337.75|502.31|-1409.309206|6.5627|0.02856649|-1409.37001|9026.0|14.0|7.8633|7.8633
4b_a46|0|0.0|0.206072846|1|1.1346370890000002|-0.022119857|2|0.047736111|-0.082722572|0.0|0.012332859|-0.135121207|10.96200942|-0.111103941|1|1|0.011806162|-0.079238184|-0.123416853|-0.16915334|0.6901151990000001|-0.263387881|0.768651645|0.69830739|-0.070236212|0.27128814|0.007568202|-28.58477842|-38.30877966|4.127907383|7.986637869|35.31914031|-20.89467173|2.251475261|0.8104680259999999|-15.59093155|-12.50898928|510.1086157|-612.9404746|5.76401157|0.751274223|4681.895329999999|103.3759991|15.43427855|0.007963679|756.2796491|4.343611349|1.0|0.0|0.0|1.0|1.0|0.0|3.9|0.38|-7.2|4.69|43.6|2.58|1.0|0.0|101.7|1.0|-4.35|25.0|3.0|1.0|-4.63|4.49e-05|0.0149|2.35e-05|0.00782|3.74|0.0|0.0|6.38e-08|2.12e-05|-0.02729|4.5515|4.5515|-1033.556797|-1033.535029|588.79|272.4|272.4|508.79|-1033.3243619999998|3127.0|0.02176759|-1033.378455|3.7571|548.0|6.2612|6.2612
7h_a8|1|2.99743835|0.0|0|1.391840221|-0.073219554|0|0.04737037|-0.016074683|0.0|0.00112124|-0.0873792009999999|10.94341365|0.0260356679999999|1|1|0.00084936|0.052081992|0.141285105|-0.382578949|0.515235986|0.095758228|0.7677336090000001|0.507325475|-0.0934764819999999|0.314190914|0.011647275|-53.71230941|-53.88211443|6.71377223|70.28953528|131.9948047|-31.05895923|3.86998135|0.892830345|-30.96107949|-23.65556243|444.4294792|-969.8780597|7.589672923999999|0.768693264|5657.402114|61.77519141|26.49502512|0.00878112|1086.29603|5.061650885|1.0|0.0|1.0|0.0|0.0|1.0|3.12|0.0|-8.46|5.52|61.58|4.27|2.0|0.0|101.89|1.0|-5.68|28.0|4.0|0.0|-5.5|2.09e-06|0.00078|3.16e-06|0.00118|4.66|0.0|1.0|3.5e-09|1.31e-06|-0.06799|3.9282|3.9282|-1285.182226|-1285.151298|593.53|315.62|315.62|500.94|-1285.017252|7.0847|0.03092828|-1285.0707960000002|9.1188|10.5|4.9788|4.9788
2_a33|1|3.396444161|0.0|0|0.609420748|-0.064926835|0|0.039958333|-0.049900189|2.112255684|-0.002514803|0.070526947|10.31100266|-0.05997501|3|3|-0.000810928|-0.083752249|-0.148024156|-0.593915758|0.787714775|-0.0212158239999999|0.8799816220000001|0.753434785|-0.104047115|0.411881091|0.018451635|-49.13901703|-63.57699532|11.27469555|103.5201191|110.28338390000002|-38.84811555|6.889294995|0.702597735|-30.02592687|-19.46234551|500.7570617|-953.6549298|6.152818143999999|0.8867875909999999|6067.635829|181.7248125|27.70055258|0.019430318|1357.327077|11.8727102|1.0|0.0|1.0|1.0|1.0|2.0|3.57|0.3|-7.67|6.7|140.04|1.33|2.0|0.0|115.28|1.0|-6.35|28.0|4.0|0.0|-4.78|4.44e-07|0.000183|1.6800000000000002e-05|0.0069|3.72|0.0|0.0|2.13e-08|8.78e-06|-0.04967|3.6281|3.6281|-1920.079174|-1920.049452|655.74|341.74|341.74|525.38|-1919.830424|4.2519|0.02972182|-1919.890628|5539.0|6.0|8.2596|8.2596
12w_a36|1|3.3131307480000003|-4.750262163|2|1.24014105|-0.297354748|2|0.041555556|0.041058884|0.0|-0.011700732|-0.041402825|10.96020797|-0.010726574|1|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|-0.604676196|0.647732719|-0.098657593|0.8792981679999999|0.624142499|-0.111267166|0.532980165|0.021104445|-62.34080876|-79.88912835|15.15285952|112.947763|123.23411609999998|-57.35989379|10.87965823|0.70536279|-44.76031023|-29.58856606|594.7596206000001|-1597.782567|8.365472166|0.8769828040000001|7418.252264|211.5476713|41.94801097|0.0273396629999999|2265.1925920000003|19.62970663|1.0|0.0|1.0|1.0|0.0|2.0|4.82|0.17|-7.14|3.31|78.43|2.04|2.0|0.0|130.43|1.0|-5.2|34.0|8.0|0.0|-5.07|6.26e-06|0.00291|8.6e-06|4.0|3.86|0.0|0.0|7.24e-08|3.37e-05|-0.05326|3.8881|3.8881|-1645.202839|-1645.169951|712.88|318.88|318.88|552.55|-1644.953222|5043.0|0.0328886|-1645.017691|7.0746|23.0|7.6383|7.6383
11b_a5|1|2.943854668|0.0|0|1.277648917|0.008093965|2|0.023988604|-0.067519041|0.0|0.006121601|-0.118167947|10.94877958|-0.0536971829999999|1|1|0.005685558|-0.0109928619999999|-0.017658026|-0.252164213|0.735954089|-0.0497097529999999|0.8645824520000001|0.682032125|-0.080664777|0.378154801|0.016373566|-45.82509318|-48.42513182|9.829471091|55.25128526|75.80248447|-29.07084703|5.900883275|0.66824472|-27.50997723|-17.60913884|524.5231302|-774.8021092|8.936258446|0.83867925|5107.577902|199.1611925|26.35133256|0.0228838029999999|1159.458633|13.73773299|1.0|1.0|1.0|1.0|1.0|1.0|2.99|0.1|-9.15|5.38|63.69|2.01|2.0|1.0|106.58|1.0|-4.65|27.0|4.0|1.0|-4.69|2.26e-05|0.00853|2.04e-05|0.00767|3.62|0.0|0.0|7.109999999999997e-10|2.68e-07|-0.0418399999999999|4.4995|4.1982|-1564.761898|-1564.72614|635.55|295.32|275.55|511.28|-1564.56504|1.9569|0.03575776|-1564.621301|2.8531|19.0|7.7212|7.7212
1_a1 (SKF-104365)|0|0.0|0.0|1|0.626769342|-0.01959813|1|0.0409444439999999|-0.091086986|0.0|0.000663414|-0.10236005|10.33812228|0.11172918|1|1|0.002250781|-0.123703409|-0.300426726|-0.505981356|0.57031697|-0.015406451|0.857919181|0.551667506|-0.081192283|0.2405471019999999|0.0133681239999999|-31.45099608|-37.55389489|6.18316314|6.658828587|86.42113499|-17.369816|2.859900586|0.709744919|-14.547040099999998|-13.65596178|376.1092109|-450.6467387|5.2735884010000005|0.71469847|4225.4765640000005|134.2517831|19.24066156|0.018973797|634.9418316000001|8.775956802|1.0|1.0|1.0|1.0|1.0|0.0|2.97|0.12|-6.0|3.93|56.01|2.52|0.0|0.0|81.72|1.0|-3.8|21.0|3.0|1.0|-4.02|0.000159|0.0472|9.65e-05|0.0287|2.96|0.0|0.0|9.93e-07|0.000295|-0.03482|3.8901|3.8901|-1279.084677|-1279.060907|491.18|318.72|318.72|358.09|-1278.971649|4.5773|0.02377006|-1279.017667|6.9338|1.6|5.7959|5.7959
7_a47|0|0.0|0.0|0|1.304326965|-0.143650735|2|0.04030303|-0.128433676|1.303301032|-0.0091074509999999|-0.085507035|10.93671034|-0.0781924059999999|0|0|-0.00794321|-0.021071408|-0.04311702|-0.46105149|0.6995252890000001|-0.04402021|0.8755534909999999|0.671549194|-0.095957591|0.427432212|0.008915606|-45.82735481|-54.113260200000006|5.027768049|103.5602725|86.09912617|-30.51603217|2.8353037860000003|0.816979353|-25.84337052|-20.44278719|477.8297898|-919.9254234|6.485224033|0.681423344|5958.904826|103.2106353|25.02240371|0.0130514639999999|1126.008167|7.36009799|1.0|1.0|0.0|1.0|1.0|2.0|2.96|0.09|-9.45|5.63|58.04|3.69|2.0|0.0|111.28|1.0|-6.47|28.0|4.0|0.0|-6.06|3.41e-07|0.000134|8.75e-07|0.000345|5.49|0.0|0.0|3.52e-10|1.3900000000000001e-07|-0.05297|3.7203|3.7203|-1647.996662|-1647.963177|604.84|333.26|333.26|455.81|-1647.7863539999998|3406.0|0.03348545|-1647.841533|4.4255|25.0|7.6|7.6
5b_a50|0|0.0|0.0|1|1.397278957|-0.003549558|1|0.034845679|-0.052494624|2.473508677|0.012641727|-0.137595558|10.9325725|-0.113846154|2|2|0.012290091|-0.1052449509999999|-0.175158017|-0.140506919|0.693611382|0.019856551|0.855527513|0.6642694929999999|-0.061164973|0.271653991|0.012204641|-20.90908698|-31.07327358|6.200250541|6.656963127999999|21.02890062|-15.78596849|3.149876031|0.5887490470000001|-10.62231784|-10.87564575|486.9950914|-435.0258302|5.543302677000001|0.8058479690000001|4577.809819|208.925351|18.47246431|0.023005632|738.8985723999999|11.68741316|1.0|1.0|0.0|1.0|1.0|0.0|3.37|0.1|-5.86|3.15|35.64|2.4|0.0|0.0|96.89|2.0|-3.48|24.0|2.0|1.0|-4.19|0.000335|105.0|6.47e-05|0.0202|3.06|0.0|0.0|1.37e-06|0.0004269999999999|-0.0256899999999999|5.6332|4.0222|-990.6114185|-990.5849031|547.35|308.25|220.09|411.9|-990.43875|4.4181|0.02651535|-990.487545|6.1284|12.23|4.9126|4.9126
8a_a50|1|3.139870661|0.0|1|1.39826105|-0.021959577|1|0.03904321|-0.0224366579999999|1.99158738|0.007671336|-0.150515325|10.94501357|-0.058014797|2|2|0.007801731|-0.065546446|-0.11385159|-0.352654037|0.75162266|-0.188882361|0.8718949979999999|0.7135713840000001|-0.08230347|0.278028663|0.018809422|-34.88425666|-41.48493288|9.480859015|133.8183888|70.12485884|-20.91041439|4.778811898|0.751415713|-17.58335405|-15.95574341|433.9235497|-622.2739931|5.754657432|0.858162757|4638.284496|125.2985144|21.23424244|0.017017336|828.1354551|8.577560914|1.0|1.0|0.0|1.0|1.0|1.0|3.34|0.11|-6.32|3.63|59.39|2.02|0.0|0.0|94.75|1.0|-3.86|24.0|3.0|1.0|-4.13|0.000138|0.0433|7.48e-05|0.0234|2.95|0.0|0.0|4.82e-07|0.000151|-0.0280699999999999|5.622000000000001|4.1738|-1006.671867|-1006.637067|548.47|297.06|220.53|396.63|-1006.508913|3.5509|0.03479985|-1006.557694|5.5319|47.0|7.3279|7.3279
14m_a23|0|0.0|-4.405643132|0|1.197955072|-0.272389934|2|0.0431917209999999|0.028217372|0.665608656|0.001027627|-0.034213923|10.3132176|-0.050626415|2|2|0.001951778|-0.07256543|-0.226146643|-0.527662006|0.560094237|0.0266555739999999|0.8581143859999999|0.5415996160000001|-0.089285878|0.268552591|0.017992415|-50.63012925|-62.09952738|12.51396625|47.23604193|51.59888942|-43.19105542|8.703631619|0.7958339090000001|-35.21393496|-27.32379205|643.9145427|-1366.189602|8.595073462|0.911438824|7588.823133|142.0002583|34.33353583|0.017997351|1716.6767920000002|12.51739962|1.0|0.0|1.0|1.0|1.0|1.0|3.51|0.09|-8.23|4.42|105.02|3.82|2.0|1.0|125.29|1.0|-6.38|34.0|7.0|0.0|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|4.46|0.0|0.0|5.94e-09|2.85e-06|-0.08347|3.6774|3.6774|-1966.968005|-1966.945041|707.56|337.15|337.15|572.31|-1966.721362|6.1522|0.02296475|-1966.785519|8.5477|3.0|8.5171|8.5171
13_a47|1|2.920663104|0.0|0|1.417757826|-0.0777650159999999|2|0.036632997|-0.047120094|1.5940801480000002|-0.00105415|0.003874205|10.9452934|0.038682232|1|1|-0.000211465|-0.0101047869999999|-0.0233277889999999|-0.316563793|0.6427334020000001|0.030290722|0.8582665429999999|0.626280497|-0.088128939|0.244975411|0.017736598|-41.79730418|-45.39284663|9.13564442|63.12660940000001|112.453046|-23.38063458|4.705524762|0.688261242|-21.52866736|-16.72368034|402.6200617|-635.4998528|7.038683428|0.8939678120000001|4542.479565|160.5682509|24.29844849|0.023284817|923.3410426|11.99338291|1.0|1.0|0.0|1.0|1.0|2.0|2.9|0.06|-7.9|4.06|66.49|2.34|0.0|0.0|91.59|1.0|-4.24|24.0|4.0|1.0|-4.27|5.79e-05|0.0185|5.41e-05|0.0173|3.17|0.0|0.0|1.26e-08|4.04e-06|-0.05465|4.0302|4.0302|-1067.820961|-1067.78457|542.62|307.63|307.63|404.73|-1067.665127|3.5455|0.03639189|-1067.71601|4.8308|16.0|7.8|7.8
20_a47|0|0.0|0.0|0|1.408721455|-0.161476442|2|0.039520202|0.031814023|1.010373001|-0.009220816|-0.052370531|10.95058273|0.071506228|1|1|-0.006342241|-0.108236785|-0.297094867|-0.5332051720000001|0.61847122|-0.069674604|0.8575369009999999|0.59534794|-0.092005493|0.213977589|0.023587109|-45.68149289|-50.14789824|12.85623208|43.63174229999999|169.6050003|-27.33327788|7.00733184|0.595234209|-24.89884887|-17.90996366|375.4483088|-752.2184736|7.022502229|0.86659377|5896.060936|220.6189341|30.08893541|0.034758191|1263.735287|18.94506718|0.0|1.0|1.0|1.0|1.0|2.0|3.19|0.05|-7.31|2.56|84.73|2.75|1.0|0.0|99.68|1.0|-4.06|28.0|6.0|0.0|-4.08|8.72e-05|0.0332|8.32e-05|0.0316|2.63|0.0|0.0|4.89e-08|1.86e-05|-0.06357|3.9808|3.9808|-1335.742176|-1335.708279|557.84|311.45|311.45|426.08|-1335.566785|3.1747|0.03389691|-1335.620783|4.3277|3.0|8.6|8.6
12u_a36|1|3.508898495|0.0|2|1.270259304|-0.0407717229999999|2|0.042560386|0.033763276|0.0|0.0042553209999999|-0.063855309|10.95266014|-0.010669561|1|1|0.005035022|-0.099596099|-0.163978382|-0.438988314|0.901715152|0.080270195|0.855176759|0.860667615|-0.0969881059999999|0.3765068079999999|0.017639065|-50.53295452|-67.50289394|12.27663887|86.1184622|109.8080843|-46.98143813|8.544435884|0.77938748|-35.17050511|-24.02645378|586.1833819|-1417.5607730000002|7.65672775|0.946117173|6127.402572|153.5444314|30.82735404|0.015171583|1818.813889|10.55929252|1.0|0.0|1.0|1.0|1.0|2.0|5.05|0.24|-7.38|3.85|69.2|2.66|2.0|0.0|138.33|1.0|-4.95|32.0|4.0|1.0|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|-53.0|3.8847|3675.0|-1350.8981130000002|-1350.865506|739.12|337.37|319.16|590.18|-1350.575382|5.8702|0.03260752|-1350.638138|7.8877|16.0|7.7959|7.7959
13b_a6|1|3.423777636|0.0|1|1.430640379|-0.0265090529999999|1|0.042739018|0.060593678|0.0|-0.00460563|-0.104663349|10.95129557|-0.064811009|1|1|-0.00194781|-0.10896749|-0.180339002|-0.490758329|0.850080948|-0.029988734|0.8370824240000001|0.8013954109999999|-0.112915801|0.202093555|0.032036214|-61.06841733|-74.04643339|21.00828557|154.7847961|147.0772097|-48.5571926|13.77653618|0.757233678|-40.04664055|-26.65671602|508.6895893|-1332.835801|9.087172635|0.69141956|6000.952027|159.1980937|35.20276076|0.0203627189999999|1760.1380379999998|13.35319491|1.0|1.0|1.0|1.0|1.0|2.0|3.56|0.12|-9.01|4.98|95.85|1.29|2.0|0.0|116.79|1.0|-5.51|31.0|5.0|0.0|-4.99|3.11e-06|0.0012699999999999|1.02e-05|0.00417|3.8|0.0|0.0|9.77e-10|4e-07|-0.0525799999999999|4.8494|3.6322|-1350.0903970000002|-1350.061187|694.33|341.35|255.67|574.07|-1349.837661|10.8032|0.02920955|-1349.898848|13.5746|174.0|6.7595|6.7595
47g_a18|0|0.0|0.0|1|1.251175676|-0.034211867|0|0.031179487|-0.048472184|0.0|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|0|0.00531392|-0.264839041|-0.3927204379999999|-0.4138670829999999|0.765824398|-0.009917608|0.780474694|0.745431271|-0.08547236|0.413435809|0.013404131|-55.35188184|-72.53379954|11.37505183|111.5517627|140.5114492|-61.55384106|9.653129118|0.731870777|-46.97287277|-24.79003275|708.1114197|-1958.412588|10.33698377|0.966014041|7870.887027|227.5405903|33.87214455|0.016259076|2675.8994190000003|13.79782369|1.0|1.0|0.0|1.0|1.0|2.0|4.87|0.34|-9.22|3.22|88.97|2.79|3.0|2.0|164.47|1.0|-6.11|40.0|4.0|0.0|-5.52|7.76e-07|0.000421|3.01e-06|0.00163|4.52|1.0|1.0|6.04e-10|3.27e-07|-0.04413|3.0965|3.0965|-1743.375845|-1743.346243|905.71|400.4|400.4|874.26|-1742.7686640000002|4966.0|0.02960182|-1742.847918|5.9864|9.0|8.0458|8.0458
16b_a23|0|0.0|0.0|1|1.197960988|-0.013240238|3|0.037664609|0.054655144|0.754232958|0.0116350769999999|-0.068280331|10.31321583|-0.05237763|2|2|0.011266252|-0.123524943|-0.224300431|-0.401493392|0.75524548|0.14319927|0.830577373|0.711576167|-0.07920267|0.2256448969999999|0.018614978|-37.52431601|-58.69232154|13.79443768|7.971529518|52.92522904|-43.49333918|10.22222569|0.738977|-27.80700713|-23.2745413|688.1144512|-1349.923395|9.472884487|0.949345397|7575.784511|193.4284005|31.49562341|0.018384316|1826.746158|13.6235075|1.0|0.0|1.0|1.0|0.0|1.0|4.19|0.07|-7.33|3.02|108.26|3.14|2.0|1.0|146.03|1.0|-6.19|36.0|4.0|0.0|-5.67|6.41e-07|0.000314|2.16e-06|0.00106|4.21|0.0|0.0|4.6200000000000003e-08|2.26e-05|-0.07352|1.6041|1.6041|-1877.655481|-1877.615701|772.84|772.92|772.92|607.92|-1877.270284|9.2317|0.03978022|-1877.335869|14.8849|96.0|7.0191|7.0191
12ba_a36|1|3.389685532|0.0|2|1.297043659|0.026411489|2|0.040566449|0.087201747|0.0|-0.002123045|0.003750685|10.9478512|-0.011949092|1|1|-0.000621302|-0.091676619|-0.168084618|-0.410941182|0.844641715|0.041478447|0.890675195|0.796093405|-0.108410153|0.330220757|0.0246090489999999|-56.0578808|-73.03464847|16.57882744|100.798163|101.229662|-49.20258616|11.16896162|0.7068957840000001|-37.76553687|-25.28122447|572.4586103999999|-1314.6236720000002|7.409667253999999|0.969665341|6722.60947|197.4608731|35.76372225|0.023797439|1859.713557|16.03205543|1.0|0.0|1.0|1.0|0.0|2.0|4.8|0.12|-6.72|2.79|116.78|0.74|1.0|0.0|133.18|1.0|-4.77|33.0|6.0|0.0|-4.25|1.6800000000000002e-05|0.0072599999999999|5.65e-05|0.0244|2.67|0.0|0.0|1.91e-07|8.240000000000001e-05|-0.08446|5.2506|3.0114|-1417.454721|-1417.426327|687.23|411.71|236.13|547.82|-1417.187763|3.1996|0.02839417|-1417.249741|4.5448|21.0|7.6778|7.6778
