molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|SRW07|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC1pe|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|RPSA|WNSA5|FNSA1|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|MOMI-Z|WNSA4|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
17a_a50|0|1|1|0.0|0.0|7.934155233999999|1|1|1.349854788|4.319202937|5.82008293|-0.109740063|2.189373662|-0.133526134|0.012510153|10.94500663|0.012893333|-0.178162528|-0.220088198|1|0.762224122|0.784570118|-0.204032723|-0.215448852|0.732114362|1|-0.045404408|-0.078525868|0.013784807|-29.57096251|-51.14229199|10.03717565|0.07699335|-33.3079288|0.7899109000000001|58.69900789|-18.26510428|0.486855438|2644.4486420000003|1799.721631|-11.89568886|0.948768582|5718.782531|136.82673369999998|-666.1585759999999|-377.6260803|719.3470265|7.556715901|1.0|1.0|1.0|1.0|0.0|3.95|3.29|0.29|20.0|-6.76|2.3|0.0|121.78|0.0|1.0|4.0|-6.44|0.0|1.0|0.0|-4.44|0.000102|0.0408|3.61e-05|0.0144|3.23|1.75e-07|6.97e-05|-0.03196|4.0477|-1258.540058|705.96|1204.79|306.31|291.88|616.93|0.6244|0.66046|0.1754|0.02594911|-1258.322582|85.0|7.0706|7.0706
8_a15|0|0|0|0.0|0.0|0.0|0|0|1.419941362|0.0|0.0|0.155304204|0.0|-0.5025236129999999|1.7800000000000002e-05|10.95880707|0.003160815|0.225620047|-0.342749125|1|0.85357243|0.7059441040000001|0.0937475619999999|-0.025923166|0.8105478740000001|0|-0.071552706|-0.118293578|0.0336657729999999|-41.7821007|-69.07571287|104.8781037|0.146103518|-40.33569847|0.519427411|89.80283608|-16.91650111|0.389723411|2393.276181|1919.535904|-9.878130237|0.638601279|5306.2234530000005|280.62296039999995|-484.0283816000001|-22.68867482|532.0914339999999|20.72712321|1.0|1.0|1.0|0.0|1.0|3.14|3.76|0.19|18.0|-7.57|1.96|0.0|104.74|0.0|1.0|5.0|-5.52|0.0|1.0|1.0|-4.81|5.63e-06|0.00206|1.53e-05|0.00562|4.24|2.69e-08|9.86e-06|-0.02723|3.7426|-1223.687714|598.84|1050.15|331.28|279.58|538.51|0.5128|0.70524|0.0155|0.01719864|-1223.523393|108.0|6.9666|6.9666
4p_a46|0|0|0|0.0|0.122217892|7.825245291|1|1|1.134636977|2.102855253|5.587248657999999|-0.164311513|0.0|-0.233901882|0.005152176|10.93681929|0.004453195|-0.251219946|-0.369670745|0|0.7471162309999999|0.747019097|-0.078703563|-0.1623103719999999|0.751334374|0|-0.0997229069999999|-0.083274013|0.007398064|-56.55658053|-47.22779946|175.10295019999998|0.094033511|-26.78464688|0.87420565|51.05047787|-17.00200781|0.423511708|2257.769185|2219.4587530000003|-9.642472876|0.734640605|5167.091582|71.34266847|-482.1236438|-424.4519674|585.8536976|3.822678404|1.0|0.0|1.0|1.0|1.0|3.89|3.2|0.3|17.0|-7.05|3.2|0.0|107.89|0.0|1.0|3.0|-5.09|0.0|1.0|1.0|-5.4|1.59e-06|0.000567|4.03e-06|0.00144|4.77|8.95e-08|3.2e-05|-0.0393|3.9958|-1129.618646|598.19|1058.54|310.28|226.26|537.47|0.43709|0.70138|0.0763|0.03979459|-1129.4459470000002|341.0|6.4672|6.4672
16d_a32|1|1|1|3.311658163|0.0|7.765993078999999|0|0|0.609420775|0.0|5.733341277|0.0115077539999999|2.07416189|-0.7589895790000001|-0.00839148|10.31100273|-0.005427254|0.021406827|-0.68301199|0|0.816581223|0.8575664540000001|0.107238939|-0.0847953219999999|0.7689748270000001|1|-0.091212351|-0.11491796|0.032003415|-53.23914436|-67.07571683|115.2070109|0.244506926|-39.15098916|0.615749698|86.50964771|-21.26791022|0.4429631189999999|2588.214866|3152.666302|-12.41372827|0.79521327|5768.495166|224.2805611|-508.962859|-135.1223777|457.7130665|19.43393087|1.0|0.0|1.0|1.0|2.0|3.35|3.01|0.18|19.0|-6.59|0.65|0.0|102.33|1.0|1.0|5.0|-6.62|1.0|0.0|1.0|-4.18|2.22e-06|0.000856|6.659999999999999e-05|0.0257|2.86|2.55e-07|9.84e-05|-0.05068|3.6271|-1877.332369|621.59|1023.44|341.83|341.83|489.97|0.70217|0.70217|0.2915|0.02818209|-1877.241687|8.0|8.1135|8.1135
1h_a5|1|0|0|2.9516097130000003|0.0|6.605297921|0|0|1.427564094|0.0|4.59511985|-0.02598568|0.0|-0.085074391|0.008031558|10.94466758|0.007357977|-0.043247682|-0.20140246|2|0.71274658|0.780175595|0.070628165|-0.082079343|0.6977404359999999|0|-0.067599619|-0.069496749|0.008798715|-35.25675213|-36.2462047|160.0744187|0.119359774|-18.90429957|0.7450549759999999|44.51475742|-14.49848188|0.489507204|2107.271793|819.6979313999999|-7.561719827|0.958891501|4334.547353|132.96722079999998|-302.4687931|-255.618083|409.0289917|8.268552715|1.0|1.0|0.0|1.0|1.0|2.8|2.07|0.05|23.0|-8.41|2.13|0.0|95.45|0.0|1.0|3.0|-5.77|0.0|1.0|1.0|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|3.43|3.87e-09|1.21e-06|-0.04124|4.3651|-990.6032645|556.57|934.7|284.03|266.52|430.83|0.4112699999999999|0.57155|0.1754|0.031392033|-990.523098|28.0|7.5528|7.5528
4r_a46|0|0|0|0.0|-0.03033057|7.832410927000001|1|1|1.13129629|2.051582577|5.587248657999999|-0.15196733|0.0|-0.141309389|0.006236535|10.96363493|0.0061041|-0.237647432|-0.246070691|2|0.7794598220000001|0.810646641|-0.077483502|-0.070397185|0.76719475|0|-0.079297367|-0.081339886|0.011446215|-42.06465252|-43.14814202|176.18445569999997|0.152180218|-22.88867429|0.7146312779999999|51.22472631|-13.77068362|0.456487948|2137.47734|1451.6122289999998|-7.304896049|0.839885604|4775.760774|151.3787482|-343.3301143|-227.7097083|496.0386301|8.076584289|0.0|1.0|0.0|1.0|1.0|3.82|2.89|0.35|17.0|-6.25|1.52|0.0|97.9|0.0|1.0|4.0|-6.83|0.0|1.0|0.0|-3.55|0.00081|271.0|0.000279|0.0933|2.12|5.64e-07|0.000188|-0.03073|4.5209|-1069.419677|571.75|986.04|274.25|274.25|467.85|0.69085|0.69085|0.1404|0.02826942|-1069.284137|1413.0|5.8499|5.8499
12ar_a36|1|0|0|3.46014932|0.0|7.412764017000001|2|2|1.297042582|0.0|5.351858133|0.083451772|0.0|-0.40866901|0.000939229|10.95407427|0.002112069|0.145909555|-0.4194638229999999|1|0.86559137|0.8371588959999999|-0.017348015|-0.064014394|0.8196353679999999|0|-0.080760277|-0.098732471|0.022389124|-54.80317647|-66.9989409|86.85924228|0.163457134|-45.46486105|0.705591187|82.17472548|-23.57370143|0.4743067589999999|2902.67985|2404.999137|-15.99689556|0.902250063|6155.432771|199.7830951|-863.83236|-279.0245523|708.5476357999999|15.17578458|1.0|0.0|0.0|1.0|2.0|4.86|0.0|0.17|17.0|-7.05|1.59|0.0|133.27|0.0|1.0|5.0|-7.21|0.0|0.0|0.0|-3.91|0.0001199999999999|0.0503|0.000122|0.0515|2.33|8.95e-08|3.76e-05|-0.0566|3.8489|-1364.467971|717.19|1211.1|322.13|237.29|580.53|0.41433|0.67174|0.2372|0.04327285|-1364.2977050000002|25.0|7.6021|7.6021
4_a3|0|0|0|0.0|0.0|6.823286122000001|0|0|0.60501714|0.0|4.727387819|-0.08769805|1.882124381|-0.325334256|-0.008407895|10.31162267|-0.007022144|-0.208888686|-0.607238634|1|0.640351067|0.721302096|-0.028924747|0.041477445|0.628171026|1|-0.110345083|-0.098695428|0.008006786|-52.4583525|-46.9200748|235.6982345|0.25946603|-22.30593113|0.866976271|51.71950126|-18.76802992|0.415852758|2142.972568|1548.626215|-8.922372453|0.711897153|4885.093366|63.23984222|-312.2830359|-348.9230345|347.9532383|4.799426464|1.0|1.0|0.0|1.0|1.0|2.94|2.6|0.0|21.0|-7.53|3.07|0.0|92.65|0.0|1.0|3.0|-5.21|0.0|0.0|1.0|-5.09|2.02e-06|0.00065|8.22e-06|0.00264|4.3|2.950000000000001e-08|9.48e-06|-0.0584299999999999|3.4771|-1355.303098|504.29|858.45|356.58|208.93|338.33|0.3809|0.6896|119.0|0.02921941|-1355.239905|1259.0|5.9|5.9
22_a4|0|0|0|0.0|0.0|7.535296702|1|1|1.399866564|1.987636054|5.4161004020000005|0.004808337|0.0|-0.257448045|0.004765062|10.94586213|0.004237768|0.00771584|-0.3877007|1|0.774689758|0.7797803109999999|0.086940934|-0.037423832|0.755510052|0|-0.09491995|-0.089955967|0.010702353|-45.61565825|-43.23011833|162.9809584|0.138796849|-20.77508795|0.8444670409999999|48.65880447|-17.52572365|0.4359219589999999|1950.173729|1477.437886|-8.422332951|0.772804341|4074.564287|74.7444381|-311.62631919999995|-331.080892|338.71903330000004|5.428686137000001|1.0|1.0|0.0|1.0|1.0|3.3|2.2|0.11|17.0|-5.24|2.09|0.0|87.12|0.0|2.0|3.0|-5.91|0.0|1.0|1.0|-3.98|0.000172|0.0497|0.000104|0.0301|3.03|5.77e-06|0.0016699999999999|-0.03046|4.0537|-934.240411|519.39|860.77|305.85|277.43|400.29|628.0|0.65771|0.1293|0.030263407|-934.171365|47.0|7.3279|7.3279
11_a3|0|0|0|0.0|0.0|6.823286122000001|0|0|0.605020608|0.0|4.727387819|-0.101436441|1.710245969|-0.363112913|-0.008037672|10.31163053|-0.005959152|-0.194041982|-0.577616902|3|0.8947911009999999|0.724492061|0.132535663|-0.04179402|0.834020779|1|-0.0955396769999999|-0.099420732|0.014376713|-45.19136777|-47.02715152|253.1353625|0.222196952|-22.2443844|0.752484736|57.08178682|-18.52584757|0.4680759679999999|2097.896727|1105.41974|-8.76293931|0.8799677029999999|4487.967272999999|117.0775712|-289.1769972|-238.8563772|311.6695405|10.0546353|0.0|1.0|1.0|1.0|1.0|3.19|2.07|0.0|21.0|-6.51|0.8|0.0|88.28|0.0|1.0|4.0|-6.59|0.0|0.0|1.0|-3.71|8.37e-05|0.0256|0.000197|0.0601|2.22|3.06e-07|9.35e-05|-69.0|3.2232|-1288.165162|508.58|834.82|384.66|384.66|346.18|0.6966600000000001|0.6966600000000001|0.4441|0.02994326|-1288.10577|0.04|7.3979|7.3979
12p_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.604984421|0.0|5.351858133|-0.062956958|0.0|-0.3550576729999999|0.005613018|10.31162861|0.005965451|-0.109773594|-0.456474815|1|0.8414737059999999|0.7867133140000001|-0.051402518|-0.2210072669999999|0.7991060659999999|0|-0.074356395|-0.094870978|0.015107947|-47.54197452|-60.65858419|75.21136863|0.156618406|-38.78387161|0.8199554720000001|68.98315679|-23.33022469|0.469983155|2783.628159|2326.5244390000003|-14.91687369|0.886732486|6166.812731|115.116829|-775.6774321|-409.146112|686.039456|8.3245726|1.0|0.0|1.0|1.0|1.0|4.76|0.0|0.17|17.0|-7.01|3.04|0.0|132.24|0.0|1.0|4.0|-5.81|0.0|0.0|1.0|-5.15|2.21e-06|0.0009119999999999|7.05e-06|0.00291|4.23|9.75e-08|4.02e-05|-0.05169|3.4955|-1615.0623480000002|685.08|1167.16|354.69|238.79|526.91|0.33929|0.68561|0.1527|0.03198743|-1614.890598|17.0|7.7721|7.7721
13d_a5 (GW788388)|1|0|0|2.945204608|0.0|6.605297921|1|1|1.236844097|0.0|4.59511985|-0.092509033|0.0|-0.33442223|0.002956745|10.94530363|0.003668464|-0.14893897|-0.3706975529999999|2|0.7333482170000001|0.78479342|0.024905619|0.047169811|0.71006207|0|-0.086824482|-0.0844793|0.014571846|-57.42492153|-55.87383979|151.3669372|0.2258962769999999|-36.95444874|0.669182121|70.45205183|-19.30187193|0.488398052|2834.036315|1377.863026|-12.76608229|0.954644629|6122.792779|218.7999323|-702.1345259999999|-223.7910275|723.0631751|14.57821204|0.0|1.0|1.0|1.0|2.0|3.21|2.74|0.2|23.0|-8.84|1.37|0.0|121.68|0.0|1.0|5.0|-6.94|0.0|0.0|1.0|-4.35|4.429999999999999e-05|0.0189|4.5e-05|0.0192|2.75|1.45e-09|6.16e-07|-0.05542|4.1706|-1390.548362|707.09|1206.73|297.28|269.0|532.01|0.42515|0.48848|0.1549|0.04130059|-1390.355751|18.0|7.7447|7.7447
4_a47|0|0|0|0.0|0.0|0.0|0|0|1.304464196|0.0|0.0|-0.158636969|1.42341819|-0.3692130839999999|-0.007295208|10.93671044|-0.006506051|-0.247195952|-0.462831711|2|0.893350891|0.783871003|-0.095209424|0.019305509|0.8124901999999999|1|-0.07804769|-0.092556319|0.007772995|-42.46254967|-50.35610033|96.20929041|0.1257991219999999|-27.39669054|0.806604393|57.78603076|-19.18327632|0.402148382|2306.463316|1528.797085|-10.43683449|0.67265584|5254.939281|105.2186243|-438.3470487|-333.62177030000004|471.7712484|7.429930428|1.0|1.0|0.0|1.0|2.0|2.75|3.01|0.05|22.0|-8.79|3.1|0.0|106.52|0.0|1.0|3.0|-4.99|0.0|0.0|1.0|-5.64|1.21e-06|0.0004379999999999|2.31e-06|0.0008359999999999|4.96|1.61e-09|5.81e-07|-0.05606|3.73|-1509.4201369999998|576.9|988.42|332.4|214.85|432.89|0.45947|0.69157|0.2221|0.03342033|-1509.3147789999998|32.0|7.5|7.5
15_a3|0|0|0|0.0|0.0|6.823286122000001|1|1|0.619596467|0.0|4.727387819|-0.182934001|1.809035179|-0.289938297|-0.006419472|10.33806279|-0.004459728|-0.325227172|-0.505519936|3|0.968837995|0.813015336|-0.103599654|0.036380489|0.911346861|1|-0.092342351|-0.107619999|0.007901554|-47.26593592|-55.08588323|315.5421792|0.221091166|-28.19600959|0.850327497|60.30684851|-19.28005913|0.461565365|2116.88728|1433.713715|-9.868603355|0.85723565|4617.470007|76.61068671|-394.7441342|-358.6340772|402.781061|5.220965278|1.0|1.0|0.0|1.0|1.0|4.12|0.0|0.24|16.0|-5.78|0.96|0.0|94.29|0.0|2.0|5.0|-7.35|0.0|0.0|0.0|-3.02|0.0017|547.0|0.000951|306.0|1.28|1.66e-06|0.000535|-0.06319|3.7072|-1328.665275|553.81|916.07|334.44|206.37|398.12|0.2843199999999999|0.67902|0.0173|0.0228507|-1328.581677|25.0|7.6021|7.6021
27b_a34|0|0|0|0.0|0.0|7.412764017000001|1|1|1.4335271040000002|2.013418486|5.351858133|-0.106245942|0.0|-0.549928192|-0.001438963|10.95430634|0.001228116|-0.175834895|-0.463926296|1|0.820914556|0.7722228729999999|0.00102838|-0.047542374|0.770240631|0|-0.08757938|-0.109683855|0.031021066|-57.66200309|-72.21552354|150.83624440000003|0.2165682119999999|-47.54648562|0.712312759|87.24055613|-24.553278|0.4072752529999999|2835.31543|2431.595232|-16.16580511|0.687123753|6032.666081|189.4124225|-808.2902556|-279.5721769|627.4287311|15.02503259|1.0|1.0|1.0|1.0|1.0|3.54|3.66|0.12|23.0|-8.19|1.83|0.0|116.33|0.0|1.0|5.0|-6.14|0.0|0.0|1.0|-4.96|5.92e-06|0.00243|1.1e-05|0.00449|3.75|6.53e-09|2.67e-06|-0.04121|4.0935|-1350.018975|691.97|1174.68|302.88|257.4|577.39|0.47412|0.70001|0.0252|0.03640275|-1349.873325|0.65|6.1871|6.1871
1n_a5|1|0|0|2.91912867|0.0|6.605297921|0|0|1.427557749|0.0|4.59511985|0.002508727|0.0|-0.3365350029999999|0.004367323|10.94528897|0.004754079|0.004115733|-0.393928416|2|0.6805709409999999|0.77828693|-0.013686011|-0.087019366|0.656280207|0|-0.082180848|-0.081950989|0.023129277|-47.1725036|-47.04056285|63.58796786|0.214789986|-27.00168194|0.627751746|63.57058627|-17.50346525|0.483868192|2437.279452|889.4388375|-10.04713747|0.937489579|5101.31614|213.67365440000003|-432.02691110000006|-146.6611704|467.1194103|16.53002342|1.0|1.0|1.0|1.0|1.0|2.88|2.67|0.05|23.0|-8.07|1.72|0.0|101.77|0.0|1.0|5.0|-6.41|0.0|0.0|1.0|-4.18|5.41e-05|0.0193|6.56e-05|0.0234|2.91|8.43e-09|3.01e-06|-0.06186|4.3838|-1179.169527|607.15|1017.23|282.82|282.82|481.06|0.44786|0.44786|0.3789|0.03956123|-1179.073189|27.0|7.5686|7.5686
12_a15|0|0|0|0.0|0.0|0.0|0|0|1.435689014|0.0|0.0|-0.035728911|0.0|-0.370766171|0.001740635|10.95973444|0.0034254209999999|-0.054575504|-0.380490701|2|0.8310685940000001|0.723852961|0.049877871|-0.019064393|0.7933685340000001|0|-0.061084417|-0.094209248|0.015018226|-39.00359933|-60.15445365|72.18361893|0.10362709|-38.40979933|0.746489397|70.6606311|-20.42981445|0.476419838|2613.57759|2661.728915|-13.04483751|0.909927213|5897.820841|161.8714956|-691.376388|-314.7766363|673.7288405|10.50617745|1.0|1.0|0.0|1.0|1.0|3.56|3.73|0.12|24.0|-9.82|2.87|0.0|119.95|0.0|1.0|4.0|-4.97|1.0|0.0|1.0|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|5.29|1.51e-10|5.99e-08|-0.03196|3.8538|-1281.060163|688.91|1177.81|321.72|276.63|585.26|0.50595|0.70444|0.0093|0.02694613|-1280.871722|4.0|8.3979|8.3979
14a_a23|0|1|1|0.0|0.0|7.423568444|0|0|1.197964042|3.39397765|5.351858133|0.0446402609999999|0.757767133|-0.289658385|0.012219066|10.31321831|0.011363191|0.083206288|-0.446724057|2|0.72792508|0.7556436440000001|0.114693804|-0.123790952|0.6888154959999999|1|-0.055677662|-0.08032517|0.019504497|-35.20994211|-50.79675604|38.57988954|0.081322962|-32.12331106|0.7807587890000001|61.36268093|-21.61564087|0.462434482|2816.527785|2173.7139190000003|-13.66949407|0.8602383659999999|6269.28943|138.6457355|-642.4662212000001|-355.0975547|601.8533922|10.56592489|1.0|0.0|1.0|1.0|1.0|3.41|2.86|0.05|26.0|-7.41|3.03|1.0|120.28|0.0|1.0|4.0|-6.27|0.0|0.0|0.0|-4.96|3.38e-06|0.00139|1.1e-05|0.0045299999999999|3.58|3.92e-08|1.6100000000000002e-05|-0.07379|3.7119|-1629.90669|665.5|1134.02|334.02|334.02|516.58|0.6289100000000001|0.6289100000000001|0.3764|0.0216412|-1629.748476|3.0|8.5498|8.5498
3_a27|0|0|0|0.0|0.0|6.605297921|0|0|1.402697639|3.127072625|4.59511985|-0.172132163|1.177265999|-0.27868256|0.009082086|10.93782973|0.00955169|-0.296039263|-0.479874452|2|0.640545265|0.810053853|0.136381755|0.038685745|0.610158103|1|-0.06145119|-0.086153958|0.019234305|-31.82136336|-44.61323499|10.71226495|0.137884078|-23.10213938|0.733853752|54.32114618|-16.72996312|0.44566003|2294.213272|1043.697725|-8.663302268999999|0.803947133|4960.583812|137.8189165|-346.53209080000005|-242.1936891|401.7540197|9.707911187|1.0|0.0|1.0|0.0|0.0|3.03|3.11|0.05|21.0|-5.89|2.18|0.0|97.71|0.0|2.0|4.0|-6.41|0.0|1.0|1.0|-3.99|0.0002|0.0658|0.000103|0.0339|2.67|1.29e-06|0.000423|-0.05512|3962.0|-1081.88481|547.92|931.06|312.93|225.24|425.72|0.34864|0.6734600000000001|0.2208|0.02032437|-1081.794829|4.0|8.3979|8.3979
9a_a40|0|0|0|0.0|0.0|7.515889085|0|0|0.604993021|1.865740741|5.4161004020000005|0.168990628|0.921628874|-0.136162501|0.01310675|10.31197235|0.011966382|0.291102625|-0.449508498|0|0.624889926|0.690568477|-0.394662853|-0.2990540869999999|0.61091688|1|-0.060029933|-0.072887601|0.011033601|-29.02567082|-35.24260989|109.9916614|0.062399815|-17.0405052|0.868476591|39.45618424|-15.54821024|0.493941591|1971.148912|336.39741360000005|-7.51786994|0.976056482|3991.317015|63.59419322|-255.607578|-356.33157|323.79254|4.213574358|1.0|0.0|1.0|0.0|0.0|3.26|3.28|0.06|20.0|-6.4|3.57|0.0|86.7|0.0|1.0|2.0|-4.85|0.0|1.0|1.0|-5.08|3.24e-06|0.000944|8.33e-06|0.00243|4.54|4.02e-07|0.000117|-0.06495|3.3192|-1217.9449|515.96|847.69|373.53|263.42|411.01|0.47831|0.69958|0.3483|0.01109672|-1217.873686|214.0|6.6696|6.6696
26_a47|0|1|1|0.0|0.0|6.86171134|0|0|1.304328272|1.06819297|4.727387819|-0.110530752|0.956774672|-0.544056455|-0.0098410169999999|10.94972213|-0.008325552|-0.24731748|-0.5899218279999999|2|0.6850994429999999|0.845040087|-0.11288313|0.0120097289999999|0.651797437|1|-0.098127284|-0.101679756|0.020884606|-57.01987795|-59.08415114|9.608109253|0.2895618|-34.3326642|0.717639177|73.39007585|-22.50824805|0.474969855|2625.572598|1341.904566|-13.07911017|0.90465254|5994.406615|164.0744453|-549.3226272|-252.9318822|457.1122177|14.3059247|0.0|1.0|1.0|0.0|2.0|3.13|2.66|0.05|21.0|-7.22|2.59|0.0|104.8|0.0|1.0|5.0|-6.51|0.0|0.0|1.0|-4.56|1.3699999999999998e-05|0.00545|2.77e-05|11.0|3.12|5.97e-08|2.37e-05|-0.06279|3992.0|-1696.075481|592.84|1006.59|310.58|258.5|443.78|0.50921|0.68707|77.0|0.02111593|-1695.993821|13.0|7.9|7.9
14o_a23|0|1|1|0.0|-4.758526534|7.423568444|0|0|1.197958066|3.133942289|5.351858133|0.135737344|0.6669152279999999|-0.807407518|-0.002390707|10.3132174|-0.0004039459999999|0.416392114|-0.653629157|2|0.598213287|0.802854174|0.000891427|-0.072078004|0.575188253|1|-0.072435569|-0.094138958|0.018054548|-51.49843925|-66.92857564|110.3941788|0.0959220569999999|-47.58321438|0.800301554|80.64694246|-30.18347529|0.48945652|3399.6213840000005|2297.392496|-21.45909668|0.958697036|7967.617129|141.97663490000002|-1094.413931|-427.001863|676.4530574|13.71836682|0.0|0.0|1.0|0.0|1.0|3.55|3.62|0.09|26.0|-7.95|3.04|1.0|126.97|0.0|1.0|8.0|-5.94|1.0|0.0|0.0|-6.0|1.29e-07|6.38e-05|1e-06|0.0004969999999999|4.76|1.12e-08|5.57e-06|-0.08059|3.6989|-2042.161288|729.11|1236.72|335.19|335.19|582.89|0.58581|0.58581|385.0|0.02299729|-2042.000938|3.0|8.4815|8.4815
21_a10|0|0|0|0.0|0.0|7.535296702|1|1|1.343837211|2.093218896|5.4161004020000005|-0.032405474|1.817620533|-0.549176498|0.001533145|10.92966143|0.002099681|-0.051564917|-0.4636733179999999|2|0.7135035209999999|0.7620337359999999|0.057775125|-0.005970601|0.68876002|1|-0.091053776|-0.084654798|0.018892889|-64.32920271|-59.80834512|240.7558768|0.225214587|-42.25440548|0.704106635|75.80259699|-23.25880088|0.391384102|3104.255496|2701.142106|-16.4322688|0.643072426|7048.414464|209.0477207|-887.342515|-288.401376|746.5727327999999|15.99425187|1.0|1.0|1.0|1.0|1.0|3.5|3.17|0.11|27.0|-8.71|2.81|0.0|128.59|0.0|1.0|6.0|-6.07|0.0|0.0|0.0|-5.51|1.69e-06|0.0007599999999999|3.12e-06|0.0014|4.17|1.94e-09|8.68e-07|-0.06082|3.8599|-1485.461532|716.1|1225.01|321.21|208.04|517.44|0.4226399999999999|0.68165|0.1489|0.03802869|-1485.278495|4.8|5.3188|5.3188
12c_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.604984133|0.0|5.351858133|-0.0983590219999999|0.0|-0.3657134279999999|0.00372838|10.31162888|0.003603419|-0.172653074|-0.468696709|1|0.8264832879999999|0.824373792|-0.031986012|-0.1240820219999999|0.7463962120000001|0|-0.076777688|-0.096482247|0.01588025|-50.12643041|-62.99109515|82.07537640000001|0.156067288|-41.12547305|0.8061287690000001|72.5855533|-24.42511853|0.452966315|2860.640481|2456.062146|-15.946612|0.828040991|6403.739746|126.574178|-781.3839879|-399.7292126|652.8825454|9.594458155|1.0|0.0|1.0|1.0|1.0|4.62|0.0|0.14|17.0|-7.22|3.31|0.0|132.29|0.0|1.0|4.0|-5.75|0.0|0.0|1.0|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.00156|4.49|6.03e-08|2.61e-05|-0.0542299999999999|3.5286|-2035.339256|695.96|1168.62|351.37|245.12|541.39|0.32037|0.68457|0.1568|0.03433522|-2035.202565|0.01|7.9914|7.9914
17a_a6|1|0|0|3.3685510360000004|0.0|7.412764017000001|1|1|1.424257628|0.0|5.351858133|0.04129257|0.0|-0.686067347|-0.00460563|10.94948984|-0.00194781|0.068338372|-0.5624663560000001|1|0.850080948|0.7722228729999999|0.08716369|-0.106323149|0.8013954109999999|0|-0.096082495|-0.109388399|0.031147305|-63.02857512|-71.75703418|157.13173490000003|0.2469173469999999|-47.07146289|0.77193498|84.75077935|-27.26767299|0.483320982|2816.084228|2217.333474|-17.887155899999996|0.935437602|5996.580489|149.60699319999998|-894.3577948999999|-356.769966|627.4287311|12.99374518|1.0|1.0|1.0|1.0|2.0|3.52|2.88|0.12|23.0|-9.01|1.7|0.0|116.79|0.0|1.0|5.0|-5.89|0.0|0.0|1.0|-5.17|1.56e-06|0.000637|6.69e-06|0.00274|4.09|9.77e-10|4e-07|-0.05753|2.9753|-1350.078838|696.96|1167.16|416.71|350.03|574.02|0.69627|0.7024|0.0101|0.02379552|-1349.892285|24.0|7.6198|7.6198
11a_a5|1|0|0|2.9781886010000003|0.0|6.605297921|0|1|1.212363224|0.0|4.59511985|-0.052944925|0.0|-0.185262487|0.007993132|10.94877942|0.007955512|-0.081506|-0.254944026|2|0.7505403709999999|0.73344478|-0.037220974|-0.0489811909999999|0.7410766209999999|0|-0.064565402|-0.071517578|0.011860803|-46.13206353|-51.09940261|61.32301293|0.10656566|-36.51058972|0.740865275|61.4470419|-18.73644762|0.466436596|2727.027899|1170.247903|-13.38721623|0.874191508|5756.783268|185.1520983|-803.2329738|-344.1971057|835.912531|10.34763929|0.0|1.0|0.0|1.0|1.0|3.53|3.68|0.3|23.0|-9.93|3.05|0.0|128.51|0.0|1.0|4.0|-4.54|1.0|0.0|1.0|-6.4|5.63e-08|2.39e-05|3.95e-07|0.000167|6.13|1.18e-10|5.019999999999999e-08|-0.03694|4.0938|-1339.802852|739.79|1272.7|302.86|281.57|578.8|0.6735|0.65363|0.1838|0.03340977|-1339.555805|81.0|7.0915|7.0915
