molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|MATS7i|SaaaC|ATSC1c|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|MATS8d|GATS1pe|nFaHRing|RASA|PBF|FPSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|TASA|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
47f_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1.251175676|-0.005500039|-0.005817448|4.844187086|-0.034211867|-0.048472184|0.0|-0.477030713|10.94702253|-0.008224928|0|0.00531392|-0.3927204379999999|-0.4138670829999999|0|-0.014370598|0.745431271|0|0.838156881|0.375218907|0.0138461289999999|11.75478965|111.1889928|0.161843119|137.3980967|-0.0289997239999999|-61.15474298|0.726550657|-2.290978185|-46.00060733|-24.61956302|3367.7324700000004|711.5604361000001|2343.062749|10.55465562|20.44855806|0.937396993|7870.103594|232.14715330000004|-1651.17806|33.88554232|-384.6642262|2676.957843|14.07716085|1.0|1.0|2.0|4.87|0.0|18.0|-9.22|3.22|164.47|1.0|13.0|-6.11|40.0|4.0|-6.4|541.68|0.0|0.0|0.0|2.83|-5.52|0.000421|0.00163|4.52|1.0|6.04e-10|3.27e-07|-0.04439|3.0964|-1743.375413|908.66|400.42|400.42|0.6984600000000001|0.6984600000000001|0.5741|3.8532|-0.1724099999999999|0.02902413|-1741.802171|8.0458
12q_a36|0.0|0|0|3.453150038|0.0|0|7.412764017000001|2|1.29701394|-0.0543475329999999|-0.00761082|5.351858133|-0.043678703|0.068040097|0.0|-0.410984299|10.9598352|-0.0433009009999999|1|0.0010871589999999|-0.177407665|-0.441747876|1|-0.074349074|0.8065052890000001|0|0.82911927|0.324924033|0.018562763|12.00048565|82.68142965|0.17088073|110.4712541|-0.038175515|-44.31949385|0.768692389|-1.908775752|-31.79544084|-24.67976947|2786.514757|536.0103834|2380.245597|7.546533709|14.69971555|0.947876484|6040.52496|149.536123|-797.7508892000001|32.10617123|-347.4093916|1605.308562|11.60375275|1.0|0.0|2.0|4.74|0.0|17.0|-7.18|3.35|128.76|0.0|5.0|-4.44|30.0|4.0|-6.49|415.88|0.0|1.0|1.0|2.34|-4.59|0.0151|0.0106|3.31|0.0|6.65e-08|2.77e-05|-0.05602|5.2375|-1692.544456|683.51|320.77|236.72|0.39919|0.6863199999999999|0.3419|4.6718|-0.2126199999999999|0.03415678|-1692.370918|8.2218
14m_a23|0.0|1|1|0.0|-4.405643132|2|7.423568444|0|1.197955072|0.05521348|-0.008929306|5.351858133|-0.272389934|0.028217372|0.665608656|-0.482182526|10.3132176|-0.050626415|2|0.001951778|-0.226146643|-0.527662006|2|-0.072906704|0.5415996160000001|1|0.9258118|0.268552591|0.017992415|12.51396625|47.23604193|0.0741882|51.59888942|-0.039285786|-43.19105542|0.7958339090000001|-1.964289314|-35.21393496|-27.32379205|3255.247038|643.9145427|2263.262957|8.595073462|16.42895711|0.911438824|7588.823133|142.0002583|-950.2032192|34.33353583|-411.5129154|1716.6767920000002|12.51739962|1.0|1.0|1.0|3.51|3.17|26.0|-8.23|4.42|125.29|0.0|6.0|-6.38|34.0|7.0|-6.06|479.48|1.0|0.0|0.0|4.41|-5.79|0.000198|0.000773|4.46|0.0|5.94e-09|2.85e-06|-0.08347|3.6774|-1966.968005|707.56|337.15|337.15|0.65552|0.65552|0.3335|6.1522|-0.23555|0.02296475|-1966.785519|8.5171
4a_a46|0.0|0|0|0.0|0.210988875|1|7.825245291|1|1.13463711|-0.214093513|-0.001042349|5.587248657999999|-0.008364558|-0.137420119|0.0|-0.051075084|10.96352058|-0.0466186959999999|1|0.0120924389999999|-0.129430244|-0.143806973|2|-0.06611606|0.683616517|0|0.923958017|0.264863483|0.00935578|4.858713991|6.579492736000001|0.076041983|39.49069232|-0.022129285|-18.30276019|0.742626378|-1.017947119|-14.80375017|-11.49234623|2042.529911|479.8368017|1427.844961|5.613813876|9.831485239|0.751302315|4481.754309|133.66119809999998|-274.5414028|15.47527339|-252.0050978|711.8625758999999|5.910149982|1.0|1.0|0.0|3.76|2.8|17.0|-6.82|4.18|96.74|0.0|2.0|-3.93|24.0|3.0|-5.87|318.42|0.0|1.0|1.0|3.43|-4.31|0.0372|0.0156|3.34|0.0|1.53e-07|4.86e-05|-0.02921|4.5454|-994.237445|560.87|272.77|272.77|0.6893600000000001|0.6893600000000001|0.1694|3.1825|-0.21988|0.022810825|-994.079365|6.7423
9a_a40|0.0|0|0|0.0|0.0|1|7.515889085|0|0.604993021|-0.028285975|-0.003680068|5.4161004020000005|-0.020455825|0.168990628|0.921628874|-0.136162501|10.31197235|-0.1720337089999999|2|0.011966382|0.016958188|-0.449508498|0|-0.2990540869999999|0.61091688|1|0.937600185|0.002467659|0.011033601|5.334966331|109.9916614|0.062399815|30.17155594|-0.032156295|-17.0405052|0.868476591|-1.093314022|-14.03449109|-15.54821024|1971.148912|453.3484005|336.39741360000005|6.749223592000001|13.33684703|0.976056482|3991.317015|63.59419322|-255.607578|17.90285474|-356.33157|608.6970611|4.213574358|1.0|1.0|0.0|3.26|3.28|20.0|-6.4|4.58|86.7|0.0|2.0|-5.49|21.0|2.0|-4.85|291.37|0.0|1.0|1.0|4.08|-5.08|0.000944|0.00243|4.54|0.0|4.02e-07|0.000117|-0.06495|4.7066|-1217.955997|515.96|373.53|263.42|0.47831|0.69958|0.3483|3.8656|-0.20303|0.01109672|-1217.873686|6.6696
16a_a32|0.0|1|1|3.357452523|0.0|0|7.765993078999999|0|0.6094207620000001|0.205693867|-0.014399612|5.733341277|-0.0848387459999999|-0.053745649|2.095743605|-0.6911813920000001|10.31100271|-0.058518519|3|-0.005552127|-0.199563743|-0.707456102|0|-0.098258706|0.81143469|1|0.756542831|0.283324612|0.020664867|12.86051026|92.00611646|0.2434571689999999|151.5123947|-0.037168908|-46.27170107|0.6968200370000001|-1.6726008419999998|-35.00816569|-23.13158502|2615.514164|470.82456669999993|2992.60858|7.183246604|13.08168264|0.8211379000000001|5746.082161|188.6800971|-647.803815|33.19592405|-244.9767673|1493.816582|14.6095244|1.0|1.0|3.0|3.53|2.66|19.0|-7.3|5.32|108.86|1.0|7.0|-5.49|27.0|4.0|-6.85|398.51|1.0|0.0|1.0|3.06|-4.04|0.00128|0.0364|2.65|0.0|5.04e-08|2.01e-05|-0.0567299999999999|3.6314|-1896.81177|664.67|341.42|341.42|0.70245|0.70245|0.2859|1.3736|-0.20718|0.04088655|-1896.649286|7.9586
24_a20|0.0|0|0|0.0|0.0|1|6.842683282|0|1.40648755|-0.217098257|-0.001547029|4.727387819|0.029711934|0.087887688|2.041494094|-0.083539572|10.93106245|-0.04104|1|0.008780074|-0.060582944|-0.188335708|2|-0.07179846|0.607038752|1|0.952027295|0.531656762|0.012814211|8.085691548|12.83518119|0.047972705|30.27049276|-0.02714795|-27.02262995|0.771032243|-1.357397496|-24.46164548|-17.13019562|2736.601949|600.7235847000001|1961.887639|6.852820269|12.63879297|0.844319927|6109.1040920000005|144.47729840000002|-540.4525990000001|22.21722343|-342.0394805|1110.861171|8.478379683|1.0|1.0|0.0|3.4|3.21|27.0|-9.32|4.76|119.42|0.0|4.0|-4.89|31.0|5.0|-6.26|402.45|0.0|0.0|1.0|3.63|-4.93|0.00519|0.00469|3.52|0.0|4.82e-10|1.94e-07|-0.06748|5.3396|-1291.896802|685.66|345.59|232.2|0.46668|0.44916|0.0108|3.6107|-0.22435|0.02922392|-1291.706729|6.4976
11a_a50|0.0|1|1|0.0|0.0|2|7.927685046000001|1|1.397733996|-0.156121881|-0.002914262|5.82008293|-0.014702942|-0.04339705|2.114272566|-0.134056065|10.94500606|-0.129547471|2|0.012037198|-0.277408878|-0.267331063|1|-0.200986578|0.667956827|1|0.917127112|0.2931724189999999|0.01848869|9.774322692|7.53108119|0.0828728879999999|43.81199235|-0.025421565|-19.89396594|0.6543614329999999|-1.067705728|-13.47492066|-13.43949068|2286.226222|484.8529701000001|1550.320581|5.965221997|11.123941699999998|0.864799282|4858.670497|182.7270002|-298.409489|20.53832944|-163.21096210000002|862.6098364|11.04263807|0.0|1.0|0.0|3.44|2.8|20.0|-5.87|3.09|99.65|0.0|2.0|-3.58|25.0|3.0|-6.24|327.38|0.0|1.0|1.0|2.95|-4.16|0.0862|0.0228|2.9|0.0|1.35e-06|0.000441|-0.03284|4.0636|-1045.978598|574.01|305.11|305.11|0.65485|0.65485|0.1761|5.4342|-0.2005299999999999|0.02431947|-1045.84627|7.2291
37_a18|0.0|0|0|0.0|0.0|0|7.03438793|2|1.251176176|-0.0013530679999999|-0.005351023|4.844187086|-0.018808538|-0.018268775|0.0|-0.385273662|10.94702064|-0.011713125|0|0.003512954|-0.224171123|-0.44541772|0|-0.020149364|0.699483099|0|0.831783747|0.385121249|0.009098426|6.653112344|12.63119843|0.168216253|123.0060763|-0.0286221589999999|-40.02719655|0.7648766029999999|-1.946306811|-36.62790634|-20.92960342|3055.795406|608.2316837999999|1571.7484060000002|9.460456975|18.49074823|0.954530133|7035.839448000001|171.9311063|-1040.70711|27.36337253|-387.3755475|1860.709332|10.41657856|0.0|1.0|2.0|4.31|0.0|18.0|-8.82|3.68|151.14|0.0|7.0|-5.68|36.0|3.0|-6.14|480.6|0.0|1.0|0.0|2.93|-5.47|0.000999|0.00161|4.36|0.0|1.51e-09|7.27e-07|-0.04925|3.2127|-1532.997117|794.5|385.91|385.91|0.69305|0.69305|499.0|2.2872|-0.18119|0.02274574|-1532.622404|7.4559
12g_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.6049842529999999|0.096186205|-0.010447128|5.351858133|0.024086432|-0.037395048|0.0|-0.574592016|10.31162838|-0.049719762|1|0.0026474159999999|-0.152855196|-0.539112991|1|-0.0885760969999999|0.770326886|0|0.783662781|0.487608738|0.027436565|18.59520651|133.2169768|0.216337219|146.623137|-0.040568357|-47.51931027|0.7743107290000001|-2.068986201|-39.593913|-27.49531395|3058.2873170000003|531.1295763|2482.668258|8.694447089|16.07139949|0.8484671109999999|6688.137428|152.961516|-950.3862054|35.50940589|-371.8296813|1810.9797|13.18447384|1.0|0.0|1.0|4.67|0.0|17.0|-6.42|3.4|133.52|0.0|6.0|-6.0|32.0|6.0|-6.22|439.49|0.0|0.0|0.0|2.36|-5.01|0.000444|0.00427|3.89|0.0|3.7600000000000003e-07|0.000165|-0.0576|5.0703|-1743.214798|717.55|348.35|244.53|0.26238|0.68366|0.1613|3875.0|-0.2083699999999999|0.04012224|-1743.029147|8.0334
4d_a46|0.0|0|0|0.0|0.173086735|1|7.825245291|1|1.134637067|-0.1397563859999999|-0.001749881|5.587248657999999|-0.017469934|-0.131948546|0.0|-0.085744171|10.96333164|-0.076521434|1|0.010756749|-0.1271933999999999|-0.240143042|2|-0.103199079|0.623144956|0|0.936057958|0.290035518|0.008652238|4.750218646|8.241078584|0.063942042|35.10521457|-0.024616555|-21.33218735|0.813427965|-1.132361533|-16.99546444|-13.51488667|2181.291783|513.9109507000001|2233.65548|5.757075209|10.30138878|0.7893441379999999|4993.774007|102.4310631|-341.3149976|16.6147308|-344.15403910000003|764.2776167999999|4.753094337|1.0|1.0|0.0|3.78|3.5|17.0|-7.41|4.81|101.75|0.0|2.0|-4.93|25.0|3.0|-5.4|352.86|0.0|1.0|1.0|4.11|-5.11|0.00416|0.00275|4.3|0.0|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|4.4265|-1453.840712|588.18|280.09|280.09|0.69884|0.69884|0.1313|3.5318|-0.22603|0.02292966|-1453.688943|6.2865
19h_a38|0.0|0|0|3.2723542610000003|0.0|0|7.412764017000001|2|1.297044177|-0.088176988|-0.007781653|5.351858133|-0.082283951|0.14165187|0.0|-0.420209249|10.96083376|-0.070688288|1|-0.000673716|-0.217394466|-0.420225236|1|-0.121374121|0.698414933|0|0.7746288020000001|0.3263113569999999|0.021234963|12.51014765|136.81322659999998|0.225371198|132.7728693|-0.03959525|-38.17354026|0.75379331|-1.979762478|-28.533396600000003|-23.32673803|2774.611523|456.3568442|1839.424968|6.820483788|12.98143834|0.903301693|6253.901215|145.047677|-687.1237247|30.94580137|-299.0343596|1547.290068|11.90478646|1.0|1.0|3.0|4.8|2.43|17.0|-6.86|3.13|125.69|0.0|5.0|-4.14|30.0|4.0|-6.77|401.44|0.0|0.0|1.0|2.66|-4.17|29.0|0.0272|2.78|0.0|1.4e-07|5.610000000000001e-05|-0.05708|3.7384|-1332.187847|626.65|350.65|331.65|0.68472|0.69012|88.0|6.9749|-0.20379|0.03396934|-1331.999352|8.0348
47o_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1.251177005|0.052875948|-0.006476544|4.844187086|-0.055408687|-0.006238734|0.0|-0.4339284229999999|10.94702017|-0.038296569|0|0.000787517|-0.156998637|-0.490807196|0|-0.066242713|0.733228144|0|0.806872998|0.261785105|0.008692675|6.313168526|77.37089184|0.193127002|140.2610102|-0.034545459|-46.6464782|0.872753077|-2.210909375|-40.76618466|-25.08909125|2857.120021|586.0020642999999|1393.529823|9.808930716|19.35260972|0.972958142|6462.6049570000005|92.41474142|-1166.161955|28.74706708|-541.4335917000001|1839.812293|6.002832126|1.0|1.0|3.0|4.17|0.0|18.0|-9.37|3.69|139.63|0.0|9.0|-5.66|34.0|3.0|-6.12|454.56|0.0|0.0|1.0|2.76|-5.08|0.000996|0.00381|4.16|0.0|4.26e-10|1.93e-07|-0.0502|3.22|-1455.574672|783.22|385.04|385.04|0.69248|0.69248|0.5065|2.2316|-0.18223|0.02736851|-1455.231246|7.3279
12ae_a36|-3.3501500230000003|0|0|3.412870974|0.0|0|7.412764017000001|2|0.299253957|0.069118289|-0.009867085|5.351858133|-0.351827031|0.087069205|0.0|-0.611759277|10.31810353|0.006615826|1|-0.001160331|-0.261631709|-0.513686975|1|0.010209009|0.750657639|0|0.7162413209999999|0.439268891|0.023873046|17.78605328|96.60079598|0.2837586789999999|211.4077529|-0.036430555|-58.64180087|0.6849975640000001|-2.11297219|-47.65297933|-27.14173115|3486.122819|533.6188092|2634.745208|8.676756505|16.22570287|0.870019385|7331.209763|234.6851816|-1172.836017|39.62310606|-275.6561988|2298.140152|19.05051961|0.0|0.0|3.0|5.03|0.0|17.0|-6.87|1.28|142.02|0.0|7.0|-3.85|34.0|6.0|-8.03|474.54|0.0|0.0|0.0|1.18|-3.72|0.0668|0.0897|1.64|0.0|1.36e-07|6.45e-05|-0.0548899999999999|5235.0|-1876.203168|754.15|320.67|236.84|0.40141|0.68591|0.3366|6.7458|-0.21149|0.0508577|-1875.963244|7.8239
15d_a10|0.0|0|0|0.0|0.0|1|7.535296702|2|1.343850133|-0.233802395|-0.002831383|5.4161004020000005|0.0370874879999999|-0.059217023|2.04092658|-0.184039927|10.92970801|0.007032164|1|0.011249462|-0.280243276|-0.1945202089999999|2|0.0131101969999999|0.71456262|1|0.87609771|0.565801561|0.02281891|15.37766538|67.59624856|0.12390229|83.49776405|-0.018829931|-32.06793721|0.471900166|-1.129795872|-26.15336742|-12.68949225|2967.522813|590.402322|2036.192049|8.429169102000001|16.02072769|0.900629528|6511.656447|355.8865234|-513.0869954|26.89020509|37.87296065|1613.412305|19.36460841|0.0|1.0|0.0|3.71|4.01|21.0|-7.82|4.14|131.43|0.0|6.0|-3.78|33.0|6.0|-7.04|441.52|0.0|1.0|0.0|3.18|-4.38|0.0739|0.0182|2.75|0.0|1.5e-08|6.62e-06|-0.05002|5.6004|-1430.8144619999998|737.09|321.28|221.39|0.3685|0.6814100000000001|0.0856|3.3831|-0.20918|-0.23696253|-1430.795367|7.1612
8a_a50|0.0|1|1|3.139870661|0.0|1|7.860570786|1|1.39826105|-0.0737162059999999|-0.00439531|5.777652323|-0.021959577|-0.0224366579999999|1.99158738|-0.188998337|10.94501357|-0.058014797|2|0.007801731|-0.11385159|-0.352654037|1|-0.095292123|0.7135713840000001|1|0.860876738|0.278028663|0.018809422|9.480859015|133.8183888|0.139123262|70.12485884|-0.031655181|-20.91041439|0.751415713|-1.234552044|-17.58335405|-15.95574341|2206.356773|433.9235497|1503.563342|5.754657432|10.69309012|0.858162757|4638.284496|125.2985144|-313.6562159|21.23424244|-253.4513797|828.1354551|8.577560914|1.0|1.0|1.0|3.34|2.01|20.0|-6.32|3.63|94.75|0.0|2.0|-3.86|24.0|3.0|-6.12|313.36|0.0|1.0|1.0|2.87|-4.13|0.0433|0.0234|2.95|0.0|4.82e-07|0.000151|-0.0280699999999999|5.622000000000001|-1006.671867|548.47|297.06|220.53|0.3462199999999999|0.60625|0.1217|3.5509|-0.20051|0.03479985|-1006.557694|7.3279
25b_a34|0.0|0|0|0.0|0.0|1|7.412764017000001|1|1.290860233|0.133975789|-0.015658012|5.351858133|-0.0929479709999999|-0.150946163|0.0|-0.861190687|10.95957635|-0.061390533|1|-0.000223677|-0.435821207|-0.623853334|1|-0.101529052|0.787858064|0|0.656573108|0.5020264870000001|0.030138301|18.82143547|165.2408865|0.343426892|214.470853|-0.042438204|-53.79083879|0.76274549|-2.206786613|-40.19997818|-26.50275222|2611.55928|410.0313565|2671.608537|6.383564979|11.00434095|0.723855085|5786.015654|148.1659658|-860.6534206|34.74652105|-328.1702779|1806.819095|11.90766609|0.0|1.0|2.0|3.53|3.39|17.0|-6.42|2.63|108.21|0.0|7.0|-3.82|29.0|5.0|-7.07|393.44|0.0|0.0|0.0|2.58|-3.69|59.0|0.0796|2.29|0.0|3.8100000000000004e-07|0.00015|-0.03539|4.2253|-1313.388114|668.48|293.43|293.43|0.6925600000000001|0.6925600000000001|0.2259|7.0586|-0.21103|0.02655501|-1313.194808|5.6819
17a_a10|0.0|0|0|0.0|0.0|1|7.535296702|2|1.3438501040000002|-0.218519541|-0.004333189|5.4161004020000005|0.021150127|-0.082914437|1.863045777|-0.2946568739999999|10.92970797|0.031632653|1|0.01029375|-0.360142554|-0.275154041|2|0.054069767|0.673253555|1|0.8538249840000001|0.463842217|0.020088947|14.20303963|51.96456548|0.146175016|103.34686|-0.023625536|-41.33310046|0.564726042|-1.488408763|-27.70403316|-16.70343549|3154.628148|603.6608262999999|1855.293376|8.621193279|16.96492079|0.967815851|7078.918870999999|307.7420338|-743.9958084|29.57794442|-91.52361858|1863.410498|18.02431251|0.0|1.0|0.0|3.8|3.66|21.0|-7.32|3.31|142.16|0.0|6.0|-3.68|35.0|6.0|-7.43|468.55|0.0|1.0|0.0|2.64|-4.32|0.0986|0.0222|2.43|0.0|4.74e-08|2.22e-05|-0.04641|5.5285|-1524.557372|767.6|310.84|224.26|0.32889|0.67671|0.0867|4.1012|-0.21203|0.03725238|-1524.252023|7.3098
12f_a30|0.0|0|0|0.0|-4.734662095|0|7.412764017000001|2|0.60498366|0.156569208|-0.015345198|5.351858133|-0.274237737|0.1468972409999999|0.0|-0.874676289|10.31162828|-0.046588557|1|-0.004395528|-0.226973911|-0.6394697460000001|1|-0.071123509|0.593245722|0|0.8357464459999999|0.56363596|0.01570263|11.07796031|101.2862703|0.164253554|115.8783181|-0.0452183279999999|-54.21787616|0.815175332|-2.396571368|-45.01820228|-31.90082427|3305.792133|589.6060704|2712.844784|8.366190175|15.86072943|0.8958126809999999|7634.176316|130.3909181|-1192.793275|39.1336968|-444.7025522|2074.08593|12.36587885|1.0|0.0|1.0|4.73|0.0|17.0|-7.18|4.43|133.96|0.0|7.0|-6.7|34.0|8.0|-5.66|482.48|0.0|0.0|0.0|3.42|-5.92|9.63e-05|0.000579|5.05|0.0|6.61e-08|3.19e-05|-0.05464|5.0587|-1988.032639|729.87|351.25|245.09|0.32483|0.68471|0.1596|3.6633|-0.20422|0.03400408|-1987.848015|7.7144
8c_a31|0.0|0|0|3.435435563|0.0|0|7.765993078999999|1|0.610137334|-0.012583838|-0.01275867|5.733341277|-0.104377029|-0.106461724|0.0|-0.574140137|10.31169969|-0.1029580369999999|2|-0.004832959|-0.09039853|-0.513257014|0|-0.1759864119999999|0.87237334|0|0.626072761|0.280934088|0.029669107|16.3656112|133.3100368|0.3739272389999999|206.2599245|-0.039640027|-38.96685783|0.72308253|-1.66488115|-35.61776956|-21.86561502|2251.08563|345.3445134|1678.6836239999998|6.820988495|12.99457133|0.90508624|4835.748065|152.7489054|-506.5691518|30.23944586|-246.1066271|1270.056726|12.12761708|1.0|1.0|2.0|3.51|2.9|16.0|-6.13|4.89|93.45|0.0|5.0|-4.42|24.0|5.0|-6.7|342.42|0.0|0.0|1.0|2.83|-3.63|13.0|0.0811|2.38|0.0|7.45e-07|0.0002549999999999|-0.03222|3.8492|-1426.166503|595.67|322.11|322.11|0.7005|0.7005|0.2597|3.3453|-0.19207|0.03744829|-1426.024361|6.0915
17f_a50|0.0|1|1|0.0|0.0|2|7.934155233999999|1|1.349854916|-0.2208117919999999|-0.002205848|5.82008293|0.022892513|-0.167275895|2.187498662|-0.125733326|10.94501702|-0.132773563|2|0.0129274519999999|-0.407467272|-0.204651539|1|-0.2257632789999999|0.7241275009999999|1|0.911458734|0.333180181|0.016414675|10.09339793|6.382846132999999|0.088541266|54.44410182|-0.026836447|-28.30463221|0.721122105|-1.422331714|-17.89709978|-16.50175503|2582.272632|560.4567739|1929.981543|7.200480876|13.65716648|0.896702|5579.97966|171.48226169999998|-537.7880119|22.88344084|-271.9363523|1212.822364|9.947921993|1.0|1.0|0.0|3.81|2.97|20.0|-6.38|2.87|116.81|0.0|6.0|-3.58|29.0|4.0|-6.64|384.48|0.0|1.0|1.0|2.92|-4.12|102.0|0.0291|2.83|0.0|4.15e-07|0.00016|-0.0336399999999999|4.0664|-1219.2481369999998|653.63|304.9|304.9|0.6573899999999999|0.6573899999999999|0.1708|6.1931|-0.20148|0.0276719|-1219.02507|6.4001
12e_a36|0.0|0|0|3.490984269|0.0|0|7.412764017000001|2|1.29704412|-0.064019914|-0.007100632|5.351858133|-0.043085717|0.144415507|0.0|-0.404736007|10.95346131|-0.084051264|1|0.003962098|-0.1763783589999999|-0.43688276|1|-0.144846626|0.856274847|0|0.838086387|0.4347714629999999|0.019063245|12.12502373|65.27404529|0.161913613|102.9838531|-0.036203518|-40.85494129999999|0.7610764190000001|-1.918786459|-28.51846223|-23.02695694|2709.877204|533.058116|2309.239105|6.767371321000001|12.69013737|0.875194483|5929.071389|151.9654247|-776.2438847|30.25577504|-332.11111980000004|1603.556077|11.26845175|1.0|0.0|2.0|4.85|0.0|17.0|-6.97|3.24|128.72|0.0|5.0|-4.16|30.0|4.0|-6.55|395.46|0.0|1.0|0.0|2.14|-4.3|0.0274|0.02|3.04|0.0|1.08e-07|4.270000000000001e-05|-0.04962|3.8364|-1272.2668210000002|673.57|337.84|323.18|0.6814600000000001|0.70007|0.0006|6.5974|-0.20151|0.03037051|-1272.0579810000002|7.8539
8_a20 (IN-1130)|0.0|0|0|3.443195704|0.0|0|6.842683282|0|1.400923668|0.063195236|-0.009430196|4.727387819|-0.124997065|0.1728459339999999|1.622562232|-0.528090969|10.94899447|-0.0574882679999999|1|-0.004654742|-0.083481481|-0.573278819|2|-0.0957193819999999|0.7741509329999999|1|0.7274271309999999|0.354945501|0.0158089389999999|10.46873389|336.574332|0.272572869|180.4986934|-0.035730972|-42.88223811|0.7481063720000001|-1.858010535|-42.20109173|-23.66117267|2849.395895|481.70475260000006|1829.419484|8.005662608|15.46983888|0.932362084|6291.586155|166.8048285|-814.7625241000001|31.628086|-328.593789|1644.660472|12.55392404|1.0|1.0|2.0|3.49|2.43|27.0|-9.63|4.97|122.86|0.0|5.0|-4.85|32.0|5.0|-6.83|420.47|0.0|0.0|1.0|3.14|-4.55|0.00596|0.0119|2.87|0.0|2.34e-10|9.86e-08|-0.07014|4.9797|-1368.412748|696.06|383.5|248.98|0.4377|0.7007399999999999|0.1361|3803.0|-0.20636|0.04004011|-1368.180121|7.4437
14w_a23|0.0|1|1|0.0|0.0|2|7.423568444|0|1.197963556|0.013971812|-0.006481882|5.351858133|-0.109136569|0.045196333|0.6813799420000001|-0.330575965|10.31321817|-0.031435038|2|0.003906274|-0.206574435|-0.427696371|2|-0.049318182|0.558482531|1|0.7880718659999999|0.228641034|0.022440155|14.84036772|43.30287556|0.211928134|140.15462380000002|-0.035779855|-38.70975831|0.743451788|-1.681653166|-30.92760432|-23.66232347|3071.908367|521.1762769999999|2283.383402|7.833745658|15.58053709|0.988900044|6998.078982999999|169.6632599|-735.4854078|31.82765022|-322.004381|1495.89956|13.70608418|0.0|0.0|1.0|3.42|3.35|26.0|-7.93|4.2|120.2|0.0|5.0|-5.68|32.0|6.0|-6.35|447.46|0.0|0.0|0.0|4.05|-5.27|0.0009369999999999|0.00242|3.78|0.0|1.17e-08|5.23e-06|-0.0798|3.6632|-1828.385903|676.92|338.46|338.46|0.6219399999999999|0.6219399999999999|0.3855|7.0157|-0.22824|0.02204118|-1828.222578|8.6737
12bd_a36|0.0|0|0|3.497517322|0.0|0|7.412764017000001|2|1.297043358|-0.051990612|-0.006695407|5.351858133|-0.045630197|0.025649557|0.0|-0.4017244129999999|10.94639828|-0.0288761339999999|1|0.0045625|-0.169994208|-0.436345273|1|-0.047786573|0.857993338|0|0.832478093|0.279020022|0.0177487689999999|11.7156452|83.92365468|0.167521907|110.578217|-0.035521445|-43.33557909|0.78244124|-1.989200921|-30.9716039|-23.44707102|2772.776922|549.5039111000001|2403.371086|8.050812711|15.34283166|0.905749421|5957.939097|143.6066496|-866.7115819|29.96655829|-372.868829|1678.127264|10.14142465|1.0|0.0|2.0|4.95|0.0|17.0|-7.34|3.76|133.68|0.0|5.0|-4.54|31.0|4.0|-6.38|409.49|0.0|1.0|1.0|2.42|-4.6|0.0117|0.0102|3.41|0.0|4.55e-08|1.86e-05|-0.05236|3.8786|-1311.591775|706.26|349.84|319.66|0.69411|0.7044100000000001|0.0058|5.7533|-0.19826|0.03110617|-1311.352257|7.7696
