molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SRW07|AATSC1s|JGI4|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|PNSA4|DPSA3|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|P-gp substrate|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
9d_a31|0.0|1|0|0|3.456767212|0.0|0|7.765993078999999|1|1|5.733341277|-0.043220149|0.0359583329999999|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|-0.021171445|2|2|0.000127275|-0.091744753|-0.134504227|-0.0375445629999999|0.771222772|0|0.6943358040000001|-0.098210975|0.3655337879999999|-66.96024848|-81.53295088|19.79432796|154.8767865|0.305664196|208.401866|-0.033844766|-55.58917047|13.49577391|-23.07536346|86.75457645|-1222.994263|1932.363213|9.436176796|17.39409698|0.8433415740000001|5748.743284|229.34422830000003|-833.8375571|0.023927395|-223.1115993|1842.914835|647.1500428999999|1.0|1.0|3.35|0.38|16.0|-7.63|117.37|1.31|0.0|112.97|0.0|1.0|9.0|-5.61|29.0|5.0|-6.36|412.51|0.0|1.0|4.06e-05|3.46|2.3500000000000002e-08|9.69e-06|-0.03457|3.8478|5.0|727.27|1202.79|322.22|0.2611|322.22|630.49|0.7006899999999999|-1657.1791449999998|-0.15969|2.6311|-0.19426|0.04331056|-1657.245966|3.5077|0.6|6.2218
9_a1|0.0|1|0|0|3.358585365|0.0|0|6.86171134|0|0|4.727387819|-0.1075163359999999|0.037578348|-0.282769361|-0.00314411|-0.079063236|10.94877277|0.016589221|1|1|-0.0018191779999999|-0.232860777|-0.044035724|0.02778394|0.572272366|0|0.755276458|-0.080888063|0.166794384|-46.63553015|-49.42275468|6.495805626|63.73880199|0.244723542|141.093898|-0.031896718|-28.49439431|3.745117974|-18.38986221|53.13133578|-790.7640749|1739.0376789999998|7.61577077|13.91191974|0.826725116|5063.330971|125.865476|-455.910309|0.014186995|-324.81308110000003|1011.608611|472.9447227|1.0|1.0|2.66|0.05|23.0|-8.98|58.64|2.74|0.0|102.84|0.0|1.0|4.0|-4.68|27.0|4.0|-5.81|357.38|0.0|1.0|1.62e-05|3.76|1.04e-09|3.7100000000000003e-07|-0.07602|3343.0|5.6|600.6|1007.04|370.88|0.5409|370.88|487.19|0.70296|-1187.011122|-0.13413|4.1623|-0.21015|0.03294951|-1187.065335|6.4447|6.0|5.2218
7_a27|0.0|0|0|0|0.0|0.0|2|6.842683282|0|0|4.727387819|-0.050197188|0.049625|-0.288487667|0.010291744|-0.096754293|10.93773474|-0.056500475|1|1|0.010596392|-0.220626658|-0.19575909|-0.08694032|0.62067794|1|0.85111414|-0.060745542|0.358145768|-34.09779211|-47.44936449|8.475438874|10.66993367|0.14888586|83.57286704|-0.0300556429999999|-26.6343589|4.757447929|-16.87088515|42.57323098|-759.1898319000001|1497.873267|6.446345598|12.087978|0.875167537|5082.120742|132.7162621|-426.1497425|0.014441323|-295.8891961|994.2704516|479.0078184|0.0|0.0|3.41|0.2|21.0|-6.61|65.6|2.88|0.0|102.36|0.0|1.0|3.0|-4.06|26.0|4.0|-6.26|345.4|0.0|1.0|5.2e-05|3.02|2.43e-07|8.4e-05|-0.04887|4.1205|5.37|606.74|1016.96|300.9|0.4179|300.9|505.5|0.61278|-1122.249324|-0.16734|4.2487|-0.2162099999999999|0.02179141|-1122.304359|6.3813|1.0|9.0
15c_a22|0.0|0|0|0|0.0|0.0|1|6.842683282|0|0|4.727387819|-0.018518519|0.038137255|-0.298463715|0.003784292|-0.023927419|10.9464374|0.006275578|1|1|0.004362505|-0.047249795|-0.0917078119999999|0.010828071|0.639264982|1|0.8665852140000001|-0.067475429|0.615901609|-48.58045253|-57.66130245|17.68362419|36.22825261|0.133414786|96.05497587|-0.0302219629999999|-41.51455167|12.731723|-21.75898206|66.26407672|-1153.226049|2092.620825|8.626398368|16.03890406|0.859281634|6882.442370999999|243.5126145|-830.2910335|0.0248073129999999|-232.9472639|1742.625289|731.8178649|1.0|1.0|2.85|0.08|27.0|-9.28|109.38|1.08|0.0|128.77|0.0|1.0|6.0|-4.86|34.0|6.0|-6.96|445.48|0.0|0.0|2.4e-05|2.9|5.269999999999997e-10|2.35e-07|-0.07399|5.7361|4.79|715.42|1241.07|337.46|0.5082|216.15|575.8|0.30831|-1460.324493|-0.15408|7.382000000000001|-0.22807|0.03150096|-1460.387718|9.0393|737.0|6.1325
5_a18 (BIBF0775)|0.0|0|0|0|0.0|0.0|0|7.03438793|2|2|4.844187086|-0.015946718|0.035478927|-0.391512249|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0|0|0.0036739159999999|-0.054916741|-0.144352593|-0.040022105|0.7061155790000001|0|0.8432358679999999|-0.068989967|0.420002762|-52.09190866|-59.08151918|6.418873637000001|10.36586529|0.156764132|118.3671077|-0.029755876|-44.61038661|4.846666751|-22.46761997|58.5107823|-1595.201018|1645.395714|9.798677372|18.98829281|0.937842434|7221.114573000001|138.97646310000002|-1204.480438|0.010831199|-477.1120625|1955.044427|1140.896548|1.0|1.0|0.0|0.32|18.0|-9.21|76.5|3.52|1.0|155.95|0.0|1.0|8.0|-6.07|37.0|3.0|-5.96|494.63|0.0|0.0|1.91e-06|4.73|6.18e-10|3.06e-07|-0.04938|3.2027|8.45|817.02|1446.02|378.13|0.4825|378.13|691.68|0.69298|-1571.843719|-0.13154|2.3389|-0.18092|0.02305362|-1571.914419|2.8009|34.0|7.4685
4d_a49|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|5.4161004020000005|-0.058204482|0.036555556|-0.343596561|0.000607064|-0.053327669|10.92777282|0.013451218|1|1|0.001356445|-0.151004418|0.000511959|0.023137464|0.749565191|1|0.752634646|-0.089942837|0.410804214|-55.40321178|-52.95392476|8.392883773|85.21839288|0.2473653539999999|152.3727245|-0.0281044679999999|-32.61868996|5.16986937|-17.31186002|63.79609555|-900.2167208999999|1640.195062|7.998287218|15.09148245|0.8868392740000001|5915.214567|212.6814716|-554.5177292999999|0.022019681|-190.6195379|1374.947536|641.1445234|1.0|1.0|2.68|0.22|21.0|-7.58|98.72|1.25|0.0|115.63|0.0|1.0|6.0|-3.13|30.0|5.0|-7.7|398.46|0.0|1.0|0.0004509999999999|1.45|2.64e-08|1.05e-05|-0.06309|5.7447|2.99|668.09|1144.04|325.87|0.2549|215.82|495.7|0.40593|-1293.049085|-0.15888|4.3005|-0.2219699999999999|0.0395418|-1293.107454|5.5765|18.0|7.7447
7_a47|0.0|0|0|0|0.0|0.0|0|0.0|0|0|0.0|-0.143650735|0.04030303|-0.3939082339999999|-0.0091074509999999|-0.085507035|10.93671034|-0.0781924059999999|0|0|-0.00794321|-0.262805289|-0.021071408|-0.124285418|0.671549194|1|0.8473227320000001|-0.081264417|0.427432212|-45.82735481|-54.113260200000006|5.027768049|103.5602725|0.152677268|86.09912617|-0.036250645|-30.51603217|2.8353037860000003|-20.44278719|50.85512286|-919.9254234|1968.695833|6.485224033|10.90440708|0.681423344|5958.904826|103.2106353|-518.7725468|0.0130514639999999|-357.5076454|1126.008167|526.6144628999999|1.0|1.0|3.14|0.09|22.0|-9.45|58.04|3.69|0.0|111.28|0.0|1.0|4.0|-6.47|28.0|4.0|-4.8|393.84|1.0|1.0|8.75e-07|5.49|3.52e-10|1.3900000000000001e-07|-0.05297|3.7203|5.08|604.84|1043.33|333.26|0.2144|333.26|455.81|0.69314|-1647.7863539999998|-0.1544|3406.0|-0.2073699999999999|0.03348545|-1647.841533|4.4255|25.0|7.6
7d_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|5.4161004020000005|-0.017919404|0.041369509|-0.0845736919999999|0.00870171|-0.071185424|10.929819300000002|-0.0325418129999999|1|1|0.008513576|-0.09209689|-0.041520889|-0.051603612|0.525816226|1|0.841052067|-0.059327943|0.421731106|-31.47566249|-37.61597161|5.567989142999999|12.32220006|0.158947933|84.32774259|-0.024733154|-19.95666068|2.9540236560000004|-13.12185056|37.04365163|-564.2395741|1597.531619|6.100927672|11.82615475|0.938419104|5174.981962|143.4649092|-299.34991010000005|0.014078094|-243.607074|773.3701306|460.1866123|1.0|1.0|3.21|0.19|21.0|-7.83|43.6|3.04|0.0|100.04|0.0|1.0|2.0|-4.22|26.0|4.0|-5.83|344.38|0.0|1.0|1.9e-05|3.62|1.46e-08|5.04e-06|-0.05634|5.8433|3.49|574.87|970.29|319.09|0.2593|212.18|417.68|0.32059|-1129.003694|-0.1633099999999999|3.0178|-0.21965|0.02250617|-1129.0552810000002|3.4695|928.0|6.0325
12av_a36|0.0|1|0|0|3.4520047430000003|0.0|0|7.412764017000001|2|2|5.351858133|-0.081537769|0.04250591|-0.605432791|-0.00233752|-0.021036176|10.96037173|-0.039627578|1|1|-0.000472698|0.1168328169999999|-0.126068378|-0.067408377|0.817582774|0|0.752447733|-0.082283524|0.277834652|-57.31621925|-73.55299094|15.09249582|99.2415672|0.247552267|172.4374372|-0.035197712|-51.2347934|10.51297704|-24.51766365|72.40871507|-1397.506828|2354.591519|8.975655204|17.64042914|0.965363947|6460.1184140000005|228.5327731|-973.4610746|0.025779468|-239.5042702|2079.880404|757.7532208|0.0|1.0|0.0|0.17|17.0|-6.93|98.3|1.49|0.0|138.06|0.0|1.0|7.0|-3.54|33.0|5.0|-7.66|438.48|0.0|0.0|0.000227|1.85|1.1800000000000001e-07|5.18e-05|-0.05307|4.8408|4.5|733.21|1247.28|360.39|0.6698|256.12|588.31|0.43212|-1440.67411|-0.14122|4.7666|-0.19429|0.04308001|-1440.738332|6.1075|39.0|7.4089
1m_a5|0.0|1|0|0|2.934162514|0.0|0|6.605297921|0|0|4.59511985|-0.005518104|0.026339869|-0.096417794|0.006422789|-0.10797859|10.94856032|-0.011848312|1|1|0.00520748|-0.118494698|0.042813643|-0.022280685|0.63664685|0|0.8823955520000001|-0.070959368|0.429612762|-37.380714700000006|-37.65438054|4.7571353730000006|154.6334216|0.117604448|61.95289543|-0.028977918|-19.83596661|2.506013299|-15.26528941|42.13785007|-564.8157081|841.0375686000001|6.911100301|13.35855701|0.932913201|4584.808374|137.7695311|-297.5394992|0.0172594319999999|-251.2513491|764.8419772000001|383.4128238|1.0|1.0|2.11|0.0|23.0|-8.63|54.46|2.4|0.0|95.5|0.0|1.0|3.0|-4.52|24.0|3.0|-5.71|332.79|0.0|1.0|1.82e-05|3.69|2.35e-09|7.82e-07|-0.0507699999999999|4.6678|3.48|553.42|926.13|281.89|0.5497|265.61|423.2|0.4527899999999999|-1410.783167|-0.1778|1939.0|-0.22857|0.03223201|-1410.833395|2.4582|43.0|7.3665
14_a47|0.0|1|1|1|2.871076328|0.0|0|6.605297921|0|0|4.59511985|-0.136491228|0.036632997|-0.2306964|-0.008212621|-0.01670074|10.95058279|0.0295267039999999|1|1|-0.006335783|0.05124606|-0.020596219|0.050943962|0.579833096|1|0.681598464|-0.093553938|0.2662137639999999|-47.18187618|-47.47362906|10.1400648|64.60629385|0.318401536|160.57883|-0.034963476|-23.9422834|5.113919242|-17.63306222|57.32194098|-617.1571777|670.2518865000001|6.909385453|13.15643085|0.904139078|4695.98899|169.0962983|-311.2496842|0.028057496|-166.1354667|928.4611922|310.8026328|1.0|1.0|1.53|0.0|21.0|-7.79|66.49|2.49|0.0|86.58|0.0|1.0|3.0|-3.97|24.0|5.0|-6.21|323.3|0.0|1.0|7.46e-05|2.91|1.63e-08|5.27e-06|-0.06057|3.9671|2.64|519.55|849.76|312.53|0.2452|312.53|375.43|0.68345|-1127.610422|-0.16377|2.2485|-0.22434|0.03679054|-1127.6593779999998|3665.0|8.0|8.1
4m_a46|0.0|0|0|0|0.0|0.16407746|1|7.825245291|1|1|5.587248657999999|0.051308728|0.041865079|-0.0329557579999999|0.011122528|-0.142061192|10.94319657|0.007901235|1|1|0.010359417|-0.487230027|-0.017992096|0.011235955|0.626578283|0|0.948973877|-0.067320375|0.373463876|-35.4774406|-35.43866734|5.74716122|6.161736337000001|0.051026123|26.89046601|-0.0224155999999999|-18.67596877|3.028720082|-11.81288911|41.22460182|-531.5800101|1639.260563|5.329061873000001|9.923886653|0.8622201970000001|4750.325312|140.5828543|-280.1395315|0.012232753|-245.828396|724.9776792|486.9589609|0.0|1.0|2.9|0.29|17.0|-6.88|54.5|2.5|0.0|98.69|0.0|1.0|2.0|-4.52|25.0|3.0|-5.68|328.41|0.0|1.0|2.68e-05|3.69|1.31e-07|4.31e-05|-0.04808|6.0419|3.45|558.63|975.72|285.18|0.2465|205.21|468.63|0.38389|-1030.929791|-0.18308|3.9226|-0.23116|0.02920209|-1030.980844|5.2326|1288.0|5.8901
19d_a38|0.0|1|0|0|3.314284769|0.0|0|7.412764017000001|2|2|5.351858133|-0.17467835|0.04572104|-0.6999264340000001|-0.011156837|-0.0555594909999999|10.95446448|-0.024688524|1|1|-0.00835812|0.041924146|-0.060668296|-0.039361255|0.730686013|0|0.63167949|-0.116424545|0.3509455999999999|-74.84120843|-80.2776536|15.53007152|158.6487879|0.36832051|236.7675313|-0.04393982|-51.60489663|9.98319831|-28.24584108|90.37127996|-1525.275418|2995.494247|7.056031803|13.52121974|0.916264002|6934.7619620000005|161.0407189|-980.493036|0.022660131|-320.7487188|2035.106956|686.8472757999999|0.0|1.0|2.38|0.13|17.0|-6.41|124.32|1.65|0.0|133.79|0.0|1.0|6.0|-3.87|33.0|5.0|-7.84|444.46|0.0|0.0|0.0002399999999999|1.65|3.94e-07|0.000175|-0.05091|5.3771|4.13|679.08|1171.77|338.89|0.3167|230.58|517.77|0.3356699999999999|-1500.621723|-0.15054|7.9959|-0.20145|0.04735828|-1500.683599|10.6621|11.0|7.9586
5a_a50|0.0|0|1|1|0.0|0.0|2|7.927685046000001|1|1|5.82008293|-0.017108794|0.038040936|-0.06986407|0.012640587|-0.256097122|10.93256969|-0.130929632|2|2|0.01228899|0.028229556|-0.102607753|-0.203436041|0.6759066159999999|1|0.969892876|-0.038932964|0.2814514|-20.77548565|-34.7974024|5.435098605|6.819160781|0.030107124|16.06582337|-0.022747617|-18.56865899|2.900288114|-12.13862875|26.21058426|-521.9610361|1605.985157|5.892775027000001|10.76914508|0.8275167520000001|4770.917486|178.61652859999998|-278.5298849|0.017576522|-176.38892919999998|784.5791628|462.1867149|0.0|1.0|3.28|0.14|20.0|-6.24|35.64|2.62|0.0|101.86|0.0|1.0|2.0|-3.89|25.0|2.0|-5.83|326.39|0.0|1.0|3.14e-05|3.46|5.7e-07|0.000186|-0.02487|5.6146|3.39|582.98|976.41|308.73|0.2735|220.82|455.34|0.39948|-1029.734933|-0.16659|3.9843|-0.19146|0.02452028|-1029.786489|5649.0|4.1|5.3872
8c_a12|0.0|0|0|0|0.0|0.0|0|0.0|1|1|0.0|-0.055163114|0.038787879|-0.447739674|-0.004211843|-0.036504737|10.95472932|-0.07003012|0|0|-0.00160589|-0.1876771789999999|-0.210669119|-0.130288596|0.845077891|0|0.840397446|-0.067004282|0.239216075|-34.19075142|-52.04233846|10.00357546|83.24714315|0.159602554|81.4415307|-0.038245644|-26.55601426|5.104595615|-19.51587692|44.19432689|-780.6350769|1245.6132289999998|5.670223821|10.74930819|0.8957467170000001|4610.945152|120.19586|-398.3402139|0.018855428|-269.8853937|1021.17241|390.0159026|1.0|0.0|2.24|0.11|18.0|-7.14|63.06|2.02|0.0|98.07|0.0|1.0|3.0|-3.47|24.0|5.0|-6.44|314.34|0.0|1.0|0.0001899999999999|2.5|7.24e-08|2.28e-05|-0.06706|4.3598|2.76|551.66|909.19|323.37|466.0|284.38|402.43|0.53657|-1022.613451|-0.15571|1.7305|-0.2227699999999999|0.02263772|-1022.663298|2.4806|0.04|7.3979
17a_a6|0.0|1|0|0|3.3685510360000004|0.0|0|7.412764017000001|1|1|5.351858133|-0.0265090529999999|0.041767677|-0.686067347|-0.00460563|0.078798543|10.94948984|-0.060774312|1|1|-0.00194781|0.068338372|-0.10896749|-0.106323149|0.8013954109999999|0|0.753082653|-0.096082495|0.350977745|-63.02857512|-71.75703418|20.43213226|157.13173490000003|0.2469173469999999|161.9738174|-0.041567592|-47.07146289|13.40315088|-27.26767299|83.46070738|-1363.383649|2217.333474|8.337470517|16.13665395|0.935437602|5996.580489|149.60699319999998|-894.3577948999999|0.019808023|-356.769966|1766.18975|627.4287311|1.0|1.0|2.88|0.12|23.0|-9.01|95.85|1.7|0.0|116.79|0.0|1.0|5.0|-5.81|31.0|5.0|-5.89|409.44|0.0|1.0|6.69e-06|4.09|9.77e-10|4e-07|-0.05753|3.5421|4.04|696.96|1167.16|416.71|0.3933|350.03|574.02|0.69627|-1349.830672|-0.12425|4.1627|-0.18178|0.02379552|-1349.892285|5604.0|24.0|7.6198
12bb_a36|0.0|1|0|0|3.3296932480000003|0.0|0|7.412764017000001|2|2|5.351858133|-0.117921811|0.04625323|-0.444923056|-0.006877664|-0.018516159|10.96022185|-0.027636036|1|1|-0.004358975|0.2463876689999999|-0.098027247|-0.045186455|0.632625562|0|0.6888482109999999|-0.090660196|0.314702945|-58.19935506|-73.39466247|14.16769093|88.91215764|0.311151789|199.7440352|-0.038872447|-47.11573753|9.094955748|-24.95418524|72.36704599|-1247.709262|2458.790147|7.854524291000001|15.13083401|0.926384521|6285.088971|180.1992964|-800.967538|0.022984922|-281.5518699|1734.6302440000002|593.6088758|0.0|1.0|0.0|0.14|17.0|-7.12|69.2|2.78|0.0|123.67|0.0|1.0|5.0|-3.99|31.0|6.0|-6.8|417.41|0.0|0.0|4.81e-05|2.88|7.599999999999999e-08|3.17e-05|-0.0566799999999999|5.2382|3.66|667.88|1120.72|326.27|0.4172|236.69|515.92|0.38838|-1431.178978|-0.15507|6251.0|-0.21175|0.03421884|-1431.238418|8657.0|0.01|8.0
19e_a38|0.0|1|0|0|3.376977671|0.0|0|7.412764017000001|2|2|5.351858133|-0.10490608|0.04508642|-0.4379521229999999|-0.001197042|-0.104569193|10.94917392|-0.038386106|1|1|0.000347207|0.045449529|-0.091460175|-0.064035403|0.700181525|0|0.776562593|-0.083623427|0.552393659|-56.34606212|-68.82539051|14.27562164|118.734325|0.223437407|150.553721|-0.03783113|-46.37503972|9.619015829|-25.49088538|70.62168376|-1376.50781|3426.997928|6.596408983|12.34352977|0.871249918|6531.762734|168.99691289999998|-927.5007945|0.020114756|-335.8133169|1837.325672|696.3887025|0.0|1.0|3.08|0.12|17.0|-7.28|81.23|2.75|0.0|135.78|0.0|1.0|6.0|-4.94|32.0|4.0|-6.39|427.48|0.0|1.0|1.89e-05|3.55|5.27e-08|2.25e-05|-0.05139|5.2322|4.08|685.34|1183.12|321.31|0.3948|236.96|532.67|0.41961|-1409.315831|-0.15584|5.8426|-0.20723|0.03483011|-1409.37733|8.0952|0.01|8.0083
3c_a32|0.0|1|1|1|3.452148526|0.0|0|7.765993078999999|0|0|5.733341277|-0.048337951|0.043817204|-0.270034997|-0.00017094|-0.113334836|10.31100278|-0.01180891|3|3|0.00124359|-0.097512832|-0.0779821129999999|-0.019130435|0.774363061|1|0.888766719|-0.0679200029999999|0.216289509|-34.91603827|-48.52416391|7.772301225|59.72163595|0.1112332809999999|57.18235134|-0.0288417079999999|-24.94510426|3.995552912|-14.82682786|42.68833949|-533.7658031000001|1393.156794|5.605165488|9.717148607|0.733606015|4598.027604999999|157.331845|-274.3961469|0.018316536|-199.4122311|769.1680542|370.5811396|1.0|1.0|2.95|0.19|19.0|-6.89|110.94|1.7|0.0|93.05|0.0|1.0|3.0|-6.18|22.0|3.0|-5.35|326.44|0.0|1.0|1.22e-05|4.14|1.28e-07|4.18e-05|-0.05487|3.5169|3.02|544.22|903.81|352.54|0.5017|352.54|425.74|0.7034600000000001|-1633.297494|-0.14219|3123.0|-0.1970599999999999|0.02415856|-1633.348356|5.0659|9.0|8.0458
32_a47|0.0|0|1|1|0.0|0.0|1|6.842683282|1|1|4.727387819|0.000921003|0.035568182|-0.2037028839999999|0.001861676|-0.026022099|10.95005715|-0.044598914|1|1|0.002350172|-0.0274939029999999|-0.077485193|-0.078006445|0.634406338|1|0.851627782|-0.05770007|0.266433793|-41.57905445|-52.38450683|13.90468487|28.55112477|0.148372218|106.9180086|-0.026060474|-37.74862456|10.01980854|-18.77935151|55.48373932|-995.3056298|2255.632049|8.656942728999999|15.53902041|0.794977846|6235.398576|258.5816152|-717.2238666000001|0.022735861|-203.4434306|1552.348456|682.9868225|1.0|1.0|3.67|0.26|21.0|-8.82|67.66|3.11|0.0|125.17|0.0|1.0|5.0|-4.81|31.0|5.0|-6.34|436.91|0.0|1.0|8.89e-06|3.7|1.5e-09|6.55e-07|-0.05682|4.9046|2.97|692.49|1184.76|336.65|0.2969|252.79|548.86|0.48011|-1777.843462|-0.1509599999999999|4.8234|-0.20778|0.03062031|-1777.90286|6.3139|0.1|7.0
12a_a5|0.0|1|0|0|2.981252568|0.0|0|7.139660336|1|1|5.209486153|0.043132749|0.023108466|-0.09350376|0.00873078|-0.114419442|10.94553751|-0.032601907|1|1|0.008649556|-0.006024869|-0.057691345|-0.063558439|0.741588813|0|0.894590896|-0.058605038|0.337539208|-36.01436435|-41.59124655|5.032443973|13.74268646|0.105409104|64.77671525|-0.026030816|-25.55893402|3.0925714930000003|-15.99663329|41.04680832|-831.8249311000001|899.5599904|8.741980056000001|16.12184989|0.844187448|5294.775577|155.6073368|-511.1786804|0.014342828|-303.31208710000004|1113.8745800000002|650.3600841|1.0|1.0|2.96|0.21|23.0|-8.83|57.7|2.17|0.0|119.38|0.0|1.0|5.0|-4.27|29.0|4.0|-6.23|381.47|0.0|0.0|2.56e-05|3.38|1.4800000000000003e-09|5.660000000000001e-07|-0.04076|4.6865|2.91|667.31|1140.24|297.97|0.4794|264.55|508.81|0.50831|-1201.750315|-0.17152|2.5642|-0.21228|0.03567816|-1201.8082029999998|3.9457|19.0|7.7212
3g_a32|0.0|1|1|1|3.542426304|-0.047725143|0|7.78113851|0|0|5.733341277|-0.072619634|0.05052381|-0.2816222539999999|0.001276735|-0.1154223269999999|10.31100273|-0.125170068|3|3|0.002565215|-0.105402305|-0.074808287|-0.1719626169999999|0.786074011|1|0.887695945|-0.070213101|0.273439311|-38.9071564|-54.47722347|6.647498326|42.56199385|0.112304055|62.23099889|-0.030429702|-30.18744099|3.683575459|-16.86199774|45.55465473|-708.2039051|1886.244271|5.917878616|10.70834299|0.809490137|5058.622432|110.4157723|-392.4367329|0.01096673|-333.29803589999995|884.4366022|475.3634141|0.0|1.0|3.44|0.28|19.0|-7.29|110.94|2.18|0.0|102.55|0.0|1.0|3.0|-7.09|24.0|3.0|-4.9|354.49|0.0|1.0|2.58e-06|5.02|5.08e-08|1.8e-05|-0.0535|3.5456|4.13|593.24|998.86|349.68|0.2859|349.68|495.4|0.70275|-1711.865318|-0.14715|3.3082|-0.20065|0.02384763|-1711.919273|5.5816|14.0|7.8539
12v_a36|0.0|1|0|0|3.468871488|0.0|0|7.412764017000001|2|2|5.351858133|-0.04314418|0.041767677|-0.487854327|0.00127667|-0.086194201|10.96020642|-0.023932402|1|1|0.003077071|0.123026459|-0.1430106119999999|-0.041914045|0.84179881|0|0.802291339|-0.078158778|0.334379501|-51.4172081|-69.20675352|17.85767346|113.7463918|0.197708661|130.0637965|-0.033118671|-45.52806671|11.74777471|-21.78731129|69.27488156|-1176.51481|2328.221818|8.456596706000001|15.71271745|0.8580426609999999|6065.593390999999|244.9490697|-773.9771341000001|0.02867403|-167.9576969|1874.459798|679.7230552999999|0.0|1.0|0.0|0.17|17.0|-6.69|78.43|1.72|0.0|130.24|0.0|1.0|6.0|-3.95|31.0|5.0|-6.93|411.46|0.0|0.0|8.499999999999999e-05|2.65|2.03e-07|8.340000000000001e-05|-0.05219|3.8847|2.65|671.56|1150.38|334.77|0.4247|319.16|502.83|0.69298|-1347.2000369999998|-0.15185|6.1869|-0.20404|0.03275089|-1347.260743|7.9237|14.0|7.8539
14z_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|0|0|5.351858133|-0.024897956|0.04314059|-0.30053593|0.009174505|-0.0438568409999999|10.31321795|-0.0229244|2|2|0.007229683|0.0708381429999999|-0.069023218|-0.035965909|0.64069202|1|0.925301102|-0.0582387179999999|0.228957475|-40.56245532|-55.54823244|12.77192721|40.18308023|0.074698898|52.02674091|-0.03393829|-38.68856944|8.895469235|-23.63754572|53.33438253|-1110.964649|2692.627452|7.834464959|14.91419434|0.903664694|7285.13008|149.3235124|-773.7713888999999|0.01612263|-397.8390333|1414.152695|665.6233736|0.0|0.0|3.67|0.05|26.0|-8.57|105.02|3.99|1.0|130.3|0.0|1.0|5.0|-6.77|32.0|4.0|-5.8|480.37|0.0|0.0|7.37e-07|4.83|2.6899999999999996e-09|1.29e-06|-0.08503|4032.0|4.73|715.41|1221.92|338.46|0.3201|307.5|586.28|0.66217|-2548.895003|-0.15195|5.9301|-0.23698|0.01238131|-2548.957384|7.9877|5.0|8.2941
5g_a40|0.0|0|0|0|0.0|0.0|1|8.149890544|0|1|6.167516491000001|-0.190406197|0.044946237|-0.5611751220000001|-0.012794054|0.122088541|10.31198315|-0.091116241|2|2|-0.012008571|-0.104356485|0.07917206|-0.1312278909999999|0.7733200179999999|1|0.67772744|-0.153687065|0.245639795|-72.93994279|-68.05025116|11.83520323|216.425542|0.32227256|152.9506864|-0.049288357|-32.29667648|5.616992201|-23.39227384|84.77514603|-748.5527627|593.8133184|6.193485364|12.10939827|0.955183157|4358.890754999999|120.8573152|-355.2634413|0.025660198|-232.8857705|1004.297909|266.8102663|0.0|1.0|1.96|0.21|14.0|-2.89|115.96|0.74|1.0|78.2|0.0|3.0|3.0|-4.24|21.0|5.0|-6.6|301.32|0.0|1.0|0.000426|2.17|0.0013|391.0|-0.0540299999999999|3.48|4.02|489.04|800.98|356.27|261.0|356.27|367.19|0.6563|-1327.9345529999998|-0.14505|4.9132|-0.19908|0.04070345|-1327.982732|6.7957|123.0|6.9101
