molecula|SddssS|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|BIC2|MATS8s|MATS8d|SIC2|RASA|PBF|FPSA3|PNSA5|RPSA|TPSA_x|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|DPSA4|FPSA5|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
6_a1|0.0|0|0.0|0.0|1|7.535296702|1|1|2.325221088|5.4161004020000005|0.021203156|1|0.039635417|-0.114683042|0.0|-0.00983397|-0.0538497079999999|1|1|0.006851583|-0.230322048|-0.3632559589999999|0.798346291|0.13761072|-0.095907969|0.8524898329999999|0.8782596159999999|0.212044989|0.021009352|-37.41011914|0.121740384|58.82435931|4.905211525|95.13138767|0.576759436|-0.929068634|-13.35477777|49.61122373|0.4218263379999999|424.3707604|-448.9214297|1383.161829|0.423240564|5.555887839|9.609375529|0.7295841470000001|19.95772445|0.025250885|12.20110458|1.0|0.0|1.0|1.0|0.0|2.94|0.22|17.0|3.61|39.94|0.0|0.0|1.0|22.0|-6.21|291.35|0.0|1.0|2.82|-3.68|221.0|0.00021|0.0613|0.0|0.0|9.51e-07|-0.02214|4.0635|-935.4750982|305.12|405.23|0.69818|-935.330989|-0.16784|5.8386|-0.1899799999999999|0.027384499|-935.378591|5.1|5.2924|5.2924
6_a3|0.0|0|0.0|0.0|0|6.823286122000001|0|0|0.0|4.727387819|-0.106234254|2|0.038650794|-0.025021661|2.000787282|0.05584062|0.032782484|1|1|-0.006696449|0.020589494|0.036673175|0.790667152|-0.155862559|0.055002252|0.8632654590000001|0.783322023|0.556539611|0.010921391|-49.23401228|0.216677977|108.118071|2.7192240510000003|77.06094911|0.80281499|-1.282699916|-25.95647951|56.71997588|0.387883362|390.8623623|-640.0421597|1899.385061|0.19718501|5.498222293|8.982311462|0.633675574|23.4484528|0.0150025189999999|7.485963593999999|1.0|1.0|1.0|1.0|1.0|3.05|0.0|21.0|4.96|92.93|1.0|0.0|1.0|23.0|-5.68|338.81|0.0|0.0|3.63|-4.87|0.00124|1.34e-05|0.00455|0.0|0.0|3.28e-08|-0.06529|3.3963|-1731.7043199999998|212.74|366.93|0.69323|-1731.602363|-0.1465|2.8131|-0.21179|0.03079258|-1731.6508010000002|1778.0|5.7501|5.7501
12e_a31|0.0|0|3.483599061|0.0|0|7.765993078999999|1|1|0.0|5.733341277|-0.044316064|0|0.037098765|0.0113193469999999|0.0|-0.107630327|-0.015755876|2|2|-0.000231353|-0.08867626|-0.142921555|0.7761616020000001|-0.039273975|-0.028502695|0.82100963|0.721526766|0.2642991189999999|0.02665413|-79.96257188|0.2784732339999999|202.5115275|14.09603901|595.9853231000001|0.725120432|-2.089171358|-49.6906263|95.1187282|0.474858042|524.7092721|-1519.288866|1899.851187|0.274879568|10.24381236|19.50674899|0.904247004|36.75829484|0.020841203|15.15615632|1.0|1.0|1.0|1.0|2.0|3.87|0.24|22.0|6.69|117.37|3.0|0.0|1.0|33.0|-5.93|460.55|0.0|0.0|4.5|-5.42|9.96e-05|3.83e-06|0.00176|0.0|0.0|4.93e-10|-0.03445|3.8391|-1809.85374|232.77|640.03|0.7006600000000001|-1809.581226|-0.15934|2.6024|-0.19379|0.04614662|-1809.650069|0.17|6.7696|6.7696
10_a32|0.0|1|3.294952523|0.0|0|7.765993078999999|0|0|0.0|5.733341277|-0.087497559|0|0.03995614|-0.020186906|2.067772926|-0.028431775|-0.047619048|3|3|-0.00369116|-0.1260956869999999|-0.229450999|0.8607827790000001|0.012125768|-0.079818594|0.915639476|0.7622839570000001|0.266552538|0.02575778|-75.59866726|0.237716043|146.8439966|9.828875607|52.24660367|0.6946347429999999|-1.7133436169999998|-33.69815077|91.10767604|0.449853016|470.8845962|-1058.381342|2980.525719|0.305365257|7.079344111|12.86809583|0.81769605|34.62844557|0.025106509|15.50900878|0.0|1.0|1.0|1.0|2.0|3.56|0.22|19.0|5.64|149.27|1.0|0.0|1.0|27.0|-6.44|399.49|1.0|0.0|3.42|-4.41|0.000366|3.89e-05|0.0155|0.0|0.0|1.0300000000000001e-07|-0.05434|3.6441|-1916.631761|340.24|533.89|0.70228|-1916.460049|-0.15088|2.4919|-0.2052199999999999|0.03701539|-1916.519894|7.0|8.1427|8.1427
12aw_a36|0.0|0|3.28940051|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.115864198|2|0.043383838|0.066435701|0.0|-0.1066959869999999|-0.034663063|1|1|-0.004358975|-0.098027247|-0.250781298|0.836170906|-0.022464907|-0.056676035|0.892249657|0.706174871|0.373775982|0.023038651|-73.52224315|0.2938251289999999|188.3390873|9.4658605|1.343623915|0.749052287|-2.06461809|-36.36860892|87.37742985|0.47322369|452.6513136|-1323.400377|2380.579051|0.250947713|7.545677222999999|14.32425315|0.898338973|35.33532702|0.02161528|13.8551867|0.0|0.0|1.0|0.0|2.0|4.73|0.14|17.0|3.55|69.2|1.0|0.0|1.0|31.0|-6.8|417.41|0.0|1.0|2.44|-4.32|0.0424|4.81e-05|0.0201|0.0|0.0|7.599999999999999e-08|-0.05513|3.8763|-1431.373326|237.0|507.71|0.69109|-1431.180191|-0.15688|4.8181|-0.21201|0.03134789|-1431.239759|9.0|8.0458|8.0458
8b_a8|0.0|0|3.191799887|0.0|1|7.535296702|1|1|1.42474537|5.4161004020000005|-0.182065125|1|0.040054466|0.019958073|0.0|-0.0422693659999999|-0.03443232|1|1|-0.003593429|0.049587543|0.079250224|0.778853499|0.097555876|-0.0527918259999999|0.8354024290000001|0.558354653|0.28604765|0.032440348|-71.23625346|0.441645347|270.5854753|12.1771918|89.09854311|0.781454722|-2.325413799|-48.85837649|84.97574547|0.4835310479999999|342.0904577|-1424.7250689999998|1821.324722|0.218545278|7.507665421|14.53652808|0.936224813|37.20755791|0.022425382|13.73949201|0.0|1.0|1.0|0.0|2.0|3.52|0.09|23.0|3.65|112.23|1.0|0.0|1.0|31.0|-6.87|414.41|0.0|0.0|2.9|-4.43|7.0|3.69e-05|0.0153|0.0|0.0|7.33e-08|-0.06114|3.2992|-1407.052256|270.59|488.56|0.70195|-1406.829227|-0.13807|5.8389|-0.19921|0.03204403|-1406.887058|5.08|5.2941|5.2941
12z_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.026703371|2|0.040566449|0.034848862|0.0|0.018796341|-0.045463448|1|1|0.005111479|-0.12254489|-0.207153446|0.809127478|-0.02232319|-0.077335468|0.855880335|0.832920077|0.315493739|0.030875938|-74.96232552|0.167079923|116.2094523|14.93669572|0.0|0.630839856|-1.939984979|-34.55504699|95.20867045|0.48740649|579.3226647000001|-1349.321859|2435.831516|0.3691601439999999|8.071510779|15.74641625|0.950863559|37.52507564|0.029109145|20.24634493|0.0|1.0|1.0|1.0|1.0|4.86|0.21|17.0|3.94|100.11|2.0|0.0|1.0|33.0|-6.39|458.54|0.0|0.0|2.52|-5.0|0.00113|9.94e-06|0.00456|0.0|0.0|1.47e-07|-0.04679|3.4438|-1804.785911|257.96|580.6|0.6853199999999999|-1804.51674|-146.0|7.0446|-0.19279|0.02895763|-1804.581882|44.0|7.3615|7.3615
47r_a18|0.0|0|0.0|0.0|0|7.03438793|1|1|0.0|4.844187086|-0.216996268|0|0.035706215|0.041686585|0.0|-0.02952923|-0.030106257|0|0|-0.0001597829999999|-0.233665901|-0.362261236|0.7698681909999999|0.017110504|-0.048143486|0.8075001|0.769578222|0.26560995|0.0155038689999999|-65.12700692|0.230421778|172.30927739999998|8.669825595|60.66168882|0.688074851|-2.090197013|-46.92606587|81.99788849|0.49394971|575.4901675|-1563.048166|1504.28892|0.311925149|9.819988422|19.40516312|0.976088187|34.41856352|0.0225607039999999|16.87088158|1.0|1.0|1.0|1.0|2.0|4.55|0.22|18.0|0.43|111.03|3.0|1.0|1.0|36.0|-6.12|504.6|0.0|0.0|2.2|-5.64|0.0001139999999999|2.31e-06|0.00117|0.0|1.0|3.48e-08|-0.0522799999999999|3.1705|-1964.813473|391.06|729.75|0.69545|-1964.443758|-0.13021|2.3873|-0.18249|0.02805567|-1964.516246|231.0|6.6364|6.6364
17_a12|0.0|0|0.0|0.0|0|6.823286122000001|1|1|0.0|4.727387819|-0.058347964|3|0.035816993|-0.210594127|0.0|-0.072956553|-0.070249784|1|1|-0.000651751|-0.113649923|-0.202276514|0.8198617429999999|-0.043392747|-0.11976662|0.87653892|0.858119365|0.318309599|0.011226177|-50.13411606|0.141880635|73.93273708|3.048310481|0.0|0.786701219|-1.443148294|-18.89085387|57.97616997|0.466056241|447.1583691000001|-752.0117408|1470.257187|0.213298781|5.669161963|10.61752641|0.8728564259999999|23.31475957|0.015049295|7.842053909|1.0|1.0|0.0|1.0|1.0|4.13|0.17|17.0|4.51|78.41|0.0|0.0|1.0|24.0|-6.07|333.41|0.0|1.0|3.14|-4.24|0.0103|5.7100000000000006e-05|0.0191|0.0|0.0|6.97e-08|-0.06322|3.7723|-1366.776169|281.69|419.49|0.62783|-1366.638303|-0.15459|2128.0|-0.21781|0.02800938|-1366.689546|16.0|7.7959|7.7959
1_a15|0.0|0|0.0|0.0|0|0.0|0|0|0.0|0.0|-0.043374667|2|0.0381893|0.06459652|0.0|-0.068297833|-0.000905902|0|0|0.003816011|-0.1816819589999999|-0.270248221|0.705825714|0.101406325|-0.001544849|0.74357498|0.875723465|0.7100707390000001|0.026214985|-72.24770503|0.124276535|80.34898605|10.95802135|63.14412039|0.605927517|-1.899685524|-28.45664402|90.40184737|0.437969049|566.1848585|-1228.210985|2855.495631|0.394072483|6.580146251|11.7078005|0.77926144|33.22939752|0.0280791829999999|18.15414234|1.0|1.0|1.0|1.0|1.0|3.91|0.19|24.0|5.46|74.73|3.0|0.0|0.0|34.0|-5.38|457.52|1.0|0.0|4.68|-5.97|0.00013|1.08e-06|0.000495|0.0|0.0|9.53e-11|-0.04142|3.2188|-1510.117336|282.85|598.34|0.70553|-1509.785098|-0.1365|1.2218|-0.17792|0.01894559|-1509.851127|44.0|7.3565|7.3565
7d_a10|0.0|0|0.0|0.0|1|7.535296702|1|1|2.087763133|5.4161004020000005|-0.017919404|2|0.041369509|-0.042667459|1.591760572|-0.071185424|-0.0325418129999999|1|1|0.008513576|-0.041520889|-0.089622042|0.809056885|0.0658971929999999|-0.051603612|0.869684772|0.841052067|0.421731106|0.010495008|-37.61597161|0.158947933|84.32774259|2.9540236560000004|89.87999909999999|0.729585423|-1.063525614|-16.69900016|45.08492005|0.484115691|446.2091497|-564.2395741|1597.531619|0.270414577|6.100927672|11.82615475|0.938419104|17.98535187|0.014078094|7.468948447000001|1.0|1.0|1.0|1.0|0.0|3.21|0.19|21.0|4.92|43.6|1.0|0.0|1.0|26.0|-5.83|344.38|0.0|1.0|3.95|-4.72|0.0206|1.9e-05|0.00654|0.0|0.0|1.46e-08|-0.05634|3.8856|-1129.175857|212.18|417.68|0.68393|-1129.003694|-0.1633099999999999|3.0178|-0.21965|0.02250617|-1129.0552810000002|928.0|6.0325|6.0325
12u_a36|0.0|0|3.508898495|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.0407717229999999|2|0.042560386|0.033763276|0.0|-0.063855309|-0.010669561|1|1|0.005035022|-0.099596099|-0.163978382|0.8101678720000001|0.080270195|-0.018047007|0.855176759|0.842227829|0.3765068079999999|0.017639065|-67.50289394|0.157772171|109.8080843|8.544435884|5.944854912|0.77938748|-2.036750221|-35.17050511|78.06218646|0.486156325|586.1833819|-1417.5607730000002|2455.7556010000003|0.22061252|7.65672775|14.90088936|0.946117173|30.82735404|0.015171583|10.55929252|0.0|1.0|1.0|1.0|2.0|5.05|0.24|17.0|3.85|69.2|2.0|0.0|1.0|32.0|-6.19|423.51|0.0|1.0|2.66|-4.86|0.0047799999999999|1.39e-05|0.00589|0.0|0.0|4.2e-08|-53.0|3675.0|-1350.865506|319.16|590.18|0.70272|-1350.575382|-0.15109|5.8702|-0.20409|0.03260752|-1350.638138|16.0|7.7959|7.7959
36_a18|0.0|0|0.0|0.0|0|7.03438793|2|2|0.0|4.844187086|-0.020339784|1|0.036625514|-0.05224259|0.0|-0.0077246719999999|0.003321395|0|0|0.000825855|-0.079721028|-0.12139648|0.741135729|-0.010091893|0.0059061|0.780206307|0.804293867|0.3847791889999999|0.009440278|-56.82615305|0.195706133|139.3536816|4.786442152|83.34177364|0.812056067|-2.074949798|-39.43509046|65.59412783|0.4751830729999999|572.70209|-1477.479979|1547.485543|0.187943933|9.560644525|18.21710397|0.905426346|27.99124609|0.0123136069999999|8.767974776|1.0|0.0|1.0|1.0|3.0|4.19|0.28|18.0|3.73|85.29|2.0|1.0|1.0|35.0|-6.18|466.57|0.0|0.0|2.8|-5.28|0.000975|5.19e-06|0.00242|0.0|0.0|6.87e-10|-0.04991|3.1908|-1493.661092|388.57|636.33|0.69372|-1493.266344|-0.13133|1.9944|-0.18124|0.02564498|-1493.333297|32.0|7.4949|7.4949
14b_a25|0.0|0|0.0|0.0|1|6.842683282|0|0|1.616664856|4.727387819|-0.0166120069999999|2|0.038137255|0.001683506|1.929508048|-0.012989126|0.0009956189999999|1|1|0.004892038|-0.043923908|-0.074541111|0.7723870909999999|-0.085205646|0.001715854|0.8333962429999999|0.859628015|0.329662946|0.016003559|-58.29440389|0.140371985|97.23019209|7.678174472999999|57.85340824|0.772789587|-1.767361771|-36.53830946|69.2012501|0.490638154|595.4307570000001|-1224.182482|2118.281186|0.227210413|8.690235527|17.06102567|0.963240883|29.33534086|0.015746299|10.90684621|1.0|1.0|1.0|1.0|1.0|3.51|0.07|27.0|4.48|96.49|2.0|0.0|1.0|34.0|-6.26|444.49|0.0|0.0|3.63|-5.23|0.0011099999999999|5.86e-06|0.00261|0.0|0.0|2.23e-10|-0.0584|4069.0|-1444.505985|228.59|603.27|0.64983|-1444.266358|-0.16309|2.7037|-0.22149|0.03876374|-1444.330251|22.0|7.6576|7.6576
12q_a36|0.0|0|3.453150038|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.043678703|2|0.042804233|0.068040097|0.0|-0.0651906459999999|-0.0433009009999999|1|1|0.0010871589999999|-0.103922055|-0.177407665|0.828371596|-0.017640538|-0.074349074|0.8839272779999999|0.82911927|0.324924033|0.018562763|-68.5549152|0.17088073|110.4712541|7.758093617|0.0|0.768692389|-1.908775752|-31.79544084|80.15866795|0.486620426|536.0103834|-1233.988474|2380.245597|0.231307611|7.546533709|14.69971555|0.947876484|32.10617123|0.017949083|11.60375275|0.0|0.0|1.0|0.0|2.0|4.74|0.14|17.0|3.35|69.2|1.0|0.0|1.0|30.0|-6.49|415.88|0.0|1.0|2.34|-4.59|0.0151|2.55e-05|0.0106|0.0|0.0|6.65e-08|-0.05602|3.8653|-1692.5102989999998|236.72|531.58|0.6863199999999999|-1692.3116350000005|-0.1566|4.6718|-0.2126199999999999|0.03415678|-1692.370918|6.0|8.2218|8.2218
18_a15|0.0|0|0.0|0.0|0|0.0|0|0|0.0|0.0|-0.090130715|2|0.037948718|-0.094812415|0.0|-0.066226471|0.002685285|0|0|0.000539978|-0.072506962|-0.145790726|0.7162974740000001|-0.0374132629999999|0.004699248|0.765450925|0.8362289070000001|0.819442071|0.007146033|-55.48918283|0.163771093|100.159876|2.672871589|1.833724661|0.867430881|-1.723873519|-25.27062952|60.86009645|0.415796832|511.4247108|-1054.294474|2510.854462|0.132569119|5.990767063|10.2545953|0.711733271|24.80452821|0.008781964|5.370913621000001|1.0|0.0|1.0|1.0|1.0|3.37|0.08|24.0|5.68|47.04|2.0|0.0|1.0|29.0|-4.8|385.43|1.0|0.0|5.06|-5.93|0.000265|1.18e-06|0.0004559999999999|0.0|0.0|1.0399999999999999e-10|-0.03581|3.8232|-1265.770242|272.91|535.02|0.70427|-1265.556558|-0.1579|4.2476|-0.19371|0.03989594|-1265.614679|129.0|6.8894|6.8894
9c_a31|0.0|0|3.410619646|0.0|0|7.765993078999999|1|1|0.0|5.733341277|-0.055520387|0|0.03482906|-0.0384827639999999|0.0|-0.1047269419999999|-0.062737615|2|2|-0.000813398|-0.138799714|-0.223856622|0.842823186|-0.000533581|-0.108617754|0.8856644770000001|0.6746901059999999|0.287455956|0.030296721|-81.63444414|0.325309894|207.3144829|12.30439782|552.8237349999999|0.670716706|-1.7933667130000002|-41.96335759|97.22026028|0.4558841429999999|429.9685721|-1142.882218|2242.189942|0.329283294|8.188627935|15.04941978|0.837843885|34.07943198|0.024456662|15.58581614|1.0|1.0|1.0|1.0|2.0|3.66|0.35|16.0|5.64|117.37|2.0|0.0|1.0|28.0|-6.53|398.48|0.0|0.0|3.32|-4.16|0.00233|6.94e-05|0.0277|0.0|0.0|5.79e-08|-0.03249|3849.0|-1618.115927|322.12|588.58|0.7007399999999999|-1617.892493|-0.15975|1.3617|-0.19224|0.04177078|-1617.9568470000002|0.42|6.3768|6.3768
6a_a40|0.0|0|0.0|0.0|1|8.421342866|1|2|1.78213955|6.401917197|-0.077397672|0|0.035707071|-0.146542353|0.775942224|0.104332675|-0.230955427|2|2|-0.001171195|-0.021759541|-0.040435852|0.801647855|-0.012261923|-0.340539542|0.861720535|0.733750993|0.360858579|0.016399125|-73.33687786|0.266249007|166.2999483|6.397774285|36.84483305|0.8678518190000001|-2.113444291|-42.542782200000005|81.37714586|0.41480944|458.303126|-1320.063801|2536.88262|0.132148181|6.945713476|11.8691482|0.708845065|35.37373259|0.012872604|8.040268001|0.0|1.0|0.0|1.0|1.0|3.99|0.21|14.0|4.38|173.43|2.0|2.0|2.0|29.0|-6.32|442.53|1.0|0.0|3.17|-4.99|3.47e-05|1.03e-05|0.00457|1.0|0.0|8.950000000000001e-05|-0.0926|2.9836|-2371.560378|415.55|497.78|0.6782699999999999|-2371.3827|-0.11995|6.9379|-0.21255|0.01952089|-2371.443161|0.04|7.3979|7.3979
1f_a5|0.0|0|2.824395738|-4.398485453999999|0|6.605297921|0|0|0.0|4.59511985|-0.31059482|2|0.029105691|-0.118028278|0.0|-0.174016111|-0.000625|1|1|-0.000700145|0.001493879|0.004923698|0.771487328|-0.060528915|-0.000969932|0.834250802|0.888073448|0.45528118|0.008403353|-46.77243802|0.111926552|62.42799372|2.614237829|0.21377016|0.757522389|-1.425583552|-28.43795894|57.83835135|0.4670794829999999|495.3305784|-795.1314464|979.2285994|0.242477611|7.117418022000001|13.35549635|0.8764524309999999|26.24118632|0.01983997|11.06591332|1.0|0.0|1.0|1.0|1.0|2.9|0.05|23.0|5.48|54.46|2.0|0.0|1.0|27.0|-5.73|366.34|1.0|0.0|4.23|-4.97|0.00589|1.0800000000000002e-05|0.00396|0.0|0.0|1.3300000000000002e-09|-0.05346|4.5758|-1288.3196369999998|261.1|442.04|0.42446|-1288.209882|-0.18224|3.7852|-0.2357|0.03370206|-1288.263745|0.24|6.6198|6.6198
12y_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.037335306|2|0.044197531|-0.089502772|0.0|0.061944378|-0.058184644|1|1|0.006346396|-0.053700437|-0.0922059569999999|0.768409873|-0.05346283|-0.095969764|0.8146529229999999|0.8489185109999999|0.374181804|0.0149823289999999|-61.25585229|0.151081489|101.4221952|6.751850651|0.0|0.820108145|-1.91621895|-31.95309886|69.55490151|0.445723724|569.8856940000001|-1286.372898|2411.415644|0.179891855|8.067590558|14.55517927|0.804154433|28.51891948|0.012362508|8.299049218|0.0|1.0|1.0|0.0|1.0|4.86|0.21|17.0|4.87|81.65|2.0|0.0|1.0|31.0|-5.64|426.54|0.0|0.0|3.19|-5.46|0.00039|3.48e-06|0.00148|0.0|0.0|4.12e-08|-0.05065|3.4718|-1654.382468|238.56|585.59|0.6864399999999999|-1654.125015|-0.1475|4.7043|-0.19815|0.0311422|-1654.190369|22.0|7.6576|7.6576
47i_a18|0.0|0|0.0|0.0|0|7.03438793|1|1|0.0|4.844187086|-0.066917145|0|0.037484277|-0.037689885|0.0|0.073977454|-0.040514277|0|0|0.000427479|-0.106018078|-0.162274487|0.744472118|-0.064085904|-0.068524374|0.7842882870000001|0.8030751740000001|0.279553995|0.009745543|-62.41153158|0.196924826|137.1555392|4.727502734|82.81385171|0.8608685909999999|-2.150617629|-37.84973202|68.954317|0.487446923|559.3312455|-1497.876758|1333.332089|0.139131409|9.573882864|18.67881257|0.951017454|28.52393145|0.009393984|6.542785417999999|1.0|0.0|1.0|1.0|3.0|4.05|0.22|18.0|3.28|85.29|3.0|1.0|1.0|33.0|-6.36|440.54|0.0|0.0|2.5|-4.78|0.0029|1.67e-05|0.00735|0.0|0.0|1.04e-09|-0.05062|3.2321|-1416.233978|383.61|664.78|0.69175|-1415.875678|-0.13237|2.7749|-0.18299|0.02671774|-1415.944522|19.0|7.7212|7.7212
12ak_a36|0.0|0|3.501132553|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.0407717229999999|2|0.041728395|0.12041792|0.0|-0.116440196|-0.015708652|1|1|0.005035022|-0.099596099|-0.163978382|0.815627016|0.051506104|-0.0265703679999999|0.860939187|0.848705143|0.537460657|0.019931266|-66.15829243|0.151294857|109.0807368|10.36054668|25.9007405|0.737439195|-1.926990997|-35.95881638|79.17567486|0.423822657|611.9003905000001|-1389.324141|2735.7986920000003|0.262560805|7.98672125|13.86156772|0.735576751|31.93194362|0.018055095|13.01738243|0.0|1.0|1.0|1.0|2.0|5.05|0.24|17.0|3.85|69.2|2.0|0.0|1.0|32.0|-6.19|423.51|0.0|1.0|2.66|-4.86|0.0047799999999999|1.39e-05|0.00589|0.0|0.0|4.2e-08|-0.04929|3.6895|-1350.865407|320.09|584.05|0.7034699999999999|-1350.57563|-0.15275|6.3682|-0.20204|0.03471045|-1350.637958|46.0|7.3372|7.3372
3b_a49|0.0|0|0.0|0.0|1|7.535296702|1|1|2.104186262|5.4161004020000005|-0.055724324|2|0.034155556|-0.090939066|1.844602991|-0.010613212|0.00361222|1|1|0.001356445|0.000511959|0.000850823|0.794997634|0.021506499|0.006213385|0.845992028|0.749104358|0.482434361|0.013576151|-51.77986692|0.250895642|153.4719941|5.07982433|81.60358988|0.656865946|-1.439043207|-33.06194987|64.91785551|0.477583842|458.224537|-880.2577376|1796.6760370000002|0.3431340539999999|7.236413572000001|13.85181805|0.914182753|25.77091035|0.021477952|13.13798859|1.0|1.0|1.0|1.0|2.0|3.37|0.22|21.0|3.16|98.72|1.0|0.0|1.0|30.0|-7.42|398.46|0.0|0.0|2.38|-3.59|0.1169999999999999|0.000256|102.0|0.0|0.0|2.64e-08|-0.06115|3.8418|-1293.291817|265.67|480.08|0.6632|-1293.048179|-0.1587|3.0055|-0.21985|0.0368692|-1293.106236|25.0|7.6021|7.6021
16a_a10|0.0|0|0.0|0.0|1|7.535296702|1|1|2.041062372|5.4161004020000005|0.023926176|2|0.0334858389999999|-0.085711535|2.009832665|0.014886502|-0.0048530629999999|1|1|0.011558506|-0.162508526|-0.254024476|0.772481675|-0.068377262|-0.008879187|0.813036304|0.916148686|0.3637074329999999|0.013872737|-53.28817038|0.083851314|58.06685151|6.652715932|99.81657855|0.7270593190000001|-1.615964058|-25.21250404|63.53441386|0.4629532229999999|634.4309626|-1119.0515779999998|1823.310808|0.272940681|8.531706024|15.88633689|0.862035195|24.82496066|0.014796066|10.24624348|1.0|1.0|1.0|1.0|0.0|4.11|0.3|21.0|4.73|56.07|3.0|0.0|1.0|33.0|-5.91|439.55|0.0|1.0|4.24|-5.17|0.00264|6.76e-06|0.00297|0.0|0.0|3.18e-09|-0.04647|3.8718|-1395.13019|221.33|629.65|0.6852199999999999|-1394.797092|-0.1605|3.8323|-0.20697|0.02819643|-1394.861824|47.0|7.3279|7.3279
8_a10|0.0|0|0.0|0.0|1|7.535296702|1|1|2.071128354|5.4161004020000005|-0.012055162|2|0.035828092|-0.000315856|1.546251312|-0.15615298|-0.106100115|1|1|0.009056935|-0.082893697|-0.132343104|0.809386132|-0.015871527|-0.167376069|0.864927472|0.874843982|0.597912185|0.015758182|-47.16908772|0.125156018|68.45976606|4.714910465|9.35593124|0.722649449|-1.465962037|-17.849103399999997|56.7864899|0.431797417|478.5356341|-801.8744912000001|1899.542278|0.277350551|6.112185271|10.75705296|0.7599356820000001|22.64553798|0.017582236|9.617402178|0.0|1.0|1.0|1.0|0.0|3.42|0.22|21.0|4.46|69.9|1.0|0.0|1.0|29.0|-6.25|384.43|0.0|1.0|3.55|-4.62|0.0117|2.4100000000000003e-05|0.00926|0.0|0.0|2.49e-08|-0.0623299999999999|3684.0|-1257.819281|264.0|416.69|0.68815|-1257.59269|-0.15556|1.2052|-0.21789|0.02243902|-1257.648047|526.0|6279.0|6279.0
12w_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.0316452179999999|2|0.044197531|-0.0999572419999999|0.0|0.028815747|-0.04950715|1|1|0.001805829|-0.0493878409999999|-0.0857954809999999|0.83236194|-0.032835151|-0.080971844|0.889479916|0.8522163970000001|0.4274948739999999|0.015446225|-65.85056003|0.147783603|101.3366249|7.262777048999999|0.0|0.8077976990000001|-1.824621925|-36.02242934|75.77366969|0.451478593|584.3729039|-1251.160641|2783.769563|0.192202301|8.063690539|14.70077638|0.8230829059999999|31.60926388|0.014471302|9.923109661|0.0|1.0|1.0|0.0|1.0|4.63|0.14|17.0|5.11|81.65|2.0|0.0|1.0|31.0|-5.52|467.37|0.0|0.0|3.59|-6.04|0.000123|9.14e-07|0.0004269999999999|0.0|0.0|1.58e-08|-0.05682|3.5585|-2494.932002|244.87|577.06|0.68423|-2494.743475|-0.15073|2.4229|-0.20755|0.0345723|-2494.807027|15.0|7821.0|7821.0
