molecula|SddssS|n9FaRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|WPSA3|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|pIC50
11c_a31|0.0|0|0.0|0|7.765993078999999|1|0.6101368770000001|0.0|0.069254998|-0.0184155389999999|5.733341277|-0.141329185|0|0.037731481|10.31169916|-0.085216451|2|2|-0.008375297|-0.0512371409999999|-0.0992097109999999|-0.16065803|-0.572548808|0.013528742|0.8906705429999999|0.787929678|0|0.564143263|-0.138002689|-0.14043574|0.3608415239999999|-80.82023592|-82.24513417|20.06220362|255.2562173|-0.042457317|11.74927853|-1.825664624|-47.33176279|-24.864808|100.8824395|0.47997061|2470.585429|1770.045716|7.259183801|13.95917988|0.922968238|189.6959033|-626.1611682999999|36.77740577|0.029155542|-206.2506659|1581.428448|449.7512005|1.0|0.0|2.0|3.51|2.66|0.28|16.0|-5.84|3.64|125.57|1.03|0.0|97.32|0.0|2.0|6.0|26.0|6.0|0.0|1.0|3.04|0.00285|0.000105|39.0|0.0|0.0|0.000537|3.8551|4.47|3.8551|-1559.353434|0.7005899999999999|-1559.194237|0.2627|-0.15994|-0.19526|6.8861
12a_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984824|0.0|0.033691224|-0.006711725|5.351858133|-0.02919335|2|0.040166667|10.31162903|-0.094932667|1|1|0.005458948|-0.171649606|-0.053309522|-0.094526372|-0.454270252|-0.031179517|0.842671963|0.7961424690000001|0|0.836214716|-0.07699057|-0.097138462|0.337975309|-47.73588073|-60.22802588|10.10177981|101.5505506|-0.037665934|6.263330101|-1.845630786|-29.59731695|-23.35372432|57.83766054|0.469799116|2722.217443|2256.680391|7.362386058999999|13.88603128|0.88607758|120.786445|-709.5118166|29.00398472|0.014884556|-378.4495438|1421.195251|620.9195447000001|1.0|0.0|1.0|4.65|0.0|0.14|17.0|-6.64|2.62|81.65|2.82|0.0|127.28|0.0|1.0|5.0|29.0|4.0|0.0|0.0|2.63|0.00208|1.4e-05|0.0056|0.0|0.0|9.21e-05|5045.0|3.82|3.4885|-1575.745502|0.68599|-1575.538241|0.1511|-0.1481|-0.19994|7.9469
4c_a49|0.0|0|0.0|1|7.535296702|1|1.343847672|2.102052126|-0.048954892|-0.0057600559999999|5.4161004020000005|-0.044371138|2|0.03583878|10.92777281|0.006194124|1|1|0.00202792|-0.163476035|-0.001005604|-0.001647802|-0.412652341|-0.052237757|0.826523164|0.752601535|1|0.76159824|-0.087753156|-0.086290519|0.407675441|-56.5385923|-55.59622798|7.782541015|153.60017230000005|-0.029809452|5.014223225|-1.639519861|-36.42732137|-19.20596967|64.32113331|0.473304159|2719.702873|1683.872161|8.474369008|16.089682800000002|0.898629005|177.78970959999998|-680.5831211|26.5256103|0.0173567219999999|-288.71184960000005|1458.908567|707.2397315000001|1.0|1.0|2.0|3.49|2.97|0.25|21.0|-7.97|3.19|98.72|1.47|0.0|120.43|0.0|1.0|7.0|31.0|5.0|0.0|1.0|2.6|0.13|0.000265|109.0|0.0|0.0|4.4e-06|5.74|3.04|3.8067|-1332.607539|0.67789|-1332.336755|0.0821|-0.15925|-0.22158|6.5935
3_a27|0.0|0|0.0|2|6.605297921|0|1.402697639|3.127072625|0.124551908|-0.00648099|4.59511985|-0.096132106|2|0.040512821|10.93782973|0.024154412|1|1|0.00955169|-0.296039263|-0.1984716939999999|-0.341338963|-0.479874452|0.136381755|0.8759548629999999|0.610158103|1|0.862115922|-0.06145119|-0.086153958|0.397733752|-31.82136336|-44.61323499|9.960129259|71.40072181|-0.032307734|5.157668895|-1.292309364|-16.47810502|-16.72996312|41.78149261|0.44566003|2294.213272|1043.697725|6.457886343999999|11.64968556|0.803947133|137.8189165|-346.53209080000005|22.79740761|0.018747239|-242.1936891|911.8963045|401.7540197|1.0|0.0|0.0|3.03|3.11|0.05|21.0|-5.89|2.94|65.6|2.18|0.0|97.71|0.0|2.0|3.0|25.0|4.0|0.0|1.0|2.74|0.0658|0.000103|0.0339|0.0|0.0|0.000423|5.5045|4.92|3962.0|-1081.88481|0.6734600000000001|-1081.744053|0.2208|-0.16457|-0.21969|8.3979
15a_a10|0.0|0|0.0|1|7.535296702|1|1.34383719|2.141907675|-0.214195114|-0.00244937|5.4161004020000005|0.022297552|2|0.033912037|10.92966696|-0.062038567|1|1|0.01192767|-0.19937094|-0.179723568|-0.285973309|-0.188634555|-0.0232534929999999|0.820233357|0.713078124|1|0.915137224|-0.0458501609999999|-0.076864276|0.754451037|-29.50952422|-49.47045259|10.10411407|54.61835033|-0.025155581|6.503087289|-1.3835569680000002|-18.99256188|-16.19032994|39.61363829|0.407638879|2656.305166|2413.560937|6.71451044|11.33516398|0.68815941|208.2243923|-573.1123029|23.93343877|0.017883602|-227.1590805|1316.339132|697.5493042|0.0|1.0|0.0|3.5|3.58|0.29|21.0|-7.79|4.05|56.07|1.93|0.0|118.92|0.0|1.0|6.0|30.0|5.0|0.0|1.0|3.33|0.0432|3.94e-05|0.0157|0.0|0.0|6.51e-06|5.7646|2.4|3.7639|-1278.4225210000002|0.68863|-1278.141052|0.1583|-0.1559299999999999|-0.20335|7.6198
5b_a40|0.0|0|0.0|1|8.149890544|0|0.604912077|1.616656116|-0.067567502|-0.0049439079999999|6.167516491000001|0.064329005|0|0.044946237|10.31198309|0.020344828|2|2|0.006372485|-0.164084255|0.007986879|0.013573521|-0.389789991|-0.400500595|0.88618123|0.503365018|1|0.881264402|-0.077031845|-0.091267779|0.313503463|-38.64461938|-45.78637031|9.59023102|59.56617021|-0.036507111|4.811137897|-1.095213344|-19.38687321|-18.31454812|48.2348504|0.477304896|2126.9310920000003|764.9528181|6.521443259|12.47657231|0.913161214|85.77656597|-275.6361647|22.09185326|0.012549086|-330.1175669|662.7555978999999|285.9136384|1.0|0.0|0.0|3.13|2.82|0.21|14.0|-5.25|4.39|75.5|2.89|1.0|84.17|0.0|2.0|3.0|21.0|3.0|0.0|1.0|3.83|0.00125|1.44e-05|0.00488|0.0|0.0|0.00191|3.9759|5.62|3.9759|-2096.767375|0.59928|-2096.707754|0.3005|-0.15999|-0.23068|7.1938
16_a4|0.0|0|0.0|1|7.535296702|1|1.398650725|1.843196334|-0.219944434|-0.00228637|5.4161004020000005|-0.095499301|1|0.04501634|10.94592242|0.019290123|1|1|0.006466406|0.020218035|-0.018051608|-0.0513920109999999|-0.214481956|-0.0894138519999999|0.8366279120000001|0.482473457|0|0.7898461090000001|-0.073335635|-0.080093659|0.292255386|-36.11951685|-39.44800181|6.761192037000001|103.5057102|-0.033372358|3.330045338|-1.201404885|-17.789707500000002|-16.43666742|42.88070889|0.455802506|2101.6948030000003|1522.164774|5.548106463|10.19502391|0.837568182|82.51653675|-291.4359638|19.74465314|0.0115138339999999|-327.4903335|710.807513|322.8922084|1.0|0.0|0.0|3.26|3.08|0.11|17.0|-6.36|4.96|30.71|3.44|0.0|85.02|0.0|1.0|2.0|23.0|4.0|0.0|1.0|3.91|0.0371|3.68e-05|0.0114|0.0|0.0|0.000134|4511.0|4.05|4.2257|-1057.478071|0.54061|-1057.3808390000002|0.1006|-0.17375|-0.2134|6.4647
9_a4|0.0|0|0.0|1|7.535296702|1|1.300485838|2.130445484|-0.211556011|-0.00136737|5.4161004020000005|0.016639331|2|0.040449735|10.92992723|-0.0454860859999999|1|1|0.009731833|-0.030976753|-0.0475186259999999|-0.076824065|-0.172904817|-0.151437311|0.861113198|0.58669472|1|0.937102792|-0.052625548|-0.069566741|0.472497372|-28.63837014|-37.85762102|4.918284148|34.22811902|-0.025885299|2.676487872|-1.113067849|-15.58475436|-14.08655666|33.55665428|0.43745176|2359.945586|2012.840082|5.744374392999999|10.21134541|0.777625327|112.7072422|-329.6286606|17.76608225|0.010768243|-318.7769026|763.9415367|489.7528555|1.0|0.0|0.0|3.18|3.37|0.19|21.0|-8.16|5.07|43.6|3.15|0.0|105.09|0.0|1.0|2.0|26.0|3.0|0.0|1.0|4.17|0.0062299999999999|7.06e-06|0.00255|0.0|0.0|2.49e-06|4.7284|3.87|4.0137|-1489.533032|0.6464|-1489.36688|0.0584|-0.16948|-0.22204|7.3188
13j_a6|0.0|0|0.0|0|7.412764017000001|1|1.430640326|0.0|0.0353600779999999|-0.015004989|5.351858133|-0.154502515|1|0.041728395|10.95129557|-0.047513534|1|1|-0.007703306|0.121750719|-0.045418125|-0.073507141|-0.562698347|-0.063948098|0.8353837409999999|0.830577798|0|0.6229641429999999|-0.120219472|-0.129511589|0.205764388|-80.33128667|-86.54032868|20.78979124|251.937353|-0.046428683|13.89184843|-2.460720196|-53.67779048|-31.02389141|101.1210779|0.433600896|2907.3053210000003|2634.320708|8.741405506|15.43329684|0.765539515|144.22085800000002|-1098.707398|39.56287079|0.0199201689999999|-379.7635712|2096.832152|673.8038326000001|1.0|1.0|3.0|3.56|2.26|0.12|23.0|-8.5|3.54|115.15|1.18|0.0|120.17|0.0|1.0|6.0|32.0|5.0|0.0|1.0|2.82|0.00398|3.28e-05|14.0|0.0|0.0|1.36e-06|3.6504|4.94|3.5599|-1426.520775|0.7045100000000001|-1426.272674|0.0259|-0.14602|-0.19491|6.5817
12be_a36|0.0|0|0.0|0|7.412764017000001|2|1.297042758|0.0|-0.148313814|-0.009368126|5.351858133|-0.0419484829999999|2|0.043854875|10.95957887|0.00430921|1|1|0.002872872|0.19405344|-0.176729938|-0.289604649|-0.3825349939999999|0.132962547|0.858971809|0.8350231859999999|0|0.798015877|-0.0780531429999999|-0.108962668|0.330453338|-54.15309606|-75.59805505|23.42501577|140.1361326|-0.031937334|16.25222352|-1.852365352|-37.57129686|-22.15805062|77.57811183|0.4564615729999999|3039.9167260000004|2552.721046|8.773114043|16.14074295|0.839796323|301.05661160000005|-891.645944|39.14335412|0.034632557|-91.68453892|2270.314539|766.4854363|1.0|0.0|2.0|4.96|0.0|0.21|17.0|-6.79|1.9|87.66|1.42|0.0|136.74|0.0|1.0|7.0|33.0|6.0|0.0|0.0|1.75|0.0342|7.13e-05|0.0315|1.0|0.0|7.11e-05|5.2184|2.68|3.3487|-1461.968283|0.70465|-1461.68274|0.0018|-0.13781|-0.18969|7.3565
1e_a5|0.0|0|0.0|0|6.605297921|0|1.427503886|0.0|-0.260066152|-0.001975193|4.59511985|-0.009075016|2|0.027873016|10.94440038|-0.040441176|1|1|0.007357977|-0.133677441|0.034752304|0.0578378779999999|-0.201027861|0.045376705|0.834250802|0.6977404359999999|0|0.8805795|-0.06795194|-0.069725333|0.373935381|-35.30075748|-36.22202792|4.461204261000001|62.03846573|-0.0278901329999999|2.317577542|-1.115605324|-18.33860051|-14.48881117|39.76196174|0.482579989|2107.092939|827.4861275000001|6.41473183|12.39753333|0.932665879|131.2279879|-301.0751483|19.38578369|0.0157106539999999|-257.0399733|775.4313476|409.0289917|1.0|1.0|1.0|2.83|2.17|0.05|23.0|-8.41|4.51|54.46|2.13|0.0|95.45|0.0|1.0|3.0|24.0|3.0|0.0|1.0|3.44|0.0174|3.5600000000000005e-05|0.0111|0.0|0.0|1.21e-06|4746.0|3.17|4.4292|-990.6006645|0.51802|-990.471803|0.1355|-0.18105|-0.22291|6719.0
4S4l_a46|0.0|0|0.171853072|1|7.825245291|1|1.134637095|2.155247543|-0.058870177|-0.004736212|5.587248657999999|-0.075241716|1|0.049498645|10.94631401|-0.161358058|1|1|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|-0.001318857|0.762625193|0.7936534740000001|0|0.894782107|-0.090807851|-0.084663086|0.213675946|-49.45536962|-46.10883478|3.888872426|57.30330315|-0.029881089|2.117940478|-1.523935543|-26.93416438|-16.27370639|53.34424204|0.469439238|2166.052483|1744.8220399999998|5.668394116|10.68377935|0.884798257|66.47624804|-452.0086091|18.5362581|0.006420439|-411.6630752|945.3491632|579.2365607|1.0|1.0|1.0|3.92|3.19|0.36|17.0|-7.0|5.02|50.94|3.06|0.0|105.77|0.0|1.0|3.0|26.0|3.0|0.0|1.0|4.08|0.00182|7.78e-06|0.0027|0.0|0.0|3.47e-05|5.2929|4.99|4.1414|-1092.727031|0.6763600000000001|-1092.489558|0.0614|-0.17632|-0.19647|6.5834
7a_a8|0.0|0|0.0|1|7.535296702|1|1.4000287219999998|1.4494883790000002|-0.11821781|-0.010269971|5.4161004020000005|-0.0407248439999999|1|0.041123188|10.94671402|-0.019054799|1|1|0.002028046|-0.02923588|-0.019499132|-0.032195997|-0.412963751|0.033708575|0.831914523|0.681200974|0|0.718410375|-0.102174163|-0.101880506|0.238462711|-60.00793116|-59.83546383|20.79408196|165.38046830000002|-0.042647654|12.2125771|-1.833849114|-35.24327197|-25.04740346|80.80201312|0.477611327|2715.360649|1702.719465|7.699041907000001|14.73814865|0.914283468|156.2924154|-632.5556427|34.12990316|0.0265990589999999|-274.7254012|1467.585836|488.0169522|0.0|0.0|1.0|3.34|3.06|0.05|23.0|-7.27|3.49|92.93|2.01|0.0|105.83|0.0|1.0|3.0|29.0|5.0|0.0|1.0|3.15|0.00522|2.29e-05|0.00874|0.0|0.0|2.05e-05|4.5808|5.2|3.0704|-1291.287017|0.70367|-1291.10235|0.1575|-0.12889|-0.20505|4.6068
14a_a25|0.0|0|0.0|1|6.842683282|0|1.420015394|1.667057351|-0.092005241|-0.004483962|4.727387819|-0.05112778|2|0.038167849|10.93106303|-0.019985937|1|1|0.006158124|0.085350921|-0.0469914379999999|-0.077269115|-0.365062041|-0.085643386|0.792935475|0.653818362|1|0.850426305|-0.069657015|-0.084207356|0.326595394|-45.72658614|-55.27820709|8.449104086|98.18816423|-0.033365179|5.546443318|-1.76835447|-30.017374100000005|-21.90268583|54.17569023|0.492236681|2844.993903|2142.5112510000004|7.39139255|14.55676745|0.969421506|126.8576588|-762.0389362000001|27.14918443|0.01323706|-402.7381076|1438.906775|712.1606951|1.0|1.0|1.0|3.43|3.06|0.08|27.0|-9.59|4.92|72.7|2.47|0.0|126.26|0.0|1.0|6.0|32.0|4.0|0.0|1.0|3.81|0.0016899999999999|5.13e-06|0.00215|0.0|0.0|1.08e-07|5.3631|5.79|3.9479|-1352.265931|0.6714|-1352.024616|0.1756|-0.16347|-0.2143|6684.0
17_a20|0.0|0|0.0|0|6.842683282|0|1.4012598180000002|0.0|-0.064380628|-0.005457467|4.727387819|0.00038506|3|0.0388043479999999|10.94884838|-0.072863159|1|1|0.000922796|0.1134578219999999|-0.116922879|-0.202695123|-0.456415963|-0.131511077|0.812578598|0.71987165|1|0.912053544|-0.063665681|-0.081404237|0.3874475579999999|-41.75129828|-53.38406095|9.857999796|57.67438055|-0.0315649079999999|6.4647747870000005|-1.5466805119999998|-27.38007162|-20.699942|51.60929807|0.455285305|2761.976599|2210.790304|8.198616089|15.05121151|0.83582343|161.12498630000002|-665.1656349|27.44244402|0.016793117|-333.5397332|1344.679757|637.7803874|0.0|1.0|1.0|3.5|2.83|0.08|27.0|-10.14|4.85|91.14|1.45|0.0|119.48|0.0|0.0|4.0|31.0|5.0|0.0|1.0|3.74|0.0017699999999999|8.35e-06|0.00336|0.0|0.0|2.9e-08|3.3926|4.11|3.3926|-1291.918735|0.69839|-1291.692325|0.2977|-0.14021|-0.21089|5.6478
19_a31|0.0|0|0.0|0|7.401841579|0|0.61013725|0.0|0.062492295|-0.01001901|5.351858133|-0.086654127|0|0.0427124179999999|10.31169935|-0.081641954|2|2|-0.0038998559999999|-0.095997335|-0.081398052|-0.1751017789999999|-0.615878515|0.019858798|0.902130276|0.6427749970000001|0|0.7312647940000001|-0.0909201569999999|-0.113333675|0.279690511|-53.25742146|-66.3863707|8.596058678|157.414423|-0.036060715|5.035230173|-1.586671445|-31.1960848|-21.12293613|61.85348014|0.446100738|2265.6917350000003|1992.2502|7.0760696020000005|12.77501178|0.805382437|131.0862475|-544.4110343|27.21285095|0.0152483439999999|-323.5878356|1197.365442|460.3754405|1.0|1.0|2.0|3.44|2.62|0.28|16.0|-7.39|4.33|98.91|1.68|0.0|97.25|0.0|1.0|7.0|25.0|4.0|0.0|1.0|3.47|0.0076799999999999|0.0001199999999999|0.0431|0.0|0.0|1.46e-05|5.0344|5.24|3.9477|-1489.4951640000002|0.7005600000000001|-1489.323855|0.2271|-0.16367|-0.20675|5.7447
21c _a23|0.0|1|0.0|2|7.525639975|0|1.197962776|3.311482916|0.178300778|-0.009944003|5.4161004020000005|-0.135572353|2|0.043130342|10.3132171|-0.039311241|2|2|0.0035741379999999|0.118226959|-0.0201427689999999|-0.036896213|-0.596546056|0.149511954|0.838980345|0.7301130229999999|1|0.790596437|-0.08365474|-0.098699133|0.2571258939999999|-59.46209153|-70.15570019|9.976937758|148.8448086|-0.040210758|7.09164338|-2.171380929|-42.26586935|-28.58195193|69.43902929|0.468609427|3161.1237530000003|2628.628799|8.945789862|16.83467928|0.881854988|117.597286|-1097.07235|34.24804117|0.013451712|-475.6090385|1849.394223|762.0576580000001|0.0|0.0|2.0|3.68|3.11|0.08|26.0|-7.33|3.42|148.11|2.49|1.0|133.35|1.0|1.0|6.0|34.0|5.0|1.0|0.0|3.0|0.0011|1.92e-05|9.0|0.0|0.0|2.2e-05|3.6649|4.47|3.6649|-1837.932192|0.5885699999999999|-1837.67081|0.3329999999999999|-0.15089|-0.22981|7.1752
12ae_a36|-3.3501500230000003|0|0.0|0|7.412764017000001|2|0.299253957|0.0|0.069118289|-0.009867085|5.351858133|-0.351827031|2|0.041555556|10.31810353|0.006615826|1|1|-0.001160331|0.151620635|-0.15024383|-0.261631709|-0.513686975|-0.0931249669999999|0.8837136859999999|0.750657639|0|0.7162413209999999|-0.085851235|-0.105648609|0.439268891|-63.96145017|-78.71102033|17.78605328|211.4077529|-0.036430555|13.25108213|-2.11297219|-47.65297933|-27.14173115|81.74750345|0.465246185|3486.122819|2634.745208|8.676756505|16.22570287|0.870019385|234.6851816|-1172.836017|39.62310606|0.025570256|-275.6561988|2298.140152|805.2286932|0.0|0.0|3.0|5.03|0.0|0.17|17.0|-6.87|2.15|123.75|0.84|0.0|142.02|0.0|1.0|7.0|34.0|6.0|0.0|0.0|1.18|0.0668|0.0001889999999999|0.0897|0.0|0.0|6.45e-05|5235.0|6.24|3.8664|-1876.152311|0.68591|-1875.897072|0.3366|-0.1566|-0.21149|7.8239
14h_a23|0.0|1|0.0|2|7.423568444|0|1.197963488|3.309480899|0.043538466|-0.005921293|5.351858133|0.006191846|2|0.04255787|10.31321773|-0.034313725|2|2|0.009266617|0.060820238|-0.0686282459999999|-0.131709531|-0.4460845129999999|0.143102066|0.860920386|0.669357479|1|0.923430574|-0.063825076|-0.081058742|0.223157991|-43.02851162|-54.6468131|14.81983413|51.620282|-0.033774476|9.990985411|-1.621174834|-29.00823506|-22.76950546|57.84834575|0.48032488|3010.418229|2371.16134|7.833334036|15.0735214|0.924279155|166.45047749999998|-736.8173055999999|30.23434844|0.018981866|-341.2621515|1451.248725|646.2584547|0.0|0.0|1.0|3.47|3.2|0.04|26.0|-7.47|3.89|128.81|2.39|1.0|125.0|0.0|1.0|5.0|32.0|5.0|0.0|0.0|3.23|0.0009109999999999|1.27e-05|0.00554|0.0|0.0|1.4800000000000002e-05|4.0506|3.29|3.6689|-1722.148272|0.69933|-1721.9314420000003|0.2727|-0.15209|-0.2374099999999999|8.3468
12a_a40|0.0|0|0.0|1|7.515889085|0|0.604990853|1.784989449|0.021610099|-0.00431394|5.4161004020000005|-0.012791297|0|0.036587302|10.31197265|-0.226763788|2|2|0.007890601|0.298197213|0.018655637|0.031326603|-0.4764003679999999|0.023863832|0.7867243829999999|0.525051106|1|0.940879765|-0.064340227|-0.074840643|0.000279043|-32.81611621|-38.17175304|6.001293955|30.15370934|-0.033799|3.060902482|-1.047769006|-16.73754566|-17.23885621|38.81741016|0.476055146|2185.594734|600.1247016|7.563170499|14.43505064|0.908597808|75.8074911|-272.5679167|20.24838026|0.010759845|-358.4254366|627.699788|323.26151960000004|1.0|0.0|0.0|3.2|3.39|0.0|20.0|-7.21|5.43|58.43|4.34|0.0|91.76|0.0|1.0|2.0|22.0|2.0|0.0|1.0|4.78|0.000134|1.13e-06|0.00039|0.0|1.0|2.13e-05|3.0966|5.01|3.0966|-2097.8163050000003|0.6998800000000001|-2097.7296100000003|0.3701|-0.12895|-0.2091|5.7501
18_a47|0.0|1|0.0|0|6.605297921|0|1.414391819|0.0|-0.141396999|-0.004337918|4.59511985|-0.06345679|3|0.037919622|10.93838451|-0.016728205|1|1|0.0015586929999999|-0.056674151|-0.02470455|-0.053119347|-0.322800033|-0.059779939|0.851462739|0.630969651|1|0.777824025|-0.078937385|-0.084415066|0.454324931|-49.44908758|-52.88049505|9.234746417|139.1786571|-0.0303894239999999|5.784962137000001|-1.5194711930000002|-30.97660579|-19.03697822|58.68383399|0.432077184|2800.3745940000003|2184.962887|7.018342267|12.35791568|0.7608026529999999|167.41554630000002|-596.2708299|25.98023687|0.017318402|-291.6032324|1299.011844|628.5247532999999|1.0|1.0|2.0|3.47|2.5|0.08|27.0|-10.36|6.0|79.38|2.63|0.0|119.78|0.0|0.0|4.0|31.0|5.0|1.0|1.0|4.16|0.00129|4.29e-06|0.00176|0.0|0.0|1.78e-08|4.2668|3.32|4.2222|-1354.180815|0.63359|-1353.979194|0.0516|-0.17349|-0.22313|8.6
1m_a5|0.0|0|0.0|0|6.605297921|0|1.3047206409999998|0.0|-0.252787668|-0.002410445|4.59511985|-0.005518104|2|0.026339869|10.94856032|-0.011848312|1|1|0.00520748|-0.118494698|0.042813643|0.07132816|-0.2274929269999999|0.077347244|0.851987765|0.63664685|0|0.8823955520000001|-0.070959368|-0.071478865|0.429612762|-37.380714700000006|-37.65438054|4.7571353730000006|61.95289543|-0.028977918|2.506013299|-1.072182971|-19.69180207|-15.26528941|42.13785007|0.482646195|2183.167528|841.0375686000001|6.911100301|13.35855701|0.932913201|137.7695311|-297.5394992|20.67140479|0.0172594319999999|-251.2513491|764.8419772000001|383.4128238|1.0|1.0|1.0|2.69|2.11|0.0|23.0|-8.63|4.85|54.46|2.4|0.0|95.5|0.0|1.0|3.0|24.0|3.0|0.0|1.0|3.63|0.00996|1.82e-05|0.00607|0.0|0.0|7.82e-07|4.6678|3.48|4.3983|-1410.88022|0.45426|-1410.783167|0.2373|-0.1778|-0.22857|7.3665
14_a4|0.0|0|0.0|1|7.535296702|1|1.399909181|1.947126795|-0.2248919089999999|-0.001935612|5.4161004020000005|-0.04986736|1|0.0409444439999999|10.94612798|0.117232935|1|1|0.008943549|-0.031578333|-0.016862096|-0.039321879|-0.199315317|0.158051825|0.843811017|0.500893739|0|0.8510382459999999|-0.065776751|-0.071074269|0.218112446|-29.91067393|-32.31961528|5.933038407000001|67.73740575|-0.03015272|2.697931638|-0.995039765|-13.60128622|-13.71135194|35.84371234|0.40126838|1911.448021|1378.961008|5.304461808|8.859498364|0.6701974079999999|105.2894945|-205.7538638|17.84270058|0.015779688|-244.1511936|588.8091192|280.2639278|1.0|0.0|0.0|3.14|2.39|0.06|17.0|-5.71|4.09|30.71|2.82|0.0|80.09|0.0|2.0|2.0|21.0|3.0|0.0|1.0|3.2|0.11|0.000106|0.0295|0.0|0.0|0.000539|4.5233|3.22|4.2312|-918.9304744|0.55975|-918.851356|0.1067|-0.17381|-0.2102|5.8794
17g_a50|0.0|1|0.0|2|7.934155233999999|2|1.320916184|4.377239517|-0.185924266|-0.002050512|5.82008293|0.052557574|2|0.029160757|10.94501702|-0.1155555559999999|2|2|0.01245647|-0.090386911|-0.200725906|-0.323333765|-0.213708251|-0.10642733|0.7787714459999999|0.7276268779999999|1|0.920663175|-0.048170917|-0.0706879109999999|0.442201795|-32.14758511|-47.17463902|9.710172008|52.94662161|-0.025918901|6.48022912|-1.555134042|-21.45417373|-17.29736764|41.85775712|0.467997084|2821.3922|1975.996014|8.130878433|15.28352231|0.879688945|166.8756987|-692.6194843|23.06474408|0.013645282|-333.6136209|1383.884645|829.3813984|0.0|1.0|0.0|4.04|3.66|0.35|20.0|-6.96|4.37|51.77|2.71|0.0|133.03|0.0|1.0|6.0|32.0|4.0|0.0|0.0|3.63|0.0148|1.39e-05|0.0059|0.0|0.0|4.6500000000000005e-05|4.0458|3.22|4.0458|-1335.946919|0.6623600000000001|-1335.631756|0.1795|-0.16699|-0.19929|6.6091
13c_a6|0.0|0|0.0|0|7.412764017000001|1|1.424213869|0.0|-0.046663393|-0.010619065|5.351858133|-0.0122495089999999|1|0.040821256|10.95129637|-0.0942387559999999|1|1|-0.000899678|0.081059709|-0.106686991|-0.174259072|-0.490486317|0.085414885|0.8353837409999999|0.7995080809999999|0|0.786809832|-0.093635525|-0.111231609|0.22875443|-63.73961873|-75.71763296|20.79409503|145.12291069999998|-0.039875482|14.15496611|-2.11340057|-43.38886312|-27.1440571|84.53371376|0.466844407|2880.850692|3135.546462|8.038175951|15.07660437|0.875625075|155.1821156|-979.308309|35.15921372|0.018354398|-370.3562372|1863.438327|692.8471883999999|1.0|1.0|2.0|3.61|2.53|0.16|23.0|-9.4|4.57|95.85|1.5|0.0|121.6|0.0|1.0|6.0|32.0|5.0|0.0|1.0|3.64|0.000471|5.42e-06|0.00229|0.0|0.0|1.68e-07|5.992000000000001|4.5|3.6519|-1389.371325|0.7008800000000001|-1389.122252|0.28|-0.14975|-0.1999|7.1367
