molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|MATS2c|AATSC1c|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PPSA3|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|pIC50
11d_a31|0.0|1|0|0|0.0|0|1|1|0.064475882|-0.017317263|0|0.0388738739999999|0.0|-0.848545873|-0.009496378|-0.092360393|10.31169874|2|-0.006496772|-0.096447723|-0.153894316|-0.574318121|0|0.819298311|0.822077662|-0.057505249|-0.13169885|0.868115289|0.78396996|0|-0.134048091|21.07078977|253.9354598|-0.040797245|-50.24081482|12.89967697|91.25756269|0.6817705409999999|-1.87667327|-50.23449218|98.8237718|-24.97634343|103.1255906|0.4816588089999999|2039.207676|0.318229459|7.885647873|15.21323794|5420.356537|194.8221811|-703.3714074|36.63453013|0.027374162|-222.5622569|1685.188386|505.4234462|16.75864338|1.0|1.0|1.0|1.0|2.0|3.6|2.83|16.0|-6.23|5.43|125.57|1.26|1.0|0.0|102.13|0.0|1.0|-5.48|27.0|385.44|0.0|0.0|0.00128|0.0241|3.17|0.0|0.000225|-0.03404|3.8009|4.87|3.8009|-1598.671315|650.64|1077.69|326.2|0.2642|551.86|703.0|703.0|0.2642|3.1919|-1598.546288|7.5229
3b_a32|0.0|1|1|1|0.0|0|0|0|0.046791596|-0.007388108|0|0.042528736|2.21541916|-0.265971895|-0.001282231|-0.1113575119999999|10.31100281|3|0.00020567|-0.0791178979999999|-0.151445075|-0.536470812|0|0.833920105|0.800396027|0.094335058|0.167519182|0.866250192|0.7725667079999999|1|-0.100355499|7.180211702|78.12568166|-0.033451833|-24.14971513|3.522270202|0.0|0.764128338|-1.103910485|-17.58323784|56.82775081|-16.40987746|43.023961|0.460751087|1084.520517|0.2358716619999999|5.765940603|10.69254007|4448.251276|115.707414|-265.6468664|21.47528975|0.0154889019999999|-259.1375886|708.6845618|323.0421997|7.59811844|1.0|1.0|1.0|1.0|1.0|3.11|2.57|19.0|-6.5|6.25|110.94|1.45|1.0|0.0|88.24|0.0|1.0|-5.73|21.0|312.41|0.0|0.0|0.0005809999999999|0.00697|3.71|0.0|9.97e-05|-0.05396|3.5545|2.45|3.5545|-1594.095192|524.46|857.0|348.81|0.2905|396.83|0.70257|0.70257|0.2905|3.5719|-1594.049677|8.2366
12p_a36|0.0|1|0|0|0.0|0|2|2|-0.0494658159999999|-0.008017607|2|0.042804233|0.0|-0.432950771|-0.002526241|-0.084846674|10.96052769|1|-0.000673716|-0.101303149|-0.217394466|-0.440709431|1|0.724208473|0.828371596|-0.035871448|-0.074349074|0.8839272779999999|0.698414933|0|-0.108380023|12.71795723|158.3666517|-0.039016808|-42.95260501|8.006403882999999|0.0|0.759126153|-1.950840419|-32.72335782|80.40682298|-24.56246081|64.698131|0.475504684|2308.958924|0.240873847|7.546742977|14.3885803|5922.775161|151.63860559999998|-773.1468902|32.35623052|0.019344052|-326.2581567|1617.811526|595.8790650000001|12.17776516|0.0|0.0|1.0|0.0|2.0|4.72|0.0|17.0|-6.86|3.13|69.2|2.4|1.0|0.0|123.71|0.0|1.0|-3.89|30.0|399.42|0.0|1.0|0.0515|0.0278|2.78|0.0|5.58e-05|-0.0552299999999999|5.3413|3.41|3.8372|-1332.148901|660.71|1113.05|323.11|0.3015|506.89|0.30159|0.66559|0.1841|4.8805|-1332.006106|8.0458
17d_a50|0.0|0|1|1|0.0|2|2|2|-0.152030219|-0.002166617|1|0.031990741|2.234730384|-0.140830095|0.012079|-0.136180713|10.94500663|2|0.01245647|-0.200725906|-0.323333765|-0.2294807539999999|1|0.754575205|0.748516466|-0.1921395789999999|-0.2177003589999999|0.789310938|0.7276268779999999|1|-0.069790853|10.55016861|48.62532158|-0.025589979|-33.56790124|7.31681784|86.38197811|0.75405703|-1.535398758|-21.24595322|57.5414543|-17.74731987|41.18485076|0.445708152|2950.99157|0.24594297|6.996105516|12.62170017|6281.764548|170.5678813|-738.4938272999999|23.53577933|0.013178555|-352.3903892|1412.14676|829.3813984|9.139672835|1.0|1.0|1.0|1.0|0.0|4.07|3.68|20.0|-7.07|4.0|51.77|2.71|2.0|0.0|133.19|0.0|1.0|-4.5|32.0|424.54|0.0|1.0|0.0135|0.00557|3.72|0.0|3.63e-05|-0.03251|4.0506|3.41|4.0506|-1335.962757|727.15|1263.22|306.09|0.1819|579.45|0.66103|0.66103|0.1819|5.6557|-1335.713194|7.1308
47n_a18|0.0|0|0|0|0.0|0|1|1|0.0487694459999999|-0.007614955|0|0.032169312|0.0|-0.609196374|0.000271488|-0.003276575|10.94702025|0|0.001705837|-0.172015161|-0.258092915|-0.529441732|0|0.722991132|0.696612213|-0.09714337|-0.083719099|0.726888951|0.711628292|0|-0.091185806|8.759783644|171.2889916|-0.031974244|-62.09468789|7.228646444|47.476904100000006|0.783921929|-2.4620167580000003|-54.00070374|86.44740177|-26.38541222|74.19865731|0.482565384|2052.393389|0.216078071|10.43689152|20.17045476|7909.580851999999|178.30942439999998|-1676.556573|33.65821422|0.01357247|-468.58948260000005|2591.682495|1306.125688|11.20011508|1.0|0.0|1.0|1.0|3.0|4.69|0.0|18.0|-9.76|3.67|105.6|2.72|3.0|1.0|162.18|1.0|1.0|-6.02|40.0|539.67|0.0|0.0|0.000511|0.00308|4.1|1.0|9.44e-08|-0.0525299999999999|3.2028|9.78|3.2028|-1743.299948|879.92|1565.37|387.11|0.5056|799.02|0.6914600000000001|0.6914600000000001|0.5056|2.4754|-1740.663577|7.1938
6g_a40|0.0|0|0|0|0.0|1|1|2|0.102683335|-0.022381557|0|0.039863946|0.607999575|-1.09669629|-0.019683422|0.07194868|10.30179936|2|-0.018182514|0.0312035079999999|0.05728593|-0.588058458|0|0.8316888240000001|0.832499949|0.075283207|-0.340429901|0.8917390820000001|0.808096413|1|-0.156296046|11.53799852|256.5226419|-0.059045173|-66.03405036|7.499640603|47.36081569|0.824204189|-2.657032782|-69.68682788|114.7475987|-38.37906336|118.7493383|0.425569146|3198.69909|0.175795811|6.95079805|12.10032156|7822.892656|114.2663866|-1122.578856|46.56499428|0.020240097|-421.4621621|2095.424743|590.1686672000001|13.1559604|0.0|1.0|0.0|1.0|3.0|4.06|2.28|14.0|-2.87|3.43|213.89|0.59|1.0|2.0|124.18|1.0|3.0|-7.22|31.0|474.53|1.0|0.0|2.87e-05|0.00917|3.06|0.0|0.6459999999999999|-0.08622|3.3197|7.38|2.8135|-2521.990118|669.8|1144.59|440.68|0.4971|514.77|0.58454|0.5794199999999999|0.1307|6.7231|-2521.87499|7.3279
12ad_a36|0.0|1|0|0|0.0|0|2|2|-0.040810025|-0.01083262|2|0.040787037|0.0|-0.649957196|-0.001148437|-0.0072527669999999|10.95445455|1|0.000906224|-0.136151085|-0.227404687|-0.478461478|1|0.817851296|0.832674224|0.1563642469999999|0.018207862|0.8846605|0.7767870459999999|0|-0.107772644|21.78471426|169.7321223|-0.0365657189999999|-54.02363038|15.4237324|81.68309557|0.656407461|-2.047680239|-41.30726219|96.81391944|-25.88878839|80.12771975|0.477102332|2474.175727|0.343592539|8.770308295|16.772513699999998|6569.653402|243.2659577|-1026.448977|39.44011905|0.028968808|-221.4751857|2208.646667|735.3783268|20.51012207|0.0|0.0|1.0|0.0|2.0|4.9|0.0|17.0|-6.62|2.7|95.5|1.89|1.0|0.0|135.03|0.0|1.0|-4.18|33.0|439.47|0.0|0.0|0.0289|0.0367|2.53|0.0|0.000106|-0.05406|5733.0|4.5|3.8512|-1460.794632|737.53|1236.64|321.93|0.6073|588.2|0.27316|0.67215|0.2532|5.3349|-1460.610659|7.7696
18_a15|0.0|0|0|0|0.0|0|0|0|-0.020185809|-0.006149666|2|0.037948718|0.0|-0.319782642|-0.001044324|-0.066226471|10.95986315|0|0.000539978|-0.072506962|-0.145790726|-0.431836192|2|0.660075777|0.7162974740000001|-0.0374132629999999|0.004699248|0.765450925|0.645117465|0|-0.090730185|4.370403779|100.159876|-0.035181092|-33.93632895|2.672871589|1.833724661|0.867430881|-1.723873519|-25.27062952|60.86009645|-21.51621375|45.69032922|0.415796832|2510.854462|0.132569119|5.990767063|10.2545953|5705.360332|81.07723009|-644.79025|24.80452821|0.008781964|-449.4301265|1215.421882|590.2470602999999|5.370913621000001|1.0|0.0|1.0|1.0|1.0|3.37|3.75|24.0|-9.98|5.68|47.04|3.6|2.0|0.0|113.42|0.0|1.0|-6.16|29.0|385.43|1.0|0.0|0.000265|0.0004559999999999|5.42|0.0|4.01e-08|-0.03581|4543.0|5.65|3.8232|-1265.770242|650.53|1110.18|324.29|0.2686|535.02|0.6074|0.70427|0.0066|4.2476|-1265.614679|6.8894
LY364947_a10|0.0|1|0|0|0.0|0|0|0|-0.278922508|-0.00235945|2|0.0273958329999999|2.084955541|-0.084940213|0.007575|0.010202602|10.9303125|1|0.006909045|0.04209715|0.072909639|-0.204644982|2|0.706034038|0.711607778|-0.072740964|-0.012096774|0.7792035190000001|0.681525895|1|-0.075303751|4.275500834|69.31194102|-0.029665114|-14.69643595|1.88879448|0.0|0.7234846559999999|-0.978948758|-15.02735938|41.53157099|-13.10520229|38.29163558|0.486715511|839.5356408|0.276515344|4.702575386|9.161732895|3903.496845|122.1566022|-191.05366730000003|18.1140017|0.018707677|-197.4583104|597.7620559999999|287.99188260000005|8.264519015|1.0|0.0|1.0|1.0|1.0|2.46|1.88|21.0|-7.2|3.97|54.46|1.74|0.0|0.0|82.56|0.0|1.0|-3.54|21.0|272.3|0.0|1.0|0.0789|0.0374|2.74|0.0|1.7199999999999998e-05||||||||||||||||7.2291
8b_a31|0.0|1|0|0|0.0|0|1|1|-0.01883655|-0.013629145|0|0.041161616|0.0|-0.57242407|-0.010300564|-0.211457443|10.31170011|2|-0.006785954|-0.05421947|-0.092604362|-0.510259793|0|0.928940547|0.843119174|-0.058494079|-0.1155280009999999|0.8956498159999999|0.8761979520000001|0|-0.132574249|16.89414614|204.9365822|-0.040792077|-36.1645207|8.823644775|472.8995873|0.703469355|-1.590890986|-32.92631065|82.21438954|-21.30529654|79.93633765|0.479278|1587.743824|0.296530645|6.142377144|11.79588561|4696.728592|154.8750114|-433.9742484|30.28603362|0.02483711|-212.5400476|1181.155311|372.3224834|12.97217579|1.0|1.0|1.0|1.0|2.0|3.4|2.71|16.0|-5.73|4.52|114.29|0.61|0.0|0.0|88.64|0.0|2.0|-4.05|23.0|328.39|0.0|0.0|0.0294|131.0|2.02|0.0|0.00061|-0.0325|3.8582|1.77|3.8582|-1386.815519|566.18|927.61|321.36|0.2643|439.96|0.70036|0.70036|0.2643|3.6945|-1386.734257|5.6576
18c_a25|0.0|0|0|0|0.0|1|0|0|-0.087958541|-0.002704524|2|0.043274232|2.069766482|-0.162271435|0.007804726|-0.038865826|10.31285373|1|0.007488918|-0.038006869|-0.064145547|-0.282103688|2|0.7644072209999999|0.748718056|0.084188427|0.0114970419999999|0.8005589320000001|0.7357918440000001|1|-0.0719340379999999|6.300016824|34.1639413|-0.026975264|-31.07074762|4.140476673999999|0.0|0.7479204509999999|-1.510614788|-21.00757374|56.83666555|-17.72859578|38.26446885|0.484730247|2095.730631|0.2520795489999999|7.553051762000001|14.65844196|6736.25597|165.67090530000002|-652.4856999|23.70385212|0.014546814|-325.8749539|1327.415719|831.3429628|9.560410146|1.0|1.0|1.0|1.0|1.0|3.58|3.89|27.0|-10.17|6.29|87.72|3.08|2.0|1.0|138.65|0.0|0.0|-6.05|33.0|449.57|1.0|0.0|0.000398|0.00113|4.49|0.0|3.0499999999999995e-08|-0.0622|5.4858|4.75|3.3396|-1714.5777670000002|698.86|1243.76|371.26|0.3558|547.87|0.31993|0.70516|0.0041|6.1775|-1714.342386|7.0555
16g_a32|0.0|1|1|1|0.0|0|0|0|0.1739995319999999|-0.013775701|0|0.03898374|2.084553994|-0.771439265|-0.002456725|-0.029193403|10.31100263|3|-0.00030659|-0.117577419|-0.202656848|-0.696926204|0|0.79965447|0.83902731|-0.026098259|0.008494733|0.8821580379999999|0.762429418|1|-0.105500574|17.659402|132.1955522|-0.033839807|-57.31234426|13.01585399|43.37912747|0.6863323440000001|-1.79350976|-42.58335004|94.54074206|-24.94161377|75.43482709|0.3972359179999999|3497.469035|0.313667656|9.3963701|15.58880229|6372.261243999999|231.1885989|-974.3098525|36.34043182|0.02276861|-274.67233460000006|1926.042887|701.9321161|16.78159325|1.0|1.0|1.0|1.0|2.0|3.87|3.42|19.0|-8.16|6.81|149.27|1.57|3.0|0.0|121.56|1.0|1.0|-7.51|30.0|441.57|1.0|0.0|1.36e-05|0.00213|4.65|0.0|3.04e-06|-0.05|3.6161|5.38|3.6161|-2034.593036|752.29|1245.25|342.86|0.2879|639.49|0.70222|0.70222|0.2879|3.7346|-2034.408165|7.9586
7c_a10|0.0|0|0|0|0.0|1|1|1|-0.152261681|-0.00375251|2|0.039433962|1.798334646|-0.206388032|0.01006918|-0.033792245|10.92926158|1|0.0107756969999999|-0.12177839|-0.191576261|-0.215874011|2|0.725146704|0.7928588059999999|-0.087063341|-0.105104647|0.84177174|0.6952665379999999|1|-0.0876410609999999|16.04055193|54.79389751|-0.0223398779999999|-29.95538587|9.377842892|58.07647902|0.52630639|-1.139333798|-17.34382833|67.01436709|-13.06063972|45.70671102|0.4675549639999999|1881.379304|0.47369361|6.703148323|12.58937144|6034.895823|276.93712|-389.4200163|24.81565867|0.0269852389999999|-30.75918962|1265.598592|611.4957509|15.7764728|1.0|1.0|1.0|1.0|0.0|3.48|3.49|21.0|-7.78|4.59|62.06|1.99|1.0|0.0|113.07|0.0|1.0|-4.44|29.0|386.45|0.0|1.0|0.0139|0.00793|3.46|0.0|6.4e-06|-0.04004|5.4267|2.76|3.8357|-1258.985004|635.47|1102.43|323.24|0.4049|488.89|0.41348|0.68708|0.0921|3.9465|-1258.801509|5.4191
2_a3|0.0|0|0|0|0.0|0|0|0|0.176032668|-0.008422099|2|0.034166667|2.058239271|-0.311617665|-0.006049098|0.09933632|10.31162302|1|-0.0045709459999999|0.017902469|0.032450556|-0.568019422|2|0.899733837|0.769486995|-0.192034735|0.065162907|0.8401405609999999|0.841871246|1|-0.09392632|5.601853871|117.2099151|-0.033150466|-20.68016573|2.628543258|74.89956423|0.727984269|-1.127115845|-23.02532673|53.05538527|-15.55510657|54.67257594|0.458202525|1314.679398|0.272015731|4.88513521|9.016533738|4446.904467|127.637231|-248.1619888|21.36736636|0.019143348|-213.9529255|726.4904564|330.4083896|8.982583312000001|1.0|1.0|1.0|1.0|1.0|2.97|2.22|21.0|-6.89|4.34|92.93|1.6|0.0|0.0|90.49|0.0|1.0|-4.75|22.0|304.37|0.0|0.0|0.0054|0.0162|3.13|0.0|3.9500000000000005e-05|-0.06423|5.4397|1.97|3.3354|-1272.114086|503.34|841.85|371.73|0.1824|340.69|0.37284|0.69543|0.0962|4.0121|-1272.04778|5.4
9b_a31|0.0|1|0|0|0.0|0|1|1|0.010411229|-0.0141390689999999|0|0.03995614|0.0|-0.706953442|-0.0050444109999999|0.014628521|10.31169871|2|-0.001981487|-0.143280211|-0.2345186269999999|-0.554573699|0|0.811212624|0.852813666|0.01752821|-0.154083843|0.899394425|0.77051712|0|-0.131125311|21.21368453|202.8908225|-0.039058603|-49.30281875|13.00794571|552.0968813|0.689175183|-1.835754351|-39.08032306|95.78862992|-23.95020956|84.94685678|0.469546953|1711.969694|0.310824817|8.097516252|15.2652837|5524.468603|190.5935925|-690.2394625|34.75199071|0.025089192|-231.99935|1633.343563|524.0230338|15.38435497|1.0|1.0|1.0|1.0|2.0|3.58|2.76|16.0|-6.84|5.26|117.37|0.86|1.0|0.0|103.36|0.0|1.0|-4.76|27.0|384.45|0.0|0.0|0.00675|0.0527|2.64|0.0|5.520000000000001e-05|-0.0422899999999999|5.5119|4.69|3.8435|-1578.801576|663.06|1091.21|322.58|0.2732|562.68|0.41622|0.70102|0.2627|5.2851|-1578.665571|7.2007
17a_a22|0.0|0|0|0|0.0|1|0|0|-0.0422459529999999|-0.005149751|2|0.043274232|1.67348685|-0.314134834|0.00220634|-0.094996254|10.94643739|1|0.0027615779999999|-0.076790454|-0.126659773|-0.3626566539999999|2|0.830653242|0.7562495659999999|0.155547571|-0.010355535|0.805071997|0.7994946709999999|1|-0.08790445|9.597299109|96.01444244|-0.030843667|-41.03828927|6.55749888|0.0|0.710958975|-1.758088991|-33.68866751|73.26110471|-21.07439877|58.9027164|0.485943988|1934.881271|0.289041025|8.549622191000001|16.63169381|6343.687177000001|197.4916253|-820.7657853999999|29.64221498|0.01931764|-288.28178110000005|1689.6062539999998|784.2697099|13.19906822|1.0|0.0|1.0|1.0|1.0|4.02|-3.24|27.0|-9.13|3.93|68.52|2.01|2.0|1.0|128.29|0.0|1.0|-4.75|33.0|435.5|0.0|1.0|0.0078099999999999|0.00473|3.62|0.0|3.23e-07|-0.15124|4.8502|5.13|1.3971|-1408.279257|731.19|1253.39|887.46|185.0|577.52|0.46268|0.71303|0.0085|3.0156|-1407.935792|7.0862
4_a27|0.0|0|0|0|0.0|2|0|0|0.082486268|-0.006181204|2|0.0456410259999999|1.274166982|-0.278154179|0.00991794|0.13397347|10.93736915|1|0.010329671|-0.2030237389999999|-0.341622797|-0.480852615|2|0.639413469|0.7853766809999999|-0.07759915|-0.024800302|0.842039655|0.614205449|1|-0.078787867|10.43112657|76.31512503|-0.0281385239999999|-21.12083948|5.40078803|58.27512057|0.682485674|-1.181818|-15.48073439|51.33640873|-14.56891559|40.33074472|0.444169714|1213.060761|0.317514326|6.01592535|10.82331334|4988.6278600000005|164.3952417|-316.8125922|21.34684457|0.020363697|-188.9664429|896.5674718|424.8821143|10.54344507|0.0|1.0|0.0|1.0|0.0|3.11|3.08|21.0|-6.22|2.94|65.6|2.66|0.0|0.0|97.55|0.0|1.0|-3.57|25.0|331.37|0.0|1.0|0.0882|0.0339|2.55|0.0|0.0002|-0.0449899999999999|5.5485|4.63|4.1288|-1083.119531|555.75|946.77|300.29|0.2002|445.65|0.36899|0.6089899999999999|0.1741|2.7371|-1083.01571|8.3979
9_a3|0.0|0|0|0|0.0|0|0|0|0.187952252|-0.007847313|1|0.034166667|2.4071976040000003|-0.298197887|-0.004918099|0.065373003|10.31162238|1|-0.003863265|0.083014843|0.141996379|-0.614170287|1|0.923357627|0.6729843740000001|-0.260349706|0.042154567|0.7327715159999999|0.865283439|0|-0.083555008|3.469130065|72.17854599|-0.038196575|-18.47392835|1.6312253680000002|72.50764604|0.886859678|-1.336880133|-21.04009269|43.50933802|-17.96047462|48.21513485|0.413418346|1383.145159|0.1131403219999999|5.004834198999999|8.532203772|4430.929894|53.19989715|-295.5828535|20.25176593|0.008976383|-363.8118546|708.8118076000001|349.6957191|4.220799781|1.0|1.0|1.0|1.0|1.0|3.1|2.44|21.0|-7.26|4.9|80.04|2.42|1.0|0.0|92.69|0.0|1.0|-5.53|22.0|303.38|0.0|0.0|0.000899|0.00379|4.14|0.0|1.67e-05|-0.03999|5.8185|3.28|3.7356|-1256.0634710000002|512.44|857.36|331.9|0.2069|350.27|0.3639699999999999|0.6724600000000001|0.1127|2.0863|-1256.002529|4.96
12y_a36|0.0|1|0|0|0.0|0|2|2|-0.061103469|-0.00707164|2|0.041767677|0.0|-0.410155116|0.002782748|-0.049845887|10.94917392|1|0.003724542|-0.095253274|-0.1619981409999999|-0.434990282|1|0.90500247|0.820226782|0.046673879|-0.0498101409999999|0.873588247|0.856135378|0|-0.098532865|13.04507243|109.55137340000002|-0.036493654|-44.53093547|8.769742642|14.40618351|0.755735734|-1.970657299|-34.61187706|78.8341402|-24.53339777|64.53055627|0.487285656|2304.463084|0.244264266|7.589386902|14.80236899|6082.16777|164.2102614|-890.6187094000001|32.46293206|0.01873364|-343.8442493|1752.9983309999998|698.847203|12.59396622|0.0|0.0|1.0|0.0|2.0|4.88|0.0|17.0|-7.01|3.62|69.2|2.38|1.0|0.0|133.84|0.0|1.0|-4.58|31.0|407.47|0.0|1.0|0.0106|0.0115|3.45|0.0|3.94e-05|-0.05002|3.8794|3.83|3.8794|-1310.315063|702.38|1183.75|319.6|0.4358|532.91|0.66796|0.66796|0.4358|6.1376|-1310.137888|7.9208
12a_a40|0.0|0|0|0|0.0|1|0|0|0.021610099|-0.00431394|0|0.036587302|0.8332127109999999|-0.14667395|0.01039129|0.100414476|10.31197265|2|0.007890601|0.018655637|0.031326603|-0.4764003679999999|0|0.58630452|0.718281767|0.023863832|-0.375724138|0.7867243829999999|0.525051106|1|-0.074840643|6.001293955|30.15370934|-0.033799|-19.46913691|3.060902482|49.24750281|0.85136964|-1.047769006|-16.73754566|43.65970865|-17.23885621|38.81741016|0.476055146|600.1247016|0.14863036|7.563170499|14.43505064|4873.458436|75.8074911|-272.5679167|20.24838026|0.010759845|-358.4254366|627.699788|323.26151960000004|5.487955617999999|0.0|1.0|0.0|0.0|0.0|3.2|3.39|20.0|-7.21|5.33|58.43|4.34|1.0|0.0|91.76|0.0|1.0|-6.41|22.0|346.23|0.0|1.0|0.000134|0.00039|5.43|1.0|2.13e-05|-0.08015|3.0966|5.01|3.0966|-2097.8163050000003|530.55|875.15|400.39|0.3701|429.21|0.6998800000000001|0.6998800000000001|0.3701|2491.0|-2097.779499|5.7501
12f_a40|0.0|0|0|0|0.0|1|0|0|-0.03356339|-0.006206277|0|0.040501792|0.807254372|-0.235838511|0.008525796|0.108909202|10.31197207|2|0.006841832|-0.033224348|-0.054891771|-0.397377446|0|0.679527138|0.777316288|-0.160218113|-0.271493213|0.841769186|0.605644757|1|-0.082198664|11.90644165|49.72883796|-0.032879466|-25.09213464|6.57837176|61.55859085|0.7314440520000001|-1.150781297|-20.45387851|56.53158029|-18.16607804|48.92668311|0.490421149|628.5604981|0.268555948|8.404802652999999|16.49362536|5326.217734000001|148.3785764|-351.2898849|24.83590915|0.0201199619999999|-255.7481174|869.2568204|384.1423925|11.1163852|0.0|1.0|0.0|0.0|0.0|3.24|3.61|20.0|-7.32|5.35|67.66|3.99|2.0|0.0|98.25|0.0|1.0|-6.58|24.0|376.26|0.0|0.0|0.0001|0.0003819999999999|5.4|0.0|1.8100000000000003e-05|-0.07761|4.3313|4.77|2.8374|-2212.348599|572.63|951.55|436.97|0.4348|487.85|0.6679999999999999|0.7029|0.3858|3.2818|-2212.275094|6.4202
13i_a6|0.0|1|0|0|0.0|0|1|1|0.0359494989999999|-0.0149593219999999|1|0.042560386|0.0|-0.852681372|-0.011017781|0.034304189|10.95129557|1|-0.007703306|-0.045418125|-0.073507141|-0.560601136|1|0.8744720490000001|0.7771558909999999|0.145878803|-0.054229558|0.8287956870000001|0.830577798|0|-0.129526268|20.90143854|252.0312146|-0.046433945|-58.20996912|14.01186473|116.5456632|0.783597763|-2.460999087|-54.13430283|100.2320567|-31.12829557|101.6533459|0.429711323|2880.134143|0.216402237|8.294136887|14.54375165|6306.951561999999|145.07130039999998|-1105.989413|39.72483975|0.019989461|-380.2354072|2105.416507|673.8038326000001|13.40049533|1.0|1.0|1.0|1.0|3.0|3.59|2.7|23.0|-8.5|4.16|115.15|1.18|1.0|0.0|120.17|0.0|1.0|-5.03|32.0|427.46|0.0|0.0|0.00398|14.0|2.95|0.0|1.36e-06|-0.0481399999999999|3.6668|4.94|3.5614|-1426.518007|703.43|1196.21|348.14|0.2903|553.67|0.7004600000000001|0.70517|19.0|7.8342|-1426.332492|7.6778
19_a31|0.0|1|0|0|0.0|0|0|0|0.062492295|-0.01001901|0|0.0427124179999999|0.0|-0.46087445|-0.005956522|-0.040386271|10.31169935|2|-0.0038998559999999|-0.081398052|-0.1751017789999999|-0.615878515|0|0.656654981|0.8558149140000001|0.019858798|-0.138769819|0.902130276|0.6427749970000001|0|-0.113333675|8.596058678|157.414423|-0.036060715|-38.88650245|5.035230173|67.42915967|0.776211804|-1.586671445|-31.1960848|75.31824576|-21.12293613|61.85348014|0.446100738|1992.2502|0.223788196|7.0760696020000005|12.77501178|4917.329034|131.0862475|-544.4110343|27.21285095|0.0152483439999999|-323.5878356|1197.365442|460.3754405|8.931875058|1.0|1.0|1.0|1.0|2.0|3.44|2.62|16.0|-7.39|5.8|98.91|1.68|1.0|0.0|97.25|0.0|1.0|-4.67|25.0|358.43|0.0|0.0|0.0076799999999999|0.0431|2.93|0.0|1.46e-05|-0.04308|5.0344|5.24|3.9477|-1489.4951640000002|625.93|1028.58|314.06|0.3205|537.66|0.5385300000000001|0.7005600000000001|0.2271|1.7076|-1489.382077|5.7447
23_a10|0.0|0|0|0|0.0|1|1|1|-0.12979844|-0.00264793|2|0.036666667|1.981673861|-0.17741132|0.010305237|-0.000458688|10.92966139|1|0.010662507|-0.130679|-0.207994181|-0.233801237|2|0.7338945809999999|0.754150918|-0.149057824|-0.043248272|0.800727358|0.706648116|1|-0.072395864|6.81095873|60.05816353|-0.02685653|-36.32074126|4.824237957|53.00900704|0.7611996520000001|-1.6651048819999998|-24.91121732|60.76548004|-19.02262196|41.98112956|0.485561757|1945.384475|0.238800348|8.755988318|17.02048484|7034.375112000001|169.14354509999998|-835.377049|24.9903188|0.013394095|-370.018179|1549.399766|930.6293092|9.487107794|1.0|1.0|1.0|1.0|0.0|3.8|4.13|27.0|-9.84|5.11|56.07|2.99|2.0|0.0|139.11|0.0|1.0|-5.38|35.0|461.56|0.0|0.0|0.00193|0.000923|4.48|0.0|6.66e-08|-53.0|3.8034|3.9|3.8034|-1470.166163|768.3|1336.11|325.98|0.2089|606.18|0.67647|0.67647|0.2089|3.8115|-1469.902562|6.1249
