molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1c|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|RPCS|WNSA3|DPSA5|PNSA4|DPSA3|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
3e_a32|0.0|1|1|1|3.501917045|0.0|0|7.773594467000001|0|0.609420788|0.0|-0.006553709|-0.057366352|-0.275255791|0.000655875|-0.114649277|10.31100276|3|3|0.002004382|-0.1046390059999999|-0.076494363|0.8046468659999999|-0.061561535|-0.12378337|0.85921771|0.77923808|-0.073411249|-0.100056595|0.0124235339999999|-39.56206964|-53.92151824|47.09895162|0.0|-21.32040233|60.86894767|-16.59123638|46.25723848|1732.3689949999998|0.224744634|5.863649531|10.68709999|0.822602107|4827.877259000001|-348.70626539999995|21.40099522|0.012891628|834.6388134|421.3548777|6.94742943|1.0|1.0|3.33|3.04|19.0|6.8|110.94|0.0|0.0|1.0|3.0|23.0|3.0|-5.2|0.0|1.0|6.6e-06|0.00225|4.47|0.0|-0.0534399999999999|3.5589|3.5589|578.77|956.67|348.38|456.76|0.7025399999999999|0.7025399999999999|0.2914|-0.14754|3.4537|0.02588637|-1672.62984|5.6928|8.0862
1a_a5|0.0|0|0|0|0.0|0.0|0|6.605297921|1|1.189701889|0.0|-0.001785522|-0.075791863|-0.078562954|0.005921049|-0.132197351|10.9502215|0|0|0.00549829|-0.123867037|0.069867374|0.7427901179999999|0.11504495|-0.008431181|0.794139321|0.808272639|-0.071887159|-0.075618812|0.008036994|-36.19957997|-38.07869556|83.60943679|0.0|-18.22870183|46.38422909|-13.93123008|40.24669785|902.6910106|0.274345323|6.199179484|11.38004491|0.835734058|4005.068642|-287.62427139999994|19.19815378|0.016493595|787.1243051|403.543273|8.305533524|0.0|1.0|3.54|0.0|18.0|3.08|37.81|0.0|0.0|1.0|3.0|23.0|4.0|-6.58|0.0|0.0|0.000365|109.0|2.17|0.0|-0.1040099999999999|4.6707|2.8332|531.02|882.1|437.61|386.8|0.44868|0.54123|0.0126|-0.12226|4.4956|0.028664612|-951.226623|6.7017|6.9706
12m_a36|0.0|1|0|0|3.40403699|0.0|0|7.412764017000001|2|1.297043522|0.0|-0.011502861|0.14264424|-0.667165917|-0.006653538|-0.025127218|10.95440733|1|1|-0.004569485|0.245908938|-0.052743904|0.825587924|-0.075712087|-0.064035403|0.8792981679999999|0.849217847|-0.10031651|-0.121074678|0.022725561|-67.27772044|-81.19927925|42.78660249|107.233999|-45.120107|96.11918789|-28.57011677|82.51872026|2637.948424|0.252881876|7.312794835|13.67704354|0.8702895190000001|6434.374756|-1034.676602|38.24042793|0.0222467879999999|2064.983108|689.2886595|14.91990864|0.0|0.0|4.83|0.0|17.0|1.92|112.29|0.0|0.0|1.0|6.0|32.0|5.0|-7.39|0.0|0.0|0.000159|0.0676|2.11|0.0|-0.05114|3.8658|3.8658|692.4|1177.15|320.72|505.51|0.69382|0.69382|0.4718|-0.15879|6.5789|0.03861003|-1401.446557|9.1003|7.5229
8_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1.3430438530000002|2.071128354|-0.00560152|-0.000315856|-0.296880569|0.0087730469999999|-0.15615298|10.92578782|1|1|0.009056935|-0.000504277|-0.082893697|0.809386132|-0.015871527|-0.167376069|0.864927472|0.616731847|-0.059655303|-0.086233061|0.015758182|-32.63117642|-47.16908772|32.98071169999999|9.35593124|-17.849103399999997|56.7864899|-16.36478554|41.25082928|1899.542278|0.277350551|6.112185271|10.75705296|0.7599356820000001|6289.86818|-438.6216583|22.64553798|0.017582236|1109.631361|583.7217118|9.617402178|0.0|1.0|3.42|3.27|21.0|4.46|69.9|0.0|0.0|1.0|4.0|29.0|5.0|-6.25|0.0|1.0|2.4100000000000003e-05|0.00926|3.37|0.0|-0.0623299999999999|4.6964|3684.0|594.63|1047.58|336.55|416.69|0.41583|0.68815|0.0916|-0.15556|1.2052|0.02243902|-1257.648047|1.5482|6279.0
18c_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|0.604986846|0.0|-0.0109670669999999|0.011887112|-0.625122815|-0.003436924|0.0119521719999999|10.31163825|1|1|-0.002215642|0.0211588229999999|0.003429114|0.8303425640000001|0.034468997|-0.058608635|0.885516463|0.802578397|-0.105618255|-0.1115683|0.019360263|-71.31647561|-75.33411705|384.391404|103.215593|-48.15493021|87.76550537|-28.4279687|84.38908035|3094.729399|0.214007997|7.646050338999999|13.8741593|0.81455244|6685.737642|-1017.355139|36.16826708|0.018410634|1916.918155|713.7769663|12.43138832|1.0|0.0|4.85|0.0|17.0|3.04|124.74|0.0|0.0|1.0|6.0|32.0|5.0|-7.05|0.0|0.0|5e-05|0.0221|2.74|0.0|-0.05575|3.4848|3.4848|711.56|1209.11|355.78|543.46|0.69123|0.69123|0.3879|-0.14225|6.6462|0.04503016|-1744.28923|8.64|7.9208
14a_a25|0.0|0|0|0|0.0|0.0|1|6.842683282|0|1.420015394|1.667057351|-0.004483962|0.051906412|-0.255585831|0.006085806|-0.046802062|10.93106303|1|1|0.006158124|0.085350921|-0.0469914379999999|0.7385460309999999|-0.085643386|-0.035531959|0.792935475|0.653818362|-0.069657015|-0.084207356|0.012870836|-45.72658614|-55.27820709|107.22698590000002|58.18995584|-30.017374100000005|63.96772039|-21.90268583|54.17569023|2142.5112510000004|0.193247006|7.39139255|14.55676745|0.969421506|6315.975408|-762.0389362000001|27.14918443|0.01323706|1438.906775|712.1606951|8.689513304|1.0|1.0|3.43|3.06|27.0|4.44|72.7|0.0|0.0|1.0|6.0|32.0|4.0|-5.91|0.0|1.0|5.13e-06|0.00215|4.16|0.0|-0.05083|5.3631|3.9479|689.55|1202.13|314.05|548.29|0.42461|0.6714|0.1756|-0.16347|3.0824|0.03250632|-1352.086073|4.1656|6684.0
8a_a32|0.0|1|1|1|3.217128449|0.0|0|7.773594467000001|0|0.609420757|0.0|-0.010151321|-0.0281981579999999|-0.497414715|-0.003484915|-0.020716518|10.31100269|3|3|-0.001662219|-0.050766252|-0.0852122769999999|0.845443342|-0.184419911|-0.2166242669999999|0.8966299409999999|0.7507116140000001|-0.083474428|-0.109412858|0.018321589|-52.34893512|-68.61558335|73.64907732|66.81560596|-32.82934751|79.73671389|-22.37464674|63.83886888|3312.822051|0.250915471|7.420041446|14.26997798|0.923166883|5659.295213|-645.4586397|29.86932167|0.017733503|1373.988797|557.1050635|11.12113054|1.0|1.0|3.48|3.67|19.0|6.49|140.04|0.0|1.0|1.0|7.0|27.0|4.0|-5.76|1.0|1.0|1.02e-05|0.00406|4.17|0.0|-0.06166|3562.0|3562.0|667.29|1110.23|348.07|566.07|0.70316|0.70316|0.4315|-0.1445|4.8933|0.03498398|-1880.595748|7.6703|7.3468
14d_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|0|1.197963465|3.405551724|-0.005343003|0.03253552|-0.288522152|0.01269616|-0.019307114|10.313217800000002|2|2|0.01180744|0.059486662|-0.074441567|0.772008792|0.006563565|-0.088996384|0.829764975|0.6906097959999999|-0.053736319|-0.078282292|0.018596017|-35.40917327|-51.58357156|39.26987634|83.40396369|-23.33262837|61.49227899|-21.66510006|47.66288948|2261.37838|0.209653392|7.832720777|14.358677900000002|0.833166062|6459.554383|-713.8033475|27.41215037|0.015037275|1370.607518|666.0036144999999|9.908707432|0.0|1.0|3.52|3.62|26.0|3.88|105.02|1.0|0.0|1.0|5.0|31.0|4.0|-6.1|0.0|0.0|5.61e-06|0.0023899999999999|3.94|0.0|-0.0725799999999999|3688.0|8.1555|696.21|1186.17|3688.0|554.84|8.1555|8.1555|336.18|-0.14894|5.6156|0.02083626|-1669.045136|8.1555|8.4001
19_a34|0.0|0|0|0|0.0|0.0|1|7.412764017000001|1|1.438829424|1.898101852|-0.013066507|-0.189862762|-0.5357267960000001|-0.00802652|-0.143343425|10.95957634|1|1|-0.0042364759999999|-0.29861864|-0.255220734|0.8022000659999999|0.08178394|-0.0235903339999999|0.8582665429999999|0.818710955|-0.112877411|-0.1255804019999999|0.039589023|-56.30608209|-62.64265252|131.5318459|470.4453529|-28.08688512|77.38527508|-19.78189027|76.05407906|1537.244187|0.3377105079999999|5.495780422|10.31797048|0.877434994|4496.516479|-374.9727034|29.86894781|0.029554695|1135.020017|337.9440349|14.74262256|0.0|1.0|3.07|2.77|17.0|2.69|69.4|0.0|0.0|2.0|3.0|23.0|5.0|-7.01|0.0|1.0|0.000704|218.0|1.66|0.0|-0.02901|4.1721|4.1721|538.96|882.87|297.18|421.62|0.6897300000000001|0.6897300000000001|0.2189|-0.1735|3.4272|0.03168624|-1046.509891|5.0441|6.0044
14l_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|0|1.1979636809999998|3.402752757|-0.005344736|0.042748013|-0.288615723|0.01269616|-0.060692376|10.313217800000002|2|2|0.01180744|0.07815878|-0.074441567|0.778602826|0.156652778|-0.1010279259999999|0.836852328|0.6906097959999999|-0.053549434|-0.078204688|0.018669073|-35.3275485|-51.59307331|40.34135162|81.90812552|-23.306234600000003|61.54673359|-21.66909079|47.64388017|2176.038061|0.210373806|8.006380163|15.78926563|0.972085426|6444.7098240000005|-714.7749208|27.44221375|0.01508774|1372.110688|666.0036144999999|9.953660282|0.0|1.0|3.51|3.52|26.0|3.88|105.02|1.0|0.0|1.0|5.0|31.0|4.0|-6.1|0.0|0.0|5.61e-06|0.0023899999999999|3.94|0.0|-0.07191|3.6274|3.6274|694.65|1185.79|341.8|560.51|0.67242|0.67242|0.4239|-0.14639|6.0563|0.01168219|-1669.04569|8.2422|8.1798
4c_a49|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1.343847672|2.102052126|-0.0057600559999999|-0.099764463|-0.339843311|0.001379959|-0.102999091|10.92777281|1|1|0.00202792|-0.163476035|-0.001005604|0.7796063109999999|-0.052237757|0.010868461|0.826523164|0.752601535|-0.087753156|-0.086290519|0.012079228|-56.5385923|-55.59622798|82.02101639|59.70585149|-36.42732137|66.77901229|-19.20596967|64.32113331|1683.872161|0.275946172|8.474369008|16.089682800000002|0.898629005|6046.668361|-680.5831211|26.5256103|0.0173567219999999|1458.908567|707.2397315000001|11.182784300000002|1.0|1.0|3.49|2.97|21.0|3.55|98.72|0.0|0.0|1.0|7.0|31.0|5.0|-7.53|0.0|1.0|0.000265|109.0|1.81|0.0|-0.0623299999999999|5.74|3.8067|705.55|1199.04|325.7|533.87|0.4164199999999999|0.67789|0.0821|-0.15925|3.4931|0.03969431|-1332.398001|4.9358|6.5935
LY364947_a10|0.0|1|0|0|2.949609552|0.0|0|6.605297921|0|1.390175303|0.0|-0.00235945|0.0938628109999999|-0.084940213|0.007575|0.010202602|10.9303125|1|1|0.006909045|0.1625645369999999|0.04209715|0.711607778|-0.072740964|-0.012096774|0.7792035190000001|0.681525895|-0.076999385|-0.075303751|0.009678082|-34.01613475|-33.26705198|144.7228349|0.0|-15.02735938|41.53157099|-13.10520229|38.29163558|839.5356408|0.276515344|4.702575386|9.161732895|0.948237326|3903.496845|-191.05366730000003|18.1140017|0.018707677|597.7620559999999|287.99188260000005|8.264519015|1.0|1.0|2.46|1.88|21.0|3.97|54.46|0.0|0.0|1.0|2.0|21.0|3.0|-6.02|0.0|1.0|0.000137|0.0374|2.74|0.0||||||||||||||||7.2291
17b_a6|0.0|1|0|0|3.375166525|0.0|0|7.412764017000001|1|1.425925343|0.0|-0.01272079|0.139594234|-0.6869226490000001|-0.00460563|-0.0385646|10.949638|1|1|-0.00194781|0.231025646|-0.10896749|0.7788169070000001|0.002947625|-0.138423611|0.8370824240000001|0.8013954109999999|-0.095450984|-0.109195656|0.03122461|-62.63196368|-71.65078895|155.8689396|557.7093661|-41.0971443|84.71888279|-27.2272998|83.12058064|2207.972178|0.229332826|8.974770742|16.46390151|0.834464855|5985.963521|-893.2853154999999|35.32951798|0.019915748|1766.4758989999998|627.4287311|13.06809384|1.0|1.0|3.53|2.89|23.0|4.98|95.85|0.0|0.0|1.0|5.0|31.0|5.0|-5.89|0.0|1.0|6.69e-06|0.00274|4.09|0.0|-0.05736|3.5444|2.9964|690.98|1168.62|413.78|575.2|0.69615|0.7016100000000001|0.0033|-0.12545|5.3385|0.02458322|-1349.892156|7.3188|6.8153
13_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1.343837907|2.091672336|-0.0057715859999999|-0.093280469|-0.259721373|0.00384732|-0.002128014|10.9296146|1|1|0.003791547|-0.154121136|-0.017015286|0.78472614|0.00746881|-0.002671425|0.84680169|0.736686715|-0.094726989|-0.082327045|0.0122005|-47.88975806|-41.62089688|174.7319717|0.0|-24.21093442|51.21590298|-15.22715739|54.05778885|1630.880014|0.285505651|5.069505473|9.209972585|0.816739845|4941.066161|-315.62515|21.31179541|0.018979132|873.7836118999999|422.96706330000006|9.595006108|1.0|1.0|3.02|2.58|21.0|3.52|63.83|0.0|0.0|1.0|2.0|25.0|4.0|-6.34|0.0|1.0|7.87e-05|0.0258|2.76|0.0|-0.05022|5.8308|3.8419|550.83|926.41|322.72|376.77|0.34881|0.68386|0.1514|-0.15937|3.6904|0.0346535|-1065.732389|5.3726|6.7959
8f_a8|0.0|1|0|0|2.939511291|0.0|1|7.05012252|0|1.394802091|1.241306689|-0.01032134|0.0587545909999999|-0.485102985|-0.007796225|-0.08540947|10.94343488|1|1|-0.007036544|0.152294451|0.09830823|0.6971223040000001|-0.016217844|0.010682683|0.751162751|0.56916135|-0.122135295|-0.1064257719999999|0.013566221|-71.22071405|-62.06002501|317.0847898|67.99102163|-41.53091131|67.4402386|-28.20910228|79.13157981|1892.066521|0.09422952|7.504290616|13.81994609|0.8416059290000001|5948.547713|-723.7808349999999|31.14376424|0.009226445|1370.325626|485.8626377000001|5.380213594|0.0|0.0|3.14|2.85|23.0|4.69|80.88|0.0|0.0|1.0|4.0|29.0|4.0|-5.98|0.0|0.0|1.01e-05|0.00395|3.82|0.0|-0.0675299999999999|4.7027|3.4876|602.63|1022.89|355.5|477.92|0.55661|0.69925|0.1659|-0.14532|5.8283|0.03173623|-1361.510739|7.8014|4.6428
5a_a40|0.0|0|0|0|0.0|0.0|1|8.149890544|0|0.604913477|1.688148148|-0.004609716|-0.108428634|-0.152120625|0.011345707|0.180125135|10.31198338|2|2|0.010425818|-0.191663433|0.004130836|0.756882266|-0.442215721|-0.0395444479999999|0.820901326|0.5263598389999999|-0.078132307|-0.090991462|0.020641204|-34.5789643|-40.27003217|174.99981530000002|52.43850484|-15.30358975|46.06507254|-16.10801287|43.71412865|508.8362301|0.177534728|5.507689573|10.7779923|0.956899016|3736.248815|-213.8673835|19.58503709|0.0130940839999999|587.5511127|244.8873477|5.795040371|1.0|1.0|3.04|2.49|14.0|3.68|75.5|1.0|0.0|2.0|3.0|19.0|3.0|-5.9|0.0|1.0|0.000213|0.0574|2.88|0.0|-0.0657799999999999|3.7921|3.7921|466.79|757.45|326.96|353.51|0.69499|0.69499|0.4461|-0.15066|5.7163|0.01514427|-1177.555706|7.6003|7.0915
4e_a49|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1.343847746|2.085628989|-0.006602016|-0.080255074|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|10.92777282|1|1|0.000660956|-0.130491035|-0.037142108|0.803344301|0.0063958109999999|0.032396301|0.856023531|0.731643066|-0.09422276|-0.087866673|0.017142176|-57.79309816|-53.89448633|313.22432680000003|60.11195021|-35.44835874|68.38360061|-17.96482878|68.30753733|1647.641653|0.349671525|7.934910277|15.01788083|0.892633982|5950.361470000001|-561.9703647000001|27.6242383|0.023622273|1408.836153|620.5697596|14.48911428|0.0|1.0|3.35|2.89|21.0|3.4|92.93|0.0|0.0|1.0|6.0|30.0|5.0|-7.52|0.0|1.0|0.000305|122.0|1.71|0.0|-0.06461|5.7301|3.7876|660.22|1128.64|327.34|504.63|0.4078199999999999|0.68043|0.0789|-0.1585099999999999|3.9718|0.04133034|-1312.98289|4.8707|7.4685
12ac_a36|0.0|1|0|0|3.4419617660000004|0.0|0|7.412764017000001|2|1.297043188|0.0|-0.007639626|0.03586247|-0.450737917|0.000584134|-0.046730704|10.95345846|1|1|0.0018565629999999|0.060445359|-0.098698552|0.811459853|0.135371136|-0.020272679|0.863165958|0.770400825|-0.080202334|-0.104391657|0.021508835|-55.68500110000001|-72.4798052|118.0445703|20.70356046|-38.66245764|86.51036063|-25.03847816|70.61872461|2455.459827|0.268353853|8.126831024|14.63702516|0.801074136|6378.288017|-956.1407834|34.22211444|0.020208014|1882.216294|716.9974499|14.03055543|1.0|0.0|4.86|0.0|17.0|3.16|86.27|0.0|0.0|1.0|6.0|32.0|5.0|-7.21|0.0|0.0|0.000112|0.0476|2.36|0.0|-0.0527399999999999|3.8843|3.8594|711.77|1200.61|321.25|554.84|0.56186|0.56357|0.0249|-0.15675|4.0208|0.03998989|-1385.382927|5.4387|7.8861
2_a1|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1.348828131|2.233384354|-0.004621682|-0.1056298369999999|-0.175623923|0.001576763|-0.0619710709999999|10.9520472|1|1|0.003205156|-0.237981258|-0.145015842|0.795932678|0.079586368|0.1766333219999999|0.8571146190000001|0.5574897879999999|-0.0622285999999999|-0.077270452|0.011282631|-28.32386891|-35.17029414|6.281701359|84.54541681|-12.89184641|43.24570924|-12.05838656|33.45925305|1378.496713|0.305595997|5.2823820260000005|8.779158091000001|0.6619695520000001|3920.383175|-192.096651|17.36508791|0.017741989|607.7780769999999|299.6692382|8.075415099999999|1.0|1.0|2.91|2.69|17.0|4.0|30.71|0.0|0.0|1.0|2.0|21.0|3.0|-6.04|0.0|1.0|0.000167|0.0466|2.76|0.0|-0.02966|4.0877|4.0877|489.42|807.98|303.31|355.79|0.7007899999999999|0.7007899999999999|0.2991|-0.1686|3.5853|0.024658671|-920.123726|5.2754|5.2366
1e_a5|0.0|1|0|0|2.953259375|0.0|0|6.605297921|0|1.427503886|0.0|-0.001975193|-0.080321049|-0.084933308|0.008031558|-0.1197834419999999|10.94440038|1|1|0.007357977|-0.133677441|0.034752304|0.771487328|0.045376705|-0.075239398|0.834250802|0.6977404359999999|-0.06795194|-0.069725333|0.008587563|-35.30075748|-36.22202792|159.537038|0.0|-18.33860051|44.38364879|-14.48881117|39.76196174|827.4861275000001|0.2526063739999999|6.41473183|12.39753333|0.932665879|4342.827698|-301.0751483|19.38578369|0.0157106539999999|775.4313476|409.0289917|8.161620868|1.0|1.0|2.83|2.17|23.0|4.99|54.46|0.0|0.0|1.0|3.0|24.0|3.0|-5.77|0.0|1.0|3.5600000000000005e-05|0.0111|3.43|0.0|-0.04186|4746.0|4.4292|560.58|935.47|279.92|427.87|0.56258|0.51802|0.1355|-0.18105|1916.0|0.0313740589999999|-990.522307|3.0386|6719.0
6c_a31|0.0|1|0|0|3.423005244|0.0|0|7.78113851|1|0.6101347220000001|0.0|-0.015192833|0.137523742|-0.790027307|-0.009477764|-0.00219333|10.31169965|2|2|-0.00668344|0.2301743489999999|-0.0055763209999999|0.790900932|-0.078059285|-0.172780048|0.846458013|0.7905201209999999|-0.120905075|-0.126324613|0.03173578|-76.54198229|-79.97295595|163.6316745|105.7632176|-48.45681657|93.4208388|-28.32375523|96.63311186|2357.829685|0.234676081|8.102804662|14.63492011|0.8061548709999999|6283.091868|-860.6909647|37.00884624|0.0212421629999999|1776.424619|597.3075924999999|13.44788285|1.0|1.0|3.67|3.13|22.0|5.58|131.36|0.0|0.0|1.0|5.0|30.0|5.0|-6.27|0.0|1.0|1.15e-05|0.0048|3.64|0.0|-0.0581799999999999|3.2974|3.2974|667.01|1125.85|376.01|524.56|0.7014699999999999|0.7014699999999999|0.5028|-0.13351|5.9253|0.03620884|-1691.794585|8.8847|6.4685
3d_a12|0.0|0|0|0|0.0|0.0|0|0.0|1|1.28383852|0.0|-0.008186708|-0.166233441|-0.360215148|-0.00259095|-0.002185753|10.95472859|0|0|-0.000643935|-0.282667477|-0.1394967999999999|0.7697403429999999|-0.097468573|-0.108208213|0.82682708|0.8605417409999999|-0.066850425|-0.0958414059999999|0.011128076|-34.34601551|-49.24083018|74.39425719|0.0|-17.64609244|57.52228251|-18.01493787|40.06333231|1205.356874|0.22571647|5.786006004|10.96674758|0.89539167|4509.417998|-379.4799315|23.26659057|0.01611886|953.9302134|410.9162081|8.281452338|1.0|1.0|3.98|2.71|18.0|3.37|50.17|0.0|0.0|1.0|3.0|24.0|4.0|-6.22|0.0|1.0|0.000123|0.0385|2.81|0.0|-0.06842|4.2114|3.7719|548.21|918.3|328.71|411.35|0.53114|0.6572100000000001|0.1583|-0.15387|2.2068|0.02399772|-1006.606666|3.0037|7.6021
12a_a5|0.0|1|0|0|2.981252568|0.0|0|7.139660336|1|1.338814635|0.0|-0.00166971|-0.0036987359999999|-0.09350376|0.00873078|-0.114419442|10.94553751|1|1|0.008649556|-0.006024869|-0.057691345|0.779533861|0.1121034509999999|-0.063558439|0.829536345|0.741588813|-0.058605038|-0.067680123|0.0081891369999999|-36.01436435|-41.59124655|13.74268646|0.0|-22.13179066|50.40529807|-15.99663329|41.04680832|899.5599904|0.253214907|8.741980056000001|16.12184989|0.844187448|5294.775577|-511.1786804|21.42066499|0.014342828|1113.8745800000002|650.3600841|8.814051518|0.0|1.0|3.06|2.96|23.0|5.12|57.7|0.0|0.0|1.0|5.0|29.0|4.0|-6.23|0.0|0.0|2.56e-05|0.00977|3.38|0.0|-0.04076|4.6865|4.1610000000000005|667.31|1140.24|297.97|508.81|0.50831|0.67169|0.0296|-0.17152|2.5642|0.03567816|-1201.8082029999998|3.9457|7.7212
14c_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|0|1.197962449|3.349976042|-0.005822256|0.04174584|-0.296935034|0.010682694|-0.047853455|10.31321813|2|2|0.009263715|0.077009731|-0.071484865|0.793551289|0.1114214519999999|-0.077808321|0.857184548|0.659570836|-0.0567889659999999|-0.0800086929999999|0.018842596|-37.73933093|-53.17009158|38.43627129|81.41541733|-25.07982076|64.05912299|-22.62557089|50.26125234|2379.221378|0.2165924689999999|7.832948614|14.49533577|0.8505592829999999|6755.962581999999|-706.6878684999999|28.88097191|0.016385474|1357.40568|633.3278634|10.88903141|0.0|1.0|3.4|3.6|26.0|4.0|105.02|1.0|0.0|1.0|5.0|31.0|4.0|-6.03|0.0|0.0|2.83e-06|0.00126|4.21|0.0|-0.0795299999999999|3.7031|3.7031|693.64|1177.63|334.81|549.86|0.56781|0.56781|356.0|-0.15143|7.2704|0.02236136|-2089.354057|10.369000000000002|8.6253
47s_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|1|1.251176205|0.0|-0.0054038509999999|-0.026883417|-0.394481152|0.002573931|0.0134295589999999|10.94702059|0|0|0.003686393|-0.040169986|-0.168728915|0.712629555|0.0109557919999999|-0.0540701129999999|0.745196689|0.716761234|-0.070258863|-0.08106112|0.008446541|-53.18668656|-61.36410696|10.92659868|51.05656345|-40.26287221|69.29837549|-22.79238258|59.58080589|1529.863965|0.179529145|9.811856136|18.65422248|0.901192009|6968.705069|-1207.784866|27.77963709|0.010481057|1944.574596|1093.725912|7.934268528|1.0|1.0|4.41|0.0|18.0|4.06|76.5|1.0|0.0|1.0|10.0|36.0|3.0|-5.96|0.0|0.0|3.53e-06|0.0017|4.62|0.0|-0.0491399999999999|3218.0|3218.0|809.4|1435.42|385.29|736.36|0.6926800000000001|0.6926800000000001|0.5203|-0.13195|2.3134|0.02195039|-1533.809351|2.9991|6.2104
1g_a5|0.0|1|0|0|2.942391606|0.0|0|6.605297921|0|1.4275159730000002|0.0|-0.003919036|-0.011534568|-0.172437603|0.00683534|-0.132678208|10.94875199|1|1|0.006957291|-0.019057802|-0.010807075|0.7778380309999999|0.030722968|-0.067172264|0.8393686990000001|0.717355058|-0.070108797|-0.074361785|0.020418692|-37.59983870000001|-39.8807456|74.51397212|0.589719781|-20.16505667|54.34919851|-14.59051668|48.55052611|832.7655896000001|0.38606657|7.312498266|13.83149499|0.891486942|4639.260975|-320.82484500000004|23.76563316|0.02697793|974.3909596|422.96706330000006|14.46845291|1.0|1.0|2.79|2.12|23.0|4.5|63.69|0.0|0.0|1.0|4.0|25.0|4.0|-6.15|0.0|1.0|6.29e-05|0.0206|3.03|0.0|-0.0393|4.7822|4.1733|572.15|961.17|297.09|448.93|0.4386899999999999|0.66164|0.0504|-0.17042|3.4883|0.02730461|-1065.727193|5.2707|6.9393
6_a4|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1.271761557|2.170234316|-0.001221193|0.042096749|-0.064723237|0.011457667|0.0032928379999999|10.92992785|1|1|0.01098094|0.0671397079999999|-0.046166422|0.76089528|-0.169533683|-0.340860215|0.810030118|0.664247086|-0.052396457|-0.0670158929999999|0.0077624059999999|-29.18838891|-37.33240845|14.1731579|45.93422613|-16.25991695|42.27020924|-13.71394596|33.5125766|1968.0178670000005|0.1855291969999999|5.758624844|9.981741408|0.733355042|5256.215815|-374.340411|16.83786074|0.008863911|825.0551765|578.2065561000001|4.937800786|0.0|1.0|3.38|3.45|21.0|5.1|43.6|0.0|0.0|1.0|3.0|27.0|3.0|-5.42|0.0|1.0|7.74e-06|0.00274|4.28|0.0|-0.04867|4.8714|4.0354|613.83|1057.7|307.24|453.87|0.60542|0.5877|0.0772|-0.16959|2.8026|0.02244097|-1108.392115|3.2192|5.8861
galu_a46|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1.343828866|2.082220175|-0.00642454|-0.090581301|-0.327651527|0.002865697|-0.094815394|10.92740177|1|1|0.003107816|-0.150645957|0.028964355|0.81708619|0.044184467|-0.173285585|0.875868891|0.6848692759999999|-0.0910072869999999|-0.089050651|0.01235603|-50.93538037|-49.84028137|261.2602893|68.43088526|-28.50774993|57.65745491|-18.02733582|57.85086047|1755.2047|0.2167824069999999|6.445819025|12.12170938|0.880553787|5641.451892|-474.2122773|23.01702105|0.013967104|1081.799989|542.7276591|7.817173532999999|0.0|1.0|3.27|2.75|21.0|3.69|86.69|0.0|0.0|1.0|3.0|28.0|4.0|-6.86|0.0|1.0|0.000102|0.0375|2.39|0.0||||||||||||||||7.2924
