molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|FPSA3|PNSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|PPSA1|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|IC50|pIC50|pIC50
4f_a49|0.0|0|0|0|1|7.535296702|1|1|1.343848013|2.066693174|-0.008903208|5.4161004020000005|-0.087045007|2|-0.087861524|1.5830545580000002|0.001532832|-0.064058097|0.0705130559999999|0.001714014|-0.14414265|-0.015845165|-0.025995042|-0.46436755|2|0.69044503|0.7927086309999999|-0.00953448|0.114367229|0.8557769120000001|0.670594896|1|-0.089955514|0.016591015|-55.88123394|193.615884|0.262938196|-0.033471819|-26.51573683|59.72286429999999|0.718306291|-30.33918719|60.18871783|-18.1726086|64.88887164|0.437355335|2458.261097|400.1675422|1629.651745|-9.866320682|0.2816937089999999|152.9378926|25.29924744|0.020905063|-237.0468572|467.1194103|1.0|1.0|3.07|2.35|0.14|21.0|3.8|80.9|2.03|0.0|3.0|-3.99|27.0|-6.6|356.38|0.0|0.0|1.0|2.85|0.000102|0.0365|8.120000000000001e-05|0.0|0.000104|-0.06954|4.6249|4.07|268.08|411.94|0.39584|-1179.029099|0.0579999999999999|-0.15517|0.04|7.3979|7.3979
19a_a22|0.0|0|0|0|1|6.842683282|0|0|1.422917238|1.572240489|-0.009145283|4.727387819|-0.144269652|2|-0.020553065|1.545757986|-0.002607064|-0.011513343|0.016501913|-0.001355145|-0.03516233|-0.035723406|-0.0611158559999999|-0.496053375|2|0.72808001|0.777600172|-0.155892259|0.0271939039999999|0.834033833|0.699744887|1|-0.09370213|0.024839714|-67.26339083|373.8201781|0.255645265|-0.035138299|-52.17015658|106.645364|0.684706189|-50.18975739|89.23486638|-26.21905704|85.79797858|0.4347718229999999|3167.140147|555.4133255|2607.322873|-19.56380872|0.315293811|235.2620007|38.29242013|0.025888799|-275.6435167|781.8210659|1.0|2.0|3.61|2.27|0.08|27.0|3.41|128.68|0.98|0.0|7.0|-4.38|35.0|-7.67|463.49|0.0|0.0|0.0|2.36|4.16e-05|0.0193|7.69e-05|0.0|8e-07|-0.06398|5.0397|5.69|246.01|567.03|0.34556|-1536.756515|0.0623|-0.1508|48.0|7.3188|7.3188
SB431542_a8|0.0|1|0|0|1|7.535296702|1|1|1.401734117|1.4114120369999998|-0.014434378|5.4161004020000005|-0.1950388569999999|1|0.096884952|0.0|-0.0075336219999999|-0.029382296|-0.0453332859999999|-0.005306541|0.156874293|0.055198015|0.089375589|-0.494976661|1|0.76592324|0.762577159|0.229470029|-0.072891515|0.8220300859999999|0.7318727540000001|0|-0.124595991|0.034730361|-76.82006387|170.1252996|0.434670151|-0.048754953|-44.6389196|89.26670319|0.7608280590000001|-45.98111161|89.64885355|-29.18257067|97.60813043|0.476091179|2801.428659|338.38158389999995|1947.072021|-17.46740332|0.239171941|143.157805|38.35632812|0.025179219|-312.2404091|529.053307|0.0|2.0|3.35|2.75|0.05|23.0|2.72|112.23|1.9|0.0|4.0|-4.4|30.0|-7.04|400.39|0.0|0.0|0.0|2.58|3.99e-05|16.0|7.28e-05|0.0|6.96e-05||||||||||79.08|4.1019|4.1019
13_a4|0.0|0|0|0|1|7.535296702|1|1|1.399843898|2.050136054|-0.000990136|5.4161004020000005|-0.019846488|1|-0.059300584|0.0|0.012994083|-0.14818661|-0.0963182119999999|0.012019888|-0.094404255|-0.0161529719999999|-0.025714912|-0.143303992|1|0.645708528|0.744134785|-0.215746851|-0.157188841|0.7986239909999999|0.6490618429999999|0|-0.068249548|0.008746805|-24.48959182|11.85953992|0.029972995|-0.0279998139999999|-16.36114989|54.71349575|0.862539527|-11.99053523|37.12083496|-13.70920202|28.77218157|0.4289448289999999|1910.137758|474.9422962|1439.176684|-6.7122666220000005|0.137460473|67.30306705|15.89399858|0.007566425|-355.01146810000006|373.9073307|0.0|0.0|3.39|2.87|0.16|17.0|4.15|30.71|2.9|0.0|2.0|-4.09|22.0|-5.39|287.36|0.0|1.0|1.0|3.57|8.18e-05|0.0235|3.77e-05|0.0|0.00018|-0.03168|4.4811|3.87|276.68|429.36|0.53815|-898.2009630000001|0.1282|-0.17204|4.0|5.3979|5.3979
12ad_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.297042846|0.0|-0.01083262|5.351858133|-0.073048351|2|0.046496301|0.0|-0.001148437|-0.0072527669999999|0.010723827|0.000906224|0.077659878|-0.136151085|-0.227404687|-0.478461478|1|0.817851296|0.832674224|0.1563642469999999|0.018207862|0.8846605|0.7767870459999999|0|-0.107772644|0.030769062|-58.34300549|94.12528108|0.239732231|-0.0365657189999999|-54.02363038|81.68309557|0.656407461|-41.30726219|96.81391944|-25.88878839|80.12771975|0.477102332|3041.082692|538.2749789|2474.175727|-18.32944602|0.343592539|243.2659577|39.44011905|0.028968808|-221.4751857|735.3783268|0.0|2.0|4.9|0.0|0.17|17.0|1.67|95.5|1.89|0.0|7.0|-4.18|33.0|-7.18|439.47|0.0|0.0|0.0|1.76|6.579999999999999e-05|0.0289|8.36e-05|0.0|0.000106|-0.05406|5733.0|4.5|216.26|588.2|0.27316|-1460.5468529999998|0.2532|-0.15638|17.0|7.7696|7.7696
2_a27|0.0|0|0|0|2|6.605297921|0|0|1.402655014|3.250529415|-0.0065894809999999|4.59511985|-0.0609613559999999|2|-0.196529806|1.267636369|0.009338889|0.11675125|0.017751479|0.00988756|-0.337316432|-0.21066171|-0.361571905|-0.475677812|2|0.639024713|0.796022385|0.137868605|0.027777778|0.8585302370000001|0.60904903|1|-0.081513931|0.019809599|-29.42169804|9.194894069|0.153130039|-0.029261411|-20.65736087|53.58106492|0.6684621829999999|-14.81116546|52.43208086|-14.73047548|39.39404027|0.4424192289999999|2210.487938|426.3224749|1270.627585|-7.415462877|0.331537817|166.89932209999998|22.03636323|0.022639983|-169.6109632|373.9912084|0.0|0.0|2.9|3.06|0.11|21.0|2.49|65.6|2.42|0.0|2.0|-3.19|24.0|-6.69|317.34|0.0|1.0|1.0|2.52|0.000644|204.0|0.0002009999999999|0.0|0.0004599999999999|-0.04933|4.1624|4.32|297.87|420.7|0.55857|-1043.665151|0.3217|-0.16769|13.0|7.8861|7.8861
1_a1 (SKF-104365)|0.0|0|0|0|1|7.535296702|1|1|0.626769342|2.196347317|-0.006055958|5.4161004020000005|-0.01959813|1|-0.091086986|0.0|0.000663414|-0.10236005|0.11172918|0.002250781|-0.221214316|-0.123703409|-0.300426726|-0.505981356|1|0.57031697|0.7926983559999999|-0.015406451|0.194988905|0.857919181|0.551667506|0|-0.081192283|0.0133681239999999|-31.45099608|6.658828587|0.186844249|-0.029524467|-17.369816|63.42504103|0.709744919|-14.547040099999998|46.32985169|-13.65596178|37.63415922|0.416807085|1997.193006|376.1092109|1551.362941|-6.316296726|0.290255081|134.2517831|19.24066156|0.018973797|-194.0267797|297.2783688|1.0|0.0|2.97|2.68|0.12|17.0|4.28|56.01|2.52|0.0|2.0|-3.8|21.0|-6.01|297.35|0.0|1.0|1.0|3.27|0.000159|0.0472|9.65e-05|0.0|0.000295|-0.03482|3.8901|3.45|318.72|358.09|0.70081|-1278.971649|0.2178|-0.16142|1.6|5.7959|5.7959
11a_a5|0.0|1|0|0|0|6.605297921|0|1|1.212363224|0.0|-0.002894726|4.59511985|0.052217882|2|-0.052944925|0.0|0.007993132|-0.1301505359999999|-0.02394636|0.007955512|-0.081506|0.003975818|0.006120569|-0.254944026|2|0.7505403709999999|0.73344478|-0.037220974|-0.0489811909999999|0.773417838|0.7410766209999999|0|-0.071517578|0.011860803|-46.13206353|61.32301293|0.10656566|-0.026223112|-36.51058972|14.47576249|0.740865275|-32.96141947|61.4470419|-18.73644762|54.60662289|0.466436596|2727.027899|638.3599998999999|1170.247903|-13.38721623|0.259134725|185.1520983|25.28995251|0.014482324|-344.1971057|835.912531|1.0|1.0|3.53|3.68|0.3|23.0|6.55|63.69|3.05|0.0|7.0|-7.25|32.0|-4.54|424.54|1.0|0.0|1.0|5.16|5.63e-08|2.39e-05|3.95e-07|0.0|5.019999999999999e-08|-0.03694|4.4033|4.83|281.57|578.8|0.6735|-1339.493223|0.1838|-0.16735|81.0|7.0915|7.0915
3d_a49|0.0|0|0|0|1|7.535296702|1|1|0.406515615|2.089548665|-0.003398408|5.4161004020000005|-0.3456333889999999|2|-0.087308534|1.775376197|-0.00918253|-0.068390038|0.017871379|-0.004253844|-0.149675594|-0.075636705|-0.129666234|-0.202380888|2|0.914407252|0.808676284|0.01450704|0.029549308|0.863438637|0.846953747|1|-0.094384452|0.009601398|-57.52001036|137.78978830000003|0.266928348|-0.036147237|-31.67236018|0.0|0.756622045|-33.32030276|65.59130031|-20.93944137|63.08192694|0.486368221|2809.9605100000003|424.6551631|1660.7054380000002|-12.12984007|0.243377955|140.9844521|27.67490257|0.018844179|-297.31302830000004|549.3593871|0.0|3.0|3.29|0.0|0.15|21.0|4.46|121.39|1.07|0.0|4.0|-5.19|28.0|-6.58|392.45|0.0|0.0|1.0|1.85|6.42e-06|0.00252|3.6200000000000006e-05|0.0|0.000278|-0.05766|5.1844|4.02|239.15|455.47|0.3523699999999999|-1594.380348|0.0931|-0.16147|2.34|5.6308|5.6308
12z_a30|0.0|0|0|0|0|7.412764017000001|2|2|0.604983642|0.0|-0.008819424|5.351858133|-0.026703371|2|0.034848862|0.0|0.003529389|0.018796341|-0.045463448|0.005111479|0.05890953|-0.12254489|-0.207153446|-0.39205163|1|0.8397577820000001|0.809127478|-0.02232319|-0.077335468|0.855880335|0.794193541|0|-0.107776943|0.030875938|-49.68145417|54.40462246|0.167079923|-0.034034824|-52.13870496|0.0|0.630839856|-34.55504699|95.20867045|-23.67231332|71.1566605|0.48740649|3112.622632|579.3226647000001|2435.831516|-16.464854199999998|0.3691601439999999|256.7627363|37.52507564|0.029109145|-182.00664430000003|792.3440337000001|0.0|1.0|4.86|0.0|0.21|17.0|2.63|100.11|2.2|0.0|7.0|-5.61|33.0|-6.39|458.54|0.0|0.0|0.0|2.52|2.47e-06|0.00113|9.94e-06|0.0|6.720000000000001e-05|-0.04679|4.8063|3.34|257.96|580.6|0.5513100000000001|-1804.51674|0.1441|-146.0|44.0|7.3615|7.3615
18b_a30|0.0|0|0|0|0|7.412764017000001|2|2|0.604987149|0.0|-0.006947027|5.351858133|0.0075638519999999|2|-0.039831247|0.0|0.003099827|0.016709918|-0.051413084|0.0036417359999999|-0.072825879|-0.049287858|-0.090115975|-0.45633339|1|0.80330079|0.822401103|0.022695194|-0.089945913|0.8839272779999999|0.760234689|0|-0.09536285|0.019880184|-52.09100293|77.65678625|0.130659636|-0.036237883|-41.72392601|0.0|0.759715688|-34.45606603|75.30642440000001|-23.96987622|65.24093056|0.424912258|2915.383182|575.0330633|3057.267112|-15.85509189|0.240284312|158.9382363|31.55111394|0.0184861069999999|-343.5825913|666.0036144999999|0.0|1.0|4.78|0.0|0.13|17.0|2.49|105.44|2.17|0.0|5.0|-5.49|31.0|-6.33|423.49|0.0|0.0|0.0|2.42|3.23e-06|0.00137|1.57e-05|0.0|8.47e-05|-0.06142|3.5256|3.64|351.66|563.55|0.67715|-1667.788575|0.3576|-0.14385|25.0|7.6003|7.6003
4j_a46|0.0|0|0|0|1|7.825245291|1|1|1.134637093|2.194310043|-0.002284836|5.587248657999999|-0.012405467|1|-0.0529855709999999|0.0|0.011968098|-0.1051618459999999|-0.176133068|0.011684396|-0.078783783|-0.0589746909999999|-0.087688953|-0.226712003|1|0.72796254|0.7298040140000001|-0.061823242|-0.258222236|0.763724435|0.728293097|0|-0.074417476|0.01492164|-34.99059698|70.56141095|0.0501066629999999|-0.024805825|-25.95898597|71.98911503|0.776932317|-20.66606288|50.26191521|-14.65075732|43.80358011|0.402450715|2260.870095|561.0237355|2563.282153|-8.652995323999999|0.223067683|131.7477027|18.85718615|0.0106831269999999|-327.122208|642.1335502000001|1.0|0.0|4.0|3.9|0.39|17.0|5.33|39.94|3.28|0.0|4.0|-5.38|27.0|-5.09|361.48|0.0|1.0|1.0|4.5|4.16e-06|0.0015|4.86e-06|0.0|7.33e-06|-0.01684|5.3949|4.93|229.82|572.31|0.37853|-1131.761156|0.1418|-0.18387|805.0|6.0942|6.0942
14b_a25|0.0|0|0|0|1|6.842683282|0|0|1.420015222|1.616664856|-0.004720915|4.727387819|-0.0166120069999999|2|0.001683506|1.929508048|0.004725325|-0.012989126|0.0009956189999999|0.004892038|0.0028569959999999|-0.043923908|-0.074541111|-0.3691494039999999|2|0.6524261960000001|0.7723870909999999|-0.085205646|0.001715854|0.8333962429999999|0.632638761|1|-0.084160084|0.016003559|-52.75064158|112.49583529999998|0.140371985|-0.032728922|-40.37825712|57.85340824|0.772789587|-36.53830946|69.2012501|-22.67004596|63.83568179|0.490638154|3038.600508|595.4307570000001|2118.281186|-15.70265555|0.227210413|157.3797801|29.33534086|0.015746299|-377.9013888|760.3735147000001|1.0|1.0|3.51|3.21|0.07|27.0|4.79|96.49|1.8|0.0|6.0|-5.6|34.0|-6.26|444.49|0.0|0.0|1.0|3.63|2.49e-06|0.0011099999999999|5.86e-06|0.0|9.93e-08|-0.0584|5.4239|5.61|228.59|603.27|0.34735|-1444.266358|0.0006|-0.16309|22.0|7.6576|7.6576
38_a18|0.0|0|0|0|0|7.03438793|2|2|1.251175383|0.0|-0.00575311|4.844187086|-0.009006798|1|-0.066676644|0.0|0.000520558|-0.020056674|-0.003893067|0.001602741|-0.0993372269999999|-0.074661643|-0.11123356|-0.498932552|0|0.745084567|0.719168079|-0.03302891|-0.007310849|0.751875124|0.7400818459999999|0|-0.082256123|0.00838904|-61.25359673|100.7046282|0.1689295469999999|-0.0322355079999999|-52.08807522|74.46052717|0.880927895|-48.74349112|71.15832778|-25.65190078|67.92930461|0.4666657999999999|3162.36475|661.3370874|1855.157022|-20.41289434|0.119072105|94.75345803|29.11918324|0.007165119|-606.2584549|1228.492038|1.0|3.0|4.53|0.0|0.34|18.0|4.13|85.29|3.7|0.0|10.0|-6.98|38.0|-5.55|508.65|0.0|0.0|1.0|3.64|1.05e-07|5.36e-05|7.85e-07|0.0|2.38e-08|-0.0483699999999999|3.2241|8.95|384.55|734.93|0.69235|-1611.133158|0.5147|-0.13229|91.0|7041.0|7041.0
17g_a50|0.0|0|1|1|2|7.934155233999999|2|2|1.320916184|4.377239517|-0.002050512|5.82008293|0.052557574|2|-0.05611228|2.236579664|0.012079|-0.022378911|-0.1155555559999999|0.01245647|-0.090386911|-0.200725906|-0.323333765|-0.213708251|1|0.754575205|0.738521694|-0.10642733|-0.2126789369999999|0.7787714459999999|0.7276268779999999|1|-0.0706879109999999|0.014550016|-32.14758511|10.60268439|0.079336825|-0.025918901|-31.48270383|85.51402581|0.749948388|-21.45417373|56.28102287|-17.29736764|41.85775712|0.467997084|2821.3922|614.4183967|1975.996014|-11.54365807|0.250051612|166.8756987|23.06474408|0.013645282|-333.6136209|829.3813984|1.0|0.0|4.04|3.66|0.35|20.0|4.37|51.77|2.71|0.0|6.0|-4.46|32.0|-6.28|424.54|0.0|1.0|0.0|3.63|3.4899999999999995e-05|0.0148|1.39e-05|0.0|4.6500000000000005e-05|-0.0323|4.0458|3.22|306.45|559.45|0.6623600000000001|-1335.631756|0.1795|-0.16699|246.0|6.6091|6.6091
12d_a31|0.0|1|0|0|0|7.765993078999999|1|1|0.61013528|0.0|-0.012448252|5.733341277|-0.043220149|0|-0.042401695|0.0|-0.002456634|-0.085780934|-0.032270224|0.000127275|-0.067477864|-0.134504227|-0.214049412|-0.550805937|0|0.8066174070000001|0.8343242820000001|-0.00658148|-0.057226679|0.873955169|0.771222772|0|-0.11498416|0.0296918329999999|-66.58534562|157.30671669999998|0.294550252|-0.032542687|-57.85220856|557.514503|0.6383648510000001|-47.23018217|99.79879739|-23.08311261|87.64629597|0.389382761|2653.867767|500.3881827|2434.226776|-16.37326657|0.361635149|256.5143096|36.15974873|0.02571268|-196.2893506|647.1500428999999|1.0|2.0|3.76|3.9|0.38|16.0|4.09|117.37|1.31|0.0|9.0|-5.61|29.0|-6.36|412.51|0.0|0.0|1.0|3.76|2.48e-06|0.0010199999999999|4.06e-05|0.0|9.69e-06|-0.03128|3.8477|5.0|322.23|626.33|0.7006600000000001|-1657.1792779999998|0.2566|-0.15968|0.51|6.2924|6.2924
1n_a5|0.0|1|0|0|0|6.605297921|0|0|1.427557749|0.0|-0.007315978|4.59511985|-0.0533837329999999|2|0.002508727|0.0|0.004367323|-0.150600424|-0.047910067|0.004754079|0.004115733|-0.00966135|-0.015850084|-0.393928416|2|0.6805709409999999|0.77828693|-0.013686011|-0.087019366|0.8402078140000001|0.656280207|0|-0.081950989|0.023129277|-47.1725036|63.58796786|0.214789986|-0.030493391|-27.00168194|55.29041202|0.627751746|-27.07741706|63.57058627|-17.50346525|60.44890447|0.483868192|2437.279452|450.71720610000006|889.4388375|-10.04713747|0.372248254|213.67365440000003|27.88278228|0.028797525|-146.6611704|467.1194103|1.0|1.0|2.88|2.67|0.05|23.0|3.99|80.76|1.72|0.0|5.0|-4.27|27.0|-6.41|356.38|0.0|0.0|1.0|3.14|5.41e-05|0.0193|6.56e-05|0.0|3.01e-06|-0.06186|4.3838|4.19|282.82|481.06|0.44786|-1179.018429|0.3789|-0.17092|27.0|7.5686|7.5686
11d_a31|0.0|1|0|0|0|7.765993078999999|1|1|0.610136352|0.0|-0.017317263|5.733341277|-0.116385886|0|0.016799834|0.0|-0.009496378|-0.092360393|-0.078235092|-0.006496772|0.026806221|-0.096447723|-0.153894316|-0.574318121|0|0.819298311|0.822077662|-0.057505249|-0.13169885|0.868115289|0.78396996|0|-0.134048091|0.034417775|-82.05480081|296.2476128|0.414787184|-0.040797245|-50.24081482|91.25756269|0.6817705409999999|-50.23449218|98.8237718|-24.97634343|103.1255906|0.4816588089999999|2532.447962|358.2711594|2039.207676|-15.29068277|0.318229459|194.8221811|36.63453013|0.027374162|-222.5622569|505.4234462|1.0|2.0|3.6|2.83|0.32|16.0|4.03|125.57|1.26|0.0|7.0|-5.48|27.0|-6.4|385.44|0.0|0.0|1.0|3.34|3.33e-06|0.00128|6.26e-05|0.0|0.000225|-0.03404|3.8009|4.87|326.2|551.86|703.0|-1598.4848980000002|0.2642|-0.15822|0.03|7.5229|7.5229
5_a27|0.0|0|0|0|2|6.823286122000001|0|0|1.4026035369999998|3.2927747860000003|-0.0063562359999999|4.727387819|-0.068518519|2|-0.149034787|1.271687295|0.00991794|-0.125237927|-0.013448351|0.010329671|-0.250776983|-0.2030237389999999|-0.341622797|-0.4982037479999999|2|0.639413469|0.760083119|0.180356685|-0.020087122|0.8149212259999999|0.614205449|1|-0.085078576|0.01695771|-29.50048722|10.48961936|0.146821224|-0.030385206|-23.6277072|56.35994804|0.741481472|-15.54640123|53.51978325|-16.01263727|38.43699603|0.439066197|2273.906133|449.6149323|1254.531539|-8.438466859|0.258518528|136.2361487|21.59546513|0.016479312|-254.5156507|424.8821143|0.0|0.0|3.07|3.11|0.16|21.0|2.8|65.6|2.66|0.0|2.0|-3.61|25.0|-6.49|331.37|0.0|1.0|1.0|2.82|0.000248|0.0821|9.78e-05|0.0|0.0002|-0.04554|4.0989|4.9|302.48|463.87|0.64548|-1082.967639|0.2448|-0.16952|3.0|8.5229|8.5229
9g_a24|0.0|1|0|0|1|7.273092596000001|0|0|1.427608366|1.7647373919999998|-0.00106361|5.283203728999999|0.001126633|2|-0.162313932|0.0|0.0144065739999999|0.070915465|-0.02471184|0.013119312|-0.292600863|-0.0273623029999999|-0.049325609|-0.079421802|2|0.683676657|0.7931626959999999|0.13372961|-0.045107345|0.859302479|0.657503038|0|-0.065668047|0.01876163|-32.080056199999994|174.88817269999998|0.132863247|-0.021297745|-16.07665151|0.0|0.4819264479999999|-15.87288497|49.25777584|-10.53790724|41.36311977|0.427531635|2123.257348|429.0504306|1196.910121|-5.214049137|0.518073552|256.3375151|21.8662148|0.033884884|17.88521849|341.3207334|1.0|1.0|2.8|1.78|0.06|22.0|2.93|72.28|0.64|0.0|3.0|-2.49|23.0|-7.17|302.33|0.0|1.0|0.0|1.93|0.00323|977.0|0.0008179999999999|0.0|0.000113|-0.03585|5.2521|0.75|236.07|400.47|0.4227399999999999|-984.447764|0.1023|-0.17806|68.0|7.1675|7.1675
47t_a18|0.0|0|0|0|0|7.03438793|1|1|1.25117758|0.0|-0.0128248239999999|4.844187086|-0.161517185|0|0.018018036|0.0|-0.006573438|-0.011641394|-0.04785474|-0.004985656|0.027313444|-0.068787175|-0.104274108|-0.600890268|0|0.704602886|0.750103977|0.005590928|-0.074774521|0.796935152|0.688453085|0|-0.103295568|0.014067024|-79.78154029|280.622476|0.32796681|-0.040580402|-46.27207168|78.43695402|0.804531523|-53.39751484|80.00407742|-27.16032544|89.19655162|0.49779009|2872.533415|449.789539|1326.524873|-18.17831387|0.195468477|130.8263901|33.75918118|0.016238994|-407.6438346000001|747.6927426|0.0|3.0|3.86|0.0|0.15|18.0|2.93|110.56|1.64|0.0|7.0|-5.58|33.0|-6.46|441.48|0.0|0.0|0.0|2.15|2.65e-06|0.00117|1.7100000000000002e-05|0.0|1.36e-05|-0.06822|3.1164|9.4|397.84|601.36|0.6895100000000001|-1470.528808|0.5502|-0.12692|782.0|6.1068|6.1068
19c_a38|0.0|1|0|0|0|7.412764017000001|2|2|1.297043851|0.0|-0.008177185|5.351858133|-0.04575843|2|0.02192428|0.0|-0.004442319|-0.0725602509999999|-0.0431896509999999|-0.002443797|0.04814981|-0.09493054|-0.20848518|-0.434836855|1|0.7163622890000001|0.846765471|0.073931688|-0.071918235|0.908721232|0.6885713729999999|0|-0.108301657|0.024315945|-57.79749770000001|139.1570837|0.240808376|-0.038224114|-42.92996714|4.848162625|0.7187071909999999|-36.38913762|82.74311399|-24.06579196|73.10674676|0.477803802|2967.98627|477.9848537|2660.812979|-15.15175311|0.281292809|177.10114030000005|33.48483537|0.023120664|-275.39483110000003|640.025745|0.0|3.0|4.84|3.0|0.13|17.0|2.42|105.02|1.76|0.0|5.0|-4.35|32.0|-7.13|426.45|0.0|0.0|0.0|2.57|4.46e-05|19.0|7.55e-05|0.0|5.14e-05|-0.05691|5.8832|3.23|210.74|517.28|0.2597|-1424.1880119999998|0.1417|-0.15612|9.0|8.0348|8.0348
27a_a34|-3.727789|0|0|0|1|7.412764017000001|1|1|0.300206665|1.963136117|-0.012620846|5.351858133|-0.456594848|1|-0.082271189|0.0|-0.012495918|-0.026428049|-0.008138446|-0.005234221|-0.13716603|-0.158932197|-0.264978526|-0.53047808|1|0.8186389829999999|0.779284547|-0.07177581|-0.012251785|0.832753533|0.749941528|0|-0.123191967|0.026573385|-74.78290605|176.4623026|0.3990357329999999|-0.043345322|-60.54917431|22.69787432|0.764921711|-52.42823715|100.7752505|-30.38821209|93.41277507|0.436895447|3394.470264|421.319507|2252.433058|-21.30433911|0.235078289|164.80691819999998|39.72721867|0.020552444|-371.4586403|718.5861133999999|1.0|2.0|3.66|2.58|0.13|23.0|3.97|129.74|1.06|0.0|6.0|-4.96|33.0|-7.29|463.51|0.0|0.0|0.0|2.44|1.09e-05|0.00504|3.43e-05|0.0|1.13e-05|-0.03924|5.0012|7.38|247.91|598.18|0.40378|-1861.468024|0.0203|-0.16691|0.24|6.6198|6.6198
17_a12|0.0|0|0|0|0|6.823286122000001|1|1|0.610029543|0.0|-0.00864055|4.727387819|-0.058347964|3|-0.210594127|0.0|-0.002523977|-0.072956553|-0.070249784|-0.000651751|-0.3748198379999999|-0.113649923|-0.202276514|-0.559137213|2|0.918713011|0.8198617429999999|-0.043392747|-0.11976662|0.87653892|0.859088647|0|-0.096209886|0.011226177|-36.25249721|69.36398419|0.141880635|-0.035198739|-26.12444199|0.0|0.786701219|-18.89085387|57.97616997|-18.34174978|42.10235809|0.466056241|2246.161353|447.1583691000001|1470.257187|-9.557722681|0.213298781|111.1480977|23.31475957|0.015049295|-298.7949107|431.5987143|1.0|1.0|4.13|2.97|0.17|17.0|2.56|78.41|2.47|0.0|3.0|-4.51|24.0|-6.07|333.41|0.0|1.0|1.0|3.14|3.1e-05|0.0103|5.7100000000000006e-05|0.0|2.32e-05|-0.06322|4.4014|2.87|281.69|419.49|0.39539|-1366.638303|148.0|-0.15459|16.0|7.7959|7.7959
12ao_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.297043885|0.0|-0.007081548|5.351858133|-0.065314765|2|0.0895536619999999|0.0|0.002782748|-0.113963585|-0.033032344|0.003724542|0.1523047569999999|-0.095253274|-0.1619981409999999|-0.435820128|1|0.90500247|0.82626942|0.040831815|-0.05785124|0.8800240009999999|0.856135378|0|-0.1019516769999999|0.017784426|-51.52001456|85.17634667|0.167417241|-0.03775988|-44.63177966|0.0|0.7820981779999999|-34.08795068|78.51108393|-24.98362913|63.28698809|0.462968912|2794.663089|550.8740683|2298.760179|-16.53028876|0.217901822|144.1736112|31.9443643|0.016708791|-373.2975961|698.847203|0.0|2.0|4.87|0.0|0.12|17.0|2.42|69.2|2.38|0.0|6.0|-4.58|31.0|-6.34|407.47|0.0|1.0|0.0|2.37|2.6e-05|0.0106|2.82e-05|0.0|3.94e-05|-0.05455|4.6597|3.83|266.08|548.59|0.4962|-1310.077853|0.0033|-0.14207|0.03|7.5229|7.5229
18_a31|0.0|1|0|0|0|7.401841579|0|0|0.610137226|0.0|-0.013634202|5.351858133|-0.138136629|0|-0.051184519|0.0|-0.009923585|-0.001973566|-0.096301845|-0.007811355|-0.084218532|-0.065041042|-0.107017926|-0.604728055|0|0.868704545|0.8595579409999999|0.022160691|-0.1647054359999999|0.904870098|0.838968212|0|-0.129469649|0.014467496|-69.19879619|238.9516432|0.27411287|-0.040279446|-44.60622732|0.0|0.7774768320000001|-40.61741697|85.81723707|-23.64270989|77.69074057|0.4492048839999999|2241.561812|426.0718665|1935.374782|-13.87749294|0.222523168|130.6137795|30.40953623|0.01673486|-325.73954460000004|477.1857166|1.0|3.0|3.41|2.85|0.28|16.0|3.48|119.14|0.75|0.0|7.0|-4.62|25.0|-6.72|356.44|0.0|0.0|1.0|2.89|2.42e-05|0.00862|0.000241|0.0|0.000104|-0.03702|5.0092|4.81|247.51|541.33|0.51842|-1465.300904|0.2457|-0.16212|0.13|6.8861|6.8861
