molecula|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|SaaaC|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|PBF|FPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
13b_a30|0|0.0|0.0|0|7.412764017000001|2|0.112353041|-0.011016128|-0.118776867|2|-0.035340334|0.0|10.31162842|-0.0463169629999999|1|1|-0.002215642|-0.062905093|0.006103754|-0.564815317|1|0.836520136|0.892104517|0.802578397|0|0.694101802|-0.109962789|0.3529073379999999|0.018555474|385.2420923|0.305898198|206.54056530000005|-0.042850934|-51.76819834|105.341977|0.800290866|-50.13056864|88.26741491|86.77473353|3002.926824|468.6532296|-1533.432289|2319.48655|-19.53516918|16.1428924|0.8334321|6627.406474|134.8423681|-1035.363967|36.15271139|0.017174033|-405.5090587|1916.093704|0.0|0.0|4.76|0.0|0.13|17.0|-6.19|3.04|1.72|0.0|135.37|0.0|1.0|-5.01|32.0|5.0|441.51|0.0|0.0|1.91|9.68e-06|5e-05|0.0221|2.74|0.0|6.520000000000001e-07|0.000288|-0.05434|5.0501|4.54|3.5056|-1744.446479|721.48|1210.94|353.68|0.2783|0.32563|0.6862699999999999|3.8495|-0.20313|0.0455651|-1744.281763|26.0|7.5901
12d_a31|0|3.441384322|0.0|0|7.765993078999999|1|0.039097757|-0.012448252|-0.043220149|0|-0.042401695|0.0|10.31169788|-0.032270224|2|2|0.000127275|-0.067477864|-0.214049412|-0.550805937|0|0.8343242820000001|0.873955169|0.771222772|0|0.7054497479999999|-0.0938723509999999|0.3996192999999999|0.0296918329999999|157.30671669999998|0.294550252|208.9297871|-0.032542687|-57.85220856|557.514503|0.6383648510000001|-47.23018217|99.79879739|87.64629597|2653.867767|500.3881827|-1223.404968|2434.226776|-16.37326657|15.46841054|0.63768714|5753.290126|256.5143096|-867.7831284|36.15974873|0.02571268|-196.2893506|1916.466682|1.0|1.0|3.76|3.9|0.38|16.0|-7.63|6.04|4.09|0.0|112.97|0.0|1.0|-5.61|29.0|5.0|412.51|0.0|1.0|3.76|2.48e-06|4.06e-05|0.0167|3.46|0.0|2.3500000000000002e-08|9.69e-06|-0.03128|3.8477|5.0|3.8477|-1657.428467|730.86|1201.63|322.23|0.2566|0.7006600000000001|0.7006600000000001|2.4186|-0.19096|0.04338158|-1657.245177|0.51|6.2924
16h_a32|1|3.340888605|0.0|0|7.765993078999999|0|0.217139852|-0.015656019|-0.098975084|0|-0.069213021|2.075726759|10.31100268|-0.022634676|3|3|-0.002310082|-0.1234671109999999|-0.219947482|-0.71364354|0|0.832040698|0.881181048|0.7619492790000001|1|0.7991915079999999|-0.081151869|0.44308098|0.02096013|70.02855767|0.200808492|127.5843068|-0.038765425|-49.03221545|35.90298920000001|0.7359051059999999|-32.75886858|90.15529448|64.87717961|2709.44587|507.7688359|-1157.597535|3282.554439|-15.6485794|12.42028916|0.850995852|6151.056721|167.7935207|-735.4832318|33.46862873|0.020432929|-299.7661014|1573.02555|1.0|1.0|3.61|3.45|0.26|19.0|-7.0|5.86|4.6|0.0|111.95|1.0|1.0|-6.48|28.0|5.0|413.52|0.0|1.0|3.74|3.28e-07|1.7800000000000002e-05|0.0073599999999999|3.66|0.0|9.89e-08|4.09e-05|-0.05028|3.6182|4.54|3.6182|-1955.970762|679.82|1130.4|342.67|0.2914|0.70219|0.70219|3516.0|-0.2|0.02818755|-1955.832545|9.0|8.0655
12bg_a36|0|3.434779148|0.0|0|7.412764017000001|2|-0.040957653|-0.0076819|-0.044573523|2|0.057879142|0.0|10.95885259|-0.0206090089999999|1|1|-0.00097037|0.097928606|-0.1716508239999999|-0.4459167329999999|1|0.836170906|0.892249657|0.771220556|0|0.840610352|-0.075439837|0.543472602|0.019606406|107.3347739|0.159389648|109.3374477|-0.036959207|-48.31008346|14.85588272|0.747867728|-35.49918495|83.78068847|65.19942617|2925.402039|576.6383913|-1267.656166|2915.548359|-17.39163005|14.04434294|0.860310096|6753.439903|172.9566471|-869.5815023|33.900544700000005|0.01946912|-340.0625449|1695.0272350000002|1.0|0.0|4.75|0.0|0.14|17.0|-7.76|3.99|3.19|0.0|133.77|0.0|1.0|-5.08|31.0|4.0|450.32|1.0|1.0|2.82|8.27e-06|6.55e-06|0.00295|3.93|0.0|1.74e-08|7.83e-06|-0.0542299999999999|3.8944|4.42|3.8944|-2152.104584|703.94|1186.75|318.36|0.4409|0.69395|0.69395|6.6844|-0.21166|0.03334656|-2151.975577|15.0|7.8239
12j_a36|0|3.502198129|0.0|0|7.412764017000001|2|-0.084183025|-0.007086381|-0.0446165029999999|2|0.091496219|0.0|10.33556498|-0.051080247|1|1|0.003710345|0.161289379|-0.133106642|-0.436310965|1|0.820041835|0.87043328|0.855081905|0|0.852586292|-0.069970795|0.362692602|0.018160631|26.39145693|0.147413708|97.35760604|-0.037113558|-46.00836307|2.098786266|0.7758129420000001|-30.5197407|80.59149538|58.20533756|2881.20453|563.0803357000001|-1323.6049039999998|2536.987511|-16.18812775|13.78874575|0.8425708820000001|6352.018345|148.06163930000002|-874.1588982999999|31.59421634|0.016546717|-364.314663|1706.0876829999995|1.0|1.0|4.86|0.0|0.17|17.0|-7.05|3.33|2.61|0.0|135.47|0.0|1.0|-4.85|31.0|4.0|427.52|0.0|0.0|2.33|1.4300000000000002e-05|3.09e-05|0.0132|3.19|0.0|8.95e-08|3.83e-05|-0.05098|5.2072|3.37|3.7807|-1670.420129|694.28|1198.96|327.94|0.4981|0.37116|0.69967|6.4451|-0.20593|0.02793415|-1670.245584|0.01|8.0
12f_a31|0|3.4780522210000004|0.0|0|7.765993078999999|1|0.034876922|-0.011835152|-0.033056721|0|0.043286807|0.0|10.31169747|-0.0164221939999999|2|2|0.000889251|0.068054139|-0.205011573|-0.551471017|0|0.8167107029999999|0.8530975000000001|0.7730604259999999|0|0.700992225|-0.097676974|0.262896936|0.027617942|159.84734269999998|0.299007775|208.6022728|-0.0337826789999999|-57.54866283|569.7325277000001|0.686882955|-47.54067074|97.53070764|87.41178754|2710.311963|489.0460499|-1319.832035|1805.921786|-16.44247509|19.05849748|0.932987917|5845.744358|218.4455813|-920.7786053|34.31214739|0.021559868|-260.7571603|1921.480254|1.0|1.0|3.86|3.78|0.41|16.0|-8.02|6.43|4.48|0.0|117.78|0.0|1.0|-5.98|30.0|5.0|426.53|0.0|1.0|4.01|1.05e-06|2.37e-05|0.0101|3.82|0.0|9.53e-09|4.06e-06|-0.03317|3.8305|5.39|3.8305|-1696.741889|755.33|1258.6|323.68|0.2664|0.7006600000000001|0.7006600000000001|1.8803|-0.19211|0.04363832|-1696.53373|0.13|6.8861
35_a18|0|0.0|0.0|0|7.03438793|2|0.068150325|-0.00622005|-0.020425504|1|-0.069149293|0.0|10.94702087|-0.0098863069999999|0|0|0.00113101|-0.104482176|-0.117857059|-0.5009599889999999|0|0.737094825|0.774007861|0.7277482059999999|0|0.800765945|-0.081822342|0.3888901179999999|0.008853796|118.7214377|0.199234055|146.8343246|-0.033440195|-45.74482543|74.92670772|0.874573807|-44.44264921|67.9315105|66.82777970000001|3038.429834|590.1597827|-1675.875389|1761.858479|-18.16338657|17.18442554|0.87101708|6995.248058|92.43836482|-1235.110287|28.17969862|0.007954001|-552.1173777|1916.219506|0.0|1.0|4.3|0.0|0.3|18.0|-9.55|4.13|3.35|1.0|151.05|0.0|1.0|-6.06|36.0|3.0|480.6|0.0|1.0|3.07|8.629999999999999e-07|2.96e-06|0.0014199999999999|4.55|0.0|2.81e-10|1.35e-07|-0.04879|3.2146|8.09|3.2146|-1532.976969|796.47|1400.62|385.69|0.4981|0.69279|0.69279|2.0432|-0.18079|0.02600607|-1532.627182|24.0|7.6198
14e_a23|1|0.0|-4.45581912|2|7.423568444|0|0.059967018|-0.008865361|-0.272389934|2|0.023369734|0.650989437|10.3132176|-0.009871698|2|2|0.001951778|0.072830644|-0.226146643|-0.5232404310000001|2|0.791790895|0.8510270329999999|0.5415996160000001|1|0.925392058|-0.073376247|0.267882223|0.018022127|48.244071000000005|0.074607942|51.92870134|-0.03935934|-43.33511299|0.5612316039999999|0.796525872|-35.54678231|74.75779594|63.61519626|3255.313968|644.0923882999999|-1369.74655|2428.874279|-19.06744972|15.89643482|0.981902808|7663.17288|141.6222839|-953.3724859|34.39302091|0.017954325|-412.7765217|1719.6510460000002|1.0|1.0|3.54|3.62|0.09|26.0|-8.23|4.42|6.19|1.0|125.29|0.0|1.0|-6.38|34.0|7.0|479.48|0.0|0.0|4.5|4.1200000000000004e-07|1.61e-06|0.000773|4.46|0.0|5.94e-09|2.85e-06|-0.08122|3.7033|4.2|3.7033|-1966.943431|706.39|1209.58|334.8|0.3178|0.63922|0.63922|3.7696|-0.2342199999999999|0.02250947|-1966.785007|3.0|8.5214
IN1233_a59|0|3.463603867|0.0|0|6.842683282|0|0.1160337319999999|-0.008841844|-0.12050413|2|0.163548857|1.983673343|10.93301779|-0.054458882|1|1|-0.004071701|0.268927191|0.003282792|-0.597167441|2|0.74801464|0.80310139|0.778639593|1|0.7613246490000001|-0.092761756|0.356444983|0.010831674|318.5587088|0.238675351|158.8351574|-0.035929742|-42.16752524|83.1557517|0.810795898|-41.08157616|72.32484741|68.94000009|2809.840422|506.6510632|-1267.269673|1822.396842|-15.91227368|15.51626497|0.936631949|6206.818668|125.91272279999998|-843.3505049|29.49046561|0.0134658889999999|-413.6607749|1562.994677|1.0|1.0|3.48|2.76|0.08|27.0|-10.0|5.54|4.69|0.0|125.07|0.0|0.0|-5.59|32.0|4.0|419.48|0.0|1.0|3.78|2.54e-06|6.91e-06|0.0029|3.85|0.0|9.93e-11|4.17e-08|-0.05605|5.2194|5.35|3.5355|-1352.326849|703.47|1204.16|350.69|0.2623|0.51285|0.6953699999999999|5.4004|-0.20289|0.02473496|-1352.135303|34.0|7.4685
3b_a32|1|3.3653429710000005|0.0|0|7.758333467000001|0|0.046791596|-0.007388108|-0.064476472|0|-0.0411430079999999|2.21541916|10.31100281|0.10614163|3|3|0.00020567|-0.078754696|-0.151445075|-0.536470812|0|0.800396027|0.866250192|0.7725667079999999|1|0.8407393809999999|-0.073068133|0.2719741|0.014636992|74.63320519|0.159260619|78.12568166|-0.033451833|-24.14971513|0.0|0.764128338|-17.58323784|56.82775081|43.023961|2092.213643|412.4267349|-541.5259561|1084.520517|-8.049905042|10.69254007|0.854431185|4448.251276|115.707414|-265.6468664|21.47528975|0.0154889019999999|-259.1375886|708.6845618|1.0|1.0|3.11|2.57|0.13|19.0|-6.5|6.25|4.43|0.0|88.24|0.0|1.0|-5.73|21.0|3.0|312.41|0.0|1.0|3.68|1.86e-06|2.23e-05|0.00697|3.71|0.0|3.19e-07|9.97e-05|-0.05396|3.5545|2.45|3.5545|-1594.095192|524.46|857.0|348.81|0.2905|0.70257|0.70257|3.5719|-0.20137|0.02589511|-1594.049677|6.0|8.2366
11c_a5|0|2.930680267|0.0|0|6.605297921|0|-0.2117133739999999|-0.004590583|-0.050049777|2|-0.0859098|0.0|10.94877953|-0.023856811|1|1|0.005383056|-0.138950411|-0.018887528|-0.269653478|2|0.8020105409999999|0.86113162|0.658307423|0|0.80472351|-0.078909483|0.389427402|0.01785211|31.61751609|0.19527649|118.7750305|-0.0322785379999999|-32.31269264|4.089828494|0.707039635|-29.19305715|66.02857181|58.854300300000006|2497.685314|489.4652669|-903.1229552|926.234805|-11.94164728|16.09582374|0.811648325|5202.741647999999|178.1902995|-549.3157749|27.76804404|0.021214793|-251.8596984|1277.330026|1.0|1.0|2.96|2.14|0.09|23.0|-8.47|4.79|4.17|0.0|106.79|0.0|1.0|-4.13|28.0|5.0|370.4|0.0|1.0|3.0|7.38e-05|7.950000000000001e-05|0.0294|2.78|0.0|3.4000000000000003e-09|1.26e-06|-0.04315|4.5035|4.53|4.2087|-1218.454079|636.14|1071.71|294.59|0.5327|0.60118|0.6267699999999999|2.5278|-0.21448|0.03798847|-1218.336116|25.0|7.6021
12n_a30|0|0.0|0.0|0|7.412764017000001|2|0.0304762079999999|-0.007311044|-0.064217094|2|-0.1144447669999999|0.0|10.31162898|-0.087019298|1|1|0.002064369|-0.254279374|-0.120380857|-0.464204099|1|0.815003426|0.870930234|0.64876559|0|0.7781502140000001|-0.083120674|0.390449649|0.017064818|85.87072848|0.221849786|140.0890685|-0.038674741|-41.97990569|0.0|0.799403208|-33.14358793|76.16725916|63.2630417|2848.910641|491.3700419|-1196.654368|2349.172094|-15.42118984|13.93957316|0.887350282|6353.890039|126.6686716|-755.6383024|30.54968688|0.0153398069999999|-378.1217671|1496.934657|1.0|0.0|4.66|0.0|0.14|17.0|-6.9|4.25|3.18|0.0|127.24|0.0|1.0|-5.39|30.0|5.0|416.47|0.0|0.0|2.92|4.12e-06|9.71e-06|0.00405|3.97|0.0|1.26e-07|5.260000000000001e-05|-0.05076|5.1999|4.07|3.4859|-1674.978015|669.57|1131.65|355.67|0.1826|0.27009|0.6854|5.3143|-0.19876|0.0334036|-1674.83759|0.01|7983.0
14g_a23|1|0.0|-4.794439428|2|7.423568444|0|0.180361525|-0.014609495|-0.301504331|2|0.058422864|0.653317181|10.3132174|-0.030586527|2|2|-0.0004039459999999|0.179219801|-0.2952674819999999|-0.648987099|2|0.796412133|0.854683662|0.575188253|1|0.907334473|-0.072819606|0.297855753|0.018341721|95.64648102|0.092665527|65.94601775|-0.041536002|-48.76552945|1.5679977319999998|0.780315815|-36.87984398|83.15907597|64.87554405|3400.464046|645.7104105000001|-1507.527516|2531.8503170000004|-21.03611074|16.32997765|0.8582074559999999|8005.353973|156.3396622|-1072.841648|37.88128151|0.020564836|-398.9771038|1931.945357|1.0|1.0|3.61|3.79|0.09|26.0|-7.95|3.97|6.18|1.0|126.97|0.0|1.0|-6.89|35.0|8.0|495.48|0.0|0.0|4.35|1.29e-07|1e-06|0.0004969999999999|4.76|0.0|1.12e-08|5.57e-06|-0.08011|3.7042|5.17|3.7042|-2042.161409|730.13|1233.48|334.71|0.3478|0.56658|0.56658|7.2913|-0.23201|0.0221162|-2042.000034|0.01|8.0
4g_a49|0|0.0|0.0|2|8.228176896|2|-0.087219006|-0.003686314|-0.008414823|4|-0.085731041|3.4246879480000003|10.92777048|0.08591712|2|2|0.007845545|-0.146265064|-0.066023903|-0.311927917|4|0.7559263270000001|0.81242269|0.626581708|2|0.8601878270000001|-0.061465364|0.736530693|0.018944337|151.0705543|0.139812173|139.3194688|-0.0250032489999999|-66.20622488|74.95505057|0.6273572239999999|-61.03291321|90.11923831|80.12633309|4706.348867000001|857.1564845|-1993.210915|4747.967275999999|-24.82733433|18.19125978|0.958286615|11516.07629|371.3295653|-1986.186746|39.71443299|0.023762615|-253.8168226|3177.154639|0.0|0.0|4.83|4.36|0.1|42.0|-13.67|6.09|7.56|0.0|198.32|0.0|0.0|-7.47|51.0|7.0|663.73|0.0|0.0|5.23|3.3700000000000004e-08|3.72e-08|2.47e-05|5.28|0.0|2.13e-14|1.4199999999999998e-11|-0.06458|4.3116|6.35|3.6269|-2147.66293|985.89|1766.47|341.84|0.1389|0.33449|0.69238|3.4099|-0.21545|0.05838924|-2147.295787|106.0|6.9747
12_a1|0|3.3894574360000003|0.0|0|7.423568444|1|-0.0455890429999999|-0.011221829|-0.02164054|1|0.076867966|0.0|10.94945122|-0.051772288|1|1|-0.001416381|0.127560614|-0.173618873|-0.487073772|1|0.749817035|0.817998205|0.7534284040000001|0|0.765121385|-0.0964711209999999|0.210514881|0.033770552|133.6600817|0.234878615|136.3310784|-0.039894864|-35.28166588|477.1158679|0.724666653|-32.50125347|74.99749378|75.59644237|2592.245875|444.1009824|-972.562841|1825.150911|-13.44063462|14.34104294|0.867391557|5468.378562|159.81230209999998|-564.5066541|31.95435864|0.024485753|-260.8074567|1342.083063|1.0|1.0|3.29|2.72|0.05|23.0|-8.2|4.87|4.41|0.0|103.47|0.0|1.0|-4.98|28.0|5.0|366.37|0.0|1.0|3.44|1.04e-05|1.77e-05|0.00649|3.54|0.0|6.28e-09|2.3e-06|-0.07042|3734.0|3.67|3.1744|-1216.099134|607.42|1018.84|390.57|0.5867|0.69114|0.69763|7.7454|-0.19916|0.0296752|-1215.975876|2.95|5.5302
14w_a23|1|0.0|0.0|2|7.423568444|0|0.013971812|-0.006481882|-0.109136569|2|0.045196333|0.6813799420000001|10.31321817|-0.031435038|2|2|0.003906274|0.126238077|-0.206574435|-0.427696371|2|0.802520527|0.8668730109999999|0.558482531|1|0.7880718659999999|-0.070714528|0.228641034|0.022440155|43.30287556|0.211928134|140.15462380000002|-0.035779855|-38.70975831|90.15900589|0.743451788|-30.92760432|72.23920014|61.60607046|3071.908367|521.1762769999999|-1112.129203|2283.383402|-15.648625699999998|15.58053709|0.988900044|6998.078982999999|169.6632599|-735.4854078|31.82765022|0.020725002|-322.004381|1495.89956|1.0|0.0|3.42|3.35|0.05|26.0|-7.93|4.2|5.14|1.0|120.2|0.0|1.0|-5.68|32.0|6.0|447.46|0.0|0.0|4.05|2.09e-06|5.41e-06|0.00242|3.78|0.0|1.17e-08|5.23e-06|-0.0798|3.6632|3.97|3.6632|-1828.363862|676.92|1150.31|338.46|0.3855|0.6219399999999999|0.6219399999999999|7.0157|-0.22824|0.02204118|-1828.222578|2.0|8.6737
10_a1|0|3.261363142|0.0|0|6.86171134|0|0.0883621719999999|-0.014135827|-0.23385288|1|0.049971022|0.0|10.94957578|0.010430299|1|1|-0.0106277489999999|0.107434253|-0.042643966|-0.623957903|1|0.7227844929999999|0.783467165|0.658433571|0|0.669963758|-0.116648443|0.126889306|0.014751098|212.8090837|0.330036242|186.6625065|-0.045402319|-35.02707638|64.49041745|0.8340962559999999|-37.31383317|70.6564636|74.31719486|2432.447088|378.9193385|-1052.827816|1768.2330920000002|-14.52342192|13.65143394|0.850732895|5192.858899|93.83214542|-595.4602985|30.78628757|0.015427326|-377.9175542|1262.237791|0.0|0.0|3.0|2.18|0.0|23.0|-8.02|4.86|5.06|0.0|99.61|0.0|1.0|-4.98|27.0|5.0|359.35|0.0|1.0|3.7|1.04e-05|1.87e-05|0.00673|3.64|0.0|9.53e-09|3.42e-06|-0.06802|3.4067|5.81|3.4067|-1223.125689|585.51|979.35|363.94|0.6754|0.70345|0.70345|5.3861|-0.20378|0.03426532|-1223.022387|1.5|5.8239
15c_a10|0|0.0|0.0|1|7.535296702|2|-0.236118846|-0.002218445|0.040869377|3|-0.06400528|2.063253638|10.92970798|0.0123939039999999|1|1|0.012271987|-0.101214571|-0.35845963|-0.1742732839999999|2|0.7351096359999999|0.772328328|0.733973277|1|0.904458517|-0.046967376|0.418835517|0.014703076|65.41494073|0.095541483|66.28884934|-0.019267867|-34.91899195|136.2098503|0.528228415|-22.60962187|66.5866765|42.7883594|3012.018586|627.5338454|-855.5829431|1817.047455|-9.275357237|15.6886947|0.8158976029999999|6673.826433|327.3258326|-593.6228632|25.30814911|0.023432886|-39.17102961|1619.721543|1.0|1.0|3.85|4.09|0.37|21.0|-7.79|3.77|2.97|0.0|141.96|0.0|1.0|-3.85|34.0|6.0|454.57|1.0|0.0|3.1|0.0001419999999999|2.68e-05|0.0122|2.94|0.0|1.6100000000000002e-08|7.3e-06|-0.04724|5.5913|2.2|3.6709|-1450.500669|762.21|1318.35|337.75|0.3939999999999999|-0.26999|0.70511|2.4256|-0.19463|-0.25919486|-1450.201574|0.1|7.0
12y_a30|0|0.0|0.0|0|7.412764017000001|2|0.048343649|-0.005996863|-0.037335306|2|-0.089502772|0.0|10.31162818|-0.058184644|1|1|0.006346396|-0.153680104|-0.0922059569999999|-0.4579359229999999|1|0.768409873|0.8146529229999999|0.803183654|0|0.8489185109999999|-0.070903795|0.374181804|0.0149823289999999|85.17057711|0.151081489|101.4221952|-0.034840345|-41.1215369|0.0|0.820108145|-31.95309886|69.55490151|57.65603256|2847.362782|569.8856940000001|-1286.372898|2411.415644|-15.70095045|14.55517927|0.804154433|6301.067405|120.7628216|-863.552275|28.51891948|0.012362508|-429.782246|1568.540572|1.0|0.0|4.86|0.0|0.21|17.0|-7.38|4.87|3.23|0.0|137.21|0.0|1.0|-6.04|31.0|4.0|426.54|0.0|0.0|3.19|9.14e-07|3.48e-06|0.00148|4.6|0.0|4.12e-08|1.76e-05|-0.05065|5.1973|4.45|3.4718|-1654.382468|728.75|1227.82|357.11|0.2173|0.30617|0.6864399999999999|4.7043|-0.19815|0.0311422|-1654.190369|22.0|7.6576
12ad_a36|0|3.428443248|0.0|0|7.412764017000001|2|-0.040810025|-0.01083262|-0.073048351|2|0.046496301|0.0|10.95445455|0.010723827|1|1|0.000906224|0.077659878|-0.227404687|-0.478461478|1|0.832674224|0.8846605|0.7767870459999999|0|0.760267769|-0.082404548|0.423689705|0.030769062|94.12528108|0.239732231|169.7321223|-0.0365657189999999|-54.02363038|81.68309557|0.656407461|-41.30726219|96.81391944|80.12771975|3041.082692|538.2749789|-1449.77215|2474.175727|-18.32944602|16.772513699999998|0.912420081|6569.653402|243.2659577|-1026.448977|39.44011905|0.028968808|-221.4751857|2208.646667|0.0|0.0|4.9|0.0|0.17|17.0|-6.62|2.7|1.67|0.0|135.03|0.0|1.0|-4.18|33.0|6.0|439.47|0.0|0.0|1.76|6.579999999999999e-05|8.36e-05|0.0367|2.53|0.0|2.42e-07|0.000106|-0.05406|5733.0|4.5|3.8512|-1460.794632|737.53|1236.64|321.93|0.6073|0.27316|0.67215|5.3349|-0.21044|0.03648828|-1460.610659|17.0|7.7696
12u_a30|0|0.0|0.0|0|7.412764017000001|2|0.028039604|-0.006935447|-0.027452346|2|-0.091507428|0.0|10.31162873|-0.0646674999999999|1|1|0.001805829|-0.15896471|-0.0857954809999999|-0.467189145|1|0.83236194|0.889479916|0.711738503|0|0.84944095|-0.0773921259999999|0.477056017|0.015562896|78.15130994|0.15055905|100.8445957|-0.03794847|-43.90644499|0.0|0.810462868|-34.72068676|75.26051582|62.26136323|3001.03926|568.9563615000001|-1245.478147|2608.6452440000003|-17.02494806|14.01586754|0.7958728709999999|7133.515802|126.9521524|-834.2224549|31.36222814|0.014495402|-415.8966522|1536.749179|1.0|0.0|4.63|0.0|0.14|17.0|-7.8|5.11|3.92|0.0|137.3|0.0|1.0|-6.58|31.0|4.0|467.37|0.0|1.0|3.59|2.64e-07|9.14e-07|0.0004269999999999|5.12|0.0|1.58e-08|7.39e-06|-0.0528299999999999|3.5003|5.08|3.5003|-2494.927579|705.15|1202.06|354.21|0.1502|0.6847|0.6847|5.3020000000000005|-0.20146|0.03472994|-2494.7995530000003|34.0|7.4647
6e_a31|0|3.402951625|0.0|0|7.773594467000001|1|0.06650322|-0.016012184|-0.178758575|0|0.132664341|0.0|10.31165994|-0.0462850729999999|2|2|-0.008439437|0.225356759|-0.004825446|-0.579941248|0|0.78240875|0.841537966|0.795570315|0|0.623340994|-0.122985602|0.177030306|0.032627586|159.9587946|0.376659006|229.6732654|-0.046541668|-48.66969791|99.0823033|0.7604979040000001|-45.72760428|93.68572477|94.88738762|2776.836977|380.0911673|-1277.075416|2188.417358|-17.30478148|14.40145519|0.916695963|6053.812282|146.03985980000002|-778.7151665|37.31693873|0.022744048|-317.6847132|1679.262243|1.0|1.0|3.55|2.62|0.1|22.0|-7.33|5.19|4.0|0.0|109.69|0.0|1.0|-5.63|29.0|5.0|404.44|0.0|1.0|3.27|2.34e-06|2.18e-05|0.00883|3.2|0.0|4.67e-08|1.89e-05|-0.05426|3.3083|4.31|3.3083|-1652.63264|634.34|1077.48|374.76|0.5103|0.70391|0.70391|5.8193|-0.18844|0.03676794|-1652.503557|0.37|6.4318
12b_a30|0|0.0|0.0|0|7.412764017000001|2|0.047132642|-0.007353271|-0.06631353|2|-0.074391852|0.0|10.31162898|-0.072247675|1|1|0.002064369|-0.165287712|-0.120380857|-0.468842459|1|0.824373792|0.880943609|0.64876559|0|0.764737577|-0.08354129|0.383979687|0.017341789|86.84905288|0.235262423|149.39744040000002|-0.038448551|-39.98560202|0.0|0.798520682|-33.68855323|73.02913136|64.06324295|2849.095245|485.6272203|-1196.373126|2347.979099|-15.50462119|13.88809428|0.878381889|6275.380072|127.9443353|-759.7264385|30.57626261|0.01584525|-379.1359902|1498.236868|1.0|0.0|4.63|0.0|0.14|17.0|-6.9|4.25|3.18|0.0|127.24|0.0|1.0|-5.39|30.0|5.0|416.47|0.0|0.0|2.92|4.12e-06|9.71e-06|0.00405|3.97|0.0|1.26e-07|5.260000000000001e-05|-0.05351|5.0567|4.07|3.5207|-1674.977262|673.18|1130.68|352.16|0.2079|0.3159099999999999|0.68496|3.7327|-0.20289|0.03351603|-1674.838225|7.0|8.1543
12v_a36|0|3.468871488|0.0|0|7.412764017000001|2|-0.077763989|-0.008411281|-0.04314418|2|0.073329354|0.0|10.96020642|-0.023932402|1|1|0.003077071|0.123026459|-0.239932418|-0.401336708|1|0.828393514|0.8792981679999999|0.84179881|0|0.802291339|-0.078158778|0.334379501|0.027145269|113.7463918|0.197708661|130.0637965|-0.033118671|-45.52806671|0.462992841|0.6276553979999999|-33.82511043|88.07013157|69.27488156|2846.057239|527.7920397|-1176.51481|2328.221818|-14.33290989|15.71271745|0.8580426609999999|6065.593390999999|244.9490697|-773.9771341000001|34.71221847|0.02867403|-167.9576969|1874.459798|0.0|0.0|4.82|0.0|0.17|17.0|-6.69|2.77|1.89|0.0|130.24|0.0|1.0|-3.95|31.0|5.0|411.46|0.0|0.0|1.81|0.000113|8.499999999999999e-05|35.0|2.65|0.0|2.03e-07|8.340000000000001e-05|-0.05219|3.8847|2.65|3.7035|-1347.442792|671.56|1150.38|334.77|0.4247|0.69298|0.7016100000000001|6.1869|-0.20404|0.03275089|-1347.260743|14.0|7.8539
