molecula|SddssS|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|AATSC7i|AATSC1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|FNSA4|WPSA3|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|GeomRadius|PPSA1|DPSA4|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|pIC50|pIC50
12w_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.604983445|0.0|-0.007019432|5.351858133|2|-0.0999572419999999|-0.372029919|0.028815747|10.31162873|-0.04950715|-0.173643543|-0.0857954809999999|1|0.83236194|-0.032835151|-0.080971844|0.889479916|0.711738503|0|0.8522163970000001|-0.076611264|-0.096032733|0.4274948739999999|0.015446225|-65.85056003|10.59162334|82.06520565|-0.037237182|7.262777048999999|-1.824621925|-36.02242934|75.77366969|-25.53389062|63.12469722|0.451478593|584.3729039|-1251.160641|8.063690539|131.7949495|31.60926388|-422.1196298|9.923109661|1.0|0.0|1.0|1.0|0.0|1.0|0.14|17.0|-7.8|5.11|3.79|0.0|137.3|0.0|5.0|-6.58|31.0|-5.52|467.37|0.0|1.0|-6.04|2.64e-07|0.000123|9.14e-07|0.0004269999999999|0.0|0.0|1.58e-08|-0.05682|5.0632|716.83|1211.28|348.42|0.2639|244.87|0.31353|0.68423|-2494.743475|0.1614|-0.20755|-2494.807027|7821.0|7821.0
11_a3|0.0|0|0.0|0|6.823286122000001|0|0|0.605020608|0.0|-0.01008647|4.727387819|3|-0.101436441|-0.363112913|0.044912659|10.31163053|-0.023103765|-0.194041982|-0.0947326669999999|3|0.724492061|0.132535663|-0.04179402|0.793311683|0.834020779|1|0.777803048|-0.0955396769999999|-0.099420732|0.175996916|0.014376713|-47.02715152|6.800350988|253.1353625|-0.0391657429999999|3.216644354|-1.292469516|-21.37603754|57.08178682|-18.52584757|51.99171876|0.4680759679999999|367.9098016|-611.3529698|5.475372235|117.0775712|24.61956593|-238.8563772|10.0546353|0.0|1.0|1.0|1.0|1.0|1.0|0.0|21.0|-6.51|3.79|0.8|0.0|88.28|0.0|2.0|-4.08|22.0|-6.59|305.36|0.0|1.0|-3.71|8.37e-05|0.0256|0.000197|0.0601|0.0|0.0|3.06e-07|-69.0|3.2232|508.58|834.82|384.66|0.4441|384.66|0.6966600000000001|0.6966600000000001|-1288.058926|0.4441|-0.20018|-1288.10577|7.3979|7.3979
13p_a6|0.0|0|0.0|0|6.842683282|0|0|1.424099253|0.0|-0.010395243|4.727387819|2|0.072850973|-0.634109842|-0.014153926|10.95053423|-0.072853186|0.123575608|-0.116250572|2|0.784414352|-0.059663359|-0.125636943|0.837659336|0.8244206940000001|1|0.7265205579999999|-0.099405155|-0.107371897|0.196002517|0.01730144|-76.17631587|12.27472016|80.30786544|-0.03767435|8.708451561|-2.14743793|-50.03427239|89.17529231|-26.72853188|82.79893305|0.412828992|515.4389679999999|-1523.526317|8.760340755|170.2302215|35.16646396|-369.0018868|12.99897644|1.0|1.0|1.0|1.0|1.0|3.0|0.12|27.0|-10.06|4.58|1.01|0.0|132.01|0.0|7.0|-5.09|34.0|-7.01|449.51|0.0|1.0|-4.55|8.11e-06|0.00365|2.79e-05|0.0125|0.0|0.0|8.73e-11|-0.0746|4.7973|752.82|1283.98|415.53|0.4132|258.45|0.47508|0.7056600000000001|-1462.740542|0.0029|-0.1971099999999999|-1462.804694|7.0362|7.0362
8k_a46|-3.737070812|0|0.1337610719999999|1|7.727094485|1|1|0.300205953|2.105349622|-0.006208399|5.533389489|2|-0.061030265|-0.397337564|-0.114070359|10.31928125|-0.038125|-0.1017929319999999|-0.050069565|2|0.786206898|0.095179795|-0.051289238|0.8341090329999999|0.687020939|0|0.7381768390000001|-0.08638304|-0.0863473759999999|0.400181795|0.009441365|-61.95565276|6.774333772|104.0919365|-0.033099828|4.860695117|-1.985989657|-44.4725532|70.036452|-23.74966689|68.75557551|0.4938768979999999|529.6539372999999|-1424.980013|8.070811215|124.4394929|28.73282642|-468.6373459|8.080799245|1.0|0.0|1.0|1.0|1.0|2.0|0.24|23.0|-8.66|2.94|1.86|0.0|132.47|0.0|5.0|-5.74|34.0|-6.75|474.58|0.0|0.0|-5.13|1.82e-06|0.000866|7.47e-06|0.00355|0.0|0.0|2.17e-09|-0.0398699999999999|5.0379|742.04|1302.56|302.15|0.1354|246.1|0.41618|0.5577300000000001|-1844.970617|0.1166|-0.20954|-1845.037411|6.8327|6.8327
25c_a34|0.0|0|0.0|1|7.412764017000001|2|2|1.377881974|1.958290974|-0.014384932|5.351858133|2|-0.16034464|-0.834326082|-0.056443595|10.95957635|-0.041629027|-0.250299211|-0.563411433|1|0.80135608|0.118901861|-0.072907053|0.844690266|0.760055383|0|0.683231623|-0.088513496|-0.113392997|0.478421157|0.043815478|-75.6298008|29.22363765|183.6812574|-0.031498055|19.49130854|-1.7008949569999998|-39.37521522|100.6665476|-21.008278|88.25954175|0.4356106729999999|455.6954382|-1134.447012|7.484891117|308.52165519999994|39.09037289|-49.9273377|25.03674677|0.0|1.0|1.0|1.0|1.0|1.0|0.32|17.0|-5.71|2.18|1.0|0.0|116.0|0.0|6.0|-2.81|31.0|-7.95|421.45|0.0|0.0|-3.28|0.00156|659.0|0.000523|0.22|0.0|0.0|1.97e-06|-0.03272|4.2095|704.43|1180.85|294.54|0.2239999999999999|294.54|0.69247|0.69247|-1426.421463|0.2239999999999999|-0.2069599999999999|-1426.48597|5.7496|5.7496
27c_a34|0.0|0|0.0|1|7.412764017000001|1|1|1.4335249819999998|1.996958431|-0.014036512|5.351858133|1|-0.08157574|-0.80008116|-0.028344637|10.95447877|-0.014364543|-0.132026575|-0.2077985889999999|1|0.783333463|-0.0360159139999999|-0.0239323839999999|0.8353837409999999|0.804740647|0|0.631065353|-0.114233896|-0.12597014|0.32643486|0.0304948179999999|-84.73908278|20.51361454|176.7076265|-0.042782312|13.79934071|-2.26746252|-51.69246989|100.1948155|-28.77931113|97.35782216|0.424716257|424.51250080000005|-1525.30349|8.808655321|176.1124482|38.98592708|-320.4669239|15.45573273|1.0|1.0|1.0|1.0|1.0|2.0|0.12|23.0|-7.67|3.11|1.71|0.0|119.71|0.0|6.0|-4.75|32.0|-6.85|427.46|0.0|1.0|-4.45|1.7800000000000002e-05|0.00759|3.52e-05|0.0151|0.0|0.0|2.13e-08|-0.03792|4277.0|709.72|1203.69|316.4|0.2385|289.89|0.68683|0.70336|-1426.246896|0.0093|-0.19682|-1426.31053|6.0969|6.0969
8d_a12|0.0|1|0.0|0|6.580639137|1|1|1.283835213|0.0|-0.0076893469999999|4.59511985|2|0.0276482139999999|-0.376778003|-0.065870394|10.94458983|-0.046326855|0.0479437859999999|0.016135176|1|0.751098108|-0.091036025|-0.080872311|0.8078610759999999|0.8405406040000001|1|0.858710112|-0.077834742|-0.103548595|0.266886187|0.011348654|-57.57034769|6.309558958999999|90.34024296|-0.039118358|3.507952014|-1.760326118|-24.05928792|64.53435462|-21.74879802|49.58366734|0.465113852|477.4206699|-978.6959108|6.93584319|92.36749461|26.08195789|-371.2392138|6.964006932|1.0|1.0|1.0|1.0|1.0|2.0|0.1|21.0|-8.37|3.87|2.83|0.0|112.14|0.0|3.0|-4.58|27.0|-5.96|352.39|0.0|1.0|-4.61|2.64e-05|0.0093|2.43e-05|0.0085799999999999|0.0|0.0|4.23e-09|-0.05488|4.2383|600.2|1007.85|331.53|0.2871|292.53|0.6661|0.4997399999999999|-1138.086709|0.0853|-0.20794|-1138.139635|7.6021|7.6021
5a_a49|0.0|0|0.0|1|7.853604813|2|2|1.343848751|2.111324504|-0.009147269|5.777652323|2|-0.072902329|-0.493952547|-0.046327135|10.92976459|0.076610236|-0.1205081119999999|-0.26176436|2|0.7979412790000001|0.001251171|0.127914587|0.855876084|0.632463498|1|0.800090055|-0.072109357|-0.0787216|0.6254267029999999|0.028578361|-46.04810561|16.71687776|124.92862240000002|-0.027311576|9.77851757|-1.338267206|-24.67330519|61.89135559|-15.97587337|58.89715956|0.490453006|468.0117167|-782.8177953|6.0732145310000005|229.9265537|26.32248561|-125.09569170000002|15.84324998|0.0|0.0|1.0|1.0|1.0|0.0|0.22|21.0|-6.92|3.3|2.07|0.0|116.62|0.0|3.0|-3.84|30.0|-6.84|397.43|0.0|1.0|-4.29|0.000146|0.0578|5.09e-05|0.0202|0.0|0.0|1.1900000000000001e-07|-0.05062|5.2443|625.06|1082.25|316.13|795.0|236.42|0.31953|0.66225|-1311.743648|0.0529|-0.21238|-1311.799168|7.3665|7.3665
4l_a46|0.0|0|0.171853072|1|7.825245291|1|1|1.134637095|2.155247543|-0.004736212|5.587248657999999|1|-0.067419714|-0.255755434|-0.060895366|10.94631401|-0.161358058|-0.1012114369999999|0.010799648|1|0.726535412|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|0|0.892158627|-0.09094885|-0.085194597|0.291762764|0.00657916|-48.19533497|3.721888783|177.7681018|-0.030068681|2.10550531|-1.533502748|-29.10603933|51.66342604|-17.01011822|55.17245545|0.409308207|504.7020036|-867.5160294|5.80829255|65.93290984|19.25417715|-433.8429998|3.468091068|1.0|1.0|1.0|1.0|1.0|1.0|0.36|17.0|-7.0|4.64|3.06|0.0|105.77|0.0|3.0|-5.28|26.0|-5.23|347.45|0.0|1.0|-5.11|5.25e-06|0.00182|7.78e-06|0.0027|0.0|0.0|9.980000000000001e-08|-0.01784|5.4011|612.39|1057.06|278.36|0.2504|229.55|0.3756|0.68584|-1092.484863|0.1523|-0.20351|-1092.53932|7.0088|7.0088
13_a47|0.0|1|0.0|0|6.605297921|0|0|1.417757826|0.0|-0.0049262279999999|4.59511985|2|-0.047120094|-0.20197533|0.003874205|10.9452934|0.038682232|-0.108780879|-0.0233277889999999|2|0.794037882|0.030290722|0.065869272|0.8582665429999999|0.626280497|1|0.781675563|-0.081148294|-0.088128939|0.244975411|0.017736598|-45.39284663|9.13564442|63.12660940000001|-0.032468557|4.705524762|-1.23380515|-21.52866736|57.38622954|-16.72368034|50.9329486|0.472007922|402.6200617|-635.4998528|7.038683428|160.5682509|24.29844849|-193.936606|11.99338291|1.0|1.0|0.0|1.0|1.0|2.0|0.06|21.0|-7.9|4.06|2.34|0.0|91.59|0.0|3.0|-4.24|24.0|-6.0|319.34|0.0|1.0|-4.27|5.79e-05|0.0185|5.41e-05|0.0173|0.0|0.0|1.26e-08|-0.05465|4.0302|542.62|895.21|307.63|0.3382|307.63|0.67466|0.67466|-1067.665127|0.3382|-0.22065|-1067.71601|7.8|7.8
18_a47|0.0|1|0.0|0|6.605297921|0|0|1.414391819|0.0|-0.004337918|4.59511985|3|-0.026357805|-0.2342475789999999|0.018164141|10.93838451|-0.016728205|-0.056674151|-0.053119347|3|0.792196273|-0.059779939|-0.027351545|0.851462739|0.630969651|1|0.777824025|-0.078937385|-0.084415066|0.454324931|0.014741763|-52.88049505|9.234746417|70.55642796|-0.0303894239999999|5.784962137000001|-1.5194711930000002|-30.97660579|63.72933669|-19.03697822|58.68383399|0.432077184|487.2556678|-951.8489108|7.018342267|167.41554630000002|25.98023687|-291.6032324|10.84884165|1.0|1.0|0.0|1.0|1.0|2.0|0.08|27.0|-10.36|5.53|2.63|0.0|119.78|0.0|4.0|-5.5|31.0|-5.87|410.45|1.0|1.0|-5.37|3.13e-06|0.00129|4.29e-06|0.00176|0.0|0.0|4.34e-11|-0.04964|4.2668|652.12|1130.76|293.65|0.4335|290.58|0.4659|0.63359|-1353.979194|0.0516|-0.22313|-1354.037606|8.6|8.6
14f_a23|0.0|1|0.0|2|7.423568444|0|0|1.197963246|3.366063739|-0.006791105|5.351858133|2|0.056215377|-0.373510774|-0.0555907109999999|10.3132176|-0.041351617|0.101910723|-0.199540201|2|0.796412133|0.070514687|-0.06885759|0.854683662|0.71381683|1|0.894162392|-0.059927056|-0.084419703|0.2096108239999999|0.027134452|-57.07376861|18.34483401|96.47955427|-0.031450478|12.40242234|-1.603974359|-27.39103254|74.08536976|-21.26277654|58.85981824|0.478733036|604.5178506|-1084.401604|8.124287407|225.9578225|31.93672236|-224.1560124|17.01160115|0.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-7.51|3.42|2.72|1.0|126.78|0.0|6.0|-5.63|32.0|-6.47|441.51|0.0|0.0|-5.02|2.32e-06|0.0010199999999999|9.57e-06|0.0042299999999999|0.0|0.0|3.11e-08|-0.07163|5.8184|711.98|1210.19|346.78|0.2462|213.09|0.60917|0.6733399999999999|-1744.182678|0.1699|-0.21743|-1744.2443850000002|8.6459|8.6459
9c_a31|0.0|0|0.0|0|7.765993078999999|1|1|0.610135804|0.0|-0.013082561|5.733341277|0|-0.0384827639999999|-0.6933757159999999|-0.1047269419999999|10.311698300000002|-0.062737615|-0.062065125|-0.223856622|0|0.842823186|-0.000533581|-0.108617754|0.8856644770000001|0.770283733|0|0.6746901059999999|-0.103325018|-0.128097622|0.287455956|0.030296721|-81.63444414|19.30758668|153.5739377|-0.035867334|12.30439782|-1.7933667130000002|-41.96335759|97.22026028|-22.85764436|85.15486955|0.4558841429999999|429.9685721|-1142.882218|8.188627935|209.8466636|34.07943198|-217.5897278|15.58581614|1.0|1.0|1.0|1.0|1.0|2.0|0.35|16.0|-7.24|5.64|1.08|0.0|108.16|0.0|8.0|-5.23|28.0|-6.53|398.48|0.0|1.0|-4.16|5.85e-06|0.00233|6.94e-05|0.0277|0.0|0.0|5.79e-08|-0.03249|3849.0|691.3|1147.93|322.12|0.2554|322.12|0.7007399999999999|0.7007399999999999|-1617.892493|0.2554|-0.19224|-1617.9568470000002|6.3768|6.3768
9_a4|0.0|0|0.0|1|7.535296702|1|1|1.300485838|2.130445484|-0.00136737|5.4161004020000005|2|-0.019160308|-0.064266379|-0.091393763|10.92992723|-0.0454860859999999|-0.030976753|-0.076824065|2|0.801082857|-0.151437311|-0.072130166|0.861113198|0.58669472|1|0.937102792|-0.052625548|-0.069566741|0.472497372|0.009037784|-37.85762102|4.918284148|13.6577411|-0.025885299|2.676487872|-1.113067849|-15.58475436|43.71760622|-14.08655666|33.55665428|0.43745176|509.9632679|-605.7219363|5.744374392999999|112.7072422|17.76608225|-318.7769026|5.859985199|1.0|0.0|1.0|1.0|1.0|0.0|0.19|21.0|-8.16|5.14|3.15|0.0|105.09|0.0|2.0|-4.76|26.0|-5.56|360.84|0.0|1.0|-5.15|1.73e-05|0.0062299999999999|7.06e-06|0.00255|0.0|0.0|6.9e-09|-0.05256|4.7284|586.24|999.93|308.91|0.1217|262.21|0.5182100000000001|0.6464|-1489.36688|0.0584|-0.22204|-1489.41872|7.3188|7.3188
23_a10|0.0|0|0.0|1|7.535296702|1|1|1.34383709|2.140123457|-0.00264793|5.4161004020000005|2|-0.031558374|-0.17741132|-0.000458688|10.92966139|-0.0253481679999999|-0.0502296329999999|-0.207994181|2|0.754150918|-0.149057824|-0.043248272|0.800727358|0.706648116|1|0.915208645|-0.049653973|-0.072395864|0.535680357|0.009615852|-51.27837225|6.81095873|72.17779806|-0.02685653|4.824237957|-1.6651048819999998|-24.91121732|60.76548004|-19.02262196|41.98112956|0.485561757|648.2471057|-1179.402562|8.755988318|169.14354509999998|24.9903188|-370.018179|9.487107794|1.0|1.0|1.0|1.0|1.0|0.0|0.21|27.0|-9.84|5.11|2.99|0.0|139.11|0.0|6.0|-5.38|35.0|-5.93|461.56|0.0|1.0|-5.7|4.19e-06|0.00193|2e-06|0.000923|0.0|0.0|1.44e-10|-53.0|3.8034|768.3|1336.11|325.98|0.2089|325.98|0.67647|0.67647|-1469.838069|0.2089|-0.21158|-1469.902562|6.1249|6.1249
4n_a46|0.0|0|0.126268818|1|7.825245291|1|1|1.13463699|2.093595994|-0.004696854|5.587248657999999|0|-0.2264394139999999|-0.234842682|-0.144852516|10.94021058|-0.064683066|-0.349865095|0.109017734|0|0.722331115|-0.06655165|-0.088858764|0.7681452190000001|0.7427183759999999|0|0.903145407|-0.103381106|-0.085838139|0.371438024|0.008424451|-47.16810275|4.629240193|172.8490949|-0.031047837|2.543769935|-1.459248362|-31.21601103|51.4039205|-17.06080312|61.43721285|0.428896538|496.2788787|-801.8577467|5.666371466|75.1696593|19.76451658|-399.1612105|4.235817757|1.0|0.0|1.0|1.0|1.0|1.0|0.27|17.0|-6.67|4.33|2.99|0.0|102.92|0.0|2.0|-5.43|26.0|-5.26|343.42|0.0|1.0|-5.1|3.75e-06|0.00129|7.95e-06|0.00273|0.0|0.0|2.14e-07|-0.04044|5.7448|578.83|1011.66|313.65|253.0|215.82|0.41625|0.7025|-1090.098769|0.0711|-0.20685|-1090.151267|5.2845|5.2845
12o_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.604984133|0.0|-0.0068750669999999|5.351858133|2|-0.089996613|-0.364378536|0.019094532|10.31162888|-0.087019298|-0.157974241|-0.090173435|1|0.815003426|-0.054392357|-0.149451598|0.870930234|0.7463962120000001|0|0.844344883|-0.076908942|-0.0975052409999999|0.402022325|0.015460222|-62.74209511|9.948252054|75.15128057|-0.037808155|6.401442327000001|-1.852599578|-31.84483128|71.87393121|-24.32856749|59.43716284|0.46964626|543.3140456|-1192.099807|7.400912529|120.2431068|29.91948755|-402.9878652|9.131836103|1.0|0.0|1.0|1.0|0.0|1.0|0.14|17.0|-7.22|4.47|3.31|0.0|132.29|0.0|5.0|-5.93|30.0|-5.75|432.93|0.0|1.0|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.00156|0.0|0.0|6.03e-08|-0.05085|5.1935|687.92|1162.63|356.1|0.1967|238.73|0.3493699999999999|0.6854399999999999|-2035.139147|149.0|-0.19873|-2035.199757|7.8097|7.8097
17e_a50|0.0|1|0.0|2|7.934155233999999|2|2|1.320916122|4.3906140030000005|-0.0020746479999999|5.82008293|2|-0.011278897|-0.141076059|-0.086639125|10.94500663|-0.114420412|-0.017965698|-0.310566368|1|0.7409645029999999|-0.1710526319999999|-0.202197068|0.7791604190000001|0.736221185|1|0.930108205|-0.046347299|-0.073011385|0.4239465089999999|0.012865274|-50.7956915|8.950665784|10.68364489|-0.02665495|6.227183052000001|-1.67926185|-22.43349867|57.93079973|-18.5444588|41.19554236|0.489797496|647.0975667|-1168.300905|8.52101688|136.5904997|23.07468625|-422.5418889|7.135108233|0.0|1.0|1.0|1.0|1.0|0.0|0.37|20.0|-7.33|4.23|2.91|0.0|138.0|0.0|6.0|-4.87|33.0|-6.08|438.57|0.0|0.0|-5.18|1.34e-05|0.00589|6.58e-06|0.00288|0.0|0.0|4.63e-08|-0.03156|4.2373|757.34|1312.91|307.67|0.1809|292.6|0.6322800000000001|0.66478|-1374.927998|0.1785|-0.19805|-1374.992422|6.8097|6.8097
9_a15|0.0|0|0.0|0|0.0|0|0|1.419941378|0.0|-0.009923019|0.0|1|0.096418279|-0.506073953|0.05688176|10.95880687|0.005692073|0.140072812|-0.295062413|1|0.7059441040000001|0.088615068|0.010183805|0.742680335|0.8105478740000001|0|0.846156316|-0.073701648|-0.11668349|0.416635119|0.032464905|-65.07462414|18.10574464|105.5304352|-0.028575549|10.09761131|-1.400201879|-22.92354152|85.14415759|-15.93664265|59.20930631|0.4517825079999999|471.903131|-780.8954896|5.485176331|271.83655510000006|31.09118831|-14.02896218|20.06953345|1.0|1.0|1.0|0.0|1.0|1.0|0.19|18.0|-7.57|3.9|1.96|0.0|104.74|0.0|7.0|-5.25|27.0|-5.52|366.41|0.0|1.0|-4.81|5.63e-06|0.00206|1.53e-05|0.00562|0.0|0.0|2.69e-08|-0.0258899999999999|4.3447|588.55|1042.17|330.74|0.2693|285.37|0.6512399999999999|0.70552|-1223.463757|0.0115|-0.1824|-1223.522216|6.9706|6.9706
6e_a40|0.0|0|0.0|1|8.421342866|1|2|0.604892975|1.75595616|-0.0148450439999999|6.401917197|0|-0.15110197|-0.69771706|0.103594243|10.30179954|-0.205140551|-0.276969278|-0.037027769|0|0.8361555479999999|-0.011405885|-0.289988439|0.8988141140000001|0.648802794|1|0.74620476|-0.107312598|-0.1164147119999999|0.376602018|0.015875595|-76.50178121|10.43262695|185.1473293|-0.04873174|6.85578763|-2.095464821|-46.34235117|84.95203628|-32.02400144|80.95296505|0.441911406|490.3675161000001|-1377.032062|6.972949117000001|87.40658058|36.93694043|-482.3355765|8.450255075|1.0|0.0|1.0|0.0|1.0|1.0|0.21|14.0|-4.63|5.02|2.12|2.0|125.15|1.0|5.0|-7.76|30.0|-6.09|476.98|1.0|1.0|-5.58|1.74e-08|8.31e-06|2.6e-06|0.00124|1.0|0.0|2.35e-05|-0.09682|2.9549|671.95|1149.77|419.59|0.3625|419.59|0.67187|0.67187|-2830.986514|0.3625|-0.2164|-2831.048968|7.7447|7.7447
12f_a36|0.0|0|0.0|0|7.412764017000001|2|2|1.297042537|0.0|-0.006773586|5.351858133|2|0.10938259|-0.40641518|0.012286423|10.95389399|-0.06756661|0.182557897|-0.169994208|1|0.821599443|-0.109793154|-0.1188384119999999|0.8700396090000001|0.857993338|0|0.8435569079999999|-0.071035495|-0.100276611|0.3416917479999999|0.01784834|-66.16123807|11.77610852|43.53853176|-0.035813075|7.769727312|-2.00553221|-30.92312428|76.51015325|-23.629013600000004|58.64442871|0.464240353|556.5681681|-1323.224761|7.416874811|144.9540437|30.28188764|-369.879252|10.34891518|1.0|0.0|0.0|1.0|0.0|2.0|0.21|17.0|-7.36|3.62|2.45|0.0|133.52|0.0|6.0|-4.61|31.0|-6.33|409.49|0.0|0.0|-4.57|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|0.0|0.0|4.38e-08|-0.05035|5.2106|699.88|1195.77|339.27|0.4374|237.95|0.37095|0.70126|-1311.285102|0.0231|-0.20046|-1311.345557|7.9586|7.9586
13a_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.604984129|0.0|-0.011002918|5.351858133|2|-0.036541822|-0.627166322|0.0317047379999999|10.31162842|-0.0351777|-0.065043716|0.006103754|1|0.8303425640000001|0.019603815|-0.058608635|0.885516463|0.802578397|0|0.6963945559999999|-0.109682335|-0.113507021|0.478381813|0.01856512|-76.60916637|12.53013554|381.9643801|-0.042832838|8.456950359|-2.27014041|-49.96348386|88.22659517|-28.90911938|86.55791128|0.4661332179999999|470.0167988|-1532.183327|8.066980235|135.07860209999998|36.14261279|-404.771677|11.6174288|1.0|0.0|0.0|1.0|0.0|2.0|0.13|17.0|-6.19|3.04|2.06|0.0|135.37|0.0|6.0|-5.01|32.0|-7.05|441.51|0.0|0.0|-4.3|9.68e-06|0.00427|5e-05|0.0221|0.0|0.0|6.520000000000001e-07|-0.0555|5.0535|721.66|1211.54|351.35|0.1788|245.34|0.26119|0.6845600000000001|-1744.217986|0.1603|-0.20503|-1744.281248|7.8665|7.8665
1b_a5|0.0|0|0.0|0|6.605297921|0|0|1.4258024619999998|0.0|-0.00279809|4.59511985|2|-0.095857885|-0.111923619|0.001241264|10.94890233|-0.028797464|-0.220946861|0.045204303|2|0.759794937|0.122747292|-0.054153474|0.827319059|0.558485747|0|0.808828623|-0.07823203|-0.077221824|0.341795323|0.010803163|-38.87394276|5.438378717999999|168.30518769999998|-0.031306145|2.737713392|-1.158327367|-19.82538668|48.55415504|-15.75970652|44.82086533|0.474445758|407.1693177|-583.1091414|6.11909445|134.6705884|21.51550842|-234.0649914|9.680212283|1.0|1.0|0.0|1.0|1.0|1.0|0.0|23.0|-8.3|4.88|2.29|0.0|90.44|0.0|3.0|-3.97|24.0|-5.99|316.33|0.0|1.0|-4.3|0.000106|0.0336|4.970000000000001e-05|0.0157|0.0|0.0|4.99e-09|-0.04135|4789.0|536.59|892.61|266.74|0.3101|258.89|0.5153800000000001|0.43728|-1050.413506|87.0|-0.23055|-1050.462425|7.2291|7.2291
A7701_a51|0.0|0|0.0|0|6.605297921|0|0|1.390164251|0.0|-0.002377784|4.59511985|2|0.070581466|-0.0927335619999999|0.058290286|10.93031118|-0.0299823629999999|0.119725261|0.061434294|2|0.7451039290000001|0.00552665|-0.0533751959999999|0.8092075540000001|0.688876851|1|0.865114773|-0.071384149|-0.078131694|0.514530959|0.007404204|-36.09660744|3.420720075|146.2104641|-0.030384547|1.580362387|-1.09384371|-15.23632002|41.87351682|-14.03756956|36.39998243|0.420350923|399.6804233|-505.3525041|5.137516673|92.83996262|17.56790307|-276.3170672|5.776909381|1.0|1.0|0.0|1.0|1.0|1.0|0.06|21.0|-7.58|4.46|1.98|0.0|87.52|0.0|2.0|-3.95|22.0|-5.82|286.33|0.0|1.0|-4.17|0.000111|0.0319|6.790000000000001e-05|0.0195|0.0|0.0|2.62e-08||||||||||||||7.6021|7.6021
8m_a46|0.0|0|0.2148468989999999|1|7.727094485|1|1|1.160371261|2.126524943|-0.00517896|5.533389489|1|-0.134230003|-0.248590088|-0.120972269|10.94650201|-0.064176245|-0.206020062|0.015631887|1|0.7699708959999999|-0.084989948|-0.090247845|0.8142050040000001|0.77612204|0|0.876210355|-0.0911455|-0.085204935|0.280198209|0.007059399|-45.17474201|3.742817678|166.8508795|-0.032188531|1.984401749|-1.448483903|-25.62105988|48.72163155|-17.06601365|52.0671834|0.425802465|464.5573228999999|-767.9706141|5.684332261000001|60.71213839999999|19.27296714|-408.7649869|3.546889545|0.0|1.0|0.0|1.0|1.0|1.0|0.3|17.0|-6.46|4.16|2.62|0.0|96.16|0.0|2.0|-4.48|24.0|-5.61|319.4|0.0|1.0|-4.56|3.3e-05|0.0105|2.78e-05|0.0088799999999999|0.0|0.0|3.5e-07|-0.01818|5.3062|570.72|970.82|289.14|0.3905|233.66|0.43001|0.6997800000000001|-1013.91158|0.1441|-0.19715|-1013.962913|6.6402|6.6402
