molecula|n9FaRing|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|SRW07|JGI4|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|n6aHRing|MATS8d|SIC2|GATS1pe|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|DPSA3|TASA|WNSA4|FPSA1|GeomShapeIndex|PPSA1|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12g_a40|0|0.0|1|0|1.687211672|0.037440516|-0.01011728|5.4161004020000005|0.036630824|-0.354104815|-0.001011175|0.075327376|10.31197254|-0.211162861|2|2|-0.003205145|0.280045216|-0.512657141|0|-0.326139923|0.8396782220000001|0.6941475490000001|-49.94706785|-52.24208444|6.670206427999999|130.7472028|0.129798543|68.1355805|-0.0435406|-27.42361099|0.0|-1.393299206|59.29860462|56.61727428|456.7977427|-11.99782981|0.147968773|0.871698484|77.67373972|26.82520454|-369.5858437|335.7078145|7.056520179|1.0|0.0|1.0|0.0|1.0|0.0|4.83|5.14|3.76|2.0|0.0|93.78|0.0|2.0|-6.46|23.0|3.0|-4.91|1.0|4.4|-5.79|0.000124|1.62e-06|0.000586|0.0|2.37e-07|8.57e-05|-0.07424|4.84|3.1577|-2173.044757|540.25|896.63|0.3539|308.23|429.31|0.67055|0.2682|-0.13191|1.9175|-0.20615|0.02230594|2.7075|724.0|6.1403|6.1403
7h_a8|0|0.0|1|0|1.2793830309999998|-0.118981425|-0.00534208|4.844187086|0.04737037|-0.23505152|0.00112124|-0.0873792009999999|10.94341365|0.0260356679999999|1|1|0.00084936|-0.043606497|-0.382578949|0|0.041366689|0.7677336090000001|0.507325475|-53.71230941|-53.88211443|6.71377223|70.28953528|0.228988973|131.9948047|-0.041038456|-31.05895923|47.81104825|-1.6825766830000002|58.94376531|60.42608164|444.4294792|-13.63564064|0.107169655|0.768693264|61.77519141|26.49502512|-452.8739011|446.5544107|5.061650885|1.0|0.0|1.0|0.0|1.0|0.0|5.52|5.49|4.27|2.0|0.0|101.89|0.0|3.0|-5.68|28.0|4.0|-5.27|1.0|4.63|-5.5|0.00078|3.16e-06|0.00118|0.0|3.5e-09|1.31e-06|-0.06799|6.81|3.9282|-1285.182226|593.53|999.62|0.3885|315.62|500.94|0.6963199999999999|0.3885|-0.16076|7.0847|-0.22875|0.03092828|9.1188|10.5|4.9788|4.9788
8m_a46|0|0.2148468989999999|1|1|2.126524943|-0.044830187|-0.00517896|5.533389489|0.047345679|-0.248590088|0.0063680119999999|-0.120972269|10.94650201|-0.064176245|1|1|0.005865049|-0.206020062|-0.380393836|1|-0.090247845|0.8142050040000001|0.77612204|-48.32436573|-45.17474201|3.742817678|166.8508795|0.123789645|65.63194084|-0.032188531|-23.9511632|0.0|-1.448483903|48.72163155|52.0671834|464.5573228999999|-9.04821721|0.114510313|0.7415609409999999|60.71213839999999|19.27296714|-408.7649869|463.1469765|3.546889545|0.0|1.0|0.0|1.0|1.0|0.3|4.16|4.21|2.62|1.0|0.0|96.16|0.0|2.0|-4.48|24.0|3.0|-5.61|1.0|3.53|-4.56|0.0105|2.78e-05|0.0088799999999999|0.0|3.5e-07|0.000112|-0.01818|4.12|4.2881|-1014.126693|570.72|970.82|0.3905|233.66|489.57|0.43001|0.1441|-0.17897|2.0174|-0.19715|0.03472717|3.1675|229.0|6.6402|6.6402
12ba_a36|0|0.0|0|2|0.0|-0.090865777|-0.0075620109999999|5.351858133|0.040566449|-0.423472625|-0.002123045|0.003750685|10.9478512|-0.011949092|1|1|-0.000621302|0.159880159|-0.410941182|1|-0.0202572689999999|0.890675195|0.796093405|-56.0578808|-73.03464847|16.57882744|100.798163|0.150261874|101.229662|-0.037526591|-49.20258616|16.1479891|-1.951382748|89.06670390000001|72.63670824|572.4586103999999|-17.03166444|0.293104216|0.969665341|197.4608731|35.76372225|-278.7665262|688.1986357999999|16.03205543|1.0|0.0|1.0|1.0|2.0|0.12|2.79|1.63|0.74|1.0|0.0|133.18|0.0|5.0|-4.77|33.0|6.0|-7.04|0.0|1.57|-4.25|0.0072599999999999|5.65e-05|0.0244|0.0|1.91e-07|8.240000000000001e-05|-0.08446|2.79|3.0114|-1417.454721|687.23|1187.56|0.7436|236.13|547.82|0.3989999999999999|0.0009|-0.12587|3.1996|-0.21033|0.02839417|4.5448|21.0|7.6778|7.6778
8_a47|0|0.0|0|1|0.0|0.003732288|-0.007835945|5.476463552|0.0363475179999999|-0.391797226|-0.008756|-0.153669322|10.93671024|-0.14203855|0|0|-0.007648516|-0.177626636|-0.4497577479999999|2|-0.223459904|0.842571655|0.659210804|-44.09728708|-53.11155658|5.043798869|90.32612351|0.150243126|87.2263982|-0.035797309|-30.83488674|0.0|-1.646676195|60.62152862|49.14108595|493.3419136|-12.06582525|0.180297967|0.707366287|104.6752861|25.35407034|-371.2177396|559.4973856|7.509972037000001|1.0|1.0|0.0|1.0|2.0|0.13|5.67|6.77|3.9|2.0|0.0|113.97|0.0|4.0|-6.59|29.0|4.0|-4.79|1.0|5.03|-6.19|0.000104|6.490000000000001e-07|0.000263|0.0|5.62e-10|2.28e-07|-0.05495|4.91|3.6696|-1686.068471|621.06|1071.62|0.2249|337.87|433.38|0.6877800000000001|0.2249|-0.15357|3585.0|-0.2085199999999999|0.03283575|4.6281|0.05|7.3|7.3
17_a47|1|0.0|0|0|0.0|-0.181485377|-0.003764469|4.59511985|0.031802469|-0.2032813319999999|0.0042378929999999|0.075303828|10.9385382|-0.006331624|1|1|0.004477366|-0.180898239|-0.3004189439999999|3|-0.010871607|0.814790949|0.7666613659999999|-43.82821253|-50.62550618|7.87914003|68.64478326|0.147717593|90.10552332|-0.02987808|-30.88080199|0.0|-1.493904005|60.33408274|51.70735256|519.8795281|-11.11708872|0.2542482339999999|0.8569074879999999|155.087622|24.43867122|-299.80980739999995|630.8611986000001|9.708576558|1.0|1.0|0.0|1.0|2.0|0.08|5.12|5.44|2.26|2.0|0.0|119.83|0.0|4.0|-5.4|30.0|4.0|-5.83|1.0|3.85|-5.21|0.00156|6.11e-06|0.0024|0.0|7.96e-11|3.12e-08|-0.04873|3.07|4.2784|-1254.985125|656.78|1127.7|0.4308|289.79|477.67|0.6844100000000001|0.4308|-0.17606|3.4454|-0.22479|0.04130125|5.6949|5.0|8.3|8.3
5a_a49|0|0.0|1|2|2.111324504|0.079751437|-0.009147269|5.777652323|0.034466231|-0.493952547|0.007647515|-0.046327135|10.92976459|0.076610236|1|1|0.008623164|-0.1205081119999999|-0.51958118|2|0.127914587|0.855876084|0.632463498|-42.1802818|-46.04810561|16.71687776|124.92862240000002|0.199909945|116.9370825|-0.027311576|-26.93578408|54.35929907|-1.338267206|61.89135559|58.89715956|468.0117167|-9.345067946|0.393071247|0.962527525|229.9265537|26.32248561|-125.09569170000002|592.5885712|15.84324998|0.0|0.0|1.0|1.0|0.0|0.22|3.3|3.68|2.07|1.0|0.0|116.62|0.0|3.0|-3.84|30.0|5.0|-6.84|1.0|2.93|-4.29|0.0578|5.09e-05|0.0202|0.0|1.1900000000000001e-07|4.72e-05|-0.05062|4.14|3.9219|-1311.995327|625.06|1082.25|795.0|236.42|443.78|0.31953|0.0529|-0.16176|5.6104|-0.21238|0.03478454|7.0102|43.0|7.3665|7.3665
9c_a31|0|0.0|0|1|0.0|0.031715924|-0.013082561|5.733341277|0.03482906|-0.6933757159999999|-0.003618466|-0.1047269419999999|10.311698300000002|-0.062737615|2|2|-0.000813398|-0.062065125|-0.546598398|0|-0.108617754|0.8856644770000001|0.770283733|-65.84728287|-81.63444414|19.30758668|153.5739377|0.325309894|207.3144829|-0.035867334|-52.02424796|552.8237349999999|-1.7933667130000002|97.22026028|85.15486955|429.9685721|-14.56678943|0.329283294|0.837843885|209.8466636|34.07943198|-217.5897278|583.9691392000001|15.58581614|1.0|1.0|1.0|1.0|2.0|0.35|5.64|3.7|1.08|2.0|0.0|108.16|0.0|8.0|-5.23|28.0|5.0|-6.53|1.0|3.32|-4.16|0.00233|6.94e-05|0.0277|0.0|5.79e-08|2.31e-05|-0.03249|4.94|3849.0|-1618.157698|691.3|1147.93|0.2554|322.12|588.58|0.7007399999999999|0.2554|-0.15975|1.3617|-0.19224|0.04177078|2.2323|0.42|6.3768|6.3768
1b_a5|0|0.0|0|0|0.0|-0.250420203|-0.00279809|4.59511985|0.0248765429999999|-0.111923619|0.003886035|0.001241264|10.94890233|-0.028797464|1|1|0.003708988|-0.220946861|-0.231956531|2|-0.054153474|0.827319059|0.558485747|-39.38248661|-38.87394276|5.438378717999999|168.30518769999998|0.191171377|96.23685048|-0.031306145|-19.56938257|0.769931305|-1.158327367|48.55415504|44.82086533|407.1693177|-7.933533473|0.267518749|0.90275317|134.6705884|21.51550842|-234.0649914|357.34245360000006|9.680212283|1.0|1.0|0.0|1.0|1.0|0.0|4.88|4.76|2.29|0.0|0.0|90.44|0.0|3.0|-3.97|24.0|4.0|-5.99|1.0|3.38|-4.3|0.0336|4.970000000000001e-05|0.0157|0.0|4.99e-09|1.58e-06|-0.04135|3.1|4.6481|-1050.538976|536.59|892.61|0.3101|258.89|388.58|0.5153800000000001|87.0|-0.1892|2891.0|-0.23055|0.03246637|4.3687|59.0|7.2291|7.2291
15_a10|0|0.0|1|1|2.124460476|-0.166303336|-0.0027892409999999|5.4161004020000005|0.0353864729999999|-0.142251304|0.009882584|-0.055918786|10.92966702|-0.05940848|1|1|0.009514122|-0.1157120169999999|-0.208590561|2|-0.105662909|0.863438637|0.635064845|-35.30133759|-44.18725043|11.09373722|33.67392858|0.084473199|50.34268476|-0.025240716|-26.33385303|108.7226878|-1.186313662|56.66229609|46.39507481|545.6177511|-8.964715924|0.353587352|0.767351752|210.7240726|23.27068984|-174.5122907|563.875765|12.47504566|1.0|1.0|1.0|1.0|0.0|0.23|4.91|4.72|2.53|2.0|1.0|111.21|0.0|5.0|-4.48|28.0|4.0|-6.07|1.0|3.83|-4.81|13.0|1.56e-05|0.0061|0.0|5.01e-09|1.96e-06|-0.05243|3.12|3.7997|-1604.08794|641.98|1086.19|0.4553|214.05|484.05|0.41458|0.1647|-0.1574|4.5192|-0.20983|0.03039798|6.1563|33.0|7.4815|7.4815
14a_a10|0|0.0|1|2|2.156210368|-0.2090476269999999|-0.002047597|5.4161004020000005|0.035660377|-0.147427016|0.011509975|-0.045759336|10.92970798|-0.00421565|1|1|0.012272222|0.042968756|-0.168193178|2|-0.007680215|0.770129205|0.740051323|-32.23041637|-51.23835032|9.840503082|67.52851799|0.088450549|64.18371923|-0.018970051|-37.18086445|134.15514270000003|-1.270993412|67.14248252|42.07091945|661.4615097|-9.988888957|0.457984122|0.8833450959999999|332.3339934|25.39690722|-60.97724212|1003.968547|15.9041322|0.0|1.0|1.0|1.0|0.0|0.39|4.16|3.36|1.94|1.0|0.0|146.76|0.0|7.0|-4.21|35.0|6.0|-6.82|0.0|3.43|-4.8|0.0288|1.58e-05|0.00743|0.0|6.55e-09|3.07e-06|-46.0|2.25|3802.0|-1489.655581|800.01|1380.89|0.2835|222.16|645.26|0.34245|0.0005|0.2422099999999999|3.1205|0.19621|-0.14757681|4.8004|74.0|7.1308|7.1308
19_a20|0|0.0|0|0|0.0|0.071176085|-0.0096278259999999|4.727387819|0.0396875|-0.539158264|-0.006620594|0.077469518|10.94899558|-0.063133522|1|1|-0.004654742|0.175308615|-0.5838248970000001|3|-0.105118869|0.8193003000000001|0.7741509329999999|-60.26825633|-65.49811346|8.964643162|339.8339889|0.245547466|161.33709|-0.038340404|-43.03556944|88.19441661|-1.993700989|75.98477124|69.23289949|495.7134289|-16.55214209|0.203929412|0.935398401|133.9919257|31.64490997|-389.0666676|684.5377542|10.48665779|1.0|1.0|1.0|1.0|2.0|0.08|4.97|4.08|1.33|1.0|0.0|122.86|0.0|5.0|-4.89|32.0|5.0|-6.8|1.0|3.16|-4.57|0.00541|2.6600000000000003e-05|0.0112|0.0|2.34e-10|9.86e-08|-0.06767|5.01|3.3616|-1368.413151|687.79|1190.68|0.2998|368.83|519.34|0.6987399999999999|0.2998|-0.13903|4.2507|-0.2067|0.03487615|6.3327|2.6|5585.0|5585.0
5_a4|0|0.0|1|1|2.166832955|-0.196773454|-0.001215982|5.4161004020000005|0.035994832|-0.0607990979999999|0.011630756|-0.050389825|10.92992834|-0.134215501|1|1|0.0111310589999999|0.0202481919999999|-0.164263889|2|-0.229773463|0.820886786|0.650346601|-27.26045038|-36.64215945|4.324106888|13.96974087|0.056851498|30.54859623|-0.025201292|-19.68930579|46.53110402|-1.159259431|41.76764149|31.58455727|506.7916175|-7.276482574|0.192648413|0.7058248159999999|103.5177395|16.77294978|-330.3047347|518.5792364|5.125482045|1.0|1.0|1.0|1.0|0.0|0.23|4.89|4.67|2.88|1.0|0.0|104.89|0.0|3.0|-4.57|26.0|3.0|-5.57|1.0|3.89|-4.84|0.00925|1.4499999999999998e-05|0.0049299999999999|0.0|1.09e-08|3.71e-06|-0.04892|3.71|4.0239|-1069.27374|595.55|1013.0|0.1106|255.2|421.24|0.60407|67.0|-0.16965|2.7859|-0.21857|0.02251645|3.1619|71.0|7.1487|7.1487
12l_a36|0|0.0|0|2|0.0|-0.0944961519999999|-0.0076430169999999|5.351858133|0.039061728|-0.4203659179999999|-0.000143196|-0.05158636|10.95423322|-0.0452558729999999|1|1|0.001194592|0.228884463|-0.428857427|1|-0.079106537|0.8772535459999999|0.8212311840000001|-52.05361632|-70.17688229|14.33450402|39.27257375|0.15618077|101.6575135|-0.038052612|-45.67788557|1.281955437|-1.940683231|83.76912404|66.38812034|549.2389652|-16.12160667|0.262041641|0.8586718990000001|170.5619816|33.56329135|-309.7725155|642.3830552000001|13.59224175|1.0|0.0|1.0|1.0|2.0|0.13|2.75|1.76|1.38|1.0|0.0|128.47|0.0|5.0|-4.57|31.0|5.0|-6.68|0.0|1.77|-4.29|0.0111|5.08e-05|0.0206|0.0|2.21e-07|8.97e-05|-0.0510399999999999|2.98|3.8619|-1325.194654|686.83|1155.07|0.4524|321.05|530.75|0.6925|0.4524|-0.15869|5392.0|-0.20973|0.03508404|7.2021|0.02|7699.0|7699.0
19_a15|0|0.0|0|0|0.0|0.156105985|-0.009832375|0.0|0.040555556|-0.4621216379999999|-0.012350591|-0.04003124|10.31928434|-0.032407407|0|0|-0.00534669|0.060683674|-0.571686169|1|-0.048611111|0.770451673|0.7358168620000001|-54.70558911|-64.78818183|3.04716388|61.63983265|0.308930877|178.5363184|-0.042351319|-37.44217335|15.76831619|-1.905809364|68.10965742|57.75275299|399.3803987|-14.14482104|0.077864438|0.681885245|44.99916039|26.54223128|-487.9183964|490.1808545|3.321475588|1.0|1.0|1.0|0.0|2.0|0.11|2.36|4.96|1.64|1.0|0.0|101.22|0.0|5.0|-5.12|26.0|5.0|-6.22|1.0|2.88|-4.39|0.00279|4.1200000000000005e-05|0.0152|0.0|7.28e-08|2.69e-05|-0.0372399999999999|7.53|4.1742|-1523.404372|601.23|1030.77|0.4895|297.03|519.04|0.68945|0.4895|-0.17018|6.7515|-0.20742|0.04315771|9326.0|72.0|7.1427|7.1427
4o_a46|0|0.160026534|1|1|2.138144369|-0.24479566|-0.000627744|5.587248657999999|0.043320988|-0.032014955|0.010870588|-0.203025042|10.93828256|-0.06855792|1|1|0.010144781|-0.376106593|-0.096073163|1|-0.09492635|0.8176134690000001|0.6418406720000001|-35.54402423|-36.03345669|5.332434441|5.821925821000001|0.049267382|27.01882145|-0.021901697|-19.76117845|31.19780621|-1.051281434|42.00638612|40.87645867|521.3931342|-6.587059484|0.248979351|0.855222204|136.5432529|15.99310518|-275.3254498|544.7877262000001|5.972929428|1.0|0.0|1.0|1.0|0.0|0.32|4.77|4.94|2.72|1.0|0.0|103.66|0.0|2.0|-4.91|26.0|3.0|-5.51|1.0|3.92|-4.87|0.00422|1.34e-05|0.0045899999999999|0.0|5.5e-08|1.88e-05|-0.04627|3.76|4.3255|-1070.456878|581.59|1022.29|0.1598|286.64|501.08|0.6843|0.1598|-0.18282|3.4494|-0.22909|0.02815574|4.8244|162.0|6.7905|6.7905
8a_a50|1|0.0|1|1|2.03117465|-0.0737162059999999|-0.00439531|5.777652323|0.03904321|-0.188998337|0.007671336|-0.150515325|10.94501357|-0.058014797|2|2|0.007801731|-0.038971589|-0.352654037|1|-0.095292123|0.8718949979999999|0.7135713840000001|-34.88425666|-41.48493288|9.480859015|133.8183888|0.139123262|70.12485884|-0.031655181|-20.91041439|0.0|-1.234552044|50.06249379|44.36511568|433.9235497|-8.042467074|0.248584287|0.858162757|125.2985144|21.23424244|-253.4513797|388.171611|8.577560914|1.0|1.0|0.0|1.0|1.0|0.11|3.63|3.71|2.02|0.0|0.0|94.75|0.0|2.0|-3.86|24.0|3.0|-6.12|1.0|2.87|-4.13|0.0433|7.48e-05|0.0234|0.0|4.82e-07|0.000151|-0.0280699999999999|2.69|4.1738|-1006.671867|548.47|912.7|0.18|220.53|396.63|0.3462199999999999|0.1217|-0.17244|3.5509|-0.20051|0.03479985|5.5319|47.0|7.3279|7.3279
IN1233_a59|0|0.0|0|0|0.0|0.1160337319999999|-0.008841844|4.727387819|0.0396875|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|1|-0.004071701|0.268927191|-0.597167441|2|-0.090732503|0.80310139|0.778639593|-61.73167061|-63.36348363|7.208329477|318.5587088|0.238675351|158.8351574|-0.035929742|-42.16752524|83.1557517|-1.904276352|72.32484741|68.94000009|506.6510632|-15.91227368|0.1892041019999999|0.936631949|125.91272279999998|29.49046561|-413.6607749|712.1606951|8.961363774|1.0|1.0|1.0|1.0|2.0|0.08|5.54|4.69|2.06|2.0|0.0|125.07|0.0|5.0|-5.59|32.0|4.0|-6.13|1.0|3.78|-5.16|0.00107|6.91e-06|0.0029|0.0|9.93e-11|4.17e-08|-0.05605|5.35|3.5355|-1352.351584|703.47|1204.16|0.2623|237.54|531.14|0.51285|0.2011|-0.14684|5.4004|-0.20289|0.02473496|7.6059|34.0|7.4685|7.4685
14b_a23|1|0.0|2|0|3.2475997860000003|0.065240838|-0.006248709|5.351858133|0.043538647|-0.318684138|0.007671236|-0.0644978|10.31321824|-0.047410593|2|2|0.0075222369999999|0.121308009|-0.4557487779999999|2|-0.077808321|0.857184548|0.5935522360000001|-41.01458464|-53.44429544|13.26014776|40.76245006|0.153740341|99.66542762|-0.03508139|-34.64639496|84.36242964|-1.64882535|64.97993029|54.274732400000005|548.6057241000001|-14.74314679|0.225640295|0.821406493|146.2760938|29.36910744|-355.71896410000005|599.5697147999999|11.53563485|0.0|0.0|1.0|1.0|1.0|0.05|3.78|4.58|3.4|2.0|1.0|120.24|0.0|5.0|-5.58|31.0|5.0|-6.31|0.0|3.78|-5.11|0.00114|7.73e-06|0.00332|0.0|2.14e-08|9.18e-06|-0.07803|3.72|3706.0|-1729.161608|673.05|1142.37|0.3603|334.55|525.66|0.58097|0.3603|-0.15064|6.8752|-0.2286699999999999|0.02188578|9.7544|4.0|8.3536|8.3536
14a_a23|1|0.0|2|0|3.39397765|0.050806184|-0.0056795759999999|5.351858133|0.042992424|-0.289658385|0.012219066|-0.0518554529999999|10.31321831|-0.071842463|2|2|0.011363191|0.083206288|-0.446724057|2|-0.123790952|0.816237166|0.6888154959999999|-35.20994211|-50.79675604|12.33442989|38.57988954|0.081322962|51.42774883|-0.0341809229999999|-32.12331106|80.54176247|-1.606503401|61.36268093|47.54437201|580.9612768999999|-13.66949407|0.219241211|0.8602383659999999|138.6457355|27.68542751|-355.0975547|601.8533922|10.56592489|1.0|0.0|1.0|1.0|1.0|0.05|3.36|4.02|3.03|2.0|1.0|120.28|0.0|5.0|-5.47|30.0|4.0|-6.27|0.0|3.37|-4.96|0.00139|1.1e-05|0.0045299999999999|0.0|3.92e-08|1.6100000000000002e-05|-0.07379|3.47|3.7119|-1629.928331|665.5|1134.02|0.3764|334.02|516.58|0.6289100000000001|0.3764|-0.15002|5.8775|-0.2238099999999999|0.0216412|8.3962|3.0|8.5498|8.5498
17e_a50|1|0.0|2|2|4.3906140030000005|-0.153175103|-0.0020746479999999|5.82008293|0.031870748|-0.141076059|0.012036705|-0.086639125|10.94500663|-0.114420412|2|2|0.012372059|-0.017965698|-0.229030473|1|-0.202197068|0.7791604190000001|0.736221185|-32.24487658|-50.7956915|8.950665784|10.68364489|0.069891795|48.62532158|-0.02665495|-35.33972521|86.98647608|-1.67926185|57.93079973|41.19554236|647.0975667|-12.90180444|0.196328886|0.960006062|136.5904997|23.07468625|-422.5418889|904.3172644|7.135108233|0.0|1.0|1.0|1.0|0.0|0.37|4.23|4.68|2.91|2.0|0.0|138.0|0.0|6.0|-4.87|33.0|4.0|-6.08|0.0|4.03|-5.18|0.00589|6.58e-06|0.00288|0.0|4.63e-08|2.03e-05|-0.03156|3.8|4.0298|-1375.295877|757.34|1312.91|0.1809|292.6|602.89|0.6322800000000001|0.1785|-0.16649|6.7175|-0.19805|0.02761851|8.8326|155.0|6.8097|6.8097
17b_a6|0|0.0|0|1|0.0|0.1012747369999999|-0.01272079|5.351858133|0.042739018|-0.6869226490000001|-0.00460563|-0.0385646|10.949638|-0.0791229359999999|1|1|-0.00194781|0.231025646|-0.563310199|1|-0.138423611|0.8370824240000001|0.8013954109999999|-62.63196368|-71.65078895|20.48861696|155.8689396|0.246050902|161.4509401|-0.041494349|-47.0150166|557.7093661|-2.074717455|84.71888279|83.12058064|494.7179214|-17.86570631|0.229332826|0.834464855|150.48105900000002|35.32951798|-355.2067434|627.4287311|13.06809384|1.0|1.0|1.0|1.0|2.0|0.12|4.98|4.32|1.7|2.0|0.0|116.79|0.0|5.0|-5.81|31.0|5.0|-5.89|1.0|3.6|-5.17|0.000637|6.69e-06|0.00274|0.0|9.77e-10|4e-07|-0.05736|4.04|2.9964|-1350.102764|690.98|1168.62|0.3949|349.8|575.2|0.69615|0.0033|-0.12545|5.3385|-0.18281|0.02458322|7.3188|153.0|6.8153|6.8153
3q_a32|1|0.0|0|0|0.0|-0.017280695|-0.008072705|5.733341277|0.03898374|-0.419780649|0.000773658|-0.022925245|10.31100266|-0.098400506|3|3|0.002487149|0.0492355779999999|-0.5448044360000001|0|-0.1585635|0.901790225|0.716172604|-41.72706804|-60.46462749|11.43581616|41.73511731|0.15006201|92.62226328|-0.027989085|-37.3203761|53.27315741|-1.371465184|74.3682963|53.16288420000001|524.6043311000001|-10.6629646|0.365026099|0.856561949|225.3038157|27.20679986|-166.61896299999998|618.9134881|13.90366881|1.0|0.0|1.0|1.0|1.0|0.3|6.43|4.72|1.33|1.0|0.0|115.37|0.0|7.0|-5.91|28.0|4.0|-6.35|1.0|3.86|-4.62|0.000508|2.4100000000000003e-05|0.00992|0.0|4.88e-08|2.01e-05|-0.04968|5.15|3.6236|-1920.066488|666.16|1136.46|0.2897|342.16|549.78|0.70216|0.2897|-0.15001|4.1362|-0.19969|0.02381444|5.2657|28.0|7.5528|7.5528
46_a18|0|0.0|0|2|0.0|-0.001181461|-0.005378956|4.844187086|0.03531746|-0.3872848129999999|0.002300582|-0.0669031009999999|10.94680484|-0.052591109|0|0|0.003512954|-0.069691797|-0.448177615|0|-0.090469229|0.76616843|0.699483099|-49.54738918|-54.33831169|6.376289807000001|0.946462387|0.173455401|123.2289237|-0.029244604|-38.60388092|58.66827342|-1.988633091|63.70285871|55.92367899|587.2068577|-14.76030741|0.217767252|0.8342358790000001|154.7096476|26.56039822|-401.0164861|1056.535856|9.36454702|0.0|1.0|0.0|1.0|2.0|0.3|3.68|3.3|3.33|2.0|1.0|151.14|0.0|7.0|-5.68|36.0|3.0|-6.14|0.0|2.93|-5.47|0.000999|3.35e-06|0.00161|0.0|1.51e-09|7.27e-07|-0.04995|8.11|3225.0|-1532.992457|765.33|1380.79|0.4249|384.45|635.89|0.69181|0.4249|-0.13224|2656.0|-0.18219|0.0239301|3.2533|186.0|6.7305|6.7305
36_a18|0|0.0|0|2|0.0|0.050448408|-0.006407141|4.844187086|0.036625514|-0.442092758|-0.000451777|-0.0077246719999999|10.94702093|0.003321395|0|0|0.000825855|-0.079553246|-0.493920601|0|0.0059061|0.780206307|0.721836103|-55.38202488|-56.82615305|6.722004572|110.8288932|0.195706133|139.3536816|-0.031922305|-40.46339026|83.34177364|-2.074949798|65.59412783|62.10402945|572.70209|-16.1853561|0.187943933|0.905426346|133.8265619|27.99124609|-444.4026478999999|975.4099618|8.767974776|1.0|1.0|0.0|1.0|3.0|0.28|3.73|2.96|3.13|2.0|1.0|146.24|0.0|7.0|-5.68|35.0|3.0|-6.18|1.0|2.8|-5.28|0.000975|5.19e-06|0.00242|0.0|6.87e-10|3.210000000000001e-07|-0.04991|7.75|3.1908|-1493.686737|769.73|1350.57|0.4674|388.57|636.33|0.69372|0.4674|-0.13133|1.9944|-0.18124|0.02564498|2.7547|32.0|7.4949|7.4949
7_a15|0|0.0|0|0|0.0|-0.2269896539999999|-0.010310394|0.0|0.035075075|-0.494898891|-0.0013239329999999|0.038636783|10.95880715|0.0019353679999999|0|0|0.002150323|0.213947987|-0.335491052|1|0.00364345|0.740089344|0.8115121240000001|-41.29775265|-61.50761094|20.31436245|103.8062879|0.158599673|88.02694557|-0.026500274|-34.13832456|56.30310755|-1.2190126140000002|85.26222186|61.6121151|466.9990754|-8.163512395|0.551335598|0.657158418|306.0056033|32.78250222|56.98518567|474.9756287|23.75461091|1.0|1.0|1.0|0.0|1.0|0.15|3.38|4.64|1.74|2.0|0.0|99.77|0.0|7.0|-4.83|26.0|5.0|-5.72|1.0|3.35|-4.49|0.00516|3.2e-05|0.0113|0.0|6.41e-08|2.26e-05|-0.0284899999999999|2.78|3.7495|-1184.385377|580.73|1000.95|0.3463|279.33|499.86|0.64652|0.0169|-0.15605|1.1115|-0.18454|0.01827873|1631.0|227.0|6644.0|6644.0
