molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|WNSA2|FPSA5|DPSA2|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|Log S (ESOL)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
19a_a22|0.0|0|0|0.0|6.842683282|0|1.422917238|1.572240489|-0.000989685|4.727387819|2|0.0389622639999999|-0.020553065|1.545757986|-0.002607064|10.9464374|1|-0.001355145|-0.03516233|-0.035723406|-0.0611158559999999|2|0.699744887|1|0.744354735|-0.090145161|-0.09370213|-67.26339083|-69.91748544|18.53458775|373.8201781|190.7541925|-52.17015658|13.82990734|106.645364|0.684706189|-50.18975739|89.23486638|-26.21905704|555.4133255|-1468.267194|-19.56380872|0.315293811|15.30120355|-1095.573288|0.025888799|2144.375527|1.0|1.0|1.0|2.0|0.08|-8.76|3.08|3.41|0.98|132.15|0.0|7.0|-4.38|35.0|463.49|0.0|-4.11|2.05|0.0|1.73e-09|5.69|3.5809|-1537.071348|740.07|567.03|0.66605|-1536.756515|-0.1508|4.5288|-0.21478|0.04718381|-1536.823574|48.0|7.3188|7.3188
12_a4|-3.2834578760000004|0|0|0.0|7.535296702|1|0.295190368|2.070952433|-0.1494133309999999|5.4161004020000005|2|0.0381179139999999|-0.0334644329999999|1.587386096|0.005795666|10.31168324|1|0.009024784|-0.055590089|-0.051501982|-0.085553511|2|0.531333552|1|0.805238097|-0.070256284|-0.074699711|-41.69390404|-44.33087544|6.936764267999999|15.80191019|115.5823166|-26.30835499|4.116653575|7.519189887|0.717772573|-24.74343259|53.59101661|-15.38009964|477.8721263000001|-753.6248824|-9.127388465|0.282227427|11.7599245|-447.2420348|0.015603795|1049.9494|1.0|1.0|1.0|0.0|0.23|-7.84|3.69|4.98|2.17|113.02|0.0|4.0|-4.18|29.0|404.48|0.0|-4.33|2.72|0.0|1.45e-08|6.12|3.8083|-1617.861623|640.67|503.28|0.68825|-1617.57796|-0.16224|7.8701|-0.2312199999999999|0.03555871|-1617.634733|9.29|5032.0|5032.0
6e_a40|0.0|0|0|0.0|8.421342866|1|0.604892975|1.75595616|0.128035402|6.401917197|0|0.039160494|-0.15110197|0.744550501|-0.0026177839999999|10.30179954|2|-0.002992481|-0.276969278|-0.020200684|-0.037027769|0|0.648802794|1|0.74620476|-0.107312598|-0.1164147119999999|-70.52033811|-76.50178121|10.43262695|185.1473293|166.7812216|-50.27304895|6.85578763|35.33106374|0.866991176|-46.34235117|84.95203628|-32.02400144|490.3675161000001|-1377.032062|-21.04453212|0.133008824|12.49434084|-904.9148811|0.012858969|1588.2884390000002|1.0|0.0|1.0|1.0|0.21|-4.63|5.02|3.72|2.12|125.15|1.0|5.0|-7.76|30.0|476.98|1.0|-5.58|4.4|1.0|2.35e-05|8.35|2.9549|-2831.191706|671.95|537.07|0.67187|-2830.986514|-0.1195799999999999|8.3311|-0.2164|0.03482243|-2831.048968|18.0|7.7447|7.7447
3a_a12|0.0|0|0|0.0|0.0|1|1.28383802|0.0|0.13714555|0.0|2|0.032544803|-0.1231529169999999|0.0|-0.0025830939999999|10.95455336|0|-0.001011111|-0.205054123|-0.072889493|-0.1213636769999999|1|0.8847197109999999|0|0.871985494|-0.07121814|-0.090803706|-34.84701355|-44.430225|4.615711776|71.11710277|62.63745781|-21.73969523|2.258466332|0.0|0.781050096|-17.05063286|52.21461165|-17.08854808|426.6622302|-666.453375|-8.361421244|0.2189499039999999|11.01449587|-326.0954285|0.015909241|853.2786545|1.0|0.0|1.0|1.0|0.05|-7.5|3.43|2.49|3.09|97.52|0.0|3.0|-3.6|23.0|298.34|0.0|-4.06|3.15|0.0|3.13e-08|3.33|3.7304|-951.3711872|528.84|383.08|0.66895|-951.217594|-0.15328|1.3824|-0.22157|0.023184956|-951.264072|194.0|6.7122|6.7122
7f_a8|0.0|0|0|2.961566988|7.05012252|0|1.394802504|1.2793830309999998|-0.139912829|4.844187086|0|0.044814815|0.034392285|0.0|0.00112124|10.94343485|1|0.00084936|0.09329746|0.052081992|0.141285105|0|0.507325475|0|0.770229267|-0.091890536|-0.08790841|-52.28313554|-50.01741803|7.858266077000001|53.09327646|130.7330978|-28.45850692|4.471132824|55.49953831|0.880922225|-29.74763659|55.85651025|-23.17880348|438.23883319999993|-950.3309426|-13.18808857|0.119077775|14.04331892|-540.7116315000001|0.010262531|1078.790971|1.0|0.0|0.0|1.0|0.0|-8.46|5.52|5.49|4.27|101.89|0.0|3.0|-5.68|28.0|373.35|0.0|-5.5|4.66|0.0|3.5e-09|6.81|3.4810000000000003|-1285.196168|584.99|495.55|0.6987399999999999|-1285.017838|-0.14506|8.7098|-0.21998|0.02809022|-1285.071664|35.65|4.4479|4.4479
47n_a18|0.0|0|0|0.0|7.03438793|1|1.251175627|0.0|0.0487694459999999|4.844187086|0|0.032169312|0.017491759|0.0|0.000271488|10.94702025|0|0.001705837|0.026244774|-0.172015161|-0.258092915|0|0.711628292|0|0.792429396|-0.079299822|-0.091185806|-65.43887366|-75.24728669|8.759783644|61.29571241|171.2889916|-62.09468789|7.228646444|47.476904100000006|0.783921929|-54.00070374|86.44740177|-26.38541222|653.9193397999999|-2031.676741|-21.77346199|0.216078071|20.17045476|-1676.556573|0.01357247|2591.682495|1.0|1.0|1.0|3.0|0.31|-9.76|3.67|3.31|2.72|162.18|1.0|13.0|-6.02|40.0|539.67|0.0|-5.24|4.1|0.0|1.7500000000000002e-10|9.78|3.2028|-1743.3283440000002|879.92|799.02|0.6914600000000001|-1740.5852670000002|-0.13138|2.4754|-0.18391|0.02839695|-1740.663577|64.0|7.1938|7.1938
12ar_a36|0.0|0|0|3.46014932|7.412764017000001|2|1.297042582|0.0|-0.064363806|5.351858133|2|0.040839506|0.083451772|0.0|0.000939229|10.95407427|1|0.002112069|0.145909555|-0.096853381|-0.169341326|1|0.8196353679999999|0|0.8365428659999999|-0.080760277|-0.098732471|-54.80317647|-66.9989409|15.19305207|86.85924228|110.9204982|-45.46486105|10.30986449|0.0|0.705591187|-37.18892821|82.17472548|-23.57370143|567.6702443|-1272.979877|-15.99689556|0.294408813|16.68371115|-863.83236|0.0223636779999999|1804.132337|1.0|1.0|0.0|2.0|0.17|-7.05|3.14|1.95|1.59|133.27|0.0|6.0|-3.92|32.0|420.47|0.0|-3.91|2.33|0.0|8.95e-08|3.23|3.8489|-1364.511244|717.19|580.53|0.67174|-1364.235126|-0.15631|6.4688|-0.21291|0.04327285|-1364.2977050000002|25.0|7.6021|7.6021
12al_a36|0.0|0|0|3.469383582|7.412764017000001|2|1.297043737|0.0|-0.06777947|5.351858133|2|0.042739018|0.1030147719999999|0.0|0.00127667|10.96020817|1|0.003077071|0.172830414|-0.1430106119999999|-0.239932418|1|0.84179881|0|0.801179217|-0.077842923|-0.105915949|-51.22331485|-69.69632923|17.71943397|114.2305891|130.8308989|-45.86257662|11.65999569|0.0|0.671084645|-33.70669917|86.77628559|-23.23210974|527.2034213000001|-1254.533926|-15.28752554|0.328915355|16.15533063|-825.5263792000001|0.025956027|1869.412355|1.0|1.0|0.0|2.0|0.17|-6.69|2.77|1.89|1.72|130.24|0.0|6.0|-3.95|31.0|411.46|0.0|-4.07|2.65|1.0|2.03e-07|2.92|3.5511|-1347.479819|702.95|554.23|0.70417|-1347.196501|-0.14558|6.4473|-0.1955599999999999|0.03469224|-1347.257936|48.0|7.3188|7.3188
11_a3|0.0|0|0|0.0|6.823286122000001|0|0.605020608|0.0|0.119431379|4.727387819|3|0.042795699|-0.101436441|1.710245969|-0.008037672|10.31163053|1|-0.005959152|-0.194041982|-0.0495219879999999|-0.0947326669999999|3|0.834020779|1|0.777803048|-0.0955396769999999|-0.099420732|-45.19136777|-47.02715152|6.800350988|253.1353625|105.101718|-22.2443844|3.216644354|80.34769756|0.752484736|-21.37603754|57.08178682|-18.52584757|367.9098016|-611.3529698|-8.76293931|0.2475152639999999|10.29352296|-289.1769972|0.021256639|812.4456757999999|0.0|1.0|1.0|1.0|0.0|-6.51|3.79|3.41|0.8|88.28|0.0|2.0|-4.08|22.0|305.36|0.0|-3.71|2.22|0.0|3.06e-07|2.12|3.2232|-1288.195105|508.58|346.18|0.6966600000000001|-1288.058926|-0.13118|3.3694|-0.20018|0.02994326|-1288.10577|0.04|7.3979|7.3979
14u_a23|0.0|1|1|0.0|7.423568444|0|1.197962732|3.357982471|-0.066969083|5.351858133|2|0.043321995|0.050530143|0.743634137|0.010561248|10.31321759|2|0.010508236|0.091604179|-0.110069159|-0.199540201|2|0.71381683|1|0.909754912|-0.055259924|-0.086465795|-36.90928915|-57.75236052|16.97420126|43.06242147|60.27663131|-38.57404134|11.3374334|50.47632596|0.702868983|-24.65250654|73.50348823|-22.64798452|607.6448353|-1155.04721|-15.12707504|0.297131017|14.12094979|-771.4808267999999|0.023582305|1643.332169|0.0|1.0|1.0|1.0|0.09|-7.51|3.42|4.03|2.72|126.78|0.0|6.0|-5.63|32.0|441.51|0.0|-5.02|3.55|0.0|3.11e-08|3.23|3.1819|-1744.446261|712.54|549.0|0.6703100000000001|-1744.1781010000002|-0.1543|5.9743|-0.21613|0.0237199999999999|-1744.2405670000005|6.0|8.2449|8.2449
19e_a38|0.0|0|0|3.376977671|7.412764017000001|2|1.297043576|0.0|-0.082311936|5.351858133|2|0.04508642|0.021678225|0.0|-0.001197042|10.94917392|1|0.000347207|0.045449529|-0.091460175|-0.191751024|1|0.700181525|0|0.776562593|-0.083623427|-0.10214405|-56.34606212|-68.82539051|14.27562164|118.734325|150.553721|-46.37503972|9.619015829|16.39385667|0.749190974|-37.96637911|82.37885703|-25.49088538|523.2534216|-1376.50781|-17.17594064|0.250809026|12.34352977|-927.5007945|0.020114756|1837.325672|1.0|1.0|1.0|3.0|0.12|-7.28|4.03|3.09|2.75|135.78|0.0|6.0|-4.94|32.0|427.48|0.0|-4.72|3.55|0.0|5.27e-08|4.08|3.8587|-1409.582478|685.34|532.67|0.58509|-1409.315831|-0.15584|5.8426|-0.20723|0.03483011|-1409.37733|0.01|8.0083|8.0083
4i_a46|0.0|0|0|0.0|7.825245291|1|1.1346370959999998|2.184105962|-0.167244168|5.587248657999999|1|0.049498645|-0.088884176|0.0|0.012211602|10.94638684|1|0.011931187|-0.133434195|-0.060809732|-0.091288438|1|0.7172344890000001|0|0.940780437|-0.058565229|-0.075208437|-33.08099617|-42.48203383|8.847405392999999|67.51603424|33.45060163|-23.99628633|4.997521397|70.55661087|0.763831778|-18.68604171|49.04951810000001|-14.16067794|531.4066842|-722.1945751000001|-7.998762108999999|0.2361682219999999|10.47951666|-407.9368676|0.011626803|945.4890404|1.0|1.0|1.0|0.0|0.36|-7.3|4.79|5.07|3.06|105.43|0.0|3.0|-4.94|26.0|347.45|0.0|-5.04|4.38|0.0|5.04e-08|4.46|4.4232|-1092.730494|611.74|546.24|0.69035|-1092.473422|-0.18438|2.8538|-0.20084|0.02614355|-1092.528145|612.0|6.2132|6.2132
4e_a46|-3.742323661|0|0|0.0|7.825245291|1|0.300205548|2.12386814|0.1369980459999999|5.587248657999999|2|0.041636905|-0.08224348|0.0|-0.001404912|10.31928077|1|0.002688298|-0.135489528|-0.030065705|-0.049530834|2|0.69063113|0|0.753715041|-0.0835371459999999|-0.084780904|-63.39469142|-64.33855433|8.098142567|105.0139519|186.9007941|-48.825259|6.145520557|20.27041189|0.7951078540000001|-48.10898007|73.87174786|-23.48867857|571.9794684|-1479.78675|-17.82509456|0.204892146|15.06943449|-1122.980957|0.0125621839999999|1861.114491|1.0|1.0|1.0|2.0|0.27|-8.81|3.05|5.93|2.06|137.28|0.0|5.0|-6.08|35.0|488.6|1.0|-5.41|3.78|0.0|1.56e-09|8.03|4.1773|-1884.613031|757.1|655.69|0.56481|-1884.255802|-0.17112|1.9941|-0.21005|0.04805633|-1884.324182|154.0|6.8125|6.8125
19_a20|0.0|0|0|3.423603867|6.842683282|0|1.4009239059999998|0.0|0.071176085|4.727387819|3|0.0396875|0.103271147|1.622562232|-0.006620594|10.94899558|1|-0.004654742|0.175308615|-0.049177437|-0.083481481|3|0.7741509329999999|1|0.754452534|-0.091725453|-0.099685049|-60.26825633|-65.49811346|8.964643162|339.8339889|161.33709|-43.03556944|5.890223441|88.19441661|0.796070588|-39.5992891|75.98477124|-25.1915821|495.7134289|-1309.962269|-16.55214209|0.203929412|15.38668579|-860.7113887|0.0159602|1645.535318|1.0|1.0|1.0|2.0|0.08|-9.63|4.97|4.08|1.33|122.86|0.0|5.0|-4.89|32.0|420.47|0.0|-4.57|2.91|0.0|2.34e-10|5.01|3.3616|-1368.413151|687.79|519.34|0.6987399999999999|-1368.129074|-0.13903|4.2507|-0.2067|0.03487615|-1368.190746|2.6|5585.0|5585.0
IN1233_a59|0.0|0|0|3.463603867|6.842683282|0|1.400923654|0.0|0.1160337319999999|4.727387819|2|0.0396875|0.163548857|1.983673343|-0.005614194|10.93301779|1|-0.004071701|0.268927191|0.001996439|0.003282792|2|0.778639593|1|0.7613246490000001|-0.092761756|-0.095213818|-61.73167061|-63.36348363|7.208329477|318.5587088|158.8351574|-42.16752524|4.79704394|83.1557517|0.810795898|-41.08157616|72.32484741|-23.91074854|506.6510632|-1267.269673|-15.91227368|0.1892041019999999|15.51626497|-843.3505049|0.0134658889999999|1562.994677|1.0|1.0|1.0|2.0|0.08|-10.0|5.54|4.69|2.06|125.07|0.0|5.0|-5.59|32.0|419.48|0.0|-5.16|3.85|0.0|9.93e-11|5.35|3.5355|-1352.351584|703.47|531.14|0.6953699999999999|-1352.073755|-0.14684|5.4004|-0.20289|0.02473496|-1352.135303|34.0|7.4685|7.4685
12c_a31|0.0|0|0|3.387641566|7.765993078999999|1|0.6101358029999999|0.0|0.046986783|5.733341277|0|0.040982906|-0.030192572|0.0|-0.003618466|10.311698300000002|2|-0.000813398|-0.048694677|-0.138799714|-0.223856622|0|0.770283733|0|0.665463503|-0.104643824|-0.129736755|-66.41224264|-82.33748068|19.38414321|153.400467|212.313715|-52.25551342|12.30215386|553.8695417|0.6817087|-42.14855504|97.28775086|-23.05449459|422.3366652|-1152.7247289999998|-14.63154376|0.3182913|14.67172662|-731.5771879|0.023556702|1690.934456|1.0|1.0|1.0|2.0|0.35|-7.24|5.64|3.7|1.08|108.16|0.0|8.0|-5.23|28.0|398.48|0.0|-4.16|3.1|0.0|5.79e-08|4.6|3.8328|-1618.1530810000002|679.71|578.69|0.7007399999999999|-1617.888981|-0.15904|1.6786|-0.19288|0.04023903|-1617.951882|0.38|6.4202|6.4202
17_a4|0.0|0|0|0.0|7.535296702|1|1.219995452|1.690442177|-0.188642713|5.4161004020000005|1|0.043084795|-0.01849014|0.0|0.001892883|10.94611837|1|0.002155864|-0.073733221|-0.0179434139999999|-0.07155304|1|0.484393047|0|0.888791225|-0.0887214819999999|-0.08932566|-45.75108579|-46.06264282|5.472562628|17.08736223|57.34712812|-23.75316417|2.822041259|0.0|0.861696586|-23.59250328|52.67753395|-21.75180355|458.3237652|-783.0649279|-11.21677197|0.138303414|10.65499029|-403.8037909|0.012827738|908.7478594|1.0|1.0|0.0|0.0|0.11|-6.56|4.59|6.26|3.66|85.09|0.0|3.0|-4.36|25.0|345.29|1.0|-4.81|4.01|0.0|2.74e-07|4.44|4.3363|-1255.994721|527.39|413.28|0.47353|-1255.881628|-0.17559|4.8197|-0.21745|0.02636403|-1255.932407|877.0|6057.0|6057.0
18_a10|0.0|0|0|0.0|7.78113851|2|1.243178376|2.142254323|-0.182332901|5.733341277|2|0.035770975|-0.092424959|2.026949641|0.009941402|10.92966688|1|0.010573165|-0.144233311|-0.091730492|-0.143149563|2|0.6886547670000001|1|0.885552955|-0.0575419659999999|-0.076052353|-36.52271591|-48.27152552|12.12013168|40.99617452|72.64119073|-30.63863373|7.692822451|123.3621791|0.641615544|-23.18149476|61.38857307|-15.79795381|562.0732377|-868.8874593|-10.02718922|0.358384456|13.51828833|-551.4954071000001|0.020666062|1354.218219|0.0|1.0|1.0|0.0|0.32|-7.88|4.65|4.66|2.14|119.81|0.0|5.0|-4.48|31.0|412.48|0.0|-4.77|3.49|0.0|1.32e-08|2.65|3.7977|-1336.433782|687.19|504.61|0.6866300000000001|-1336.126835|-0.15735|4.7596|-0.20692|0.02974086|-1336.185978|0.13|6.8861|6.8861
19_a31|0.0|0|0|3.2411335510000003|7.401841579|0|0.61013725|0.0|0.062492295|5.351858133|0|0.0427124179999999|-0.044625452|0.0|-0.005956522|10.31169935|2|-0.0038998559999999|-0.095997335|-0.081398052|-0.1751017789999999|0|0.6427749970000001|0|0.7312647940000001|-0.0909201569999999|-0.113333675|-53.25742146|-66.3863707|8.596058678|75.32978176|157.414423|-38.88650245|5.035230173|67.42915967|0.776211804|-31.1960848|75.31824576|-21.12293613|428.3459076|-929.4091898|-12.37297805|0.223788196|12.77501178|-544.4110343|0.0152483439999999|1197.365442|1.0|1.0|1.0|2.0|0.28|-7.39|5.8|4.33|1.68|97.25|0.0|7.0|-4.67|25.0|358.43|0.0|-3.92|2.93|0.0|4.08e-08|5.24|3.9477|-1489.532192|625.93|537.66|0.7005600000000001|-1489.323855|-0.16367|1.7076|-0.20675|0.03702801|-1489.382077|1.8|5.7447|5.7447
3d_a12|0.0|0|0|0.0|0.0|1|1.28383852|0.0|0.092417272|0.0|3|0.038787879|-0.166233441|0.0|-0.00259095|10.95472859|0|-0.000643935|-0.282667477|-0.1394967999999999|-0.237203828|2|0.8605417409999999|0|0.8547246829999999|-0.066850425|-0.0958414059999999|-34.34601551|-49.24083018|5.717316796|74.39425719|74.63869204|-25.2986621|2.9374091630000003|0.0|0.77428353|-17.64609244|57.52228251|-18.01493787|439.1353855|-738.6124526000001|-9.255608086|0.22571647|10.96674758|-379.4799315|0.01611886|953.9302134|1.0|0.0|1.0|1.0|0.11|-7.51|3.37|2.19|2.26|100.28|0.0|3.0|-3.52|24.0|313.36|0.0|-3.91|2.81|0.0|3.08e-08|3.1|3.7719|-1006.727999|548.21|411.35|0.6572100000000001|-1006.556654|-0.15387|2.2068|-0.22229|0.02399772|-1006.606666|25.0|7.6021|7.6021
16h_a32|0.0|1|1|3.340888605|7.765993078999999|0|0.609420754|0.0|0.217139852|5.733341277|0|0.039958333|-0.069213021|2.075726759|-0.0048042729999999|10.31100268|3|-0.002310082|-0.1234671109999999|-0.123297852|-0.219947482|0|0.7619492790000001|1|0.7991915079999999|-0.081151869|-0.121464999|-51.56009529|-77.17316899|13.31708433|70.02855767|127.5843068|-49.03221545|8.461051377999999|35.90298920000001|0.7359051059999999|-32.75886858|90.15529448|-24.62973479|507.7688359|-1157.597535|-15.6485794|0.2640948939999999|12.42028916|-735.4832318|0.020432929|1573.02555|1.0|1.0|1.0|2.0|0.26|-7.0|5.86|4.6|1.12|111.95|1.0|7.0|-6.48|28.0|413.52|1.0|-4.75|3.66|0.0|9.89e-08|4.54|3.6182|-1955.99895|679.82|556.05|0.70219|-1955.772465|-0.14972|3516.0|-0.2|0.02818755|-1955.832545|9.0|8.0655|8.0655
3_a47|0.0|0|0|0.0|0.0|0|1.304465159|0.0|0.013076203|0.0|2|0.03308642|-0.013350303|1.416887578|-0.008828261|10.93671092|0|-0.007967014|-0.021029826|-0.015388793|-0.024240921|2|0.815682427|1|0.854727481|-0.083129079|-0.0948001|-43.59237092|-49.71258151|4.514659074|98.29790989|76.18000386|-26.06896797|2.367459086|1.139378223|0.7849694909999999|-22.85956767|58.22383723|-19.12022366|448.2137648|-745.6887227000001|-10.02652614|0.2150305089999999|10.84023999|-391.0345195|0.016230658|949.95886|1.0|1.0|1.0|2.0|0.0|-8.42|4.32|5.4|2.88|101.55|0.0|3.0|-5.54|25.0|347.8|0.0|-5.35|4.6|0.0|3.829999999999999e-09|4.12|3.7284|-1470.137664|556.65|402.58|0.69138|-1469.969304|-0.15473|4.0226|-0.2119|0.03619487|-1470.0192869999998|316.0|6.5|6.5
12bh_a36|0.0|0|0|3.50075137|7.412764017000001|2|1.297043258|0.0|-0.052761366|5.351858133|2|0.044197531|0.001012669|0.0|0.003676818|10.94728093|1|0.0045625|0.0016901289999999|-0.101854847|-0.169994208|1|0.857993338|0|0.833491953|-0.070687668|-0.09959401|-47.04367494|-66.28126709|11.73109101|83.08294358|110.81353529999998|-44.11115058|7.807212275|0.0|0.783294222|-31.30825225|76.46867897|-23.6718811|554.7010591|-1325.625342|-15.75398235|0.216705778|14.56834609|-882.2230117|0.015307571|1692.3721690000002|1.0|1.0|0.0|2.0|0.21|-7.34|3.76|2.5|2.45|133.68|0.0|5.0|-4.54|31.0|409.49|0.0|-4.6|3.41|0.0|4.55e-08|3.79|3.6255|-1311.589612|715.94|575.23|0.7039|-1311.293683|-0.14915|5.8338|-0.20168|0.03071385|-1311.356102|14.0|7.8539|7.8539
8b_a32|0.0|1|1|3.419952523|7.765993078999999|0|0.609420757|0.0|0.113639567|5.733341277|0|0.03995614|-0.008128765|2.123714284|-0.003484915|10.31100269|3|-0.001662219|-0.014634534|-0.0852122769999999|-0.1534110109999999|0|0.7507116140000001|1|0.788218098|-0.0850068559999999|-0.108971309|-53.36442734|-68.4085006|10.49093175|102.4297669|132.9495116|-42.94454179|6.585851946|68.21751748|0.669149204|-33.50038167|81.73293254|-19.33283713|494.8166492|-889.3105078|-12.13650094|0.330850796|14.95918599|-558.2790432999999|0.021225152|1329.016762|1.0|1.0|1.0|2.0|0.26|-7.65|6.49|4.19|1.1|110.47|1.0|7.0|-5.83|27.0|397.52|1.0|-4.39|3.22|0.0|2.23e-08|4.22|3.5442|-1880.77142|671.54|558.16|0.70285|-1880.539698|-0.14717|846.0|-0.20121|0.03602276|-1880.602014|12.0|7.9208|7.9208
18c_a22|0.0|0|0|0.0|6.842683282|0|1.194229067|1.804590026|-0.191807441|4.727387819|2|0.038137255|-0.044828537|1.642882533|0.005449965|10.31286086|1|0.005597023|-0.081550274|-0.078828791|-0.143402172|2|0.6922232890000001|1|0.931073539|-0.057956428|-0.076388478|-40.094865000000006|-52.84635017|13.72808419|30.63947336|47.68404831|-36.55965924|9.49723261|15.22791009|0.682690024|-27.73804808|67.73280290000001|-19.94201893|644.1264387|-1056.927003|-13.79609783|0.317309976|14.04085897|-731.1931848999999|0.0215181079999999|1548.179944|1.0|1.0|1.0|1.0|0.08|-9.46|5.36|4.98|1.47|136.36|0.0|6.0|-5.8|34.0|461.54|0.0|-5.1|3.5|0.0|3.4299999999999995e-10|3.5|3.7222|-1783.562578|707.08|583.88|0.60449|-1783.277296|-0.15158|1.2938|-0.22365|0.02279458|-1783.340519|26.0|7585.0|7585.0
26_a20|0.0|0|0|0.0|6.842683282|0|1.4165417530000002|1.877209467|-0.000846851|4.727387819|2|0.0396875|0.1516835819999999|2.01129617|0.003085806|10.93106273|1|0.003149352|0.249416844|0.0346782989999999|0.057022334|2|0.690530489|1|0.79337253|-0.0862808009999999|-0.082729415|-58.21621279|-55.81998701|8.604974082|299.8332395|139.417676|-37.66339899|5.806030949|80.47551422|0.7848887259999999|-39.28020352|65.85953426|-22.11735334|535.3119506|-1172.219727|-14.92323356|0.215111274|14.40103379|-790.9313788|0.014879363|1493.485239|1.0|1.0|1.0|1.0|0.08|-9.18|4.5|4.62|2.47|125.0|0.0|5.0|-5.14|32.0|419.48|0.0|-5.02|3.63|0.0|6.64e-10|4.97|3.8894|-1352.315376|715.27|543.96|0.68167|-1352.036122|-0.16129|3.8173|-0.21226|0.03774288|-1352.098465|131.0|6.8827|6.8827
16d_a32|0.0|1|1|3.311658163|7.765993078999999|0|0.609420775|0.0|0.170838661|5.733341277|0|0.0421759259999999|0.0115077539999999|2.07416189|-0.00839148|10.31100273|3|-0.005427254|0.021406827|-0.128753933|-0.239509216|0|0.7689748270000001|1|0.7554930740000001|-0.091212351|-0.11491796|-53.23914436|-67.07571683|18.67986534|115.2070109|142.7146582|-39.15098916|10.90312918|48.61700321|0.615749698|-31.07481011|86.50964771|-21.26791022|440.9688416|-871.9843187999999|-12.41372827|0.384250302|11.16880283|-508.962859|0.0332953229999999|1416.134383|1.0|1.0|1.0|2.0|0.18|-6.59|5.26|3.82|0.65|102.33|1.0|6.0|-5.65|26.0|385.46|1.0|-4.18|2.86|0.0|2.55e-07|3.78|3.6271|-1877.360551|621.59|489.97|0.70217|-1877.185022|-0.15009|3.2048|-0.20077|0.02818209|-1877.241687|8.0|8.1135|8.1135
16_a31|0.0|0|0|3.096824452|7.758333467000001|1|0.61013894|0.0|0.152128735|5.733341277|0|0.042528736|-0.050076586|0.0|-0.017017891|10.31170095|2|-0.0125582419999999|-0.0897217219999999|-0.053194463|-0.09530799|0|0.8944757390000001|0|0.546450126|-0.142079397|-0.150315165|-66.9420327|-70.82239128|17.63615984|130.369865|213.694252|-33.36862997|8.309441139|467.7901274|0.73080436|-31.54036284|83.86629191|-23.60746376|257.4650715|-779.0463041|-11.12287666|0.26919564|9.649327262|-367.0549296|0.027684692|1066.012118|0.0|1.0|1.0|2.0|0.14|-4.94|3.8|2.83|0.78|80.57|0.0|2.0|-4.36|21.0|300.34|0.0|-3.6|2.32|0.0|1.16e-05|1.7|3.6596|-1308.242314|503.18|369.73|0.70108|-1308.113026|-0.15231|3.7419|-0.1842|0.03948619|-1308.161433|0.09|7.0458|7.0458
18c_a25|0.0|0|0|0.0|6.842683282|0|1.193723817|1.959418462|-0.087958541|4.727387819|2|0.043274232|0.007241543|2.069766482|0.007804726|10.31285373|1|0.007488918|0.01222181|-0.038006869|-0.064145547|2|0.7357918440000001|1|0.94801724|-0.048636087|-0.0719340379999999|-31.96445203|-47.27625541|6.300016824|26.54367263|34.1639413|-31.07074762|4.140476673999999|0.0|0.7479204509999999|-21.00757374|56.83666555|-17.72859578|623.0528232|-992.8013635|-11.65153036|0.2520795489999999|14.65844196|-652.4856999|0.014546814|1327.415719|1.0|1.0|1.0|1.0|0.11|-10.17|6.29|6.11|3.08|138.65|0.0|7.0|-6.05|33.0|449.57|1.0|-5.6|4.49|0.0|6.79e-11|4.75|3.3396|-1714.597797|698.86|547.87|0.70516|-1714.280779|-0.13312|6.1775|-0.19532|0.02003004|-1714.342386|88.0|7.0555|7.0555
