molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC7i|AATSC1i|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PPSA3|RNCS|FNSA4|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log Po/w Silicos-IT Log P|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
11b_a50|0.0|0|1|1|0.0|0.0|2|7.927685046000001|1|1|1.3979498330000002|4.071188272|-0.154649459|-0.002908227|1|-0.007722567|2.114272566|-0.13377846|0.011959339|-0.218953127|-0.133073229|-0.013155246|-0.277408878|0.701976536|-0.146696566|-0.20645662|0.862408925|0.667956827|1|0.931316325|-0.0445367309999999|-0.069841183|10.1501574|7.949039772000001|-0.02494328|0.642051995|-1.047617742|-12.12179711|-13.01301376|33.38515735|2286.724895|485.8716402|-546.5465781|-6.788943965|0.357948005|5.697537591000001|9.979494111|0.751545111|4884.730303|186.7429782|-285.1356465|1.0|1.0|1.0|0.0|3.44|2.84|3.09|0.0|99.65|0.0|-3.58|3.0|0.0|1.0|1.0|-4.16|0.0862|2.9|0.0|0.0|1.35e-06|-0.02817|3.05|3.9863|-1045.98235|560.06|955.4|195.0|266.8|0.64477|-1045.798634|0.0711|-0.16684|2.7805|-0.19501|-1045.849774|3.7922|1.7|5.7696
3b_a32|0.0|1|1|1|3.3653429710000005|0.0|0|7.758333467000001|0|0|0.609420808|0.0|0.046791596|-0.007388108|0|-0.0411430079999999|2.21541916|-0.265971895|-0.001282231|-0.1113575119999999|0.10614163|-0.078754696|-0.151445075|0.833920105|0.094335058|0.167519182|0.866250192|0.7725667079999999|1|0.8407393809999999|-0.073068133|-0.100355499|7.180211702|74.63320519|-0.033451833|0.764128338|-1.103910485|-17.58323784|-16.40987746|43.023961|2092.213643|412.4267349|-541.5259561|-8.049905042|0.2358716619999999|5.765940603|10.69254007|0.854431185|4448.251276|115.707414|-265.6468664|1.0|1.0|1.0|1.0|3.11|2.57|6.25|0.0|88.24|0.0|-5.73|3.0|0.0|0.0|1.0|-4.65|0.0005809999999999|3.71|0.0|0.0|3.19e-07|-0.05396|2.45|3.5545|-1594.121087|524.46|857.0|0.2905|348.81|0.70257|-1594.0008779999998|0.2905|-0.1474099999999999|3.5719|-0.20137|-1594.049677|5.7777|6.0|8.2366
8m_a46|0.0|0|0|0|0.0|0.2148468989999999|1|7.727094485|1|1|1.160371261|2.126524943|-0.044830187|-0.00517896|1|-0.134230003|0.0|-0.248590088|0.0063680119999999|-0.120972269|-0.064176245|-0.206020062|0.015631887|0.783187801|-0.084989948|-0.090247845|0.8142050040000001|0.77612204|0|0.876210355|-0.0911455|-0.085204935|3.742817678|166.8508795|-0.032188531|0.8854896870000001|-1.448483903|-25.62105988|-17.06601365|52.0671834|2045.330306|464.5573228999999|-767.9706141|-9.04821721|0.114510313|5.684332261000001|9.899611044|0.7415609409999999|4439.758321|60.71213839999999|-407.1697745|0.0|1.0|1.0|1.0|3.24|2.92|4.16|0.0|96.16|0.0|-4.48|3.0|0.0|1.0|1.0|-4.56|0.0105|3.72|0.0|0.0|3.5e-07|-0.01818|4.12|4.2881|-1014.126693|570.72|970.82|0.3905|233.66|0.6997800000000001|-1013.91158|0.1441|-0.17897|2.0174|-0.19715|-1013.962913|3.1675|229.0|6.6402
16_a47|0.0|1|1|1|2.890539668|0.0|0|6.605297921|0|0|1.417579067|0.0|-0.134455235|-0.0056780519999999|2|-0.08282926|1.491023983|-0.23280014|-0.005688938|0.001426202|0.0506476009999999|-0.236994128|-0.0574194159999999|0.591929006|-0.113476605|0.081171071|0.87782381|0.57616624|1|0.691860453|-0.093207587|-0.092995116|9.676588112|63.13219447|-0.034261359|0.697929921|-1.301931629|-25.03540372|-17.75645434|57.9827944|2315.178558|358.566882|-674.7452647999999|-9.202544293|0.302070079|6.855429069|13.01476838|0.898461533|4952.972679|156.55227280000005|-349.69668310000003|0.0|1.0|1.0|2.0|2.93|1.95|4.47|0.0|91.55|0.0|-4.34|5.0|0.0|0.0|1.0|-4.42|0.0154|3.27|0.0|0.0|6.8099999999999994e-09|-0.05717|2.95|4.0806|-1167.046301|534.69|894.43|0.3182|279.29|0.6743899999999999|-1166.901251|0.0909|-0.16851|2.3795|-0.22568|-1166.951551|3.8601|1.0|9.0
12s_a36|0.0|1|0|0|3.486136149|0.0|0|7.412764017000001|2|2|1.297044029|0.0|-0.057853364|-0.007059109|2|0.037454164|0.0|-0.4023692|0.002951176|0.0056370119999999|-0.050363149|0.063448144|-0.1763783589999999|0.90414347|-0.118671653|-0.086791463|0.856677627|0.856274847|0|0.8303378090000001|-0.07216709|-0.1000534719999999|12.55883918|110.6090028|-0.035868226|0.754198383|-1.901015959|-30.06529118|-23.15117315|59.13914165|2710.355028|535.942162|-1227.012177|-14.94294208|0.245801617|7.545963801|13.98635088|0.853487672|5890.905249|158.6528381|-791.9759303|0.0|1.0|0.0|2.0|4.85|0.0|3.24|0.0|128.72|0.0|-4.16|4.0|0.0|1.0|0.0|-4.3|0.0274|3.04|0.0|0.0|1.08e-07|-0.04908|3.48|3.7604|-1272.270833|683.24|1150.67|0.4501|319.95|0.6928|-1272.00109|0.0002|-0.15559|6.6068|-0.20467|-1272.061111|8.7738|9.0|8.0458
13m_a6|0.0|1|0|0|3.415695704|0.0|0|6.842683282|0|0|1.429020166|0.0|0.031719435|-0.010840005|2|0.021526267|1.617900191|-0.628720289|-0.0093684169999999|0.054340057|-0.018628955|0.037052986|-0.118693789|0.870730542|0.156982046|-0.031564227|0.832753533|0.82642394|1|0.715612461|-0.0989137669999999|-0.107644789|12.95736535|91.22689385|-0.0378750189999999|0.7362989999999999|-2.045251|-48.09294654|-26.40980394|81.92876874|2951.567781|498.9881336|-1426.129413|-18.41524497|0.263701|8.435961541000001|16.2526769|0.926594475|6412.592679|183.8755989|-994.4232282|1.0|1.0|1.0|3.0|3.59|2.18|4.19|0.0|127.2|0.0|-4.64|5.0|0.0|0.0|1.0|-4.28|0.00987|2.43|0.0|0.0|2.1499999999999998e-10|-0.07137|4.27|3.3359|-1423.762467|726.28|1231.54|275.0|316.88|0.64753|-1423.448957|0.1924|-0.13817|4.2913|-0.20954|-1423.511471|6.5243|0.01|8.0
3a_a12|0.0|0|0|0|0.0|0.0|0|0.0|1|1|1.28383802|0.0|0.13714555|-0.007671441|2|-0.1231529169999999|0.0|-0.322200517|-0.0025830939999999|-0.062973953|-0.0161799839999999|-0.205054123|-0.1213636769999999|0.943290857|-0.021522321|-0.032466697|0.759068438|0.8847197109999999|0|0.871985494|-0.07121814|-0.090803706|4.615711776|71.11710277|-0.034924502|0.781050096|-1.362055589|-17.05063286|-17.08854808|39.46272532|2045.857684|426.6622302|-666.453375|-8.361421244|0.2189499039999999|5.924949067000001|11.01449587|0.859002624|4230.717811|107.1321197|-326.0954285|1.0|0.0|1.0|1.0|3.84|2.74|3.43|0.0|97.52|0.0|-3.6|3.0|0.0|1.0|1.0|-4.06|0.0745|3.15|0.0|0.0|3.13e-08|-0.06829|3.33|3.7304|-951.3711872|528.84|875.71|0.3201|292.86|0.66895|-951.217594|128.0|-0.15328|1.3824|-0.22157|-951.264072|1.9332|194.0|6.7122
6_a1|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|1.3488280769999998|2.325221088|-0.092471477|-0.005477033|1|-0.114683042|0.0|-0.230035376|0.005054086|-0.00983397|-0.0538497079999999|-0.180874123|-0.3632559589999999|0.781885145|0.13761072|-0.095907969|0.8524898329999999|0.741035199|0|0.8782596159999999|-0.057199415|-0.077422386|10.15161645|64.63457366|-0.0238222729999999|0.576759436|-0.929068634|-13.35477777|-11.51080589|37.79009463|1956.144556|424.3707604|-448.9214297|-5.56196523|0.423240564|5.555887839|9.609375529|0.7295841470000001|4061.042516|204.5077752|-216.916644|0.0|1.0|1.0|0.0|2.94|2.54|3.61|0.0|86.31|0.0|-3.12|3.0|0.0|1.0|1.0|-3.68|221.0|2.63|0.0|0.0|9.51e-07|-0.02214|2.81|4.0635|-935.5024827|527.41|875.29|0.3399|305.12|0.69818|-935.330989|0.3399|-0.16784|5.8386|-0.1899799999999999|-935.378591|8.0033|5.1|5.2924
1_a3|0.0|0|0|0|0.0|0.0|0|6.823286122000001|1|1|0.6195934120000001|0.0|0.079857077|-0.006053652|2|-0.004409693|2.194605012|-0.248199745|-0.006610844|0.038572075|0.032569462|-0.007705076|0.08803837|1.005427002|-0.126299711|0.057919092|0.8457792829999999|0.943582278|1|0.7762512779999999|-0.098872259|-0.0925710269999999|3.693677623|289.8942564|-0.034105115|0.7920857179999999|-1.295994381|-20.88467272|-15.67458788|49.13501083|2012.9704|356.76228530000003|-595.6343396000001|-7.203984013|0.207914282|4.984064981|9.046658216|0.8151164259999999|4510.611026|95.55665364|-273.7513925|0.0|1.0|1.0|1.0|3.83|0.0|2.28|0.0|91.52|0.0|-3.07|4.0|0.0|0.0|0.0|-3.3|261.0|1.83|0.0|0.0|1.69e-06|-53.0|2.08|3.8645|-1273.316428|496.09|845.2|0.1775|210.84|0.68912|-1273.1763970000002|0.0096|-0.1658599999999999|2.2332|-0.21886|-1273.22339|3.4319|724.0|6.1403
1h_a5|0.0|1|0|0|2.9516097130000003|0.0|0|6.605297921|0|0|1.427564094|0.0|-0.259241577|-0.001978474|2|-0.02598568|0.0|-0.085074391|0.008031558|-0.1197834419999999|-0.044117647|-0.043247682|0.0578378779999999|0.71274658|0.070628165|-0.082079343|0.8436458929999999|0.6977404359999999|0|0.8806402259999999|-0.067599619|-0.069496749|4.588992214|160.0744187|-0.027798699|0.7450549759999999|-1.111947978|-18.38824808|-14.49848188|39.84574434|2107.271793|459.3001331|-579.9392753|-7.561719827|0.2549450239999999|6.711386288|13.14687756|0.958891501|4334.547353|132.96722079999998|-302.4687931|0.0|1.0|1.0|1.0|2.8|2.07|4.99|0.0|95.45|0.0|-4.25|3.0|0.0|1.0|1.0|-4.45|0.0174|3.43|0.0|0.0|3.87e-09|-0.04124|3.17|4.3651|-990.6346565|556.57|934.7|0.3333|266.52|0.57155|-990.472129|0.1754|-0.17797|2.2396|-0.21921|-990.523098|3.3752|28.0|7.5528
4o_a46|0.0|0|0|0|0.0|0.160026534|1|7.825245291|1|1|1.13463699|2.138144369|-0.24479566|-0.000627744|1|-0.2363624889999999|0.0|-0.032014955|0.010870588|-0.203025042|-0.06855792|-0.376106593|-0.028735607|0.626333846|-0.121466731|-0.09492635|0.8176134690000001|0.6418406720000001|0|0.950732618|-0.0648126359999999|-0.06570509|5.332434441|5.821925821000001|-0.021901697|0.7510206490000001|-1.051281434|-19.49276784|-12.01115223|40.87645867|2195.436986|521.3931342|-576.535307|-6.587059484|0.248979351|5.527567399|10.25486577|0.855222204|4966.476822|136.5432529|-316.1788552|1.0|1.0|1.0|0.0|3.73|3.12|4.77|0.0|103.66|0.0|-4.91|3.0|0.0|1.0|1.0|-4.87|0.00422|4.06|0.0|0.0|5.5e-08|-0.04627|3.76|4.3255|-1070.456878|581.59|1022.29|0.1598|286.64|0.6843|-1070.223416|0.1598|-0.18282|3.4494|-0.22909|-1070.276387|4.8244|162.0|6.7905
17a_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|2|2|1.3438501040000002|2.118111229|-0.218519541|-0.004333189|3|-0.082914437|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|0.031632653|-0.132166258|-0.360142554|0.7019075779999999|0.029106767|0.054069767|0.8044827790000001|0.673253555|1|0.8538249840000001|-0.055423599|-0.082689376|14.20303963|51.96456548|-0.023625536|0.564726042|-1.488408763|-27.70403316|-16.70343549|53.38795048|3154.628148|603.6608262999999|-1052.3164359999998|-11.80945728|0.4352739579999999|8.621193279|16.96492079|0.967815851|7078.918870999999|307.7420338|-743.9958084|1.0|1.0|1.0|0.0|3.8|3.66|3.31|0.0|142.16|0.0|-3.68|6.0|0.0|1.0|0.0|-4.32|0.0986|2.43|0.0|0.0|4.74e-08|-0.04641|3.95|3.9887|-1524.557372|767.6|1326.24|0.2142|224.26|0.67671|-1524.187115|0.0867|-0.16562|4.1012|-0.21203|-1524.252023|5.3803|49.0|7.3098
8_a20 (IN-1130)|0.0|1|0|0|3.443195704|0.0|0|6.842683282|0|0|1.400923668|0.0|0.063195236|-0.009430196|2|0.1728459339999999|1.622562232|-0.528090969|-0.006620594|-0.019554464|-0.0574882679999999|0.293415753|-0.083481481|0.811128636|-0.1221465319999999|-0.0957193819999999|0.817914963|0.7741509329999999|1|0.7274271309999999|-0.09623672|-0.097790028|10.46873389|336.574332|-0.035730972|0.7481063720000001|-1.858010535|-42.20109173|-23.66117267|74.19702161|2849.395895|481.70475260000006|-1230.3809789999998|-15.66851008|0.251893628|8.005662608|15.46983888|0.932362084|6291.586155|166.8048285|-814.7625241000001|1.0|1.0|1.0|2.0|3.49|2.43|4.97|0.0|122.86|0.0|-4.85|5.0|0.0|0.0|1.0|-4.55|0.00596|2.87|0.0|0.0|2.34e-10|-0.07014|4.53|3.2329|-1368.412748|696.06|1192.01|0.3782|248.98|0.7007399999999999|-1368.118751|0.1361|-0.13622|3803.0|-0.20636|-1368.180121|5.4751|36.0|7.4437
8g_a8|0.0|1|0|0|3.073183107|0.0|1|7.535296702|1|1|1.39137364|1.298078704|-0.000475415|-0.014340328|0|0.000966222|0.0|-0.731356723|-0.009140059|-0.025002199|-0.03728368|0.001970629|0.162134281|0.6784762320000001|0.121495775|-0.0571942009999999|0.790058057|0.656457444|0|0.533935495|-0.136742629|-0.129695841|19.06725815|171.26571059999998|-0.052430233|0.8330608209999999|-2.464220973|-51.33906829|-32.12579035|102.8541256|2889.141422|327.1604688|-1509.912147|-19.68456628|0.166939179|7.440878437999999|14.28792131|0.920192814|6581.432140999999|102.2893227|-925.1746152|1.0|1.0|0.0|2.0|3.31|2.96|4.11|0.0|111.38|0.0|-5.3|5.0|0.0|0.0|0.0|-4.94|0.00209|3.53|0.0|0.0|4.01e-08|-0.05849|7.17|3.7495|-1450.9549470000002|635.27|1083.78|0.3904|330.67|0.69221|-1450.728709|0.3904|-0.15542|6.0697|-0.21391|-1450.787398|7.5762|4.2|5.3768
28_a47|0.0|0|1|1|0.0|0.0|1|6.842683282|0|0|1.4201653580000002|1.408016295|-0.053792245|-0.009689834|2|0.023813594|1.121067445|-0.436042548|-0.013020816|-0.00496711|0.0467853809999999|0.06536499|-0.126992366|0.635684951|-0.175007067|0.074217097|0.896193695|0.614975047|1|0.605349345|-0.1132830309999999|-0.106779291|15.50250691|365.2310214|-0.038135461|0.65225927|-1.601689367|-40.02656804|-22.66839387|82.83994768|2616.1598940000003|359.8303775|-952.0725426|-13.47449501|0.34774073|7.864990866|14.91533234|0.8964208090000001|5633.990508|206.7032519|-565.9287905|1.0|1.0|1.0|2.0|3.08|2.03|2.49|0.0|99.2|0.0|-3.67|6.0|0.0|0.0|1.0|-3.66|0.0816|1.97|0.0|0.0|1.2099999999999998e-07|-0.05471|3.51|3675.0|-1335.759232|599.88|995.5|0.2996|337.37|0.69002|-1335.571655|0.2996|-0.15049|6.0847|-0.2052|-1335.6279869999998|8.17|25.0|7.6
16a_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|1|1|1.197962324|3.411338761|-0.0147904689999999|-0.0054940769999999|3|0.062601621|0.759926978|-0.302174246|0.012426121|-0.088255625|-0.071458049|0.115499047|-0.335065967|0.765869487|0.154144584|-0.116894582|0.890165467|0.7199622309999999|1|0.934837094|-0.041095401|-0.07288672|13.80568132|9.922436905|-0.025724725|0.585920722|-1.311960953|-17.13669862|-16.6118386|40.34319246|2924.629647|603.6746046|-847.2037686000001|-10.72715788|0.414079278|8.024409307|15.89802615|0.981208279|6552.801739|267.3932664|-547.0850515999999|0.0|1.0|0.0|1.0|3.94|0.0|2.03|1.0|125.79|0.0|-4.58|4.0|0.0|0.0|0.0|-4.31|0.0111|2.66|0.0|0.0|5.38e-06|-0.0502|2.49|1.6239|-1685.913359|670.04|1172.0|0.2066|763.49|0.96307|-1685.580443|0.2066|-0.07625|11.6254|-0.12645|-1685.6419010000002|18.4446|39.0|7.4037
24_a20|0.0|0|0|0|0.0|0.0|1|6.842683282|0|0|1.40648755|1.959359883|-0.217098257|-0.001547029|2|0.087887688|2.041494094|-0.083539572|0.009265667|-0.060940703|-0.04104|0.1468474119999999|-0.060582944|0.616352201|0.070857143|-0.07179846|0.802353442|0.607038752|1|0.952027295|-0.061437722|-0.067869875|8.085691548|12.83518119|-0.02714795|0.771032243|-1.357397496|-24.46164548|-17.13019562|46.85253003|2736.601949|600.7235847000001|-856.5097809|-10.80905198|0.228967757|6.852820269|12.63879297|0.844319927|6109.1040920000005|144.47729840000002|-540.4525990000001|1.0|1.0|1.0|0.0|3.4|3.21|4.76|0.0|119.42|0.0|-4.89|5.0|0.0|0.0|1.0|-4.93|0.00519|3.52|0.0|0.0|4.82e-10|-0.06748|3.74|3.5876|-1291.896802|685.66|1169.35|0.2495|232.2|0.44916|-1291.647083|0.0108|-0.15687|3.6107|-0.22435|-1291.706729|4.3906|318.0|6.4976
13_a4|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|1.399843898|2.050136054|-0.210975191|-0.000990136|1|-0.059300584|0.0|-0.04158572|0.012994083|-0.14818661|-0.0963182119999999|-0.094404255|-0.025714912|0.645708528|-0.215746851|-0.157188841|0.7986239909999999|0.6490618429999999|0|0.970027005|-0.050017793|-0.068249548|4.282589756|11.85953992|-0.0279998139999999|0.862539527|-1.091992764|-11.99053523|-13.70920202|28.77218157|1910.137758|474.9422962|-534.6588788|-6.7122666220000005|0.137460473|5.663493161|9.917593683|0.751144285|3983.972795|67.30306705|-261.7783983|0.0|1.0|0.0|0.0|3.39|2.87|4.18|0.0|90.06|0.0|-4.09|2.0|0.0|1.0|1.0|-4.42|0.0235|3.75|0.0|0.0|6.28e-07|-0.03168|3.87|4.1733|-898.3562912999998|536.09|893.0|0.2133|276.68|0.59537|-898.2009630000001|0.1282|-0.17204|2471.0|-0.20372|-898.2503529999999|3.7228|4.0|5.3979
47j_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|1|1|1.251176464|0.0|0.070097424|-0.007807275|0|-0.048528478|0.0|-0.569931053|0.00031105|-0.006923502|0.0033281|-0.073551529|-0.331885553|0.783538352|-0.002262399|0.005740124|0.77844379|0.757001264|0|0.80651845|-0.073041469|-0.094744194|12.42035127|95.57657747|-0.033837212|0.764425062|-2.368604851|-44.19607713|-26.32095773|69.23713027|3172.831382|627.366638|-1842.467041|-20.47428768|0.235574938|9.597380968|18.50538303|0.928170101|7316.123159000001|183.246715|-1433.2001369999998|0.0|1.0|1.0|3.0|4.54|0.0|2.43|2.0|149.96|1.0|-5.83|4.0|0.0|0.0|0.0|-5.14|0.000743|4.07|1.0|0.0|1.63e-09|-0.04423|8.09|3.1054|-1625.445572|839.37|1459.55|0.5439|399.25|0.6983600000000001|-1624.9784550000002|0.5439|-0.1285|4.1619|-0.17273|1625.053346|5.2118|35.0|7.4559
47a_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|1|1|0.403918489|0.0|0.018016478|-0.006027559|0|0.043161338|0.0|-0.464122017|-0.005483379|-0.025401815|0.052572636|0.066507683|-0.358939392|0.842412605|-0.008965701|0.089156939|0.7991211029999999|0.792293789|0|0.778790861|-0.082855697|-0.099310031|11.58086543|100.7293848|-0.036234741|0.7936193709999999|-2.681370849|-55.70051708|-29.70938001|79.51543089|3612.105567|638.5417107999999|-2198.494121|-24.3591435|0.2063806289999999|10.20255289|19.74153879|0.934960691|8405.670404|169.2144153|-1802.576619|1.0|1.0|1.0|3.0|4.97|0.0|0.48|1.0|158.24|1.0|-6.74|5.0|0.0|0.0|0.0|-5.58|9.9e-05|4.44|0.0|1.0|5.4e-09|-0.05191|8.82|3.1947|-2098.807018|874.47|1536.87|0.6094|388.09|0.69508|2098.280307|0.6094|-131.0|2.6271|-0.18291|-2098.359766|3.0133|1.0|9.0
9b_a36|0.0|1|0|0|3.513187594|0.0|0|7.412764017000001|2|2|0.62670079|0.0|-0.053019801|-0.0058276019999999|2|0.082806042|0.0|-0.308862918|0.005050384|-0.077361324|-0.06502499|0.146828453|-0.094526372|0.8421237309999999|-0.034830997|-0.1177413269999999|0.842671963|0.7961424690000001|0|0.8453794609999999|-0.074181597|-0.098301686|10.68084402|67.12293326|-0.036110824|0.78242217|-1.769430355|-29.25555061|-22.67740953|57.26650122|2715.020034|530.8939077|-1111.193067|-14.24129533|0.21757783|7.549264797|13.80758516|0.828997331|5838.085413000001|136.63774650000002|-697.8234711|1.0|1.0|0.0|1.0|4.73|0.0|3.6|0.0|126.17|0.0|-4.6|4.0|0.0|0.0|0.0|-4.43|0.00992|3.2|0.0|0.0|2.3100000000000002e-07|-0.05146|3.82|3.8535|-1575.7800140000002|666.01|1127.85|0.5392|321.74|0.69763|-1575.557248|0.5392|-0.15833|6.2846|-0.20979|-1575.616432|8.4288|21.0|7.6778
12a_a5|0.0|1|0|0|2.981252568|0.0|0|7.139660336|1|1|1.338814635|0.0|-0.256282289|-0.00166971|2|-0.0036987359999999|0.0|-0.09350376|0.00873078|-0.114419442|-0.032601907|-0.006024869|-0.093973419|0.762866363|0.1121034509999999|-0.063558439|0.829536345|0.741588813|0|0.894590896|-0.058605038|-0.067680123|5.032443973|13.74268646|-0.026030816|0.746785093|-1.353602454|-22.13179066|-15.99663329|41.04680832|2524.410428|549.7500455|-831.8249311000001|-9.830359239|0.253214907|8.741980056000001|16.12184989|0.844187448|5294.775577|155.6073368|-511.1786804|1.0|1.0|1.0|1.0|3.06|2.96|5.12|0.0|119.38|0.0|-4.27|4.0|0.0|1.0|0.0|-4.59|0.0205|3.38|0.0|0.0|1.4800000000000003e-09|-0.04076|2.91|4.1610000000000005|-1202.02622|667.31|1140.24|0.4794|264.55|0.67169|-1201.750315|0.0296|-0.17152|2.5642|-0.21228|-1201.8082029999998|3.9457|19.0|7.7212
3q_a32|0.0|1|1|1|3.4364803|0.0|0|7.765993078999999|0|0|0.609420748|0.0|-0.017280695|-0.008072705|0|0.02785755|2.120544848|-0.419780649|0.000773658|-0.022925245|-0.098400506|0.0492355779999999|-0.295228244|0.751733573|0.010109949|-0.1585635|0.901790225|0.716172604|1|0.84993799|-0.067604132|-0.097961799|11.43581616|41.73511731|-0.027989085|0.6349739010000001|-1.371465184|-25.7550561|-17.27560785|53.16288420000001|2649.276311|524.6043311000001|-846.5047848999999|-10.6629646|0.365026099|6.428518903|11.93494358|0.856561949|6079.482066|225.3038157|-522.4852655000001|1.0|1.0|1.0|1.0|3.57|3.34|6.43|0.0|115.37|0.0|-5.91|4.0|0.0|0.0|1.0|-4.62|0.000508|3.47|0.0|0.0|4.88e-08|-0.04968|5.15|3.6236|-1920.066488|666.16|1136.46|0.2897|342.16|0.70216|-1919.821707|0.2897|-0.15001|4.1362|-0.19969|-1919.883144|5.2657|28.0|7.5528
8e_a46|0.0|0|0|0|0.0|0.252655541|1|7.727094485|1|1|1.160371308|2.161814059|-0.205882192|-0.001015139|2|-0.126773923|0.0|-0.046696417|0.012911107|-0.184317354|-0.016857659|-0.203086023|-0.135984209|0.669602597|-0.241393458|-0.024620704|0.837678812|0.668786636|0|0.921352352|-0.053352779|-0.065982313|4.876083942|7.389496216|-0.023017086|0.7492419109999999|-0.989734694|-13.83322216|-11.72015869|32.04299109|1982.950764|469.146955|-503.9668235|-5.967832774|0.2507580889999999|5.504080656|9.911785304|0.8008066970000001|4239.252176|127.6844779|-256.61680930000006|0.0|1.0|1.0|0.0|3.21|2.93|4.09|0.0|91.93|0.0|-3.59|3.0|0.0|1.0|1.0|-4.04|0.0782|3.01|0.0|0.0|2.16e-07|-0.03175|3.0|4.5092|-954.9296396|552.99|933.3|0.2162|274.96|0.6967|-954.743261|0.2162|-0.18835|3.2194|-0.2201|-954.793305|3.7755|406.0|6.3915
6a_a31|0.0|1|0|0|3.3855253210000003|0.0|0|7.703007682000001|1|1|0.610184884|0.0|0.038376178|-0.01694403|0|0.08881108|0.0|-0.779425376|-0.013930701|-0.0225412779999999|-0.026103465|0.1533239019999999|0.001117583|0.848282918|-0.07385392|-0.0436046509999999|0.848080284|0.803505125|0|0.57216168|-0.132158278|-0.126430958|20.08876284|157.9971748|-0.045153913|0.6927462990000001|-1.896464366|-45.56491046|-26.51328079|97.68889243|2713.694431|335.9594356|-1113.557793|-15.56795422|0.307253701|7.516549303|14.408653400000002|0.916923952|5908.282843|180.411907|-653.8540772999999|1.0|1.0|1.0|2.0|3.42|2.51|4.68|0.0|104.73|0.0|-5.22|5.0|0.0|0.0|1.0|-4.34|0.00238|2.8|0.0|0.0|1.11e-07|-0.05563|4.03|3.5428|-1613.34153|607.79|1028.95|0.6404|349.96|0.70416|-1613.1416|0.6404|-0.1428|7.7514|-0.19843|-1613.198178|11.2387|1.1|5.9586
17a_a6|0.0|1|0|0|3.3685510360000004|0.0|0|7.412764017000001|1|1|1.424257628|0.0|0.101940358|-0.012704951|1|0.04129257|0.0|-0.686067347|-0.00460563|0.078798543|-0.060774312|0.068338372|-0.180339002|0.850080948|0.08716369|-0.106323149|0.8299950709999999|0.8013954109999999|0|0.753082653|-0.096082495|-0.109388399|20.43213226|157.13173490000003|-0.041567592|0.77193498|-2.078379577|-41.34573382|-27.26767299|83.46070738|2816.084228|494.010135|-1363.383649|-17.887155899999996|0.22806502|8.337470517|16.13665395|0.935437602|5996.580489|149.60699319999998|-894.3577948999999|1.0|1.0|1.0|2.0|3.52|2.88|4.98|0.0|116.79|0.0|-5.81|5.0|0.0|0.0|1.0|-5.17|0.000637|4.09|0.0|0.0|9.77e-10|-0.05753|4.04|2.9753|-1350.102634|696.96|1167.16|0.3933|350.03|0.7024|-1349.830672|0.0101|-0.12425|4.1627|-0.18178|-1349.892285|5604.0|24.0|7.6198
