molecula|SddssS|SaaNH|SssssC|nAHRing|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|GATS1pe|FNSA5|PBF|FPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12o_a30|0.0|0.0|0.0|2|0.0|-0.0068750669999999|5.351858133|-0.028326022|0.040899471|-0.089996613|0.0|-0.364378536|0.00372838|0.019094532|10.31162888|1|0.003603419|-0.090173435|-0.465857798|0.815003426|-0.149451598|0.870930234|0.7463962120000001|-0.0975052409999999|0.402022325|0.015460222|75.15128057|0.1556551169999999|100.1600333|-40.37291185|6.401442327000001|0.0|0.8131344979999999|-1.852599578|-31.84483128|-24.32856749|59.43716284|0.46964626|2860.371518|543.3140456|2476.50603|-15.65480256|0.186865502|7.400912529|13.95467208|6542.77337|120.2431068|-767.0853252|-402.9878652|1466.05489|652.8825454|1.0|0.0|1.0|4.63|0.14|17.0|-7.22|4.47|81.65|0.0|0.0|1.0|-5.75|432.93|0.0|0.0|1.19e-06|0.0005139999999999|0.0|0.0|6.03e-08|5.1935|4.45|3.4817|687.92|356.1|0.1967|238.73|528.25|-2035.139147|-0.1478799999999999|-0.19873|0.03392126|6.8632|16.0|7.8097|7.8097
5_a18 (BIBF0775)|0.0|0.0|0.0|2|0.0|-0.005220163|4.844187086|-0.015946718|0.035478927|-0.0366107389999999|0.0|-0.391512249|0.002526619|0.0002403959999999|10.94702058|0|0.0036739159999999|-0.216531385|-0.453086741|0.7395978390000001|-0.040022105|0.774859029|0.7061155790000001|-0.078246932|0.420002762|0.008501088|10.36586529|0.156764132|118.3671077|-44.61038661|4.846666751|50.25564119|0.8159410579999999|-2.112667176|-39.33277643|-22.46761997|58.5107823|0.483962172|3115.979466|636.6978809999999|1645.395714|-16.96451322|0.184058942|9.798677372|18.98829281|7221.114573000001|138.97646310000002|-1204.480438|-477.1120625|1955.044427|1140.896548|0.0|1.0|2.0|4.42|0.32|18.0|-9.21|4.09|76.5|1.0|0.0|1.0|-5.96|494.63|0.0|1.0|8.590000000000001e-07|0.000425|0.0|0.0|6.18e-10|3.2027|8.45|3.2027|817.02|378.13|0.4825|378.13|691.68|-1571.843719|-0.13154|-0.18092|0.02305362|2.8009|34.0|7.4685|7.4685
12x_a30|0.0|0.0|0.0|2|0.0|-0.006008579|5.351858133|-0.0335688279999999|0.043383838|-0.0606216429999999|0.0|-0.3545061539999999|0.00604028|0.027312213|10.31162819|1|0.006346396|-0.0922059569999999|-0.458718546|0.782514704|-0.1759406839999999|0.829606585|0.803183654|-0.091725339|0.398925866|0.014757946|74.51844582|0.151155723|99.81775209|-39.99960559|6.435648079|0.0|0.824674971|-1.926232129|-31.35848986|-23.12752311|57.2323071|0.4490846539999999|2845.417984|560.5459455|2374.777496|-15.27257668|0.175325029|7.794822643|14.14885734|6359.545311|115.7782842|-839.9917174000001|-428.8071293|1542.442557|754.3941655|1.0|0.0|1.0|4.86|0.21|17.0|-7.38|4.87|81.65|0.0|0.0|1.0|-5.64|426.54|0.0|0.0|9.14e-07|0.00039|0.0|0.0|4.12e-08|3.4831|4.45|3.4831|703.75|355.95|0.1517|355.95|558.65|-1654.1207|-0.14783|-0.19876|0.03136007|4.8197|22.0|7.6556|7.6556
14e_a23|0.0|0.0|-4.45581912|0|3.052208981|-0.008865361|5.351858133|-0.272389934|0.044241453|0.023369734|0.650989437|-0.4787294729999999|0.001027627|0.021081733|10.3132176|2|0.001951778|-0.226146643|-0.5232404310000001|0.791790895|-0.014216155|0.8510270329999999|0.5415996160000001|-0.089453046|0.267882223|0.018022127|48.244071000000005|0.074607942|51.92870134|-43.33511299|8.73073591|0.5612316039999999|0.796525872|-1.96796702|-35.54678231|-27.39493099|63.61519626|0.49543439|3255.313968|644.0923882999999|2428.874279|-19.06744972|0.203474128|8.020794334|15.89643482|7663.17288|141.6222839|-953.3724859|-412.7765217|1719.6510460000002|658.8108151|0.0|1.0|1.0|3.54|0.09|26.0|-8.23|4.42|105.02|1.0|0.0|1.0|-6.06|479.48|1.0|0.0|4.1200000000000004e-07|0.000198|0.0|0.0|5.94e-09|3.7033|4.2|3.7033|706.39|334.8|0.3178|334.8|571.39|-1966.720803|-153.0|-0.2342199999999999|0.02250947|5.5469|3.0|8.5214|8.5214
9g_a40|0.0|0.0|0.0|0|1.849105962|-0.0054957819999999|5.4161004020000005|-0.0220464379999999|0.043730159|0.07954859|0.895670535|-0.225327061|0.011921308|0.139758613|10.31197177|2|0.0115573539999999|-0.062672355|-0.383703998|0.764275277|-0.242405063|0.821935848|0.665414608|-0.079033043|0.002717414|0.021367335|65.74631496|0.09545843|50.29077056|-21.93596333|5.930596229|64.08637519|0.740240206|-1.185495647|-17.63553984|-16.43578193|44.73159432|0.476386801|2169.234651|476.5434822|349.4421673|-8.658932892000001|0.259759794|8.180261533|15.62271835|4435.743087|136.8503571|-329.0394499|-253.1335385|843.7257374|384.6422631|0.0|1.0|1.0|2.8|0.06|22.0|-6.43|2.91|72.28|0.0|0.0|1.0|-7.17|302.33|0.0|1.0|0.00323|977.0|0.0|0.0|3.720000000000001e-07|3.0778|3.83|3.0778|559.04|402.84|0.3563|402.84|469.6|-1332.31775|-0.12765|-0.19005|0.01134289|5063.0|3548.0|5.45|5.45
12q_a36|0.0|3.453150038|0.0|2|0.0|-0.00761082|5.351858133|-0.043678703|0.042804233|0.068040097|0.0|-0.410984299|0.0005016269999999|-0.0651906459999999|10.9598352|1|0.0010871589999999|-0.177407665|-0.441747876|0.828371596|-0.074349074|0.8839272779999999|0.8065052890000001|-0.1060430969999999|0.324924033|0.018562763|82.68142965|0.17088073|110.4712541|-44.31949385|7.758093617|0.0|0.768692389|-1.908775752|-31.79544084|-24.67976947|61.18276554|0.486620426|2786.514757|536.0103834|2380.245597|-15.95501778|0.231307611|7.546533709|14.69971555|6040.52496|149.536123|-797.7508892000001|-347.4093916|1605.308562|629.5017194000001|1.0|0.0|2.0|4.74|0.14|17.0|-7.18|3.35|69.2|0.0|0.0|1.0|-6.49|415.88|0.0|1.0|3.64e-05|0.0151|0.0|0.0|6.65e-08|5.2375|3.79|3.8653|683.51|320.77|0.4239|236.72|531.58|-1692.3116350000005|-0.1566|-0.2126199999999999|0.03415678|6.4226|6.0|8.2218|8.2218
38_a18|0.0|0.0|0.0|2|0.0|-0.00575311|4.844187086|-0.009006798|0.035478927|-0.066676644|0.0|-0.448742607|0.000520558|-0.020056674|10.94702086|0|0.001602741|-0.11123356|-0.498932552|0.719168079|-0.007310849|0.751875124|0.7400818459999999|-0.082256123|0.423402315|0.00838904|100.7046282|0.1689295469999999|134.4282836|-52.08807522|5.3122971560000005|74.46052717|0.880927895|-2.385427574|-48.74349112|-25.65190078|67.92930461|0.4666657999999999|3162.36475|661.3370874|1855.157022|-20.41289434|0.119072105|10.98254153|20.5922319|7261.130718|94.75345803|-1510.554181|-606.2584549|2154.819559|1228.492038|1.0|1.0|3.0|4.53|0.34|18.0|-10.33|4.94|85.29|1.0|0.0|0.0|-5.55|508.65|0.0|0.0|1.05e-07|5.36e-05|0.0|1.0|4.68e-11|3.2241|8.95|3.2241|861.93|384.55|0.5147|384.55|734.93|-1611.133158|-0.13229|-0.18066|0.02653109|2.7244|91.0|7041.0|7041.0
18_a4|0.0|0.0|0.0|1|1.904090136|-0.004533883|5.4161004020000005|-0.164169913|0.042924837|0.049240675|0.0|-0.181355303|0.000379379|-0.200683549|10.94611841|1|0.00042|0.015390457|-0.319213511|0.793041267|-0.105846349|0.8547339420000001|0.615655659|-0.085817825|0.269470313|0.017694182|203.5264327|0.224403961|110.7087804|-20.88721799|4.306590617|0.0|0.769438308|-1.287267373|-22.93503169|-17.16400317|55.21809494|0.405586004|2069.649003|382.6371479|1573.744396|-8.467791078|0.2305616919999999|6.133421395|10.31843368|4381.693113|113.7466718|-313.3082699|-265.85258480000005|825.3658678999999|337.0066459|0.0|0.0|1.0|3.32|0.11|17.0|-5.53|3.46|50.94|0.0|0.0|2.0|-6.58|307.32|0.0|1.0|0.00113|349.0|0.0|0.0|2.96e-06|4.5152|3.02|4.2045|523.81|294.88|0.2083|274.59|404.27|-1033.349218|-0.17345|-0.20883|0.02525528|3498.0|2.62|5.5817|5.5817
7a_a8|0.0|3.1730222510000003|0.0|1|1.4494883790000002|-0.010269971|5.4161004020000005|-0.0407248439999999|0.041123188|-0.017706371|0.0|-0.482688615|0.000736369|0.004607684|10.94671402|1|0.002028046|-0.032195997|-0.412963751|0.764224152|-0.032562221|0.831914523|0.681200974|-0.101880506|0.238462711|0.035405618|145.3710976|0.281589625|165.38046830000002|-35.14198015|12.2125771|71.85980901|0.733884399|-1.833849114|-35.24327197|-25.04740346|80.80201312|0.477611327|2715.360649|421.9297638000001|1702.719465|-14.71059634|0.266115601|7.699041907000001|14.73814865|5907.9340090000005|156.2924154|-632.5556427|-274.7254012|1467.585836|488.0169522|0.0|1.0|1.0|3.34|0.05|23.0|-7.27|3.96|92.93|0.0|0.0|1.0|-6.33|382.37|0.0|0.0|1.36e-05|0.00522|0.0|0.0|5.3600000000000004e-08|4.5808|5.2|3.0704|605.72|403.8|315.0|270.66|494.48|-1291.10235|-0.12889|-0.20505|0.0269461|12.8748|24.73|4.6068|4.6068
3c_a32|0.0|3.452148526|0.0|0|0.0|-0.006923974|5.733341277|-0.048337951|0.043817204|-0.0522536959999999|2.224112182|-0.270034997|-0.00017094|-0.113334836|10.31100278|3|0.00124359|-0.145525719|-0.5427297289999999|0.839409251|-0.019130435|0.901864778|0.774363061|-0.0943910459999999|0.216289509|0.015118975|59.72163595|0.1112332809999999|57.18235134|-24.94510426|3.995552912|0.0|0.693952122|-1.038301506|-17.94949454|-14.82682786|42.68833949|0.423167668|2152.627425|456.8935699|1393.156794|-7.622115192000001|0.306047878|5.605165488|9.717148607|4598.027604999999|157.331845|-274.3961469|-199.4122311|769.1680542|370.5811396|1.0|1.0|1.0|3.22|0.19|19.0|-6.89|6.61|110.94|0.0|0.0|1.0|-5.35|326.44|0.0|0.0|6.65e-07|0.000217|0.0|0.0|1.28e-07|3.5169|3.02|3.5169|544.22|352.54|0.5017|352.54|425.74|-1633.297494|-0.14219|-0.1970599999999999|0.02415856|5.0659|9.0|8.0458|8.0458
17e_a50|0.0|0.0|0.0|2|4.3906140030000005|-0.0020746479999999|5.82008293|0.038322942|0.031870748|-0.011278897|2.2384546640000003|-0.141076059|0.012036705|-0.086639125|10.94500663|2|0.012372059|-0.310566368|-0.229030473|0.7409645029999999|-0.202197068|0.7791604190000001|0.736221185|-0.073011385|0.4239465089999999|0.012865274|10.68364489|0.069891795|48.62532158|-35.33972521|6.227183052000001|86.98647608|0.803671114|-1.67926185|-22.43349867|-18.5444588|41.19554236|0.489797496|2883.936138|647.0975667|1981.934841|-12.90180444|0.196328886|8.52101688|16.70124474|6301.28046|136.5904997|-812.8136797000001|-422.5418889|1453.705234|904.3172644|0.0|1.0|0.0|4.18|0.37|20.0|-7.33|4.23|51.77|0.0|0.0|1.0|-6.08|438.57|0.0|1.0|1.34e-05|0.00589|0.0|0.0|4.63e-08|4.2373|3.8|4.0298|757.34|307.67|0.1809|292.6|602.89|-1374.927998|-0.16649|-0.19805|0.02761851|8.8326|155.0|6.8097|6.8097
9h_a24|0.0|2.916716427|0.0|0|1.726213624|-0.002864393|5.209486153|2.01e-05|0.023854167|0.078066659|0.0|-0.105982525|0.013595277|-0.209618231|10.96661419|2|0.012380829|-0.047269812|-0.207206943|0.78742035|-0.004960317|0.859720539|0.656172477|-0.0687348109999999|0.4016070679999999|0.018457687|167.2085719|0.1162247219999999|54.93613103|-15.35662744|4.123788393|1.773520599|0.572371258|-0.8935525440000001|-13.48059881|-12.42226332|37.24443236|0.477589721|2062.34011|417.7355164|768.1954692|-5.871651668999999|0.427628742|5.805547147|11.11300329|4170.098082|202.1279819|-199.6361567|-68.41568372|737.9073405|295.8603625|1.0|1.0|1.0|2.84|0.0|22.0|-6.05|2.42|72.28|0.0|0.0|1.0|-6.85|288.31|0.0|1.0|0.00147|423.0|0.0|0.0|8.95e-07|5.1739|1.16|4.3437|506.68|285.43|0.3844|239.63|363.48|-945.153352|-0.18239|-0.22593|0.0305020989999999|7.7741|77.0|7.1135|7.1135
5_a47|0.0|0.0|0.0|0|0.0|-0.009295857|0.0|-0.188550227|0.037492877|0.003858593|1.284688504|-0.390426|-0.012670377|-0.002627182|10.9367109|0|-0.011237954|-0.0428873159999999|-0.454659897|0.795032176|0.0743193|0.861595935|0.675164258|-0.1001981959999999|0.526509524|0.009936558|104.9032216|0.192042245|101.3974575|-27.93318665|2.770107005|0.0|0.781571204|-1.502972943|-24.46654029|-20.34777119|51.58499074|0.4736061789999999|2368.870941|426.5981263000001|1349.003107|-10.74353333|0.218428796|5.861037845|11.13432113|5501.708422|115.3294396|-418.9977997|-297.3367046|1015.343288|416.1194472|1.0|1.0|2.0|2.67|0.0|22.0|-8.68|4.73|58.04|0.0|0.0|1.0|-5.19|365.79|1.0|0.0|2.25e-06|0.000824|0.0|0.0|2.07e-09|3.7083|4.37|3.7083|561.61|334.35|0.2108|334.35|401.16|-1569.20723|-0.15419|-0.20954|0.03591467|3.8816|0.02|7.7|7.7
12f_a36|0.0|3.50900085|0.0|2|0.0|-0.006773586|5.351858133|-0.032343041|0.039061728|0.10938259|0.0|-0.40641518|0.003676818|0.012286423|10.95389399|1|0.0045625|-0.169994208|-0.438198895|0.821599443|-0.1188384119999999|0.8700396090000001|0.857993338|-0.100276611|0.3416917479999999|0.01784834|43.53853176|0.156443092|103.2191714|-43.65234724|7.769727312|0.835268043|0.7803018709999999|-2.00553221|-30.92312428|-23.629013600000004|58.64442871|0.464240353|2770.818472|556.5681681|2380.393255|-15.59012402|0.219698129|7.416874811|13.84366076|6000.985822|144.9540437|-873.0469447999999|-369.879252|1695.785708|729.1873176|1.0|0.0|2.0|4.94|0.21|17.0|-7.36|3.62|69.2|0.0|0.0|1.0|-6.33|409.49|0.0|1.0|2.48e-05|0.0102|0.0|0.0|4.38e-08|5.2106|3.87|3.6545|699.88|339.27|0.4374|237.95|545.55|-1311.285102|-0.15011|-0.20046|0.02879265|7.8454|11.0|7.9586|7.9586
14c_a23|0.0|0.0|0.0|0|3.349976042|-0.005822256|5.351858133|-0.024758731|0.043538647|0.04174584|0.743546646|-0.296935034|0.010682694|-0.047853455|10.31321813|2|0.009263715|-0.13187015|-0.4589840189999999|0.793551289|-0.077808321|0.857184548|0.659570836|-0.0800086929999999|0.2273163289999999|0.018842596|38.43627129|0.077064961|51.21382308|-35.33439343|8.321492112|81.41541733|0.7834075309999999|-1.600173862|-25.07982076|-22.62557089|50.26125234|0.459622824|2955.304496|613.3401089|2379.221378|-15.0359121|0.2165924689999999|7.832948614|14.49533577|6755.962581999999|143.9373772|-706.6878684999999|-376.6791777|1357.40568|633.3278634|0.0|1.0|1.0|3.4|0.05|26.0|-7.99|4.0|105.02|1.0|0.0|1.0|-6.03|445.93|0.0|0.0|7.49e-07|0.000334|0.0|0.0|1.02e-08|3.7031|4.1|3.7031|693.64|334.81|356.0|334.81|549.86|-2089.293299|-0.15143|-0.23096|0.02236136|10.369000000000002|2.0|8.6253|8.6253
9r_a24|0.0|2.950959457|0.0|0|0.0|-0.004640179|4.59511985|0.013567512|0.024179894|-0.17821765|0.0|-0.264490176|0.007861194|0.064425793|10.96129392|1|0.008722018|-0.2920573039999999|-0.3018627239999999|0.7958149290000001|-0.083458647|0.841805128|0.7526889940000001|-0.082022572|0.32720212|0.015557618|71.31566881|0.158284162|106.1180928|-36.86695997|6.992734796000001|89.36724924|0.6152148279999999|-1.394383716|-27.82142546|-17.31173182|51.92828155|0.473403843|2644.462265|564.3096436000001|958.7578093|-11.60626518|0.384785172|9.672636984|18.36822555|5501.824326|257.9706516|-626.7383196000001|-154.486433|1519.52371|670.2247423|1.0|1.0|1.0|3.53|0.22|23.0|-8.66|4.23|79.82|0.0|0.0|1.0|-6.83|400.48|0.0|0.0|9.58e-05|0.0383|0.0|0.0|2.21e-09|4.4722|1.82|4.2877|713.25|289.16|0.3398|277.23|616.11|-1294.201456|-0.1676099999999999|-0.21074|0.03426339|3.0322|11.0|7.9586|7.9586
11_a27|0.0|2.680511093|0.0|1|0.0|-0.0067474069999999|5.4161004020000005|-0.003527607|0.042533875|-0.080272515|1.3706083080000002|-0.344117757|0.004538653|-0.0864111069999999|10.93910312|0|0.005111147|-0.067428705|-0.488734846|0.814843016|-0.043616687|0.8629676709999999|0.7146215429999999|-0.094820973|0.349764196|0.016171515|143.3238715|0.2354494999999999|124.5410133|-26.52978026|4.524597532|72.60399149|0.8088958709999999|-1.611956546|-22.36099135|-18.14137056|50.82822357|0.4528656239999999|2339.465471|404.4089873|1646.903525|-9.595877966|0.1911041289999999|5.231762955|9.562117063|5186.240841|101.0845293|-451.0062644|-326.780942|1054.084273|504.209846|1.0|0.0|1.0|3.95|0.35|16.0|-6.09|2.72|61.88|0.0|0.0|1.0|-6.47|345.4|0.0|1.0|0.000207|0.0716|0.0|0.0|8.2e-07|3.3426|4.54|2.4836|571.4|499.21|0.3492|370.92|415.32|-1122.190727|-0.1022|-0.16205|0.0226944|4.2894|5.0|8301.0|8301.0
12bd_a36|0.0|3.497517322|0.0|2|0.0|-0.006695407|5.351858133|-0.045630197|0.04625323|0.025649557|0.0|-0.4017244129999999|0.003676818|-0.030990165|10.94639828|1|0.0045625|-0.169994208|-0.436345273|0.78699829|-0.047786573|0.833398429|0.857993338|-0.099460046|0.279020022|0.0177487689999999|83.92365468|0.167521907|110.578217|-43.33557909|7.733288012999999|0.0|0.78244124|-1.989200921|-30.9716039|-23.44707102|58.63647911|0.475272043|2772.776922|549.5039111000001|2403.371086|-15.47699253|0.21755876|8.050812711|15.34283166|5957.939097|143.6066496|-866.7115819|-372.868829|1678.127264|729.1873176|1.0|0.0|2.0|4.95|0.21|17.0|-7.34|3.76|69.2|0.0|0.0|1.0|-6.38|409.49|0.0|1.0|2.8600000000000004e-05|0.0117|0.0|0.0|4.55e-08|3.8786|3.79|3544.0|706.26|349.84|0.4467|319.66|568.94|-1311.291779|-0.1459|-0.19826|0.03110617|7.6908|17.0|7.7696|7.7696
15_a3|0.0|0.0|0.0|1|0.0|-0.006742751|4.727387819|-0.092127078|0.045993266|-0.182934001|1.809035179|-0.289938297|-0.006419472|0.126641951|10.33806279|0|-0.004459728|-0.039798975|-0.505519936|0.813015336|0.036380489|0.866559772|0.911346861|-0.107619999|0.451058529|0.007901554|315.5421792|0.221091166|113.1667185|-28.19600959|2.070175472|0.0|0.850327497|-1.50667999|-24.19332693|-19.28005913|51.31038923|0.461565365|2116.88728|398.6887321|1433.713715|-9.868603355|0.149672503|5.371119692000001|9.975434973|4617.470007|76.61068671|-394.7441342|-358.6340772|906.9474625|402.781061|1.0|1.0|1.0|4.12|0.24|16.0|-5.78|2.21|89.99|0.0|0.0|2.0|-7.35|321.4|0.0|0.0|0.0017|547.0|0.0|0.0|1.66e-06|6.0077|2.33|3.7072|553.81|334.44|0.4107|206.37|398.12|-1328.531138|-0.1576|-0.22079|0.0228507|2.3271|25.0|7.6021|7.6021
5_a15|0.0|0.0|0.0|0|0.0|-0.008878343|0.0|-0.044921287|0.035982906|0.0729170329999999|0.0|-0.54157893|0.000420839|-0.0156037999999999|10.95880662|0|0.003194793|-0.28098676|-0.340979744|0.704479781|0.020920163|0.74438723|0.7950674740000001|-0.0989946469999999|0.743577162|0.032616864|119.95308020000002|0.125945852|93.65193084|-54.73655332|18.03465935|64.12413387|0.5089899720000001|-1.583914356|-33.88634094|-20.30656983|69.82487767|0.486150431|2940.77098|649.9369163|2179.757502|-15.09973885|0.491010028|7.795174584|15.1701491|6656.720346|365.1095806|-875.7848531999999|-13.36968593|2313.9572780000003|779.0599798999999|1.0|1.0|1.0|3.79|0.15|24.0|-9.65|4.92|74.73|0.0|0.0|1.0|-5.55|443.49|1.0|0.0|6.86e-07|0.000304|0.0|0.0|2.25e-10|4.3299|4.36|3.6257|737.16|341.96|291.0|286.35|629.67|-1470.487858|-0.14839|-0.18553|0.03640044|6.35|13.0|7.8861|7.8861
47g_a18|0.0|0.0|0.0|1|0.0|-0.005817448|4.844187086|-0.034211867|0.031179487|-0.048472184|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|0|0.00531392|-0.3927204379999999|-0.4138670829999999|0.750610215|-0.014370598|0.780474694|0.745431271|-0.08547236|0.413435809|0.013404131|111.5517627|0.165575846|140.5114492|-61.55384106|9.653129118|47.07867403|0.731870777|-2.307753726|-46.97287277|-24.79003275|66.72693367|0.4913566339999999|3367.0578530000003|708.1114197|2268.439188|-21.03738872|0.268129223|10.33698377|20.32265524|7870.887027|227.5405903|-1661.953709|-393.5416883|2675.8994190000003|1347.416568|1.0|1.0|2.0|4.87|0.34|18.0|-9.22|3.22|88.97|2.0|1.0|1.0|-6.4|541.68|0.0|0.0|7.76e-07|0.000421|1.0|1.0|6.04e-10|3.0965|8.13|3.0965|905.71|400.4|0.5955|400.4|874.26|-1742.7686640000002|-0.12789|-0.17202|0.02960182|5.9864|9.0|8.0458|8.0458
13h_a6|0.0|3.464247528|0.0|0|0.0|-0.006619944|4.727387819|0.004767264|0.04393617|0.060987639|1.656132209|-0.3839567379999999|-0.002407131|-0.01698365|10.95053423|1|-0.000644109|-0.215607882|-0.468842137|0.780222427|-0.164411111|0.8391892870000001|0.789769968|-0.091977068|0.300800177|0.017441348|77.20799814|0.132089259|92.37313621|-44.98170701|8.529752344|0.0|0.736918588|-1.747564296|-36.26429338|-22.63172141|64.05338768|0.461667017|2926.745635|606.9504647000001|2829.19698|-15.82689691|0.263081412|9.11292243|16.928040300000003|6302.785260000001|183.9790404|-854.6524332|-331.36552|1658.40973|744.1359788|1.0|1.0|2.0|3.64|0.12|27.0|-10.57|5.41|103.17|0.0|0.0|0.0|-6.31|431.49|0.0|0.0|2.77e-06|0.0012|0.0|0.0|2.67e-11|4.8701|3.83|3392.0|738.61|365.52|1.0978|254.58|591.53|-1386.302668|-0.14097|-0.2153199999999999|0.04469058|10.0322|47.0|7.3279|7.3279
12ao_a36|0.0|3.477902101|0.0|2|0.0|-0.007081548|5.351858133|-0.065314765|0.042739018|0.0895536619999999|0.0|-0.410729809|0.002782748|-0.113963585|10.94919858|1|0.003724542|-0.1619981409999999|-0.435820128|0.82626942|-0.05785124|0.8800240009999999|0.856135378|-0.1019516769999999|0.264688501|0.017784426|85.17634667|0.167417241|110.7707502|-44.63177966|7.785557064|0.0|0.7820981779999999|-2.039033535|-34.08795068|-24.98362913|63.28698809|0.462968912|2794.663089|550.8740683|2298.760179|-16.53028876|0.217901822|8.769931502999999|16.33039817|5943.227395|144.1736112|-892.6355932|-373.2975961|1724.9956719999998|698.847203|1.0|0.0|2.0|4.87|0.12|17.0|-7.01|3.62|69.2|0.0|0.0|1.0|-6.34|407.47|0.0|1.0|2.6e-05|0.0106|0.0|0.0|9.66e-08|4.6597|3.83|3.4743|701.9|356.86|0.6249|266.08|548.59|-1310.077853|-0.14207|-0.19662|0.03244719|7.447999999999999|0.03|7.5229|7.5229
5_a27|0.0|0.0|0.0|0|3.2927747860000003|-0.0063562359999999|4.727387819|-0.068518519|0.048947368|-0.149034787|1.271687295|-0.286030638|0.00991794|-0.125237927|10.93772408|1|0.010329671|-0.341622797|-0.4982037479999999|0.760083119|-0.020087122|0.8149212259999999|0.614205449|-0.085078576|0.333977277|0.01695771|10.48961936|0.146821224|77.37301579999999|-23.6277072|4.709432444|56.35994804|0.741481472|-1.276178645|-15.54640123|-16.01263727|38.43699603|0.439066197|2273.906133|449.6149323|1254.531539|-8.438466859|0.258518528|6.160679036|10.98289851|4943.51602|136.2361487|-354.41560810000004|-254.5156507|907.0095354|424.8821143|0.0|1.0|0.0|3.07|0.16|21.0|-6.22|2.94|65.6|0.0|0.0|1.0|-6.49|331.37|0.0|1.0|0.000248|0.0821|0.0|0.0|6.04e-07|4.0989|4.9|4.0989|566.68|302.48|0.2448|302.48|463.87|-1082.967639|-0.16952|-0.21506|0.01903872|3.5632|3.0|8.5229|8.5229
1i_a5|0.0|2.843224727|-4.358943904|0|0.0|-0.006494891|4.59511985|-0.31059482|0.0253888889999999|0.018196138|0.0|-0.279280326|-0.0012491689999999|-0.174016111|10.94550053|1|-0.000700145|0.004923698|-0.403861432|0.780175595|-0.00496377|0.8436458929999999|0.513260607|-0.084018635|0.4729402929999999|0.008291428|201.1526326|0.112394438|62.64191946|-26.09853285|2.575548983|0.213644964|0.759459597|-1.428316788|-28.32266298|-19.90145306|55.43870932|0.4697279689999999|2482.831286|494.6981114|942.1618767|-11.09187646|0.240540403|7.314842247|13.79450888|5432.586961|134.0627959|-443.6750585|-289.21443910000005|1048.190221|403.396385|1.0|1.0|1.0|2.83|0.05|23.0|-8.88|5.48|54.46|0.0|0.0|1.0|-5.73|366.34|1.0|0.0|1.6100000000000002e-05|0.00589|0.0|0.0|1.3300000000000002e-09|4.7243|3.58|4.3799|569.42|283.08|0.7585|262.44|443.05|-1288.210207|-0.17945|-0.23674|0.03383899|2.8939|24.0|7.6198|7.6198
17_a20|0.0|3.445659565|0.0|0|0.0|-0.005457467|4.727387819|0.00038506|0.0388043479999999|0.065447136|1.652760156|-0.28924577|-0.000495713|0.038629586|10.94884838|1|0.000922796|-0.202695123|-0.456415963|0.7494736590000001|-0.127696675|0.812578598|0.71987165|-0.081404237|0.3874475579999999|0.015032258|66.47074027|0.0879464559999999|57.67438055|-35.00871763|6.4647747870000005|10.50834496|0.75430388|-1.5466805119999998|-27.38007162|-20.699942|51.60929807|0.455285305|2761.976599|598.1153253|2210.790304|-13.57480888|0.24569612|8.198616089|15.05121151|6012.640572|161.12498630000002|-665.1656349|-333.5397332|1344.679757|637.7803874|0.0|1.0|1.0|3.5|0.08|27.0|-10.14|5.8|91.14|0.0|0.0|0.0|-6.09|402.45|0.0|0.0|4.4e-06|0.0017699999999999|0.0|0.0|7.19e-11|3.3926|4.11|3.3926|673.68|365.45|0.2977|365.45|543.09|-1291.692325|-0.14021|-0.21089|0.03030655|5.3075|2.25|5.6478|5.6478
