molecula|SddssS|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nARing|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|n5aRing|n5aHRing|AATSC7i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|RASA|FNSA3|FNSA5|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GRAV|PPSA1|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|IC50|pIC50|pIC50
12v_a36|0.0|0|0|0.0|0|7.412764017000001|2|-0.077763989|-0.008411281|5.351858133|-0.04314418|2|0.041767677|0.073329354|1|1|0.123026459|-0.401336708|0.8913597320000001|0.828393514|0.024751559|0.8792981679999999|0.802291339|-0.078158778|-0.105200486|-51.4172081|-69.20675352|17.85767346|113.7463918|0.197708661|-0.033118671|11.74777471|0.462992841|-1.788408258|-33.82511043|-21.78731129|69.27488156|2846.057239|527.7920397|-1176.51481|2328.221818|-14.33290989|6065.593390999999|244.9490697|-167.9576969|1874.459798|679.7230552999999|18.86337805|1.0|0.0|0.0|2.0|4.82|0.0|0.17|17.0|-6.69|78.43|1.72|1.0|0.0|0.0|6.0|-3.95|5.0|-6.93|411.46|0.0|0.0|-4.07|0.000113|8.499999999999999e-05|35.0|0.0|0.0|8.340000000000001e-05|-0.05219|3.8847|2.65|3.7035|-1347.442792|1150.38|334.77|0.4247|502.83|0.69298|-1347.2000369999998|-0.15185|6.1869|-1347.260743|14.0|7.8539|7.8539
12j_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.04148877|-0.006336585|5.351858133|-0.033312179|2|0.043848238|-0.02473642|1|1|-0.0431311459999999|-0.456342646|0.8414737059999999|0.795446883|0.0060012969999999|0.846470093|0.842199041|-0.073909106|-0.094132698|-47.76354083|-60.832977500000005|10.09017681|88.51817261|0.157800959|-0.036204884|6.520746879|0.0|-1.882653966|-30.8670468|-23.39729904|57.85371764|2784.7999170000003|544.2686362000001|-1216.65955|2258.891981|-15.12043521|6105.3402670000005|120.550211|-405.1466163|1495.657934|686.039456|8.71869951|1.0|1.0|0.0|1.0|4.76|0.0|0.17|17.0|-7.01|81.65|3.04|2.0|0.0|0.0|5.0|-5.66|4.0|-5.81|412.51|0.0|1.0|-5.15|2.21e-06|7.05e-06|0.00291|0.0|0.0|4.02e-05|-0.05106|5.1971|4.14|3.4788|-1615.064152|1175.75|356.4|0.2163|549.64|0.3087|-1614.831741|-0.14772|4.6727|-1614.894278|9.0|8058.0|8058.0
9g_a40|0.0|0|0|0.0|1|7.515889085|0|-0.058811055|-0.0054957819999999|5.4161004020000005|-0.0220464379999999|0|0.043730159|0.07954859|2|2|0.133954053|-0.383703998|0.694156166|0.764275277|-0.384131901|0.821935848|0.90454157|-0.063539055|-0.079033043|-33.47455057|-41.63731423|11.25704374|65.74631496|0.09545843|-0.031197254|5.930596229|64.08637519|-1.185495647|-17.63553984|-16.43578193|44.73159432|2169.234651|476.5434822|-624.5597134|349.4421673|-8.658932892000001|4435.743087|136.8503571|-253.1335385|843.7257374|384.6422631|9.528957565|0.0|0.0|1.0|1.0|2.8|1.78|0.06|22.0|-6.43|72.28|0.64|0.0|0.0|0.0|3.0|-2.49|4.0|-7.17|302.33|1.0|0.0|-3.09|0.00323|0.0008179999999999|247.0|0.0|0.0|0.000113|-0.0624|3.0778|3.83|3.0778|-1332.476347|923.42|402.84|0.3563|469.6|0.70233|-1332.31775|-0.12765|3.4787|-1332.369643|3548.0|5.45|5.45
12_a3|0.0|0|0|0.0|0|6.823286122000001|0|0.167987916|-0.009093383|4.727387819|-0.118456941|2|0.042795699|-0.120694579|1|1|-0.218774634|-0.604704476|0.899733837|0.718481325|-0.039834906|0.784451598|0.829399708|-0.092838926|-0.096133903|-44.07517037|-45.63945658|5.258353635|239.2266101|0.170600292|-0.039584548|2.496397166|76.23910943|-1.345874639|-20.92463497|-18.79271742|49.333524|2056.502939|393.75653|-638.9523922000001|1064.221958|-8.921820355|4400.493202000001|80.50854774|-313.7317211|769.4340634|330.4083896|6.524083564|1.0|1.0|1.0|1.0|3.2|2.17|0.0|21.0|-6.89|92.93|1.6|1.0|0.0|0.0|2.0|-5.68|3.0|-5.3|304.37|0.0|1.0|-4.84|2.07e-06|1.44e-05|0.0044|0.0|0.0|3.9500000000000005e-05|-0.06361|3263.0|2.94|3263.0|-1272.125792|847.25|379.97|0.5056|361.95|0.69784|-1272.010995|-0.13153|2.3762|-1272.058487|3548.0|5.45|5.45
14a_a3|0.0|0|0|0.0|0|6.823286122000001|0|0.111575338|-0.009312773|4.727387819|-0.1160619169999999|3|0.043464052|-0.143740653|1|1|-0.267665193|-0.582572884|0.882394075|0.7574238740000001|0.164994144|0.822587422|0.790894937|-0.091731577|-0.094609848|-45.12132248|-46.53709886|6.904918591|256.5548327|0.209105063|-0.036792719|3.396421044|83.70773843|-1.324537874|-22.1944701|-18.09776067|52.02624107|2160.698862|389.0288018|-651.519384|1186.412113|-8.902004327|4716.423352000001|117.6209094|-256.6424807|856.2743893999999|358.3503513|9.307045698|0.0|1.0|1.0|1.0|3.27|2.2|0.06|21.0|-6.89|105.82|1.04|0.0|0.0|0.0|2.0|-4.45|4.0|-6.42|319.38|0.0|1.0|-3.99|3.54e-05|0.000103|0.0327|0.0|0.0|4.08e-05|-0.06736|3.2363|2.44|3.2363|-1327.485188|822.33|383.1|0.4524|373.85|0.69708|-1327.354384|-0.1321|3.5358|-1327.403067|0.03|7.5229|7.5229
12b_a32|0.0|1|1|0.0|0|7.765993078999999|0|0.115940697|-0.009432679|5.733341277|-0.055500132|0|0.0388738739999999|-0.044307211|3|3|-0.079768013|-0.584995111|0.788133615|0.838021287|-0.0533240309999999|0.8887585240000001|0.782593|-0.081450418|-0.097525366|-50.88975159|-60.93328667|10.17310723|90.57560878|0.217407|-0.027561517|6.356098747000001|65.29222164|-1.267829764|-31.79562339|-17.22027667|61.06285882|2573.006963|488.9595947|-792.1327267000001|3148.185476|-10.75912958|5653.268811|247.2897528|-130.2147289|1311.0306890000002|557.1050635|15.72418067|1.0|1.0|1.0|2.0|3.47|2.9|0.26|19.0|-7.65|140.04|1.1|1.0|0.0|1.0|7.0|-5.9|4.0|-6.4|397.52|0.0|1.0|-4.43|1.27e-06|3.72e-05|0.0148|0.0|0.0|8.86e-06|-0.05173|3.5703|4.12|3.5703|-1880.732075|1109.93|347.27|0.2865|541.49|0.70258|-1880.537231|-0.14803|3208.0|-1880.599158|26.0|7585.0|7585.0
3o_a32|0.0|1|1|0.0|0|7.773594467000001|1|-0.022603806|-0.006253394|5.733341277|-0.014299905|1|0.035643275|-0.064818511|3|3|-0.117744493|-0.483580522|0.90022001|0.8214857240000001|-0.074509084|0.872498916|0.8377808240000001|-0.073742105|-0.095457829|-42.51640563|-55.03672286|7.218280399|62.67187821|0.162219176|-0.031819276|4.161738248|0.0|-1.4318674340000002|-24.51306152|-18.34557429|49.73468603|2488.133192|483.0270239|-825.5508427999999|2469.87467|-10.57723917|5488.777096|123.9047338|-328.7458915|1051.530112|541.0877621000001|7.532642302|1.0|1.0|1.0|2.0|3.47|3.06|0.32|19.0|-7.27|122.97|1.58|1.0|0.0|0.0|3.0|-5.72|4.0|-6.17|381.52|0.0|1.0|-4.73|1.89e-06|1.87e-05|0.00714|0.0|0.0|2.04e-05|-0.05413|3.5333|2.35|3.5333|-1805.473626|1049.14|350.9|0.2851|464.85|0.70216|-1805.277864|-0.14652|3.2729|-1805.333039|0.24|6.6198|6.6198
21b_a23|0.0|1|1|0.0|2|7.525639975|0|0.094654108|-0.005936474|5.4161004020000005|-0.008526338|2|0.042455556|0.057405955|2|2|0.107996329|-0.481470603|0.7038407329999999|0.7717839409999999|0.131951284|0.8339434929999999|0.930728719|-0.0596425779999999|-0.083105261|-41.81114831|-58.25915868|10.15224639|41.6766724|0.0692712809999999|-0.034219814|7.117014296|86.65837165|-1.745210489|-29.31080756|-23.98906534|51.9633947|3074.083057|652.4673795|-1223.442332|2531.041828|-16.81701905|6919.229053|131.5587155|-437.9110924|1506.081551|712.6737861|9.421307298|0.0|1.0|1.0|1.0|3.59|3.42|0.08|26.0|-7.84|128.81|2.6|2.0|1.0|0.0|5.0|-6.1|5.0|-6.42|450.52|0.0|0.0|-5.22|8.02e-07|6.06e-06|0.00273|0.0|0.0|6.45e-06|-0.08401|4.0023|3.57|3.6237|-1761.4722969999998|1247.38|342.15|0.2607|611.6|0.57848|-1761.230923|-0.15033|9.5312|-1761.294175|85.0|7.0691|7.0691
12aw_a36|0.0|0|0|0.0|0|7.412764017000001|2|-0.135690414|-0.008293935|5.351858133|-0.115864198|2|0.043383838|0.066435701|1|1|0.169961228|-0.4191703539999999|0.653741315|0.836170906|-0.022464907|0.892249657|0.706174871|-0.088516379|-0.114701005|-56.73814908|-73.52224315|14.76755422|54.50894809|0.2938251289999999|-0.041292362|9.4658605|1.343623915|-2.06461809|-36.36860892|-26.46800754|71.5057033|2901.451841|452.6513136|-1323.400377|2380.579051|-16.96573876|6370.06138|160.8550748|-319.2802512|1766.7663510000002|593.6088758|13.8551867|1.0|0.0|0.0|2.0|4.73|0.0|0.14|17.0|-7.12|69.2|2.78|1.0|0.0|0.0|5.0|-3.99|6.0|-6.8|417.41|1.0|0.0|-4.32|0.000102|4.81e-05|0.0201|0.0|0.0|3.17e-05|-0.05513|5.2313|3.66|3.8763|-1431.373326|1120.43|319.85|0.4088|507.71|0.38905|-1431.180191|-0.15688|4.8181|-1431.239759|9.0|8.0458|8.0458
1f_a5|0.0|0|0|-4.398485453999999|0|6.605297921|0|-0.139907335|-0.00645569|4.59511985|-0.31059482|2|0.029105691|-0.118028278|1|1|-0.389011185|-0.401165734|0.525406088|0.771487328|-0.060528915|0.834250802|0.888073448|-0.091412569|-0.083857856|-50.98614411|-46.77243802|4.687041957|201.7057715|0.111926552|-0.035639589|2.614237829|0.21377016|-1.425583552|-28.43795894|-19.87828616|55.67318607|2482.949545|495.3305784|-795.1314464|979.2285994|-11.0872845|5474.331675|135.2439659|-287.2706403|1049.647453|403.396385|11.06591332|1.0|0.0|1.0|1.0|2.9|2.61|0.05|23.0|-8.88|54.46|2.73|2.0|0.0|0.0|4.0|-4.79|6.0|-5.73|366.34|0.0|1.0|-4.97|1.6100000000000002e-05|1.0800000000000002e-05|0.00396|0.0|0.0|4.86e-07|-0.05346|4.7485|3.58|4.5758|-1288.3196369999998|958.06|270.96|0.6959|442.04|0.47267|-1288.209882|-0.18224|3.7852|-1288.263745|0.24|6.6198|6.6198
12u_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.028039604|-0.006935447|5.351858133|-0.027452346|2|0.043383838|-0.091507428|1|1|-0.15896471|-0.467189145|0.8149999040000001|0.83236194|-0.055829439|0.889479916|0.84944095|-0.0773921259999999|-0.097867106|-51.83732031|-65.55148142|10.42404292|78.15130994|0.15055905|-0.03794847|6.982033926000001|0.0|-1.859475018|-34.72068676|-25.41792137|62.26136323|3001.03926|568.9563615000001|-1245.478147|2608.6452440000003|-17.02494806|7133.515802|126.9521524|-415.8966522|1536.749179|685.6665849999999|9.709034401|1.0|1.0|0.0|1.0|4.63|0.0|0.14|17.0|-7.8|81.65|3.79|2.0|0.0|0.0|5.0|-6.58|4.0|-5.52|467.37|0.0|1.0|-6.04|2.64e-07|9.14e-07|0.0004269999999999|0.0|0.0|7.39e-06|-0.0528299999999999|3.5003|5.08|3.5003|-2494.927579|1202.06|354.21|0.1502|559.16|0.6847|-2494.736802|-0.1486299999999999|5.3020000000000005|-2494.7995530000003|34.0|7.4647|7.4647
12y_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.048343649|-0.005996863|5.351858133|-0.037335306|2|0.044197531|-0.089502772|1|1|-0.153680104|-0.4579359229999999|0.842068099|0.768409873|-0.05346283|0.8146529229999999|0.8489185109999999|-0.070903795|-0.091248521|-47.598277|-61.25585229|10.05775555|85.17057711|0.151081489|-0.034840345|6.751850651|0.0|-1.91621895|-31.95309886|-23.38859815|57.65603256|2847.362782|569.8856940000001|-1286.372898|2411.415644|-15.70095045|6301.067405|120.7628216|-429.782246|1568.540572|754.3941655|8.299049218|1.0|1.0|0.0|1.0|4.86|0.0|0.21|17.0|-7.38|81.65|3.25|2.0|0.0|0.0|5.0|-6.04|4.0|-5.64|426.54|0.0|0.0|-5.46|9.14e-07|3.48e-06|0.00148|0.0|0.0|1.76e-05|-0.05065|5.1973|4.45|3.4718|-1654.382468|1227.82|357.11|0.2173|585.59|0.30617|-1654.125015|-0.1475|4.7043|-1654.190369|22.0|7.6576|7.6576
47j_a18|0.0|0|0|0.0|0|7.03438793|1|0.070097424|-0.007807275|4.844187086|-0.068902246|0|0.033563218|-0.048528478|0|0|-0.073551529|-0.48833504|0.783538352|0.7444236670000001|-0.002262399|0.77844379|0.80651845|-0.073041469|-0.094744194|-56.816779|-73.69868165|12.42035127|95.57657747|0.19348155|-0.033837212|9.661420661|99.50526447|-2.368604851|-44.19607713|-26.32095773|69.23713027|3172.831382|627.366638|-1842.467041|2064.803327|-20.47428768|7316.123159000001|183.246715|-411.3767328|2410.265089|1081.726154|12.6177344|1.0|0.0|1.0|3.0|4.54|0.0|0.28|18.0|-8.79|97.76|2.63|3.0|2.0|1.0|11.0|-5.83|4.0|-6.46|499.6|0.0|0.0|-5.14|1.49e-06|7.32e-06|0.00366|1.0|0.0|8.159999999999999e-07|-0.04423|3.1054|8.09|3.1054|-1625.413107|1459.55|399.25|0.5439|776.31|0.6983600000000001|-1624.9784550000002|-0.1285|4.1619|1625.053346|35.0|7.4559|7.4559
18_a20|0.0|0|0|0.0|0|6.842683282|0|0.1160337319999999|-0.008841844|4.727387819|-0.12050413|2|0.0396875|0.163548857|1|1|0.268927191|-0.597167441|0.809917509|0.7602869659999999|-0.107446431|0.8162774979999999|0.76136176|-0.0927760219999999|-0.095227339|-61.73239771|-63.36348363|7.195302872999999|318.5587088|0.23863824|-0.035934845|4.787695004|82.70867776|-1.904546783|-41.07622672|-23.91074854|68.92770059|2809.844943|506.6038164|-1267.269673|1822.210286|-15.91001426|6206.896662|125.81822920000002|-413.7552685|1562.772745|712.1606951|8.954638548|1.0|1.0|1.0|2.0|3.48|2.76|0.08|27.0|-10.0|97.55|2.06|2.0|0.0|0.0|5.0|-5.59|4.0|-6.13|419.48|0.0|1.0|-5.16|2.54e-06|6.91e-06|0.0029|0.0|0.0|4.17e-08|-0.05604|5.9778|5.35|3.5355|-1352.32685|1204.88|350.69|0.2991|531.11|0.31154|-1352.073755|-0.14685|5.3978|-1352.135304|34.0|7.4685|7.4685
4f_a49|0.0|0|0|0.0|1|7.535296702|1|0.010266272|-0.008903208|5.4161004020000005|-0.087045007|2|0.038839506|-0.087861524|1|1|-0.14414265|-0.46436755|0.69044503|0.7927086309999999|-0.00953448|0.8557769120000001|0.7370618040000001|-0.102926696|-0.089955514|-55.88123394|-48.83888562|9.007637695|193.615884|0.262938196|-0.033471819|4.89045046|59.72286429999999|-1.439288231|-30.33918719|-18.1726086|64.88887164|2458.261097|400.1675422|-781.4221699|1629.651745|-9.866320682|5422.650822|152.9378926|-237.0468572|1087.86764|467.1194103|11.34983222|0.0|1.0|0.0|1.0|3.07|2.35|0.14|21.0|-6.54|80.9|2.03|1.0|0.0|0.0|3.0|-3.99|5.0|-6.6|356.38|0.0|1.0|-4.09|0.000102|8.120000000000001e-05|0.0289|0.0|0.0|0.000104|-0.06954|4.6249|4.07|3.7098|-1179.201105|982.46|334.21|0.2368|411.94|0.39584|-1179.029099|-0.15517|1.7833|-1179.080799|0.04|7.3979|7.3979
18b_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.036563014|-0.006947027|5.351858133|0.0075638519999999|2|0.041767677|-0.039831247|1|1|-0.072825879|-0.45633339|0.80330079|0.822401103|0.022695194|0.8839272779999999|0.869340364|-0.078751666|-0.09536285|-52.09100293|-63.07862164|13.14992762|77.65678625|0.130659636|-0.036237883|8.698138813|0.0|-1.811894154|-34.45606603|-23.96987622|65.24093056|2915.383182|575.0330633|-1198.493811|3057.267112|-15.85509189|6387.715069|158.9382363|-343.5825913|1577.555697|666.0036144999999|12.22780277|1.0|1.0|0.0|1.0|4.78|0.0|0.13|17.0|-6.7|105.44|2.17|2.0|0.0|0.0|5.0|-5.49|5.0|-6.33|423.49|0.0|0.0|-4.8|3.23e-06|1.57e-05|0.0066599999999999|0.0|0.0|8.47e-05|-0.06142|3.5256|3.64|3.5256|-1667.995173|1178.08|351.66|0.3576|563.55|0.67715|-1667.788575|-0.14385|4.8198|-1667.849173|25.0|7.6003|7.6003
12f_a40|0.0|0|0|0.0|1|7.515889085|0|-0.03356339|-0.006206277|5.4161004020000005|-0.015621373|0|0.040501792|0.070099257|2|2|0.115814835|-0.397377446|0.679527138|0.777316288|-0.160218113|0.841769186|0.909993912|-0.067004323|-0.082198664|-37.02024147|-45.41519509|11.90644165|62.72992556|0.090006088|-0.032879466|6.57837176|61.55859085|-1.150781297|-20.45387851|-18.16607804|48.92668311|2383.68369|502.7764322|-635.8127312999999|628.5604981|-10.03685385|5326.217734000001|148.3785764|-255.7481174|869.2568204|384.1423925|11.1163852|1.0|1.0|0.0|0.0|3.24|3.61|0.06|20.0|-7.32|67.66|3.99|2.0|0.0|0.0|3.0|-6.58|3.0|-4.76|376.26|0.0|1.0|-5.99|2.66e-07|1.02e-06|0.0003819999999999|0.0|0.0|1.8100000000000003e-05|-0.07761|4.3313|4.77|2.8374|-2212.348599|951.55|436.97|0.4348|487.85|0.6679999999999999|-2212.222254|-0.11765|3.2818|-2212.275094|0.38|6.4202|6.4202
13b_a6|0.0|0|0|0.0|0|7.412764017000001|1|-0.0411179|-0.011206134|5.351858133|-0.0265090529999999|1|0.042739018|0.060593678|1|1|0.100281317|-0.490758329|0.850080948|0.7788169070000001|-0.029988734|0.8370824240000001|0.7757172059999999|-0.093125205|-0.112915801|-61.06841733|-74.04643339|21.00828557|154.7847961|0.2242827939999999|-0.0406496879999999|13.77653618|554.4007331|-2.032484418|-40.04664055|-26.65671602|82.07670290000002|2821.72831|508.6895893|-1332.835801|2587.000662|-17.48058934|6000.952027|159.1980937|-337.3706117|1760.1380379999998|627.4287311|13.35319491|1.0|1.0|1.0|2.0|3.56|2.85|0.12|23.0|-9.01|95.85|1.29|2.0|0.0|0.0|5.0|-5.51|5.0|-6.1|409.44|0.0|1.0|-4.99|3.11e-06|1.02e-05|0.00417|0.0|0.0|4e-07|-0.0525799999999999|4.8494|4.04|3.6322|-1350.061187|1167.21|341.35|0.7846|574.07|0.58026|-1349.837661|-0.14898|10.8032|-1349.898848|174.0|6.7595|6.7595
12c_a31|0.0|0|0|0.0|0|7.765993078999999|1|0.046986783|-0.013026643|5.733341277|-0.055520387|0|0.040982906|-0.030192572|2|2|-0.048694677|-0.54466023|0.8083148840000001|0.842823186|0.066071056|0.8856644770000001|0.665463503|-0.104643824|-0.129736755|-66.41224264|-82.33748068|19.38414321|153.400467|0.334536497|-0.036326291|12.30215386|553.8695417|-1.816314565|-42.14855504|-23.05449459|85.79638585|2592.4503010000003|422.3366652|-1152.7247289999998|1894.297124|-14.63154376|5676.394271|202.0036947|-230.6429907|1690.934456|583.9691392000001|14.95027019|1.0|1.0|1.0|2.0|3.69|3.1|0.35|16.0|-7.24|117.37|1.08|2.0|0.0|0.0|8.0|-5.23|5.0|-6.53|398.48|0.0|1.0|-4.16|5.85e-06|6.94e-05|0.0277|0.0|0.0|2.31e-05|-0.0338399999999999|3.8328|4.6|3.8328|-1618.112841|1138.89|323.48|0.2625|578.69|0.7007399999999999|-1617.888981|-0.15904|1.6786|-1617.951882|0.38|6.4202|6.4202
4R4l_a46|0.0|0|0|0.171853072|1|7.825245291|1|-0.058870177|-0.004736212|5.587248657999999|-0.075241716|1|0.049498645|-0.067419714|1|1|-0.1012114369999999|-0.3888343979999999|0.7940662409999999|0.726535412|-0.001318857|0.762625193|0.896653672|-0.090505744|-0.084697739|-49.12015477|-45.96797819|3.844966512|177.33836430000002|0.103346328|-0.02989332|2.086777505|0.0|-1.524559305|-26.65896664|-16.223992300000003|52.96512128|2165.83681|486.6405745|-827.4236073|1766.0974600000002|-8.805242402000001|4923.057044|66.05102684|-410.6276419|942.0756413|579.2365607|3.474304058|1.0|1.0|1.0|1.0|3.92|3.24|0.36|17.0|-7.0|50.94|3.06|1.0|0.0|0.0|3.0|-5.28|3.0|-5.23|347.45|1.0|1.0|-5.11|5.25e-06|7.78e-06|0.0027|0.0|0.0|3.47e-05|-0.0212699999999999|4.6497|4.99|4.1152|-1092.728268|1038.78|301.29|0.1678|498.78|0.40548|-1092.4898449999998|-0.17475|2.1973|-1092.544322|137.0|6.8633|6.8633
8g_a12|0.0|1|1|0.0|0|6.580639137|1|0.10205033|-0.0084227909999999|4.59511985|-0.029907264|2|0.038347953|-0.038463841|1|1|-0.068810076|-0.532504083|0.804158158|0.7475224290000001|-0.04981165|0.80546986|0.8576253690000001|-0.076856227|-0.1045061519999999|-42.39297373|-57.6443411|4.915102972|84.95000993|0.142374631|-0.042752517|2.7111119089999995|0.0|-1.881110729|-23.38345638|-23.58177591|47.30807670000001|2506.427441|473.055878|-1037.59814|1356.883205|-13.00742505|5327.736626|54.23932676|-443.109365|1150.7554189999998|480.0590283|4.352203029|0.0|1.0|1.0|2.0|4.07|2.51|0.1|21.0|-8.0|78.85|2.89|1.0|0.0|0.0|3.0|-4.38|5.0|-6.28|353.38|0.0|0.0|-4.34|4.15e-05|4.61e-05|0.0163|0.0|0.0|3.53e-06|-0.06432|4.2057|3.68|3731.0|-1154.281986|989.66|332.31|0.3786|418.41|462.0|-1154.121362|-0.1520099999999999|2.9986|-1154.173831|3715.0|5.43|5.43
24_a47|0.0|1|1|0.0|1|6.86171134|0|0.0453435129999999|-0.010774404|4.727387819|-0.1160443999999999|2|0.039520202|0.0251322929999999|1|1|0.056234624|-0.540463145|0.662080166|0.812650394|-0.005097239|0.875198713|0.7839491009999999|-0.075894947|-0.090995097|-42.71324947|-51.21152885|12.11301576|41.72753688|0.216050899|-0.032498249|6.81713713|47.170683|-1.364926459|-24.03877652|-18.28983173|54.82626523|2642.775318|441.2021442|-768.1729327|1239.381181|-10.29341441|6022.202634|218.5873217|-125.6197312|1255.998102|457.1122177|18.06759887|0.0|1.0|1.0|2.0|3.14|3.12|0.05|21.0|-7.63|84.73|2.86|1.0|0.0|0.0|5.0|-4.61|5.0|-6.48|396.81|0.0|1.0|-4.52|2.46e-05|3.05e-05|0.0121|0.0|0.0|9.22e-06|-0.06517|3.9675|4.46|3.9675|-1696.071577|1002.04|312.5|0.2618|450.98|0.6835|-1695.93106|-0.16333|2.6517|-1695.98597|3.0|8.5|8.5
15a_a22|0.0|0|0|0.0|1|6.842683282|0|-0.136588366|-0.0050042229999999|4.727387819|-0.052476637|2|0.038167849|0.021482585|1|1|0.036467904|-0.360663314|0.6819423609999999|0.7392451729999999|-0.09744639|0.794858486|0.86664032|-0.061755825|-0.081705465|-41.92018177|-55.4621036|14.43653926|96.58317516|0.13335968|-0.031425179|9.799599501|65.53409434|-1.634109304|-28.45564196|-21.33157831|56.35672103|2884.815511|588.2800507999999|-1109.242072|2169.226845|-14.47998862|6322.278103000001|201.7850124|-275.2352849|1578.4640869999998|684.5377542|14.66318798|1.0|1.0|1.0|1.0|3.42|2.86|0.08|27.0|-9.21|85.59|1.73|1.0|0.0|0.0|6.0|-4.65|5.0|-6.61|420.47|0.0|1.0|-4.68|2.25e-05|2.1e-05|0.00881|0.0|0.0|2.56e-07|-0.0600399999999999|5.0577|4.98|3.6496|-1368.321775|1189.31|339.72|312.0|541.27|0.41078|-1368.0755869999998|-0.15281|5.2588|-1368.1368730000002|143.0|6.8447|6.8447
A8301_a51|0.0|0|0|0.0|1|6.86171134|0|0.0245770529999999|-0.00449765|4.727387819|-0.028789626|2|0.039058957|0.078523314|1|1|0.135886548|-0.4354420879999999|0.7595189840000001|0.6959300979999999|-0.013846396|0.750630149|0.934739895|-0.055295165|-0.0780376929999999|-35.90764428|-50.67621589|5.293803823|36.55933899|0.065260105|-0.032775831|3.437697042|78.46116212|-1.6387915469999998|-23.3177516|-21.28401067|41.20144811|2799.106729|607.0025787000001|-1064.200534|2461.663545|-13.82143785|6401.6494600000005|94.18649643|-461.0082758|1244.737752|690.8826121000001|6.225421319|1.0|1.0|1.0|1.0|3.49|3.5|0.04|27.0|-9.38|87.72|3.35|2.0|1.0|0.0|5.0|-6.6|3.0|-5.31|421.52|0.0|1.0|-5.93|2.5e-07|1.17e-06|0.000495|0.0|0.0|1.74e-07|||||||||||||||12.0|7.9208|7.9208
15c_a22|0.0|0|0|0.0|1|6.842683282|0|-0.134137693|-0.005236206|4.727387819|-0.018518519|2|0.038137255|-0.026986769|1|1|-0.047249795|-0.364626967|0.667111824|0.773044788|-0.096749121|0.8353837409999999|0.8665852140000001|-0.067475429|-0.080088202|-48.58045253|-57.66130245|17.68362419|36.22825261|0.133414786|-0.0302219629999999|12.731723|78.22334636|-1.60176404|-34.97658951|-21.75898206|66.26407672|3079.491787|623.9175171|-1153.226049|2092.620825|-15.66586856|6882.442370999999|243.5126145|-232.9472639|1742.625289|731.8178649|17.86058304|0.0|1.0|1.0|1.0|3.49|2.85|0.08|27.0|-9.28|109.38|1.08|1.0|0.0|0.0|6.0|-4.86|6.0|-6.96|445.48|0.0|0.0|-4.62|1.39e-05|2.4e-05|0.0107|0.0|0.0|2.35e-07|-0.07399|5.7361|4.79|3674.0|-1460.571156|1241.07|337.46|0.5082|575.8|0.30831|-1460.324493|-0.15408|7.382000000000001|-1460.387718|737.0|6.1325|6.1325
