molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|FNSA5|PNSA3|RNCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GRAV|WNSA2|DPSA4|FPSA5|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|pIC50|pIC50
4c_a46|0.0|0|0|0|0.139403726|1|1|1|1.134637091|2.137504882|-0.068543882|-0.005085922|5.587248657999999|-0.048990529|1|0.0440307329999999|0.0|-0.300069396|-0.051150771|10.94298307|-0.068256579|1|0.010040825|-0.056422062|-0.083788154|1|0.649753668|0.726862617|0.072412685|0.761921603|0|-0.087503927|-40.22007179|35.22734468|-1.662574604|60.67664538|49.01980408|0.450883931|2455.604167|-1050.664428|2487.942529|-11.85656505|0.159246215|13.06174141|5571.088357|-663.9676426|22.31552819|0.008510983|1249.669579|1.0|0.0|1.0|0.0|0.38|17.0|5.11|5.24|3.4|2.0|0.0|115.03|0.0|1.0|-5.55|29.0|4.0|389.49|0.0|0.0|-5.28|5.3e-06|0.00207|4.63|0.0|2.39e-08|9.32e-06|-0.04381|6.38|4.1026|-1245.392965|1176.07|227.16|0.6986600000000001|0.2083|-0.17085|4.1039|5.6972|5.6972
18a_a22|0.0|0|0|0|0.0|1|0|0|1.194229718|1.854982521|-0.197348157|-0.003488994|4.727387819|-0.018344659|2|0.038167849|1.6891461019999998|-0.19538364|-0.021976395|10.31286146|-0.015194063|1|0.007079018|-0.0835538409999999|-0.147724859|2|0.760537197|0.7329701259999999|-0.042139855|0.7881113679999999|1|-0.076119803|-34.36220678|29.59800426|-1.5223960559999998|64.80092090000001|45.98663929|0.487405342|2898.068989|-1032.92859|2213.859172|-13.47750813|0.289532802|13.72951861|6630.646100999999|-700.830423|27.95908297|0.0193879289999999|1453.872315|1.0|1.0|1.0|1.0|0.08|27.0|5.32|5.11|2.13|2.0|1.0|131.64|0.0|1.0|-5.59|32.0|4.0|436.53|0.0|1.0|-5.16|6.98e-06|0.00305|3.78|0.0|3.95e-10|1.73e-07|-0.0706799999999999|3.69|3.4832|-1691.2957760000002|1211.84|246.91|0.68577|0.0354|-0.1408|3851.0|7.8861|7.8861
12h_a30|0.0|0|0|0|0.0|0|2|2|0.604984682|0.0|0.046965756|-0.00737961|5.351858133|-0.06631353|2|0.043848238|0.0|-0.391119352|0.001698966|10.31162898|-0.072247675|1|0.002064369|-0.0541804029999999|-0.120380857|1|0.669561738|0.831176513|0.008644634|0.888213143|0|-0.09907575|-52.88851758|89.66095835|-1.882439244|73.14241438|63.95204629|0.468446216|2848.98238|-1197.668733|2268.811589|-15.55093031|0.202025127|15.1759206|6252.192213|-761.9955851|30.63031164|0.015886049|1500.88527|1.0|0.0|0.0|1.0|0.14|17.0|4.25|3.18|3.2|2.0|0.0|127.24|0.0|1.0|-5.39|30.0|5.0|416.47|0.0|0.0|-5.01|9.71e-06|0.00405|3.97|0.0|1.26e-07|5.260000000000001e-05|-0.05347|4.07|3.5101|-1674.977665|1132.06|246.54|0.68543|155.0|-0.14889|2.9684|8065.0|8065.0
22_a4|0.0|0|0|0|0.0|1|1|1|1.399866564|1.987636054|-0.043165663|-0.006436201|5.4161004020000005|-0.115883451|1|0.044357639|0.0|-0.257448045|-0.2078428719999999|10.94586213|-0.023072107|1|0.004237768|0.021636871|0.034720243|1|0.774689758|0.7797803109999999|0.086940934|0.8404413829999999|0|-0.089955967|-45.61565825|162.9809584|-1.349339509|48.65880447|50.75888571|0.4359219589999999|1950.173729|-648.451775|1477.437886|-8.422332951|0.155532959|9.742413394|4074.564287|-311.62631919999995|20.75359108|0.011296354|767.88287|1.0|1.0|0.0|1.0|0.11|17.0|3.19|3.54|2.09|0.0|0.0|87.12|0.0|2.0|-3.77|22.0|3.0|289.33|0.0|1.0|-3.98|0.000104|0.0301|3.03|0.0|5.77e-06|0.0016699999999999|-0.03046|3.38|4.0537|-934.240411|860.77|277.43|0.65771|0.1293|-0.16754|3.5548|7.3279|7.3279
12av_a36|0.0|1|0|0|0.0|0|2|2|1.297042752|0.0|0.049150854|-0.009925128|5.351858133|-0.081537769|2|0.04250591|0.0|-0.605432791|-0.021036176|10.96037173|-0.039627578|1|-0.000472698|-0.126068378|-0.213993335|1|0.859938421|0.8076780109999999|-0.018133027|0.8571025990000001|0|-0.105593135|-57.31621925|99.2415672|-2.006269572|91.5101903|72.40871507|0.491188387|3011.024457|-1397.506828|2354.591519|-17.07826447|0.328083083|17.64042914|6460.1184140000005|-973.4610746|36.48912989|0.025779468|2079.880404|0.0|0.0|0.0|3.0|0.17|17.0|2.38|1.65|1.49|1.0|0.0|138.06|0.0|1.0|-3.54|33.0|5.0|438.48|0.0|0.0|-3.64|0.000227|0.0997|1.85|0.0|1.1800000000000001e-07|5.18e-05|-0.05307|4.5|3.4402|-1440.945099|1247.28|256.12|0.70455|0.0027|-0.14122|4.7666|7.4089|7.4089
1n_a5|0.0|1|0|0|0.0|0|0|0|1.427557749|0.0|-0.1387762669999999|-0.007315978|4.59511985|-0.0533837329999999|2|0.024388889|0.0|-0.3365350029999999|-0.150600424|10.94528897|-0.047910067|1|0.004754079|-0.00966135|-0.015850084|2|0.6805709409999999|0.77828693|-0.013686011|0.8402078140000001|0|-0.081950989|-47.1725036|63.58796786|-1.311215832|63.57058627|60.44890447|0.483868192|2437.279452|-752.6490056|889.4388375|-10.04713747|0.372248254|15.27080096|5101.31614|-432.02691110000006|27.88278228|0.028797525|1198.959638|1.0|1.0|1.0|1.0|0.05|23.0|4.41|3.99|1.72|1.0|0.0|101.77|0.0|1.0|-4.27|27.0|5.0|356.38|0.0|1.0|-4.18|6.56e-05|0.0234|2.91|0.0|8.43e-09|3.01e-06|-0.06186|4.19|4.3838|-1179.169527|1017.23|282.82|0.44786|0.3789|-0.17092|0.6234|7.5686|7.5686
21_a34|0.0|0|0|0|0.0|1|2|2|1.425532331|1.88614418|0.026135784|-0.012535886|5.860786223|-0.091664226|1|0.036880342|0.0|-0.7020096440000001|-0.004734657|10.94874873|-0.009996155|1|0.00130996|-0.254686357|-0.407759867|1|0.702772307|0.740092842|0.116926272|0.796991578|0|-0.117789944|-63.96857813|168.9671187|-2.120218984|95.12565978|86.89263143|0.4688149339999999|3115.110331|-1422.701428|2429.6035|-18.7187412|0.271739906|13.65523159|7048.305909000001|-954.6558014|38.30514214|0.023973624|1953.562249|0.0|0.0|1.0|0.0|0.12|23.0|3.64|3.23|1.72|1.0|1.0|122.59|0.0|1.0|-4.5|33.0|6.0|438.43|0.0|0.0|-4.71|1.94e-05|0.0085|3.02|0.0|2.07e-08|9.06e-06|-0.07534|7.78|3091.0|-1483.305698|1182.6|288.26|0.69292|0.0002|-0.13338|5.3432|5.4737|5.4737
12_a4|-3.2834578760000004|0|0|0|0.0|1|1|1|0.295190368|2.070952433|-0.1494133309999999|-0.0021497879999999|5.4161004020000005|-0.271149771|2|0.0381179139999999|1.587386096|-0.113938738|-0.093414896|10.31168324|0.028152112|1|0.009024784|-0.051501982|-0.085553511|2|0.5687812560000001|0.8157155359999999|-0.036425699|0.8749408470000001|1|-0.074699711|-41.69390404|15.80191019|-1.269895089|53.59101661|48.6306683|0.470780296|2927.48584|-753.6248824|1962.933988|-9.127388465|0.282227427|11.7599245|6390.233612|-447.2420348|21.42753878|0.015603795|1049.9494|1.0|0.0|1.0|0.0|0.23|21.0|3.69|4.98|2.17|1.0|0.0|113.02|0.0|1.0|-4.18|29.0|5.0|404.48|0.0|1.0|-4.33|4.64e-05|0.0188|2.72|0.0|1.45e-08|5.85e-06|-0.06898|6.12|3.8083|-1617.826064|1101.33|255.16|0.68825|0.0464|-0.16224|7.8701|5032.0|5032.0
25_a47|0.0|0|1|1|0.0|1|0|0|1.30432753|1.234859637|0.037667531|-0.010144825|4.727387819|-0.1084905069999999|2|0.043695652|1.087932079|-0.486951604|-0.035030495|10.94972207|0.002716049|1|-0.00269275|-0.108691353|-0.235822787|2|0.6553889970000001|0.8462332770000001|-0.077710529|0.906449648|1|-0.08797211|-44.52300552|11.20142696|-1.407553754|71.17072517|56.80080434|0.4760601829999999|2704.5905190000003|-854.5011131000001|1514.111398|-11.52783528|0.376125772|13.26689626|6236.813862|-518.7525876|30.43708613|0.029261935|1369.668876|0.0|1.0|1.0|2.0|0.1|21.0|3.29|4.95|3.08|2.0|0.0|109.7|0.0|1.0|-4.99|29.0|5.0|410.83|0.0|1.0|-4.82|1.52e-05|0.00626|3.53|0.0|9.79e-09|4.02e-06|-0.06331|4.78|3.9878|-1735.385814|1062.81|258.29|0.68761|0.0702|-0.16588|3.8832|7.8|7.8
1a_a18 (SB-431542)|0.0|1|0|0|0.0|0|1|1|1.430935835|0.0|0.043282217|-0.015636898|5.351858133|-0.175408303|1|0.035620155|0.0|-0.766207981|-0.029658865|10.94959842|-0.0492229479999999|1|-0.008385698|-0.020716495|-0.033765606|1|0.838928085|0.7462411859999999|-0.08530265|0.805877431|0|-0.122555709|-74.98172333|160.410387|-2.083447046|87.15852628|94.56841061|0.472443977|2678.82389|-1235.8353619999998|1890.195809|-16.29019397|0.2468003389999999|14.26170773|5748.422847|-733.0587287000001|36.46179023|0.02438148|1640.78056|1.0|1.0|1.0|2.0|0.05|23.0|4.04|3.63|1.54|1.0|0.0|106.85|0.0|1.0|-4.52|29.0|5.0|384.39|0.0|1.0|-4.25|5.660000000000001e-05|0.0218|2.7|0.0|2.03e-08|7.81e-06|-0.05971|4.57|3295.0|-1292.553086|1048.7|324.5|0.69868|0.3347|-0.13329|5.9926|6.9031|6.9031
18_a31|0.0|1|0|0|0.0|0|0|0|0.610137226|0.0|0.0690370959999999|-0.013634202|5.351858133|-0.138136629|0|0.0427124179999999|0.0|-0.640807491|-0.001973566|10.31169929|-0.096301845|2|-0.007811355|-0.065041042|-0.107017926|0|0.868704545|0.8595579409999999|0.022160691|0.904870098|0|-0.129469649|-69.19879619|238.9516432|-1.81257508|85.81723707|77.69074057|0.4492048839999999|2241.561812|-1063.9219449999998|1935.374782|-13.87749294|0.222523168|12.84812443|4856.251645|-624.4871824|30.40953623|0.01673486|1368.42913|1.0|1.0|1.0|3.0|0.28|16.0|4.9|3.48|0.75|1.0|0.0|99.32|0.0|1.0|-4.62|25.0|4.0|356.44|0.0|1.0|-3.62|0.000241|86.0|2.47|0.0|2.9e-07|0.000104|-0.03702|4.81|3.9105|-1465.4803960000002|1041.21|247.51|0.70058|0.2457|-0.16212|3.0607|6.8861|6.8861
12u_a30|0.0|0|0|0|0.0|0|2|2|0.604983445|0.0|0.028039604|-0.006935447|5.351858133|-0.027452346|2|0.043383838|0.0|-0.367578706|0.028815747|10.31162873|-0.0646674999999999|1|0.001805829|-0.0493878409999999|-0.0857954809999999|1|0.8149999040000001|0.83236194|-0.055829439|0.889479916|0|-0.097867106|-51.83732031|78.15130994|-1.859475018|75.26051582|62.26136323|0.443167712|3001.03926|-1245.478147|2608.6452440000003|-17.02494806|0.189537132|14.01586754|7133.515802|-834.2224549|31.36222814|0.014495402|1536.749179|1.0|0.0|0.0|1.0|0.14|17.0|5.11|3.92|3.79|2.0|0.0|137.3|0.0|1.0|-6.58|31.0|4.0|467.37|0.0|1.0|-6.04|9.14e-07|0.0004269999999999|5.12|0.0|1.58e-08|7.39e-06|-0.0528299999999999|5.08|3.5003|-2494.927579|1202.06|354.21|0.6847|0.1502|-0.1486299999999999|5.3020000000000005|7.4647|7.4647
12v_a30|0.0|0|0|0|0.0|0|2|2|0.604983445|0.0|0.037440652|-0.006974714|5.351858133|-0.029548782|2|0.04625323|0.0|-0.369659818|0.020607357|10.31162873|-0.04950715|1|0.001805829|-0.0493878409999999|-0.0857954809999999|1|0.8149999040000001|0.83236194|-0.029852321|0.889479916|0|-0.0971402169999999|-52.18846092|82.09302037|-1.845664126|75.73440678|62.89402328|0.478535287|3001.758432|-1248.687792|2483.120571|-17.2408622|0.193930933|15.56114504|6952.110426|-844.8022477|31.6144427|0.014801518|1549.107692|1.0|0.0|0.0|1.0|0.14|17.0|5.11|3.92|3.79|2.0|0.0|137.3|0.0|1.0|-6.58|31.0|4.0|467.37|0.0|1.0|-6.04|9.14e-07|0.0004269999999999|5.12|0.0|1.58e-08|7.39e-06|-0.0563|5.08|3.5507|-2494.92869|1209.1|349.18|0.68405|0.1601|-0.1505099999999999|2.9171|7.6596|7.6596
SB431542_a8|0.0|1|0|0|0.0|1|1|1|1.401734117|1.4114120369999998|-0.007805495|-0.014434378|5.4161004020000005|-0.1950388569999999|1|0.041909722|0.0|-0.721718925|-0.029382296|10.94951956|-0.0453332859999999|1|-0.005306541|0.055198015|0.089375589|1|0.76592324|0.762577159|0.229470029|0.8220300859999999|0|-0.124595991|-76.82006387|170.1252996|-2.242727845|89.64885355|97.60813043|0.476091179|2801.428659|-1342.398251|1947.072021|-17.46740332|0.239171941|14.04829994|6203.505123|-803.5005528|38.35632812|0.025179219|1764.391093|0.0|0.0|0.0|2.0|0.05|23.0|3.13|2.72|1.9|1.0|0.0|109.21|0.0|1.0|-4.4|30.0|5.0|400.39|0.0|0.0|-4.14|7.28e-05|0.0292|2.4|0.0|1.74e-07|6.96e-05|||||||||||4.1019|4.1019
7b_a10|0.0|0|0|0|0.0|0|2|2|1.186434511|0.0|-0.170920618|-0.001621737|5.4161004020000005|0.037541178|2|0.037804233|2.079721225|-0.07459988|-0.01808249|10.93274506|0.039221939|0|0.010068964|-0.051052176|-0.082499103|2|0.624866343|0.764865564|-0.108464916|0.8200487120000001|1|-0.0720417159999999|-30.71062112|13.37827368|-1.152667458|43.9185573|35.77183831|0.446575367|2290.380138|-599.3081212000001|2150.375871|-7.419027879|0.218954161|8.771658176|5212.568172|-311.5991709|18.26940272|0.012428175|767.3149142000001|1.0|0.0|0.0|0.0|0.25|16.0|4.34|3.03|3.04|1.0|1.0|105.44|0.0|1.0|-5.28|25.0|3.0|346.81|0.0|1.0|-5.28|5.25e-06|0.00182|4.68|0.0|1.0200000000000001e-07|3.54e-05|-0.05377|3.44|3.6426|-1450.06366|951.55|205.85|0.66228|0.0899|-0.1584799999999999|4.2068|4.7033|4.7033
12q_a30|0.0|0|0|0|-4.76444841|0|2|2|0.60498366|0.0|0.144208934|-0.015322396|5.351858133|-0.27228842|2|0.0438779959999999|0.0|-0.873376576|0.004165554|10.31162828|-0.021542639|1|-0.004395528|-0.077457998|-0.226973911|1|0.613786308|0.816138015|0.01661722|0.867367115|0|-0.115589613|-59.52322773|82.72757145|-2.427381881|90.06607753|69.60189582|0.473741611|3305.289025|-1654.134991|2844.418547|-21.2680622|0.179359278|13.96052394|7990.060758|-1127.2072970000002|38.03137394|0.016579022|2015.662819|1.0|0.0|0.0|1.0|0.17|17.0|4.43|4.78|2.82|2.0|0.0|133.96|0.0|1.0|-6.7|34.0|8.0|482.48|0.0|0.0|-5.92|1.2e-06|0.000579|5.05|0.0|6.61e-08|3.19e-05|-0.05105|5.52|3.4834|-1987.999444|1214.92|245.16|0.68516|0.1515|-0.14792|5.5755|7.4449|7.4449
5a_a40|0.0|0|0|0|0.0|1|0|1|0.604913477|1.688148148|-0.116583806|-0.004609716|6.167516491000001|0.059258947|0|0.0388888889999999|0.808197279|-0.152120625|0.180125135|10.31198338|-0.02394636|2|0.010425818|0.004130836|0.007301856|0|0.538671739|0.756882266|-0.442215721|0.820901326|1|-0.090991462|-34.5789643|174.99981530000002|-1.091897544|46.06507254|43.71412865|0.4889874279999999|1847.672595|-483.24038600000006|508.8362301|-7.128912782|0.177534728|10.7779923|3736.248815|-213.8673835|19.58503709|0.0130940839999999|587.5511127|1.0|0.0|1.0|0.0|0.21|14.0|3.68|3.08|1.85|0.0|1.0|74.15|0.0|2.0|-4.13|19.0|3.0|269.32|0.0|1.0|-3.67|0.000213|0.0574|2.88|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|4.36|3.7921|-1177.5835470000002|757.45|326.96|0.69499|0.4461|-0.15066|5.7163|7.0915|7.0915
14s_a23|0.0|0|1|1|0.0|2|0|0|1.197958333|3.336763335|0.020458621|-0.005854379|5.351858133|-0.022580082|2|0.045277778|0.740898446|-0.298573309|-0.044305947|10.31321812|-0.064006338|2|0.009263715|-0.071484865|-0.13187015|2|0.722187957|0.7837821840000001|0.096014944|0.846632079|1|-0.080500435|-35.30692476|30.34480575|-1.610008704|62.75905983|48.11843993|0.470919749|2954.0751370000003|-1032.832468|2316.634024|-14.09722664|0.2251838339999999|14.26730044|6938.271179|-662.5696522999999|28.36177131|0.017330177|1333.003252|0.0|0.0|1.0|1.0|0.05|26.0|4.0|4.67|3.51|2.0|1.0|125.29|0.0|1.0|-6.13|31.0|4.0|445.93|0.0|0.0|-5.55|2.83e-06|0.00126|4.21|0.0|1.02e-08|4.55e-06|-0.07783|4.1|3.6828|-2089.500101|1164.32|336.66|0.60323|0.3669|-0.1515|4.7032|8.5482|8.5482
19_a4|-3.21497177|0|0|0|0.0|1|1|1|0.29641517|1.943606348|-0.121320311|-0.0023503029999999|5.4161004020000005|-0.3929802189999999|1|0.040511696|0.0|-0.105763614|-0.211341677|10.30966825|-0.136621315|1|0.009687676|-0.0255403279999999|-0.042058265|1|0.55269662|0.774746438|0.152550043|0.834377354|0|-0.0759826109999999|-38.9063534|15.411502800000004|-1.215721775|49.73882261|46.07495776|0.460486754|2558.336814|-669.2264932|1697.595595|-8.771275759|0.235119747|11.01887515|5232.561157|-368.3935819|20.83197214|0.0143733|874.9428297000001|1.0|0.0|1.0|0.0|0.16|17.0|2.97|4.32|2.16|1.0|0.0|98.19|0.0|1.0|-3.81|25.0|4.0|351.42|0.0|1.0|-3.97|0.000106|0.0373|2.62|0.0|8.070000000000001e-07|0.0002839999999999|-0.05294|6.67|4.1858|-1446.909868|983.4|296.2|0.67535|0.3806|-0.17004|5.8295|4.71|4.71
12g_a36|0.0|1|0|0|0.0|0|2|2|1.2678464|0.0|-0.063344124|-0.006495469|5.351858133|-0.039008054|2|0.03912037|0.0|-0.409214521|0.078155467|10.95259306|-0.0521750109999999|1|0.005035022|-0.099596099|-0.163978382|1|0.901715152|0.8026482070000001|-0.19532883|0.847239339|0|-0.097067302|-47.63457647|24.29006276|-2.038413337|77.14470618|59.82898654|0.473274545|2829.45056|-1401.294202|2476.712654|-16.3273005|0.2202546819999999|13.83075477|6223.658545|-963.3107298|30.45962398|0.015152386|1797.1178149999998|1.0|0.0|1.0|2.0|0.24|17.0|3.85|3.01|2.66|2.0|0.0|138.33|0.0|1.0|-4.95|32.0|4.0|423.51|0.0|1.0|-4.86|1.39e-05|0.00589|3.8|0.0|4.2e-08|1.7800000000000002e-05|-0.0505199999999999|4.21|3714.0|-1350.861445|1241.66|238.01|0.70097|45.0|-0.15236|5.912000000000001|7.8539|7.8539
12d_a30|0.0|0|0|0|0.0|0|2|2|0.604984421|0.0|0.041181359|-0.006335328|5.351858133|-0.033312179|2|0.042804233|0.0|-0.354778373|0.036688757|10.31162861|-0.075816941|1|0.005965451|-0.053644471|-0.09353607|1|0.8414737059999999|0.8017873000000001|-0.0430927579999999|0.8532172109999999|0|-0.094239701|-47.69710881|85.1932288|-1.884794029|69.55534551|57.75411196|0.4572733479999999|2784.836855|-1217.656264|2323.480646|-15.12802292|0.185610786|13.92427286|6120.329513000001|-786.6571918999999|28.75340957|0.013424098|1495.177298|1.0|0.0|0.0|1.0|0.17|17.0|4.35|2.93|3.04|2.0|0.0|132.24|0.0|1.0|-5.66|30.0|4.0|412.51|0.0|1.0|-5.15|7.05e-06|0.00291|4.23|0.0|9.75e-08|4.02e-05|-0.05119|4.14|3.4821|-1615.063947|1176.22|356.06|0.68608|149.0|-0.1479099999999999|4434.0|7.9508|7.9508
4g_a49|0.0|0|0|0|0.0|2|2|2|1.343847279|4.107873566|-0.087219006|-0.003686314|6.107022888|-0.008414823|4|0.036761229|3.4246879480000003|-0.328081947|0.003456679|10.92777048|0.08591712|2|0.007845545|-0.038698906|-0.066023903|4|0.651833607|0.7559263270000001|-0.027032199|0.81242269|2|-0.0666753309999999|-61.24875669|151.0705543|-2.000259924|90.11923831|80.12633309|0.48934952|4706.348867000001|-1993.210915|4747.967275999999|-24.82733433|0.372642776|18.19125978|11516.07629|-1986.186746|39.71443299|0.023762615|3177.154639|0.0|0.0|0.0|1.0|0.1|42.0|6.09|7.56|2.87|2.0|0.0|198.32|0.0|0.0|-7.47|51.0|7.0|663.73|1.0|0.0|-7.43|3.72e-08|2.47e-05|5.28|0.0|2.13e-14|1.4199999999999998e-11|-0.06458|6.35|3.6269|-2147.66293|1766.47|287.56|0.69238|0.0265|-0.15087|3.4099|6.9747|6.9747
16a_a23|0.0|0|1|1|0.0|2|1|1|1.197962324|3.411338761|-0.0147904689999999|-0.0054940769999999|5.351858133|-0.013055633|3|0.046283951|0.759926978|-0.302174246|-0.088255625|10.31321796|-0.071458049|2|0.01226642|-0.181609054|-0.335065967|2|0.765869487|0.8323974470000001|0.154144584|0.890165467|1|-0.07288672|-26.53751114|9.922436905|-1.311960953|65.21027197|40.34319246|0.49525751|2924.629647|-847.2037686000001|1801.957216|-10.72715788|0.414079278|15.89802615|6552.801739|-547.0850515999999|28.35168303|0.02809646|1445.935835|1.0|0.0|0.0|1.0|0.14|20.0|2.03|2.52|2.04|1.0|1.0|125.79|0.0|2.0|-4.58|31.0|4.0|427.5|0.0|0.0|-4.31|4.86e-05|0.0208|2.66|0.0|5.38e-06|0.0023|-0.0502|2.49|1.6239|-1685.8794469999998|1172.0|763.49|0.96307|0.2066|-0.07625|11.6254|7.4037|7.4037
GW6604_a52|0.0|1|0|0|0.0|0|0|0|1.427583999|0.0|-0.277102285|-0.002149879|4.59511985|-0.005328809|2|0.021346801|0.0|-0.085995143|-0.118272803|10.94914378|-0.028376521|1|0.0070554269999999|0.039867344|0.067497086|2|0.709088617|0.693399445|0.074868979|0.7550228990000001|0|-0.072069252|-35.51891876|157.2481263|-1.081038779|44.37166117|39.97842884|0.4597869779999999|2044.612273|-534.4037285|799.8313017999999|-7.13996301|0.26470494|11.6571716|4168.525878|-264.17863140000003|19.64292268|0.01768964|726.7881391|1.0|1.0|1.0|1.0|0.0|23.0|4.49|4.2|1.91|0.0|0.0|90.49|0.0|1.0|-3.87|23.0|3.0|298.34|0.0|1.0|-4.16|6.929999999999999e-05|0.0207|3.06|0.0|9.31e-09|2.78e-06|||||||||||6.9706|6.9706
8a_a32|0.0|1|1|1|0.0|0|0|0|0.609420757|0.0|-0.0755556459999999|-0.010151321|5.733341277|-0.056633919|0|0.04008547|2.059960334|-0.497414715|-0.020716518|10.31100269|-0.128684642|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|0|0.788133615|0.845443342|-0.184419911|0.8966299409999999|1|-0.109412858|-52.34893512|73.64907732|-1.641192863|79.73671389|63.83886888|0.480024324|2574.085885|-1029.23375|3312.822051|-14.03170956|0.250915471|14.26997798|5659.295213|-645.4586397|29.86932167|0.017733503|1373.988797|1.0|1.0|1.0|2.0|0.26|19.0|6.49|4.65|1.37|2.0|0.0|110.69|1.0|1.0|-6.82|27.0|4.0|397.52|1.0|1.0|-4.99|1.02e-05|0.00406|4.17|0.0|2.23e-08|8.86e-06|-0.06166|4.98|3562.0|-1880.732222|1110.23|348.07|0.70316|0.4315|-0.1445|4.8933|7.3468|7.3468
13b_a50|0.0|0|1|1|0.0|2|2|2|1.267593379|4.253030728|-0.067327798|-0.003876697|5.82008293|0.010464577|2|0.032833333|2.117002752|-0.263615417|-0.042022102|10.94500743|-0.054716607|2|0.011379776|-0.173463805|-0.269353185|1|0.749187803|0.788327682|-0.041506802|0.828965118|1|-0.080785633|-36.81915624|104.0753113|-1.696498291|70.09526468|51.04317051|0.4321103879999999|3036.874979|-1212.6536230000002|2147.355856|-13.75876844|0.299589696|16.75483549|6639.077063000001|-866.8024118999999|27.48170624|0.017277404|1731.347493|1.0|1.0|1.0|0.0|0.37|20.0|4.24|5.12|2.52|2.0|0.0|133.36|0.0|1.0|-5.02|34.0|5.0|455.55|0.0|0.0|-5.1|7.92e-06|0.00361|3.91|0.0|5.87e-08|2.68e-05|-0.02606|3.63|4.1161|-1470.3699789999998|1339.39|293.0|0.63872|0.1553|-0.1701599999999999|5.5271|5.7375|5.7375
8_a10|0.0|0|0|0|0.0|1|1|1|1.3430438530000002|2.071128354|-0.075368755|-0.00560152|5.4161004020000005|-0.012055162|2|0.035828092|1.546251312|-0.296880569|-0.15615298|10.92578782|-0.106100115|1|0.009056935|-0.082893697|-0.132343104|2|0.6357042860000001|0.809386132|-0.015871527|0.864927472|1|-0.086233061|-32.63117642|32.98071169999999|-1.465962037|56.7864899|41.25082928|0.431797417|2612.274447|-801.8744912000001|1899.542278|-8.951462413|0.277350551|10.75705296|6289.86818|-438.6216583|22.64553798|0.017582236|1109.631361|0.0|0.0|1.0|0.0|0.22|21.0|4.46|4.2|2.46|1.0|0.0|111.36|0.0|1.0|-4.52|29.0|5.0|384.43|0.0|1.0|-4.62|2.4100000000000003e-05|0.00926|3.37|0.0|2.49e-08|9.59e-06|-0.0623299999999999|4.58|3684.0|-1257.819281|1047.58|264.0|0.68815|0.0916|-0.15556|1.2052|6279.0|6279.0
14v_a23|0.0|0|1|1|-4.844615416|2|0|0|1.1979575059999998|3.004639728|0.135774541|-0.014768546|5.351858133|-0.299484129|2|0.047323232|0.636416435|-0.8122700340000001|0.017156562|10.3132174|-0.015149431|2|-0.0004039459999999|-0.0962526|-0.2952674819999999|2|0.598213287|0.787538583|0.132882353|0.845160857|1|-0.09479984|-44.4776373|78.86310829|-2.180396311|76.42257099|57.56282152|0.457213347|3399.4261450000004|-1440.093681|2679.111279|-18.64987284|0.211671341|14.26610767|8458.789829000001|-951.143515|35.81898321|0.020908947|1826.768144|0.0|0.0|1.0|1.0|0.09|26.0|3.97|6.18|3.04|2.0|1.0|126.97|0.0|1.0|-6.89|35.0|8.0|495.48|1.0|0.0|-6.0|1e-06|0.0004969999999999|4.76|0.0|1.12e-08|5.57e-06|-0.07843|5.17|3694.0|-2042.161744|1206.02|335.64|0.6017100000000001|348.0|-0.1524299999999999|4.5506|8.4001|8.4001
