molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|n5aRing|n5aHRing|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8d|GATS1pe|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GRAV|PPSA1|WNSA2|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log Po/w WLOGP|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50|pIC50
12n_a30|0|0|0|0.0|0|7.412764017000001|2|2|0.0304762079999999|-0.007311044|5.351858133|-0.064217094|2|0.040899471|-0.1144447669999999|0.0|-0.387485343|0.001139238|-0.037209579|1|1|-0.120380857|1|0.669561738|0.815003426|-0.149451598|0.64876559|0.7781502140000001|-0.083120674|0.390449649|-52.4873066|-66.48079820000001|10.77573511|85.87072848|0.221849786|-0.038674741|6.804436105|0.799403208|-1.895062322|-33.14358793|76.16725916|-24.42151771|63.2630417|2848.910641|2349.172094|-15.42118984|0.200596792|13.93957316|6353.890039|126.6686716|-755.6383024|0.0153398069999999|1496.934657|618.6004214|1.0|1.0|1.0|17.0|3.18|0.0|127.24|0.0|-5.39|30.0|5.0|-6.02|416.47|0.0|2.92|-5.01|0.00171|9.71e-06|0.00405|1.26e-07|5.1999|-1675.011418|669.57|1131.65|355.67|0.1826|0.27009|-148.0|5.3143|-0.19876|-1674.83759|0.01|7983.0|7983.0
16_a20|1|0|0|0.0|0|6.842683282|0|0|-0.014660441|-0.004705049|4.727387819|0.00695144|2|0.0388043479999999|0.126359252|2.013871268|-0.254072625|8.23e-05|-0.061975089|1|1|-0.117308016|2|0.7582110409999999|0.7478675859999999|-0.10978034|0.724665638|0.915005572|-0.066137353|0.382481746|-43.51359744|-51.18223058|7.634605066000001|69.28224942|0.084994428|-0.029561375|5.023018225|0.780108103|-1.47806874|-28.6288015|60.02453683|-19.44924762|51.14820251|2722.728332|2161.751186|-12.79619894|0.219891897|15.24926152|5896.394536|144.672972|-639.8099471|0.013439632|1246.573875|664.4562602999999|0.0|1.0|1.0|27.0|5.46|0.0|121.69|0.0|-6.06|31.0|4.0|-5.42|401.46|1.0|4.37|-5.66|0.000349|2.17e-06|0.0008699999999999|3.0500000000000005e-11|5.9837|-1275.900951|686.59|1174.61|347.26|0.3431|0.32553|-0.1481299999999999|4.7315|-0.20722|-1275.6960869999998|26.0|7585.0|7585.0
13d_a5 (GW788388)|1|0|0|0.0|0|6.605297921|1|1|-0.0959854909999999|-0.005668173|4.59511985|-0.009710199|3|0.027375887|-0.092509033|0.0|-0.33442223|0.002956745|-0.086484275|1|1|-0.016337128|2|0.7333482170000001|0.78479342|0.047169811|0.71006207|0.774103723|-0.086824482|0.54169129|-57.42492153|-55.87383979|9.637686167|151.3669372|0.2258962769999999|-0.0291837579999999|6.374277851|0.669182121|-1.605106706|-37.98032007|70.45205183|-19.30187193|67.0626077|2834.036315|1377.863026|-12.76608229|0.330817879|15.788837|6122.792779|218.7999323|-702.1345259999999|0.022041749|1586.418589|723.0631751|0.0|1.0|2.0|23.0|4.11|0.0|121.68|0.0|-4.35|32.0|5.0|-6.94|425.48|1.0|3.11|-4.35|0.0189|4.5e-05|0.0192|1.45e-09|4.6091|-1390.589662|707.09|1206.73|297.28|0.5251|0.42515|-0.17299|2.4867|-0.22841|-1390.355751|18.0|7.7447|7.7447
6_a15|0|0|0|0.0|0|0.0|0|0|-0.199979249|-0.00951284|0.0|-0.048804012|1|0.042926829|0.106485923|0.0|-0.513693384|0.001080419|0.011857945|0|0|-0.281352401|1|0.8511056929999999|0.691316481|-0.015484797|0.810779115|0.859308431|-0.07051817|0.398681391|-41.14459066|-71.76572566|17.20414198|105.4415725|0.140691569|-0.0307500179999999|10.03794313|0.581974721|-1.599000943|-24.00625743|88.94853813|-17.94143141|58.34873264|2454.904173|1971.005637|-10.46812265|0.4180252789999999|10.02135591|5589.043165|243.9013805|-544.3423775|0.029449813|1603.08412|592.4420375|1.0|0.0|1.0|18.0|5.26|0.0|109.7|0.0|-5.66|28.0|5.0|-5.33|380.44|1.0|4.11|-5.14|0.000823|7.32e-06|0.00278|1.13e-08|4.3423|-1263.0243449999998|612.22|1092.02|328.9|0.2616|0.65191|-0.15714|1.3789|-0.18133|-1262.820532|35.0|7.4559|7.4559
12d_a40|0|0|0|0.0|1|7.515889085|0|0|0.1028826769999999|-0.008004393|5.4161004020000005|-0.107711573|0|0.043185185|0.209157499|0.794852923|-0.288158151|-0.000134504|0.087954209|2|2|0.224167029|0|0.809398262|0.7769829840000001|-0.254735308|0.6948809659999999|0.840431415|-0.095675903|0.0913543|-50.68561427|-48.54239742|6.204226377|207.39648|0.159568585|-0.038873458|3.286773518|0.844283549|-1.282824111|-26.85139526|55.13932669|-20.59374436|56.88984065|2270.596857|643.5166227999999|-10.90981687|0.155716451|14.88744155|5101.479206|82.49291335|-360.0239567|0.01245259|804.9352200000001|350.9435025|1.0|1.0|1.0|20.0|5.02|1.0|96.16|0.0|-6.25|23.0|2.0|-5.13|361.25|1.0|4.21|-5.58|0.0002009999999999|2.61e-06|0.000942|1.44e-07|4.3959|-2153.197255|552.57|910.58|443.4|0.2584|0.55983|-0.11604|1.2683|-0.19369|-2153.123107|19.0|7.7212|7.7212
2_a1|0|0|0|0.0|1|7.535296702|1|1|-0.049975995|-0.004621682|5.4161004020000005|-0.014296455|1|0.0409444439999999|-0.1056298369999999|0.0|-0.175623923|0.001576763|-0.0619710709999999|1|1|-0.326716897|1|0.571324013|0.795932678|0.1766333219999999|0.5574897879999999|0.808210065|-0.0622285999999999|0.220315042|-28.32386891|-35.17029414|5.135384136|6.281701359|0.191789935|-0.026492726|2.337413146|0.6944040029999999|-0.927245426|-12.89184641|43.24570924|-12.05838656|33.45925305|1884.85038|1378.496713|-5.488475744|0.305595997|8.779158091000001|3920.383175|139.0945801|-192.096651|0.017741989|607.7780769999999|299.6692382|1.0|1.0|0.0|17.0|4.12|0.0|79.77|0.0|-3.06|21.0|3.0|-6.04|279.31|1.0|3.21|-3.78|243.0|0.000167|0.0466|6.64e-07|4.0877|-920.2093796|489.42|807.98|303.31|0.2991|0.7007899999999999|-0.1686|3.5853|-0.19826|-920.123726|5.8|5.2366|5.2366
14j_a23|0|1|1|0.0|2|7.423568444|0|0|0.074424082|-0.006327927|5.351858133|-0.071396109|2|0.046283951|0.037350515|0.722606603|-0.322724299|0.007671236|-0.026319216|2|2|-0.17267308|2|0.616699629|0.800643488|-0.091426449|0.5935522360000001|0.8454521620000001|-0.062203032|0.226990358|-40.35191855|-53.34139172|13.28905737|40.38957571|0.154547838|-0.034989992|8.620784882999999|0.7739671709999999|-1.644529644|-26.17681598|64.88069411|-22.69846456|53.64097592|2943.385528|2175.598042|-14.72479008|0.226032829|15.57933561|6597.039681|146.63044480000002|-692.0651337|0.017787992|1378.388999|599.5697147999999|0.0|1.0|1.0|26.0|4.58|1.0|120.24|0.0|-5.58|31.0|5.0|-6.31|429.47|0.0|3.77|-5.11|0.00114|7.73e-06|0.00332|2.14e-08|3.6671|-1729.15999|670.6|1142.37|338.1|0.3886|0.65128|-0.14816|5.8037|-0.2239699999999999|-1728.988797|4.0|8.3883|8.3883
7c_a10|0|0|0|0.0|1|7.535296702|1|1|-0.152261681|-0.00375251|5.4161004020000005|0.012145872|2|0.039433962|-0.1122332619999999|1.798334646|-0.206388032|0.01006918|-0.033792245|1|1|-0.191576261|2|0.725146704|0.7928588059999999|-0.105104647|0.6952665379999999|0.906276489|-0.05074318|0.487148112|-29.66615908|-51.2378943|16.04055193|87.99694927|0.093723511|-0.0223398779999999|9.377842892|0.52630639|-1.139333798|-17.34382833|67.01436709|-13.06063972|45.70671102|2616.8970870000003|1881.379304|-7.635686595|0.47369361|12.58937144|6034.895823|276.93712|-389.4200163|0.0269852389999999|1265.598592|611.4957509|1.0|1.0|0.0|21.0|4.43|0.0|113.07|0.0|-4.44|29.0|5.0|-6.2|386.45|1.0|3.59|-4.69|0.0139|2.05e-05|0.00793|1.66e-08|5.4267|-1259.011598|635.47|1102.43|323.24|0.4049|0.41348|-0.16055|3.9465|-0.20059|-1258.801509|3.81|5.4191|5.4191
40_a47|0|1|1|0.0|1|6.823286122000001|0|0|-0.246203395|-0.004181351|4.727387819|-0.0934645509999999|3|0.041396825|-0.056839794|1.566109469|-0.179798097|0.002212256|-0.038143308|1|1|-0.338113214|3|0.63155995|0.836942961|0.090270598|0.607650682|0.812233678|-0.060416547|0.237173658|-32.5926343|-44.90375373|11.04737121|54.11003524|0.1877663219999999|-0.027052191|5.959674083|0.573656733|-1.082087641|-17.58259718|60.97203959|-14.59371996|43.64000551|2313.85811|868.5333132000001|-7.872806386000001|0.426343267|12.98034048|4862.524893|229.9974239|-314.91225539999994|0.029785575|1017.592517|388.178924|0.0|1.0|1.0|21.0|4.04|0.0|94.28|0.0|-3.26|25.0|5.0|-6.78|334.35|1.0|2.72|-3.72|183.0|0.000192|0.0643|8.339999999999999e-08|4.0176|-1123.174467|571.5|947.27|332.97|271.0|0.67615|-0.15231|4.7542|-0.20317|-1123.049869|4.0|8.4|8.4
12a_a36|1|0|0|0.0|0|7.412764017000001|2|2|-0.0632801509999999|-0.007471648|5.351858133|-0.0427777779999999|2|0.040166667|0.078063311|0.0|-0.403468978|0.002039107|-0.070252245|1|1|-0.183140926|1|0.907322874|0.7934042040000001|-0.119322074|0.855821486|0.820684627|-0.076154312|0.436020272|-46.76212019|-64.36949846|12.03249549|109.9069212|0.179315373|-0.037738352|7.388485123|0.755315434|-1.886917597|-28.71401279|76.09903547|-23.17301945|58.79461567|2647.835699|2258.5909920000004|-14.22926022|0.244684566|12.464492300000002|5710.355735|150.24716030000002|-711.4630111|0.019102103|1533.996157|598.1535763999999|1.0|1.0|2.0|17.0|1.88|0.0|123.75|0.0|-3.79|29.0|4.0|-6.72|381.43|0.0|1.86|-4.0|0.0625|0.000101|0.0384|2.56e-07|3.8343|-1232.951968|653.94|1096.31|338.0|0.4435|0.67869|-0.1519299999999999|6.3637|-0.20139|-1232.764108|13.0|7.8861|7.8861
12ax_a36|1|0|0|0.0|0|7.412764017000001|2|2|-0.0943348109999999|-0.007681676|5.351858133|-0.040458296|2|0.043383838|0.075802407|0.0|-0.414810497|-0.001012333|-0.057017299|1|1|-0.1716508239999999|1|0.884841888|0.836170906|-0.056676035|0.771220556|0.846837721|-0.073739612|0.375647684|-49.32384393|-72.11700812|12.79462904|36.17982162|0.153162279|-0.038813619|8.558226304|0.7648530440000001|-1.940680931|-32.99232962|84.58859134|-25.96212292|62.11847297|2926.929456|2471.295987|-17.36585896|0.235146956|14.78635841|6741.969187999999|157.28794140000002|-868.2929481000001|0.018645135|1697.196809|661.6709012|1.0|1.0|2.0|17.0|3.19|0.0|133.77|0.0|-5.08|31.0|4.0|-6.26|450.32|1.0|2.82|-5.18|0.00372|6.55e-06|0.00295|1.74e-08|5.2372|-2152.130959|699.67|1182.31|318.82|0.5236|0.39564|-0.15728|4.5001|-0.21324|-2151.971761|12.0|7.9208|7.9208
12c_a36|1|0|0|0.0|0|7.412764017000001|2|2|-0.087096843|-0.007667703|5.351858133|-0.04162109|2|0.040899471|0.085843909|0.0|-0.414055975|0.0005016269999999|-0.0621599059999999|1|1|-0.177407665|1|0.8941919290000001|0.819222745|-0.097861598|0.8065052890000001|0.840733512|-0.073370864|0.462597812|-47.12722334|-67.84435546|12.5779546|60.79111287|0.159266488|-0.038024893|8.079011794|0.75500974|-1.901244658|-30.27053327|80.22754474|-24.42396797|59.70517794|2785.47514|2365.641348|-15.68788659|0.24499026|12.86584957|6256.172329|157.3609748|-784.3943293|0.019278991|1617.460455|629.5017194000001|1.0|1.0|2.0|17.0|2.54|0.0|128.76|0.0|-4.44|30.0|4.0|-6.49|415.88|1.0|2.34|-4.59|0.0151|2.55e-05|0.0106|6.65e-08|3.8436|-1692.540795|672.74|1137.55|322.58|0.3927|0.68913|-0.15835|4.9812|-0.2082699999999999|-1692.3713309999998|9.0|8.0458|8.0458
4g_a49|0|0|0|0.0|2|8.228176896|2|2|-0.087219006|-0.003686314|6.107022888|-0.008414823|4|0.036761229|-0.085731041|3.4246879480000003|-0.328081947|0.007953069|0.003456679|2|2|-0.066023903|4|0.651833607|0.7559263270000001|0.144740607|0.626581708|0.8601878270000001|-0.061465364|0.736530693|-61.24875669|-66.44036383|18.87757641|151.0705543|0.139812173|-0.0250032489999999|18.81105094|0.6273572239999999|-2.000259924|-61.03291321|90.11923831|-24.91513644|80.12633309|4706.348867000001|4747.967275999999|-24.82733433|0.372642776|18.19125978|11516.07629|371.3295653|-1986.186746|0.023762615|3177.154639|1714.878736|0.0|1.0|1.0|42.0|7.56|0.0|198.32|0.0|-7.47|51.0|7.0|-6.6|663.73|0.0|5.23|-7.43|2.24e-05|3.72e-08|2.47e-05|2.13e-14|4.3116|-2147.721319|985.89|1766.47|341.84|0.1389|0.33449|-0.15087|3.4099|-0.21545|-2147.295787|106.0|6.9747|6.9747
8b_a50|1|1|1|0.0|1|7.860570786|1|1|-0.115740384|-0.0045301379999999|5.777652323|-0.009597908|1|0.035718954|-0.096039086|1.98971238|-0.1812055289999999|0.006841944|-0.009441452|2|2|-0.116174481|1|0.753629415|0.809463375|-0.031953774|0.71043578|0.845349082|-0.072629787|0.267094693|-34.79187329|-37.39727879|10.30543157|131.417573|0.154650918|-0.030360051|4.93661461|0.6717097959999999|-1.092961836|-16.66636363|49.02840043|-14.54338619|45.09730487|2143.807599|1401.458274|-6.966723542|0.328290204|9.26652151|4446.001554|157.2609748|-250.8020475|0.024280552|779.4465792000001|339.5806858|1.0|1.0|1.0|20.0|3.41|0.0|89.78|0.0|-3.44|23.0|3.0|-6.32|299.33|1.0|2.51|-3.81|108.0|0.000154|46.0|1.16e-06|4.5256|-967.3527447|515.81|857.53|296.58|0.1717|0.5533|-0.1724099999999999|3.8213|-0.20144|-967.258772|68.0|7.1675|7.1675
12az_a36|1|0|0|0.0|0|7.412764017000001|2|2|-0.196183836|-0.009570959|5.351858133|-0.040156368|2|0.040566449|0.078817323|0.0|-0.593399474|0.000482522|-0.024018255|1|1|-0.289604649|1|0.884226781|0.812921349|-0.021825174|0.8350231859999999|0.819163613|-0.071762413|0.411597359|-50.28669997|-75.58351856|24.36575918|60.11023222|0.180836387|-0.033474609|17.0740303|0.583865006|-1.941527339|-35.23783652|99.82512582|-23.45695404|74.65245915|3039.528467|2455.7577530000003|-16.43719536|0.416134994|15.73229538|6700.839465|291.60189260000004|-953.3573311|0.034594361|2330.167624|766.4854363|1.0|1.0|2.0|17.0|1.9|0.0|136.74|0.0|-4.11|33.0|6.0|-7.13|441.49|0.0|1.75|-4.15|0.0342|7.13e-05|0.0315|1.6100000000000005e-07|3.8863|-1461.990465|737.12|1252.18|343.5|0.4383|0.69385|-0.14879|6.3778|-0.19846|-1461.750394|58.0|7.2366|7.2366
11c_a5|1|0|0|0.0|0|6.605297921|0|0|-0.2117133739999999|-0.004590583|4.59511985|-0.050049777|2|0.027388889|-0.0859098|0.0|-0.224938556|0.005090155|-0.059682527|1|1|-0.018887528|2|0.679183645|0.8020105409999999|-0.044126759|0.658307423|0.80472351|-0.078909483|0.389427402|-47.99592739|-53.12487972|10.85837291|31.61751609|0.19527649|-0.0322785379999999|6.604499968|0.707039635|-1.484812761|-29.19305715|66.02857181|-19.63310772|58.854300300000006|2497.685314|926.234805|-11.94164728|0.292960365|16.09582374|5202.741647999999|178.1902995|-549.3157749|0.021214793|1277.330026|523.8031619|1.0|1.0|1.0|23.0|4.17|0.0|106.79|0.0|-4.13|28.0|5.0|-6.59|370.4|1.0|3.0|-4.1|0.0273|7.950000000000001e-05|0.0294|3.4000000000000003e-09|4.5035|-1218.492067|636.14|1071.71|294.59|0.5327|0.60118|-0.1713299999999999|2.5278|-0.21448|-1218.336116|25.0|7.6021|7.6021
17d_a50|0|1|1|0.0|2|8.105609402|2|2|-0.152030219|-0.002166617|6.042632834|0.03538699|1|0.031990741|0.006071856|2.234730384|-0.140830095|0.012079|-0.136180713|2|2|-0.323333765|1|0.754575205|0.748516466|-0.2177003589999999|0.7276268779999999|0.929886823|-0.044172353|0.8020670809999999|-30.63468215|-48.40178147|10.55016861|5.007868064|0.070113177|-0.025589979|7.31681784|0.75405703|-1.535398758|-21.24595322|57.5414543|-17.74731987|41.18485076|2824.70142|2950.99157|-12.30823045|0.24594297|12.62170017|6281.764548|170.5678813|-738.4938272999999|0.013178555|1412.14676|829.3813984|0.0|1.0|0.0|20.0|4.29|0.0|133.19|0.0|-4.5|32.0|4.0|-6.25|424.54|0.0|3.68|-4.88|0.0135|1.31e-05|0.00557|8.55e-08|4.0506|-1335.989008|727.15|1263.22|306.09|0.1819|0.66103|-0.16716|5.6557|-0.19967|-1335.713194|74.0|7.1308|7.1308
IN1166_a11|1|0|0|0.0|0|6.842683282|0|0|-0.089778965|-0.006882528|4.727387819|-0.008507023|2|0.044021739|0.018376555|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|1|1|-0.223618825|2|0.841211811|0.765593573|-0.067328767|0.790249345|0.863273559|-0.073965061|0.551933595|-51.07061499|-61.90325275|13.82641888|112.0066065|0.136726441|-0.031642539|9.546719887|0.694302821|-1.6137695069999998|-35.26269962|76.76995134|-21.84820685|64.89703387|2865.055175|2953.475057|-15.08551944|0.305697179|12.63334911|6310.825439|211.0745642|-769.3614916|0.021531291|1604.859603|676.2770877|1.0|1.0|2.0|27.0|4.53|0.0|123.82|0.0|-5.11|32.0|5.0|-6.52|417.47|1.0|3.31|-4.78|0.00323|1.65e-05|0.00688|6.59e-11|4.9857|-1347.298558|704.48|1198.36|377.7|0.3425|0.4358399999999999|-0.13823|3365.0|-0.21098|-1347.073528|12.0|7.9318|7.9318
22_a47|0|1|1|0.0|1|6.86171134|0|0|0.048272293|-0.010579222|4.727387819|-0.150248628|2|0.043695652|-0.029311184|1.016903613|-0.507802654|-0.006808306|-0.075111395|1|1|-0.277479519|2|0.612295986|0.831122912|0.004104478|0.591185263|0.698649132|-0.080744803|0.573087958|-47.64347429|-52.67991531|13.07198749|12.19999546|0.301350868|-0.031744149|7.713126784|0.6096864479999999|-1.42848671|-28.11203407|71.28682035|-18.73063655|60.71546178|2692.510471|1494.441201|-11.05201291|0.390313552|12.91589555|6107.923371|230.3045281|-497.3405809|0.031534452|1382.478891|482.9384172|0.0|1.0|2.0|21.0|4.85|0.0|104.64|0.0|-4.44|29.0|6.0|-6.58|394.38|1.0|3.41|-4.38|0.0142|4.16e-05|0.0164|2.06e-08|4.7954|-1375.05033|605.12|1027.32|308.65|0.3367|0.50316|-0.16704|4.2485|-0.22828|-1374.914437|1.0|9.0|9.0
12c_a5|1|0|0|0.0|0|6.605297921|1|1|-0.212798523|-0.002685954|4.59511985|0.020594766|3|0.0252713179999999|-0.086795626|0.0|-0.16115723|0.0054189009999999|-0.096073591|1|1|-0.020144382|2|0.808899433|0.797601178|0.014673577|0.782051277|0.841092921|-0.070873852|0.450827114|-46.62294305|-43.47195613|10.77147171|143.44655559999998|0.158907079|-0.022421317|7.085796743|0.583585895|-1.25559373|-30.6699685|59.40070647|-14.74941369|57.39441476|2697.345008|2045.184304|-9.702606135|0.416414105|13.53008071|5877.765289|273.9296719|-543.3459436|0.024214085|1415.330929|735.3048881|0.0|1.0|2.0|23.0|4.32|0.0|121.26|0.0|-4.09|31.0|5.0|-6.79|411.5|0.0|3.31|-4.33|0.0336|4.64e-05|0.0191|4.93e-10|4.6671|-1316.542713|694.24|1200.02|309.06|0.1513|0.52074|-0.16563|3.0135|-0.21128|-1316.305277|47.0|7.3279|7.3279
12c_a31|1|0|0|0.0|0|7.765993078999999|1|1|0.046986783|-0.013026643|5.733341277|-0.055520387|0|0.040982906|-0.030192572|0.0|-0.690412101|-0.003618466|-0.094991098|2|2|-0.223856622|0|0.8083148840000001|0.842823186|-0.098452311|0.770283733|0.665463503|-0.104643824|0.343619017|-66.41224264|-82.33748068|19.38414321|153.400467|0.334536497|-0.036326291|12.30215386|0.6817087|-1.816314565|-42.14855504|97.28775086|-23.05449459|85.79638585|2592.4503010000003|1894.297124|-14.63154376|0.3182913|14.67172662|5676.394271|202.0036947|-731.5771879|0.023556702|1690.934456|583.9691392000001|1.0|1.0|2.0|16.0|3.7|0.0|108.16|0.0|-5.23|28.0|5.0|-6.53|398.48|1.0|3.32|-4.16|0.00233|6.94e-05|0.0277|5.79e-08|3.8328|-1618.1530810000002|679.71|1138.89|323.48|0.2625|0.7007399999999999|-0.15904|1.6786|-0.19288|-1617.951882|0.38|6.4202|6.4202
8g_a12|1|1|1|0.0|0|6.580639137|1|1|0.10205033|-0.0084227909999999|4.59511985|-0.029907264|2|0.038347953|-0.038463841|1.714060666|-0.40429396|0.005898773|-0.094550033|1|1|0.122649613|1|0.804158158|0.7475224290000001|-0.070405398|0.7714487940000001|0.8576253690000001|-0.076856227|0.274352085|-42.39297373|-57.6443411|4.915102972|84.95000993|0.142374631|-0.042752517|2.7111119089999995|0.90166696|-1.881110729|-23.38345638|61.99654413|-23.58177591|47.30807670000001|2506.427441|1356.883205|-13.00742505|0.09833304|12.83559677|5327.736626|54.23932676|-572.326702|0.007890315|1150.7554189999998|480.0590283|0.0|1.0|2.0|21.0|2.07|0.0|109.93|0.0|-4.38|27.0|5.0|-6.28|353.38|0.0|2.77|-4.34|0.0146|4.61e-05|0.0163|9.98e-09|4.2057|-1154.321531|590.93|989.66|332.31|0.3786|462.0|-0.1520099999999999|2.9986|-0.21633|-1154.173831|3715.0|5.43|5.43
17_a3|0|0|0|0.0|0|6.823286122000001|0|0|0.188373421|-0.009450704|4.727387819|-0.118246266|2|0.047430556|-0.015463451|1.709081227|-0.349676046|-0.007540435|-0.041723219|1|1|0.036673175|2|0.881253042|0.767641592|-0.085686119|0.773152968|0.803075623|-0.098658557|0.225087454|-50.20132919|-48.88298017|5.251911643|234.4907116|0.1969243769999999|-0.039557272|2.672377884|0.840062179|-1.344947254|-25.54439812|55.39769571|-20.12828595|55.45324083|2196.728425|1667.279771|-10.24205849|0.159937821|11.12358659|4839.543958|81.38261354|-348.2299886|0.012803096|814.6560331000001|353.7528308|1.0|1.0|1.0|21.0|4.66|0.0|95.5|0.0|-5.53|23.0|3.0|-5.61|338.81|1.0|3.71|-4.93|1.0|1.18e-05|0.00399|3.28e-08|3.2102|-1731.75233|537.32|891.3|386.22|0.4062|0.69481|-0.13155|3.8077|-0.20359|-1731.663157|23.0|7.6383|7.6383
9h_a24|1|0|0|0.0|1|7.153833802|0|0|-0.203768024|-0.002864393|5.209486153|2.01e-05|2|0.023854167|0.078066659|0.0|-0.105982525|0.013595277|-0.209618231|2|2|-0.047269812|2|0.687815726|0.78742035|-0.004960317|0.656172477|0.883775278|-0.060337884|0.4016070679999999|-28.52000725|-32.48899638|8.724425117000001|167.2085719|0.1162247219999999|-0.026280957|4.123788393|0.572371258|-0.8935525440000001|-13.48059881|47.51520531|-12.42226332|37.24443236|2062.34011|768.1954692|-5.871651668999999|0.427628742|11.11300329|4170.098082|202.1279819|-199.6361567|0.031789952|737.9073405|295.8603625|1.0|1.0|1.0|22.0|2.72|0.0|82.17|0.0|-2.83|22.0|4.0|-6.85|288.31|1.0|1.97|-3.24|423.0|0.000575|166.0|8.95e-07|5.1739|-945.2642633|506.68|831.92|285.43|0.3844|0.54606|-0.18239|5.6654|-0.22593|-945.200628|77.0|7.1135|7.1135
18_a4|0|0|0|0.0|1|7.535296702|1|1|-0.181683336|-0.004533883|5.4161004020000005|-0.164169913|1|0.042924837|0.049240675|0.0|-0.181355303|0.000379379|-0.200683549|1|1|0.015390457|1|0.624748358|0.793041267|-0.105846349|0.615655659|0.7755960390000001|-0.094231531|0.269470313|-46.48874223|-42.33787448|8.729352711|203.5264327|0.224403961|-0.03479101|4.306590617|0.769438308|-1.287267373|-22.93503169|50.98777224|-17.16400317|55.21809494|2069.649003|1573.744396|-8.467791078|0.2305616919999999|10.31843368|4381.693113|113.7466718|-313.3082699|0.0175331289999999|825.3658678999999|337.0066459|0.0|1.0|1.0|17.0|3.43|0.0|86.22|0.0|-2.95|23.0|4.0|-6.58|307.32|1.0|2.78|-3.51|349.0|0.000312|0.0959|2.96e-06|4.5152|-1033.480025|523.81|870.74|294.88|0.2083|0.52475|-0.17345|2.7878|-0.20883|-1033.398285|2.62|5.5817|5.5817
1_a3|0|0|0|0.0|0|6.823286122000001|1|1|0.079857077|-0.006053652|4.727387819|-0.073036903|2|0.034166667|-0.004409693|2.194605012|-0.248199745|-0.006610844|0.038572075|0|0|0.08803837|2|1.005427002|0.7905285390000001|0.057919092|0.943582278|0.7762512779999999|-0.098872259|0.521474118|-45.44133321|-42.54530997|3.693677623|289.8942564|0.2237487219999999|-0.034105115|1.697600903|0.7920857179999999|-1.295994381|-20.88467272|49.05980305|-15.67458788|49.13501083|2012.9704|1162.737831|-7.203984013|0.207914282|9.046658216|4510.611026|95.55665364|-273.7513925|0.014174378|751.9821735|373.1494221|1.0|1.0|1.0|16.0|1.85|0.0|91.52|0.0|-3.07|22.0|4.0|-6.87|306.38|0.0|1.5|-3.3|261.0|0.000503|154.0|1.69e-06|5.8805|-1273.316428|496.09|845.2|320.83|0.1775|0.30619|-0.1658599999999999|2.2332|-0.21886|-1273.22339|724.0|6.1403|6.1403
1a_a18 (SB-431542)|1|0|0|0.0|0|7.423568444|1|1|0.043282217|-0.015636898|5.351858133|-0.175408303|1|0.035620155|0.1008839219999999|0.0|-0.766207981|-0.011639964|-0.029658865|1|1|-0.033765606|1|0.838928085|0.7462411859999999|-0.083341531|0.795744863|0.5940412860000001|-0.126408788|0.210046675|-74.98172333|-72.69619778|19.58668728|160.410387|0.405958714|-0.0462988229999999|11.61820782|0.7531996609999999|-2.083447046|-44.47680367|87.15852628|-27.46300805|94.56841061|2678.82389|1890.195809|-16.29019397|0.2468003389999999|14.26170773|5748.422847|146.3942108|-733.0587287000001|0.02438148|1640.78056|513.4628663999999|1.0|1.0|2.0|23.0|3.63|0.0|106.85|0.0|-4.52|29.0|5.0|-6.73|384.39|1.0|2.85|-4.25|0.0116|5.660000000000001e-05|0.0218|2.03e-08|3.8208|-1292.588031|620.23|1048.7|376.27|0.5767|0.55409|-0.13329|5.9926|-193.0|-1292.414518|125.0|6.9031|6.9031
