molecula|NaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|SaaaC|ATSC1c|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|PNSA4|DPSA3|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
17f_a50|0|0.0|2|7.934155233999999|1|1.349854916|4.305828452|-0.2208117919999999|-0.002205848|5.82008293|0.022892513|2.187498662|-0.125733326|10.94501702|-0.132773563|2|0.0129274519999999|-0.247590736|-0.204651539|0.758335704|0.7851209440000001|-0.132153434|0.911458734|-0.047333916|0.333180181|0.016414675|-29.10566644|-46.03121141|10.09339793|6.382846132999999|0.088541266|54.44410182|-0.026836447|-28.30463221|82.90209608|-1.422331714|-16.50175503|39.19906437|2582.272632|-874.5930167000001|1929.981543|0.278877895|7.200480876|0.896702|5579.97966|22.88344084|0.01617809|-271.9363523|652.6793116|1.0|1.0|1.0|3.81|2.97|0.26|20.0|-6.38|2.87|3.83|51.77|2.09|1.0|6.0|29.0|4.0|1.0|1.0|-4.12|102.0|7.57e-05|0.0291|2.83|0.0|0.00016|-0.0336399999999999|4.0664|4.0664|-1219.2481369999998|-1219.220465|304.9|564.52|-0.16784|6.1931|-0.20148|0.0276719|8.312999999999999|398.0|6.4001|6.4001
8f_a8|1|0.0|1|7.05012252|0|1.394802091|1.241306689|0.024051247|-0.01032134|4.844187086|-0.249095464|0.0|-0.485102985|10.94343488|0.007079485|1|-0.007036544|0.09830823|-0.5373378529999999|0.578166105|0.6971223040000001|-0.016217844|0.5968139689999999|-0.122135295|0.308621017|0.013566221|-71.22071405|-62.06002501|7.91086576|317.0847898|0.403186031|235.1097364|-0.048375351|-36.18904175|67.99102163|-2.128515439|-28.20910228|79.13157981|2622.044457|-1241.2005|1892.066521|0.09422952|7.504290616|0.8416059290000001|5948.547713|31.14376424|0.009226445|-473.23361|485.8626377000001|0.0|0.0|0.0|3.14|2.85|0.0|23.0|-7.95|4.69|4.72|80.88|4.11|1.0|4.0|29.0|4.0|0.0|0.0|-5.0|0.0023899999999999|1.01e-05|0.00395|3.82|0.0|4.43e-06|-0.0675299999999999|4.7027|3.4876|-1361.658484|-1361.626748|355.5|477.92|-0.14532|5.8283|-0.21285|0.03173623|7.8014|22.76|4.6428|4.6428
7b_a8|1|0.0|1|7.535296702|1|1.395658671|1.4628217119999998|-0.119760914|-0.009659873|5.4161004020000005|-0.038810124|0.0|-0.4829936279999999|10.9465091|-0.0254956129999999|1|0.003191529|-0.021509048|-0.415894017|0.710658316|0.7812177770000001|0.048462902|0.7223476129999999|-0.101439013|0.282366236|0.033167971|-60.75943432|-59.93853201|19.86678613|145.0783004|0.277652387|166.30684230000003|-0.041332642|-35.90168309|75.93423425|-1.901301524|-24.75721974|80.62622045|2776.185773|-1138.832108|1780.952171|0.246064343|7.698000901|0.918644854|6185.0105140000005|32.83731114|0.022982731|-304.2022276|545.9267515|0.0|1.0|1.0|3.49|3.37|0.09|23.0|-7.65|4.48|3.8|92.93|2.23|1.0|3.0|30.0|5.0|0.0|1.0|-4.94|0.00224|1.14e-05|0.00454|3.61|0.0|8.94e-06|-0.06833|4.5945|3.26|-1330.622441|-1330.595067|380.32|506.21|-0.13639|9.9463|-0.20472|0.0273745|12.7344|13.53|4.8687|4.8687
8c_a31|1|0.0|0|7.765993078999999|1|0.610137334|0.0|-0.012583838|-0.01275867|5.733341277|-0.104377029|0.0|-0.574140137|10.31169969|-0.1029580369999999|2|-0.004832959|-0.053983462|-0.513257014|0.922486359|0.847752299|0.006000201|0.626072761|-0.1170607269999999|0.280934088|0.029669107|-64.57121646|-70.64275621|16.3656112|133.3100368|0.3739272389999999|206.2599245|-0.039640027|-38.96685783|477.2277896000001|-1.66488115|-21.86561502|80.93682766|2251.08563|-918.3558307|1678.6836239999998|0.27691747|6.820988495|0.90508624|4835.748065|30.23944586|0.021986076|-246.1066271|423.1367008|1.0|1.0|1.0|3.51|2.9|0.29|16.0|-6.13|4.89|3.13|114.29|0.85|1.0|5.0|24.0|5.0|0.0|1.0|-3.63|13.0|0.000237|0.0811|2.38|0.0|0.0002549999999999|-0.03222|3.8492|3.8492|-1426.166503|-1426.129055|322.11|475.72|-0.15985|3.3453|-0.19207|0.03744829|5.1815|0.81|6.0915|6.0915
15a_a10|0|0.0|1|7.535296702|1|1.34383719|2.141907675|-0.214195114|-0.00244937|5.4161004020000005|0.022297552|2.038992189|-0.144512841|10.92966696|-0.062038567|1|0.01192767|-0.179723568|-0.188634555|0.7408341359999999|0.77630271|-0.0232534929999999|0.915137224|-0.0458501609999999|0.754451037|0.0156991769999999|-29.50952422|-49.47045259|10.10411407|42.41151044|0.084862776|54.61835033|-0.025155581|-31.83957238|122.7715002|-1.3835569680000002|-16.19032994|39.61363829|2656.305166|-890.4681466|2413.560937|0.323526799|6.71451044|0.68815941|5929.563906|23.93343877|0.017883602|-227.1590805|697.5493042|1.0|1.0|1.0|3.5|3.58|0.29|21.0|-7.79|3.95|4.05|56.07|1.93|1.0|6.0|30.0|5.0|1.0|1.0|-4.4|0.0432|3.94e-05|0.0157|3.12|0.0|6.51e-06|-0.04742|5.7646|3.7639|-1278.452284|-1278.4225210000002|329.41|563.27|-0.1559299999999999|4.7512|-0.20335|0.02976259|6.1108|24.0|7.6198|7.6198
19_a3|1|0.0|0|6.605297921|0|1.4316666480000002|0.0|-0.206312209|-0.003417504|4.59511985|-0.030657|1.744747103|-0.129865138|10.96959256|0.036226415|1|0.006731579|-0.037291767|-0.270506095|0.718266758|0.758995484|-0.0150769919999999|0.853017902|-0.067674689|0.225451546|0.0116401719999999|-31.50932639|-40.8473715|5.419662458|161.5312186|0.146982098|68.43484547|-0.032585664|-19.01853079|0.0|-1.140498238|-15.17188084|36.92898885|2000.66399|-531.0158295|869.7868956|0.24201815|5.342307798999999|0.911365749|4138.413977|20.01615321|0.016552404|-240.2326308|314.0966684|1.0|1.0|1.0|2.81|1.6|0.06|21.0|-7.21|3.9|3.39|67.35|1.18|1.0|2.0|22.0|4.0|1.0|1.0|-3.58|166.0|0.000266|0.0764|2.19|0.0|1.7800000000000002e-05|-0.05757|3945.0|3945.0|-929.2818523|-929.2608626|314.28|362.92|-0.16303|2191.0|-0.2206|0.020989746|2.8758|23.0|7.6383|7.6383
19i_a38|1|0.0|0|7.412764017000001|2|1.297043925|0.0|-0.125335237|-0.008447598|5.351858133|-0.115864198|0.0|-0.4561702689999999|10.96052467|-0.053762162|1|-0.004358975|-0.098027247|-0.430016467|0.653741315|0.836170906|-0.040954326|0.747158407|-0.08347616|0.4748744179999999|0.022576308|-51.15830416|-69.40536597|13.83587388|137.7658863|0.252841593|154.953787|-0.040770109|-42.53502816|10.71501217|-2.038505453|-24.98593175|64.99417804|2896.470706|-1249.2965869999998|2335.0953870000003|0.258076158|6.690507557999999|0.800346329|6744.7785650000005|33.67721904|0.022159015|-296.5257022|593.6088758|1.0|1.0|1.0|4.8|2.88|0.14|17.0|-7.12|3.55|3.11|81.23|2.78|1.0|5.0|31.0|5.0|0.0|1.0|-4.33|0.0238|4.67e-05|0.0196|2.88|0.0|3.19e-05|-0.0564799999999999|5.7041|3.6129|-1431.415351|-1431.384243|343.17|457.26|-0.14872|6.6636|-0.2052|0.03110827|8.6365|13.0|7.9031|7.9031
16b_a23|0|0.0|2|7.423568444|1|1.197960988|3.418247774|0.031073244|-0.005139233|5.351858133|-0.013240238|0.754232958|-0.3237716519999999|10.31321583|-0.05237763|2|0.011266252|-0.123524943|-0.401493392|0.75524548|0.7740962779999999|0.14319927|0.928579764|-0.050637391|0.2256448969999999|0.018614978|-37.52431601|-58.69232154|13.79443768|7.971529518|0.071420236|52.92522904|-0.031407956|-43.49333918|100.0262487|-1.821661419|-23.2745413|51.31875369|3370.826124|-1349.923395|2256.698672|0.261023|9.472884487|0.949345397|7575.784511|31.49562341|0.018384316|-354.1828792|896.9989312000001|0.0|1.0|0.0|4.19|0.0|0.07|26.0|-7.33|3.02|4.1|108.26|3.14|1.0|6.0|36.0|4.0|0.0|0.0|-5.67|0.000314|2.16e-06|0.00106|4.21|0.0|2.26e-05|-0.07352|1.6041|1.6041|-1877.655481|-1877.615701|772.92|607.92|-0.13741|9.2317|-0.21093|0.03978022|14.8849|96.0|7.0191|7.0191
18_a15|0|0.0|0|0.0|0|1.435689019|0.0|-0.020185809|-0.006149666|0.0|-0.090130715|0.0|-0.319782642|10.95986315|0.002685285|0|0.000539978|-0.072506962|-0.431836192|0.660075777|0.7162974740000001|-0.0374132629999999|0.8362289070000001|-0.067562078|0.819442071|0.007146033|-41.31992544|-55.48918283|4.370403779|40.37881101|0.163771093|100.159876|-0.035181092|-33.93632895|1.833724661|-1.723873519|-21.51621375|45.69032922|2541.440611|-1054.294474|2510.854462|0.132569119|5.990767063|0.711733271|5705.360332|24.80452821|0.008781964|-449.4301265|590.2470602999999|1.0|1.0|1.0|3.37|3.75|0.08|24.0|-9.98|5.68|6.86|47.04|3.6|1.0|5.0|29.0|4.0|0.0|1.0|-5.93|0.000265|1.18e-06|0.0004559999999999|5.42|0.0|4.01e-08|-0.03581|4543.0|3.8232|-1265.810138|-1265.770242|324.29|535.02|-0.1579|4.2476|-0.19371|0.03989594|6.5864|129.0|6.8894|6.8894
47n_a18|0|0.0|0|7.03438793|1|1.251175627|0.0|0.0487694459999999|-0.007614955|4.844187086|-0.057061805|0.0|-0.609196374|10.94702025|-0.048404296|0|0.001705837|-0.172015161|-0.529441732|0.722991132|0.696612213|-0.09714337|0.792429396|-0.079299822|0.288989992|0.0106152389999999|-65.43887366|-75.24728669|8.759783644|61.29571241|0.207570604|171.2889916|-0.031974244|-62.09468789|47.476904100000006|-2.4620167580000003|-26.38541222|74.19865731|3349.802294|-2031.676741|2052.393389|0.216078071|10.43689152|0.932611327|7909.580851999999|33.65821422|0.01357247|-468.58948260000005|1306.125688|1.0|1.0|1.0|4.69|0.0|0.31|18.0|-9.76|3.67|3.31|105.6|2.72|1.0|13.0|40.0|4.0|0.0|0.0|-5.24|0.000511|5.7e-06|0.00308|4.1|0.0|9.44e-08|-0.0525299999999999|3.2028|3.2028|-1743.3283440000002|-1743.299948|387.11|799.02|-0.13138|2.4754|-0.18391|0.02839695|3.3568|64.0|7.1938|7.1938
41_a47|0|0.0|1|6.842683282|0|1.420292383|1.840145925|-0.225923786|-0.004083905|4.727387819|-0.072088843|1.601942802|-0.187859623|10.98214139|0.075316535|1|0.0047106|-0.1430639269999999|-0.276217719|0.62974551|0.8417952740000001|0.08640454|0.823168463|-0.061101947|0.245948366|0.018348892|-34.50740631|-50.81597048|10.36256127|54.15850042|0.1768315369999999|99.86584673|-0.02929561|-28.69838714|0.0|-1.259711209|-16.54473457|44.86996758|2374.594252|-711.4235867000001|1073.170368|0.346852185|7.168742909|0.8084689140000001|5042.636398|25.33076615|0.023067788|-172.98086630000003|439.9906467|1.0|1.0|1.0|3.18|3.18|0.16|21.0|-7.47|3.34|4.52|68.52|1.75|1.0|4.0|26.0|5.0|1.0|1.0|-3.9|0.0929|0.000125|0.0436|2.49|0.0|1.17e-05|-0.05053|4.0167|3.7144|-1162.492089|-1162.462261|333.8|471.9|-0.15208|4.9162|-0.2026099999999999|0.02982752|6.8546|0.01|8.0|8.0
9_a27|1|0.0|1|6.842683282|0|1.391067068|1.830911754|0.164227115|-0.0073742819999999|4.727387819|-0.050617284|1.233610009|-0.331842668|10.93740461|-0.0447599329999999|1|0.00651856|-0.101933162|-0.541535578|0.677253824|0.8214321609999999|0.017503266|0.7988644709999999|-0.078270599|0.36853691|0.019589991|-40.3551562|-45.58003501|10.10030794|128.27738490000002|0.2011355289999999|103.702486|-0.033677898|-23.50038785|65.12542467|-1.414471696|-17.36382286|50.45546414|2256.4955670000004|-729.2805601|1463.168883|0.210719846|5.03925321|0.873886547|4962.727436|21.99956856|0.014524299|-298.297086|424.8821143|0.0|0.0|1.0|3.12|2.62|0.16|21.0|-7.06|3.85|3.04|76.46|2.66|1.0|3.0|25.0|4.0|1.0|1.0|-4.08|0.0287|8.28e-05|0.0274|2.8|0.0|2.88e-05|-0.0471|5.5421|4.1673|-1083.143348|-1083.118736|297.52|425.08|-0.1716|2.7456|-0.2187|0.02461151|4.0436|2.0|8699.0|8699.0
3q_a32|1|0.0|0|7.765993078999999|0|0.609420748|0.0|-0.017280695|-0.008072705|5.733341277|-0.04718311|2.120544848|-0.419780649|10.31100266|-0.098400506|3|0.002487149|-0.167040501|-0.5448044360000001|0.751733573|0.853737093|0.010109949|0.84993799|-0.067604132|0.34156046|0.018527744|-41.72706804|-60.46462749|11.43581616|41.73511731|0.15006201|92.62226328|-0.027989085|-37.3203761|53.27315741|-1.371465184|-17.27560785|53.16288420000001|2649.276311|-846.5047848999999|3335.898591|0.365026099|6.428518903|0.856561949|6079.482066|27.20679986|0.022526037|-166.61896299999998|618.9134881|0.0|1.0|1.0|3.57|3.34|0.3|19.0|-7.31|6.43|4.72|131.25|1.33|1.0|7.0|28.0|4.0|0.0|1.0|-4.62|0.000508|2.4100000000000003e-05|0.00992|3.47|0.0|2.01e-05|-0.04968|3.6236|3.6236|-1920.066488|-1920.042674|342.16|549.78|-0.15001|4.1362|-0.19969|0.02381444|5.2657|28.0|7.5528|7.5528
8_a10|0|0.0|1|7.535296702|1|1.3430438530000002|2.071128354|-0.075368755|-0.00560152|5.4161004020000005|-0.012055162|1.546251312|-0.296880569|10.92578782|-0.106100115|1|0.009056935|-0.082893697|-0.368590322|0.6357042860000001|0.809386132|-0.015871527|0.874843982|-0.059655303|0.597912185|0.015758182|-32.63117642|-47.16908772|8.619652859|32.98071169999999|0.125156018|68.45976606|-0.029917593|-25.80127401|9.35593124|-1.465962037|-16.36478554|41.25082928|2612.274447|-801.8744912000001|1899.542278|0.277350551|6.112185271|0.7599356820000001|6289.86818|22.64553798|0.017582236|-243.5764486|583.7217118|0.0|1.0|1.0|3.42|3.27|0.22|21.0|-7.6|4.46|4.2|69.9|2.46|1.0|4.0|29.0|5.0|1.0|1.0|-4.62|0.0117|2.4100000000000003e-05|0.00926|3.37|0.0|9.59e-06|-0.0623299999999999|4.6964|3684.0|-1257.84172|-1257.819281|336.55|416.69|-0.15556|1.2052|-0.21789|0.02243902|1.5482|526.0|6279.0|6279.0
3o_a32|1|0.0|0|7.773594467000001|1|0.609420753|0.0|-0.022603806|-0.006253394|5.733341277|-0.014299905|2.240993002|-0.306416317|10.3110027|-0.090297882|3|0.000243592|-0.061774721|-0.483580522|0.90022001|0.8214857240000001|-0.074509084|0.8377808240000001|-0.073742105|0.252703854|0.012519666|-42.51640563|-55.03672286|7.218280399|62.67187821|0.162219176|93.52833522|-0.031819276|-31.73171751|0.0|-1.4318674340000002|-18.34557429|49.73468603|2488.133192|-825.5508427999999|2469.87467|0.214905181|6.392329273|0.835165165|5488.777096|23.36733582|0.0130649069999999|-328.7458915|541.0877621000001|1.0|1.0|1.0|3.47|3.06|0.32|19.0|-7.27|6.39|4.2|122.97|1.58|1.0|3.0|26.0|4.0|0.0|1.0|-4.73|0.00072|1.87e-05|0.00714|3.46|0.0|2.04e-05|-0.05413|3.5333|3.5333|-1805.504508|-1805.473626|350.9|464.85|-0.14652|3.2729|-0.20065|0.03088166|5.8476|0.24|6.6198|6.6198
47p_a18|0|0.0|0|7.03438793|1|1.25117677|0.0|-0.001819106|-0.005394244|4.844187086|-0.04760181|0.0|-0.3775970529999999|10.94701988|-0.049428094|0|0.003537135|-0.1736074389999999|-0.441700685|0.72025564|0.726294118|0.030970815|0.832954548|-0.06909945|0.278332428|0.007989903|-51.14496913|-61.12351185|5.913843751|10.25627035|0.1670454519999999|123.6411353|-0.030813794|-45.24146169|48.48855261|-2.0645242|-22.80728054|57.05881288|2933.069245|-1528.087796|1367.4309119999998|0.181540558|9.923659881|0.956223901|6726.61969|27.86610962|0.01090303|-471.4248324|1011.163774|1.0|1.0|1.0|4.29|0.0|0.28|18.0|-9.03|3.65|3.34|76.5|3.13|1.0|9.0|35.0|3.0|1.0|0.0|-5.27|0.000998|5.34e-06|0.0025|4.35|0.0|4.38e-07|-0.05628|3.2036|3.2036|-1493.759811|-1493.731375|387.01|732.84|-0.13118|3.6452|-0.18746|0.02843634|4.6652|64.0|7.1938|7.1938
4e_a46|0|0.092094405|1|7.825245291|1|0.300205548|2.12386814|0.1369980459999999|-0.005995748|5.587248657999999|-0.370202917|0.0|-0.4017151029999999|10.31928077|-0.05803828|1|0.002688298|-0.030065705|-0.514537262|0.738134189|0.77019676|0.075271624|0.753715041|-0.0835371459999999|0.68427144|0.010671173|-63.39469142|-64.33855433|8.098142567|105.0139519|0.246284959|186.9007941|-0.030951758|-48.825259|20.27041189|-1.949960781|-23.48867857|71.49283399|3411.457836|-1479.78675|3129.575458|0.204892146|7.906917146|0.905854609|7615.063066|29.54149986|0.0125621839999999|-447.9030518999999|942.2127953|0.0|1.0|1.0|4.5|2.68|0.27|23.0|-8.81|3.05|5.93|124.17|2.06|1.0|5.0|35.0|6.0|0.0|0.0|-5.41|0.000405|3.92e-06|0.00191|3.78|0.0|7.64e-07|-0.03893|4.2446|4.1773|-1884.613031|-1884.564974|296.81|655.69|-0.17112|1.9941|-0.21005|0.04805633|3.2466|154.0|6.8125|6.8125
16e_a32|1|0.0|0|7.765993078999999|0|0.609420752|0.0|0.180914799|-0.0154404319999999|5.733341277|-0.06951854|2.080236877|-0.772021601|10.31100268|-0.01320745|3|-0.002310082|-0.123297852|-0.698621582|0.804503712|0.86370575|0.096017785|0.7903051590000001|-0.087117996|0.504569498|0.024145309|-55.957388|-75.36830928|15.50894749|105.4021155|0.209694841|134.6906051|-0.037448344|-48.41036206|39.27920316|-1.760072163|-24.05371573|71.46633549|2710.157931|-1130.524639|3376.1299740000004|0.297773438|6.573687662|0.848279482|6142.277629|34.2534974|0.023323257|-259.78720209999994|573.3529948|0.0|1.0|1.0|3.64|3.36|0.26|19.0|-7.38|6.03|4.6|149.27|1.12|1.0|8.0|28.0|5.0|0.0|1.0|-4.75|0.000107|1.7899999999999998e-05|0.0074099999999999|3.76|0.0|1.73e-05|-0.0505899999999999|3.6214|3.6214|-1955.993572|-1955.965644|342.37|552.79|-0.14991|3.2372|-0.2005|0.02792775|3.9389|7.0|8.1367|8.1367
12c_a36|1|0.0|0|7.412764017000001|2|1.29696741|0.0|-0.087096843|-0.007667703|5.351858133|-0.04162109|0.0|-0.414055975|10.95982545|-0.056994595|1|0.0010871589999999|-0.103922055|-0.4423430339999999|0.8941919290000001|0.819222745|-0.033217921|0.840733512|-0.073370864|0.462597812|0.019582215|-47.12722334|-67.84435546|12.5779546|60.79111287|0.159266488|102.2992907|-0.038024893|-43.57746274|6.546878962999999|-1.901244658|-24.42396797|59.70517794|2785.47514|-1221.198398|2365.641348|0.24499026|6.772454418|0.899732176|6256.172329|32.34920911|0.019278991|-327.5932797|629.5017194000001|0.0|1.0|0.0|4.74|0.0|0.14|17.0|-7.18|3.35|2.54|69.2|2.51|1.0|5.0|30.0|4.0|1.0|1.0|-4.59|0.0151|2.55e-05|0.0106|3.31|0.0|2.77e-05|-0.04992|3.8436|3.8436|-1692.540795|-1692.511019|322.58|509.61|-0.15835|4.9812|-0.2082699999999999|0.02977602|6.6973|9.0|8.0458|8.0458
9h_a24|1|0.0|1|7.153833802|0|1.428198245|1.726213624|-0.203768024|-0.002864393|5.209486153|2.01e-05|0.0|-0.105982525|10.96661419|-0.002471577|2|0.012380829|-0.02551563|-0.207206943|0.687815726|0.78742035|0.183289617|0.883775278|-0.060337884|0.4016070679999999|0.018457687|-28.52000725|-32.48899638|8.724425117000001|167.2085719|0.1162247219999999|54.93613103|-0.026280957|-15.35662744|1.773520599|-0.8935525440000001|-12.42226332|37.24443236|2062.34011|-422.3569529|768.1954692|0.427628742|5.805547147|0.914204295|4170.098082|21.70315707|0.031789952|-68.41568372|295.8603625|0.0|1.0|1.0|2.84|1.96|0.0|22.0|-6.05|2.42|2.72|72.28|1.07|1.0|3.0|22.0|4.0|1.0|1.0|-3.24|423.0|0.000575|166.0|1.7|0.0|0.000258|-0.0435399999999999|5.1739|4.3437|-945.2642633|-945.2337612|285.43|363.48|-0.18239|5.6654|-0.22593|0.0305020989999999|7.7741|77.0|7.1135|7.1135
11d_a5|1|0.0|0|6.605297921|0|1.388848584|0.0|-0.245058546|-0.003373937|4.59511985|0.001099755|0.0|-0.185566552|10.94877952|0.01948342|1|0.008809179|-0.12451554|-0.22897714|0.786587307|0.783891527|-0.018747485|0.87090286|-0.063028408|0.359644732|0.012828514|-40.04753555|-53.84338206|8.151092424|61.45330587|0.12909714|82.02685783|-0.029333375|-34.21147402|0.0|-1.525335513|-18.63809379|48.19862797|2540.78984|-969.1808771|900.3825317|0.287694578|8.920296087|0.976150552|5283.02167|26.16587381|0.018119737|-269.7929124|631.9206508|1.0|1.0|1.0|3.13|3.37|0.17|23.0|-8.64|4.41|4.14|66.93|1.42|1.0|7.0|29.0|5.0|1.0|1.0|-4.29|0.0278|5.14e-05|0.0198|3.07|0.0|8.909999999999999e-07|-0.03767|4.4175|4107.0|-1239.127458|-1239.093739|301.89|594.45|-0.16762|2.8731|-0.20529|0.03371838|3.7008|15.0|7.8239|7.8239
19b_a38|1|0.0|0|7.412764017000001|2|1.297044256|0.0|-0.122009545|-0.008652352|5.351858133|-0.115864198|0.0|-0.467227005|10.96052467|-0.0697981979999999|1|-0.004358975|-0.098027247|-0.443325632|0.653741315|0.8295290000000001|0.019437461|0.7293105670000001|-0.086013549|0.336505882|0.0224393089999999|-53.38447032|-71.73053105|13.92699891|120.3048789|0.270689433|168.00390359999997|-0.041606241|-44.51968852|0.0|-2.0803120280000003|-25.82299118|67.31146923|2897.652112|-1291.149559|2436.66785|0.240363041|7.159317935|0.91919733|6518.872269|33.99385836|0.020570275|-322.28833010000005|593.6088758|0.0|1.0|0.0|4.82|2.37|0.14|17.0|-7.12|3.55|3.11|81.23|2.78|1.0|5.0|31.0|5.0|0.0|1.0|-4.33|0.0238|4.67e-05|0.0196|2.88|0.0|3.19e-05|-0.05031|5363.0|3.7509|-1431.414099|-1431.38073|330.55|485.64|-0.15414|5.5253|-0.20445|0.03336932|6.3396|12.0|7.9172|7.9172
4j_a46|0|0.19521727|1|7.825245291|1|1.134637093|2.194310043|-0.175292207|-0.002284836|5.587248657999999|-0.012405467|0.0|-0.130235627|10.94638774|-0.176133068|1|0.011684396|-0.0589746909999999|-0.226712003|0.72796254|0.7298040140000001|-0.061823242|0.949893337|-0.05924408|0.295221643|0.01492164|-34.99059698|-43.95227197|8.812983129|70.56141095|0.0501066629999999|29.59387777|-0.024805825|-25.95898597|71.98911503|-1.339514565|-14.65075732|43.80358011|2260.870095|-791.1408955|2563.282153|0.223067683|6.274010655|0.673502127|5077.124695|18.85718615|0.0106831269999999|-327.122208|642.1335502000001|1.0|1.0|1.0|4.0|3.9|0.39|17.0|-7.69|5.18|5.33|39.94|3.28|1.0|4.0|27.0|3.0|1.0|1.0|-5.31|0.0015|4.86e-06|0.00176|4.81|0.0|7.33e-06|-0.01684|5.3949|4.4093|-1132.043677|-1132.018764|281.19|572.31|-0.18387|2.9043|-0.20071|0.02491327|3.8105|805.0|6.0942|6.0942
3a_a32|1|0.0|0|7.678326357|0|0.6094208210000001|0.0|-0.0505635059999999|-0.007588088|5.6869753560000005|-0.045659995|2.211368234|-0.250406908|10.31100283|0.125185185|3|-0.001223394|-0.079652285|-0.491457345|0.84134255|0.844272053|-0.045516432|0.817070968|-0.080607266|0.30031978|0.0224684379999999|-37.30101542|-44.92473442|10.39727075|87.55216606|0.182929032|84.65041685|-0.032360692|-20.78892268|0.0|-0.970820756|-14.97491147|47.69828617|2028.93875|-449.2473442|812.930125|0.327690097|5.755284924|0.855441483|4249.04624|22.27382254|0.0236593529999999|-159.4728294|278.73805810000005|1.0|1.0|1.0|2.96|2.21|0.07|19.0|-6.12|5.77|4.12|110.94|1.19|1.0|2.0|20.0|3.0|0.0|1.0|-4.35|0.00144|4.51e-05|0.0134|3.31|0.0|0.0002279999999999|-0.0558|3.6308|3.6308|-1554.796165|-1554.768725|341.48|355.48|-0.15058|3.6178|-0.20638|0.02744024|5.7916|3.0|8.5686|8.5686
11_a4|0|0.0|1|7.535296702|1|0.626711769|2.159635561|-0.20567828|-0.001098364|5.4161004020000005|0.032861655|2.216390726|-0.056016567|10.33765061|-0.0043410079999999|1|0.010782511|-0.0278843589999999|-0.145254541|0.6575743310000001|0.820318166|-0.163623353|0.930113409|-0.054262142|0.4523305489999999|0.009336075|-31.35942689|-37.74083422|5.395547437|12.88007087|0.069886591|40.38918044|-0.023620625|-21.81135655|59.55648883|-1.110169356|-13.65094004|36.75497433|2452.527871|-641.5941818|1640.559148|0.243908684|6.850305797000001|0.924411925|5425.1341090000005|18.0546182|0.011937709|-296.0029432|575.2252237|1.0|1.0|1.0|3.31|3.49|0.23|21.0|-8.05|4.97|5.22|68.9|3.15|1.0|4.0|27.0|3.0|0.0|1.0|-4.97|0.00271|1.06e-05|0.00395|3.99|0.0|3.31e-06|-0.05582|4907.0|3.78|-1467.463842|-1467.440475|328.0|479.99|-0.15885|4187.0|-0.2146699999999999|0.02336674|5.3012|0.11|6.9586|6.9586
19f_a38|1|0.0|0|7.412764017000001|2|1.297044434|0.0|-0.036714749|-0.007831113|5.351858133|-0.084341564|0.0|-0.4228801179999999|10.96083376|-0.054832432|1|-0.000673716|-0.101303149|-0.4288343429999999|0.724208473|0.819222745|-0.075025988|0.750875987|-0.085318318|0.488059925|0.02107583|-54.50401599|-71.10679028|13.4639011|125.7493111|0.249124013|159.14822980000002|-0.037844587|-45.42524686|12.14075726|-1.892229356|-24.1763087|67.96791709|2776.145209|-1208.815435|2846.860803|0.265562447|6.164440995|0.8313685409999999|6115.273372|32.91812709|0.020733452|-299.5321167|595.8790650000001|1.0|1.0|1.0|4.82|2.48|0.14|17.0|-6.86|3.13|2.55|81.23|2.4|1.0|5.0|30.0|4.0|0.0|1.0|-4.17|29.0|6.77e-05|0.0272|2.78|0.0|5.610000000000001e-05|-0.05735|5.3197|3.4422|-1332.190216|-1332.160846|360.19|495.68|-0.14369|5.3152|-0.20104|0.02936908|7.1655|73.0|7.1397|7.1397
