molecula|SddssS|NaasN|nARing|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|nFaHRing|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|CYP2C19 inhibitor|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Veber filter|Log S (Ali)|Log Kp (cm/s)|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
15c_a10|0.0|1|2|-0.236118846|-0.002218445|5.4161004020000005|3|-0.06400528|-0.153072705|-0.1036030219999999|10.92970798|0.0123939039999999|1|1|0.012271987|-0.101214571|-0.226679901|-0.35845963|-0.1742732839999999|2|0.7655272009999999|0.7351096359999999|-0.03167553|1|0.904458517|-0.046967376|0.418835517|-32.5870313|-50.32840842|10.2013281|65.41494073|0.095541483|7.077912953999999|136.2098503|0.528228415|-1.233143495|-22.60962187|66.5866765|42.7883594|0.449308156|3012.018586|627.5338454|-855.5829431|1817.047455|-9.275357237|0.471771585|8.639636218|15.6886947|6673.826433|327.3258326|-593.6228632|25.30814911|-39.17102961|0.0|1.0|0.0|3.85|4.09|0.37|21.0|-7.79|2.97|59.31|1.0|0.0|-3.85|-6.99|3.1|-4.57|0.0001419999999999|2.68e-05|0.0122|0.0|7.3e-06|5.5913|2.2|3.6709|-1450.241475|-1450.500669|762.21|337.75|0.3939999999999999|595.63|-0.26999|0.0|-0.19463|-0.25919486|7.0|7.0
3n_a32|0.0|0|1|-0.0376583329999999|-0.00615216|5.733341277|1|-0.056907012|-0.295303659|-0.1006122119999999|10.3110027|-0.0711168609999999|3|3|0.002379137|-0.100681119|-0.086764744|-0.153506065|-0.435658951|0|0.810658423|0.816774665|-0.018016496|1|0.840041782|-0.074507943|0.287402381|-42.83673428|-53.32184118|10.86481886|121.6040686|0.159958218|6.246493173999999|0.0|0.648933114|-1.205687365|-24.62805609|65.41881458|53.70155314|0.456693072|2526.071154|482.963897|-693.1839353999999|2426.73803|-9.057526067|0.351066886|6.369579712999999|11.72372261|5553.014016|201.8383309|-398.5311469|24.27704797|-171.25176130000003|1.0|0.0|1.0|3.51|3.29|0.32|19.0|-6.96|5.01|120.17|2.0|0.0|-5.96|-5.98|4.07|-4.91|1.11e-06|1.23e-05|0.0047|0.0|4.19e-05|3.5459|2.57|3.5459|-1825.378576|-1825.349557|614.67|349.65|0.2839|464.67|0.7028399999999999|0.2839|-0.20256|0.02901944|7.6778|7.6778
16c_a32|0.0|0|0|0.191088217|-0.01639019|5.733341277|0|-0.03152033|-0.770338913|-0.031087095|10.31100271|-0.036931818|3|3|-0.00369116|-0.057356214|-0.1260956869999999|-0.229450999|-0.697601261|0|0.809370315|0.8607827790000001|0.0482801729999999|1|0.773043206|-0.088841599|0.367322508|-53.00702241|-71.59058881|15.38819548|102.2022233|0.226956794|9.181311842|37.0285246|0.6846367059999999|-1.679836163|-31.62645048|86.97970500000001|68.39521789|0.463897164|2649.168528|461.2334662|-1002.268243|3143.196853|-13.59090376|0.3153632939999999|6.313526111|11.77670717|5979.891916|188.1603823|-597.9997655000001|33.27140293|-220.3256617|1.0|0.0|2.0|3.5|3.08|0.22|19.0|-6.99|4.21|149.27|1.0|1.0|-6.04|-6.44|3.41|-4.41|9.17e-07|3.89e-05|0.0155|0.0|4.13e-05|3.6264|4.12|3.6264|-1916.6792|-1916.651132|639.66|341.89|0.2955|508.43|0.70198|0.2955|-0.20047|0.02806787|8.3468|8.3468
11d_a5|0.0|0|0|-0.245058546|-0.003373937|4.59511985|2|-0.125546291|-0.185566552|-0.138265707|10.94877952|0.01948342|1|1|0.008809179|-0.202307745|-0.12451554|-0.200646773|-0.22897714|2|0.786587307|0.783891527|-0.018747485|0|0.87090286|-0.063028408|0.359644732|-40.04753555|-53.84338206|8.151092424|61.45330587|0.12909714|5.179111638|0.0|0.712305422|-1.525335513|-25.44574968|65.35645739|48.19862797|0.49396568|2540.78984|553.3617954|-969.1808771|900.3825317|-11.84243331|0.287694578|8.920296087|17.62784804|5283.02167|182.7978704|-615.8065323|26.16587381|-269.7929124|1.0|1.0|1.0|3.13|3.37|0.17|23.0|-8.64|4.14|66.93|1.0|0.0|-4.14|-6.47|3.28|-4.29|7.2e-05|5.14e-05|0.0198|0.0|8.909999999999999e-07|4.4175|2.59|4107.0|-1239.127458|-1239.093739|682.09|301.89|507.0|594.45|0.66686|0.2068|-0.20529|0.03371838|7.8239|7.8239
12w_a30|0.0|0|2|0.063514061|-0.007019432|5.351858133|2|-0.0999572419999999|-0.372029919|0.028815747|10.31162873|-0.04950715|1|1|0.001805829|-0.173643543|-0.0493878409999999|-0.0857954809999999|-0.477636454|1|0.8149999040000001|0.83236194|-0.032835151|0|0.8522163970000001|-0.076611264|0.4274948739999999|-52.53307388|-65.85056003|10.59162334|82.06520565|0.147783603|7.262777048999999|0.0|0.8077976990000001|-1.824621925|-36.02242934|75.77366969|63.12469722|0.451478593|2999.810425|584.3729039|-1251.160641|2783.769563|-17.50883211|0.192202301|8.063690539|14.70077638|6888.291006999999|131.7949495|-857.9327732|31.60926388|-422.1196298|1.0|0.0|1.0|4.63|0.0|0.14|17.0|-7.8|3.92|81.65|2.0|0.0|-6.58|-5.52|3.59|-6.04|2.64e-07|9.14e-07|0.0004269999999999|0.0|7.39e-06|5.0632|5.08|3.5585|-2494.966575|-2494.932002|716.83|348.42|0.2639|577.06|0.31353|0.1614|-0.20755|0.0345723|7821.0|7821.0
47d_a18|0.0|0|1|-0.017398129|-0.006087337|4.844187086|0|0.069914568|-0.480899596|-0.07722825|10.94702255|0.016324953|0|0|0.005144085|0.104380139|-0.272202025|-0.406388629|-0.417659275|0|0.7640994990000001|0.7430748709999999|-0.002494715|0|0.836999127|-0.06394156|0.445704576|-52.14267013|-71.20388424|12.45251265|64.92967228|0.163000873|10.15469843|58.93717545|0.69814381|-2.182899066|-42.52098397|86.29525584|64.59518279|0.481311892|3304.705347|682.5509007|-1780.097106|1947.023498|-19.1002979|0.30185619|9.940531282|19.16475647|7780.945962999999|246.1558296|-1451.622641|33.54943497|-323.1621908|1.0|1.0|2.0|4.73|0.0|0.32|18.0|-8.83|3.21|88.97|3.0|1.0|-5.74|-6.57|2.56|-5.28|1.83e-06|5.23e-06|0.00276|1.0|7.790000000000001e-07|3.1079|8.08|3.1079|-1704.061013|-1704.0327519999998|875.6|398.94|0.5820000000000001|817.06|0.69905|0.5820000000000001|-0.17405|0.02826074|8.0969|8.0969
GW6604_a52|0.0|0|0|-0.277102285|-0.002149879|4.59511985|2|-0.0778992459999999|-0.085995143|-0.118272803|10.94914378|-0.028376521|1|1|0.0070554269999999|-0.131886693|0.039867344|0.067497086|-0.201462112|2|0.709088617|0.693399445|0.074868979|0|0.87346455|-0.071850787|0.38374044|-35.51891876|-35.62691523|4.459510077|157.2481263|0.12653545|2.204526664|0.2386028039999999|0.73529506|-1.081038779|-17.55852148|44.37166117|39.97842884|0.4597869779999999|2044.612273|431.7909048|-534.4037285|799.8313017999999|-7.13996301|0.26470494|6.2973559020000005|11.6571716|4168.525878|130.8549791|-264.17863140000003|19.64292268|-232.6328342|1.0|1.0|1.0|2.68|1.76|0.0|23.0|-8.03|4.2|54.46|0.0|0.0|-3.87|-5.95|3.08|-4.16|0.000135|6.929999999999999e-05|0.0207|0.0|2.78e-06||||||||||||||6.9706|6.9706
14_a15|0.0|0|0|-0.058775738|-0.006678826|0.0|2|-0.033982971|-0.374014235|-0.053931584|10.9597359|-0.015736888|0|0|0.0034254209999999|-0.051908601|-0.120626133|-0.184255041|-0.3848940629999999|2|0.8310685940000001|0.719993769|-0.021648026|0|0.8870890459999999|-0.063809873|0.7461324029999999|-40.89540491|-58.79722871|9.403293601|92.51564418|0.112910954|6.026520371|2.923143027|0.770309725|-1.743106111|-26.20964538|68.59458198|50.29869851|0.406717767|2612.691478|568.5306056|-1117.1473460000002|2731.841165|-13.50893838|0.229690275|6.040010666000001|10.18067005|5861.387612|147.2072638|-715.9737342999999|27.36334635|-346.4801021|1.0|1.0|1.0|3.56|3.72|0.12|24.0|-9.82|6.3|56.27|2.0|0.0|-6.22|-4.97|4.7|-5.83|5.99e-07|1.47e-06|0.000584|0.0|5.99e-08|4.4518|5.16|3.6209|-1281.105795|-1281.0669369999998|689.8|342.41|0.3131|584.18|0.65079|0.0054|-0.18379|0.03885834|7.5229|7.5229
12u_a30|0.0|0|2|0.028039604|-0.006935447|5.351858133|2|-0.091507428|-0.367578706|0.028815747|10.31162873|-0.0646674999999999|1|1|0.001805829|-0.15896471|-0.0493878409999999|-0.0857954809999999|-0.467189145|1|0.8149999040000001|0.83236194|-0.055829439|0|0.84944095|-0.0773921259999999|0.477056017|-51.83732031|-65.55148142|10.42404292|78.15130994|0.15055905|6.982033926000001|0.0|0.810462868|-1.859475018|-34.72068676|75.26051582|62.26136323|0.443167712|3001.03926|568.9563615000001|-1245.478147|2608.6452440000003|-17.02494806|0.189537132|7.804487592999999|14.01586754|7133.515802|126.9521524|-834.2224549|31.36222814|-415.8966522|1.0|0.0|1.0|4.63|0.0|0.14|17.0|-7.8|3.92|81.65|2.0|0.0|-6.58|-5.52|3.59|-6.04|2.64e-07|9.14e-07|0.0004269999999999|0.0|7.39e-06|3.5003|5.08|3.5003|-2494.962309|-2494.927579|705.15|354.21|0.1502|559.16|0.6847|0.1502|-0.20146|0.03472994|7.4647|7.4647
11a_a31|0.0|0|1|-0.045290366|-0.02376325|5.733341277|0|-0.087576474|-0.8792402579999999|-0.1217573119999999|10.31170041|-0.019865299|2|2|-0.017433557|-0.149933348|-0.1068420919999999|-0.1829166189999999|-0.563537536|0|0.861302755|0.8433024170000001|0.022073976|0|0.486754956|-0.151872243|0.271818874|-76.64827023|-81.26889906|20.91187076|258.8577775|0.513245044|10.55399384|71.03772901|0.735254945|-1.932331673|-38.68354874|97.23036756|97.560141|0.451795285|2288.9694010000003|245.6599349|-975.2267888|1769.346573|-14.47606937|0.264745055|5.791411901|10.5643234|4940.657452|133.6139513|-492.1863586|39.01114987|-237.4612264|0.0|0.0|2.0|3.26|2.16|0.13|16.0|-4.65|2.94|125.57|0.0|0.0|-4.81|-6.51|2.42|-3.79|1.5399999999999998e-05|0.000161|0.0531|0.0|0.00731|3.8042|3.97|3.8042|-1441.452616|-1441.411622|529.63|325.92|0.2797|407.76|0.69222|0.2797|-0.20589|0.04099365|6.7212|6.7212
16e_a32|0.0|0|0|0.180914799|-0.0154404319999999|5.733341277|0|-0.04474426|-0.772021601|-0.070351839|10.31100268|-0.01320745|3|3|-0.002310082|-0.079817994|-0.123297852|-0.219947482|-0.698621582|0|0.804503712|0.86370575|0.096017785|1|0.7903051590000001|-0.087117996|0.504569498|-55.957388|-75.36830928|15.50894749|105.4021155|0.209694841|9.961663868|39.27920316|0.702226562|-1.760072163|-35.94239328|90.34923861|71.46633549|0.458956284|2710.157931|507.6266039|-1130.524639|3376.1299740000004|-15.45011555|0.297773438|6.573687662|12.15001203|6142.277629|191.2650034|-726.1554308999999|34.2534974|-259.78720209999994|1.0|0.0|2.0|3.64|3.36|0.26|19.0|-7.38|4.6|149.27|3.0|1.0|-6.59|-6.15|3.77|-4.75|2.58e-07|1.7899999999999998e-05|0.0074099999999999|0.0|1.73e-05|3.6214|4.59|3.6214|-1955.993572|-1955.965644|677.82|342.37|0.2858|552.79|0.7022|0.2858|-0.2005|0.02792775|8.1367|8.1367
17d_a50|0.0|2|2|-0.152030219|-0.002166617|6.042632834|1|0.006071856|-0.140830095|-0.136180713|10.94500663|-0.125540541|2|2|0.01245647|0.009780681|-0.200725906|-0.323333765|-0.2294807539999999|1|0.754575205|0.748516466|-0.1921395789999999|1|0.929886823|-0.044172353|0.8020670809999999|-30.63468215|-48.40178147|10.55016861|5.007868064|0.070113177|7.31681784|86.38197811|0.75405703|-1.535398758|-21.24595322|57.5414543|41.18485076|0.445708152|2824.70142|644.9008302|-1064.839192|2950.99157|-12.30823045|0.24594297|6.996105516|12.62170017|6281.764548|170.5678813|-738.4938272999999|23.53577933|-352.3903892|0.0|1.0|0.0|4.07|3.68|0.35|20.0|-7.07|4.29|51.77|2.0|0.0|-4.5|-6.25|3.68|-4.88|3.17e-05|1.31e-05|0.00557|0.0|3.63e-05|4.0506|3.41|4.0506|-1335.989008|-1335.962757|727.15|306.09|0.1819|579.45|0.66103|0.1819|-0.19967|0.02625058|7.1308|7.1308
1o_a5|0.0|0|0|-0.266637757|-0.002633927|4.59511985|2|-0.033273504|-0.1079910069999999|-0.102739602|10.94518594|-0.008511304|1|1|0.0051989459999999|-0.05876042|0.038275248|0.06759341|-0.231165601|2|0.670787375|0.78144982|-0.003561205|0|0.88430372|-0.079346457|0.447318682|-42.63505279|-39.1638643|7.122612351|167.3051756|0.11569628|3.827177229|1.01402588|0.699913551|-1.093295425|-22.90899675|50.11479279|49.75766514|0.470590799|2238.291862|475.1609233|-587.4579645|833.537568|-8.306775343|0.300086449|7.522366517000001|14.20898333|4572.818263|161.2447749|-315.657463|22.08761368|-214.8381946|1.0|1.0|1.0|2.81|2.2|0.0|23.0|-8.11|4.07|78.25|0.0|0.0|-4.08|-6.3|2.95|-4.08|8.329999999999999e-05|8.340000000000001e-05|27.0|0.0|2.54e-06|4.5011|2.66|4.1692|-1043.577386|-1043.536121|561.04|297.38|0.3966|443.88|0.4988899999999999|0.0071|-0.23973|0.04126499|7.4559|7.4559
14m_a23|0.0|2|0|0.05521348|-0.008929306|5.351858133|2|0.028217372|-0.482182526|-0.034213923|10.3132176|-0.050626415|2|2|0.001951778|0.0879380709999999|-0.07256543|-0.226146643|-0.527662006|2|0.560094237|0.798384929|0.0266555739999999|1|0.9258118|-0.072795329|0.268552591|-50.63012925|-62.09952738|12.51396625|47.23604193|0.0741882|8.703631619|0.0|0.7958339090000001|-1.964289314|-35.21393496|74.61692699|63.1440955|0.476833897|3255.247038|643.9145427|-1366.189602|2263.262957|-19.00406438|0.204166091|8.595073462|16.42895711|7588.823133|142.0002583|-950.2032192|34.33353583|-411.5129154|1.0|0.0|1.0|3.51|3.17|0.09|26.0|-8.23|6.19|105.02|2.0|0.0|-6.38|-6.06|4.41|-5.79|4.1200000000000004e-07|1.61e-06|0.000773|0.0|2.85e-06|3.6774|4.2|3.6774|-1966.968005|-1966.945041|707.56|337.15|0.3335|572.31|0.65552|0.3335|-0.23555|0.02296475|8.5171|8.5171
3d_a12|0.0|0|1|0.092417272|-0.008186708|0.0|3|-0.166233441|-0.360215148|-0.002185753|10.95472859|-0.058191686|0|0|-0.000643935|-0.282667477|-0.1394967999999999|-0.237203828|-0.532019854|2|0.91670178|0.7697403429999999|-0.097468573|0|0.8547246829999999|-0.066850425|0.2443206489999999|-34.34601551|-49.24083018|5.717316796|74.39425719|0.145275317|2.9374091630000003|0.0|0.77428353|-1.437621096|-17.64609244|57.52228251|40.06333231|0.472404561|2148.979792|439.1353855|-738.6124526000001|1205.356874|-9.255608086|0.22571647|5.786006004|10.96674758|4509.417998|115.96727140000002|-379.4799315|23.26659057|-281.8395348|1.0|1.0|1.0|3.98|2.71|0.11|18.0|-7.51|2.19|50.17|0.0|0.0|-3.52|-6.22|2.67|-3.91|0.000302|0.000123|0.0385|0.0|9.64e-06|4.2114|3.1|3.7719|-1006.727999|-1006.704001|548.21|328.71|0.3336|411.35|0.53114|0.1583|-0.22229|0.02399772|7.6021|7.6021
13_a4|0.0|1|1|-0.210975191|-0.000990136|5.4161004020000005|1|-0.059300584|-0.04158572|-0.14818661|10.94205723|-0.0963182119999999|1|1|0.012019888|-0.094404255|-0.0161529719999999|-0.025714912|-0.143303992|1|0.645708528|0.744134785|-0.215746851|0|0.970027005|-0.050017793|0.229685203|-24.48959182|-33.41617993|4.282589756|11.85953992|0.029972995|2.096831328|54.71349575|0.862539527|-1.091992764|-11.99053523|37.12083496|28.77218157|0.4289448289999999|1910.137758|474.9422962|-534.6588788|1439.176684|-6.7122666220000005|0.137460473|5.663493161|9.917593683|3983.972795|67.30306705|-261.7783983|15.89399858|-355.01146810000006|1.0|0.0|0.0|3.39|2.87|0.16|17.0|-6.2|4.15|30.71|1.0|0.0|-4.09|-5.39|3.57|-4.42|8.18e-05|3.77e-05|0.0108|0.0|0.00018|4.4811|3.87|4.1733|-898.3562912999998|-898.3381672|536.09|297.09|0.2133|429.36|0.53815|0.1282|-0.20372|0.018124154|5.3979|5.3979
1e_a5|0.0|0|0|-0.260066152|-0.001975193|4.59511985|2|-0.080321049|-0.084933308|-0.1197834419999999|10.94440038|-0.040441176|1|1|0.007357977|-0.133677441|0.034752304|0.0578378779999999|-0.201027861|2|0.71274658|0.771487328|0.045376705|0|0.8805795|-0.06795194|0.373935381|-35.30075748|-36.22202792|4.461204261000001|159.537038|0.1194205|2.317577542|0.0|0.7473936259999999|-1.115605324|-18.33860051|44.38364879|39.76196174|0.482579989|2107.092939|457.4574833|-579.5524467|827.4861275000001|-7.526878708|0.2526063739999999|6.41473183|12.39753333|4342.827698|131.2279879|-301.0751483|19.38578369|-257.0399733|1.0|1.0|1.0|2.83|2.17|0.05|23.0|-8.41|4.51|54.46|0.0|0.0|-4.25|-5.77|3.44|-4.45|5.5700000000000005e-05|3.5600000000000005e-05|0.0111|0.0|1.21e-06|4746.0|3.17|4.4292|-990.6320386|-990.6006645|560.58|279.92|0.5156|427.87|0.56258|0.1355|-0.22291|0.0313740589999999|6719.0|6719.0
12_a3|0.0|0|0|0.167987916|-0.009093383|4.727387819|2|-0.120694579|-0.336455156|-0.045382017|10.31163031|-0.069857022|1|1|-0.0045709459999999|-0.218774634|0.017902469|0.032450556|-0.604704476|2|0.899733837|0.718481325|-0.039834906|1|0.829399708|-0.092838926|0.101891875|-44.07517037|-45.63945658|5.258353635|239.2266101|0.170600292|2.496397166|76.23910943|0.830418645|-1.345874639|-20.92463497|52.16354015|49.333524|0.463780604|2056.502939|393.75653|-638.9523922000001|1064.221958|-8.921820355|0.169581355|5.6343192|10.50748861|4400.493202000001|80.50854774|-303.3418921|22.63041363|-313.7317211|1.0|1.0|1.0|3.2|2.17|0.0|21.0|-6.89|4.01|92.93|1.0|0.0|-5.68|-5.3|3.23|-4.84|2.07e-06|1.44e-05|0.0044|0.0|3.9500000000000005e-05|3263.0|2.94|3263.0|-1272.152002|-1272.125792|515.23|379.97|0.5056|361.95|0.69784|0.5056|-0.19514|0.02620998|5.45|5.45
25c_a34|0.0|1|2|0.024837617|-0.014384932|5.351858133|2|-0.16034464|-0.834326082|-0.056443595|10.95957635|-0.041629027|1|1|0.001433865|-0.250299211|-0.3609280379999999|-0.563411433|-0.5404076879999999|1|0.809687672|0.80135608|0.118901861|0|0.683231623|-0.088513496|0.478421157|-59.0359041|-75.6298008|29.22363765|183.6812574|0.316768377|19.49130854|93.28638171|0.537428437|-1.7008949569999998|-39.37521522|100.6665476|88.25954175|0.4356106729999999|2884.104654|455.6954382|-1134.447012|2439.174137|-14.01190479|0.4625715629999999|7.484891117|13.26192888|6306.980593|308.52165519999994|-756.6428589|39.09037289|-49.9273377|0.0|1.0|1.0|3.64|3.17|0.32|17.0|-5.71|1.98|90.74|1.0|0.0|-2.81|-7.95|1.93|-3.28|0.00156|0.000523|0.22|0.0|0.0008289999999999|4.2095|4.32|4.2095|-1426.704645|-1426.666471|704.43|294.54|0.2239999999999999|561.29|0.69247|0.2239999999999999|-0.2069599999999999|0.03817361|5.7496|5.7496
5f_a40|0.0|1|1|-0.004886759|-0.008387329|6.167516491000001|0|-0.085493191|-0.293556526|0.166865076|10.31198329|0.062183277|2|2|0.000706205|-0.155235986|0.100535344|0.18254908|-0.4644854879999999|0|0.7039183109999999|0.811339477|-0.465573352|1|0.7414714309999999|-0.113521559|0.0528268609999999|-52.44868801|-50.68028366|9.349692674|222.1847349|0.258528569|4.319700326|63.48466425|0.814393685|-1.316327637|-24.23209217|57.61052946|61.79838068|0.484099946|1932.388838|342.5710869|-608.163404|599.1117195|-8.780648419|0.185606315|5.780627322000001|11.20493646|3963.475837|85.75294257|-280.9807494|23.33651|-290.5093357|1.0|0.0|1.0|3.08|2.05|0.21|14.0|-3.69|2.68|101.52|0.0|0.0|-3.97|-6.47|2.23|-3.31|0.000108|0.000491|0.14|0.0|0.0587|3.8036|3.5|3.0611|-1232.983157|-1232.959261|487.57|405.03|0.2747|361.03|0.56507|0.0415|-0.19284|0.02389588|6.9508|6.9508
13c_a5|0.0|0|1|-0.2071929139999999|-0.005082338|4.59511985|3|-0.010689086|-0.284610951|-0.098760742|10.94530327|-0.018055556|1|1|0.006110714|-0.017427549|-0.092592608|-0.150963534|-0.324868153|2|0.705487111|0.770478689|0.003545487|0|0.80019672|-0.077308234|0.4148662979999999|-50.97293525|-50.50012762|15.25960958|158.67712230000004|0.19980328|10.06137448|51.93687546|0.551328235|-1.302049531|-33.60884086|70.46156718|66.23254483|0.46617977|2793.480751|527.6071331999999|-858.5021696|1235.709541|-10.8855893|0.448671765|8.492261628|15.90846721|5989.714507|295.8302846|-566.0506435|29.94524142|-67.68621352|0.0|1.0|1.0|3.13|2.58|0.17|23.0|-8.09|3.29|84.0|1.0|0.0|-3.55|-7.28|2.68|-3.96|0.0002839999999999|0.000109|0.0446|0.0|3.36e-06|4706.0|3.99|4.2145|-1351.274441|-1351.2369640000002|676.53|294.18|509.0|513.33|0.41594|0.1666|-0.22939|0.03747691|6.9101|6.9101
8c_a31|0.0|0|1|-0.012583838|-0.01275867|5.733341277|0|-0.106461724|-0.574140137|-0.1903992189999999|10.31169969|-0.1029580369999999|2|2|-0.004832959|-0.178276512|-0.053983462|-0.09039853|-0.513257014|0|0.922486359|0.847752299|0.006000201|0|0.626072761|-0.1170607269999999|0.280934088|-64.57121646|-70.64275621|16.3656112|133.3100368|0.3739272389999999|9.027343766|477.2277896000001|0.72308253|-1.66488115|-35.61776956|82.77037329|80.93682766|0.47508938|2251.08563|345.3445134|-918.3558307|1678.6836239999998|-12.06117028|0.27691747|6.820988495|12.99457133|4835.748065|152.7489054|-506.5691518|30.23944586|-246.1066271|1.0|1.0|2.0|3.51|2.9|0.29|16.0|-6.13|3.13|114.29|0.0|0.0|-4.42|-6.7|2.83|-3.63|3.79e-05|0.000237|0.0811|0.0|0.0002549999999999|3.8492|1.83|3.8492|-1426.166503|-1426.129055|595.67|322.11|0.2597|475.72|0.7005|0.2597|-0.19207|0.03744829|6.0915|6.0915
38_a18|0.0|0|2|0.059724697|-0.00575311|4.844187086|1|-0.066676644|-0.448742607|-0.020056674|10.94702086|-0.003893067|0|0|0.001602741|-0.0993372269999999|-0.074661643|-0.11123356|-0.498932552|0|0.745084567|0.719168079|-0.03302891|0|0.8310704529999999|-0.076974444|0.423402315|-61.25359673|-65.45657441|6.675707878|100.7046282|0.1689295469999999|5.3122971560000005|74.46052717|0.880927895|-2.385427574|-48.74349112|71.15832778|67.92930461|0.4666657999999999|3162.36475|661.3370874|-1898.240658|1855.157022|-20.41289434|0.119072105|10.98254153|20.5922319|7261.130718|94.75345803|-1510.554181|29.11918324|-606.2584549|1.0|1.0|3.0|4.53|0.0|0.34|18.0|-10.33|4.13|85.29|3.0|0.0|-6.98|-5.55|3.64|-6.11|1.05e-07|7.85e-07|0.000399|1.0|2.38e-08|3.2241|8.95|3.2241|-1611.630281|-1611.60375|861.93|384.55|0.5147|734.93|0.69235|0.5147|-0.18066|0.02653109|7041.0|7041.0
22_a4|0.0|1|1|-0.043165663|-0.006436201|5.4161004020000005|1|0.004808337|-0.257448045|-0.2078428719999999|10.94586213|-0.023072107|1|1|0.004237768|0.00771584|0.021636871|0.034720243|-0.3877007|1|0.774689758|0.7797803109999999|0.086940934|0|0.8612031509999999|-0.09491995|0.242642229|-45.61565825|-43.23011833|5.1432274630000006|162.9809584|0.138796849|2.47167963|0.0|0.8444670409999999|-1.349339509|-21.92150631|48.65880447|50.75888571|0.4359219589999999|1950.173729|413.8681986|-648.451775|1477.437886|-8.422332951|0.155532959|5.495481464|9.742413394|4074.564287|74.7444381|-311.62631919999995|20.75359108|-331.080892|1.0|1.0|1.0|3.3|2.2|0.11|17.0|-5.24|3.54|50.94|0.0|0.0|-3.77|-5.91|2.81|-3.98|0.000172|0.000104|0.0301|0.0|0.0016699999999999|4.468999999999999|3.38|4.0537|-934.2706743999998|-934.240411|519.39|305.85|0.1675|400.29|628.0|0.1293|-198.0|0.030263407|7.3279|7.3279
4n_a46|0.0|1|1|-0.061148449|-0.004696854|5.587248657999999|0|-0.2264394139999999|-0.234842682|-0.144852516|10.94021058|-0.064683066|1|1|0.0042595609999999|-0.349865095|0.070558373|0.109017734|-0.369211845|0|0.741742667|0.722331115|-0.06655165|0|0.903145407|-0.103381106|0.371438024|-56.80797266|-47.16810275|4.629240193|172.8490949|0.096854593|2.543769935|0.0|0.863203663|-1.459248362|-31.21601103|51.4039205|61.43721285|0.428896538|2195.786424|496.2788787|-801.8577467|2116.313581|-9.374920341|0.136796337|5.666371466|9.921794991|4955.374473|75.1696593|-440.621256|19.76451658|-399.1612105|1.0|0.0|1.0|3.75|2.84|0.27|17.0|-6.67|4.94|61.84|1.0|0.0|-5.43|-5.26|3.9|-5.1|3.75e-06|7.95e-06|0.00273|0.0|7.340000000000001e-05|5.7448|4.57|3953.0|-1090.343872|-1090.302556|578.83|313.65|253.0|502.02|0.41625|0.0711|-0.20685|0.04131598|5.2845|5.2845
14a_a5|0.0|0|1|-0.056730193|-0.0053665219999999|4.59511985|3|-0.132625457|-0.316624785|-0.086229994|10.9488747|0.024793388|1|1|0.003668464|-0.213526163|-0.010147323|-0.016337128|-0.36152442|2|0.7333482170000001|0.79661948|0.144729708|0|0.7909255559999999|-0.080875277|0.4398855029999999|-54.69145586|-53.20786056|11.74431806|134.62273080000003|0.209074444|7.942029745|55.04914434|0.629783335|-1.494946644|-36.98479273|69.71575554|66.43577392|0.470085022|2836.468636|534.8590069|-1010.949351|1315.573182|-12.42997952|0.370216665|8.424031251|15.89694877|6177.303329|250.3569601|-683.6488737000001|29.18606491|-175.53051609999997|0.0|1.0|2.0|3.24|2.41|0.2|23.0|-8.84|4.38|92.79|1.0|0.0|-4.15|-7.08|3.05|-4.22|7.15e-05|6.02e-05|0.0256|0.0|6.16e-07|4.1501|4.3|4.1501|-1390.592722|-1390.546425|692.8|298.75|0.5853|508.64|0.65789|0.5853|-0.2183699999999999|0.04629687|6.9508|6.9508
