molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8d|GATS1pe|nFaHRing|FNSA5|PNSA3|PNSA5|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA2|P-gp substrate|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
5_a27|0.0|0|0|0.0|0.0|6.823286122000001|0|0|3.2927747860000003|0.126882432|-0.0063562359999999|2|0.048947368|-0.149034787|1.271687295|-0.286030638|10.93772408|-0.013448351|1|0.010329671|-0.250776983|-0.341622797|-0.4982037479999999|0.639413469|0.760083119|-0.020087122|0.614205449|1|-0.085078576|-29.50048722|-44.83538435|10.48961936|77.37301579999999|-0.030385206|-23.6277072|56.35994804|-1.276178645|53.51978325|38.43699603|0.439066197|-672.5307653|0.258518528|10.98289851|0.7827415529999999|4943.51602|136.2361487|-354.41560810000004|0.016479312|907.0095354|0.0|21.0|2.94|65.6|2.66|0.0|97.55|0.0|1.0|2.0|-3.61|25.0|4.0|-6.49|331.37|0.0|1.0|2.82|-4.01|0.000248|0.0324|0.0|-0.04554|4.0989|4.9|4.0989|-1083.143246|-1083.124207|566.68|955.22|0.2448|302.48|-1082.967639|0.2448|-0.16952|2.3781|-0.21506|-1083.019748|3.5632|3.0|8.5229
12m_a36|0.0|1|0|3.40403699|0.0|7.412764017000001|2|2|0.0|0.013543656|-0.011502861|2|0.03912037|0.14264424|0.0|-0.667165917|10.95440733|-0.038386106|1|-0.004569485|0.245908938|-0.090926893|-0.52644768|0.892815402|0.825587924|-0.064035403|0.849217847|0|-0.121074678|-67.27772044|-81.19927925|42.78660249|193.174369|-0.04260035|-54.45666327|107.233999|-2.300418875|96.11918789|82.51872026|0.465323422|-1542.786306|0.252881876|13.67704354|0.8702895190000001|6434.374756|169.596372|-1034.676602|0.0222467879999999|2064.983108|1.0|17.0|1.92|112.29|1.28|1.0|131.85|0.0|1.0|6.0|-4.1|32.0|5.0|-7.39|424.46|0.0|0.0|1.26|-3.8|7.96e-05|0.0676|0.0|-0.05114|3.8658|3.88|3.8658|-1401.654499|-1401.6158890000002|692.4|1177.15|0.4718|320.72|-1401.385923|0.4718|-0.15879|6.5789|-0.20993|-1401.446557|9.1003|0.03|7.5229
28_a47|0.0|0|1|0.0|0.0|6.842683282|0|0|1.408016295|-0.053792245|-0.009689834|2|0.038387534|0.023813594|1.121067445|-0.436042548|10.95058275|0.0467853809999999|1|-0.010153352|0.06536499|-0.126992366|-0.435485503|0.635684951|0.832144916|0.074217097|0.614975047|1|-0.106779291|-67.33744077|-63.47150284|365.2310214|234.5873429|-0.038135461|-37.72858603|83.61576722|-1.601689367|82.27079846|82.83994768|0.472690874|-952.0725426|0.34774073|14.91533234|0.8964208090000001|5633.990508|206.7032519|-565.9287905|0.031626405|1459.653524|1.0|21.0|2.49|98.72|1.67|1.0|99.2|0.0|1.0|5.0|-3.67|28.0|6.0|-7.22|380.35|0.0|0.0|2.4|-3.66|0.000214|0.0824|0.0|-0.05471|3675.0|3.51|3675.0|-1335.759232|-1335.722248|599.88|995.5|0.2996|337.37|-1335.571655|0.2996|-0.15049|6.0847|-0.2052|-1335.6279869999998|8.17|25.0|7.6
7_a27|0.0|0|0|0.0|0.0|6.842683282|0|0|3.330197625|0.112935885|-0.00601016|2|0.049625|-0.133453335|1.280380317|-0.288487667|10.93773474|-0.056500475|1|0.010596392|-0.220626658|-0.323631281|-0.500327496|0.6413629129999999|0.801251575|-0.08694032|0.62067794|1|-0.084531496|-34.09779211|-47.44936449|10.66993367|83.57286704|-0.0300556429999999|-26.6343589|60.73467304|-1.352503929|55.55559276|42.57323098|0.466714317|-759.1898319000001|0.236435287|12.087978|0.875167537|5082.120742|132.7162621|-426.1497425|0.014441323|994.2704516|0.0|21.0|3.32|65.6|2.88|0.0|102.36|0.0|1.0|3.0|-4.06|26.0|4.0|-6.26|345.4|0.0|1.0|3.14|-4.28|8.66e-05|18.0|0.0|-0.04887|4.1205|5.37|4.1205|-1122.455548|-1122.433757|606.74|1016.96|0.4179|300.9|-1122.249324|0.4179|-0.16734|4.2487|-0.2162099999999999|-1122.304359|6.3813|1.0|9.0
47s_a18|0.0|0|0|0.0|0.0|7.03438793|1|1|0.0|0.026229332|-0.0054038509999999|0|0.035632184|-0.026883417|0.0|-0.394481152|10.94702059|-0.031515152|0|0.003686393|-0.040169986|-0.252119673|-0.46304239|0.724028067|0.712629555|-0.0540701129999999|0.716761234|0|-0.08106112|-53.18668656|-61.36410696|10.92659868|117.0051929|-0.030108416|-46.45326408|51.05656345|-2.107589125|69.29837549|59.58080589|0.4740142|-1595.466781|0.179529145|18.65422248|0.901192009|6968.705069|135.90542109999998|-1207.784866|0.010481057|1944.574596|1.0|18.0|4.06|76.5|3.33|3.0|149.34|0.0|1.0|10.0|-5.95|36.0|3.0|-5.96|482.62|0.0|1.0|3.19|-5.45|1.12e-06|0.0017|0.0|-0.0491399999999999|3218.0|8.41|3218.0|-1534.196027|-1534.174077|809.4|1435.42|0.5203|385.29|-1533.737579|0.5203|-0.13195|2.3134|-0.18109|-1533.809351|2.9991|616.0|6.2104
15_a47|0.0|1|1|2.9226792460000004|0.0|6.605297921|0|0|0.0|-0.164258919|-0.00516949|2|0.042285714|-0.130885389|1.56205245|-0.21194909|10.9497222|0.0506476009999999|1|-0.002377481|-0.299654464|-0.017562097|-0.332654104|0.644280611|0.830688568|0.081171071|0.614613723|1|-0.0904066519999999|-45.1562696|-48.36220049|61.0548099|111.3994409|-0.033307714|-25.87091101|0.0|-1.265693121|59.79410145|54.07328082|0.477646539|-677.0708068|0.288369895|13.37174753|0.914412511|5075.773767000001|154.260803|-362.1927541|0.021370407|951.4364299|1.0|21.0|4.69|66.49|2.83|2.0|96.6|0.0|1.0|3.0|-4.89|25.0|4.0|-5.76|353.78|0.0|0.0|3.74|-4.85|1.29e-05|0.00499|0.0|-0.0591799999999999|4.3312|3.33|4.0594|-1527.4104|-1527.376145|552.16|930.51|0.2828|286.26|-1527.265523|0.0759|-0.16762|2.2271|-0.2268|-1527.316555|3.7709|16.0|7.8
1j_a5|0.0|1|0|2.9426852410000004|0.0|6.605297921|0|0|0.0|-0.2031633169999999|-0.003981454|2|0.025987654|-0.115553003|0.0|-0.175183967|10.9487794|-0.032333695|1|0.006957291|-0.190920568|-0.0178558139999999|-0.2470489089999999|0.74740095|0.7862755770000001|-0.0614852279999999|0.717355058|0|-0.074505844|-39.64241895|-40.01980349|73.73338699|82.09385267|-0.027258236|-21.49609451|1.471030887|-1.117587665|54.3827755|50.21875634|0.469085779|-600.2970524|0.383510433|13.80288876|0.883543443|4618.562904|205.997426|-322.4414176|0.026739895|973.7343247|1.0|23.0|4.5|63.69|1.57|0.0|96.98|0.0|1.0|4.0|-4.03|25.0|4.0|-6.15|328.37|0.0|1.0|3.19|-4.2|9.27e-05|0.0206|0.0|-0.03832|4.4331|2.61|4.1205|-1065.849941|-1065.817476|572.47|959.39|0.5115|279.68|-1065.671975|0.1644|-0.16813|2.2503|-0.20645|-1065.723417|3.0364|24.0|7.6198
8d_a32|0.0|1|1|3.474433107|0.0|7.765993078999999|0|0|0.0|0.143684876|-0.010604502|0|0.0388738739999999|0.062782795|2.146260246|-0.519620595|10.31100269|-0.0682721729999999|3|-0.005162219|0.113030335|0.002805572|-0.629535754|0.825020753|0.825978584|-0.11492754|0.789198712|1|-0.109968322|-68.88621406|-69.11005922|321.2496412|181.8092016|-0.03346862|-43.43251025|89.20994250000001|-1.539556512|81.54594837|78.89798692|0.47012654|-967.5408291|0.2914328639999999|15.29958432|0.887243042|5523.492436|183.1522214|-608.0551435|0.019788058|1365.489282|1.0|19.0|6.42|154.03|1.1|1.0|110.38|1.0|1.0|7.0|-6.08|27.0|4.0|-6.47|397.52|1.0|0.0|3.57|-4.36|8.41e-07|0.0173|0.0|-0.0535|3.5588|4.26|3.5588|-1880.773727|-1880.733071|671.71|111.16|0.3018|348.39|-1880.540067|0.3018|-0.14765|1.0269|-0.20115|-1880.602038|1873.0|8.0|8.0809
15d_a10|0.0|0|0|0.0|0.0|7.535296702|2|2|2.147544195|-0.233802395|-0.002831383|3|0.031742919|-0.059217023|2.04092658|-0.184039927|10.92970801|0.007032164|1|0.011249462|-0.092884337|-0.280243276|-0.1945202089999999|0.74726683|0.745184875|0.0131101969999999|0.71456262|1|-0.070612242|-38.80896881|-47.58559595|67.59624856|83.49776405|-0.018829931|-32.06793721|141.0919598|-1.129795872|66.95020436|54.18663419|0.473858537|-761.3695352999999|0.5280998339999999|16.02072769|0.900629528|6511.656447|355.8865234|-513.0869954|0.028735133|1613.412305|1.0|21.0|4.14|65.3|1.54|1.0|131.43|0.0|1.0|6.0|-3.78|33.0|6.0|-7.04|441.52|0.0|1.0|3.18|-4.38|0.000167|0.0182|0.0|-0.05002|5.6004|2.05|3.8591|-1430.8144619999998|-1431.051425|737.09|1266.87|312.0|221.39|-1430.733658|0.0856|-0.15916|3.3831|-0.20918|-1430.795367|3.8163|69.0|7.1612
12k_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|2|0.0|-0.001755273|-0.007818038|2|0.042739018|-0.13882907|0.0|-0.44562817|10.31162844|-0.038714845|1|0.0053380919999999|-0.240110949|-0.154412059|-0.4186541|0.838579475|0.830875659|-0.067714819|0.7933543279999999|0|-0.098188266|-52.35426525|-65.04897323|106.8195439|122.5057244|-0.035199567|-43.09444587|0.0|-1.865577056|80.03127603|68.37178540000001|0.47195436|-1235.930491|0.291863802|15.93977881|0.893775698|6393.133321|193.3575303|-818.7944715|0.0226150579999999|1745.328787|1.0|17.0|3.89|90.88|2.51|2.0|133.77|0.0|1.0|6.0|-5.44|31.0|5.0|-6.19|428.51|0.0|0.0|2.57|-4.93|3.59e-06|0.0050799999999999|0.0|-0.05055|5.1958|3.58|3.4715|-1690.302721|-1690.269144|710.82|1200.31|0.2257|238.62|-1690.031103|0.1512|-0.14743|4.9516|-0.19798|-1690.094082|5.0736|24.0|7.6144
12o_a36|0.0|1|0|3.444418304|0.0|7.412764017000001|2|2|0.0|0.01340619|-0.0100574069999999|2|0.040770975|0.03842353|0.0|-0.613501857|10.96036596|-0.010904454|1|-0.000472698|0.065221584|-0.213993335|-0.5110239679999999|0.859938421|0.799869816|-0.01854899|0.817582774|0|-0.10624773|-59.0895896|-76.51720886|55.47133795|173.4105814|-0.03541591|-55.10596064|112.1259723|-2.018706878|95.66406176|75.94332024|0.469699889|-1453.826968|0.333537155|13.80895167|0.885724665|6622.134304|240.2059039|-1047.013252|0.026586303|2181.407379|1.0|17.0|2.38|98.3|1.49|1.0|138.06|0.0|1.0|7.0|-3.54|33.0|5.0|-7.66|438.48|0.0|0.0|1.47|-3.64|0.000292|0.0997|0.0|-0.05456|5.1927|4.5|3.8726|-1440.969954|-1440.926241|728.07|1240.51|0.4075|238.77|-1440.671057|0.2888|-0.15695|4.9237|-0.21151|-1440.734965|6.6471|0.04|7.3979
14o_a23|0.0|0|1|0.0|-4.758526534|7.423568444|0|0|3.133942289|0.18835477|-0.014680137|2|0.046090147|0.135737344|0.6669152279999999|-0.807407518|10.3132174|-0.049105045|2|-0.0004039459999999|0.416392114|-0.2952674819999999|-0.653629157|0.598213287|0.802854174|-0.072078004|0.575188253|1|-0.094138958|-51.49843925|-66.92857564|110.3941788|68.19627862|-0.042454824|-47.58321438|0.8929505459999999|-2.165196042|80.64694246|64.33441296|0.48945652|-1539.35724|0.199698446|17.66041891|0.958697036|7967.617129|141.97663490000002|-1094.413931|0.019295686|1923.471511|0.0|26.0|3.97|114.25|3.04|2.0|126.97|0.0|1.0|7.0|-6.89|35.0|8.0|-5.94|495.48|1.0|0.0|4.31|-6.0|1.29e-07|0.0004969999999999|0.0|-0.08059|3.6989|5.17|3.6989|-2042.184285|-2042.161288|729.11|1236.72|385.0|335.19|-2041.934645|385.0|-0.1517|5.9294|-0.23229|-2042.000938|8.3591|3.0|8.4815
1h_a5|0.0|1|0|2.9516097130000003|0.0|6.605297921|0|0|0.0|-0.259241577|-0.001978474|2|0.026339869|-0.02598568|0.0|-0.085074391|10.94466758|-0.044117647|1|0.007357977|-0.043247682|0.0578378779999999|-0.20140246|0.71274658|0.780175595|-0.082079343|0.6977404359999999|0|-0.069496749|-35.25675213|-36.2462047|160.0744187|62.25239147|-0.027798699|-18.90429957|0.484419999|-1.111947978|44.51475742|39.84574434|0.489507204|-579.9392753|0.2549450239999999|13.14687756|0.958891501|4334.547353|132.96722079999998|-302.4687931|0.01585373|778.3845404|1.0|23.0|4.99|54.46|2.13|0.0|95.45|0.0|1.0|3.0|-4.25|24.0|3.0|-5.77|312.37|0.0|1.0|3.43|-4.45|5.5700000000000005e-05|0.0111|0.0|-0.04124|4652.0|3.17|4.3651|-990.6346565|-990.6032645|556.57|934.7|0.3333|266.52|-990.472129|0.1754|-0.17797|2.2396|-0.21921|-990.523098|3.3752|28.0|7.5528
17d_a50|0.0|0|1|0.0|0.0|8.105609402|2|2|4.380250483|-0.152030219|-0.002166617|1|0.031990741|0.006071856|2.234730384|-0.140830095|10.94500663|-0.125540541|2|0.01245647|0.009780681|-0.323333765|-0.2294807539999999|0.754575205|0.748516466|-0.2177003589999999|0.7276268779999999|1|-0.069790853|-30.63468215|-48.40178147|5.007868064|48.62532158|-0.025589979|-33.56790124|86.38197811|-1.535398758|57.5414543|41.18485076|0.445708152|-1064.839192|0.24594297|12.62170017|0.8041037459999999|6281.764548|170.5678813|-738.4938272999999|0.013178555|1412.14676|1.0|20.0|4.0|51.77|2.71|2.0|133.19|0.0|1.0|6.0|-4.5|32.0|4.0|-6.25|424.54|0.0|1.0|3.68|-4.88|3.17e-05|0.00557|0.0|-0.03251|4.0506|3.41|4.0506|-1335.989008|-1335.962757|727.15|1263.22|0.1819|306.09|-1335.649722|0.1819|-0.16716|5.6557|-0.19967|-1335.713194|7.9942|74.0|7.1308
38_a18|0.0|0|0|0.0|0.0|7.03438793|2|2|0.0|0.059724697|-0.00575311|1|0.035478927|-0.066676644|0.0|-0.448742607|10.94702086|-0.003893067|0|0.001602741|-0.0993372269999999|-0.11123356|-0.498932552|0.745084567|0.719168079|-0.007310849|0.7400818459999999|0|-0.082256123|-61.25359673|-65.45657441|100.7046282|134.4282836|-0.0322355079999999|-52.08807522|74.46052717|-2.385427574|71.15832778|67.92930461|0.4666657999999999|-1898.240658|0.119072105|20.5922319|0.874996952|7261.130718|94.75345803|-1510.554181|0.007165119|2154.819559|1.0|18.0|4.94|85.29|3.7|3.0|160.66|0.0|0.0|10.0|-6.98|38.0|3.0|-5.55|508.65|0.0|0.0|3.64|-6.11|1.05e-07|0.000399|1.0|-0.0483699999999999|3.2241|8.95|3.2241|-1611.630281|-1611.60375|861.93|1515.64|0.5147|384.55|-1611.133158|0.5147|-0.13229|1.9877|-0.18066|-1611.206669|2.7244|91.0|7041.0
18a_a22|0.0|0|0|0.0|0.0|6.842683282|0|0|1.854982521|-0.197348157|-0.003488994|2|0.038167849|0.033735832|1.6891461019999998|-0.19538364|10.31286146|-0.015194063|1|0.007079018|0.059645624|-0.147724859|-0.296897301|0.760537197|0.7329701259999999|-0.027029438|0.722009212|1|-0.076119803|-34.36220678|-51.6464295|29.59800426|49.84469832|-0.029276847|-35.04152115|18.5219848|-1.5223960559999998|64.80092090000001|45.98663929|0.487405342|-1032.92859|0.289532802|13.72951861|0.950859191|6630.646100999999|196.4447473|-700.830423|0.0193879289999999|1453.872315|1.0|27.0|5.32|100.61|2.13|2.0|131.64|0.0|1.0|6.0|-5.59|32.0|4.0|-6.28|436.53|0.0|0.0|3.9|-5.16|2.59e-06|0.00305|0.0|-0.0706799999999999|5.0214|3.69|3.4832|-1691.3151059999998|-1691.2957760000002|695.35|1211.84|0.3174|246.91|-1691.036502|0.0354|-0.1408|3851.0|-0.21148|-1691.097989|5.3946|13.0|7.8861
25b_a34|0.0|0|0|0.0|0.0|7.412764017000001|1|1|1.94553288|0.133975789|-0.015658012|1|0.04037037|-0.150946163|0.0|-0.861190687|10.95957635|-0.061390533|1|-0.000223677|-0.2360985169999999|-0.435821207|-0.623853334|0.832166825|0.7969500890000001|-0.101529052|0.787858064|0|-0.137924163|-64.37123451|-86.13394472|165.2408865|214.470853|-0.042438204|-53.79083879|49.2835599|-2.206786613|98.0416108|83.19266998|0.419904835|-1378.143115|0.23725451|11.00434095|0.723855085|5786.015654|148.1659658|-860.6534206|0.019067452|1806.819095|1.0|17.0|2.63|90.3|1.56|1.0|108.21|0.0|1.0|7.0|-3.82|29.0|5.0|-7.07|393.44|0.0|0.0|2.58|-3.69|0.00015|0.0796|0.0|-0.03539|4.2253|5.06|4.2253|-1313.388114|-1313.361559|668.48|1136.16|0.2259|293.43|-1313.132261|0.2259|-0.17564|7.0586|-0.21103|-1313.194808|9.0174|2.08|5.6819
12am_a36|0.0|1|0|3.340519946|-4.723487246|7.412764017000001|2|2|0.0|0.088482802|-0.015884751|2|0.044036281|0.122824831|0.0|-0.921315581|10.9602097|-0.037654321|1|-0.007897954|0.345949079|-0.3344729369999999|-0.6080522279999999|0.647732719|0.8344566859999999|-0.05754717|0.624142499|0|-0.118101664|-63.19394154|-81.59051640000001|128.69607109999998|127.81651770000002|-0.045928425|-56.3667958|1.038361162|-2.480134939|95.53118838|75.34643812|0.484558903|-1713.4008440000002|0.211665165|17.01968794|0.940085891|7238.033439|146.228847|-1183.702712|0.020179019|2173.44302|1.0|17.0|3.31|78.43|2.04|2.0|130.43|0.0|1.0|7.0|-5.2|34.0|8.0|-6.4|465.43|0.0|0.0|2.65|-5.07|6.26e-06|4.0|0.0|-0.0569799999999999|5.2317|4.86|3.8606|-1645.205296|-1645.169789|714.21|1206.77|0.4894|236.99|-1644.952145|0.2987|-0.15658|5.9258|-0.21356|-1645.016323|8.0872|0.06|7.2218
5b_a49|0.0|0|0|0.0|0.0|7.853604813|2|2|2.119588967|0.1108916119999999|-0.007610481|2|0.034466231|-0.072128552|1.926253727|-0.418576471|10.9297646|0.059834711|1|0.006696215|-0.12209302|-0.230763367|-0.515894968|0.6981815290000001|0.7843021|0.099724518|0.666573331|1|-0.076494119|-41.03213895|-44.96093486|170.0796998|119.3565117|-0.026008|-26.42668087|69.07083505|-1.300400018|59.85065205|52.97561349|0.475192312|-764.3358925|0.3913052589999999|11.94760614|0.905459892|6225.302624|229.9974239|-449.2535747|0.025332565|1255.69656|1.0|21.0|2.98|75.94|2.07|1.0|122.26|0.0|1.0|3.0|-3.3|30.0|4.0|-7.24|396.44|0.0|1.0|2.58|-3.93|0.000496|0.0468|0.0|-0.04453|5.1653|3.92|3.9209|-1292.139616|-1292.100239|633.92|1093.32|0.4653|240.03|-1291.873941|0.0747|-0.1624799999999999|4.3767|-0.20701|-1291.929428|6.1996|28.0|7.5528
3b_a49|0.0|0|0|0.0|0.0|7.535296702|1|1|2.104186262|-0.003115526|-0.0057605869999999|2|0.034155556|-0.090939066|1.844602991|-0.322592863|10.92976559|0.00361222|1|0.001356445|-0.151131362|0.000850823|-0.405529602|0.7745859279999999|0.794997634|0.006213385|0.749565191|1|-0.0846496|-54.04959517|-51.77986692|325.6896751|153.4719941|-0.0276739079999999|-31.67356498|81.60358988|-1.439043207|64.91785551|62.35407961|0.477583842|-880.2577376|0.3431340539999999|13.85181805|0.914182753|5934.158315|209.89391040000004|-538.4506046|0.021477952|1340.087338|1.0|21.0|3.16|98.72|1.25|1.0|116.94|0.0|1.0|6.0|-3.53|30.0|5.0|-7.42|398.46|0.0|0.0|2.38|-3.59|0.000293|102.0|0.0|-0.06115|4.6669|3.4|3.8418|-1293.3286859999998|-1293.291817|664.15|1132.92|0.1978|265.67|-1293.048179|0.0759|-0.1587|3.0055|-0.21985|-1293.106236|3.1637|25.0|7.6021
47f_a18|0.0|0|0|0.0|0.0|7.03438793|1|1|0.0|-0.005500039|-0.005817448|0|0.031179487|-0.048472184|0.0|-0.477030713|10.94702253|-0.008224928|0|0.00531392|-0.071877686|-0.3927204379999999|-0.4138670829999999|0.765824398|0.750610215|-0.014370598|0.745431271|0|-0.084851044|-54.18475173|-72.03501774|111.1889928|137.3980967|-0.0289997239999999|-61.15474298|58.84834254|-2.290978185|86.11217859|65.93954138|0.483843526|-1944.945479|0.273449343|20.44855806|0.937396993|7870.103594|232.14715330000004|-1651.17806|0.016581683|2676.957843|1.0|18.0|3.22|88.97|2.79|3.0|164.47|1.0|1.0|13.0|-6.11|40.0|4.0|-6.4|541.68|0.0|0.0|2.83|-5.52|7.76e-07|0.00163|1.0|-0.04439|3.0964|8.13|3.0964|-1743.375413|-1743.346389|908.66|1602.99|0.5741|400.42|-1741.724929|0.5741|-0.12802|3.8532|-0.1724099999999999|-1741.802171|4.4861|9.0|8.0458
7f_a10|0.0|0|0|0.0|-4.8022906380000006|7.535296702|1|1|1.924772416|0.103083789|-0.011104817|2|0.037386831|-0.104120245|0.740070757|-0.5663456689999999|10.92948443|-0.0971900919999999|1|0.0030999659999999|-0.309622111|-0.172751862|-0.5846516820000001|0.5371733989999999|0.796084921|-0.137271684|0.5209683970000001|1|-0.095196098|-35.78096407|-53.02456669|15.96885516|38.0022453|-0.03645808|-29.53487321|0.3440879|-1.713529756|60.16185231|40.22275023|0.402568457|-954.4422004|0.178213448|10.23679556|0.6738319429999999|7070.755931000001|99.26552746|-531.6277179|0.012813716|1161.423484|1.0|21.0|5.07|52.83|2.64|2.0|106.77|0.0|1.0|4.0|-5.54|30.0|7.0|-5.47|410.39|1.0|0.0|4.39|-5.6|2.9e-06|0.00103|0.0|-0.0613|5.7757|4.93|3.6256|-1442.216293|-1442.200124|597.28|1034.38|348.0|214.67|-1442.001311|0.0191|-0.15627|2.2631|-0.2175699999999999|-1442.058773|3.2524|141.0|6.8508
7_a15|0.0|0|0|0.0|0.0|0.0|0|0|0.0|-0.2269896539999999|-0.010310394|1|0.035075075|0.145944639|0.0|-0.494898891|10.95880715|0.0019353679999999|0|0.002150323|0.213947987|-0.310081401|-0.335491052|0.857287135|0.70084115|0.00364345|0.8115121240000001|0|-0.110819329|-41.29775265|-61.50761094|103.8062879|88.02694557|-0.026500274|-34.13832456|56.30310755|-1.2190126140000002|85.26222186|61.6121151|0.396557391|-676.5837204|0.551335598|9.971755103|0.657158418|5097.868552|306.0056033|-375.5215702|0.042799094|1507.995102|0.0|18.0|3.38|61.84|1.74|2.0|99.77|0.0|1.0|7.0|-4.83|26.0|5.0|-5.72|352.38|0.0|1.0|3.35|-4.49|1.46e-05|0.0113|0.0|-0.0284899999999999|4.4386|2.78|3.7495|-1184.385377|-1184.367098|580.73|1000.95|0.3463|279.33|-1184.168094|0.0169|-0.15605|1.1115|-0.18454|-1184.224637|1631.0|227.0|6644.0
16j_a32|0.0|1|1|3.359912013|-0.082980188|7.765993078999999|0|0|0.0|0.175152442|-0.0139074189999999|0|0.046788618|-0.0667943999999999|2.076106145|-0.778815477|10.31100263|0.021997616|3|-0.00030659|-0.11512706|-0.202656848|-0.704356423|0.79965447|0.798237393|0.032797932|0.762429418|1|-0.106897203|-54.71915795|-76.45058155|34.66998636|124.4493461|-0.034287782|-54.6758122|45.81893652|-1.817252458|91.93816239|71.35869023|0.442735754|-1299.659886|0.3002094919999999|13.20372234|0.7944808170000001|6507.757122|214.7033741|-929.4888072999998|0.021655546|1857.212797|1.0|19.0|6.49|149.27|1.57|3.0|121.3|1.0|1.0|8.0|-7.45|30.0|5.0|-5.73|441.57|1.0|0.0|4.25|-5.41|3.56e-08|0.00172|0.0|-0.05016|3629.0|5.5|3629.0|-2034.621888|-2034.593521|729.78|1225.27|0.2907|341.65|-2034.344833|0.2907|-0.15012|3.4656|-0.2002799999999999|-2034.408854|4.0992|9.0|8.0315
8a_a32|0.0|1|1|3.217128449|0.0|7.773594467000001|0|0|0.0|-0.0755556459999999|-0.010151321|0|0.04008547|-0.0281981579999999|2.059960334|-0.497414715|10.31100269|-0.128684642|3|-0.001662219|-0.050766252|-0.1534110109999999|-0.591393096|0.788133615|0.845443342|-0.2166242669999999|0.7507116140000001|1|-0.109412858|-52.34893512|-68.61558335|73.64907732|116.298071|-0.035678106|-43.03057598|66.81560596|-1.641192863|79.73671389|63.83886888|0.480024324|-1029.23375|0.250915471|14.26997798|0.923166883|5659.295213|157.3554684|-645.4586397|0.017733503|1373.988797|1.0|19.0|6.49|140.04|1.37|2.0|110.69|1.0|1.0|7.0|-6.82|27.0|4.0|-5.76|397.52|1.0|0.0|4.07|-4.99|1.5199999999999998e-07|0.00406|0.0|-0.06166|3562.0|4.98|3562.0|-1880.767206|-1880.732222|667.29|1110.23|0.4315|348.07|-1880.536478|0.4315|-0.1445|4.8933|-0.2061599999999999|-1880.595748|7.6703|45.0|7.3468
12b_a36 (EW-7197)|0.0|1|0|3.3685352889999995|0.0|7.412764017000001|2|2|0.0|-0.104514139|-0.008137593|2|0.040899471|0.027495626|0.0|-0.439429998|10.96052467|-0.056994595|1|-0.000673716|0.059005046|-0.217394466|-0.442656599|0.724208473|0.819222745|-0.097861598|0.698414933|0|-0.10866747|-50.90136206|-67.98756422|81.63796416|147.9542111|-0.039120289|-42.53627024|5.958751634|-1.956014468|80.95733534|64.31504105|0.45988432|-1223.776156|0.253252648|12.52485821|0.851455231|6096.459089|158.4469629|-765.6528642999999|0.020730147|1638.808832|||||||||||||||||||||||-0.04975|3.8475|3.41|3.7725|-1332.180029|-1332.147999|659.48|1104.61|0.4491|322.25|-1331.9479310000002|0.0197|-0.15571|5432.0|-0.20546|-1332.005651|7.3101|7.0|8.1549
