molecula|n9FaRing|Gibbs Free Energy|AATSC1s|MATS7i|ATSC1c|AATSC8d|AATSC1pe|SIC2|GATS1pe|RASA|TPSA_x|RPCS|FNSA2|WNSA4|GeomDiameter|PPSA5|CYP2D6 inhibitor|Fraction Csp3|TPSA_y|Molar refractivity|Heavy atom count|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Area (grid)|pIC50
18_a10|0|-1336.185978|0.0307177839999999|-0.092424959|-0.1859075939999999|-0.0280813039999999|0.010573165|0.832812971|0.6886547670000001|0.885552955|72.64119073|123.3621791|-1.368942347|-10.02718922|13.51828833|13.11704755|1.0|0.32|62.06|119.81|31.0|0.0|1.0|-4.77|1.7100000000000002e-05|687.19|6.8861
11d_a31|0|-1598.546288|-0.116385886|0.016799834|-0.848545873|-0.078235092|-0.006496772|0.868115289|0.78396996|0.585212816|253.9354598|91.25756269|-1.87667327|-15.29068277|15.21323794|16.75864338|1.0|0.32|125.57|102.13|27.0|0.0|0.0|-4.2|6.26e-05|650.64|7.5229
47t_a18|0|-1470.593659|-0.161517185|0.018018036|-0.756664598|-0.04785474|-0.004985656|0.796935152|0.688453085|0.67203319|219.5070758|78.43695402|-2.272502492|-18.17831387|17.48280476|10.86870356|0.0|0.15|110.56|129.21|33.0|0.0|0.0|-4.77|1.7100000000000002e-05|703.76|6.1068
10_a1|0|-1223.022387|-0.23385288|0.049971022|-0.621976404|0.010430299|-0.0106277489999999|0.783467165|0.658433571|0.669963758|186.6625065|64.49041745|-1.861495069|-14.52342192|13.65143394|8.725415617000001|1.0|0.0|78.87|99.61|27.0|0.0|0.0|-4.73|1.87e-05|585.51|5.8239
20_a31|1|-1880.599777|-0.057200812|-0.013040402|-0.476400874|-0.078213611|-0.001662219|0.912372776|0.7507116140000001|0.7954270659999999|128.1960117|75.10345696|-1.542737604|-13.1700345|15.48343758|12.29746712|1.0|0.26|140.04|110.47|27.0|1.0|0.0|-4.44|3.66e-05|666.67|8.0862
10_a47|0|-1188.244739|-0.166367455|-0.169242585|-0.384667159|0.007193585|-0.0065562469999999|0.8077565520000001|0.6913602740000001|0.841070966|84.97451737|0.0|-1.592488524|-10.11660331|10.66897998|7.51303623|1.0|0.09|58.04|106.43|27.0|1.0|0.0|-5.5|3.18e-06|579.86|7.9
3h_a32|1|-1790.5004850000005|-0.008243901|0.014517903|-0.269379119|-0.111111111|0.003284804|0.834881529|0.8030743229999999|0.87880263|75.87946135|0.0|-1.324325944|-10.81473143|13.71739929|7.357575822|1.0|0.35|110.94|112.28|26.0|1.0|0.0|-6.15|7.140000000000001e-07|676.22|8.1549
21_a10|0|-1485.278495|-0.085463279|-0.032405474|-0.549176498|-0.003554514|0.002099681|0.81962595|0.68876002|0.7747854129999999|159.11338909999998|74.3822498|-1.777750751|-16.4322688|13.78215169|15.99425187|1.0|0.11|90.13|128.59|34.0|0.0|0.0|-5.51|3.12e-06|716.1|5.3188
12a_a5|0|-1201.8082029999998|0.043132749|-0.0036987359999999|-0.09350376|-0.032601907|0.008649556|0.829536345|0.741588813|0.894590896|64.77671525|0.0|-1.353602454|-9.830359239|16.12184989|8.814051518|1.0|0.21|57.7|119.38|29.0|0.0|1.0|-4.59|2.56e-05|667.31|7.7212
46_a18|0|-1532.562476|-0.018808538|-0.046124025|-0.3872848129999999|-0.052591109|0.003512954|0.76616843|0.699483099|0.8265445990000001|123.2289237|58.66827342|-1.988633091|-14.76030741|16.47206875|9.36454702|1.0|0.3|76.5|151.14|36.0|0.0|1.0|-5.47|3.35e-06|765.33|6.7305
5_a4|0|-1069.102899|0.02257929|0.012532807|-0.0607990979999999|-0.134215501|0.0111310589999999|0.820886786|0.650346601|0.943148502|30.54859623|46.53110402|-1.159259431|-7.276482574|9.823391314|5.125482045|1.0|0.23|43.6|104.89|26.0|0.0|1.0|-4.84|1.4499999999999998e-05|595.55|7.1487
4g_a46|0|-1492.979142|-0.010706405|-0.093447672|-0.088529411|-0.138341481|0.010608122|0.7796270059999999|0.635494818|0.946829733|30.50581108|72.82863401|-1.192613373|-8.0118178|10.60062169|4.477396402|0.0|0.38|43.6|106.55|26.0|0.0|1.0|-5.38|4.16e-06|615.33|5.5615
12w_a36|0|-1645.017691|-0.297354748|0.041058884|-0.917874106|-0.010726574|-0.007897954|0.8792981679999999|0.624142499|0.828363244|123.23411609999998|0.780959767|-2.225343322|-21.24440511|15.701847400000002|19.62970663|0.0|0.17|78.43|130.43|34.0|0.0|0.0|-5.07|8.6e-06|712.88|7.6383
15c_a10|0|-1450.201574|0.040869377|-0.06400528|-0.153072705|0.0123939039999999|0.012271987|0.772328328|0.733973277|0.904458517|66.28884934|136.2098503|-1.233143495|-9.275357237|15.6886947|16.25826809|1.0|0.37|59.31|141.96|34.0|0.0|1.0|-4.57|2.68e-05|762.21|7.0
16f_a32|1|-1995.117771|-0.054907428|0.008658653|-0.77158995|-0.000291262|-0.001202032|0.899839182|0.761506727|0.8072754790000001|133.3750236|47.24868477|-1.778433296|-17.03501995|14.28728752|15.90558963|1.0|0.3|149.27|116.75|29.0|1.0|0.0|-4.97|1.07e-05|722.06|8041.0
9_a3|0|-1256.002529|-0.100592457|-0.126542538|-0.298197887|0.023606557|-0.003863265|0.7327715159999999|0.865283439|0.84649775|72.17854599|72.50764604|-1.336880133|-8.445224386|8.532203772|4.220799781|1.0|0.0|80.04|92.69|22.0|0.0|0.0|-4.9|1.25e-05|512.44|4.96
LY580276_a4|0|-959.404416|-0.020236527|0.0295482979999999|-0.063298854|0.011772853|0.009622161|0.847526918|0.518109998|0.8685269959999999|63.36073061|82.46094409|-1.065352257|-6.511436537000001|9.693623538|4.0060099860000005|1.0|0.22|30.71|84.74|22.0|0.0|1.0|-4.21|6.18e-05|519.23|6757.0
12ax_a36|0|-2151.971761|-0.040458296|0.075802407|-0.414810497|-0.034663063|-0.00097037|0.892249657|0.771220556|0.846837721|102.4490387|1.236876307|-1.940680931|-17.36585896|14.78635841|12.47158322|0.0|0.14|69.2|133.77|31.0|0.0|1.0|-5.18|6.55e-06|699.67|7.9208
12ak_a36|0|-1350.637958|-0.0407717229999999|0.12041792|-0.407322296|-0.015708652|0.005035022|0.860939187|0.860667615|0.848705143|109.0807368|25.9007405|-1.926990997|-16.97756755|13.86156772|13.01738243|0.0|0.24|69.2|138.33|32.0|0.0|1.0|-4.86|1.39e-05|730.3|7.3372
8k_a46|0|-1845.037411|-0.380857136|-0.061030265|-0.397337564|-0.038125|0.002202734|0.8341090329999999|0.687020939|0.7381768390000001|187.86239430000003|19.34993627|-1.985989657|-17.04077386|15.94634031|8.080799245|0.0|0.24|124.17|132.47|34.0|0.0|0.0|-5.13|7.47e-06|742.04|6.8327
4i_a46|0|-1092.528145|-0.018872727|-0.088884176|-0.127450387|-0.125773054|0.011931187|0.786754478|0.7172344890000001|0.940780437|33.45060163|70.55661087|-1.278543436|-7.998762108999999|10.47951666|6.567484272000001|0.0|0.36|39.94|105.43|26.0|0.0|1.0|-5.04|9.13e-06|611.74|6.2132
8g_a8|0|-1450.787398|-0.222784884|0.000966222|-0.731356723|-0.03728368|-0.007047583|0.790058057|0.656457444|0.533935495|285.5736014|67.54104396|-2.464220973|-19.68456628|14.28792131|10.80625499|0.0|0.04|99.34|111.38|31.0|0.0|0.0|-4.94|1.16e-05|635.27|5.3768
14t_a23|1|-1669.040656|-0.024472753|0.073534004|-0.290708696|-0.093434862|0.01180744|0.820002545|0.6906097959999999|0.920956836|51.51331913|42.20767549|-1.6643221380000002|-14.13766923|14.13931199|9.353660614|0.0|0.09|105.02|125.25|31.0|0.0|0.0|-5.25|5.61e-06|692.08|8.3979
12aa_a36|0|-1401.45065|-0.135770278|0.03597264|-0.672129428|-0.013898809|-0.004569485|0.888163057|0.849217847|0.688945241|212.7097172|109.0001157|-2.228140982|-19.29522587|14.60824604|15.99256772|0.0|0.13|112.29|131.85|32.0|0.0|0.0|-3.45|0.000359|701.99|8.0458
9h_a40|0|-1293.083512|-0.126968715|0.157606277|-0.343593366|-185.0|0.003099029|0.8022014000000001|0.7528137909999999|0.864310149|67.89350333|0.0|-1.437045429|-10.27931468|13.366649|5.664631335|1.0|0.11|67.66|93.19|23.0|0.0|1.0|-5.12|7.6e-06|526.38|5.4001
9_a4|0|-1489.41872|0.016639331|-0.019160308|-0.064266379|-0.0454860859999999|0.009731833|0.861113198|0.58669472|0.937102792|34.22811902|45.21212204|-1.113067849|-7.665782805|10.21134541|5.859985199|0.0|0.19|43.6|105.09|26.0|0.0|1.0|-5.15|7.06e-06|586.24|7.3188
14g_a23|1|-2042.000034|-0.301504331|0.058422864|-0.803522236|-0.030586527|-0.0004039459999999|0.854683662|0.575188253|0.907334473|65.94601775|1.5679977319999998|-2.118336119|-21.03611074|16.32997765|14.63509796|0.0|0.09|114.25|126.97|35.0|1.0|0.0|-6.0|1e-06|730.13|8.0
16g_a32|1|-2034.408165|-0.0429252429999999|-0.049658216|-0.771439265|0.004735761|-0.00030659|0.8821580379999999|0.762429418|0.8206422409999999|132.1955522|43.37912747|-1.79350976|-18.38320476|15.58880229|16.78159325|1.0|0.33|149.27|121.56|30.0|1.0|0.0|-5.32|4.83e-06|752.29|7.9586
7_a15|0|-1184.224637|-0.038088878|0.145944639|-0.494898891|0.0019353679999999|0.002150323|0.740089344|0.8115121240000001|0.841400327|88.02694557|56.30310755|-1.2190126140000002|-8.163512395|9.971755103|23.75461091|1.0|0.15|61.84|99.77|26.0|0.0|1.0|-4.49|3.2e-05|580.73|6644.0
13k_a6|0|-1465.621288|-0.132667824|0.051404465|-0.8554679409999999|-0.072504783|-0.006280295|0.84018367|0.827754203|0.641032542|249.215618|113.5526088|-2.543562101|-21.89246528|14.58291125|12.48372364|1.0|0.16|115.15|124.98|33.0|0.0|0.0|-4.77|1.7100000000000002e-05|731.25|7.3372
21_a47|1|-1374.914223|-0.13650463|-0.034419528|-0.511216716|0.057225853|-0.004332497|0.8856299320000001|0.591185263|0.70582155|166.049938|47.95893876|-1.5239986980000002|-10.79015808|13.17102891|16.33715751|1.0|0.1|84.73|104.49|29.0|0.0|0.0|-4.32|4.84e-05|583.37|8.3
2_a1|0|-920.123726|-0.014296455|-0.1056298369999999|-0.175623923|0.101798469|0.003205156|0.8571146190000001|0.5574897879999999|0.808210065|87.29479691|84.54541681|-0.927245426|-5.488475744|8.779158091000001|8.075415099999999|1.0|0.18|30.71|79.77|21.0|0.0|1.0|-3.78|0.000167|489.42|5.2366
27a_a34|0|-1861.534743|-0.456594848|-0.082271189|-0.7320090459999999|-0.008138446|-0.005234221|0.832753533|0.749941528|0.600964267|279.75296960000003|22.69787432|-2.340647376|-21.30433911|15.91204178|14.40875302|1.0|0.13|129.74|122.61|33.0|0.0|0.0|-4.47|3.43e-05|737.7|6.6198
LY364947_a10|0||-0.00390904|0.0938628109999999|-0.084940213|-0.006198347|0.006909045|0.7792035190000001|0.681525895|0.8431045490000001|69.31194102|0.0|-0.978948758|-5.78950507|9.161732895|8.264519015|1.0|0.0|54.46|82.56|21.0|0.0|1.0|-3.86|0.000137||7.2291
12b_a32|1|-1880.599158|-0.055500132|-0.044307211|-0.462201267|-0.053480599|-0.001662219|0.8887585240000001|0.7507116140000001|0.782593|135.83463989999998|65.29222164|-1.267829764|-10.75912958|12.42841652|15.72418067|1.0|0.26|140.04|110.47|27.0|1.0|0.0|-4.43|3.72e-05|663.89|7585.0
4j_a46|0|-1131.817578|-0.012405467|-0.0529855709999999|-0.130235627|-0.176133068|0.011684396|0.763724435|0.728293097|0.949893337|29.59387777|71.98911503|-1.339514565|-8.652995323999999|10.49957018|6.30964324|1.0|0.39|39.94|110.24|27.0|0.0|1.0|-5.31|4.86e-06|646.67|6.0942
4q_a46|0|-1108.566571|0.004704245|-0.012611536|-0.066250447|-0.081623022|0.012222698|0.848935944|0.703627625|0.913550004|48.25357162|72.14599138|-1.050531344|-6.545879136|11.78798551|10.28758193|1.0|0.38|52.83|102.63|26.0|0.0|1.0|-3.89|0.000129|606.7333|6129.0
5b_a49|0|-1291.929428|0.006327273|-0.072128552|-0.418576471|0.059834711|0.006696215|0.839963111|0.666573331|0.7969332440000001|119.3565117|69.07083505|-1.300400018|-8.985071494|11.94760614|14.88971719|1.0|0.22|75.94|122.26|30.0|0.0|1.0|-3.93|0.000118|633.92|7.5528
4d_a46|0|-1453.688943|-0.017469934|-0.131948546|-0.085744171|-0.076521434|0.010756749|0.8075680409999999|0.623144956|0.936057958|35.10521457|74.62074724|-1.132361533|-7.419891252999999|10.30138878|4.753094337|0.0|0.35|43.6|101.75|25.0|0.0|1.0|-5.11|7.8e-06|588.18|6.2865
8_a27|0|-1004.432889|-0.077396262|-0.14212377|-0.329319041|0.067074515|0.004801929|0.8688656459999999|0.64927069|0.776384028|106.5457267|61.18801154|-1.291711016|-8.145716531|9.642697094|9.240677197|0.0|0.06|76.46|87.68|23.0|0.0|1.0|-3.52|0.000299|507.76|8.2218
11f_a5|0|-1391.50739|0.022233547|-0.083432989|-0.227966183|-0.0080939669999999|0.008309782|0.800575032|0.750555185|0.847356138|106.23633909999998|13.29510896|-1.268406334|-10.77881574|18.03905985|21.12375879|1.0|0.24|76.16|126.79|32.0|0.0|1.0|-4.26|5.479999999999999e-05|729.96|7.9208
12aa_a30|0|-1804.582558|-0.028524865|-0.014017531|-0.539735362|-0.007369513|0.005111479|0.855880335|0.794193541|0.8126513129999999|130.84205079999998|0.0|-1.925999268|-16.48066156|16.21199661|20.72118575|0.0|0.21|100.11|140.26|33.0|0.0|0.0|-5.0|9.94e-06|748.78|8.1135
6_a15|0|-1262.820532|-0.048804012|0.106485923|-0.513693384|-0.009025163|0.003942615|0.7248900659999999|0.810779115|0.859308431|82.0880213|55.65697829|-1.599000943|-10.46812265|10.02135591|17.18281248|1.0|0.23|61.84|109.7|28.0|0.0|1.0|-5.14|7.32e-06|612.22|7.4559
8_a15|0|-1223.523393|-0.044406425|0.155304204|-0.5025236129999999|-0.014489333|0.003160815|0.742680335|0.8105478740000001|0.853896482|85.31489861|55.99586988|-1.419522941|-9.878130237|9.984825987|20.72712321|1.0|0.19|61.84|104.74|27.0|0.0|1.0|-4.81|1.53e-05|598.84|6.9666
12f_a36|0|-1311.345557|-0.032343041|0.10938259|-0.40641518|-0.06756661|0.0045625|0.8700396090000001|0.857993338|0.8435569079999999|103.2191714|0.835268043|-2.00553221|-15.59012402|13.84366076|10.34891518|0.0|0.21|69.2|133.52|31.0|0.0|1.0|-4.57|2.6600000000000003e-05|699.88|7.9586
12k_a36|0|-1310.134752|-0.063399056|0.096315593|-0.413145744|-0.058284869|0.003724542|0.8647233590000001|0.856135378|0.8427704640000001|103.5614526|0.0|-2.038936068|-16.38090333|13.89698356|11.0965905|0.0|0.12|69.2|133.84|31.0|0.0|1.0|-4.55|2.82e-05|697.92|7.8539
47s_a18|0|-1533.809351|-0.045792331|-0.026883417|-0.394481152|-0.031515152|0.003686393|0.745196689|0.716761234|0.84543779|117.0051929|51.05656345|-2.107589125|-17.25406952|18.65422248|7.934268528|1.0|0.3|76.5|149.34|36.0|0.0|1.0|-5.45|3.53e-06|809.4|6.2104
3a_a12|0|-951.264072|-0.042445446|-0.1231529169999999|-0.322200517|-0.0161799839999999|-0.001011111|0.759068438|0.8847197109999999|0.871985494|62.63745781|0.0|-1.362055589|-8.361421244|11.01449587|7.784386645|1.0|0.05|37.28|97.52|23.0|0.0|1.0|-4.06|8.8e-05|528.84|6.7122
3l_a32|1|-1789.298086|0.0043645509999999|-0.039331295|-0.270019992|-0.107818594|0.002942329|0.7973741999999999|0.776480242|0.8855584879999999|66.55229892|0.0|-1.326263838|-9.750593329|11.74082324|6.6840809960000005|0.0|0.35|110.94|110.16|26.0|1.0|0.0|-6.01|9.7e-07|629.26|7.9208
18c_a30|0|-1744.28923|-0.118776867|0.011887112|-0.625122815|-0.0351777|-0.002215642|0.885516463|0.802578397|0.717052026|191.0545887|103.215593|-2.2313660090000003|-19.19537998|13.8741593|12.43138832|0.0|0.13|124.74|135.37|32.0|0.0|0.0|-4.3|5e-05|711.56|7.9208
14ad_a23|1|-1858.733603|-0.028065075|0.118047355|-0.4663820279999999|-0.031279567|0.009675528|0.8356326820000001|0.7317531540000001|0.887131635|80.67170209999999|114.237062|-1.630966366|-15.14887177|16.34071148|23.84770234|0.0|0.12|123.48|133.27|34.0|0.0|0.0|-5.08|8.22e-06|747.83|8.3595
6_a1|0|-935.378591|0.021203156|-0.114683042|-0.230035376|-0.0538497079999999|0.006851583|0.8524898329999999|0.741035199|0.8782596159999999|58.82435931|95.13138767|-0.929068634|-5.56196523|9.609375529|12.20110458|1.0|0.22|39.94|86.31|22.0|0.0|1.0|-3.68|0.00021|527.41|5.2924
4c_a46|0|-1245.176359|-0.048990529|-0.111750026|-0.300069396|-0.068256579|0.010040825|0.761921603|0.65145414|0.890777395|69.02325225|53.13410852|-1.662574604|-11.85656505|13.06174141|5.378517586|0.0|0.38|57.01|115.03|29.0|0.0|1.0|-5.28|5.3e-06|683.75|5.6972
7_a1|0|-1009.398029|0.001018628|-0.048878707|-0.421687222|-0.024096172|0.004950534|0.862051935|0.729621031|0.710959153|139.2595474|404.7836105|-1.179545431|-7.205474633|9.278054953|14.36764539|1.0|0.22|49.17|85.88|23.0|0.0|1.0|-3.71|0.000195|515.2|6.3372
12s_a36|0|-1272.061111|-0.045035034|0.037454164|-0.4023692|-0.050363149|0.003962098|0.856677627|0.856274847|0.8303378090000001|109.5085883|10.23927133|-1.901015959|-14.94294208|13.98635088|11.76167282|0.0|0.17|69.2|128.72|30.0|0.0|1.0|-4.3|5.05e-05|683.24|8.0458
2_a27|0|-1043.715364|-0.0609613559999999|-0.196529806|-0.276758209|0.017751479|0.00988756|0.8585302370000001|0.60904903|0.8468699609999999|77.08713259|53.58106492|-1.141195033|-7.415462877|9.527176544|11.39718489|0.0|0.11|65.6|92.58|24.0|0.0|1.0|-3.7|0.0002009999999999|538.57|7.8861
13_a15|0|-1450.462642|-0.031457366|-0.006938727|-0.393632585|0.005149745|0.003766915|0.7784213259999999|0.796300317|0.8854875790000001|72.25096855|0.0|-1.961070565|-13.46007201|10.07307988|10.55004024|1.0|0.07|59.51|138.24|34.0|1.0|0.0|-6.1|7.970000000000001e-07|674.36|8.2218
9a_a31|0|-1691.7777600000002|-0.093457477|-0.05057805|-0.723734943|-0.0007638889999999|-0.0033853629999999|0.837697452|0.76226755|0.691768132|197.8075471|95.14995868|-2.0846509230000003|-17.886392|15.15483138|15.33993762|1.0|0.14|117.37|113.64|30.0|0.0|0.0|-4.77|1.7100000000000002e-05|680.72|6.8239
12h_a30|0|-1674.838376|-0.06631353|-0.074988669|-0.391119352|-0.072247675|0.002064369|0.888213143|0.64876559|0.763568404|150.42542849999998|0.0|-1.882439244|-15.55093031|15.1759206|10.10721793|0.0|0.14|81.65|127.24|30.0|0.0|0.0|-5.01|9.71e-06|672.54|8065.0
13d_a5 (GW788388)|0|-1390.355751|-0.009710199|-0.092509033|-0.33442223|0.024793388|0.003668464|0.834800344|0.71006207|0.774103723|149.40573999999998|44.69922692|-1.605106706|-12.76608229|15.788837|14.57821204|1.0|0.2|92.79|121.68|32.0|0.0|0.0|-4.35|4.5e-05|707.09|7.7447
3d_a49|0|-1594.435881|-0.3456333889999999|-0.087308534|-0.173318804|0.017871379|-0.004253844|0.863438637|0.846953747|0.733071652|154.6267696|0.0|-1.698920144|-12.12984007|12.87442833|10.91609228|0.0|0.15|121.39|111.41|28.0|0.0|0.0|-4.44|3.6200000000000006e-05|615.3|5.6308
41_a47|1|-1162.342476|-0.072088843|-0.080388467|-0.187859623|0.075316535|0.0047106|0.900915114|0.609110565|0.823168463|99.86584673|0.0|-1.259711209|-9.34366093|12.96444871|13.02756406|1.0|0.16|68.52|99.09|26.0|0.0|1.0|-3.9|0.000125|603.1|8.0
