molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC7i|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|GRAVp|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|pIC50|pIC50
18_a15|0.0|0|0|0|0.0|0|0|1.435689019|0.0|-0.020185809|-0.006149666|-0.090130715|-0.094812415|-0.319782642|-0.001044324|-0.066226471|10.95986315|0|-0.190640601|-0.431836192|2|0.660075777|-0.0374132629999999|0.765450925|0.645117465|0|0.8362289070000001|-0.067562078|0.819442071|-55.48918283|0.163771093|100.159876|-0.035181092|-33.93632895|1.833724661|2541.440611|-1054.294474|-13.15898469|0.132569119|5.990767063|10.2545953|0.711733271|5705.360332|24.80452821|0.008781964|-449.4301265|1215.421882|590.2470602999999|5.370913621000001|1.0|0.0|1.0|3.37|3.75|24.0|-9.98|5.68|6.86|47.04|2.0|113.42|5.0|29.0|4.0|1.0|0.0|-5.93|1.18e-06|0.0004559999999999|0.0|1.0399999999999999e-10|4.01e-08|5.65|3.8232|-1265.810138|-1265.770242|650.53|1110.18|0.2686|272.91|535.02|0.6074|0.70427|-1265.556558|4.2476|-0.19371|6.8894|6.8894
12at_a36|0.0|1|0|0|0.0|0|2|1.297042863|0.0|-0.04229234|-0.010886502|-0.073048351|0.054794728|-0.653190113|-0.001148437|-0.076129505|10.95446888|1|0.091520225|-0.48127276|1|0.817851296|-0.08859337|0.890810337|0.7767870459999999|0|0.751856692|-0.084721769|0.301423347|-76.61315774|0.248143308|171.8311073|-0.037537878|-53.05210062|80.75773169|3041.832389|-1455.649997|-17.99981985|0.325557803|8.837213274|17.44496351|0.974034457|6537.399158|38.54110857|0.027424543|-241.591008|2158.30208|735.3783268|18.99059683|1.0|0.0|1.0|4.9|0.0|17.0|-6.62|2.7|1.67|95.5|1.0|135.03|7.0|33.0|6.0|0.0|0.0|-4.08|8.36e-05|0.0367|0.0|2.42e-07|0.000106|4.5|3.8408|-1460.833958|-1460.797444|733.29|1238.61|0.4765|263.05|589.75|0.42968|0.6802600000000001|-1460.549244|6.4676|-0.2131|7.1079|7.1079
7c_a8|0.0|1|0|0|0.0|1|0|1.400027586|1.4416758790000002|-0.244222944|-0.007509694|-0.025233184|0.0493777859999999|-0.382994379|0.00325576|-0.0450662909999999|10.94670214|1|0.079425146|-0.328286221|1|0.718994164|0.0092411059999999|0.795846675|0.6881348629999999|0|0.848923958|-0.080277893|0.292274414|-56.2991566|0.151076042|94.73836511|-0.03366688|-35.30467154|75.43825735|2716.5013510000003|-1013.384819|-13.23925183|0.373097855|7.700542366|15.18314943|0.971698707|6013.168519|33.67700028|0.032058696|-159.15828340000002|1616.4960130000002|572.8089095|20.10370648|0.0|1.0|0.0|3.44|3.1|23.0|-7.76|4.22|3.78|92.93|1.0|112.76|5.0|30.0|5.0|0.0|0.0|-4.67|2.14e-05|0.00851|0.0|1.73e-08|6.91e-06|5.01|3.1406|-1331.8206369999998|-1331.793312|662.05|1116.53|275.0|269.17|579.97|0.62361|0.70321|-1331.567632|12.0073|-0.20658|4.7307|4.7307
12aa_a36|0.0|1|0|0|0.0|0|2|1.297043479|0.0|0.033952382|-0.011588438|-0.135770278|0.03597264|-0.672129428|-0.006653538|0.010538281|10.95446449|1|0.0620143779999999|-0.53315493|1|0.892815402|0.156337925|0.888163057|0.849217847|0|0.688945241|-0.1066659309999999|0.4679233379999999|-80.19356964|0.3110547589999999|212.7097172|-0.04126187|-54.83906299|109.0001157|2928.7759760000004|-1523.677823|-19.29522587|0.2686642589999999|8.05947774|14.60824604|0.812554922|6438.603019|38.58180913|0.023386634|-316.3903377|2083.417693|689.2886595|15.99256772|0.0|0.0|1.0|4.83|0.0|17.0|-6.14|1.92|0.98|112.29|1.0|131.85|6.0|32.0|5.0|0.0|0.0|-3.45|0.000359|152.0|0.0|7.19e-07|0.000305|3.88|3.8899|-1401.662677|-1401.617177|701.99|1183.76|0.4446|318.73|520.19|0.6931|0.6931|-1401.389257|3.5904|-0.20829|8.0458|8.0458
12t_a30|0.0|0|0|0|0.0|0|2|0.60498454|0.0|0.073057637|-0.007755575|-0.097216874|-0.0596036729999999|-0.411045472|-0.002544958|-0.0682882559999999|10.31162892|1|-0.158448053|-0.464720444|1|0.609043558|-0.003937967|0.889479916|0.591758164|0|0.696413582|-0.090535776|0.408290036|-65.79920855|0.303586418|197.4742794|-0.037159417|-42.80050261|0.0|2976.648597|-1184.385754|-15.72263361|0.254294117|7.957774504|14.358001500000002|0.804273481|6617.834146|32.41376848|0.020029588|-319.6492937|1588.274656|616.2856203|13.02867425|1.0|1.0|1.0|4.63|0.0|17.0|-7.16|4.67|3.74|81.65|2.0|127.19|5.0|31.0|6.0|0.0|0.0|-5.17|6.71e-06|0.00291|0.0|6.900000000000002e-08|3e-05|4.32|3.5457|-1774.2421780000002|-1774.208418|677.85|1139.2|0.2094|244.58|527.87|0.33647|0.6842600000000001|-1774.0165149999998|2.6784|-0.20571|8.0496|8.0496
19_a3|0.0|1|0|0|0.0|0|0|1.4316666480000002|0.0|-0.206312209|-0.003417504|-0.030657|-0.008897473|-0.129865138|0.006821053|0.156485495|10.96959256|1|-0.015805561|-0.270506095|3|0.718266758|-0.0150769919999999|0.8264237520000001|0.687139108|1|0.853017902|-0.067674689|0.225451546|-40.8473715|0.146982098|68.43484547|-0.032585664|-19.01853079|0.0|2000.66399|-531.0158295|-7.064025721|0.24201815|5.342307798999999|10.21110415|0.911365749|4138.413977|20.01615321|0.016552404|-240.2326308|700.5653624|314.0966684|7.706796952|1.0|0.0|1.0|2.81|1.6|21.0|-7.21|3.9|3.39|67.35|0.0|85.32|2.0|22.0|4.0|0.0|1.0|-3.58|0.000266|0.0764|0.0|6.18e-08|1.7800000000000002e-05|2.43|3945.0|-929.2818523|-929.2608626|499.93|832.23|0.3006|314.28|362.92|0.67351|0.67351|-929.14689|2191.0|-0.2206|7.6383|7.6383
11a_a50|0.0|0|1|1|0.0|2|1|1.397733996|4.088412042|-0.156121881|-0.002914262|-0.014702942|-0.04339705|-0.134056065|0.011959339|-0.108592708|10.94500606|2|-0.0739260509999999|-0.267331063|1|0.701976536|-0.158172459|0.8535780190000001|0.667956827|1|0.917127112|-0.048213112|0.2931724189999999|-37.63057389|0.0828728879999999|43.81199235|-0.025421565|-19.89396594|67.28055926|2286.226222|-564.4586084|-7.104987834|0.345638567|5.965221997|11.123941699999998|0.864799282|4858.670497|20.53832944|0.020887781|-163.21096210000002|862.6098364|439.9973344|11.04263807|0.0|1.0|1.0|3.44|2.8|20.0|-5.87|3.09|3.73|48.53|0.0|99.65|2.0|25.0|3.0|0.0|1.0|-4.16|6.97e-05|0.0228|0.0|1.35e-06|0.000441|3.05|4.0636|-1045.978598|-1045.954278|574.01|963.2|0.1761|305.11|437.9|0.65485|0.65485|-1045.794689|5.4342|-0.2005299999999999|7.2291|7.2291
8f_a12|0.0|0|1|1|0.0|0|1|0.609895166|0.0|0.110310585|-0.008295703|-0.062406088|-0.013400998|-0.3981937339999999|-0.002596875|0.028505422|10.31134658|1|-0.023769395|-0.560548116|1|0.902669729|-0.13747286|0.80546986|0.8409290840000001|1|0.869823177|-0.072634742|0.285353468|-56.220383|0.130176823|73.97552223|-0.03822396|-31.9483307|0.0|2541.921472|-955.746511|-12.34367323|0.161876566|7.016225129|13.00131176|0.853035146|5481.952981|25.9168408|0.012030968|-384.290491|1140.340995|524.0516742|6.836832748|1.0|1.0|1.0|4.09|3.26|21.0|-8.42|4.99|3.41|78.41|2.0|115.66|3.0|27.0|4.0|0.0|1.0|-5.24|5.72e-06|0.00211|0.0|3.79e-09|1.4e-06|4.19|3.6536|-1481.146454|-1481.115891|606.97|1020.81|312.0|297.01|441.97|0.59107|0.65098|-1480.955408|0.9092|-0.2124|6.1898|6.1898
47f_a18|0.0|0|0|0|0.0|0|1|1.251175676|0.0|-0.005500039|-0.005817448|-0.034211867|-0.048472184|-0.477030713|0.0036509859999999|0.033759227|10.94702253|0|-0.071877686|-0.4138670829999999|0|0.765824398|-0.009917608|0.780474694|0.745431271|0|0.838156881|-0.063824969|0.375218907|-72.03501774|0.161843119|137.3980967|-0.0289997239999999|-61.15474298|58.84834254|3367.7324700000004|-1944.945479|-20.90098811|0.273449343|10.55465562|20.44855806|0.937396993|7870.103594|33.88554232|0.016581683|-384.6642262|2676.957843|1347.416568|14.07716085|1.0|0.0|1.0|4.87|0.0|18.0|-9.22|3.22|3.6|88.97|3.0|164.47|13.0|40.0|4.0|0.0|0.0|-5.52|3.01e-06|0.00163|1.0|6.04e-10|3.27e-07|8.13|3.0964|-1743.375413|-1743.346389|908.66|1602.99|0.5741|400.42|874.24|0.6984600000000001|0.6984600000000001|-1741.724929|3.8532|-0.1724099999999999|8.0458|8.0458
5a_a40|0.0|0|0|0|0.0|1|0|0.604913477|1.688148148|-0.116583806|-0.004609716|0.059258947|-0.108428634|-0.152120625|0.011345707|0.180125135|10.31198338|2|-0.191663433|-0.363338726|0|0.538671739|-0.442215721|0.820901326|0.5263598389999999|1|0.8531783270000001|-0.078132307|0.04987082|-40.27003217|0.146821673|64.97877226|-0.036396585|-17.82228195|52.43850484|1847.672595|-483.24038600000006|-7.128912782|0.177534728|5.507689573|10.7779923|0.956899016|3736.248815|19.58503709|0.0130940839999999|-285.426492|587.5511127|244.8873477|5.795040371|1.0|1.0|0.0|3.04|2.49|14.0|-4.05|3.68|3.08|75.5|0.0|74.15|3.0|19.0|3.0|0.0|1.0|-3.67|0.000213|0.0574|0.0|8.950000000000001e-05|0.0241|4.36|3.7921|-1177.598691|-1177.5835470000002|466.79|757.45|0.4461|326.96|353.51|0.69499|0.69499|-1177.51016|5.7163|-0.21644|7.0915|7.0915
8d_a8|0.0|1|0|0|0.0|1|0|1.395657339|1.41693287|-0.12349902|-0.0111144189999999|-0.155313194|0.071729931|-0.633521883|-0.00267541|-0.077977198|10.94649761|1|0.111668404|-0.4385133129999999|1|0.76211539|0.0780635059999999|0.804372443|0.734212688|0|0.6932924890000001|-0.1072746469999999|0.377028311|-67.26951954|0.306707511|200.0182229|-0.03820405|-43.86958028|92.49576602|2863.968296|-1345.390391|-16.2479927|0.324640122|7.507839835|14.52777156|0.935013517|6596.888351|36.89090464|0.029166961|-228.7206541|1992.108851|682.0472537|19.02113117|0.0|1.0|1.0|3.61|2.92|23.0|-7.62|3.93|3.32|112.23|1.0|121.1|6.0|32.0|5.0|0.0|0.0|-4.47|3.4200000000000005e-05|0.0147|0.0|2.38e-08|1.03e-05|6.22|3.2963|-1447.595474|-1447.559429|690.78|1185.65|0.3|265.12|572.21|0.62361|0.70165|-1447.2928029999998|6.0111|-0.19757|4.7303|4.7303
12b_a30|0.0|0|0|0|0.0|0|2|0.604984682|0.0|0.047132642|-0.007353271|-0.06631353|-0.074391852|-0.3897233479999999|0.001139238|-0.037209579|10.31162898|1|-0.165287712|-0.468842459|1|0.669561738|-0.009146339|0.880943609|0.64876559|0|0.764737577|-0.08354129|0.383979687|-62.96700664|0.235262423|149.39744040000002|-0.038448551|-39.98560202|0.0|2849.095245|-1196.373126|-15.50462119|0.201479318|7.393647884|13.88809428|0.878381889|6275.380072|30.57626261|0.01584525|-379.1359902|1498.236868|618.6004214|10.06212472|1.0|1.0|1.0|4.63|0.0|17.0|-6.9|4.25|3.18|81.65|2.0|127.24|5.0|30.0|5.0|0.0|0.0|-5.01|9.71e-06|0.00405|0.0|1.26e-07|5.260000000000001e-05|4.07|3.5207|-1675.0107779999998|-1674.977262|673.18|1130.68|0.2079|245.19|516.78|0.3159099999999999|0.68496|-1674.7778119999998|3.7327|-0.20289|8.1543|8.1543
12ab_a36|0.0|1|0|0|0.0|0|2|1.297042596|0.0|-0.064515677|-0.007034881|0.000258844|0.035377607|-0.408023082|0.000939229|-0.032623802|10.9540584|1|0.0618552579999999|-0.4186639029999999|1|0.86559137|-0.0852411419999999|0.888163057|0.8196353679999999|0|0.8410557559999999|-0.079202413|0.452078227|-65.54680623|0.158944244|109.6369437|-0.033434841|-45.21303385|15.55386871|2902.39241|-1245.389318|-15.90828969|0.320974676|7.821826146|15.18764075|0.941700118|6314.697413|33.96451406|0.024384271|-246.9770378|1834.083759|708.5476357999999|16.81984117|1.0|0.0|1.0|4.86|0.0|17.0|-7.05|3.14|1.95|92.99|1.0|133.27|6.0|32.0|5.0|0.0|0.0|-3.91|0.000122|0.0515|0.0|8.95e-08|3.76e-05|3.23|3.8845|-1364.509957|-1364.468283|712.73|1201.64|0.4451|319.17|564.58|0.69294|0.69294|-1364.236757|3.6976|-0.2093699999999999|7.9586|7.9586
3h_a32|0.0|1|1|1|0.0|0|0|0.609420752|0.0|0.01077056|-0.005281944|-0.008243901|0.014517903|-0.269379119|0.002101838|-0.003152613|10.31100268|3|0.025035542|-0.531669815|0|0.84279263|-0.169197453|0.834881529|0.8030743229999999|1|0.87880263|-0.07183387|0.30907784|-55.27575363|0.12119737|75.87946135|-0.027590124|-34.60714056|0.0|2398.020434|-829.1363044|-10.81473143|0.226505997|8.107034244|13.71739929|0.692036677|5187.525619|22.33200639|0.011751781|-342.4592076|1071.936307|593.0848817000001|7.357575822|1.0|1.0|1.0|3.65|3.88|19.0|-8.47|8.11|6.24|110.94|2.0|112.28|7.0|26.0|3.0|1.0|0.0|-6.15|7.140000000000001e-07|0.000273|0.0|3.37e-09|1.29e-06|4.61|3.5552|-1790.6908030000002|-1790.663897|676.22|1127.45|0.2926|348.74|578.86|0.70257|0.70257|-1790.440663|3.5952|-0.20059|8.1549|8.1549
4b_a49|0.0|0|0|0|0.0|1|1|1.343847828|2.075628989|-0.109946885|-0.0074627159999999|-0.077626337|-0.064060521|-0.402986655|0.001769804|-0.033486358|10.92776533|1|-0.10158752|-0.390006034|2|0.720824193|0.005818676|0.852400617|0.6967593559999999|1|0.7581492670000001|-0.091725536|0.438784865|-55.5653235|0.241850733|148.84640819999998|-0.030696709|-34.19753462|64.87087098|2708.998101|-944.6104994|-11.62716177|0.354669161|7.588962922|14.53457293|0.915225186|6025.790417|29.27523192|0.02556165|-178.8869784|1463.761596|600.3287567000001|15.73185141|1.0|1.0|1.0|3.37|3.1|21.0|-7.05|3.71|3.26|90.13|1.0|112.36|6.0|30.0|6.0|0.0|0.0|-3.88|0.000132|0.0527|0.0|8.91e-08|3.570000000000001e-05|3.56|3.7413|-1333.063439|-1333.026419|664.86|1121.45|0.2856|267.08|509.78|0.4151899999999999|0.68242|-1332.800229|1.8265|-0.22366|7.1024|7.1024
17_a12|0.0|0|0|0|0.0|0|1|0.610029543|0.0|0.132275232|-0.00864055|-0.058347964|-0.210594127|-0.38018419|-0.002523977|-0.072956553|10.31157659|1|-0.3748198379999999|-0.559137213|2|0.918713011|-0.043392747|0.87653892|0.859088647|0|0.858119365|-0.069570363|0.318309599|-50.13411606|0.141880635|73.93273708|-0.035198739|-26.12444199|0.0|2246.161353|-752.0117408|-9.557722681|0.213298781|5.669161963|10.61752641|0.8728564259999999|4866.339908|23.31475957|0.015049295|-298.7949107|955.9051425|431.5987143|7.842053909|1.0|1.0|0.0|4.13|2.97|17.0|-7.16|4.51|2.56|78.41|0.0|103.12|3.0|24.0|4.0|0.0|1.0|-4.24|5.7100000000000006e-05|0.0191|0.0|6.97e-08|2.32e-05|2.87|3.7723|-1366.804178|-1366.776169|560.09|933.62|0.2213|281.69|419.49|0.39539|0.62783|-1366.638303|2128.0|-0.21781|7.7959|7.7959
12h_a30|0.0|0|0|0|0.0|0|2|0.604984682|0.0|0.046965756|-0.00737961|-0.06631353|-0.074988669|-0.391119352|0.001139238|0.001698966|10.31162898|1|-0.166613751|-0.4708582289999999|1|0.669561738|0.008644634|0.888213143|0.64876559|0|0.763568404|-0.083127678|0.353607682|-63.03519645|0.236431596|150.42542849999998|-0.038417127|-40.10503079|0.0|2848.98238|-1197.668733|-15.55093031|0.202025127|8.066818026|15.1759206|0.881277172|6252.192213|30.63031164|0.015886049|-379.1625034|1500.88527|618.6004214|10.10721793|1.0|1.0|1.0|4.63|0.0|17.0|-6.9|4.25|3.18|81.65|2.0|127.24|5.0|30.0|5.0|0.0|0.0|-5.01|9.71e-06|0.00405|0.0|1.26e-07|5.260000000000001e-05|4.07|3.5101|-1675.011389|-1674.977665|672.54|1132.06|0.1878|246.54|518.06|-0.26697|0.68543|-1674.777786|2.9684|-0.2023599999999999|8065.0|8065.0
14m_a23|0.0|0|1|1|-4.405643132|2|0|1.197955072|3.1160758160000004|0.05521348|-0.008929306|-0.272389934|0.028217372|-0.482182526|0.001027627|-0.034213923|10.3132176|2|0.0879380709999999|-0.527662006|2|0.560094237|0.0266555739999999|0.8581143859999999|0.5415996160000001|1|0.9258118|-0.072795329|0.268552591|-62.09952738|0.0741882|51.59888942|-0.039285786|-43.19105542|0.0|3255.247038|-1366.189602|-19.00406438|0.204166091|8.595073462|16.42895711|0.911438824|7588.823133|34.33353583|0.017997351|-411.5129154|1716.6767920000002|658.8108151|12.51739962|1.0|1.0|1.0|3.51|3.17|26.0|-8.23|4.42|6.19|105.02|2.0|125.29|6.0|34.0|7.0|1.0|0.0|-5.79|1.61e-06|0.000773|0.0|5.94e-09|2.85e-06|4.2|3.6774|-1966.968005|-1966.945041|707.56|1209.21|0.3335|337.15|572.31|0.65552|0.65552|-1966.721362|6.1522|-0.23555|8.5171|8.5171
16f_a32|0.0|1|1|1|0.0|0|0|0.609420741|0.0|0.1767304639999999|-0.014558301|-0.054907428|0.008658653|-0.77158995|-0.003511776|-0.081644236|10.31100265|3|0.0151704889999999|-0.697693907|0|0.801401734|0.085125293|0.899839182|0.761506727|1|0.8072754790000001|-0.08168632|0.522247991|-76.92280867|0.192724521|133.3750236|-0.035568666|-53.23443736|47.24868477|2772.212354|-1230.764939|-17.03501995|0.30526292|8.79158776|14.28728752|0.625108901|6235.040893|35.43109972|0.022983292|-269.5356315|1771.554986|636.0251562999999|15.90558963|1.0|1.0|1.0|3.76|3.4|19.0|-7.77|6.42|4.99|149.27|3.0|116.75|9.0|29.0|5.0|1.0|0.0|-4.97|1.07e-05|0.00457|0.0|1.7e-08|7.26e-06|4.99|3.6272|-1995.307736|-1995.278839|722.06|1191.55|0.2931|341.82|603.12|0.70204|0.70204|-1995.054457|3.6641|-0.2|8041.0|8041.0
13b_a50|0.0|0|1|1|0.0|2|2|1.267593379|4.253030728|-0.067327798|-0.003876697|0.010464577|-0.0204949039999999|-0.263615417|0.010435712|-0.042022102|10.94500743|2|-0.03182432|-0.319215353|1|0.749187803|-0.041506802|0.828965118|0.71935296|1|0.906164013|-0.051509874|0.435064196|-57.74541064|0.093835987|67.07377798|-0.026928544|-41.27630533|150.45293569999998|3036.874979|-1212.6536230000002|-13.75876844|0.299589696|9.514897025|16.75483549|0.7609056040000001|6639.077063000001|27.48170624|0.017277404|-286.5057775|1731.347493|900.2031356000001|12.34985404|1.0|1.0|1.0|4.78|4.17|20.0|-7.23|4.24|5.12|66.99|2.0|133.36|7.0|34.0|5.0|0.0|0.0|-5.1|7.92e-06|0.00361|0.0|5.87e-08|2.68e-05|3.63|4.1161|-1470.401544|-1470.3699789999998|780.4|1339.39|0.1589|293.0|617.26|0.65332|0.63872|-1470.039226|5.5271|-0.19622|5.7375|5.7375
12c_a36|0.0|1|0|0|0.0|0|2|1.29696741|0.0|-0.087096843|-0.007667703|-0.04162109|0.085843909|-0.414055975|0.0005016269999999|-0.0621599059999999|10.95982545|1|0.146546059|-0.4423430339999999|1|0.8941919290000001|-0.033217921|0.8741648479999999|0.8065052890000001|0|0.840733512|-0.073370864|0.462597812|-67.84435546|0.159266488|102.2992907|-0.038024893|-43.57746274|6.546878962999999|2785.47514|-1221.198398|-15.68788659|0.24499026|6.772454418|12.86584957|0.899732176|6256.172329|32.34920911|0.019278991|-327.5932797|1617.460455|629.5017194000001|12.38318928|1.0|0.0|1.0|4.74|0.0|17.0|-7.18|3.35|2.54|69.2|1.0|128.76|5.0|30.0|4.0|0.0|1.0|-4.59|2.55e-05|0.0106|0.0|6.65e-08|2.77e-05|3.79|3.8436|-1692.540795|-1692.511019|672.74|1137.55|0.3927|322.58|509.61|0.68913|0.68913|-1692.312906|4.9812|-0.2082699999999999|8.0458|8.0458
12q_a30|0.0|0|0|0|-4.76444841|0|2|0.60498366|0.0|0.144208934|-0.015322396|-0.27228842|-0.016509571|-0.873376576|-0.00695299|0.004165554|10.31162828|1|-0.0483777279999999|-0.636798458|1|0.613786308|0.01661722|0.867367115|0.593245722|0|0.845745827|-0.087348134|0.596557166|-78.7683329|0.154254173|105.1162273|-0.045799658|-53.67653794|0.732186841|3305.289025|-1654.134991|-21.2680622|0.179359278|7.346842839|13.96052394|0.900207238|7990.060758|38.03137394|0.016579022|-437.0000797|2015.662819|696.6414817000001|11.29774462|1.0|1.0|1.0|4.73|0.0|17.0|-7.18|4.43|4.78|90.88|2.0|133.96|7.0|34.0|8.0|0.0|0.0|-5.92|1.2e-06|0.000579|0.0|6.61e-08|3.19e-05|5.52|3.4834|-1988.033527|-1987.999444|713.16|1214.92|0.1817|245.16|537.96|0.34138|0.68516|-1987.781386|5.5755|-0.19897|7.4449|7.4449
6b_a40|0.0|0|0|0|0.0|1|1|0.604892326|1.710647518|0.135693438|-0.014861289|-0.069975812|-0.137534783|-0.698480566|-0.003851208|0.0986825569999999|10.30179924|2|-0.248560671|-0.630957955|0|0.691778838|0.003163118|0.90571269|0.6462648870000001|1|0.753431574|-0.107699967|0.417254814|-79.36130196|0.246568426|165.1465831|-0.049599889|-53.15460718|34.43877986|3214.047452|-1428.503435|-22.2507658|0.1218592019999999|6.976123351|12.51342818|0.793750992|8482.600495|37.83107469|0.011838681|-506.5422338|1626.736212|618.8882797|7.929311055|1.0|1.0|0.0|4.02|3.36|14.0|-5.21|5.67|4.38|173.43|2.0|130.16|5.0|31.0|5.0|1.0|0.0|-6.18|6.55e-07|0.000335|1.0|6.21e-06|0.00318|8.98|3.1026|-3290.775349|-3290.745084|687.2|1183.07|0.4962|399.62|552.01|0.69429|0.69429|-3290.583786|8193.0|-0.21904|7.5229|7.5229
12o_a30|0.0|0|0|0|0.0|0|2|0.604984133|0.0|0.036331447|-0.0068750669999999|-0.028326022|-0.089996613|-0.364378536|0.00372838|0.019094532|10.31162888|1|-0.157974241|-0.465857798|1|0.8264832879999999|-0.054392357|0.870930234|0.7463962120000001|0|0.844344883|-0.076908942|0.402022325|-62.74209511|0.1556551169999999|100.1600333|-0.037808155|-40.37291185|0.0|2860.371518|-1192.099807|-15.65480256|0.186865502|7.400912529|13.95467208|0.885533983|6542.77337|29.91948755|0.0141914589999999|-402.9878652|1466.05489|652.8825454|9.131836103|1.0|1.0|1.0|4.63|0.0|17.0|-7.22|4.47|3.27|81.65|2.0|132.29|5.0|30.0|4.0|0.0|0.0|-5.44|3.61e-06|0.00156|0.0|6.03e-08|2.61e-05|4.45|3.4817|-2035.37262|-2035.338699|687.92|1162.63|0.1967|238.73|528.25|0.3493699999999999|0.6854399999999999|-2035.139147|5559.0|-0.19873|7.8097|7.8097
19g_a38|0.0|1|0|0|0.0|0|2|1.297044182|0.0|-0.077355838|-0.008497058|-0.117921811|-0.037579797|-0.458841138|-0.006877664|-0.009881824|10.96052467|1|-0.096139701|-0.438254637|1|0.653741315|-0.063110203|0.892249657|0.632625562|0|0.7200062690000001|-0.086314802|0.5322242429999999|-72.29378538|0.279993731|177.181631|-0.038842708|-45.74791999|18.41027014|2897.384301|-1228.994351|-15.5542928|0.280058007|6.327835378|11.62016299|0.836356715|6631.17356|34.14148263|0.0228937029999999|-278.3610963|1707.074131|593.6088758|14.48726605|1.0|1.0|1.0|4.82|2.52|17.0|-7.12|3.55|3.11|81.23|1.0|125.65|5.0|31.0|5.0|0.0|0.0|-4.33|4.67e-05|0.0196|0.0|7.599999999999999e-08|3.19e-05|3.66|3.6887|-1431.419426|-1431.386981|638.82|1104.29|0.2285|234.97|475.84|0.3937|0.69982|-1431.186566|5.0677|-0.20748|7.3778|7.3778
6f_a40|0.0|0|0|0|0.0|1|1|0.604893424|1.750582483|0.134099184|-0.01691341|-0.156988665|-0.122783873|-0.8287570679999999|-0.009302776|0.075227997|10.30179966|2|-0.233222505|-0.628934821|0|0.7710013309999999|-0.032826285|0.896373207|0.742681934|1|0.655786513|-0.134203859|0.363785804|-83.88605319|0.344213487|221.1408856|-0.052228625|-53.89282175|40.01876255|3021.330686|-1509.948957|-21.5571287|0.137191276|6.993991456|11.87042702|0.69723213|7328.308886|38.88975659|0.013841059|-466.1748926|1750.039046|593.503189|8.892225517|1.0|1.0|0.0|4.05|2.53|14.0|-3.67|3.66|2.66|199.45|1.0|124.54|5.0|30.0|5.0|1.0|0.0|-4.64|2.3e-05|0.0105|0.0|0.0002109999999999|0.0967|6.96|2.57|-2426.972609|-2426.924155|668.95|1139.55|0.2362|346.89|507.64|0.66642|0.69911|-2426.725129|6.2384|-203.0|7.3768|7.3768
7_a1|0.0|0|0|0|0.0|1|2|1.348826331|2.307091837|-0.055291895|-0.010040172|0.001018628|-0.048878707|-0.421687222|0.0021597079999999|-0.07233584|10.9513015|1|-0.077833285|-0.441054548|1|0.7795049279999999|-0.048198584|0.862051935|0.729621031|0|0.710959153|-0.083362936|0.289201649|-47.35863598|0.289040847|139.2595474|-0.031040669|-22.81733634|404.7836105|2150.215999|-568.3036318|-7.205474633|0.396617144|5.07667644|9.278054953|0.827584457|4519.238270000001|24.78585294|0.029820838|-99.61948195|941.8624118|351.4191817|14.36764539|0.0|0.0|1.0|3.09|2.83|17.0|-5.64|3.43|3.29|49.17|0.0|85.88|2.0|23.0|4.0|0.0|1.0|-3.71|0.000195|0.0595|0.0|2.29e-06|0.000698|2.76|4.0504|-1009.509475|-1009.48087|515.2|864.85|0.2961|306.1|365.53|0.69902|0.69902|-1009.350293|4575.0|-0.19167|6.3372|6.3372
