molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|SaasN|MATS2c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|FNSA2|WNSA3|DPSA5|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
7f_a8|0.0|1|0|0|2.961566988|0.0|1|0|1.2793830309999998|-0.139912829|0|0.044814815|0.034392285|-0.234880498|0.00112124|10.94343485|1|1|0.00084936|0.09329746|-0.381574707|0.515235986|0.7051689170000001|0.041366689|0.7677336090000001|0.507325475|0|0.770229267|-0.091890536|-0.08790841|0.3155671539999999|0.0138113419999999|-50.01741803|7.858266077000001|53.09327646|0.229770733|130.7330978|-0.040738044|-1.670259798|-29.74763659|55.85651025|1854.738581|7.704280774|14.04331892|0.822794279|5662.145174|-540.7116315000001|26.31197491|0.010262531|446.5544107|5.839092213|1.0|0.0|1.0|0.0|0.0|1.0|3.14|5.49|61.58|4.27|2.0|0.0|101.89|28.0|4.0|-5.27|0.0|4.63|0.00078|0.00118|1.0|1.31e-06|-0.07492|3.8187|6.81|-1285.196168|-1285.168078|584.99|991.61|356.17|0.3536|0.7024199999999999|0.6987399999999999|0.1502|-0.14506|8.7098|-0.21998|0.02809022|35.65|4.4479|4.4479
3c_a49|0.0|0|0|0|0.0|0.0|1|1|2.108416128|0.034009672|2|0.036335697|-0.04696024|-0.248722888|0.006218639|10.92976555|1|1|0.006470561|-0.0780996759999999|-0.384874446|0.666785606|0.802792677|0.0211518929999999|0.8605470759999999|0.64702083|1|0.7963363840000001|-0.071786669|-0.074135885|0.501887054|0.0148240689999999|-42.3959176|8.477406111|89.34479838|0.203663616|116.4686425|-0.0252377479999999|-1.186174159|-23.47658531|54.85343388|1667.1178220000002|6.567311051|12.60874968|0.919925763|5544.351498|-387.9176903|22.64931248|0.021783913|542.7276591|12.45751629|0.0|1.0|1.0|1.0|1.0|1.0|3.18|3.87|72.7|1.84|1.0|0.0|109.43|28.0|4.0|-6.93|1.0|2.86|0.13|0.0505|0.0|1.07e-05|-0.0606|5.1584|3.99|-1198.668772|-1198.634822|613.33|1046.53|322.71|0.4321|0.32539|0.6692100000000001|0.0729|-0.15853|3.6122|-0.21913|0.03394942|87.0|7.0605|7.0605
3l_a32|0.0|1|1|1|3.672194822|0.0|0|0|0.0|-0.003342759|0|0.035643275|-0.039331295|-0.270019992|0.0016954029999999|10.31100268|3|3|0.002942329|-0.068876714|-0.524711546|0.820540279|0.751853889|-0.184582641|0.7973741999999999|0.776480242|1|0.8855584879999999|-0.069304303|-0.088417589|0.270668623|0.012244965|-51.41835077|7.120934925|61.72183119|0.114441512|66.55229892|-0.028831823|-1.326263838|-23.43792428|58.10243176|2415.340446|6.414825717|11.74082324|0.8302637909999999|5429.531532999999|-448.5272931|21.27134288|0.011493763|565.7000781|6.6840809960000005|1.0|0.0|1.0|1.0|1.0|1.0|3.58|6.17|110.94|2.64|2.0|0.0|110.16|26.0|3.0|-4.71|0.0|5.04|9.59e-06|0.0003689999999999|0.0|1.2e-05|-0.0529799999999999|3.5319|4.21|-1789.475625|-1789.4501510000002|629.26|1062.47|351.04|0.2876|0.70282|0.70282|0.2876|-0.14664|3.3955|-0.19962|0.02547484|12.0|7.9208|7.9208
9g_a24|0.0|1|0|0|2.931798469|0.0|1|0|1.7647373919999998|-0.318471716|2|0.0279797979999999|-0.162313932|-0.0425444|0.0144065739999999|10.96318169|2|2|0.013119312|-0.292600863|-0.079421802|0.683676657|0.7931626959999999|-0.045107345|0.859302479|0.657503038|0|0.8671367529999999|-0.064835725|-0.065668047|0.383340003|0.01876163|-32.49188065|9.283063574|174.88817269999998|0.132863247|65.73938109|-0.021297745|-0.788016565|-15.87288497|49.25777584|1196.910121|6.124370267000001|10.69818114|0.746821416|4355.725609|-192.9198181|21.8662148|0.033884884|341.3207334|16.76589519|0.0|1.0|0.0|1.0|1.0|1.0|2.8|2.93|72.28|0.64|0.0|0.0|87.53|23.0|4.0|-7.17|1.0|1.93|977.0|247.0|0.0|0.000113|-0.03585|5.2521|0.75|-984.5891383|-984.5565078|524.03|879.99|289.67|0.2444|0.4227399999999999|0.64993|0.1023|-0.17806|2.9691|-0.21391|0.032630457|68.0|7.1675|7.1675
4a_a49|0.0|0|0|0|0.0|0.0|1|1|2.085628989|-0.076526919|2|0.036555556|-0.080255074|-0.3631108529999999|-1.8100000000000003e-05|10.92777282|1|1|0.000660956|-0.130491035|-0.403194204|0.7541604690000001|0.803344301|0.032396301|0.856023531|0.731643066|1|0.7570436159999999|-0.094228246|-0.087863033|0.433367368|0.017143497|-53.88810275|10.51443916|313.22432680000003|0.242956384|149.0098632|-0.0292876779999999|-1.4936715669999998|-35.44496163|68.37721704|1647.61849|7.934892916|15.01791558|0.8926425020000001|5950.370212|-561.8605190000001|27.62211044|0.023624093|620.5697596|14.48911428|0.0|1.0|1.0|1.0|1.0|2.0|3.35|2.83|92.93|1.25|1.0|0.0|114.08|30.0|5.0|-7.52|0.0|2.42|211.0|122.0|0.0|1.74e-05|-0.06461|4.7259|3.34|-1313.19945|-1313.158118|660.19|1128.22|327.34|0.1935|0.35731|0.68042|0.0789|-0.1585099999999999|3.9716|-0.2231199999999999|0.04133192|32.0|7.4949|7.4949
15_a15|0.0|0|0|0|0.0|0.0|0|1|0.0|-0.132759299|3|0.029814815|-0.063032481|-0.395472407|0.001806571|10.95980315|0|0|0.003766915|-0.098862691|-0.3597407929999999|0.843715005|0.724319314|0.003774415|0.7725348679999999|0.796300317|0|0.8972060479999999|-0.061884697|-0.091075463|0.7028760070000001|0.020649569|-60.51136736|13.71976186|142.8140301|0.102793952|68.29723829999999|-0.031405332|-1.821509261|-27.31834743|73.99578515|2868.890383|6.673906339|11.8273735|0.772181523|7039.747576999999|-804.0860746000001|29.700607300000005|0.0202953539999999|830.7967967000001|13.48441779|1.0|1.0|1.0|0.0|0.0|1.0|4.04|6.69|59.51|2.52|2.0|0.0|138.24|34.0|4.0|-5.26|0.0|4.64|0.000214|0.000357|0.0|5.7e-07|-0.03786|3.6968|5.04|-1450.7538470000002|-1450.725355|700.82|1265.55|480.19|0.4459|0.67524|0.70572|0.0066|-0.10964|1.6365|-0.1475|0.02849263|109.0|6.9626|6.9626
7s_a46|0.0|0|0|0|0.0|0.218897825|1|1|2.117265684|-0.0778653109999999|1|0.044509804|-0.210750635|-0.240797051|0.0060802|10.94651358|1|1|0.005577925|-0.327656845|-0.3638523629999999|0.778692012|0.770312275|-0.030371026|0.8182543959999999|0.768056188|0|0.858788462|-0.096723151|-0.083011849|0.249893305|0.008871171|-41.72189594|4.458665639|166.3052939|0.141211538|70.97315818|-0.031623562|-1.3281895890000002|-24.43308641|47.36217237|1619.4591|5.565371272|9.829721631|0.7662292690000001|4245.390306|-335.5119279|19.38565529|0.01122216|409.9543818|5.640276426000001|0.0|1.0|0.0|1.0|1.0|1.0|3.08|3.9|50.94|2.39|0.0|0.0|91.19|23.0|3.0|-5.81|1.0|3.12|0.0262|0.0176|0.0|0.000256|-0.02024|5.2972|3.54|-974.8067569|-974.7707066|539.99|916.7|288.81|0.4164|0.44692|0.69976|0.1186|-0.17923|2.4286|-0.19947|0.036050328|1985.0|5.7022|5.7022
7_a1|0.0|0|0|0|0.0|0.0|1|2|2.307091837|-0.055291895|1|0.035718954|-0.048878707|-0.421687222|0.0021597079999999|10.9513015|1|1|0.004950534|-0.077833285|-0.441054548|0.7795049279999999|0.801577133|-0.042175602|0.862051935|0.729621031|0|0.710959153|-0.083362936|-0.098295453|0.289201649|0.035937867|-47.35863598|17.31482297|111.9204437|0.289040847|139.2595474|-0.031040669|-1.179545431|-19.35104936|61.72628137|1466.924404|5.07667644|9.278054953|0.827584457|4519.238270000001|-273.8080361|24.78585294|0.029820838|351.4191817|14.36764539|0.0|1.0|0.0|1.0|1.0|0.0|3.09|3.29|49.17|1.6|0.0|0.0|85.88|23.0|4.0|-6.4|1.0|2.72|213.0|0.0595|0.0|0.000698|-0.02433|4.0504|2.76|-1009.509475|-1009.48087|515.2|864.85|306.1|0.2961|0.69902|0.69902|0.2961|-0.16734|4575.0|-0.19167|0.02860499|0.46|6.3372|6.3372
12_a1|0.0|1|0|0|3.3894574360000003|0.0|0|1|0.0|-0.0455890429999999|1|0.036382114|0.076867966|-0.516204114|-0.0038943009999999|10.94945122|1|1|-0.001416381|0.127560614|-0.487073772|0.8016064479999999|0.749817035|-0.093957115|0.817998205|0.7534284040000001|0|0.765121385|-0.0964711209999999|-0.104724018|0.210514881|0.033770552|-60.78517756|19.60151089|133.6600817|0.234878615|136.3310784|-0.039894864|-1.675584287|-32.50125347|74.99749378|1825.150911|7.679719277999999|14.34104294|0.867391557|5468.378562|-564.5066541|31.95435864|0.024485753|473.040639|14.21231622|1.0|1.0|1.0|1.0|1.0|1.0|3.29|4.41|83.82|1.67|2.0|0.0|103.47|28.0|5.0|-6.02|0.0|3.44|0.00379|0.00649|0.0|2.3e-06|-0.07042|3734.0|3.67|-1216.12881|-1216.099134|607.42|1018.84|390.57|0.5867|0.69114|0.69763|0.2821|-0.12874|7.7454|-0.19916|0.0296752|2.95|5.5302|5.5302
12as_a36|0.0|1|0|0|3.447017327|0.0|0|2|0.0|-0.051208473|2|0.041728395|0.096454203|-0.452697599|0.000584134|10.95347588|1|1|0.0018565629999999|0.162571317|-0.4358775279999999|0.8058720979999999|0.817372883|-0.04244711|0.869455765|0.770400825|0|0.77043791|-0.082748367|-0.109492809|0.291030086|0.019229943|-73.78005999|12.95780416|88.17694537|0.22956209|154.6869148|-0.037824788|-2.080363362|-37.57216725|85.53474971|2365.632846|8.768282531|16.08155469|0.834059821|6224.698969|-944.5958066|33.18163581|0.017444469|716.9974499|11.75468972|1.0|0.0|0.0|1.0|0.0|2.0|4.86|2.09|86.27|1.59|1.0|0.0|133.95|32.0|5.0|-7.21|0.0|1.84|0.0653|0.0476|0.0|5.4600000000000006e-05|-0.05789|4.5202|4.84|-1385.601917|-1385.5651710000002|712.04|1207.35|321.96|0.5902|0.53815|0.68211|0.2402|-0.1563|4.8580000000000005|-0.21419|0.03674596|59.0|7.2291|7.2291
12o_a36|0.0|1|0|0|3.444418304|0.0|0|2|0.0|0.01340619|2|0.040770975|0.03842353|-0.613501857|-0.00233752|10.96036596|1|1|-0.000472698|0.065221584|-0.5110239679999999|0.859938421|0.799869816|-0.01854899|0.848816593|0.817582774|0|0.7592112809999999|-0.082048664|-0.10624773|0.514457955|0.023402195|-76.51720886|16.85373064|55.47133795|0.2407887189999999|173.4105814|-0.03541591|-2.018706878|-42.554984000000005|95.66406176|2778.220342|7.322888607|13.80895167|0.885724665|6622.134304|-1047.013252|38.27030489|0.026586303|757.7532208|19.1468529|0.0|0.0|0.0|1.0|0.0|3.0|4.97|1.65|98.3|1.49|1.0|0.0|138.06|33.0|5.0|-7.66|0.0|1.47|128.0|0.0997|0.0|5.18e-05|-0.05456|5.1927|4.5|-1440.969954|-1440.926241|728.07|1240.51|320.16|0.4075|0.36719|0.67273|0.2888|-0.15695|4.9237|-0.21151|0.04371335|0.04|7.3979|7.3979
12ad_a36|0.0|1|0|0|3.428443248|0.0|0|2|0.0|-0.040810025|2|0.040787037|0.046496301|-0.649957196|-0.001148437|10.95445455|1|1|0.000906224|0.077659878|-0.478461478|0.817851296|0.832674224|0.018207862|0.8846605|0.7767870459999999|0|0.760267769|-0.082404548|-0.107772644|0.423689705|0.030769062|-76.30379737|21.78471426|94.12528108|0.239732231|169.7321223|-0.0365657189999999|-2.047680239|-41.30726219|96.81391944|2474.175727|8.770308295|16.772513699999998|0.912420081|6569.653402|-1026.448977|39.44011905|0.028968808|735.3783268|20.51012207|1.0|0.0|0.0|1.0|0.0|2.0|4.9|1.67|95.5|1.89|1.0|0.0|135.03|33.0|6.0|-7.18|0.0|1.76|0.0289|0.0367|0.0|0.000106|-0.05406|5733.0|4.5|-1460.8311199999998|-1460.794632|737.53|1236.64|321.93|0.6073|0.27316|0.67215|0.2532|-0.15638|5.3349|-0.21044|0.03648828|17.0|7.7696|7.7696
12av_a36|0.0|1|0|0|3.4520047430000003|0.0|0|2|0.0|0.049150854|2|0.04250591|0.06882889|-0.605432791|-0.00233752|10.96037173|1|1|-0.000472698|0.1168328169999999|-0.507136551|0.859938421|0.8076780109999999|-0.067408377|0.8571025990000001|0.817582774|0|0.752447733|-0.082283524|-0.105593135|0.277834652|0.021666882|-73.55299094|15.09249582|99.2415672|0.247552267|172.4374372|-0.035197712|-2.006269572|-39.92474833|91.5101903|2354.591519|8.975655204|17.64042914|0.965363947|6460.1184140000005|-973.4610746|36.48912989|0.025779468|757.7532208|17.95719936|0.0|0.0|0.0|1.0|0.0|3.0|4.96|1.65|98.3|1.49|1.0|0.0|138.06|33.0|5.0|-7.66|0.0|1.47|128.0|0.0997|0.0|5.18e-05|-0.05307|4.8408|4.5|-1440.988179|-1440.945099|733.21|1247.28|360.39|0.6698|0.43212|0.70455|0.0027|-0.14122|4.7666|-0.19429|0.04308001|39.0|7.4089|7.4089
11_a1|0.0|1|0|0|3.3361517380000003|0.0|0|1|0.0|0.033732316|1|0.035620155|0.08043435|-0.867849442|-0.0127744789999999|10.94957487|1|1|-0.009578125|0.126722854|-0.563650254|0.823460272|0.747358374|-0.075188762|0.8086124090000001|0.7846345840000001|0|0.5955245029999999|-0.131972845|-0.126108875|0.2027328789999999|0.034974992|-74.35738693|20.62225192|274.39137789999995|0.404475497|238.4902806|-0.048723884|-2.143850877|-45.88191258|89.80732824|1885.148133|7.43666407|14.2257294|0.912918113|5798.645137|-745.3349875|38.20963621|0.02620284|495.0560271000001|15.44994131|1.0|1.0|1.0|1.0|1.0|2.0|3.25|4.23|97.33|1.95|1.0|0.0|105.71|29.0|6.0|-6.27|0.0|3.22|0.00327|0.00838|0.0|1.29e-05|-0.06546|3.7383|5.26|-1312.462371|-1312.4282380000002|614.86|1036.18|388.38|0.5573|0.68162|0.69914|0.3201|-0.12916|5.0526|-0.19462|0.03413353|0.17|6.7696|6.7696
4_a18 (SD-208)|0.0|0|0|0|0.0|0.0|0|2|0.0|0.055002235|3|0.040864198|-0.020226647|-0.498304229|-0.018723101|10.95382003|0|0|-0.015153358|-0.047745689|-0.564165402|0.773173718|0.83508768|-0.098971722|0.904723479|0.721664823|0|0.77909674|-0.077885485|-0.099573708|0.115284206|0.0211761979999999|-51.27494074|10.90456851|103.6318511|0.22090326|113.7529353|-0.034985357|-1.2944582059999998|-20.652731600000003|69.63488061|1822.914738|6.239898178|11.42979655|0.831728055|5348.394288|-343.2487827|29.9246699|0.035654206|363.2306414|18.35993987|0.0|1.0|1.0|1.0|1.0|1.0|2.77|4.44|76.48|2.02|1.0|0.0|92.87|25.0|6.0|-6.31|0.0|3.11|18.0|0.0146|0.0|2.49e-06|-0.09992|5.1755|2.58|-1542.296276|-1542.276332|537.47|895.83|378.26|0.2761|0.4646|0.69028|0.2316|-0.13588|3.4629|-0.2358|0.0199445|0.08|7.0969|7.0969
15_a4|0.0|0|0|0|0.0|0.0|1|1|1.956386054|-0.159419214|1|0.044357639|0.0432718859999999|-0.077474847|0.009823083|10.94611612|1|1|0.00918585|0.097046535|-0.226703465|0.5118792910000001|0.772721853|0.036363636|0.8347553529999999|0.509447294|0|0.867716376|-0.062151785|-0.073738544|0.2517542889999999|0.010893057|-35.36161572|5.223809291|12.70877085|0.132283624|63.43714456|-0.030724393|-1.106078158|-14.29317436|40.03406565|1495.715718|5.459799482|9.709704127|0.7783994009999999|4134.603400999999|-254.3670787|17.45960235|0.009743323|324.5687005|4.672449937|1.0|0.0|0.0|1.0|0.0|0.0|3.28|4.4|30.71|3.05|0.0|0.0|85.06|22.0|3.0|-5.6|1.0|3.61|0.0443|0.0151|0.0|0.000235|-0.03539|4.5048|3.8|-958.270023|-958.251931|512.65|848.47|294.16|0.1996|0.4778699999999999|0.56413|0.0969999999999999|-0.17373|2.1603|-0.2091199999999999|0.018092091|175.0|6757.0|6757.0
8b_a12|0.0|0|0|0|0.0|0.0|0|1|0.0|0.190292199|2|0.03977208|0.028584223|-0.618894925|-0.010117477|10.95438057|0|0|-0.007926474|0.047425677|-0.659952678|0.89481633|0.7407532059999999|-0.183648492|0.792160599|0.856390139|0|0.740926309|-0.1053827859999999|-0.116554734|0.4384536329999999|0.011257065|-67.44287685|6.513753986|319.0086845|0.259073691|149.9096134|-0.045608374|-2.097985204|-35.28434152|72.85978933|1437.536303|6.373278096|12.27845608|0.926552694|5217.318476|-702.4489440000001|29.68794201|0.009361504|510.3677388|5.416912474|0.0|1.0|1.0|1.0|1.0|2.0|4.11|1.9|80.37|2.23|1.0|0.0|110.58|27.0|4.0|-6.51|0.0|2.51|28.0|0.0346|0.0|1.26e-05|-0.0589|4.2263|5.11|-1159.405202|-1159.365835|611.93|1020.47|331.1|0.3179|0.53425|0.57773|127.0|-0.15294|4.2554|-0.21184|0.03936706|263.0|6.58|6.58
15_a31|0.0|1|0|0|3.155574452|0.0|0|1|0.0|0.1893807519999999|0|0.038809524|-0.0302581979999999|-0.775463115|-0.011797858|10.31169996|2|2|-0.007631228|-0.052339921|-0.6215974160000001|0.8314086070000001|0.8022000659999999|-0.116356616|0.8582665429999999|0.782925607|0|0.567108776|-0.116196194|-0.131697567|0.287991212|0.038524836|-70.00513464|20.47825449|141.1489667|0.4328912239999999|230.1075793|-0.041588706|-1.58037081|-32.83191294|88.05886218|1675.977147|6.148947296|11.51842782|0.873235738|5087.628096|-446.5429972|34.45943505|0.03396368|363.593507|18.05372755|0.0|1.0|1.0|1.0|1.0|2.0|3.31|3.0|117.37|0.41|0.0|0.0|90.47|24.0|5.0|-6.84|0.0|2.27|18.0|0.0931|0.0|0.000749|-0.04192|4569.0|3.9|-1460.900291|-1460.861851|556.68|925.93|271.36|348.0|0.5241899999999999|0.5241899999999999|348.0|-0.15202|5.5793|-0.19394|0.03843988|1.1|5.9586|5.9586
19c_a38|0.0|1|0|0|3.332128134|0.0|0|2|0.0|-0.085545751|2|0.04508642|0.02192428|-0.449745181|-0.004442319|10.95429182|1|1|-0.002443797|0.04814981|-0.434836855|0.7163622890000001|0.846765471|-0.071918235|0.908721232|0.6885713729999999|0|0.7591916240000001|-0.0918007669999999|-0.108301657|0.396635872|0.024315945|-68.18641054|15.30924906|139.1570837|0.240808376|151.612258|-0.038224114|-1.949429829|-36.38913762|82.74311399|2660.812979|6.97753104|13.36189552|0.914989047|6618.350708|-772.7394084|33.48483537|0.023120664|640.025745|14.55670345|1.0|0.0|1.0|1.0|1.0|3.0|4.84|2.42|105.02|1.76|1.0|0.0|130.41|32.0|5.0|-7.13|0.0|2.57|19.0|0.0322|0.0|5.14e-05|-0.05691|5.8832|3.23|-1424.42734|-1424.3899310000002|652.09|1138.6|323.53|0.2961|0.2597|0.6279899999999999|0.1417|-0.15612|2495.0|-0.21303|0.03740877|9.0|8.0348|8.0348
13b_a5|0.0|1|0|0|2.948625157|0.0|0|1|0.0|-0.142746146|2|0.02468599|-0.006314305|-0.251535058|0.0064510459999999|10.94530329|1|1|0.0066003869999999|-0.010368468|-0.357011244|0.6700114770000001|0.765309977|-0.0330907489999999|0.8184221559999999|0.653356347|0|0.831557236|-0.0694958329999999|-0.074710354|0.468748106|0.0138892369999999|-48.3067033|8.980592802|14.41650822|0.168442764|108.9128108|-0.02636836|-1.344786367|-29.05440446|62.24204745|1177.571784|8.427551282000001|15.48959317|0.837970799|5678.380299|-562.2202871000001|26.06641209|0.021552174|638.8437454|13.93534415|0.0|1.0|1.0|1.0|1.0|1.0|2.97|4.06|74.77|1.96|1.0|0.0|119.8|30.0|4.0|-6.58|1.0|3.26|0.0225|0.0148|0.0|1.72e-06|-0.05177|4.6733|4.66|-1276.066049|-1276.030896|672.43|1138.73|296.66|0.5528|0.32779|0.57482|0.3064|-0.17274|3.5881|-0.22451|0.035153|0.11|6.9586|6.9586
3f_a32|0.0|1|1|1|3.553167045|0.0|0|0|0.0|0.0067550119999999|0|0.042380952|-0.062954205|-0.275173181|0.001276735|10.31100273|3|3|0.002565215|-0.112493266|-0.5487283829999999|0.833981748|0.820782305|-0.1743238839999999|0.871865543|0.786074011|1|0.874026684|-0.073433055|-0.097374443|0.3217719189999999|0.011897886|-54.8993954|6.707989266|47.97543149|0.125973316|71.02334697|-0.030139709|-1.265867765|-23.34192893|61.47296003|2130.756016|6.153728636|10.89495051|0.770463268|4993.667711|-402.3773138|21.53155987|0.011659458|475.3634141|6.573564628|1.0|1.0|1.0|1.0|1.0|1.0|3.9|5.63|110.94|2.18|2.0|0.0|102.66|24.0|3.0|-5.03|0.0|4.63|4.53e-05|0.0014|0.0|1.73e-05|-0.05315|3.5569|3.92|-1712.0610190000002|-1712.034952|604.9|1006.92|348.58|293.0|0.70255|0.70255|293.0|-0.1474599999999999|3.4678|-0.2006099999999999|0.02606687|9.0|8.0458|8.0458
24_a20|0.0|0|0|0|0.0|0.0|1|0|1.959359883|-0.217098257|2|0.03625|0.087887688|-0.083539572|0.009265667|10.93106245|1|1|0.008780074|0.1468474119999999|-0.188335708|0.616352201|0.74131936|-0.07179846|0.802353442|0.607038752|1|0.952027295|-0.061437722|-0.067869875|0.531656762|0.012814211|-42.82548904|8.085691548|12.83518119|0.047972705|30.27049276|-0.02714795|-1.357397496|-24.46164548|51.30386873|1961.887639|6.852820269|12.63879297|0.844319927|6109.1040920000005|-540.4525990000001|22.21722343|0.013436544|664.4562602999999|8.478379683|1.0|1.0|1.0|1.0|1.0|0.0|3.4|4.78|80.28|1.86|2.0|0.0|119.42|31.0|5.0|-6.26|0.0|3.63|0.00519|0.00469|0.0|1.94e-07|-0.06748|5.3396|3.74|-1291.896802|-1291.867578|685.66|1169.35|345.59|0.2495|0.46668|0.44916|0.0108|-0.15687|3.6107|-0.22435|0.02922392|318.0|6.4976|6.4976
8a_a12|0.0|0|0|0|0.0|0.0|0|1|0.0|0.082323047|3|0.0420317459999999|-0.205012437|-0.362413703|-0.001510006|10.95472846|0|0|0.000249868|-0.3422915179999999|-0.5385001079999999|0.913877696|0.763500863|-0.146966854|0.8157289759999999|0.862306783|0|0.892656426|-0.05926895|-0.093050281|0.221703535|0.010336879|-48.195997|5.354053791|46.32568673|0.107343574|55.59930083|-0.033836466|-1.4888045019999998|-15.90061008|55.45388635|2093.2274030000003|5.113243051|9.607296424|0.878904705|4806.044707999999|-399.41487|22.14447395|0.014012546|464.1781753|7.257889351|1.0|1.0|1.0|0.0|1.0|1.0|4.06|2.5|50.17|2.89|0.0|0.0|105.24|25.0|4.0|-6.04|1.0|3.1|0.0408|0.0203|0.0|4.2e-06|-0.06246|3.9091|3.41|-1046.0428949999998|-1046.0210880000002|556.3|952.71|317.17|0.2486|0.6309100000000001|0.6309100000000001|0.2486|-0.15696|3.6588|-0.2194199999999999|0.02180654|199.0|6.7011|6.7011
7b_a10|0.0|0|0|0|0.0|0.0|0|2|0.0|-0.170920618|2|0.037804233|-0.060829392|-0.07459988|0.011041815|10.93274506|0|0|0.010068964|-0.0982988509999999|-0.1874708719999999|0.624866343|0.764865564|0.065705128|0.8200487120000001|0.586354126|1|0.92441666|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|0.009734392|-37.45675757|5.061217187|13.37827368|0.07558334|39.29815915|-0.027444463|-1.152667458|-15.96741933|43.9185573|2150.375871|4.854451707|8.771658176|0.8069307729999999|5212.568172|-311.5991709|18.26940272|0.012428175|459.0250226|6.46179973|1.0|0.0|1.0|1.0|0.0|0.0|3.9|3.03|41.38|3.04|1.0|1.0|105.44|25.0|3.0|-5.09|1.0|3.02|0.00183|0.00182|0.0|3.54e-05|-0.05377|6.0231|3.44|-1450.09312|-1450.06366|562.31|951.55|340.37|0.1488|0.4195399999999999|0.66228|0.0899|-0.1584799999999999|4.2068|-0.21225|0.02946054|19.8|4.7033|4.7033
EW7203_a60|0.0|0|0|0|0.0|0.0|0|2|0.0|0.025672274|2|0.041767677|-0.092774356|-0.377182982|0.003099827|10.31162855|1|1|0.0036417359999999|-0.1696249719999999|-0.458129101|0.80330079|0.822401103|-0.089945913|0.8839272779999999|0.760234689|0|0.8860751579999999|-0.076068195|-0.096226348|0.345488097|0.020156795|-62.23028092|13.03554647|80.48638339|0.113924842|73.67602619|-0.036566012|-1.828300603|-31.81402579|73.82739839|1660.077477|8.310125852|16.53092404|0.989250745|6403.777228|-764.6507562999999|30.83771958|0.01793256|666.0036144999999|11.59711747|1.0|0.0|1.0|1.0|1.0|2.0|4.75|2.6|117.47|2.17|2.0|0.0|133.97|31.0|4.0|-6.35|0.0|3.09|0.000768|0.0065|0.0|8.51e-05|-0.06188|5.0166|3.64|-1668.025575|-1667.993536|678.83|1166.44|352.3|0.2385|0.40883|0.69857|0.0448|-0.1446599999999999|1.7676|-0.20654|0.03203878|9.0|8.0334|8.0334
20_a31|0.0|1|1|1|3.3852303|0.0|0|0|0.0|0.0469387759999999|0|0.03995614|-0.013040402|-0.476400874|-0.003484915|10.31100269|3|3|-0.001662219|-0.023477148|-0.594513619|0.788133615|0.8602874540000001|-0.131662689|0.912372776|0.7507116140000001|1|0.7954270659999999|-0.085849869|-0.110195543|0.246878555|0.019334605|-69.0542431|12.1160662|64.42171513|0.2045729339999999|128.1960117|-0.033537774|-1.542737604|-33.71260536|81.35171021|1758.762093|8.289864307|15.48343758|0.86775525|5678.167489|-605.8215871|29.5712685|0.019624081|557.1050635|12.29746712|1.0|1.0|1.0|1.0|1.0|2.0|3.46|4.38|140.04|1.1|1.0|0.0|110.47|27.0|4.0|-6.39|0.0|3.6|0.000493|0.0146|0.0|8.86e-06|-0.06065|3.5381|4.78|-1880.768349|-1880.734655|666.67|1113.19|350.43|0.2011|0.7036600000000001|0.7036600000000001|0.2011|-0.1483|3.7403|-0.20895|0.0336943|8.0|8.0862|8.0862
