molecula|SddssS|n9FaHRing|SaaNH|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC7i|AATSC1i|MATS1c|BIC2|MATS8s|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RPSA|WPSA3|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
6e_a31|0.0|0|3.402951625|0.61015618|0.0|0.06650322|5.733341277|0|0.037803618|0.132664341|-0.784597028|-0.011483229|-0.008757878|-0.0462850729999999|2|0.225356759|-0.004825446|-0.579941248|0.78240875|-0.071378445|0|0.623340994|-0.122985602|-0.130898441|0.177030306|0.032627586|-74.99224589|19.89514173|0.376659006|12.13134981|0.7604979040000001|-2.0943750530000003|93.68572477|0.4782688439999999|2776.836977|380.0911673|-1277.075416|-17.30478148|0.239502096|14.40145519|146.03985980000002|-778.7151665|0.022744048|-317.6847132|1679.262243|536.6368656000001|13.86851128|1.0|1.0|1.0|1.0|2.0|3.55|2.62|0.1|-7.33|4.0|1.36|1.0|0.0|0.0|1.0|-5.63|5.0|-6.5|0.0|1.0|3.27|0.000947|2.18e-05|0.0|4.67e-08|1.89e-05|-0.05426|4.31|3.3083|-1652.669408|-1652.63264|634.34|374.76|374.76|0.70391|0.70391|0.5103|-0.13418|5.8193|-0.18844|0.03676794|-1652.503557|8.3583|0.37|6.4318|6.4318
3j_a32|0.0|1|3.564417045|0.609420782|0.0|0.0053427669999999|6.3044488020000005|0|0.037373737|-0.029763115|-0.269814716|-0.000202965|-0.086191775|-0.052622352|3|-0.055211759|-0.097980957|-0.528541012|0.824282683|-0.020129489|1|0.865101945|-0.070289671|-0.095013178|0.27811778|0.013773753|-37.33051857|7.315176208|0.134898055|3.885056172|0.7487739999999999|-1.140158136|58.58770587|0.4482615029999999|2282.569698|459.4516326|-605.5327007000001|-8.691773249|0.251226|10.69497519|133.42496409999998|-321.5956102|0.015301673|-264.245436|808.6988876|398.2788055|8.126647477|1.0|1.0|1.0|1.0|1.0|3.27|3.0|0.24|-6.69|4.93|1.94|1.0|0.0|0.0|1.0|-5.92|3.0|-5.6|0.0|1.0|4.09|0.0004089999999999|1.58e-05|0.0|2.03e-07|6.86e-05|-0.05361|3.02|3.4982|-1671.507439|-1671.479105|564.55|354.42|354.42|0.7028|0.7028|0.3005|-0.14498|3.6238|-0.19859|0.02833407|-1671.402462|5.9266|8.0|8.0969|8.0969
12q_a30|0.0|0|0.0|0.60498366|0.0|0.144208934|5.351858133|2|0.0438779959999999|-0.016509571|-0.873376576|-0.00695299|0.004165554|-0.021542639|1|-0.0483777279999999|-0.226973911|-0.636798458|0.816138015|0.01661722|0|0.845745827|-0.087348134|-0.115589613|0.596557166|0.014790072|-59.52322773|10.07866809|0.154254173|6.868090132000001|0.820640722|-2.427381881|90.06607753|0.473741611|3305.289025|576.3319634|-1654.134991|-21.2680622|0.179359278|13.96052394|122.2240555|-1127.2072970000002|0.016579022|-437.0000797|2015.662819|696.6414817000001|11.29774462|1.0|0.0|1.0|0.0|1.0|4.73|0.0|0.17|-7.18|4.78|2.82|2.0|0.0|0.0|1.0|-6.7|8.0|-5.66|0.0|0.0|3.42|9.63e-05|1.2e-06|0.0|6.61e-08|3.19e-05|-0.05105|5.52|3.4834|-1988.033527|-1987.999444|713.16|355.93|245.16|0.34138|0.68516|0.1515|-0.14792|5.5755|-0.19897|0.03408298|-1987.847256|6.821000000000001|36.0|7.4449|7.4449
12i _a30|0.0|0|0.0|0.604984133|0.0|0.04580336|5.351858133|2|0.043848238|-0.0982344169999999|-0.366470081|0.00372838|0.0109710489999999|-0.072247675|1|-0.172434349|-0.090173435|-0.469854551|0.831176513|-0.029080032|0|0.8434291340000001|-0.076575246|-0.096489393|0.356921662|0.015808432|-50.00086637|10.32233418|0.156570866|6.740110893|0.806299097|-1.833298476|72.59006433|0.479900127|2860.704198|550.7287204|-1197.077601|-15.95200773|0.193700903|15.56818082|126.4796844|-781.648379|0.014680721|-400.0044646|1484.657003|652.8825454|9.585980094|1.0|0.0|1.0|0.0|1.0|4.62|0.0|0.14|-7.22|3.27|3.31|2.0|0.0|0.0|1.0|-5.93|4.0|-5.75|0.0|1.0|3.11|0.0005139999999999|3.61e-06|0.0|6.03e-08|2.61e-05|-0.05465|4.45|3.5242|-2035.373964|-2035.339603|691.59|351.81|246.2|0.43157|0.68497|0.1577|-0.14945|2.5397|-0.2041|0.03436093|-2035.203042|3.0033|16.0|7.8013|7.8013
8a_a32|0.0|1|3.217128449|0.609420757|0.0|-0.0755556459999999|5.733341277|0|0.04008547|-0.0281981579999999|-0.497414715|-0.003484915|-0.020716518|-0.128684642|3|-0.050766252|-0.1534110109999999|-0.591393096|0.845443342|-0.184419911|1|0.814553726|-0.083474428|-0.109412858|0.221908108|0.018321589|-52.34893512|11.48993376|0.185446274|7.205629442999999|0.7490845290000001|-1.641192863|79.73671389|0.480024324|2574.085885|510.8273411|-1029.23375|-14.03170956|0.250915471|14.26997798|157.3554684|-645.4586397|0.017733503|-312.4144752|1373.988797|557.1050635|11.12113054|1.0|1.0|1.0|1.0|2.0|3.48|3.67|0.26|-7.65|4.65|1.37|2.0|0.0|1.0|1.0|-6.82|4.0|-5.76|0.0|1.0|4.07|6.03e-05|1.02e-05|0.0|2.23e-08|8.86e-06|-0.06166|4.98|3562.0|-1880.767206|-1880.732222|667.29|348.07|348.07|0.70316|0.70316|0.4315|-0.1445|4.8933|-0.2061599999999999|0.03498398|-1880.595748|7.6703|45.0|7.3468|7.3468
4_a4|0.0|0|0.0|1.343865392|2.156628874|-0.183963421|5.4161004020000005|2|0.036775068|-0.0214610589999999|-0.058013858|0.011760626|-0.110597574|-0.037623601|1|-0.035166634|-0.078747188|-0.157959343|0.77276149|-0.168712277|1|0.933276024|-0.049768752|-0.06873731|0.456474074|0.008570112|-25.64211031|4.4155367960000005|0.0667239759999999|2.274995377|0.793717973|-1.099796957|40.86951119|0.398500394|2221.6122010000004|480.8472306|-566.6429946000001|-6.78950447|0.2062820269999999|8.855289118|106.2816773|-291.9486922|0.010586293|-302.661743|713.9097433|462.1867149|5.454324025|1.0|1.0|1.0|1.0|0.0|3.15|3.09|0.19|-7.57|4.41|2.66|1.0|0.0|0.0|1.0|-4.12|3.0|-5.79|1.0|1.0|3.64|0.0248|2.69e-05|0.0|2.71e-08|8.85e-06|-0.04865|3.24|4.0261|-1029.960398|-1029.93716|566.84|307.95|230.37|0.55032|0.6010800000000001|67.0|-0.1696599999999999|2.6814|-0.21831|0.02323788|-1029.813844|3.1195|78.0|7.1079|7.1079
46_a18|0.0|0|0.0|1.251088279|0.0|-0.001181461|4.844187086|1|0.03531746|-0.046124025|-0.3872848129999999|0.002300582|-0.0669031009999999|-0.052591109|0|-0.069691797|-0.224171123|-0.448177615|0.729629263|-0.015124585|0|0.8265445990000001|-0.069742249|-0.076485888|0.30524999|0.008975181|-49.54738918|6.376289807000001|0.173455401|4.5299444310000005|0.782232748|-1.988633091|63.70285871|0.4548138479999999|3052.94234|587.2068577|-1412.796104|-14.76030741|0.217767252|16.47206875|154.7096476|-1003.700904|0.013181412|-401.0164861|1806.107079|1056.535856|9.36454702|0.0|1.0|1.0|1.0|2.0|4.27|0.0|0.3|-8.82|3.3|3.33|2.0|1.0|0.0|1.0|-5.68|3.0|-6.14|1.0|0.0|2.93|0.000999|3.35e-06|0.0|1.51e-09|7.27e-07|-0.04995|8.11|3225.0|-1532.992457|-1532.968527|765.33|384.45|384.45|0.69181|0.69181|0.4249|-0.13224|2656.0|-0.18219|0.0239301|-1532.562476|3.2533|186.0|6.7305|6.7305
12_a3|0.0|0|0.0|0.605020506|0.0|0.167987916|4.727387819|2|0.042795699|-0.120694579|-0.336455156|-0.006049098|-0.045382017|-0.069857022|1|-0.218774634|0.032450556|-0.604704476|0.718481325|-0.039834906|1|0.829399708|-0.092838926|-0.096133903|0.101891875|0.011076075|-44.07517037|5.258353635|0.170600292|2.496397166|0.830418645|-1.345874639|52.16354015|0.463780604|2056.502939|393.75653|-638.9523922000001|-8.921820355|0.169581355|10.50748861|80.50854774|-303.3418921|0.01374218|-313.7317211|769.4340634|330.4083896|6.524083564|1.0|1.0|1.0|1.0|1.0|3.2|2.17|0.0|-6.89|4.01|1.6|1.0|0.0|0.0|1.0|-5.68|3.0|-5.3|0.0|1.0|3.23|0.000629|1.44e-05|0.0|1.3e-07|3.9500000000000005e-05|-0.06361|2.94|3263.0|-1272.152002|-1272.125792|515.23|379.97|379.97|0.69784|0.69784|0.5056|-0.13153|2.3762|-0.19514|0.02620998|-1272.058487|3.1979|3548.0|5.45|5.45
15_a4|0.0|0|0.0|1.399867493|1.956386054|-0.159419214|5.4161004020000005|1|0.044357639|0.0432718859999999|-0.077474847|0.009823083|-0.1979518539999999|0.022446689|1|0.097046535|-0.038707204|-0.226703465|0.772721853|0.095534883|0|0.867716376|-0.062151785|-0.073738544|0.2517542889999999|0.010893057|-29.80513879|5.223809291|0.132283624|2.505098786|0.8438913020000001|-1.106078158|40.03406565|0.437696617|1973.978183|416.1168833|-530.4242358|-7.065752187|0.156108698|9.709704127|74.8625551|-254.3670787|0.009743323|-329.8289177|628.5456843999999|324.5687005|4.672449937|1.0|0.0|1.0|0.0|0.0|3.28|3.01|0.11|-6.09|4.4|3.05|0.0|0.0|0.0|1.0|-3.82|3.0|-5.6|1.0|1.0|3.61|0.0443|5.19e-05|0.0|8.070000000000001e-07|0.000235|-0.03539|3.8|4.2148|-958.270023|-958.251931|512.65|294.16|275.22|0.4778699999999999|0.56413|0.0969999999999999|-0.17373|2.1603|-0.2091199999999999|0.018092091|-958.195344|3.0091|175.0|6757.0|6757.0
14ab_a23|0.0|1|0.0|1.197962873|3.4171257980000003|0.065530542|5.351858133|2|0.04314059|0.021287386|-0.287365522|0.013012022|0.010803172|-0.03821899|2|0.038241896|-0.13397874|-0.449699921|0.75434493|-0.085303124|1|0.92422233|-0.051974369|-0.076243539|0.20155691|0.017974612|-35.59605095|12.31039874|0.07577767|8.431109267|0.797837067|-1.677357849|61.60741239|0.4695727329999999|2941.47118|632.9786397|-1148.783854|-14.84482393|0.202162933|14.76864227|138.4567483|-786.7756682999999|0.013710439|-407.9635285|1439.872753|733.3886349999999|9.389964491|0.0|0.0|1.0|1.0|1.0|3.63|3.82|0.12|-8.16|4.63|3.45|2.0|1.0|0.0|1.0|-6.23|4.0|-5.92|0.0|0.0|4.12|0.000259|2.81e-06|0.0|6.9799999999999995e-09|3.07e-06|-0.07146|4.1|3.6587|-1708.563399|-1708.543268|719.66|338.88|338.88|0.66532|0.66532|0.3893|-0.14778|5.9624|-0.21924|0.02013145|-1708.3414239999995|8.4721|4.0|8.4012|8.4012
1j_a5|0.0|0|2.9426852410000004|1.427567371|0.0|-0.2031633169999999|4.59511985|2|0.025987654|-0.115553003|-0.175183967|0.00683534|-0.07622096|-0.032333695|1|-0.190920568|-0.0178558139999999|-0.2470489089999999|0.7862755770000001|-0.084090414|0|0.847163872|-0.073803258|-0.074505844|0.35883584|0.019690225|-39.64241895|10.57633738|0.152836128|5.680936139|0.616489567|-1.117587665|54.3827755|0.469085779|2242.805131|455.0425806|-600.2970524|-7.86442482|0.383510433|13.80288876|205.997426|-322.4414176|0.026739895|-125.1415813|973.7343247|422.96706330000006|14.36297201|1.0|1.0|1.0|1.0|1.0|2.76|2.66|0.05|-8.14|4.21|1.57|0.0|0.0|0.0|1.0|-4.03|4.0|-6.15|1.0|1.0|3.19|0.0304|6.29e-05|0.0|7.190000000000001e-09|2.36e-06|-0.03832|2.61|4.1205|-1065.849941|-1065.817476|572.47|300.89|279.68|0.66182|0.6449|0.1644|-0.16813|2.2503|-0.20645|0.03246499|-1065.723417|3.0364|24.0|7.6198|7.6198
14b_a23|0.0|1|0.0|1.197963628|3.2475997860000003|0.065240838|5.351858133|2|0.043538647|0.0519489729999999|-0.318684138|0.007671236|-0.0644978|-0.047410593|2|0.121308009|-0.17267308|-0.4557487779999999|0.793551289|-0.00399443|1|0.8462596590000001|-0.063267638|-0.082441268|0.228282196|0.020454632|-41.01458464|13.26014776|0.153740341|8.596171261|0.774359705|-1.64882535|64.97993029|0.450973737|2943.803333|548.6057241000001|-1068.885909|-14.74314679|0.225640295|14.26820636|146.2760938|-692.9278992000001|0.01779446|-355.71896410000005|1380.34805|599.5697147999999|11.53563485|0.0|0.0|1.0|1.0|1.0|3.42|3.44|0.05|-7.67|4.58|3.4|2.0|1.0|0.0|1.0|-5.58|5.0|-6.31|0.0|0.0|3.78|0.00114|7.73e-06|0.0|2.14e-08|9.18e-06|-0.07803|3.72|3706.0|-1729.161608|-1729.139722|673.05|334.55|334.55|0.58097|0.58097|0.3603|-0.15064|6.8752|-0.2286699999999999|0.02188578|-1728.9893510000002|9.7544|4.0|8.3536|8.3536
12u_a36|0.0|0|3.508898495|1.270259304|0.0|-0.054501792|5.351858133|2|0.042560386|0.033763276|-0.407105926|0.0042553209999999|-0.063855309|-0.010669561|1|0.055588998|-0.163978382|-0.438988314|0.8101678720000001|0.080270195|0|0.842227829|-0.07260571|-0.0969881059999999|0.3765068079999999|0.017639065|-50.53295452|12.27663887|0.157772171|8.544435884|0.77938748|-2.036750221|78.06218646|0.486156325|2831.106839|586.1833819|-1417.5607730000002|-16.72220679|0.22061252|14.90088936|153.5444314|-986.6102007|0.015171583|-388.9026034|1818.813889|799.5563855|10.55929252|1.0|0.0|1.0|1.0|2.0|5.05|0.0|0.24|-7.38|3.01|2.66|2.0|0.0|0.0|1.0|-4.95|4.0|-6.19|1.0|1.0|2.66|0.0047799999999999|1.39e-05|0.0|4.2e-08|1.7800000000000002e-05|-53.0|4.21|3675.0|-1350.8981130000002|-1350.865506|739.12|337.37|319.16|0.69258|0.70272|0.0176|-0.15109|5.8702|-0.20409|0.03260752|-1350.638138|7.8877|16.0|7.7959|7.7959
12au_a36|-3.3109381210000004|0|3.422314661|0.2992539489999999|0.0|0.074839187|5.351858133|2|0.044036281|0.075815782|-0.613616984|-0.006862238|-0.023640632|-0.03802163|1|0.1320241419999999|-0.261631709|-0.515924985|0.825565083|-0.021932444|0|0.698996981|-0.090166553|-0.110305773|0.284342092|0.021569487|-64.86748076|15.51748637|0.301003019|11.16356587|0.7160586109999999|-2.206115469|95.91776213|0.492871181|3484.987058|502.8713191000001|-1587.1201529999998|-19.68626738|0.283941389|17.67586495|204.2726719|-1141.803508|0.023021031|-310.873098|2216.466823|805.2286932|16.56175445|0.0|0.0|1.0|0.0|3.0|5.0|0.0|0.17|-6.87|2.15|0.84|1.0|0.0|0.0|1.0|-3.85|6.0|-8.03|0.0|0.0|1.18|0.0668|0.0001889999999999|0.0|1.36e-07|6.45e-05|-0.0570899999999999|6.24|3.7105|-1876.207937|-1876.156196|752.27|334.15|241.65|0.58518|0.70395|0.0158|-0.15162|6.1367|-0.2087099999999999|0.05174058|-1875.960827|8.0814|47.0|7.3279|7.3279
3c_a32|0.0|1|3.452148526|0.6094207970000001|0.0|0.025890116|5.733341277|0|0.043817204|-0.0522536959999999|-0.270034997|-0.00017094|-0.113334836|-0.01180891|3|-0.097512832|-0.145525719|-0.5427297289999999|0.839409251|-0.003205869|1|0.888766719|-0.0679200029999999|-0.0943910459999999|0.216289509|0.015118975|-34.91603827|7.772301225|0.1112332809999999|3.995552912|0.693952122|-1.038301506|57.94025396|0.423167668|2152.627425|456.8935699|-533.7658031000001|-7.622115192000001|0.306047878|9.717148607|157.331845|-274.3961469|0.018316536|-199.4122311|769.1680542|370.5811396|9.416090047|1.0|1.0|1.0|1.0|1.0|3.22|2.95|0.19|-6.89|4.68|1.7|1.0|0.0|0.0|1.0|-6.18|3.0|-5.35|0.0|1.0|4.02|0.000217|1.22e-05|0.0|1.28e-07|4.18e-05|-0.05487|3.02|3.5169|-1633.443791|-1633.419633|544.22|352.54|352.54|0.7034600000000001|0.7034600000000001|0.5017|-0.14219|3123.0|-0.1970599999999999|0.02415856|-1633.348356|5.0659|9.0|8.0458|8.0458
12c_a31|0.0|0|3.387641566|0.6101358029999999|0.0|0.046986783|5.733341277|0|0.040982906|-0.030192572|-0.690412101|-0.003618466|-0.094991098|-0.056866055|2|-0.048694677|-0.223856622|-0.54466023|0.842823186|0.066071056|0|0.665463503|-0.104643824|-0.129736755|0.343619017|0.030543026|-66.41224264|19.38414321|0.334536497|12.30215386|0.6817087|-1.816314565|97.28775086|0.448512808|2592.4503010000003|422.3366652|-1152.7247289999998|-14.63154376|0.3182913|14.67172662|202.0036947|-731.5771879|0.023556702|-230.6429907|1690.934456|583.9691392000001|14.95027019|1.0|1.0|1.0|1.0|2.0|3.69|3.1|0.35|-7.24|3.7|1.08|2.0|0.0|0.0|1.0|-5.23|5.0|-6.53|0.0|1.0|3.32|0.00233|6.94e-05|0.0|5.79e-08|2.31e-05|-0.0338399999999999|4.6|3.8328|-1618.1530810000002|-1618.112841|679.71|323.48|323.48|0.7007399999999999|0.7007399999999999|0.2625|-0.15904|1.6786|-0.19288|0.04023903|-1617.951882|2.2908|0.38|6.4202|6.4202
32_a47|0.0|1|0.0|1.216307925|1.998170616|-0.1746026239999999|4.727387819|3|0.035568182|-0.013510009|-0.2037028839999999|0.001861676|-0.026022099|-0.044598914|1|-0.0274939029999999|-0.157688306|-0.2749014|0.810444864|-0.0094137619999999|1|0.851627782|-0.05770007|-0.0726950079999999|0.266433793|0.019295804|-41.57905445|13.90468487|0.148372218|10.01980854|0.64116122|-1.381205148|68.76811937|0.44289006|2808.210157|613.6886524|-995.3056298|-13.53252578|0.35883878|15.53902041|258.5816152|-717.2238666000001|0.022735861|-203.4434306|1552.348456|682.9868225|16.38361254|1.0|1.0|1.0|1.0|2.0|3.35|3.67|0.26|-8.82|5.07|3.11|2.0|0.0|0.0|1.0|-4.81|5.0|-6.34|0.0|1.0|3.94|0.00674|8.89e-06|0.0|1.5e-09|6.55e-07|-0.05682|2.97|3.6829|-1778.127634|-1778.0970140000002|692.49|336.65|252.79|0.48011|0.68986|0.2839|-0.1509599999999999|4.8234|-0.20778|0.03062031|-1777.90286|6.3139|0.1|7.0|7.0
12j_a36|0.0|0|3.502198129|0.6293514410000001|0.0|-0.084183025|5.351858133|2|0.039061728|0.091496219|-0.41101009|0.00285431|0.039869055|-0.051080247|1|0.161289379|-0.133106642|-0.436310965|0.820041835|-0.1241793309999999|0|0.852586292|-0.069970795|-0.105480639|0.362692602|0.018160631|-46.2113679|11.99396966|0.147413708|7.921272637|0.7758129420000001|-2.004132137|80.59149538|0.457280037|2881.20453|563.0803357000001|-1323.6049039999998|-16.18812775|0.224187058|13.78874575|148.06163930000002|-874.1588982999999|0.016546717|-364.314663|1706.0876829999995|725.9470896|10.92807939|1.0|0.0|1.0|1.0|2.0|4.86|0.0|0.17|-7.05|2.61|2.51|1.0|0.0|0.0|1.0|-4.85|4.0|-6.64|0.0|0.0|2.33|0.0061|3.09e-05|0.0|8.95e-08|3.83e-05|-0.05098|3.37|3.7807|-1670.448063|-1670.420129|694.28|327.94|238.1|0.37116|0.69967|98.0|-0.15495|6.4451|-0.20593|0.02793415|-1670.245584|8.5953|0.01|8.0|8.0
1d_a5|0.0|0|2.79978458|1.217311475|0.0|-0.133500214|4.59511985|2|0.030074074|-0.118028278|-0.2688711589999999|-0.0012491689999999|-0.2261588939999999|-0.010183824|1|-0.389011185|0.004923698|-0.38633065|0.7595197290000001|-0.058872605|0|0.8965037640000001|-0.088396743|-0.086213657|0.6271150670000001|0.007937625|-47.76176205|4.288788702|0.1034962359999999|2.317281143|0.770504115|-1.465632167|56.83734591|0.471074204|2481.822293|484.3911442|-791.897671|-10.69678217|0.229495885|11.5640749|123.9992274|-427.8712868|0.018980039|-292.3128788|1027.76566|403.396385|10.25512997|1.0|1.0|1.0|1.0|1.0|2.92|2.19|0.05|-8.88|6.37|2.73|2.0|0.0|0.0|1.0|-4.79|6.0|-5.73|0.0|1.0|4.15|0.00589|1.0800000000000002e-05|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|3.58|4.6112|-1288.340378|-1288.306458|567.04|268.88|254.46|0.41781|0.5764600000000001|0.0982|-0.18991|3.7798|-0.23519|0.03392008|-1288.253849|5.3765|9333.0|5.03|5.03
5a_a40|0.0|0|0.0|0.604913477|1.688148148|-0.116583806|6.167516491000001|0|0.0388888889999999|-0.108428634|-0.152120625|0.011345707|0.180125135|-0.02394636|2|-0.191663433|0.007301856|-0.363338726|0.756882266|-0.442215721|1|0.8531783270000001|-0.078132307|-0.090991462|0.04987082|0.020641204|-34.5789643|9.135164355|0.146821673|4.042943749|0.8224652720000001|-1.091897544|46.06507254|0.4889874279999999|1847.672595|377.5905776|-483.24038600000006|-7.128912782|0.177534728|10.7779923|78.57142892|-213.8673835|0.0130940839999999|-285.426492|587.5511127|244.8873477|5.795040371|1.0|0.0|0.0|1.0|0.0|3.04|2.49|0.21|-4.05|3.08|1.85|0.0|1.0|0.0|2.0|-4.13|3.0|-5.9|1.0|1.0|2.8|0.0202|0.000213|0.0|8.950000000000001e-05|0.0241|-0.0657799999999999|4.36|3.7921|-1177.598691|-1177.5835470000002|466.79|326.96|326.96|0.69499|0.69499|0.4461|-0.15066|5.7163|-0.21644|0.01514427|-1177.555706|7.6003|81.0|7.0915|7.0915
5g_a40|0.0|0|0.0|0.604913142|1.534673091|0.0094595959999999|6.167516491000001|0|0.044946237|-0.0602779129999999|-0.5611751220000001|-0.012794054|0.122088541|-0.091116241|2|-0.104356485|0.137067086|-0.4748772539999999|0.818555255|0.006643696|1|0.67772744|-0.153687065|-0.14338431|0.245639795|0.024937196|-72.93994279|11.83520323|0.32227256|5.616992201|0.745349319|-1.577227413|80.22859145|0.488538966|2054.810452|321.64971460000004|-748.5527627|-11.10198254|0.254650681|12.10939827|120.8573152|-355.2634413|0.025660198|-232.8857705|1004.297909|266.8102663|12.1783403|0.0|0.0|1.0|0.0|2.0|3.13|1.96|0.21|-2.89|2.5|0.74|0.0|1.0|0.0|3.0|-4.24|5.0|-6.6|0.0|1.0|2.01|0.0174|0.000426|0.0|0.0013|391.0|-0.0540299999999999|4.02|3.48|-1328.055803|-1328.015099|489.04|356.27|356.27|0.6563|0.6563|261.0|-0.14505|4.9132|-0.19908|0.04070345|-1327.982732|6.7957|123.0|6.9101|6.9101
14ae_a23|0.0|1|0.0|1.1979624290000002|3.338149829|-0.033049777|5.351858133|2|0.042903564|0.026913008|-0.4448081789999999|0.008996289|-0.0174992419999999|0.0289586779999999|2|0.047563299|-0.253318853|-0.363230717|0.7830067820000001|0.107765697|1|0.872362051|-0.065169397|-0.087074783|0.202342743|0.03467374|-46.69131269|24.84237243|0.127637949|17.79858399|0.53040766|-1.480271319|87.09501229|0.479058976|3212.850883|625.0131414|-1060.556252|-13.81539807|0.46959234|15.59484379|336.444465|-759.846894|0.034488074|-43.57178809|1999.511567|770.8206617000001|24.70935041|0.0|0.0|1.0|1.0|1.0|3.74|3.76|0.12|-7.6|4.03|2.42|2.0|1.0|0.0|1.0|-5.8|6.0|-6.68|0.0|0.0|3.44|0.000753|8.22e-06|0.0|2.49e-08|1.17e-05|-0.07122|2.99|3.6036|-1858.967022|-1858.952529|751.57|344.06|344.06|0.58144|0.58144|0.3205|-0.14537|7.0211|-0.21659|0.01449323|-1858.7404850000005|9.5944|2.0|8.6038|8.6038
6_a27|0.0|0|2.6137160880000003|1.404458667|1.7996617540000002|0.1718757239999999|4.727387819|2|0.042942943|-0.237047381|-0.330715016|0.00526746|0.075248207|0.081320966|1|-0.406859288|-0.179319226|-0.541168953|0.787663648|-0.1322552659999999|1|0.785047616|-0.0786267609999999|-0.090025109|0.344065059|0.020552125|-38.92545695|10.17466399|0.214952384|5.03713293|0.774820398|-1.35037664|52.66373343|0.47262982|2196.1151210000003|388.6505938|-668.5259238|-8.486272674|0.2251796019999999|9.500048379|111.4788253|-330.96463430000006|0.01635203|-272.1086175|862.8140479|373.9912084|8.095338503999999|0.0|0.0|0.0|0.0|1.0|3.0|2.49|0.11|-6.67|2.79|2.42|0.0|0.0|0.0|1.0|-3.62|4.0|-6.55|1.0|1.0|2.71|0.0768|0.000153|0.0|2.16e-07|6.86e-05|-0.04793|4.27|4.1391|-1043.831559|-1043.806618|526.9|299.55|223.61|0.3366099999999999|0.61083|163.0|-0.17007|2.7521|-218.0|0.02494141|-1043.728133|4.0597|1.0|9.0|9.0
8m_a46|0.0|0|0.0|1.160371261|2.126524943|-0.044830187|5.533389489|1|0.047345679|-0.134230003|-0.248590088|0.0063680119999999|-0.120972269|-0.064176245|1|-0.206020062|0.015631887|-0.380393836|0.7699708959999999|-0.084989948|0|0.876210355|-0.0911455|-0.085204935|0.280198209|0.007059399|-48.32436573|3.742817678|0.123789645|1.984401749|0.8854896870000001|-1.448483903|48.72163155|0.425802465|2045.330306|464.5573228999999|-767.9706141|-9.04821721|0.114510313|9.899611044|60.71213839999999|-407.1697745|0.006689855|-408.7649869|867.2835213999999|463.1469765|3.546889545|0.0|1.0|1.0|1.0|1.0|3.24|2.92|0.3|-6.46|4.21|2.62|1.0|0.0|0.0|1.0|-4.48|3.0|-5.61|1.0|1.0|3.53|0.0105|2.78e-05|0.0|3.5e-07|0.000112|-0.01818|4.12|4.2881|-1014.126693|-1014.091966|570.72|289.14|233.66|0.43001|0.6997800000000001|0.1441|-0.17897|2.0174|-0.19715|0.03472717|-1013.962913|3.1675|229.0|6.6402|6.6402
