molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|MATS1i|MATS1c|n6aHRing|FNSA3|FNSA5|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50
12bd_a36|0.0|1|0|3.497517322|0.0|0|2|2|0.0|-0.051990612|-0.006695407|5.351858133|-0.045630197|2|0.04625323|0.025649557|0.0|-0.030990165|10.94639828|-0.0288761339999999|1|1|-0.101854847|-0.436345273|1|-0.071083327|-0.099460046|-46.92083391|11.7156452|83.92365468|0.167521907|-0.035521445|-43.33557909|7.733288012999999|0.78244124|-1.989200921|-30.9716039|75.7932235|-23.44707102|58.63647911|0.475272043|549.5039111000001|-1313.035977|-15.47699253|15.34283166|5957.939097|143.6066496|29.96655829|-372.868829|1678.127264|10.14142465|1.0|0.0|2.0|0.0|0.21|17.0|-7.34|3.76|2.5|69.2|2.45|1.0|0.0|133.68|0.0|1.0|31.0|4.0|0.0|1.0|-4.6|3.41|0.0|0.0|4.55e-08|1.86e-05|3.8786|3544.0|-1311.591775|706.26|319.66|568.94|0.7044100000000001|-1311.291779|0.0058|5.7533|0.03110617|7.6908|7.7696
4_a18 (SD-208)|0.0|0|0|0.0|0.0|0|2|2|0.0|0.055002235|-0.012457606|0.0|-0.113324634|3|0.040864198|-0.020226647|0.0|-0.009648044|10.95382003|-0.056245435|0|0|-0.15379315|-0.564165402|1|-0.077885485|-0.099573708|-40.10670787|10.90456851|103.6318511|0.22090326|-0.034985357|-26.40375252|5.615248385|0.602029021|-1.2944582059999998|-20.652731600000003|69.63488061|-18.01551972|51.01127638|0.454067432|401.1916387|-666.5742296|-9.276994128|11.42979655|5348.394288|204.9329964|29.9246699|-105.0785813|1107.212786|18.35993987|0.0|1.0|1.0|2.54|0.0|22.0|-8.15|3.54|4.44|76.48|2.02|1.0|0.0|92.87|0.0|1.0|25.0|6.0|0.0|1.0|-4.38|3.02|0.0|0.0|7.06e-09|2.49e-06|5.1755|3.2777|-1542.296276|537.47|239.56|396.17|0.69028|-1542.15786|0.2316|3.4629|0.0199445|5.2085|7.0969
12p_a30|0.0|0|0|0.0|0.0|0|2|2|0.0|0.038440292|-0.0063403159999999|5.351858133|-0.031328052|2|0.040899471|-0.062956958|0.0|0.000321545|10.31162861|-0.128484994|1|1|-0.053644471|-0.456474815|1|-0.074356395|-0.094870978|-47.54197452|9.659715461|75.21136863|0.156618406|-0.0364888379999999|-38.78387161|6.176226649|0.8199554720000001|-1.897419563|-30.39737673|68.98315679|-23.33022469|57.20168999|0.469983155|539.2411292|-1213.171684|-14.91687369|13.94763694|6166.812731|115.116829|28.4530386|-409.146112|1479.558007|8.3245726|1.0|0.0|1.0|0.0|0.17|17.0|-7.01|4.35|2.93|81.65|3.04|2.0|0.0|132.24|0.0|1.0|30.0|4.0|0.0|1.0|-5.15|4.23|0.0|0.0|9.75e-08|4.02e-05|5.1922|3.4955|-1615.094336|685.08|238.79|526.91|0.68561|-1614.830085|0.1527|4.0456|0.03198743|4.6103|7.7721
12ah_a36|0.0|1|0|3.456839001|0.0|0|2|2|0.0|-0.050415481|-0.007648622|5.351858133|-0.043678703|2|0.043848238|0.078459408|0.0|-0.083956827|10.95983779|-0.050147748|1|1|-0.103922055|-0.444563583|1|-0.0758457179999999|-0.1059368909999999|-49.0084977|11.93961081|82.70705743|0.171594725|-0.038137281|-44.23111357|7.714903458999999|0.768906425|-1.906864035|-31.66734951|80.02464883|-24.6427998|60.9481085|0.468162246|535.2826672|-1232.13999|-15.92320089|15.54445187|6015.129321|149.3235124|32.04915319|-347.5133554|1602.457659|11.57242717|1.0|0.0|2.0|0.0|0.14|17.0|-7.18|3.35|2.54|69.2|2.51|1.0|0.0|128.76|0.0|1.0|30.0|4.0|0.0|1.0|-4.59|3.31|0.0|0.0|6.65e-08|2.77e-05|5.2259|3.7792|-1692.545871|682.21|237.25|532.36|0.6970000000000001|-1692.3109559999998|0.0485|5.4979|0.03300341|7.6265|7.9586
4R4k_a46|0.0|0|0|0.0|0.173180233|1|1|1|2.145043462|-0.050636784|-0.0049602|5.587248657999999|-0.088084767|1|0.0510113959999999|-0.104665424|0.0|-0.1149361969999999|10.94631314|-0.1032662209999999|1|1|0.008544799|-0.3860697829999999|1|-0.089699228|-0.085931818|-47.73036108|4.194771739|173.3171354|0.109374836|-0.030434186|-24.33134018|2.232103603|0.866681099|-1.4608409080000002|-25.39807111|49.58292992|-16.19450581|51.92513282|0.465590034|473.9155694|-777.3362788|-8.617349646000001|10.33328154|4711.736397|70.94107067|18.68565706|-390.2334878|896.9115391|3.857266463|1.0|1.0|1.0|3.12|0.33|17.0|-6.61|4.26|4.77|50.94|2.84|1.0|0.0|100.96|0.0|1.0|25.0|3.0|0.0|1.0|-4.83|4.05|0.0|0.0|2.48e-07|8.28e-05|5.2965|4.1392|-1053.439174|565.94|234.09|490.83|0.68404|-1053.202129|0.1008|1.8559|0.0257622|1.9753|7.0132
28_a20|0.0|0|0|0.0|0.0|1|0|0|1.837209467|-0.013841559|-0.006492092|4.727387819|-0.114439513|3|0.0396875|0.091462964|1.650185059|0.0313932529999999|10.94963925|-0.039965901|1|1|-0.016955137|-0.447096101|3|-0.086299346|-0.091179288|-57.59898971|9.799649234|318.7453661|0.218249263|-0.035068957|-40.6172876|6.540604536|0.773641727|-1.823585765|-38.44343857|71.98460956|-23.40616218|67.39863895|0.468838001|521.7658603|-1217.120433|-15.62203369|14.28413212|6348.941881000001|151.0788711|30.25452396|-365.2747728|1573.2352460000002|11.12858789|0.0|1.0|1.0|2.86|0.08|27.0|-8.8|3.93|4.01|99.58|1.73|1.0|0.0|122.8|0.0|1.0|32.0|5.0|0.0|1.0|-4.43|2.68|0.0|0.0|1.57e-09|6.590000000000001e-07|4.7905|3.5798|-1368.363151|704.42|258.81|531.85|0.4701899999999999|-1368.085242|0.0153|3.5284|0.03534166|4.7428|6.5935
8_a27|0.0|1|0|2.599100867|0.0|1|0|0|1.7626247169999998|0.188762686|-0.008444078|4.59511985|-0.077396262|2|0.039673203|-0.14212377|1.21499748|0.093450172|10.93783465|0.067074515|1|1|-0.106814855|-0.535352745|2|-0.078709803|-0.092265073|-37.50265703|10.41179748|122.0597403|0.223615972|-0.035880862|-20.94612822|4.960882344|0.751701834|-1.291711016|-17.86879446|53.20197882|-17.09606174|47.91445451|0.479730655|369.9216992|-615.4582227000001|-8.145716531|9.642697094|4522.989286999999|118.305988|22.74314225|-239.8554499|818.753121|9.240677197|0.0|0.0|1.0|2.28|0.06|21.0|-6.28|2.98|2.48|76.46|2.19|0.0|0.0|87.68|0.0|1.0|23.0|4.0|0.0|1.0|-3.52|2.0|0.0|0.0|5.2e-07|0.000158|4.1276|4.1276|-1004.515654|507.76|300.38|374.88|0.64893|-1004.385302|0.2336|3.0415|0.02665292|4.2899|8.2218
3p_a32|0.0|1|1|3.456037415|0.0|0|1|1|0.0|0.007752757|-0.008735261|6.008813185|-0.028895521|0|0.036666667|-0.050639647|2.1365141480000003|-0.111150118|10.31100269|-0.074544773|3|3|-0.146606489|-0.53666614|0|-0.070907174|-0.098773656|-41.73212799|12.5150622|40.28175307|0.180429124|-0.029183126|-34.21384146|7.365688817|0.6199678829999999|-1.28405753|-24.56127372|73.07639870000001|-17.1756096|54.24719019|0.416240891|482.3550967|-755.7268222|-10.10863498|10.69458635|5960.446219|223.6663527|27.70403125|-141.21321609999998|1218.977375|14.94356622|1.0|0.0|1.0|2.6|0.26|19.0|-6.79|6.06|3.71|131.25|1.1|1.0|0.0|112.37|0.0|1.0|27.0|4.0|0.0|1.0|-4.25|2.7|0.0|0.0|1.62e-07|6.4e-05|3.6436|3.6436|-1879.554272|626.32|340.28|471.04|0.7017100000000001|-1879.350471|0.3083|4.3094|0.02642856|5.4496|7585.0
14g_a23|0.0|0|1|0.0|-4.794439428|2|0|0|3.0793867980000003|0.180361525|-0.014609495|5.351858133|-0.301504331|2|0.0422736629999999|0.058422864|0.653317181|-0.031968899|10.3132174|-0.030586527|2|2|-0.0962526|-0.648987099|2|-0.072819606|-0.096288005|-51.82254036|13.05300369|95.64648102|0.092665527|-0.041536002|-48.76552945|9.289253982|0.780315815|-2.118336119|-36.87984398|83.15907597|-29.55936307|64.87554405|0.461846955|645.7104105000001|-1507.527516|-21.03611074|16.32997765|8005.353973|156.3396622|37.88128151|-398.9771038|1931.945357|14.63509796|0.0|0.0|1.0|3.79|0.09|26.0|-7.95|3.97|6.18|114.25|3.04|2.0|1.0|126.97|0.0|1.0|35.0|8.0|1.0|0.0|-6.0|4.76|0.0|0.0|1.12e-08|5.57e-06|3.7042|3.7042|-2042.1835260000005|730.13|334.71|583.38|0.56658|-2041.934312|0.3478|7.2913|0.0221162|10245.0|8.0
12d_a30|0.0|0|0|0.0|0.0|0|2|2|0.0|0.041181359|-0.006335328|5.351858133|-0.033312179|2|0.042804233|-0.092984185|0.0|0.036688757|10.31162861|-0.075816941|1|1|-0.053644471|-0.4562256979999999|1|-0.073829724|-0.094239701|-47.69710881|10.05700314|85.1932288|0.156990075|-0.036246039|-39.33285959|6.497247279|0.8143892140000001|-1.884794029|-30.81433963|69.55534551|-23.41646662|57.75411196|0.4572733479999999|544.6198897999999|-1217.656264|-15.12802292|13.92427286|6120.329513000001|119.91237920000002|28.75340957|-406.2173266|1495.177298|8.672532296|1.0|0.0|1.0|0.0|0.17|17.0|-7.01|4.35|2.93|81.65|3.04|2.0|0.0|132.24|0.0|1.0|30.0|4.0|0.0|1.0|-5.15|4.23|0.0|0.0|9.75e-08|4.02e-05|3.4821|3.4821|-1615.095823|695.57|356.06|545.94|0.68608|-1614.831682|149.0|4434.0|0.03187624|4.8843|7.9508
1c_a5|0.0|1|0|2.955525321|0.0|0|0|0|0.0|-0.268536978|-0.001983746|4.59511985|-0.006491037|2|0.0248765429999999|-0.080321049|0.0|-0.228971551|10.9433337|-0.058823529|1|1|0.034752304|-0.20172074|2|-0.068062282|-0.070346332|-34.82350689|4.27195187|160.5407184|0.11368581|-0.0281385329999999|-18.41507338|2.185709046|0.753027268|-1.12554131|-17.81716094|43.86175561|-14.3968489|39.09545876|0.476413155|453.4753671|-575.8739559999999|-7.366029352999999|11.580409800000002|4387.398857|126.3615674|19.11862892|-258.918642|764.7451566000001|7.869633359|1.0|1.0|1.0|2.09|0.05|23.0|-8.41|4.99|4.51|54.46|2.13|0.0|0.0|95.45|0.0|1.0|24.0|3.0|0.0|1.0|-4.45|3.43|0.0|0.0|3.87e-09|1.21e-06|4.8783|4.5088|-990.6223073|556.84|254.15|410.52|0.53838|-990.467026|0.1076|1.7105|0.029157178|2.6801|5.4
41_a47|0.0|0|1|0.0|0.0|1|0|0|1.840145925|-0.225923786|-0.004083905|4.727387819|-0.072088843|3|0.042537538|-0.080388467|1.601942802|0.024881402|10.98214139|0.075316535|1|1|-0.1430639269999999|-0.276217719|3|-0.061101947|-0.0899793719999999|-34.50740631|10.36256127|54.15850042|0.1768315369999999|-0.02929561|-28.69838714|5.852270304|0.653147815|-1.259711209|-19.48810377|63.84353454|-16.54473457|44.86996758|0.447046066|464.8854878|-711.4235867000001|-9.34366093|12.96444871|5042.636398|195.8852341|25.33076615|-172.98086630000003|1089.222944|13.02756406|1.0|1.0|1.0|3.18|0.16|21.0|-7.47|3.34|4.52|68.52|1.75|0.0|0.0|99.09|0.0|1.0|26.0|5.0|0.0|1.0|-3.9|2.49|0.0|0.0|3.36e-08|1.17e-05|4.0167|3.7144|-1162.492089|603.1|308.67|471.9|0.68638|-1162.288187|0.2504|4.9162|0.02982752|6.8546|8.0
12g_a30|0.0|0|0|0.0|0.0|0|2|2|0.0|0.096186205|-0.010447128|5.351858133|0.024086432|2|0.039951691|-0.037395048|0.0|0.007330206|10.31162838|-0.049719762|1|1|-0.084317059|-0.539112991|1|-0.086195758|-0.10344931|-58.41940906|18.59520651|133.2169768|0.216337219|-0.040568357|-47.51931027|12.60295167|0.7743107290000001|-2.068986201|-39.593913|83.29752441|-27.49531395|77.01461557|0.459011202|531.1295763|-1402.261011|-18.63502363|16.07139949|6688.137428|152.961516|35.50940589|-371.8296813|1810.9797|13.18447384|1.0|0.0|1.0|0.0|0.13|17.0|-6.42|3.4|2.48|114.67|2.06|2.0|1.0|133.52|0.0|1.0|32.0|6.0|0.0|0.0|-5.01|3.89|0.0|0.0|3.7600000000000003e-07|0.000165|5.0703|3.5592|-1743.214798|717.55|244.53|577.31|0.68366|-1742.965961|0.1613|3875.0|0.04012224|5.3027|8.0334
12e_a30|0.0|0|0|0.0|0.0|0|2|2|0.0|-0.0026669809999999|-0.0077937519999999|5.351858133|-0.029595542|2|0.041767677|-0.010682095|0.0|0.005418617|10.31162844|-0.055954785|1|1|-0.089279071|-0.417089226|1|-0.07914783|-0.098059338|-52.50202674|16.08914569|106.2790684|0.183296295|-0.035153347|-43.14823836|10.6725953|0.7071208529999999|-1.863127413|-34.82676424|80.10232244|-23.31866823|68.59117243|0.46715936|541.7533217|-1235.889416|-15.46823639|15.14403079|6421.289402|194.2788429|32.97692061|-274.7836441|1747.776792|15.05551106|1.0|0.0|1.0|0.0|0.17|17.0|-6.74|3.89|2.63|90.88|2.51|2.0|0.0|133.77|0.0|1.0|31.0|5.0|0.0|0.0|-4.93|3.84|0.0|0.0|1.84e-07|7.87e-05|5.0412|3.4747|-1690.3021629999998|709.98|245.94|562.76|0.68605|-1690.030824|151.0|5551.0|0.03344515|6.1598|7.9431
4_a47|0.0|0|0|0.0|0.0|0|0|0|0.0|0.004633887|-0.008204735|0.0|-0.121159855|2|0.038479532|-0.158636969|1.42341819|0.0687047279999999|10.93671044|0.011775922|0|0|-0.017555555|-0.462831711|2|-0.07804769|-0.092556319|-42.46254967|4.22896799|96.20929041|0.1257991219999999|-0.03525955|-27.39669054|2.300808176|0.806604393|-1.48090111|-23.10213311|57.78603076|-19.18327632|46.69151766|0.402148382|475.6168721|-805.6976052|-10.43683449|10.818777699999998|5254.939281|105.2186243|23.78275706|-333.62177030000004|998.8757964|7.429930428|1.0|1.0|2.0|3.01|0.05|22.0|-8.79|4.83|5.71|58.04|3.1|2.0|0.0|106.52|0.0|1.0|26.0|3.0|0.0|1.0|-5.64|4.96|0.0|0.0|1.61e-09|5.81e-07|5.7708|3.73|-1509.453558|576.9|214.85|432.89|0.69157|-1509.262887|0.2221|4.2607|0.03342033|5.4892|7.5
14r_a23|0.0|0|1|0.0|0.0|2|0|0|3.201732471|-0.009140243|-0.006323791|5.351858133|-0.06921746|2|0.045277778|0.014148395|0.7087588690000001|-0.079935667|10.31321824|-0.064006338|2|2|-0.073945564|-0.454010253|2|-0.062618931|-0.085881409|-40.32463891|12.35476415|47.26552456|0.133777381|-0.03654528|-35.61466281|7.956082857|0.7882228370000001|-1.717628177|-25.96781003|66.31173073|-23.53402098|52.67940305|0.4661909429999999|557.8203557999999|-1106.098986|-15.15517566|14.15357616|6744.848704999999|136.37788909999998|29.85706563|-371.2130393|1403.282085|11.00678143|0.0|0.0|1.0|3.06|0.05|26.0|-7.67|3.78|4.58|105.02|3.4|2.0|1.0|120.24|0.0|1.0|31.0|5.0|0.0|0.0|-5.11|3.68|0.0|0.0|2.14e-08|9.18e-06|5.9406|3.1797|-1729.1556449999998|678.08|208.71|513.71|0.68115|-1728.924789|0.0008|6.2620000000000005|0.02296354|8.8722|8.2684
19i_a38|0.0|1|0|3.169368622|0.0|0|2|2|0.0|-0.125335237|-0.008447598|5.351858133|-0.115864198|2|0.043197531|0.08414367|0.0|-0.074033381|10.96052467|-0.053762162|1|1|-0.098027247|-0.430016467|1|-0.08347616|-0.113250303|-51.15830416|13.83587388|137.7658863|0.252841593|-0.040770109|-42.53502816|8.479305267|0.7419238420000001|-2.038505453|-31.35232957|82.98550237|-24.98593175|64.99417804|0.444551315|457.89548719999993|-1249.2965869999998|-15.31261014|12.04523072|6744.7785650000005|158.161786|33.67721904|-296.5257022|1683.860952|13.5801364|1.0|1.0|3.0|2.88|0.14|17.0|-7.12|3.55|3.11|81.23|2.78|1.0|0.0|125.65|0.0|1.0|31.0|5.0|0.0|1.0|-4.33|2.88|0.0|0.0|7.599999999999999e-08|3.19e-05|5.7041|3.6129|-1431.415351|641.31|217.36|457.26|0.69267|-1431.181148|0.1886|6.6636|0.03110827|8.6365|7.9031
12af_a36|0.0|1|0|3.448611715|0.0|0|2|2|0.0|0.04293386|-0.00989889|5.351858133|-0.081537769|2|0.039953704|0.091263447|0.0|-0.074383486|10.96037047|0.00146554|1|1|-0.126068378|-0.505160213|1|-0.082549457|-0.1054605669999999|-57.32748365|15.22358698|89.56100543|0.244724481|-0.035153522|-50.86129548|10.57220682|0.6702409189999999|-2.003750775|-39.81177462|91.25505794|-24.41279506|72.55107063|0.448767097|524.5103537|-1391.529319|-16.95376516|15.59375751|6499.41155|229.0052411|36.42391023|-236.4517911|2076.162883|18.01667275|0.0|0.0|3.0|0.0|0.17|17.0|-6.93|2.38|1.65|98.3|1.49|1.0|0.0|138.06|0.0|1.0|33.0|5.0|0.0|0.0|-3.64|1.85|0.0|0.0|1.1800000000000001e-07|5.18e-05|5.2352|3.2299|-1440.982935|737.4|236.83|589.48|0.70508|-1440.675702|0.0035|6.9003|0.02886569|9.4631|7.8239
14u_a23|0.0|0|1|0.0|0.0|2|0|0|3.357982471|-0.066969083|-0.007017844|5.351858133|-0.025360103|2|0.043321995|0.050530143|0.743634137|-0.026062012|10.31321759|-0.0569153009999999|2|2|-0.110069159|-0.4086345999999999|2|-0.055259924|-0.086465795|-36.90928915|16.97420126|43.06242147|0.090245088|-0.033908155|-38.57404134|11.3374334|0.702868983|-1.729315897|-24.65250654|73.50348823|-22.64798452|53.88349042|0.47648509|607.6448353|-1155.04721|-15.12707504|14.12094979|6913.009783|198.4601847|32.2221994|-271.0010972|1643.332169|15.75112771|0.0|0.0|1.0|3.68|0.09|26.0|-7.51|3.42|4.03|114.25|2.72|2.0|1.0|126.78|0.0|1.0|32.0|5.0|0.0|0.0|-5.02|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|4.0409|3.1819|-1744.446261|712.54|306.82|549.0|0.6703100000000001|-1744.1781010000002|0.0008|5.9743|0.0237199999999999|8.1549|8.2449
20_a4|0.0|0|0|0.0|0.0|1|1|1|2.017439295|-0.203359312|-0.003103385|5.4161004020000005|-0.00123671|1|0.039635417|-0.061689675|0.0|-0.1473674569999999|10.9459449|-0.059498265|1|1|-0.064248765|-0.211751813|1|-0.060595472|-0.072188305|-29.16642156|11.03865532|63.27373076|0.081852712|-0.0273144939999999|-16.72448692|5.313236547|0.6435852470000001|-1.010636274|-14.03867522|46.45917085|-13.14728679|40.20507689|0.421704107|441.9318823|-486.4496111|-6.32818424|9.58599918|4085.683488|171.5531319|20.4281979|-138.2237887|755.8433223999999|11.71277006|1.0|1.0|0.0|3.06|0.11|17.0|-5.55|3.2|3.54|39.94|2.09|0.0|0.0|86.62|0.0|2.0|22.0|3.0|0.0|1.0|-3.87|2.96|0.0|0.0|2.79e-06|0.000806|5.1778|4.0419|-934.2489802|517.72|239.45|402.27|0.66028|-934.103809|0.1415|4.0681|0.022349042|5.5779|6.1898
12ba_a36|0.0|1|0|3.389685532|0.0|0|2|2|0.0|-0.090865777|-0.0075620109999999|5.351858133|0.026411489|2|0.040566449|0.087201747|0.0|0.003750685|10.9478512|-0.011949092|1|1|-0.091676619|-0.410941182|1|-0.083210415|-0.108410153|-56.0578808|16.57882744|100.798163|0.150261874|-0.037526591|-49.20258616|11.16896162|0.7068957840000001|-1.951382748|-37.76553687|89.06670390000001|-25.28122447|72.63670824|0.49229954|572.4586103999999|-1314.6236720000002|-17.03166444|14.59456478|6722.60947|197.4608731|35.76372225|-278.7665262|1859.713557|16.03205543|1.0|0.0|2.0|0.0|0.12|17.0|-6.72|2.79|1.63|116.78|0.74|1.0|0.0|133.18|0.0|1.0|33.0|6.0|0.0|0.0|-4.25|2.67|0.0|0.0|1.91e-07|8.240000000000001e-05|5.2506|3.0114|-1417.454721|687.23|236.13|547.82|0.70432|-1417.187763|0.0009|3.1996|0.02839417|4.5448|7.6778
12g_a36|0.0|1|0|3.5202147110000004|0.0|0|2|2|0.0|-0.063344124|-0.006495469|5.351858133|-0.039008054|2|0.03912037|0.078990142|0.0|0.078155467|10.95259306|-0.0521750109999999|1|1|-0.099596099|-0.44093902|1|-0.069292341|-0.097067302|-47.63457647|12.19441007|24.29006276|0.1457615119999999|-0.034549379|-45.87193951|8.382969151000001|0.779745318|-2.038413337|-32.74608471|77.14470618|-23.75074918|59.82898654|0.473274545|587.240781|-1401.294202|-16.3273005|13.83075477|6223.658545|151.41267150000002|30.45962398|-384.6182564|1797.1178149999998|10.41641087|1.0|0.0|2.0|0.0|0.24|17.0|-7.38|3.85|3.01|69.2|2.66|2.0|0.0|138.33|0.0|1.0|32.0|4.0|0.0|1.0|-4.86|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|5.2092|3714.0|-1350.887005|724.32|238.01|657.02|0.70097|-1350.571683|45.0|5.912000000000001|0.0255597|7.8537|7.8539
11_a4|0.0|0|0|0.0|0.0|1|1|1|2.159635561|-0.20567828|-0.001098364|5.4161004020000005|0.032861655|2|0.03617284|-0.017835936|2.216390726|-0.073554945|10.33765061|-0.0043410079999999|1|1|-0.0278843589999999|-0.145254541|2|-0.054262142|-0.06530408|-31.35942689|5.395547437|12.88007087|0.069886591|-0.023620625|-21.81135655|3.118219598|0.7560913159999999|-1.110169356|-18.12338426|44.63993001|-13.65094004|36.75497433|0.480360734|537.5354202000001|-641.5941818|-7.889214068999999|13.18281017|5425.1341090000005|140.96082869999998|18.0546182|-296.0029432|848.5670554999999|6.89909579|1.0|1.0|0.0|3.49|0.23|21.0|-8.05|4.97|5.22|68.9|3.15|2.0|0.0|111.64|0.0|1.0|27.0|3.0|0.0|1.0|-4.97|3.99|0.0|0.0|8.89e-09|3.31e-06|4907.0|3.78|-1467.463842|630.04|252.67|479.99|0.65942|-1467.20045|0.0403|4187.0|0.02336674|5.3012|6.9586
25c_a34|0.0|0|0|0.0|0.0|1|2|2|1.958290974|0.024837617|-0.014384932|5.351858133|-0.047513652|2|0.037424242|-0.16034464|0.0|-0.056443595|10.95957635|-0.041629027|1|1|-0.3609280379999999|-0.5404076879999999|1|-0.088513496|-0.113392997|-59.0359041|29.22363765|183.6812574|0.316768377|-0.031498055|-50.44285726|19.49130854|0.537428437|-1.7008949569999998|-39.37521522|100.6665476|-21.008278|88.25954175|0.4356106729999999|455.6954382|-1134.447012|-14.01190479|13.26192888|6306.980593|308.52165519999994|39.09037289|-49.9273377|2110.880136|25.03674677|0.0|1.0|1.0|3.17|0.32|17.0|-5.71|2.18|1.98|90.74|1.0|1.0|0.0|116.0|0.0|2.0|31.0|6.0|0.0|0.0|-3.28|1.3|0.0|0.0|1.97e-06|0.0008289999999999|4.2095|4.2095|-1426.704645|704.43|294.54|561.29|0.69247|-1426.421463|0.2239999999999999|7.12|0.03817361|9.8087|5.7496
13a_a5|0.0|1|0|2.931642415|0.0|0|0|0|0.0|-0.154076582|-0.006081807|4.59511985|-0.033436214|2|0.023989899|-0.007871499|0.0|-0.139517787|10.94530369|-0.025324157|1|1|-0.035005746|-0.367284642|2|-0.08903048|-0.0839257009999999|-57.31787843|10.77696869|126.2663658|0.233249839|-0.0279752339999999|-34.78546088|6.938219155|0.598791539|-1.426736914|-36.90128585|72.13276165|-18.01047283|68.09484712|0.460877309|493.6342317|-918.5341141|-11.59515363|15.89940424|5628.9694|258.29825730000005|30.07803494|-127.2041084|1533.979782|18.10134317|1.0|1.0|2.0|2.46|0.13|23.0|-8.9|4.39|3.58|92.79|0.95|2.0|0.0|114.18|0.0|1.0|30.0|5.0|0.0|1.0|-3.74|2.19|0.0|0.0|1.26e-09|5.02e-07|4.6285|4.2107|-1313.167422|688.18|267.87|567.51|0.50037|-1312.907813|0.1992|3.3414|0.04138695|4.1671|7041.0
11d_a5|0.0|1|0|2.9590700880000003|0.0|0|0|0|0.0|-0.245058546|-0.003373937|4.59511985|0.001099755|2|0.0228184279999999|-0.125546291|0.0|-0.138265707|10.94877952|0.01948342|1|1|-0.12451554|-0.22897714|2|-0.063028408|-0.0847408619999999|-40.04753555|8.151092424|61.45330587|0.12909714|-0.029333375|-34.21147402|5.179111638|0.712305422|-1.525335513|-25.44574968|65.35645739|-18.63809379|48.19862797|0.49396568|553.3617954|-969.1808771|-11.84243331|17.62784804|5283.02167|182.7978704|26.16587381|-269.7929124|1360.625438|11.51307533|1.0|1.0|1.0|3.37|0.17|23.0|-8.64|4.41|4.14|66.93|1.42|1.0|0.0|114.29|0.0|1.0|29.0|5.0|0.0|1.0|-4.29|3.07|0.0|0.0|2.31e-09|8.909999999999999e-07|4.4175|4107.0|-1239.127458|682.09|280.66|594.45|0.6533399999999999|-1238.855022|0.2068|2.8731|0.03371838|3.7008|7.8239
15a_a22|0.0|0|0|0.0|0.0|1|0|0|1.646649187|-0.136588366|-0.0050042229999999|4.727387819|-0.052476637|2|0.038167849|0.021482585|1.614660505|-0.057308195|10.9464374|-0.015194063|1|1|-0.097476465|-0.360663314|2|-0.061755825|-0.081705465|-41.92018177|14.43653926|96.58317516|0.13335968|-0.031425179|-37.6479704|9.799599501|0.702735071|-1.634109304|-28.45564196|70.12529157|-21.33157831|56.35672103|0.444668211|588.2800507999999|-1109.242072|-14.47998862|14.6895113|6322.278103000001|201.7850124|30.3550786|-275.2352849|1578.4640869999998|14.66318798|1.0|1.0|1.0|2.86|0.08|27.0|-9.21|3.87|4.31|85.59|1.73|1.0|0.0|124.05|0.0|1.0|32.0|5.0|0.0|1.0|-4.68|3.18|0.0|0.0|6.1e-10|2.56e-07|5.0577|3.6496|-1368.35331|696.57|245.14|541.27|0.69076|-1368.0755869999998|0.0955|5.2588|0.03153544|6.8666|6.8447
