molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|GeomPetitjeanIndex|GRAVp|TASA|FPSA1|GeomShapeIndex|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50
14a_a22|0.0|0|0|0.0|0.0|1|0|0|1.4229176680000002|0.038167849|0.021482585|1.614660505|-0.280236463|0.005288335|-0.057308195|10.9464374|1|1|0.005757758|0.036467904|-0.165471815|-0.360663314|-0.09744639|-0.027029438|0.655865336|0.864077619|-0.062215607|0.490491034|0.021268761|-42.39063895|-55.51601021|14.49148204|93.21042936|92.61079081|-0.031338217|-37.82586486|9.873779458|60.38977977|0.7007904070000001|0.446584227|2885.858295|588.739773|0.299209593|0.8069597009999999|-756.5172972|0.021742777|-273.61731430000003|1584.38271|684.5377542|14.81445329|1.0|1.0|1.0|1.0|1.0|1.0|3.42|0.08|27.0|3.87|4.31|85.59|1.73|1.0|0.0|124.05|1.0|6.0|-4.65|32.0|-6.61|420.47|0.0|3.19|-4.68|2.25e-05|0.00945|0.00881|3.18|0.0|2.56e-07|-0.06145|4.98|3.5707|-1368.35698|-1368.321586|695.62|1191.81|347.23|0.3051|244.77|-0.21174|-1368.13858|6603.0|7.4202
24_a20|0.0|0|0|0.0|0.0|1|0|0|1.40648755|0.03625|0.087887688|2.041494094|-0.083539572|0.009265667|-0.060940703|10.93106245|1|1|0.008780074|0.1468474119999999|-0.060582944|-0.188335708|0.070857143|-0.07179846|0.607038752|0.952027295|-0.061437722|0.531656762|0.012814211|-38.76683848|-42.82548904|8.085691548|12.83518119|30.27049276|-0.02714795|-27.02262995|5.102023479|406.1522673|0.771032243|0.457794721|2736.601949|600.7235847000001|0.228967757|0.844319927|-540.4525990000001|0.013436544|-342.0394805|1110.861171|664.4562602999999|8.478379683|1.0|1.0|1.0|1.0|1.0|0.0|3.4|0.08|27.0|4.76|4.78|80.28|1.86|2.0|0.0|119.42|1.0|4.0|-4.89|31.0|-6.26|402.45|0.0|3.63|-4.93|1.29e-05|0.00519|0.00469|3.52|0.0|1.94e-07|-0.06748|3.74|3.5876|-1291.896802|-1291.867578|685.66|1169.35|345.59|0.2495|232.2|-0.22435|-1291.706729|4.3906|6.4976
12i _a30|0.0|0|0|0.0|0.0|0|2|2|0.604984133|0.043848238|-0.0982344169999999|0.0|-0.366470081|0.00372838|0.0109710489999999|10.31162888|1|1|0.003603419|-0.172434349|-0.090173435|-0.469854551|-0.029080032|-0.1240820219999999|0.7463962120000001|0.8434291340000001|-0.076575246|0.356921662|0.015808432|-50.00086637|-63.00408424|10.32233418|84.78576301|102.235113|-0.037414255|-41.13938837|6.740110893|0.0|0.806299097|0.479900127|2860.704198|550.7287204|0.193700903|0.92270764|-781.648379|0.014680721|-400.0044646|1484.657003|652.8825454|9.585980094|1.0|0.0|1.0|1.0|0.0|1.0|4.62|0.14|17.0|4.47|3.27|81.65|3.31|2.0|0.0|132.29|1.0|5.0|-5.93|30.0|-5.75|432.93|0.0|3.11|-5.44|1.19e-06|0.0005139999999999|0.00156|4.49|0.0|2.61e-05|-0.05465|4.45|3.5242|-2035.373964|-2035.339603|691.59|1167.27|351.81|0.2384|246.2|-0.2041|-2035.203042|3.0033|7.8013
15_a10|0.0|0|0|0.0|0.0|1|1|1|1.277647202|0.0353864729999999|-0.0729795729999999|1.981569297|-0.142251304|0.009882584|-0.055918786|10.92966702|1|1|0.009514122|-0.1157120169999999|-0.136323668|-0.208590561|-0.079744227|-0.105662909|0.635064845|0.915526801|-0.059234364|0.710970489|0.018614889|-35.30133759|-44.18725043|11.09373722|33.67392858|50.34268476|-0.025240716|-26.33385303|6.61142847|108.7226878|0.646412648|0.434181679|2549.580207|545.6177511|0.353587352|0.767351752|-421.3416484|0.020932674|-174.5122907|1093.722422|563.875765|12.47504566|1.0|1.0|1.0|1.0|1.0|0.0|3.29|0.23|21.0|4.91|4.72|52.83|2.53|2.0|1.0|111.21|1.0|5.0|-4.48|28.0|-6.07|390.87|0.0|3.83|-4.81|3.32e-05|13.0|0.0061|3.68|0.0|1.96e-06|-0.05243|3.12|3.7997|-1604.08794|-1604.057542|641.98|1086.19|326.3|0.4553|214.05|-0.20983|-1603.907391|6.1563|7.4815
3q_a32|0.0|1|1|3.4364803|0.0|0|0|0|0.609420748|0.03898374|0.02785755|2.120544848|-0.419780649|0.000773658|-0.022925245|10.31100266|3|3|0.002487149|0.0492355779999999|-0.295228244|-0.5448044360000001|0.010109949|-0.1585635|0.716172604|0.84993799|-0.067604132|0.34156046|0.018527744|-41.72706804|-60.46462749|11.43581616|41.73511731|92.62226328|-0.027989085|-37.3203761|7.058489861|53.27315741|0.6349739010000001|0.46136998|2649.276311|524.6043311000001|0.365026099|0.856561949|-522.4852655000001|0.022526037|-166.61896299999998|1333.133193|618.9134881|13.90366881|1.0|0.0|1.0|1.0|1.0|1.0|3.57|0.3|19.0|6.43|4.72|131.25|1.33|1.0|0.0|115.37|1.0|7.0|-5.91|28.0|-6.35|411.54|0.0|3.86|-4.62|1.24e-06|0.000508|0.00992|3.47|0.0|2.01e-05|-0.04968|5.15|3.6236|-1920.066488|-1920.042674|666.16|1136.46|342.16|0.2897|342.16|-0.19969|-1919.883144|5.2657|7.5528
2_a49|0.0|0|0|0.0|0.0|1|1|1|1.3438506419999998|0.038726287|-0.100166139|1.999073077|-0.189189114|0.004524556|-0.041202373|10.92973199|1|1|0.004580676|-0.170631119|0.055400364|-0.320124905|0.084099874|0.00991453|0.7701578720000001|0.81348014|-0.08647612|0.41397907|0.01105681|-44.066695|-40.34672657|5.634353797999999|226.4450566|95.04720801|-0.028277173|-20.55997527|2.871166625|0.0|0.7154059890000001|0.454163307|2244.518609|414.5350312|0.284594011|0.8320497920000001|-308.399629|0.017498253|-219.534132|845.9544764000001|439.9973344|8.91679918|0.0|1.0|0.0|1.0|1.0|1.0|3.09|0.15|21.0|3.28|3.7|69.62|1.88|0.0|1.0|99.52|1.0|2.0|-3.53|25.0|-6.57|327.38|0.0|2.76|-3.89|0.000292|0.0955|0.0421|2.43|0.0|4.94e-05|-0.04372|1.79|3743.0|-1046.018455|-1045.981819|553.52|941.6|331.24|0.2988|227.02|-0.19923|-1045.8595810000002|6.7117|7.2291
12bf_a36|0.0|1|0|3.31325137|0.0|0|2|2|1.297043948|0.044197531|0.140577067|0.0|-0.4497470879999999|-0.006877664|-0.096665166|10.96022305|1|1|-0.004358975|0.359635716|-0.250781298|-0.433281391|-0.0480253509999999|-0.033696875|0.632625562|0.6791406640000001|-0.090461753|0.356652646|0.0217611939999999|-58.26326838|-71.01192632|14.01562806|87.14111344|206.6543367|-0.037486972|-45.73631152|9.026978489|0.0|0.7054709690000001|0.474826911|2902.591295|437.4108773|0.294529031|0.904134124|-777.5172959|0.02371294|-264.6734075|1711.2011699999998|593.6088758|15.27267945|1.0|0.0|0.0|1.0|0.0|2.0|4.72|0.14|17.0|3.55|3.0|69.2|2.78|1.0|0.0|123.67|1.0|5.0|-3.99|31.0|-6.8|417.41|0.0|2.44|-4.32|0.000102|0.0424|0.0201|2.88|0.0|3.17e-05|-0.0571299999999999|3.66|3874.0|-1431.413697|-1431.380702|670.85|1120.94|320.04|0.4518|236.98|-0.2139|-1431.246893|7.5932|8.2218
4i_a46|0.0|0|0|0.0|0.19654443|1|1|1|1.1346370959999998|0.049498645|-0.088884176|0.0|-0.127450387|0.012211602|-0.160741899|10.94638684|1|1|0.011931187|-0.133434195|-0.091288438|-0.22302552|-0.0656636|-0.17856753|0.7172344890000001|0.940780437|-0.058565229|0.263514985|0.015663081|-33.08099617|-42.48203383|8.847405392999999|67.51603424|33.45060163|-0.025069479|-23.99628633|4.997521397|70.55661087|0.763831778|0.406629719|2200.19132|531.4066842|0.2361682219999999|0.685288314|-407.9368676|0.011626803|-298.0546045|945.4890404|579.2365607|6.567484272000001|1.0|0.0|1.0|1.0|1.0|0.0|3.88|0.36|17.0|4.79|5.07|39.94|3.06|1.0|0.0|105.43|1.0|3.0|-4.94|26.0|-5.31|347.45|0.0|4.16|-5.04|1.16e-05|0.00403|0.00317|4.38|0.0|1.75e-05|-0.01646|4.46|4.4232|-1092.730494|-1092.70435|611.74|1058.5|280.31|0.2805|229.66|-0.20084|-1092.528145|3.8696|6.2132
19h_a38|0.0|1|0|3.2723542610000003|0.0|0|2|2|1.297044177|0.042622739|0.14165187|0.0|-0.420209249|-0.002526241|-0.043452674|10.96083376|1|1|-0.000673716|0.303981987|-0.217394466|-0.420225236|-0.054149342|-0.121374121|0.698414933|0.7746288020000001|-0.082211319|0.3263113569999999|0.021234963|-48.43313101|-64.79649453|12.51014765|136.81322659999998|132.7728693|-0.03959525|-38.17354026|7.370099699|0.0|0.75379331|0.47459722|2774.611523|456.3568442|0.24620669|0.903301693|-687.1237247|0.020207411|-299.0343596|1547.290068|595.8790650000001|11.90478646|1.0|1.0|1.0|1.0|1.0|3.0|4.8|0.14|17.0|3.13|2.55|81.23|2.4|1.0|0.0|125.69|1.0|5.0|-4.14|30.0|-6.77|401.44|0.0|2.66|-4.17|7.209999999999999e-05|29.0|0.0272|2.78|0.0|5.610000000000001e-05|-0.05708|3.41|3.5358|-1332.187847|-1332.1538779999998|626.65|1092.17|350.65|0.2355|331.65|-0.20379|-1331.999352|9.0777|8.0348
16_a47|0.0|1|1|2.890539668|0.0|0|0|0|1.417579067|0.042285714|-0.08282926|1.491023983|-0.23280014|-0.005688938|0.001426202|10.95023129|1|1|-0.004153659|-0.236994128|-0.0574194159999999|-0.3379683979999999|-0.113476605|0.081171071|0.57616624|0.691860453|-0.093207587|0.421094692|0.0186711289999999|-48.30620628|-48.19609034|9.676588112|63.13219447|159.6978638|-0.034261359|-24.97833451|5.0150344780000005|0.0|0.697929921|0.473257697|2315.178558|358.566882|0.302070079|0.898461533|-349.69668310000003|0.0234786339999999|-205.1602001|966.7808252999998|357.35851410000004|12.16814835|1.0|1.0|0.0|1.0|1.0|2.0|2.93|0.06|21.0|4.47|5.19|66.49|2.72|0.0|0.0|91.55|1.0|3.0|-4.34|25.0|-6.04|337.33|0.0|3.52|-4.42|4.56e-05|0.0154|13.0|3.27|0.0|2.3e-06|-0.05717|2.95|4.0806|-1167.046301|-1167.0124560000002|534.69|894.43|303.84|0.3182|279.29|-0.22568|-1166.951551|3.8601|9.0
12at_a36|0.0|1|0|3.4361495580000003|0.0|0|2|2|1.297042863|0.039952719|0.054794728|0.0|-0.653190113|-0.001148437|-0.076129505|10.95446888|1|1|0.000906224|0.091520225|-0.227404687|-0.48127276|-0.08859337|-0.063825255|0.7767870459999999|0.751856692|-0.084721769|0.301423347|0.029516069|-58.66704838|-76.61315774|20.43891035|95.16663336|171.8311073|-0.037537878|-53.05210062|14.1532755|80.75773169|0.6744421970000001|0.49342323|3041.832389|520.6361161|0.325557803|0.974034457|-1007.989912|0.027424543|-241.591008|2158.30208|735.3783268|18.99059683|1.0|0.0|0.0|1.0|0.0|2.0|4.9|0.17|17.0|2.7|1.67|95.5|1.89|1.0|0.0|135.03|1.0|7.0|-4.18|33.0|-7.18|439.47|0.0|1.76|-4.08|6.579999999999999e-05|0.0289|0.0367|2.53|0.0|0.000106|-0.05703|4.5|3.8408|-1460.833958|-1460.797444|733.29|1238.61|322.81|0.4765|263.05|-0.2131|-1460.61293|8.9532|7.1079
13p_a6|0.0|1|0|3.449535594|0.0|0|0|0|1.424099253|0.042959184|0.072850973|1.633493259|-0.634109842|-0.008008339|-0.014153926|10.95053423|1|1|-0.005708558|0.123575608|-0.116250572|-0.573014008|-0.059663359|-0.125636943|0.8244206940000001|0.7265205579999999|-0.099405155|0.196002517|0.01730144|-70.52421289|-76.17631587|12.27472016|80.30786544|194.0233618|-0.03767435|-54.04422654|8.708451561|107.5669533|0.76005742|0.412828992|3016.078786|515.4389679999999|0.23994258|0.703081362|-1080.8845310000002|0.018322293|-369.0018868|2004.488446|794.5462391|12.99897644|1.0|1.0|1.0|1.0|1.0|3.0|3.64|0.12|27.0|4.58|4.01|122.47|1.01|1.0|0.0|132.01|0.0|7.0|-5.09|34.0|-7.01|449.51|0.0|2.96|-4.55|8.11e-06|0.00365|0.0125|2.86|0.0|3.92e-08|-0.0746|4.73|2.9837|-1463.08132|-1463.0432449999998|752.82|1283.98|415.53|0.4132|258.45|-0.1971099999999999|-1462.804694|12163.0|7.0362
12aw_a36|0.0|1|0|3.28940051|0.0|0|2|2|1.297044239|0.043383838|0.066435701|0.0|-0.4478724979999999|-0.006877664|-0.1066959869999999|10.96021804|1|1|-0.004358975|0.169961228|-0.250781298|-0.4191703539999999|-0.022464907|-0.056676035|0.632625562|0.706174871|-0.088516379|0.373775982|0.023038651|-56.73814908|-73.52224315|14.76755422|54.50894809|188.3390873|-0.041292362|-47.12705211|9.4658605|1.343623915|0.749052287|0.47322369|2901.451841|452.6513136|0.250947713|0.898338973|-848.2869380000001|0.02161528|-319.2802512|1766.7663510000002|593.6088758|13.8551867|1.0|0.0|0.0|1.0|0.0|2.0|4.73|0.14|17.0|3.55|3.0|69.2|2.78|1.0|0.0|123.67|1.0|5.0|-3.99|31.0|-6.8|417.41|0.0|2.44|-4.32|0.000102|0.0424|0.0201|2.88|0.0|3.17e-05|-0.05513|3.66|3.8763|-1431.404673|-1431.373326|666.09|1120.43|319.85|0.4088|237.0|-0.21201|-1431.239759|6.5278|8.0458
4q_a46|0.0|0|0|0.0|0.09591943|1|1|1|1.131262631|0.0462962959999999|-0.012611536|0.0|-0.066250447|0.012173202|-0.155661124|10.96363644|1|1|0.012222698|-0.019471024|-0.187559576|-0.125840557|-0.15266708|-0.121752717|0.703627625|0.913550004|-0.052170875|0.258420996|0.014510206|-29.12008262|-39.09149156|8.099124333999999|38.31894407|48.25357162|-0.021010627|-21.81959712|4.520667361|72.14599138|0.61955726|0.487775649|2234.596293|509.9138517|0.38044274|0.952269544|-327.2939568|0.018430997|-133.46593529999998|946.4377411|554.3688216|10.28758193|1.0|1.0|1.0|1.0|1.0|0.0|3.95|0.38|17.0|4.09|4.09|52.83|1.75|0.0|0.0|102.63|1.0|4.0|-3.41|26.0|-6.54|348.44|0.0|3.15|-3.89|0.000389|135.0|0.0449|2.65|0.0|3.97e-05|-0.03042|2.57|4.5296|-1108.751283|-1108.729426|606.7333|1043.05|273.72|0.1432|273.72|-0.2207199999999999|-1108.566571|3.2968|6129.0
15c_a22|0.0|0|0|0.0|0.0|1|0|0|1.42291727|0.038137255|-0.026986769|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|1|1|0.004362505|-0.047249795|-0.160566657|-0.364626967|-0.096749121|0.010828071|0.639264982|0.8665852140000001|-0.067475429|0.615901609|0.024561528|-48.58045253|-57.66130245|17.68362419|36.22825261|96.05497587|-0.0302219629999999|-41.51455167|12.731723|78.22334636|0.661775114|0.462157867|3079.491787|623.9175171|0.338224886|0.859281634|-830.2910335|0.0248073129999999|-232.9472639|1742.625289|731.8178649|17.86058304|0.0|1.0|1.0|1.0|1.0|1.0|3.49|0.08|27.0|3.9|4.18|109.38|1.08|1.0|0.0|128.77|1.0|6.0|-4.86|34.0|-6.96|445.48|0.0|2.98|-4.62|1.39e-05|0.00618|0.0107|2.9|0.0|2.35e-07|-0.07399|4.79|3674.0|-1460.602657|-1460.571156|715.42|1241.07|337.46|0.5082|216.15|-0.22807|-1460.387718|9.0393|6.1325
21_a47|0.0|0|1|0.0|0.0|1|0|0|1.408713027|0.037801932|-0.034419528|1.028199909|-0.511216716|-0.006808306|-0.004063946|10.95058272|1|1|-0.004332497|-0.090969103|-0.277479519|-0.5406500129999999|-0.080213904|0.0927058819999999|0.591185263|0.70582155|-0.082614966|0.3188717339999999|0.022739546|-46.63227351|-53.76411184|12.83540744|34.75044485|166.049938|-0.033866638|-30.34731959|7.244985517000001|47.95893876|0.6448452960000001|0.463113582|2691.697803|398.4031618|0.355154704|0.862591353|-485.55711339999993|0.028943339|-163.5167523|1334.003357|482.9384172|16.33715751|0.0|1.0|1.0|1.0|1.0|2.0|3.29|0.1|21.0|2.94|4.93|84.73|2.97|1.0|0.0|104.49|1.0|6.0|-4.44|29.0|-6.58|394.38|0.0|3.43|-4.32|3.6e-05|0.0142|0.0191|3.0|0.0|7.8e-06|-0.06339|4.43|3917.0|-1375.061089|-1375.028093|583.37|1014.33|316.53|0.2249|316.53|-0.2249699999999999|-1374.914223|4.9172|8.3
12r_a30|0.0|0|0|0.0|0.0|0|2|2|0.604984545|0.043383838|-0.093079817|0.0|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|1|1|-0.001131023|-0.247439715|-0.145315868|-0.44083509|-0.007140234|-0.105767484|0.591758164|0.72072745|-0.090229387|0.451652492|0.019137908|-58.32042638|-71.0931422|12.36992712|90.4724548|180.5098625|-0.040404659|-45.9515743|7.995393191000001|0.0|0.790065337|0.464481911|2976.944611|465.8474777|0.209934663|0.867350555|-827.1283373|0.016970201|-374.9717191|1619.709789|616.2856203|10.96881384|1.0|0.0|1.0|1.0|0.0|1.0|4.66|0.14|17.0|4.67|3.74|81.65|3.58|2.0|0.0|127.19|1.0|5.0|-5.49|31.0|-6.06|434.46|0.0|3.21|-5.17|3.24e-06|0.00141|0.00291|4.07|0.0|3e-05|-0.05244|4.32|3.5111|-1774.236548|-1774.2026670000002|679.64|1141.54|353.12|0.1908|244.69|-0.20138|-1774.070699|6.5511|7.5317
3b_a32|0.0|1|1|3.3653429710000005|0.0|0|0|0|0.609420808|0.042528736|-0.0411430079999999|2.21541916|-0.265971895|-0.001282231|-0.1113575119999999|10.31100281|3|3|0.00020567|-0.078754696|-0.151445075|-0.536470812|0.094335058|0.167519182|0.7725667079999999|0.8407393809999999|-0.073068133|0.2719741|0.014636992|-35.8437493|-49.22963237|7.180211702|74.63320519|78.12568166|-0.033451833|-24.14971513|3.522270202|0.0|0.764128338|0.460751087|2092.213643|412.4267349|0.2358716619999999|0.854431185|-265.6468664|0.0154889019999999|-259.1375886|708.6845618|323.0421997|7.59811844|1.0|1.0|1.0|1.0|1.0|1.0|3.11|0.13|19.0|6.25|4.43|110.94|1.45|1.0|0.0|88.24|1.0|2.0|-5.73|21.0|-5.57|312.41|0.0|3.68|-4.65|1.86e-06|0.0005809999999999|0.00697|3.71|0.0|9.97e-05|-0.05396|2.45|3.5545|-1594.121087|-1594.095192|524.46|857.0|348.81|0.2905|348.81|-0.20137|-1594.049677|5.7777|8.2366
18_a47|0.0|1|1|2.969619451|0.0|0|0|0|1.414391819|0.037919622|-0.026357805|1.5913490630000002|-0.2342475789999999|0.0008454789999999|0.018164141|10.93838451|1|1|0.0015586929999999|-0.056674151|-0.053119347|-0.322800033|-0.059779939|-0.027351545|0.630969651|0.777824025|-0.078937385|0.454324931|0.014741763|-49.44908758|-52.88049505|9.234746417|70.55642796|139.1786571|-0.0303894239999999|-33.12615721|5.784962137000001|3.684585007|0.7327484470000001|0.432077184|2800.3745940000003|487.2556678|0.267251553|0.7608026529999999|-596.2708299|0.017318402|-291.6032324|1299.011844|628.5247532999999|10.84884165|1.0|1.0|0.0|1.0|1.0|2.0|3.47|0.08|27.0|5.53|6.0|79.38|2.63|2.0|0.0|119.78|0.0|4.0|-5.5|31.0|-5.87|410.45|1.0|4.16|-5.37|3.13e-06|0.00129|0.00176|4.13|0.0|1.78e-08|-0.04964|3.32|4.2222|-1354.221126|-1354.180815|652.12|1130.76|293.65|0.4335|290.58|-0.22313|-1354.037606|5.3433|8.6
17_a12|0.0|0|0|0.0|0.0|0|1|1|0.610029543|0.035816993|-0.210594127|0.0|-0.38018419|-0.002523977|-0.072956553|10.31157659|1|1|-0.000651751|-0.3748198379999999|-0.202276514|-0.559137213|-0.043392747|-0.11976662|0.859088647|0.858119365|-0.069570363|0.318309599|0.011226177|-36.25249721|-50.13411606|5.849860887999999|69.36398419|73.93273708|-0.035198739|-26.12444199|3.048310481|0.0|0.786701219|0.466056241|2246.161353|447.1583691000001|0.213298781|0.8728564259999999|-391.8666299|0.015049295|-298.7949107|955.9051425|431.5987143|7.842053909|1.0|1.0|1.0|0.0|1.0|1.0|4.13|0.17|17.0|4.51|2.56|78.41|2.47|0.0|0.0|103.12|1.0|3.0|-4.51|24.0|-6.07|333.41|0.0|3.14|-4.24|3.1e-05|0.0103|0.0191|3.19|0.0|2.32e-05|-0.06322|2.87|3.7723|-1366.804178|-1366.776169|560.09|933.62|328.67|0.2213|281.69|-0.21781|-1366.689546|2.9806|7.7959
13a_a30|0.0|0|0|0.0|0.0|0|2|2|0.604984129|0.042560386|-0.036541822|0.0|-0.627166322|-0.003436924|0.0317047379999999|10.31162842|1|1|-0.002215642|-0.065043716|0.006103754|-0.5640209589999999|0.019603815|-0.058608635|0.802578397|0.6963945559999999|-0.109682335|0.478381813|0.01856512|-74.02777574|-76.60916637|12.53013554|381.9643801|204.9120824|-0.042832838|-51.70573895|8.456950359|102.6479456|0.799862466|0.4661332179999999|3002.811441|470.0167988|0.2001375339999999|0.873126469|-1034.114779|0.017212819|-404.771677|1915.558478|713.7769663|11.6174288|1.0|0.0|0.0|1.0|0.0|2.0|4.76|0.13|17.0|3.04|1.72|124.74|2.06|1.0|0.0|135.37|1.0|6.0|-5.01|32.0|-7.05|441.51|0.0|1.91|-4.3|9.68e-06|0.00427|0.0221|2.74|0.0|0.000288|-0.0555|4.54|3.5288|-1744.491614|-1744.4457100000002|721.66|1211.54|351.35|0.1788|245.34|-0.20503|-1744.281248|1.4855|7.8665
4_a18 (SD-208)|0.0|0|0|0.0|0.0|0|2|2|1.304335262|0.040864198|-0.020226647|0.0|-0.498304229|-0.018723101|-0.009648044|10.95382003|0|0|-0.015153358|-0.047745689|-0.3630339729999999|-0.564165402|-0.058455902|-0.098971722|0.721664823|0.77909674|-0.077885485|0.115284206|0.0211761979999999|-40.10670787|-51.27494074|10.90456851|103.6318511|113.7529353|-0.034985357|-26.40375252|5.615248385|0.0|0.602029021|0.454067432|2395.526727|401.1916387|0.397970979|0.831728055|-343.2487827|0.035654206|-105.0785813|1107.212786|363.2306414|18.35993987|0.0|1.0|1.0|1.0|1.0|1.0|2.77|0.0|22.0|3.54|4.44|76.48|2.02|1.0|0.0|92.87|1.0|3.0|-4.29|25.0|-6.31|352.75|0.0|3.11|-4.38|5.12e-05|18.0|0.0146|3.02|0.0|2.49e-06|-0.09992|2.58|3.2777|-1542.296276|-1542.276332|537.47|895.83|378.26|0.2761|239.56|-0.2358|-1542.207472|5.2085|7.0969
14o_a23|0.0|0|1|0.0|-4.758526534|2|0|0|1.197958066|0.046090147|0.135737344|0.6669152279999999|-0.807407518|-0.002390707|-0.029012777|10.3132174|2|2|-0.0004039459999999|0.416392114|-0.2952674819999999|-0.653629157|0.000891427|-0.072078004|0.575188253|0.904077943|-0.072435569|0.328340215|0.018054548|-51.49843925|-66.92857564|12.835973699999998|110.3941788|68.19627862|-0.042454824|-47.58321438|9.125801389|0.8929505459999999|0.800301554|0.48945652|3399.6213840000005|642.7588542000001|0.199698446|0.958697036|-1094.413931|0.019295686|-427.001863|1923.471511|676.4530574|13.71836682|0.0|0.0|1.0|0.0|1.0|1.0|3.55|0.09|26.0|3.97|6.18|114.25|3.04|2.0|1.0|126.97|1.0|7.0|-6.89|35.0|-5.94|495.48|1.0|4.31|-6.0|1.29e-07|6.38e-05|0.0004969999999999|4.76|0.0|5.57e-06|-0.08059|5.17|3.6989|-2042.184285|-2042.161288|729.11|1236.72|335.19|385.0|335.19|-0.23229|-2042.000938|8.3591|8.4815
17d_a50|0.0|0|1|0.0|0.0|2|2|2|1.338814635|0.031990741|0.006071856|2.234730384|-0.140830095|0.012079|-0.136180713|10.94500663|2|2|0.01245647|0.009780681|-0.323333765|-0.2294807539999999|-0.1921395789999999|-0.2177003589999999|0.7276268779999999|0.929886823|-0.044172353|0.8020670809999999|0.0152123589999999|-30.63468215|-48.40178147|10.55016861|5.007868064|48.62532158|-0.025589979|-33.56790124|7.31681784|86.38197811|0.75405703|0.445708152|2824.70142|644.9008302|0.24594297|0.8041037459999999|-738.4938272999999|0.013178555|-352.3903892|1412.14676|829.3813984|9.139672835|0.0|1.0|1.0|1.0|1.0|0.0|4.07|0.35|20.0|4.0|4.29|51.77|2.71|2.0|0.0|133.19|1.0|6.0|-4.5|32.0|-6.25|424.54|0.0|3.68|-4.88|3.17e-05|0.0135|0.00557|3.72|0.0|3.63e-05|-0.03251|3.41|4.0506|-1335.989008|-1335.962757|727.15|1263.22|306.09|0.1819|306.09|-0.19967|-1335.713194|7.9942|7.1308
12a_a36|0.0|1|0|3.4715209280000003|0.0|0|2|2|1.297044783|0.040166667|0.078063311|0.0|-0.403468978|0.002039107|-0.070252245|10.96083376|1|1|0.003199301|0.134423193|-0.183140926|-0.432975237|-0.012112722|-0.119322074|0.855821486|0.820684627|-0.076154312|0.436020272|0.019595485|-46.76212019|-64.36949846|12.03249549|109.9069212|110.1075804|-0.037738352|-39.52572284|7.388485123|5.277117996|0.755315434|0.470444928|2647.835699|503.9367075|0.244684566|0.888377722|-711.4630111|0.019102103|-313.5499672|1533.996157|598.1535763999999|11.72953701|1.0|0.0|0.0|1.0|0.0|2.0|4.75|0.14|17.0|2.72|1.88|69.2|2.02|1.0|0.0|123.75|1.0|5.0|-3.79|29.0|-6.72|381.43|0.0|1.86|-4.0|0.000164|0.0625|0.0384|2.68|0.0|9.78e-05|-0.04946|3.16|3.6682|-1232.951968|-1232.916523|653.94|1096.31|338.0|0.4435|323.35|-0.20139|-1232.764108|8.5603|7.8861
