molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|NaasN|nAHRing|BCUTs-1|MATS2c|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|nFaHRing|FNSA5|PBF|FPSA3|PNSA5|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|WNSA3|PNSA4|GRAVp|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA1|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12_a3|0.0|0|0|0|0|0|0.605020506|0.167987916|-0.118456941|2|0.042795699|2.07135708|-0.336455156|-0.006049098|10.31163031|1|1|-0.0045709459999999|-0.218774634|0.017902469|0.032450556|-0.604704476|2|0.899733837|0.718481325|-0.039834906|1|-0.096133903|0.101891875|0.011076075|-45.63945658|0.170600292|80.99228663|-0.039584548|2.496397166|76.23910943|-20.92463497|-18.79271742|2056.502939|1064.221958|-8.921820355|5.6343192|10.50748861|0.864908294|4400.493202000001|80.50854774|-303.3418921|-313.7317211|1.0|1.0|1.0|1.0|3.2|21.0|-6.89|4.34|4.01|92.93|1.0|0.0|90.49|2.0|22.0|3.0|0.0|1.0|3.23|2.07e-06|0.0044|4.03|0.0|0.0|3.9500000000000005e-05|-0.06361|3263.0|2.94|3263.0|361.95|0.69784|-1272.010995|0.5056|-0.13153|-0.19514|-1272.058487|3.1979|3548.0|5.45
13a_a5|0.0|1|0|0|0|0|1.393002748|-0.154076582|-0.033436214|2|0.023989899|0.0|-0.328417593|0.002355511|10.94530369|1|1|0.003196482|-0.012798693|-0.035005746|-0.0569177229999999|-0.367284642|2|0.746303189|0.8045357209999999|-0.048584084|0|-0.0839257009999999|0.470564031|0.016739606|-54.03141848|0.233249839|150.1663914|-0.0279752339999999|6.938219155|39.93934134|-36.90128585|-18.01047283|2657.14588|1314.232685|-11.59515363|8.571729592999999|15.89940424|0.854865353|5628.9694|258.29825730000005|-591.3528349999999|-127.2041084|1.0|1.0|1.0|2.0|3.07|23.0|-8.9|4.39|3.58|92.79|2.0|0.0|114.18|8.0|30.0|5.0|0.0|1.0|2.71|0.000169|0.0734|2.19|0.0|0.0|5.02e-07|-0.05534|4.6285|3.81|4.2107|567.51|0.50037|-1312.907813|0.1992|-0.17364|-0.22898|-1312.968936|4.1671|91.0|7041.0
18c_a25|0.0|0|0|0|1|0|1.193723817|-0.087958541|-0.008080236|2|0.043274232|2.069766482|-0.162271435|0.007804726|10.31285373|1|1|0.007488918|0.01222181|-0.038006869|-0.064145547|-0.282103688|2|0.7644072209999999|0.748718056|0.084188427|1|-0.0719340379999999|0.385593349|0.009585904|-47.27625541|0.05198276|34.1639413|-0.026975264|4.140476673999999|0.0|-21.00757374|-17.72859578|2917.369488|2095.730631|-11.65153036|7.553051762000001|14.65844196|0.940731034|6736.25597|165.67090530000002|-652.4856999|-325.8749539|1.0|1.0|1.0|1.0|3.58|27.0|-10.17|6.29|6.11|87.72|2.0|1.0|138.65|7.0|33.0|3.0|1.0|1.0|4.77|8.86e-07|0.00113|4.49|0.0|0.0|3.0499999999999995e-08|-0.0622|5.4858|4.75|3.3396|547.87|0.70516|-1714.280779|0.0041|-0.13312|-0.19532|-1714.342386|7.9283|88.0|7.0555
12bd_a36|0.0|1|0|0|0|2|1.297043358|-0.051990612|-0.045630197|2|0.04625323|0.0|-0.4017244129999999|0.003676818|10.94639828|1|1|0.0045625|0.042808724|-0.101854847|-0.169994208|-0.436345273|1|0.902377067|0.78699829|-0.011529973|0|-0.099460046|0.279020022|0.0177487689999999|-65.65179884|0.167521907|110.578217|-0.035521445|7.733288012999999|0.0|-30.9716039|-23.44707102|2772.776922|2403.371086|-15.47699253|8.050812711|15.34283166|0.905749421|5957.939097|143.6066496|-866.7115819|-372.868829|0.0|0.0|0.0|2.0|4.95|17.0|-7.34|3.76|2.5|69.2|1.0|0.0|133.68|5.0|31.0|4.0|0.0|1.0|2.42|2.8600000000000004e-05|0.0102|3.41|0.0|0.0|1.86e-05|-0.05236|3.8786|3.79|3544.0|568.94|0.7044100000000001|-1311.291779|0.0058|-0.1459|-0.19826|-1311.352257|7.6908|17.0|7.7696
4e_a49|0.0|0|0|0|1|1|1.343847746|-0.076526919|-0.074495823|2|0.036555556|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|10.92777282|1|1|0.000660956|-0.130491035|-0.037142108|-0.060391347|-0.403194204|2|0.7541604690000001|0.803344301|0.0063958109999999|1|-0.087866673|0.433385455|0.017142176|-53.89448633|0.242937669|149.0098632|-0.029288891|6.449206277999999|60.11195021|-35.44835874|-17.96482878|2675.626006|1647.641653|-11.01902676|7.934910277|15.01788083|0.892633982|5950.361470000001|214.47685|-561.9703647000001|-184.4129453|1.0|1.0|1.0|2.0|3.35|21.0|-7.36|3.4|2.83|92.93|1.0|0.0|114.08|6.0|30.0|5.0|0.0|1.0|2.42|0.000528|122.0|1.71|0.0|0.0|1.74e-05|-0.06461|5.7301|3.34|3.7876|504.63|0.68043|-1312.924353|0.0789|-0.1585099999999999|-0.2231199999999999|-1312.98289|4.8707|34.0|7.4685
4l_a46|0.0|0|0|0|1|1|1.134637095|-0.058870177|-0.075241716|1|0.049498645|0.0|-0.255755434|0.0066560469999999|10.94631401|1|1|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|0.726535412|-0.001318857|0|-0.085194597|0.291762764|0.00657916|-48.19533497|0.107841373|61.00681586|-0.030068681|2.10550531|0.0|-29.10603933|-17.01011822|2165.620022|2087.583804|-9.6227739|5.80829255|9.833034117|0.692930243|4865.794981|65.93290984|-490.7614689|-433.8429998|1.0|1.0|1.0|1.0|3.92|17.0|-7.0|4.64|5.02|50.94|1.0|0.0|105.77|3.0|26.0|3.0|0.0|1.0|4.08|5.25e-06|0.0027|4.49|0.0|0.0|3.47e-05|-0.01784|5.4011|4.99|4.4542|526.77|0.68584|-1092.484863|0.1523|-0.18567|-0.20351|-1092.53932|3.7624|98.0|7.0088
15c_a22|0.0|0|0|0|1|0|1.42291727|-0.134137693|-0.018518519|2|0.038137255|1.568396937|-0.298463715|0.003784292|10.9464374|1|1|0.004362505|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|0.667111824|0.773044788|-0.096749121|1|-0.080088202|0.615901609|0.024561528|-57.66130245|0.133414786|96.05497587|-0.0302219629999999|12.731723|78.22334636|-34.97658951|-21.75898206|3079.491787|2092.620825|-15.66586856|8.626398368|16.03890406|0.859281634|6882.442370999999|243.5126145|-830.2910335|-232.9472639|1.0|1.0|1.0|1.0|3.49|27.0|-9.28|3.9|4.18|109.38|1.0|0.0|128.77|6.0|34.0|6.0|0.0|0.0|2.98|1.39e-05|0.0107|2.9|0.0|0.0|2.35e-07|-0.07399|5.7361|4.79|3674.0|575.8|0.69113|-1460.324493|0.0694|-0.15408|-0.22807|-1460.387718|9.0393|737.0|6.1325
14b_a3|0.0|0|0|0|0|0|0.605016869|0.143500839|-0.1160619169999999|3|0.039799383|1.7086790859999998|-0.356087317|-0.00603969|10.31162234|1|1|-0.004161699|-0.288944272|-0.050943323|-0.094863591|-0.575695827|3|0.882394075|0.7809478329999999|-0.133815639|1|-0.100993354|0.379746504|0.012828558|-49.38772279|0.2135234869999999|104.4171556|-0.036469822|3.067822725|82.79166784|-21.76034149|-17.83445545|2160.565755|1289.104749|-8.721397057|4.989782639|9.738358819|0.951659927|4803.535505|113.9829058|-313.9702941|-261.0537205|1.0|1.0|1.0|1.0|3.18|21.0|-6.89|4.28|3.71|105.82|0.0|0.0|93.25|2.0|23.0|4.0|0.0|1.0|2.82|3.54e-05|0.0327|2.58|0.0|0.0|4.08e-05|-0.06676|3.0724|2.22|3.0724|368.39|0.70123|-1327.349444|0.2276|-0.12942|-0.19618|-1327.398177|3.8724|0.38|6.4202
8f_a12|0.0|0|1|1|0|1|0.609895166|0.110310585|-0.062406088|2|0.038347953|2.177023629|-0.3981937339999999|-0.002596875|10.31134658|1|1|-0.00094279|-0.023769395|-0.070713228|-0.125424286|-0.560548116|1|0.902669729|0.7475224290000001|-0.13747286|1|-0.098932601|0.285353468|0.013287637|-56.220383|0.130176823|73.97552223|-0.03822396|4.290980116|0.0|-23.45595611|-21.72151161|2541.921472|1448.568734|-12.34367323|7.016225129|13.00131176|0.853035146|5481.952981|91.98952021|-543.1216218999999|-384.290491|1.0|1.0|1.0|1.0|4.09|21.0|-8.42|4.99|3.41|78.41|2.0|0.0|115.66|3.0|27.0|4.0|0.0|1.0|3.82|1.99e-06|0.00211|4.34|0.0|0.0|1.4e-06|-0.06179|4.1744|4.19|3.6536|441.97|0.65098|-1480.955408|0.2466|-0.15061|-0.2124|-1481.008909|1.4701|646.0|6.1898
8e_a8|0.0|1|0|0|1|0|1.394799502|-0.018155171|-0.205927741|0|0.0427891159999999|0.0|-0.539547088|-0.005310149|10.94332438|1|1|-0.004224671|-0.0015448089999999|0.090898585|0.183313231|-0.475941912|0|0.650073857|0.7233950809999999|0.02023118|0|-0.105450888|0.280304418|0.0211004739999999|-64.32539698|0.338509724|206.4920729|-0.04393787|7.851573274|76.40535608|-43.00500847|-26.80224874|2692.975753|2080.07805|-16.34946208|7.50719734|14.52755918|0.935150832|6095.6213210000005|119.9832494|-784.77418|-370.0368722|0.0|1.0|0.0|2.0|3.2|23.0|-7.78|4.33|4.17|90.11|2.0|0.0|111.81|5.0|30.0|4.0|0.0|0.0|3.71|5.34e-06|0.00504|3.69|0.0|0.0|6.63e-06|-0.06253|4.6303|7.22|3.2737|526.86|0.7013|-1376.708067|0.1671|-0.13719|-0.19972|-1376.766245|7.7951|19.89|4.7014
8e_a12|0.0|0|1|1|1|1|1.283834633|0.050021617|-0.049397555|2|0.037430556|2.197856963|-0.330207456|0.005196034|10.94458094|1|1|0.005744805|0.112673977|-0.079913108|-0.136145064|-0.448676455|1|0.83954453|0.761892879|-0.036433876|1|-0.087795345|0.001151979|0.0155147339999999|-50.273571200000006|0.060372083|34.57040021|-0.031094185|5.0872236|0.0|-17.05887601|-17.80522313|2548.979738|2112.908299|-10.19566754|6.446557205|11.80358346|0.830990262|5490.975165|165.34017769999997|-489.392042|-241.94192880000003|1.0|1.0|1.0|1.0|4.11|21.0|-7.93|3.34|2.68|55.1|2.0|0.0|117.04|3.0|28.0|4.0|0.0|1.0|3.12|4.25e-05|0.00744|3.53|0.0|0.0|4.34e-06|-0.05739|5.247999999999999|3.45|3.3044|481.04|0.6954899999999999|-1177.380602|0.2252|-0.13599|-0.19338|-1177.436953|1.9327|588.0|6.2306
20b_a10|0.0|0|0|0|1|1|1.343837209|0.048567614|-0.073703704|2|0.035818182|1.854149459|-0.447804373|0.001965496|10.92966143|1|1|0.002637529|-0.049452599|0.019531637|0.031942481|-0.450145946|2|0.725009545|0.761071345|0.052265135|1|-0.088479815|0.6741049840000001|0.013038163|-56.53849503|0.24740823|158.09355980000004|-0.033783202|5.323735696|91.02309592|-38.78052212|-21.58742537|3085.433676|2257.777328|-13.79433873|7.554743755|13.838742600000002|0.8317951020000001|7173.225184999999|152.3236842|-758.6886304|-334.3514234|1.0|1.0|1.0|1.0|3.54|27.0|-8.93|4.23|5.0|95.92|2.0|0.0|129.73|5.0|34.0|5.0|0.0|1.0|3.66|6.05e-06|0.00364|3.52|0.0|0.0|5.26e-07|-0.0578399999999999|5.9354|4.88|3.9013|482.93|669.0|-1465.333983|0.1382|-0.16388|-0.2217199999999999|-1465.395231|7.7954|1.1|5.9586
14j_a23|0.0|0|1|1|2|0|1.197963927|0.074424082|-0.071396109|2|0.046283951|0.722606603|-0.322724299|0.007671236|10.31321824|2|2|0.0075222369999999|0.087218599|-0.073945564|-0.17267308|-0.463194548|2|0.616699629|0.800643488|0.143567854|1|-0.082226482|0.226990358|0.020485263|-53.34139172|0.154547838|100.2571987|-0.034989992|8.620784882999999|83.17168000000001|-26.17681598|-22.69846456|2943.385528|2175.598042|-14.72479008|7.83426417|15.57933561|0.988615047|6597.039681|146.63044480000002|-692.0651337|-355.4521561|0.0|1.0|1.0|1.0|3.39|26.0|-7.67|3.78|4.58|105.02|2.0|1.0|120.24|5.0|31.0|5.0|0.0|0.0|3.77|2.66e-06|0.00332|3.68|0.0|0.0|9.18e-06|-0.07581|3.6671|3.72|3.6671|528.18|0.65128|-1728.9293280000002|0.3886|-0.14816|-0.2239699999999999|-1728.988797|8.3233|4.0|8.3883
12aw_a36|0.0|1|0|0|0|2|1.297044239|-0.135690414|-0.115864198|2|0.043383838|0.0|-0.4478724979999999|-0.006877664|10.96021804|1|1|-0.004358975|0.169961228|-0.098027247|-0.250781298|-0.4191703539999999|1|0.653741315|0.836170906|-0.022464907|0|-0.114701005|0.373775982|0.023038651|-73.52224315|0.2938251289999999|188.3390873|-0.041292362|9.4658605|1.343623915|-36.36860892|-26.46800754|2901.451841|2380.579051|-16.96573876|7.545677222999999|14.32425315|0.898338973|6370.06138|160.8550748|-848.2869380000001|-319.2802512|0.0|0.0|0.0|2.0|4.73|17.0|-7.12|3.55|3.0|69.2|1.0|0.0|123.67|5.0|31.0|6.0|0.0|0.0|2.44|0.000102|0.0201|2.88|0.0|0.0|3.17e-05|-0.05513|5.2313|3.66|3.8763|507.71|0.69109|-1431.180191|0.3892|-0.15688|-0.21201|-1431.239759|6.5278|9.0|8.0458
21b_a23|0.0|0|1|1|2|0|1.197963051|0.094654108|-0.008526338|2|0.042455556|0.745297595|-0.326506055|0.01055698|10.31321725|2|2|0.009872313|0.107996329|-0.069382957|-0.130528352|-0.481470603|2|0.7038407329999999|0.7717839409999999|0.131951284|1|-0.083105261|0.224930782|0.014481931|-58.25915868|0.0692712809999999|48.56114386|-0.034219814|7.117014296|86.65837165|-29.31080756|-23.98906534|3074.083057|2531.041828|-16.81701905|8.773746105|16.20152864|0.846591917|6919.229053|131.5587155|-857.6679716|-437.9110924|0.0|1.0|1.0|1.0|3.59|26.0|-7.84|3.92|4.2|128.81|2.0|1.0|129.97|5.0|33.0|5.0|0.0|0.0|3.57|8.02e-07|0.00273|3.7|0.0|0.0|6.45e-06|-0.08401|4.0023|3.57|3.6237|611.6|0.70139|-1761.230923|0.2333|-0.15033|-0.23434|-1761.294175|13.2567|85.0|7.0691
12f_a36|0.0|1|0|0|0|2|1.297042537|-0.066269699|-0.032343041|2|0.039061728|0.0|-0.40641518|0.003676818|10.95389399|1|1|0.0045625|0.182557897|-0.101854847|-0.169994208|-0.438198895|1|0.902377067|0.821599443|-0.109793154|0|-0.100276611|0.3416917479999999|0.01784834|-66.16123807|0.156443092|103.2191714|-0.035813075|7.769727312|0.835268043|-30.92312428|-23.629013600000004|2770.818472|2380.393255|-15.59012402|7.416874811|13.84366076|0.8665086190000001|6000.985822|144.9540437|-873.0469447999999|-369.879252|0.0|0.0|0.0|2.0|4.94|17.0|-7.36|3.62|2.45|69.2|1.0|0.0|133.52|6.0|31.0|4.0|0.0|0.0|2.4|2.48e-05|0.0109|3.47|0.0|0.0|1.7899999999999998e-05|-0.05035|5.2106|3.87|3.6545|545.55|0.70126|-1311.285102|0.0231|-0.15011|-0.20046|-1311.345557|7.8454|11.0|7.9586
17_a15|0.0|0|0|0|0|0|1.43568899|-0.046866421|-0.071708785|2|0.036595745|0.0|-0.442454151|0.0016674189999999|10.9544604|0|0|0.0032452509999999|-0.052628162|-0.170008473|-0.263401148|-0.461493931|2|0.769376831|0.721188086|0.001376853|0|-0.079844675|0.605886597|0.012890299|-61.17023228|0.119540765|91.58201681|-0.027065991|7.56573889|58.47512431|-31.03055741|-20.73567196|2852.085573|2104.883413|-15.88591693|7.967418828|15.15194163|0.90173781|6352.266784|265.6831633|-937.2690986|-234.74904|1.0|1.0|1.0|1.0|3.63|24.0|-9.72|4.89|6.0|67.35|2.0|0.0|131.36|7.0|33.0|4.0|1.0|1.0|4.44|1.19e-06|0.00099|4.78|0.0|0.0|8.43e-08|-0.03936|4.1461|6.89|3.8006|663.81|0.7045100000000001|-1413.559128|0.0377|-0.15573|-0.19509|-1413.624817|7.1743|12.0|7.9208
A8301_a51|0.0|0|0|0|1|0|1.197963627|0.0245770529999999|-0.028789626|2|0.039058957|1.987294898|-0.242873103|0.00740124|10.31321735|1|1|0.007083041|0.135886548|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|2|0.7595189840000001|0.6959300979999999|-0.013846396|1|-0.0780376929999999|0.339244706|0.008152073|-50.67621589|0.065260105|42.37868986|-0.032775831|3.437697042|78.46116212|-23.3177516|-21.28401067|2799.106729|2461.663545|-13.82143785|6.890532887999999|13.24988678|0.922911768|6401.6494600000005|94.18649643|-691.0718926|-461.0082758|1.0|1.0|1.0|1.0|3.49|27.0|-9.38|5.5|5.52|87.72|2.0|1.0|129.04|5.0|31.0|3.0|0.0|1.0|4.58|2.5e-07|0.000495|5.02|0.0|0.0|1.74e-07|||||||||||||12.0|7.9208
12s_a36|0.0|1|0|0|0|2|1.297044029|-0.057853364|-0.045035034|2|0.042804233|0.0|-0.4023692|0.002951176|10.95352614|1|1|0.003962098|0.063448144|-0.104118159|-0.1763783589999999|-0.434472457|1|0.90414347|0.8060798779999999|-0.118671653|0|-0.1000534719999999|0.4314309979999999|0.019457471|-64.57958827|0.169662191|109.5085883|-0.035868226|8.106112169|10.23927133|-30.06529118|-23.15117315|2710.355028|2294.468358|-14.94294208|7.545963801|13.98635088|0.853487672|5890.905249|158.6528381|-791.9759303|-328.1450742|0.0|0.0|0.0|2.0|4.85|17.0|-6.97|3.24|2.19|69.2|1.0|0.0|128.72|5.0|30.0|4.0|0.0|0.0|2.14|6.929999999999999e-05|0.02|3.04|0.0|0.0|4.270000000000001e-05|-0.04908|3.8751|3.48|3.7604|523.72|0.6928|-1272.00109|0.0002|-0.15559|-0.20467|-1272.061111|8.7738|9.0|8.0458
16_a4|0.0|0|0|0|1|1|1.398650725|-0.219944434|-0.095499301|1|0.04501634|0.0|-0.089168424|0.0067511459999999|10.94592242|1|1|0.006466406|0.020218035|-0.018051608|-0.0513920109999999|-0.214481956|1|0.490768328|0.774455255|-0.0894138519999999|0|-0.080093659|0.292255386|0.013727656|-39.44800181|0.210153891|103.5057102|-0.033372358|3.330045338|74.430775|-17.789707500000002|-16.43666742|2101.6948030000003|1522.164774|-8.095443438|5.548106463|10.19502391|0.837568182|4520.2597670000005|82.51653675|-291.4359638|-327.4903335|0.0|0.0|0.0|0.0|3.26|17.0|-6.36|4.49|4.96|30.71|1.0|0.0|85.02|2.0|23.0|4.0|0.0|1.0|3.91|0.0001199999999999|0.0114|3.59|0.0|0.0|0.000134|-0.03965|4511.0|4.05|4.2257|407.99|0.54061|-1057.3808390000002|0.1006|-0.17375|-0.2134|-1057.429593|1.9873|343.0|6.4647
5a_a50|0.0|0|1|1|2|1|1.3972442980000002|-0.203248487|-0.017108794|1|0.038040936|2.475383677|-0.06986407|0.012640587|10.93256969|2|2|0.01228899|0.028229556|-0.102607753|-0.168135655|-0.161169418|1|0.699970832|0.788709546|-0.132977171|1|-0.065209836|0.2814514|0.010185297|-34.7974024|0.030107124|16.06582337|-0.022747617|2.900288114|60.04351409|-11.08625592|-12.13862875|2246.106104|1605.985157|-6.477439183|5.892775027000001|10.76914508|0.8275167520000001|4770.917486|178.61652859999998|-278.5298849|-176.38892919999998|0.0|1.0|1.0|0.0|3.5|20.0|-6.24|3.66|4.33|35.64|0.0|0.0|101.86|2.0|25.0|2.0|0.0|1.0|3.47|0.000129|0.0102|3.46|0.0|0.0|0.000186|-0.02487|5.6146|3.39|4.0159|455.34|0.6725399999999999|-1029.734933|0.1156|-0.16659|-0.19146|-1029.786489|5649.0|4.1|5.3872
3c_a32|0.0|1|1|1|0|0|0.6094207970000001|0.025890116|-0.048337951|0|0.043817204|2.224112182|-0.270034997|-0.00017094|10.31100278|3|3|0.00124359|-0.097512832|-0.0779821129999999|-0.145525719|-0.5427297289999999|0|0.831186295|0.839409251|-0.003205869|1|-0.0943910459999999|0.216289509|0.015118975|-48.52416391|0.1112332809999999|57.18235134|-0.0288417079999999|3.995552912|0.0|-17.94949454|-14.82682786|2152.627425|1393.156794|-7.622115192000001|5.605165488|9.717148607|0.733606015|4598.027604999999|157.331845|-274.3961469|-199.4122311|1.0|1.0|1.0|1.0|3.22|19.0|-6.89|6.61|4.68|110.94|1.0|0.0|93.05|3.0|22.0|3.0|0.0|1.0|4.02|6.65e-07|0.00399|4.14|0.0|0.0|4.18e-05|-0.05487|3.5169|3.02|3.5169|425.74|0.7034600000000001|-1633.297494|0.5017|-0.14219|-0.1970599999999999|-1633.348356|5.0659|9.0|8.0458
12j_a36|0.0|1|0|0|0|2|0.6293514410000001|-0.084183025|-0.0446165029999999|2|0.039061728|0.0|-0.41101009|0.00285431|10.33556498|1|1|0.003710345|0.161289379|-0.07550872|-0.133106642|-0.436310965|1|0.906423012|0.820041835|-0.1241793309999999|0|-0.105480639|0.362692602|0.018160631|-69.66341599|0.147413708|97.35760604|-0.037113558|7.921272637|2.098786266|-30.5197407|-24.51120192|2881.20453|2536.987511|-16.18812775|7.483427579|13.78874575|0.8425708820000001|6352.018345|148.06163930000002|-874.1588982999999|-364.314663|0.0|1.0|1.0|2.0|4.86|17.0|-7.05|3.33|2.61|94.5|1.0|0.0|135.47|6.0|31.0|4.0|0.0|0.0|2.33|1.4300000000000002e-05|0.0132|3.19|0.0|0.0|3.83e-05|-0.05098|5.2072|3.37|3.7807|536.01|0.69967|-1670.184251|98.0|-0.15495|-0.20593|-1670.245584|8.5953|0.01|8.0
47a_a18|0.0|0|0|0|0|1|0.403918489|0.018016478|-0.18843247|0|0.033641026|0.0|-0.464122017|-0.005483379|10.35082811|0|0|-0.000633273|0.066507683|-0.232940071|-0.358939392|-0.369841706|0|0.842412605|0.766261502|-0.008965701|0|-0.099310031|0.371382587|0.014124484|-81.42570819|0.2212091389999999|181.3725215|-0.036234741|9.49531639|110.0917322|-55.70051708|-29.70938001|3612.105567|2250.179086|-24.3591435|10.20255289|19.74153879|0.934960691|8405.670404|169.2144153|-1802.576619|-481.4854016|1.0|1.0|1.0|3.0|4.97|18.0|-8.27|0.48|3.35|123.06|3.0|1.0|158.24|12.0|39.0|5.0|0.0|0.0|2.02|1.8100000000000002e-07|0.00143|4.44|0.0|1.0|2.95e-06|-0.05191|3.1947|8.82|3.1947|813.01|0.69508|2098.280307|0.6094|-131.0|-0.18291|-2098.359766|3.0133|1.0|9.0
12m_a36|0.0|1|0|0|0|2|1.297043522|0.013543656|-0.133854569|2|0.03912037|0.0|-0.667165917|-0.006653538|10.95440733|1|1|-0.004569485|0.245908938|-0.052743904|-0.090926893|-0.52644768|1|0.892815402|0.825587924|-0.075712087|0|-0.121074678|0.4493096629999999|0.022725561|-81.19927925|0.288038572|193.174369|-0.04260035|10.22144534|107.233999|-45.120107|-28.57011677|2925.315028|2637.948424|-19.16067782|7.312794835|13.67704354|0.8702895190000001|6434.374756|169.596372|-1034.676602|-331.4617713|0.0|0.0|0.0|3.0|4.83|17.0|-6.14|1.92|0.98|112.29|1.0|0.0|131.85|6.0|32.0|5.0|0.0|0.0|1.26|7.96e-05|0.0676|2.11|0.0|0.0|0.000305|-0.05114|3.8658|3.88|3.8658|505.51|0.69382|-1401.385923|0.4718|-0.15879|-0.20993|-1401.446557|9.1003|0.03|7.5229
8h_a8|0.0|1|0|0|1|0|1.3918396709999998|0.038482973|-0.249095464|0|0.046205674|0.0|-0.485274006|-0.007796225|10.94341368|1|1|-0.007036544|0.021094825|0.09830823|0.254819201|-0.53822084|0|0.578166105|0.6971223040000001|0.111824921|0|-0.11302328|0.273425421|0.0111998669999999|-66.4523265|0.397594866|233.7669182|-0.048805507|3.871662077|53.78973456|-42.41801879|-28.69532281|2623.688756|2019.780061|-16.87148841|7.453557203|13.58738632|0.822939833|5956.417906000001|48.02637252|-742.3454901|-491.8998117|0.0|0.0|0.0|2.0|3.11|23.0|-7.95|4.69|4.72|80.88|2.0|0.0|105.27|4.0|29.0|4.0|0.0|0.0|4.01|6.11e-06|0.00395|3.82|0.0|0.0|4.43e-06|-0.06344|4801.0|7.71|3.7327|480.09|0.69844|-1361.455676|272.0|-0.15475|-0.21819|-1361.5113789999998|4.4356|11.59|4.9359
11_a4|0.0|0|0|0|1|1|0.626711769|-0.20567828|0.032861655|2|0.03617284|2.216390726|-0.056016567|0.011277653|10.33765061|1|1|0.010782511|-0.030003079|-0.0278843589999999|-0.046906237|-0.145254541|2|0.6575743310000001|0.820318166|-0.163623353|1|-0.06530408|0.4523305489999999|0.009336075|-37.74083422|0.069886591|40.38918044|-0.023620625|3.118219598|59.55648883|-18.12338426|-13.65094004|2452.527871|1640.559148|-7.889214068999999|6.850305797000001|13.18281017|0.924411925|5425.1341090000005|140.96082869999998|-370.7930613|-296.0029432|1.0|1.0|1.0|0.0|3.31|21.0|-8.05|4.97|5.22|68.9|2.0|0.0|111.64|4.0|27.0|3.0|0.0|1.0|4.16|7.27e-06|0.00395|3.99|0.0|0.0|3.31e-06|-0.05582|4907.0|3.2|3.78|479.99|0.65942|-1467.20045|0.0403|-0.15885|-0.2146699999999999|-1467.255521|5.3012|0.11|6.9586
3i_a32|0.0|1|1|1|0|0|0.6094207970000001|-0.157360524|-0.363243817|0|0.05052381|1.711001131|-0.4449120629999999|-0.0131506889999999|10.3110028|3|3|-0.0106761939999999|-0.8373173840000001|-0.054335108|-0.212967423|-0.537667101|0|0.565740817|0.833699527|-0.337053202|1|-0.1132851459999999|0.259644227|0.015296821|-59.72706743|0.106172013|55.97682661|-0.044627482|4.252042736|0.201037767|-25.92886531|-23.52884474|2471.4299920000003|2141.3084710000003|-12.4050588|5.826629089|10.09193014|0.732035793|5656.349227000001|120.8809386|-409.3669403|-285.465827|0.0|1.0|1.0|1.0|3.1|19.0|-6.96|6.76|6.29|110.94|2.0|0.0|88.28|3.0|24.0|6.0|1.0|1.0|4.37|5.37e-07|0.00251|4.23|0.0|0.0|4.01e-05|-0.06518|3642.0|3.38|3642.0|418.24|0.70322|-1891.738614|0.4765|-0.1476|-0.21278|-1891.790935|3.8572|6.0|8.2366
