molecula|NaaNH|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC1pe|AATSC7i|MATS1i|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|RASA|FNSA5|PNSA5|PPSA3|TPSA_x|WPSA3|RPCS|WNSA3|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
4_a38 (LY-2157299)|0|0.0|0.0|1|7.535296702|1|1.343847059|-0.080432741|2|0.041252955|-0.0501467259999999|1.721297609|-0.325515636|0.002865697|-0.159241692|-0.020954339|0.003107816|-0.083399128|0.028964355|0.702976795|0.8099394329999999|-0.041794304|0.868207983|1|0.754313773|-0.089446059|-51.11565158|7.104736984|140.40206619999998|4.060137052|71.22674185|-30.23133173|-18.48863993|0.487041509|2501.945802|431.0669496|-868.9660769|1686.693134|6.54753874|12.76426621|5566.495502000001|122.2274724|-496.5871888|23.51893991|7.880803302999999|0.0|1.0|1.0|1.0|1.0|0.18|21.0|-7.13|3.51|86.69|0.0|1.0|3.0|28.0|-6.86|0.0|1.0|0.0001409999999999|52.0|0.000102|0.0|0.0|2.75e-05|-0.06|3.95|3.78|-1198.683473|617.61|1048.31|327.69|0.2|266.68|449.44|-1198.442536|0.06|-0.16|-0.22|0.03652312|-1198.49738|7.6529|7.1586|7.1586
14g_a23|0|0.0|-4.794439428|2|7.423568444|0|1.197957711|-0.301504331|2|0.0422736629999999|0.058422864|0.653317181|-0.803522236|-0.002390707|-0.031968899|-0.030586527|-0.0004039459999999|0.179219801|-0.0962526|0.598213287|0.796412133|0.010202051|0.854683662|1|0.907334473|-0.096288005|-68.52397802|13.05300369|65.94601775|9.289253982|1.5679977319999998|-36.87984398|-29.55936307|0.461846955|3400.464046|645.7104105000001|-1507.527516|2531.8503170000004|8.788027188|16.32997765|8005.353973|156.3396622|-1072.841648|37.88128151|14.63509796|0.0|1.0|0.0|1.0|1.0|0.09|26.0|-7.95|6.18|114.25|0.0|1.0|7.0|35.0|-5.94|1.0|0.0|1.29e-07|6.38e-05|1e-06|0.0|0.0|5.57e-06|-0.08011|5.17|3.7042|-2042.1835260000005|730.13|1233.48|334.71|0.3478|334.71|583.38|-2041.934312|0.3478|-0.1519|-0.23201|0.0221162|-2042.000034|10245.0|8.0|8.0
16a_a23|0|0.0|0.0|2|7.423568444|1|1.197962324|-0.013055633|3|0.046283951|0.062601621|0.759926978|-0.302174246|0.012426121|-0.088255625|-0.071458049|0.01226642|0.115499047|-0.181609054|0.765869487|0.8323974470000001|0.154144584|0.890165467|1|0.934837094|-0.07288672|-47.06687604|13.80568132|42.07919382|8.915071155|91.92609822|-17.13669862|-16.6118386|0.49525751|2924.629647|603.6746046|-847.2037686000001|1801.957216|8.024409307|15.89802615|6552.801739|267.3932664|-547.0850515999999|28.35168303|18.14339594|1.0|0.0|1.0|0.0|1.0|0.14|20.0|-5.27|2.52|108.26|0.0|2.0|5.0|31.0|-7.02|0.0|0.0|2.6e-05|0.0111|4.86e-05|0.0|0.0|0.0023|-0.0502|2.49|1.6239|-1685.913359|670.04|1172.0|763.49|0.2066|763.49|555.21|-1685.580443|0.2066|-0.07625|-0.12645|0.03391189|-1685.6419010000002|18.4446|7.4037|7.4037
8e_a12|0|0.0|0.0|1|6.803505258|1|1.283834633|-0.049397555|2|0.037430556|0.0661362779999999|2.197856963|-0.330207456|0.005196034|-0.087658302|-0.0309579439999999|0.005744805|0.112673977|-0.079913108|0.83954453|0.761892879|-0.036433876|0.815412281|1|0.939627917|-0.087795345|-50.273571200000006|8.884082475|34.57040021|5.0872236|0.0|-17.05887601|-17.80522313|0.45384745|2548.979738|538.051884|-854.6507103|2112.908299|6.446557205|11.80358346|5490.975165|165.34017769999997|-489.392042|25.03342862|11.19206011|1.0|1.0|1.0|1.0|1.0|0.14|21.0|-7.93|2.68|55.1|0.0|1.0|3.0|28.0|-6.03|0.0|1.0|4.25e-05|0.0156|2.03e-05|0.0|0.0|4.34e-06|-0.05739|3.45|3.3044|-1177.619013|612.59|1048.44|375.21|0.2341|236.25|481.04|-1177.380602|0.2252|-0.13599|-0.19338|0.02580783|-1177.436953|1.9327|6.2306|6.2306
41_a18|0|0.0|0.0|0|7.03438793|2|1.251176562|-0.059936864|1|0.038034188|-0.089781154|0.0|-0.500778516|-0.0034878|0.022493846|0.0212700929999999|-0.002136837|-0.137860739|-0.005930813|0.759941674|0.733589101|-0.032217299|0.774395455|0|0.7349388459999999|-0.089139464|-61.10986894|6.547189171|181.7135945|4.488448275|93.99687836|-47.95199341|-25.62671923|0.487248278|2899.29167|503.8398786|-1588.856592|1491.296991|8.787657952|17.13823195|6605.095612|66.33450764|-1089.246155|28.37200951|4.727999916|1.0|0.0|1.0|1.0|3.0|0.25|18.0|-8.38|2.7|99.28|0.0|1.0|6.0|34.0|-6.38|0.0|1.0|2.76e-06|0.00125|9.49e-06|0.0|0.0|1.89e-06|-0.04956|7.34|3.2123|-1454.374793|736.59|1294.52|385.97|482.0|385.97|576.83|-1453.980175|482.0|-0.1319|-0.1814599999999999|0.0280471999999999|-1454.045308|2721.0|6433.0|6433.0
18_a10|0|0.0|0.0|1|7.78113851|2|1.243178376|0.0307177839999999|2|0.035770975|-0.092424959|2.026949641|-0.1859075939999999|0.009941402|-0.052165302|-0.0280813039999999|0.010573165|-0.144233311|-0.091730492|0.7155022459999999|0.785539083|0.048377088|0.832812971|1|0.885552955|-0.076052353|-48.27152552|12.12013168|72.64119073|7.692822451|123.3621791|-23.18149476|-15.79795381|0.4670293179999999|2788.499133|562.0732377|-868.8874593|2137.914113|7.204851347999999|13.51828833|6213.631543|227.471785|-551.4954071000001|24.62214943|13.11704755|0.0|1.0|1.0|1.0|0.0|0.32|21.0|-7.88|4.66|62.06|0.0|1.0|5.0|31.0|-6.34|0.0|1.0|3.34e-05|0.0138|1.7100000000000002e-05|0.0|0.0|5.44e-06|-0.0495699999999999|2.65|3.7977|-1336.433782|687.19|1181.5|326.47|0.2962|214.93|504.61|-1336.126835|0.1637|-0.15735|-0.20692|0.02974086|-1336.185978|5.9029|6.8861|6.8861
4o_a46|0|0.0|0.160026534|1|7.825245291|1|1.13463699|0.042766097|1|0.043320988|-0.2363624889999999|0.0|-0.032014955|0.010870588|-0.203025042|-0.06855792|0.010144781|-0.376106593|-0.018058762|0.626333846|0.7699448320000001|-0.121466731|0.8176134690000001|0|0.950732618|-0.06570509|-36.03345669|5.332434441|27.01882145|2.9243708|31.19780621|-19.49276784|-12.01115223|0.460981009|2195.436986|521.3931342|-576.535307|1705.3950960000002|5.527567399|10.25486577|4966.476822|136.5432529|-316.1788552|15.99310518|5.972929428|1.0|1.0|1.0|1.0|0.0|0.32|17.0|-7.26|4.94|54.5|0.0|1.0|2.0|26.0|-5.51|0.0|1.0|1.23e-05|0.00422|1.34e-05|0.0|0.0|1.88e-05|-0.04627|3.76|4.3255|-1070.456878|581.59|1022.29|286.64|0.1598|286.64|501.08|-1070.223416|0.1598|-0.18282|-0.22909|0.02815574|-1070.276387|4.8244|6.7905|6.7905
40_a47|0|0.0|0.0|1|6.823286122000001|0|1.420389717|-0.0934645509999999|3|0.041396825|-0.056839794|1.566109469|-0.179798097|0.002212256|-0.038143308|0.056362705|0.003634698|-0.130213023|-0.147591116|0.63155995|0.836942961|0.018609507|0.900790582|1|0.812233678|-0.083237511|-44.90375373|11.04737121|101.2934265|5.959674083|0.0|-17.58259718|-14.59371996|0.4574577489999999|2313.85811|438.171933|-583.7487984|868.5333132000001|7.042383142|12.98034048|4862.524893|229.9974239|-314.91225539999994|25.43981292|16.06828586|0.0|1.0|1.0|1.0|1.0|0.11|21.0|-7.08|4.04|68.52|0.0|1.0|3.0|25.0|-6.78|0.0|1.0|0.000546|183.0|0.000192|0.0|0.0|2.79e-05|-0.05086|2.06|3.7236|-1123.174467|571.5|947.27|332.97|271.0|308.6|444.47|-1122.9968210000002|0.2612|-0.15231|-0.20317|0.02983032|-1123.049869|6.5995|8.4|8.4
12_a1|1|3.3894574360000003|0.0|0|7.423568444|1|1.430936075|-0.02164054|1|0.036382114|0.076867966|0.0|-0.516204114|-0.0038943009999999|-0.0811332759999999|-0.051772288|-0.001416381|0.127560614|-0.104622651|0.8016064479999999|0.749817035|-0.045776997|0.817998205|0|0.765121385|-0.104724018|-60.78517756|19.60151089|136.3310784|11.37734536|477.1158679|-32.50125347|-23.15625812|0.46449367|2592.245875|444.1009824|-972.562841|1825.150911|7.679719277999999|14.34104294|5468.378562|159.81230209999998|-564.5066541|31.95435864|14.21231622|1.0|1.0|1.0|1.0|1.0|0.05|23.0|-8.2|4.41|83.82|0.0|1.0|3.0|28.0|-6.02|0.0|1.0|1.04e-05|0.00379|1.77e-05|0.0|0.0|2.3e-06|-0.07042|3.67|3.1744|-1216.12881|607.42|1018.84|390.57|0.5867|332.04|482.51|-1215.922313|0.2821|-0.12874|-0.19916|0.0296752|-1215.975876|10.1801|5.5302|5.5302
12i _a30|0|0.0|0.0|0|7.412764017000001|2|0.604984133|-0.030422458|2|0.043848238|-0.0982344169999999|0.0|-0.366470081|0.00372838|0.0109710489999999|-0.072247675|0.003603419|-0.172434349|-0.051371057|0.8264832879999999|0.831176513|-0.029080032|0.888213143|0|0.8434291340000001|-0.096489393|-63.00408424|10.32233418|102.235113|6.740110893|0.0|-32.64875738|-24.43015511|0.479900127|2860.704198|550.7287204|-1197.077601|2280.31966|8.097008872|15.56818082|6362.153853|126.4796844|-781.648379|30.29912252|9.585980094|1.0|1.0|1.0|0.0|1.0|0.14|17.0|-7.22|3.27|81.65|0.0|1.0|5.0|30.0|-5.75|0.0|1.0|1.19e-06|0.0005139999999999|3.61e-06|0.0|0.0|2.61e-05|-0.05465|4.45|3.5242|-2035.373964|691.59|1167.27|351.81|0.2384|246.2|542.74|-2035.141693|0.1577|-0.14945|-0.2041|0.03436093|-2035.203042|3.0033|7.8013|7.8013
12m_a36|1|3.40403699|0.0|0|7.412764017000001|2|1.297043522|-0.133854569|2|0.03912037|0.14264424|0.0|-0.667165917|-0.006653538|-0.025127218|-0.038386106|-0.004569485|0.245908938|-0.052743904|0.892815402|0.825587924|-0.075712087|0.8792981679999999|0|0.711961428|-0.121074678|-81.19927925|15.24099981|193.174369|10.22144534|107.233999|-45.120107|-28.57011677|0.465323422|2925.315028|477.48014630000006|-1542.786306|2637.948424|7.312794835|13.67704354|6434.374756|169.596372|-1034.676602|38.24042793|14.91990864|0.0|0.0|1.0|0.0|3.0|0.13|17.0|-6.14|0.98|112.29|0.0|1.0|6.0|32.0|-7.39|0.0|0.0|7.96e-05|0.0338|0.000159|0.0|0.0|0.000305|-0.05114|3.88|3.8658|-1401.654499|692.4|1177.15|320.72|0.4718|320.72|505.51|-1401.385923|0.4718|-0.15879|-0.20993|0.03861003|-1401.446557|9.1003|7.5229|7.5229
12e_a30|0|0.0|0.0|0|7.412764017000001|2|0.604984231|-0.029595542|2|0.041767677|-0.010682095|0.0|-0.444243861|0.0043261129999999|0.005418617|-0.055954785|0.0053380919999999|-0.018475151|-0.089279071|0.838579475|0.8246767140000001|0.002248768|0.876441789|0|0.816703705|-0.098059338|-65.04681137|16.08914569|121.5880081|10.6725953|0.0|-34.82676424|-23.31866823|0.46715936|2920.484542|541.7533217|-1235.889416|2392.685958|8.069355055|15.14403079|6421.289402|194.2788429|-819.8165288|32.97692061|15.05551106|1.0|1.0|1.0|1.0|1.0|0.17|17.0|-6.74|2.63|90.88|0.0|1.0|6.0|31.0|-6.19|0.0|0.0|3.59e-06|0.00154|1.19e-05|0.0|0.0|7.87e-05|-0.05044|3.58|3.4747|-1690.3021629999998|709.98|1201.05|356.82|0.2055|245.94|562.76|-1690.030824|151.0|-0.1476|-0.19804|0.03344515|-1690.092998|6.1598|7.9431|7.9431
16_a15|0|0.0|0.0|0|0.0|0|0.300207157|-0.463771194|2|0.035555556|-0.003882928|0.0|-0.4898555739999999|-0.009769916|-0.109386268|-0.011969556|-0.00379317|-0.006331105|-0.046871961|0.787100127|0.729432583|0.080837546|0.77948108|0|0.723597405|-0.101500719|-69.38556779999999|4.848103252|188.9479321|3.31414791|17.68542055|-41.45211893|-26.98327637|0.419910645|3173.773379|494.6488764|-1457.096924|3014.308422|6.798937229|11.720499900000002|6931.531554000001|89.91997762|-996.0668068|31.07023998|6.687758643|1.0|1.0|0.0|1.0|2.0|0.08|24.0|-9.21|6.02|115.58|0.0|1.0|6.0|32.0|-6.27|1.0|1.0|9.89e-07|0.000442|6.14e-06|0.0|0.0|2.72e-07|-0.04082|8.26|4.1295|-1770.509465|716.79|1229.58|300.24|0.3809|297.1|600.98|-1770.217907|0.1409|-0.16871|-0.20953|0.06079704|-1770.281427|11.7447|7.6778|7.6778
47k_a18|0|0.0|0.0|0|7.03438793|1|1.25117623|-0.0605329409999999|0|0.033777778|-0.017736343|0.0|-0.5135996820000001|0.003047962|-0.02822032|-0.008576013|0.00493127|-0.026672956|-0.279965025|0.762665453|0.721697829|0.022512501|0.753132457|0|0.8309354040000001|-0.088346874|-69.77479556|11.91029894|133.5242222|9.406543039|58.77865447|-40.74641317|-23.89547793|0.467246896|3245.964586|656.2580564|-1744.369889|2009.418849|9.777177947|18.35217454|7575.637462000001|224.8475227|-1377.672426|33.40602576|14.46395816|1.0|1.0|1.0|1.0|2.0|0.3|18.0|-8.44|3.17|88.97|1.0|1.0|11.0|38.0|-6.41|0.0|0.0|1.44e-06|0.000742|4.65e-06|1.0|1.0|1.85e-06|-0.04359|8.45|3.0948|-1664.756029|842.29|1492.36|400.63|0.5920000000000001|400.63|793.48|-1664.2657390000002|0.5920000000000001|-0.1277599999999999|-0.17135|0.02802749|-1664.341238|5.2253|7.5376|7.5376
14_a4|0|0.0|0.0|1|7.535296702|1|1.399909181|-0.04986736|1|0.0409444439999999|-0.0135414919999999|0.0|-0.069682036|0.009588001|-0.08389836|0.117232935|0.008943549|-0.031578333|-0.016862096|0.507307223|0.77505994|0.158051825|0.843811017|0|0.8510382459999999|-0.071074269|-32.31961528|5.933038407000001|67.73740575|2.697931638|85.72299913|-13.60128622|-13.71135194|0.40126838|1911.448021|386.9927769|-452.4746139|1378.961008|5.304461808|8.859498364|3944.638539|105.2894945|-205.7538638|17.84270058|7.175500282000001|1.0|0.0|1.0|0.0|0.0|0.06|17.0|-5.71|4.09|30.71|0.0|2.0|2.0|21.0|-5.8|0.0|1.0|0.000396|0.11|0.000106|0.0|0.0|0.000539|-0.03639|3.22|4.2312|-918.9507745|475.32|794.51|293.02|0.1864|274.1|353.16|-918.851356|0.1067|-0.17381|-0.2102|0.020300099|-918.896242|3.3312|5.8794|5.8794
7_a4|0|0.0|0.0|1|7.535296702|1|1.343865525|-0.003297033|2|0.037694444|-0.07290303|2.048170299|-0.076100699|0.008409909|-0.125778587|0.04206117|0.008242591|-0.162314698|-0.042220092|0.527072036|0.8046449179999999|0.022270259|0.87010589|1|0.825830607|-0.071288428|-35.88407105|7.402610584|87.67070691|3.726212114|79.08210981|-16.47508541|-13.45652664|0.437317462|2286.169166|415.6938929|-538.2610657|1915.566579|5.512905888|9.797542165|5022.496714|141.9530115|-270.9415659|18.74189807|8.456594282000001|1.0|0.0|1.0|1.0|0.0|0.15|21.0|-7.46|4.67|43.6|0.0|1.0|2.0|25.0|-6.03|0.0|1.0|0.000156|0.0514|3.92e-05|0.0|0.0|1.15e-05|-0.05217|2.91|4.0379|-1089.870249|538.92|915.46|307.05|0.0697|307.05|365.73|-1089705.0|0.0697|-0.16975|-0.2219199999999999|0.02317758|-1089.753885|4926.0|6821.0|6821.0
3k_a32|1|3.644417045|0.0|0|7.97831097|1|0.609420759|-0.001250803|0|0.0381981979999999|-0.047167919|2.256213388|-0.270019022|0.001221534|-0.0902541999999999|-0.077097565|0.002509816|-0.084055305|-0.050938823|0.816196288|0.779649252|-0.127713677|0.8306695270000001|1|0.8777482409999999|-0.090839907|-51.21653025|6.970844822|68.92687468|3.930238317|0.0|-22.61349991|-16.67514938|0.472646737|2392.3436100000004|494.8840288|-717.0314235000001|1970.06814|6.153598893|11.6688363|5259.698672|123.7157466|-404.2701347|21.36272325|6.9505405620000005|1.0|1.0|1.0|1.0|1.0|0.32|19.0|-7.23|5.78|110.94|0.0|1.0|3.0|25.0|-5.01|0.0|1.0|9.16e-08|3.3600000000000004e-05|2.47e-06|0.0|0.0|2.15e-05|-0.05321|3.81|3.5363|-1750.164914|611.65|1022.89|350.6|0.3082|350.6|452.36|-1749.957584|0.3082|-0.14667|-0.19988|0.02654958|-1750.0122420000002|5689.0|8.0605|8.0605
26_a20|0|0.0|0.0|1|6.842683282|0|1.4165417530000002|-0.104520106|2|0.0396875|0.1516835819999999|2.01129617|-0.3297182369999999|0.003085806|-0.054222344|-0.033102079|0.003149352|0.249416844|0.0346782989999999|0.7071284179999999|0.7541508029999999|-0.070815554|0.8096894440000001|1|0.79337253|-0.082729415|-55.81998701|8.604974082|139.417676|5.806030949|80.47551422|-39.28020352|-22.11735334|0.472355054|2825.254798|535.3119506|-1172.219727|2534.075607|7.598632688999999|14.40103379|6221.067002000001|145.1419493|-790.9313788|28.17896678|10.03954725|1.0|1.0|1.0|1.0|1.0|0.08|27.0|-9.18|4.62|86.69|0.0|1.0|5.0|32.0|-6.28|0.0|1.0|7.27e-06|0.00305|9.51e-06|0.0|0.0|2.780000000000001e-07|-0.05097|4.97|3.8894|-1352.315376|715.27|1211.34|318.77|0.2081|256.05|543.96|-1352.036122|0.0814|-0.16129|-0.21226|0.03774288|-1352.098465|4.8742|6.8827|6.8827
12bb_a36|1|3.3296932480000003|0.0|0|7.412764017000001|2|1.29704416|-0.117921811|2|0.04625323|0.096309833|0.0|-0.444923056|-0.006877664|-0.018516159|-0.027636036|-0.004358975|0.2463876689999999|-0.098027247|0.653741315|0.836170906|0.0534307559999999|0.892249657|0|0.6888482109999999|-0.114330726|-73.39466247|14.16769093|199.7440352|9.094955748|0.0|-37.36110291|-24.95418524|0.4808928389999999|2902.055617|442.2064275|-1247.709262|2458.790147|7.854524291000001|15.13083401|6285.088971|180.1992964|-800.967538|34.69260487|14.75518126|1.0|0.0|1.0|0.0|2.0|0.14|17.0|-7.12|3.0|69.2|0.0|1.0|5.0|31.0|-6.8|0.0|0.0|0.000102|0.0424|4.81e-05|0.0|0.0|3.17e-05|-0.0566799999999999|3.66|3.8001|-1431.4091|667.88|1120.72|326.27|0.4172|236.69|515.92|-1431.178978|0.0736|-0.15507|-0.21175|0.03421884|-1431.238418|8657.0|8.0|8.0
6_a1|0|0.0|0.0|1|7.535296702|1|1.3488280769999998|0.021203156|1|0.039635417|-0.114683042|0.0|-0.230035376|0.005054086|-0.00983397|-0.0538497079999999|0.006851583|-0.180874123|-0.230322048|0.781885145|0.798346291|0.13761072|0.8524898329999999|0|0.8782596159999999|-0.077422386|-37.41011914|10.15161645|58.82435931|4.905211525|95.13138767|-13.35477777|-11.51080589|0.4218263379999999|1956.144556|424.3707604|-448.9214297|1383.161829|5.555887839|9.609375529|4061.042516|204.5077752|-216.916644|19.95772445|12.20110458|1.0|0.0|1.0|1.0|0.0|0.22|17.0|-6.02|3.57|39.94|0.0|1.0|3.0|22.0|-6.21|0.0|1.0|0.0007599999999999|221.0|0.00021|0.0|0.0|0.000277|-0.02214|2.81|4.0635|-935.5024827|527.41|875.29|305.12|0.3399|305.12|405.23|-935.330989|0.3399|-0.16784|-0.1899799999999999|0.027384499|-935.378591|8.0033|5.2924|5.2924
3h_a32|1|3.579396967|0.0|0|7.765993078999999|0|0.609420752|-0.008243901|0|0.037731481|0.014517903|2.243113495|-0.269379119|0.002101838|-0.003152613|-0.111111111|0.003284804|0.025035542|-0.071193103|0.84279263|0.7926338540000001|-0.169197453|0.834881529|1|0.87880263|-0.0882883959999999|-55.27575363|6.98327435|75.87946135|4.372100625|0.0|-28.15732254|-17.27367301|0.4089962629999999|2398.020434|550.2022886|-829.1363044|2911.160989|8.107034244|13.71739929|5187.525619|141.8112711|-519.1071084|22.33200639|7.357575822|1.0|1.0|1.0|1.0|1.0|0.35|19.0|-8.47|6.24|110.94|0.0|1.0|7.0|26.0|-4.29|1.0|1.0|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|0.0|0.0|1.29e-06|-0.05318|4.61|3.5552|-1790.6908030000002|676.22|1127.45|348.74|0.2926|348.74|578.86|-1790.440663|0.2926|-0.1474099999999999|-0.20059|0.02690554|-1790.5004850000005|5.8749|8.1549|8.1549
8_a47|0|0.0|0.0|0|7.252053952000001|1|1.24688044|-0.099564745|2|0.0363475179999999|-0.087101663|1.335354131|-0.391797226|-0.008756|-0.153669322|-0.14203855|-0.007648516|-0.177626636|-0.00158075|0.686795267|0.7847248109999999|-0.035681436|0.842571655|1|0.8497568740000001|-0.091482011|-53.11155658|5.043798869|87.2263982|2.928269795|0.0|-25.60148752|-20.78278301|0.414302597|2621.772106|493.3419136|-956.0080185|2217.264922|6.492934319|11.08581716|6219.278078|104.6752861|-555.0279614|25.35407034|7.509972037000001|1.0|0.0|1.0|1.0|2.0|0.13|22.0|-9.25|6.77|58.04|0.0|1.0|4.0|29.0|-4.79|1.0|1.0|2.56e-07|0.000104|6.490000000000001e-07|0.0|0.0|2.28e-07|-0.05495|4.91|3.6696|-1686.068471|621.06|1071.62|337.87|0.2249|337.87|433.38|-1685.8518170000002|0.2249|-0.15357|-0.2085199999999999|0.03283575|-1685.908004|4.6281|7.3|7.3
19d_a38|1|3.314284769|0.0|0|7.412764017000001|2|1.297043205|-0.17467835|2|0.04572104|0.019858574|0.0|-0.6999264340000001|-0.011156837|-0.0555594909999999|-0.024688524|-0.00835812|0.041924146|-0.060668296|0.7581164340000001|0.853092207|0.111104525|0.908591797|0|0.63167949|-0.1248815919999999|-80.2776536|15.53007152|236.7675313|9.98319831|115.6739235|-48.11018574|-28.24584108|0.478151237|3055.168373|406.0626253|-1525.275418|2995.494247|7.056031803|13.52121974|6934.7619620000005|161.0407189|-980.493036|37.68716585|14.56661536|0.0|0.0|1.0|0.0|4.0|0.13|17.0|-6.41|1.65|124.32|0.0|1.0|6.0|33.0|-7.84|0.0|0.0|0.000134|0.0594|0.0002399999999999|0.0|0.0|0.000175|-0.05091|4.13|3.6586|-1500.898316|679.08|1171.77|338.89|0.3167|230.58|517.77|-1500.621723|0.0699|-0.15054|-0.20145|0.04735828|-1500.683599|10.6621|7.9586|7.9586
15_a4|0|0.0|0.0|1|7.535296702|1|1.399867493|-0.061469545|1|0.044357639|0.0432718859999999|0.0|-0.077474847|0.009823083|-0.1979518539999999|0.022446689|0.00918585|0.097046535|-0.017259078|0.5118792910000001|0.772721853|0.095534883|0.8347553529999999|0|0.867716376|-0.073738544|-35.36161572|5.223809291|63.43714456|2.505098786|86.01453643|-14.29317436|-14.73400655|0.437696617|1973.978183|416.1168833|-530.4242358|1495.715718|5.459799482|9.709704127|4134.603400999999|74.8625551|-254.3670787|17.45960235|4.672449937|1.0|0.0|1.0|0.0|0.0|0.11|17.0|-6.09|4.4|30.71|0.0|1.0|2.0|22.0|-5.6|0.0|1.0|0.000152|0.0443|5.19e-05|0.0|0.0|0.000235|-0.03539|3.8|4.2148|-958.270023|512.65|848.47|294.16|0.1996|275.22|396.58|-958.147682|0.0969999999999999|-0.17373|-0.2091199999999999|0.018092091|-958.195344|3.0091|6757.0|6757.0
2_a1|0|0.0|0.0|1|7.535296702|1|1.348828131|-0.014296455|1|0.0409444439999999|-0.1056298369999999|0.0|-0.175623923|0.001576763|-0.0619710709999999|0.101798469|0.003205156|-0.237981258|-0.145015842|0.571324013|0.795932678|0.079586368|0.8571146190000001|0|0.808210065|-0.077270452|-35.17029414|5.135384136|87.29479691|2.337413146|84.54541681|-12.89184641|-12.05838656|0.39830426|1884.85038|367.8635872|-422.0435297|1378.496713|5.2823820260000005|8.779158091000001|3920.383175|139.0945801|-192.096651|17.36508791|8.075415099999999|1.0|0.0|1.0|1.0|0.0|0.18|17.0|-6.18|4.12|30.71|0.0|1.0|2.0|21.0|-6.04|0.0|1.0|0.000871|243.0|0.000167|0.0|0.0|0.000185|-0.02966|3.31|4.0877|-920.2093796|489.42|807.98|303.31|0.2991|303.31|355.79|-920.078239|0.2991|-0.1686|-0.19826|0.024658671|-920.123726|5.2754|5.2366|5.2366
12aj_a36|1|3.482902101|0.0|0|7.412764017000001|2|1.29704406|-0.045035034|2|0.043848238|0.064171987|0.0|-0.402433117|0.002951176|-0.103202936|-0.042227364|0.003962098|0.1087087|-0.104118159|0.90414347|0.812278823|0.091113865|0.8632656809999999|0|0.8269863129999999|-0.10279655|-65.89100364|11.73352271|110.89910559999998|7.521007149|0.0|-29.99399664|-23.62130319|0.47532973|2710.647462|530.0854761|-1251.929069|2275.825451|8.056502837|15.35536375|5763.333098|144.26810480000003|-802.4672307|30.48195872|10.69455126|1.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.97|2.19|69.2|0.0|1.0|5.0|30.0|-6.55|0.0|0.0|6.929999999999999e-05|0.0274|5.05e-05|0.0|0.0|4.270000000000001e-05|-0.05275|3.48|3.6017|-1272.27339|682.84|1157.64|344.24|0.5616|237.06|539.55|-1271.9998859999998|0.0082|-0.14818|-0.20093|0.03225532|-1272.060325|7.8393|7.7696|7.7696
14aa_a23|0|0.0|0.0|2|7.423568444|0|1.19796312|-0.026892547|2|0.046678487|0.031136154|0.758549568|-0.287870566|0.013012022|-0.029037128|-0.044957534|0.012103325|0.055934795|-0.074579388|0.725358161|0.75434493|0.055269665|0.8072028240000001|1|0.924108042|-0.076107469|-51.83122853|12.26959478|51.68445972|8.355923226|83.27171526|-24.18971469|-21.51484958|0.4930525229999999|2941.302235|629.3423691|-1140.287028|2263.821505|8.000512184|15.78173785|6651.23042|138.4803717|-776.5660584|27.00633206|9.388663605|0.0|1.0|1.0|1.0|1.0|0.12|26.0|-8.16|4.63|105.02|0.0|1.0|5.0|32.0|-5.92|0.0|0.0|5.9e-07|0.000259|2.81e-06|0.0|0.0|3.07e-06|-0.0708299999999999|4.1|3.5934|-1708.5626|715.57|1231.11|345.03|0.4157|345.03|588.45|-1708.276011|0.4157|-0.1449|-0.21573|0.02033777|-1708.338059|8.3532|8451.0|8451.0
