molecula|NaaNH|n9FaHRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|GATS1are|MATS8s|SIC2|RASA|FNSA3|FNSA5|PBF|FPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|WNSA4|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
19g_a38|1|0|3.229090845|7.412764017000001|2|2|1.297044182|0.0|-0.077355838|-0.008497058|5.351858133|2|0.042419753|-0.037579797|0.0|-0.458841138|-0.006877664|-0.009881824|10.96052467|1|1|-0.004358975|-0.096139701|-0.098027247|-0.438254637|0.653741315|-0.063110203|0.892249657|0.7200062690000001|-0.086314802|-0.114243258|0.5322242429999999|0.022953686|137.56612280000002|177.181631|-0.038842708|9.191644336|18.41027014|0.719941993|-1.942135378|-34.56416368|-24.57988703|2897.384301|-15.5542928|6.327835378|11.62016299|177.2223055|-777.7146399000001|34.14148263|-278.3610963|1707.074131|1.0|1.0|1.0|1.0|3.0|4.82|0.14|17.0|-7.12|2.78|1.0|125.65|1.0|-4.25|31.0|-6.81|419.43|0.0|1.0|2.97|5.68e-05|0.0196|0.0|7.599999999999999e-08|3.19e-05|-0.05479|5.2766|3.66|-1431.419426|-1431.386981|638.82|1104.29|0.2285|234.97|0.3937|0.69982|-1431.186566|-0.15269|5.0677|0.03244515|-1431.244906|6.1765|42.0|7.3778|7.3778
21_a4|0|0|0.0|7.535296702|1|1|1.399863887|2.026698554|-0.164057585|-0.003068098|5.4161004020000005|1|0.042924837|0.019346682|0.0|-0.131928225|0.012362563|-0.2897937889999999|10.94593332|1|1|0.012094249|0.030586117|-0.063064908|-0.228430899|0.6952936|0.090847781|0.833191212|0.932146735|-0.0571545999999999|-0.076470465|0.239652988|0.020173071|63.37635587|34.4171635|-0.028676424|5.190159022|66.03320922|0.7231676229999999|-1.147056976|-14.70482428|-14.54552243|2045.488184|-7.377915035|5.961506745|9.956436217|140.4174905|-295.1166014|20.11362507|-226.3943104|804.5450027|1.0|1.0|1.0|1.0|0.0|3.37|0.16|17.0|-5.94|2.32|0.0|91.59|2.0|-3.88|23.0|-5.76|303.36|0.0|1.0|3.23|0.000133|0.0197|0.0|1.16e-06|0.000352|-0.02956|5.1623|3.31|-973.5683008|-973.5481197|549.71|916.76|0.2016|240.17|0.5260600000000001|0.66476|-973.400097|-0.16632|2.0282|0.020181098|-973.449892|2.9409|121.0|6.9172|6.9172
12af_a36|1|0|3.448611715|7.412764017000001|2|2|1.29704271|0.0|0.04293386|-0.00989889|5.351858133|2|0.039953704|0.091263447|0.0|-0.6038322939999999|-0.00233752|-0.074383486|10.96037047|1|1|-0.000472698|0.154914099|-0.126068378|-0.505160213|0.859938421|-0.062279009|0.8631180940000001|0.755275519|-0.082549457|-0.1054605669999999|0.154396546|0.021921402|89.56100543|169.9519197|-0.035153522|10.57220682|127.6527374|0.6702409189999999|-2.003750775|-39.81177462|-24.41279506|3013.98446|-16.95376516|8.59579222|15.59375751|229.0052411|-966.3646141|36.42391023|-236.4517911|2076.162883|0.0|0.0|0.0|1.0|3.0|4.98|0.17|17.0|-6.93|1.49|1.0|138.06|1.0|-3.54|33.0|-7.66|438.48|0.0|0.0|1.47|0.000292|0.0997|0.0|1.1800000000000001e-07|5.18e-05|-0.05882|5.2352|4.5|-1440.982935|-1440.954069|737.4|1246.55|427.0|236.83|0.50179|0.70508|-1440.675702|-0.13364|6.9003|0.02886569|-1440.740243|9.4631|15.0|7.8239|7.8239
SB431542_a8|1|0|3.172627551|7.535296702|1|1|1.401734117|1.4114120369999998|-0.007805495|-0.014434378|5.4161004020000005|1|0.041909722|0.096884952|0.0|-0.721718925|-0.0075336219999999|-0.029382296|10.94951956|1|1|-0.005306541|0.156874293|0.055198015|-0.494976661|0.76592324|0.229470029|0.8220300859999999|0.5653298489999999|-0.128342313|-0.124595991|0.274152231|0.034730361|170.1252996|260.1744351|-0.048754953|12.44282236|89.26670319|0.7608280590000001|-2.242727845|-45.98111161|-29.18257067|2801.428659|-17.46740332|7.360028263999999|14.04829994|143.157805|-803.5005528|38.35632812|-312.2404091|1764.391093|0.0|0.0|1.0|1.0|2.0|3.35|0.05|23.0|-6.76|1.9|1.0|109.21|1.0|-4.4|30.0|-7.04|400.39|0.0|0.0|2.58|3.99e-05|0.0292|0.0|1.74e-07|6.96e-05||||||||||||||||||79.08|4.1019|4.1019
12g_a40|0|0|0.0|7.515889085|0|0|0.604990688|1.687211672|0.037440516|-0.01011728|5.4161004020000005|0|0.036630824|0.167050952|0.726175674|-0.354104815|-0.001011175|0.075327376|10.31197254|2|2|-0.003205145|0.280045216|0.063401514|-0.512657141|0.777835705|0.020185301|0.8396782220000001|0.8702014570000001|-0.0951493559999999|-0.099521372|0.289122732|0.012706769|130.7472028|68.1355805|-0.0435406|3.501413627|0.0|0.852031227|-1.393299206|-26.21888031|-22.85591194|2287.970776|-11.99782981|7.692740528|14.39849078|77.67373972|-383.9305539|26.82520454|-369.5858437|858.4065454|1.0|0.0|1.0|0.0|1.0|3.24|0.0|20.0|-6.63|3.76|2.0|93.78|1.0|-6.46|23.0|-4.91|362.23|0.0|1.0|4.4|3.43e-07|0.000586|0.0|2.37e-07|8.57e-05|-0.07424|4.0224|4.84|-2173.044757|-2173.0224510000003|540.25|896.63|0.3539|308.23|0.67055|0.6988|-2172.9382|-0.13191|1.9175|0.02230594|-2172.988604|2.7075|724.0|6.1403|6.1403
12i _a30|0|0|0.0|7.412764017000001|2|2|0.604984133|0.0|0.04580336|-0.00691453|5.351858133|2|0.043848238|-0.0982344169999999|0.0|-0.366470081|0.00372838|0.0109710489999999|10.31162888|1|1|0.003603419|-0.172434349|-0.051371057|-0.469854551|0.8264832879999999|-0.029080032|0.888213143|0.8434291340000001|-0.076575246|-0.096489393|0.356921662|0.015808432|84.78576301|102.235113|-0.037414255|6.740110893|0.0|0.806299097|-1.833298476|-32.64875738|-24.43015511|2860.704198|-15.95200773|8.097008872|15.56818082|126.4796844|-781.648379|30.29912252|-400.0044646|1484.657003|1.0|0.0|1.0|1.0|1.0|4.62|0.14|17.0|-7.22|3.31|2.0|132.29|1.0|-5.93|30.0|-5.75|432.93|0.0|1.0|3.11|1.19e-06|0.00156|0.0|6.03e-08|2.61e-05|-0.05465|5.0358|4.45|-2035.373964|-2035.339603|691.59|1167.27|0.2384|246.2|0.43157|0.68497|-2035.141693|-0.14945|2.5397|0.03436093|-2035.203042|3.0033|16.0|7.8013|7.8013
8e_a46|0|0|0.0|7.727094485|1|1|1.160371308|2.161814059|-0.205882192|-0.001015139|5.533389489|2|0.043238095|-0.126773923|0.0|-0.046696417|0.012911107|-0.184317354|10.96411233|1|1|0.0123581919999999|-0.203086023|-0.08488645|-0.132524216|0.669602597|-0.241393458|0.837678812|0.921352352|-0.053352779|-0.065982313|0.281227001|0.009576086|7.389496216|40.04689925|-0.023017086|2.482871976|53.05984592|0.7492419109999999|-0.989734694|-13.83322216|-11.72015869|1982.950764|-5.967832774|5.504080656|9.911785304|127.6844779|-256.61680930000006|15.64268965|-253.8248986|672.6356549999999|0.0|1.0|0.0|1.0|0.0|3.21|0.32|17.0|-6.67|2.13|0.0|91.93|1.0|-3.59|23.0|-6.02|304.39|0.0|1.0|3.21|0.0002569999999999|0.0279|0.0|2.16e-07|6.57e-05|-0.03175|4.5092|3.0|-954.9296396|-954.9056294|552.99|933.3|0.2162|274.96|0.6967|0.6967|-954.743261|-0.18835|3.2194|0.024010215|-954.793305|3.7755|406.0|6.3915|6.3915
13_a1|1|0|3.409865599|7.423568444|1|1|1.430073963|0.0|-0.046530797|-0.012199718|5.351858133|1|0.036382114|0.1129747169999999|0.0|-0.597786194|-0.008672236|-0.0594321759999999|10.94989555|1|1|-0.005924486|0.1769162319999999|-0.07665159|-0.485427571|0.87703849|-0.051729721|0.825117597|0.6794604670000001|-0.111667908|-0.10668313|0.207843387|0.033737733|148.7311076|186.4137189|-0.040302516|11.41059871|528.3795274|0.7082629840000001|-1.813613202|-37.76773325|-23.43842502|2555.623166|-13.63090514|7.493979856|14.33466671|169.6632599|-613.3907313999999|33.09282789|-242.2358135|1489.177255|1.0|1.0|1.0|1.0|2.0|3.35|0.09|23.0|-7.94|1.74|1.0|104.88|1.0|-4.29|28.0|-6.48|371.39|0.0|1.0|3.23|5.16e-05|17.0|0.0|1.14e-08|4.24e-06|-0.04962|4.0783|3.17|-1238.395767|-1238.367298|613.52|1035.04|0.5339|304.01|0.65363|0.69782|-1238.174491|-0.13921|2.7595|0.0284695999999999|-1238.22919|3.9446|0.26|6585.0|6585.0
6_a3|0|0|0.0|6.823286122000001|0|0|0.605016564|0.0|0.155665791|-0.008934536|4.727387819|2|0.038650794|-0.025021661|2.000787282|-0.330577816|-0.007540435|0.05584062|10.3116226|1|1|-0.006696449|-0.0445675709999999|0.020589494|-0.594308852|0.881253042|-0.155862559|0.8632654590000001|0.783322023|-0.1042506469999999|-0.098669224|0.556539611|0.010921391|236.2008316|108.118071|-0.037726468|2.7192240510000003|77.06094911|0.80281499|-1.282699916|-25.95647951|-18.8247694|2196.107822|-9.393191593|5.498222293|8.982311462|98.39146166|-319.3685142|23.4484528|-302.19751|797.2473951000001|1.0|1.0|1.0|1.0|1.0|3.05|0.0|21.0|-7.48|2.11|1.0|95.5|1.0|-5.44|23.0|-5.68|338.81|0.0|1.0|3.63|3.67e-06|0.00455|0.0|3.28e-08|1.11e-05|-0.06529|5.8279|3.09|-1731.735113|-1731.7043199999998|524.88|884.88|0.1997|212.74|0.3369|0.69323|-1731.602363|-0.1465|2.8131|0.03079258|-1731.6508010000002|3.7185|1778.0|5.7501|5.7501
4m_a46|0|0|0.0|7.825245291|1|1|1.134637002|2.12888511|-0.245599013|-0.000686578|5.587248657999999|1|0.041865079|-0.302054595|0.0|-0.0329557579999999|0.011122528|-0.142061192|10.94319657|1|1|0.010359417|-0.487230027|-0.017992096|-0.098201489|0.615482006|-0.099662698|0.7975218959999999|0.948973877|-0.067320375|-0.0672468|0.373463876|0.010905551|6.161736337000001|26.89046601|-0.0224155999999999|3.028720082|35.77391986|0.733236381|-1.008702005|-18.69640205|-11.81288911|2133.331634|-6.225322922999999|5.329061873000001|9.923886653|140.5828543|-280.1395315|16.11061509|-245.828396|724.9776792|1.0|0.0|1.0|1.0|0.0|3.59|0.29|17.0|-6.88|2.5|1.0|98.69|1.0|-4.52|25.0|-5.68|328.41|0.0|1.0|3.59|2.99e-05|0.0088|0.0|1.31e-07|4.31e-05|-0.04808|6.0419|3.45|-1031.138426|-1031.109224|558.63|975.72|0.2465|205.21|0.38389|0.68505|-1030.929791|-0.18308|3.9226|0.02920209|-1030.980844|5.2326|1288.0|5.8901|5.8901
1d_a5|1|0|2.79978458|6.605297921|0|0|1.217311475|0.0|-0.133500214|-0.006252818|4.59511985|2|0.030074074|-0.118028278|0.0|-0.2688711589999999|-0.0012491689999999|-0.2261588939999999|10.94437658|1|1|-0.000700145|-0.389011185|0.001493879|-0.38633065|0.525406088|-0.058872605|0.821309592|0.8965037640000001|-0.088396743|-0.086213657|0.6271150670000001|0.007937625|204.4506579|55.92018945|-0.036640804|2.317281143|0.0|0.770504115|-1.465632167|-25.80622135|-19.79744178|2481.822293|-10.69678217|6.116537519|11.5640749|123.9992274|-427.8712868|25.69414151|-292.3128788|1027.76566|1.0|1.0|0.0|1.0|1.0|2.92|0.05|23.0|-8.88|2.73|2.0|95.49|1.0|-4.79|27.0|-5.73|366.34|1.0|1.0|4.15|1.6100000000000002e-05|0.00396|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|4.8725|3.58|-1288.340378|-1288.306458|567.04|951.63|0.2805|254.46|0.41781|0.5764600000000001|-1288.201219|-0.18991|3.7798|0.03392008|-1288.253849|5.3765|9333.0|5.03|5.03
21a_a23|0|1|0.0|7.525639975|0|0|1.197963603|3.43622302|0.1049806919999999|-0.005708466|5.4161004020000005|2|0.042862319|0.071115216|0.773970837|-0.3082571839999999|0.01269616|-0.133417036|10.31321782|2|2|0.01180744|0.130024255|-0.074441567|-0.484404194|0.725800261|0.1022509819999999|0.79188323|0.926538469|-0.051521215|-0.082341001|0.224766417|0.011564247|39.56172507|48.49696614|-0.03458322|5.039953753|82.08958626|0.842121383|-1.729161021|-22.45408125|-22.83074225|2880.257677|-15.07212993|7.950891003|15.66066298|104.2264415|-753.6064963|27.11098744|-451.7153132|1355.5493720000002|0.0|0.0|1.0|1.0|1.0|3.53|0.09|26.0|-7.78|3.24|2.0|125.25|1.0|-5.89|31.0|-6.07|425.51|0.0|0.0|3.78|1.3e-06|0.00225|0.0|1.65e-08|7.03e-06|-0.07243|3.6993|3.75|-1669.250866|-1669.23053|701.01|1189.63|0.3692|335.16|0.60824|0.60824|-1668.989671|-0.15024|5.3733|0.0203361|-1669.0502720000002|7.9309|102.0|6.9914|6.9914
12l_a36|1|0|3.426092687|7.412764017000001|2|2|1.297044247|0.0|-0.0944961519999999|-0.0076430169999999|5.351858133|2|0.039061728|0.128666217|0.0|-0.4203659179999999|-0.000143196|-0.05158636|10.95423322|1|1|0.001194592|0.228884463|-0.098598933|-0.428857427|0.8707354620000001|-0.041707369|0.8772535459999999|0.84381923|-0.079972189|-0.107815735|0.3827446779999999|0.0220227089999999|39.27257375|101.6575135|-0.038052612|9.330278191|1.281955437|0.7379583590000001|-1.940683231|-33.88151556|-24.7683114|2843.514589|-16.12160667|7.471134223|13.88638723|170.5619816|-822.2019402000001|33.56329135|-309.7725155|1711.727859|1.0|0.0|1.0|1.0|2.0|4.78|0.13|17.0|-6.66|1.38|1.0|128.47|1.0|-4.57|31.0|-6.68|406.44|0.0|0.0|1.77|2.72e-05|0.0206|0.0|2.21e-07|8.97e-05|-0.0510399999999999|3.8619|2.98|-1325.194654|-1325.15957|686.83|1155.07|0.4524|321.05|0.6925|0.6925|-1324.954011|-0.15869|5392.0|0.03508404|-1325.0137550000002|7.2021|0.02|7699.0|7699.0
1_a3|0|0|0.0|6.823286122000001|1|1|0.6195934120000001|0.0|0.079857077|-0.006053652|4.727387819|2|0.034166667|-0.004409693|2.194605012|-0.248199745|-0.006610844|0.038572075|10.33805862|0|0|-0.005006707|-0.007705076|0.05038525|-0.486774367|1.005427002|-0.126299711|0.8457792829999999|0.7762512779999999|-0.098872259|-0.0925710269999999|0.521474118|0.008036786|289.8942564|102.8341051|-0.034105115|1.697600903|0.0|0.7920857179999999|-1.295994381|-20.88467272|-15.67458788|2012.9704|-7.203984013|4.984064981|9.046658216|95.55665364|-273.7513925|19.78900457|-268.4830832|751.9821735|1.0|1.0|0.0|1.0|1.0|3.83|0.18|16.0|-5.77|1.52|0.0|91.52|2.0|-3.07|22.0|-6.87|306.38|0.0|0.0|1.5|0.0008529999999999|154.0|0.0|1.69e-06|0.000518|-53.0|5.8805|2.08|-1273.316428|-1273.290432|496.09|845.2|0.1775|210.84|0.30619|0.68912|-1273.1763970000002|-0.1658599999999999|2.2332|0.02599563|-1273.22339|3.4319|724.0|6.1403|6.1403
14e_a25|0|0|0.0|6.842683282|0|0|1.4200152069999998|1.5926486519999998|0.039261746|-0.008591251|4.727387819|2|0.0389622639999999|0.0065927719999999|1.906869097|-0.524066339|-0.00131452|0.002856489|10.93106299|1|1|-0.0005394919999999|0.010976703|0.015497482|-0.50909623|0.717460414|-0.144369439|0.8322445820000001|0.7240504329999999|-0.1011107469999999|-0.1004553119999999|0.448918026|0.015024526|372.1805977|201.94039730000003|-0.038772226|8.046143033|97.78313402|0.806446896|-2.2100168680000003|-54.14823405|-28.3735856|3126.080106|-20.76384175|8.459867391|16.63781964|141.642515|-1183.53898|35.18345194|-448.516796|2005.4567600000005|1.0|1.0|1.0|1.0|2.0|3.62|0.07|27.0|-9.14|1.69|1.0|134.35|1.0|-5.14|35.0|-6.96|462.5|0.0|0.0|3.02|7.29e-06|0.0085799999999999|0.0|7.31e-10|3.38e-07|-0.0538|5.8431|6.51|-1521.012915|-1520.964156|760.96|1300.08|0.2409|212.19|0.31019|0.69958|-1520.701142|-0.15787|5.3651|0.04875868|-1520.767443|7.2625|75.0|7.1249|7.1249
18d_a30|0|0|0.0|7.412764017000001|2|2|0.6049874|0.0|0.041146136|-0.0072724869999999|5.351858133|2|0.040899471|-0.071608958|0.0|-0.385441836|0.001139238|-0.053728319|10.31163881|1|1|0.002064369|-0.159104532|-0.0541804029999999|-0.4624430539999999|0.669561738|-0.001699165|0.870930234|0.803280262|-0.07812727|-0.103191184|0.346980269|0.017843227|78.23108693|124.5022473|-0.037906966|7.147133584|0.0|0.783284395|-1.85744132|-31.29400567|-23.99099587|2848.574353|-15.18369704|7.063141946|12.69833771|137.15746130000002|-744.0011548|30.62871675|-358.5765637|1500.807121|1.0|0.0|1.0|1.0|1.0|4.75|0.14|17.0|-6.9|3.2|2.0|127.24|1.0|-5.39|30.0|-6.02|416.47|0.0|0.0|2.92|4.12e-06|0.00405|0.0|1.26e-07|5.260000000000001e-05|-0.05506|5.0125|4.07|-1675.020297|-1674.987709|669.66|1129.46|0.3856|247.35|0.4325|0.69017|-1674.785879|-0.14167|5.0115|0.03258724|-1674.8453470000002|6.2946|21.0|7.6737|7.6737
4h_a46|0|0|0.0|7.825245291|1|1|0.3002050539999999|2.134072222|0.128214845|-0.005778576|5.587248657999999|2|0.040890805|-0.057256598|0.0|-0.404500343|-0.0008161889999999|-0.021951549|10.31928028|1|1|0.003087227|-0.0932537609999999|-0.030014575|-0.516344924|0.739180305|0.075704004|0.7955809979999999|0.767244275|-0.083155747|-0.083997524|0.659584488|0.010068754|105.2773797|182.6222935|-0.0305445539999999|6.198442205|19.09455432|0.805506105|-2.015940586|-51.19164773|-23.9655397|3472.1185880000003|-18.803584|8.138240742999999|15.85230406|152.6017078|-1241.036544|29.75215152|-479.405829|1963642.0|1.0|0.0|0.0|1.0|2.0|4.63|0.3|23.0|-9.2|2.27|2.0|142.08|1.0|-6.53|36.0|-6.38|502.63|1.0|0.0|3.82|2.97e-07|0.00104|0.0|6.38e-10|3.210000000000001e-07|-0.0389199999999999|4.2444|8.5|-1923.926093|-1923.878801|792.61|1397.46|0.5451|292.11|0.55428|0.54445|-1923.543349|-0.1711599999999999|1.7601|0.04729184|-1923.611784|2.9086|229.0|6.6402|6.6402
47g_a18|0|0|0.0|7.03438793|1|1|1.251175676|0.0|-0.005500039|-0.005817448|4.844187086|0|0.031179487|-0.048472184|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|0|0|0.00531392|-0.071877686|-0.264839041|-0.4138670829999999|0.765824398|-0.009917608|0.780474694|0.834424154|-0.065225536|-0.08547236|0.413435809|0.013404131|111.5517627|140.5114492|-0.029212072|9.653129118|47.07867403|0.731870777|-2.307753726|-46.97287277|-24.79003275|3367.0578530000003|-21.03738872|10.33698377|20.32265524|227.5405903|-1661.953709|33.87214455|-393.5416883|2675.8994190000003|1.0|1.0|0.0|1.0|2.0|4.87|0.34|18.0|-9.22|2.79|3.0|164.47|1.0|-6.11|40.0|-6.4|541.68|0.0|0.0|2.83|7.76e-07|0.00163|1.0|6.04e-10|3.27e-07|-0.04413|3.0965|8.13|-1743.375845|-1743.346243|905.71|1604.37|0.5955|400.4|0.69828|0.69828|-1742.7686640000002|-0.12789|4966.0|0.02960182|-1742.847918|5.9864|9.0|8.0458|8.0458
47d_a18|0|0|0.0|7.03438793|1|1|1.251175994|0.0|-0.017398129|-0.006087337|4.844187086|0|0.032916667|0.069914568|0.0|-0.480899596|0.003376831|-0.07722825|10.94702255|0|0|0.005144085|0.104380139|-0.272202025|-0.417659275|0.7640994990000001|-0.002494715|0.773981237|0.836999127|-0.06394156|-0.087315963|0.445704576|0.015270278|64.92967228|132.9229494|-0.028722356|10.15469843|58.93717545|0.69814381|-2.182899066|-42.52098397|-23.42233034|3304.705347|-19.1002979|9.940531282|19.16475647|246.1558296|-1451.622641|33.54943497|-323.1621908|2549.757058|1.0|1.0|0.0|1.0|2.0|4.73|0.32|18.0|-8.83|2.6|3.0|159.67|1.0|-5.74|39.0|-6.57|527.66|0.0|0.0|2.56|1.83e-06|0.00276|1.0|1.4800000000000003e-09|7.790000000000001e-07|-0.04561|3.1079|8.08|-1704.061013|-1704.0327519999998|875.6|1544.09|0.5820000000000001|398.94|0.69905|0.69905|-1703.545539|-0.12844|3.7605|0.02826074|-1703.622959|4.2225|8.0|8.0969|8.0969
18_a31|1|0|3.281949877|7.401841579|0|0|0.610137226|0.0|0.0690370959999999|-0.013634202|5.351858133|0|0.0427124179999999|-0.051184519|0.0|-0.640807491|-0.009923585|-0.001973566|10.31169929|2|2|-0.007811355|-0.084218532|-0.065041042|-0.604728055|0.868704545|0.022160691|0.904870098|0.72588713|-0.11789212|-0.129469649|0.258135789|0.014467496|238.9516432|160.8952371|-0.040279446|4.984491996|0.0|0.7774768320000001|-1.81257508|-40.61741697|-23.64270989|2241.561812|-13.87749294|7.076684189|12.84812443|130.6137795|-624.4871824|30.40953623|-325.73954460000004|1368.42913|1.0|1.0|1.0|1.0|3.0|3.41|0.28|16.0|-6.54|0.75|1.0|99.32|1.0|-4.62|25.0|-6.72|356.44|0.0|1.0|2.89|2.42e-05|86.0|0.0|2.9e-07|0.000104|-0.03702|5.0092|4.81|-1465.528656|-1465.4803960000002|630.26|1041.21|444.0|247.51|0.51842|0.70058|-1465.300904|-0.16212|3.0607|0.04825999|-1465.359325|4.6746|0.13|6.8861|6.8861
7_a27|0|0|0.0|6.842683282|0|0|1.40247849|3.330197625|0.112935885|-0.00601016|4.727387819|2|0.049625|-0.133453335|1.280380317|-0.288487667|0.010291744|-0.096754293|10.93773474|1|1|0.010596392|-0.220626658|-0.19575909|-0.500327496|0.6413629129999999|0.147753647|0.8546689820000001|0.85111414|-0.060745542|-0.084531496|0.358145768|0.015099075|10.66993367|83.57286704|-0.0300556429999999|4.757447929|60.73467304|0.763564713|-1.352503929|-19.13983132|-16.87088515|2334.058688|-9.469994277|6.446345598|12.087978|132.7162621|-426.1497425|22.09489892|-295.8891961|994.2704516|1.0|0.0|1.0|0.0|0.0|3.24|0.2|21.0|-6.61|2.88|0.0|102.36|1.0|-4.06|26.0|-6.26|345.4|0.0|1.0|3.14|8.66e-05|18.0|0.0|2.43e-07|8.4e-05|-0.04887|4.1205|5.37|-1122.455548|-1122.433757|606.74|1016.96|0.4179|300.9|0.61278|0.61278|-1122.249324|-0.16734|4.2487|0.02179141|-1122.304359|6.3813|1.0|9.0|9.0
13d_a5 (GW788388)|1|0|2.945204608|6.605297921|1|1|1.236844097|0.0|-0.0959854909999999|-0.005668173|4.59511985|3|0.027375887|-0.092509033|0.0|-0.33442223|0.002956745|-0.086484275|10.94530363|1|1|0.003668464|-0.14893897|-0.010147323|-0.3706975529999999|0.7333482170000001|0.024905619|0.834800344|0.774103723|-0.086824482|-0.0844793|0.54169129|0.014571846|151.3669372|149.40573999999998|-0.0291837579999999|6.374277851|44.69922692|0.669182121|-1.605106706|-37.98032007|-19.30187193|2834.036315|-12.76608229|8.077599766|15.788837|218.7999323|-702.1345259999999|28.84397435|-223.7910275|1586.418589|0.0|1.0|1.0|1.0|2.0|3.21|0.2|23.0|-8.84|1.37|1.0|121.68|1.0|-4.35|32.0|-6.94|425.48|0.0|1.0|3.11|4.429999999999999e-05|0.0192|0.0|1.45e-09|6.16e-07|-0.05542|4.6091|3.81|-1390.589662|-1390.548362|707.09|1206.73|0.5251|269.0|0.42515|0.48848|-1390.294368|-0.17299|2.4867|0.04130059|-1390.355751|3355.0|18.0|7.7447|7.7447
19c_a38|1|0|3.332128134|7.412764017000001|2|2|1.297043851|0.0|-0.085545751|-0.008177185|5.351858133|2|0.04508642|0.02192428|0.0|-0.449745181|-0.004442319|-0.0725602509999999|10.95429182|1|1|-0.002443797|0.04814981|-0.09493054|-0.434836855|0.7163622890000001|0.073931688|0.908721232|0.7591916240000001|-0.0918007669999999|-0.108301657|0.396635872|0.024315945|139.1570837|151.612258|-0.038224114|9.638658988|4.848162625|0.7187071909999999|-1.949429829|-36.38913762|-24.06579196|2967.98627|-15.15175311|6.97753104|13.36189552|177.10114030000005|-772.7394084|33.48483537|-275.39483110000003|1707.726604|1.0|0.0|1.0|1.0|3.0|4.84|0.13|17.0|-6.92|1.76|1.0|130.41|1.0|-4.35|32.0|-7.13|426.45|0.0|0.0|2.57|4.46e-05|0.0322|0.0|1.2099999999999998e-07|5.14e-05|-0.05691|5.8832|3.23|-1424.42734|-1424.3899310000002|652.09|1138.6|0.2961|210.74|0.2597|0.6279899999999999|-1424.1880119999998|-0.15612|2495.0|0.03740877|-1424.247603|3.2846|9.0|8.0348|8.0348
20a_a10|0|0|0.0|7.535296702|1|1|1.343837243|2.113798134|-0.0774974029999999|-0.0034618129999999|5.4161004020000005|2|0.036415094|-0.035536682|1.896409603|-0.197323337|0.008214031|-0.010695558|10.9296614|1|1|0.008297595|-0.058994157|-0.049146504|-0.281099208|0.661219642|0.036092601|0.817646497|0.913681336|-0.066386563|-0.072821454|0.591835899|0.013618456|66.52185003|56.1599532|-0.028008251|5.764636687|47.01787447|0.733451892|-1.456429076|-28.10115947|-18.22250274|2998.608651|-11.8557778|8.419180593|15.37476788|173.41938059999998|-616.5004457|24.84485067|-303.7731758|1291.932235|1.0|0.0|1.0|1.0|0.0|3.48|0.11|27.0|-9.44|2.53|2.0|126.35|1.0|-5.68|33.0|-5.82|429.47|0.0|1.0|4.27|2.07e-06|0.0011|0.0|3.61e-10|1.55e-07|-0.06611|4.7841|3.98|-1389.164302|-1389.1321289999998|696.63|1200.92|0.2738|259.16|0.50193|0.6864600000000001|-1388.897416|-0.1613099999999999|2.9429|0.03217287|-1388.957848|3.2116|1.2|5.9208|5.9208
