molecula|SddssS|n9FaRing|SaaNH|nAHRing|nARing|BCUTs-1|MATS2c|SRW07|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|PNSA3|PPSA3|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|TASA|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
17b_a50|0.0|1|0.0|1|1|1.348984601|-0.145258626|5.82008293|0.013050204|1|0.035558152|-0.144000296|0.012409091|-0.15040528|2|2|0.012686493|-0.357011777|-0.237489143|1|0.7715057479999999|0.7621727979999999|-0.257646121|1|0.931849183|-0.047785496|-0.07555585|-33.25475672|8.976922737999999|47.42733742|-0.02681014|-36.59177249|6.247196459|86.9549829|0.803386523|-1.662228695|59.65808461|-18.65764227|42.23167946|648.4900322000001|0.1966134769999999|16.11918162|0.936245718|6059.076348|-805.0189948|23.22374317|0.010169967|-422.2639022|1439.872076|862.3868512|1.0|1.0|1.0|1.0|0.0|4.17|0.35|20.0|-7.54|51.77|2.71|131.39|8.0|-4.75|4.0|-6.09|426.56|0.0|1.0|0.0|3.87|-4.91|1.7899999999999998e-05|0.00763|0.0052|3.96|0.0|1.22e-05|-0.0318|4.2447|3.77|4.0418|-1337.164673|752.09|1300.3|0.1817|647.75|0.6269899999999999|0.66195|-1336.833957|0.1758|-0.19879|0.02640483|-1336.899093|8.4096|122.0|6.9136|6.9136
16c_a32|0.0|1|3.329674745|0|0|0.6094207629999999|0.191088217|5.733341277|-0.087497559|0|-0.03152033|-0.770338913|-0.0064007569999999|-0.036931818|3|3|-0.00369116|-0.229450999|-0.697601261|0|0.809370315|0.8607827790000001|-0.061904762|1|0.773043206|-0.088841599|-0.119988297|-53.00702241|15.38819548|135.41296|-0.038178095|-42.71426897|9.181311842|37.0285246|0.6846367059999999|-1.679836163|86.97970500000001|-22.77882371|68.39521789|461.2334662|0.3153632939999999|11.77670717|0.8653137670000001|5979.891916|-597.9997655000001|33.27140293|0.02579269|-220.3256617|1463.941729|513.9156315|1.0|0.0|1.0|1.0|2.0|3.5|0.22|19.0|-6.99|149.27|0.88|107.14|7.0|-6.04|5.0|-6.44|399.49|1.0|0.0|1.0|3.41|-4.41|9.17e-07|0.000366|0.0155|3.23|0.0|4.13e-05|-0.0505|3.6264|4.12|3.6264|-1916.651132|639.66|1069.28|0.2955|508.43|0.70198|0.70198|-1916.478107|0.2955|-0.20047|0.02806787|-1916.536967|5.3459|5.0|8.3468|8.3468
41_a18|0.0|0|0.0|2|2|1.251176562|0.115127295|4.844187086|-0.059936864|1|-0.089781154|-0.500778516|-0.0034878|0.0212700929999999|0|0|-0.002136837|-0.0091068809999999|-0.5421253970000001|0|0.759941674|0.733589101|0.037097204|0|0.7349388459999999|-0.1020290859999999|-0.089139464|-69.94639412|6.547189171|181.7135945|-0.037381065|-41.89408289|4.488448275|93.99687836|0.903239484|-2.317626057|65.83786886|-25.62671923|76.49358329|503.8398786|0.0967605159999999|17.13823195|0.950261611|6605.095612|-1089.246155|28.37200951|0.006896617|-552.8844577000001|1759.064589|897.5188662|1.0|1.0|0.0|1.0|3.0|4.07|0.25|18.0|-8.38|99.28|2.94|141.34|6.0|-5.56|3.0|-6.38|452.55|0.0|0.0|1.0|2.53|-5.02|2.76e-06|0.00125|0.0042899999999999|3.78|0.0|1.89e-06|-0.04956|3.2123|7.34|3.2123|-1454.3467460000002|736.59|1294.52|482.0|576.83|0.69308|0.69308|-1453.980175|482.0|-0.1814599999999999|0.0280471999999999|-1454.045308|2721.0|369.0|6433.0|6433.0
3a_a49|0.0|0|0.0|1|1|1.343850114|-0.05210989|5.4161004020000005|-0.072328354|2|-0.044367345|-0.337858497|-0.000349523|0.00497674|1|1|0.000521532|0.003978478|-0.421478185|2|0.775818577|0.8145214209999999|0.008391259|1|0.72890527|-0.094437035|-0.088484274|-55.30832478|9.491036042|158.77029040000002|-0.030698626|-30.35026007|5.558553447|59.40691577|0.689774813|-1.504232653|64.2037853|-17.97906469|64.79936082|426.893216|0.310225187|12.49907878|0.903506738|5792.106924000001|-515.9544212000001|26.06512204|0.021141449|-222.2883651|1277.19098|578.2841135|0.0|1.0|0.0|1.0|2.0|3.25|0.18|21.0|-7.19|98.72|1.04|112.14|5.0|-3.06|5.0|-7.67|384.43|0.0|0.0|1.0|2.02|-3.3|0.000878|0.3379999999999999|193.0|1.38|0.0|2.51e-05|-0.05732|5.1647|3.16|3874.0|-1253.973708|635.89|1082.21|0.3467|449.68|0.53794|0.66614|-1253.756918|0.0793|-0.2171|0.03833529|-1253.8126619999998|4.2593|64.0|7.1938|7.1938
14e_a23|0.0|1|0.0|0|0|1.197957573|0.059967018|5.351858133|-0.272389934|2|0.023369734|-0.4787294729999999|0.001027627|-0.009871698|2|2|0.001951778|-0.226146643|-0.5232404310000001|2|0.560094237|0.791790895|-0.014216155|1|0.925392058|-0.073376247|-0.089453046|-51.07141556|12.5437807|51.92870134|-0.03935934|-43.33511299|8.73073591|0.5612316039999999|0.796525872|-1.96796702|74.75779594|-27.39493099|63.61519626|644.0923882999999|0.203474128|15.89643482|0.981902808|7663.17288|-953.3724859|34.39302091|0.017954325|-412.7765217|1719.6510460000002|658.8108151|0.0|0.0|1.0|1.0|1.0|3.54|0.09|26.0|-8.23|105.02|3.82|125.29|6.0|-6.38|7.0|-6.06|479.48|1.0|0.0|0.0|4.5|-5.79|4.1200000000000004e-07|0.000198|0.000773|4.46|0.0|2.85e-06|-0.08122|3.7033|4.2|3.7033|-1966.943431|706.39|1209.58|0.3178|571.39|0.63922|0.63922|-1966.720803|0.3178|-0.2342199999999999|0.02250947|-1966.785007|5.5469|3.0|8.5214|8.5214
18_a15|0.0|0|0.0|0|0|1.435689019|-0.020185809|0.0|-0.090130715|2|-0.094812415|-0.319782642|-0.001044324|0.002685285|0|0|0.000539978|-0.145790726|-0.431836192|2|0.660075777|0.7162974740000001|0.004699248|0|0.8362289070000001|-0.067562078|-0.090730185|-41.31992544|4.370403779|100.159876|-0.035181092|-33.93632895|2.672871589|1.833724661|0.867430881|-1.723873519|60.86009645|-21.51621375|45.69032922|511.4247108|0.132569119|10.2545953|0.711733271|5705.360332|-644.79025|24.80452821|0.008781964|-449.4301265|1215.421882|590.2470602999999|1.0|1.0|0.0|1.0|1.0|3.37|0.08|24.0|-9.98|47.04|3.6|113.42|5.0|-6.16|4.0|-4.8|385.43|1.0|0.0|1.0|5.06|-5.93|6.86e-07|0.000265|0.0004559999999999|5.42|0.0|4.01e-08|-0.03581|4543.0|5.65|3.8232|-1265.770242|650.53|1110.18|0.2686|535.02|0.6074|0.70427|-1265.556558|0.0066|-0.19371|0.03989594|-1265.614679|6.5864|129.0|6.8894|6.8894
1n_a5|0.0|0|2.91912867|0|0|1.427557749|-0.1387762669999999|4.59511985|-0.0533837329999999|2|0.002508727|-0.3365350029999999|0.004367323|-0.047910067|1|1|0.004754079|-0.015850084|-0.393928416|2|0.6805709409999999|0.77828693|-0.087019366|0|0.785210014|-0.082180848|-0.081950989|-47.1725036|13.27640087|123.2912732|-0.030493391|-27.00168194|7.620766672|55.29041202|0.627751746|-1.311215832|63.57058627|-17.50346525|60.44890447|450.71720610000006|0.372248254|15.27080096|0.937489579|5101.31614|-432.02691110000006|27.88278228|0.028797525|-146.6611704|1198.959638|467.1194103|1.0|1.0|1.0|1.0|1.0|2.88|0.05|23.0|-8.07|80.76|1.72|101.77|5.0|-4.27|5.0|-6.41|356.38|0.0|0.0|1.0|3.14|-4.18|5.41e-05|0.0193|0.0234|2.91|0.0|3.01e-06|-0.06186|4.3838|4.19|4.3838|-1179.169527|607.15|1017.23|0.3789|481.06|0.44786|0.44786|-1179.018429|0.3789|-0.23278|0.03956123|-1179.073189|0.7104|27.0|7.5686|7.5686
3o_a32|0.0|1|3.644417045|1|1|0.609420753|-0.022603806|5.733341277|-0.014299905|1|-0.064818511|-0.306416317|-0.001411347|-0.090297882|3|3|0.000243592|-0.11221537|-0.483580522|0|0.90022001|0.8214857240000001|-0.154436834|1|0.8377808240000001|-0.073742105|-0.095457829|-42.51640563|7.218280399|93.52833522|-0.031819276|-31.73171751|4.161738248|0.0|0.7850948190000001|-1.4318674340000002|62.56936516|-18.34557429|49.73468603|483.0270239|0.214905181|11.73098001|0.835165165|5488.777096|-475.9757626|23.36733582|0.0130649069999999|-328.7458915|1051.530112|541.0877621000001|1.0|1.0|1.0|1.0|2.0|3.47|0.32|19.0|-7.27|122.97|1.58|112.07|3.0|-5.72|4.0|-6.17|381.52|0.0|0.0|1.0|3.74|-4.73|1.89e-06|0.00072|0.00714|3.46|0.0|2.04e-05|-0.05413|3.5333|2.35|3.5333|-1805.473626|620.56|1049.14|0.2851|464.85|0.70216|0.70216|-1805.277864|0.2851|-0.20065|0.03088166|-1805.333039|5.8476|0.24|6.6198|6.6198
24_a47|0.0|1|0.0|0|0|1.304328602|0.0453435129999999|4.727387819|-0.1160443999999999|2|0.0251322929999999|-0.484848181|-0.0060410169999999|0.071506228|1|1|-0.004514441|-0.2494728939999999|-0.540463145|2|0.662080166|0.812650394|0.113432542|1|0.7839491009999999|-0.075894947|-0.090995097|-42.71324947|12.11301576|121.5922303|-0.032498249|-28.82156035|6.81713713|47.170683|0.611603578|-1.364926459|69.27912772|-18.28983173|54.82626523|441.2021442|0.388396422|13.48797266|0.920079732|6022.202634|-432.3234052|29.90471672|0.032103375|-125.6197312|1255.998102|457.1122177|0.0|1.0|1.0|1.0|2.0|3.14|0.05|21.0|-7.63|84.73|2.86|104.73|5.0|-4.61|5.0|-6.48|396.81|0.0|0.0|1.0|3.31|-4.52|2.46e-05|0.00975|0.0121|3.16|0.0|9.22e-06|-0.06517|3.9675|4.46|3.9675|-1696.071577|578.94|1002.04|0.2618|450.98|0.6835|0.6835|-1695.93106|0.2618|-0.2285|0.03414611|-1695.98597|3.6008|3.0|8.5|8.5
16g_a32|0.0|1|3.363965155|0|0|0.609420729|0.1739995319999999|5.733341277|-0.0429252429999999|0|-0.049658216|-0.771439265|-0.002456725|0.004735761|3|3|-0.00030659|-0.202656848|-0.696926204|0|0.79965447|0.83902731|0.008494733|1|0.8206422409999999|-0.078387439|-0.105500574|-57.77542509|17.659402|132.1955522|-0.033839807|-57.31234426|13.01585399|43.37912747|0.6863323440000001|-1.79350976|94.54074206|-24.94161377|75.43482709|604.8539801|0.313667656|15.58880229|0.65902387|6372.261243999999|-974.3098525|36.34043182|0.02276861|-274.67233460000006|1926.042887|701.9321161|1.0|1.0|1.0|1.0|2.0|3.87|0.33|19.0|-8.16|149.27|1.57|121.56|10.0|-7.51|5.0|-5.69|441.57|1.0|0.0|1.0|4.37|-5.32|3.08e-08|1.36e-05|0.00213|4.65|0.0|3.04e-06|-0.05|3.6161|5.38|3.6161|-2034.593036|752.29|1245.25|0.2879|639.49|0.70222|0.70222|-2034.342619|0.2879|-0.19968|0.02895494|-2034.408165|4.3204|11.0|7.9586|7.9586
5f_a40|0.0|0|0.0|0|1|0.60491326|-0.004886759|6.167516491000001|-0.0468504759999999|0|-0.085493191|-0.293556526|0.000663516|0.062183277|2|2|0.000706205|0.18254908|-0.4644854879999999|0|0.7039183109999999|0.811339477|0.095322868|1|0.7414714309999999|-0.113521559|-0.10969397|-52.44868801|9.349692674|119.4441339|-0.041135239|-23.41506245|4.319700326|63.48466425|0.814393685|-1.316327637|57.61052946|-19.00510637|61.79838068|342.5710869|0.185606315|11.20493646|0.938359946|3963.475837|-280.9807494|23.33651|0.015000038|-290.5093357|746.7683199|269.0442248|1.0|0.0|0.0|1.0|1.0|3.08|0.21|14.0|-3.69|101.52|1.29|78.56|3.0|-3.97|3.0|-6.47|284.34|0.0|0.0|1.0|2.23|-3.31|0.000108|0.0307|0.14|2.2|0.0|0.0587|-0.06227|3.8036|3.5|3.0611|-1232.959261|487.57|793.54|0.2747|361.03|0.56507|0.69727|-1232.851443|0.0415|-0.19284|0.02389588|-1232.898044|7.6183|112.0|6.9508|6.9508
4_a4|0.0|0|0.0|1|1|1.343865392|-0.183963421|5.4161004020000005|0.0159331539999999|2|-0.0214610589999999|-0.058013858|0.011760626|-0.037623601|1|1|0.0112367389999999|-0.078747188|-0.157959343|2|0.646069495|0.77276149|-0.063012715|1|0.933276024|-0.049768752|-0.06873731|-25.64211031|4.4155367960000005|34.37786704|-0.0255766729999999|-18.24679326|2.274995377|42.42341622|0.793717973|-1.099796957|40.86951119|-13.17774406|30.05764711|480.8472306|0.2062820269999999|8.855289118|0.66251148|4878.070704|-291.9486922|16.60255217|0.010586293|-302.661743|713.9097433|462.1867149|1.0|1.0|0.0|1.0|0.0|3.15|0.19|21.0|-7.57|43.6|2.66|100.08|2.0|-4.12|3.0|-5.79|326.39|0.0|1.0|1.0|3.64|-4.57|7.59e-05|0.0248|0.00877|3.52|0.0|8.85e-06|-0.04865|5.382000000000001|3.24|4.0261|-1029.93716|566.84|960.45|0.1106|394.06|0.55032|0.6010800000000001|-1029.763465|67.0|-0.21831|0.02323788|-1029.813844|3.1195|78.0|7.1079|7.1079
8h_a8|0.0|0|2.975382653|0|0|1.3918396709999998|0.038482973|4.844187086|-0.249095464|0|0.008138299|-0.485274006|-0.007796225|0.007079485|1|1|-0.007036544|0.254819201|-0.53822084|0|0.578166105|0.6971223040000001|0.010682683|0|0.602405134|-0.122706004|-0.11302328|-72.14530885|6.58499063|233.7669182|-0.048805507|-39.07081527|3.871662077|53.78973456|0.918315905|-2.147442322|70.94463092|-28.69532281|78.73029948|354.18563860000006|0.081684095|13.58738632|0.822939833|5956.417906000001|-742.3454901|31.2477685|0.00764059|-491.8998117|1374.901814|485.8626377000001|0.0|0.0|0.0|0.0|2.0|3.11|0.0|23.0|-7.95|80.88|4.11|105.27|4.0|-5.21|4.0|-5.98|391.37|0.0|0.0|0.0|4.01|-5.0|6.11e-06|0.0023899999999999|0.00395|3.82|0.0|4.43e-06|-0.06344|4801.0|7.71|3.7327|-1361.618499|608.39|1029.51|0.3011|480.09|0.56196|0.69844|-1361.455676|272.0|-0.21819|0.03330037|-1361.5113789999998|4.4356|11.59|4.9359|4.9359
13c_a5|0.0|0|2.944180713|1|1|1.377702625|-0.2071929139999999|4.59511985|-0.0090268969999999|3|-0.010689086|-0.284610951|0.005288472|-0.018055556|1|1|0.006110714|-0.150963534|-0.324868153|2|0.705487111|0.770478689|-0.033833834|0|0.80019672|-0.077308234|-0.076591149|-50.97293525|15.25960958|131.7396496|-0.025039414|-33.29709668|10.06137448|51.93687546|0.551328235|-1.302049531|70.46156718|-16.50965711|66.23254483|527.6071331999999|0.448671765|15.90846721|0.873289814|5989.714507|-566.0506435|29.94524142|0.0302745689999999|-67.68621352|1557.152554|656.208474|0.0|1.0|1.0|1.0|1.0|3.13|0.17|23.0|-8.09|84.0|1.16|120.88|5.0|-3.55|5.0|-7.28|411.46|0.0|0.0|1.0|2.68|-3.96|0.0002839999999999|0.1169999999999999|0.0446|2.15|0.0|3.36e-06|-0.05615|4706.0|3.99|4.2145|-1351.2369640000002|676.53|1153.36|509.0|513.33|0.41594|0.51479|-1351.008469|0.1666|-0.22939|0.03747691|-1351.067237|2.9732|123.0|6.9101|6.9101
7_a4|0.0|0|0.0|1|1|1.343865525|-0.237954652|5.4161004020000005|-0.003297033|2|-0.07290303|-0.076100699|0.008409909|0.04206117|1|1|0.008242591|-0.094000778|-0.174410426|2|0.527072036|0.8046449179999999|0.0707653759999999|1|0.825830607|-0.0650223009999999|-0.071288428|-32.72992462|7.402610584|87.67070691|-0.026733161|-18.06277106|3.726212114|79.08210981|0.7179916670000001|-1.06932642|44.34066533|-13.45652664|40.13253521|415.6938929|0.282008333|9.797542165|0.7772010559999999|5022.496714|-270.9415659|18.74189807|0.016800137|-219.4585767|749.6759227000001|407.1471338|1.0|1.0|0.0|1.0|0.0|3.05|0.15|21.0|-7.46|43.6|2.82|95.07|2.0|-3.81|4.0|-6.03|330.36|0.0|1.0|1.0|3.56|-4.41|0.000156|0.0514|13.0|3.22|0.0|1.15e-05|-0.05217|4.0379|2.91|4.0379|-1089.847072|538.92|915.46|0.0697|365.73|0.59702|0.59702|-1089705.0|0.0697|-0.2219199999999999|0.02317758|-1089.753885|4926.0|151.0|6821.0|6821.0
12u_a30|0.0|0|0.0|2|2|0.604983445|0.028039604|5.351858133|-0.027452346|2|-0.091507428|-0.367578706|0.002431329|-0.0646674999999999|1|1|0.001805829|-0.0857954809999999|-0.467189145|1|0.8149999040000001|0.83236194|-0.105767484|0|0.84944095|-0.0773921259999999|-0.097867106|-51.83732031|10.42404292|100.8445957|-0.03794847|-43.90644499|6.982033926000001|0.0|0.810462868|-1.859475018|75.26051582|-25.41792137|62.26136323|568.9563615000001|0.189537132|14.01586754|0.7958728709999999|7133.515802|-834.2224549|31.36222814|0.014495402|-415.8966522|1536.749179|685.6665849999999|1.0|0.0|1.0|0.0|1.0|4.63|0.14|17.0|-7.8|81.65|3.79|137.3|5.0|-6.58|4.0|-5.52|467.37|0.0|0.0|1.0|3.59|-6.04|2.64e-07|0.000123|0.0004269999999999|5.12|0.0|7.39e-06|-0.0528299999999999|3.5003|5.08|3.5003|-2494.927579|705.15|1202.06|0.1502|559.16|0.6847|0.6847|-2494.736802|0.1502|-0.20146|0.03472994|-2494.7995530000003|7.0553|34.0|7.4647|7.4647
14_a15|0.0|0|0.0|0|0|1.43568901|-0.058775738|0.0|-0.0455566929999999|2|-0.033982971|-0.374014235|0.001740635|-0.015736888|0|0|0.0034254209999999|-0.184255041|-0.3848940629999999|2|0.8310685940000001|0.719993769|-0.028227917|0|0.8870890459999999|-0.063809873|-0.0917424269999999|-40.89540491|9.403293601|72.36402409|-0.032888795|-37.68282812|6.026520371|2.923143027|0.770309725|-1.743106111|68.59458198|-21.0782518|50.29869851|568.5306056|0.229690275|10.18067005|0.685538423|5861.387612|-715.9737342999999|27.36334635|0.015286995|-346.4801021|1450.257357|673.7288405|1.0|1.0|0.0|1.0|1.0|3.56|0.12|24.0|-9.82|56.27|2.87|119.95|6.0|-6.22|4.0|-4.97|397.47|1.0|0.0|1.0|4.7|-5.83|5.99e-07|0.0002379999999999|0.000584|5.29|0.0|5.99e-08|-0.0338199999999999|4.4518|5.16|3.6209|-1281.0669369999998|689.8|1177.14|0.3131|584.18|0.65079|0.7055899999999999|-1280.809256|0.0054|-0.18379|0.03885834|-1280.87015|5.0894|0.03|7.5229|7.5229
15a_a22|0.0|0|0.0|0|0|1.4229176680000002|-0.136588366|4.727387819|-0.052476637|2|0.021482585|-0.280236463|0.005288335|-0.015194063|1|1|0.005757758|-0.165471815|-0.360663314|2|0.6819423609999999|0.7392451729999999|-0.027029438|1|0.86664032|-0.061755825|-0.081705465|-41.92018177|14.43653926|90.52525878|-0.031425179|-37.6479704|9.799599501|65.53409434|0.702735071|-1.634109304|70.12529157|-21.33157831|56.35672103|588.2800507999999|0.297264929|14.6895113|0.800725296|6322.278103000001|-752.9594081|30.3550786|0.0216014629999999|-275.2352849|1578.4640869999998|684.5377542|1.0|1.0|1.0|1.0|1.0|3.42|0.08|27.0|-9.21|85.59|1.73|124.05|6.0|-4.65|5.0|-6.61|420.47|0.0|0.0|1.0|3.19|-4.68|2.25e-05|0.00945|0.00881|3.18|0.0|2.56e-07|-0.0600399999999999|5.0577|4.98|3.6496|-1368.321775|696.57|1189.31|312.0|541.27|0.41078|0.69076|-1368.0755869999998|0.0955|-0.21285|0.03153544|-1368.1368730000002|6.8666|143.0|6.8447|6.8447
3d_a12|0.0|0|0.0|1|1|1.28383852|0.092417272|0.0|-0.053022041|3|-0.166233441|-0.360215148|-0.00259095|-0.058191686|0|0|-0.000643935|-0.237203828|-0.532019854|2|0.91670178|0.7697403429999999|-0.108208213|0|0.8547246829999999|-0.066850425|-0.0958414059999999|-34.34601551|5.717316796|74.63869204|-0.035063929|-25.2986621|2.9374091630000003|0.0|0.77428353|-1.437621096|57.52228251|-18.01493787|40.06333231|439.1353855|0.22571647|10.96674758|0.89539167|4509.417998|-379.4799315|23.26659057|0.01611886|-281.8395348|953.9302134|410.9162081|1.0|1.0|1.0|1.0|1.0|3.98|0.11|18.0|-7.51|50.17|2.26|100.28|3.0|-3.52|4.0|-6.22|313.36|0.0|1.0|1.0|2.67|-3.91|0.000302|0.0945|0.0385|2.81|0.0|9.64e-06|-0.06842|4.2114|3.1|3.7719|-1006.704001|548.21|918.3|0.3336|411.35|0.53114|0.6572100000000001|-1006.556654|0.1583|-0.22229|0.02399772|-1006.606666|3.0037|25.0|7.6021|7.6021
AKLKII_a46|0.0|0|2.917217813|0|0|1.4316666480000002|-0.206312209|4.59511985|-0.030657|3|-0.008897473|-0.129865138|0.006821053|0.036226415|1|1|0.006731579|-0.066245471|-0.270506095|3|0.718266758|0.758995484|0.064690027|1|0.837641394|-0.071827497|-0.089369278|-34.061229|4.924591245|76.99187522|-0.033194303|-20.09682339|2.335284369|0.0|0.7721395329999999|-1.161800612|49.76981906|-15.74102977|38.98582025|397.2168972|0.2278604669999999|11.22955511|0.92307023|4110.764451|-261.2587041|20.38625028|0.015584114|-258.10190780000005|713.5187596|314.0966684|1.0|1.0|0.0|1.0|1.0|2.81|0.06|21.0|-7.21|67.35|1.18|85.32|2.0|-3.24|4.0|-6.5|287.32|0.0|1.0|1.0|2.45|-3.58|0.000578|166.0|0.0764|2.19|0.0|1.7800000000000002e-05||||||||||||||||||181.0|6.7423|6.7423
18a_a22|0.0|0|0.0|0|0|1.194229718|-0.197348157|4.727387819|-0.018344659|2|0.033735832|-0.19538364|0.007066388|-0.015194063|1|1|0.007079018|-0.147724859|-0.296897301|2|0.760537197|0.7329701259999999|-0.027029438|1|0.926535704|-0.050645213|-0.076119803|-34.36220678|11.62443251|49.84469832|-0.029276847|-35.04152115|7.887046626|18.5219848|0.710467198|-1.5223960559999998|64.80092090000001|-19.86401135|45.98663929|628.6440468999999|0.289532802|13.72951861|0.950859191|6630.646100999999|-700.830423|27.95908297|0.0193879289999999|-285.5992506|1453.872315|730.9420477000001|1.0|1.0|1.0|1.0|1.0|3.49|0.08|27.0|-9.4|100.61|2.13|131.64|6.0|-5.59|4.0|-6.28|436.53|0.0|0.0|1.0|3.9|-5.16|2.59e-06|0.00113|0.00305|3.78|0.0|1.73e-07|-0.0706799999999999|5.0214|3.69|3.4832|-1691.2957760000002|695.35|1211.84|0.3174|531.16|0.35107|0.68577|-1691.036502|0.0354|-0.21148|0.01932946|-1691.097989|5.3946|13.0|7.8861|7.8861
12_a1|0.0|0|3.3894574360000003|1|1|1.430936075|-0.0455890429999999|5.351858133|-0.02164054|1|0.076867966|-0.516204114|-0.0038943009999999|-0.051772288|1|1|-0.001416381|-0.173618873|-0.487073772|1|0.8016064479999999|0.749817035|-0.093957115|0|0.765121385|-0.0964711209999999|-0.104724018|-55.99493147|19.60151089|136.3310784|-0.039894864|-35.28166588|11.37734536|477.1158679|0.724666653|-1.675584287|74.99749378|-23.15625812|75.59644237|444.1009824|0.275333347|14.34104294|0.867391557|5468.378562|-564.5066541|31.95435864|0.024485753|-260.8074567|1342.083063|473.040639|1.0|1.0|1.0|1.0|1.0|3.29|0.05|23.0|-8.2|83.82|1.67|103.47|3.0|-4.98|5.0|-6.02|366.37|0.0|0.0|1.0|3.44|-4.75|1.04e-05|0.00379|0.00649|3.54|0.0|2.3e-06|-0.07042|3734.0|3.67|3.1744|-1216.099134|607.42|1018.84|0.5867|482.51|0.69114|0.69763|-1215.922313|0.2821|-0.19916|0.0296752|-1215.975876|10.1801|2.95|5.5302|5.5302
11f_a5|0.0|0|2.967866825|1|1|1.370797007|-0.251797205|4.59511985|0.022233547|3|-0.083432989|-0.227966183|0.00722997|-0.0080939669999999|1|1|0.008309782|-0.203228986|-0.230681941|2|0.785419245|0.756843253|-0.016518403|0|0.847356138|-0.068361657|-0.074612137|-47.57801621|15.41338844|106.23633909999998|-0.022252743|-36.14073513|10.72733576|13.29510896|0.5109475960000001|-1.268406334|73.05195434|-15.48735657|62.99140465|589.7388387999999|0.489052404|18.03905985|0.8628345190000001|5969.213977|-614.3924972|30.31104695|0.030351311|-15.23851001|1727.7296760000002|753.9168511|0.0|1.0|1.0|1.0|1.0|3.35|0.24|23.0|-8.67|76.16|1.03|126.79|7.0|-3.95|6.0|-6.99|427.5|0.0|1.0|0.0|2.95|-4.26|0.000112|0.0477|0.0234|2.7|0.0|9.06e-07|-0.03862|4.4523|2.25|4.1356|-1391.722248|729.96|1239.35|0.5834|579.1|0.6593600000000001|0.64937|-1391.444853|0.1834|-0.20772|0.03804804|-1391.50739|2.9697|12.0|7.9208|7.9208
12bi_a36|0.0|0|3.466222049|2|2|1.297042566|-0.088734077|5.351858133|-0.043740597|2|0.03474497|-0.559678363|0.000482522|0.041834838|1|1|0.002872872|-0.289604649|-0.37220074|1|0.884226781|0.812921349|0.071329141|0|0.7850011179999999|-0.082914301|-0.107613368|-57.89562053|24.16125901|150.12481100000002|-0.027831043|-52.46851415|16.87080604|0.0|0.4996603229999999|-1.614200516|101.3899049|-19.43326441|82.05687954|548.1337538|0.500339677|15.71382803|0.85865094|6572.410403|-787.0277122|38.89295091|0.037590587|0.474365004|2255.791153|766.4854363|1.0|0.0|0.0|1.0|2.0|4.97|0.21|17.0|-6.79|87.66|1.42|136.74|7.0|-4.11|6.0|-7.13|441.49|0.0|0.0|0.0|1.75|-4.15|7.75e-05|0.0342|0.0315|2.62|0.0|7.11e-05|-0.0510199999999999|3.8855|2.68|3.6851|-1461.966152|742.94|1256.37|0.4214|603.92|0.68181|0.69207|-1461.69263|0.0252|-0.2018|0.0318395999999999|-1461.75632|8.8903|14.0|7.8539|7.8539
