molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|nAHRing|nARing|BCUTs-1|AATSC1c|SRW07|n6HRing|JGI4|ATSC1c|AATSC1are|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PPSA3|RPSA|TPSA_x|FNSA4|FNSA2|WNSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
7e_a8|0.0|1|0|3.038052327|0.0|0|0|1.394799915|-0.006027596|4.844187086|0|0.043758865|-0.289324602|0.0024398329999999|1|1|0.002669179|-0.075638618|0.07125309|-0.341022848|0.5897105770000001|0.732001738|-0.023521398|-0.072307692|0.577394732|0|0.8291560379999999|-0.08608941|0.286669793|12.91806855|0.170843962|102.177831|-0.037446454|-1.6850904519999998|-30.79383811|495.8990914|-1007.813711|2032.501296|-13.39444718|0.223998448|14.654025199999998|5808.479788000001|133.9683023|28.86058693|-330.14031780000005|519.5762494|11.18895001|1.0|0.0|1.0|0.0|0.0|1.0|3.38|0.04|4.94|70.81|3.54|2.0|0.0|108.43|1.0|4.0|-5.75|29.0|4.0|385.39|0.0|4.31|-5.41|0.000686|0.00149|4.54|0.0|1.95e-06|3.2363|-1300.495519|-1300.467069|622.23|383.1|325.06|544.55|0.70177|0.1522|-0.2054699999999999|0.02845071|11.4436|4.4547
23_a10|0.0|0|0|0.0|0.0|1|1|1.34383709|-0.00264793|5.4161004020000005|2|0.036666667|-0.17741132|0.010305237|1|1|0.010662507|-0.0502296329999999|-0.207994181|-0.233801237|0.7338945809999999|0.754150918|-0.149057824|-0.043248272|0.706648116|1|0.915208645|-0.049653973|0.535680357|6.81095873|0.084791355|60.05816353|-0.02685653|-1.6651048819999998|-24.91121732|648.2471057|-1179.402562|1945.384475|-13.47382337|0.238800348|17.02048484|7034.375112000001|169.14354509999998|24.9903188|-370.018179|930.6293092|9.487107794|1.0|1.0|1.0|1.0|1.0|0.0|4.13|0.21|5.81|56.07|2.99|2.0|0.0|139.11|1.0|6.0|-5.38|35.0|5.0|461.56|0.0|4.5|-5.7|0.00193|0.000923|4.48|0.0|6.66e-08|3.8034|-1470.1960279999998|-1470.166163|768.3|325.98|325.98|606.18|0.67647|0.2089|-0.21158|0.02986448|4.8954|6.1249
12b_a5|0.0|0|0|0.0|0.0|2|2|1.189701783|-0.001991527|4.59511985|3|0.0252713179999999|-0.1214831359999999|0.0068803119999999|0|0|0.00751901|-0.033279992|-0.110182753|-0.1708042239999999|0.8417504029999999|0.779793078|0.066588785|-0.033036296|0.8121510009999999|0|0.827613693|-0.066227158|0.350286421|10.44150403|0.172386307|108.7155967|-0.020455699|-1.165974822|-26.33991037|521.9354031|-735.3231872|1071.500538|-8.135654442|0.4696203889999999|16.16438947|5501.255679|296.16656780000005|24.32296891|-38.31786425|727.8586176|16.27715102|0.0|1.0|0.0|1.0|1.0|1.0|0.0|0.33|0.72|50.28|1.54|1.0|0.0|123.46|1.0|5.0|-2.3|30.0|6.0|397.47|1.0|1.44|-3.45|2.0|143.0|1.63|0.0|8.5e-06|1.4454|-1276.928859|-1276.8943800000002|669.05|857.76|268.62|505.16|0.70615|0.0001|-0.16607|0.03447919|8.2868|7.3768
12e_a31|0.0|1|0|3.483599061|0.0|1|1|0.610134116|-0.011519192|5.733341277|0|0.037098765|-0.70267073|-0.002475146|2|2|-0.000231353|0.01824365|-0.142921555|-0.543945776|0.7968154940000001|0.7761616020000001|-0.039273975|-0.028502695|0.76012894|0|0.721526766|-0.0939597569999999|0.2642991189999999|19.38343763|0.2784732339999999|202.5115275|-0.036652129|-2.089171358|-49.6906263|524.7092721|-1519.288866|1899.851187|-19.38348182|0.274879568|19.50674899|6557.418968999999|199.8981394|36.75829484|-327.4245209|798.7285626|15.15615632|1.0|1.0|1.0|1.0|1.0|2.0|3.72|0.24|5.4|117.37|2.21|3.0|0.0|129.38|1.0|9.0|-6.66|33.0|5.0|460.55|0.0|4.5|-5.42|9.96e-05|0.00176|4.48|0.0|2.27e-07|3.8391|-1809.899887|-1809.85374|781.61|322.95|232.77|640.03|0.7006600000000001|0.2627|-0.19379|0.04614662|3.4818|6.7696
8d_a12|0.0|1|1|2.976279182|0.0|1|1|1.283835213|-0.0076893469999999|4.59511985|2|0.038347953|-0.376778003|0.000925796|1|1|0.001575111|0.0479437859999999|0.016135176|-0.484923957|0.8857286320000001|0.751098108|-0.091036025|-0.080872311|0.8405406040000001|1|0.858710112|-0.077834742|0.266886187|6.309558958999999|0.141289888|78.55353315|-0.039118358|-1.760326118|-24.05928792|477.4206699|-978.6959108|1288.818257|-12.09177064|0.166136296|12.96695233|5255.11762|92.36749461|26.08195789|-371.2392138|503.2240425|6.964006932|1.0|1.0|1.0|1.0|1.0|2.0|2.23|0.1|2.67|65.96|2.83|2.0|0.0|112.14|1.0|3.0|-4.58|27.0|4.0|352.39|1.0|3.02|-4.61|0.0093|0.0085799999999999|3.51|0.0|1.49e-06|3.7397|-1138.296407|-1138.256361|600.2|331.53|292.53|433.32|0.4997399999999999|0.0853|-0.20794|0.04004678|3.0277|7.6021
1j_a5|0.0|1|0|2.9426852410000004|0.0|0|0|1.427567371|-0.003981454|4.59511985|2|0.025987654|-0.175183967|0.00683534|1|1|0.006957291|-0.190920568|-0.0178558139999999|-0.2470489089999999|0.74740095|0.7862755770000001|-0.084090414|-0.0614852279999999|0.717355058|0|0.847163872|-0.073803258|0.35883584|10.57633738|0.152836128|82.09385267|-0.027258236|-1.117587665|-21.29338752|455.0425806|-600.2970524|847.5275797|-7.86442482|0.383510433|13.80288876|4618.562904|205.997426|23.74961767|-125.1415813|422.96706330000006|14.36297201|1.0|1.0|1.0|1.0|1.0|1.0|2.66|0.05|4.21|63.69|1.57|0.0|0.0|96.98|1.0|4.0|-4.03|25.0|4.0|328.37|1.0|3.19|-4.2|0.0304|0.0206|3.03|0.0|2.36e-06|4.1205|-1065.849941|-1065.817476|572.47|300.89|279.68|445.81|0.6449|0.1644|-0.20645|0.03246499|3.0364|7.6198
8e_a8|0.0|1|0|3.01599663|0.0|0|0|1.394799502|-0.010579355|4.844187086|0|0.0427891159999999|-0.539547088|-0.005310149|1|1|-0.004224671|-0.0015448089999999|0.183313231|-0.475941912|0.650073857|0.7233950809999999|0.02023118|-0.079493088|0.636205913|0|0.661490276|-0.115572516|0.280304418|12.87136047|0.338509724|206.4920729|-0.04393787|-2.109017754|-43.00500847|403.5112981|-1286.50794|2080.07805|-16.34946208|0.196692764|14.52755918|6095.6213210000005|119.9832494|33.36487904|-370.0368722|561.882658|11.25022336|0.0|0.0|1.0|0.0|0.0|2.0|2.98|0.04|4.17|90.11|3.4|2.0|0.0|111.81|1.0|5.0|-5.27|30.0|4.0|403.41|0.0|3.71|-4.9|0.00215|0.00504|3.69|0.0|6.63e-06|3.2737|-1376.957298|-1376.924308|639.38|378.73|267.77|526.86|0.7013|0.1671|-0.19972|0.03298991|7.7951|4.7014
12ag_a36|0.0|1|0|3.408828027|0.0|2|2|1.297044434|-0.008085448|5.351858133|2|0.043848238|-0.436614203|-0.002526241|1|1|-0.000673716|0.135431487|-0.217394466|-0.445549431|0.724208473|0.835013502|0.124298337|-0.0861053359999999|0.698414933|0|0.7468300940000001|-0.082492792|0.26896187|12.70005599|0.253169906|159.6746787|-0.038937089|-1.946854457|-32.81436052|471.0269757|-1227.884327|2305.164626|-15.48857353|0.2411026289999999|15.13240062|5906.879919|152.06382680000002|32.35969377|-326.5740008|595.8790650000001|12.1906363|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.14|2.44|69.2|2.4|1.0|0.0|123.71|1.0|5.0|-3.89|30.0|5.0|399.42|1.0|2.15|-4.16|0.0515|0.0278|2.78|0.0|5.58e-05|3.7117|-1332.185403|-1332.151245|658.68|334.04|318.79|507.72|0.7024699999999999|0.0191|-0.20713|0.03415856|7.5405|7.7696
4_a4|0.0|0|0|0.0|0.0|1|1|1.343865392|-0.001234337|5.4161004020000005|2|0.036775068|-0.058013858|0.011760626|1|1|0.0112367389999999|-0.035166634|-0.078747188|-0.157959343|0.646069495|0.77276149|-0.168712277|-0.063012715|0.636572383|1|0.933276024|-0.049768752|0.456474074|4.4155367960000005|0.0667239759999999|34.37786704|-0.0255766729999999|-1.099796957|-13.21145879|480.8472306|-566.6429946000001|1883.42405|-6.78950447|0.2062820269999999|8.855289118|4878.070704|106.2816773|16.60255217|-302.661743|462.1867149|5.454324025|1.0|1.0|0.0|1.0|1.0|0.0|3.09|0.19|4.41|43.6|2.66|1.0|0.0|100.08|1.0|2.0|-4.12|25.0|3.0|326.39|1.0|3.64|-4.57|0.0248|0.00877|3.52|0.0|8.85e-06|4.0261|-1029.960398|-1029.93716|566.84|307.95|230.37|394.06|0.6010800000000001|67.0|-0.21831|0.02323788|3.1195|7.1079
47r_a18|0.0|0|0|0.0|0.0|1|1|0.403924645|-0.0058631659999999|4.844187086|0|0.035706215|-0.40455848|-0.005176133|0|0|-0.0001597829999999|0.0646283159999999|-0.362261236|-0.360670551|0.806477847|0.7698681909999999|0.017110504|-0.048143486|0.7554975009999999|0|0.769578222|-0.083915825|0.26560995|11.59378448|0.230421778|172.30927739999998|-0.031669652|-2.090197013|-46.92606587|575.4901675|-1563.048166|1504.28892|-17.70979622|0.311925149|19.40516312|7727.455993|233.2574532|34.41856352|-281.2845386|1005.982493|16.87088158|1.0|1.0|1.0|1.0|1.0|2.0|0.0|0.22|3.76|111.03|2.23|3.0|1.0|145.82|1.0|9.0|-6.65|36.0|4.0|504.6|0.0|2.2|-5.64|0.0001139999999999|0.00117|4.59|1.0|1.76e-05|3.1705|-1964.841529|-1964.813473|790.57|391.06|391.06|729.75|0.69545|0.6007|-0.18249|0.02805567|3.2001|6.6364
12i_a36|0.0|1|0|3.27619957|-4.787087299|2|2|1.2401347459999998|-0.016027043|5.351858133|2|0.0438779959999999|-0.929568494|-0.011700732|1|1|-0.007897954|0.135587069|-0.3344729369999999|-0.608318386|0.647732719|0.820041835|0.141564781|-0.01509434|0.624142499|0|0.830964232|-0.0850745409999999|0.332782117|12.71877085|0.169035768|108.9148111|-0.045665229|-2.46592234|-35.3196406|535.4151566|-1588.867662|2351.232652|-18.95842684|0.230870141|13.98728916|7707.634338|148.7565508|38.2555363|-346.8168661|672.4630346|14.45246358|1.0|0.0|1.0|1.0|0.0|2.0|0.0|0.17|4.04|78.43|2.04|2.0|0.0|130.43|1.0|7.0|-5.2|34.0|8.0|465.43|0.0|2.65|-5.07|0.00291|4.0|3.86|0.0|3.37e-05|3.7496|-1645.2030949999998|-1645.171438|666.79|330.66|237.08|504.47|0.70134|0.1516|-0.20475|0.03165678|6.6124|7.9208
galu_a46|0.0|0|0|0.0|0.0|1|1|1.343828866|-0.00642454|5.4161004020000005|2|0.039550827|-0.327651527|0.002865697|1|1|0.003107816|-0.150645957|0.0481706809999999|-0.4671565689999999|0.702976795|0.81708619|0.044184467|-0.173285585|0.6848692759999999|1|0.7637964079999999|-0.0910072869999999|0.5235416979999999|6.915480101|0.236203592|132.199522|-0.03220981|-1.513861067|-28.50774993|427.4851161|-847.2847833999999|1755.2047|-10.08962292|0.2167824069999999|12.12170938|5641.451892|121.3297832|23.01702105|-317.0250717|542.7276591|7.817173532999999|0.0|1.0|1.0|1.0|1.0|1.0|2.75|0.18|3.51|86.69|1.84|1.0|0.0|108.18|1.0|3.0|-3.85|28.0|4.0|369.42|0.0|2.84|-3.99|52.0|0.0375|2.39|0.0|2.75e-05|||||||||||||7.2924
8b_a32|0.0|1|1|3.419952523|0.0|0|0|0.609420757|-0.009362305|5.733341277|0|0.03995614|-0.458752924|-0.003484915|3|3|-0.001662219|-0.014634534|-0.1534110109999999|-0.577864293|0.788133615|0.845443342|0.060636167|-0.1152380009999999|0.7507116140000001|1|0.788218098|-0.0850068559999999|0.253018806|10.49093175|0.211781902|132.9495116|-0.03079624|-1.4166270230000002|-33.50038167|494.8166492|-889.3105078|2275.886421|-12.13650094|0.330850796|14.95918599|5619.400983|207.6969342|28.89166873|-212.3722924|557.1050635|13.32443194|1.0|1.0|1.0|1.0|1.0|2.0|3.04|0.26|4.19|140.04|1.1|1.0|0.0|110.47|1.0|7.0|-5.83|27.0|4.0|397.52|0.0|3.61|-4.39|0.000583|0.0161|3.22|0.0|8.86e-06|3.5442|-1880.77142|-1880.735397|671.54|349.82|349.82|558.16|0.70285|0.2943|-0.20121|0.03602276|1.2797|7.9208
8c_a12|0.0|0|0|0.0|0.0|1|1|1.283851303|-0.0104125509999999|0.0|3|0.038787879|-0.447739674|-0.004211843|0|0|-0.00160589|-0.1876771789999999|-0.370782022|-0.606245231|0.905486734|0.782864175|-0.10899871|-0.130288596|0.845077891|0|0.840397446|-0.067004282|0.239216075|10.00357546|0.159602554|81.4415307|-0.038245644|-1.529825767|-17.44675795|428.8355831|-780.6350769|1245.6132289999998|-9.958505349|0.235550168|10.74930819|4610.945152|120.19586|25.52931025|-269.8853937|390.0159026|9.621493319|0.0|1.0|0.0|0.0|1.0|1.0|2.24|0.11|1.59|63.06|2.02|0.0|0.0|98.07|1.0|3.0|-3.47|24.0|5.0|314.34|1.0|2.23|-3.72|107.0|0.0598|2.5|0.0|2.28e-05|3.8341|-1022.77302|-1022.750382|551.66|323.37|284.38|402.43|0.67318|0.1355|-0.2227699999999999|0.02263772|2.4806|7.3979
19f_a38|0.0|1|0|3.3320764830000003|0.0|2|2|1.297044434|-0.007831113|5.351858133|2|0.041808786|-0.4228801179999999|-0.002526241|1|1|-0.000673716|-0.017421394|-0.217394466|-0.4288343429999999|0.724208473|0.819222745|-0.075025988|-0.094149094|0.698414933|0|0.750875987|-0.085318318|0.488059925|13.4639011|0.249124013|159.14822980000002|-0.037844587|-1.892229356|-34.81887413|479.6831205|-1208.815435|2846.860803|-15.44458393|0.265562447|11.28936331|6115.273372|169.6496169|32.91812709|-299.5321167|595.8790650000001|13.24517938|1.0|1.0|1.0|1.0|1.0|3.0|2.48|0.14|2.55|81.23|2.4|1.0|0.0|125.69|1.0|5.0|-4.14|30.0|4.0|401.44|0.0|2.67|-4.17|29.0|0.0272|2.78|0.0|5.610000000000001e-05|3.4422|-1332.190216|-1332.160846|653.22|360.19|233.07|495.68|0.7056100000000001|0.0019|-0.20104|0.02936908|7.1655|7.1397
9_a10|0.0|0|0|0.0|0.0|1|1|1.377786667|-0.004530817|5.4161004020000005|2|0.03590535|-0.285441469|0.007316125|1|1|0.007847998|-0.079150788|-0.239634564|-0.362724972|0.7141481129999999|0.791322552|-0.000865755|-0.169389445|0.692424727|1|0.8694452140000001|-0.057690053|0.6816795959999999|9.815155744|0.130554786|92.56988349|-0.028592687|-1.686968561|-29.00379197|616.4802143999999|-1196.145223|2284.568215|-14.37503199|0.26870822|16.02210901|6606.83687|190.5275895|27.72306267|-327.9949188|816.3832816|11.26962754|1.0|1.0|1.0|1.0|1.0|1.0|3.2|0.23|3.68|75.94|1.81|1.0|0.0|130.71|1.0|7.0|-4.23|33.0|5.0|438.52|1.0|3.07|-4.44|0.0259|16.0|2.97|0.0|5.14e-06|3.7309|-1410.041793|-1410.005954|740.24|332.32|222.72|631.5|0.68962|0.0041|-0.21163|0.03583924|4942.0|6.7144
14a_a23|0.0|0|1|0.0|0.0|0|0|1.197964042|-0.0056795759999999|5.351858133|2|0.042992424|-0.289658385|0.012219066|2|2|0.011363191|0.083206288|-0.137733142|-0.446724057|0.72792508|0.7556436440000001|0.114693804|-0.123790952|0.6888154959999999|1|0.918677038|-0.055677662|0.225448915|12.33442989|0.081322962|51.42774883|-0.0341809229999999|-1.606503401|-22.26638099|580.9612768999999|-1015.935121|2173.7139190000003|-13.66949407|0.219241211|14.2658736|6269.28943|138.6457355|27.68542751|-355.0975547|601.8533922|10.56592489|1.0|0.0|1.0|1.0|1.0|1.0|2.86|0.05|4.02|105.02|3.03|2.0|1.0|120.28|1.0|5.0|-5.47|30.0|4.0|411.48|0.0|3.37|-4.96|0.00139|0.0045299999999999|3.58|0.0|1.6100000000000002e-05|3.7119|-1629.928331|-1629.90669|665.5|334.02|334.02|516.58|0.6289100000000001|0.3764|-0.2238099999999999|0.0216412|8.3962|8.5498
19_a20|0.0|1|0|3.423603867|0.0|0|0|1.4009239059999998|-0.0096278259999999|4.727387819|3|0.0396875|-0.539158264|-0.006620594|1|1|-0.004654742|0.175308615|-0.083481481|-0.5838248970000001|0.811128636|0.7619768840000001|-0.143992458|-0.105118869|0.7741509329999999|1|0.754452534|-0.091725453|0.25624423|8.964643162|0.245547466|161.33709|-0.038340404|-1.993700989|-39.5992891|495.7134289|-1309.962269|1818.518838|-16.55214209|0.203929412|15.38668579|6325.747732|133.9919257|31.64490997|-389.0666676|684.5377542|10.48665779|1.0|1.0|1.0|1.0|1.0|2.0|2.49|0.08|4.08|110.44|1.33|1.0|0.0|122.86|1.0|5.0|-4.89|32.0|5.0|420.47|0.0|3.16|-4.57|0.00541|0.0112|2.91|0.0|9.86e-08|3.3616|-1368.413151|-1368.378274|687.79|368.83|368.83|519.34|0.6987399999999999|0.2998|-0.2067|0.03487615|6.3327|5585.0
14v_a23|0.0|0|1|0.0|-4.844615416|0|0|1.1979575059999998|-0.014768546|5.351858133|2|0.047323232|-0.8122700340000001|-0.002390707|2|2|-0.0004039459999999|0.170475376|-0.2952674819999999|-0.650246427|0.598213287|0.787538583|0.132882353|-0.022236834|0.575188253|1|0.916605275|-0.067342061|0.31419322|13.08518422|0.083394725|55.07999434|-0.042752869|-2.180396311|-29.37629463|605.3933675|-1440.093681|2679.111279|-18.64987284|0.211671341|14.26610767|8458.789829000001|139.8032821|35.81898321|-380.8667976|676.4530574|13.80980223|0.0|0.0|1.0|0.0|1.0|1.0|3.46|0.09|6.18|114.25|3.04|2.0|1.0|126.97|1.0|7.0|-6.89|35.0|8.0|495.48|0.0|4.28|-6.0|6.38e-05|0.0004969999999999|4.76|0.0|5.57e-06|3694.0|-2042.182282|-2042.161744|679.5|335.64|335.64|533.44|0.6017100000000001|348.0|-0.2308599999999999|0.02053833|6.3758|8.4001
8m_a46|0.0|0|0|0.0|0.2148468989999999|1|1|1.160371261|-0.00517896|5.533389489|1|0.047345679|-0.248590088|0.0063680119999999|1|1|0.005865049|-0.206020062|0.015631887|-0.380393836|0.783187801|0.7699708959999999|-0.084989948|-0.090247845|0.77612204|0|0.876210355|-0.0911455|0.280198209|3.742817678|0.123789645|65.63194084|-0.032188531|-1.448483903|-25.62105988|464.5573228999999|-767.9706141|1913.813025|-9.04821721|0.114510313|9.899611044|4439.758321|60.71213839999999|19.27296714|-408.7649869|463.1469765|3.546889545|0.0|1.0|0.0|1.0|1.0|1.0|2.92|0.3|4.21|50.94|2.62|1.0|0.0|96.16|1.0|2.0|-4.48|24.0|3.0|319.4|1.0|3.53|-4.56|0.0105|0.0088799999999999|3.72|0.0|0.000112|4.2881|-1014.126693|-1014.091966|570.72|289.14|233.66|489.57|0.6997800000000001|0.1441|-0.19715|0.03472717|3.1675|6.6402
3m_a32|0.0|1|1|3.575728458|0.0|0|1|0.609420748|-0.006290106|5.733341277|0|0.03962963|-0.3082152019999999|-0.000514191|3|3|0.000822186|-0.065422345|-0.086806406|-0.49476131|0.6943636479999999|0.817967125|-0.0067207069999999|-0.126422018|0.6672533589999999|1|0.798023273|-0.084626325|0.317009723|8.029854976000001|0.201976727|120.7751424|-0.027127559|-1.220740175|-30.25923462|477.1904954|-729.9606772999999|2363.601309|-9.699808932|0.325531778|13.31775015|5724.714257|194.65681730000003|24.05057475|-208.6520032|554.9424306|11.00984957|1.0|0.0|1.0|1.0|1.0|1.0|2.93|0.3|5.35|128.01|1.74|2.0|0.0|110.36|1.0|3.0|-5.94|27.0|4.0|394.51|0.0|4.12|-4.86|0.000449|0.00547|3.57|0.0|1.65e-05|3.5749|-1863.502681|-1863.46877|641.52|346.82|346.82|484.34|0.7026600000000001|0.2952|-0.2056599999999999|0.0339106999999999|8.0755|7.6383
3a_a12|0.0|0|0|0.0|0.0|1|1|1.28383802|-0.007671441|0.0|2|0.032544803|-0.322200517|-0.0025830939999999|0|0|-0.001011111|-0.205054123|-0.1213636769999999|-0.5274624179999999|0.943290857|0.7038021990000001|-0.021522321|-0.032466697|0.8847197109999999|0|0.871985494|-0.07121814|0.241900756|4.615711776|0.128014506|62.63745781|-0.034924502|-1.362055589|-17.05063286|426.6622302|-666.453375|1050.730179|-8.361421244|0.2189499039999999|11.01449587|4230.717811|107.1321197|21.87893986|-275.0354486|381.0058252|7.784386645|1.0|1.0|1.0|0.0|1.0|1.0|2.74|0.05|2.49|37.28|3.09|0.0|0.0|97.52|1.0|3.0|-3.6|23.0|3.0|298.34|1.0|2.98|-4.06|0.0745|0.0263|3.15|0.0|9.33e-06|3.7304|-951.3711872|-951.3480023|528.84|332.36|292.86|383.08|0.66895|128.0|-0.22157|0.023184956|1.9332|6.7122
14g_a23|0.0|0|1|0.0|-4.794439428|0|0|1.197957711|-0.014609495|5.351858133|2|0.0422736629999999|-0.803522236|-0.002390707|2|2|-0.0004039459999999|0.179219801|-0.2952674819999999|-0.648987099|0.598213287|0.796412133|0.010202051|-0.044895912|0.575188253|1|0.907334473|-0.072819606|0.297855753|13.05300369|0.092665527|65.94601775|-0.041536002|-2.118336119|-36.87984398|645.7104105000001|-1507.527516|2531.8503170000004|-21.03611074|0.219684185|16.32997765|8005.353973|156.3396622|37.88128151|-398.9771038|676.4530574|14.63509796|0.0|0.0|1.0|0.0|1.0|1.0|3.79|0.09|6.18|114.25|3.04|2.0|1.0|126.97|1.0|7.0|-6.89|35.0|8.0|495.48|0.0|4.35|-6.0|6.38e-05|0.0004969999999999|4.76|0.0|5.57e-06|3.7042|-2042.1835260000005|-2042.161409|730.13|334.71|334.71|583.38|0.56658|0.3478|-0.23201|0.0221162|10245.0|8.0
17_a15|0.0|0|0|0.0|0.0|0|0|1.43568899|-0.0071363569999999|0.0|2|0.036595745|-0.442454151|0.0016674189999999|0|0|0.0032452509999999|-0.052628162|-0.263401148|-0.461493931|0.769376831|0.721188086|0.001376853|-0.023779626|0.740986227|0|0.880459235|-0.052869016|0.605886597|9.875456386|0.119540765|91.58201681|-0.027065991|-1.596893495|-31.03055741|674.5333498|-1223.4046460000002|2104.883413|-15.88591693|0.346792631|15.15194163|6352.266784|265.6831633|31.74439379|-234.74904|822.8625688|16.654220199999997|1.0|1.0|1.0|1.0|1.0|1.0|3.99|0.15|6.0|67.35|2.53|2.0|0.0|131.36|1.0|7.0|-5.93|33.0|4.0|438.52|0.0|4.44|-5.65|0.00052|0.00099|4.78|0.0|8.43e-08|3.8006|-1413.897695|-1413.857182|752.08|326.22|299.04|663.81|0.7045100000000001|0.0377|-0.19509|0.04051306|7.1743|7.9208
18a_a30|0.0|0|0|0.0|0.0|2|2|0.604987543|-0.006673169|5.351858133|2|0.040166667|-0.353677943|0.005050384|1|1|0.005458948|-0.073280844|-0.094526372|-0.452377064|0.8421237309999999|0.7885597609999999|0.003991162|-0.171895425|0.7961424690000001|0|0.85918121|-0.072474599|0.294303776|10.62073502|0.14081879|87.66676984|-0.036990859|-1.812552105|-28.08889239|534.88346|-1128.40473|2814.429655|-14.33650253|0.209500834|12.72666325|5942.293347|130.4247923|29.1318055|-361.7006453|620.9195447000001|9.968457988|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.14|2.62|81.65|2.82|2.0|0.0|127.28|1.0|5.0|-5.28|29.0|4.0|398.48|0.0|2.63|-4.85|0.00208|0.0056|3.87|0.0|9.21e-05|3.4712|-1575.786909|-1575.755101|665.12|357.18|357.18|508.08|0.69033|0.3781|-0.19785|0.03180853|5.2813|7.6108
19d_a38|0.0|1|0|3.314284769|0.0|2|2|1.297043205|-0.0120676969999999|5.351858133|2|0.04572104|-0.6999264340000001|-0.011156837|1|1|-0.00835812|0.041924146|-0.128079012|-0.529632789|0.7581164340000001|0.853092207|0.111104525|-0.039361255|0.730686013|0|0.63167949|-0.116424545|0.3509455999999999|15.53007152|0.36832051|236.7675313|-0.04393982|-2.372750256|-48.11018574|406.0626253|-1525.275418|2995.494247|-18.15727844|0.250518301|13.52121974|6934.7619620000005|161.0407189|37.68716585|-320.7487188|686.8472757999999|14.56661536|0.0|0.0|0.0|1.0|0.0|4.0|2.38|0.13|1.65|124.32|1.65|1.0|0.0|133.79|1.0|6.0|-3.87|33.0|5.0|444.46|0.0|1.94|-3.62|0.0594|107.0|1.65|0.0|0.000175|3.6586|-1500.898316|-1500.850957|679.08|338.89|230.58|517.77|0.6957800000000001|0.0699|-0.20145|0.04735828|10.6621|7.9586
34_a20|0.0|0|0|0.0|0.0|0|0|1.416932073|-0.0057643419999999|4.727387819|2|0.0396875|-0.328567476|0.003085806|1|1|0.003149352|0.327535029|0.057022334|-0.4478820739999999|0.7071284179999999|0.74801464|-0.101401966|-0.090732503|0.690530489|1|0.7966571459999999|-0.0851907119999999|0.408491116|8.766605631000001|0.203342854|136.81360859999998|-0.032248904|-1.709191893|-38.56497154|536.0086996|-1149.982435|2319.742032|-14.59875162|0.223585914|14.7802149|6211.26199|150.43359099999998|27.94614651|-371.9551262|712.1606951|10.03525243|1.0|1.0|1.0|1.0|1.0|1.0|2.92|0.08|4.62|86.69|2.47|2.0|0.0|125.0|1.0|5.0|-5.14|32.0|4.0|419.48|0.0|3.63|-5.02|0.00305|0.00399|3.63|0.0|2.780000000000001e-07|3.8699|-1352.31921|-1352.2836220000002|711.19|320.38|229.04|544.93|0.68845|0.0766|-0.21284|0.03558836|5.4994|7.2147
15a_a50|0.0|0|1|0.0|0.0|1|1|1.3530592819999998|-0.004429392|5.82008293|1|0.035694444|-0.234757789|0.005366038|2|2|0.005828749|-0.072976638|-0.209259615|-0.325638639|0.797917311|0.821868651|-0.051676609|-0.207610131|0.76745052|1|0.837789896|-0.0783960279999999|0.4349386739999999|10.77967103|0.162210104|97.06405493|-0.029316925|-1.436529349|-28.07082095|501.3207109|-859.5972780999999|1754.903963|-10.49734522|0.294589405|14.65582885|5401.219537|176.277812|24.86892274|-245.8291419|569.5267957000001|11.21812301|0.0|1.0|1.0|1.0|1.0|1.0|2.63|0.23|3.57|68.76|1.87|1.0|0.0|110.43|1.0|5.0|-3.6|28.0|4.0|371.44|1.0|2.76|-3.92|0.0933|0.0444|2.51|0.0|0.0003|4.0408|-1199.818129|-1199.784983|644.4|306.83|306.83|519.38|0.66132|0.1767|-0.19948|0.03314629|9.0948|7.3872
