molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|PBF|PNSA5|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12t_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.058770337|-0.00673635|5.351858133|2|0.035510516|0.0|-0.404180985|0.003676818|10.95395385|1|0.0045625|-0.169994208|-0.436022708|1|0.902377067|0.829598864|-0.009662203|0.878510663|0.857993338|0|-0.0735262|0.318666358|-67.01551397|86.12920631|0.166244358|-0.035934112|-44.63604995|7.820109571000001|0.78316808|-2.012310282|-32.61842026|-23.93411213|60.71345614|0.48189543|-1340.3102789999998|-15.94144641|7.960344391|15.36435856|0.930112292|5936.009091|-892.7209991000001|30.56063281|-377.2113003|10.30792105|0.0|1.0|0.0|2.0|0.0|0.21|-7.36|1.0|0.0|133.52|1.0|6.0|-4.61|31.0|-6.33|1.0|0.0|2.4|-4.57|0.0102|2.6600000000000003e-05|0.0109|3.47|0.0|4.38e-08|3.8844|3.87|3.6694|-1311.585049|1208.04|337.89|319.18|0.69297|0.70313|-1311.287803|0.0155|5.9081|-1311.349439|7.9104|8.0|8.0969|8.0969
4_a4|0.0|0|0|0|0.0|1|7.535296702|1|2.156628874|-0.183963421|-0.001234337|5.4161004020000005|2|-0.0214610589999999|2.183056868|-0.058013858|0.011760626|10.92992837|1|0.0112367389999999|-0.078747188|-0.157959343|2|0.646069495|0.77276149|-0.168712277|0.8306695270000001|0.636572383|1|-0.049768752|0.456474074|-35.41518716|13.70182982|0.0667239759999999|-0.0255766729999999|-18.24679326|2.274995377|0.793717973|-1.099796957|-13.21145879|-13.17774406|30.05764711|0.398500394|-566.6429946000001|-6.78950447|5.326452915|8.855289118|0.66251148|4878.070704|-291.9486922|16.60255217|-302.661743|5.454324025|1.0|1.0|1.0|0.0|3.09|0.19|-7.57|1.0|0.0|100.08|1.0|2.0|-4.12|25.0|-5.79|1.0|1.0|3.64|-4.57|0.0248|2.69e-05|0.00877|3.52|0.0|2.71e-08|5.382000000000001|3.24|4.0261|-1029.960398|960.45|307.95|230.37|0.55032|0.6010800000000001|-1029.763465|67.0|2.6814|-1029.813844|3.1195|78.0|7.1079|7.1079
8g_a12|0.0|1|1|1|0.0|0|6.580639137|1|0.0|0.10205033|-0.0084227909999999|4.59511985|2|-0.038463841|1.714060666|-0.40429396|0.005898773|10.95472263|1|0.005405355|0.122649613|-0.532504083|1|0.804158158|0.7475224290000001|-0.04981165|0.80546986|0.7714487940000001|1|-0.076856227|0.274352085|-57.6443411|84.95000993|0.142374631|-0.042752517|-31.79592789|2.7111119089999995|0.90166696|-1.881110729|-23.38345638|-23.58177591|47.30807670000001|0.463772637|-1037.59814|-13.00742505|6.882798206|12.83559677|0.864880588|5327.736626|-572.326702|26.15353224|-443.109365|4.352203029|1.0|1.0|1.0|2.0|2.51|0.1|-8.0|1.0|0.0|109.93|1.0|3.0|-4.38|27.0|-6.28|0.0|0.0|2.77|-4.34|0.0146|4.61e-05|0.0163|3.06|0.0|9.98e-09|4.2057|3.68|3731.0|-1154.321531|989.66|332.31|294.8|462.0|0.55027|-1154.121362|0.1601|2.9986|-1154.173831|4.2131|3715.0|5.43|5.43
2_a20 (SB-505124)|0.0|1|0|0|-0.09011519|0|7.434257382|1|0.0|-0.006955944|-0.010175551|5.351858133|1|0.013612077|0.0|-0.498602014|0.001622309|10.95129567|1|0.003789399|-0.229461916|-0.520284161|1|0.827730504|0.725030162|0.082053195|0.765632979|0.790275077|0|-0.083565835|0.214264156|-64.55966745|122.8758934|0.230563934|-0.0382594189999999|-35.52365346|8.648749117000001|0.831919306|-1.759933279|-25.30121848|-21.05206547|61.69969596|0.475937029|-968.3950117|-11.58380004|5.952040367|11.3574908|0.908167636|4762.83693|-532.854802|25.30541763|-365.2740749|6.311425784|1.0|1.0|1.0|1.0|3.1|0.3|-7.22|1.0|0.0|97.55|1.0|3.0|-5.24|25.0|-5.31|1.0|1.0|3.81|-4.91|0.0019199999999999|1.22e-05|0.0040799999999999|4.27|0.0|6.070000000000002e-08|3.6404|4.57|3.6404|-1089.371784|995.68|340.58|340.58|0.69947|0.69947|-1089.147716|0.3267|2.5584|-1089.201587|3.9392|169.0|6.7721|6.7721
12a_a5|0.0|1|0|0|0.0|0|7.139660336|1|0.0|-0.256282289|-0.00166971|5.209486153|2|-0.0036987359999999|0.0|-0.09350376|0.00873078|10.94553751|1|0.008649556|-0.093973419|-0.175245466|2|0.762866363|0.779533861|0.1121034509999999|0.829536345|0.741588813|0|-0.058605038|0.337539208|-41.59124655|13.74268646|0.105409104|-0.026030816|-25.55893402|3.0925714930000003|0.746785093|-1.353602454|-22.13179066|-15.99663329|41.04680832|0.457755771|-831.8249311000001|-9.830359239|8.741980056000001|16.12184989|0.844187448|5294.775577|-511.1786804|21.42066499|-303.31208710000004|8.814051518|1.0|1.0|1.0|1.0|2.96|0.21|-8.83|1.0|0.0|119.38|1.0|5.0|-4.27|29.0|-6.23|1.0|0.0|3.58|-4.59|0.0205|2.56e-05|0.00977|3.38|0.0|1.4800000000000003e-09|4.6865|2.91|4.1610000000000005|-1202.02622|1140.24|297.97|264.55|0.50831|0.67169|-1201.750315|0.0296|2.5642|-1201.8082029999998|3.9457|19.0|7.7212|7.7212
13b_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.0|0.112353041|-0.011016128|5.351858133|2|-0.035340334|0.0|-0.627919307|-0.003436924|10.31162842|1|-0.002215642|0.006103754|-0.564815317|1|0.841060094|0.836520136|-0.045844862|0.892104517|0.802578397|0|-0.109962789|0.3529073379999999|-76.67161447|385.2420923|0.305898198|-0.042850934|-51.76819834|8.459192992|0.800290866|-2.271099499|-50.13056864|-28.93268471|86.77473353|0.454574838|-1533.432289|-19.53516918|8.804739699999999|16.1428924|0.8334321|6627.406474|-1035.363967|36.15271139|-405.5090587|11.59580043|0.0|1.0|0.0|2.0|0.0|0.13|-6.19|1.0|0.0|135.37|1.0|6.0|-5.01|32.0|-7.05|0.0|0.0|1.91|-4.3|0.00427|5e-05|0.0221|2.74|0.0|6.520000000000001e-07|5.0501|4.54|3.5056|-1744.492044|1210.94|353.68|245.51|0.32563|0.6862699999999999|-1744.2179010000002|0.1415|3.8495|-1744.281763|5.3762|26.0|7.5901|7.5901
17a_a25|0.0|0|0|0|0.0|1|6.842683282|0|1.826085128|0.0055894319999999|-0.004137083|4.727387819|2|-0.017081614|2.008884939|-0.248224991|0.0063846319999999|10.93106298|1|0.006423059|-0.07654898|-0.362222339|2|0.6741827509999999|0.748718056|0.168247187|0.8005589320000001|0.659740852|1|-0.06234901|0.348821736|-56.61512986|93.75234138|0.125413071|-0.0297670279999999|-40.379488|6.442637379|0.755980502|-1.666953566|-31.71656603|-21.2306737|53.50212109|0.468791604|-1188.917727|-15.142307999999998|8.996672966|16.93624014|0.882500365|6250.571217000001|-847.969248|28.08362601|-365.1448527|10.96472369|1.0|1.0|1.0|1.0|3.47|0.11|-9.98|2.0|0.0|131.06|1.0|7.0|-5.12|33.0|-6.18|0.0|1.0|4.04|-5.13|0.00325|7.44e-06|0.00323|3.9|0.0|1.05e-10|5.2683|6.04|3.9347|-1391.625102|1271.9|315.11|235.34|0.35172|0.6722|-1391.321455|0.1735|3.4677|-1391.385492|5.1401|25.0|7.6021|7.6021
17_a15|0.0|0|0|0|0.0|0|0.0|0|0.0|-0.046866421|-0.0071363569999999|0.0|2|-0.033968088|0.0|-0.442454151|0.0016674189999999|10.9544604|0|0.0032452509999999|-0.263401148|-0.461493931|2|0.769376831|0.721188086|0.001376853|0.76362781|0.740986227|0|-0.052869016|0.605886597|-61.17023228|34.35335309|0.119540765|-0.027065991|-46.86345493|7.56573889|0.653207369|-1.596893495|-31.03055741|-20.73567196|50.37922222|0.474165158|-1223.4046460000002|-15.88591693|7.967418828|15.15194163|0.90173781|6352.266784|-937.2690986|31.74439379|-234.74904|16.654220199999997|1.0|1.0|1.0|1.0|3.99|0.15|-9.72|2.0|0.0|131.36|1.0|7.0|-5.93|33.0|-5.58|0.0|1.0|4.44|-5.65|0.00052|2.26e-06|0.00099|4.78|0.0|1.9199999999999998e-10|4.1461|6.89|3.8006|-1413.897695|1298.37|326.22|299.04|0.68787|0.7045100000000001|-1413.559128|0.0377|5.1268|-1413.624817|7.1743|12.0|7.9208|7.9208
9g_a24|0.0|1|0|0|0.0|1|7.273092596000001|0|1.7647373919999998|-0.318471716|-0.00106361|5.283203728999999|2|-0.162313932|0.0|-0.0425444|0.0144065739999999|10.96318169|2|0.013119312|-0.049325609|-0.079421802|2|0.683676657|0.7931626959999999|0.13372961|0.859302479|0.657503038|0|-0.064835725|0.383340003|-32.49188065|174.88817269999998|0.132863247|-0.021297745|-16.07665151|4.593165278|0.4819264479999999|-0.788016565|-15.87288497|-10.53790724|41.36311977|0.427531635|-389.9025677|-5.214049137|6.124370267000001|10.69818114|0.746821416|4355.725609|-192.9198181|21.8662148|17.88521849|16.76589519|1.0|1.0|1.0|1.0|1.78|0.06|-6.43|0.0|0.0|87.53|1.0|3.0|-2.49|23.0|-7.17|1.0|0.0|1.93|-3.09|977.0|0.0008179999999999|247.0|1.37|0.0|3.720000000000001e-07|5.2521|0.75|4.2802|-984.5891383|879.99|289.67|236.07|0.4227399999999999|0.64993|-984.447764|0.1023|2.9691|-984.497752|4.4131|68.0|7.1675|7.1675
14_a47|0.0|1|1|1|0.0|0|6.605297921|0|0.0|-0.126490693|-0.006070958|4.59511985|2|0.017068634|1.484493371|-0.2306964|-0.008212621|10.95058279|1|-0.006335783|-0.061837113|-0.33240126|2|0.5975877820000001|0.777675668|-0.085385518|0.8467634620000001|0.579833096|1|-0.093553938|0.2662137639999999|-47.47362906|64.60629385|0.318401536|-0.034963476|-23.9422834|5.113919242|0.664709719|-1.223721666|-23.79514424|-17.63306222|57.32194098|0.474828277|-617.1571777|-8.892848121|6.909385453|13.15643085|0.904139078|4695.98899|-311.2496842|26.52746264|-166.1354667|14.15018248|1.0|1.0|1.0|2.0|1.53|0.0|-7.79|0.0|0.0|86.58|1.0|3.0|-3.97|24.0|-6.21|1.0|1.0|3.16|-4.13|0.0349|7.46e-05|0.0241|2.91|0.0|1.63e-08|3.9671|2.64|3.9671|-1127.737484|849.76|312.53|312.53|0.68345|0.68345|-1127.610422|0.2452|2.2485|-1127.6593779999998|3665.0|8.0|8.1|8.1
12az_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.196183836|-0.009570959|5.351858133|2|0.078817323|0.0|-0.593399474|0.000482522|10.95957115|1|0.002872872|-0.289604649|-0.387734368|1|0.884226781|0.812921349|-0.061924322|0.858971809|0.8350231859999999|0|-0.071762413|0.411597359|-75.58351856|60.11023222|0.180836387|-0.033474609|-52.96429617|17.0740303|0.583865006|-1.941527339|-35.23783652|-23.45695404|74.65245915|0.462897841|-1360.503334|-16.43719536|8.449849817|15.73229538|0.861843195|6700.839465|-953.3573311|40.17530387|-117.53490990000002|24.24160725|0.0|1.0|1.0|2.0|0.0|0.21|-6.79|1.0|0.0|136.74|1.0|7.0|-4.11|33.0|-7.13|0.0|0.0|1.75|-4.15|0.0342|7.13e-05|0.0315|2.62|0.0|1.6100000000000005e-07|3.8863|2.68|3.6095|-1461.990465|1252.18|343.5|319.03|0.69385|0.70333|-1461.686269|0.0146|6.3778|-1461.750394|7.821000000000001|58.0|7.2366|7.2366
1b_a5|0.0|1|0|0|0.0|0|6.605297921|0|0.0|-0.250420203|-0.00279809|4.59511985|2|-0.095857885|0.0|-0.111923619|0.003886035|10.94890233|1|0.003708988|0.045204303|-0.231956531|2|0.567806811|0.759794937|0.122747292|0.827319059|0.558485747|0|-0.07823203|0.341795323|-38.87394276|168.30518769999998|0.191171377|-0.031306145|-19.56938257|2.737713392|0.7324812509999999|-1.158327367|-19.82538668|-15.75970652|44.82086533|0.474445758|-583.1091414|-7.933533473|6.11909445|11.64312636|0.90275317|4577.125071|-293.5407385|21.51550842|-234.0649914|9.680212283|1.0|1.0|1.0|1.0|1.81|0.0|-8.3|0.0|0.0|90.44|1.0|3.0|-3.97|24.0|-5.99|1.0|1.0|3.38|-4.3|0.0336|4.970000000000001e-05|0.0157|3.16|0.0|4.99e-09|4789.0|3.1|4.6481|-1050.538976|892.61|266.74|258.89|0.5153800000000001|0.43728|-1050.413506|87.0|2891.0|-1050.462425|4.3687|59.0|7.2291|7.2291
7e_a8|0.0|1|0|0|0.0|1|7.05012252|0|1.3496955309999998|-0.150447714|-0.006027596|4.844187086|0|-0.03633378|0.0|-0.289324602|0.0024398329999999|10.94332434|1|0.002669179|0.07125309|-0.341022848|0|0.5897105770000001|0.732001738|-0.023521398|0.790500031|0.577394732|0|-0.08608941|0.286669793|-53.04282692|86.03149870000001|0.170843962|-0.037446454|-31.72369068|7.725998682999999|0.776001552|-1.6850904519999998|-30.79383811|-22.39586026|64.40615805|0.4742828629999999|-1007.813711|-13.39444718|7.70387217|14.654025199999998|0.902163597|5808.479788000001|-602.7501229|28.86058693|-330.14031780000005|11.18895001|0.0|0.0|0.0|1.0|3.38|0.04|-8.29|2.0|0.0|108.43|1.0|4.0|-5.75|29.0|-5.43|0.0|1.0|4.31|-5.41|0.000686|3.87e-06|0.00149|4.54|0.0|5.07e-09|3.8142|6.32|3.2363|-1300.495519|1060.05|383.1|325.06|0.6998300000000001|0.70177|-1300.271093|0.1522|9.0006|-1300.327213|11.4436|35.1|4.4547|4.4547
19b_a38|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.122009545|-0.008652352|5.351858133|2|0.013765516|0.0|-0.467227005|-0.006877664|10.96052467|1|-0.004358975|-0.250781298|-0.443325632|1|0.653741315|0.8295290000000001|0.019437461|0.8851623040000001|0.632625562|0|-0.086013549|0.336505882|-71.73053105|120.3048789|0.270689433|-0.041606241|-44.51968852|8.643817972|0.7596369590000001|-2.0803120280000003|-33.13317155|-25.82299118|67.31146923|0.478948837|-1291.149559|-16.02708787|7.159317935|13.74014387|0.91919733|6518.872269|-801.3543933999999|33.99385836|-322.28833010000005|12.76697997|0.0|1.0|0.0|3.0|2.37|0.14|-7.12|1.0|0.0|125.65|1.0|5.0|-4.25|31.0|-6.81|0.0|1.0|2.94|-4.33|0.0238|4.67e-05|0.0196|2.88|0.0|7.599999999999999e-08|5363.0|3.66|3.7509|-1431.414099|1111.29|330.55|231.18|0.38952|0.69411|-1431.18309|0.1945|5.5253|-1431.2418630000002|6.3396|12.0|7.9172|7.9172
18c_a25|0.0|0|0|0|0.0|1|6.842683282|0|1.959418462|-0.087958541|-0.002704524|4.727387819|2|0.007241543|2.069766482|-0.162271435|0.007804726|10.31285373|1|0.007488918|-0.064145547|-0.282103688|2|0.7644072209999999|0.748718056|0.084188427|0.8005589320000001|0.7357918440000001|1|-0.048636087|0.385593349|-47.27625541|26.54367263|0.05198276|-0.026975264|-31.07074762|4.140476673999999|0.7479204509999999|-1.510614788|-21.00757374|-17.72859578|38.26446885|0.484730247|-992.8013635|-11.65153036|7.553051762000001|14.65844196|0.940731034|6736.25597|-652.4856999|23.70385212|-325.8749539|9.560410146|1.0|1.0|1.0|1.0|3.89|0.11|-10.17|2.0|1.0|138.65|0.0|7.0|-6.05|33.0|-5.85|0.0|1.0|4.77|-5.6|0.000398|2.51e-06|0.00113|4.49|0.0|6.79e-11|5.4858|4.75|3.3396|-1714.597797|1243.76|371.26|226.01|0.31993|0.70516|-1714.280779|0.0041|6.1775|-1714.342386|7.9283|88.0|7.0555|7.0555
16_a47|0.0|1|1|1|0.0|0|6.605297921|0|0.0|-0.134455235|-0.0056780519999999|4.59511985|2|-0.08282926|1.491023983|-0.23280014|-0.005688938|10.95023129|1|-0.004153659|-0.0574194159999999|-0.3379683979999999|2|0.591929006|0.812131575|-0.113476605|0.87782381|0.57616624|1|-0.093207587|0.421094692|-48.19609034|63.13219447|0.308139547|-0.034261359|-24.97833451|5.0150344780000005|0.697929921|-1.301931629|-25.03540372|-17.75645434|57.9827944|0.473257697|-674.7452647999999|-9.202544293|6.855429069|13.01476838|0.898461533|4952.972679|-349.69668310000003|25.44160067|-205.1602001|12.16814835|1.0|1.0|1.0|2.0|1.95|0.06|-8.17|0.0|0.0|91.55|1.0|3.0|-4.34|25.0|-6.04|0.0|1.0|3.52|-4.42|0.0154|3.84e-05|13.0|3.27|0.0|6.8099999999999994e-09|4.4393|2.95|4.0806|-1167.046301|894.43|303.84|279.29|0.59209|0.6743899999999999|-1166.901251|0.0909|2.3795|-1166.951551|3.8601|1.0|9.0|9.0
1n_a5|0.0|1|0|0|0.0|0|6.605297921|0|0.0|-0.1387762669999999|-0.007315978|4.59511985|2|0.002508727|0.0|-0.3365350029999999|0.004367323|10.94528897|1|0.004754079|-0.015850084|-0.393928416|2|0.6805709409999999|0.77828693|-0.013686011|0.8402078140000001|0.656280207|0|-0.082180848|0.428980979|-47.04056285|63.58796786|0.214789986|-0.030493391|-27.00168194|7.620766672|0.627751746|-1.311215832|-27.07741706|-17.50346525|60.44890447|0.483868192|-752.6490056|-10.04713747|7.881746117|15.27080096|0.937489579|5101.31614|-432.02691110000006|27.88278228|-146.6611704|16.53002342|1.0|1.0|1.0|1.0|2.67|0.05|-8.07|1.0|0.0|101.77|1.0|5.0|-4.27|27.0|-6.41|0.0|1.0|3.14|-4.18|0.0193|6.56e-05|0.0234|2.91|0.0|8.43e-09|4.3838|4.19|4.3838|-1179.209088|1017.23|282.82|282.82|0.44786|0.44786|-1179.018429|0.3789|0.6234|-1179.073189|0.7104|27.0|7.5686|7.5686
26_a20|0.0|0|0|0|0.0|1|6.842683282|0|1.877209467|-0.000846851|-0.00578453|4.727387819|2|0.1516835819999999|2.01129617|-0.3297182369999999|0.003085806|10.93106273|1|0.003149352|0.057022334|-0.446730587|2|0.7071284179999999|0.7541508029999999|-0.070815554|0.8096894440000001|0.690530489|1|-0.0862808009999999|0.423153994|-55.81998701|299.8332395|0.20662747|-0.0327795789999999|-37.66339899|5.806030949|0.7848887259999999|-1.737317706|-39.28020352|-22.11735334|66.82118688|0.472355054|-1172.219727|-14.92323356|7.598632688999999|14.40103379|0.8952138340000001|6221.067002000001|-790.9313788|28.17896678|-384.4457279|10.03954725|1.0|1.0|1.0|1.0|3.07|0.08|-9.18|2.0|0.0|125.0|1.0|5.0|-5.14|32.0|-6.28|0.0|1.0|3.66|-5.02|0.00305|9.51e-06|0.00399|3.63|0.0|6.64e-10|4.8421|4.97|3.8894|-1352.315376|1211.34|318.77|256.05|0.50878|0.68167|-1352.036122|0.0814|3.8173|-1352.098465|4.8742|131.0|6.8827|6.8827
LY580276_a4|0.0|0|0|0|0.0|1|7.535296702|1|2.067497166|-0.156842923|-0.001543874|5.4161004020000005|1|0.0295482979999999|0.0|-0.063298854|0.010217376|10.94681614|1|0.009622161|-0.042912895|-0.191806286|1|0.5162208110000001|0.7921620090000001|0.035666446|0.847526918|0.518109998|0|-0.057317455|0.243350596|-34.22831819|11.22286434|0.131473004|-0.028035586|-16.49563923|2.027582675|0.8478469959999999|-1.065352257|-13.31233017|-13.51117823|31.83019528|0.437093506|-513.4247728|-6.511436537000001|5.456603642999999|9.693623538|0.7764939829999999|4098.640927|-247.4345884|15.93586849|-335.2755182|4.0060099860000005|1.0|1.0|1.0|0.0|3.04|0.22|-6.56|0.0|0.0|84.74|1.0|2.0|-3.67|22.0|-5.71|1.0|1.0|3.69|-4.21|0.0624|6.18e-05|0.0181|3.35|0.0|2.75e-07|5.2983|3.64|4.4918|-959.4958788|865.23|276.03|234.01|0.36903|0.68002|-959.356125|0.1842|2.5355|-959.404416|3.2891|175.0|6757.0|6757.0
2_a1|0.0|0|0|0|0.0|1|7.535296702|1|2.233384354|-0.049975995|-0.004621682|5.4161004020000005|1|-0.1056298369999999|0.0|-0.175623923|0.001576763|10.9520472|1|0.003205156|-0.326716897|-0.422863867|1|0.571324013|0.795932678|0.079586368|0.8571146190000001|0.5574897879999999|0|-0.0622285999999999|0.220315042|-35.17029414|6.281701359|0.191789935|-0.026492726|-16.00805425|2.337413146|0.6944040029999999|-0.927245426|-12.89184641|-12.05838656|33.45925305|0.39830426|-422.0435297|-5.488475744|5.2823820260000005|8.779158091000001|0.6619695520000001|3920.383175|-192.096651|17.36508791|-176.9692239|8.075415099999999|1.0|1.0|1.0|0.0|2.69|0.18|-6.18|0.0|0.0|79.77|1.0|2.0|-3.06|21.0|-6.04|1.0|1.0|3.21|-3.78|243.0|0.000167|0.0466|2.76|0.0|6.64e-07|4.0877|3.31|4.0877|-920.2093796|807.98|303.31|303.31|0.7007899999999999|0.7007899999999999|-920.078239|0.2991|3.5853|-920.123726|5.2754|5.8|5.2366|5.2366
12b_a32|0.0|1|1|1|0.0|0|7.765993078999999|0|0.0|0.115940697|-0.009432679|5.733341277|0|-0.044307211|2.153718992|-0.462201267|-0.003484915|10.31100269|3|-0.001662219|-0.1534110109999999|-0.584995111|0|0.788133615|0.838021287|-0.0533240309999999|0.8887585240000001|0.7507116140000001|1|-0.081450418|0.2996018789999999|-60.93328667|90.57560878|0.217407|-0.027561517|-38.07076621|6.356098747000001|0.60420609|-1.267829764|-31.79562339|-17.22027667|61.06285882|0.430631506|-792.1327267000001|-10.75912958|7.076348793999999|12.42841652|0.756331814|5653.268811|-494.9199607|28.50066715|-130.2147289|15.72418067|1.0|1.0|1.0|2.0|2.9|0.26|-7.65|1.0|0.0|110.47|1.0|7.0|-5.9|27.0|-6.4|0.0|1.0|3.59|-4.43|0.000505|3.72e-05|0.0148|3.28|0.0|2.23e-08|3.5703|4.12|3.5703|-1880.770588|1109.93|347.27|347.27|0.70258|0.70258|-1880.537231|0.2865|3208.0|-1880.599158|4.1080000000000005|26.0|7585.0|7585.0
8b_a32|0.0|1|1|1|0.0|0|7.765993078999999|0|0.0|0.113639567|-0.009362305|5.733341277|0|-0.008128765|2.123714284|-0.458752924|-0.003484915|10.31100269|3|-0.001662219|-0.1534110109999999|-0.577864293|0|0.788133615|0.845443342|0.060636167|0.8966299409999999|0.7507116140000001|1|-0.0850068559999999|0.253018806|-68.4085006|102.4297669|0.211781902|-0.03079624|-42.94454179|6.585851946|0.669149204|-1.4166270230000002|-33.50038167|-19.33283713|63.85535908|0.458155153|-889.3105078|-12.13650094|8.10555784|14.95918599|0.845546757|5619.400983|-558.2790432999999|28.89166873|-212.3722924|13.32443194|1.0|1.0|1.0|2.0|3.04|0.26|-7.65|1.0|0.0|110.47|1.0|7.0|-5.83|27.0|-6.44|0.0|1.0|3.61|-4.39|0.000583|4.06e-05|0.0161|3.22|0.0|2.23e-08|3.5442|4.22|3.5442|-1880.77142|1114.24|349.82|349.82|0.70285|0.70285|-1880.539698|0.2943|846.0|-1880.602014|1.2797|12.0|7.9208|7.9208
12r_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.0|-0.015167821|-0.007553813|5.351858133|2|-0.093079817|0.0|-0.400352091|-0.002544958|10.31162892|1|-0.001131023|-0.145315868|-0.44083509|1|0.609043558|0.83236194|-0.007140234|0.889479916|0.591758164|0|-0.090229387|0.451652492|-71.0931422|90.4724548|0.27927255|-0.040404659|-45.9515743|7.995393191000001|0.790065337|-1.979828309|-37.69583567|-26.11584816|70.6903535|0.464481911|-1279.67656|-16.88017015|7.467190577999999|13.94386247|0.867350555|6735.090739|-827.1283373|33.05530181|-374.9717191|10.96881384|0.0|1.0|0.0|1.0|0.0|0.14|-7.16|2.0|0.0|127.19|1.0|5.0|-5.49|31.0|-6.06|0.0|0.0|3.21|-5.17|0.00141|6.71e-06|0.00291|4.07|0.0|6.900000000000002e-08|5067.0|4.32|3.5111|-1774.236548|1141.54|353.12|244.69|0.32409|0.68476|-1774.009422|0.1522|5.2021|-1774.070699|6.5511|29.0|7.5317|7.5317
17f_a50|0.0|0|1|1|0.0|2|7.934155233999999|1|4.305828452|-0.2208117919999999|-0.002205848|5.82008293|1|-0.167275895|2.187498662|-0.125733326|0.012475826|10.94501702|2|0.0129274519999999|-0.407467272|-0.204651539|1|0.758335704|0.7851209440000001|-0.132153434|0.8314734309999999|0.7241275009999999|1|-0.047333916|0.333180181|-46.03121141|6.382846132999999|0.088541266|-0.026836447|-28.30463221|6.206439227000001|0.721122105|-1.422331714|-17.89709978|-16.50175503|39.19906437|0.472769049|-874.5930167000001|-10.14694362|7.200480876|13.65716648|0.896702|5579.97966|-537.7880119|22.88344084|-271.9363523|9.947921993|1.0|1.0|1.0|0.0|2.97|0.26|-6.38|1.0|0.0|116.81|1.0|6.0|-3.58|29.0|-6.64|1.0|1.0|2.92|-4.12|102.0|7.57e-05|0.0291|2.83|0.0|4.15e-07|4.0664|2.5|4.0664|-1219.2481369999998|1146.22|304.9|304.9|0.6573899999999999|0.6573899999999999|-1218.966516|0.1708|6.1931|-1219.02507|8.312999999999999|398.0|6.4001|6.4001
5b_a50|0.0|0|1|1|0.0|2|7.927685046000001|1|4.190114953|-0.253064589|-0.00141071|5.82008293|1|-0.052494624|2.473508677|-0.062071259|0.012641727|10.9325725|2|0.012290091|-0.175158017|-0.140506919|1|0.693611382|0.791163321|0.019856551|0.855527513|0.6642694929999999|1|-0.041157676|0.271653991|-31.07327358|6.656963127999999|0.041393519|-0.02140774|-15.78596849|3.149876031|0.5887490470000001|-0.8563096170000001|-10.62231784|-10.87564575|27.10933752|0.4462435279999999|-435.0258302|-5.525088972000001|5.543302677000001|10.01036188|0.8058479690000001|4577.809819|-221.0035589|18.47246431|-90.17329003|11.68741316|1.0|1.0|1.0|0.0|2.91|0.1|-5.86|0.0|0.0|96.89|2.0|2.0|-3.48|24.0|-6.03|1.0|1.0|3.11|-4.19|105.0|6.47e-05|0.0202|3.06|0.0|1.37e-06|5.6332|2.81|4.0222|-990.6114185|922.49|308.25|220.09|0.4270899999999999|0.66968|-990.43875|0.1094|4.4181|-990.487545|6.1284|12.23|4.9126|4.9126
