molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|GATS1pe|RASA|FNSA5|FPSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
14ac_a23|0.0|0|1|1|0.0|-9.994971573|0|0|2.7104403130000003|0.0763230759999999|-0.011656739|5.351858133|2|0.048351548|-0.66443411|-0.0066006519999999|0.0518788009999999|10.3132169|0.043387326|2|2|0.068237909|-0.069765112|-0.287952039|2|0.5562570379999999|0.1374474|0.537271445|0.931143634|-0.097100967|0.016832361|-73.32014595|12.70997824|57.45545019|0.068856366|-0.043970249|-50.3831402|87.75911516|-33.20157553|0.489147172|3695.344378|703.0989434999999|-1759.6835030000002|-25.07023818|0.192217908|8.122941134|15.90074614|9203.543798|-1328.722623|41.10214358|0.019122137|-464.8074813999999|2178.41361|1.0|0.0|1.0|1.0|3.69|3.34|0.12|5.52|8.36|2.0|130.29|0.0|7.0|-7.31|38.0|-5.84|547.48|0.0|0.0|5.43|4.92e-08|2.69e-05|0.000123|5.35|2.0|5.06e-07|3.6325|-2303.9786940000004|751.54|1285.58|0.3209|627.76|0.6408|-0.15055|6.3004|0.02262555|-2303.819891|8.6341|8.3851|8.3851
12i _a30|0.0|0|0|0|0.0|0.0|2|2|0.0|0.04580336|-0.00691453|5.351858133|2|0.043848238|-0.366470081|0.00372838|0.0109710489999999|10.31162888|-0.072247675|1|1|-0.172434349|-0.051371057|-0.090173435|1|0.8264832879999999|-0.029080032|0.7463962120000001|0.8434291340000001|-0.096489393|0.015808432|-63.00408424|10.32233418|84.78576301|0.156570866|-0.037414255|-32.64875738|72.59006433|-24.43015511|0.479900127|2860.704198|550.7287204|-1197.077601|-15.95200773|0.193700903|8.097008872|15.56818082|6362.153853|-781.648379|30.29912252|0.014680721|-400.0044646|1484.657003|1.0|0.0|1.0|0.0|4.62|0.0|0.14|4.47|3.27|2.0|132.29|0.0|5.0|-5.93|30.0|-5.75|432.93|0.0|1.0|3.11|1.19e-06|0.0005139999999999|0.00156|4.49|0.0|2.61e-05|3.5242|-2035.339603|691.59|1167.27|0.2384|542.74|0.43157|-0.14945|2.5397|0.03436093|-2035.203042|3.0033|7.8013|7.8013
10_a1|0.0|1|0|0|3.261363142|0.0|0|0|0.0|0.0883621719999999|-0.014135827|4.727387819|1|0.037578348|-0.621976404|-0.012672753|-0.020225596|10.94957578|0.010430299|1|1|0.107434253|-0.019835038|-0.042643966|1|0.674381582|-0.0369911079999999|0.658433571|0.669963758|-0.10949971|0.014751098|-61.93104798|8.34295348|212.8090837|0.330036242|-0.045402319|-37.31383317|70.6564636|-25.67872721|0.459673515|2432.447088|378.9193385|-1052.827816|-14.52342192|0.165903744|7.376231317999999|13.65143394|5192.858899|-595.4602985|30.78628757|0.015427326|-377.9175542|1262.237791|1.0|1.0|0.0|0.0|3.0|2.18|0.0|4.86|5.06|2.0|99.61|0.0|4.0|-4.98|27.0|-5.91|359.35|0.0|1.0|3.7|1.04e-05|0.00372|0.00673|3.64|0.0|3.42e-06|3.4067|-1223.125689|585.51|979.35|0.6754|464.77|0.70345|-0.13576|5.3861|0.03426532|-1223.022387|7807.0|5.8239|5.8239
13a_a5|0.0|1|0|0|2.931642415|0.0|0|0|0.0|-0.154076582|-0.006081807|4.59511985|2|0.023989899|-0.328417593|0.002355511|-0.139517787|10.94530369|-0.025324157|1|1|-0.012798693|-0.035005746|-0.0569177229999999|2|0.746303189|-0.048584084|0.720100768|0.7667501609999999|-0.0839257009999999|0.016739606|-54.03141848|10.77696869|126.2663658|0.233249839|-0.0279752339999999|-36.90128585|72.13276165|-18.01047283|0.460877309|2657.14588|493.6342317|-918.5341141|-11.59515363|0.401208461|8.571729592999999|15.89940424|5628.9694|-591.3528349999999|30.07803494|0.02811638|-127.2041084|1533.979782|1.0|1.0|1.0|1.0|3.07|2.46|0.13|4.39|3.58|2.0|114.18|0.0|8.0|-3.77|30.0|-7.18|399.45|0.0|1.0|2.71|0.000169|0.0675|0.0734|2.19|0.0|5.02e-07|4.2107|-1313.126035|688.18|1160.81|0.5953|567.51|0.41806|-0.17364|3.3414|0.04138695|-1312.968936|4.1671|7041.0|7041.0
12bh_a36|0.0|1|0|0|3.50075137|0.0|2|2|0.0|-0.052761366|-0.006687484|5.351858133|2|0.044197531|-0.401249012|0.003676818|0.075747971|10.94728093|-0.035747988|1|1|0.0016901289999999|-0.101854847|-0.169994208|1|0.902377067|-0.211972014|0.857993338|0.833491953|-0.09959401|0.017627098|-66.28126709|11.73109101|83.08294358|0.166508047|-0.035569289|-31.30825225|76.46867897|-23.6718811|0.482052584|2773.193279|554.7010591|-1325.625342|-15.75398235|0.216705778|7.545637217999999|14.56834609|5957.443236|-882.2230117|30.2209316|0.015307571|-377.0728785|1692.3721690000002|1.0|0.0|0.0|0.0|4.95|0.0|0.21|3.76|2.5|1.0|133.68|0.0|5.0|-4.54|31.0|-6.38|409.49|1.0|1.0|2.42|2.8600000000000004e-05|0.0117|0.0102|3.41|0.0|1.86e-05|3.6255|-1311.558898|715.94|1208.61|0.4386|575.23|0.69377|-0.14915|5.8338|0.03071385|-1311.356102|7.7975|7.8539|7.8539
4g_a46|0.0|0|0|0|0.0|0.171759574|1|1|2.156712018|-0.153373738|-0.001702489|5.587248657999999|2|0.046415344|-0.088529411|0.011488768|-0.055084605|10.96333695|-0.138341481|1|1|-0.144064904|-0.078780402|-0.121452903|2|0.662386484|-0.200628401|0.635494818|0.946829733|-0.070153728|0.00801562|-40.24987057|4.598866947|7.38470955|0.053170267|-0.024339048|-18.72788427|44.72726697|-13.96424081|0.448462961|2242.010126|543.2323468999999|-684.2477996|-8.0118178|0.1731389069999999|5.8466355000000005|10.60062169|5176.321714|-392.5790722|16.88825479|0.007803902|-375.0653627|827.5244845|1.0|0.0|1.0|1.0|3.9|3.61|0.38|5.19|5.37|2.0|106.55|0.0|3.0|-5.38|26.0|-5.18|366.89|1.0|1.0|4.39|4.22e-06|0.00155|0.00153|4.73|0.0|5.75e-06|4.4163|-1493.132001|615.33|1064.92|0.1294|530.39|0.6983199999999999|-0.18602|3.5526|0.02266493|-1492.979142|3.7113|5.5615|5.5615
30_a47|0.0|0|1|1|0.0|0.0|0|0|1.435022468|-0.069449687|-0.0092264759999999|4.727387819|2|0.038387534|-0.415191425|-0.0098410169999999|-0.008774855|10.95005723|0.0467853809999999|1|1|0.029343834|-0.035472095|-0.079370393|2|0.6850994429999999|-0.1340278869999999|0.651797437|0.67896733|-0.107296835|0.022747897|-64.38108459|13.64937081|350.5257774|0.32103267|-0.0383202979999999|-38.96726396|81.25550675|-22.9932445|0.4680850139999999|2626.927627|407.3992771|-965.7162688|-13.79658605|0.320552431|6.886726437999999|12.94704346|5852.817155|-579.456614|33.84108731|0.028122734|-215.3470619|1421.325667|1.0|1.0|1.0|1.0|3.03|2.12|0.05|2.71|3.93|1.0|104.25|0.0|5.0|-4.22|28.0|-6.95|396.81|0.0|1.0|2.61|6.05e-05|24.0|0.0315|2.5|0.0|2.28e-05|3.7159|-1696.078047|615.85|1032.35|0.3566|478.04|0.6944899999999999|-0.1517|2.7493|0.0420327|-1695.9887|3.6487|7.9|7.9
12t_a30|0.0|0|0|0|0.0|0.0|2|2|0.0|0.073057637|-0.007755575|5.351858133|2|0.044197531|-0.411045472|-0.002544958|-0.0682882559999999|10.31162892|-0.04950715|1|1|-0.158448053|-0.0546637159999999|-0.145315868|1|0.609043558|-0.003937967|0.591758164|0.696413582|-0.1011561919999999|0.018862708|-65.79920855|12.26965165|88.42093081|0.303586418|-0.037159417|-38.30686627|78.8278828|-24.17113783|0.445760296|2976.648597|452.99711|-1184.385754|-15.72263361|0.254294117|7.957774504|14.358001500000002|6617.834146|-770.409047|32.41376848|0.020029588|-319.6492937|1588.274656|1.0|0.0|1.0|0.0|4.63|0.0|0.14|4.67|3.74|2.0|127.19|0.0|5.0|-5.49|31.0|-6.06|434.46|0.0|0.0|3.21|3.24e-06|0.00141|0.00291|4.07|0.0|3e-05|3.5457|-1774.208418|677.85|1139.2|0.2094|527.87|0.33647|-0.15029|2.6784|0.0337599|-1774.077985|3.2145|8.0496|8.0496
12n_a36|-3.404662145|1|0|0|3.400581499|0.0|2|2|0.0|0.039596635|-0.0099988159999999|5.351858133|2|0.0438779959999999|-0.619926573|-0.006862238|-0.035989956|10.31810354|-0.000273044|1|1|0.048110172|-0.15024383|-0.261631709|1|0.8183043390000001|0.162338703|0.750657639|0.720111143|-0.115872034|0.0211044289999999|-78.42650015|14.28426215|67.52548352|0.279888857|-0.039955874|-40.89805687|92.79755725|-27.04362074|0.454498749|3482.18259|487.397992|-1568.530003|-18.30412788|0.258248547|6.863551112000001|12.58209967|7657.057548000001|-1061.639417|36.45914091|0.021232665|-327.25274110000004|2114.630173|0.0|0.0|0.0|0.0|5.03|0.0|0.17|1.28|2.15|1.0|142.02|0.0|7.0|-3.85|34.0|-8.03|474.54|0.0|0.0|1.18|0.0001409999999999|0.0668|0.0897|1.64|0.0|6.45e-05|3.6382|-1876.168847|714.14|1256.83|0.3921|566.87|0.32172|-0.14928|10.8395|0.03261661|-1875.961945|14.3562|7.8239|7.8239
12e_a36|0.0|1|0|0|3.490984269|0.0|2|2|0.0|-0.064019914|-0.007100632|5.351858133|2|0.040899471|-0.404736007|0.002951176|-0.0586405829999999|10.95346131|-0.084051264|1|1|0.244642918|-0.104118159|-0.1763783589999999|1|0.90414347|-0.010494913|0.856274847|0.838086387|-0.100988761|0.019063245|-64.2330904|12.12502373|65.27404529|0.161913613|-0.036203518|-28.51846223|75.50154216|-23.02695694|0.466721981|2709.877204|533.058116|-1220.428718|-14.64611103|0.238923581|6.767371321000001|12.69013737|5929.071389|-776.2438847|30.25577504|0.017716522|-332.11111980000004|1603.556077|1.0|0.0|0.0|0.0|4.85|0.0|0.17|3.24|2.19|1.0|128.72|0.0|5.0|-4.16|30.0|-6.55|395.46|1.0|0.0|2.14|6.929999999999999e-05|0.0274|0.02|3.04|0.0|4.270000000000001e-05|3.6699|-1272.23645|673.57|1142.19|0.4537|507.03|0.6814600000000001|-0.15189|6.5974|0.03037051|-1272.0579810000002|8735.0|7.8539|7.8539
12az_a36|0.0|1|0|0|3.465535084|0.0|2|2|0.0|-0.196183836|-0.009570959|5.351858133|2|0.040566449|-0.593399474|0.000482522|-0.024018255|10.95957115|-0.012800556|1|1|0.129156742|-0.176729938|-0.289604649|1|0.884226781|-0.061924322|0.8350231859999999|0.819163613|-0.10786263|0.034771534|-75.58351856|24.36575918|60.11023222|0.180836387|-0.033474609|-35.23783652|99.82512582|-23.45695404|0.462897841|3039.528467|574.0196415|-1360.503334|-16.43719536|0.416134994|8.449849817|15.73229538|6700.839465|-953.3573311|40.17530387|0.034594361|-117.53490990000002|2330.167624|1.0|0.0|0.0|1.0|4.96|0.0|0.21|2.83|1.9|1.0|136.74|0.0|7.0|-4.11|33.0|-7.13|441.49|0.0|0.0|1.75|7.75e-05|0.0342|0.0315|2.62|0.0|7.11e-05|3.6095|-1461.962459|737.12|1252.18|0.4383|576.54|0.69385|-0.14879|6.3778|0.02800521|-1461.750394|7.821000000000001|7.2366|7.2366
47d_a18|0.0|0|0|0|0.0|0.0|1|1|0.0|-0.017398129|-0.006087337|4.844187086|0|0.032916667|-0.480899596|0.003376831|-0.07722825|10.94702255|0.016324953|0|0|0.104380139|-0.272202025|-0.406388629|0|0.7640994990000001|-0.002494715|0.741366815|0.836999127|-0.087315963|0.015270278|-71.20388424|12.45251265|64.92967228|0.163000873|-0.028722356|-42.52098397|86.29525584|-23.42233034|0.481311892|3304.705347|682.5509007|-1780.097106|-19.1002979|0.30185619|9.940531282|19.16475647|7780.945962999999|-1451.622641|33.54943497|0.018506261|-323.1621908|2549.757058|1.0|1.0|0.0|1.0|4.73|0.0|0.32|2.81|3.21|3.0|159.67|1.0|12.0|-5.74|39.0|-6.57|527.66|0.0|0.0|2.56|1.83e-06|0.000968|0.00276|4.16|1.0|7.790000000000001e-07|3.1079|-1704.0327519999998|875.6|1544.09|0.5820000000000001|817.06|0.69905|-0.12844|3.7605|0.02826074|-1703.622959|4.2225|8.0969|8.0969
3b_a12|0.0|0|0|0|0.0|0.0|1|1|0.0|0.156777705|-0.007916598|0.0|2|0.0375|-0.332497127|-0.004028952|-0.065558712|10.9540388|-0.003968827|0|0|-0.19952566|-0.071149325|-0.116772665|1|0.914614654|-0.008328578|0.802482465|0.903204699|-0.088443201|0.0103611969999999|-46.11064215|5.401901357000001|41.13468455|0.096795301|-0.034016616|-17.50314491|54.77629766|-17.73486237|0.390744506|2186.64676|470.8937285|-691.6596323|-9.246226764|0.2311778089999999|6.6333156660000006|10.88757628|4665.346939|-360.6028438|23.06757345|0.0166212889999999|-280.3056362|899.6353646|1.0|1.0|1.0|1.0|3.82|2.98|0.05|4.05|3.14|1.0|102.53|0.0|3.0|-4.26|24.0|-5.65|332.79|1.0|1.0|3.59|5.539999999999999e-05|0.0184|0.00759|3.78|0.0|2.63e-06|3.7741|-1410.947421|548.05|915.37|0.5013|426.66|0.53738|-0.15229|5.9551|0.02444371|-1410.8759220000002|8.5678|7.3098|7.3098
32_a47|0.0|0|1|1|0.0|0.0|1|1|1.998170616|-0.1746026239999999|-0.003573735|4.727387819|3|0.035568182|-0.2037028839999999|0.001861676|-0.026022099|10.95005715|-0.044598914|1|1|-0.0274939029999999|-0.077485193|-0.157688306|2|0.6636125860000001|-0.0094137619999999|0.634406338|0.851627782|-0.0726950079999999|0.019295804|-52.38450683|13.90468487|28.55112477|0.148372218|-0.026060474|-29.9621436|68.76811937|-18.77935151|0.44289006|2808.210157|613.6886524|-995.3056298|-13.53252578|0.35883878|8.656942728999999|15.53902041|6235.398576|-717.2238666000001|29.28959351|0.022735861|-203.4434306|1552.348456|1.0|1.0|0.0|1.0|3.35|3.67|0.26|4.18|5.07|2.0|125.17|0.0|5.0|-4.81|31.0|-6.34|436.91|0.0|1.0|3.94|1.5399999999999998e-05|0.00674|0.0038799999999999|3.7|0.0|6.55e-07|3.6829|-1778.0970140000002|692.49|1184.76|0.2969|548.86|0.48011|-0.1509599999999999|4.8234|0.03062031|-1777.90286|6.3139|7.0|7.0
9h_a24|0.0|1|0|0|2.916716427|0.0|0|0|1.726213624|-0.203768024|-0.002864393|5.209486153|2|0.023854167|-0.105982525|0.013595277|-0.209618231|10.96661419|-0.002471577|2|2|0.144624936|-0.02551563|-0.047269812|2|0.687815726|0.183289617|0.656172477|0.883775278|-0.0687348109999999|0.018457687|-32.48899638|8.724425117000001|167.2085719|0.1162247219999999|-0.026280957|-13.48059881|47.51520531|-12.42226332|0.477589721|2062.34011|417.7355164|-422.3569529|-5.871651668999999|0.427628742|5.805547147|11.11300329|4170.098082|-199.6361567|21.70315707|0.031789952|-68.41568372|737.9073405|1.0|0.0|0.0|1.0|2.84|1.96|0.0|2.42|2.72|0.0|82.17|0.0|3.0|-2.83|22.0|-6.85|288.31|1.0|1.0|1.97|0.00147|423.0|166.0|1.7|0.0|0.000258|4.3437|-945.2337612|506.68|831.92|0.3844|363.48|0.54606|-0.18239|5.6654|0.0305020989999999|-945.200628|7.7741|7.1135|7.1135
5a_a49|0.0|0|0|0|0.0|0.0|2|2|2.111324504|0.079751437|-0.009147269|5.777652323|2|0.034466231|-0.493952547|0.007647515|-0.046327135|10.92976459|0.076610236|1|1|-0.1205081119999999|-0.158356406|-0.26176436|2|0.66494289|0.001251171|0.632463498|0.800090055|-0.0787216|0.028578361|-46.04810561|16.71687776|124.92862240000002|0.199909945|-0.027311576|-24.67330519|61.89135559|-15.97587337|0.490453006|2797.737637|468.0117167|-782.8177953|-9.345067946|0.393071247|6.0732145310000005|11.91885068|6294.404170000001|-457.9083293000001|26.32248561|0.0270848489999999|-125.09569170000002|1289.801795|0.0|0.0|1.0|1.0|3.37|2.93|0.22|3.3|3.68|1.0|116.62|0.0|3.0|-3.84|30.0|-6.84|397.43|1.0|1.0|2.93|0.000146|0.0578|0.0202|2.65|0.0|4.72e-05|3.9219|-1311.960542|625.06|1082.25|795.0|443.78|0.31953|-0.16176|5.6104|0.03478454|-1311.799168|7.0102|7.3665|7.3665
14o_a23|0.0|0|1|1|0.0|-4.758526534|0|0|3.133942289|0.18835477|-0.014680137|5.351858133|2|0.046090147|-0.807407518|-0.002390707|-0.029012777|10.3132174|-0.049105045|2|2|0.416392114|-0.0962526|-0.2952674819999999|2|0.598213287|0.000891427|0.575188253|0.904077943|-0.094138958|0.018054548|-66.92857564|12.835973699999998|110.3941788|0.0959220569999999|-0.042454824|-36.61307972|80.64694246|-30.18347529|0.48945652|3399.6213840000005|642.7588542000001|-1539.35724|-21.45909668|0.199698446|9.016411722|17.66041891|7967.617129|-1094.413931|37.71512766|0.019295686|-427.001863|1923.471511|0.0|0.0|1.0|1.0|3.55|3.62|0.09|3.97|6.18|2.0|126.97|0.0|7.0|-6.89|35.0|-5.94|495.48|0.0|0.0|4.31|1.29e-07|6.38e-05|0.0004969999999999|4.76|0.0|5.57e-06|3.6989|-2042.161288|729.11|1236.72|385.0|582.89|0.58581|-0.1517|5.9294|0.02299729|-2042.000938|8.3591|8.4815|8.4815
6c_a31|0.0|1|0|0|3.423005244|0.0|1|1|0.0|0.047405064|-0.015192833|5.733341277|0|0.038901235|-0.790027307|-0.009477764|-0.00219333|10.31169965|-0.107687565|2|2|0.2301743489999999|-0.0055763209999999|-0.009333123|0|0.831901219|-0.078059285|0.7905201209999999|0.641197273|-0.126324613|0.03173578|-79.97295595|20.09112958|163.6316745|0.358802727|-0.044739967|-48.45681657|93.4208388|-28.32375523|0.4463376229999999|2837.949799|405.9259734|-1359.540251|-17.93106176|0.234676081|8.102804662|14.63492011|6283.091868|-860.6909647|37.00884624|0.0212421629999999|-335.9398876|1776.424619|1.0|1.0|1.0|1.0|3.67|3.13|0.14|5.58|4.26|2.0|114.5|0.0|5.0|-6.09|30.0|-6.27|418.47|0.0|1.0|3.64|8.179999999999999e-07|0.000343|0.0048|3.64|0.0|7.9e-06|3.2974|-1691.948653|667.01|1125.85|0.5028|524.56|0.7014699999999999|-0.13351|5.9253|0.03620884|-1691.794585|8.8847|6.4685|6.4685
8a_a32|0.0|1|1|1|3.217128449|0.0|0|0|0.0|-0.0755556459999999|-0.010151321|5.733341277|0|0.04008547|-0.497414715|-0.003484915|-0.020716518|10.31100269|-0.128684642|3|3|-0.050766252|-0.0852122769999999|-0.1534110109999999|0|0.788133615|-0.184419911|0.7507116140000001|0.814553726|-0.109412858|0.018321589|-68.61558335|11.48993376|73.64907732|0.185446274|-0.035678106|-32.82934751|79.73671389|-22.37464674|0.480024324|2574.085885|510.8273411|-1029.23375|-14.03170956|0.250915471|7.420041446|14.26997798|5659.295213|-645.4586397|29.86932167|0.017733503|-312.4144752|1373.988797|1.0|1.0|1.0|1.0|3.48|3.67|0.26|6.49|4.65|2.0|110.69|1.0|7.0|-6.82|27.0|-5.76|397.52|0.0|1.0|4.07|1.5199999999999998e-07|6.03e-05|0.00406|4.17|0.0|8.86e-06|3562.0|-1880.732222|667.29|1110.23|0.4315|566.07|0.70316|-0.1445|4.8933|0.03498398|-1880.595748|7.6703|7.3468|7.3468
16g_a32|0.0|1|1|1|3.363965155|0.0|0|0|0.0|0.1739995319999999|-0.013775701|5.733341277|0|0.03898374|-0.771439265|-0.002456725|-0.029193403|10.31100263|0.004735761|3|3|-0.085591073|-0.117577419|-0.202656848|0|0.79965447|-0.026098259|0.762429418|0.8206422409999999|-0.105500574|0.023959586|-77.75914881|17.659402|90.88837862|0.1793577589999999|-0.033839807|-42.58335004|94.54074206|-24.94161377|0.3972359179999999|2833.521937|604.8539801|-1321.90553|-18.38320476|0.313667656|9.3963701|15.58880229|6372.261243999999|-974.3098525|36.34043182|0.02276861|-274.67233460000006|1926.042887|1.0|1.0|1.0|1.0|3.87|3.42|0.33|6.81|5.38|3.0|121.56|1.0|10.0|-7.51|30.0|-5.69|441.57|0.0|1.0|4.37|3.08e-08|1.36e-05|0.00213|4.65|0.0|3.04e-06|3.6161|-2034.593036|752.29|1245.25|0.2879|639.49|0.70222|-0.14968|3.7346|0.02895494|-2034.408165|4.3204|7.9586|7.9586
16_a31|0.0|1|0|0|3.096824452|0.0|1|1|0.0|0.152128735|-0.020181753|5.733341277|0|0.042528736|-0.726543099|-0.017017891|-0.00795845|10.31170095|0.06214876|2|2|-0.0897217219999999|-0.053194463|-0.09530799|0|0.951830892|-0.038841601|0.8944757390000001|0.546450126|-0.150315165|0.0374314139999999|-70.82239128|17.63615984|130.369865|0.4535498739999999|-0.050105055|-31.54036284|83.86629191|-23.60746376|0.427771627|2071.962924|257.4650715|-779.0463041|-11.12287666|0.26919564|5.521618837|9.649327262|4387.049328|-367.0549296|32.30339751|0.027684692|-217.4912527|1066.012118|0.0|1.0|0.0|1.0|3.2|1.93|0.14|3.8|2.83|0.0|80.57|0.0|2.0|-4.36|21.0|-6.48|300.34|0.0|1.0|2.33|4.38e-05|0.0131|0.0762|2.32|0.0|0.00347|3.6596|-1308.202828|503.18|818.1|0.2534|369.73|0.70108|-0.15231|3.7419|0.03948619|-1308.161433|5.5943|7.0458|7.0458
4a_a46|0.0|0|0|0|0.0|0.210988875|1|1|2.180332577|-0.214093513|-0.001042349|5.587248657999999|2|0.0473245609999999|-0.051075084|0.012632881|-0.11172225|10.96352058|-0.0466186959999999|1|1|-0.216904465|-0.082000707|-0.129430244|2|0.679741138|-0.215877982|0.683616517|0.923958017|-0.067863141|0.00935578|-35.24319509|4.858713991|6.579492736000001|0.076041983|-0.022129285|-14.80375017|41.15334508|-11.49234623|0.4289963579999999|2042.529911|479.8368017|-528.6479264|-5.968291366|0.2573736219999999|5.613813876|9.831485239|4481.754309|-274.5414028|15.47527339|0.011380391|-252.0050978|711.8625758999999|1.0|1.0|0.0|1.0|3.76|2.8|0.35|4.18|4.46|0.0|96.74|0.0|2.0|-3.93|24.0|-5.87|318.42|1.0|1.0|3.43|0.000117|0.0372|0.0156|3.34|0.0|4.86e-05|4.5454|-994.2146342|560.87|967.0|0.1694|467.4|0.6893600000000001|-0.19067|3.1825|0.022810825|-994.079365|3.7138|6.7423|6.7423
18_a20|0.0|1|0|0|3.463603867|0.0|0|0|0.0|0.1160337319999999|-0.008841844|4.727387819|2|0.0396875|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|1|0.268927191|0.001996439|0.003282792|2|0.809917509|-0.107446431|0.778639593|0.76136176|-0.095227339|0.0108136339999999|-63.36348363|7.195302872999999|318.5587088|0.23863824|-0.035934845|-41.07622672|72.31812218|-23.91074854|0.483668611|2809.844943|506.6038164|-1267.269673|-15.91001426|0.1890889589999999|8.011174137000001|15.51556677|6206.896662|-843.230756|29.4862782|0.013457694|-413.7552685|1562.772745|1.0|1.0|1.0|1.0|3.48|2.76|0.08|5.54|4.69|2.0|125.07|0.0|5.0|-5.59|32.0|-6.13|419.48|0.0|1.0|3.78|2.54e-06|0.00107|0.0029|3.85|0.0|4.17e-08|3.5355|-1352.32685|703.24|1204.88|0.2991|531.11|0.31154|-0.14685|5.3978|0.03787435|-1352.135304|8.0505|7.4685|7.4685
8d_a12|0.0|1|1|1|2.976279182|0.0|1|1|0.0|0.057525383|-0.0076893469999999|4.59511985|2|0.038347953|-0.376778003|0.000925796|-0.065870394|10.94458983|-0.046326855|1|1|0.0479437859999999|0.00930483|0.016135176|1|0.8857286320000001|-0.091036025|0.8405406040000001|0.858710112|-0.103548595|0.011348654|-57.57034769|6.309558958999999|90.34024296|0.141289888|-0.039118358|-24.05928792|64.53435462|-21.74879802|0.465113852|2466.513191|477.4206699|-978.6959108|-12.09177064|0.166136296|6.93584319|12.96695233|5255.11762|-544.129679|26.08195789|0.012525773|-371.2392138|1173.6881050000002|1.0|1.0|1.0|1.0|4.06|2.23|0.1|3.87|2.67|2.0|112.14|0.0|3.0|-4.58|27.0|-5.96|352.39|1.0|1.0|3.02|2.64e-05|0.0093|0.0085799999999999|3.51|0.0|1.49e-06|3.7397|-1138.256361|600.2|1007.85|0.2871|433.32|0.6661|-0.15306|2.1281|0.04004678|-1138.139635|3.0277|7.6021|7.6021
3c_a32|0.0|1|1|1|3.452148526|0.0|0|0|0.0|0.025890116|-0.006923974|5.733341277|0|0.043817204|-0.270034997|-0.00017094|-0.113334836|10.31100278|-0.01180891|3|3|-0.097512832|-0.0779821129999999|-0.145525719|0|0.831186295|-0.003205869|0.774363061|0.888766719|-0.0943910459999999|0.015118975|-48.52416391|7.772301225|59.72163595|0.1112332809999999|-0.0288417079999999|-17.94949454|57.94025396|-14.82682786|0.423167668|2152.627425|456.8935699|-533.7658031000001|-7.622115192000001|0.306047878|5.605165488|9.717148607|4598.027604999999|-274.3961469|21.36577928|0.018316536|-199.4122311|769.1680542|1.0|1.0|1.0|1.0|3.22|2.95|0.19|6.61|4.68|1.0|93.05|0.0|3.0|-6.18|22.0|-5.35|326.44|0.0|1.0|4.02|6.65e-07|0.000217|0.00399|4.14|0.0|4.18e-05|3.5169|-1633.419633|544.22|903.81|0.5017|425.74|0.7034600000000001|-0.14219|3123.0|0.02415856|-1633.348356|5.0659|8.0458|8.0458
13c_a6|0.0|1|0|0|3.441255118|0.0|1|1|0.0|-0.046663393|-0.010619065|5.351858133|1|0.040821256|-0.605286688|-0.003346018|0.054910284|10.95129637|-0.0942387559999999|1|1|0.081059709|-0.106686991|-0.174259072|1|0.845481322|0.085414885|0.7995080809999999|0.786809832|-0.111231609|0.030547186|-75.71763296|20.79409503|157.60887419999997|0.213190168|-0.039875482|-43.38886312|88.21184769|-27.1440571|0.466844407|2880.850692|535.5975578|-1438.635026|-18.47751526|0.2279674589999999|8.038175951|15.07660437|6204.855629|-979.308309|35.15921372|0.018354398|-370.3562372|1863.438327|1.0|1.0|1.0|1.0|3.61|2.53|0.16|5.38|4.57|2.0|121.6|0.0|6.0|-5.95|32.0|-5.88|423.47|0.0|1.0|3.64|1.11e-06|0.000471|0.00229|4.23|0.0|1.68e-07|3.6519|-1389.371325|719.8|1217.77|0.5471|596.15|0.48478|-0.14975|7.7129|0.0276450999999999|-1389.184603|9.2467|7.1367|7.1367
