molecula|SddssS|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
35_a18|0.0|0|0.0|0.0|0|7.03438793|2|1.251175948|0.068150325|-0.00622005|4.844187086|-0.020425504|1|-0.069149293|0.0|-0.44784362|0.027469086|10.94702087|-0.0098863069999999|0|-0.104482176|-0.078001173|-0.117857059|-0.5009599889999999|0|0.737701788|0.800765945|-0.081822342|0.3888901179999999|0.008853796|-60.302584200000005|-62.06945887|6.525195505|118.7214377|146.8343246|-0.033440195|74.92670772|0.874573807|-2.273933228|67.9315105|-24.64522632|0.465531336|3038.429834|590.1597827|1761.858479|-18.16338657|0.125426193|9.184536969|17.18442554|0.87101708|6995.248058|92.43836482|-1235.110287|28.17969862|-552.1173777|1056.535856|1.0|1.0|1.0|0.0|0.3|18.0|-9.55|85.29|3.33|151.05|0.0|1.0|8.0|-6.06|36.0|-6.0|480.6|0.0|0.0|3.07|-5.53|8.629999999999999e-07|0.000415|2.96e-06|0.0014199999999999|4.55|0.0|2.81e-10|1.35e-07|-0.04879|3.2146|3.2146|-1532.976969|385.69|385.69|657.07|0.69279|-1532.557542|0.4981|2.0432|0.02600607|-1532.627182|24.0|7.6198|7.6198
7_a3|0.0|0|0.0|0.0|0|6.823286122000001|0|0.60501656|0.198126776|-0.008855374|4.727387819|-0.106234254|2|-0.047419994|1.989724777|-0.327648836|0.054347129|10.3116226|0.030246987|1|-0.084462575|0.020589494|0.036673175|-0.592753801|2|0.881253042|0.782294598|-0.1034274319999999|0.5999725029999999|0.009708941|-51.18177092|-47.72824381|4.804535747|230.9407974|107.7330046|-0.036877402|76.07607751|0.7992146109999999|-1.253831681|55.15105143|-18.2490344|0.3987206729999999|2196.07224|387.1238241|1952.029549|-9.030659289|0.2007853889999999|5.198046584|8.644978051|0.663120542|5055.700186|99.36002106|-307.0424158|22.83370969|-296.13678660000005|353.7528308|1.0|1.0|1.0|2.61|0.0|21.0|-7.48|92.93|2.11|95.5|0.0|1.0|2.0|-5.44|23.0|-5.68|338.81|0.0|0.0|3.63|-4.87|3.67e-06|0.00124|1.34e-05|0.00455|3.79|0.0|3.28e-08|1.11e-05|-0.0640299999999999|5.8849|3.4435|-1731.703107|360.06|210.68|362.61|0.69224|-1731.602893|0.1262|3.1299|0.03103579|-1731.651178|1023.0|5.9901|5.9901
9i_a40|0.0|0|0.0|0.0|1|7.515889085|0|0.604992808|0.074116257|-0.0071562119999999|5.4161004020000005|-0.105556952|0|0.187127708|0.891973262|-0.279092262|0.201624407|10.31197226|-0.1788455119999999|2|0.333430103|0.105172175|0.187399127|-0.542471361|0|0.831946443|0.830980762|-0.092881258|0.006324687|0.011010661|-46.80087537|-44.58600513|5.548036224|213.7117392|85.16517222|-0.036869006|62.68854553|0.8590224540000001|-1.327284222|49.81256531|-18.57750214|0.477626156|2056.370683|418.7133986|335.9672843|-9.360805225|0.140977546|7.700852478|14.74203307|0.91433781|4201.058793|71.03556427|-336.98898810000003|21.62632891|-361.8074422|351.4600612|1.0|1.0|1.0|2.9|0.06|20.0|-6.03|84.45|2.99|91.11|0.0|1.0|2.0|-5.32|22.0|-5.44|306.38|0.0|0.0|3.52|-4.71|4.79e-06|0.00147|1.97e-05|0.00603|3.85|0.0|9.31e-07|0.000285|-0.05989|4.3611|2.8936|-1273.31399|428.48|284.3|417.75|0.70339|-1273.167389|0.3362|2.0895|0.02072395|-1273.217301|1.25|5.9031|5.9031
19g_a38|0.0|0|3.229090845|0.0|0|7.412764017000001|2|1.297044182|-0.077355838|-0.008497058|5.351858133|-0.117921811|2|-0.037579797|0.0|-0.458841138|-0.009881824|10.96052467|-0.046735135|1|-0.096139701|-0.098027247|-0.250781298|-0.438254637|1|0.653741315|0.7200062690000001|-0.086314802|0.5322242429999999|0.022953686|-54.62049927|-72.29378538|14.52522351|137.56612280000002|177.181631|-0.038842708|18.41027014|0.719941993|-1.942135378|86.78105144|-24.57988703|0.455443492|2897.384301|455.6240763999999|2506.378649|-15.5542928|0.280058007|6.327835378|11.62016299|0.836356715|6631.17356|177.2223055|-777.7146399000001|34.14148263|-278.3610963|593.6088758|1.0|1.0|1.0|2.52|0.14|17.0|-7.12|81.23|2.78|125.65|0.0|1.0|5.0|-4.25|31.0|-6.81|419.43|0.0|0.0|2.97|-4.33|5.68e-05|0.0238|4.67e-05|0.0196|2.88|0.0|7.599999999999999e-08|3.19e-05|-0.05479|5.2766|3.6887|-1431.386981|336.12|234.97|475.84|0.69982|-1431.186566|0.0962|5.0677|0.03244515|-1431.244906|42.0|7.3778|7.3778
13m_a6|0.0|0|3.415695704|0.0|0|6.842683282|0|1.429020166|0.031719435|-0.010840005|4.727387819|-0.135152403|2|0.021526267|1.617900191|-0.628720289|0.054340057|10.9505335|-0.018628955|1|0.037052986|-0.068956229|-0.118693789|-0.568024162|2|0.870730542|0.715612461|-0.0989137669999999|0.429009107|0.01858251|-68.97140339|-75.05944278|12.95736535|91.22689385|198.3000783|-0.0378750189999999|95.67846949|0.7362989999999999|-2.045251|89.65257305|-26.40980394|0.48094941|2951.567781|498.9881336|2574.030011|-18.41524497|0.263701|8.435961541000001|16.2526769|0.926594475|6412.592679|183.8755989|-994.4232282|35.8683143|-329.5370141|724.3873672999999|1.0|1.0|1.0|2.18|0.08|27.0|-9.67|122.47|0.81|127.2|0.0|1.0|6.0|-4.64|33.0|-7.23|435.48|0.0|0.0|2.67|-4.28|2.27e-05|0.00987|5.24e-05|0.0228|2.43|0.0|2.1499999999999998e-10|9.35e-08|-0.07137|3.9127|3.3359|-1423.712909|371.67|316.88|546.69|0.64753|-1423.448957|0.1924|4.2913|0.04955777|-1423.511471|0.01|8.0|8.0
4d_a46|0.0|0|0.0|0.173086735|1|7.825245291|1|1.134637067|-0.1397563859999999|-0.001749881|5.587248657999999|-0.017469934|2|-0.131948546|0.0|-0.085744171|-0.111025108|10.96333164|-0.076521434|1|-0.206000242|-0.0814707009999999|-0.1271933999999999|-0.240143042|2|0.6535171|0.936057958|-0.056384895|0.290035518|0.008652238|-30.95621863|-38.85529917|4.750218646|8.241078584|35.10521457|-0.024616555|74.62074724|0.813427965|-1.132361533|43.60839351|-13.51488667|0.441136013|2181.291783|513.9109507000001|2233.65548|-7.419891252999999|0.186572035|5.757075209|10.30138878|0.7893441379999999|4993.774007|102.4310631|-341.3149976|16.6147308|-344.15403910000003|509.0572545|1.0|1.0|1.0|3.5|0.35|17.0|-7.41|43.6|2.84|101.75|0.0|1.0|2.0|-4.93|25.0|-5.4|352.86|0.0|1.0|4.11|-5.11|1.18e-05|0.00416|7.8e-06|0.00275|4.3|0.0|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.4265|-1453.817782|280.09|280.09|503.76|0.69884|-1453.635434|0.1313|3.5318|0.02292966|-1453.688943|517.0|6.2865|6.2865
12ar_a36|0.0|0|3.46014932|0.0|0|7.412764017000001|2|1.297042582|-0.064363806|-0.007046017|5.351858133|0.000258844|2|0.083451772|0.0|-0.40866901|-0.1073795209999999|10.95407427|-0.036002609|1|0.145909555|-0.096853381|-0.169341326|-0.4194638229999999|1|0.86559137|0.8365428659999999|-0.080760277|0.317338373|0.022389124|-54.80317647|-66.9989409|15.19305207|86.85924228|110.9204982|-0.0347392029999999|0.0|0.705591187|-1.875916952|82.17472548|-23.57370143|0.4743067589999999|2902.67985|567.6702443|2404.999137|-15.99689556|0.294408813|8.770514183|16.68371115|0.902250063|6155.432771|199.7830951|-863.83236|33.4098581|-279.0245523|708.5476357999999|1.0|1.0|0.0|0.0|0.17|17.0|-7.05|92.99|1.59|133.27|0.0|1.0|6.0|-3.92|32.0|-7.21|420.47|0.0|0.0|1.8|-3.91|0.0001199999999999|0.0503|0.000122|0.0515|2.33|0.0|8.95e-08|3.76e-05|-0.0566|5225.0|3.8489|-1364.467971|322.13|237.29|580.53|0.67174|-1364.235126|0.2372|6.4688|0.04327285|-1364.2977050000002|25.0|7.6021|7.6021
18d_a25|0.0|0|0.0|0.0|1|6.842683282|0|1.193723212|-0.0881447869999999|-0.0029605|4.727387819|0.024310576|2|-0.031867489|2.029297802|-0.180590503|-0.070413428|10.31285314|0.016982601|1|-0.055336237|-0.035684977|-0.061965108|-0.292727912|2|0.722349659|0.937813705|-0.061527513|0.278576218|0.011158458|-46.31109519|-57.45144813|8.39885106|70.58850837|46.80695276|-0.0281209329999999|0.389087507|0.75793699|-1.602893201|68.15463481|-21.166323|0.476833495|3113.122552|705.8822532|2625.142499|-15.93166285|0.24206301|9.479218984|18.11893325|0.911437354|6876.316137000001|182.1982146|-908.1047824|27.92623037|-388.2927768|883.4030667999999|1.0|1.0|1.0|3.57|0.11|27.0|-10.23|111.51|2.4|143.37|0.0|0.0|7.0|-6.26|35.0|-6.21|474.58|1.0|0.0|4.5|-5.54|5.47e-07|0.00026|2.86e-06|0.0013599999999999|4.21|0.0|5.92e-11|2.81e-08|-0.07287|5.6512|3.6392|-1806.812778|340.69|219.39|664.72|0.6823899999999999|-1806.514606|0.0389|3.2353|0.03560672|-1806.582751|232.0|6.6345|6.6345
12ay_a36|0.0|0|3.50559949|0.0|0|7.412764017000001|2|1.2970434|-0.05976542|-0.006733838|5.351858133|-0.043778345|2|0.1012005419999999|0.0|-0.404030255|0.012286423|10.9463292|-0.06756661|1|0.1689021819999999|-0.101854847|-0.169994208|-0.438622276|1|0.902377067|0.829406408|-0.074251203|0.419950383|0.018016934|-48.12939044|-64.13591431|11.67851857|126.7858133|110.578217|-0.035337546|8.677627506|0.778164805|-1.978902589|74.29343346|-22.90568368|0.4530143439999999|2766.899844|537.618563|3238.138932|-14.84739041|0.221835195|6.466730436000001|11.82248632|0.828201506|6204.216872999999|143.79285900000002|-831.4538627999999|29.43551742|-360.6110621|729.1873176|1.0|1.0|0.0|0.0|0.21|17.0|-7.34|69.2|2.45|133.68|0.0|1.0|5.0|-4.54|31.0|-6.38|409.49|0.0|1.0|2.42|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|0.0102|3.41|0.0|4.55e-08|1.86e-05|-0.0526|3.9348|3.6561|-1311.547668|339.12|315.09|532.22|0.6914|-1311.282556|0.1464|6.2579|0.02880431|-1311.343228|18.0|7.7447|7.7447
12q_a36|0.0|0|3.453150038|0.0|0|7.412764017000001|2|1.29701394|-0.0543475329999999|-0.00761082|5.351858133|-0.043678703|2|0.068040097|0.0|-0.410984299|-0.0651906459999999|10.9598352|-0.0433009009999999|1|0.1161527719999999|-0.103922055|-0.177407665|-0.441747876|1|0.8941919290000001|0.82911927|-0.07607684|0.324924033|0.018562763|-49.18227989|-68.5549152|12.00048565|82.68142965|110.4712541|-0.038175515|0.0|0.768692389|-1.908775752|80.15866795|-24.67976947|0.486620426|2786.514757|536.0103834|2380.245597|-15.95501778|0.231307611|7.546533709|14.69971555|0.947876484|6040.52496|149.536123|-797.7508892000001|32.10617123|-347.4093916|629.5017194000001|1.0|1.0|0.0|0.0|0.14|17.0|-7.18|69.2|2.51|128.76|0.0|1.0|5.0|-4.44|30.0|-6.49|415.88|0.0|1.0|2.34|-4.59|3.64e-05|0.0151|2.55e-05|0.0106|3.31|0.0|6.65e-08|2.77e-05|-0.05602|5.2375|3.8653|-1692.5102989999998|320.77|236.72|531.58|0.6863199999999999|-1692.3116350000005|0.3419|4.6718|0.03415678|-1692.370918|6.0|8.2218|8.2218
47n_a18|0.0|0|0.0|0.0|0|7.03438793|1|1.251175627|0.0487694459999999|-0.007614955|4.844187086|-0.057061805|0|0.017491759|0.0|-0.609196374|-0.003276575|10.94702025|-0.048404296|0|0.026244774|-0.172015161|-0.258092915|-0.529441732|0|0.722991132|0.792429396|-0.079299822|0.288989992|0.0106152389999999|-65.43887366|-75.24728669|8.759783644|61.29571241|171.2889916|-0.031974244|47.476904100000006|0.783921929|-2.4620167580000003|86.44740177|-26.38541222|0.482565384|3349.802294|653.9193397999999|2052.393389|-21.77346199|0.216078071|10.43689152|20.17045476|0.932611327|7909.580851999999|178.30942439999998|-1676.556573|33.65821422|-468.58948260000005|1306.125688|1.0|1.0|1.0|0.0|0.31|18.0|-9.76|105.6|2.72|162.18|1.0|1.0|13.0|-6.02|40.0|-6.68|539.67|0.0|0.0|2.76|-5.24|9.48e-07|0.000511|5.7e-06|0.00308|4.1|1.0|1.7500000000000002e-10|9.44e-08|-0.0525299999999999|3.2028|3.2028|-1743.299948|387.11|387.11|799.02|0.6914600000000001|-1740.5852670000002|0.5056|2.4754|0.02839695|-1740.663577|64.0|7.1938|7.1938
13b_a50|0.0|1|0.0|0.0|2|7.934155233999999|2|1.267593379|-0.067327798|-0.003876697|5.82008293|0.010464577|2|-0.0204949039999999|2.117002752|-0.263615417|-0.042022102|10.94500743|-0.054716607|2|-0.03182432|-0.173463805|-0.269353185|-0.319215353|1|0.749187803|0.906164013|-0.051509874|0.435064196|0.019899348|-36.81915624|-57.74541064|14.22401427|104.0753113|67.07377798|-0.026928544|150.45293569999998|0.700410304|-1.696498291|70.09526468|-19.24847021|0.4321103879999999|3036.874979|647.7242444|2147.355856|-13.75876844|0.299589696|9.514897025|16.75483549|0.7609056040000001|6639.077063000001|214.1461224|-866.8024118999999|27.48170624|-286.5057775|900.2031356000001|1.0|1.0|1.0|4.17|0.37|20.0|-7.23|66.99|2.52|133.36|0.0|1.0|7.0|-5.02|34.0|-6.3|455.55|0.0|0.0|3.99|-5.1|9.65e-06|0.0044|7.92e-06|0.00361|3.91|0.0|5.87e-08|2.68e-05|-0.02606|4.2315|4.1161|-1470.3699789999998|301.22|293.0|617.26|0.63872|-1470.039226|0.1553|5.5271|0.03156473|1470.104535|1.83|5.7375|5.7375
9o_a24|0.0|0|2.9340792330000003|0.0|0|6.605297921|1|1.294229152|-0.064667223|-0.007052095|4.59511985|-0.044044637|3|-0.087807028|0.0|-0.387865233|-0.097596429|10.94506726|-0.000236595|1|-0.145366976|0.00177843|0.00294424|-0.38043264|2|0.738419215|0.770273808|-0.088586421|0.6253256110000001|0.018492771|-51.29122728|-51.14964436|10.7072496|32.50178358|133.0106596|-0.032911684|44.8382925|0.668046377|-1.678495905|66.24061038|-19.05574986|0.4861134689999999|2892.333138|445.9858336|1906.512273|-11.03321234|0.331953623|6.080741586|11.83284872|0.945954873|6697.297449000001|192.1999837|-562.6938294|28.52459128|-194.5965258|663.2688909|1.0|1.0|1.0|2.84|0.04|23.0|-7.91|92.79|1.23|120.73|0.0|1.0|6.0|-4.49|32.0|-6.83|421.45|0.0|0.0|3.01|-4.4|3.2500000000000004e-05|0.0137|3.9500000000000005e-05|0.0167|2.88|0.0|1.24e-08|5.23e-06|-0.04527|5.8802|4.2643|-1388.094657|290.75|210.85|432.84|0.65292|-1387.887227|0.0288|4.3816|0.0533144|-1387.945865|446.0|6.3507|6.3507
4c_a49|0.0|0|0.0|0.0|1|7.535296702|1|1.343847672|-0.048954892|-0.0057600559999999|5.4161004020000005|-0.044371138|2|-0.099764463|1.78683516|-0.339843311|-0.102999091|10.92777281|0.006194124|1|-0.163476035|-0.001005604|-0.001647802|-0.412652341|2|0.7745214140000001|0.76159824|-0.087753156|0.407675441|0.012079228|-56.5385923|-55.59622798|7.782541015|82.02101639|153.60017230000005|-0.029809452|59.70585149|0.724053828|-1.639519861|66.77901229|-19.20596967|0.473304159|2719.702873|490.6910965|1683.872161|-12.37423857|0.275946172|8.474369008|16.089682800000002|0.898629005|6046.668361|177.78970959999998|-680.5831211|26.5256103|-288.71184960000005|707.2397315000001|1.0|1.0|1.0|2.97|0.25|21.0|-7.97|98.72|1.47|120.43|0.0|1.0|7.0|-3.5|31.0|-7.53|412.49|0.0|0.0|2.6|-3.58|0.000314|0.13|0.000265|109.0|1.81|0.0|1.07e-08|4.4e-06|-0.0623299999999999|5.74|3.8067|-1332.607539|325.7|216.0|533.87|0.67789|-1332.336755|0.0821|3.4931|0.03969431|-1332.398001|255.0|6.5935|6.5935
17c_a50|0.0|1|0.0|0.0|2|7.934155233999999|2|1.347835869|-0.212075666|-0.002676029|5.82008293|0.024219848|2|0.021572081|2.193763306|-0.1766179239999999|-0.144763835|10.94500663|-0.120904775|2|0.034485992|-0.233451925|-0.373205592|-0.2256811219999999|1|0.762883243|0.89719894|-0.051905615|0.446454378|0.021675174|-35.70979598|-50.69922125|14.91199042|133.46240020000002|70.72462009999998|-0.021745577|94.15397246|0.569750429|-1.32648017|66.7258111|-14.96042594|0.49503436|2951.495914|617.2509739|2014.72331|-10.29240792|0.430249571|8.310163601000001|16.45688922|0.98033276|6438.380804|296.00120400000003|-627.8368834|26.25785813|-95.97318605|849.1345426000001|0.0|1.0|1.0|3.61|0.35|20.0|-6.79|61.0|1.91|134.28|0.0|1.0|6.0|-3.8|33.0|-6.96|440.54|0.0|1.0|3.1|-4.43|0.000158|0.0698|3.75e-05|0.0165|2.86|0.0|1.6100000000000005e-07|7.08e-05|-0.03121|4.2397|4.0432|-1411.157813|306.65|292.44|596.23|0.66213|-1410.838844|0.1801|6.3989|0.02957871|-1410.902767|69.0|7.1612|7.1612
12k_a36|0.0|0|3.483171769|0.0|0|7.412764017000001|2|1.297043952|-0.076124222|-0.0071232019999999|5.351858133|-0.063399056|2|0.096315593|0.0|-0.413145744|0.003690005|10.94908765|-0.058284869|1|0.163804836|-0.095253274|-0.1619981409999999|-0.4373676689999999|1|0.90500247|0.8427704640000001|-0.075717305|0.367754573|0.018067063|-49.87227128|-67.14870046|11.90012613|46.79001927|103.5614526|-0.037758075|0.0|0.7806817009999999|-2.038936068|78.24529096|-24.86988906|0.478908312|2792.202559|555.1026569|2294.707886|-16.38090333|0.219318299|7.241602627000001|13.89698356|0.919048073|6027.033337|144.457092|-884.5687799000001|31.85663123|-369.7499256|698.847203|1.0|1.0|0.0|0.0|0.12|17.0|-7.01|69.2|2.38|133.84|0.0|1.0|6.0|-4.58|31.0|-6.34|407.47|0.0|1.0|2.37|-4.55|2.6e-05|0.0106|2.82e-05|0.0115|3.45|0.0|9.66e-08|3.94e-05|-0.0497|5053.0|3.6631|-1310.312649|338.46|245.37|530.51|0.70031|-1310.072976|0.0908|5.7818|0.03274587|-1310.134752|14.0|7.8539|7.8539
4r_a46|0.0|0|0.0|-0.03033057|1|7.832410927000001|1|1.13129629|-0.173617329|-0.002826188|5.587248657999999|-0.074041799|2|-0.15196733|0.0|-0.141309389|-0.1129698999999999|10.96363493|-0.048758575|1|-0.237647432|-0.055572881|-0.086905208|-0.246070691|2|0.7794598220000001|0.8478197820000001|-0.079297367|0.261414008|0.011446215|-42.06465252|-43.14814202|6.071841742999999|176.18445569999997|80.72661483|-0.0259595379999999|0.0|0.7146312779999999|-1.220098292|51.22472631|-13.77068362|0.456487948|2137.47734|449.7405899|1451.6122289999998|-7.304896049|0.285368722|5.81085807|10.69131411|0.839885604|4775.760774|151.3787482|-343.3301143|19.26963463|-227.7097083|496.0386301|0.0|1.0|1.0|2.89|0.35|17.0|-6.25|63.83|1.52|97.9|0.0|1.0|3.0|-3.09|25.0|-6.83|334.41|0.0|1.0|2.7|-3.55|0.00081|271.0|0.000279|0.0933|2.12|0.0|5.64e-07|0.000188|-0.03073|4.5209|4.5209|-1069.419677|274.25|274.25|467.85|0.69085|-1069.231407|0.1404|2.6630000000000003|0.02826942|-1069.284137|1413.0|5.8499|5.8499
2_a1|0.0|0|0.0|0.0|1|7.535296702|1|1.348828131|-0.049975995|-0.004621682|5.4161004020000005|-0.014296455|1|-0.1056298369999999|0.0|-0.175623923|-0.0619710709999999|10.9520472|0.101798469|1|-0.237981258|-0.145015842|-0.326716897|-0.422863867|1|0.571324013|0.808210065|-0.0622285999999999|0.220315042|0.011282631|-28.32386891|-35.17029414|5.135384136|6.281701359|87.29479691|-0.026492726|84.54541681|0.6944040029999999|-0.927245426|43.24570924|-12.05838656|0.39830426|1884.85038|367.8635872|1378.496713|-5.488475744|0.305595997|5.2823820260000005|8.779158091000001|0.6619695520000001|3920.383175|139.0945801|-192.096651|17.36508791|-176.9692239|299.6692382|1.0|1.0|1.0|2.69|0.18|17.0|-6.18|30.71|2.49|79.77|0.0|1.0|2.0|-3.06|21.0|-6.04|279.31|0.0|1.0|3.21|-3.78|0.000871|243.0|0.000167|0.0466|2.76|0.0|6.64e-07|0.000185|-0.02966|4.0877|4.0877|-920.184721|303.31|303.31|355.79|0.7007899999999999|-920.078239|0.2991|3.5853|0.024658671|-920.123726|5.8|5.2366|5.2366
9b_a31|0.0|0|3.338934004|0.0|0|7.765993078999999|1|0.610136326|0.010411229|-0.0141390689999999|5.733341277|-0.070525429|0|-0.045938305|0.0|-0.706953442|0.014628521|10.31169871|-0.091236608|2|-0.075191042|-0.143280211|-0.2345186269999999|-0.554573699|0|0.811212624|0.669120552|-0.103937658|0.241728566|0.034595809|-63.73317225|-80.40427495|21.21368453|152.8702381|202.8908225|-0.039058603|552.0968813|0.689175183|-1.835754351|95.78862992|-23.95020956|0.469546953|2534.356888|410.2957125|1711.969694|-14.68594601|0.310824817|8.097516252|15.2652837|0.88518099|5524.468603|190.5935925|-690.2394625|34.75199071|-231.99935|524.0230338|1.0|1.0|1.0|2.76|0.32|16.0|-6.84|117.37|0.86|103.36|0.0|1.0|7.0|-4.76|27.0|-6.77|384.45|0.0|0.0|3.0|-3.86|1.76e-05|0.00675|0.000137|0.0527|2.64|0.0|1.44e-07|5.520000000000001e-05|-0.0422899999999999|5.5119|3.8435|-1578.801576|322.58|224.94|562.68|0.70102|-1578.604164|0.2627|5.2851|0.03769117|-1578.665571|63.0|7.2007|7.2007
17a_a6|0.0|0|3.3685510360000004|0.0|0|7.412764017000001|1|1.424257628|0.101940358|-0.012704951|5.351858133|-0.0265090529999999|1|0.04129257|0.0|-0.686067347|0.078798543|10.94948984|-0.060774312|1|0.068338372|-0.10896749|-0.180339002|-0.5624663560000001|1|0.850080948|0.753082653|-0.096082495|0.350977745|0.031147305|-63.02857512|-71.75703418|20.43213226|157.13173490000003|161.9738174|-0.041567592|554.1936506|0.77193498|-2.078379577|84.75077935|-27.26767299|0.483320982|2816.084228|494.010135|2217.333474|-17.887155899999996|0.22806502|8.337470517|16.13665395|0.935437602|5996.580489|149.60699319999998|-894.3577948999999|35.323795000000004|-356.769966|627.4287311|1.0|1.0|1.0|2.88|0.12|23.0|-9.01|95.85|1.7|116.79|0.0|1.0|5.0|-5.81|31.0|-5.89|409.44|0.0|0.0|3.59|-5.17|1.56e-06|0.000637|6.69e-06|0.00274|4.09|0.0|9.77e-10|4e-07|-0.05753|3.5421|2.9753|-1350.078838|416.71|350.03|574.02|0.7024|-1349.830672|0.0101|4.1627|0.02379552|-1349.892285|24.0|7.6198|7.6198
6_a4|0.0|0|0.0|0.0|1|7.535296702|1|1.271761557|-0.19701009|-0.001221193|5.4161004020000005|0.010164572|2|0.042096749|2.186806868|-0.064723237|0.0032928379999999|10.92992785|-0.208689928|1|0.0671397079999999|-0.046166422|-0.073630392|-0.1738111839999999|2|0.664591856|0.945545838|-0.052396457|0.417868437|0.0077624059999999|-29.18838891|-37.33240845|4.324187697|14.1731579|30.33467048|-0.024618083|45.93422613|0.814470803|-1.206286076|42.27020924|-13.71394596|0.423084148|2342.371538|526.7333132|1968.0178670000005|-7.639600225|0.1855291969999999|5.758624844|9.981741408|0.733355042|5256.215815|103.3523757|-374.340411|16.83786074|-350.36323230000005|578.2065561000001|0.0|1.0|1.0|3.45|0.26|21.0|-7.99|43.6|3.09|109.7|0.0|1.0|3.0|-4.91|27.0|-5.42|354.45|0.0|1.0|4.23|-5.11|1.24e-05|0.0043799999999999|7.74e-06|0.00274|4.28|0.0|1.04e-08|3.67e-06|-0.04867|4.8714|4.0354|-1108.563418|307.24|254.51|453.87|0.5877|-1108.338577|0.0772|2.8026|0.02244097|-1108.392115|1.3|5.8861|5.8861
18a_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604987543|0.045071414|-0.006673169|5.351858133|-0.02919335|2|-0.041327798|0.0|-0.353677943|-0.01286191|10.31163887|-0.094932667|1|-0.073280844|-0.053309522|-0.094526372|-0.452377064|1|0.8421237309999999|0.85918121|-0.072474599|0.294303776|0.017060045|-45.11907802|-59.38972262|10.62073502|79.18861306|87.66676984|-0.036990859|0.0|0.7904991659999999|-1.812552105|69.35818061|-23.02866795|0.445995681|2721.874248|534.88346|2814.429655|-14.33650253|0.209500834|7.050626413|12.72666325|0.8050400790000001|5942.293347|130.4247923|-702.4886239|29.1318055|-361.7006453|620.9195447000001|1.0|1.0|0.0|0.0|0.14|17.0|-6.64|81.65|2.82|127.28|0.0|1.0|5.0|-5.28|29.0|-5.98|398.48|0.0|0.0|2.63|-4.85|5.23e-06|0.00208|1.4e-05|0.0056|3.87|0.0|2.3100000000000002e-07|9.21e-05|-0.05605|3.4712|3.4712|-1575.755101|357.18|357.18|508.08|0.69033|-1575.54671|0.3781|4.2514|0.03180853|-1575.604922|25.0|7.6108|7.6108
