molecula|SaaNH|SssssC|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|BIC2|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RNCS|FNSA4|WNSA5|WPSA3|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
15a_a50|0.0|0.0|7.934155233999999|1|1|4.126145086|-0.113976703|5.82008293|1|0.035694444|-0.0446629609999999|0.005366038|10.94500663|-0.125205943|2|2|0.005828749|-0.072976638|-0.128070491|0.821868651|-0.207610131|0.8749408470000001|0.76745052|-0.0783960279999999|0.4349386739999999|0.018014615|-46.91098865|-50.56454577|275.287923|-0.029316925|-30.25705388|6.450390922|0.705410595|-28.07082095|61.78266878|-17.54280159|57.69065967|0.4476230879999999|501.3207109|-859.5972780999999|1754.903963|-10.49734522|0.294589405|8.095541483|0.8103580690000001|176.277812|-514.369916|24.86892274|0.018747341|-245.8291419|1218.577214|569.5267957000001|0.0|1.0|1.0|3.7|2.63|-6.09|3.23|3.57|0.0|110.43|0.0|1.0|5.0|28.0|-6.78|371.44|1.0|1.0|2.76|-3.92|0.0933|0.0001189999999999|2.51|0.0|0.0|0.0003|-0.03255|4.0408|4.0408|-1199.818129|644.4|1091.64|306.83|306.83|519.38|0.66132|0.1767|6.6307|-0.19948|0.03314629|-1199.629702|9.0948|7.3872
1c_a5|2.955525321|0.0|6.605297921|0|0|0.0|-0.268536978|4.59511985|2|0.0248765429999999|-0.080321049|0.008031558|10.9433337|-0.058823529|1|1|0.007357977|-0.133677441|0.034752304|0.7595197290000001|-0.109439124|0.821309592|0.6977404359999999|-0.068062282|0.436308619|0.008349498|-34.82350689|-35.99212225|160.5407184|-0.0281385329999999|-18.41507338|2.185709046|0.753027268|-17.81716094|43.86175561|-14.3968489|39.09545876|0.476413155|453.4753671|-575.8739559999999|873.709445|-7.366029352999999|0.246972732|6.063350238|0.909902834|126.3615674|-294.64117410000006|19.11862892|0.0153811389999999|-258.918642|764.7451566000001|409.0289917|1.0|1.0|1.0|2.78|2.09|-8.41|4.99|4.51|0.0|95.45|0.0|1.0|3.0|24.0|-5.77|312.37|1.0|1.0|3.43|-4.45|0.0174|3.5600000000000005e-05|3.43|0.0|0.0|1.21e-06|-0.03965|4.8783|4.5088|-990.6223073|556.84|929.31|274.99|254.15|410.52|0.53838|0.1076|1.7105|-0.22684|0.029157178|-990.516371|2.6801|5.4
GW6604_a52|2.944144148|0.0|6.605297921|0|0|0.0|-0.277102285|4.59511985|2|0.021346801|-0.0778992459999999|0.007746755|10.94914378|-0.028376521|1|1|0.0070554269999999|-0.131886693|0.039867344|0.693399445|-0.057466653|0.7550228990000001|0.689009112|-0.071850787|0.38374044|0.009021088|-35.51891876|-35.62691523|157.2481263|-0.029217264|-17.61190876|2.204526664|0.73529506|-17.55852148|44.37166117|-14.44334401|39.97842884|0.4597869779999999|431.7909048|-534.4037285|799.8313017999999|-7.13996301|0.26470494|6.2973559020000005|0.851121611|130.8549791|-264.17863140000003|19.64292268|0.01768964|-232.6328342|726.7881391|359.1060668|1.0|1.0|1.0|2.68|1.76|-8.03|4.49|4.2|0.0|90.49|0.0|1.0|3.0|23.0|-5.95|298.34|1.0|1.0|3.08|-4.16|0.0402|6.929999999999999e-05|3.06|0.0|0.0|2.78e-06|||||||||||||||||6.9706
14e_a25|0.0|0.0|6.842683282|0|0|1.5926486519999998|0.039261746|4.727387819|2|0.0389622639999999|0.0065927719999999|-0.00131452|10.93106299|0.011176663|1|1|-0.0005394919999999|0.010976703|0.015497482|0.776960216|0.018432983|0.8322445820000001|0.6954126970000001|-0.1011107469999999|0.448918026|0.015024526|-73.99302943|-73.51338088|372.1805977|-0.038772226|-53.79722636|8.046143033|0.806446896|-54.14823405|84.60373462|-28.3735856|84.98800478|0.491527882|529.8614286999999|-1617.294379|2620.6698690000003|-20.76384175|0.1935531039999999|8.459867391|0.966676175|141.642515|-1183.53898|35.18345194|0.015154859|-448.516796|2005.4567600000005|811.3237836|1.0|1.0|2.0|3.62|2.72|-9.14|3.65|4.02|0.0|134.35|0.0|1.0|7.0|35.0|-6.96|462.5|0.0|0.0|3.02|-4.73|0.00337|1.86e-05|3.04|0.0|0.0|3.38e-07|-0.0538|5.8431|3.9613|-1521.012915|760.96|1300.08|312.99|212.19|596.96|0.69958|0.0007|5.3651|-0.2116699999999999|0.04875868|-1520.767443|7.2625|7.1249
4a_a49|0.0|0.0|7.535296702|1|1|2.085628989|-0.076526919|5.4161004020000005|2|0.036555556|-0.080255074|-1.8100000000000003e-05|10.92777282|0.018857363|1|1|0.000660956|-0.130491035|-0.037142108|0.803344301|0.032396301|0.856023531|0.731643066|-0.094228246|0.433367368|0.017143497|-57.79201133|-53.88810275|313.22432680000003|-0.0292876779999999|-33.05061877|6.448709504|0.650301539|-35.44496163|68.37721704|-17.96270092|68.30645049|0.4716382|464.3095353|-916.0977468|1647.61849|-11.01687292|0.349698461|7.934892916|0.8926425020000001|214.47685|-561.8605190000001|27.62211044|0.023624093|-184.3656985|1408.727632|620.5697596|0.0|1.0|2.0|3.35|2.89|-7.36|3.4|2.83|0.0|114.08|0.0|1.0|6.0|30.0|-7.52|399.45|0.0|1.0|2.42|-3.52|211.0|0.000305|1.71|0.0|0.0|1.74e-05|-0.06461|4.7259|3.7876|-1313.19945|660.19|1128.22|327.34|262.35|504.63|0.68042|0.0789|3.9716|-0.2231199999999999|0.04133192|-1312.98289|4.8706|7.4949
8c_a32|3.46252244|0.0|7.765993078999999|0|0|0.0|0.080016722|5.733341277|0|0.036711712|-0.026467635|-0.003484915|10.31100269|-0.0682721729999999|3|3|-0.001662219|-0.047650724|-0.0852122769999999|0.845443342|-0.11492754|0.8966299409999999|0.7507116140000001|-0.076876481|0.263222951|0.016240436|-46.47597924|-58.93213925|126.6561213|-0.027548799|-35.6276568|5.935643221|0.600684883|-28.09723623|74.36515033|-16.654735000000002|56.29419869|0.447542891|484.6996147|-766.1178102000001|3038.837633|-10.06868562|0.399315117|7.079719717000001|0.8100952690000001|241.4075262|-463.1595384|27.72624296|0.025527931|-121.7388847|1275.407176|557.1050635|1.0|1.0|2.0|3.46|2.82|-7.65|6.49|4.19|0.0|110.47|1.0|1.0|7.0|27.0|-6.45|397.52|0.0|1.0|3.56|-4.39|0.000597|4.11e-05|3.21|0.0|0.0|8.86e-06|-0.04161|3.5673|3.5673|-1880.764533|646.97|1090.0|347.56|347.56|516.78|0.70135|0.3272|8.4922|-0.18873|0.03115673|-1880.597039|10.2656|7.4318
13a_a5|2.931642415|0.0|6.605297921|0|0|0.0|-0.154076582|4.59511985|2|0.023989899|-0.007871499|0.002355511|10.94530369|-0.025324157|1|1|0.003196482|-0.012798693|-0.035005746|0.8045357209999999|-0.048575318|0.857293078|0.720100768|-0.08903048|0.470564031|0.016739606|-57.31787843|-54.03141848|126.2663658|-0.0279752339999999|-34.78546088|6.938219155|0.598791539|-36.90128585|72.13276165|-18.01047283|68.09484712|0.460877309|493.6342317|-918.5341141|1314.232685|-11.59515363|0.401208461|8.571729592999999|0.854865353|258.29825730000005|-591.3528349999999|30.07803494|0.02811638|-127.2041084|1533.979782|620.5697596|1.0|1.0|2.0|3.07|2.46|-8.9|4.39|3.58|0.0|114.18|0.0|1.0|8.0|30.0|-7.18|399.45|0.0|1.0|2.71|-3.74|0.0675|0.000184|2.19|0.0|0.0|5.02e-07|-0.05534|4.6285|4.2107|-1313.167422|688.18|1160.81|294.45|267.87|567.51|0.50037|0.1992|3.3414|-0.22898|0.04138695|-1312.968936|4.1671|7041.0
12j_a36|3.502198129|0.0|7.412764017000001|2|2|0.0|-0.084183025|5.351858133|2|0.039061728|0.091496219|0.00285431|10.33556498|-0.051080247|1|1|0.003710345|0.161289379|-0.07550872|0.820041835|-0.089459459|0.87043328|0.855081905|-0.069970795|0.362692602|0.018160631|-46.2113679|-69.66341599|26.39145693|-0.037113558|-46.00836307|7.921272637|0.7758129420000001|-30.5197407|80.59149538|-24.51120192|58.20533756|0.457280037|563.0803357000001|-1323.6049039999998|2536.987511|-16.18812775|0.224187058|7.483427579|0.8425708820000001|148.06163930000002|-874.1588982999999|31.59421634|0.016546717|-364.314663|1706.0876829999995|725.9470896|1.0|1.0|2.0|4.86|0.0|-7.05|3.33|2.61|0.0|135.47|0.0|1.0|6.0|31.0|-6.64|427.52|0.0|0.0|2.33|-4.51|0.0061|3.09e-05|3.19|0.0|0.0|3.83e-05|-0.05098|5.2072|3.7807|-1670.448063|694.28|1198.96|327.94|238.1|536.01|0.69967|98.0|6.4451|-0.20593|0.02793415|-1670.245584|8.5953|8.0
6b_a40|0.0|0.0|8.421342866|1|2|1.710647518|0.135693438|6.401917197|0|0.039863946|-0.137534783|-0.003851208|10.30179924|-0.226457281|2|2|-0.004728928|-0.248560671|-0.018582337|0.842573207|-0.307881994|0.90571269|0.6462648870000001|-0.107699967|0.417254814|0.014588568|-72.13527644|-79.36130196|176.8246355|-0.049599889|-53.15460718|6.544506614|0.878140798|-48.31476032|87.29061302|-33.22101012|81.90640622|0.442509019|504.6333458|-1428.503435|4049.386572|-22.2507658|0.1218592019999999|6.976123351|0.793750992|81.61884754|-956.7829293|37.83107469|0.011838681|-506.5422338|1626.736212|618.8882797|1.0|1.0|1.0|4.02|3.36|-5.21|5.67|4.38|2.0|130.16|1.0|2.0|5.0|31.0|-5.85|511.42|0.0|1.0|4.21|-6.18|1.98e-06|6.55e-07|5.03|1.0|1.0|0.00318|-0.09533|3.1026|3.1026|-3290.775349|687.2|1183.07|399.62|399.62|552.01|0.69429|0.4962|8193.0|-0.21904|0.03026498|-3290.648012|11.3203|7.5229
13b_a5|2.948625157|0.0|7.153833802|1|1|0.0|-0.142746146|5.209486153|2|0.02468599|-0.006314305|0.0064510459999999|10.94530329|-0.017963913|1|1|0.0066003869999999|-0.010368468|-0.055701188|0.765309977|-0.0330907489999999|0.8184221559999999|0.653356347|-0.0694958329999999|0.468748106|0.0138892369999999|-44.93506461|-48.3067033|14.41650822|-0.02636836|-31.23446039|5.806729729|0.654076389|-29.05440446|62.24204745|-17.04942469|53.91565742|0.455921715|537.6736515|-869.5206594|1177.571784|-11.0239272|0.345923611|8.427551282000001|0.837970799|223.6695238|-562.2202871000001|26.06641209|0.021552174|-199.2474147|1329.387016|638.8437454|0.0|1.0|1.0|2.97|2.64|-8.36|4.64|4.06|0.0|119.8|0.0|1.0|5.0|30.0|-6.58|395.46|1.0|1.0|3.26|-4.43|0.0225|3.75e-05|3.01|0.0|0.0|1.72e-06|-0.05177|4.6733|4.1793|-1276.066049|672.43|1138.73|296.66|265.31|503.93|0.57482|0.3064|3.5881|-0.22451|0.035153|-1275.865034|4.7964|6.9586
LY580276_a4|0.0|0.0|7.535296702|1|1|2.067497166|-0.156842923|5.4161004020000005|1|0.044357639|0.0295482979999999|0.010217376|10.94681614|0.011772853|1|1|0.009622161|0.064209689|-0.019747846|0.7921620090000001|0.019144144|0.847526918|0.518109998|-0.057317455|0.243350596|0.008729943|-27.6229776|-34.22831819|11.22286434|-0.028035586|-16.49563923|2.027582675|0.8478469959999999|-13.31233017|38.23432817|-13.51117823|31.83019528|0.437093506|418.5688558|-513.4247728|1511.5340210000002|-6.511436537000001|0.152153004|5.456603642999999|0.7764939829999999|73.32703409|-247.4345884|15.93586849|0.008312438|-335.2755182|605.5630025|345.4102548|1.0|1.0|0.0|3.01|3.04|-6.56|4.49|4.43|0.0|84.74|0.0|1.0|2.0|22.0|-5.71|293.34|1.0|1.0|3.69|-4.21|0.0624|6.18e-05|3.35|0.0|0.0|8.08e-05|-0.0225|5.2983|4.4918|-959.4958788|519.23|865.23|276.03|234.01|402.99|0.68002|0.1842|2.5355|-0.2099599999999999|0.023546627|-959.404416|3.2891|6757.0
2_a1|0.0|0.0|7.535296702|1|1|2.233384354|-0.049975995|5.4161004020000005|1|0.0409444439999999|-0.1056298369999999|0.001576763|10.9520472|0.101798469|1|1|0.003205156|-0.237981258|-0.145015842|0.795932678|0.1766333219999999|0.8571146190000001|0.5574897879999999|-0.0622285999999999|0.220315042|0.011282631|-28.32386891|-35.17029414|6.281701359|-0.026492726|-16.00805425|2.337413146|0.6944040029999999|-12.89184641|43.24570924|-12.05838656|33.45925305|0.39830426|367.8635872|-422.0435297|1378.496713|-5.488475744|0.305595997|5.2823820260000005|0.6619695520000001|139.0945801|-192.096651|17.36508791|0.017741989|-176.9692239|607.7780769999999|299.6692382|1.0|1.0|0.0|2.91|2.69|-6.18|4.0|4.12|0.0|79.77|0.0|1.0|2.0|21.0|-6.04|279.31|1.0|1.0|3.21|-3.78|243.0|0.000167|2.76|0.0|0.0|0.000185|-0.02966|4.0877|4.0877|-920.2093796|489.42|807.98|303.31|303.31|355.79|0.7007899999999999|0.2991|3.5853|-0.19826|0.024658671|-920.123726|5.2754|5.2366
9a_a40|0.0|0.0|7.515889085|0|0|1.865740741|-0.028285975|5.4161004020000005|0|0.0397333329999999|0.168990628|0.01310675|10.31197235|-0.1720337089999999|2|2|0.011966382|0.291102625|0.009844552|0.690568477|-0.2990540869999999|0.749764251|0.61091688|-0.060029933|0.002467659|0.011033601|-29.02567082|-35.24260989|109.9916614|-0.032156295|-17.0405052|2.579562688|0.868476591|-14.03449109|39.45618424|-15.54821024|34.36063715|0.493941591|453.3484005|-528.6391483|336.39741360000005|-7.51786994|0.131523409|6.749223592000001|0.976056482|63.59419322|-255.607578|17.90285474|0.008714375|-356.33157|608.6970611|323.79254|1.0|1.0|0.0|3.26|3.28|-6.4|4.58|4.43|0.0|86.7|0.0|1.0|2.0|21.0|-4.85|291.37|1.0|1.0|4.08|-5.08|0.000944|8.33e-06|4.54|0.0|0.0|0.000117|-0.06495|4.7066|3.3192|-1217.955997|515.96|847.69|373.53|263.42|411.01|0.69958|0.3483|3.8656|-0.20303|0.01109672|-1217.873686|5.09|6.6696
18_a3|2.897754472|0.0|6.605297921|0|0|0.0|-0.256375952|4.59511985|3|0.034712644|0.08269134|0.0057881999999999|10.96965878|-0.025890816|1|1|0.005799063|0.150826737|-0.035611069|0.714658751|-0.051083228|0.784960175|0.6858831809999999|-0.069839069|0.217881538|0.013796397|-31.07331853|-37.67445366|160.9514039|-0.031753312|-16.76239841|2.73114076|0.682492203|-13.82537222|48.19055867|-14.12792012|37.21171433|0.483376636|374.610053|-452.0934439|703.8534116000001|-6.285899403999999|0.317507797|5.293627315|0.935646099|141.2679329|-201.1487809|20.70048575|0.02363555|-162.3915791|662.4155441|270.539096|0.0|1.0|1.0|2.62|1.81|-6.83|3.42|3.08|0.0|80.35|0.0|1.0|2.0|21.0|-6.7|273.29|1.0|1.0|2.21|-3.27|411.0|0.000537|1.79|0.0|0.0|4.07e-05|-0.05769|3.9765|3.9765|-889.9619321|482.41|784.04|311.79|311.79|330.54|0.6671699999999999|0.3326|2.6366|-0.2218|0.02173162|-889.894728|3.3664|7.5229
16_a20|3.485659565|0.0|6.842683282|0|0|0.0|-0.014660441|4.727387819|2|0.0388043479999999|0.126359252|8.23e-05|10.93301779|-0.062750442|1|1|0.001157852|0.211127741|-0.070208458|0.7478675859999999|-0.10978034|0.809440795|0.724665638|-0.066137353|0.382481746|0.011604018|-43.51359744|-51.18223058|69.28224942|-0.029561375|-33.67420774|5.023018225|0.780108103|-28.6288015|60.02453683|-19.44924762|51.14820251|0.464473378|602.0075202|-972.4623811|2161.751186|-12.79619894|0.219891897|8.166385503999999|0.8673208|144.672972|-639.8099471|24.9314775|0.013439632|-368.5817657|1246.573875|664.4562602999999|0.0|1.0|1.0|3.5|3.13|-10.52|6.38|5.46|0.0|121.69|0.0|0.0|4.0|31.0|-5.42|401.46|0.0|1.0|4.37|-5.66|0.000349|2.17e-06|4.69|0.0|0.0|1.22e-08|-0.05909|5.9837|3.5704|-1275.900951|686.59|1174.61|347.26|207.2|554.41|0.69524|0.1958|4.7315|-0.20722|0.03385502|-1275.6960869999998|6.5609|7585.0
15_a47|2.9226792460000004|0.0|6.605297921|0|0|0.0|-0.164258919|4.59511985|2|0.042285714|-0.130885389|-0.0026314909999999|10.9497222|0.0506476009999999|1|1|-0.002377481|-0.299654464|-0.007670908|0.830688568|0.081171071|0.897881853|0.614613723|-0.084413593|0.429825305|0.016669157|-45.1562696|-48.36220049|61.0548099|-0.033307714|-25.87091101|4.770072524|0.711630105|-24.15592798|59.79410145|-17.81765281|54.07328082|0.477646539|423.5412927|-677.0708068|869.1027727|-9.531388265|0.288369895|6.984778596|0.914412511|154.260803|-362.1927541|25.03780079|0.021370407|-226.4191275|951.4364299|383.4213189|1.0|1.0|2.0|2.89|2.1|-8.49|4.69|5.28|0.0|96.6|0.0|1.0|3.0|25.0|-5.76|353.78|0.0|1.0|3.74|-4.85|0.00455|1.41e-05|3.8|0.0|0.0|1.14e-06|-0.0591799999999999|4.3312|4.0594|-1527.4104|552.16|930.51|305.43|286.26|419.75|0.68008|0.0759|2.2271|-0.2268|0.03425526|-1527.316555|3.7709|7.8
17b_a25|0.0|0.0|6.842683282|0|0|1.785120622|0.001256821|4.727387819|2|0.042843137|-0.026412432|0.005120507|10.93106294|0.016982601|1|1|0.005244553|-0.044260194|-0.044156525|0.780221059|0.029728702|0.838260077|0.636746066|-0.068207754|0.410780725|0.015879547|-51.71860811|-60.19950116|99.61874923|-0.029249891|-45.64634114|9.129863339|0.724866184|-39.21569422|73.52844745|-22.17876359|63.75929319|0.476276266|668.9067217|-1264.189524|2514.295488|-16.81707305|0.275133816|9.700133933|0.909403632|208.6205329|-958.573164|30.59704545|0.0175785369999999|-341.0100868|1744.031591|832.226697|1.0|1.0|1.0|3.56|3.25|-10.04|4.88|5.18|0.0|135.78|0.0|0.0|7.0|35.0|-6.53|458.51|0.0|1.0|3.78|-5.07|0.00218|8.59e-06|3.61|0.0|0.0|4.16e-08|-0.05531|5.4236|3961.0|-1483.873254|781.08|1329.35|313.02|228.6|654.18|0.6594800000000001|0.1741|3.5074|-0.21939|0.04272963|-1483.630939|5.2142|6.9957
17_a47|3.011740664|0.0|6.605297921|0|0|0.0|-0.181485377|4.59511985|3|0.031802469|-0.105849578|0.0042378929999999|10.9385382|-0.006331624|1|1|0.004477366|-0.180898239|-0.0184347939999999|0.75807704|-0.010871607|0.814790949|0.7666613659999999|-0.07185129|0.522140199|0.01291694|-43.82821253|-50.62550618|68.64478326|-0.02987808|-30.88080199|4.806157636|0.7457517659999999|-26.73455447|60.33408274|-18.22518223|51.70735256|0.46147021|519.8795281|-911.2591113|1573.836082|-11.11708872|0.2542482339999999|7.055517075|0.8569074879999999|155.087622|-555.8544359|24.43867122|0.0159160889999999|-299.80980739999995|1221.9335609999998|630.8611986000001|1.0|1.0|2.0|3.44|2.39|-10.1|5.12|5.44|0.0|119.83|0.0|0.0|4.0|30.0|-5.83|392.46|0.0|1.0|3.85|-5.21|0.00156|6.11e-06|4.03|0.0|0.0|3.12e-08|-0.04873|4.2784|4.2784|-1254.985125|656.78|1127.7|289.79|289.79|477.67|0.6844100000000001|0.4308|3.4454|-0.22479|0.04130125|-1254.795084|5.6949|8.3
14b_a3|0.0|0.0|6.823286122000001|0|0|0.0|0.143500839|4.727387819|3|0.039799383|-0.1551678719999999|-0.00603969|10.31162234|-0.102362298|1|1|-0.004161699|-0.288944272|-0.050943323|0.7809478329999999|-0.170297225|0.848135222|0.8255789570000001|-0.090994113|0.379746504|0.012828558|-44.49789848|-49.38772279|252.49572540000003|-0.036469822|-24.15156108|3.067822725|0.766915433|-21.76034149|57.87172082|-17.83445545|50.77131401|0.487615651|384.6023764|-642.0403962|1289.104749|-8.721397057|0.233084567|4.989782639|0.951659927|113.9829058|-313.9702941|23.25478753|0.017348996|-261.0537205|837.1723509999999|358.3503513|0.0|1.0|1.0|3.18|2.5|-6.89|4.28|3.71|0.0|93.25|0.0|1.0|2.0|23.0|-6.42|319.38|0.0|1.0|2.82|-3.99|0.0113|0.000103|2.58|0.0|0.0|4.08e-05|-0.06676|3.0724|3.0724|-1327.514377|524.27|879.19|403.54|403.54|368.39|0.70123|0.2276|2.8743|-0.19618|0.02844675|-1327.398177|3.8724|6.4202
47n_a18|0.0|0.0|7.03438793|1|1|0.0|0.0487694459999999|4.844187086|0|0.032169312|0.017491759|0.000271488|10.94702025|-0.048404296|0|0|0.001705837|0.026244774|-0.172015161|0.696612213|-0.083719099|0.726888951|0.711628292|-0.079299822|0.288989992|0.0106152389999999|-65.43887366|-75.24728669|61.29571241|-0.031974244|-62.09468789|7.228646444|0.783921929|-54.00070374|86.44740177|-26.38541222|74.19865731|0.482565384|653.9193397999999|-2031.676741|2052.393389|-21.77346199|0.216078071|10.43689152|0.932611327|178.30942439999998|-1676.556573|33.65821422|0.01357247|-468.58948260000005|2591.682495|1306.125688|1.0|1.0|3.0|4.69|0.0|-9.76|3.67|3.31|1.0|162.18|1.0|1.0|13.0|40.0|-6.68|539.67|0.0|0.0|2.76|-5.24|0.000511|5.7e-06|4.1|0.0|1.0|9.44e-08|-0.0525299999999999|3.2028|3.2028|-1743.3283440000002|879.92|1565.37|387.11|387.11|799.02|0.6914600000000001|0.5056|2.4754|-0.18391|0.02839695|-1740.663577|3.3568|7.1938
19i_a38|3.169368622|0.0|7.412764017000001|2|2|0.0|-0.125335237|5.351858133|2|0.043197531|0.08414367|-0.006877664|10.96052467|-0.053762162|1|1|-0.004358975|0.215263198|-0.098027247|0.836170906|-0.087904124|0.892249657|0.632625562|-0.08347616|0.4748744179999999|0.022576308|-51.15830416|-69.40536597|137.7658863|-0.040770109|-42.53502816|8.479305267|0.7419238420000001|-31.35232957|82.98550237|-24.98593175|64.99417804|0.444551315|457.89548719999993|-1249.2965869999998|2335.0953870000003|-15.31261014|0.258076158|6.690507557999999|0.800346329|158.161786|-765.6305068|33.67721904|0.022159015|-296.5257022|1683.860952|593.6088758|1.0|1.0|3.0|4.8|2.88|-7.12|3.55|3.11|0.0|125.65|0.0|1.0|5.0|31.0|-6.81|419.43|0.0|1.0|3.04|-4.33|0.0238|4.67e-05|2.88|0.0|0.0|3.19e-05|-0.0564799999999999|5.7041|3.6129|-1431.415351|641.31|1101.03|343.17|217.36|457.26|0.69267|0.1886|6.6636|-0.2052|0.03110827|-1431.239177|8.6365|7.9031
3n_a32|3.616639267|0.0|7.773594467000001|1|1|0.0|-0.0376583329999999|5.733341277|1|0.035643275|-0.056907012|0.000609539|10.3110027|-0.0711168609999999|3|3|0.002379137|-0.100681119|-0.086764744|0.816774665|-0.121627423|0.868826775|0.762657782|-0.074507943|0.287402381|0.01889769|-42.83673428|-53.32184118|121.6040686|-0.027401986|-30.65624207|6.246493173999999|0.648933114|-24.62805609|65.41881458|-15.75418035|53.70155314|0.456693072|482.963897|-693.1839353999999|2426.73803|-9.057526067|0.351066886|6.369579712999999|0.840580248|201.8383309|-398.5311469|24.27704797|0.0210408339999999|-171.25176130000003|1068.190111|522.1674161999999|1.0|1.0|1.0|3.51|3.29|-6.96|6.71|5.01|0.0|106.44|0.0|1.0|3.0|26.0|-5.98|382.5|0.0|1.0|4.07|-4.91|0.000424|1.23e-05|3.74|0.0|0.0|4.19e-05|-0.05535|3.5459|3.5459|-1825.378576|614.67|1036.75|349.65|349.65|464.67|0.7028399999999999|0.2839|3.5849|-0.20256|0.02901944|-1825.218291|6.2667|7.6778
47c_a18|0.0|0.0|7.03438793|1|1|0.0|0.02368001|4.844187086|0|0.032688172|0.047739847|0.0007979619999999|10.94702285|0.028947131|0|0|0.002674691|0.071793992|-0.212991596|0.758269842|0.050944273|0.7912974190000001|0.7601847759999999|-0.0715759629999999|0.246894346|0.015864085|-57.54296759|-75.57063623|67.68084951|-0.0321917939999999|-60.75445536|10.25333491|0.7489981509999999|-46.26124419|88.76073429|-25.88035487|70.29678191|0.489290189|653.4941186000001|-1889.265906|2027.892739|-20.80632033|0.251001849|9.566965871|0.958059115|201.7910841|-1518.861384|34.55329606|0.016406766|-400.3604527|2522.390613|1167.054827|1.0|1.0|3.0|4.61|0.0|-9.18|2.84|2.87|2.0|154.77|1.0|1.0|12.0|38.0|-6.61|513.63|0.0|0.0|2.42|-5.09|0.000947|8.12e-06|3.98|1.0|1.0|3.42e-07|-0.0449|3.1096|3.1096|-1664.753129|850.89|1505.09|398.71|398.71|790.07|0.6983199999999999|0.5869|3.3075|-0.17331|0.03115159|-1664.277127|3.8573|8.5229
5_a27|0.0|0.0|6.823286122000001|0|0|3.2927747860000003|0.126882432|4.727387819|2|0.048947368|-0.149034787|0.00991794|10.93772408|-0.013448351|1|1|0.010329671|-0.250776983|-0.2030237389999999|0.760083119|-0.020087122|0.8149212259999999|0.614205449|-0.055979434|0.333977277|0.01695771|-29.50048722|-44.83538435|10.48961936|-0.030385206|-23.6277072|4.709432444|0.741481472|-15.54640123|53.51978325|-16.01263727|38.43699603|0.439066197|449.6149323|-672.5307653|1254.531539|-8.438466859|0.258518528|6.160679036|0.7827415529999999|136.2361487|-354.41560810000004|21.59546513|0.016479312|-254.5156507|907.0095354|424.8821143|0.0|1.0|0.0|3.07|3.11|-6.22|2.94|2.8|0.0|97.55|0.0|1.0|2.0|25.0|-6.49|331.37|1.0|1.0|2.82|-4.01|0.0821|9.78e-05|2.58|0.0|0.0|0.0002|-0.04554|4.0989|4.0989|-1083.143246|566.68|955.22|302.48|302.48|463.87|0.64548|0.2448|2.3781|-0.21506|0.01903872|-1083.019748|3.5632|8.5229
